CS.219	CS.007	CS.011	CS.314	CS.019	CS.094	CS.098	CS.244	CS.084	CS.245	CS.105	CS.260	CS.043	CS.039	L.011.M1	CS.040	CS.327	CS.073	CS.368	CS.366	CS.290	CS.066	CS.186	CS.371.1	CS.137	CS.171	CS.122	CS.050	CS.365	CS.072	CS.126	CS.376	CS.378	CS.232	CS.224	CS.041	CS.205	CS.282	CS.128	CS.375	CS.292	CS.136	CS.302	CS.380	CS.125	CS.148	CS.254	CS.268	CS.182	CS.129	CS.389	CS.348	CS.181	CS.323	CS.166	CS.395	CS.178	CS.386	CS.177	CS.385	T.CS.071	T.CS.072	T.CS.048	T.CS.022	TFS.024	T.CS.067	T.CS.057	T.CS.014	T.CS.076	T.CS.001	T.CS.028	T.CS.052	T.CS.041	T.CS.019	T.CS.082	T.CS.108	T.CS.110	T.CS.129	T.CS.167	T.CS.178	T.CS.126	T.CS.124	T.CS.125	T.CS.180	T.CS.139	T.CS.177	T.CS.107	T.CS.106	T.CS.104	T.CS.160	CS.015	CS.246	L.024.M1	CS.085	CS.103	CS.087	CS.241	L.034.M1	CS.082	CS.088	CS.110	CS.242	CS.237	CS.356	CS.006	CS.228	CS.189	CS.325	CS.304	CS.358	CS.164	CS.364	CS.165	CS.233	CS.212	CS.150	CS.187	CS.330	CS.387	CS.347.0	CS.202	CS.223	CS.321	CS.343	CS.339	CS.319	CS.152	CS.194	CS.361	CS.163	CS.158	CS.331	CS.320	CS.080	CS.318	CS.270	CS.262	CS.145	CS.326	CS.370	CS.390	CS.255	CS.393	CS.253	T.CS.043	T.CS.008	T.CS.045	TFS.022	T.CS.066	T.CS.026	T.CS.055	TFS.020	TFS.027	T.CS.049	TFS.025	T.CS.031	T.CS.061	TFS.021	T.CS.036	T.CS.166	T.CS.095	T.CS.151	T.CS.142	T.CS.109	T.CS.158	T.CS.141	T.CS.152	T.CS.157
CS.246	0.55669897662	0.519934664006	0.519544057005	0.534885265753	0.522954754439	0.643910919064	0.562926540251	0.642865836815	0.577317706889	0.56996697783	0.510859757177	0.606537215707	0.597258282812	0.614766859098	0.526297869501	0.567664390865	0.606658625463	0.635513675193	0.480808560855	0.693049289592	0.642533617584	0.591297069644	0.539257171735	0.567595217772	0.550283223358	0.579233662514	0.541396067129	0.63943527396	0.480784703279	0.509166603045	0.51169015511	0.632717093659	0.662219992538	0.521258210533	0.732083897088	0.637106535563	0.655324317956	0.626927644945	0.530306888816	0.578646997414	0.580669870239	0.600626040197	0.69432900757	0.51134595102	0.595776240129	0.652403963684	0.603994185352	0.62062423742	0.546470165252	0.570662547212	0.620209948001	0.58960033373	0.603911072572	0.568762162683	0.640544866472	0.598564541417	0.576825898438	0.673327773324	0.641227529992	0.589980277762	0.511402814714	0.523337337745	0.540599563658	0.552672870455	0.558658254557	0.535249493192	0.674450906135	0.586180453117	0.551249424662	0.693809104408	0.494725106835	0.636154020094	0.529011997823	0.551409091828	0.513940928913	0.518028935051	0.513631205866	0.514876093043	0.512980106784	0.479219423353	0.33571762936	0.473308481323	0.529594341306	0.504108353246	0.495292903378	0.4907380943	0.447186002101	0.501902351399	0.50051878937	0.485795905948	0.613714803367	0	0.565881193368	0.531201460986	0.567310640921	0.610377430309	0.536851562272	0.57496890198	0.520056463451	0.651782900718	0.622003652563	0.469335145052	0.61827093213	0.66029542872	0.522870501659	0.59696943788	0.604739949994	0.745176477084	0.662905478243	0.722415130416	0.715981083957	0.684799001865	0.671276164156	0.593705420714	0.627026383751	0.541277978584	0.561509602148	0.595379601934	0.559245573594	0.666952687356	0.626499482472	0.609478263965	0.509211381954	0.629083079882	0.594495462613	0.597129789453	0.502148664285	0.705773632589	0.619277545596	0.60553678192	0.628413717467	0.514025652924	0.562033166425	0.581491698803	0.611593370608	0.613192703207	0.652900958932	0.533346514736	0.568298148746	0.604537418956	0.621487272954	0.55725220635	0.632792957534	0.699800134362	0.551106756679	0.596728206638	0.580143863211	0.490460072268	0.517139308008	0.701425184859	0.55971758335	0.520252752092	0.529161183008	0.625426922399	0.553236152566	0.552290404761	0.556953599804	0.603161319984	0.557986096538	0.485630456333	0.530238649884	0.521210630019	0.58036514071	0.479546152358	0.444472600841	0.586470668805	0.518880102264	0.538818917102
L.024.M1	0.655532240541	0.551785743977	0.593900370948	0.544194161214	0.554797162494	0.631671604632	0.605835666976	0.635049522471	0.635089004629	0.563357182119	0.58336312233	0.665685254847	0.646459529642	0.638106994416	0.573718910253	0.623825124674	0.565398921345	0.646695303507	0.573583647168	0.735879131134	0.703129396585	0.578835636334	0.563585351358	0.618635429822	0.599761054379	0.62390748613	0.558644550317	0.668272036639	0.562606146392	0.561627179187	0.593563572355	0.683449572889	0.681847729119	0.629063951179	0.747854424525	0.702713766563	0.714107515548	0.712425527257	0.634243966115	0.628475841521	0.660700199518	0.666964326214	0.727419756573	0.58346321789	0.666811211022	0.711825631663	0.686220150958	0.701015641304	0.654604875475	0.631104961579	0.664475364011	0.686631349795	0.656128817872	0.689549343534	0.718356900459	0.711818482634	0.624773978473	0.703819036298	0.688275233489	0.697603419	0.602090360384	0.628403792263	0.582943712854	0.636751226188	0.580180921832	0.535534668367	0.693331368086	0.601248530071	0.623548451892	0.725198430511	0.621296960089	0.693899225336	0.595524808008	0.629076686856	0.53159191404	0.534884952629	0.569786580562	0.571237141099	0.46386620391	0.583018484906	0.558265985976	0.525663400986	0.532891045815	0.602364313888	0.548898359799	0.557022343741	0.529802859749	0.50487996682	0.535620754805	0.568861546067	0.55115353149	0.565881193368	0	0.586873598823	0.60389901845	0.55910340113	0.562977205597	0.609029513043	0.615440889412	0.619821219327	0.674883543218	0.5494538737	0.684203445837	0.666249822701	0.509888646348	0.662839797554	0.652060146427	0.748065949346	0.704456307758	0.773377072276	0.738059122796	0.734425783718	0.683779666393	0.619517170395	0.647446128758	0.622412928225	0.666356359793	0.659869650578	0.624991039555	0.693138923891	0.664533079763	0.679287427966	0.543716715253	0.664585080447	0.63910587815	0.684672809926	0.582155156891	0.750687496911	0.678591367814	0.675735066507	0.661097706696	0.656950711098	0.636988691635	0.629101971877	0.686326521581	0.678309560261	0.672956044664	0.602382098639	0.643682061699	0.696365267385	0.695542114137	0.650496980445	0.697264338233	0.738118176357	0.548242215818	0.623676439547	0.590096950315	0.533750380116	0.484282373731	0.716295071592	0.540683722599	0.533403389789	0.54641429784	0.647741496239	0.57797694647	0.55857965953	0.619477423287	0.551842161376	0.579242879333	0.511311565272	0.519678250036	0.505258238936	0.485816965915	0.514001503818	0.526430238559	0.483943950386	0.535344353525	0.501338706519
CS.085	0.506189469937	0.574315222843	0.497537823154	0.564638660016	0.558069176768	0.685929345243	0.534482434208	0.589427671337	0.444795197456	0.598282231994	0.521244560059	0.605680199194	0.540865711716	0.550904459454	0.573102356049	0.574698848657	0.607909846953	0.591948581229	0.549578049288	0.717870626539	0.660278139456	0.564708846455	0.535668258488	0.629311739044	0.57111386071	0.53366010664	0.500691711953	0.598708237734	0.564270394276	0.498814636065	0.551469531556	0.647831730152	0.667474627777	0.492216875338	0.749412057838	0.593123932038	0.701813797554	0.67583855954	0.608528214246	0.622706199944	0.557223544097	0.548744127779	0.715327021046	0.564858684549	0.645624403038	0.657871486619	0.628918280108	0.622177503554	0.577539277151	0.552656058036	0.63320794841	0.578501842509	0.608664266669	0.630841432915	0.659908417471	0.608684945513	0.603968532857	0.686829558388	0.678899280616	0.62777146602	0.570491233799	0.551066828828	0.581193256159	0.587548344046	0.601860499254	0.587013265419	0.714946832144	0.578932615286	0.569548058283	0.676278513188	0.600180143488	0.629419437297	0.575451153473	0.607864691708	0.583970564226	0.56576361917	0.530074807261	0.58234854173	0.559021538857	0.5395084318	0.530630804318	0.494678422236	0.5773645459	0.548598072891	0.547186113888	0.547257511819	0.560698484513	0.569822171727	0.55786464548	0.550122724836	0.59932895796	0.531201460986	0.586873598823	0	0.517789019008	0.588680057499	0.566826481818	0.577758136587	0.469225217818	0.669085767619	0.573854429849	0.528887030626	0.558514065257	0.677014324492	0.516284221975	0.534759111779	0.603849582264	0.746180458666	0.672386832741	0.74558967963	0.648609536659	0.697079167998	0.687300993901	0.492308877164	0.685699632944	0.528381717872	0.616382524271	0.636044949712	0.603514261487	0.64431077671	0.666144819336	0.640465427847	0.590961131654	0.665510672213	0.658266216946	0.647863802343	0.54397804333	0.744270246016	0.677793674871	0.578925511198	0.541801221483	0.562299513055	0.58996916083	0.532529811872	0.64098597681	0.651799279715	0.649592292965	0.611952322351	0.598530393905	0.633364240572	0.641499681144	0.576831652599	0.642304691409	0.696800373553	0.596961848875	0.653183868373	0.607916797217	0.552334414848	0.546146793074	0.698128208069	0.59096447746	0.540947287512	0.592096732832	0.644785533538	0.628733303186	0.576076530035	0.608404169696	0.620469147317	0.50952469803	0.573765927483	0.541812280593	0.589717121909	0.632322262269	0.547100100646	0.543992548579	0.621236966327	0.564570191574	0.585682462104
CS.103	0.558830578107	0.568888894381	0.528340906919	0.57313235003	0.554936010678	0.659233127527	0.524155403145	0.629868790159	0.54376959644	0.592303794741	0.573535730677	0.624252523422	0.570706705656	0.520356090524	0.570927537857	0.559736547948	0.605509105911	0.601159562952	0.548859627634	0.699069416018	0.648656789426	0.556944695147	0.559931296995	0.628378679121	0.582618485618	0.55921969452	0.532525216949	0.612525178884	0.577186516187	0.535229761167	0.570833244366	0.632231703167	0.644850302759	0.497321363545	0.729104958783	0.598428396377	0.679975549346	0.654156436549	0.59615355505	0.617498907712	0.538965381906	0.567237858169	0.693951024126	0.591458316626	0.645579229177	0.653046730328	0.623665725939	0.614048990819	0.599129970373	0.579567062544	0.618364454478	0.604293944958	0.600103359872	0.620769108958	0.642532235157	0.599287310641	0.598245644537	0.669883521379	0.653781703862	0.622194092548	0.608645080587	0.592774755411	0.595469466497	0.623345425824	0.613398230204	0.597068744529	0.686591392785	0.572876680244	0.599954613361	0.683447547009	0.610148508508	0.638335918738	0.608467160088	0.606278109216	0.592796570294	0.575618147598	0.577297130208	0.57888168936	0.580115022413	0.576402812653	0.58921022122	0.539313313689	0.59636565162	0.577500329618	0.575850691386	0.588675913893	0.594911268844	0.576293950079	0.577231318034	0.589159592551	0.5802820208	0.567310640921	0.60389901845	0.517789019008	0	0.591417923618	0.532321773013	0.597055203483	0.531312403832	0.649027152934	0.589535679268	0.579862940519	0.573088217305	0.686755347101	0.526166124324	0.555116963687	0.620915281175	0.744190270136	0.65060242788	0.735781209052	0.662861100671	0.690054215518	0.666437244941	0.523990265804	0.676612828673	0.559699649469	0.60867316629	0.61917004706	0.615967857031	0.648818962144	0.64193534721	0.632498656081	0.590779018993	0.651236546695	0.651344907122	0.643909220728	0.558457914491	0.735864072038	0.641842619021	0.576366962249	0.577329155183	0.549854802114	0.599139766267	0.552408701901	0.641615310205	0.621316151941	0.643324471082	0.608685037054	0.621294835773	0.621695152053	0.623198651052	0.578251093827	0.636149747502	0.672388148864	0.615749517628	0.667777160254	0.612950877528	0.578552735398	0.564673737776	0.702695887656	0.595735693271	0.577635503233	0.594805668785	0.66832748863	0.634251441628	0.584614467371	0.63654372928	0.620537397732	0.547760304961	0.583247053308	0.579992072033	0.613139384849	0.633914335116	0.568535550828	0.585739231813	0.60628175583	0.579224888917	0.595931125675
CS.087	0.624642704299	0.607073102699	0.619830949099	0.566283790472	0.559447018864	0.56576734959	0.644395115834	0.621725419759	0.617506501665	0.568401831488	0.588447723777	0.632613634289	0.588181704496	0.573118372378	0.595770286554	0.570383673186	0.581874434504	0.581984522896	0.594617347201	0.674782343917	0.651799070172	0.542725029905	0.639050193214	0.59191823295	0.617055922766	0.550108883373	0.545053964545	0.619564733397	0.564481726707	0.552084251978	0.594501792626	0.621439091513	0.64785790325	0.597868191615	0.710426757832	0.616999088479	0.689572844122	0.672186963613	0.623386345117	0.594249217049	0.630259332074	0.59537892913	0.666883248589	0.629940823967	0.637977589019	0.668916296876	0.666520739588	0.669078124424	0.652314146881	0.587139400195	0.63063419263	0.679567810426	0.648229051703	0.671608697234	0.691512244926	0.684166906891	0.65412840304	0.684480208398	0.673650329334	0.669303166442	0.610829809692	0.617124772014	0.61019277435	0.608043024783	0.595230166572	0.559805725738	0.672628210329	0.599531617474	0.641161781609	0.681351754016	0.627369066603	0.661621722305	0.60132258678	0.611476099886	0.579946974321	0.645425476831	0.62265942542	0.631314919733	0.561296009179	0.640759761529	0.603659394141	0.591464211232	0.559340179006	0.603526792506	0.607103332787	0.636136066235	0.595211878021	0.632774796159	0.587946638626	0.653947854633	0.560354536215	0.610377430309	0.55910340113	0.588680057499	0.591417923618	0	0.612653412663	0.586018538177	0.591982211982	0.554428758342	0.602822645438	0.57380497523	0.608215008425	0.654919000704	0.496528750003	0.57439985147	0.657677324366	0.724843850254	0.667724059943	0.730374008137	0.644250955819	0.671488337181	0.590934549881	0.595612881265	0.634722127632	0.616318599589	0.633193650836	0.633568698685	0.59389493511	0.642716746291	0.623139688864	0.647751502005	0.545868989268	0.641930285381	0.598072601589	0.653992479995	0.612629904904	0.73070163949	0.614225560477	0.576296899199	0.5825797856	0.658344990499	0.614230482055	0.576736044394	0.64094693218	0.679573484639	0.657020862247	0.616907248697	0.634752133225	0.665517574976	0.657852786015	0.654911212033	0.647018954482	0.699530028944	0.546376849768	0.586397399489	0.564476477151	0.619606702228	0.585496995619	0.699645545066	0.578689878166	0.600005792573	0.576972214248	0.641682196659	0.569251418782	0.59477965015	0.610968101978	0.588988252063	0.60547688522	0.586218398993	0.613229793679	0.568250516514	0.534278784585	0.601095896376	0.584923496747	0.569413764315	0.562400733685	0.523233114756
CS.241	0.574479069201	0.479225241861	0.523652009785	0.58965606987	0.525681999336	0.645541331247	0.476239139471	0.651360588902	0.566346601495	0.580949777652	0.514188473219	0.653920030758	0.583010870301	0.583624124907	0.52334781628	0.530278641734	0.575179121823	0.61384812436	0.531859557867	0.735569548764	0.686492486159	0.538836446571	0.567070963956	0.623515415218	0.555839221887	0.591742870463	0.509502810135	0.662884087856	0.541361122263	0.514581999628	0.559699088986	0.679263436708	0.705114222158	0.517100637959	0.758455643178	0.67480094951	0.712103837966	0.709418809854	0.586886350464	0.650305449928	0.561228879212	0.657476488346	0.747129954757	0.544644489164	0.686050848466	0.719060302101	0.686856313931	0.717292207592	0.617623643221	0.635032846655	0.670188556683	0.623235917098	0.653463463508	0.658772828643	0.701494711344	0.658933797992	0.624359700957	0.715837000216	0.699492061821	0.671986334738	0.566527538087	0.563431051019	0.558427102724	0.598230672035	0.588633232173	0.578794852963	0.726311793294	0.58889686469	0.600459176771	0.729428295999	0.576479839822	0.672842439844	0.579205649486	0.644630521973	0.551514311429	0.508132136399	0.516438728346	0.505456202006	0.529611945289	0.519461305136	0.528777215639	0.544680621932	0.577105164772	0.580016269363	0.519430955679	0.519566200231	0.505453085554	0.504619174893	0.498610256549	0.524659638409	0.532168618998	0.536851562272	0.562977205597	0.566826481818	0.532321773013	0.612653412663	0	0.569463322822	0.568864913874	0.632097949787	0.650832600056	0.54075230249	0.663980884564	0.692598543573	0.52576598351	0.633137763943	0.659584921606	0.77993375127	0.705632856837	0.773360540057	0.729628085043	0.74120606187	0.695549665426	0.524670295024	0.683746344579	0.610997367281	0.637810292703	0.653566164397	0.62875179697	0.685664967701	0.653583880084	0.674777624725	0.521338036756	0.680811775233	0.669340640047	0.671079997262	0.541681025436	0.766123621092	0.687846868281	0.669450132728	0.652181098343	0.575611667532	0.620123160042	0.600541958842	0.680638550333	0.687674781183	0.685063361321	0.597371569248	0.640337280107	0.666687539057	0.666327595007	0.648570563105	0.683954048233	0.757337232197	0.567221708734	0.615823950269	0.568987827177	0.519846169143	0.515638485679	0.745197878786	0.533742341333	0.514405642519	0.522627378661	0.68826673223	0.611786849934	0.548067507547	0.60004385748	0.573700058716	0.574387459375	0.534541364968	0.506803424995	0.527448721327	0.590713785732	0.493958864345	0.50202460153	0.561193168351	0.536823930577	0.571797292763
L.034.M1	0.617495768773	0.577121229512	0.605795452915	0.570348251698	0.554810679572	0.607325158115	0.605206742726	0.637973158821	0.598294703109	0.585988980302	0.576653810095	0.60278054373	0.609356429925	0.565793394042	0.550525132271	0.604278477089	0.582024455142	0.622599029133	0.588535000399	0.67939188185	0.644855106167	0.580877602931	0.607757173556	0.593454653046	0.596293722282	0.606433918366	0.586063406522	0.654303730146	0.545797530328	0.591664895903	0.580134864072	0.624467535754	0.663078617522	0.603212624168	0.726567744248	0.649599859789	0.641731283791	0.641279994235	0.564360710327	0.608003040055	0.608849792305	0.617508006549	0.715150469358	0.582090372337	0.605611658364	0.631825537067	0.6133474534	0.643421363362	0.612005775442	0.578169536356	0.645345915235	0.617453123746	0.633952176208	0.621542559864	0.659899161077	0.639193640335	0.612185705129	0.666225959532	0.6589614003	0.626412041289	0.584477195004	0.600027835069	0.559122777252	0.56672071055	0.572101684661	0.59641429896	0.638924134683	0.622970954787	0.58585069163	0.621485807749	0.584507908084	0.616373009516	0.569256004342	0.618179680785	0.568498482799	0.602843263125	0.569932378389	0.589701133185	0.550922357954	0.558711749365	0.572424202372	0.582878588542	0.565215707626	0.561405721277	0.59695155559	0.57686198476	0.556254824672	0.600337681864	0.571002681586	0.587412686208	0.573720104108	0.57496890198	0.609029513043	0.577758136587	0.597055203483	0.586018538177	0.569463322822	0	0.616177440863	0.608215335409	0.603851708015	0.56028858775	0.624469964051	0.680931289077	0.56111377072	0.585094011339	0.649141031128	0.713415617436	0.702713508048	0.703154438882	0.681606400263	0.676947476121	0.658141851166	0.616334181735	0.667187777228	0.582443473885	0.606842049756	0.608653987795	0.581516859611	0.653432806558	0.669034264967	0.632125869586	0.583105366764	0.626004423801	0.640749486119	0.615783398069	0.566846712315	0.690952863652	0.641177111468	0.622196584407	0.613082136575	0.568440496255	0.60950926223	0.593143497398	0.609123012161	0.622197107163	0.605977529293	0.584615082765	0.618437879727	0.613091046789	0.641341074245	0.609254953855	0.630444975014	0.718086606411	0.584945965351	0.602537233708	0.605748826492	0.585693951964	0.570900783737	0.693613545428	0.529147623793	0.578491081727	0.549541000392	0.641746099679	0.597618775063	0.549894585744	0.597981514244	0.585203313419	0.580096785083	0.577301551435	0.583821805603	0.547544943765	0.592914893781	0.566932280834	0.557601854634	0.577342021541	0.56723168669	0.585256964313
CS.082	0.513315482969	0.577314292953	0.487870801714	0.571319209684	0.575465845119	0.69960818966	0.550209112066	0.626062214953	0.486500095304	0.615040905601	0.531759726275	0.613148668724	0.571463990298	0.587459539968	0.573934387941	0.56625936549	0.643399662197	0.623086122957	0.510082512502	0.727342754171	0.669362061463	0.597828477747	0.559383877146	0.632011271061	0.575895314901	0.559280243361	0.514839307331	0.610316825325	0.55379768051	0.47302679045	0.552050696708	0.662275420941	0.670803511121	0.470414494279	0.758992614812	0.618838871234	0.707365565279	0.65570333583	0.603329774379	0.629812649509	0.556790519357	0.554307492627	0.729666286707	0.557018130811	0.651133370675	0.686746201144	0.625384112282	0.643956066115	0.567964279675	0.579841356432	0.635796254197	0.586056504836	0.599574231859	0.614794843612	0.649740361916	0.608027956731	0.595198194447	0.719282237996	0.689312962018	0.615464960884	0.577560797872	0.544809190077	0.615008482042	0.606657091402	0.620412027286	0.580595224817	0.7262652423	0.589612168353	0.582011085093	0.715058920383	0.575615389424	0.650721821192	0.572763230706	0.61177180106	0.570241335307	0.555101566698	0.53311664013	0.555180894008	0.582467305879	0.513998344677	0.513580669166	0.510500167916	0.591963413529	0.554622235052	0.537579858966	0.540562444628	0.565050122353	0.562624142232	0.543354613637	0.529143519318	0.623815431726	0.520056463451	0.615440889412	0.469225217818	0.531312403832	0.591982211982	0.568864913874	0.616177440863	0	0.682591225749	0.595610021222	0.522936540595	0.576271597325	0.687092922378	0.541541591361	0.560263606655	0.61568461668	0.757117547578	0.66985715861	0.755910804186	0.688448699168	0.693195008518	0.683438270712	0.515982019771	0.673524469296	0.542168063459	0.6186660015	0.630720477007	0.612975270912	0.665266634951	0.66036473048	0.633073199581	0.581314262419	0.673486019036	0.674147161026	0.654470181827	0.540667634147	0.757139879461	0.668995696183	0.578019774242	0.590438157868	0.557991798776	0.600824967435	0.575009580827	0.646857331085	0.646997153476	0.681309660086	0.589003877836	0.599255980622	0.638099024751	0.642802189463	0.60718777006	0.63260411317	0.717024811544	0.591736530197	0.668973373483	0.592726757251	0.537285538564	0.573706093142	0.72018583191	0.60706281438	0.547699927084	0.605919265994	0.680255884705	0.627264421198	0.60258439661	0.624702515394	0.642774320823	0.531869362809	0.543012043876	0.567182017672	0.593645838858	0.642030150057	0.537356565765	0.530100322762	0.644410777888	0.565125904552	0.588434158306
CS.088	0.699967302814	0.655171746864	0.68695013742	0.621227181159	0.595124258312	0.587847016746	0.660356511613	0.673104869942	0.686400214127	0.590422044873	0.639049811819	0.673730294405	0.657552193074	0.623566418477	0.627452877839	0.617188799308	0.606794057815	0.56948900753	0.663732468946	0.696944575421	0.687849320782	0.598282578187	0.69877543203	0.610584665058	0.68072581559	0.653265263116	0.608179353435	0.664311924951	0.611246015047	0.660831734979	0.676424227253	0.67073585828	0.659267759821	0.678548504512	0.735115573726	0.663473409257	0.686882474082	0.716795282139	0.645946203088	0.631769319607	0.69128547591	0.653466017512	0.704471703115	0.664723493312	0.686756594805	0.69915209345	0.708066463909	0.72123739121	0.706710387461	0.661396451102	0.699608412557	0.725450082757	0.699227839152	0.719418264525	0.733640437671	0.72209360855	0.664583042989	0.695223265525	0.688391248391	0.72247856248	0.67314367891	0.683736605013	0.633439301018	0.656443082253	0.64323233326	0.630412410786	0.678027977672	0.662610409804	0.698725433692	0.697689539799	0.664168457301	0.691795689135	0.65159297748	0.676148671579	0.655836404678	0.693222340888	0.664884345477	0.677824923653	0.627697674882	0.687154932077	0.660147103075	0.660941701645	0.624031921529	0.666896021572	0.685132379783	0.681310405757	0.634530418554	0.686840498922	0.664948623747	0.704684189925	0.601308521028	0.651782900718	0.619821219327	0.669085767619	0.649027152934	0.554428758342	0.632097949787	0.608215335409	0.682591225749	0	0.668357294259	0.642473683326	0.681821448272	0.658938481836	0.578346756674	0.637661243212	0.693428183785	0.726165411146	0.703686551027	0.735087569518	0.694438780926	0.688204550877	0.638871426351	0.681324595766	0.673081830841	0.682715868947	0.675843233272	0.667244727396	0.635871520836	0.677403196475	0.644043671526	0.692342796705	0.591116680117	0.697829603893	0.616199413654	0.687367622862	0.659208759487	0.751119527204	0.632781980262	0.636453501839	0.640361978171	0.70498676794	0.68337040237	0.624671800878	0.692769249083	0.705484795714	0.663737346553	0.671248405084	0.703722089967	0.708183046051	0.712144278871	0.700520566625	0.694226934844	0.719914271551	0.624042845741	0.629072774347	0.634032302203	0.67211770107	0.658555846034	0.721438363848	0.614568952905	0.667426644291	0.618421913419	0.672015431549	0.630055527887	0.619065230673	0.648725921076	0.618901395983	0.657128539784	0.646471999988	0.667010186682	0.616975523589	0.572371730525	0.672419147136	0.649190812456	0.574457743529	0.640637335755	0.60857817643
CS.110	0.58973508173	0.638289162782	0.647499247606	0.595689072747	0.611709229843	0.67683794803	0.655212714049	0.650505874128	0.594200319573	0.621278491384	0.626505074482	0.593148022039	0.577697913374	0.580268951832	0.633132630708	0.647680272615	0.64126713069	0.611167246987	0.603674651876	0.627750387803	0.590962398988	0.621740439585	0.632810020299	0.626787539481	0.647855947583	0.603124847192	0.608208531367	0.594032889065	0.616089997289	0.606051177883	0.607719398354	0.603185399006	0.635822751993	0.576547549132	0.650691098176	0.57455849971	0.623370114274	0.612554061255	0.601465402133	0.604818232659	0.540452519851	0.552692623271	0.638148875452	0.656541238971	0.605529145214	0.584788903086	0.577801125026	0.587187474925	0.593703624139	0.558004728867	0.58906728224	0.608331110182	0.581047360745	0.595824729886	0.605281955064	0.613871335183	0.623136219053	0.614277622525	0.605129498307	0.60607554362	0.658331359027	0.644073268439	0.613224942063	0.615103917872	0.633573320922	0.636971007205	0.639004277602	0.627550736885	0.620287464696	0.601348439387	0.637164828009	0.62792569294	0.6238401146	0.618434865088	0.660239559222	0.671163515478	0.651540266131	0.664228724318	0.660834796466	0.630395457287	0.634739561704	0.636814584976	0.609473001602	0.636079560503	0.663587389177	0.659242246259	0.675586564997	0.686731564806	0.662741072308	0.667543675628	0.65291014849	0.622003652563	0.674883543218	0.573854429849	0.589535679268	0.602822645438	0.650832600056	0.603851708015	0.595610021222	0.668357294259	0	0.617886620009	0.522532899029	0.664533228202	0.585844137117	0.540493620117	0.599957519507	0.650392153764	0.66912614459	0.659253001158	0.604686703572	0.626099408737	0.634052547441	0.601393933322	0.654673376073	0.548461020479	0.587482000552	0.585337591198	0.598193858387	0.602675028776	0.67082730667	0.581445755199	0.639378099637	0.597037723491	0.633456739453	0.619746044782	0.614911061733	0.616147706215	0.615496866182	0.576861425278	0.545093521176	0.597492118342	0.56934905294	0.563685159592	0.591255220967	0.57454396662	0.609316595716	0.638465857794	0.601064236801	0.592473629447	0.5890362111	0.58377161154	0.622957350573	0.638788591317	0.646839651395	0.655788323394	0.648194193786	0.669952767604	0.647861818619	0.637975054111	0.620541425818	0.659780862073	0.646257141794	0.619331232423	0.637170565631	0.636714649289	0.637022052505	0.642927976871	0.613422213574	0.636299340863	0.673952927223	0.65293700624	0.662397828663	0.674334590948	0.649359218781	0.664487507734	0.645117607046	0.63900747475
CS.242	0.557231397878	0.524773465153	0.51267532051	0.530580164831	0.525409849156	0.629743226837	0.518566531259	0.629301778608	0.540476812934	0.539199389228	0.485305202248	0.597248380922	0.575153632072	0.595060155023	0.527157132672	0.555725189289	0.567762830169	0.623449637651	0.499432098016	0.697646239463	0.637741752553	0.582023496836	0.54198059551	0.561707704813	0.53479037941	0.573182555336	0.550026311086	0.639062595266	0.497435387834	0.478243815532	0.480954954756	0.630290771033	0.667418755751	0.532360095045	0.755119080333	0.63741111212	0.685778643075	0.663703871175	0.554542104043	0.558019005349	0.587336247994	0.607632868862	0.697152709101	0.512135095227	0.620265452101	0.660609200004	0.609134752369	0.650276809028	0.558559283244	0.566897975567	0.621701559883	0.591761546499	0.616935127028	0.597047865132	0.657045535672	0.603556101904	0.55668892506	0.682440547578	0.65336497326	0.620774969255	0.48973962448	0.511637257792	0.53103912622	0.5462269541	0.517718810186	0.49196103225	0.66723914463	0.550931321423	0.507960292011	0.67931486393	0.519787704663	0.622582620583	0.508227980601	0.571800771573	0.519955395114	0.487715008525	0.498864721554	0.494517522335	0.485677507976	0.492965659171	0.439154197274	0.476497391267	0.474545095941	0.515218458855	0.473526827248	0.467512366956	0.451175981948	0.484634965483	0.480508627537	0.49419868852	0.597387519608	0.469335145052	0.5494538737	0.528887030626	0.579862940519	0.57380497523	0.54075230249	0.56028858775	0.522936540595	0.642473683326	0.617886620009	0	0.633551673005	0.663271860001	0.524310390615	0.590427780649	0.625971593877	0.74586485823	0.679550796428	0.744672389096	0.710724458052	0.699938280551	0.659061837541	0.588405605598	0.645134444665	0.540310474976	0.597760531115	0.614258045012	0.551513115445	0.675799346961	0.625122499159	0.62449981138	0.520427280163	0.62714828147	0.606018403559	0.622930229573	0.472305691728	0.725459241991	0.64424281106	0.627869755957	0.625452570859	0.53832574349	0.57294129678	0.588929874905	0.638233062326	0.627281284092	0.631223592371	0.543021995091	0.585635849398	0.627107237304	0.634865952467	0.571045935884	0.637258569416	0.714693298374	0.489134545198	0.556625627708	0.556179809266	0.451463107921	0.503506052664	0.690147858043	0.53865462646	0.455778164017	0.509401437922	0.624431690285	0.536808196657	0.503393335801	0.540739315768	0.560029098068	0.536555657163	0.476085504729	0.50016240178	0.505766617134	0.537141315816	0.482538755292	0.411126040173	0.537770967519	0.478867951107	0.506974549613
