CS.108	CS.354	CS.007	CS.174	CS.277	CS.295	CS.016	CS.084	CS.259	CS.019	CS.011	CS.093	CS.005	CS.105	CS.245	CS.230	CS.042	CS.290	CS.301	CS.388	CS.064	CS.040	CS.072	CS.062	CS.066	CS.373	CS.365	CS.360	CS.127	CS.076	CS.126	CS.205	CS.213	CS.136	CS.292	CS.380	CS.203	CS.374	CS.224	CS.378	CS.232	CS.376	CS.282	CS.125	CS.302	CS.395	CS.349	CS.372	CS.389	CS.386	CS.178	CS.369	CS.182	CS.256	CS.148	CS.359	CS.129	CS.177	CS.348	CS.268	T.CS.034	T.CS.023	T.CS.067	T.CS.071	T.CS.082	T.CS.048	T.CS.085	T.CS.028	T.CS.080	T.CS.041	T.CS.007	T.CS.014	TFS.023	T.CS.029	T.CS.040	T.CS.121	T.CS.147	T.CS.177	T.CS.139	T.CS.178	T.CS.120	T.CS.107	T.CS.159	T.CS.124	T.CS.131	T.CS.111	T.CS.180	T.CS.153	T.CS.098	T.CS.128	L.034.M1	CS.238	CS.241	CS.087	CS.110	CS.015	CS.356	CS.006	CS.082	CS.237	CS.085	CS.242	L.024.M1	CS.088	CS.246	CS.164	CS.387	CS.338	CS.345.0	CS.188	CS.347.0	CS.274	CS.191	CS.189	CS.151	CS.228	CS.150	CS.233	CS.363	CS.308.0	CS.163	CS.321	CS.319	CS.223	CS.158	CS.322	CS.331	CS.339	CS.152	CS.080	CS.320	CS.202	CS.343	CS.194	CS.285	CS.262	CS.370	CS.270	CS.253	CS.255	CS.326	CS.393	CS.145	CS.390	T.CS.008	T.CS.036	TFS.022	T.CS.043	TFS.025	TFS.027	T.CS.045	T.CS.055	T.CS.064	TFS.020	T.CS.061	T.CS.031	T.CS.066	T.CS.026	T.CS.049	T.CS.109	T.CS.157	T.CS.141	T.CS.158	T.CS.151	T.CS.166	T.CS.095	T.CS.152	T.CS.142
T.CS.153	0.559182401816	0.624479459381	0.568093343497	0.513575361768	0.562676462208	0.644739540957	0.604771526091	0.527809465473	0.511647957132	0.58443724051	0.474726336265	0.475247264561	0.443066693162	0.549288530963	0.596242162138	0.715207738988	0.670689972575	0.696596441294	0.594019361714	0.73253867925	0.58119999552	0.587507496638	0.500938077196	0.548252396699	0.600918962419	0.61041240226	0.560722732838	0.651127768562	0.596235200208	0.631586330188	0.563619659713	0.724748811809	0.700474087845	0.634429758118	0.606803601341	0.564779396822	0.58735913795	0.683057356607	0.758517601	0.696672999507	0.49947391973	0.682268396531	0.702588178809	0.669916497697	0.749162310725	0.648008876551	0.640195172206	0.661800893755	0.670498886544	0.70969790589	0.595786840938	0.73684924403	0.595390316815	0.657691994216	0.693091857587	0.727998314519	0.58949526695	0.690175798582	0.600784552466	0.665959199641	0.55284513846	0.756256921762	0.581788602065	0.570241638581	0.573874326178	0.584182966888	0.55482568739	0.581735020956	0.665916790308	0.562897221779	0.663788641329	0.554514117042	0.629794896674	0.601787589326	0.515904971731	0.533395912003	0.471067152009	0.480460040514	0.438912055917	0.452049666557	0.536152367119	0.488631034432	0.448627366629	0.467594586358	0.470886765512	0.543306915631	0.538356475384	0	0.452956224823	0.489926387221	0.592191926145	0.58498179894	0.535077667408	0.610677214806	0.631068556564	0.591115503843	0.706607296702	0.539039694076	0.497370453576	0.630906483871	0.504724301083	0.48897259352	0.583448361412	0.691718105997	0.505777799019	0.722890480671	0.641673388634	0.618172079867	0.772513083312	0.70107211197	0.714411901733	0.706378756071	0.533606483703	0.635679297426	0.614829810217	0.614400542295	0.510765561132	0.558328545247	0.674509937946	0.698563162283	0.647853460037	0.589390169751	0.686742412414	0.668131856276	0.639001119641	0.703702322559	0.564167823398	0.677479141729	0.542886333492	0.614618648805	0.606223310083	0.669840674267	0.684465610126	0.768011633234	0.73922607674	0.68828817042	0.675900046003	0.682233464055	0.732840820944	0.607094650979	0.614927465837	0.682616867082	0.603618393145	0.666621486039	0.648603805735	0.51825860955	0.504462643409	0.570796620692	0.631415750752	0.583504611682	0.608988610225	0.555027112437	0.555995332579	0.482613093877	0.632530411998	0.576733050475	0.500137421403	0.733717483943	0.656840365652	0.449445690374	0.544112840627	0.5954628157	0.491160745761	0.530592083869	0.526732887429	0.464157450973	0.517282360617	0.599757851506
T.CS.098	0.603767887643	0.638123361678	0.561596172367	0.468971275537	0.565224819786	0.621980484023	0.618094590074	0.55506879463	0.489747957587	0.576104721769	0.513081892944	0.507307463374	0.494928836829	0.543260315184	0.588663612529	0.733365264251	0.666866151922	0.690357515791	0.59890343551	0.721528097394	0.613984400899	0.601677403217	0.516461977066	0.566795703862	0.614389720962	0.615578373357	0.525887500596	0.657378773099	0.605618131831	0.666632411983	0.569853525297	0.722312534387	0.703728759841	0.645797004465	0.611797827018	0.561397994115	0.553478267825	0.689793773781	0.7739015687	0.71189961773	0.542536823112	0.700290708767	0.694755789189	0.684050848296	0.743114847261	0.666613969938	0.662544069996	0.679897341657	0.69562567314	0.736305756758	0.640326394804	0.77010731967	0.632813558472	0.674645371628	0.711634195453	0.749595846059	0.629627651125	0.715390305858	0.633743686417	0.708923236778	0.537189641309	0.749536479968	0.553429292516	0.52882573937	0.551857137119	0.571491823286	0.540419115093	0.59027301465	0.660392864203	0.582415065474	0.671002434292	0.557352621716	0.600468260205	0.6155249247	0.50669705808	0.539392041113	0.463737969299	0.485732266459	0.435440276525	0.467562594417	0.529507943478	0.469618999278	0.517938137089	0.502110359313	0.476652257567	0.525483514832	0.55246946091	0.452956224823	0	0.532206270917	0.594252788363	0.575760254059	0.530030209375	0.597823927495	0.652252832725	0.577555135975	0.683814045797	0.547318606015	0.531375695126	0.661842994006	0.518558395066	0.486595524399	0.562851570428	0.679583574599	0.495438225801	0.728244794947	0.648930958937	0.632197549899	0.788560564414	0.67992773642	0.707199267074	0.688119499235	0.509098024344	0.656280874439	0.61446795637	0.631417000295	0.577402306693	0.579992633374	0.690754270485	0.71541256392	0.675816875644	0.540085111802	0.682133957325	0.687611414064	0.660139982042	0.704337777357	0.572967220302	0.666502260273	0.556059454278	0.630757090983	0.615109588125	0.68620192549	0.677029474776	0.758012073184	0.753594747271	0.70198952635	0.677568067142	0.685909369206	0.751990056824	0.627025017492	0.640453958689	0.683286588983	0.606975265552	0.686998358889	0.618877956732	0.568458454684	0.489853774215	0.53261039503	0.599303214994	0.548347794735	0.574284580195	0.544898056281	0.549448136228	0.472060176877	0.616902177517	0.589707460858	0.502732733283	0.742053397638	0.653926861733	0.452940935324	0.537960753672	0.558064191033	0.457817694968	0.505963049003	0.49007970184	0.461781091823	0.544744439294	0.547301384071
T.CS.128	0.537226761899	0.662346604299	0.558568505319	0.526608519077	0.529991541734	0.606399626214	0.635148583785	0.552316814101	0.551383029911	0.591881551526	0.473015569675	0.550624319214	0.517084127642	0.550874800906	0.64353351145	0.673695552887	0.651267781704	0.635566218844	0.533659438942	0.739820454163	0.568615009378	0.611588492022	0.520292216105	0.568693012523	0.652270731293	0.541594839786	0.581324906833	0.592182485316	0.557882383645	0.610887670897	0.551104107574	0.663506255813	0.638517199876	0.61662659933	0.582963600332	0.544849971715	0.604707210418	0.644268282876	0.739888993504	0.690988243084	0.545134847097	0.624089542556	0.639057271653	0.616899897793	0.699034034349	0.582418127349	0.587799302937	0.574218349592	0.599109273683	0.667202310927	0.589040760746	0.686623816319	0.519237802417	0.615374829014	0.670647743886	0.691901334277	0.597049237835	0.653175344721	0.537401048917	0.636864652275	0.570476866884	0.761167313746	0.599931230257	0.580922344769	0.612853484131	0.56555233497	0.569421004211	0.561612396431	0.632585220913	0.580076689216	0.652170721324	0.562578750184	0.621674493819	0.612705143209	0.529020207179	0.514521231846	0.506403107245	0.505305440007	0.515447718551	0.482220188245	0.550105079284	0.525492690907	0.530625565359	0.541176450811	0.486647622639	0.5724219964	0.563374124206	0.489926387221	0.532206270917	0	0.576850588972	0.599946462466	0.569801774291	0.649748207668	0.617847832248	0.657102292169	0.698983352178	0.578463536669	0.533163097698	0.622038632609	0.531137381265	0.522528666065	0.629114314951	0.711687588307	0.537136967649	0.711128427419	0.602184916653	0.589129520013	0.745128695898	0.682497726118	0.686024907086	0.661819138103	0.57580430397	0.611241685886	0.576757382617	0.628814884778	0.534619203431	0.592678810365	0.618219855718	0.671924903141	0.634536998462	0.618676654571	0.614261922953	0.596169109026	0.610109116994	0.655275155128	0.513261612603	0.677004781358	0.528917085959	0.610472169997	0.575120776732	0.67288775481	0.622572072667	0.72359866838	0.698180732065	0.632923101602	0.617166824883	0.633151342435	0.705954429746	0.570299361288	0.583121394869	0.67171603468	0.588721648147	0.63055803571	0.646379724035	0.560008501267	0.509932026365	0.592691312791	0.612100062542	0.592805515333	0.624164234501	0.575027775958	0.567173479482	0.527696507007	0.607347887817	0.581348220806	0.53610265011	0.70224934284	0.638327125831	0.523997438449	0.591860830919	0.641796293104	0.515310498496	0.59204414439	0.52183226469	0.537086849903	0.531678498217	0.657122052942
L.034.M1	0.646801862211	0.58362326001	0.577121229512	0.557034615162	0.563029336414	0.603834141248	0.576682890501	0.598294703109	0.572840851721	0.554810679572	0.605795452915	0.60943285382	0.594722536511	0.576653810095	0.585988980302	0.677652517098	0.637195944893	0.644855106167	0.616080329668	0.716256999537	0.617226004459	0.604278477089	0.591664895903	0.579681422443	0.580877602931	0.590553049362	0.545797530328	0.606110595199	0.568169859588	0.627870845772	0.580134864072	0.641731283791	0.625210290831	0.617508006549	0.608849792305	0.582090372337	0.537681779282	0.624184791281	0.726567744248	0.663078617522	0.603212624168	0.624467535754	0.641279994235	0.605611658364	0.715150469358	0.639193640335	0.621137093855	0.61921417593	0.645345915235	0.666225959532	0.612185705129	0.678289201289	0.612005775442	0.624077035494	0.631825537067	0.716562350564	0.578169536356	0.6589614003	0.617453123746	0.643421363362	0.553084692438	0.752680097853	0.59641429896	0.584477195004	0.568498482799	0.559122777252	0.548469438638	0.584507908084	0.576527758308	0.569256004342	0.639878174931	0.622970954787	0.615572400075	0.63536044474	0.554895886989	0.592988588656	0.581336761207	0.57686198476	0.59695155559	0.558711749365	0.534019824055	0.556254824672	0.630681752547	0.582878588542	0.564169131668	0.551186852359	0.561405721277	0.592191926145	0.594252788363	0.576850588972	0	0.579970656862	0.569463322822	0.586018538177	0.603851708015	0.573720104108	0.680931289077	0.56111377072	0.616177440863	0.624469964051	0.577758136587	0.56028858775	0.609029513043	0.608215335409	0.57496890198	0.681606400263	0.581516859611	0.623435222073	0.721029981042	0.656143128044	0.653432806558	0.667255164183	0.592499216062	0.649141031128	0.619194011685	0.585094011339	0.582443473885	0.616334181735	0.635809227312	0.671423390818	0.622196584407	0.583105366764	0.615783398069	0.632125869586	0.613082136575	0.631608353645	0.568440496255	0.640749486119	0.566846712315	0.593143497398	0.60950926223	0.669034264967	0.626004423801	0.690952863652	0.681012037141	0.605977529293	0.613091046789	0.622197107163	0.718086606411	0.609254953855	0.618437879727	0.630444975014	0.584615082765	0.641341074245	0.602537233708	0.580096785083	0.585693951964	0.584945965351	0.597618775063	0.549541000392	0.605748826492	0.529147623793	0.543804955129	0.578491081727	0.597981514244	0.549894585744	0.570900783737	0.693613545428	0.641746099679	0.566932280834	0.585256964313	0.577342021541	0.557601854634	0.547544943765	0.577301551435	0.583821805603	0.56723168669	0.592914893781
CS.238	0.612874635896	0.6091560555	0.513028745123	0.560014394667	0.5454758869	0.59407982181	0.548382705401	0.568822182243	0.559654750858	0.53107264243	0.553860258269	0.557027654112	0.553443508755	0.546996050393	0.602864250413	0.667434283283	0.604454729996	0.644079668819	0.594645814197	0.700205499652	0.605884819808	0.55503676062	0.525854174716	0.544798690713	0.549266296021	0.59323393741	0.53775163207	0.625249561648	0.596910887647	0.59904540475	0.575365034883	0.681128908936	0.665224858994	0.596155055685	0.582714082372	0.58056782995	0.560712535835	0.650899631363	0.707397314565	0.670714537062	0.543392973099	0.633541336762	0.670059421554	0.647272918358	0.70478737705	0.64678639951	0.629825886301	0.626210056593	0.617237790649	0.680207429731	0.614838798668	0.704440940648	0.590930783352	0.628519970833	0.671789215073	0.664310579136	0.587235897614	0.644153459254	0.624129043147	0.656041112225	0.5739429906	0.727766586135	0.578821371825	0.593702950815	0.578603333381	0.56359244547	0.567905734988	0.595594866828	0.626997346799	0.590360884901	0.628342722079	0.612672704327	0.614247369209	0.61888640467	0.533596869357	0.59227268809	0.574247933698	0.591339027111	0.579134285995	0.582656676137	0.56595866815	0.560517433747	0.616395574422	0.570024170051	0.591244912773	0.555487975701	0.579474096295	0.58498179894	0.575760254059	0.599946462466	0.579970656862	0	0.516304836312	0.551870501719	0.588265363767	0.578063857777	0.685294927995	0.517932512868	0.559942448744	0.573914313537	0.538125822489	0.555969740467	0.562732069448	0.612230549336	0.569563126324	0.678186690746	0.591768101388	0.63181883595	0.715378418707	0.683750405621	0.604389276485	0.644622376628	0.559350379752	0.63360233202	0.598932332722	0.540618836002	0.56863398883	0.566720119795	0.655459411278	0.646578677161	0.612357363893	0.538940600736	0.633464931971	0.634672741574	0.598624567182	0.665241448968	0.607173571849	0.619901212841	0.565269002672	0.582155597895	0.605145807133	0.649801395114	0.631265087916	0.706434294586	0.689233845557	0.634962048139	0.629291108522	0.654969873276	0.70612276181	0.612229240674	0.605491695233	0.662177265193	0.581121009863	0.636518004451	0.623667637277	0.546972773901	0.589335802128	0.575859485228	0.590208893079	0.536847397983	0.592182073087	0.569638924128	0.52876359269	0.579440809204	0.582200043221	0.554520735472	0.559857290179	0.693347343244	0.623124988761	0.564470826222	0.573408463056	0.607117566722	0.554781133939	0.571288404663	0.563167080015	0.582019749525	0.572133887585	0.579634469991
CS.241	0.56261165017	0.606679723849	0.479225241861	0.481633528854	0.546963327716	0.60498469426	0.57312613984	0.566346601495	0.530888694688	0.525681999336	0.523652009785	0.534547845778	0.520953473855	0.514188473219	0.580949777652	0.724058430931	0.627483245711	0.686492486159	0.619324276426	0.717236679846	0.592915396203	0.530278641734	0.514581999628	0.514733141087	0.538836446571	0.623579195307	0.541361122263	0.645552224484	0.578624555543	0.650991754685	0.559699088986	0.712103837966	0.685010158113	0.657476488346	0.561228879212	0.544644489164	0.545474378067	0.678434053414	0.758455643178	0.705114222158	0.517100637959	0.679263436708	0.709418809854	0.686050848466	0.747129954757	0.658933797992	0.664188636155	0.656278051574	0.670188556683	0.715837000216	0.624359700957	0.753994072594	0.617623643221	0.674305606931	0.719060302101	0.732936637364	0.635032846655	0.699492061821	0.623235917098	0.717292207592	0.543371453099	0.768470938281	0.578794852963	0.566527538087	0.551514311429	0.558427102724	0.549871429131	0.576479839822	0.618409056069	0.579205649486	0.676687214964	0.58889686469	0.617559378322	0.632836446591	0.491382067965	0.54215727856	0.481955078116	0.519566200231	0.519430955679	0.519461305136	0.550767563783	0.505453085554	0.556854724958	0.544680621932	0.536056537525	0.520307123815	0.580016269363	0.535077667408	0.530030209375	0.569801774291	0.569463322822	0.516304836312	0	0.612653412663	0.650832600056	0.532168618998	0.692598543573	0.52576598351	0.568864913874	0.663980884564	0.566826481818	0.54075230249	0.562977205597	0.632097949787	0.536851562272	0.729628085043	0.62875179697	0.657950206096	0.78388919851	0.684429102608	0.685664967701	0.714054680966	0.531216853455	0.659584921606	0.603324025556	0.633137763943	0.610997367281	0.524670295024	0.691808364642	0.69609341697	0.669450132728	0.521338036756	0.671079997262	0.674777624725	0.652181098343	0.719887109394	0.575611667532	0.669340640047	0.541681025436	0.600541958842	0.620123160042	0.653583880084	0.680811775233	0.766123621092	0.731939252438	0.685063361321	0.666687539057	0.687674781183	0.757337232197	0.648570563105	0.640337280107	0.683954048233	0.597371569248	0.666327595007	0.615823950269	0.574387459375	0.519846169143	0.567221708734	0.611786849934	0.522627378661	0.568987827177	0.533742341333	0.509025895558	0.514405642519	0.60004385748	0.548067507547	0.515638485679	0.745197878786	0.68826673223	0.493958864345	0.571797292763	0.561193168351	0.50202460153	0.527448721327	0.534541364968	0.506803424995	0.536823930577	0.590713785732
CS.087	0.656863651879	0.576796328844	0.607073102699	0.616494491122	0.619890262903	0.604532463323	0.556098067152	0.617506501665	0.577905848068	0.559447018864	0.619830949099	0.575163221736	0.602856483996	0.588447723777	0.568401831488	0.634445802816	0.570154787394	0.651799070172	0.660918190094	0.646913891348	0.603617706025	0.570383673186	0.552084251978	0.549133839418	0.542725029905	0.6337558674	0.564481726707	0.650209923431	0.617464140626	0.614646103804	0.594501792626	0.689572844122	0.667762103952	0.59537892913	0.630259332074	0.629940823967	0.580036418081	0.650249046262	0.710426757832	0.64785790325	0.597868191615	0.621439091513	0.672186963613	0.637977589019	0.666883248589	0.684166906891	0.671993830117	0.666297039455	0.63063419263	0.684480208398	0.65412840304	0.712255289447	0.652314146881	0.676044545438	0.668916296876	0.683405704127	0.587139400195	0.673650329334	0.679567810426	0.669078124424	0.559977817288	0.67962588419	0.559805725738	0.610829809692	0.579946974321	0.61019277435	0.546589865314	0.627369066603	0.616401682652	0.60132258678	0.620437883912	0.599531617474	0.593228894958	0.607091628069	0.566107614669	0.627662383006	0.627061237796	0.636136066235	0.607103332787	0.640759761529	0.594406256697	0.595211878021	0.67112649076	0.591464211232	0.598624833697	0.555534656708	0.603526792506	0.610677214806	0.597823927495	0.649748207668	0.586018538177	0.551870501719	0.612653412663	0	0.602822645438	0.560354536215	0.654919000704	0.496528750003	0.591982211982	0.608215008425	0.588680057499	0.57380497523	0.55910340113	0.554428758342	0.610377430309	0.644250955819	0.59389493511	0.652134069391	0.660106337878	0.646051585716	0.642716746291	0.660529081003	0.587766720758	0.657677324366	0.637570104663	0.57439985147	0.616318599589	0.595612881265	0.647916399466	0.61015133758	0.576296899199	0.545868989268	0.653992479995	0.647751502005	0.5825797856	0.675674540146	0.658344990499	0.598072601589	0.612629904904	0.576736044394	0.614230482055	0.623139688864	0.641930285381	0.73070163949	0.666019410064	0.657020862247	0.665517574976	0.679573484639	0.699530028944	0.654911212033	0.634752133225	0.647018954482	0.616907248697	0.657852786015	0.586397399489	0.60547688522	0.619606702228	0.546376849768	0.569251418782	0.576972214248	0.564476477151	0.578689878166	0.583847949749	0.600005792573	0.610968101978	0.59477965015	0.585496995619	0.699645545066	0.641682196659	0.601095896376	0.523233114756	0.569413764315	0.584923496747	0.568250516514	0.586218398993	0.613229793679	0.562400733685	0.534278784585
CS.110	0.656434132582	0.626442701598	0.638289162782	0.675040646667	0.614601492921	0.637438131509	0.6262359821	0.594200319573	0.65679625249	0.611709229843	0.647499247606	0.610751062034	0.617980263878	0.626505074482	0.621278491384	0.622675878123	0.63818396616	0.590962398988	0.623505719988	0.670598755864	0.607679726977	0.647680272615	0.606051177883	0.605176310926	0.621740439585	0.567904776643	0.616089997289	0.592961767324	0.599914303447	0.555708645179	0.607719398354	0.623370114274	0.600558335626	0.552692623271	0.540452519851	0.656541238971	0.639605463634	0.586603191766	0.650691098176	0.635822751993	0.576547549132	0.603185399006	0.612554061255	0.605529145214	0.638148875452	0.613871335183	0.602267218363	0.591910983334	0.58906728224	0.614277622525	0.623136219053	0.615978161296	0.593703624139	0.560621828121	0.584788903086	0.662885424893	0.558004728867	0.605129498307	0.608331110182	0.587187474925	0.648639679577	0.701698010701	0.636971007205	0.658331359027	0.660239559222	0.613224942063	0.639333451088	0.637164828009	0.63793277949	0.6238401146	0.636584974568	0.627550736885	0.656166726295	0.589095078893	0.63261266426	0.63943540363	0.678717651783	0.659242246259	0.663587389177	0.630395457287	0.628996657061	0.675586564997	0.667596693525	0.636814584976	0.643822898555	0.645312902557	0.636079560503	0.631068556564	0.652252832725	0.617847832248	0.603851708015	0.588265363767	0.650832600056	0.602822645438	0	0.65291014849	0.664533228202	0.585844137117	0.595610021222	0.522532899029	0.573854429849	0.617886620009	0.674883543218	0.668357294259	0.622003652563	0.604686703572	0.598193858387	0.565062494381	0.645118913023	0.666508676758	0.602675028776	0.613484911924	0.641525424279	0.599957519507	0.636502866313	0.540493620117	0.548461020479	0.601393933322	0.587268331953	0.609094607676	0.576861425278	0.639378099637	0.619746044782	0.581445755199	0.545093521176	0.566002183684	0.597492118342	0.633456739453	0.614911061733	0.563685159592	0.56934905294	0.67082730667	0.597037723491	0.616147706215	0.638352283291	0.609316595716	0.592473629447	0.57454396662	0.638788591317	0.58377161154	0.601064236801	0.622957350573	0.638465857794	0.5890362111	0.655788323394	0.613422213574	0.669952767604	0.646839651395	0.637170565631	0.646257141794	0.648194193786	0.620541425818	0.626058505009	0.659780862073	0.637022052505	0.636714649289	0.647861818619	0.637975054111	0.619331232423	0.674334590948	0.63900747475	0.664487507734	0.649359218781	0.65293700624	0.636299340863	0.673952927223	0.645117607046	0.662397828663
CS.015	0.629769912551	0.576286332233	0.563218278814	0.54234331063	0.612861966252	0.656439257049	0.572508006018	0.625111355851	0.554888657435	0.565751176174	0.60777650539	0.563027883995	0.589131619684	0.602241015052	0.559949990857	0.723139440324	0.627478610827	0.709420917542	0.680718089792	0.71222493685	0.628909440068	0.588233026277	0.598161022585	0.546854764438	0.55312467867	0.6620565782	0.588902044028	0.695843101935	0.618640326134	0.681396552696	0.624035865601	0.739698130858	0.714342681697	0.662766056719	0.642204438533	0.617798014299	0.586246069381	0.699406971199	0.756621347958	0.69912312318	0.605971642246	0.697109494702	0.712032124175	0.706726057736	0.755930016965	0.700717804991	0.699959033277	0.681248941876	0.702669869927	0.738060734526	0.661299957364	0.776221584017	0.675649610617	0.700840811511	0.719717613439	0.760426662596	0.663977145921	0.71865193205	0.66480691354	0.725203793517	0.593253336976	0.774944911634	0.613405664815	0.632493758287	0.603752348292	0.582206549183	0.598713287256	0.628749258906	0.669520398277	0.622342779871	0.701261482534	0.616172036958	0.650024301431	0.677479302876	0.552273333092	0.639752326403	0.573453941733	0.600125800633	0.605617734063	0.5980899774	0.609107009614	0.559609123542	0.615465205064	0.570150453221	0.603642723347	0.56116889544	0.597326684546	0.591115503843	0.577555135975	0.657102292169	0.573720104108	0.578063857777	0.532168618998	0.560354536215	0.65291014849	0	0.696617148589	0.544311436463	0.623815431726	0.657851324879	0.59932895796	0.597387519608	0.55115353149	0.601308521028	0.613714803367	0.73743106314	0.660673137535	0.690934135036	0.757255631304	0.676396771103	0.704745411222	0.732685237667	0.579726218916	0.698417868086	0.657785277549	0.641266190281	0.643128282177	0.611252680986	0.700797951644	0.689474212473	0.659721027129	0.581733077404	0.693956374962	0.694704924497	0.64561012	0.726101359579	0.654763253284	0.669586906949	0.635206717879	0.618440522068	0.649901340358	0.654345521844	0.689439901088	0.781585822764	0.734543081324	0.691130364381	0.702565673797	0.700064417087	0.783233189302	0.670529489507	0.676085431178	0.665735852641	0.654334498453	0.693968799399	0.626166089067	0.615628606104	0.608452505811	0.564557937483	0.637651425139	0.586653077724	0.622251331884	0.549472003897	0.586652844209	0.577335854457	0.655004961723	0.610535523405	0.572263963227	0.750145897936	0.693924542191	0.583192613182	0.551229928097	0.525570838042	0.593055113636	0.552594597903	0.570610898124	0.567210582162	0.592335587628	0.549095233663
CS.356	0.744868203239	0.660598882752	0.69781230106	0.704762520744	0.652381507646	0.66962280849	0.664208183816	0.699212608761	0.675496017279	0.674343880596	0.678740624747	0.70628813445	0.704058332013	0.671659401298	0.629783070292	0.624753771173	0.646712298412	0.64968634004	0.682903116836	0.560933479069	0.685334495677	0.686326239255	0.68677135078	0.667177278506	0.690422320731	0.618681536355	0.658056321765	0.675301896272	0.611134569859	0.627564965919	0.640630256903	0.622337549079	0.636442598537	0.663624897769	0.649695889195	0.689749233768	0.690243237698	0.658601987328	0.671113819034	0.646561001727	0.668336268861	0.620667069642	0.668354664946	0.619183804733	0.593518290961	0.688356563904	0.695877067227	0.696527735957	0.633739530959	0.658327928519	0.660602501262	0.666082546049	0.664093510399	0.674609981047	0.699552501493	0.648251852844	0.680402121899	0.641322347666	0.706556446768	0.719373293731	0.67078706918	0.577858480337	0.61771957356	0.677748641808	0.639935600055	0.647310831771	0.671835047173	0.663189319019	0.630942327275	0.657883449726	0.616548667476	0.662590132435	0.645992202442	0.665880398941	0.661943018527	0.6764698523	0.734790348534	0.721723698452	0.709053595701	0.69235990241	0.635641888037	0.707209845236	0.748134322887	0.709019433218	0.686260025737	0.662640604533	0.690701692086	0.706607296702	0.683814045797	0.698983352178	0.680931289077	0.685294927995	0.692598543573	0.654919000704	0.664533228202	0.696617148589	0	0.630196624937	0.687092922378	0.644472000506	0.677014324492	0.663271860001	0.666249822701	0.658938481836	0.66029542872	0.668416213733	0.601608688864	0.704773312747	0.626022392942	0.585772481592	0.618584556022	0.575484146886	0.687331337668	0.588910584003	0.670199162022	0.66777430684	0.625320343971	0.67063808151	0.671274035066	0.613487451944	0.634176761987	0.661086793306	0.645108699449	0.638045528706	0.649077013044	0.651135219058	0.691159628596	0.62507065114	0.663236950015	0.654038109968	0.667197629408	0.607275147608	0.629737228977	0.659842786682	0.63408265359	0.640125757059	0.698375536751	0.643846156697	0.647670767627	0.679652938795	0.63491332127	0.666972010222	0.662001485026	0.694162523762	0.608599584705	0.701457840565	0.700262178124	0.661083659907	0.61993166964	0.670124909412	0.639529480306	0.669393706524	0.692306259424	0.700110714001	0.630328230419	0.658593321276	0.698664049473	0.622069171727	0.591219645118	0.705878099761	0.646981222218	0.662330176837	0.678540518099	0.693500031499	0.644070447882	0.714383022387	0.630174695041	0.636760371485
CS.006	0.59855774507	0.575246591332	0.529429559267	0.531452759724	0.532822698908	0.576723341342	0.526456701981	0.555213030262	0.520745344902	0.508015395131	0.531946412222	0.527898319764	0.487759724562	0.525610277988	0.535174458787	0.64176466652	0.584240955358	0.641517996123	0.606663218359	0.644129980083	0.586524644104	0.560013953013	0.505552050154	0.489599683639	0.536345656277	0.564310713603	0.531689146331	0.624524653106	0.549724029503	0.575750008794	0.543559822921	0.668878410664	0.661161928436	0.570763700771	0.585512396762	0.563598625217	0.552270072725	0.648716889893	0.721713764458	0.651962485447	0.533356395516	0.629743842688	0.649635314488	0.626284627999	0.678270762194	0.642831643993	0.639744692092	0.650841558098	0.634182082649	0.694203702849	0.592082001936	0.704657893614	0.600340713359	0.639143118872	0.675199618472	0.680561864455	0.566046980153	0.662868476298	0.620867466392	0.657764459985	0.525247509341	0.699795014433	0.514184349293	0.54606551005	0.550783977396	0.562883660281	0.514621812834	0.572984045086	0.600547668617	0.559698771021	0.613259702746	0.558364039653	0.567030379913	0.592002092651	0.509423921657	0.57587965561	0.548990463153	0.563075298533	0.544446504142	0.558839640938	0.533158511479	0.518894157398	0.59422548916	0.51600078087	0.538642391048	0.511998879028	0.57237364689	0.539039694076	0.547318606015	0.578463536669	0.56111377072	0.517932512868	0.52576598351	0.496528750003	0.585844137117	0.544311436463	0.630196624937	0	0.541541591361	0.565277399246	0.516284221975	0.524310390615	0.509888646348	0.578346756674	0.522870501659	0.649616743817	0.569986645564	0.624825268243	0.697966812607	0.630147475839	0.628556215365	0.626067202241	0.541665121454	0.606415318471	0.61419483251	0.566254305146	0.550564936299	0.55519583878	0.644595487	0.625200210904	0.57586426007	0.522878808736	0.632663431088	0.62860058578	0.58829171822	0.662373185205	0.588027690073	0.58737300585	0.522335551275	0.535251787084	0.579613564799	0.614741690605	0.616720855959	0.717102830365	0.675232549431	0.638897890515	0.651894851705	0.645345648825	0.704081200882	0.594207707827	0.593215143529	0.6495080316	0.570973184452	0.637193580506	0.589099285816	0.550329470976	0.550587793257	0.548364152211	0.54207847671	0.532664673037	0.561799469442	0.511671297965	0.530517405164	0.528935655201	0.5880394481	0.532336957651	0.522223109445	0.683429970779	0.61155537866	0.508345526925	0.491420874334	0.545157453033	0.518414725094	0.518952381733	0.522458239692	0.537401230267	0.509111036657	0.534737818807
