CS.001	L.005.M1	CS.281	CS.259	CS.038	L.007.M1	CS.295	L.036.M1	CS.017	CS.028	CS.091	CS.263	CS.277	L.022.M1	L.035.M1	CS.065	CS.230	CS.341	CS.117	CS.248	CS.050	CS.161	CS.171	CS.062	CS.287	CS.122	CS.072	CS.269	CS.367	CS.366	CS.125	CS.374	CS.128	CS.302	CS.203	CS.292	CS.376	CS.213	CS.126	CS.205	CS.282	CS.224	CS.236	CS.380	CS.232	CS.214	CS.147	CS.348	CS.182	CS.129	CS.359	CS.268	CS.349	CS.389	CS.385	CS.369	CS.177	CS.386	CS.166	CS.181	T.CS.042	T.CS.014	T.CS.069	T.CS.046	T.CS.072	TFS.023	T.CS.020	T.CS.076	T.CS.085	T.CS.067	T.CS.057	T.CS.059	T.CS.082	T.CS.056	T.CS.035	T.CS.131	T.CS.128	T.CS.102	T.CS.092	T.CS.159	T.CS.160	T.CS.161	T.CS.156	T.CS.106	T.CS.110	T.CS.130	T.CS.098	T.CS.167	T.CS.097	T.CS.180	CS.015	CS.238	CS.103	CS.082	CS.241	CS.110	CS.237	L.034.M1	CS.246	L.024.M1	CS.087	CS.085	CS.242	CS.356	CS.006	CS.364	CS.207	CS.346	CS.150	CS.191	CS.311	CS.188	CS.165	CS.189	CS.164	CS.336	CS.304	CS.387	CS.113	CS.187	CS.320	CS.223	CS.318	CS.080	CS.158	CS.361	CS.163	CS.152	CS.285	CS.194	CS.339	CS.112	CS.322	CS.227	CS.331	CS.270	CS.262	CS.255	CS.390	CS.253	CS.370	CS.326	CS.145	CS.393	TFS.022	T.CS.055	T.CS.066	T.CS.026	T.CS.008	T.CS.064	TFS.020	T.CS.031	TFS.025	T.CS.036	TFS.021	T.CS.061	T.CS.043	T.CS.045	T.CS.049	T.CS.152	T.CS.142	T.CS.166	T.CS.157	T.CS.109	T.CS.158	T.CS.151	T.CS.141	T.CS.095
CS.082	0.511853520974	0.601019477842	0.523846725387	0.557246303986	0.64229029331	0.583642372233	0.615938810757	0.591114398863	0.598148545343	0.477603043409	0.629815818598	0.539140293051	0.582710932669	0.529803978523	0.616491867922	0.603610133835	0.672257967161	0.663975012336	0.535001236878	0.586317023582	0.610316825325	0.647500332013	0.559280243361	0.505953229474	0.607824261028	0.514839307331	0.47302679045	0.745623266582	0.731665884749	0.727342754171	0.651133370675	0.656926382701	0.603329774379	0.729666286707	0.586067600197	0.556790519357	0.662275420941	0.688490225891	0.552050696708	0.707365565279	0.65570333583	0.758992614812	0.664042864909	0.557018130811	0.470414494279	0.623392305374	0.663308498599	0.586056504836	0.567964279675	0.579841356432	0.723172734093	0.643956066115	0.612533308511	0.635796254197	0.615464960884	0.700231972969	0.689312962018	0.719282237996	0.649740361916	0.599574231859	0.523426305093	0.589612168353	0.582251269811	0.628263256872	0.544809190077	0.624274458561	0.562917262824	0.582011085093	0.586984464101	0.580595224817	0.7262652423	0.579374401561	0.570241335307	0.65003014923	0.576686086022	0.522861943649	0.533163097698	0.603588359619	0.542694563316	0.538098801229	0.529143519318	0.517469192857	0.584331961952	0.562624142232	0.53311664013	0.533229680639	0.531375695126	0.582467305879	0.55263955112	0.554622235052	0.623815431726	0.559942448744	0.531312403832	0	0.568864913874	0.595610021222	0.576271597325	0.616177440863	0.520056463451	0.615440889412	0.591982211982	0.469225217818	0.522936540595	0.687092922378	0.541541591361	0.693195008518	0.650365991412	0.712565453096	0.542168063459	0.555861796004	0.601352492391	0.667447135469	0.683438270712	0.61568461668	0.688448699168	0.593752188545	0.66985715861	0.612975270912	0.59877614814	0.6186660015	0.600824967435	0.633073199581	0.646857331085	0.575009580827	0.590438157868	0.668995696183	0.578019774242	0.540667634147	0.697428455239	0.757139879461	0.674147161026	0.580842581139	0.680747097874	0.760475807596	0.557991798776	0.646997153476	0.681309660086	0.60718777006	0.642802189463	0.717024811544	0.638099024751	0.599255980622	0.589003877836	0.63260411317	0.537285538564	0.60706281438	0.573706093142	0.72018583191	0.668973373483	0.572201817346	0.547699927084	0.60258439661	0.627264421198	0.531869362809	0.642774320823	0.624702515394	0.591736530197	0.592726757251	0.680255884705	0.565125904552	0.642030150057	0.543012043876	0.588434158306	0.537356565765	0.530100322762	0.593645838858	0.644410777888	0.567182017672
CS.241	0.530406374724	0.504683457533	0.525435646322	0.530888694688	0.577303333726	0.510469791654	0.60498469426	0.564649793596	0.527692841086	0.531343414408	0.668482059076	0.557585171366	0.546963327716	0.555422248917	0.612262973883	0.615070952041	0.724058430931	0.686797775669	0.557249098584	0.655454251749	0.662884087856	0.696108171521	0.591742870463	0.514733141087	0.650789103459	0.509502810135	0.514581999628	0.779135819225	0.761020933507	0.735569548764	0.686050848466	0.678434053414	0.586886350464	0.747129954757	0.545474378067	0.561228879212	0.679263436708	0.685010158113	0.559699088986	0.712103837966	0.709418809854	0.758455643178	0.689210778227	0.544644489164	0.517100637959	0.663286903773	0.66872262707	0.623235917098	0.617623643221	0.635032846655	0.732936637364	0.717292207592	0.664188636155	0.670188556683	0.671986334738	0.753994072594	0.699492061821	0.715837000216	0.701494711344	0.653463463508	0.528488997553	0.58889686469	0.591239342778	0.654340296214	0.563431051019	0.617559378322	0.540153269899	0.600459176771	0.549871429131	0.578794852963	0.726311793294	0.618660648263	0.551514311429	0.623416773943	0.560688864218	0.536056537525	0.569801774291	0.518071690017	0.609719463801	0.556854724958	0.524659638409	0.580162944456	0.521297507843	0.504619174893	0.516438728346	0.484641901744	0.530030209375	0.529611945289	0.527295112401	0.580016269363	0.532168618998	0.516304836312	0.532321773013	0.568864913874	0	0.650832600056	0.663980884564	0.569463322822	0.536851562272	0.562977205597	0.612653412663	0.566826481818	0.54075230249	0.692598543573	0.52576598351	0.74120606187	0.705455012277	0.771157129626	0.610997367281	0.531216853455	0.58922024068	0.684429102608	0.695549665426	0.659584921606	0.729628085043	0.631230187548	0.705632856837	0.62875179697	0.536243820598	0.637810292703	0.620123160042	0.674777624725	0.680638550333	0.600541958842	0.652181098343	0.687846868281	0.669450132728	0.541681025436	0.731939252438	0.766123621092	0.669340640047	0.652589699919	0.719887109394	0.786673772823	0.575611667532	0.687674781183	0.685063361321	0.648570563105	0.666327595007	0.757337232197	0.666687539057	0.640337280107	0.597371569248	0.683954048233	0.519846169143	0.533742341333	0.515638485679	0.745197878786	0.615823950269	0.509025895558	0.514405642519	0.548067507547	0.611786849934	0.574387459375	0.573700058716	0.60004385748	0.567221708734	0.568987827177	0.68826673223	0.536823930577	0.590713785732	0.534541364968	0.571797292763	0.493958864345	0.50202460153	0.527448721327	0.561193168351	0.506803424995
CS.110	0.631644661562	0.67101029769	0.610139754377	0.65679625249	0.633353692525	0.678061650087	0.637438131509	0.637370273797	0.619765786787	0.60108517619	0.60117876755	0.605374016173	0.614601492921	0.670212054049	0.610614438561	0.598355648845	0.622675878123	0.579207150013	0.589291568086	0.58263842321	0.594032889065	0.580662149196	0.603124847192	0.605176310926	0.573502514725	0.608208531367	0.606051177883	0.695766148092	0.636712152739	0.627750387803	0.605529145214	0.586603191766	0.601465402133	0.638148875452	0.639605463634	0.540452519851	0.603185399006	0.600558335626	0.607719398354	0.623370114274	0.612554061255	0.650691098176	0.639893617205	0.656541238971	0.576547549132	0.620624606307	0.587039855712	0.608331110182	0.593703624139	0.558004728867	0.662885424893	0.587187474925	0.602267218363	0.58906728224	0.60607554362	0.615978161296	0.605129498307	0.614277622525	0.605281955064	0.581047360745	0.658722765382	0.627550736885	0.620679774138	0.59927386818	0.644073268439	0.656166726295	0.665377778013	0.620287464696	0.639333451088	0.636971007205	0.639004277602	0.626099751065	0.660239559222	0.631151675264	0.637692159381	0.643822898555	0.617847832248	0.676310076698	0.682213120396	0.667596693525	0.667543675628	0.605460857882	0.651779476329	0.686731564806	0.651540266131	0.637055459654	0.652252832725	0.660834796466	0.676199689725	0.636079560503	0.65291014849	0.588265363767	0.589535679268	0.595610021222	0.650832600056	0	0.522532899029	0.603851708015	0.622003652563	0.674883543218	0.602822645438	0.573854429849	0.617886620009	0.664533228202	0.585844137117	0.626099408737	0.613243065199	0.655992435811	0.548461020479	0.641525424279	0.605995819813	0.666508676758	0.634052547441	0.599957519507	0.604686703572	0.610943667884	0.66912614459	0.598193858387	0.637545997529	0.587482000552	0.56934905294	0.581445755199	0.591255220967	0.563685159592	0.545093521176	0.615496866182	0.576861425278	0.614911061733	0.638352283291	0.616147706215	0.633456739453	0.532749613173	0.566002183684	0.66218998044	0.597492118342	0.57454396662	0.609316595716	0.58377161154	0.5890362111	0.638788591317	0.592473629447	0.601064236801	0.638465857794	0.622957350573	0.669952767604	0.620541425818	0.647861818619	0.637975054111	0.655788323394	0.626058505009	0.659780862073	0.636714649289	0.637170565631	0.613422213574	0.642927976871	0.637022052505	0.646839651395	0.648194193786	0.619331232423	0.645117607046	0.662397828663	0.636299340863	0.63900747475	0.674334590948	0.649359218781	0.65293700624	0.664487507734	0.673952927223
CS.237	0.626996643004	0.684707001766	0.605157519671	0.66641813033	0.642717331999	0.694311366777	0.638895941093	0.650076096633	0.635249239923	0.579187416847	0.591414254023	0.623216623456	0.604249277624	0.674570898263	0.60777675923	0.582536933373	0.580002720853	0.588022486297	0.581411848351	0.535263438308	0.560866768016	0.533449602374	0.577259893534	0.598040276041	0.589199188499	0.609451720036	0.609206781019	0.667533213688	0.612583443189	0.616153525627	0.590004212973	0.581999097278	0.595004371882	0.613614255574	0.656107750406	0.525762021784	0.592645973556	0.593134191004	0.615190787875	0.617120467228	0.573929006044	0.621272735249	0.58950580228	0.65140750255	0.533609731545	0.572318994149	0.586602788624	0.602913623146	0.573533517306	0.582666313826	0.624678554169	0.570984206063	0.601320073618	0.578804861984	0.587829756	0.58792330511	0.604293371901	0.620883618562	0.621206382819	0.579683125058	0.66452981974	0.611275818858	0.628528829229	0.591910856026	0.644690211403	0.641562062889	0.678074565334	0.605052278149	0.644003086261	0.635596033874	0.642806269003	0.613350308177	0.640077880152	0.648506028517	0.637705580409	0.667497105832	0.622038632609	0.696039766328	0.681178874829	0.678154785006	0.680738329658	0.615848328895	0.655924589603	0.700165871768	0.659745281381	0.657793460918	0.661842994006	0.663241453451	0.688080820357	0.615205257402	0.657851324879	0.573914313537	0.573088217305	0.576271597325	0.663980884564	0.522532899029	0	0.624469964051	0.61827093213	0.684203445837	0.608215008425	0.558514065257	0.633551673005	0.644472000506	0.565277399246	0.595721290235	0.569436231476	0.593953970367	0.531454498644	0.651023522158	0.594521654414	0.648198682629	0.627009019029	0.584376391398	0.563487643874	0.596258962244	0.594248852923	0.576766765705	0.639308723899	0.568005718447	0.573204817455	0.557280355987	0.559483872429	0.548038720526	0.521307405572	0.597139256576	0.501388565908	0.612713311696	0.559195032655	0.643350312405	0.633239860505	0.521679589725	0.582805150788	0.587151325165	0.588168919441	0.595088410159	0.611776108669	0.586756254558	0.574982949861	0.637639535593	0.6000950804	0.574383479182	0.623332824913	0.604530751259	0.681864135257	0.632898735987	0.664794678821	0.662390108357	0.6634110998	0.637614381613	0.673734335541	0.637571017578	0.629017742408	0.601044099522	0.652286277993	0.629857904822	0.651785653003	0.654821988214	0.600280912423	0.644305344159	0.691319508028	0.62677751437	0.65102938521	0.665321060819	0.654489208352	0.678416543208	0.679737504848	0.691486208543
L.034.M1	0.579029659441	0.572105888982	0.562963262709	0.572840851721	0.587356132069	0.590125228343	0.603834141248	0.527520530964	0.554696606714	0.59245910861	0.651363871708	0.546898501082	0.563029336414	0.621663090153	0.567385870938	0.606788572397	0.677652517098	0.632355309631	0.597346967734	0.628650744822	0.654303730146	0.631625165361	0.606433918366	0.579681422443	0.617327924229	0.586063406522	0.591664895903	0.717922997865	0.689116244586	0.67939188185	0.605611658364	0.624184791281	0.564360710327	0.715150469358	0.537681779282	0.608849792305	0.624467535754	0.625210290831	0.580134864072	0.641731283791	0.641279994235	0.726567744248	0.635627658566	0.582090372337	0.603212624168	0.640173189499	0.62699417533	0.617453123746	0.612005775442	0.578169536356	0.716562350564	0.643421363362	0.621137093855	0.645345915235	0.626412041289	0.678289201289	0.6589614003	0.666225959532	0.659899161077	0.633952176208	0.57147379221	0.622970954787	0.605963997408	0.582236848755	0.600027835069	0.615572400075	0.634758558872	0.58585069163	0.548469438638	0.59641429896	0.638924134683	0.621863863828	0.568498482799	0.632388449592	0.583015699183	0.564169131668	0.576850588972	0.579809828597	0.608645940703	0.630681752547	0.587412686208	0.571633986354	0.538426284098	0.600337681864	0.569932378389	0.555617555874	0.594252788363	0.550922357954	0.587319455174	0.561405721277	0.573720104108	0.579970656862	0.597055203483	0.616177440863	0.569463322822	0.603851708015	0.624469964051	0	0.57496890198	0.609029513043	0.586018538177	0.577758136587	0.56028858775	0.680931289077	0.56111377072	0.676947476121	0.662838140004	0.71974581048	0.582443473885	0.592499216062	0.597213863799	0.656143128044	0.658141851166	0.649141031128	0.681606400263	0.612043652546	0.702713508048	0.581516859611	0.555860685934	0.606842049756	0.60950926223	0.632125869586	0.609123012161	0.593143497398	0.613082136575	0.641177111468	0.622196584407	0.566846712315	0.681012037141	0.690952863652	0.640749486119	0.589079259089	0.631608353645	0.730475689608	0.568440496255	0.622197107163	0.605977529293	0.609254953855	0.641341074245	0.718086606411	0.613091046789	0.618437879727	0.584615082765	0.630444975014	0.585693951964	0.529147623793	0.570900783737	0.693613545428	0.602537233708	0.543804955129	0.578491081727	0.549894585744	0.597618775063	0.580096785083	0.585203313419	0.597981514244	0.584945965351	0.605748826492	0.641746099679	0.56723168669	0.592914893781	0.577301551435	0.585256964313	0.566932280834	0.557601854634	0.547544943765	0.577342021541	0.583821805603
CS.246	0.532325036934	0.542594482881	0.471120323828	0.515664571901	0.60129251927	0.543864862551	0.537261546232	0.548666032605	0.604361680555	0.532958776384	0.648002494769	0.512998696615	0.527957093835	0.543332090276	0.551793200619	0.583968193604	0.674112688612	0.650223315923	0.568740104361	0.590260714466	0.63943527396	0.670370963477	0.579233662514	0.506366448104	0.602788399202	0.541396067129	0.509166603045	0.73815557695	0.694552051274	0.693049289592	0.595776240129	0.642074689029	0.530306888816	0.69432900757	0.498285767323	0.580669870239	0.632717093659	0.64111058785	0.51169015511	0.655324317956	0.626927644945	0.732083897088	0.677324515182	0.51134595102	0.521258210533	0.589161639162	0.623127495627	0.58960033373	0.546470165252	0.570662547212	0.671604538546	0.62062423742	0.594994773666	0.620209948001	0.589980277762	0.699408674984	0.641227529992	0.673327773324	0.640544866472	0.603911072572	0.487813359784	0.586180453117	0.54792022336	0.574427809605	0.523337337745	0.557029902427	0.562787479188	0.551249424662	0.507844129587	0.535249493192	0.674450906135	0.593134161101	0.513940928913	0.625533645358	0.507161943271	0.436213694211	0.537136967649	0.549107339885	0.527700418982	0.53666471676	0.485795905948	0.51281390353	0.491112495894	0.501902351399	0.513631205866	0.465600886741	0.495438225801	0.512980106784	0.510064680997	0.504108353246	0.613714803367	0.569563126324	0.567310640921	0.520056463451	0.536851562272	0.622003652563	0.61827093213	0.57496890198	0	0.565881193368	0.610377430309	0.531201460986	0.469335145052	0.66029542872	0.522870501659	0.684799001865	0.634381334372	0.726358042844	0.541277978584	0.52436491501	0.595987793909	0.616734586368	0.671276164156	0.604739949994	0.715981083957	0.573651518993	0.662905478243	0.559245573594	0.58038355777	0.561509602148	0.562033166425	0.609478263965	0.611593370608	0.581491698803	0.628413717467	0.619277545596	0.60553678192	0.502148664285	0.702975943917	0.705773632589	0.594495462613	0.621176728083	0.653618803032	0.760871300042	0.514025652924	0.613192703207	0.652900958932	0.55725220635	0.621487272954	0.699800134362	0.604537418956	0.568298148746	0.533346514736	0.632792957534	0.490460072268	0.55971758335	0.517139308008	0.701425184859	0.596728206638	0.518941265971	0.520252752092	0.552290404761	0.553236152566	0.557986096538	0.603161319984	0.556953599804	0.551106756679	0.580143863211	0.625426922399	0.518880102264	0.58036514071	0.485630456333	0.538818917102	0.479546152358	0.444472600841	0.521210630019	0.586470668805	0.530238649884
L.024.M1	0.625865526517	0.471278020676	0.553390833551	0.527411454417	0.610899385332	0.463497652414	0.614977655561	0.592929920271	0.607980277866	0.612954830526	0.691066357893	0.590861500009	0.582431471279	0.576603520763	0.589506106706	0.671679745699	0.727000881372	0.698245132544	0.584025345479	0.6810735458	0.668272036639	0.691864214784	0.62390748613	0.573536061298	0.679356515555	0.558644550317	0.561627179187	0.737243729586	0.715951270169	0.735879131134	0.666811211022	0.668226650756	0.634243966115	0.727419756573	0.590622800259	0.660700199518	0.683449572889	0.711266086961	0.593563572355	0.714107515548	0.712425527257	0.747854424525	0.738452174346	0.58346321789	0.629063951179	0.662287420321	0.684310283641	0.686631349795	0.654604875475	0.631104961579	0.713072255453	0.701015641304	0.686500844496	0.664475364011	0.697603419	0.768793951057	0.688275233489	0.703819036298	0.718356900459	0.656128817872	0.570775520487	0.601248530071	0.626363480105	0.63827177403	0.628403792263	0.578635136631	0.5667912145	0.623548451892	0.538177476414	0.535534668367	0.693331368086	0.636132170211	0.53159191404	0.607236853795	0.596775134112	0.54751581699	0.629114314951	0.483516181257	0.625774169652	0.613228599781	0.568861546067	0.598581985873	0.503160671311	0.50487996682	0.569786580562	0.534359253584	0.562851570428	0.46386620391	0.549248794455	0.602364313888	0.55115353149	0.562732069448	0.60389901845	0.615440889412	0.562977205597	0.674883543218	0.684203445837	0.609029513043	0.565881193368	0	0.55910340113	0.586873598823	0.5494538737	0.666249822701	0.509888646348	0.734425783718	0.682383172239	0.756169247975	0.622412928225	0.539106391878	0.598770251025	0.660219449289	0.683779666393	0.652060146427	0.738059122796	0.619760437151	0.704456307758	0.624991039555	0.566312397948	0.666356359793	0.636988691635	0.679287427966	0.686326521581	0.629101971877	0.661097706696	0.678591367814	0.675735066507	0.582155156891	0.741876541604	0.750687496911	0.63910587815	0.675180269155	0.706176321161	0.771797819671	0.656950711098	0.678309560261	0.672956044664	0.650496980445	0.695542114137	0.738118176357	0.696365267385	0.643682061699	0.602382098639	0.697264338233	0.533750380116	0.540683722599	0.484282373731	0.716295071592	0.623676439547	0.533161529471	0.533403389789	0.55857965953	0.57797694647	0.579242879333	0.551842161376	0.619477423287	0.548242215818	0.590096950315	0.647741496239	0.535344353525	0.485816965915	0.511311565272	0.501338706519	0.514001503818	0.526430238559	0.505258238936	0.483943950386	0.519678250036
CS.087	0.633441404658	0.577212735983	0.585574861691	0.577905848068	0.513678521256	0.580752783646	0.604532463323	0.595323308728	0.586749348162	0.608419352033	0.653690740445	0.614816036449	0.619890262903	0.652901685036	0.592305957334	0.615722832826	0.634445802816	0.671002730695	0.544782329244	0.635368153851	0.619564733397	0.624995288829	0.550108883373	0.549133839418	0.666391924255	0.545053964545	0.552084251978	0.676667226172	0.685891847697	0.674782343917	0.637977589019	0.650249046262	0.623386345117	0.666883248589	0.580036418081	0.630259332074	0.621439091513	0.667762103952	0.594501792626	0.689572844122	0.672186963613	0.710426757832	0.681069383459	0.629940823967	0.597868191615	0.618963328591	0.643961460503	0.679567810426	0.652314146881	0.587139400195	0.683405704127	0.669078124424	0.671993830117	0.63063419263	0.669303166442	0.712255289447	0.673650329334	0.684480208398	0.691512244926	0.648229051703	0.58535693065	0.599531617474	0.641629074689	0.600410025264	0.617124772014	0.593228894958	0.642533471474	0.641161781609	0.546589865314	0.559805725738	0.672628210329	0.616161700683	0.579946974321	0.583003281554	0.59821357336	0.598624833697	0.649748207668	0.597938155572	0.636557976051	0.67112649076	0.653947854633	0.624562603837	0.54366919715	0.632774796159	0.62265942542	0.600323020012	0.597823927495	0.561296009179	0.621184721682	0.603526792506	0.560354536215	0.551870501719	0.591417923618	0.591982211982	0.612653412663	0.602822645438	0.608215008425	0.586018538177	0.610377430309	0.55910340113	0	0.588680057499	0.57380497523	0.654919000704	0.496528750003	0.671488337181	0.637722326079	0.665172998407	0.616318599589	0.587766720758	0.549741658422	0.646051585716	0.590934549881	0.657677324366	0.644250955819	0.603919898215	0.667724059943	0.59389493511	0.553310492303	0.633193650836	0.614230482055	0.647751502005	0.64094693218	0.576736044394	0.5825797856	0.614225560477	0.576296899199	0.612629904904	0.666019410064	0.73070163949	0.598072601589	0.600797061852	0.675674540146	0.721605913468	0.658344990499	0.679573484639	0.657020862247	0.654911212033	0.657852786015	0.699530028944	0.665517574976	0.634752133225	0.616907248697	0.647018954482	0.619606702228	0.578689878166	0.585496995619	0.699645545066	0.586397399489	0.583847949749	0.600005792573	0.59477965015	0.569251418782	0.60547688522	0.588988252063	0.610968101978	0.546376849768	0.564476477151	0.641682196659	0.562400733685	0.534278784585	0.586218398993	0.523233114756	0.601095896376	0.584923496747	0.568250516514	0.569413764315	0.613229793679
CS.085	0.500663375622	0.58409982225	0.518375243083	0.551822380851	0.62554840771	0.560527903129	0.611485845373	0.564179708488	0.564123531781	0.464574936739	0.616654416442	0.523452687868	0.554386930833	0.545921341627	0.596759023444	0.621398789077	0.672668635758	0.657864244247	0.51695747444	0.579921874268	0.598708237734	0.631286720058	0.53366010664	0.52969746212	0.599998667054	0.500691711953	0.498814636065	0.729666873827	0.717072489043	0.717870626539	0.645624403038	0.644630813152	0.608528214246	0.715327021046	0.604266209817	0.557223544097	0.647831730152	0.678357937431	0.551469531556	0.701813797554	0.67583855954	0.749412057838	0.641704017695	0.564858684549	0.492216875338	0.640272316373	0.644762405872	0.578501842509	0.577539277151	0.552656058036	0.70291112798	0.622177503554	0.610266740254	0.63320794841	0.62777146602	0.687982550193	0.678899280616	0.686829558388	0.659908417471	0.608664266669	0.539113146562	0.578932615286	0.595038365158	0.609136388073	0.551066828828	0.626601899076	0.535603222556	0.569548058283	0.58876828448	0.587013265419	0.714946832144	0.544459657053	0.583970564226	0.617855192085	0.577398049557	0.566073371637	0.531137381265	0.602307574333	0.585069305338	0.532445223499	0.550122724836	0.504101492408	0.579910113436	0.569822171727	0.530074807261	0.542791722817	0.518558395066	0.559021538857	0.565301546322	0.548598072891	0.59932895796	0.538125822489	0.517789019008	0.469225217818	0.566826481818	0.573854429849	0.558514065257	0.577758136587	0.531201460986	0.586873598823	0.588680057499	0	0.528887030626	0.677014324492	0.516284221975	0.697079167998	0.636181045142	0.702813435218	0.528381717872	0.55029412281	0.596888926669	0.686577453083	0.687300993901	0.603849582264	0.648609536659	0.602271136963	0.672386832741	0.603514261487	0.587807351776	0.616382524271	0.58996916083	0.640465427847	0.64098597681	0.532529811872	0.541801221483	0.677793674871	0.578925511198	0.54397804333	0.692048594559	0.744270246016	0.658266216946	0.558779751915	0.671441283409	0.759281107842	0.562299513055	0.651799279715	0.649592292965	0.576831652599	0.641499681144	0.696800373553	0.633364240572	0.598530393905	0.611952322351	0.642304691409	0.552334414848	0.59096447746	0.546146793074	0.698128208069	0.653183868373	0.546768739646	0.540947287512	0.576076530035	0.628733303186	0.50952469803	0.620469147317	0.608404169696	0.596961848875	0.607916797217	0.644785533538	0.564570191574	0.632322262269	0.573765927483	0.585682462104	0.547100100646	0.543992548579	0.589717121909	0.621236966327	0.541812280593
CS.242	0.524988322665	0.494078019527	0.479221945509	0.470631985959	0.601892678024	0.496725621972	0.560176056246	0.492854289312	0.585040179589	0.53023942613	0.65986153589	0.524890418462	0.497638550069	0.531223978351	0.534585605991	0.573942769904	0.687985554954	0.643795136806	0.570956041846	0.596941873616	0.639062595266	0.655701875992	0.573182555336	0.506351541781	0.603167159207	0.550026311086	0.478243815532	0.745673651724	0.725987333942	0.697646239463	0.620265452101	0.635308887769	0.554542104043	0.697152709101	0.525298235446	0.587336247994	0.630290771033	0.665674242475	0.480954954756	0.685778643075	0.663703871175	0.755119080333	0.698415473817	0.512135095227	0.532360095045	0.607262555728	0.641455948217	0.591761546499	0.558559283244	0.566897975567	0.719969932103	0.650276809028	0.597270123632	0.621701559883	0.620774969255	0.725814949462	0.65336497326	0.682440547578	0.657045535672	0.616935127028	0.466079570784	0.550931321423	0.538448137495	0.580113391069	0.511637257792	0.517733349702	0.54112825748	0.507960292011	0.488966420955	0.49196103225	0.66723914463	0.596388930791	0.519955395114	0.613473269555	0.493246827043	0.453717008211	0.522528666065	0.527458541001	0.521799994458	0.543291151595	0.49419868852	0.50743298079	0.459922364212	0.484634965483	0.498864721554	0.470455539308	0.486595524399	0.485677507976	0.472528196295	0.515218458855	0.597387519608	0.555969740467	0.579862940519	0.522936540595	0.54075230249	0.617886620009	0.633551673005	0.56028858775	0.469335145052	0.5494538737	0.57380497523	0.528887030626	0	0.663271860001	0.524310390615	0.699938280551	0.651935053876	0.741027870922	0.540310474976	0.483662375418	0.587441645616	0.618911229935	0.659061837541	0.625971593877	0.710724458052	0.570890336175	0.679550796428	0.551513115445	0.554310488817	0.597760531115	0.57294129678	0.62449981138	0.638233062326	0.588929874905	0.625452570859	0.64424281106	0.627869755957	0.472305691728	0.720359118592	0.725459241991	0.606018403559	0.621289319272	0.669768428621	0.77629626737	0.53832574349	0.627281284092	0.631223592371	0.571045935884	0.634865952467	0.714693298374	0.627107237304	0.585635849398	0.543021995091	0.637258569416	0.451463107921	0.53865462646	0.503506052664	0.690147858043	0.556625627708	0.485174957541	0.455778164017	0.503393335801	0.536808196657	0.536555657163	0.560029098068	0.540739315768	0.489134545198	0.556179809266	0.624431690285	0.478867951107	0.537141315816	0.476085504729	0.506974549613	0.482538755292	0.411126040173	0.505766617134	0.537770967519	0.50016240178
CS.356	0.744975457408	0.698888779602	0.664814491854	0.675496017279	0.660184134078	0.690196023402	0.66962280849	0.691764267007	0.692809305267	0.683250416096	0.653374104747	0.679117835791	0.652381507646	0.743302551413	0.631189994675	0.641078244848	0.624753771173	0.612889174609	0.674734550818	0.666870228518	0.675124206372	0.638343948839	0.668255458758	0.667177278506	0.648924717058	0.689818126683	0.68677135078	0.622867002446	0.603009522893	0.622726526967	0.619183804733	0.658601987328	0.681761128946	0.593518290961	0.690243237698	0.649695889195	0.620667069642	0.636442598537	0.640630256903	0.622337549079	0.668354664946	0.671113819034	0.721134265581	0.689749233768	0.668336268861	0.600465545397	0.632901701622	0.706556446768	0.664093510399	0.680402121899	0.648251852844	0.719373293731	0.695877067227	0.633739530959	0.6780944441	0.666082546049	0.641322347666	0.658327928519	0.71671248093	0.675345161657	0.703617197595	0.662590132435	0.629498452505	0.614073873154	0.699713083838	0.645992202442	0.717786219336	0.680837740923	0.671835047173	0.61771957356	0.594214962326	0.713315315766	0.639935600055	0.66932396505	0.662020495721	0.686260025737	0.698983352178	0.704069791737	0.704435858447	0.748134322887	0.723958434884	0.699187691594	0.655618777836	0.743431098589	0.695470306696	0.694447930109	0.683814045797	0.68430250901	0.70334482129	0.690701692086	0.696617148589	0.685294927995	0.686755347101	0.687092922378	0.692598543573	0.664533228202	0.644472000506	0.680931289077	0.66029542872	0.666249822701	0.654919000704	0.677014324492	0.663271860001	0	0.630196624937	0.596696567676	0.612980965391	0.650067554846	0.625320343971	0.687331337668	0.658081149985	0.585772481592	0.586309071173	0.588910584003	0.668416213733	0.614611712077	0.644799290824	0.601608688864	0.650461759564	0.635978918666	0.667197629408	0.638045528706	0.645857377695	0.654038109968	0.649077013044	0.607652917489	0.634176761987	0.663236950015	0.63408265359	0.659842786682	0.62507065114	0.643632807728	0.651135219058	0.674907115924	0.691159628596	0.643846156697	0.640125757059	0.679652938795	0.694162523762	0.647670767627	0.698375536751	0.63491332127	0.662001485026	0.666972010222	0.700262178124	0.669393706524	0.698664049473	0.622069171727	0.608599584705	0.692306259424	0.700110714001	0.658593321276	0.61993166964	0.701457840565	0.669518070595	0.630328230419	0.661083659907	0.639529480306	0.591219645118	0.630174695041	0.636760371485	0.644070447882	0.646981222218	0.705878099761	0.678540518099	0.693500031499	0.662330176837	0.714383022387
