CS.035	CS.219	CS.143	CS.092	CS.037	CS.105	CS.086	CS.098	L.004.M1	L.036.M1	CS.295	CS.296	CS.021	CS.002	CS.101	CS.067	CS.155	CS.341	CS.050	CS.063	CS.060	CS.230	CS.269	CS.072	CS.171	CS.290	CS.366	CS.388	CS.118	CS.073	CS.128	CS.136	CS.224	CS.125	CS.374	CS.205	CS.041	CS.376	CS.380	CS.302	CS.232	CS.203	CS.378	CS.213	CS.126	CS.166	CS.254	CS.181	CS.148	CS.177	CS.268	CS.178	CS.256	CS.372	CS.385	CS.389	CS.129	CS.395	CS.214	CS.369	T.CS.079	T.CS.076	T.CS.062	T.CS.003	T.CS.072	T.CS.058	T.CS.001	T.CS.040	T.CS.080	T.CS.020	T.CS.012	T.CS.014	T.CS.046	T.CS.038	T.CS.089	T.CS.097	T.CS.128	T.CS.121	T.CS.119	T.CS.161	T.CS.134	T.CS.147	T.CS.115	T.CS.092	T.CS.114	T.CS.100	T.CS.118	T.CS.139	T.CS.106	T.CS.153	CS.241	CS.110	CS.088	CS.237	CS.242	CS.085	CS.015	CS.087	CS.103	L.034.M1	CS.082	CS.238	L.024.M1	CS.246	CS.356	CS.212	CS.363	CS.044	CS.346	CS.191	CS.233	CS.207	CS.187	CS.234	CS.164	CS.188	CS.330	CS.165	CS.325	CS.364	CS.322	CS.339	CS.152	CS.112	CS.223	CS.163	CS.158	CS.321	CS.320	CS.080	CS.318	CS.319	CS.331	CS.227	CS.194	CS.390	CS.326	CS.393	CS.262	CS.370	CS.145	CS.270	CS.255	CS.253	T.CS.026	T.CS.045	T.CS.064	TFS.021	T.CS.036	T.CS.008	T.CS.055	T.CS.043	T.CS.031	TFS.022	T.CS.061	TFS.020	TFS.027	T.CS.066	TFS.025	T.CS.095	T.CS.166	T.CS.142	T.CS.152	T.CS.158	T.CS.157	T.CS.151	T.CS.109	T.CS.141
T.CS.100	0.60982551084	0.582822401574	0.58967531031	0.530357503929	0.667202500684	0.569661724971	0.52694072091	0.570383069067	0.525499889107	0.540863948115	0.638454664476	0.52291518324	0.659140502081	0.611670269871	0.573677002111	0.760544294623	0.583863624488	0.69680177251	0.670903934562	0.713884270825	0.639332696528	0.718807311531	0.778908640794	0.535059835052	0.597094415895	0.697029379234	0.756236680838	0.739598872193	0.604621012318	0.6557599284	0.616988278788	0.654146833415	0.780552892153	0.69236688865	0.695233826937	0.735362815251	0.678218457972	0.697783100457	0.547227525205	0.74623266286	0.581364516589	0.555535026797	0.714517802293	0.705585116903	0.565633393362	0.697995184917	0.665780661495	0.673380954489	0.695839391772	0.700084270177	0.670943308785	0.618192611847	0.66987354621	0.655146773144	0.667667421371	0.686997606764	0.600598537032	0.667669525627	0.676612320665	0.751332955369	0.713176018802	0.584032767772	0.551635551939	0.534649564414	0.555207027131	0.605601946338	0.725005767769	0.526462181374	0.657457469922	0.543273115471	0.71298472305	0.57568995146	0.646489914649	0.55807246039	0.608376095467	0.480242285004	0.546117323397	0.549316788622	0.561800538349	0.536878087421	0.539351574008	0.508400511464	0.501662512231	0.522857839119	0.540851481018	0	0.59606072728	0.496051972902	0.520905041015	0.501564311106	0.569990062335	0.638651278784	0.675398766986	0.658398450903	0.531377276632	0.535016340424	0.591604802479	0.603845289427	0.604165319166	0.567785498707	0.544054962707	0.572980519211	0.591737031659	0.546496617631	0.724642831459	0.706411474754	0.672563523489	0.574473399484	0.774008816647	0.529347594431	0.59226588573	0.71325821793	0.671458933587	0.690048780859	0.727322458275	0.668281200841	0.65870197713	0.728698203487	0.778198823165	0.75120814123	0.691933253921	0.686265856327	0.56863444304	0.658723726577	0.684840545307	0.669558596753	0.656991843836	0.566622954408	0.626826029792	0.63844064401	0.68187572893	0.675512313268	0.57259135123	0.797862581833	0.773887650814	0.688826815918	0.64834873439	0.673249724267	0.677273039161	0.653585835669	0.612098793179	0.674303172665	0.636232220756	0.739883768563	0.738537453423	0.6092966465	0.5567184145	0.620359932187	0.564420300673	0.632429026073	0.58356572081	0.550164306485	0.585306745719	0.528309337065	0.609555664999	0.533232280327	0.563111023862	0.521230302081	0.620173768519	0.499057497676	0.575605010293	0.587370491537	0.562488706799	0.525961162491	0.576287199365	0.527704197577	0.510289502244	0.578265293606
T.CS.118	0.605991202574	0.583275936845	0.557501529876	0.590652759768	0.607911572189	0.541422957992	0.621315576324	0.584047656158	0.560133792298	0.54085574247	0.573489417292	0.57210194188	0.499436632705	0.611666371902	0.630030627651	0.707704656506	0.481037463644	0.523107564047	0.661571274201	0.656335874949	0.598005359249	0.640148182068	0.699559769434	0.522168670673	0.6267430477	0.567921742455	0.628185742737	0.6654836397	0.631610147676	0.664939134285	0.541315675587	0.589947696256	0.703006233952	0.527050653253	0.587110326355	0.591051852355	0.627717209893	0.53560738665	0.504501833034	0.635833032453	0.577269655217	0.594437221586	0.672217456323	0.587729553913	0.48644020765	0.585310628098	0.545073128244	0.547071020783	0.620970585927	0.614359579924	0.631552770121	0.579948614876	0.559424159048	0.543384764256	0.555760959788	0.559087119166	0.565369278259	0.575509853397	0.595897717826	0.664868454792	0.577038124183	0.483795952712	0.526385107097	0.552662818734	0.53510944135	0.545561632026	0.610719915976	0.548275685298	0.538476579248	0.608963458721	0.6535282203	0.576988550144	0.509759388606	0.57780438411	0.517847643758	0.562711353273	0.509046093337	0.560112455114	0.578821436999	0.493651900599	0.550887425356	0.557680697798	0.552421432275	0.60298300942	0.57974390809	0.59606072728	0	0.548648530166	0.560826930002	0.571893199149	0.598870296873	0.607533234916	0.690446788629	0.61066097921	0.518559216077	0.548066920291	0.654779682489	0.635480132643	0.611863195566	0.565564060571	0.577574875397	0.575849983578	0.610654729373	0.552381320138	0.652976437665	0.606483521275	0.531544119617	0.560705679232	0.687098456252	0.569182226298	0.630011385368	0.607776735024	0.524838742883	0.607113631386	0.718198238691	0.605165598732	0.553078595361	0.669458719412	0.689008877882	0.635508766722	0.588361812389	0.624459529043	0.512416624355	0.615546934675	0.551824031737	0.631567383863	0.623391743888	0.603972722156	0.49295871995	0.591774692826	0.528579777499	0.530137722553	0.520715584755	0.729159797218	0.652605304653	0.56755389311	0.517176360101	0.668216347143	0.531737627732	0.556131549449	0.517556859146	0.559888262316	0.513723991299	0.67744177666	0.615807152323	0.5407555043	0.501735693036	0.578446150165	0.576556805284	0.551956104165	0.551171931349	0.574079500024	0.536635477369	0.538490892449	0.520660754865	0.52654139555	0.527744777825	0.572695873294	0.519283121733	0.568951751357	0.523418190199	0.58702402269	0.511564238886	0.537126715927	0.58047091862	0.544624310394	0.540561961977	0.594612981152
T.CS.139	0.58015393348	0.617764976604	0.59111031994	0.520666067991	0.717308406681	0.538945732325	0.513633524541	0.521486393101	0.423574425773	0.517042132404	0.610986353511	0.456413006329	0.669609827864	0.636830546119	0.51803065745	0.786052681868	0.538355281607	0.698333743482	0.700009743633	0.730895282182	0.653086770287	0.758454282365	0.781613343191	0.47601231536	0.630218997233	0.694410157921	0.751711976636	0.723918318993	0.625151127306	0.692499216227	0.613654295151	0.676623600406	0.785425509936	0.683749613958	0.692150938962	0.724920564007	0.713914969802	0.687951246229	0.522733403439	0.75113024791	0.562864070531	0.543303706087	0.733512472526	0.712268025652	0.540253854429	0.69551952873	0.662897209343	0.649528080747	0.7065525833	0.696232183604	0.69355082739	0.618687110178	0.672403355409	0.652465039303	0.662441105825	0.675962895158	0.610684741507	0.663735283759	0.664699369532	0.762548354466	0.721584422105	0.561199760659	0.504943036724	0.460931276684	0.539404487092	0.548742812151	0.731814639053	0.494438269718	0.640568769785	0.499717169686	0.702199092204	0.569957174414	0.643550313307	0.496227398076	0.562291987579	0.447094337063	0.515447718551	0.469063231716	0.502526271885	0.500246764775	0.478101984439	0.413573512227	0.409735945991	0.485427132891	0.523385330142	0.496051972902	0.548648530166	0	0.395962744799	0.438912055917	0.519430955679	0.663587389177	0.685132379783	0.688456627132	0.473526827248	0.547186113888	0.605617734063	0.607103332787	0.575850691386	0.59695155559	0.537579858966	0.579134285995	0.548898359799	0.495292903378	0.709053595701	0.704722103433	0.691985090687	0.577347801027	0.781407622725	0.499573937199	0.605310298671	0.71468919056	0.655382757736	0.690797181296	0.765843239792	0.667057666238	0.670453340302	0.722968174692	0.787947154935	0.761622877813	0.709547946106	0.680323101242	0.529080883203	0.688963833632	0.67803666751	0.697413454103	0.683174602627	0.5428590854	0.628176891577	0.651191347255	0.673510474365	0.67488386521	0.579593716492	0.821824196376	0.770808847531	0.67829264057	0.633569756902	0.696352851606	0.697329497726	0.673602806677	0.578044509195	0.682900566304	0.610404969521	0.768562317267	0.745813407659	0.584852173209	0.511808065762	0.602479226374	0.558895768861	0.618244767219	0.537606677358	0.532936643199	0.547522350444	0.432708802043	0.569335349135	0.427881352524	0.509547533249	0.459605582397	0.587887038925	0.421757292983	0.496122208515	0.519670741831	0.521411189016	0.455323467893	0.53551992677	0.460637050096	0.405810860715	0.539759318471
T.CS.106	0.579632667856	0.624444084575	0.609737279373	0.539167478198	0.726785548149	0.547676858853	0.531074104318	0.502899919077	0.403580671177	0.515532746217	0.621856736677	0.469999194504	0.677275625143	0.653386130347	0.513983792556	0.805681868562	0.574018358753	0.706624399343	0.709897630529	0.753036089077	0.660695151269	0.767769630251	0.807118250748	0.498035432465	0.6477852122	0.71769752318	0.759962606716	0.734295062146	0.650225893025	0.698875532328	0.596820387924	0.693539854488	0.78514558245	0.6786296667	0.713363431462	0.72507924539	0.727241561786	0.70801401951	0.524754022231	0.767242112869	0.567272514124	0.561554860358	0.734700584967	0.734049210429	0.53562965925	0.715444685971	0.688243661346	0.648215053612	0.721468278888	0.712514932459	0.703400388208	0.601118007153	0.671596787226	0.668788015718	0.670532724566	0.690121432743	0.61989997834	0.686439704887	0.675155993759	0.775502208953	0.731942914531	0.569494361626	0.48773428887	0.469499036045	0.558494688427	0.549176519176	0.753424743144	0.499303363852	0.63822365686	0.467827409189	0.703062383425	0.592763257031	0.648394507769	0.536811652143	0.585333865205	0.436863474127	0.531390451642	0.501012138489	0.509254133274	0.506780719914	0.523626858912	0.373364433873	0.403561722827	0.508848534619	0.504481875373	0.520905041015	0.560826930002	0.395962744799	0	0.443563834975	0.504619174893	0.686731564806	0.686840498922	0.700165871768	0.484634965483	0.569822171727	0.581685421669	0.632774796159	0.576293950079	0.600337681864	0.562624142232	0.586353839567	0.50487996682	0.501902351399	0.743431098589	0.699337522213	0.693357450721	0.588496395206	0.806901292633	0.511183350062	0.629559068647	0.720196753763	0.647333115539	0.721110273885	0.785829864191	0.681501753897	0.675299162752	0.741359050482	0.805418518791	0.776546692505	0.727502337262	0.693777468218	0.517972698894	0.704270290273	0.68796749849	0.710408219561	0.708698339546	0.554908304774	0.611606853123	0.660600619573	0.695765668926	0.693906015093	0.586974125849	0.824105249673	0.7827064725	0.68613156634	0.636507732001	0.716507376293	0.699199167696	0.685966300022	0.587464095301	0.688652324431	0.630832751418	0.77475705599	0.750567898853	0.598444218493	0.502408114806	0.598913590872	0.544650625231	0.636411572385	0.53870384155	0.553650624309	0.559084639702	0.439974017145	0.612790432226	0.44587754107	0.521530146414	0.446260699515	0.592121254354	0.404643371511	0.497470989295	0.537625037852	0.517658850981	0.445648518091	0.532999331817	0.454022053776	0.367717962657	0.529728081669
T.CS.153	0.55364705586	0.55769777247	0.593551129292	0.484075124899	0.69385866534	0.549288530963	0.483810209804	0.509288763604	0.477875407691	0.548938355788	0.644739540957	0.511312408333	0.665014210734	0.586310280205	0.531753419634	0.755298323775	0.557738588955	0.683810247297	0.657028013419	0.693351344789	0.622111119418	0.715207738988	0.762986550693	0.500938077196	0.589766378462	0.696596441294	0.742100267976	0.73253867925	0.590803438524	0.652150423957	0.621668079992	0.634429758118	0.758517601	0.669916497697	0.683057356607	0.724748811809	0.674585028941	0.682268396531	0.564779396822	0.749162310725	0.49947391973	0.58735913795	0.696672999507	0.700474087845	0.563619659713	0.694602962246	0.673285228167	0.648226110495	0.693091857587	0.690175798582	0.665959199641	0.595786840938	0.657691994216	0.661800893755	0.660857323517	0.670498886544	0.58949526695	0.648008876551	0.676716286009	0.73684924403	0.702986467468	0.559009124314	0.528942454515	0.532092935405	0.54873516128	0.571073132759	0.720330076778	0.515904971731	0.665916790308	0.467214328866	0.702877891428	0.554514117042	0.624104900988	0.492843827713	0.590973001495	0.474473800251	0.489926387221	0.533395912003	0.450741697838	0.434881837207	0.531036602568	0.471067152009	0.428439428979	0.486194267366	0.491521590057	0.501564311106	0.571893199149	0.438912055917	0.443563834975	0	0.535077667408	0.631068556564	0.691718105997	0.630906483871	0.48897259352	0.504724301083	0.591115503843	0.610677214806	0.550922374283	0.592191926145	0.497370453576	0.58498179894	0.583448361412	0.505777799019	0.706607296702	0.687823240214	0.674509937946	0.598456366622	0.752032363572	0.533606483703	0.558328545247	0.685733110693	0.638199670536	0.66422808367	0.722890480671	0.70107211197	0.656970994297	0.716946938374	0.766393406974	0.736276915196	0.703702322559	0.677479141729	0.542886333492	0.642700977785	0.668131856276	0.647853460037	0.639001119641	0.589390169751	0.606223310083	0.614618648805	0.677550822141	0.686742412414	0.564167823398	0.803015092918	0.768011633234	0.666621486039	0.614927465837	0.682616867082	0.68828817042	0.675900046003	0.603618393145	0.682233464055	0.607094650979	0.732840820944	0.733717483943	0.608988610225	0.555995332579	0.620618397347	0.51825860955	0.648603805735	0.555027112437	0.570796620692	0.576733050475	0.504462643409	0.632530411998	0.482613093877	0.583504611682	0.500137421403	0.631415750752	0.464157450973	0.526732887429	0.599757851506	0.517282360617	0.491160745761	0.544112840627	0.530592083869	0.449445690374	0.5954628157
CS.241	0.547564754737	0.574479069201	0.568205575416	0.558792700511	0.683189794636	0.514188473219	0.544992234328	0.476239139471	0.504614376399	0.564649793596	0.60498469426	0.511253722515	0.652187158371	0.591141933146	0.458854116669	0.744312525361	0.576401043712	0.686797775669	0.662884087856	0.70372356074	0.609064580376	0.724058430931	0.779135819225	0.514581999628	0.591742870463	0.686492486159	0.735569548764	0.717236679846	0.580832188532	0.61384812436	0.586886350464	0.657476488346	0.758455643178	0.686050848466	0.678434053414	0.712103837966	0.67480094951	0.679263436708	0.544644489164	0.747129954757	0.517100637959	0.545474378067	0.705114222158	0.685010158113	0.559699088986	0.701494711344	0.686856313931	0.653463463508	0.719060302101	0.699492061821	0.717292207592	0.624359700957	0.674305606931	0.656278051574	0.671986334738	0.670188556683	0.635032846655	0.658933797992	0.663286903773	0.753994072594	0.70191717027	0.600459176771	0.522610711439	0.496949038255	0.563431051019	0.57100336297	0.729428295999	0.491382067965	0.618409056069	0.540153269899	0.70545994986	0.58889686469	0.654340296214	0.564590534187	0.614132616894	0.527295112401	0.569801774291	0.54215727856	0.575854368682	0.580162944456	0.550614526147	0.481955078116	0.504836518129	0.609719463801	0.573228996265	0.569990062335	0.598870296873	0.519430955679	0.504619174893	0.535077667408	0	0.650832600056	0.632097949787	0.663980884564	0.54075230249	0.566826481818	0.532168618998	0.612653412663	0.532321773013	0.569463322822	0.568864913874	0.516304836312	0.562977205597	0.536851562272	0.692598543573	0.683746344579	0.691808364642	0.548773467306	0.771157129626	0.531216853455	0.524670295024	0.705455012277	0.637810292703	0.690292524665	0.729628085043	0.684429102608	0.653566164397	0.695549665426	0.77993375127	0.74120606187	0.719887109394	0.669340640047	0.541681025436	0.652589699919	0.674777624725	0.669450132728	0.652181098343	0.521338036756	0.620123160042	0.600541958842	0.680638550333	0.671079997262	0.575611667532	0.786673772823	0.766123621092	0.666327595007	0.640337280107	0.683954048233	0.685063361321	0.666687539057	0.597371569248	0.687674781183	0.648570563105	0.757337232197	0.745197878786	0.568987827177	0.509025895558	0.573700058716	0.574387459375	0.615823950269	0.533742341333	0.567221708734	0.548067507547	0.519846169143	0.60004385748	0.514405642519	0.522627378661	0.515638485679	0.611786849934	0.506803424995	0.534541364968	0.590713785732	0.536823930577	0.50202460153	0.571797292763	0.527448721327	0.493958864345	0.561193168351
CS.110	0.623617071732	0.58973508173	0.576258521545	0.609555129019	0.649659115783	0.626505074482	0.617203091783	0.655212714049	0.66190413654	0.637370273797	0.637438131509	0.657334927487	0.586823515648	0.566082384732	0.659809788386	0.621754703199	0.642437092856	0.579207150013	0.594032889065	0.602027859078	0.569632995567	0.622675878123	0.695766148092	0.606051177883	0.603124847192	0.590962398988	0.627750387803	0.670598755864	0.602739383302	0.611167246987	0.601465402133	0.552692623271	0.650691098176	0.605529145214	0.586603191766	0.623370114274	0.57455849971	0.603185399006	0.656541238971	0.638148875452	0.576547549132	0.639605463634	0.635822751993	0.600558335626	0.607719398354	0.605281955064	0.577801125026	0.581047360745	0.584788903086	0.605129498307	0.587187474925	0.623136219053	0.560621828121	0.591910983334	0.60607554362	0.58906728224	0.558004728867	0.613871335183	0.620624606307	0.615978161296	0.607607340608	0.620287464696	0.639602524161	0.657760302137	0.644073268439	0.62387817445	0.601348439387	0.63261266426	0.63793277949	0.665377778013	0.677348682222	0.627550736885	0.59927386818	0.641589000375	0.63895726555	0.676199689725	0.617847832248	0.63943540363	0.657077470525	0.605460857882	0.660680474157	0.678717651783	0.652995699038	0.682213120396	0.642368550943	0.638651278784	0.607533234916	0.663587389177	0.686731564806	0.631068556564	0.650832600056	0	0.668357294259	0.522532899029	0.617886620009	0.573854429849	0.65291014849	0.602822645438	0.589535679268	0.603851708015	0.595610021222	0.588265363767	0.674883543218	0.622003652563	0.664533228202	0.654673376073	0.587268331953	0.605919927631	0.655992435811	0.641525424279	0.601393933322	0.613243065199	0.587482000552	0.648117979284	0.604686703572	0.666508676758	0.585337591198	0.634052547441	0.650392153764	0.626099408737	0.566002183684	0.633456739453	0.614911061733	0.532749613173	0.581445755199	0.576861425278	0.545093521176	0.639378099637	0.56934905294	0.563685159592	0.591255220967	0.619746044782	0.597492118342	0.66218998044	0.616147706215	0.5890362111	0.601064236801	0.622957350573	0.609316595716	0.592473629447	0.638465857794	0.57454396662	0.58377161154	0.638788591317	0.637975054111	0.648194193786	0.626058505009	0.642927976871	0.613422213574	0.655788323394	0.620541425818	0.646839651395	0.636714649289	0.669952767604	0.637022052505	0.659780862073	0.646257141794	0.647861818619	0.637170565631	0.673952927223	0.636299340863	0.662397828663	0.645117607046	0.649359218781	0.63900747475	0.65293700624	0.674334590948	0.664487507734
CS.088	0.636671376179	0.699967302814	0.642079040353	0.688460773909	0.671657265805	0.639049811819	0.646213648655	0.660356511613	0.654999887684	0.625110446501	0.665952937186	0.622391765307	0.667744611581	0.673119645485	0.6281797007	0.692317315615	0.702712384269	0.704157544518	0.664311924951	0.6838814909	0.645256256442	0.661147523324	0.678470785643	0.660831734979	0.653265263116	0.687849320782	0.696944575421	0.682628680931	0.623010517094	0.56948900753	0.645946203088	0.653466017512	0.735115573726	0.686756594805	0.696605233474	0.686882474082	0.663473409257	0.67073585828	0.664723493312	0.704471703115	0.678548504512	0.620113953478	0.659267759821	0.688973041059	0.676424227253	0.733640437671	0.708066463909	0.699227839152	0.69915209345	0.688391248391	0.72123739121	0.664583042989	0.717674914849	0.717093175144	0.72247856248	0.699608412557	0.661396451102	0.72209360855	0.6576115145	0.735277836749	0.656702319424	0.698725433692	0.632908802106	0.632128795031	0.683736605013	0.639294273778	0.697689539799	0.627483103516	0.647474897875	0.704102114978	0.68523443654	0.662610409804	0.654386278699	0.705121466481	0.680893744574	0.655639162938	0.711687588307	0.667001133239	0.722437901097	0.702067269857	0.660839357752	0.66472589485	0.679135555121	0.70013878054	0.679103303888	0.675398766986	0.690446788629	0.685132379783	0.686840498922	0.691718105997	0.632097949787	0.668357294259	0	0.681821448272	0.642473683326	0.669085767619	0.601308521028	0.554428758342	0.649027152934	0.608215335409	0.682591225749	0.612230549336	0.619821219327	0.651782900718	0.658938481836	0.673081830841	0.691350195284	0.594078509479	0.707312871654	0.657614869921	0.681324595766	0.697544027042	0.675843233272	0.692068642558	0.694438780926	0.660931290148	0.667244727396	0.638871426351	0.726165411146	0.688204550877	0.703874520653	0.616199413654	0.659208759487	0.647359651932	0.692342796705	0.636453501839	0.640361978171	0.591116680117	0.68337040237	0.624671800878	0.692769249083	0.687367622862	0.70498676794	0.713585671996	0.751119527204	0.712144278871	0.703722089967	0.694226934844	0.663737346553	0.708183046051	0.671248405084	0.705484795714	0.700520566625	0.719914271551	0.721438363848	0.634032302203	0.629697918661	0.618901395983	0.657128539784	0.629072774347	0.614568952905	0.624042845741	0.619065230673	0.67211770107	0.648725921076	0.667426644291	0.618421913419	0.658555846034	0.630055527887	0.667010186682	0.646471999988	0.572371730525	0.640637335755	0.649190812456	0.60857817643	0.616975523589	0.672419147136	0.574457743529
CS.237	0.585570085335	0.578137668138	0.592484913242	0.592659250223	0.619862781771	0.636169605997	0.623706958118	0.671944341796	0.670694508233	0.650076096633	0.638895941093	0.660838834232	0.575812929821	0.549684550355	0.682788076794	0.598376924601	0.632275273771	0.588022486297	0.560866768016	0.535762165029	0.561460034303	0.580002720853	0.667533213688	0.609206781019	0.577259893534	0.574308488474	0.616153525627	0.649652679789	0.580586472648	0.599799051716	0.595004371882	0.521341002975	0.621272735249	0.590004212973	0.581999097278	0.617120467228	0.562754570555	0.592645973556	0.65140750255	0.613614255574	0.533609731545	0.656107750406	0.60265345383	0.593134191004	0.615190787875	0.621206382819	0.583327803439	0.579683125058	0.584190822838	0.604293371901	0.570984206063	0.627044449391	0.570379649544	0.591950864904	0.587829756	0.578804861984	0.582666313826	0.587143058393	0.572318994149	0.58792330511	0.608718006264	0.605052278149	0.653153766517	0.668693783961	0.644690211403	0.632118844357	0.647181415178	0.648913086866	0.654543414494	0.678074565334	0.658800346396	0.611275818858	0.591910856026	0.653889547261	0.638596156302	0.688080820357	0.622038632609	0.665311640582	0.650073823221	0.615848328895	0.653726634021	0.711145632053	0.678987302487	0.681178874829	0.662385203048	0.658398450903	0.61066097921	0.688456627132	0.700165871768	0.630906483871	0.663980884564	0.522532899029	0.681821448272	0	0.633551673005	0.558514065257	0.657851324879	0.608215008425	0.573088217305	0.624469964051	0.576271597325	0.573914313537	0.684203445837	0.61827093213	0.644472000506	0.61166191309	0.569385056106	0.607418335166	0.593953970367	0.651023522158	0.569378449141	0.569436231476	0.568005718447	0.573135556973	0.563487643874	0.648198682629	0.574351001032	0.627009019029	0.672226003179	0.595721290235	0.582805150788	0.633239860505	0.612713311696	0.521679589725	0.557280355987	0.501388565908	0.521307405572	0.642885537489	0.573204817455	0.548038720526	0.559483872429	0.58584407278	0.588168919441	0.587151325165	0.643350312405	0.574982949861	0.574383479182	0.604530751259	0.611776108669	0.6000950804	0.623332824913	0.595088410159	0.586756254558	0.637639535593	0.662390108357	0.654821988214	0.637614381613	0.652286277993	0.601044099522	0.6634110998	0.632898735987	0.651785653003	0.637571017578	0.681864135257	0.629857904822	0.673734335541	0.657083995918	0.664794678821	0.629017742408	0.691486208543	0.62677751437	0.691319508028	0.644305344159	0.654489208352	0.65102938521	0.678416543208	0.665321060819	0.679737504848
CS.242	0.541929453289	0.557231397878	0.558918045956	0.52653904146	0.662201858182	0.485305202248	0.539134219059	0.518566531259	0.485008927931	0.492854289312	0.560176056246	0.459691916018	0.604084494233	0.595850220489	0.538138756932	0.740297754853	0.553437010162	0.643795136806	0.639062595266	0.678792303765	0.605586599803	0.687985554954	0.745673651724	0.478243815532	0.573182555336	0.637741752553	0.697646239463	0.68056878071	0.573614720759	0.623449637651	0.554542104043	0.607632868862	0.755119080333	0.620265452101	0.635308887769	0.685778643075	0.63741111212	0.630290771033	0.512135095227	0.697152709101	0.532360095045	0.525298235446	0.667418755751	0.665674242475	0.480954954756	0.657045535672	0.609134752369	0.616935127028	0.660609200004	0.65336497326	0.650276809028	0.55668892506	0.641055556699	0.598267709104	0.620774969255	0.621701559883	0.566897975567	0.603556101904	0.607262555728	0.725814949462	0.643057385248	0.507960292011	0.461725906803	0.487851774391	0.511637257792	0.530638635358	0.67931486393	0.463975213577	0.55740763561	0.54112825748	0.646214534757	0.550931321423	0.580113391069	0.513774356675	0.539526916313	0.472528196295	0.522528666065	0.52170206912	0.547705238349	0.50743298079	0.475051857514	0.500442481941	0.485718131704	0.521799994458	0.5058899015	0.531377276632	0.518559216077	0.473526827248	0.484634965483	0.48897259352	0.54075230249	0.617886620009	0.642473683326	0.633551673005	0	0.528887030626	0.597387519608	0.57380497523	0.579862940519	0.56028858775	0.522936540595	0.555969740467	0.5494538737	0.469335145052	0.663271860001	0.645134444665	0.628873599958	0.520974660598	0.741027870922	0.483662375418	0.588405605598	0.651935053876	0.597760531115	0.658311816413	0.710724458052	0.618911229935	0.614258045012	0.659061837541	0.74586485823	0.699938280551	0.669768428621	0.606018403559	0.472305691728	0.621289319272	0.62449981138	0.627869755957	0.625452570859	0.520427280163	0.57294129678	0.588929874905	0.638233062326	0.622930229573	0.53832574349	0.77629626737	0.725459241991	0.634865952467	0.585635849398	0.637258569416	0.631223592371	0.627107237304	0.543021995091	0.627281284092	0.571045935884	0.714693298374	0.690147858043	0.556179809266	0.485174957541	0.560029098068	0.536555657163	0.556625627708	0.53865462646	0.489134545198	0.503393335801	0.451463107921	0.540739315768	0.455778164017	0.509401437922	0.503506052664	0.536808196657	0.50016240178	0.476085504729	0.537141315816	0.478867951107	0.411126040173	0.506974549613	0.505766617134	0.482538755292	0.537770967519
CS.085	0.519633458712	0.506189469937	0.469716208634	0.463482779866	0.633490735288	0.521244560059	0.489791946056	0.534482434208	0.55968189376	0.564179708488	0.611485845373	0.542420985626	0.592064479314	0.504923497184	0.553630111569	0.706234502221	0.560468523508	0.657864244247	0.598708237734	0.624085883002	0.561815648852	0.672668635758	0.729666873827	0.498814636065	0.53366010664	0.660278139456	0.717870626539	0.706298461476	0.493096991244	0.591948581229	0.608528214246	0.548744127779	0.749412057838	0.645624403038	0.644630813152	0.701813797554	0.593123932038	0.647831730152	0.564858684549	0.715327021046	0.492216875338	0.604266209817	0.667474627777	0.678357937431	0.551469531556	0.659908417471	0.628918280108	0.608664266669	0.657871486619	0.678899280616	0.622177503554	0.603968532857	0.635167175188	0.633141961481	0.62777146602	0.63320794841	0.552656058036	0.608684945513	0.640272316373	0.687982550193	0.685278180789	0.569548058283	0.545544207198	0.562064900249	0.551066828828	0.574852156909	0.676278513188	0.538678217825	0.647220438247	0.535603222556	0.709380289762	0.578932615286	0.609136388073	0.531073504777	0.598340509572	0.565301546322	0.531137381265	0.575498647789	0.533471214619	0.504101492408	0.584146385939	0.570136996951	0.54166163772	0.585069305338	0.546088696485	0.535016340424	0.548066920291	0.547186113888	0.569822171727	0.504724301083	0.566826481818	0.573854429849	0.669085767619	0.558514065257	0.528887030626	0	0.59932895796	0.588680057499	0.517789019008	0.577758136587	0.469225217818	0.538125822489	0.586873598823	0.531201460986	0.677014324492	0.685699632944	0.640983480507	0.553381207192	0.702813435218	0.55029412281	0.492308877164	0.636181045142	0.616382524271	0.631162987013	0.648609536659	0.686577453083	0.636044949712	0.687300993901	0.746180458666	0.697079167998	0.671441283409	0.658266216946	0.54397804333	0.558779751915	0.640465427847	0.578925511198	0.541801221483	0.590961131654	0.58996916083	0.532529811872	0.64098597681	0.647863802343	0.562299513055	0.759281107842	0.744270246016	0.641499681144	0.598530393905	0.642304691409	0.649592292965	0.633364240572	0.611952322351	0.651799279715	0.576831652599	0.696800373553	0.698128208069	0.607916797217	0.546768739646	0.620469147317	0.50952469803	0.653183868373	0.59096447746	0.596961848875	0.576076530035	0.552334414848	0.608404169696	0.540947287512	0.592096732832	0.546146793074	0.628733303186	0.541812280593	0.573765927483	0.632322262269	0.564570191574	0.543992548579	0.585682462104	0.589717121909	0.547100100646	0.621236966327
