CS.039	L.008.M1	L.001.M1	CS.108	CS.017	L.005.M1	CS.022	L.022.M1	L.012.M1	CS.245	CS.019	CS.293	CS.010	CS.263	CS.257	CS.381	CS.149	CS.388	CS.064	CS.154	CS.365	CS.305	CS.334	CS.063	CS.118	CS.290	CS.248	CS.155	CS.067	CS.040	CS.224	CS.375	CS.213	CS.232	CS.205	CS.380	CS.128	CS.292	CS.374	CS.126	CS.302	CS.376	CS.282	CS.203	CS.136	CS.181	CS.348	CS.395	CS.323	CS.268	CS.148	CS.359	CS.147	CS.349	CS.254	CS.369	CS.385	CS.178	CS.214	CS.129	T.CS.080	T.CS.042	TFS.024	T.CS.003	T.CS.025	T.CS.012	T.CS.085	T.CS.016	T.CS.079	T.CS.020	T.CS.057	T.CS.046	T.CS.004	T.CS.059	T.CS.040	T.CS.122	T.CS.144	T.CS.115	T.CS.130	T.CS.119	T.CS.118	T.CS.092	T.CS.120	T.CS.139	T.CS.178	T.CS.156	T.CS.129	T.CS.117	T.CS.131	T.CS.123	CS.246	CS.088	CS.242	CS.238	CS.110	CS.087	CS.103	L.024.M1	CS.085	CS.006	CS.241	CS.237	CS.356	L.034.M1	CS.015	CS.274	CS.164	CS.387	CS.188	CS.233	CS.338	CS.304	CS.325	CS.347.0	CS.191	CS.311	CS.189	CS.113	CS.364	CS.234	CS.194	CS.343	CS.331	CS.080	CS.202	CS.227	CS.163	CS.361	CS.152	CS.339	CS.158	CS.318	CS.321	CS.322	CS.223	CS.393	CS.270	CS.255	CS.326	CS.370	CS.262	CS.145	CS.390	CS.253	TFS.020	TFS.027	TFS.025	T.CS.049	T.CS.036	T.CS.066	T.CS.064	T.CS.026	T.CS.043	TFS.021	T.CS.008	T.CS.031	T.CS.055	T.CS.061	T.CS.045	T.CS.141	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.158	T.CS.152	T.CS.151	T.CS.142
T.CS.004	0.621574842555	0.577204253582	0.614007132145	0.699312172277	0.639940948649	0.557301401005	0.620762643724	0.637021914261	0.569131299035	0.543296224504	0.554955315379	0.57922340812	0.726539563514	0.576899497489	0.647461419416	0.522630904275	0.564141177617	0.61154553787	0.618025397107	0.7152554143	0.529173831357	0.521928942721	0.641446852086	0.668832348393	0.626577393326	0.577952410336	0.593350002864	0.534208952749	0.71242738954	0.63721765655	0.712959093211	0.541193208394	0.613972532164	0.580710409024	0.617919771124	0.500026460669	0.55524870347	0.605168189753	0.612176882264	0.464682979035	0.632899684432	0.569211688091	0.58438098802	0.5321025139	0.585997802615	0.591344535579	0.595132294061	0.608935845694	0.560792048861	0.652613980687	0.638192298732	0.678344292187	0.578329770192	0.550560808172	0.58828381629	0.700175382642	0.582165141913	0.551142493056	0.579484465163	0.6007294995	0.493586941563	0.531580742773	0.510695074264	0.51047363837	0.497132324826	0.615290453813	0.484668730527	0.499699713814	0.590584328665	0.633684150895	0.605912070601	0.502206602078	0	0.640690367959	0.569334072793	0.508465431723	0.571889855408	0.598538266106	0.565666512567	0.653589205015	0.480214536217	0.598640616732	0.520182406309	0.567083306742	0.574540715934	0.541098243052	0.583943970982	0.546944418193	0.551129199277	0.489323331505	0.545753189916	0.651520196445	0.530221415017	0.599397778332	0.624243223916	0.599158451904	0.635375738751	0.603773837576	0.596013891394	0.550217111141	0.613063671794	0.627119969835	0.608350142218	0.596808359229	0.652485066598	0.554817873313	0.725327375567	0.482701817493	0.521587223696	0.656217827813	0.609404450921	0.646235601972	0.681934872797	0.652954779183	0.521577561787	0.58711881789	0.594934001276	0.594708808217	0.622949355107	0.65045022813	0.656801310387	0.583435735344	0.579737493552	0.575427856318	0.584560458573	0.720438475956	0.62041723128	0.615179399722	0.503087786653	0.557230414317	0.633862631783	0.548616204684	0.526979184076	0.591267278246	0.572809552683	0.642659590794	0.598125047752	0.566845441881	0.545666900246	0.589054508728	0.587722390431	0.508983997644	0.579388777851	0.687007663863	0.522368488609	0.482517382984	0.44846736319	0.53155741654	0.614713120667	0.590223932556	0.515298456565	0.661420125627	0.504957548002	0.538029901257	0.466669194617	0.533153087214	0.557430257376	0.485105067717	0.504189394744	0.568089903141	0.564019397524	0.58610451581	0.528943785328	0.557178340262	0.525922837264	0.525490786183	0.524053236655	0.546839530379
T.CS.059	0.584031447151	0.642421351135	0.542459096749	0.581061701963	0.610291141051	0.662528905132	0.588318505249	0.606336583699	0.619203560454	0.641789458635	0.625192651349	0.640906603151	0.614896987319	0.568310838882	0.570122475452	0.619894437896	0.633777125295	0.734646976108	0.600123314502	0.733594078452	0.627141142186	0.619252150972	0.703178524193	0.642955025243	0.537428721572	0.680124493945	0.631442987242	0.624590616796	0.702985594374	0.605856474911	0.752865365514	0.642237769717	0.674634866441	0.580569944718	0.731442323696	0.617626938526	0.649151664132	0.605261008175	0.677978071255	0.635327120547	0.740434865253	0.681536462176	0.694620077437	0.649405082494	0.614197607564	0.643329001429	0.634259383204	0.62655536954	0.659775073629	0.630518890692	0.676979486318	0.72405001965	0.66673707219	0.636221574128	0.659347848477	0.696443421435	0.64167919106	0.619459424461	0.664709546161	0.597058068818	0.652085647773	0.609525205568	0.645074939699	0.637407494215	0.616352951078	0.71937173741	0.634488274778	0.639910503227	0.674080444769	0.618071962987	0.696024690066	0.622136009632	0.640690367959	0	0.596669504877	0.632804020751	0.656376994807	0.635531085154	0.619327082137	0.596845407478	0.631282643724	0.633875515937	0.642714563724	0.616832871405	0.610292495668	0.630981955393	0.649934567982	0.629409402147	0.647506106725	0.632354618383	0.593134161101	0.683185443363	0.596388930791	0.594287111804	0.626099751065	0.616161700683	0.588299962881	0.636132170211	0.544459657053	0.589457939901	0.618660648263	0.613350308177	0.713315315766	0.621863863828	0.646119960454	0.694297130387	0.642374637119	0.640591554172	0.717200427515	0.544536601913	0.600313313457	0.682713671374	0.734159922202	0.640219705436	0.614812426795	0.621307350264	0.621103946651	0.61846154363	0.712005535898	0.645754569151	0.72814462685	0.681380231275	0.60198021756	0.577550729155	0.671326493718	0.767074277533	0.614193297048	0.67380283979	0.618353802777	0.668103299132	0.580004464507	0.66888603573	0.619166795281	0.692414515686	0.657374494423	0.629905920988	0.661705476416	0.621059104635	0.644893881436	0.656030978448	0.641473501428	0.663818742894	0.654105793857	0.677707460479	0.611210416158	0.654206062311	0.66226231691	0.673075019894	0.549552370484	0.619043237789	0.59429176747	0.68512569212	0.632887435037	0.654713317181	0.669951126791	0.601340769869	0.622352431196	0.640999141393	0.631085977793	0.654196502763	0.632321677549	0.628031491067	0.642015656659	0.602170807352	0.622096767016	0.626315662464	0.645073854001	0.66306527377
T.CS.040	0.592861075755	0.674089049268	0.56147414716	0.578130185454	0.553677338642	0.492524064042	0.607925410832	0.553987808047	0.552167390955	0.531805126003	0.513759598916	0.469524810678	0.705413855826	0.523436638703	0.545285650397	0.54311222935	0.633349801315	0.679972000344	0.586262526505	0.748963400519	0.504630518658	0.493895707253	0.698064776201	0.664525113551	0.558050185244	0.656828998419	0.616071429003	0.54112535133	0.725823674554	0.571036358788	0.744695713465	0.597707172215	0.679967701391	0.541261134074	0.687566464066	0.528011543474	0.565386242714	0.58781738702	0.643165590083	0.516274723156	0.705433378242	0.641141021668	0.67843858551	0.540051950663	0.614236621254	0.62399114664	0.593877191467	0.626907897615	0.618547768175	0.671089526221	0.691956108752	0.723051651295	0.648294203458	0.628832706584	0.630764232451	0.730993609337	0.641748905968	0.587993445291	0.62240838211	0.600147325988	0.577066957163	0.487978659253	0.515841826196	0.451905652272	0.536092351477	0.66018511585	0.488427092543	0.547886333976	0.662535277062	0.5283025546	0.670147056774	0.601049167986	0.569334072793	0.596669504877	0	0.47488877218	0.487533105532	0.485480657542	0.467686984868	0.564054927063	0.548275685298	0.553544008534	0.507587238147	0.494438269718	0.505730070141	0.459608705985	0.506799300077	0.50487613931	0.501120609146	0.520950774521	0.517027829538	0.627483103516	0.463975213577	0.533596869357	0.63261266426	0.566107614669	0.547255345308	0.520272793904	0.538678217825	0.509423921657	0.491382067965	0.648913086866	0.661943018527	0.554895886989	0.552273333092	0.658906925384	0.71136462168	0.573833778613	0.631360633719	0.55665225634	0.627570084062	0.679677701123	0.749396202966	0.679530972906	0.497196299837	0.563424553095	0.611397518545	0.521599099438	0.714925166382	0.653729125387	0.746534910775	0.650326390251	0.563759330091	0.589854197395	0.631911358302	0.77570875937	0.637305581398	0.635739452251	0.509825118392	0.623976884181	0.62115683732	0.65436712322	0.508462003374	0.688938157916	0.649576421563	0.651013038711	0.652340985094	0.593804082407	0.611091498692	0.646307266766	0.616939210617	0.563206107061	0.653238102156	0.732931725563	0.466398834127	0.504215728774	0.559716684658	0.639140042004	0.506410236787	0.462552055543	0.483076768866	0.680719537757	0.49911649761	0.533563241607	0.585971280058	0.496396596614	0.492606332254	0.582624956964	0.53710898768	0.516548509616	0.487586875413	0.499168024506	0.461071970816	0.502265898513	0.457189702443	0.476792454619	0.497105042745	0.531984054438
T.CS.122	0.628302682881	0.640389302925	0.574548963408	0.596164939936	0.598218532155	0.488874684048	0.63642308433	0.5428431387	0.539360877549	0.575176356144	0.525402056698	0.481530609996	0.738534694913	0.51874523211	0.610125905826	0.495411531517	0.605510843649	0.671262274576	0.575339504071	0.761134226016	0.481900524239	0.433755025851	0.690578222807	0.693920392466	0.600799010119	0.628151583247	0.602799695988	0.513025091083	0.74916822617	0.571198451997	0.751745691602	0.571634533873	0.659358968267	0.544433734414	0.661323414167	0.487114979676	0.547515417246	0.593332214054	0.625358778664	0.467074838112	0.689968240506	0.626560750363	0.654629054136	0.501208586677	0.613927526377	0.609265839902	0.570402555725	0.610818303749	0.562683058589	0.659705088255	0.679041884569	0.709104821316	0.623605420621	0.58709402089	0.602908536487	0.732242901425	0.592894653071	0.556126446042	0.598938671797	0.597596940879	0.560052505347	0.421029962544	0.51397369348	0.469250452119	0.505125547085	0.644477029074	0.459208697426	0.520044699048	0.644144260465	0.536959361654	0.665477681208	0.572468013979	0.508465431723	0.632804020751	0.47488877218	0	0.480830979983	0.463784807734	0.453587498437	0.547283358637	0.500162459078	0.502530674469	0.465092874211	0.45216248615	0.474467506027	0.452556726323	0.469934210219	0.496129136384	0.415179730368	0.479437598959	0.466657390846	0.66941903212	0.320868865842	0.580667973151	0.637309297875	0.588951197599	0.597499835427	0.560024702186	0.553787963547	0.530934021086	0.532009724057	0.64770317978	0.664558578005	0.572664199338	0.614088130714	0.625230715696	0.73700348251	0.530909994726	0.59778089832	0.613227805466	0.604083026385	0.698491050294	0.746466913977	0.683698580401	0.469534286204	0.602934749678	0.626176238605	0.55888526968	0.700161893827	0.657800024552	0.722881917317	0.613097230932	0.52942408275	0.592398323331	0.645301431697	0.768791372216	0.645845533049	0.653385079463	0.451866435979	0.615684551416	0.655699279167	0.616253904318	0.506619465299	0.653163299909	0.617795508698	0.667551617808	0.623328087355	0.56540739537	0.573009343898	0.609240771475	0.637565349899	0.515219677449	0.630659766632	0.728293780161	0.421591268429	0.510119905959	0.508823240135	0.603183948673	0.550200655884	0.49069234761	0.49006654631	0.703257477205	0.487778873934	0.566492755785	0.540438609859	0.506431532538	0.524403319098	0.527130823917	0.551699352814	0.557214278489	0.453006498728	0.488690975721	0.430553878972	0.533892500439	0.380067975616	0.457629863293	0.489931676194	0.537700039008
T.CS.144	0.606354424317	0.66307806395	0.59142691884	0.641650161272	0.561086630669	0.435755963209	0.660860085571	0.555573567022	0.536307204282	0.543701260044	0.540659620973	0.439186465754	0.735557071454	0.556883017543	0.559113759298	0.549923033657	0.668237870628	0.700002690081	0.616507533445	0.781562104558	0.491869636791	0.501985033617	0.696768981164	0.739927726469	0.618240022741	0.684626926834	0.671083390002	0.582748538301	0.763822727756	0.57315981463	0.765479048186	0.636632409449	0.692354130458	0.589354741657	0.699781121888	0.52111911938	0.577287623742	0.649509793762	0.677983202867	0.537143081562	0.731344640055	0.672820463217	0.695821005917	0.538652715767	0.653691197402	0.656819550844	0.625870367021	0.667120841716	0.649690220589	0.689912818529	0.682451612694	0.761491903769	0.66773736887	0.641156935332	0.679075894288	0.759232181763	0.664539456719	0.596336803852	0.654273068267	0.613416321164	0.596321224227	0.486986858764	0.558645663303	0.462618362369	0.563596563069	0.691236625198	0.505090885249	0.566178793673	0.689419323891	0.531173722897	0.710816624539	0.623650356143	0.571889855408	0.656376994807	0.487533105532	0.480830979983	0	0.48650355476	0.481897952315	0.568456835942	0.558669233905	0.548968818608	0.500797465883	0.452431008298	0.479173403901	0.477344856011	0.479128120483	0.49577882419	0.475976981916	0.516324624354	0.51967779222	0.640114837881	0.491312151258	0.567319444678	0.647853514346	0.586936628089	0.588534061252	0.537225667212	0.579642477372	0.539711852127	0.505508748484	0.684590878146	0.696551890802	0.533063797656	0.541902963427	0.690719932123	0.759899065844	0.608761568504	0.638740382647	0.630749540578	0.65198551628	0.717948338476	0.763493792104	0.728445594369	0.490265255388	0.621531701864	0.688868321424	0.548760964219	0.74076681516	0.703892846796	0.753265594398	0.671354633143	0.586496513269	0.640093682549	0.663145923623	0.79725714029	0.683985503157	0.689500660097	0.540668892343	0.657905641125	0.673368860085	0.668899899406	0.522801478617	0.694130538651	0.662042297707	0.679889589342	0.66831154309	0.628177081602	0.631383269773	0.660399513664	0.678696756091	0.59479740143	0.668735143719	0.769996652179	0.491353543833	0.492995146685	0.569393051831	0.658578232036	0.563568915717	0.489812766455	0.511914050145	0.734228071767	0.499557823583	0.587019958697	0.587892458288	0.530310649196	0.510407735142	0.579329611381	0.57097665211	0.493339833239	0.461560924302	0.44442395578	0.497118600175	0.514286560924	0.478461505232	0.512025872413	0.445082201299	0.484888787448
T.CS.115	0.630229797759	0.692687295696	0.540373204813	0.569117925187	0.587416221186	0.496959810678	0.669983602088	0.483348685197	0.523891487804	0.585764322706	0.559279496913	0.439875829439	0.746743679434	0.544185713065	0.590982453576	0.551982592735	0.662961683043	0.710014567021	0.607218338774	0.796301437747	0.540406856448	0.472103739803	0.725997957305	0.724779730898	0.629966795011	0.688684864584	0.648435750733	0.51867844354	0.769130421309	0.60678075691	0.771366287941	0.651304618187	0.720285783204	0.542928217369	0.724247881257	0.521845174957	0.607624598584	0.62488808876	0.677776911167	0.532489329462	0.74957764415	0.685829612399	0.711803128406	0.562243559184	0.661220302627	0.652822172242	0.600968426082	0.651523537169	0.634304760849	0.693369599481	0.714201266989	0.745524294287	0.681974802208	0.648463116763	0.660359312345	0.766081319786	0.657072334055	0.581133000831	0.67380605674	0.606186633392	0.644582425059	0.463443555309	0.584562955361	0.47485090558	0.565330233428	0.688816546685	0.534811164917	0.565393174267	0.708864440533	0.46281219888	0.718382830494	0.63085507714	0.598538266106	0.635531085154	0.485480657542	0.463784807734	0.48650355476	0	0.448650516825	0.471426584808	0.552421432275	0.498527875289	0.506653459676	0.409735945991	0.442028576086	0.490277882174	0.44946581138	0.487432100213	0.423630050357	0.53576566709	0.498140769084	0.679135555121	0.485718131704	0.577997666151	0.652995699038	0.63104558284	0.575266627458	0.536939343458	0.54166163772	0.549262691802	0.504836518129	0.678987302487	0.702463588174	0.591533452268	0.595091064307	0.69307955176	0.755535047752	0.621474801289	0.670582402537	0.597948001324	0.649597866756	0.73005752446	0.776530046111	0.724587508938	0.501103797525	0.640671365676	0.641452334328	0.608386322797	0.761479575218	0.681411989153	0.77450041151	0.68238790901	0.574500691969	0.63351229845	0.668476608541	0.80531629041	0.692183171764	0.704862435416	0.510419252241	0.691533600598	0.677587310895	0.687852993138	0.557383423276	0.716469508547	0.65881289307	0.695753308951	0.678096743516	0.603517034753	0.627408389475	0.673855847026	0.686789285128	0.585184819067	0.686907681438	0.748585785637	0.45479256961	0.542633007388	0.597102018043	0.668113157946	0.539451257824	0.462661714153	0.51776031225	0.721372384899	0.55793518151	0.600472293219	0.631217438297	0.548233268123	0.53725806027	0.599364380131	0.579460261147	0.55587098136	0.43732984457	0.461332883414	0.461353184268	0.553572621247	0.448191134169	0.505824562333	0.508587317439	0.56994035972
T.CS.130	0.61106669121	0.656022344996	0.556248335172	0.587422577764	0.568646051774	0.506126581487	0.647830396282	0.524730435136	0.53935507465	0.573014735452	0.509693487698	0.467599587981	0.720408442779	0.463156928847	0.567803857677	0.508882415809	0.610528128441	0.708322921448	0.589367397789	0.775481746703	0.506626840853	0.442298638777	0.680710953764	0.69237207457	0.595224158524	0.659749578684	0.615990481001	0.539226811917	0.75332357872	0.561877033485	0.747578544288	0.59651577177	0.665884516152	0.550922138754	0.671959817964	0.485371314263	0.535103823867	0.590335512149	0.653990982871	0.487709355652	0.722159821464	0.637917941666	0.661066673041	0.498023343055	0.63491478068	0.594166452481	0.563133988651	0.619410552843	0.576706393104	0.652525628639	0.681881821667	0.70450159565	0.63412007271	0.589867422569	0.591511675711	0.717876053846	0.603473939559	0.564181793648	0.616169909781	0.562081929861	0.585677843437	0.458966275124	0.548177212642	0.473860355446	0.502794637348	0.651609689835	0.505653178577	0.537710169472	0.668025502167	0.532283742926	0.695012511158	0.589420094399	0.565666512567	0.619327082137	0.467686984868	0.453587498437	0.481897952315	0.448650516825	0	0.523807040836	0.530041889011	0.519400805091	0.479146246943	0.458578129672	0.433037218359	0.468346459743	0.453064334558	0.468559523887	0.416556181196	0.483376594629	0.465600886741	0.655480192388	0.470455539308	0.53861559605	0.637055459654	0.600323020012	0.570884829758	0.534359253584	0.542791722817	0.537812432313	0.484641901744	0.657793460918	0.694447930109	0.555617555874	0.583646522032	0.661487123271	0.740456084694	0.567530249798	0.632377109229	0.581658800699	0.60741631431	0.697799494664	0.767808383168	0.699506811179	0.48819478273	0.57967120703	0.634814155572	0.561282204663	0.714326851106	0.662940637927	0.722802099565	0.650191479999	0.510356253435	0.615897160984	0.649779831116	0.776596620824	0.654419149021	0.638837371063	0.4783909339	0.644829940649	0.660449000226	0.641531118259	0.524867099382	0.669100335019	0.611734680991	0.655866260451	0.633485299535	0.579555318393	0.585308252467	0.618536055513	0.640358682393	0.514788522161	0.646720754476	0.725059180939	0.468696453312	0.523938401871	0.562448238517	0.652769759609	0.54821570139	0.462302705359	0.492281917875	0.705684417006	0.560666760654	0.567205838242	0.595386021755	0.532839315115	0.515337633731	0.563998960273	0.564762686588	0.554474348398	0.445273301615	0.484204793444	0.474024579919	0.542468308445	0.424688562613	0.498523917403	0.490930500324	0.55812003137
T.CS.119	0.626538286721	0.681521220227	0.543707483595	0.537091790014	0.616274092966	0.607556837466	0.653885609788	0.484082488886	0.563821781593	0.647802584501	0.621608826391	0.54751867422	0.709251877702	0.565006588272	0.578597737206	0.587309870959	0.654123773111	0.77279308918	0.598891786486	0.788507415883	0.615979365705	0.533831540605	0.730571285037	0.681428292076	0.608911498341	0.700122232124	0.639735222365	0.565091698075	0.754355268524	0.600237372835	0.76632743559	0.689681074632	0.707220673955	0.559025492128	0.743904563561	0.596399209403	0.62514255185	0.627028202256	0.691741051198	0.615177226398	0.758437880847	0.688065197862	0.699706696899	0.631108081027	0.659409050303	0.659023073889	0.588553161002	0.639200623535	0.637185473032	0.66488715582	0.714635028417	0.7351148916	0.687231387045	0.639601782124	0.671056318664	0.736006628276	0.652123826574	0.638939473929	0.697518001458	0.598372134124	0.693730745186	0.540402133053	0.64565878546	0.599664255898	0.612087655114	0.74957260891	0.619969303051	0.632671116607	0.712524621726	0.513645681364	0.755115284391	0.653948709501	0.653589205015	0.596845407478	0.564054927063	0.547283358637	0.568456835942	0.471426584808	0.523807040836	0	0.578821436999	0.520189755228	0.590358524829	0.502526271885	0.478369282189	0.58373132849	0.545352153179	0.545062532106	0.515375134303	0.613499154489	0.554831006518	0.722437901097	0.547705238349	0.618210307098	0.657077470525	0.665159342225	0.593829394655	0.644115285958	0.533471214619	0.599397127779	0.575854368682	0.650073823221	0.741717446332	0.596196184542	0.645164195763	0.720183327646	0.731572626279	0.669802733385	0.742164217403	0.588157657496	0.627387329281	0.707450714509	0.798918513605	0.727651903363	0.600283813526	0.675075176403	0.648026548839	0.65964293824	0.743906873143	0.676244480586	0.779297678316	0.69783967667	0.56442754795	0.64064560734	0.69556941031	0.813102160218	0.665942357332	0.730410827339	0.56789025794	0.71775812705	0.649248372429	0.693444888195	0.634280570347	0.72453226541	0.669800457024	0.694705880331	0.69244356751	0.60615810815	0.626427406971	0.683510451349	0.697928628498	0.643727148966	0.674375929489	0.753399656882	0.540189363246	0.644113862549	0.674379498489	0.675971648502	0.535400394063	0.56514784093	0.598921670872	0.737653565898	0.643324231955	0.665735591552	0.696513402304	0.605063617248	0.58925965532	0.662010942268	0.650465151888	0.65232542809	0.529121013678	0.537959697794	0.586706370998	0.587568788806	0.546360439547	0.590306370584	0.59769113151	0.667112594894
T.CS.118	0.603895529817	0.558585537163	0.597584997487	0.64741878088	0.613598816377	0.582012836704	0.596028357666	0.609584040566	0.57791922977	0.579648112843	0.573137613253	0.573167599919	0.722718925302	0.558736657926	0.624958836066	0.526187246718	0.54730526458	0.6654836397	0.612706492845	0.714611352057	0.580606500206	0.562655051562	0.608192062979	0.656335874949	0.631610147676	0.567921742455	0.554771860008	0.481037463644	0.707704656506	0.63244055563	0.703006233952	0.599786775056	0.587729553913	0.577269655217	0.591051852355	0.504501833034	0.541315675587	0.579640098277	0.587110326355	0.48644020765	0.635833032453	0.53560738665	0.593651677225	0.594437221586	0.589947696256	0.547071020783	0.534192247114	0.575509853397	0.51131006603	0.631552770121	0.620970585927	0.646870392332	0.545349779157	0.529019476554	0.545073128244	0.664868454792	0.555760959788	0.579948614876	0.595897717826	0.565369278259	0.538476579248	0.545874945411	0.545397305844	0.552662818734	0.541895797148	0.6535282203	0.537014388198	0.523433399896	0.577038124183	0.608963458721	0.624188761958	0.509759388606	0.480214536217	0.631282643724	0.548275685298	0.500162459078	0.558669233905	0.552421432275	0.530041889011	0.578821436999	0	0.60298300942	0.528586078591	0.548648530166	0.541592098712	0.562934599544	0.575673780192	0.540724185787	0.530430822286	0.503833101372	0.552381320138	0.690446788629	0.518559216077	0.575849983578	0.607533234916	0.635480132643	0.611863195566	0.610654729373	0.548066920291	0.56679752152	0.598870296873	0.61066097921	0.652976437665	0.565564060571	0.654779682489	0.560873536732	0.718198238691	0.487428645809	0.605165598732	0.630011385368	0.578536896995	0.695596853936	0.689008877882	0.627256718915	0.569182226298	0.61381521204	0.574576657758	0.594926934732	0.635508766722	0.607113631386	0.652605304653	0.565375392827	0.520715584755	0.591774692826	0.647858000317	0.729159797218	0.631567383863	0.629524511482	0.512416624355	0.624459529043	0.623391743888	0.528579777499	0.603972722156	0.588361812389	0.551824031737	0.668216347143	0.559888262316	0.513723991299	0.517176360101	0.556131549449	0.531737627732	0.517556859146	0.56755389311	0.67744177666	0.52654139555	0.527744777825	0.519283121733	0.521619882486	0.576556805284	0.572695873294	0.501735693036	0.615807152323	0.574079500024	0.578446150165	0.551956104165	0.536635477369	0.551171931349	0.520660754865	0.5407555043	0.594612981152	0.540561961977	0.568951751357	0.523418190199	0.58047091862	0.537126715927	0.511564238886	0.544624310394	0.58702402269
T.CS.092	0.645449337871	0.690152193533	0.57267144018	0.631698584412	0.634974866921	0.565819343134	0.688175499625	0.519413519614	0.588105281783	0.648951277262	0.599267232361	0.543896001144	0.743733398127	0.554942123238	0.610188826645	0.56092108426	0.669068843035	0.715186739471	0.627830256458	0.785496018297	0.565358620673	0.507564810304	0.72000982555	0.714494001322	0.62624820389	0.687022196805	0.64324323711	0.589869349131	0.775371603411	0.615612237553	0.779178497278	0.658345798025	0.708218005244	0.584327365591	0.738457955037	0.558983358639	0.613183039511	0.647021630548	0.701338053216	0.581982770988	0.740289956676	0.689323969862	0.702491518287	0.573336800522	0.666459007703	0.664090318861	0.625679667689	0.644493136373	0.643027646493	0.679305950155	0.712601503344	0.751873649418	0.690982965932	0.636757653917	0.662789571949	0.740529325302	0.639330210672	0.608577803756	0.660472858157	0.633170195968	0.663683069437	0.483049405433	0.611928329148	0.570539688456	0.585077070278	0.682004206162	0.563370174627	0.611901667197	0.705912300997	0.56879052831	0.726131234349	0.632211173118	0.598640616732	0.633875515937	0.553544008534	0.502530674469	0.548968818608	0.498527875289	0.519400805091	0.520189755228	0.60298300942	0	0.536101222181	0.485427132891	0.498649115039	0.550541424409	0.516948296476	0.569158487999	0.48908174738	0.583911698528	0.527700418982	0.70013878054	0.521799994458	0.61561334191	0.682213120396	0.636557976051	0.628842309529	0.625774169652	0.585069305338	0.589567273816	0.609719463801	0.681178874829	0.704435858447	0.608645940703	0.653576394157	0.69549102092	0.750645298502	0.643056539293	0.692116898715	0.621607972849	0.641387279453	0.720852339009	0.775919140713	0.733503349466	0.57245783802	0.672629897945	0.662337332796	0.665990722312	0.730966352277	0.698224377257	0.779019412584	0.698863337797	0.568981701932	0.642659285578	0.687912939124	0.803206311403	0.67402824642	0.676656102625	0.540677724046	0.67674841863	0.683806092038	0.67747937509	0.590844534286	0.711910842195	0.654488773771	0.686284459387	0.685729908991	0.64234849833	0.638430581532	0.654038361691	0.711618206069	0.591219113062	0.687390913599	0.754114031089	0.526891743106	0.593639321641	0.629282942718	0.680622781113	0.571894721829	0.545408766867	0.596718259941	0.739295214489	0.584884597516	0.650738190571	0.646598025029	0.607134961609	0.601169898656	0.620172217161	0.638740184697	0.64156337564	0.509967983545	0.517002911035	0.561976641826	0.600973745829	0.503786739692	0.556351704101	0.562062125438	0.625700247829
T.CS.120	0.592864795123	0.616400256057	0.602697798496	0.645051942006	0.572572417362	0.506002202313	0.622151942291	0.584858065576	0.550533287473	0.534610889269	0.489657672433	0.521623308538	0.726993313299	0.555899993643	0.587367604113	0.546966570227	0.608812732762	0.657744216142	0.614318417518	0.749542589869	0.469801156193	0.483966393834	0.668719834007	0.699137810588	0.594351060554	0.628146757666	0.609023985017	0.562184772731	0.727517390265	0.601980903649	0.732002068475	0.572003378516	0.657911168688	0.579273691497	0.650149154887	0.517329878729	0.539314537712	0.61130604508	0.641563575475	0.501654370382	0.691619604783	0.62274305427	0.648665994503	0.512505325726	0.623538981036	0.615784874798	0.602956737433	0.62811694449	0.590833129254	0.658394060738	0.653193205075	0.705209091449	0.628975995474	0.601382527407	0.612437748623	0.718222296523	0.6193941926	0.570422697736	0.62521121373	0.577584478805	0.552311357648	0.506941013982	0.531180099729	0.48798394235	0.530574904169	0.635144568679	0.483208818144	0.53456178683	0.632010765608	0.586090213444	0.644999031043	0.552232321777	0.520182406309	0.642714563724	0.507587238147	0.465092874211	0.500797465883	0.506653459676	0.479146246943	0.590358524829	0.528586078591	0.536101222181	0	0.497033532995	0.483939482765	0.479733245309	0.533237035582	0.49521341107	0.469608242338	0.483619848859	0.47855760984	0.618106994706	0.483667927048	0.56595866815	0.628996657061	0.594406256697	0.600602483576	0.565193085587	0.55857758267	0.533158511479	0.550767563783	0.642287423619	0.635641888037	0.534019824055	0.609107009614	0.622626692969	0.700489120582	0.530599081253	0.605823914541	0.632521740869	0.631304183112	0.701111687944	0.727883232344	0.664165309734	0.531712445702	0.569267925521	0.619308406901	0.560822221639	0.680711911347	0.660657855394	0.710088117364	0.621141902825	0.564744476367	0.583258800992	0.638035023386	0.748278339635	0.628557463648	0.626479160628	0.502051159626	0.619735282557	0.652827987544	0.622233262621	0.533548944953	0.634383973953	0.596276481965	0.647304044497	0.630721991254	0.582162631751	0.604381041256	0.606344580929	0.62611178411	0.516598429544	0.645588722284	0.731012856123	0.515870164957	0.488270394214	0.538901260619	0.594055587107	0.566962424407	0.524675772767	0.49333636114	0.680136547319	0.523780222097	0.562538167864	0.539427430218	0.527669780802	0.522344913179	0.533706346119	0.556341469848	0.552550505893	0.497785253501	0.525110763027	0.482857843833	0.540893222572	0.447543796003	0.517080074151	0.482634944837	0.533941090504
