CS.021	CS.314	CS.043	CS.039	CS.280	CS.265	CS.260	CS.245	L.036.M1	CS.099	CS.007	CS.263	CS.036	CS.005	CS.257	CS.042	CS.117	CS.040	CS.305	CS.077	CS.076	CS.368	CS.171	CS.381	CS.269	CS.367	CS.058	CS.137	CS.154	CS.060	CS.136	CS.376	CS.232	CS.213	CS.374	CS.378	CS.375	CS.205	CS.292	CS.125	CS.302	CS.380	CS.203	CS.282	CS.041	CS.177	CS.129	CS.256	CS.182	CS.348	CS.369	CS.254	CS.183	CS.372	CS.389	CS.323	CS.178	CS.386	CS.147	CS.181	T.CS.076	T.CS.069	T.CS.079	T.CS.072	T.CS.022	T.CS.007	T.CS.016	T.CS.028	T.CS.024	T.CS.003	T.CS.014	T.CS.048	T.CS.029	T.CS.040	T.CS.067	T.CS.128	T.CS.125	T.CS.098	T.CS.132	T.CS.118	T.CS.110	T.CS.121	T.CS.134	T.CS.130	T.CS.116	T.CS.144	T.CS.105	T.CS.104	T.CS.156	T.CS.097	CS.103	CS.088	L.034.M1	CS.110	CS.241	CS.015	CS.238	CS.356	CS.085	CS.082	CS.242	L.024.M1	CS.087	CS.246	CS.006	CS.325	CS.151	CS.347.0	CS.304	CS.164	CS.345.0	CS.188	CS.274	CS.191	CS.233	CS.364	CS.212	CS.187	CS.346	CS.044	CS.152	CS.227	CS.080	CS.320	CS.202	CS.318	CS.321	CS.331	CS.223	CS.319	CS.158	CS.112	CS.361	CS.285	CS.163	CS.393	CS.253	CS.326	CS.255	CS.370	CS.145	CS.270	CS.262	CS.390	T.CS.066	T.CS.043	TFS.020	T.CS.026	T.CS.055	TFS.021	TFS.022	TFS.025	T.CS.031	T.CS.045	T.CS.061	T.CS.008	T.CS.049	T.CS.064	T.CS.036	T.CS.151	T.CS.141	T.CS.157	T.CS.095	T.CS.152	T.CS.142	T.CS.109	T.CS.158	T.CS.166
T.CS.130	0.604904410468	0.559002776886	0.611095766163	0.61106669121	0.463983642174	0.49314930882	0.609241952201	0.573014735452	0.526718246876	0.546602369436	0.482715053007	0.463156928847	0.647670222707	0.501949877294	0.567803857677	0.635659131996	0.58524265714	0.561877033485	0.442298638777	0.558283980321	0.64728158203	0.477410392727	0.615831266235	0.508882415809	0.758027904666	0.733652289631	0.601540389552	0.525391987144	0.775481746703	0.620430649295	0.63491478068	0.637917941666	0.550922138754	0.665884516152	0.653990982871	0.697731871911	0.59651577177	0.671959817964	0.590335512149	0.614315558583	0.722159821464	0.485371314263	0.498023343055	0.661066673041	0.67041072724	0.641295352202	0.562081929861	0.626365464585	0.546213889873	0.563133988651	0.717876053846	0.591511675711	0.736874551617	0.59771007045	0.620466217946	0.576706393104	0.564181793648	0.687353638714	0.63412007271	0.594166452481	0.533788765132	0.551431595416	0.668025502167	0.500626580599	0.567947759836	0.65530461926	0.537710169472	0.523919485557	0.550214142607	0.473860355446	0.577745019868	0.54048687351	0.610916386772	0.467686984868	0.5462068428	0.48450667335	0.521748504692	0.499054388453	0.453840558017	0.530041889011	0.475048198289	0.474719870164	0.50067519192	0	0.580388480263	0.481897952315	0.561647265816	0.452474144574	0.468346459743	0.48097326604	0.570884829758	0.655480192388	0.555617555874	0.637055459654	0.484641901744	0.583646522032	0.53861559605	0.694447930109	0.542791722817	0.533229680639	0.470455539308	0.534359253584	0.600323020012	0.465600886741	0.537812432313	0.767808383168	0.57069198569	0.699506811179	0.697799494664	0.740456084694	0.777572815557	0.632377109229	0.661487123271	0.48819478273	0.581658800699	0.714326851106	0.650295989731	0.589590038656	0.746913425212	0.541765494307	0.4783909339	0.776596620824	0.615897160984	0.576254828386	0.649779831116	0.641531118259	0.524867099382	0.510356253435	0.611734680991	0.643781607345	0.660449000226	0.646849646614	0.638837371063	0.736862033937	0.654419149021	0.655866260451	0.725059180939	0.585308252467	0.579555318393	0.618536055513	0.514788522161	0.633485299535	0.640358682393	0.646720754476	0.462302705359	0.560666760654	0.468696453312	0.705684417006	0.515337633731	0.567205838242	0.465202241	0.562448238517	0.532839315115	0.564762686588	0.563998960273	0.595386021755	0.652769759609	0.492281917875	0.54821570139	0.490930500324	0.554474348398	0.542468308445	0.484204793444	0.498523917403	0.55812003137	0.445273301615	0.424688562613	0.474024579919
T.CS.116	0.642310301562	0.54261484849	0.588536365482	0.565429406181	0.579382144818	0.609177914785	0.63768801637	0.592438476208	0.58513067109	0.564140647181	0.580124074895	0.538898899069	0.607884893472	0.563973629075	0.527329995065	0.601060254476	0.569713291832	0.57293123374	0.590268295575	0.592773301945	0.591698902249	0.5602984663	0.532308639384	0.586078817049	0.691961506393	0.707652162024	0.5706854326	0.634437676021	0.728108889098	0.577205054215	0.587222730322	0.654124747377	0.556747277949	0.622843265436	0.649358060389	0.625035049658	0.599417417435	0.684363404205	0.619941983301	0.650532420552	0.708148820272	0.619473092272	0.605681867858	0.670078019541	0.631462079251	0.67522390186	0.57633437232	0.637135764873	0.605958596562	0.62860410148	0.688260485223	0.665541133117	0.712132172863	0.64641823019	0.631535359826	0.639637695024	0.633195589944	0.65008816669	0.623541648267	0.632981593832	0.607535063208	0.632017485815	0.669824087214	0.593894925511	0.59015752933	0.641867741191	0.591761958623	0.585156622656	0.592876555968	0.590704710748	0.598997984048	0.5647873599	0.558140312034	0.555944241629	0.587028748826	0.584200720465	0.580695474118	0.577682043678	0.616733526219	0.610498429256	0.570363520237	0.603678722495	0.571830247323	0.580388480263	0	0.575393709097	0.594951550554	0.579340740345	0.552213284629	0.591031039395	0.581454457779	0.645066691911	0.575188723812	0.59279991893	0.573073872374	0.589569762945	0.550475655341	0.681631899165	0.545682921824	0.56633006107	0.548257211481	0.61508026139	0.569504703409	0.541383619583	0.547117826621	0.740156068249	0.602737037288	0.673992409979	0.654684099243	0.654884028935	0.717800238463	0.680682967605	0.650077657994	0.591054762067	0.540824071089	0.681666134308	0.652663112552	0.612815762089	0.683523603551	0.570083527489	0.602624729717	0.751936644225	0.587476534524	0.611697489282	0.629378717639	0.642925316614	0.549521082651	0.583859407141	0.646912780552	0.629054111687	0.574008394392	0.595735244445	0.633164631365	0.691974501204	0.584176540142	0.640562762894	0.697188083201	0.608677216326	0.602148577977	0.661013583709	0.618351458494	0.66203446932	0.658413980652	0.634042257476	0.59314221138	0.597735801679	0.607478290153	0.726935608729	0.592028065956	0.61979737101	0.625932082044	0.617195708802	0.567638199731	0.598272825584	0.608599089151	0.628978809991	0.649783502932	0.566988776761	0.547638712911	0.589347870382	0.618269563501	0.555925972623	0.604103864765	0.568301535822	0.623606009869	0.591946071138	0.565213435843	0.571476020452
T.CS.144	0.655466329579	0.582791309518	0.619528959618	0.606354424317	0.452806231356	0.539964648246	0.642617558876	0.543701260044	0.4856360988	0.540748606318	0.526810003757	0.556883017543	0.664575226731	0.525768163385	0.559113759298	0.648721236032	0.594045753711	0.57315981463	0.501985033617	0.596810500662	0.687600577906	0.525874169139	0.621269675315	0.549923033657	0.777240231495	0.762607103194	0.643306487681	0.509881904093	0.781562104558	0.652158942939	0.653691197402	0.672820463217	0.589354741657	0.692354130458	0.677983202867	0.710659356592	0.636632409449	0.699781121888	0.649509793762	0.664194086682	0.731344640055	0.52111911938	0.538652715767	0.695821005917	0.690187024388	0.692711918367	0.613416321164	0.651498288513	0.60911536464	0.625870367021	0.759232181763	0.679075894288	0.749377025633	0.638783315323	0.670500030149	0.649690220589	0.596336803852	0.705442787343	0.66773736887	0.656819550844	0.584409100215	0.554924586603	0.689419323891	0.558012152709	0.580011064976	0.655856764083	0.566178793673	0.533286146133	0.573019903263	0.462618362369	0.571494647146	0.513621888479	0.636635230531	0.487533105532	0.540983682637	0.551463128583	0.527499153969	0.493223072881	0.516408149039	0.558669233905	0.49482358226	0.493232615504	0.474742976143	0.481897952315	0.575393709097	0	0.606669688876	0.470151495702	0.477344856011	0.446215029292	0.588534061252	0.640114837881	0.533063797656	0.647853514346	0.505508748484	0.541902963427	0.567319444678	0.696551890802	0.579642477372	0.581409359792	0.491312151258	0.537225667212	0.586936628089	0.51967779222	0.539711852127	0.763493792104	0.608378201491	0.728445594369	0.717948338476	0.759899065844	0.797107507498	0.638740382647	0.690719932123	0.490265255388	0.630749540578	0.74076681516	0.6738209681	0.64584114819	0.777136882331	0.539503397147	0.540668892343	0.79725714029	0.640093682549	0.601538452598	0.663145923623	0.668899899406	0.522801478617	0.586496513269	0.662042297707	0.654916113682	0.673368860085	0.668662170352	0.689500660097	0.75015759214	0.683985503157	0.679889589342	0.769996652179	0.631383269773	0.628177081602	0.660399513664	0.59479740143	0.66831154309	0.678696756091	0.668735143719	0.489812766455	0.499557823583	0.491353543833	0.734228071767	0.510407735142	0.587019958697	0.477866076308	0.569393051831	0.530310649196	0.57097665211	0.579329611381	0.587892458288	0.658578232036	0.511914050145	0.563568915717	0.445082201299	0.493339833239	0.514286560924	0.44442395578	0.512025872413	0.484888787448	0.461560924302	0.478461505232	0.497118600175
T.CS.105	0.660194066808	0.623836779386	0.645695464208	0.631194515007	0.573070808076	0.496057920408	0.655952939558	0.666947028582	0.636232758936	0.556224910453	0.634395334431	0.570158929978	0.642799107906	0.509100887412	0.598656047788	0.703514266422	0.617114990954	0.623077084695	0.572871150405	0.628813430819	0.64855398753	0.614274164606	0.612964803279	0.622175584437	0.770859064222	0.754863048526	0.612697973054	0.656092676793	0.784106793752	0.652155775976	0.653920477836	0.704017813547	0.567785608951	0.728174476862	0.699952110976	0.707344692574	0.709638584052	0.755356047253	0.6267436654	0.709860610274	0.762101350742	0.630798671619	0.661316217193	0.722310391537	0.686983959113	0.723185090795	0.633124066314	0.708905530016	0.629940215729	0.621111852251	0.753423727992	0.693328681498	0.75745525859	0.678624867871	0.685606421802	0.668145404385	0.660271596994	0.716792024729	0.700803182994	0.664846545709	0.582685551199	0.659357460452	0.72212337077	0.587615245216	0.676445225291	0.725049257281	0.657365245444	0.654690734694	0.631684661884	0.620432357628	0.607116184849	0.625741942491	0.620975323951	0.57277299955	0.632632398672	0.525822942764	0.629654310184	0.548981745594	0.508104067552	0.631594670339	0.543292525581	0.582973803932	0.618101652651	0.561647265816	0.594951550554	0.606669688876	0	0.542073588335	0.614921889422	0.570602503076	0.589798891973	0.723355936026	0.649991377241	0.659269582387	0.598696997186	0.654010730076	0.622463913947	0.726472817921	0.539444453041	0.530993853676	0.544613888065	0.65353538774	0.66420511264	0.572210035272	0.611188106974	0.783263154605	0.64307808839	0.727538474054	0.719816133295	0.705088988895	0.765844023345	0.753723656652	0.731095000101	0.600116544879	0.580118090286	0.736326361577	0.745897278249	0.662393004117	0.747810602866	0.63942827718	0.595403833874	0.810865265756	0.633624992881	0.665862890192	0.710152958642	0.705110596021	0.642988265729	0.56954285226	0.707662443626	0.719194514008	0.648590690724	0.653047960558	0.729529229696	0.737084823761	0.65118265902	0.698309588078	0.744568912863	0.649322415585	0.628239099925	0.697689125975	0.664109100724	0.709560802203	0.725485446567	0.700081006796	0.581139495197	0.662143765291	0.560267994699	0.747928949673	0.633224857417	0.679407169472	0.558455809512	0.699564763153	0.636438179417	0.669654008642	0.694208051053	0.72271878048	0.697070684112	0.618567397511	0.533501078403	0.643981643365	0.676357913248	0.613176624033	0.573804807304	0.603385349347	0.689481675857	0.562028790603	0.581095607852	0.605278701111
T.CS.104	0.659886874679	0.55097153799	0.616859898791	0.618596886031	0.429164856917	0.468912651717	0.646009098502	0.573691268297	0.525034293076	0.515873126254	0.527435899928	0.528439346593	0.660086993666	0.483392751913	0.560006071724	0.66076458747	0.594307203981	0.590974713015	0.462629820065	0.584925520853	0.67031576836	0.50056757244	0.60630660874	0.542394556332	0.789890256476	0.775391985702	0.635757193804	0.543974693218	0.799288342327	0.651040087222	0.661749538147	0.681764408867	0.545990497581	0.720192367389	0.694019835978	0.719926459177	0.643498219262	0.735342997659	0.635137874797	0.673372501003	0.752604221078	0.523936734652	0.545950146318	0.704535627895	0.692575767885	0.700282723112	0.603498047707	0.679802223072	0.596303141657	0.59001203455	0.752792988145	0.666415930415	0.762929199598	0.655754133249	0.668321468292	0.643576600784	0.586526377004	0.735966279457	0.694817906016	0.665733861367	0.561284480655	0.581320255466	0.703653007974	0.522998362569	0.592064588521	0.686274809496	0.56423015609	0.565005162106	0.58386196265	0.489514512969	0.547915625085	0.566699820965	0.633556940667	0.499646884739	0.561955270306	0.51448424544	0.530171277649	0.46308235311	0.434902129714	0.576461973586	0.467376382438	0.500627532054	0.509708527571	0.452474144574	0.579340740345	0.470151495702	0.542073588335	0	0.472193593445	0.452255556689	0.577231318034	0.664948623747	0.571002681586	0.662741072308	0.498610256549	0.563712028175	0.576124211163	0.724541699912	0.55786464548	0.543354613637	0.480508627537	0.535620754805	0.587946638626	0.50051878937	0.540653984158	0.792250528938	0.607154944447	0.727468218326	0.702552414866	0.756451575094	0.797471609251	0.673825510979	0.712432389071	0.506450321652	0.60691986144	0.74749896222	0.68953066404	0.640564186153	0.783850959545	0.572528709868	0.517983397323	0.805658847067	0.624291532351	0.616105718622	0.674018254003	0.68451817254	0.53749568057	0.561735392104	0.674418845326	0.683105675957	0.673206907508	0.683515581266	0.70225367803	0.76194268914	0.67894822845	0.681155777677	0.757957897839	0.629717248265	0.618249851002	0.673639081373	0.581020051911	0.671379913438	0.693531789584	0.669511063061	0.471503546838	0.526500867976	0.452617434106	0.750348625445	0.520319548649	0.61189762749	0.448300597378	0.603230572594	0.571654042596	0.587069941815	0.600762550374	0.6249651739	0.685781542036	0.52031403958	0.546090371145	0.480663004776	0.556571515036	0.527802471052	0.44412991484	0.504671034337	0.560006791242	0.420296771114	0.453299228603	0.487025388477
T.CS.156	0.630663212253	0.509946120496	0.615160651673	0.606738324493	0.477693635112	0.578282786782	0.613322159547	0.535971117806	0.518511345008	0.532232318957	0.52219896333	0.523821200661	0.665697508947	0.544166198729	0.549519913745	0.605633377264	0.571703663492	0.592967537423	0.46883741316	0.57542996825	0.652962292177	0.49832774391	0.58289907514	0.529367620283	0.738886638656	0.724461871869	0.619779285618	0.530518069022	0.755611620632	0.614633388288	0.639953417342	0.635351132024	0.566818372976	0.666548620254	0.645743093941	0.663439497039	0.583877560641	0.681477650681	0.610700960234	0.619497661529	0.705819960927	0.526904492607	0.503734238167	0.664242825299	0.674376072528	0.660471358898	0.591545778724	0.657913623054	0.589022635669	0.633252831989	0.744372559059	0.631776312222	0.728163227369	0.636232484251	0.639529233832	0.619795370139	0.576537371663	0.68138570047	0.648989144097	0.631157750101	0.566562047741	0.556978828056	0.644978677372	0.560759786549	0.559632225345	0.614373108246	0.528736614856	0.546041553133	0.530956721719	0.460848051189	0.552550277314	0.528481071674	0.605379018301	0.459608705985	0.495865286907	0.569642523641	0.48337301228	0.491039271531	0.543646642357	0.562934599544	0.526468636987	0.55073755587	0.45403616434	0.468346459743	0.552213284629	0.477344856011	0.614921889422	0.472193593445	0	0.491494077256	0.588491296602	0.623737109389	0.538426284098	0.651779476329	0.521297507843	0.547549280795	0.557452605288	0.655618777836	0.579910113436	0.584331961952	0.459922364212	0.503160671311	0.54366919715	0.491112495894	0.504203209016	0.737837515974	0.603885766376	0.685039126846	0.682275618451	0.732162331102	0.754273991662	0.605839548335	0.651716231839	0.491138522763	0.61126535812	0.695239946639	0.6301949001	0.59515734176	0.74549694389	0.534378394781	0.508806888432	0.764849362271	0.584845171251	0.587032382493	0.620988132301	0.630776316819	0.478796615038	0.562440295458	0.634060689064	0.643634398106	0.641232354606	0.631428255696	0.632138878563	0.722572907991	0.635126522642	0.664421167411	0.734724273967	0.593338840223	0.59275223527	0.66126344907	0.523130951467	0.649474043889	0.66631414378	0.646735850453	0.483654687034	0.47426424448	0.470497215383	0.71484028093	0.503734000439	0.538157725947	0.491705412356	0.511450312122	0.502947087855	0.521632339184	0.557325312431	0.537731446584	0.63239458283	0.496880549219	0.558947013167	0.445086368517	0.4878767658	0.481173902009	0.491408385697	0.453851401423	0.492143569295	0.462894855464	0.408128489809	0.411483125068
T.CS.097	0.650973563201	0.567093639366	0.639648784264	0.614160374427	0.453661668358	0.502429025201	0.659737334079	0.554693336683	0.486838257697	0.531069061278	0.533046811437	0.551203478466	0.676944364213	0.508503637723	0.583170384565	0.651599828738	0.593560915768	0.566892149161	0.491834825458	0.570739559715	0.679370839593	0.548256702258	0.630602977733	0.55572112846	0.781123221549	0.780104617317	0.645268260531	0.555476256516	0.800441649856	0.651377259912	0.659640322552	0.697209043521	0.583565607705	0.717298826337	0.70381097162	0.709422013139	0.651251788741	0.727993730048	0.648496393272	0.6887801966	0.737515435153	0.500905537574	0.542655982973	0.714239615732	0.686739719009	0.711202700043	0.615075452524	0.698871049414	0.610750797527	0.623380622694	0.768830254807	0.687426416841	0.772301653482	0.663464978569	0.686714075923	0.661503366316	0.596880226315	0.731754454327	0.683526727898	0.66842782986	0.555938014062	0.559693455938	0.720299409736	0.511263745951	0.596066015642	0.653241261094	0.573288417036	0.529125178754	0.571391348896	0.484103580352	0.567903321863	0.559993883096	0.645543783588	0.48778895593	0.522834234082	0.532570628697	0.535437196393	0.467839433103	0.484270418528	0.562711353273	0.487976121128	0.502105454514	0.473679104208	0.48097326604	0.591031039395	0.446215029292	0.570602503076	0.452255556689	0.491494077256	0	0.584402981943	0.655639162938	0.587319455174	0.676199689725	0.527295112401	0.561923280701	0.586073134226	0.70334482129	0.565301546322	0.55263955112	0.472528196295	0.549248794455	0.621184721682	0.510064680997	0.533033743288	0.795818708017	0.607096958295	0.726673691191	0.725626364803	0.746064290169	0.804779513864	0.638737397922	0.698715260557	0.501059401447	0.613272308475	0.756313610607	0.678050857808	0.658672797917	0.786772525739	0.556440591332	0.543944493093	0.819438737235	0.628220667222	0.619364355018	0.660522988164	0.682950772232	0.529207250786	0.591865349129	0.671679566032	0.678639157242	0.687501662177	0.687402787304	0.703095851923	0.76693719136	0.677738759186	0.701532425117	0.761940394983	0.643361858538	0.639261232391	0.680890709687	0.606926099233	0.691423632962	0.684857860653	0.690749888423	0.477706868121	0.518756799732	0.47766428663	0.735713381437	0.554641024972	0.597976733219	0.458630806251	0.575006741523	0.546178501251	0.559455165379	0.583921273777	0.605675946905	0.674960674116	0.519453837299	0.547492548872	0.479377975824	0.531930759703	0.518109833464	0.432519243134	0.501519998995	0.532854602977	0.453199452302	0.466872318541	0.51737133932
CS.103	0.622176840054	0.57313235003	0.570706705656	0.520356090524	0.579906082556	0.582547438837	0.624252523422	0.592303794741	0.592623178049	0.532886639847	0.568888894381	0.570784311415	0.582193426356	0.53151213506	0.591589105153	0.615195435518	0.481301916974	0.559736547948	0.592313938027	0.570822259999	0.565740071697	0.548859627634	0.55921969452	0.568919758133	0.731171151773	0.705976039332	0.553145880333	0.582618485618	0.730854330184	0.556144218594	0.567237858169	0.632231703167	0.497321363545	0.642051821393	0.630715759843	0.644850302759	0.617498907712	0.679975549346	0.538965381906	0.645579229177	0.693951024126	0.591458316626	0.60045573192	0.654156436549	0.598428396377	0.653781703862	0.579567062544	0.636211057967	0.599129970373	0.604293944958	0.66159540126	0.623665725939	0.677945643681	0.618271557872	0.618364454478	0.620769108958	0.598245644537	0.669883521379	0.621009156561	0.600103359872	0.599954613361	0.609597506102	0.676757717167	0.592774755411	0.623345425824	0.664815883418	0.5837752961	0.610148508508	0.597433498744	0.578006114236	0.572876680244	0.595469466497	0.579031064386	0.547255345308	0.597068744529	0.567059152092	0.59636565162	0.570492829726	0.592036876161	0.611863195566	0.577297130208	0.589523405986	0.599548609522	0.570884829758	0.581454457779	0.588534061252	0.589798891973	0.577231318034	0.588491296602	0.584402981943	0	0.649027152934	0.597055203483	0.589535679268	0.532321773013	0.5802820208	0.552001486656	0.686755347101	0.517789019008	0.531312403832	0.579862940519	0.60389901845	0.591417923618	0.567310640921	0.526166124324	0.744190270136	0.595450140579	0.648818962144	0.65060242788	0.662861100671	0.716370162885	0.661610088801	0.668293793354	0.563089756597	0.523990265804	0.690054215518	0.676612828673	0.60867316629	0.706067676031	0.554133772031	0.558457914491	0.737412005284	0.552408701901	0.599139766267	0.64193534721	0.641615310205	0.590779018993	0.549854802114	0.632498656081	0.643909220728	0.577329155183	0.550445169897	0.641842619021	0.671865808907	0.576366962249	0.636149747502	0.672388148864	0.621294835773	0.578251093827	0.621695152053	0.608685037054	0.621316151941	0.643324471082	0.623198651052	0.564673737776	0.615749517628	0.577635503233	0.702695887656	0.595735693271	0.620537397732	0.578552735398	0.634251441628	0.584614467371	0.612950877528	0.63654372928	0.667777160254	0.66832748863	0.567158082246	0.547760304961	0.613139384849	0.60628175583	0.595931125675	0.579992072033	0.579224888917	0.633914335116	0.568535550828	0.585739231813	0.583247053308
CS.088	0.667744611581	0.621227181159	0.657552193074	0.623566418477	0.64935691803	0.719109511033	0.673730294405	0.590422044873	0.625110446501	0.636526086958	0.655171746864	0.663433965198	0.669745394007	0.680795921033	0.612052854074	0.633688030933	0.620525672578	0.617188799308	0.654495733089	0.646712377356	0.683523326666	0.663732468946	0.653265263116	0.679453492876	0.678470785643	0.708837471237	0.659105341492	0.68072581559	0.700295916348	0.645256256442	0.653466017512	0.67073585828	0.678548504512	0.688973041059	0.696605233474	0.659267759821	0.631769319607	0.686882474082	0.69128547591	0.686756594805	0.704471703115	0.664723493312	0.620113953478	0.716795282139	0.663473409257	0.688391248391	0.661396451102	0.717674914849	0.706710387461	0.725450082757	0.735277836749	0.708066463909	0.717333760771	0.717093175144	0.699608412557	0.719418264525	0.664583042989	0.695223265525	0.682122983643	0.699227839152	0.698725433692	0.687282286616	0.656702319424	0.683736605013	0.656443082253	0.666487522742	0.659085849967	0.664168457301	0.644693351848	0.632128795031	0.662610409804	0.633439301018	0.677236490271	0.627483103516	0.630412410786	0.711687588307	0.624031921529	0.679583574599	0.714134210609	0.690446788629	0.664884345477	0.667001133239	0.660839357752	0.655480192388	0.645066691911	0.640114837881	0.723355936026	0.664948623747	0.623737109389	0.655639162938	0.649027152934	0	0.608215335409	0.668357294259	0.632097949787	0.601308521028	0.612230549336	0.658938481836	0.669085767619	0.682591225749	0.642473683326	0.619821219327	0.554428758342	0.651782900718	0.578346756674	0.726165411146	0.67995376694	0.677403196475	0.703686551027	0.694438780926	0.712716851018	0.660931290148	0.681749928802	0.657614869921	0.681324595766	0.688204550877	0.673081830841	0.675843233272	0.707312871654	0.594078509479	0.659208759487	0.713585671996	0.624671800878	0.68337040237	0.644043671526	0.692769249083	0.591116680117	0.70498676794	0.692342796705	0.687367622862	0.640361978171	0.647359651932	0.632781980262	0.678980451492	0.636453501839	0.694226934844	0.719914271551	0.703722089967	0.700520566625	0.708183046051	0.671248405084	0.705484795714	0.663737346553	0.712144278871	0.658555846034	0.624042845741	0.667426644291	0.721438363848	0.614568952905	0.618901395983	0.67211770107	0.630055527887	0.619065230673	0.634032302203	0.648725921076	0.629072774347	0.672015431549	0.629697918661	0.657128539784	0.616975523589	0.574457743529	0.60857817643	0.667010186682	0.640637335755	0.572371730525	0.672419147136	0.649190812456	0.646471999988
L.034.M1	0.585318806827	0.570348251698	0.609356429925	0.565793394042	0.586423625843	0.584241178575	0.60278054373	0.585988980302	0.527520530964	0.592572033165	0.577121229512	0.546898501082	0.61255142394	0.594722536511	0.545160737023	0.637195944893	0.597346967734	0.604278477089	0.589623845025	0.598908340639	0.627870845772	0.588535000399	0.606433918366	0.567610467213	0.717922997865	0.689116244586	0.594207061309	0.596293722282	0.700751337807	0.613291660475	0.617508006549	0.624467535754	0.603212624168	0.625210290831	0.624184791281	0.663078617522	0.608003040055	0.641731283791	0.608849792305	0.605611658364	0.715150469358	0.582090372337	0.537681779282	0.641279994235	0.649599859789	0.6589614003	0.578169536356	0.624077035494	0.612005775442	0.617453123746	0.678289201289	0.6133474534	0.685426892674	0.61921417593	0.645345915235	0.621542559864	0.612185705129	0.666225959532	0.62699417533	0.633952176208	0.58585069163	0.605963997408	0.64268370402	0.600027835069	0.56672071055	0.639878174931	0.572538254488	0.584507908084	0.578468549851	0.590462143039	0.622970954787	0.559122777252	0.63536044474	0.554895886989	0.59641429896	0.576850588972	0.565215707626	0.594252788363	0.590928296518	0.565564060571	0.569932378389	0.592988588656	0.584811932556	0.555617555874	0.575188723812	0.533063797656	0.649991377241	0.571002681586	0.538426284098	0.587319455174	0.597055203483	0.608215335409	0	0.603851708015	0.569463322822	0.573720104108	0.579970656862	0.680931289077	0.577758136587	0.616177440863	0.56028858775	0.609029513043	0.586018538177	0.57496890198	0.56111377072	0.713415617436	0.619194011685	0.653432806558	0.702713508048	0.681606400263	0.721029981042	0.656143128044	0.667255164183	0.592499216062	0.616334181735	0.676947476121	0.667187777228	0.606842049756	0.71974581048	0.563876382538	0.566846712315	0.730475689608	0.593143497398	0.60950926223	0.669034264967	0.609123012161	0.583105366764	0.568440496255	0.632125869586	0.615783398069	0.613082136575	0.589079259089	0.641177111468	0.681012037141	0.622196584407	0.630444975014	0.718086606411	0.618437879727	0.609254953855	0.613091046789	0.584615082765	0.622197107163	0.605977529293	0.641341074245	0.570900783737	0.584945965351	0.578491081727	0.693613545428	0.529147623793	0.585203313419	0.585693951964	0.597618775063	0.549894585744	0.605748826492	0.597981514244	0.602537233708	0.641746099679	0.543804955129	0.580096785083	0.547544943765	0.577342021541	0.585256964313	0.583821805603	0.56723168669	0.592914893781	0.566932280834	0.557601854634	0.577301551435
CS.110	0.586823515648	0.595689072747	0.577697913374	0.580268951832	0.650237232432	0.641662639619	0.593148022039	0.621278491384	0.637370273797	0.62874310945	0.638289162782	0.605374016173	0.634454888321	0.617980263878	0.606347505856	0.63818396616	0.589291568086	0.647680272615	0.659536964163	0.627092368801	0.555708645179	0.603674651876	0.603124847192	0.625979525373	0.695766148092	0.636712152739	0.555429027342	0.647855947583	0.656007940302	0.569632995567	0.552692623271	0.603185399006	0.576547549132	0.600558335626	0.586603191766	0.635822751993	0.604818232659	0.623370114274	0.540452519851	0.605529145214	0.638148875452	0.656541238971	0.639605463634	0.612554061255	0.57455849971	0.605129498307	0.558004728867	0.560621828121	0.593703624139	0.608331110182	0.615978161296	0.577801125026	0.613017464457	0.591910983334	0.58906728224	0.595824729886	0.623136219053	0.614277622525	0.587039855712	0.581047360745	0.620287464696	0.620679774138	0.607607340608	0.644073268439	0.615103917872	0.636584974568	0.611274073157	0.637164828009	0.607059216593	0.657760302137	0.627550736885	0.613224942063	0.589095078893	0.63261266426	0.636971007205	0.617847832248	0.609473001602	0.652252832725	0.659726038229	0.607533234916	0.651540266131	0.63943540363	0.660680474157	0.637055459654	0.59279991893	0.647853514346	0.659269582387	0.662741072308	0.651779476329	0.676199689725	0.589535679268	0.668357294259	0.603851708015	0	0.650832600056	0.65291014849	0.588265363767	0.664533228202	0.573854429849	0.595610021222	0.617886620009	0.674883543218	0.602822645438	0.622003652563	0.585844137117	0.650392153764	0.636502866313	0.602675028776	0.66912614459	0.604686703572	0.645118913023	0.666508676758	0.613484911924	0.641525424279	0.601393933322	0.626099408737	0.654673376073	0.587482000552	0.655992435811	0.605919927631	0.614911061733	0.66218998044	0.563685159592	0.56934905294	0.67082730667	0.591255220967	0.639378099637	0.597492118342	0.581445755199	0.619746044782	0.545093521176	0.532749613173	0.615496866182	0.638352283291	0.576861425278	0.622957350573	0.638788591317	0.601064236801	0.58377161154	0.592473629447	0.638465857794	0.57454396662	0.609316595716	0.5890362111	0.647861818619	0.646839651395	0.659780862073	0.637975054111	0.620541425818	0.642927976871	0.669952767604	0.637170565631	0.636714649289	0.648194193786	0.637022052505	0.655788323394	0.619331232423	0.626058505009	0.613422213574	0.65293700624	0.664487507734	0.63900747475	0.673952927223	0.645117607046	0.662397828663	0.674334590948	0.649359218781	0.636299340863
