g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	g__Gemella	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.181	2.10757039285112e-05	0.000105378519642556	0.000105378519642556	0.0139099645928174	0	6.32271117855336e-05	0.000547968302141292	0.031044511886697	2.10757039285112e-05	0.00200219187320857	6.32271117855336e-05	4.21514078570224e-05	0.000969482380711516	2.10757039285112e-05	0	0.000505816894284269	0.306820097791266	0	0	0	0.0061962569549823	6.32271117855336e-05	0.00016860563142809	0	0	0.0014963749789243	0.000358286966784691	0	0.00214972180070814	2.10757039285112e-05	0.0475678637666498	0	0	0.0016860563142809	2.10757039285112e-05	0	0.00697605800033721	0	0	0.00849350868319002	0	2.10757039285112e-05	0.00330888551677626	0.0111911987860395	0.000758725341426404	0.000421514078570224	0.000821952453211937	0	0.00233940313606474	0.00069549822964087	2.10757039285112e-05	0.000990558084640027	0.00400438374641713	0.000316135558927668	0.000505816894284269	0.000611195413926825	0.000126454223571067	0	6.32271117855336e-05	0.0061962569549823	0.0224456246838644	4.21514078570224e-05	0.0420881807452369	0.000231832743213623	0.00560613724498398	0.0249747091552858	0	0.000147529927499578	0	0.00423621648963075	0.000273984151070646	2.10757039285112e-05	0.010390322036756	0.000273984151070646	0.00166498061035239	0.008451357275333	0.0016860563142809	2.10757039285112e-05	0.000906255268925982	0	0	0.0111068959703254	0.00069549822964087	0.000948406676783005	0.0179986511549486	0.000252908447142135	2.10757039285112e-05	0.00398330804248862	2.10757039285112e-05	0.0124978924296071	0	0.00569044006069803	0.00208649468892261	0.000442589782498735	0.000295059854999157	0.105230989715056	0.00208649468892261	0.000758725341426404	0.000969482380711516	0.110858202663969	0.00276091721463497	0.0104746248524701	0.00847243297926151	0.000126454223571067	2.10757039285112e-05	0.00214972180070814	8.43028157140448e-05	0.000590119709998314	2.10757039285112e-05	0.00113808801213961	2.10757039285112e-05	4.21514078570224e-05	0	6.32271117855336e-05	0	0.0350067442252571	0	0.000189681335356601	2.10757039285112e-05	0.00503709323891418	0	0.00436267071320182	0	0.00160175349856685	0	0.0223191704602934	0	0.00016860563142809	0.00259231158320688	0	0.000484741190355758	0.000105378519642556	6.32271117855336e-05	0.000779801045354915	0	0.0249536334513573
T.CS.076	0.00212119951753109	0.00143492908538868	0.000291145031817993	0.000644678284739841	8.31842948051408e-05	0	0.000353533252921848	0.0250384727363474	0.00985733893440918	0.0029530424655825	2.07960737012852e-05	0.000415921474025704	2.07960737012852e-05	0	2.07960737012852e-05	0.018154972341222	0.0618683192613235	0	0	0.0264318096743335	0.00164288982240153	0.00528220272012644	0.0556502932246392	0	0	0.0408850808967267	0	0	0.0208584619223891	0	0.00507424198311359	0	0	0.000103980368506426	0	4.15921474025704e-05	0.00170527804350539	0	0.00143492908538868	0.00544857130973672	0	0.000603086137337271	0.00469991265649045	0.03543650958699	0.000311941105519278	0	0.00124776442207711	0.000166368589610282	0.000707066505843697	0.000311941105519278	6.23882211038556e-05	0.0135590400532379	0.00230836418084266	0.0189660192155721	0.0042216029613609	0.000187164663311567	0.00155970552759639	0	0.00594767707856757	0.00047830969512956	0.038431144199975	0.000124776442207711	0.0307781890779021	0.000145572515908996	0.00149731730649253	0.035582082102899	0	0.0264110136006322	8.31842948051408e-05	0.0072994218691511	0.000145572515908996	4.15921474025704e-05	0.0142245144116791	8.31842948051408e-05	0.000228756810714137	0.0285322131181633	0.00135174479058354	0	0.000166368589610282	0.00051990184253213	0	0.0142453104853804	0.000603086137337271	0.00282826602337479	0.00524061057272387	0.000145572515908996	0	0.00411762259285447	0.000166368589610282	0.0202969679324544	0.00158050160129768	0.0142869026327829	0.000291145031817993	0	0	0.0910452106642266	0.00359772075032234	0.000124776442207711	0.000228756810714137	0.0807511541820904	0.0023915484756478	0.00282826602337479	0.00700827683733311	0.0279707191282286	0	0.000145572515908996	0.0123528677785634	2.07960737012852e-05	0	0.00933743709187705	0.0345006862704321	0.000415921474025704	2.07960737012852e-05	2.07960737012852e-05	0	6.23882211038556e-05	0	0.00131015264318097	0	2.07960737012852e-05	0	0.000436717547726989	0	6.23882211038556e-05	0.0159089963814832	4.15921474025704e-05	0.00582290063635986	0.000124776442207711	0.00413841866655575	4.15921474025704e-05	0.00879673917564364	0.0368090504512748	0.0147860084016138	0.00655076321590484	0	2.07960737012852e-05
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	3.58431503739635e-05	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	3.58431503739635e-05	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	0.0018638438194461	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	9.55817343305694e-05	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.079	0	5.14588586425153e-05	0.000257294293212577	0.00859362939330006	5.14588586425153e-05	0	0	0.0218957443523903	0.00277877836669583	0	0.000720424020995214	0	0	0	0	0.000308753151855092	0.316780733803324	0	0	0	0.00311326094787218	0.0092368651263315	0	0	0	0.00174960119384552	0.000360212010497607	0	0.00982864200072042	0	0.0045541089898626	0	2.57294293212577e-05	0	0	0	0.00414243812072248	2.57294293212577e-05	0	0.00939124170225904	0.00077188287963773	0	0.00499150928832399	0.0020068954870581	2.57294293212577e-05	0.00177533062316678	0.00321617866515721	0	0	0.000102917717285031	0	2.57294293212577e-05	0.00843925281737251	0.0074100756445222	0.0112437606133896	2.57294293212577e-05	0	2.57294293212577e-05	0	0	0.0803787371996089	0	0.0035249318170123	0.00043740029846138	0.0146400452837956	0.027659136520352	0	2.57294293212577e-05	0	0.00815622909483868	0.000231564863891319	2.57294293212577e-05	0.0212782380486801	0.000463129727782638	0	0.0110379251788195	0.000334482581176349	0	0	0	0	0.0245458755724798	0.00717851078063089	0.000334482581176349	0.00733288735655843	0	0	0.00378222611022488	0	0.00272731950805331	0.000231564863891319	0.0074100756445222	2.57294293212577e-05	0.000180106005248804	0	0.124144496475068	0.000128647146606288	0	0.000488859157103895	0.0227962743786343	0	0.0163639170483199	0.0298461380126589	2.57294293212577e-05	0.00293315494262337	0.00223846035094942	2.57294293212577e-05	0.000154376575927546	0.000231564863891319	2.57294293212577e-05	0.032856481243246	0.0514588586425153	0	0	7.7188287963773e-05	5.14588586425153e-05	0	0.000591776874388926	0.0236453455462358	0	0	0	0	0	2.57294293212577e-05	0.000154376575927546	0.0266299593475017	0.000205835434570061	0.00241856635619822	0	5.14588586425153e-05	0.000257294293212577	0.000360212010497607	0.000514588586425153	0	0
T.CS.072	0.0059643525903322	0.0108190581871142	0.000392999976882354	0.0052939408650623	0.00023117645698962	0	6.9352937096886e-05	0.0645907020828999	0	0.000809117599463671	0.0016413528446263	0.00654229373280625	0	0	0	0.00744388191506577	0.0171764107543288	0	4.6235291397924e-05	0.0351388214624223	0.00104029405645329	0.00208058811290658	4.6235291397924e-05	0	0.000300529394086506	0.078530642439374	0.00647294079570936	0.00557135261344985	0.00224241163279932	0	0.0041380585801142	0	0	0.00487782324248099	4.6235291397924e-05	0.000254294102688582	0.00261229396398271	2.3117645698962e-05	0.000369882331183392	0.00429988210000694	0	4.6235291397924e-05	0.000184941165591696	0.0843794068012114	0.000277411748387544	0	0.00497029382527683	0	0.00101717641075433	0.000300529394086506	2.3117645698962e-05	0.00705088193818342	0.00332894098065053	0.0163672931548651	0.00275099983817648	0.00293594100376818	0.00476223501398618	0.000300529394086506	0.00638047021291352	0.0178468224795987	0.036502762558661	0.000693529370968861	0.0293594100376818	0.000416117622581316	0.00305152923226299	0.0543495850382597	0	0.0147721756016367	0.000161823519892734	0.0110502346441038	0.000184941165591696	0	0.00358323508333911	0.00337517627204845	4.6235291397924e-05	0.0125759992602353	0.000184941165591696	0.00113276463924914	0	0	0.00617241140162286	0.00483158795108306	0.00240423515269205	0.0146797050188409	0.0139168227107751	0.00034676468548443	0	0.00721270545807615	0	0.00709711722958134	0.00538641144785815	0.0171995284000277	0.000508588205377164	0.000508588205377164	0	0.0703238782162425	0.003652588020436	0.000762882308065747	0.00210370575860554	0.0605451140855815	0.00654229373280625	0.00161823519892734	0.0125991169059343	0.00212682340430451	0	0.000138705874193772	0.00307464687796195	0.000161823519892734	0	0.00328270568925261	0.0839170538872321	0	0	0	2.3117645698962e-05	4.6235291397924e-05	0	0.000208058811290658	0	0.00392999976882354	9.24705827958481e-05	0.0287583512495087	0	0.000485470559678202	0.00332894098065053	0.00023117645698962	0.00957070531937028	0.00011558822849481	0.00404558799731835	0	0	6.9352937096886e-05	0.00390688212312458	0.000323647039785468	0.0118131169521696	2.3117645698962e-05
T.CS.022	0	0.00105988341282459	0.000264970853206147	0.00461806344159285	0	0	0.000340676811265047	0.0117722764781588	0.00439094556741616	0.00878189113483231	0	0.000719206601559543	3.78529790294496e-05	0	3.78529790294496e-05	3.78529790294496e-05	0.0515557574381104	0	0.00314179725944432	0.00431523960935726	0.00189264895147248	0.00113558937088349	0.00635930047694754	0	0.0181315769551064	0.167083049435991	3.78529790294496e-05	0	0.0101824513589219	0	0.00291467938526762	0.0422817775758952	0.000151411916117798	3.78529790294496e-05	0	0	0.00605647664471194	0	0	0.0118479824362177	3.78529790294496e-05	0.000454235748353395	0.000681353622530093	0.0232417291240821	3.78529790294496e-05	0	0.000264970853206147	0	0.000227117874176698	0.000113558937088349	0	0.00847906730259671	0.00185479597244303	0.0279354985237338	0.00764630176394882	0.000605647664471194	0.000302823832235597	0	0.000416382769323946	0.00128700128700129	0.037966537966538	0	0.0140056022408964	0	0.00355818002876826	0.0211219622984329	3.78529790294496e-05	0.0305852070557953	0.00117344234991294	0.00832765538647892	3.78529790294496e-05	3.78529790294496e-05	0.00132485426603074	0.00779771368006662	0.000757059580588992	0.0114315996668938	0.00147626618214854	0	0.00302823832235597	0.000643500643500643	0.00113558937088349	0.0197971080324022	0.00136270724506019	0.00272541449012037	0.00223332576273753	0.000151411916117798	0.000113558937088349	0.00582935877053524	0	0.0302445302445302	0.000378529790294496	0.0104474222121281	3.78529790294496e-05	0.000567794685441744	3.78529790294496e-05	0.0998183057006586	0.025172231054584	0.000870618517677341	0.000151411916117798	0.0626466802937391	0.00389885684003331	0.000529941706412295	0.00768415474297827	0	0	0.000113558937088349	0.000113558937088349	3.78529790294496e-05	0	0.00102203043379514	0.022143992732228	0.000151411916117798	0	0	3.78529790294496e-05	0.00249829661594367	0	3.78529790294496e-05	0	0	0	0.000757059580588992	0.0159361041713983	0.000113558937088349	0.00155197214020743	0.00109773639185404	0.00605647664471194	7.57059580588992e-05	0.0045045045045045	0	0.000151411916117798	0.00204406086759028	0.0109773639185404	0.000378529790294496	3.78529790294496e-05	0.0211976682564918
T.CS.007	0	1.20400693507995e-05	7.22404161047968e-05	1.20400693507995e-05	0.000132440762858794	0	0	0.0902041995761896	2.40801387015989e-05	0.00847620882296282	0.000120400693507995	0	0	0	0	2.40801387015989e-05	0.136979869004045	1.20400693507995e-05	0.000481602774031978	0.00722404161047968	4.81602774031978e-05	0.000854844923906762	0.0776704873820073	0	0	0.155003852822192	8.42804854555962e-05	0	0.00191437102677711	0	0.0022876131766519	1.20400693507995e-05	0	0	6.02003467539973e-05	0	1.20400693507995e-05	8.42804854555962e-05	0.00021672124831439	0.00941533423232518	0.000313041803120786	2.40801387015989e-05	0.00175785012521672	0.00156520901560393	0	0.00066220381429397	9.63205548063957e-05	0	0.00067424388364477	0.000108360624157195	0	0	0.000373242149874783	0.0255971874397997	0.0045150260065498	0	2.40801387015989e-05	0	0	0	0.0211544018493547	0	0.0196012329031015	0.000313041803120786	0.00724812174918127	0.0218406858023502	0	0	0	0.0156641302253901	0	1.20400693507995e-05	0.00709160084762088	0.000565883259487575	0	0.0140266807936814	0.000505682912733577	0	0.00120400693507995	0.000602003467539973	0	0.0335195530726257	0.000421402427277981	0.000156520901560393	0.000963205548063957	0	0	0.00183009054132152	0	0.0067183586977461	0	0.0279450009632055	0	0.000180601040261992	0	0.0817641109612791	0.00254045463301869	1.20400693507995e-05	0.000361202080523984	0.0194085917934887	0	0.000192641109612791	0.0358794066653824	0	6.02003467539973e-05	0.000963205548063957	8.42804854555962e-05	2.40801387015989e-05	0.000493642843382778	0	0.058117414756309	0.0657026584473127	0	1.20400693507995e-05	0.000927085340011558	2.40801387015989e-05	0	0.000156520901560393	1.20400693507995e-05	0	0	3.61202080523984e-05	0	8.42804854555962e-05	0.000349162011173184	0.000144480832209594	0.014050760932383	3.61202080523984e-05	0.00108360624157195	0	6.02003467539973e-05	0.0021792525524947	0.00268493546522828	0.00250433442496629	0	1.20400693507995e-05
T.CS.016	0.00168743943596084	5.01219634443813e-05	0.000701707488221339	6.68292845925084e-05	0.00011695124803689	1.67073211481271e-05	0.000785244093961974	0.0133157349550573	6.68292845925084e-05	0.000167073211481271	0.00504561098673439	8.35366057406355e-05	0.000985731947739499	0	0	0.000100243926888763	0.125104420757176	0	0.000217195174925652	0.0131319544224279	3.34146422962542e-05	0.00568048919036322	0.00619841614595516	0	0.0141845156547599	0.106993684632606	1.67073211481271e-05	0.000267317138370034	0.00337487887192168	0	0.0139673204798343	0	0	8.35366057406355e-05	8.35366057406355e-05	0	6.68292845925084e-05	6.68292845925084e-05	0	0.000701707488221339	8.35366057406355e-05	3.34146422962542e-05	0.00157048818792395	0.0371236675911384	0	5.01219634443813e-05	0.0233401276439336	0.00063487820362883	0.00157048818792395	0.000317439101814415	0	0.000417683028703178	0.00267317138370034	0.00459451331573496	0.00369231797373609	0.000568048919036322	0.00126975640725766	0	0	0.0180773214822735	0.0171584188191265	0	0.0469475724262372	0.000150365890333144	0.00128646372840579	0.0467303772513115	0	0.00544658669428944	0	0.00745146523206469	3.34146422962542e-05	0.000250609817221907	0.00312426905469977	0.000601463561332576	6.68292845925084e-05	0.0182109800514586	0	0	0.00207170782236776	0.00155378086677582	0.00910549002572928	0.00877134360276673	0.00606475757677014	0.00711731880910215	0.0402646439669863	0.00011695124803689	0	0.000451097670999432	8.35366057406355e-05	0.00422695225047616	0.00011695124803689	0.0288034216593711	0.000902195341998864	0.000217195174925652	0	0.0868279480068166	0.0155378086677582	0.000167073211481271	0.0559361112039296	0.0588765997259999	0.0123634176496141	0.000284024459518161	0.00828683128947105	0.00113609783807264	1.67073211481271e-05	0.00011695124803689	0.0267985431215959	1.67073211481271e-05	1.67073211481271e-05	0.000501219634443813	0.0396464730845056	1.67073211481271e-05	0	0	0.000183780532629398	3.34146422962542e-05	0	3.34146422962542e-05	0	0	0	0	1.67073211481271e-05	0	0.0104587830387276	0	1.67073211481271e-05	0.000150365890333144	0.00272329334714472	0	0.000100243926888763	3.34146422962542e-05	0.00106926855348013	0.000100243926888763	1.67073211481271e-05	0.00940622180639556
T.CS.028	0	0.0206953225887601	5.03127777684606e-05	5.03127777684606e-05	0	0	0.000184480185151022	0.0696161135056266	0.00409210592516813	0.00124104851828869	0.000268334814765123	0.00330387240679558	0	0.00082177537021819	0	0.00181125999966458	0.0833179599845707	0	0	0	0.00189511462927868	0.00659097388766834	0.000737920740604089	0	0	0.216982239589448	0	1.67709259228202e-05	0.00707733073943012	0	0.00504804870276888	0	0	1.67709259228202e-05	0.000117396481459741	5.03127777684606e-05	0.00300199574018482	5.03127777684606e-05	0	0.00263303536988277	0	0	0.000218022036996663	0.0133831988864105	0	1.67709259228202e-05	0.000905629999832291	0.000637295185067168	0.000436044073993325	6.70837036912808e-05	0	0.00385731296224865	0.000955942777600751	0.0108843309239103	0.00571888573968169	0.000721149814681269	0.000553440555453067	0.00103979740721485	0.00167709259228202	0.000301876666610764	0.0165864457376692	0.000251563888842303	0.0626226373958106	0.000201251111073842	0.00558471833229913	0.0183977057373338	0.00856994314656112	0.00940848944270213	0.00172740537005048	0.0105489124054539	5.03127777684606e-05	3.35418518456404e-05	0.00910661277609137	0.00407533499924531	6.70837036912808e-05	0.0181125999966458	5.03127777684606e-05	0	0.000184480185151022	0.000385731296224865	0.000301876666610764	0.029097556476093	0.00187834370335586	0.00187834370335586	0.00181125999966458	0.000905629999832291	0.000251563888842303	0.00103979740721485	0	0.0268334814765123	0.000184480185151022	0.018280309255874	0.000268334814765123	0	0	0.0919046740570547	0.0098780753685411	0.000486356851761786	0.000335418518456404	0.0471263018431248	0.000486356851761786	0.000687607962835628	0.0281248427725695	3.35418518456404e-05	0	0.000519898703607426	0.0209468864776024	0	0.000117396481459741	0.000402502222147685	0.0352357153638452	0	0	0	0	1.67709259228202e-05	1.67709259228202e-05	8.3854629614101e-05	0	0	0.00204605296258406	6.70837036912808e-05	0.000251563888842303	0	1.67709259228202e-05	0.000100625555536921	0.0264142083284418	0.00102302648129203	0.00266657722172841	0	6.70837036912808e-05	8.3854629614101e-05	0.00296845388833918	6.70837036912808e-05	0.00164355074043638	0.00112365203682895
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	4.66417910447761e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0	0.000256529850746269	0.00673973880597015	2.33208955223881e-05	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	9.32835820895522e-05	0	0	0.00142257462686567	4.66417910447761e-05	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
