CS.244	CS.101	CS.010	CS.297	CS.002	CS.354	CS.092	L.005.M1	CS.059	CS.086	CS.199	CS.293	L.035.M1	CS.281	CS.243	CS.077	CS.154	CS.269	CS.171	CS.377	CS.065	CS.335	CS.365	CS.381	CS.117	CS.360	CS.149	CS.060	CS.287	CS.327	CS.302	CS.128	CS.282	CS.376	CS.126	CS.125	CS.232	CS.378	CS.236	CS.213	CS.041	CS.224	CS.375	CS.292	CS.203	CS.183	CS.268	CS.178	CS.349	CS.372	CS.166	CS.386	CS.385	CS.395	CS.214	CS.129	CS.369	CS.148	CS.348	CS.181	T.CS.029	T.CS.024	T.CS.003	T.CS.057	T.CS.082	T.CS.050	TFS.023	T.CS.007	T.CS.072	T.CS.020	T.CS.016	T.CS.001	T.CS.004	T.CS.042	T.CS.067	T.CS.178	T.CS.098	T.CS.106	T.CS.100	T.CS.132	T.CS.160	T.CS.131	T.CS.147	T.CS.116	T.CS.139	T.CS.097	T.CS.128	T.CS.104	T.CS.124	T.CS.114	CS.082	CS.242	CS.110	CS.015	CS.103	L.024.M1	CS.246	CS.085	CS.241	CS.087	L.034.M1	CS.088	CS.006	CS.237	CS.356	CS.364	CS.330	CS.387	CS.165	CS.164	CS.188	CS.363	CS.191	CS.151	CS.338	CS.207	CS.113	CS.187	CS.304	CS.234	CS.112	CS.343	CS.285	CS.227	CS.361	CS.080	CS.319	CS.223	CS.322	CS.331	CS.202	CS.320	CS.318	CS.163	CS.339	CS.145	CS.393	CS.262	CS.253	CS.326	CS.390	CS.270	CS.255	CS.370	T.CS.036	TFS.027	TFS.022	T.CS.031	T.CS.043	T.CS.045	T.CS.049	T.CS.008	TFS.025	TFS.020	T.CS.055	T.CS.061	T.CS.026	TFS.021	T.CS.066	T.CS.142	T.CS.141	T.CS.158	T.CS.109	T.CS.151	T.CS.152	T.CS.157	T.CS.166	T.CS.095
CS.242	0.629301778608	0.538138756932	0.695789887654	0.468394313953	0.595850220489	0.591580368853	0.52653904146	0.494078019527	0.521450460472	0.539134219059	0.60049058216	0.48552798716	0.534585605991	0.479221945509	0.540314872793	0.534771042729	0.756653944193	0.745673651724	0.573182555336	0.641965090431	0.573942769904	0.733729890785	0.497435387834	0.516893991208	0.570956041846	0.613194079795	0.610034286587	0.605586599803	0.603167159207	0.567762830169	0.697152709101	0.554542104043	0.663703871175	0.630290771033	0.480954954756	0.620265452101	0.532360095045	0.667418755751	0.698415473817	0.665674242475	0.63741111212	0.755119080333	0.558019005349	0.587336247994	0.525298235446	0.709965056868	0.650276809028	0.55668892506	0.597270123632	0.598267709104	0.657045535672	0.682440547578	0.620774969255	0.603556101904	0.607262555728	0.566897975567	0.725814949462	0.660609200004	0.591761546499	0.616935127028	0.558588637301	0.510633072441	0.487851774391	0.66723914463	0.519955395114	0.568338309951	0.517733349702	0.617115760259	0.511637257792	0.54112825748	0.534625160111	0.67931486393	0.530221415017	0.466079570784	0.49196103225	0.492965659171	0.486595524399	0.484634965483	0.531377276632	0.502564160033	0.49419868852	0.453717008211	0.500442481941	0.548257211481	0.473526827248	0.472528196295	0.522528666065	0.480508627537	0.476497391267	0.5058899015	0.522936540595	0	0.617886620009	0.597387519608	0.579862940519	0.5494538737	0.469335145052	0.528887030626	0.54075230249	0.57380497523	0.56028858775	0.642473683326	0.524310390615	0.633551673005	0.663271860001	0.699938280551	0.614258045012	0.551513115445	0.659061837541	0.710724458052	0.618911229935	0.628873599958	0.483662375418	0.562025438324	0.580457117133	0.651935053876	0.554310488817	0.597760531115	0.679550796428	0.658311816413	0.621289319272	0.62714828147	0.720359118592	0.77629626737	0.64424281106	0.588929874905	0.622930229573	0.62449981138	0.669768428621	0.53832574349	0.625122499159	0.57294129678	0.638233062326	0.627869755957	0.606018403559	0.543021995091	0.637258569416	0.631223592371	0.714693298374	0.585635849398	0.634865952467	0.627281284092	0.571045935884	0.627107237304	0.536555657163	0.509401437922	0.451463107921	0.503393335801	0.489134545198	0.556179809266	0.624431690285	0.556625627708	0.536808196657	0.455778164017	0.53865462646	0.540739315768	0.690147858043	0.560029098068	0.503506052664	0.537141315816	0.537770967519	0.411126040173	0.482538755292	0.505766617134	0.478867951107	0.506974549613	0.476085504729	0.50016240178
CS.110	0.650505874128	0.659809788386	0.660251624778	0.63350656851	0.566082384732	0.626442701598	0.609555129019	0.67101029769	0.626909409802	0.617203091783	0.59652177216	0.661989743393	0.610614438561	0.610139754377	0.609932599537	0.627092368801	0.656007940302	0.695766148092	0.603124847192	0.625017276977	0.598355648845	0.647152914739	0.616089997289	0.625979525373	0.589291568086	0.592961767324	0.581921565611	0.569632995567	0.573502514725	0.64126713069	0.638148875452	0.601465402133	0.612554061255	0.603185399006	0.607719398354	0.605529145214	0.576547549132	0.635822751993	0.639893617205	0.600558335626	0.57455849971	0.650691098176	0.604818232659	0.540452519851	0.639605463634	0.613017464457	0.587187474925	0.623136219053	0.602267218363	0.591910983334	0.605281955064	0.614277622525	0.60607554362	0.613871335183	0.620624606307	0.558004728867	0.615978161296	0.584788903086	0.608331110182	0.581047360745	0.589095078893	0.607059216593	0.657760302137	0.639004277602	0.660239559222	0.634385161548	0.656166726295	0.636584974568	0.644073268439	0.665377778013	0.611274073157	0.601348439387	0.624243223916	0.658722765382	0.636971007205	0.630395457287	0.652252832725	0.686731564806	0.638651278784	0.659726038229	0.667543675628	0.643822898555	0.678717651783	0.59279991893	0.663587389177	0.676199689725	0.617847832248	0.662741072308	0.636814584976	0.642368550943	0.595610021222	0.617886620009	0	0.65291014849	0.589535679268	0.674883543218	0.622003652563	0.573854429849	0.650832600056	0.602822645438	0.603851708015	0.668357294259	0.585844137117	0.522532899029	0.664533228202	0.626099408737	0.585337591198	0.598193858387	0.634052547441	0.604686703572	0.666508676758	0.587268331953	0.641525424279	0.636502866313	0.565062494381	0.613243065199	0.637545997529	0.587482000552	0.66912614459	0.648117979284	0.532749613173	0.597037723491	0.638352283291	0.66218998044	0.615496866182	0.563685159592	0.619746044782	0.581445755199	0.566002183684	0.597492118342	0.67082730667	0.56934905294	0.591255220967	0.576861425278	0.633456739453	0.638465857794	0.622957350573	0.609316595716	0.638788591317	0.601064236801	0.5890362111	0.57454396662	0.58377161154	0.592473629447	0.613422213574	0.646257141794	0.669952767604	0.636714649289	0.646839651395	0.648194193786	0.619331232423	0.655788323394	0.637170565631	0.659780862073	0.620541425818	0.637022052505	0.637975054111	0.642927976871	0.647861818619	0.662397828663	0.664487507734	0.649359218781	0.674334590948	0.65293700624	0.645117607046	0.63900747475	0.636299340863	0.673952927223
CS.015	0.642101809161	0.537296797237	0.658290100556	0.554988985322	0.622822976329	0.576286332233	0.603814736337	0.524220739841	0.602466937235	0.564733421101	0.600518049702	0.536482557155	0.643202594762	0.586052394396	0.554087060257	0.605602226432	0.757597749971	0.751805226104	0.588934394916	0.738218842525	0.643167033504	0.774595241974	0.588902044028	0.64106392291	0.578865924259	0.695843101935	0.678852848767	0.629079887279	0.703523300461	0.55025431339	0.755930016965	0.631235962446	0.712032124175	0.697109494702	0.624035865601	0.706726057736	0.605971642246	0.69912312318	0.685270186063	0.714342681697	0.66266264534	0.756621347958	0.661787013019	0.642204438533	0.586246069381	0.768738122096	0.725203793517	0.661299957364	0.699959033277	0.681248941876	0.73088318461	0.738060734526	0.709287525016	0.700717804991	0.681552095912	0.663977145921	0.776221584017	0.719717613439	0.66480691354	0.686828793857	0.677479302876	0.618697780742	0.579039468789	0.717807680107	0.603752348292	0.615517345715	0.650024301431	0.701261482534	0.644536740475	0.606255677813	0.632990754529	0.727236323129	0.652485066598	0.600564024244	0.613405664815	0.5980899774	0.577555135975	0.581685421669	0.591604802479	0.624872426086	0.62090828282	0.603642723347	0.573453941733	0.589569762945	0.605617734063	0.561923280701	0.657102292169	0.563712028175	0.570150453221	0.617305881633	0.623815431726	0.597387519608	0.65291014849	0	0.5802820208	0.55115353149	0.613714803367	0.59932895796	0.532168618998	0.560354536215	0.573720104108	0.601308521028	0.544311436463	0.657851324879	0.696617148589	0.744215559421	0.687431022466	0.660673137535	0.688747046538	0.73743106314	0.676396771103	0.700797951644	0.579726218916	0.657785277549	0.690934135036	0.705665579259	0.534276242031	0.674690481593	0.699232145024	0.70004561016	0.639312233116	0.689439901088	0.734543081324	0.782491130933	0.681910961569	0.618440522068	0.693956374962	0.694704924497	0.726101359579	0.654763253284	0.654345521844	0.649901340358	0.707980243895	0.659721027129	0.669586906949	0.654334498453	0.665735852641	0.691130364381	0.783233189302	0.676085431178	0.693968799399	0.700064417087	0.670529489507	0.702565673797	0.615628606104	0.586653077724	0.608452505811	0.610535523405	0.564557937483	0.622251331884	0.693924542191	0.626166089067	0.637651425139	0.577335854457	0.549472003897	0.655004961723	0.750145897936	0.607929297532	0.572263963227	0.549095233663	0.525570838042	0.593055113636	0.583192613182	0.552594597903	0.592335587628	0.551229928097	0.570610898124	0.567210582162
CS.103	0.629868790159	0.459140300821	0.644897393736	0.573163907721	0.532246825488	0.611858978652	0.523633132035	0.582598411405	0.566943748936	0.520446429077	0.578891969414	0.567237725224	0.623009384857	0.562510522933	0.568128744849	0.570822259999	0.730854330184	0.731171151773	0.55921969452	0.627748609126	0.608219588452	0.735283641165	0.577186516187	0.568919758133	0.481301916974	0.611894823697	0.603603096194	0.556144218594	0.586249674663	0.605509105911	0.693951024126	0.59615355505	0.654156436549	0.632231703167	0.570833244366	0.645579229177	0.497321363545	0.644850302759	0.634207785925	0.642051821393	0.598428396377	0.729104958783	0.617498907712	0.538965381906	0.60045573192	0.677945643681	0.614048990819	0.598245644537	0.614842581734	0.618271557872	0.642532235157	0.669883521379	0.622194092548	0.599287310641	0.618925012726	0.579567062544	0.66159540126	0.653046730328	0.604293944958	0.600103359872	0.579031064386	0.597433498744	0.578006114236	0.686591392785	0.592796570294	0.611749497218	0.635355692885	0.664815883418	0.592774755411	0.569793424933	0.5837752961	0.683447547009	0.635375738751	0.573912174957	0.597068744529	0.576402812653	0.570492829726	0.576293950079	0.604165319166	0.592036876161	0.589159592551	0.587428436632	0.562426020432	0.581454457779	0.575850691386	0.584402981943	0.567059152092	0.577231318034	0.539313313689	0.572318452631	0.531312403832	0.579862940519	0.589535679268	0.5802820208	0	0.60389901845	0.567310640921	0.517789019008	0.532321773013	0.591417923618	0.597055203483	0.649027152934	0.526166124324	0.573088217305	0.686755347101	0.690054215518	0.61917004706	0.615967857031	0.666437244941	0.662861100671	0.661610088801	0.644575802444	0.563089756597	0.595450140579	0.605430385281	0.640803250181	0.567599405637	0.60867316629	0.65060242788	0.632436246897	0.550445169897	0.651236546695	0.671865808907	0.737412005284	0.641842619021	0.552408701901	0.643909220728	0.632498656081	0.672884931835	0.549854802114	0.64193534721	0.599139766267	0.641615310205	0.576366962249	0.651344907122	0.608685037054	0.636149747502	0.643324471082	0.672388148864	0.621294835773	0.623198651052	0.621316151941	0.578251093827	0.621695152053	0.547760304961	0.594805668785	0.578552735398	0.584614467371	0.615749517628	0.612950877528	0.66832748863	0.667777160254	0.634251441628	0.577635503233	0.595735693271	0.63654372928	0.702695887656	0.620537397732	0.564673737776	0.633914335116	0.60628175583	0.585739231813	0.568535550828	0.613139384849	0.579224888917	0.595931125675	0.583247053308	0.579992072033
L.024.M1	0.635049522471	0.543868277663	0.714487374118	0.51238675758	0.669808094136	0.592529057094	0.622919932144	0.471278020676	0.603961831598	0.573220780729	0.625312986016	0.488195425846	0.589506106706	0.553390833551	0.545368199487	0.615236651734	0.778766201505	0.737243729586	0.62390748613	0.722386584873	0.671679745699	0.75380451111	0.562606146392	0.621979078856	0.584025345479	0.684322541502	0.676484416326	0.621204938349	0.679356515555	0.565398921345	0.727419756573	0.634243966115	0.712425527257	0.683449572889	0.593563572355	0.666811211022	0.629063951179	0.681847729119	0.738452174346	0.711266086961	0.702713766563	0.747854424525	0.628475841521	0.660700199518	0.590622800259	0.749716628547	0.701015641304	0.624773978473	0.686500844496	0.690323932197	0.718356900459	0.703819036298	0.697603419	0.711818482634	0.662287420321	0.631104961579	0.768793951057	0.711825631663	0.686631349795	0.656128817872	0.648611531143	0.600651966109	0.490151429899	0.693331368086	0.53159191404	0.618952000766	0.578635136631	0.659366173549	0.628403792263	0.5667912145	0.616397377138	0.725198430511	0.603773837576	0.570775520487	0.535534668367	0.583018484906	0.562851570428	0.50487996682	0.591737031659	0.599295312151	0.568861546067	0.54751581699	0.52366085446	0.61508026139	0.548898359799	0.549248794455	0.629114314951	0.535620754805	0.525663400986	0.590989899003	0.615440889412	0.5494538737	0.674883543218	0.55115353149	0.60389901845	0	0.565881193368	0.586873598823	0.562977205597	0.55910340113	0.609029513043	0.619821219327	0.509888646348	0.684203445837	0.666249822701	0.734425783718	0.659869650578	0.624991039555	0.683779666393	0.738059122796	0.660219449289	0.68752755445	0.539106391878	0.651953108924	0.683879131839	0.682383172239	0.566312397948	0.666356359793	0.704456307758	0.686580584626	0.675180269155	0.664585080447	0.741876541604	0.771797819671	0.678591367814	0.629101971877	0.684672809926	0.679287427966	0.706176321161	0.656950711098	0.664533079763	0.636988691635	0.686326521581	0.675735066507	0.63910587815	0.602382098639	0.697264338233	0.672956044664	0.738118176357	0.643682061699	0.695542114137	0.678309560261	0.650496980445	0.696365267385	0.579242879333	0.54641429784	0.533750380116	0.55857965953	0.548242215818	0.590096950315	0.647741496239	0.623676439547	0.57797694647	0.533403389789	0.540683722599	0.619477423287	0.716295071592	0.551842161376	0.484282373731	0.485816965915	0.483943950386	0.526430238559	0.514001503818	0.505258238936	0.535344353525	0.501338706519	0.511311565272	0.519678250036
CS.246	0.642865836815	0.556327557825	0.716318379189	0.498467871564	0.570775162882	0.60948733681	0.541748672278	0.542594482881	0.561438881177	0.519898802274	0.618680638419	0.522016975001	0.551793200619	0.471120323828	0.537730477847	0.565247736657	0.745814145938	0.73815557695	0.579233662514	0.61443080809	0.583968193604	0.734278187512	0.480784703279	0.520249511886	0.568740104361	0.602270877407	0.606373632684	0.596748746082	0.602788399202	0.606658625463	0.69432900757	0.530306888816	0.626927644945	0.632717093659	0.51169015511	0.595776240129	0.521258210533	0.662219992538	0.677324515182	0.64111058785	0.637106535563	0.732083897088	0.578646997414	0.580669870239	0.498285767323	0.682373057046	0.62062423742	0.576825898438	0.594994773666	0.605675837031	0.640544866472	0.673327773324	0.589980277762	0.598564541417	0.589161639162	0.570662547212	0.699408674984	0.652403963684	0.58960033373	0.603911072572	0.576930358549	0.543929924164	0.531122026406	0.674450906135	0.513940928913	0.574593443775	0.557029902427	0.647062824911	0.523337337745	0.562787479188	0.54009806357	0.693809104408	0.545753189916	0.487813359784	0.535249493192	0.479219423353	0.495438225801	0.501902351399	0.546496617631	0.521161007481	0.485795905948	0.436213694211	0.518524252274	0.541383619583	0.495292903378	0.510064680997	0.537136967649	0.50051878937	0.473308481323	0.53389419653	0.520056463451	0.469335145052	0.622003652563	0.613714803367	0.567310640921	0.565881193368	0	0.531201460986	0.536851562272	0.610377430309	0.57496890198	0.651782900718	0.522870501659	0.61827093213	0.66029542872	0.684799001865	0.595379601934	0.559245573594	0.671276164156	0.715981083957	0.616734586368	0.622395558967	0.52436491501	0.556971160635	0.566541884325	0.634381334372	0.58038355777	0.561509602148	0.662905478243	0.641212269001	0.621176728083	0.629083079882	0.702975943917	0.760871300042	0.619277545596	0.581491698803	0.597129789453	0.609478263965	0.653618803032	0.514025652924	0.626499482472	0.562033166425	0.611593370608	0.60553678192	0.594495462613	0.533346514736	0.632792957534	0.652900958932	0.699800134362	0.568298148746	0.621487272954	0.613192703207	0.55725220635	0.604537418956	0.557986096538	0.529161183008	0.490460072268	0.552290404761	0.551106756679	0.580143863211	0.625426922399	0.596728206638	0.553236152566	0.520252752092	0.55971758335	0.556953599804	0.701425184859	0.603161319984	0.517139308008	0.58036514071	0.586470668805	0.444472600841	0.479546152358	0.521210630019	0.518880102264	0.538818917102	0.485630456333	0.530238649884
CS.085	0.589427671337	0.553630111569	0.649639377231	0.564636854875	0.504923497184	0.607807980341	0.463482779866	0.58409982225	0.530002999271	0.489791946056	0.570239699128	0.563622011286	0.596759023444	0.518375243083	0.575718753976	0.575032615088	0.741707246216	0.729666873827	0.53366010664	0.640561860222	0.621398789077	0.732736934667	0.564270394276	0.555545872929	0.51695747444	0.611695791436	0.595443978233	0.561815648852	0.599998667054	0.607909846953	0.715327021046	0.608528214246	0.67583855954	0.647831730152	0.551469531556	0.645624403038	0.492216875338	0.667474627777	0.641704017695	0.678357937431	0.593123932038	0.749412057838	0.622706199944	0.557223544097	0.604266209817	0.705958829858	0.622177503554	0.603968532857	0.610266740254	0.633141961481	0.659908417471	0.686829558388	0.62777146602	0.608684945513	0.640272316373	0.552656058036	0.687982550193	0.657871486619	0.578501842509	0.608664266669	0.573913176444	0.563900174574	0.562064900249	0.714946832144	0.583970564226	0.59503016719	0.626601899076	0.635339208209	0.551066828828	0.535603222556	0.583709937142	0.676278513188	0.596013891394	0.539113146562	0.587013265419	0.5395084318	0.518558395066	0.569822171727	0.535016340424	0.549921664223	0.550122724836	0.566073371637	0.570136996951	0.545682921824	0.547186113888	0.565301546322	0.531137381265	0.55786464548	0.494678422236	0.546088696485	0.469225217818	0.528887030626	0.573854429849	0.59932895796	0.517789019008	0.586873598823	0.531201460986	0	0.566826481818	0.588680057499	0.577758136587	0.669085767619	0.516284221975	0.558514065257	0.677014324492	0.697079167998	0.636044949712	0.603514261487	0.687300993901	0.648609536659	0.686577453083	0.640983480507	0.55029412281	0.599458881948	0.591804722249	0.636181045142	0.587807351776	0.616382524271	0.672386832741	0.631162987013	0.558779751915	0.665510672213	0.692048594559	0.759281107842	0.677793674871	0.532529811872	0.647863802343	0.640465427847	0.671441283409	0.562299513055	0.666144819336	0.58996916083	0.64098597681	0.578925511198	0.658266216946	0.611952322351	0.642304691409	0.649592292965	0.696800373553	0.598530393905	0.641499681144	0.651799279715	0.576831652599	0.633364240572	0.50952469803	0.592096732832	0.552334414848	0.576076530035	0.596961848875	0.607916797217	0.644785533538	0.653183868373	0.628733303186	0.540947287512	0.59096447746	0.608404169696	0.698128208069	0.620469147317	0.546146793074	0.632322262269	0.621236966327	0.543992548579	0.547100100646	0.589717121909	0.564570191574	0.585682462104	0.573765927483	0.541812280593
CS.241	0.651360588902	0.458854116669	0.70799522807	0.492339429683	0.591141933146	0.606679723849	0.558792700511	0.504683457533	0.516263265039	0.544992234328	0.603034969506	0.466193310336	0.612262973883	0.525435646322	0.550783467335	0.551629289328	0.765650509795	0.779135819225	0.591742870463	0.700132309901	0.615070952041	0.785837359994	0.541361122263	0.566136011648	0.557249098584	0.645552224484	0.656683162509	0.609064580376	0.650789103459	0.575179121823	0.747129954757	0.586886350464	0.709418809854	0.679263436708	0.559699088986	0.686050848466	0.517100637959	0.705114222158	0.689210778227	0.685010158113	0.67480094951	0.758455643178	0.650305449928	0.561228879212	0.545474378067	0.758470836284	0.717292207592	0.624359700957	0.664188636155	0.656278051574	0.701494711344	0.715837000216	0.671986334738	0.658933797992	0.663286903773	0.635032846655	0.753994072594	0.719060302101	0.623235917098	0.653463463508	0.632836446591	0.577501320974	0.496949038255	0.726311793294	0.551514311429	0.606813993195	0.617559378322	0.676687214964	0.563431051019	0.540153269899	0.575428905878	0.729428295999	0.613063671794	0.528488997553	0.578794852963	0.519461305136	0.530030209375	0.504619174893	0.569990062335	0.560480072455	0.524659638409	0.536056537525	0.481955078116	0.573073872374	0.519430955679	0.527295112401	0.569801774291	0.498610256549	0.544680621932	0.573228996265	0.568864913874	0.54075230249	0.650832600056	0.532168618998	0.532321773013	0.562977205597	0.536851562272	0.566826481818	0	0.612653412663	0.569463322822	0.632097949787	0.52576598351	0.663980884564	0.692598543573	0.74120606187	0.653566164397	0.62875179697	0.695549665426	0.729628085043	0.684429102608	0.691808364642	0.531216853455	0.603324025556	0.657950206096	0.705455012277	0.536243820598	0.637810292703	0.705632856837	0.690292524665	0.652589699919	0.680811775233	0.731939252438	0.786673772823	0.687846868281	0.600541958842	0.671079997262	0.674777624725	0.719887109394	0.575611667532	0.653583880084	0.620123160042	0.680638550333	0.669450132728	0.669340640047	0.597371569248	0.683954048233	0.685063361321	0.757337232197	0.640337280107	0.666327595007	0.687674781183	0.648570563105	0.666687539057	0.574387459375	0.522627378661	0.519846169143	0.548067507547	0.567221708734	0.568987827177	0.68826673223	0.615823950269	0.611786849934	0.514405642519	0.533742341333	0.60004385748	0.745197878786	0.573700058716	0.515638485679	0.590713785732	0.561193168351	0.50202460153	0.493958864345	0.527448721327	0.536823930577	0.571797292763	0.534541364968	0.506803424995
CS.087	0.621725419759	0.610534496744	0.653211408262	0.575118328972	0.623138484401	0.576796328844	0.600879771105	0.577212735983	0.635012887685	0.567876851718	0.555581932616	0.588893865377	0.592305957334	0.585574861691	0.595735468957	0.567346230927	0.705478776551	0.676667226172	0.550108883373	0.675595681286	0.615722832826	0.717266722828	0.564481726707	0.620272913097	0.544782329244	0.650209923431	0.621435670681	0.578073036086	0.666391924255	0.581874434504	0.666883248589	0.623386345117	0.672186963613	0.621439091513	0.594501792626	0.637977589019	0.597868191615	0.64785790325	0.681069383459	0.667762103952	0.616999088479	0.710426757832	0.594249217049	0.630259332074	0.580036418081	0.698258931188	0.669078124424	0.65412840304	0.671993830117	0.666297039455	0.691512244926	0.684480208398	0.669303166442	0.684166906891	0.618963328591	0.587139400195	0.712255289447	0.668916296876	0.679567810426	0.648229051703	0.607091628069	0.600997839425	0.581985234233	0.672628210329	0.579946974321	0.575558084572	0.593228894958	0.620437883912	0.617124772014	0.642533471474	0.612019898661	0.681351754016	0.599158451904	0.58535693065	0.559805725738	0.640759761529	0.597823927495	0.632774796159	0.603845289427	0.660899711559	0.653947854633	0.598624833697	0.627061237796	0.569504703409	0.607103332787	0.621184721682	0.649748207668	0.587946638626	0.591464211232	0.612512718208	0.591982211982	0.57380497523	0.602822645438	0.560354536215	0.591417923618	0.55910340113	0.610377430309	0.588680057499	0.612653412663	0	0.586018538177	0.554428758342	0.496528750003	0.608215008425	0.654919000704	0.671488337181	0.633568698685	0.59389493511	0.590934549881	0.644250955819	0.646051585716	0.647916399466	0.587766720758	0.637570104663	0.652134069391	0.637722326079	0.553310492303	0.633193650836	0.667724059943	0.660292530211	0.600797061852	0.641930285381	0.666019410064	0.721605913468	0.614225560477	0.576736044394	0.653992479995	0.647751502005	0.675674540146	0.658344990499	0.623139688864	0.614230482055	0.64094693218	0.576296899199	0.598072601589	0.616907248697	0.647018954482	0.657020862247	0.699530028944	0.634752133225	0.657852786015	0.679573484639	0.654911212033	0.665517574976	0.60547688522	0.576972214248	0.619606702228	0.59477965015	0.546376849768	0.564476477151	0.641682196659	0.586397399489	0.569251418782	0.600005792573	0.578689878166	0.610968101978	0.699645545066	0.588988252063	0.585496995619	0.534278784585	0.569413764315	0.584923496747	0.601095896376	0.568250516514	0.562400733685	0.523233114756	0.586218398993	0.613229793679
L.034.M1	0.637973158821	0.607081981328	0.688215354581	0.560047087073	0.602510728987	0.58362326001	0.593984568236	0.572105888982	0.58261036584	0.572085873259	0.593181509471	0.588344226986	0.567385870938	0.562963262709	0.562137819331	0.598908340639	0.700751337807	0.717922997865	0.606433918366	0.651836714969	0.606788572397	0.704893999373	0.545797530328	0.567610467213	0.597346967734	0.606110595199	0.601715186881	0.613291660475	0.617327924229	0.582024455142	0.715150469358	0.564360710327	0.641279994235	0.624467535754	0.580134864072	0.605611658364	0.603212624168	0.663078617522	0.635627658566	0.625210290831	0.649599859789	0.726567744248	0.608003040055	0.608849792305	0.537681779282	0.685426892674	0.643421363362	0.612185705129	0.621137093855	0.61921417593	0.659899161077	0.666225959532	0.626412041289	0.639193640335	0.640173189499	0.578169536356	0.678289201289	0.631825537067	0.617453123746	0.633952176208	0.63536044474	0.578468549851	0.590462143039	0.638924134683	0.568498482799	0.60486683247	0.615572400075	0.639878174931	0.600027835069	0.634758558872	0.572538254488	0.621485807749	0.596808359229	0.57147379221	0.59641429896	0.558711749365	0.594252788363	0.600337681864	0.567785498707	0.590928296518	0.587412686208	0.564169131668	0.581336761207	0.575188723812	0.59695155559	0.587319455174	0.576850588972	0.571002681586	0.582878588542	0.595750356888	0.616177440863	0.56028858775	0.603851708015	0.573720104108	0.597055203483	0.609029513043	0.57496890198	0.577758136587	0.569463322822	0.586018538177	0	0.608215335409	0.56111377072	0.624469964051	0.680931289077	0.676947476121	0.608653987795	0.581516859611	0.658141851166	0.681606400263	0.656143128044	0.635809227312	0.592499216062	0.619194011685	0.623435222073	0.662838140004	0.555860685934	0.606842049756	0.702713508048	0.670990395208	0.589079259089	0.626004423801	0.681012037141	0.730475689608	0.641177111468	0.593143497398	0.615783398069	0.632125869586	0.631608353645	0.568440496255	0.669034264967	0.60950926223	0.609123012161	0.622196584407	0.640749486119	0.584615082765	0.630444975014	0.605977529293	0.718086606411	0.618437879727	0.641341074245	0.622197107163	0.609254953855	0.613091046789	0.580096785083	0.549541000392	0.585693951964	0.549894585744	0.584945965351	0.605748826492	0.641746099679	0.602537233708	0.597618775063	0.578491081727	0.529147623793	0.597981514244	0.693613545428	0.585203313419	0.570900783737	0.592914893781	0.577342021541	0.557601854634	0.566932280834	0.547544943765	0.56723168669	0.585256964313	0.577301551435	0.583821805603
CS.088	0.673104869942	0.6281797007	0.694268231333	0.60145127061	0.673119645485	0.582284708394	0.688460773909	0.638883089851	0.654375962989	0.646213648655	0.617314140507	0.641063429269	0.65153760666	0.654026961684	0.633639960517	0.646712377356	0.700295916348	0.678470785643	0.653265263116	0.735417538207	0.643689607363	0.731835845814	0.611246015047	0.679453492876	0.620525672578	0.677130257884	0.689850646546	0.645256256442	0.714564678208	0.606794057815	0.704471703115	0.645946203088	0.716795282139	0.67073585828	0.676424227253	0.686756594805	0.678548504512	0.659267759821	0.703834570222	0.688973041059	0.663473409257	0.735115573726	0.631769319607	0.69128547591	0.620113953478	0.717333760771	0.72123739121	0.664583042989	0.715883439471	0.717093175144	0.733640437671	0.695223265525	0.72247856248	0.72209360855	0.6576115145	0.661396451102	0.735277836749	0.69915209345	0.725450082757	0.699227839152	0.677236490271	0.644693351848	0.632128795031	0.678027977672	0.655836404678	0.643880411651	0.649657489148	0.666487522742	0.683736605013	0.704102114978	0.659085849967	0.697689539799	0.651520196445	0.665208124124	0.630412410786	0.687154932077	0.679583574599	0.686840498922	0.675398766986	0.714134210609	0.704684189925	0.655000797903	0.66472589485	0.645066691911	0.685132379783	0.655639162938	0.711687588307	0.664948623747	0.660941701645	0.679103303888	0.682591225749	0.642473683326	0.668357294259	0.601308521028	0.649027152934	0.619821219327	0.651782900718	0.669085767619	0.632097949787	0.554428758342	0.608215335409	0	0.578346756674	0.681821448272	0.658938481836	0.688204550877	0.667244727396	0.635871520836	0.638871426351	0.694438780926	0.660931290148	0.691350195284	0.657614869921	0.67995376694	0.719839832159	0.697544027042	0.548230800197	0.675843233272	0.703686551027	0.692068642558	0.647359651932	0.697829603893	0.678980451492	0.713585671996	0.632781980262	0.624671800878	0.687367622862	0.692342796705	0.703874520653	0.70498676794	0.644043671526	0.68337040237	0.692769249083	0.636453501839	0.616199413654	0.671248405084	0.694226934844	0.663737346553	0.719914271551	0.703722089967	0.712144278871	0.705484795714	0.700520566625	0.708183046051	0.657128539784	0.618421913419	0.67211770107	0.619065230673	0.624042845741	0.634032302203	0.672015431549	0.629072774347	0.630055527887	0.667426644291	0.614568952905	0.648725921076	0.721438363848	0.618901395983	0.658555846034	0.572371730525	0.574457743529	0.649190812456	0.672419147136	0.616975523589	0.640637335755	0.60857817643	0.646471999988	0.667010186682
