g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Leuconostoc	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Faecalicoccus	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.395	0.0652167050727611	0.000883866283657944	3.15666529877837e-05	0.0567252754190473	0.000536633100792323	6.31333059755674e-05	0	0.000284099876890053	0	0.00410366488841188	0.000189399917926702	3.15666529877837e-05	9.46999589633511e-05	3.15666529877837e-05	0.000315666529877837	0.137125540578932	0.00991192903816408	0	3.15666529877837e-05	0.00208339909719372	0.00713406357523912	9.46999589633511e-05	0	0	0.00183086587329145	0	0	0.0878184286120143	0	0.0141418605385271	0	3.15666529877837e-05	0.000315666529877837	0	0.00148363269042583	0	3.15666529877837e-05	0.0129738943779791	0	0	0	0.000410366488841188	0.01196376148237	0.000505066447804539	0.000189399917926702	0.0152782600460873	0	0.0013573660784747	0.000536633100792323	9.46999589633511e-05	0.0327977524543073	0.00220966570914486	0.00583983080273999	0.000820732977682376	0.00227279901512043	0.00224123236213264	0	0.000757599671706809	0.000473499794816756	0.04116291549607	0.000410366488841188	0.0229489567221188	0.000284099876890053	0.00792322989993371	0.0325136525774172	3.15666529877837e-05	0.0100066289971274	0.00262003219798605	0.0128160611130402	0.000157833264938919	0	0.00249376558603491	0.000410366488841188	0.028315287730042	0.00265159885097383	0.00356703178761956	3.15666529877837e-05	0.00836516304176268	0	0.000126266611951135	0.0417942485558256	0.000220966570914486	0.000189399917926702	0.00132579942548692	6.31333059755674e-05	0	0.00505066447804539	0	0.00183086587329145	0.00179929922030367	0.033713185390953	0.00217809905615708	0.000347233182865621	0.000315666529877837	6.31333059755674e-05	0.102339088986395	0.000915432936645727	0.00145206603743805	0.039994949335522	0.0153413933520629	0.00905962940749392	0.000157833264938919	0.0025253322390227	0.000126266611951135	0	0.00110483285457243	0.00132579942548692	3.15666529877837e-05	3.15666529877837e-05	0	0.0133211275608447	0.0273998547933963	9.46999589633511e-05	0	0	0	0.000410366488841188	0	0	0	0.00132579942548692	0	0.000505066447804539	0.00268316550396162	0.00198869913823037	0	6.31333059755674e-05	0.00555573092584993	3.15666529877837e-05	6.31333059755674e-05	0.00325136525774172	0	6.31333059755674e-05	3.15666529877837e-05	0.0130054610309669	0.000473499794816756	0	0.00470343129517977
CS.214	4.58989305549181e-05	0	0.00110157433331803	0.0584063891311332	4.58989305549181e-05	0	0	0.0806673704502685	0	0.000642585027768853	6.88483958323771e-05	0	0.000114747326387295	0.00385551016661312	0.000413090374994263	0.116353788956717	0	0	2.2949465277459e-05	0	0.00165236149997705	0.00022949465277459	2.2949465277459e-05	0	0.176160095469776	0.000183595722219672	0.000596686097213935	0.0314866663606738	0	0.0238903933538349	0	2.2949465277459e-05	0	0	0.0022949465277459	2.2949465277459e-05	0	0.00798641391655574	0	0	0.00674714279157296	0.00144581631247992	0.00491118556937623	0.000137696791664754	0.00105567540276312	0.0080093633818332	0	0.00121632165970533	0.000757332354156148	0.00022949465277459	0.000275393583329508	0.00796346445127829	0.00231789599302336	0.00254739064579795	0.00107862486804057	0.000573736631936476	9.17978611098361e-05	0	0.000757332354156148	0.00569146738880984	0	0.00282278422912746	2.2949465277459e-05	0.0118419240831689	0.037797769311975	0	0.00351126818745123	0	0.0111075411942902	4.58989305549181e-05	6.88483958323771e-05	0.00323587460412172	0	6.88483958323771e-05	0.00860604947904714	2.2949465277459e-05	0.0010097764722082	0	0	6.88483958323771e-05	0.0168219580483775	0.00289163262495984	0.00144581631247992	0.00899619038876394	0	0.00397025749300041	0.000160646256942213	0	0.0472758984715656	9.17978611098361e-05	0.0010097764722082	0.00169826043053197	0.000367191444439345	0.00137696791664754	0	0.0913847707348419	0	0.000252444118052049	0.00275393583329508	0.0404828567494377	0.00144581631247992	0.00149171524303484	0.00401615642355533	4.58989305549181e-05	0	0.000642585027768853	0.000206545187497131	0.000114747326387295	0.000275393583329508	2.2949465277459e-05	0.00509478129159591	0.013448386652591	0.038394455409189	0	0	0.000275393583329508	0.0569376233533759	0	0.000872079680543443	0	0	2.2949465277459e-05	0	0	2.2949465277459e-05	4.58989305549181e-05	0	0.000252444118052049	0.00454399412493689	0.000550787166659017	4.58989305549181e-05	0	9.17978611098361e-05	0.000206545187497131	0.0022949465277459	0.000573736631936476	0	0.00339652086106394
CS.129	0.000179443008900373	0.00165087568188343	0.00139965546942291	0.0913723801320701	7.17772035601493e-05	3.58886017800747e-05	0	0.0021174275050244	0.000251220212460523	0.00983347688774045	0.00384008039046799	0.000143554407120299	0.000322997416020672	0	0	0.0415590008613264	0	0	0	3.58886017800747e-05	0.000753660637381568	0.000107665805340224	0.00046655182314097	0	0.0295722078667815	0.000179443008900373	3.58886017800747e-05	0.0105512489233419	0	0.0101564743037611	0.000322997416020672	0	3.58886017800747e-05	0	0.0022609819121447	0.000107665805340224	0	0.0227174849267873	0	3.58886017800747e-05	0.00247631352282515	0.0286391042204996	0.0411642262417456	3.58886017800747e-05	3.58886017800747e-05	0.000287108814240597	0	0.000394774619580821	0.000143554407120299	0	0.0125251220212461	0.00480907263853	0.0146066609244904	0.00197387309790411	0.000322997416020672	0.000179443008900373	7.17772035601493e-05	0.000753660637381568	0.000610106230261269	0.0652095894343956	0	0.0645277060005742	0.000717772035601493	0.016365202411714	0.0603646281940856	3.58886017800747e-05	0.00215331610680448	0.000825437840941717	0.00653172552397359	0.000251220212460523	3.58886017800747e-05	0.0207077232271031	0.000322997416020672	7.17772035601493e-05	0.0498133792707436	0.0138888888888889	0	0.00376830318690784	0	0	0.0160780935974734	0.000825437840941717	0.000394774619580821	0.00193798449612403	0	0	0.000143554407120299	0	0.0789190353143842	0	0.0243324720068906	0.00502440424921045	0.000179443008900373	0.000825437840941717	0.000143554407120299	0.102964398507034	0.00147143267298306	0.000179443008900373	0.000681883433821418	0.0549454493252943	0.000610106230261269	0.00516795865633075	0.00620872810795291	0.00129198966408269	0	0.00229687051392478	0	0.00046655182314097	0	7.17772035601493e-05	0.000968992248062015	0.00168676428366351	0.0050961814527706	0	0	3.58886017800747e-05	0.0208512776342234	0	0.00488084984209015	7.17772035601493e-05	0	0	0	3.58886017800747e-05	3.58886017800747e-05	0	0.000287108814240597	0.0028351995406259	0.000430663221360896	3.58886017800747e-05	0.000681883433821418	7.17772035601493e-05	0.00376830318690784	0.000358886017800746	0.000251220212460523	0.00208153890324433	3.58886017800747e-05	0.000143554407120299
CS.369	2.79056788056369e-05	0.00652992884051905	0.000111622715222548	0.0038509836751779	2.79056788056369e-05	0	0	5.58113576112739e-05	0	0.00778568438677271	0.00527417329426538	0	0.00231617134086787	0	0.000167434072833822	0.279977675456956	0.00276266220175806	0	0	0.000976698758197293	0.00586019254918376	0	0	0	0.000195339751639459	2.79056788056369e-05	0	0.112878470768801	0	0.00764615599274452	0	0	0	0	0	2.79056788056369e-05	0	0.0023440770196735	0	0	5.58113576112739e-05	0.0207618250313939	0.00186968047997768	0	0.00147900097669876	0.000474396539695828	0	0.00248360541370169	0.000390679503278917	2.79056788056369e-05	0.00100460443700293	0.00212083158922841	0.000334868145667643	0.000279056788056369	0.000306962466862006	0.00186968047997768	0	0.00178596344356076	8.37170364169108e-05	0.0310869261894796	0	0.000976698758197293	0	0.0143435189060974	0.127780103251012	0	0.00036277382447328	0	5.58113576112739e-05	0.0061950606948514	0.000195339751639459	0.000334868145667643	5.58113576112739e-05	0	0.00318124738384261	0.000111622715222548	0	0.00175805776475513	0	0	0.00443700293009627	0.00178596344356076	0.00147900097669876	0.0186968047997768	0	0	0.00167434072833822	0	0.0010604157946142	0.00147900097669876	0.00527417329426538	0.00507883354262592	0.000167434072833822	0.000837170364169108	0	0.0828240546951305	2.79056788056369e-05	0.000111622715222548	0.00446490860890191	0.115529510255337	0.00435328589367936	0.000892981721780382	0.000530207897307102	2.79056788056369e-05	2.79056788056369e-05	0.00817636389005163	0	0	0.00164643504953258	0.0104088181945026	0.000781359006557834	2.79056788056369e-05	2.79056788056369e-05	0	0	0	0.0351611552951026	0	5.58113576112739e-05	0	0	0	0	0.00298590763220315	0	8.37170364169108e-05	0	0.000418585182084554	0.00237198269847914	0	0	0	5.58113576112739e-05	0	8.37170364169108e-05	8.37170364169108e-05	0	8.37170364169108e-05
CS.148	0	0	0.00180551466980669	0.000647630261995879	3.92503189088411e-05	0	0	7.85006378176823e-05	0	0.00284564812089098	0.00139338632126386	0	0.000215876753998626	0	0	0.250672161711314	0	0	1.96251594544206e-05	0	0.0214895496025905	1.96251594544206e-05	3.92503189088411e-05	0	0.00129526052399176	1.96251594544206e-05	0	0.0327543911294279	0	1.96251594544206e-05	0	0	0	0	0	0.000137376116180944	1.96251594544206e-05	0.00107938376999313	0	0	9.81257972721028e-05	0.0128937297615543	0.00296339907761751	0	0.00180551466980669	0.00239426945343931	0	0.00102050829162987	0.00104013345108429	0	0.000235501913453047	0.0034344029045236	5.88754783632617e-05	0.00282602296143656	0.000490628986360514	0.000883132175448925	0	0.0122068491806496	1.96251594544206e-05	0.0289078598763615	0	0.0126189775291924	0.00111863408890197	0.0048670395446963	0.129133549210087	1.96251594544206e-05	0.0049651653419684	0	0.00578942203905407	0.000647630261995879	3.92503189088411e-05	0.00961632813266608	0.0014326366401727	0	0.0163870081444412	0.0107938376999313	0	0	0	0	0.0445294868020803	0.00068688058090472	5.88754783632617e-05	0.00211951722107742	0	0	0.000294377391816309	0	0	0	0.00847806888430968	0.00178588951035227	0.00100088313217545	0.000549504464723776	5.88754783632617e-05	0.164498086546953	1.96251594544206e-05	0.000843881856540084	0.000588754783632617	0.0424099695810028	0.000137376116180944	0.000529879305269355	3.92503189088411e-05	0.000157001275635365	0	0.00229614365616721	0	3.92503189088411e-05	0.000274752232361888	0	0.000274752232361888	0.0526543028162104	0.000274752232361888	0	0	0	5.88754783632617e-05	0	0.000314002551270729	1.96251594544206e-05	0	3.92503189088411e-05	0	0.0571680894907271	0	1.96251594544206e-05	3.92503189088411e-05	0	3.92503189088411e-05	0	0	0	3.92503189088411e-05	5.88754783632617e-05	0.000647630261995879	0.00282602296143656	0	0.0243744480423903
CS.348	0.0944557643806728	0.00351947108191676	4.27466123309728e-05	0	2.84977415539818e-05	0	8.54932246619455e-05	0.0497285590116983	0.0098887163192317	0.0103019335717644	0.000170986449323891	0.0130804633732777	2.84977415539818e-05	0.0004702127356407	2.84977415539818e-05	0.190065687294282	0	0.0238098630683518	0	0.00591328137245123	0.0127954859577378	0	0	0	0.0001567375785469	2.84977415539818e-05	0.0222567361536598	0.0792807170031775	0	0.00532907767059461	0	1.42488707769909e-05	0.00512959347971673	0	0.00199484190877873	0	0	0	0	0	0	0.000113990966215927	0.0231116684002793	0.000569954831079637	9.97420954389365e-05	0.0108006440489591	0.000384719510978755	0.000783687892734501	0.00165286901013095	5.69954831079637e-05	0.0655305567033813	0.000242230803208846	0.00206608626266368	0.00115415853293626	0.000641199184964592	0.00357646656502472	1.42488707769909e-05	0.00102591869594335	0.0135079294965874	0.0240520938715607	0.00135364272381414	0.0130804633732777	5.69954831079637e-05	0.00122540288682122	0.00713868425927245	1.42488707769909e-05	0.00115415853293626	1.42488707769909e-05	0.00377595075590259	4.27466123309728e-05	0.000128239836992918	0.00940425471281401	0.0001567375785469	0.00180960658867785	0.0020375885211097	0.000299226286316809	0.000755190151180519	0.000512959347971673	5.69954831079637e-05	2.84977415539818e-05	0.000740941280403528	0.000113990966215927	0.00577079266468132	0.0382439691654436	0.00331998689103889	0	0.000797936763511492	1.42488707769909e-05	0.00937575697126003	4.27466123309728e-05	0.0289109588065146	0.00220857497043359	0.000726692409626537	1.42488707769909e-05	0	0.067454154258275	0.00406092817144241	0.00230831706587253	0.00720992861315741	0.018808509425628	0.0169704050953962	0.00131089611148316	0.00421766574998931	5.69954831079637e-05	0	0.000113990966215927	0.00267878770607429	0.000683945797295564	0.000113990966215927	1.42488707769909e-05	0.00866331343241048	0.0150895541528334	2.84977415539818e-05	0	0	0	9.97420954389365e-05	0	2.84977415539818e-05	1.42488707769909e-05	0	0	0	0.00711018651771847	0	1.42488707769909e-05	0	2.84977415539818e-05	0.000199484190877873	0.000413217252532737	0.00665422265285476	0	8.54932246619455e-05	0	0.000142488707769909	0.000669696926518573	0	0.0190079936165059
CS.181	2.10757039285112e-05	0.000105378519642556	0.000105378519642556	0.0139099645928174	0	6.32271117855336e-05	0.000547968302141292	0.031044511886697	2.10757039285112e-05	0.00200219187320857	6.32271117855336e-05	4.21514078570224e-05	0.000969482380711516	2.10757039285112e-05	0.000505816894284269	0.306820097791266	0	0	0	0.0061962569549823	6.32271117855336e-05	0.00016860563142809	0	0	0.0014963749789243	0.000358286966784691	0	0.00214972180070814	2.10757039285112e-05	0.0475678637666498	0	0	0.0016860563142809	0	0.00697605800033721	0	0	0.00849350868319002	0	0	2.10757039285112e-05	0.00330888551677626	0.0111911987860395	0.000758725341426404	0.000421514078570224	0.000821952453211937	0	0.00233940313606474	0.00069549822964087	2.10757039285112e-05	0.000990558084640027	0.00400438374641713	0.000316135558927668	0.000505816894284269	0.000611195413926825	0.000126454223571067	0	6.32271117855336e-05	0.0061962569549823	0.0224456246838644	4.21514078570224e-05	0.0420881807452369	0.000231832743213623	0.00560613724498398	0.0249747091552858	0	0.000147529927499578	0	0.00423621648963075	0.000273984151070646	2.10757039285112e-05	0.010390322036756	0.000273984151070646	0.00166498061035239	0.008451357275333	0.0016860563142809	2.10757039285112e-05	0.000906255268925982	0	0	0.0111068959703254	0.00069549822964087	0.000948406676783005	0.0179986511549486	0.000252908447142135	2.10757039285112e-05	0.00398330804248862	2.10757039285112e-05	0.0124978924296071	0	0.00569044006069803	0.00208649468892261	0.000252908447142135	0.000442589782498735	0.000295059854999157	0.105230989715056	0.00208649468892261	0.000758725341426404	0.000969482380711516	0.110858202663969	0.00276091721463497	0.0104746248524701	0.00847243297926151	0.000126454223571067	2.10757039285112e-05	0.00214972180070814	0	8.43028157140448e-05	0.000590119709998314	2.10757039285112e-05	0.00113808801213961	2.10757039285112e-05	4.21514078570224e-05	0	6.32271117855336e-05	0	0.0350067442252571	0	0.000189681335356601	2.10757039285112e-05	0.00503709323891418	0	0.00436267071320182	0.00644916540212443	0	4.21514078570224e-05	0	0.0223191704602934	0	0.00016860563142809	0.00259231158320688	0	0.000484741190355758	0.000105378519642556	6.32271117855336e-05	0.000779801045354915	0	0.0249536334513573
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000822938322938323	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0	0.000606375606375606	0.000173250173250173	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0	0.00372487872487872	0.000563063063063063	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	4.66417910447761e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	4.66417910447761e-05	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0	0.000256529850746269	0	0.00673973880597015	2.33208955223881e-05	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	9.32835820895522e-05	0	0	0.00011660447761194	0.00142257462686567	0	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
T.CS.003	0.00110016876375211	0.000192262502403281	0.000971993762149922	0.00193330627416633	0	0.00103608126295102	0.00129243126615539	0.0273333190916665	0.00195466877443336	2.13625002670313e-05	0	0.000630193757877422	0	0.000202943752536797	0.00251009378137617	0.0178910939736387	0.00543675631795945	0	0.000630193757877422	8.5450001068125e-05	0.000256350003204375	0.0139390314242379	0.00366366879579586	0	0.241001046762513	0.0488987631112345	0.000437931255474141	0.00017090000213625	0.00298006878725086	0.000277712503471406	0.01503920018799	0	0.000117493751468672	4.27250005340625e-05	0.00148469376855867	0.000566106257076328	0.000416568755207109	0.0035568562944607	0.0049240563115507	0.000491337506141719	0.00187990002349875	0.108307876353848	0.0123368439042105	6.40875008010938e-05	0	0.00113221251415266	6.40875008010938e-05	0.000907906261348828	0.000117493751468672	0	0.000737006259212578	0.00256350003204375	0.00211488752643609	0.0023926000299075	0.000640875008010938	0.000769050009613125	0.00131379376642242	8.5450001068125e-05	0.000704962508812031	0.0237978252974728	2.13625002670313e-05	0.00617376257717203	5.34062506675781e-05	0.000192262502403281	0.0177095127213689	0	0.0144196876802461	2.13625002670313e-05	0.0097092563713657	0	4.27250005340625e-05	0.000672918758411484	0.000256350003204375	3.20437504005469e-05	0.00379184379739805	0.0032791437909893	0.000160218752002734	0	0.000363162504539531	0.000288393753604922	0.010958962636987	0.00246736878084211	0.00143128751789109	0.013319518916494	0.000245668753070859	5.34062506675781e-05	0.0011642562645532	3.20437504005469e-05	0.00469975005874688	2.13625002670313e-05	0.00706030633825383	0.000384525004806563	0	5.34062506675781e-05	0	0.0653799320672492	0.00782935634786695	0.000117493751468672	0.000192262502403281	0.0253359253166991	0.00223238127790477	0.00113221251415266	0.00322573754032172	0.00469975005874688	0	3.20437504005469e-05	0	0.0144837751810472	0	1.06812501335156e-05	0	0.0192369314904616	1.06812501335156e-05	0	1.06812501335156e-05	0.000106812501335156	0.0181474439768431	0.00234987502937344	0.0548802631860033	4.27250005340625e-05	0	0	0.000138856251735703	0	0	0	0	5.34062506675781e-05	0.00923928136549102	7.47687509346094e-05	0.00268099378351242	0	0.000865181260814766	0.0400440067505501	0.0392215504902694	0.0166841127085514	0	0
