CS.219	CS.104	L.005.M1	L.022.M1	CS.093	CS.357	CS.217	CS.035	CS.005	CS.313	CS.043	CS.354	CS.084	CS.297	CS.002	CS.360	CS.137	CS.290	CS.365	CS.064	CS.062	CS.122	CS.067	CS.153	CS.287	CS.381	CS.161	CS.077	CS.368	CS.065	CS.224	CS.380	CS.128	CS.378	CS.213	CS.125	CS.376	CS.203	CS.292	CS.236	CS.232	CS.302	CS.126	CS.205	CS.282	CS.386	CS.183	CS.147	CS.268	CS.389	CS.182	CS.323	CS.166	CS.349	CS.369	CS.254	CS.372	CS.181	CS.129	CS.256	T.CS.020	T.CS.014	T.CS.035	TFS.024	T.CS.079	T.CS.052	T.CS.004	T.CS.029	T.CS.057	T.CS.028	T.CS.040	T.CS.059	T.CS.025	T.CS.007	T.CS.069	T.CS.126	T.CS.116	T.CS.161	T.CS.102	T.CS.107	T.CS.114	T.CS.180	T.CS.156	T.CS.106	T.CS.100	T.CS.121	T.CS.130	T.CS.091	T.CS.105	T.CS.128	CS.242	CS.237	CS.241	CS.015	CS.087	CS.246	CS.238	L.034.M1	CS.082	CS.110	L.024.M1	CS.088	CS.356	CS.085	CS.006	CS.191	CS.187	CS.228	CS.078	CS.274	CS.207	CS.338	CS.233	CS.330	CS.311	CS.151	CS.387	CS.164	CS.345.0	CS.336	CS.331	CS.227	CS.320	CS.223	CS.112	CS.321	CS.343	CS.319	CS.318	CS.152	CS.158	CS.194	CS.285	CS.080	CS.339	CS.370	CS.393	CS.326	CS.262	CS.253	CS.270	CS.145	CS.255	CS.390	T.CS.031	T.CS.008	T.CS.049	TFS.025	TFS.021	T.CS.061	TFS.022	T.CS.026	T.CS.066	T.CS.043	TFS.020	TFS.027	T.CS.045	T.CS.055	T.CS.064	T.CS.095	T.CS.152	T.CS.151	T.CS.109	T.CS.158	T.CS.166	T.CS.157	T.CS.141	T.CS.142
T.CS.180	0.548370988932	0.569920155422	0.586791719791	0.566242506591	0.551793698279	0.559474775174	0.57108929458	0.586957822605	0.542587142426	0.565104874074	0.616922901757	0.61270945701	0.539481700768	0.572520592607	0.580454658117	0.652953095518	0.610240442916	0.679694879233	0.543590215637	0.584833411061	0.551843446843	0.55085677531	0.730341137203	0.561785154418	0.641925264327	0.567459833404	0.658816473316	0.592144776796	0.549398803259	0.618320541776	0.760499964055	0.588296358491	0.602205284066	0.660688960469	0.665832747281	0.651251552107	0.674455132722	0.582122606622	0.615694827823	0.658597693949	0.564736163702	0.723245950758	0.578943936258	0.722722470321	0.681932731604	0.693981375985	0.724093306444	0.667211981816	0.643774396325	0.639528924397	0.607753568522	0.651538580966	0.684820093258	0.650472727991	0.720623160977	0.659104331008	0.648630174834	0.654859637879	0.599692922402	0.688237314631	0.594348681444	0.595569149154	0.570722852347	0.604115998306	0.693276186564	0.660337720134	0.630823285357	0.566551523167	0.723226149733	0.593911591627	0.54232457111	0.597870529651	0.560540014254	0.693642514192	0.627042065329	0.533643694638	0.501231411441	0.551387361176	0.583089418733	0.544156086406	0.556048756102	0	0.530063605109	0.577556128546	0.555182049113	0.576663638688	0.538567371681	0.576083476326	0.538524391709	0.563374124206	0.515218458855	0.615205257402	0.580016269363	0.597326684546	0.603526792506	0.504108353246	0.579474096295	0.561405721277	0.554622235052	0.636079560503	0.602364313888	0.666896021572	0.690701692086	0.548598072891	0.57237364689	0.561282867797	0.625279761892	0.577121582144	0.633641110324	0.687322719095	0.656335909144	0.597061504164	0.56394882477	0.657444381272	0.626226352213	0.594777504307	0.634222697597	0.684514661156	0.740766208737	0.628196419244	0.540886777004	0.776828275189	0.64261649091	0.656338544696	0.608569328503	0.547095681359	0.665365420137	0.657243739356	0.669225170796	0.568772060987	0.620589109816	0.768551787773	0.726755086932	0.603730834215	0.643671531873	0.663068127592	0.639181171358	0.630019563779	0.690636672931	0.721165244517	0.679744122138	0.600515088057	0.621739097409	0.659140001164	0.598821945512	0.65705408638	0.690689701957	0.643643067751	0.635295903918	0.625550817424	0.579887642987	0.737248350181	0.552241981429	0.606880575798	0.574165257572	0.616675433128	0.603161751289	0.596215312175	0.567457723962	0.581130623609	0.563102034522	0.600443998535	0.56086865933	0.537961698205	0.572851194426	0.585849867516	0.6344787784	0.647405324125
T.CS.156	0.594072545409	0.533359726343	0.459476618477	0.566540282561	0.565133954774	0.418512301044	0.518646986093	0.564594555437	0.544166198729	0.50229153928	0.615160651673	0.584471100317	0.601128796112	0.460456459628	0.639668071633	0.633431120622	0.530518069022	0.655830307514	0.486725601441	0.601658398997	0.514803352538	0.535531518795	0.743009203538	0.609745621184	0.631777232152	0.529367620283	0.660762037296	0.57542996825	0.49832774391	0.593405171216	0.741349538126	0.526904492607	0.562483850513	0.663439497039	0.666548620254	0.619497661529	0.635351132024	0.503734238167	0.610700960234	0.695649784228	0.566818372976	0.705819960927	0.520907049874	0.681477650681	0.664242825299	0.68138570047	0.728163227369	0.648989144097	0.664930032716	0.639529233832	0.589022635669	0.619795370139	0.69144743254	0.636405246484	0.744372559059	0.631776312222	0.636232484251	0.631157750101	0.591545778724	0.657913623054	0.574323731062	0.552550277314	0.509778207911	0.529635393765	0.644978677372	0.643940055026	0.541098243052	0.605379018301	0.683116926483	0.546041553133	0.459608705985	0.630981955393	0.485212653816	0.614373108246	0.556978828056	0.46444918861	0.552213284629	0.541662639457	0.489895474061	0.41929942649	0.549558372497	0.530063605109	0	0.489038917648	0.55160404521	0.55073755587	0.468346459743	0.472764575877	0.614921889422	0.569642523641	0.459922364212	0.655924589603	0.521297507843	0.547549280795	0.54366919715	0.491112495894	0.557452605288	0.538426284098	0.584331961952	0.651779476329	0.503160671311	0.623737109389	0.655618777836	0.579910113436	0.504203209016	0.491138522763	0.59515734176	0.633859023328	0.527756618462	0.651716231839	0.661438993874	0.618896647781	0.61126535812	0.60941149242	0.571031091985	0.603885766376	0.573309678305	0.732162331102	0.754273991662	0.570941116662	0.562440295458	0.764849362271	0.587032382493	0.634060689064	0.631428255696	0.478796615038	0.612222726332	0.643634398106	0.630776316819	0.508806888432	0.641232354606	0.741587119859	0.722572907991	0.584845171251	0.616578678433	0.66126344907	0.664421167411	0.593338840223	0.66631414378	0.734724273967	0.649474043889	0.523130951467	0.59275223527	0.646735850453	0.502947087855	0.537731446584	0.63239458283	0.511450312122	0.538157725947	0.557325312431	0.491705412356	0.71484028093	0.483654687034	0.47426424448	0.470497215383	0.486985731321	0.521632339184	0.503734000439	0.496880549219	0.491408385697	0.453851401423	0.445086368517	0.462894855464	0.408128489809	0.411483125068	0.481173902009	0.4878767658	0.492143569295
T.CS.106	0.624444084575	0.582626040898	0.441025011646	0.472517415988	0.507038208243	0.476424950289	0.528557438299	0.579632667856	0.483437042504	0.451983924886	0.643823254272	0.654396176849	0.606016076768	0.481753771135	0.653386130347	0.664236155226	0.551189499795	0.71769752318	0.539333673314	0.647596724368	0.552827661585	0.570919315546	0.805681868562	0.643942740346	0.657371180196	0.560088367165	0.73728119081	0.596546286826	0.537327210504	0.651741800316	0.78514558245	0.524754022231	0.596820387924	0.734700584967	0.734049210429	0.6786296667	0.70801401951	0.561554860358	0.648372590523	0.759684031996	0.567272514124	0.767242112869	0.53562965925	0.72507924539	0.716752445154	0.738290894342	0.779026360263	0.693513072752	0.703400388208	0.690121432743	0.609312873443	0.656813218418	0.715444685971	0.64800901575	0.775502208953	0.688243661346	0.668788015718	0.648215053612	0.61989997834	0.671596787226	0.467827409189	0.592763257031	0.546034485843	0.593378607746	0.731942914531	0.690322834462	0.586144595116	0.661455962485	0.753256281313	0.538106600874	0.499303363852	0.659871547195	0.56576414332	0.684026756138	0.578188960066	0.467925176506	0.606757811514	0.506780719914	0.444184104642	0.401276222257	0.504481875373	0.577556128546	0.489038917648	0	0.520905041015	0.501012138489	0.443275640317	0.354484707851	0.558984392591	0.531390451642	0.484634965483	0.700165871768	0.504619174893	0.581685421669	0.632774796159	0.501902351399	0.586353839567	0.600337681864	0.562624142232	0.686731564806	0.50487996682	0.686840498922	0.743431098589	0.569822171727	0.549356194079	0.511183350062	0.647333115539	0.676099224129	0.614321131082	0.711440251496	0.720196753763	0.664833209239	0.629559068647	0.675299162752	0.643750831437	0.631931571716	0.625449181104	0.785829864191	0.822605717593	0.623106568617	0.586974125849	0.824105249673	0.611606853123	0.68796749849	0.704270290273	0.554908304774	0.691569859131	0.693906015093	0.695765668926	0.517972698894	0.708698339546	0.7827064725	0.774882997441	0.660600619573	0.693777468218	0.685966300022	0.716507376293	0.636507732001	0.699199167696	0.77475705599	0.688652324431	0.587464095301	0.630832751418	0.68613156634	0.559084639702	0.636411572385	0.678544035778	0.592121254354	0.598913590872	0.612790432226	0.439974017145	0.750567898853	0.446260699515	0.553650624309	0.44587754107	0.521530146414	0.598444218493	0.53870384155	0.502408114806	0.404643371511	0.517658850981	0.454022053776	0.367717962657	0.445648518091	0.497470989295	0.532999331817	0.529728081669	0.537625037852
T.CS.100	0.582822401574	0.576140047242	0.505624223441	0.518523058667	0.511995866619	0.519984223825	0.546487224942	0.60982551084	0.530551185231	0.502212753952	0.626171456034	0.62789907451	0.566277104399	0.550539958181	0.611670269871	0.652502923659	0.580404011519	0.697029379234	0.547348821737	0.595842697229	0.576145893121	0.576570688363	0.760544294623	0.581402181483	0.650651281655	0.58253621763	0.702335955842	0.582506679012	0.564943838747	0.650647321227	0.780552892153	0.547227525205	0.616988278788	0.714517802293	0.705585116903	0.69236688865	0.697783100457	0.555535026797	0.638526208786	0.706040095585	0.581364516589	0.74623266286	0.565633393362	0.735362815251	0.716050114796	0.727344194381	0.754263349789	0.704219586883	0.670943308785	0.686997606764	0.62098234792	0.661109409517	0.697995184917	0.636782433299	0.751332955369	0.665780661495	0.655146773144	0.673380954489	0.600598537032	0.66987354621	0.543273115471	0.57568995146	0.588947556028	0.600723942963	0.713176018802	0.664954102197	0.634172887223	0.635058474028	0.710993817119	0.595782780867	0.526462181374	0.61733950037	0.583184611118	0.681472608455	0.596732884029	0.536439868343	0.59396968998	0.536878087421	0.564314958045	0.526944058351	0.540851481018	0.555182049113	0.55160404521	0.520905041015	0	0.549316788622	0.529112883578	0.504785518302	0.555820115777	0.546117323397	0.531377276632	0.658398450903	0.569990062335	0.591604802479	0.603845289427	0.546496617631	0.572980519211	0.567785498707	0.544054962707	0.638651278784	0.591737031659	0.675398766986	0.724642831459	0.535016340424	0.583063988004	0.529347594431	0.671458933587	0.608800070048	0.649048884168	0.720287596092	0.71325821793	0.637184431398	0.59226588573	0.65870197713	0.637897315471	0.630531908604	0.625332004449	0.727322458275	0.784109601241	0.64838040235	0.57259135123	0.797862581833	0.626826029792	0.684840545307	0.658723726577	0.566622954408	0.697288409908	0.675512313268	0.68187572893	0.56863444304	0.656991843836	0.773887650814	0.761050096582	0.63844064401	0.686265856327	0.653585835669	0.673249724267	0.64834873439	0.677273039161	0.739883768563	0.674303172665	0.612098793179	0.636232220756	0.688826815918	0.585306745719	0.632429026073	0.671324826784	0.620173768519	0.620359932187	0.609555664999	0.528309337065	0.738537453423	0.521230302081	0.550164306485	0.533232280327	0.563111023862	0.6092966465	0.58356572081	0.5567184145	0.499057497676	0.562488706799	0.527704197577	0.510289502244	0.525961162491	0.575605010293	0.576287199365	0.578265293606	0.587370491537
T.CS.121	0.582056076418	0.558143127305	0.571195684426	0.554881617974	0.555470684724	0.556527872753	0.584895888725	0.609961302973	0.528863561598	0.557014706409	0.602559678583	0.645293900801	0.600641774651	0.500306637957	0.613466973969	0.595546873864	0.512826626118	0.659912838823	0.515553913399	0.596842431001	0.558448984688	0.603475591886	0.747609982899	0.577638517811	0.605949407305	0.544306526989	0.669671047363	0.583945617003	0.502402476452	0.576129277356	0.74977780786	0.521699383798	0.52545868444	0.708051393461	0.673604232137	0.623111795808	0.629046858615	0.553121656928	0.619356006699	0.709888019955	0.568342575785	0.704216333362	0.524718421619	0.680693806343	0.660128867968	0.69834681001	0.699689977777	0.634503387393	0.66706527008	0.61332948861	0.559554854543	0.584583557855	0.657368508116	0.597320589342	0.70632639325	0.618106330601	0.577249007062	0.613107732638	0.611677715529	0.631627703955	0.560780533908	0.571339680776	0.541797655554	0.584454904749	0.662870571378	0.623620250468	0.582631116249	0.62541872028	0.694402034659	0.505895205494	0.53482099668	0.648962939739	0.555507825412	0.654661862302	0.540918748564	0.458154350748	0.603678722495	0.570140429324	0.585747088384	0.495155169384	0.587926901281	0.576663638688	0.55073755587	0.501012138489	0.549316788622	0	0.474719870164	0.506038106951	0.582973803932	0.514521231846	0.52170206912	0.665311640582	0.54215727856	0.639752326403	0.627662383006	0.496351010137	0.59227268809	0.592988588656	0.552528216558	0.63943540363	0.603518797227	0.667001133239	0.6764698523	0.575498647789	0.57587965561	0.558708594142	0.600681647767	0.651705905189	0.624494060883	0.656010886914	0.694872182858	0.627607243895	0.629160349246	0.623732279478	0.621129063288	0.550311317376	0.582342373389	0.749911903558	0.766733751567	0.58790276403	0.552397398387	0.780095768779	0.59518720205	0.606040480942	0.662808117887	0.562605717427	0.664934637681	0.623520030218	0.63865031223	0.499968590611	0.657179388769	0.743970679672	0.709872537909	0.636860401503	0.653209440793	0.618009471565	0.651415670931	0.614364603407	0.663015692877	0.737224262875	0.640934657818	0.534788727	0.58512718231	0.652190220837	0.580720951981	0.610623919716	0.652959575146	0.565052444079	0.634969306213	0.555167646168	0.497080607432	0.711868385218	0.539387075283	0.577931026327	0.530808990293	0.540018440321	0.60204470783	0.572006854317	0.553560225223	0.554030280633	0.548158758735	0.559900831509	0.516586898247	0.490113653822	0.517894331007	0.596094445235	0.612179300594	0.603328104856
T.CS.130	0.552615691598	0.531288352424	0.506126581487	0.524730435136	0.525854522737	0.48791508117	0.515931945909	0.569158995649	0.501949877294	0.500708726509	0.611095766163	0.611370842489	0.576873822504	0.466090438785	0.614508141328	0.609009526981	0.525391987144	0.659749578684	0.506626840853	0.589367397789	0.523817761065	0.53740975463	0.75332357872	0.573112807379	0.614602334605	0.508882415809	0.674110535134	0.558283980321	0.477410392727	0.586109135199	0.747578544288	0.485371314263	0.535103823867	0.697731871911	0.665884516152	0.614315558583	0.637917941666	0.498023343055	0.590335512149	0.702728554759	0.550922138754	0.722159821464	0.487709355652	0.671959817964	0.661066673041	0.687353638714	0.736874551617	0.63412007271	0.652525628639	0.620466217946	0.546213889873	0.576706393104	0.650874389531	0.589867422569	0.717876053846	0.591511675711	0.59771007045	0.594166452481	0.562081929861	0.626365464585	0.532283742926	0.577745019868	0.496136831736	0.548177212642	0.668025502167	0.63455201412	0.565666512567	0.610916386772	0.695012511158	0.523919485557	0.467686984868	0.619327082137	0.502794637348	0.65530461926	0.551431595416	0.406586406767	0.580388480263	0.527900658637	0.490453077897	0.412364092751	0.546341764321	0.538567371681	0.468346459743	0.443275640317	0.529112883578	0.474719870164	0	0.44333619205	0.561647265816	0.48450667335	0.470455539308	0.657793460918	0.484641901744	0.583646522032	0.600323020012	0.465600886741	0.53861559605	0.555617555874	0.533229680639	0.637055459654	0.534359253584	0.655480192388	0.694447930109	0.542791722817	0.537812432313	0.48819478273	0.589590038656	0.633936719323	0.589114432247	0.661487123271	0.670869257634	0.60741631431	0.581658800699	0.613071617127	0.57967120703	0.57069198569	0.567530249798	0.740456084694	0.777572815557	0.583864960205	0.510356253435	0.776596620824	0.576254828386	0.611734680991	0.646849646614	0.524867099382	0.650191479999	0.643781607345	0.641531118259	0.4783909339	0.660449000226	0.722802099565	0.736862033937	0.615897160984	0.644829940649	0.618536055513	0.655866260451	0.585308252467	0.640358682393	0.725059180939	0.633485299535	0.514788522161	0.579555318393	0.646720754476	0.532839315115	0.595386021755	0.652769759609	0.562448238517	0.567205838242	0.563998960273	0.465202241	0.705684417006	0.462302705359	0.560666760654	0.468696453312	0.523938401871	0.564762686588	0.515337633731	0.492281917875	0.484204793444	0.498523917403	0.490930500324	0.445273301615	0.424688562613	0.474024579919	0.542468308445	0.554474348398	0.55812003137
T.CS.091	0.618290997047	0.55831746729	0.425573995144	0.491894281029	0.513739836196	0.46973092727	0.50808052455	0.572445703431	0.485449990025	0.45736507896	0.636461613122	0.638970740503	0.589481166123	0.45576842696	0.652954554959	0.655841891269	0.518708596504	0.703909747525	0.530718028504	0.617009828058	0.552619166262	0.560622379464	0.783957632461	0.618002642902	0.653799957653	0.540029686537	0.733338774859	0.577489102314	0.514285653013	0.64976256281	0.776335012062	0.508370051313	0.598000223736	0.72734086283	0.722946979121	0.680630206366	0.686613760755	0.551475544984	0.634544854597	0.750593499653	0.560401842302	0.753799492961	0.520319182154	0.723705641127	0.722730686464	0.724877842339	0.76766384153	0.681156747977	0.703829443986	0.670505300795	0.590899099869	0.647347388399	0.704428750446	0.643768273306	0.772381964257	0.667795777013	0.645456389078	0.65005847579	0.608783424983	0.663573545391	0.453855867001	0.587613274989	0.526795613974	0.578194388261	0.719101050636	0.664348055354	0.564489767683	0.647275138232	0.726463998955	0.531415461584	0.47391568565	0.633802543029	0.553632949436	0.650146188159	0.549324656929	0.459323887284	0.592479655172	0.500271050186	0.458386101954	0.401061918045	0.525157504082	0.576083476326	0.472764575877	0.354484707851	0.504785518302	0.506038106951	0.44333619205	0	0.572419320083	0.51087988737	0.477838285263	0.69187087424	0.492322855626	0.567792876442	0.606928713567	0.500174471527	0.547752755131	0.575033407668	0.544271793602	0.684717596676	0.487807787152	0.666679370121	0.704429614696	0.553052416648	0.530948256337	0.489335251322	0.648759797887	0.665746407752	0.610873518938	0.697567058823	0.707021432015	0.669387717427	0.601919406947	0.655819342347	0.633683039126	0.63408662631	0.599676622635	0.774880910505	0.810453526184	0.613910605256	0.587142197275	0.811370499278	0.601301091677	0.678087285531	0.694944383644	0.544954932062	0.680672301832	0.681178333869	0.691274040231	0.507081520126	0.697136968854	0.771658434518	0.772325810462	0.640503864063	0.687415438549	0.670386399587	0.714677533055	0.618899064205	0.67017875282	0.76321146519	0.672966234292	0.571465516181	0.617111394952	0.686534028931	0.526306203994	0.61117897918	0.6466917515	0.571615182878	0.569925122689	0.593592886381	0.425406490172	0.727303342976	0.435641235306	0.522455390776	0.441638469021	0.496686807062	0.561777352708	0.504389024621	0.486410454973	0.415248800691	0.48842217364	0.437787122513	0.400736697478	0.433251942274	0.471793444752	0.510922725244	0.509636963192	0.508165280631
T.CS.105	0.530098688533	0.612928546721	0.63665130294	0.492918884798	0.508520630394	0.622704670422	0.572442960609	0.609573125715	0.509100887412	0.563139778779	0.645695464208	0.671754112807	0.537235488129	0.627848149591	0.599859870905	0.685521056769	0.656092676793	0.719325527841	0.624295637005	0.596613046795	0.60468156604	0.580949745244	0.755176084255	0.595328535439	0.659250067334	0.622175584437	0.701231091855	0.628813430819	0.614274164606	0.690626963948	0.786220316174	0.630798671619	0.666983854368	0.707344692574	0.728174476862	0.709860610274	0.704017813547	0.661316217193	0.6267436654	0.681222105717	0.567785608951	0.762101350742	0.6349518106	0.755356047253	0.722310391537	0.716792024729	0.75745525859	0.700803182994	0.673173470344	0.685606421802	0.629940215729	0.668145404385	0.704010671334	0.664600553913	0.753423727992	0.693328681498	0.678624867871	0.664846545709	0.633124066314	0.708905530016	0.543744976521	0.607116184849	0.63119436897	0.669802525986	0.72212337077	0.672055114346	0.677103644132	0.620975323951	0.760374230138	0.654690734694	0.57277299955	0.592483221448	0.636821699231	0.725049257281	0.659357460452	0.580515738657	0.594951550554	0.52100515944	0.611916769089	0.581245162463	0.514692167214	0.538524391709	0.614921889422	0.558984392591	0.555820115777	0.582973803932	0.561647265816	0.572419320083	0	0.525822942764	0.544613888065	0.640524400104	0.598696997186	0.654010730076	0.66420511264	0.572210035272	0.622463913947	0.649991377241	0.530993853676	0.659269582387	0.65353538774	0.723355936026	0.726472817921	0.539444453041	0.611188106974	0.600116544879	0.662393004117	0.629075917778	0.689183232776	0.731095000101	0.676518254921	0.631465065916	0.580118090286	0.696657295247	0.68517349646	0.64307808839	0.686605034333	0.705088988895	0.765844023345	0.677854694441	0.56954285226	0.810865265756	0.665862890192	0.707662443626	0.653047960558	0.642988265729	0.707758425092	0.719194514008	0.705110596021	0.595403833874	0.648590690724	0.795191704789	0.737084823761	0.633624992881	0.71930084415	0.697689125975	0.698309588078	0.649322415585	0.725485446567	0.744568912863	0.709560802203	0.664109100724	0.628239099925	0.700081006796	0.636438179417	0.72271878048	0.697070684112	0.699564763153	0.679407169472	0.694208051053	0.558455809512	0.747928949673	0.581139495197	0.662143765291	0.560267994699	0.676521935351	0.669654008642	0.633224857417	0.618567397511	0.573804807304	0.603385349347	0.643981643365	0.562028790603	0.581095607852	0.605278701111	0.613176624033	0.676357913248	0.689481675857
T.CS.128	0.532812965387	0.590948071199	0.582820108496	0.539432625214	0.550624319214	0.569839479843	0.596484570898	0.619827447247	0.517084127642	0.547376383807	0.590690619113	0.662346604299	0.552316814101	0.560992520287	0.590906707831	0.592182485316	0.558627049447	0.635566218844	0.581324906833	0.568615009378	0.568693012523	0.590436368414	0.727075160858	0.574682772694	0.580068848026	0.524554339138	0.661030996062	0.595136870927	0.50336459189	0.616218343373	0.739888993504	0.544849971715	0.571021504376	0.690988243084	0.638517199876	0.616899897793	0.624089542556	0.604707210418	0.582963600332	0.677767558216	0.545134847097	0.699034034349	0.551104107574	0.663506255813	0.639057271653	0.667202310927	0.700660233991	0.594862783652	0.636864652275	0.599109273683	0.519237802417	0.557032967447	0.644212145967	0.587799302937	0.686623816319	0.611483129993	0.574218349592	0.600437023623	0.597049237835	0.615374829014	0.538905717036	0.562578750184	0.556216652041	0.61036112729	0.657516152636	0.608767458507	0.60337135479	0.612705143209	0.69521587888	0.561612396431	0.529020207179	0.619681167381	0.55659418444	0.652170721324	0.558296988467	0.511416814929	0.584200720465	0.509092695137	0.593820920467	0.525492690907	0.558073084281	0.563374124206	0.569642523641	0.531390451642	0.546117323397	0.514521231846	0.48450667335	0.51087988737	0.525822942764	0	0.522528666065	0.622038632609	0.569801774291	0.657102292169	0.649748207668	0.537136967649	0.599946462466	0.576850588972	0.533163097698	0.617847832248	0.629114314951	0.711687588307	0.698983352178	0.531137381265	0.578463536669	0.57580430397	0.591782084315	0.628814884778	0.664869373974	0.661819138103	0.655696927087	0.589129520013	0.592678810365	0.616533950553	0.654433026286	0.576757382617	0.602184916653	0.711128427419	0.745128695898	0.60250713177	0.513261612603	0.773744214115	0.575120776732	0.596169109026	0.632941546225	0.618676654571	0.622572072667	0.614261922953	0.622648839829	0.528917085959	0.610109116994	0.72359866838	0.698180732065	0.610472169997	0.677004781358	0.617166824883	0.67171603468	0.583121394869	0.632923101602	0.705954429746	0.633151342435	0.588721648147	0.570299361288	0.63055803571	0.581348220806	0.646379724035	0.638327125831	0.612100062542	0.627216473192	0.607347887817	0.509932026365	0.70224934284	0.53610265011	0.592691312791	0.527696507007	0.592805515333	0.624164234501	0.575027775958	0.567173479482	0.537086849903	0.531678498217	0.59204414439	0.523997438449	0.515310498496	0.52183226469	0.591860830919	0.641796293104	0.657122052942
CS.242	0.557231397878	0.535499214573	0.494078019527	0.531223978351	0.511781879642	0.473956343039	0.526938236942	0.541929453289	0.508859392581	0.483635617193	0.575153632072	0.591580368853	0.540476812934	0.468394313953	0.595850220489	0.613194079795	0.53479037941	0.637741752553	0.497435387834	0.57963571849	0.506351541781	0.550026311086	0.740297754853	0.565463832061	0.603167159207	0.516893991208	0.655701875992	0.534771042729	0.499432098016	0.573942769904	0.755119080333	0.512135095227	0.554542104043	0.667418755751	0.665674242475	0.620265452101	0.630290771033	0.525298235446	0.587336247994	0.698415473817	0.532360095045	0.697152709101	0.480954954756	0.685778643075	0.663703871175	0.682440547578	0.709965056868	0.641455948217	0.650276809028	0.621701559883	0.558559283244	0.597047865132	0.657045535672	0.597270123632	0.725814949462	0.609134752369	0.598267709104	0.616935127028	0.566897975567	0.641055556699	0.54112825748	0.550931321423	0.493246827043	0.517718810186	0.643057385248	0.622582620583	0.530221415017	0.558588637301	0.66723914463	0.519787704663	0.463975213577	0.596388930791	0.515929457355	0.617115760259	0.538448137495	0.439154197274	0.548257211481	0.50743298079	0.527458541001	0.451175981948	0.5058899015	0.515218458855	0.459922364212	0.484634965483	0.531377276632	0.52170206912	0.470455539308	0.477838285263	0.544613888065	0.522528666065	0	0.633551673005	0.54075230249	0.597387519608	0.57380497523	0.469335145052	0.555969740467	0.56028858775	0.522936540595	0.617886620009	0.5494538737	0.642473683326	0.663271860001	0.528887030626	0.524310390615	0.483662375418	0.597760531115	0.590427780649	0.580307594362	0.646732221995	0.651935053876	0.580457117133	0.588405605598	0.614258045012	0.587441645616	0.562025438324	0.551513115445	0.710724458052	0.748983286936	0.570890336175	0.53832574349	0.77629626737	0.57294129678	0.62449981138	0.621289319272	0.520427280163	0.62714828147	0.622930229573	0.638233062326	0.472305691728	0.625452570859	0.725459241991	0.720359118592	0.588929874905	0.606018403559	0.627107237304	0.637258569416	0.585635849398	0.631223592371	0.714693298374	0.627281284092	0.543021995091	0.571045935884	0.634865952467	0.503393335801	0.556625627708	0.624431690285	0.536808196657	0.560029098068	0.540739315768	0.451463107921	0.690147858043	0.503506052664	0.489134545198	0.455778164017	0.509401437922	0.556179809266	0.53865462646	0.485174957541	0.50016240178	0.478867951107	0.505766617134	0.482538755292	0.411126040173	0.476085504729	0.506974549613	0.537770967519	0.537141315816
CS.237	0.578137668138	0.585713038944	0.684707001766	0.674570898263	0.624016845823	0.64440959835	0.624501303809	0.585570085335	0.613738912199	0.649306482988	0.57269112897	0.619582184048	0.587137778649	0.647974938892	0.549684550355	0.59630131139	0.638991077906	0.574308488474	0.617884918207	0.581680206371	0.598040276041	0.609451720036	0.598376924601	0.53747985	0.589199188499	0.626227299057	0.533449602374	0.606835003866	0.598876404741	0.582536933373	0.621272735249	0.65140750255	0.595004371882	0.60265345383	0.593134191004	0.590004212973	0.592645973556	0.656107750406	0.525762021784	0.58950580228	0.533609731545	0.613614255574	0.615190787875	0.617120467228	0.573929006044	0.620883618562	0.572321787377	0.586602788624	0.570984206063	0.578804861984	0.573533517306	0.586575632611	0.621206382819	0.601320073618	0.58792330511	0.583327803439	0.591950864904	0.579683125058	0.582666313826	0.570379649544	0.678074565334	0.611275818858	0.637705580409	0.648892597076	0.608718006264	0.61766853902	0.627119969835	0.555545616848	0.642806269003	0.639140594827	0.648913086866	0.613350308177	0.625845835117	0.611448597407	0.628528829229	0.630367102935	0.577800151177	0.615848328895	0.696039766328	0.673963570054	0.662385203048	0.615205257402	0.655924589603	0.700165871768	0.658398450903	0.665311640582	0.657793460918	0.69187087424	0.640524400104	0.622038632609	0.633551673005	0	0.663980884564	0.657851324879	0.608215008425	0.61827093213	0.573914313537	0.624469964051	0.576271597325	0.522532899029	0.684203445837	0.681821448272	0.644472000506	0.558514065257	0.565277399246	0.651023522158	0.568005718447	0.494946758723	0.643261926849	0.595350384608	0.569436231476	0.572295060362	0.569378449141	0.574351001032	0.594521654414	0.625339978229	0.576766765705	0.563487643874	0.592318187883	0.596258962244	0.588168919441	0.587151325165	0.573204817455	0.557280355987	0.521679589725	0.642885537489	0.564338089379	0.58584407278	0.559483872429	0.612713311696	0.521307405572	0.643350312405	0.559195032655	0.548038720526	0.633239860505	0.6000950804	0.604530751259	0.574383479182	0.611776108669	0.637639535593	0.595088410159	0.623332824913	0.586756254558	0.574982949861	0.637571017578	0.6634110998	0.600280912423	0.629017742408	0.652286277993	0.629857904822	0.681864135257	0.662390108357	0.664794678821	0.651785653003	0.673734335541	0.657083995918	0.654821988214	0.632898735987	0.637614381613	0.691486208543	0.644305344159	0.678416543208	0.665321060819	0.654489208352	0.62677751437	0.65102938521	0.679737504848	0.691319508028
