CS.009	CS.039	CS.017	CS.011	CS.106	L.004.M1	CS.257	CS.084	CS.092	CS.098	CS.037	CS.176	CS.263	CS.105	CS.091	CS.305	CS.171	CS.155	CS.154	CS.230	CS.056	CS.050	CS.067	CS.063	CS.062	CS.065	CS.366	CS.327	CS.115	CS.137	CS.213	CS.375	CS.376	CS.136	CS.232	CS.236	CS.378	CS.292	CS.126	CS.205	CS.374	CS.128	CS.224	CS.282	CS.302	CS.359	CS.166	CS.369	CS.268	CS.177	CS.214	CS.385	CS.178	CS.349	CS.254	CS.372	CS.348	CS.183	CS.147	CS.129	T.CS.079	T.CS.001	T.CS.014	T.CS.019	T.CS.089	T.CS.020	T.CS.025	T.CS.004	T.CS.071	T.CS.080	T.CS.038	T.CS.003	T.CS.062	T.CS.034	T.CS.048	T.CS.124	T.CS.104	T.CS.178	T.CS.118	T.CS.117	T.CS.120	T.CS.125	T.CS.119	T.CS.126	T.CS.112	T.CS.160	T.CS.122	T.CS.123	T.CS.144	T.CS.139	CS.241	CS.103	CS.015	CS.087	CS.246	CS.082	CS.006	L.034.M1	L.024.M1	CS.356	CS.088	CS.237	CS.085	CS.110	CS.238	CS.113	CS.387	CS.189	CS.191	CS.345.0	CS.233	CS.304	CS.078	CS.188	CS.207	CS.330	CS.364	CS.363	CS.358	CS.325	CS.158	CS.361	CS.318	CS.223	CS.227	CS.112	CS.194	CS.163	CS.322	CS.331	CS.080	CS.339	CS.152	CS.321	CS.285	CS.326	CS.255	CS.390	CS.270	CS.262	CS.253	CS.145	CS.370	CS.393	TFS.020	T.CS.066	T.CS.026	T.CS.055	TFS.022	TFS.025	T.CS.045	TFS.021	T.CS.036	T.CS.049	T.CS.061	T.CS.008	T.CS.031	T.CS.043	TFS.027	T.CS.109	T.CS.095	T.CS.142	T.CS.157	T.CS.151	T.CS.166	T.CS.141	T.CS.152	T.CS.158
T.CS.062	0.634819744842	0.595454365861	0.55808403189	0.560843228927	0.572794392041	0.505293135994	0.564411149203	0.556260403516	0.564045190527	0.506598283146	0.665589017658	0.586812613246	0.528048581247	0.479814774401	0.668595982287	0.484692591334	0.571342680892	0.528890642857	0.765278300941	0.690200961956	0.660645495099	0.648166354818	0.74854739711	0.676457582214	0.523405478105	0.577419607772	0.710381084071	0.56080894265	0.679966134096	0.505616096094	0.668573732418	0.591646373001	0.633705564867	0.619266868737	0.537015860593	0.69617018976	0.682039260286	0.586604412262	0.496097599132	0.684790293959	0.654840412069	0.567787132933	0.753850160814	0.675230462941	0.702262129495	0.722273541754	0.672294864419	0.726237232901	0.641864192352	0.663594387784	0.622059790372	0.626879421204	0.557754705515	0.60543111526	0.632854007747	0.614558460326	0.592227371238	0.716638881447	0.63682193114	0.583158357147	0.655829041722	0.678346653746	0.555117726875	0.590303952212	0.544461007044	0.535998932376	0.493496446747	0.531945660457	0.486074651727	0.557888518122	0.540956211316	0.467362989153	0	0.490300746119	0.514882748567	0.502558407646	0.509044510636	0.518837712279	0.526385107097	0.492901972012	0.501509708513	0.503786422499	0.580122240475	0.478709268088	0.529404165433	0.510404667831	0.468790600642	0.477174574381	0.499348749778	0.504943036724	0.522610711439	0.555264551506	0.593590812088	0.592181775453	0.494580910834	0.555491740208	0.537552005702	0.576072623914	0.536057554437	0.669503712904	0.632908802106	0.653153766517	0.545544207198	0.639602524161	0.55060215487	0.529271793682	0.553123624671	0.633045435866	0.475285608697	0.763148795844	0.593728543016	0.683519484966	0.573522624053	0.610340604118	0.670477723839	0.618481248442	0.709803105852	0.620238612344	0.748747079932	0.75251184844	0.649295049905	0.651842497401	0.631241830627	0.634255060347	0.777021979338	0.627589344591	0.73675851125	0.642474027836	0.671572789027	0.560647677486	0.58161861312	0.620969110928	0.483592269476	0.51377609861	0.7115941994	0.613810629114	0.568432610102	0.642904623941	0.628361149488	0.638093510255	0.726672651256	0.542270561648	0.625669450579	0.642819941926	0.473162626683	0.467489660898	0.683151180907	0.521664784466	0.461900837092	0.519313434117	0.50937224694	0.550434357263	0.515919567803	0.620933903563	0.546311141721	0.550235684454	0.494470762262	0.499320406636	0.471060196001	0.492271053356	0.515087850471	0.530643825097	0.511184093633	0.502331180191	0.494913903757	0.518765903802	0.49784074912	0.451322325658
T.CS.034	0.636746319197	0.617038138456	0.588359829361	0.565606692482	0.592719089279	0.504718078722	0.590960342959	0.590405688358	0.594093843981	0.555701558702	0.669250236082	0.565389922503	0.539516422415	0.524300198461	0.676739345242	0.489464623412	0.59750337387	0.556699636143	0.759094368773	0.67605686481	0.673267027377	0.667918000309	0.742507761466	0.688447108497	0.541126124781	0.575207209527	0.713837270071	0.600958721344	0.686417886871	0.52174599214	0.67328160345	0.559172471368	0.650795179968	0.622525443938	0.575553241908	0.687538243648	0.683464975997	0.610040241607	0.482320446236	0.696862060115	0.654217744026	0.566909804977	0.773273193773	0.667676575389	0.693183125935	0.728822951858	0.654440114126	0.744583045688	0.664069016754	0.668473672539	0.600835574464	0.618491494239	0.553913353655	0.600243754902	0.619818593275	0.621741120779	0.605519288451	0.713704375409	0.653861447243	0.601756356796	0.656665240636	0.680847390443	0.532933576521	0.587656340977	0.521944377774	0.576908416421	0.496396859865	0.501696644661	0.497364730595	0.553426455117	0.582121267748	0.471080586507	0.490300746119	0	0.527725385147	0.520434612195	0.496311247231	0.513257417033	0.556062525692	0.528033288717	0.512771033642	0.49141995939	0.595127512673	0.47664208558	0.502910342765	0.538692713627	0.472881767907	0.518047207867	0.500238494125	0.529034258333	0.543371453099	0.60283625161	0.593253336976	0.559977817288	0.525765417	0.586644526725	0.525247509341	0.553084692438	0.548031140242	0.67078706918	0.625274468684	0.653927034147	0.577354199786	0.648639679577	0.5739429906	0.547686171816	0.539431497776	0.650134642592	0.490260824254	0.755130934543	0.626011111298	0.676449957276	0.568769108132	0.58651370871	0.667191256096	0.604940264435	0.697128680657	0.638561508324	0.74966292108	0.758023593097	0.649373556379	0.62004150707	0.637583057271	0.640802494286	0.775649382495	0.64315370481	0.743757078803	0.644955716987	0.667583067644	0.554002382371	0.609944606261	0.637413510772	0.491972913195	0.493027729371	0.711155480282	0.604819918955	0.595001552383	0.639709263641	0.649162835158	0.620663437788	0.717859652172	0.529130230734	0.626822674873	0.638092933384	0.492828084465	0.49275271036	0.68890334523	0.498663500122	0.499035930898	0.533430470742	0.511549809922	0.555902620554	0.570177033038	0.639428843558	0.536244857253	0.522222029864	0.507221700854	0.466430809046	0.480770641214	0.51734255712	0.541142586097	0.517017033256	0.534571834034	0.500691671402	0.471798792605	0.539521980221	0.480639261986	0.466259416382
T.CS.048	0.586708481215	0.599538333575	0.592815613326	0.58140897084	0.611897004889	0.560051811862	0.597686213048	0.611494672366	0.622494547426	0.565889114002	0.629372764869	0.585019475529	0.565053123268	0.535034907113	0.649687464517	0.558920269865	0.588415455321	0.519180122789	0.711918082966	0.638246403405	0.636075985062	0.652103537918	0.686218868358	0.666642585687	0.562153693574	0.556100064357	0.631411487473	0.558508374531	0.639903040968	0.499256950669	0.630423506996	0.56686790208	0.601786901474	0.607067542037	0.588321609582	0.668387606465	0.658667163647	0.59802971049	0.51926381064	0.636897322215	0.617161266837	0.577417140606	0.706723786983	0.648181009346	0.673704952779	0.689753859352	0.67088124987	0.718037131839	0.661818829692	0.633319930913	0.60322021949	0.634672569392	0.558585136171	0.614936930324	0.635743529688	0.609427906246	0.587337483424	0.677125012416	0.622819852022	0.613249831089	0.58102267837	0.630394213177	0.541982344141	0.599818249054	0.577092174233	0.585534798543	0.542165878466	0.538446422895	0.539945592031	0.56953070201	0.580446712669	0.516362914358	0.514882748567	0.527725385147	0	0.56924062867	0.566699820965	0.539346073237	0.524892220171	0.551360398679	0.531164340293	0.536346291303	0.609927149315	0.536575621478	0.536419221587	0.586378841858	0.526516818182	0.522581870948	0.513621888479	0.579764041437	0.558427102724	0.595469466497	0.582206549183	0.61019277435	0.540599563658	0.615008482042	0.562883660281	0.559122777252	0.582943712854	0.647310831771	0.633439301018	0.616813166545	0.581193256159	0.613224942063	0.56359244547	0.53909627089	0.548850878438	0.637626900405	0.54009736177	0.720599632766	0.625467870095	0.677794434351	0.551771522255	0.578226803521	0.630312010566	0.584053487862	0.650810727932	0.602734254961	0.71683101949	0.697460426021	0.621029552019	0.626361006378	0.597251027957	0.612177785297	0.725282507695	0.620766074859	0.693842648668	0.608953042232	0.631501912756	0.573632435531	0.592976423816	0.612811760873	0.545132705747	0.55002463604	0.681220807774	0.580975751859	0.59178093545	0.633560693971	0.634216902496	0.60396730621	0.716398179445	0.569882871415	0.609559720206	0.651481468172	0.551444298337	0.54939886602	0.656333513706	0.540607083741	0.551404971713	0.534225595841	0.556971292964	0.534067566518	0.569588764034	0.591935955247	0.542052570431	0.536510234309	0.529144343057	0.528014932638	0.515236148551	0.572613412545	0.574041971977	0.559849820474	0.566222149649	0.546437888377	0.522655121265	0.560081457511	0.516641605251	0.543902851557
T.CS.124	0.649061504312	0.575109507346	0.567100525598	0.513297595012	0.530343689044	0.499935579895	0.544018977561	0.515075698286	0.501319975399	0.518252321423	0.663966104541	0.612121360374	0.483382022087	0.525775793425	0.668473695086	0.49732405105	0.552385392276	0.559144812855	0.768139395488	0.704221819027	0.680826677056	0.618880935709	0.746581063226	0.676694333319	0.512196231729	0.634135346246	0.73809277436	0.569204075847	0.667579941121	0.564381356161	0.672618347118	0.629420797449	0.672987522155	0.612911340419	0.511914559471	0.675307636487	0.658978795714	0.602182309832	0.536847106627	0.725225460818	0.655155359838	0.598841780678	0.76935562008	0.69088488009	0.728690839951	0.724182504753	0.668027162629	0.735547784974	0.658464064818	0.691705577585	0.649081315845	0.646715727919	0.598354868697	0.618202244116	0.659462024519	0.652580742966	0.603545466018	0.72577891715	0.677084927913	0.580936334795	0.695224889403	0.700371353082	0.565671584461	0.597910617503	0.57463127754	0.533474635872	0.541844432726	0.576450041384	0.558603691509	0.612967906187	0.527689107944	0.514013998123	0.502558407646	0.520434612195	0.56924062867	0	0.471598188017	0.494591514837	0.550711169346	0.51749426874	0.535458415432	0.551663104857	0.522121560546	0.488480272384	0.56331548605	0.477183165172	0.502046893399	0.546389314816	0.52664043648	0.490184489773	0.544680621932	0.539313313689	0.570150453221	0.591464211232	0.473308481323	0.510500167916	0.51600078087	0.582878588542	0.525663400986	0.709019433218	0.660941701645	0.635196901682	0.494678422236	0.636814584976	0.570024170051	0.56830225735	0.604103338836	0.637774610051	0.504181971127	0.766640580867	0.549892718878	0.68630018342	0.607204007814	0.661232407218	0.663497413783	0.645909323853	0.717003983173	0.655622349173	0.772662662089	0.762864200496	0.628467494635	0.679870599607	0.655945861886	0.658710197648	0.790412716005	0.619290785183	0.760563635627	0.627412879136	0.695381041426	0.548380005313	0.591183129382	0.639123478681	0.525540506205	0.54718035598	0.741563445437	0.616818472393	0.600544053696	0.657882004213	0.664205599528	0.664839971895	0.714863034639	0.594349762215	0.64963615325	0.665311750715	0.505851060095	0.496655734733	0.72530796529	0.564584767628	0.516725533762	0.59758667659	0.583399611296	0.582328014085	0.522332781173	0.652747990748	0.600242076395	0.627430538028	0.548859974624	0.568169049285	0.55035406953	0.481802462516	0.493148212641	0.588070788122	0.514168738932	0.518833481193	0.539588238263	0.565880093977	0.538623181602	0.482140816179
T.CS.104	0.690941753844	0.618596886031	0.576835299453	0.495386331619	0.590880113376	0.456306837367	0.560006071724	0.566128143341	0.515626559364	0.506074756744	0.705026964049	0.59773809612	0.528439346593	0.5233681892	0.683044322753	0.462629820065	0.60630660874	0.556583586213	0.799288342327	0.731297722357	0.714530379133	0.694314004348	0.786405542491	0.715486187028	0.5290554702	0.63322003761	0.744242397582	0.60198541608	0.705263916283	0.543974693218	0.720192367389	0.643498219262	0.681764408867	0.661749538147	0.545990497581	0.722291922856	0.719926459177	0.635137874797	0.530756803306	0.735342997659	0.694019835978	0.595067812534	0.77321246398	0.704535627895	0.752604221078	0.741833382471	0.701793286647	0.752792988145	0.688089590929	0.700282723112	0.664075166862	0.658499916787	0.586526377004	0.640645918243	0.666415930415	0.655754133249	0.59001203455	0.762929199598	0.694817906016	0.603498047707	0.703653007974	0.745769645738	0.547915625085	0.635704260331	0.580338012953	0.480093731784	0.531219007026	0.583776997416	0.542930801301	0.648859770433	0.519396159927	0.489514512969	0.509044510636	0.496311247231	0.566699820965	0.471598188017	0	0.464346394207	0.576461973586	0.481723312038	0.527179919687	0.530171277649	0.490725340782	0.466858394793	0.529342270734	0.443339103371	0.461782461218	0.524610626143	0.470151495702	0.437097640516	0.498610256549	0.577231318034	0.563712028175	0.587946638626	0.50051878937	0.543354613637	0.540653984158	0.571002681586	0.535620754805	0.724541699912	0.664948623747	0.673498800345	0.55786464548	0.662741072308	0.576124211163	0.588725927762	0.640370795848	0.671624940509	0.506450321652	0.797471609251	0.60691986144	0.702552414866	0.594785246987	0.673825510979	0.704390618776	0.654252628583	0.74749896222	0.680140869259	0.798534016066	0.792250528938	0.673206907508	0.70225367803	0.68451817254	0.674418845326	0.805658847067	0.683515581266	0.786156450143	0.67894822845	0.713400000442	0.561735392104	0.624291532351	0.674418754716	0.517983397323	0.53749568057	0.76194268914	0.629717248265	0.618249851002	0.669511063061	0.671379913438	0.693531789584	0.757957897839	0.581020051911	0.673639081373	0.681155777677	0.452617434106	0.471503546838	0.750348625445	0.520319548649	0.448300597378	0.603230572594	0.587069941815	0.61189762749	0.546090371145	0.685781542036	0.600762550374	0.6249651739	0.571654042596	0.526500867976	0.542816331604	0.420296771114	0.44412991484	0.560006791242	0.527802471052	0.480663004776	0.487025388477	0.556571515036	0.504671034337	0.453299228603
T.CS.178	0.657051516597	0.612408276882	0.56585865925	0.465552577939	0.576743263528	0.502287273471	0.578946649532	0.551324504031	0.49141186931	0.496182901395	0.694491962041	0.593401361642	0.480607523004	0.524058974651	0.65428988242	0.473629946677	0.609931414661	0.530714409521	0.776904862258	0.718637370748	0.686842657406	0.66890063665	0.757955633416	0.711673835673	0.540014867303	0.609271895445	0.716295150887	0.61126842429	0.684476211716	0.534268212271	0.676635902094	0.623985466978	0.67917016208	0.633643525253	0.539885821399	0.686121402202	0.698268512055	0.605562019588	0.533502105925	0.696974254317	0.663961838608	0.568318984914	0.768433036537	0.670901655589	0.741037072461	0.723890859759	0.659145973553	0.739856547769	0.659514209345	0.67739182115	0.628053490982	0.612224068543	0.579313699118	0.610925010686	0.651562074913	0.633846591461	0.570194863412	0.743628244035	0.649634130316	0.594689120374	0.692615042893	0.70800554173	0.569380208496	0.619482458345	0.567269172101	0.51869598662	0.529545063606	0.574540715934	0.529095566881	0.631745241912	0.464100277144	0.503144856627	0.518837712279	0.513257417033	0.539346073237	0.494591514837	0.464346394207	0	0.541592098712	0.477095994291	0.483939482765	0.570585002004	0.478369282189	0.450100127978	0.529588026594	0.435985622289	0.474467506027	0.523025747851	0.479173403901	0.459257305201	0.519461305136	0.576402812653	0.5980899774	0.640759761529	0.479219423353	0.513998344677	0.558839640938	0.558711749365	0.583018484906	0.69235990241	0.687154932077	0.653815755056	0.5395084318	0.630395457287	0.582656676137	0.605334944598	0.609910349741	0.63564830595	0.515426705885	0.778310777708	0.593439762542	0.711366540049	0.613809237506	0.660817051013	0.665772767634	0.626661621326	0.713988926459	0.666475453865	0.768291131567	0.750390622737	0.6633181961	0.677885903236	0.656068262129	0.637522672275	0.789854393603	0.661375336307	0.752599222215	0.663233766284	0.681228137584	0.486993656005	0.621436600799	0.667683442552	0.500588344587	0.543542593335	0.742702862866	0.596963645323	0.587023524868	0.649181886928	0.657686615301	0.67793421371	0.743091965728	0.566637103923	0.651435103812	0.683136855959	0.483676197707	0.487797422976	0.722688063763	0.52778424356	0.476924224684	0.601195644484	0.584814036389	0.598858832498	0.544758620352	0.654272243098	0.603388760765	0.631040695581	0.562165341182	0.566679450988	0.559407719549	0.443493187474	0.48363738725	0.588782165749	0.560205405258	0.522821042736	0.489913677494	0.589766760694	0.511736303243	0.445359336812
T.CS.118	0.572328252581	0.603895529817	0.613598816377	0.571741752376	0.583281577679	0.560133792298	0.624958836066	0.596688824096	0.590652759768	0.584047656158	0.607911572189	0.587439817382	0.558736657926	0.541422957992	0.611236961222	0.562655051562	0.6267430477	0.481037463644	0.714611352057	0.640148182068	0.614261262045	0.661571274201	0.707704656506	0.656335874949	0.582082887975	0.546217712939	0.628185742737	0.631805135777	0.633939563749	0.512296391838	0.587729553913	0.599786775056	0.53560738665	0.589947696256	0.577269655217	0.696252575668	0.672217456323	0.579640098277	0.48644020765	0.591051852355	0.587110326355	0.541315675587	0.703006233952	0.593651677225	0.635833032453	0.646870392332	0.585310628098	0.664868454792	0.631552770121	0.614359579924	0.595897717826	0.555760959788	0.579948614876	0.529019476554	0.545073128244	0.543384764256	0.534192247114	0.672528981895	0.545349779157	0.565369278259	0.577038124183	0.610719915976	0.576988550144	0.612853975741	0.517847643758	0.608963458721	0.541895797148	0.480214536217	0.533662812909	0.538476579248	0.57780438411	0.552662818734	0.526385107097	0.556062525692	0.524892220171	0.550711169346	0.576461973586	0.541592098712	0	0.540724185787	0.528586078591	0.495867969161	0.578821436999	0.501872448539	0.530225564988	0.546100595074	0.500162459078	0.503833101372	0.558669233905	0.548648530166	0.598870296873	0.611863195566	0.654779682489	0.635480132643	0.552381320138	0.577574875397	0.56679752152	0.565564060571	0.610654729373	0.652976437665	0.690446788629	0.61066097921	0.548066920291	0.607533234916	0.575849983578	0.594926934732	0.487428645809	0.574576657758	0.569182226298	0.704762827874	0.630011385368	0.695596853936	0.615823443011	0.605165598732	0.607776735024	0.553078595361	0.635508766722	0.531544119617	0.67388055109	0.689008877882	0.623391743888	0.629524511482	0.528579777499	0.551824031737	0.729159797218	0.615546934675	0.652605304653	0.631567383863	0.588361812389	0.520715584755	0.591774692826	0.624459529043	0.512416624355	0.603972722156	0.655388782664	0.517176360101	0.513723991299	0.56755389311	0.559888262316	0.531737627732	0.67744177666	0.517556859146	0.556131549449	0.668216347143	0.52654139555	0.572695873294	0.615807152323	0.551171931349	0.538490892449	0.519283121733	0.5407555043	0.578446150165	0.576556805284	0.521619882486	0.520660754865	0.551956104165	0.536635477369	0.574079500024	0.527744777825	0.540561961977	0.568951751357	0.58702402269	0.58047091862	0.544624310394	0.523418190199	0.594612981152	0.511564238886	0.537126715927
T.CS.117	0.650737469513	0.612741954972	0.578331215081	0.529010497328	0.597284128297	0.487743369224	0.571198658598	0.597192230627	0.558700686553	0.537957340398	0.69050840889	0.609300147779	0.519736547433	0.526640958716	0.644177794621	0.498404164556	0.600251575048	0.575213572791	0.757544649373	0.698347540985	0.682340304509	0.656656324412	0.750819002563	0.696910366075	0.528498447055	0.614606763219	0.692919631999	0.577690470781	0.692469684056	0.552428524728	0.670461464675	0.604265828223	0.647692602658	0.628012553482	0.553411307652	0.708785302567	0.679702165218	0.611867897682	0.516988089846	0.677995292195	0.651167063493	0.53705601731	0.73062311565	0.662523453554	0.713171796838	0.697392791616	0.679488456872	0.744061507884	0.673311930078	0.653922944231	0.622554744648	0.629428744022	0.597022155918	0.635947785207	0.643768201952	0.621826771392	0.629180036845	0.736772886102	0.629138576286	0.584061278632	0.671449165714	0.702781716978	0.598993702733	0.613083597522	0.583756174946	0.541451279361	0.527524767226	0.546944418193	0.530862036191	0.585350842996	0.566284872982	0.49455335987	0.492901972012	0.528033288717	0.551360398679	0.51749426874	0.481723312038	0.477095994291	0.540724185787	0	0.49521341107	0.500282531847	0.545062532106	0.471701218582	0.468755877758	0.472711657731	0.496129136384	0.48488571876	0.49577882419	0.506399148875	0.512507414773	0.58521113443	0.565742475259	0.60774957969	0.479101945825	0.55736407609	0.518165314241	0.561471261333	0.524109451973	0.675014791234	0.647035887104	0.654855552558	0.554670157828	0.649083587299	0.548772035206	0.558838647548	0.580626192006	0.608839042564	0.519026295169	0.762002209935	0.597253400128	0.689526922976	0.567564580291	0.651325001048	0.654778811413	0.60559874738	0.71252542334	0.637360854987	0.744883567428	0.755799538959	0.655607908466	0.667319018418	0.630864920181	0.635747602845	0.774481704691	0.659873688438	0.729946365864	0.654454536177	0.669733579748	0.555638868818	0.597001505139	0.632485068693	0.514465256018	0.516638920087	0.720034394704	0.567295939911	0.580431289861	0.634736720981	0.642378151259	0.651926813444	0.725821328931	0.547196222038	0.661966676985	0.674448971262	0.494203474592	0.490085140503	0.720725122244	0.520081791039	0.4931125069	0.554467994202	0.556992886579	0.564289895639	0.554396978883	0.62702079309	0.585336329693	0.589451455997	0.532862182706	0.542168037911	0.533959038563	0.451435594818	0.483462684994	0.535949670328	0.502649773207	0.45967084656	0.483014942141	0.535715507073	0.512629447717	0.446103561072
T.CS.120	0.628146621735	0.592864795123	0.572572417362	0.565651592111	0.586820034902	0.499493135887	0.587367604113	0.593202024719	0.581182721073	0.561768154577	0.658245182071	0.560976907556	0.555899993643	0.523698316869	0.643928442945	0.483966393834	0.61334533181	0.562184772731	0.749542589869	0.673030577193	0.671729813454	0.670333642223	0.727517390265	0.699137810588	0.54852012826	0.585330167636	0.67728275933	0.600505531458	0.663030562125	0.526699030327	0.657911168688	0.572003378516	0.62274305427	0.623538981036	0.579273691497	0.703329393088	0.685209834863	0.61130604508	0.501654370382	0.650149154887	0.641563575475	0.539314537712	0.732002068475	0.648665994503	0.691619604783	0.705209091449	0.668007423256	0.718222296523	0.658394060738	0.643797245522	0.62521121373	0.6193941926	0.570422697736	0.601382527407	0.612437748623	0.608726114776	0.602956737433	0.70686201744	0.628975995474	0.577584478805	0.632010765608	0.66952449663	0.603646807367	0.588419021393	0.527464890195	0.586090213444	0.530574904169	0.520182406309	0.485535668193	0.552311357648	0.563782812348	0.48798394235	0.501509708513	0.512771033642	0.531164340293	0.535458415432	0.527179919687	0.483939482765	0.528586078591	0.49521341107	0	0.49308924179	0.590358524829	0.439393335053	0.472172539337	0.507545731958	0.465092874211	0.483619848859	0.500797465883	0.497033532995	0.550767563783	0.600602483576	0.609107009614	0.594406256697	0.47855760984	0.571985840672	0.533158511479	0.534019824055	0.565193085587	0.635641888037	0.618106994706	0.642287423619	0.55857758267	0.628996657061	0.56595866815	0.560822221639	0.530599081253	0.619308406901	0.531712445702	0.73841416877	0.632521740869	0.701111687944	0.575673595573	0.605823914541	0.669357575837	0.595047568278	0.680711911347	0.61616370316	0.716207656297	0.727883232344	0.652827987544	0.626479160628	0.622233262621	0.596276481965	0.748278339635	0.637756402903	0.710088117364	0.628557463648	0.634383973953	0.564744476367	0.583258800992	0.619735282557	0.502051159626	0.533548944953	0.718322720369	0.604381041256	0.582162631751	0.645588722284	0.630721991254	0.62611178411	0.731012856123	0.516598429544	0.606344580929	0.647304044497	0.515870164957	0.524675772767	0.680136547319	0.522344913179	0.499123723564	0.538901260619	0.556341469848	0.562538167864	0.566962424407	0.594055587107	0.533706346119	0.539427430218	0.527669780802	0.523780222097	0.488270394214	0.497785253501	0.525110763027	0.533941090504	0.540893222572	0.482634944837	0.482857843833	0.552550505893	0.517080074151	0.447543796003
T.CS.125	0.618972179459	0.612782221393	0.609734181684	0.574044928411	0.60563383817	0.505431817554	0.588069234123	0.62171891541	0.606137089922	0.570551455402	0.668180192233	0.588158642068	0.56929019459	0.522218143288	0.632939558031	0.549691959812	0.629445940378	0.568477853844	0.733716606295	0.657995758473	0.653296500886	0.666898884365	0.71598970137	0.666435090507	0.559926547933	0.578372967107	0.671909911534	0.570441604526	0.663516639528	0.53189648032	0.649861184621	0.564890368462	0.59426176736	0.610094764421	0.558908963306	0.719454526982	0.656278047775	0.589937910753	0.482206901911	0.640090505898	0.623360486483	0.539010494208	0.705452804649	0.623051535179	0.65232724008	0.672334687295	0.650457440419	0.698327129598	0.662469276726	0.627165643629	0.589247425898	0.621561636054	0.561586528544	0.582837652227	0.584652509779	0.602856438671	0.614256707707	0.690118381196	0.596726702625	0.576416229609	0.605996570729	0.657022723809	0.560421139436	0.567839418512	0.552305392267	0.58107496336	0.531310680017	0.492164321213	0.521863851576	0.532937104573	0.584399232624	0.498165269119	0.503786422499	0.49141995939	0.536346291303	0.551663104857	0.530171277649	0.570585002004	0.495867969161	0.500282531847	0.49308924179	0	0.604380187968	0.489417477989	0.496533261415	0.565605415386	0.473398573926	0.492049781233	0.527499153969	0.527845212372	0.577105164772	0.59636565162	0.618678761323	0.559340179006	0.529594341306	0.591963413529	0.495433878696	0.565215707626	0.532891045815	0.62863341106	0.624031921529	0.606340221888	0.5773645459	0.609473001602	0.554882068512	0.555384971377	0.510917113723	0.578141428375	0.523620221362	0.734543097841	0.619980082882	0.657009881692	0.583578892456	0.602708105702	0.638394330284	0.601716754985	0.670691185528	0.571502576883	0.710808263983	0.721484181241	0.641765374047	0.621608460898	0.594201065193	0.597617326161	0.743925436501	0.63096358678	0.697026762954	0.627779695993	0.629684862277	0.574974386685	0.580583378317	0.605190232555	0.516081057055	0.547119062717	0.700422703255	0.573732650942	0.56764629715	0.61471625182	0.600363858715	0.58195145311	0.700023182787	0.533159880257	0.612695496649	0.647008504173	0.506212939668	0.523348893498	0.656079304238	0.526685787127	0.516356686144	0.506602546106	0.537759334224	0.523923577976	0.554340927946	0.547619770757	0.521985547767	0.527543626483	0.489281197916	0.493817036254	0.516496719043	0.509635626405	0.528120820757	0.505772660679	0.491991435388	0.488543015469	0.472967698768	0.520817515348	0.441875935735	0.488851019883
T.CS.119	0.676946257309	0.626538286721	0.616274092966	0.464890410091	0.547896182771	0.566628598916	0.578597737206	0.52536710373	0.493365861124	0.537230931024	0.696723027186	0.632737639326	0.565006588272	0.574551979619	0.69471159104	0.533831540605	0.62000374461	0.565091698075	0.788507415883	0.729322440713	0.683122752587	0.670613984872	0.754355268524	0.681428292076	0.594435977691	0.666790342317	0.738419553869	0.651002886517	0.692550562706	0.627059312082	0.707220673955	0.689681074632	0.688065197862	0.659409050303	0.559025492128	0.694941360275	0.725814479291	0.627028202256	0.615177226398	0.743904563561	0.691741051198	0.62514255185	0.76632743559	0.699706696899	0.758437880847	0.7351148916	0.69110296613	0.736006628276	0.66488715582	0.711073672006	0.697518001458	0.652123826574	0.638939473929	0.639601782124	0.671056318664	0.653942702396	0.588553161002	0.756521740746	0.687231387045	0.598372134124	0.712524621726	0.733259368923	0.606801815821	0.670349167625	0.620297676093	0.513645681364	0.612087655114	0.653589205015	0.60107281785	0.693730745186	0.472908487036	0.599664255898	0.580122240475	0.595127512673	0.609927149315	0.522121560546	0.490725340782	0.478369282189	0.578821436999	0.545062532106	0.590358524829	0.604380187968	0	0.533185686471	0.595803274587	0.489426537208	0.547283358637	0.613499154489	0.568456835942	0.502526271885	0.575854368682	0.593829394655	0.645164195763	0.665159342225	0.554831006518	0.53295458921	0.599397127779	0.596196184542	0.644115285958	0.741717446332	0.722437901097	0.650073823221	0.533471214619	0.657077470525	0.618210307098	0.65964293824	0.669802733385	0.648026548839	0.600283813526	0.777828968522	0.588157657496	0.707450714509	0.674567798741	0.742164217403	0.693673530807	0.668300199463	0.743906873143	0.678252158624	0.781576167969	0.798918513605	0.649248372429	0.730410827339	0.693444888195	0.669800457024	0.813102160218	0.670013404905	0.779297678316	0.665942357332	0.72453226541	0.56442754795	0.64064560734	0.71775812705	0.56789025794	0.634280570347	0.743060990969	0.626427406971	0.60615810815	0.674375929489	0.69244356751	0.697928628498	0.753399656882	0.643727148966	0.683510451349	0.694705880331	0.540189363246	0.56514784093	0.737653565898	0.58925965532	0.522460550418	0.674379498489	0.650465151888	0.665735591552	0.535400394063	0.675971648502	0.662010942268	0.696513402304	0.605063617248	0.643324231955	0.644113862549	0.529121013678	0.537959697794	0.667112594894	0.587568788806	0.59769113151	0.586706370998	0.65232542809	0.590306370584	0.546360439547
