CS.104	L.012.M1	CS.017	CS.101	CS.022	CS.261	CS.265	CS.002	L.001.M1	CS.091	CS.108	CS.259	CS.001	CS.281	CS.098	CS.334	CS.076	CS.066	CS.230	CS.065	CS.161	CS.367	CS.067	CS.154	CS.137	CS.050	CS.155	CS.072	CS.360	CS.073	CS.136	CS.126	CS.375	CS.374	CS.378	CS.380	CS.205	CS.224	CS.125	CS.302	CS.203	CS.128	CS.041	CS.376	CS.232	CS.183	CS.348	CS.395	CS.386	CS.323	CS.177	CS.147	CS.129	CS.268	CS.385	CS.148	CS.389	CS.181	CS.178	CS.256	T.CS.046	T.CS.059	T.CS.058	T.CS.050	T.CS.040	T.CS.035	T.CS.082	T.CS.004	T.CS.072	T.CS.024	T.CS.001	T.CS.056	T.CS.025	T.CS.067	T.CS.048	T.CS.117	T.CS.134	T.CS.124	T.CS.105	T.CS.097	T.CS.120	T.CS.106	T.CS.116	T.CS.121	T.CS.132	T.CS.112	T.CS.091	T.CS.098	T.CS.147	T.CS.110	CS.238	CS.356	CS.088	CS.242	CS.085	CS.015	CS.237	CS.241	CS.087	CS.246	CS.082	CS.006	L.024.M1	CS.110	L.034.M1	CS.364	CS.207	CS.358	CS.151	CS.336	CS.150	CS.304	CS.363	CS.189	CS.346	CS.234	CS.345.0	CS.187	CS.228	CS.330	CS.321	CS.331	CS.339	CS.158	CS.285	CS.223	CS.227	CS.194	CS.112	CS.152	CS.343	CS.320	CS.080	CS.361	CS.202	CS.253	CS.255	CS.270	CS.370	CS.262	CS.393	CS.390	CS.145	CS.326	T.CS.026	T.CS.064	T.CS.008	T.CS.061	TFS.021	TFS.020	TFS.027	T.CS.031	TFS.022	T.CS.036	T.CS.055	T.CS.045	T.CS.043	T.CS.049	T.CS.066	T.CS.151	T.CS.141	T.CS.152	T.CS.166	T.CS.142	T.CS.095	T.CS.109	T.CS.157	T.CS.158
T.CS.117	0.545511232088	0.565906783796	0.578331215081	0.535102510914	0.635760412155	0.469934545501	0.542501066356	0.614303380049	0.581240878617	0.644177794621	0.608922012598	0.525791172478	0.55528694481	0.497561727242	0.537957340398	0.697845615797	0.64244796252	0.593858776086	0.698347540985	0.614606763219	0.680018691496	0.728308395784	0.750819002563	0.757544649373	0.552428524728	0.656656324412	0.575213572791	0.520675032251	0.626960624384	0.639076364197	0.628012553482	0.516988089846	0.604265828223	0.651167063493	0.679702165218	0.532676105516	0.677995292195	0.73062311565	0.62052846534	0.713171796838	0.528148108147	0.53705601731	0.67888989674	0.647692602658	0.553411307652	0.736772886102	0.629180036845	0.653193558298	0.684270381875	0.614009707294	0.653922944231	0.629138576286	0.584061278632	0.673311930078	0.629428744022	0.667491332003	0.652955119801	0.609453079064	0.597022155918	0.622206130367	0.594012044738	0.629409402147	0.523242590357	0.586482519464	0.50487613931	0.511355730878	0.506616547908	0.546944418193	0.555250546423	0.564898871971	0.702781716978	0.631355811044	0.527524767226	0.537843286275	0.551360398679	0	0.513190688477	0.51749426874	0.576930450336	0.484389968866	0.49521341107	0.453463154857	0.554642312437	0.511459986508	0.510117109004	0.468755877758	0.464477797427	0.50536455834	0.462193582672	0.516692792074	0.548772035206	0.675014791234	0.647035887104	0.503231969064	0.554670157828	0.565742475259	0.654855552558	0.512507414773	0.60774957969	0.479101945825	0.55736407609	0.518165314241	0.524109451973	0.649083587299	0.561471261333	0.71252542334	0.654778811413	0.744883567428	0.603366022859	0.581985853534	0.562610212815	0.689526922976	0.637360854987	0.608839042564	0.755792034024	0.660879517552	0.762002209935	0.58176224994	0.648175928022	0.60559874738	0.516638920087	0.555638868818	0.632485068693	0.655607908466	0.720034394704	0.635747602845	0.774481704691	0.729946365864	0.659873688438	0.514465256018	0.626938316043	0.55931378831	0.597001505139	0.667319018418	0.637917478627	0.725821328931	0.580431289861	0.642378151259	0.661966676985	0.651926813444	0.674448971262	0.634736720981	0.547196222038	0.567295939911	0.720725122244	0.513586945048	0.589451455997	0.585336329693	0.564289895639	0.494203474592	0.533959038563	0.532862182706	0.4931125069	0.554396978883	0.520081791039	0.556992886579	0.542168037911	0.62702079309	0.490085140503	0.45967084656	0.535715507073	0.512629447717	0.483014942141	0.535949670328	0.483462684994	0.451435594818	0.502649773207	0.446103561072
T.CS.134	0.591781351672	0.57341854237	0.598132336653	0.545803427818	0.666604644275	0.491342699536	0.57614843885	0.623988391663	0.58593487352	0.679684715637	0.649324740481	0.468183719738	0.598792216493	0.509946428878	0.576765409521	0.693406184726	0.662992707638	0.603519982724	0.695104676985	0.60601202787	0.681359024814	0.731130727415	0.737148527768	0.770430486322	0.519374937868	0.67305709095	0.562051219371	0.492031478288	0.597887239785	0.658566071377	0.631140597486	0.514018059889	0.608934528772	0.656615700444	0.686689805833	0.517606129386	0.68267114549	0.747913096764	0.632258078015	0.689360725811	0.536485947945	0.590454480229	0.656923171807	0.653761865639	0.570598230272	0.734906189444	0.625379810193	0.6465685293	0.688832695731	0.610256289767	0.676061654308	0.652887227646	0.595534690853	0.686587684892	0.649257729515	0.674970599256	0.638439280637	0.642333267239	0.601936413833	0.664992020491	0.618266149783	0.622138261785	0.539934431157	0.580417417474	0.488614560263	0.500006315837	0.499124365953	0.538420679318	0.540270531961	0.542334034223	0.696045606662	0.612392624735	0.512846419387	0.480171791564	0.548264661217	0.513190688477	0	0.513573753534	0.618101652651	0.473679104208	0.520038099593	0.523626858912	0.571830247323	0.54807744149	0.560046725478	0.523147205425	0.500811344371	0.502589552462	0.494219435084	0.537432859493	0.59240030513	0.668676336528	0.660839357752	0.475051857514	0.584146385939	0.604843628533	0.653726634021	0.550614526147	0.562685471685	0.508857198193	0.583289936733	0.545422399554	0.540060432076	0.660680474157	0.584811932556	0.71837641304	0.673456450428	0.746774282229	0.591444773689	0.576836668223	0.610346227131	0.684584417928	0.647562221863	0.659724419889	0.750506865644	0.659344505458	0.769939655862	0.625166081837	0.635305760987	0.640894751913	0.505455077911	0.593492827461	0.617527385498	0.645740140717	0.740586417398	0.632053720595	0.780722744951	0.732146441748	0.656476429697	0.543050817692	0.640359096977	0.59675706687	0.611382100265	0.643460395962	0.610363255674	0.73199877589	0.613078770012	0.647632252822	0.652724353411	0.655865635226	0.662036493928	0.651256514279	0.552910863287	0.616198524576	0.706515656883	0.507004634211	0.527460017165	0.533068765315	0.54054567521	0.502399020961	0.504920818383	0.498120103341	0.49100709289	0.577982808979	0.530883814387	0.509834607189	0.479032185952	0.63628546764	0.489049969613	0.461277171448	0.527361998855	0.483071979073	0.465892147834	0.506057776416	0.485597440932	0.484266225522	0.516695014298	0.454837691954
T.CS.124	0.559788395538	0.54913468356	0.567100525598	0.502857213227	0.630488144344	0.470712793088	0.512913397848	0.589786042478	0.503938976978	0.668473695086	0.569051978146	0.498406356455	0.503539389608	0.492076204045	0.518252321423	0.704277057973	0.637756722995	0.558884231025	0.704221819027	0.634135346246	0.681263082197	0.737307760314	0.746581063226	0.768139395488	0.564381356161	0.618880935709	0.559144812855	0.507105006233	0.616003627243	0.618744979759	0.612911340419	0.536847106627	0.629420797449	0.655155359838	0.658978795714	0.524306780625	0.725225460818	0.76935562008	0.66495117297	0.728690839951	0.557493757978	0.598841780678	0.662148788613	0.672987522155	0.511914559471	0.72577891715	0.603545466018	0.638055118675	0.702474150166	0.631065552919	0.691705577585	0.677084927913	0.580936334795	0.658464064818	0.646715727919	0.682445041646	0.661235580055	0.642514403077	0.598354868697	0.67016614981	0.603484769947	0.564075220116	0.543702897648	0.570161320801	0.509287503848	0.545393098611	0.537583132829	0.576450041384	0.528928098091	0.558666850016	0.700371353082	0.609214883154	0.541844432726	0.553612222923	0.56924062867	0.51749426874	0.513573753534	0	0.545282936332	0.483516951302	0.535458415432	0.490457633203	0.536832286514	0.564239905386	0.509943246838	0.56331548605	0.481789023268	0.502110359313	0.486264743492	0.483777904386	0.570024170051	0.709019433218	0.660941701645	0.476497391267	0.494678422236	0.570150453221	0.635196901682	0.544680621932	0.591464211232	0.473308481323	0.510500167916	0.51600078087	0.525663400986	0.636814584976	0.582878588542	0.717003983173	0.663497413783	0.772662662089	0.613368242621	0.595755435741	0.555749552706	0.68630018342	0.655622349173	0.637774610051	0.760180331345	0.667077075323	0.766640580867	0.61168766502	0.582141239202	0.645909323853	0.54718035598	0.548380005313	0.639123478681	0.628467494635	0.741563445437	0.658710197648	0.790412716005	0.760563635627	0.619290785183	0.525540506205	0.674706450761	0.599799543972	0.591183129382	0.679870599607	0.658400948424	0.714863034639	0.600544053696	0.664205599528	0.64963615325	0.664839971895	0.665311750715	0.657882004213	0.594349762215	0.616818472393	0.72530796529	0.508342899843	0.627430538028	0.600242076395	0.582328014085	0.505851060095	0.55035406953	0.548859974624	0.516725533762	0.522332781173	0.564584767628	0.583399611296	0.568169049285	0.652747990748	0.496655734733	0.518833481193	0.565880093977	0.538623181602	0.539588238263	0.588070788122	0.493148212641	0.481802462516	0.514168738932	0.482140816179
T.CS.105	0.612928546721	0.601249009517	0.644213290798	0.572375267883	0.650396170336	0.533359930592	0.496057920408	0.599859870905	0.531979353323	0.694311373047	0.491442465603	0.609343796775	0.481755825419	0.583864019297	0.554782102432	0.749522115596	0.64855398753	0.651985598562	0.728432172793	0.690626963948	0.701231091855	0.754863048526	0.755176084255	0.784106793752	0.656092676793	0.64701124596	0.600016794741	0.583210344497	0.685521056769	0.631457412185	0.653920477836	0.6349518106	0.709638584052	0.699952110976	0.707344692574	0.630798671619	0.755356047253	0.786220316174	0.709860610274	0.762101350742	0.661316217193	0.666983854368	0.686983959113	0.704017813547	0.567785608951	0.75745525859	0.621111852251	0.642102177707	0.716792024729	0.668145404385	0.723185090795	0.700803182994	0.633124066314	0.673173470344	0.654731107912	0.732673586845	0.685606421802	0.664846545709	0.660271596994	0.708905530016	0.68286483243	0.592483221448	0.647028120491	0.647018725167	0.57277299955	0.63119436897	0.633449807486	0.677103644132	0.587615245216	0.631684661884	0.747358119928	0.684760711081	0.636821699231	0.632632398672	0.625741942491	0.576930450336	0.618101652651	0.545282936332	0	0.570602503076	0.623385774788	0.558984392591	0.594951550554	0.582973803932	0.508104067552	0.632604400745	0.572419320083	0.548981745594	0.558986500956	0.543292525581	0.622463913947	0.726472817921	0.723355936026	0.544613888065	0.539444453041	0.654010730076	0.640524400104	0.598696997186	0.66420511264	0.572210035272	0.530993853676	0.611188106974	0.65353538774	0.659269582387	0.649991377241	0.736326361577	0.676518254921	0.797442375967	0.64307808839	0.677854694441	0.570706821287	0.719816133295	0.693753842355	0.638930040455	0.747810602866	0.664825217649	0.765844023345	0.662393004117	0.629075917778	0.696657295247	0.642988265729	0.56954285226	0.71930084415	0.648590690724	0.737084823761	0.707662443626	0.810865265756	0.795191704789	0.653047960558	0.595403833874	0.707758425092	0.665862890192	0.633624992881	0.729529229696	0.710152958642	0.744568912863	0.628239099925	0.709560802203	0.697689125975	0.725485446567	0.698309588078	0.700081006796	0.664109100724	0.649322415585	0.747928949673	0.618567397511	0.72271878048	0.694208051053	0.679407169472	0.560267994699	0.676521935351	0.636438179417	0.558455809512	0.533501078403	0.633224857417	0.669654008642	0.662143765291	0.697070684112	0.581139495197	0.643981643365	0.676357913248	0.603385349347	0.605278701111	0.689481675857	0.573804807304	0.562028790603	0.613176624033	0.581095607852
T.CS.097	0.570007039265	0.534261957103	0.570667600188	0.532939198022	0.663646012376	0.446134072207	0.502429025201	0.635153197971	0.556271023006	0.689740872981	0.600983024003	0.461448896021	0.539756612218	0.520951945406	0.513686072607	0.737863242014	0.679370839593	0.617256407581	0.740221200084	0.623327949747	0.721862993854	0.780104617317	0.789314330374	0.800441649856	0.555476256516	0.685450541314	0.563850769669	0.515503842693	0.64090108134	0.657010810175	0.659640322552	0.558199978793	0.651251788741	0.70381097162	0.709422013139	0.500905537574	0.727993730048	0.78885143587	0.6887801966	0.737515435153	0.542655982973	0.601141433462	0.686739719009	0.697209043521	0.583565607705	0.772301653482	0.623380622694	0.671637880899	0.731754454327	0.661503366316	0.711202700043	0.683526727898	0.615075452524	0.695387205018	0.675345359384	0.730609713228	0.686714075923	0.66842782986	0.596880226315	0.698871049414	0.64769208945	0.616085007915	0.564919372519	0.606295324184	0.48778895593	0.53240305209	0.541080974515	0.570233775709	0.511263745951	0.571391348896	0.74308331184	0.64704409398	0.568584870443	0.522834234082	0.559993883096	0.484389968866	0.473679104208	0.483516951302	0.570602503076	0	0.509957109027	0.436863474127	0.591031039395	0.502105454514	0.484270418528	0.522010451317	0.435621582386	0.467839433103	0.419620398022	0.487976121128	0.586073134226	0.70334482129	0.655639162938	0.472528196295	0.565301546322	0.561923280701	0.688080820357	0.527295112401	0.621184721682	0.510064680997	0.55263955112	0.533033743288	0.549248794455	0.676199689725	0.587319455174	0.756313610607	0.713069289527	0.79474444339	0.607096958295	0.624038588815	0.585426766724	0.725626364803	0.692013088458	0.663134149437	0.786772525739	0.705398464991	0.804779513864	0.658672797917	0.657870275898	0.675456409931	0.529207250786	0.591865349129	0.65734970355	0.687501662177	0.76693719136	0.671679566032	0.819438737235	0.778615982268	0.687402787304	0.543944493093	0.696696090572	0.619364355018	0.628220667222	0.703095851923	0.660522988164	0.761940394983	0.639261232391	0.691423632962	0.680890709687	0.684857860653	0.701532425117	0.690749888423	0.606926099233	0.643361858538	0.735713381437	0.519453837299	0.605675946905	0.583921273777	0.597976733219	0.47766428663	0.533025412386	0.546178501251	0.458630806251	0.547492548872	0.554641024972	0.559455165379	0.518756799732	0.674960674116	0.477706868121	0.479377975824	0.531930759703	0.501519998995	0.51737133932	0.532854602977	0.432519243134	0.453199452302	0.518109833464	0.466872318541
T.CS.120	0.545990982553	0.550533287473	0.572572417362	0.558394043373	0.622151942291	0.493854079728	0.572775635351	0.611359555386	0.602697798496	0.643928442945	0.645051942006	0.509821644788	0.594948212661	0.514236164476	0.561768154577	0.668719834007	0.633474228055	0.618216134795	0.673030577193	0.585330167636	0.656407317687	0.696347763006	0.727517390265	0.749542589869	0.526699030327	0.670333642223	0.562184772731	0.534833269781	0.597493865998	0.636941672929	0.623538981036	0.501654370382	0.572003378516	0.641563575475	0.685209834863	0.517329878729	0.650149154887	0.732002068475	0.607162624407	0.691619604783	0.512505325726	0.539314537712	0.641285742046	0.62274305427	0.579273691497	0.70686201744	0.602956737433	0.62811694449	0.702220334993	0.590833129254	0.643797245522	0.628975995474	0.577584478805	0.658394060738	0.6193941926	0.653193205075	0.646521310112	0.615784874798	0.570422697736	0.617453038602	0.552232321777	0.642714563724	0.53861614392	0.594292203612	0.507587238147	0.514708214939	0.538868487818	0.520182406309	0.542770130164	0.509106249195	0.66952449663	0.608007144506	0.530574904169	0.526876624531	0.531164340293	0.49521341107	0.520038099593	0.535458415432	0.623385774788	0.509957109027	0	0.509648837894	0.596847088065	0.496754460561	0.545509044433	0.472172539337	0.496282896235	0.529507943478	0.507809152576	0.528801983089	0.56595866815	0.635641888037	0.618106994706	0.483667927048	0.55857758267	0.609107009614	0.642287423619	0.550767563783	0.594406256697	0.47855760984	0.571985840672	0.533158511479	0.565193085587	0.628996657061	0.534019824055	0.680711911347	0.669357575837	0.716207656297	0.580462363239	0.561956216999	0.572384206754	0.701111687944	0.61616370316	0.619308406901	0.730053255634	0.660657855394	0.73841416877	0.584996683802	0.613993005135	0.595047568278	0.533548944953	0.564744476367	0.619735282557	0.652827987544	0.718322720369	0.596276481965	0.748278339635	0.710088117364	0.637756402903	0.502051159626	0.621141902825	0.563874881684	0.583258800992	0.626479160628	0.638035023386	0.731012856123	0.582162631751	0.630721991254	0.606344580929	0.62611178411	0.647304044497	0.645588722284	0.516598429544	0.604381041256	0.680136547319	0.49333636114	0.539427430218	0.533706346119	0.562538167864	0.515870164957	0.488270394214	0.527669780802	0.499123723564	0.566962424407	0.522344913179	0.556341469848	0.523780222097	0.594055587107	0.524675772767	0.482634944837	0.552550505893	0.517080074151	0.482857843833	0.533941090504	0.525110763027	0.497785253501	0.540893222572	0.447543796003
T.CS.106	0.582626040898	0.509279374306	0.585065377454	0.513983792556	0.681777857073	0.416199582634	0.463263758819	0.653386130347	0.58319603539	0.706720582659	0.591985596448	0.457869816399	0.513890573342	0.509572196397	0.502899919077	0.735923793696	0.701125935784	0.623116777089	0.767769630251	0.651741800316	0.73728119081	0.791085625909	0.805681868562	0.824295683633	0.551189499795	0.709897630529	0.574018358753	0.498035432465	0.664236155226	0.698875532328	0.693539854488	0.53562965925	0.675831612646	0.713363431462	0.734700584967	0.524754022231	0.72507924539	0.78514558245	0.6786296667	0.767242112869	0.561554860358	0.596820387924	0.727241561786	0.70801401951	0.567272514124	0.779026360263	0.625367801141	0.686439704887	0.738290894342	0.656813218418	0.712514932459	0.693513072752	0.61989997834	0.703400388208	0.670532724566	0.721468278888	0.690121432743	0.648215053612	0.601118007153	0.671596787226	0.648394507769	0.659871547195	0.549176519176	0.629460435267	0.499303363852	0.546034485843	0.546568298674	0.586144595116	0.558494688427	0.587648171345	0.753424743144	0.66498210071	0.56576414332	0.565023507716	0.584904627819	0.453463154857	0.523626858912	0.490457633203	0.558984392591	0.436863474127	0.509648837894	0	0.606757811514	0.501012138489	0.431312065842	0.515796944607	0.354484707851	0.471314865741	0.373364433873	0.453355979453	0.586353839567	0.743431098589	0.686840498922	0.484634965483	0.569822171727	0.581685421669	0.700165871768	0.504619174893	0.632774796159	0.501902351399	0.562624142232	0.549356194079	0.50487996682	0.686731564806	0.600337681864	0.776546692505	0.720196753763	0.800164603136	0.631931571716	0.623106568617	0.59551442033	0.733607291944	0.693357450721	0.658663555123	0.806901292633	0.721110273885	0.822605717593	0.647333115539	0.676099224129	0.675299162752	0.554908304774	0.586974125849	0.693777468218	0.708698339546	0.774882997441	0.68796749849	0.824105249673	0.7827064725	0.704270290273	0.517972698894	0.691569859131	0.611606853123	0.660600619573	0.721652972075	0.687617812268	0.77475705599	0.630832751418	0.688652324431	0.685966300022	0.699199167696	0.716507376293	0.68613156634	0.587464095301	0.636507732001	0.750567898853	0.502408114806	0.636411572385	0.612790432226	0.598913590872	0.44587754107	0.521530146414	0.559084639702	0.439974017145	0.544650625231	0.53870384155	0.598444218493	0.553650624309	0.678544035778	0.446260699515	0.454022053776	0.529728081669	0.517658850981	0.497470989295	0.537625037852	0.404643371511	0.367717962657	0.532999331817	0.445648518091
T.CS.116	0.563532429658	0.606637444341	0.576336574316	0.601763680008	0.609651578809	0.559066013433	0.609177914785	0.545390587819	0.569859999623	0.657220548117	0.595156398448	0.584759090563	0.577572158497	0.562702595289	0.628294730517	0.691867563681	0.591698902249	0.554126300588	0.64003469861	0.623384167351	0.656759222199	0.707652162024	0.692971664025	0.728108889098	0.634437676021	0.600426363522	0.602359435408	0.587265766439	0.64229003313	0.562691022531	0.587222730322	0.587748137574	0.599417417435	0.649358060389	0.625035049658	0.619473092272	0.684363404205	0.70660840918	0.650532420552	0.708148820272	0.605681867858	0.597582631706	0.631462079251	0.654124747377	0.556747277949	0.712132172863	0.62860410148	0.628285990495	0.65008816669	0.639637695024	0.67522390186	0.623541648267	0.57633437232	0.641369162859	0.645424352959	0.662908480029	0.631535359826	0.632981593832	0.633195589944	0.637135764873	0.603445332757	0.558697880242	0.578068200762	0.526344750171	0.555944241629	0.562427705952	0.575172797791	0.60815384185	0.593894925511	0.592876555968	0.663369833246	0.58673047936	0.574257403353	0.587028748826	0.5647873599	0.554642312437	0.571830247323	0.536832286514	0.594951550554	0.591031039395	0.596847088065	0.606757811514	0	0.603678722495	0.616733526219	0.582964339866	0.592479655172	0.577682043678	0.594757673559	0.570363520237	0.550475655341	0.681631899165	0.645066691911	0.548257211481	0.545682921824	0.589569762945	0.577800151177	0.573073872374	0.569504703409	0.541383619583	0.56633006107	0.547117826621	0.61508026139	0.59279991893	0.575188723812	0.681666134308	0.630785728569	0.740731928207	0.602737037288	0.600937008514	0.559659372976	0.654684099243	0.655146616727	0.629660176095	0.683523603551	0.622349700049	0.717800238463	0.612815762089	0.557795001036	0.635136090569	0.549521082651	0.583859407141	0.631360396625	0.574008394392	0.691974501204	0.646912780552	0.751936644225	0.729259133276	0.595735244445	0.602624729717	0.640716344708	0.611697489282	0.587476534524	0.633164631365	0.629378717639	0.697188083201	0.602148577977	0.66203446932	0.661013583709	0.658413980652	0.640562762894	0.634042257476	0.618351458494	0.608677216326	0.726935608729	0.566988776761	0.628978809991	0.608599089151	0.61979737101	0.607478290153	0.610212347806	0.567638199731	0.625932082044	0.547638712911	0.592028065956	0.598272825584	0.597735801679	0.649783502932	0.59314221138	0.589347870382	0.618269563501	0.568301535822	0.571476020452	0.623606009869	0.604103864765	0.591946071138	0.555925972623	0.565213435843
T.CS.121	0.558143127305	0.565830738571	0.599992524716	0.567227207041	0.65168019137	0.483399199796	0.524411572823	0.613466973969	0.587009654431	0.6750391638	0.612273981329	0.535351454293	0.559535203479	0.520620997713	0.559908742416	0.665304854047	0.660718631256	0.657204598195	0.696258465866	0.576129277356	0.669671047363	0.72319943596	0.747609982899	0.775355198015	0.512826626118	0.705405268409	0.541768019987	0.521396414585	0.595546873864	0.680085292477	0.643284461164	0.524718421619	0.610739358966	0.671615287245	0.708051393461	0.521699383798	0.680693806343	0.74977780786	0.623111795808	0.704216333362	0.553121656928	0.52545868444	0.65715456958	0.629046858615	0.568342575785	0.699689977777	0.568712852072	0.625313392732	0.69834681001	0.584583557855	0.677687449561	0.634503387393	0.611677715529	0.66706527008	0.61133058926	0.681879466297	0.61332948861	0.613107732638	0.561683036348	0.631627703955	0.596644687654	0.648962939739	0.536367006243	0.619092282309	0.53482099668	0.541797655554	0.558923861319	0.582631116249	0.509974267888	0.552489326591	0.68785795937	0.665985281018	0.555507825412	0.576518314151	0.553362067013	0.511459986508	0.54807744149	0.564239905386	0.582973803932	0.502105454514	0.496754460561	0.501012138489	0.603678722495	0	0.506212342	0.482923891507	0.506038106951	0.539392041113	0.52773725636	0.518973618583	0.59227268809	0.6764698523	0.667001133239	0.52170206912	0.575498647789	0.639752326403	0.665311640582	0.54215727856	0.627662383006	0.496351010137	0.552528216558	0.57587965561	0.603518797227	0.63943540363	0.592988588656	0.695642765316	0.694872182858	0.745028414394	0.550311317376	0.58790276403	0.584700656451	0.690527693713	0.636511684161	0.658014864922	0.752348730905	0.640930072525	0.766733751567	0.600681647767	0.651705905189	0.623732279478	0.562605717427	0.552397398387	0.653209440793	0.657179388769	0.709872537909	0.606040480942	0.780095768779	0.743970679672	0.662808117887	0.499968590611	0.664934637681	0.59518720205	0.636860401503	0.635476345625	0.660813275449	0.737224262875	0.58512718231	0.640934657818	0.618009471565	0.663015692877	0.651415670931	0.652190220837	0.534788727	0.614364603407	0.711868385218	0.553560225223	0.610623919716	0.555167646168	0.634969306213	0.530808990293	0.540018440321	0.580720951981	0.497080607432	0.592452521427	0.572006854317	0.60204470783	0.577931026327	0.652959575146	0.539387075283	0.559900831509	0.612179300594	0.548158758735	0.517894331007	0.603328104856	0.554030280633	0.516586898247	0.596094445235	0.490113653822
T.CS.132	0.602423822896	0.541053151714	0.633735863469	0.56486966613	0.675788729406	0.447522667481	0.27422986446	0.640243272483	0.573635256822	0.687475818675	0.578438909881	0.515335485184	0.49205169935	0.529054683697	0.513020703334	0.722353216536	0.666336116177	0.665290911403	0.729559642241	0.647894821071	0.709135540624	0.774225641851	0.779851322401	0.799693676551	0.568086139348	0.705913710836	0.536197745839	0.499923392108	0.646236166394	0.69942005213	0.659062878238	0.536291057611	0.67092844511	0.68484386406	0.739222612	0.538931373717	0.714645747565	0.779444084433	0.660918127915	0.754656469419	0.587287514191	0.590558891268	0.69472532864	0.683454996665	0.559360343176	0.753859396678	0.577327372718	0.647653104353	0.731475653299	0.620876602643	0.691197775873	0.673134135537	0.615069825152	0.683577551371	0.634879510909	0.698734487975	0.661520656166	0.635280891893	0.601792271751	0.65697130426	0.616373247785	0.64165580387	0.581648043182	0.636163265136	0.520219270822	0.551059430362	0.597003900956	0.594068381336	0.534116046196	0.589052156805	0.727130274172	0.69043783921	0.580477961353	0.604316262173	0.586966087943	0.510117109004	0.560046725478	0.509943246838	0.508104067552	0.484270418528	0.545509044433	0.431312065842	0.616733526219	0.506212342	0	0.558889886274	0.45204822495	0.485714020033	0.46053993887	0.492462985782	0.617380955841	0.735840518861	0.714134210609	0.502564160033	0.549921664223	0.624872426086	0.685344362792	0.560480072455	0.660899711559	0.521161007481	0.52777677753	0.573497813848	0.599295312151	0.659726038229	0.590928296518	0.745293797889	0.691600818778	0.786895140824	0.612794024462	0.620872728102	0.581695235943	0.726313096805	0.657228441618	0.637152146308	0.785068668182	0.684198454572	0.797224796011	0.626750476929	0.668085391087	0.649948039122	0.61084331815	0.533223251601	0.703540280034	0.688584220883	0.752722139067	0.654964603768	0.809887566455	0.768836243732	0.680985776947	0.508739214676	0.689305750378	0.6058576647	0.648627964726	0.708196259245	0.702826503582	0.762844158136	0.602272612362	0.669713185308	0.669242696129	0.683299155097	0.703791712676	0.684325735795	0.586389416157	0.628019156936	0.736106654902	0.55767367987	0.651298854205	0.63621386593	0.629424266373	0.477757589548	0.578649409395	0.594561545055	0.471816160435	0.556424218692	0.554579428157	0.615136869155	0.591308262849	0.671129769954	0.503555926974	0.540602201237	0.62317935496	0.531688292145	0.513290635703	0.618710160163	0.47248741174	0.443422164889	0.588168898934	0.480884144802
T.CS.112	0.529480626181	0.554084676604	0.576108181662	0.586075013817	0.590172077671	0.512139152001	0.599350704724	0.619742190072	0.596315533731	0.638891588552	0.662045265491	0.525579950894	0.614020888326	0.526552034972	0.589883664155	0.658141072527	0.631292615922	0.619738909255	0.661641331863	0.564631610529	0.651486244255	0.714767064647	0.725330651737	0.745503132996	0.550438566084	0.671122863063	0.570569051895	0.534994500949	0.598643471776	0.629884278069	0.611821899203	0.52029233803	0.560423623105	0.651088018727	0.679064586742	0.525243713151	0.644340249566	0.713703835548	0.588822133921	0.687309933057	0.536982594677	0.532334344178	0.624915150916	0.609956168771	0.597878366142	0.697333566765	0.600586467939	0.631584033355	0.669515014624	0.59713932404	0.643839210167	0.617449264353	0.585641179485	0.64596990027	0.618573197637	0.646057840494	0.614718220525	0.594396567453	0.576253017901	0.615425587001	0.545368599623	0.622251810984	0.510810035804	0.558379513941	0.534028637162	0.521602912643	0.50780294246	0.523714225011	0.550187749799	0.518056049419	0.657500632602	0.599299038177	0.516080827971	0.512971073277	0.536419221587	0.468755877758	0.523147205425	0.56331548605	0.632604400745	0.522010451317	0.472172539337	0.515796944607	0.582964339866	0.482923891507	0.558889886274	0	0.514821566164	0.548608001992	0.54458460352	0.522104957237	0.571950002007	0.63586622941	0.618913105853	0.511416512841	0.584609862297	0.586622800704	0.631584826779	0.56271375264	0.561727616589	0.522558886986	0.582060181098	0.52818975186	0.559414320137	0.622686330289	0.544462677873	0.672313273246	0.662864064253	0.707822401135	0.582795703162	0.559956775469	0.577546986203	0.670167508517	0.590624959141	0.639991977876	0.727260118411	0.661241242037	0.732818616175	0.577335622793	0.625537726883	0.600787101721	0.538039918431	0.584842420439	0.624835766997	0.615304203237	0.693630010694	0.602239514834	0.747850043152	0.701526896635	0.636624797672	0.507314984935	0.613681621045	0.563030983329	0.603546258657	0.611047825645	0.603029879168	0.734789982415	0.598587409835	0.619302720749	0.6250422378	0.621126499316	0.63315735423	0.606369844924	0.517326546541	0.584166286616	0.683406527199	0.520338149711	0.539058247514	0.519986164737	0.559542327811	0.53140092498	0.509943392428	0.528585279818	0.528804167264	0.592483110483	0.496743806345	0.544780694665	0.52387700561	0.591591070398	0.541817042501	0.499565281893	0.542459155062	0.521721377808	0.500586453343	0.52555037845	0.558759133232	0.506549541619	0.512544737583	0.490078290028
