L.007.M1	L.022.M1	CS.101	L.025.M1	CS.009	CS.104	CS.172	CS.003	CS.199	L.031.M1	L.001.M1	CS.243	CS.295	CS.217	CS.021	CS.335	CS.050	CS.056	CS.368	CS.161	CS.269	CS.229	CS.155	CS.072	CS.064	CS.327	CS.154	CS.305	CS.065	CS.377	CS.374	CS.126	CS.203	CS.380	CS.224	CS.302	CS.205	CS.232	CS.378	CS.213	CS.376	CS.282	CS.236	CS.375	CS.041	CS.395	CS.268	CS.369	CS.182	CS.148	CS.323	CS.183	CS.256	CS.385	CS.178	CS.359	CS.177	CS.147	CS.214	CS.254	T.CS.069	T.CS.003	TFS.024	T.CS.059	T.CS.034	T.CS.016	T.CS.023	T.CS.041	T.CS.024	T.CS.028	T.CS.085	T.CS.014	T.CS.022	T.CS.076	T.CS.062	T.CS.132	T.CS.159	T.CS.122	T.CS.178	T.CS.102	T.CS.180	T.CS.110	T.CS.156	T.CS.153	T.CS.125	T.CS.119	T.CS.105	T.CS.160	T.CS.124	T.CS.097	CS.241	CS.015	CS.237	CS.085	CS.242	CS.356	CS.110	CS.246	L.024.M1	CS.087	L.034.M1	CS.006	CS.103	CS.088	CS.082	CS.346	CS.304	CS.363	CS.191	CS.336	CS.338	CS.113	CS.364	CS.044	CS.308.0	CS.150	CS.188	CS.387	CS.164	CS.358	CS.152	CS.343	CS.163	CS.321	CS.112	CS.318	CS.319	CS.194	CS.158	CS.361	CS.285	CS.339	CS.202	CS.080	CS.227	CS.270	CS.253	CS.370	CS.262	CS.393	CS.145	CS.390	CS.255	CS.326	T.CS.045	TFS.020	T.CS.064	TFS.027	T.CS.031	TFS.021	TFS.025	TFS.022	T.CS.036	T.CS.026	T.CS.049	T.CS.043	T.CS.008	T.CS.061	T.CS.055	T.CS.095	T.CS.142	T.CS.152	T.CS.141	T.CS.109	T.CS.157	T.CS.151	T.CS.158	T.CS.166
CS.241	0.510469791654	0.555422248917	0.458854116669	0.634535071686	0.659568435171	0.523528787625	0.576781465056	0.534016786797	0.603034969506	0.583715368849	0.605593563603	0.550783467335	0.60498469426	0.512884039975	0.652187158371	0.785837359994	0.662884087856	0.682545767581	0.531859557867	0.696108171521	0.779135819225	0.659045143528	0.576401043712	0.514581999628	0.592915396203	0.575179121823	0.765650509795	0.532632382494	0.615070952041	0.700132309901	0.678434053414	0.559699088986	0.545474378067	0.544644489164	0.758455643178	0.747129954757	0.712103837966	0.517100637959	0.705114222158	0.685010158113	0.679263436708	0.709418809854	0.689210778227	0.650305449928	0.67480094951	0.658933797992	0.717292207592	0.753994072594	0.617623643221	0.719060302101	0.658772828643	0.758470836284	0.674305606931	0.671986334738	0.624359700957	0.732936637364	0.699492061821	0.66872262707	0.663286903773	0.686856313931	0.591239342778	0.496949038255	0.588633232173	0.618660648263	0.543371453099	0.575428905878	0.768470938281	0.579205649486	0.577501320974	0.576479839822	0.549871429131	0.58889686469	0.598230672035	0.600459176771	0.522610711439	0.560480072455	0.556854724958	0.532009724057	0.519461305136	0.518071690017	0.580016269363	0.516438728346	0.521297507843	0.535077667408	0.577105164772	0.575854368682	0.598696997186	0.524659638409	0.544680621932	0.527295112401	0	0.532168618998	0.663980884564	0.566826481818	0.54075230249	0.692598543573	0.650832600056	0.536851562272	0.562977205597	0.612653412663	0.569463322822	0.52576598351	0.532321773013	0.632097949787	0.568864913874	0.771157129626	0.705632856837	0.691808364642	0.531216853455	0.631230187548	0.657950206096	0.536243820598	0.74120606187	0.548773467306	0.69609341697	0.610997367281	0.684429102608	0.62875179697	0.729628085043	0.773360540057	0.541681025436	0.680811775233	0.669450132728	0.521338036756	0.652589699919	0.680638550333	0.671079997262	0.766123621092	0.652181098343	0.687846868281	0.731939252438	0.669340640047	0.653583880084	0.600541958842	0.786673772823	0.687674781183	0.757337232197	0.666687539057	0.685063361321	0.683954048233	0.597371569248	0.666327595007	0.648570563105	0.640337280107	0.568987827177	0.514405642519	0.509025895558	0.522627378661	0.548067507547	0.573700058716	0.611786849934	0.519846169143	0.574387459375	0.745197878786	0.68826673223	0.567221708734	0.615823950269	0.60004385748	0.533742341333	0.506803424995	0.590713785732	0.536823930577	0.561193168351	0.493958864345	0.571797292763	0.527448721327	0.50202460153	0.534541364968
CS.015	0.532166439893	0.615352006269	0.537296797237	0.5899486726	0.664500505875	0.558776782218	0.549137438336	0.591647264894	0.600518049702	0.662770017004	0.618992973152	0.554087060257	0.656439257049	0.539523676672	0.657258351914	0.774595241974	0.661883777859	0.701690701455	0.619071030659	0.678990824266	0.751805226104	0.676985712734	0.645472650783	0.598161022585	0.628909440068	0.55025431339	0.757597749971	0.602739432874	0.643167033504	0.738218842525	0.699406971199	0.624035865601	0.586246069381	0.617798014299	0.756621347958	0.755930016965	0.739698130858	0.605971642246	0.69912312318	0.714342681697	0.697109494702	0.712032124175	0.685270186063	0.661787013019	0.66266264534	0.700717804991	0.725203793517	0.776221584017	0.675649610617	0.719717613439	0.713205582659	0.768738122096	0.700840811511	0.709287525016	0.661299957364	0.760426662596	0.71865193205	0.711998392985	0.681552095912	0.727764312317	0.659204660562	0.579039468789	0.608330246997	0.646119960454	0.593253336976	0.632990754529	0.774944911634	0.622342779871	0.618697780742	0.628749258906	0.598713287256	0.616172036958	0.642652384477	0.670433714744	0.593590812088	0.624872426086	0.615465205064	0.614088130714	0.5980899774	0.556109081232	0.597326684546	0.569058915248	0.547549280795	0.591115503843	0.618678761323	0.645164195763	0.654010730076	0.62090828282	0.570150453221	0.561923280701	0.532168618998	0	0.657851324879	0.59932895796	0.597387519608	0.696617148589	0.65291014849	0.613714803367	0.55115353149	0.560354536215	0.573720104108	0.544311436463	0.5802820208	0.601308521028	0.623815431726	0.76157014379	0.699232145024	0.700797951644	0.579726218916	0.665704113754	0.690934135036	0.534276242031	0.744215559421	0.559932911043	0.689474212473	0.643128282177	0.676396771103	0.660673137535	0.73743106314	0.790851709753	0.635206717879	0.689439901088	0.659721027129	0.581733077404	0.639312233116	0.707980243895	0.693956374962	0.781585822764	0.64561012	0.681910961569	0.734543081324	0.669586906949	0.654345521844	0.618440522068	0.782491130933	0.700064417087	0.783233189302	0.702565673797	0.691130364381	0.665735852641	0.654334498453	0.693968799399	0.670529489507	0.676085431178	0.622251331884	0.577335854457	0.586652844209	0.586653077724	0.610535523405	0.607929297532	0.637651425139	0.608452505811	0.615628606104	0.750145897936	0.693924542191	0.564557937483	0.626166089067	0.655004961723	0.549472003897	0.567210582162	0.549095233663	0.592335587628	0.525570838042	0.583192613182	0.551229928097	0.552594597903	0.593055113636	0.570610898124
CS.237	0.694311366777	0.674570898263	0.682788076794	0.621948682897	0.582546974503	0.585713038944	0.570553039206	0.603032814413	0.568006168836	0.620337923218	0.634837241272	0.621521582348	0.638895941093	0.624501303809	0.575812929821	0.634077982581	0.560866768016	0.570333856197	0.598876404741	0.533449602374	0.667533213688	0.572352424369	0.632275273771	0.609206781019	0.581680206371	0.632602524501	0.656396419959	0.667221769229	0.582536933373	0.572694412901	0.581999097278	0.615190787875	0.656107750406	0.65140750255	0.621272735249	0.613614255574	0.617120467228	0.533609731545	0.60265345383	0.593134191004	0.592645973556	0.573929006044	0.58950580228	0.577805187579	0.562754570555	0.587143058393	0.570984206063	0.58792330511	0.573533517306	0.584190822838	0.586575632611	0.572321787377	0.570379649544	0.587829756	0.627044449391	0.624678554169	0.604293371901	0.586602788624	0.572318994149	0.583327803439	0.628528829229	0.668693783961	0.648892597076	0.613350308177	0.653927034147	0.639378288678	0.688332082075	0.621861174626	0.613555220046	0.639140594827	0.644003086261	0.611275818858	0.632642663467	0.605052278149	0.653153766517	0.685344362792	0.678154785006	0.64770317978	0.653815755056	0.696039766328	0.615205257402	0.659745281381	0.655924589603	0.630906483871	0.606340221888	0.650073823221	0.640524400104	0.680738329658	0.635196901682	0.688080820357	0.663980884564	0.657851324879	0	0.558514065257	0.633551673005	0.644472000506	0.522532899029	0.61827093213	0.684203445837	0.608215008425	0.624469964051	0.565277399246	0.573088217305	0.681821448272	0.576271597325	0.593953970367	0.594248852923	0.569385056106	0.651023522158	0.596258962244	0.572295060362	0.639308723899	0.595721290235	0.607418335166	0.557484151481	0.531454498644	0.648198682629	0.576766765705	0.563487643874	0.65024726231	0.612713311696	0.564338089379	0.501388565908	0.642885537489	0.521679589725	0.559483872429	0.58584407278	0.643350312405	0.521307405572	0.597139256576	0.559195032655	0.633239860505	0.631328876172	0.548038720526	0.587151325165	0.595088410159	0.637639535593	0.6000950804	0.611776108669	0.604530751259	0.623332824913	0.574982949861	0.586756254558	0.574383479182	0.654821988214	0.673734335541	0.637614381613	0.657083995918	0.637571017578	0.652286277993	0.629017742408	0.681864135257	0.601044099522	0.662390108357	0.600280912423	0.651785653003	0.6634110998	0.629857904822	0.632898735987	0.691486208543	0.691319508028	0.644305344159	0.679737504848	0.665321060819	0.65102938521	0.678416543208	0.654489208352	0.62677751437
CS.085	0.560527903129	0.545921341627	0.553630111569	0.61762848901	0.621544069523	0.523258399037	0.515128710231	0.508660474534	0.570239699128	0.526167990035	0.52084851022	0.575718753976	0.611485845373	0.512015824624	0.592064479314	0.732736934667	0.598708237734	0.632467314551	0.549578049288	0.631286720058	0.729666873827	0.622960894396	0.560468523508	0.498814636065	0.538483494913	0.607909846953	0.741707246216	0.549337822666	0.621398789077	0.640561860222	0.644630813152	0.551469531556	0.604266209817	0.564858684549	0.749412057838	0.715327021046	0.701813797554	0.492216875338	0.667474627777	0.678357937431	0.647831730152	0.67583855954	0.641704017695	0.622706199944	0.593123932038	0.608684945513	0.622177503554	0.687982550193	0.577539277151	0.657871486619	0.630841432915	0.705958829858	0.635167175188	0.62777146602	0.603968532857	0.70291112798	0.678899280616	0.644762405872	0.640272316373	0.628918280108	0.595038365158	0.562064900249	0.601860499254	0.544459657053	0.577354199786	0.583709937142	0.724053231128	0.575451153473	0.563900174574	0.600180143488	0.58876828448	0.578932615286	0.587548344046	0.569548058283	0.545544207198	0.549921664223	0.532445223499	0.553787963547	0.5395084318	0.602307574333	0.548598072891	0.530074807261	0.579910113436	0.504724301083	0.5773645459	0.533471214619	0.539444453041	0.550122724836	0.494678422236	0.565301546322	0.566826481818	0.59932895796	0.558514065257	0	0.528887030626	0.677014324492	0.573854429849	0.531201460986	0.586873598823	0.588680057499	0.577758136587	0.516284221975	0.517789019008	0.669085767619	0.469225217818	0.702813435218	0.672386832741	0.640983480507	0.55029412281	0.602271136963	0.591804722249	0.587807351776	0.697079167998	0.553381207192	0.641816970528	0.528381717872	0.686577453083	0.603514261487	0.648609536659	0.74558967963	0.54397804333	0.665510672213	0.578925511198	0.590961131654	0.558779751915	0.64098597681	0.647863802343	0.744270246016	0.541801221483	0.677793674871	0.692048594559	0.658266216946	0.666144819336	0.532529811872	0.759281107842	0.651799279715	0.696800373553	0.633364240572	0.649592292965	0.642304691409	0.611952322351	0.641499681144	0.576831652599	0.598530393905	0.607916797217	0.540947287512	0.546768739646	0.592096732832	0.576076530035	0.620469147317	0.628733303186	0.552334414848	0.50952469803	0.698128208069	0.644785533538	0.596961848875	0.653183868373	0.608404169696	0.59096447746	0.541812280593	0.632322262269	0.564570191574	0.621236966327	0.547100100646	0.585682462104	0.589717121909	0.543992548579	0.573765927483
CS.242	0.496725621972	0.531223978351	0.538138756932	0.629422764309	0.63281639909	0.535499214573	0.558321575599	0.530988808668	0.60049058216	0.507588013047	0.53354295873	0.540314872793	0.560176056246	0.526938236942	0.604084494233	0.733729890785	0.639062595266	0.663161793629	0.499432098016	0.655701875992	0.745673651724	0.617947993822	0.553437010162	0.478243815532	0.57963571849	0.567762830169	0.756653944193	0.467701538591	0.573942769904	0.641965090431	0.635308887769	0.480954954756	0.525298235446	0.512135095227	0.755119080333	0.697152709101	0.685778643075	0.532360095045	0.667418755751	0.665674242475	0.630290771033	0.663703871175	0.698415473817	0.558019005349	0.63741111212	0.603556101904	0.650276809028	0.725814949462	0.558559283244	0.660609200004	0.597047865132	0.709965056868	0.641055556699	0.620774969255	0.55668892506	0.719969932103	0.65336497326	0.641455948217	0.607262555728	0.609134752369	0.538448137495	0.487851774391	0.517718810186	0.596388930791	0.477737195314	0.534625160111	0.729283472987	0.508227980601	0.510633072441	0.519787704663	0.488966420955	0.550931321423	0.5462269541	0.507960292011	0.461725906803	0.502564160033	0.543291151595	0.320868865842	0.492965659171	0.527458541001	0.515218458855	0.498864721554	0.459922364212	0.48897259352	0.474545095941	0.547705238349	0.544613888065	0.49419868852	0.476497391267	0.472528196295	0.54075230249	0.597387519608	0.633551673005	0.528887030626	0	0.663271860001	0.617886620009	0.469335145052	0.5494538737	0.57380497523	0.56028858775	0.524310390615	0.579862940519	0.642473683326	0.522936540595	0.741027870922	0.679550796428	0.628873599958	0.483662375418	0.570890336175	0.580457117133	0.554310488817	0.699938280551	0.520974660598	0.655916686107	0.540310474976	0.618911229935	0.551513115445	0.710724458052	0.744672389096	0.472305691728	0.62714828147	0.627869755957	0.520427280163	0.621289319272	0.638233062326	0.622930229573	0.725459241991	0.625452570859	0.64424281106	0.720359118592	0.606018403559	0.625122499159	0.588929874905	0.77629626737	0.627281284092	0.714693298374	0.627107237304	0.631223592371	0.637258569416	0.543021995091	0.634865952467	0.571045935884	0.585635849398	0.556179809266	0.455778164017	0.485174957541	0.509401437922	0.503393335801	0.560029098068	0.536808196657	0.451463107921	0.536555657163	0.690147858043	0.624431690285	0.489134545198	0.556625627708	0.540739315768	0.53865462646	0.50016240178	0.537141315816	0.478867951107	0.537770967519	0.482538755292	0.506974549613	0.505766617134	0.411126040173	0.476085504729
CS.356	0.690196023402	0.743302551413	0.70410288664	0.679829559443	0.627426857181	0.647033262825	0.639385135601	0.721208949739	0.678678116747	0.687883710802	0.711752532283	0.663489435318	0.66962280849	0.670319614722	0.63483616274	0.618844109228	0.675124206372	0.688182265762	0.654192565868	0.638343948839	0.622867002446	0.640236732604	0.669096020227	0.68677135078	0.685334495677	0.677353694575	0.635912164054	0.682496656734	0.641078244848	0.671729455244	0.658601987328	0.640630256903	0.690243237698	0.689749233768	0.671113819034	0.593518290961	0.622337549079	0.668336268861	0.646561001727	0.636442598537	0.620667069642	0.668354664946	0.721134265581	0.58932123333	0.672741354252	0.688356563904	0.719373293731	0.666082546049	0.664093510399	0.699552501493	0.679992111063	0.689305861277	0.674609981047	0.6780944441	0.660602501262	0.648251852844	0.641322347666	0.632901701622	0.600465545397	0.65572157365	0.629498452505	0.651284700968	0.656648006845	0.713315315766	0.67078706918	0.638796371846	0.577858480337	0.657883449726	0.630604857978	0.663189319019	0.671835047173	0.662590132435	0.675643227772	0.680837740923	0.669503712904	0.735840518861	0.748134322887	0.664558578005	0.69235990241	0.704069791737	0.690701692086	0.695470306696	0.655618777836	0.706607296702	0.62863341106	0.741717446332	0.726472817921	0.723958434884	0.709019433218	0.70334482129	0.692598543573	0.696617148589	0.644472000506	0.677014324492	0.663271860001	0	0.664533228202	0.66029542872	0.666249822701	0.654919000704	0.680931289077	0.630196624937	0.686755347101	0.658938481836	0.687092922378	0.650067554846	0.644799290824	0.671274035066	0.687331337668	0.614611712077	0.704773312747	0.650461759564	0.596696567676	0.653903342193	0.613487451944	0.625320343971	0.585772481592	0.601608688864	0.668416213733	0.64037965873	0.663236950015	0.629737228977	0.634176761987	0.661086793306	0.643632807728	0.645857377695	0.645108699449	0.659842786682	0.649077013044	0.607652917489	0.63408265359	0.62507065114	0.607275147608	0.654038109968	0.674907115924	0.643846156697	0.647670767627	0.698375536751	0.640125757059	0.666972010222	0.662001485026	0.694162523762	0.679652938795	0.63491332127	0.639529480306	0.700110714001	0.692306259424	0.670124909412	0.658593321276	0.669518070595	0.61993166964	0.700262178124	0.701457840565	0.622069171727	0.591219645118	0.661083659907	0.608599584705	0.630328230419	0.669393706524	0.714383022387	0.636760371485	0.630174695041	0.662330176837	0.705878099761	0.646981222218	0.693500031499	0.678540518099	0.644070447882
CS.110	0.678061650087	0.670212054049	0.659809788386	0.643437566054	0.587925323562	0.589614623974	0.598581971135	0.617444814988	0.59652177216	0.637754980786	0.62384332867	0.609932599537	0.637438131509	0.631971984498	0.586823515648	0.647152914739	0.594032889065	0.58495314469	0.603674651876	0.580662149196	0.695766148092	0.5899421099	0.642437092856	0.606051177883	0.607679726977	0.64126713069	0.656007940302	0.659536964163	0.598355648845	0.625017276977	0.586603191766	0.607719398354	0.639605463634	0.656541238971	0.650691098176	0.638148875452	0.623370114274	0.576547549132	0.635822751993	0.600558335626	0.603185399006	0.612554061255	0.639893617205	0.604818232659	0.57455849971	0.613871335183	0.587187474925	0.615978161296	0.593703624139	0.584788903086	0.595824729886	0.613017464457	0.560621828121	0.60607554362	0.623136219053	0.662885424893	0.605129498307	0.587039855712	0.620624606307	0.577801125026	0.620679774138	0.657760302137	0.633573320922	0.626099751065	0.648639679577	0.611274073157	0.701698010701	0.6238401146	0.607059216593	0.637164828009	0.639333451088	0.627550736885	0.615103917872	0.620287464696	0.639602524161	0.659726038229	0.667596693525	0.637309297875	0.630395457287	0.676310076698	0.636079560503	0.651540266131	0.651779476329	0.631068556564	0.609473001602	0.657077470525	0.659269582387	0.667543675628	0.636814584976	0.676199689725	0.650832600056	0.65291014849	0.522532899029	0.573854429849	0.617886620009	0.664533228202	0	0.622003652563	0.674883543218	0.602822645438	0.603851708015	0.585844137117	0.589535679268	0.668357294259	0.595610021222	0.655992435811	0.66912614459	0.587268331953	0.641525424279	0.610943667884	0.565062494381	0.637545997529	0.626099408737	0.605919927631	0.609094607676	0.548461020479	0.666508676758	0.598193858387	0.604686703572	0.659253001158	0.614911061733	0.597037723491	0.576861425278	0.639378099637	0.532749613173	0.591255220967	0.619746044782	0.616147706215	0.545093521176	0.615496866182	0.638352283291	0.633456739453	0.67082730667	0.563685159592	0.66218998044	0.57454396662	0.638788591317	0.592473629447	0.609316595716	0.622957350573	0.638465857794	0.5890362111	0.58377161154	0.601064236801	0.648194193786	0.659780862073	0.626058505009	0.646257141794	0.636714649289	0.642927976871	0.637170565631	0.669952767604	0.613422213574	0.637975054111	0.619331232423	0.646839651395	0.655788323394	0.637022052505	0.620541425818	0.673952927223	0.662397828663	0.645117607046	0.664487507734	0.674334590948	0.63900747475	0.65293700624	0.649359218781	0.636299340863
CS.246	0.543864862551	0.543332090276	0.556327557825	0.626891917903	0.634799909827	0.542225308562	0.559991396246	0.536261622241	0.618680638419	0.528330200269	0.550884137829	0.537730477847	0.537261546232	0.532187496277	0.609628407066	0.734278187512	0.63943527396	0.660615754839	0.480808560855	0.670370963477	0.73815557695	0.633208032831	0.560939933665	0.509166603045	0.590602431085	0.606658625463	0.745814145938	0.463288164931	0.583968193604	0.61443080809	0.642074689029	0.51169015511	0.498285767323	0.51134595102	0.732083897088	0.69432900757	0.655324317956	0.521258210533	0.662219992538	0.64111058785	0.632717093659	0.626927644945	0.677324515182	0.578646997414	0.637106535563	0.598564541417	0.62062423742	0.699408674984	0.546470165252	0.652403963684	0.568762162683	0.682373057046	0.617508877496	0.589980277762	0.576825898438	0.671604538546	0.641227529992	0.623127495627	0.589161639162	0.603994185352	0.54792022336	0.531122026406	0.558658254557	0.593134161101	0.525765417	0.54009806357	0.723763263255	0.529011997823	0.543929924164	0.494725106835	0.507844129587	0.586180453117	0.552672870455	0.551249424662	0.494580910834	0.521161007481	0.53666471676	0.466657390846	0.479219423353	0.549107339885	0.504108353246	0.513631205866	0.491112495894	0.505777799019	0.529594341306	0.554831006518	0.572210035272	0.485795905948	0.473308481323	0.510064680997	0.536851562272	0.613714803367	0.61827093213	0.531201460986	0.469335145052	0.66029542872	0.622003652563	0	0.565881193368	0.610377430309	0.57496890198	0.522870501659	0.567310640921	0.651782900718	0.520056463451	0.726358042844	0.662905478243	0.622395558967	0.52436491501	0.573651518993	0.566541884325	0.58038355777	0.684799001865	0.538820069266	0.667037111167	0.541277978584	0.616734586368	0.559245573594	0.715981083957	0.722415130416	0.502148664285	0.629083079882	0.60553678192	0.509211381954	0.621176728083	0.611593370608	0.597129789453	0.705773632589	0.628413717467	0.619277545596	0.702975943917	0.594495462613	0.626499482472	0.581491698803	0.760871300042	0.613192703207	0.699800134362	0.604537418956	0.652900958932	0.632792957534	0.533346514736	0.621487272954	0.55725220635	0.568298148746	0.580143863211	0.520252752092	0.518941265971	0.529161183008	0.552290404761	0.603161319984	0.553236152566	0.490460072268	0.557986096538	0.701425184859	0.625426922399	0.551106756679	0.596728206638	0.556953599804	0.55971758335	0.530238649884	0.58036514071	0.518880102264	0.586470668805	0.479546152358	0.538818917102	0.521210630019	0.444472600841	0.485630456333
L.024.M1	0.463497652414	0.576603520763	0.543868277663	0.604592884367	0.661637953451	0.575109997849	0.585408095356	0.604728978697	0.625312986016	0.628407235172	0.618568900937	0.545368199487	0.614977655561	0.529126719637	0.651659711188	0.75380451111	0.668272036639	0.730721268239	0.573583647168	0.691864214784	0.737243729586	0.697311846753	0.635782596105	0.561627179187	0.655430817016	0.565398921345	0.778766201505	0.57240088373	0.671679745699	0.722386584873	0.668226650756	0.593563572355	0.590622800259	0.58346321789	0.747854424525	0.727419756573	0.714107515548	0.629063951179	0.681847729119	0.711266086961	0.683449572889	0.712425527257	0.738452174346	0.628475841521	0.702713766563	0.711818482634	0.701015641304	0.768793951057	0.654604875475	0.711825631663	0.689549343534	0.749716628547	0.687032333876	0.697603419	0.624773978473	0.713072255453	0.688275233489	0.684310283641	0.662287420321	0.686220150958	0.626363480105	0.490151429899	0.580180921832	0.636132170211	0.548031140242	0.616397377138	0.743341110492	0.595524808008	0.600651966109	0.621296960089	0.538177476414	0.601248530071	0.636751226188	0.623548451892	0.536057554437	0.599295312151	0.613228599781	0.560024702186	0.583018484906	0.483516181257	0.602364313888	0.569786580562	0.503160671311	0.583448361412	0.532891045815	0.644115285958	0.65353538774	0.568861546067	0.525663400986	0.549248794455	0.562977205597	0.55115353149	0.684203445837	0.586873598823	0.5494538737	0.666249822701	0.674883543218	0.565881193368	0	0.55910340113	0.609029513043	0.509888646348	0.60389901845	0.619821219327	0.615440889412	0.756169247975	0.704456307758	0.68752755445	0.539106391878	0.619760437151	0.683879131839	0.566312397948	0.734425783718	0.588516236895	0.71340240839	0.622412928225	0.660219449289	0.624991039555	0.738059122796	0.773377072276	0.582155156891	0.664585080447	0.675735066507	0.543716715253	0.675180269155	0.686326521581	0.684672809926	0.750687496911	0.661097706696	0.678591367814	0.741876541604	0.63910587815	0.664533079763	0.629101971877	0.771797819671	0.678309560261	0.738118176357	0.696365267385	0.672956044664	0.697264338233	0.602382098639	0.695542114137	0.650496980445	0.643682061699	0.590096950315	0.533403389789	0.533161529471	0.54641429784	0.55857965953	0.551842161376	0.57797694647	0.533750380116	0.579242879333	0.716295071592	0.647741496239	0.548242215818	0.623676439547	0.619477423287	0.540683722599	0.519678250036	0.485816965915	0.535344353525	0.483943950386	0.514001503818	0.501338706519	0.505258238936	0.526430238559	0.511311565272
CS.087	0.580752783646	0.652901685036	0.610534496744	0.584576986519	0.61471763074	0.538232398926	0.526599599824	0.591366295789	0.555581932616	0.659468131932	0.621401851026	0.595735468957	0.604532463323	0.568841199359	0.608142966288	0.717266722828	0.619564733397	0.648815220553	0.594617347201	0.624995288829	0.676667226172	0.612067799076	0.669100092953	0.552084251978	0.603617706025	0.581874434504	0.705478776551	0.612815559534	0.615722832826	0.675595681286	0.650249046262	0.594501792626	0.580036418081	0.629940823967	0.710426757832	0.666883248589	0.689572844122	0.597868191615	0.64785790325	0.667762103952	0.621439091513	0.672186963613	0.681069383459	0.594249217049	0.616999088479	0.684166906891	0.669078124424	0.712255289447	0.652314146881	0.668916296876	0.671608697234	0.698258931188	0.676044545438	0.669303166442	0.65412840304	0.683405704127	0.673650329334	0.643961460503	0.618963328591	0.666520739588	0.641629074689	0.581985234233	0.595230166572	0.616161700683	0.559977817288	0.612019898661	0.67962588419	0.60132258678	0.600997839425	0.627369066603	0.546589865314	0.599531617474	0.608043024783	0.641161781609	0.592181775453	0.660899711559	0.67112649076	0.588951197599	0.640759761529	0.597938155572	0.603526792506	0.62265942542	0.54366919715	0.610677214806	0.559340179006	0.665159342225	0.66420511264	0.653947854633	0.591464211232	0.621184721682	0.612653412663	0.560354536215	0.608215008425	0.588680057499	0.57380497523	0.654919000704	0.602822645438	0.610377430309	0.55910340113	0	0.586018538177	0.496528750003	0.591417923618	0.554428758342	0.591982211982	0.665172998407	0.667724059943	0.647916399466	0.587766720758	0.603919898215	0.652134069391	0.553310492303	0.671488337181	0.538396598737	0.61015133758	0.616318599589	0.646051585716	0.59389493511	0.644250955819	0.730374008137	0.612629904904	0.641930285381	0.576296899199	0.545868989268	0.600797061852	0.64094693218	0.653992479995	0.73070163949	0.5825797856	0.614225560477	0.666019410064	0.598072601589	0.623139688864	0.576736044394	0.721605913468	0.679573484639	0.699530028944	0.665517574976	0.657020862247	0.647018954482	0.616907248697	0.657852786015	0.654911212033	0.634752133225	0.564476477151	0.600005792573	0.583847949749	0.576972214248	0.59477965015	0.588988252063	0.569251418782	0.619606702228	0.60547688522	0.699645545066	0.641682196659	0.546376849768	0.586397399489	0.610968101978	0.578689878166	0.613229793679	0.534278784585	0.562400733685	0.569413764315	0.601095896376	0.523233114756	0.568250516514	0.584923496747	0.586218398993
L.034.M1	0.590125228343	0.621663090153	0.607081981328	0.612216307981	0.579558938691	0.555768990376	0.574018875464	0.582326830006	0.593181509471	0.611864326653	0.616225301061	0.562137819331	0.603834141248	0.57908798214	0.585318806827	0.704893999373	0.654303730146	0.638111235593	0.588535000399	0.631625165361	0.717922997865	0.624391529982	0.60351659223	0.591664895903	0.617226004459	0.582024455142	0.700751337807	0.589623845025	0.606788572397	0.651836714969	0.624184791281	0.580134864072	0.537681779282	0.582090372337	0.726567744248	0.715150469358	0.641731283791	0.603212624168	0.663078617522	0.625210290831	0.624467535754	0.641279994235	0.635627658566	0.608003040055	0.649599859789	0.639193640335	0.643421363362	0.678289201289	0.612005775442	0.631825537067	0.621542559864	0.685426892674	0.624077035494	0.626412041289	0.612185705129	0.716562350564	0.6589614003	0.62699417533	0.640173189499	0.6133474534	0.605963997408	0.590462143039	0.572101684661	0.621863863828	0.553084692438	0.572538254488	0.752680097853	0.569256004342	0.578468549851	0.584507908084	0.548469438638	0.622970954787	0.56672071055	0.58585069163	0.576072623914	0.590928296518	0.630681752547	0.572664199338	0.558711749365	0.579809828597	0.561405721277	0.569932378389	0.538426284098	0.592191926145	0.565215707626	0.596196184542	0.649991377241	0.587412686208	0.582878588542	0.587319455174	0.569463322822	0.573720104108	0.624469964051	0.577758136587	0.56028858775	0.680931289077	0.603851708015	0.57496890198	0.609029513043	0.586018538177	0	0.56111377072	0.597055203483	0.608215335409	0.616177440863	0.71974581048	0.702713508048	0.635809227312	0.592499216062	0.612043652546	0.623435222073	0.555860685934	0.676947476121	0.563876382538	0.671423390818	0.582443473885	0.656143128044	0.581516859611	0.681606400263	0.703154438882	0.566846712315	0.626004423801	0.622196584407	0.583105366764	0.589079259089	0.609123012161	0.615783398069	0.690952863652	0.613082136575	0.641177111468	0.681012037141	0.640749486119	0.669034264967	0.593143497398	0.730475689608	0.622197107163	0.718086606411	0.613091046789	0.605977529293	0.630444975014	0.584615082765	0.641341074245	0.609254953855	0.618437879727	0.605748826492	0.578491081727	0.543804955129	0.549541000392	0.549894585744	0.585203313419	0.597618775063	0.585693951964	0.580096785083	0.693613545428	0.641746099679	0.584945965351	0.602537233708	0.597981514244	0.529147623793	0.583821805603	0.592914893781	0.56723168669	0.577342021541	0.566932280834	0.585256964313	0.547544943765	0.557601854634	0.577301551435
