L.033.M1	CS.019	CS.261	CS.039	CS.296	CS.293	CS.017	CS.257	L.022.M1	L.008.M1	CS.003	CS.101	CS.105	CS.043	L.012.M1	CS.067	CS.149	CS.064	CS.365	CS.171	CS.060	CS.042	CS.366	CS.077	CS.371.1	CS.072	CS.153	CS.063	CS.066	CS.373	CS.302	CS.292	CS.374	CS.205	CS.128	CS.282	CS.136	CS.375	CS.378	CS.232	CS.126	CS.203	CS.224	CS.376	CS.125	CS.268	CS.182	CS.147	CS.369	CS.348	CS.214	CS.148	CS.254	CS.372	CS.395	CS.323	CS.385	CS.129	CS.386	CS.178	T.CS.014	T.CS.025	T.CS.004	T.CS.069	T.CS.052	T.CS.082	T.CS.003	T.CS.062	T.CS.079	T.CS.042	T.CS.050	T.CS.038	T.CS.007	T.CS.046	T.CS.071	T.CS.160	T.CS.092	T.CS.100	T.CS.106	T.CS.091	T.CS.105	T.CS.131	T.CS.118	T.CS.102	T.CS.104	T.CS.159	T.CS.111	T.CS.139	T.CS.178	T.CS.110	CS.087	CS.356	CS.242	CS.088	CS.237	CS.103	CS.015	CS.085	CS.241	CS.082	CS.006	CS.246	L.034.M1	L.024.M1	CS.238	CS.387	CS.207	CS.311	CS.151	CS.188	CS.336	CS.346	CS.274	CS.330	CS.345.0	CS.325	CS.347.0	CS.165	CS.191	CS.113	CS.080	CS.152	CS.112	CS.194	CS.285	CS.318	CS.321	CS.227	CS.343	CS.319	CS.320	CS.158	CS.339	CS.163	CS.202	CS.326	CS.145	CS.390	CS.253	CS.393	CS.255	CS.262	CS.370	CS.270	T.CS.061	TFS.022	T.CS.036	T.CS.008	T.CS.049	TFS.027	T.CS.045	TFS.020	T.CS.064	T.CS.066	T.CS.031	TFS.025	T.CS.055	T.CS.043	T.CS.026	T.CS.142	T.CS.152	T.CS.166	T.CS.157	T.CS.151	T.CS.141	T.CS.109	T.CS.095	T.CS.158
T.CS.106	0.642224155531	0.56564371654	0.416199582634	0.632684972627	0.469999194504	0.41416843965	0.585065377454	0.608313141895	0.472517415988	0.692695169227	0.5521227068	0.513983792556	0.547676858853	0.643823254272	0.509279374306	0.805681868562	0.684292495174	0.647596724368	0.539333673314	0.6477852122	0.660695151269	0.69574677461	0.759962606716	0.596546286826	0.638515762169	0.498035432465	0.643942740346	0.753036089077	0.623116777089	0.644138157804	0.767242112869	0.648372590523	0.713363431462	0.72507924539	0.596820387924	0.716752445154	0.693539854488	0.675831612646	0.734700584967	0.567272514124	0.53562965925	0.561554860358	0.78514558245	0.70801401951	0.6786296667	0.703400388208	0.609312873443	0.693513072752	0.775502208953	0.625367801141	0.675155993759	0.721468278888	0.688243661346	0.668788015718	0.686439704887	0.656813218418	0.670532724566	0.61989997834	0.738290894342	0.601118007153	0.592763257031	0.56576414332	0.586144595116	0.578188960066	0.690322834462	0.546568298674	0.469499036045	0.48773428887	0.731942914531	0.457399815761	0.629460435267	0.536811652143	0.684026756138	0.648394507769	0.537421181569	0.42370167891	0.508848534619	0.520905041015	0	0.354484707851	0.558984392591	0.430438122767	0.560826930002	0.444184104642	0.403131393825	0.463348944434	0.488329443974	0.395962744799	0.461189288897	0.453355979453	0.632774796159	0.743431098589	0.484634965483	0.686840498922	0.700165871768	0.576293950079	0.581685421669	0.569822171727	0.504619174893	0.562624142232	0.549356194079	0.501902351399	0.600337681864	0.50487996682	0.586353839567	0.625449181104	0.720196753763	0.643750831437	0.631931571716	0.681501753897	0.623106568617	0.806901292633	0.711440251496	0.675299162752	0.822605717593	0.805418518791	0.753721912544	0.741359050482	0.511183350062	0.598639515834	0.660600619573	0.517972698894	0.704270290273	0.7827064725	0.774882997441	0.695765668926	0.554908304774	0.824105249673	0.691569859131	0.693906015093	0.611606853123	0.708698339546	0.693777468218	0.710408219561	0.687617812268	0.636507732001	0.587464095301	0.68613156634	0.77475705599	0.716507376293	0.630832751418	0.699199167696	0.685966300022	0.688652324431	0.612790432226	0.439974017145	0.544650625231	0.636411572385	0.678544035778	0.521530146414	0.598444218493	0.44587754107	0.502408114806	0.446260699515	0.559084639702	0.592121254354	0.53870384155	0.553650624309	0.750567898853	0.537625037852	0.517658850981	0.497470989295	0.532999331817	0.454022053776	0.529728081669	0.367717962657	0.404643371511	0.445648518091
T.CS.091	0.623694682916	0.558316072528	0.40516835291	0.628901771148	0.461342672308	0.411057622755	0.575439732308	0.588503809185	0.491894281029	0.680877060989	0.544305375214	0.502099173465	0.515327390245	0.636461613122	0.516950704242	0.783957632461	0.67829910799	0.617009828058	0.530718028504	0.635316456063	0.641407757671	0.677144307014	0.748917978105	0.577489102314	0.611268690724	0.465841353177	0.618002642902	0.741696193094	0.612815129595	0.629327896934	0.753799492961	0.634544854597	0.704209435374	0.723705641127	0.598000223736	0.722730686464	0.671858897394	0.658549769595	0.72734086283	0.560401842302	0.520319182154	0.551475544984	0.776335012062	0.686613760755	0.680630206366	0.703829443986	0.590899099869	0.681156747977	0.772381964257	0.611630526489	0.65244747446	0.705433542458	0.667795777013	0.645456389078	0.671626418877	0.647347388399	0.663197806636	0.608783424983	0.724877842339	0.588991020115	0.587613274989	0.553632949436	0.564489767683	0.549324656929	0.664348055354	0.540137547516	0.441509430832	0.468040033422	0.719101050636	0.460771805632	0.623797753684	0.516738603605	0.650146188159	0.625715294211	0.524853108677	0.441381546092	0.523773203661	0.504785518302	0.354484707851	0	0.572419320083	0.445783123929	0.526640977687	0.458386101954	0.414943591526	0.490295133365	0.468437952933	0.406587882807	0.460115188454	0.47087116177	0.606928713567	0.704429614696	0.477838285263	0.666679370121	0.69187087424	0.578193635209	0.567792876442	0.553052416648	0.492322855626	0.544271793602	0.530948256337	0.500174471527	0.575033407668	0.487807787152	0.547752755131	0.599676622635	0.707021432015	0.633683039126	0.63408662631	0.65973957691	0.613910605256	0.779858573379	0.697567058823	0.655819342347	0.810453526184	0.778763820828	0.727264102926	0.720320642757	0.489335251322	0.575471220901	0.640503864063	0.507081520126	0.694944383644	0.771658434518	0.772325810462	0.691274040231	0.544954932062	0.811370499278	0.680672301832	0.681178333869	0.601301091677	0.697136968854	0.687415438549	0.699455074544	0.666791062087	0.618899064205	0.571465516181	0.686534028931	0.76321146519	0.714677533055	0.617111394952	0.67017875282	0.670386399587	0.672966234292	0.593592886381	0.425406490172	0.542774017174	0.61117897918	0.6466917515	0.496686807062	0.561777352708	0.441638469021	0.486410454973	0.435641235306	0.526306203994	0.571615182878	0.504389024621	0.522455390776	0.727303342976	0.508165280631	0.48842217364	0.471793444752	0.510922725244	0.437787122513	0.509636963192	0.400736697478	0.415248800691	0.433251942274
T.CS.105	0.668759787741	0.636390450845	0.533359930592	0.631194515007	0.572699797917	0.594100949587	0.644213290798	0.598656047788	0.492918884798	0.708202528983	0.525371390941	0.572375267883	0.592761219833	0.645695464208	0.601249009517	0.755176084255	0.673918599321	0.596613046795	0.624295637005	0.612964803279	0.652155775976	0.703514266422	0.752000651614	0.628813430819	0.720165434843	0.583210344497	0.595328535439	0.677880730387	0.651985598562	0.643223645053	0.762101350742	0.6267436654	0.699952110976	0.755356047253	0.666983854368	0.722310391537	0.653920477836	0.709638584052	0.707344692574	0.567785608951	0.6349518106	0.661316217193	0.786220316174	0.704017813547	0.709860610274	0.673173470344	0.629940215729	0.700803182994	0.753423727992	0.621111852251	0.709436080198	0.732673586845	0.693328681498	0.678624867871	0.642102177707	0.668145404385	0.654731107912	0.633124066314	0.716792024729	0.660271596994	0.607116184849	0.636821699231	0.677103644132	0.659357460452	0.672055114346	0.633449807486	0.620432357628	0.595112489582	0.72212337077	0.571447982096	0.647018725167	0.496016213324	0.725049257281	0.68286483243	0.636626578323	0.519029425939	0.556410308134	0.555820115777	0.558984392591	0.572419320083	0	0.580256470818	0.631594670339	0.611916769089	0.542073588335	0.50285426516	0.621532641476	0.556934104988	0.501774242443	0.543292525581	0.66420511264	0.726472817921	0.544613888065	0.723355936026	0.640524400104	0.589798891973	0.654010730076	0.539444453041	0.598696997186	0.530993853676	0.611188106974	0.572210035272	0.649991377241	0.65353538774	0.622463913947	0.686605034333	0.676518254921	0.68517349646	0.64307808839	0.753723656652	0.677854694441	0.747810602866	0.731095000101	0.696657295247	0.765844023345	0.783263154605	0.727538474054	0.765826558326	0.600116544879	0.663771316281	0.633624992881	0.595403833874	0.653047960558	0.795191704789	0.737084823761	0.705110596021	0.642988265729	0.810865265756	0.707758425092	0.719194514008	0.665862890192	0.648590690724	0.71930084415	0.65118265902	0.710152958642	0.649322415585	0.664109100724	0.700081006796	0.744568912863	0.698309588078	0.628239099925	0.725485446567	0.697689125975	0.709560802203	0.694208051053	0.558455809512	0.533501078403	0.72271878048	0.697070684112	0.676521935351	0.669654008642	0.560267994699	0.618567397511	0.581139495197	0.636438179417	0.699564763153	0.633224857417	0.662143765291	0.747928949673	0.689481675857	0.603385349347	0.605278701111	0.613176624033	0.643981643365	0.676357913248	0.562028790603	0.573804807304	0.581095607852
T.CS.131	0.620174485847	0.525878499804	0.435948098755	0.639552956088	0.437333447651	0.470635719757	0.599065390273	0.58716506149	0.52474108264	0.655471453037	0.544214922815	0.546589708802	0.515068271137	0.615038707829	0.551897556731	0.76377470724	0.627364368183	0.601141907688	0.503556568335	0.616420052186	0.639456119891	0.643020201636	0.716218287071	0.559715801699	0.590100914358	0.486695987206	0.603449360998	0.699944341745	0.633444993373	0.589171676941	0.722953417284	0.624601100699	0.653371141383	0.67424056044	0.534694489075	0.659820865982	0.648805566366	0.606622849873	0.696349998719	0.55688427336	0.494633245388	0.521514993531	0.740567080829	0.647443687943	0.618813357661	0.661225269763	0.566582885311	0.633202301783	0.726394365897	0.596614534192	0.613746267931	0.682026526901	0.601903490145	0.610296779454	0.61682028209	0.579301919379	0.615013526169	0.589980198771	0.677965465691	0.579845851404	0.573883359883	0.511191646945	0.551129199277	0.534662309091	0.634056500142	0.507655561608	0.487686197123	0.478204580703	0.674893140679	0.410679060763	0.608857179618	0.508025492918	0.651994073906	0.599278798591	0.489472558365	0.453578880347	0.48908174738	0.51062564343	0.430438122767	0.445783123929	0.580256470818	0	0.530430822286	0.501133816979	0.425637170008	0.519279614224	0.476897158492	0.424346715272	0.46517559784	0.462716582932	0.598624833697	0.686260025737	0.453717008211	0.655000797903	0.667497105832	0.587428436632	0.603642723347	0.566073371637	0.536056537525	0.522861943649	0.538642391048	0.436213694211	0.564169131668	0.54751581699	0.591244912773	0.584536776861	0.686908002847	0.606908687327	0.578033098418	0.632356204407	0.577556550086	0.767189651153	0.651970140787	0.610848520013	0.7818876497	0.763173396189	0.709446100792	0.696015635828	0.517995449378	0.585764926762	0.619589487269	0.48791816341	0.665148215178	0.73091204741	0.739107490106	0.63990607007	0.523186278713	0.785933328893	0.644643064022	0.633846482382	0.584369610641	0.669920858869	0.632107358925	0.660599692763	0.651755844297	0.595398975085	0.516302155462	0.64016984525	0.738424959549	0.658845292321	0.567544220687	0.648336549755	0.617665830966	0.646936317759	0.563207143311	0.420713127645	0.56573526301	0.583563277007	0.644249157672	0.5123567941	0.565470014484	0.461249854223	0.507305360325	0.480640586662	0.548171365487	0.536130323084	0.541487509461	0.530453659377	0.721635044749	0.549083488845	0.473065596217	0.435366012035	0.537358693627	0.483371075435	0.564662184639	0.421766584696	0.482921594963	0.388751274458
T.CS.118	0.630392672161	0.573137613253	0.53265781029	0.603895529817	0.57210194188	0.573167599919	0.613598816377	0.624958836066	0.609584040566	0.558585537163	0.602286271125	0.630030627651	0.541422957992	0.579057629539	0.57791922977	0.707704656506	0.54730526458	0.612706492845	0.580606500206	0.6267430477	0.598005359249	0.634603564166	0.628185742737	0.58233513098	0.578593991293	0.522168670673	0.593360071765	0.656335874949	0.639098006342	0.477280197577	0.635833032453	0.579640098277	0.587110326355	0.591051852355	0.541315675587	0.593651677225	0.589947696256	0.599786775056	0.672217456323	0.577269655217	0.48644020765	0.594437221586	0.703006233952	0.53560738665	0.527050653253	0.631552770121	0.449156319727	0.545349779157	0.664868454792	0.534192247114	0.595897717826	0.620970585927	0.545073128244	0.543384764256	0.575509853397	0.51131006603	0.555760959788	0.565369278259	0.649500635555	0.579948614876	0.576988550144	0.541895797148	0.480214536217	0.495362684649	0.528940228864	0.564245657371	0.552662818734	0.526385107097	0.577038124183	0.545874945411	0.594130996349	0.57780438411	0.54479862112	0.509759388606	0.533662812909	0.546100595074	0.60298300942	0.59606072728	0.560826930002	0.526640977687	0.631594670339	0.530430822286	0	0.601553102785	0.576461973586	0.603911163143	0.541965837347	0.548648530166	0.541592098712	0.548290407368	0.635480132643	0.652976437665	0.518559216077	0.690446788629	0.61066097921	0.611863195566	0.654779682489	0.548066920291	0.598870296873	0.577574875397	0.56679752152	0.552381320138	0.565564060571	0.610654729373	0.575849983578	0.487428645809	0.607776735024	0.61381521204	0.590169177842	0.605165598732	0.533309249438	0.687098456252	0.560873536732	0.553078595361	0.704762827874	0.689008877882	0.627256718915	0.669458719412	0.569182226298	0.594926934732	0.591774692826	0.512416624355	0.615546934675	0.652605304653	0.655388782664	0.528579777499	0.603972722156	0.729159797218	0.565375392827	0.530137722553	0.49295871995	0.623391743888	0.624459529043	0.631567383863	0.647858000317	0.517176360101	0.517556859146	0.56755389311	0.67744177666	0.668216347143	0.513723991299	0.531737627732	0.556131549449	0.559888262316	0.520660754865	0.538490892449	0.576556805284	0.551956104165	0.521619882486	0.527744777825	0.5407555043	0.52654139555	0.501735693036	0.572695873294	0.536635477369	0.519283121733	0.551171931349	0.574079500024	0.615807152323	0.58702402269	0.511564238886	0.523418190199	0.58047091862	0.544624310394	0.594612981152	0.540561961977	0.568951751357	0.537126715927
T.CS.102	0.609551926535	0.562426021194	0.498751294319	0.615779296345	0.50431597177	0.483336345232	0.566647259221	0.577232184318	0.540626682701	0.692433493823	0.584860123232	0.522548384598	0.558501781121	0.639644928823	0.557330437756	0.774712870067	0.672205945574	0.643363241757	0.562567978233	0.618476058399	0.643001065147	0.666183345624	0.746752771897	0.585649704067	0.625922319633	0.539255171838	0.650760099984	0.734268064473	0.592324418239	0.641495049701	0.746190464362	0.626716895313	0.680656337171	0.718126214694	0.601555406823	0.711572622826	0.687600231817	0.651750005601	0.707918506617	0.592650507487	0.561076596796	0.543937831749	0.757429468741	0.687053509342	0.669286774112	0.702635789697	0.629381731929	0.673036470107	0.773398307417	0.673563210003	0.671529085825	0.715440207934	0.68517569183	0.681908894559	0.692093885777	0.671431083664	0.672214816488	0.614768883831	0.717849377182	0.63934651283	0.598047513465	0.566766986731	0.606903373706	0.602586161665	0.695112056604	0.546938456128	0.484452763054	0.531361386244	0.72470068675	0.526305094832	0.619954329112	0.586218613489	0.685171913302	0.637543677743	0.582689795753	0.515451906231	0.585517203348	0.564314958045	0.444184104642	0.458386101954	0.611916769089	0.501133816979	0.601553102785	0	0.479457209817	0.537696393242	0.496031080363	0.510491280834	0.532172699361	0.542184425087	0.597938155572	0.704069791737	0.527458541001	0.656432434862	0.696039766328	0.573318527238	0.556109081232	0.602307574333	0.518071690017	0.603588359619	0.543400737295	0.549107339885	0.579809828597	0.483516181257	0.569154580845	0.625733907124	0.697518768559	0.616923610274	0.66095869556	0.675104624285	0.630078101094	0.778210003085	0.696764038333	0.664770855323	0.788933603758	0.772933790827	0.709838299682	0.690079317335	0.534700770628	0.57359803255	0.637422358385	0.551614999923	0.686960705825	0.761953774939	0.761833828924	0.68994398655	0.533325470454	0.792381553621	0.672855326743	0.688533155172	0.619158057204	0.697463854898	0.665885177013	0.689035974006	0.67189647168	0.634360992794	0.597745321291	0.69374388619	0.749424145176	0.701212399306	0.631964456711	0.68938350948	0.698776293319	0.679611320334	0.63437866596	0.511184597532	0.561634824625	0.624698062384	0.681520397137	0.543200598705	0.568322327381	0.503039061366	0.526102773084	0.485221249494	0.560219725933	0.587173526015	0.536866746379	0.568346815373	0.724423025956	0.542281797644	0.525188436356	0.516609777453	0.538713775823	0.493787424452	0.520321087468	0.454597035461	0.482228638106	0.491596429436
T.CS.104	0.627388678409	0.548548899835	0.436539081264	0.618596886031	0.469730605828	0.458837986001	0.576835299453	0.560006071724	0.467753028495	0.687512711712	0.511108717563	0.511965716787	0.5233681892	0.616859898791	0.533887239422	0.786405542491	0.660689670394	0.587946671716	0.532702923518	0.60630660874	0.651040087222	0.66076458747	0.744242397582	0.584925520853	0.635885680657	0.49631549805	0.590281372979	0.715486187028	0.602743581722	0.62790984573	0.752604221078	0.635137874797	0.694019835978	0.735342997659	0.595067812534	0.704535627895	0.661749538147	0.643498219262	0.719926459177	0.545990497581	0.530756803306	0.545950146318	0.77321246398	0.681764408867	0.673372501003	0.688089590929	0.596303141657	0.694817906016	0.752792988145	0.59001203455	0.664075166862	0.700594437771	0.666415930415	0.655754133249	0.657593346275	0.643576600784	0.658499916787	0.603498047707	0.735966279457	0.586526377004	0.547915625085	0.531219007026	0.583776997416	0.581320255466	0.668246931621	0.547336236097	0.489514512969	0.509044510636	0.703653007974	0.448184814883	0.619036984702	0.519396159927	0.686274809496	0.619459570983	0.542930801301	0.443339103371	0.488360895632	0.484824691159	0.403131393825	0.414943591526	0.542073588335	0.425637170008	0.576461973586	0.479457209817	0	0.486705465971	0.487333734256	0.437097640516	0.464346394207	0.467376382438	0.587946638626	0.724541699912	0.480508627537	0.664948623747	0.673498800345	0.577231318034	0.563712028175	0.55786464548	0.498610256549	0.543354613637	0.540653984158	0.50051878937	0.571002681586	0.535620754805	0.576124211163	0.640370795848	0.704390618776	0.635806912579	0.607154944447	0.673825510979	0.626895152841	0.783850959545	0.712432389071	0.654252628583	0.797471609251	0.792250528938	0.727468218326	0.712605080414	0.506450321652	0.588725927762	0.624291532351	0.517983397323	0.683515581266	0.786156450143	0.76194268914	0.68451817254	0.53749568057	0.805658847067	0.686623816616	0.683105675957	0.616105718622	0.673206907508	0.674418754716	0.67894822845	0.674018254003	0.629717248265	0.581020051911	0.669511063061	0.757957897839	0.681155777677	0.618249851002	0.693531789584	0.673639081373	0.671379913438	0.600762550374	0.448300597378	0.546090371145	0.6249651739	0.685781542036	0.542816331604	0.587069941815	0.452617434106	0.52031403958	0.471503546838	0.571654042596	0.603230572594	0.520319548649	0.526500867976	0.750348625445	0.560006791242	0.504671034337	0.487025388477	0.527802471052	0.480663004776	0.556571515036	0.420296771114	0.44412991484	0.453299228603
T.CS.159	0.671616312086	0.610593498619	0.477473486571	0.623554243175	0.553623023123	0.52872493321	0.611211616788	0.612845479669	0.439612019902	0.704938107354	0.54108910448	0.552749908824	0.574448919731	0.640126069737	0.540552641657	0.787174976137	0.678687470913	0.628251253193	0.603497011101	0.624149992206	0.639230394528	0.703021877514	0.757625695675	0.624336826962	0.666245272478	0.542306744859	0.602768796748	0.730592195802	0.641600258899	0.645244353098	0.764588918604	0.633231850926	0.696763800642	0.748569110998	0.625134542617	0.705027991669	0.673077267065	0.689046165967	0.72743137956	0.552037430904	0.59710262618	0.610836411054	0.791130521547	0.705103886247	0.69353218238	0.693493974434	0.61864591827	0.688460552913	0.757770538876	0.61674782846	0.695644056403	0.70737172987	0.68963594881	0.665557711011	0.66436523675	0.664629515325	0.666476342638	0.62628639848	0.730153226028	0.632581213576	0.603359631857	0.60599455279	0.63674075827	0.623168220121	0.673742882472	0.602253650176	0.588601943286	0.557211600062	0.731686904123	0.52928367986	0.623537705301	0.503271655341	0.688497129625	0.659662105934	0.597638045269	0.44608669492	0.543692843839	0.543445423702	0.463348944434	0.490295133365	0.50285426516	0.519279614224	0.603911163143	0.537696393242	0.486705465971	0	0.594322666466	0.487361865924	0.48527257099	0.488438115382	0.67112649076	0.748134322887	0.543291151595	0.725011890945	0.678154785006	0.553922434238	0.615465205064	0.532445223499	0.556854724958	0.538098801229	0.59422548916	0.53666471676	0.630681752547	0.613228599781	0.616395574422	0.667471260218	0.700680247534	0.678558166677	0.642108379817	0.734175525171	0.645111477884	0.795747946134	0.726371239196	0.666166656676	0.797174789802	0.797325078997	0.738936847886	0.754670434733	0.570467979203	0.646461781971	0.646651264849	0.5723908431	0.678773250949	0.793172241963	0.770256374397	0.697735689371	0.618901272052	0.825391020049	0.710181804404	0.690503181061	0.630177286227	0.682955738089	0.707260087316	0.688614455021	0.689185171227	0.613840401962	0.644204071205	0.69501762747	0.76254793764	0.70508415507	0.615903393684	0.699791504768	0.682539625518	0.683745122791	0.658917078894	0.531143904366	0.543636413411	0.688509282799	0.69103669824	0.615435277824	0.639336787652	0.53291346335	0.577539235636	0.549570250255	0.607510509968	0.672595634112	0.609107338558	0.628451371542	0.747729791814	0.649429396195	0.594534123124	0.578010720116	0.589792581241	0.58789362186	0.628912737094	0.50024024478	0.506949508065	0.539462589977
T.CS.111	0.544545132036	0.512129201906	0.469605052867	0.602676292965	0.491770847257	0.445412567978	0.576483384348	0.566660563467	0.579302532787	0.657671320286	0.586460265265	0.543555398085	0.525677385703	0.60540443325	0.570980635736	0.746325916514	0.622130398697	0.603618522169	0.507869340521	0.613189882237	0.611564468059	0.609285488512	0.704486664915	0.557744296462	0.551333411956	0.508164910864	0.607796949609	0.691776433099	0.57267775804	0.613804167124	0.697852889165	0.620518631758	0.665909141666	0.682449204717	0.563462242293	0.687416662333	0.644182305908	0.587926652622	0.682295551307	0.581636080684	0.492796862201	0.530436709971	0.751338910195	0.641202209687	0.625547144325	0.673580583305	0.590580392977	0.652362220881	0.76026486207	0.629009170929	0.631437782736	0.686872106398	0.636250450757	0.628412033331	0.65821565758	0.622153351216	0.652495340637	0.590245742531	0.681469511424	0.573695371049	0.549329155747	0.50906050546	0.523574176017	0.550134030155	0.613228248748	0.508268201405	0.462155928114	0.474821973539	0.640491977116	0.504520941247	0.556181969853	0.585396510578	0.607378814248	0.574621238526	0.525283205076	0.537355760122	0.565203072868	0.546300083189	0.488329443974	0.468437952933	0.621532641476	0.476897158492	0.541965837347	0.496031080363	0.487333734256	0.594322666466	0	0.505958354661	0.536714519325	0.513667211401	0.555534656708	0.662640604533	0.471314124229	0.598819013336	0.668882487847	0.601331702873	0.56116889544	0.595080740014	0.520307123815	0.598214306215	0.511998879028	0.516806101694	0.551186852359	0.494840354586	0.555487975701	0.564050208778	0.67424959354	0.574244445592	0.619911736524	0.599884452478	0.556288453332	0.755235575066	0.646333561758	0.626788453987	0.769684355691	0.74393701837	0.690236904555	0.661714757769	0.507274413742	0.523100691482	0.593832596547	0.520517479426	0.653592873371	0.732681604662	0.730774723023	0.656636919879	0.490731555928	0.770822450684	0.630189014662	0.653773551635	0.578274156999	0.653736895549	0.61917548362	0.647631847771	0.622248129732	0.612772467339	0.538548056104	0.645214401004	0.738901324992	0.661179816504	0.608850007061	0.621926173804	0.640280370597	0.650489903666	0.549593882509	0.492329310767	0.560855386418	0.523676017097	0.62471204984	0.486649246714	0.502463375057	0.489027928532	0.471523458492	0.494199753394	0.497308839916	0.523402086268	0.476852903233	0.481701013821	0.675428414766	0.476447221798	0.48030137108	0.463516021942	0.486576677061	0.4276977747	0.475374931029	0.484886823657	0.48987724554	0.461267604725
T.CS.139	0.645337072557	0.564365644713	0.45428585335	0.631103222135	0.456413006329	0.411705110405	0.592288749253	0.596210379806	0.487110400821	0.65376943426	0.53782215397	0.51803065745	0.538945732325	0.631848978676	0.494967764826	0.786052681868	0.683397467867	0.631981041805	0.516708491812	0.630218997233	0.653086770287	0.675396929617	0.751711976636	0.584476707135	0.62188125994	0.47601231536	0.60067602578	0.730895282182	0.61684399402	0.636004622178	0.75113024791	0.639827163543	0.692150938962	0.724920564007	0.613654295151	0.69941831832	0.676623600406	0.654827377525	0.733512472526	0.562864070531	0.540253854429	0.543303706087	0.785425509936	0.687951246229	0.683749613958	0.69355082739	0.596868372488	0.686329404278	0.762548354466	0.609987798088	0.664699369532	0.7065525833	0.662897209343	0.652465039303	0.663735283759	0.639300664351	0.662441105825	0.610684741507	0.72545564016	0.618687110178	0.569957174414	0.551477634302	0.567083306742	0.554774038368	0.686892984556	0.544584932459	0.460931276684	0.504943036724	0.721584422105	0.419509088172	0.628902211915	0.496227398076	0.662534381706	0.643550313307	0.499205641131	0.436709761631	0.485427132891	0.496051972902	0.395962744799	0.406587882807	0.556934104988	0.424346715272	0.548648530166	0.510491280834	0.437097640516	0.487361865924	0.505958354661	0	0.459257305201	0.477673825986	0.607103332787	0.709053595701	0.473526827248	0.685132379783	0.688456627132	0.575850691386	0.605617734063	0.547186113888	0.519430955679	0.537579858966	0.544446504142	0.495292903378	0.59695155559	0.548898359799	0.579134285995	0.625628525597	0.71468919056	0.631610341794	0.630147670613	0.667057666238	0.639396254656	0.781407622725	0.690834409302	0.670453340302	0.807990336486	0.787947154935	0.72759203496	0.722968174692	0.499573937199	0.615836539248	0.651191347255	0.529080883203	0.688963833632	0.770808847531	0.770300170775	0.673510474365	0.5428590854	0.821824196376	0.684045083712	0.67488386521	0.628176891577	0.683174602627	0.680323101242	0.697413454103	0.680028447466	0.633569756902	0.578044509195	0.67829264057	0.768562317267	0.696352851606	0.610404969521	0.697329497726	0.673602806677	0.682900566304	0.569335349135	0.432708802043	0.558895768861	0.618244767219	0.65440865357	0.509547533249	0.584852173209	0.427881352524	0.511808065762	0.459605582397	0.547522350444	0.587887038925	0.537606677358	0.532936643199	0.745813407659	0.519670741831	0.521411189016	0.496122208515	0.53551992677	0.460637050096	0.539759318471	0.405810860715	0.421757292983	0.455323467893
T.CS.178	0.63007274236	0.544691516042	0.424795819778	0.612408276882	0.479704867813	0.500919604853	0.56585865925	0.578946649532	0.496807583652	0.662802157979	0.512928776916	0.522510861245	0.524058974651	0.602013482199	0.538867563993	0.757955633416	0.641180409493	0.579039109525	0.528762133302	0.609931414661	0.630778435817	0.666118339392	0.716295150887	0.578194073219	0.626267647631	0.498958447696	0.581120537097	0.711673835673	0.616822793902	0.578817672076	0.741037072461	0.605562019588	0.663961838608	0.696974254317	0.568318984914	0.670901655589	0.633643525253	0.623985466978	0.698268512055	0.539885821399	0.533502105925	0.545955776912	0.768433036537	0.67917016208	0.649913735953	0.659514209345	0.564727536869	0.649634130316	0.739856547769	0.570194863412	0.628053490982	0.680816647956	0.651562074913	0.633846591461	0.625932616424	0.600431511703	0.612224068543	0.594689120374	0.703511236194	0.579313699118	0.569380208496	0.529545063606	0.574540715934	0.565043118639	0.630781393219	0.535704054012	0.503144856627	0.518837712279	0.692615042893	0.463715569134	0.592784575717	0.464100277144	0.682608947681	0.604621193575	0.529095566881	0.435985622289	0.498649115039	0.530596088334	0.461189288897	0.460115188454	0.501774242443	0.46517559784	0.541592098712	0.532172699361	0.464346394207	0.48527257099	0.536714519325	0.459257305201	0	0.466934866674	0.640759761529	0.69235990241	0.492965659171	0.687154932077	0.653815755056	0.576402812653	0.5980899774	0.5395084318	0.519461305136	0.513998344677	0.558839640938	0.479219423353	0.558711749365	0.583018484906	0.582656676137	0.609910349741	0.665772767634	0.607197836333	0.583794284143	0.660817051013	0.599226732716	0.770376432197	0.664483494028	0.626661621326	0.778310777708	0.750390622737	0.71098606336	0.722065298612	0.515426705885	0.605334944598	0.621436600799	0.500588344587	0.661375336307	0.752599222215	0.742702862866	0.656068262129	0.543542593335	0.789854393603	0.662678993833	0.651311631279	0.588160608528	0.6633181961	0.667683442552	0.663233766284	0.652971435726	0.596963645323	0.566637103923	0.649181886928	0.743091965728	0.683136855959	0.587023524868	0.67793421371	0.651435103812	0.657686615301	0.603388760765	0.476924224684	0.544758620352	0.631040695581	0.654272243098	0.559407719549	0.584814036389	0.483676197707	0.538569836948	0.487797422976	0.562165341182	0.601195644484	0.52778424356	0.566679450988	0.722688063763	0.588782165749	0.511736303243	0.489913677494	0.560205405258	0.522821042736	0.589766760694	0.443493187474	0.48363738725	0.445359336812
