CS.099	CS.105	L.012.M1	L.011.M1	CS.011	CS.104	L.001.M1	CS.039	CS.314	CS.257	CS.176	L.033.M1	CS.028	L.036.M1	CS.035	CS.058	CS.117	CS.067	CS.040	CS.301	CS.327	CS.161	CS.154	CS.076	CS.341	CS.381	CS.388	CS.290	CS.305	CS.153	CS.126	CS.292	CS.236	CS.232	CS.282	CS.136	CS.203	CS.213	CS.041	CS.380	CS.302	CS.376	CS.375	CS.224	CS.378	CS.369	CS.177	CS.389	CS.254	CS.129	CS.323	CS.372	CS.268	CS.178	CS.256	CS.385	CS.359	CS.148	CS.181	CS.182	T.CS.003	T.CS.052	T.CS.028	T.CS.057	T.CS.072	T.CS.069	T.CS.022	T.CS.079	T.CS.067	T.CS.019	T.CS.038	T.CS.034	T.CS.025	T.CS.014	T.CS.058	T.CS.159	T.CS.124	T.CS.112	T.CS.180	T.CS.114	T.CS.130	T.CS.167	T.CS.119	T.CS.106	T.CS.100	T.CS.134	T.CS.160	T.CS.131	T.CS.107	T.CS.123	CS.356	CS.241	CS.103	CS.085	CS.246	CS.006	CS.088	CS.087	CS.015	CS.242	CS.082	CS.237	L.024.M1	L.034.M1	CS.238	CS.150	CS.304	CS.151	CS.330	CS.347.0	CS.188	CS.364	CS.113	CS.207	CS.308.0	CS.191	CS.187	CS.165	CS.228	CS.346	CS.163	CS.202	CS.285	CS.227	CS.080	CS.152	CS.319	CS.194	CS.343	CS.158	CS.322	CS.361	CS.320	CS.223	CS.112	CS.270	CS.326	CS.390	CS.145	CS.262	CS.255	CS.370	CS.253	CS.393	T.CS.008	T.CS.061	T.CS.055	TFS.020	T.CS.066	TFS.021	T.CS.043	T.CS.064	T.CS.026	T.CS.031	T.CS.045	TFS.022	T.CS.049	T.CS.036	TFS.025	T.CS.158	T.CS.157	T.CS.166	T.CS.095	T.CS.109	T.CS.141	T.CS.151	T.CS.142	T.CS.152
T.CS.124	0.510858600369	0.525775793425	0.54913468356	0.550772616754	0.513297595012	0.559788395538	0.503938976978	0.575109507346	0.51598730573	0.544018977561	0.612121360374	0.599223458267	0.506311967426	0.530322843661	0.529239696313	0.570989457	0.531285759812	0.746581063226	0.561226466471	0.574430903099	0.569204075847	0.681263082197	0.768139395488	0.637756722995	0.686877215087	0.522705329975	0.720337516356	0.68382721998	0.49732405105	0.547045996433	0.536847106627	0.602182309832	0.675307636487	0.511914559471	0.69088488009	0.612911340419	0.557493757978	0.672618347118	0.662148788613	0.524306780625	0.728690839951	0.672987522155	0.629420797449	0.76935562008	0.658978795714	0.735547784974	0.691705577585	0.661235580055	0.659462024519	0.580936334795	0.631065552919	0.652580742966	0.658464064818	0.598354868697	0.67016614981	0.646715727919	0.724182504753	0.682445041646	0.642514403077	0.586478915914	0.514013998123	0.63746397426	0.554150254541	0.708538339629	0.528928098091	0.597720469439	0.587426726417	0.695224889403	0.553612222923	0.597910617503	0.527689107944	0.520434612195	0.541844432726	0.565671584461	0.543702897648	0.504714636346	0	0.56331548605	0.497747375562	0.496369451509	0.483342682158	0.493435324824	0.522121560546	0.490457633203	0.518435055705	0.513573753534	0.477183165172	0.502938899012	0.484183027454	0.546389314816	0.709019433218	0.544680621932	0.539313313689	0.494678422236	0.473308481323	0.51600078087	0.660941701645	0.591464211232	0.570150453221	0.476497391267	0.510500167916	0.635196901682	0.525663400986	0.582878588542	0.570024170051	0.555749552706	0.68630018342	0.613368242621	0.645909323853	0.711530383389	0.661232407218	0.717003983173	0.56830225735	0.663497413783	0.677568967952	0.504181971127	0.61168766502	0.708430294594	0.582141239202	0.760180331345	0.627412879136	0.658400948424	0.741563445437	0.790412716005	0.591183129382	0.525540506205	0.651531496007	0.760563635627	0.674706450761	0.628467494635	0.695381041426	0.679870599607	0.599799543972	0.658710197648	0.619290785183	0.664205599528	0.616818472393	0.657882004213	0.594349762215	0.664839971895	0.600544053696	0.64963615325	0.714863034639	0.665311750715	0.627430538028	0.600242076395	0.564584767628	0.505851060095	0.496655734733	0.582328014085	0.568169049285	0.508342899843	0.72530796529	0.548859974624	0.583399611296	0.516725533762	0.652747990748	0.522332781173	0.59758667659	0.482140816179	0.514168738932	0.539588238263	0.493148212641	0.481802462516	0.565880093977	0.518833481193	0.588070788122	0.538623181602
T.CS.112	0.590931025886	0.555350792182	0.554084676604	0.500139781225	0.586125678841	0.529480626181	0.596315533731	0.582474346697	0.523864467526	0.577130831423	0.571788301528	0.587313392159	0.580634471103	0.483427035269	0.57620825133	0.605471854571	0.572142528527	0.725330651737	0.600126164961	0.593255134937	0.585716770263	0.651486244255	0.745503132996	0.631292615922	0.631890078669	0.554546501961	0.648967174395	0.628586550888	0.513396411397	0.599251771945	0.52029233803	0.624261036218	0.694177697925	0.597878366142	0.640309948988	0.611821899203	0.536982594677	0.657338340649	0.624915150916	0.525243713151	0.687309933057	0.609956168771	0.560423623105	0.713703835548	0.679064586742	0.708523870799	0.643839210167	0.614718220525	0.612946390355	0.585641179485	0.59713932404	0.583025801775	0.64596990027	0.576253017901	0.615425587001	0.618573197637	0.706095342295	0.646057840494	0.594396567453	0.576597536548	0.514524539195	0.590883320206	0.510910804422	0.648433515955	0.550187749799	0.531058380008	0.529737100377	0.610541740435	0.512971073277	0.585426852705	0.574850379666	0.502910342765	0.516080827971	0.581520984104	0.510810035804	0.59257074966	0.56331548605	0	0.577855919091	0.589057576825	0.497112614608	0.489280343373	0.595803274587	0.515796944607	0.586573760927	0.523147205425	0.542058759963	0.480602261714	0.467386516242	0.500452634087	0.63586622941	0.56271375264	0.60587775488	0.584609862297	0.522558886986	0.52818975186	0.618913105853	0.561727616589	0.586622800704	0.511416512841	0.582060181098	0.631584826779	0.559414320137	0.544462677873	0.571950002007	0.577546986203	0.670167508517	0.582795703162	0.600787101721	0.685189749887	0.594231774222	0.672313273246	0.554247247533	0.662864064253	0.667534405857	0.553154220904	0.577335622793	0.635390432191	0.625537726883	0.727260118411	0.622209893908	0.603029879168	0.693630010694	0.747850043152	0.603546258657	0.507314984935	0.615271855312	0.701526896635	0.613681621045	0.615304203237	0.647409648412	0.611047825645	0.563030983329	0.602239514834	0.636624797672	0.619302720749	0.584166286616	0.606369844924	0.517326546541	0.621126499316	0.598587409835	0.6250422378	0.734789982415	0.63315735423	0.539058247514	0.519986164737	0.496743806345	0.53140092498	0.541817042501	0.559542327811	0.52387700561	0.520338149711	0.683406527199	0.528585279818	0.544780694665	0.528804167264	0.591591070398	0.592483110483	0.51674011929	0.490078290028	0.512544737583	0.500586453343	0.558759133232	0.506549541619	0.542459155062	0.499565281893	0.52555037845	0.521721377808
T.CS.180	0.557717708846	0.568343501869	0.602083896029	0.563478986711	0.548367861618	0.569920155422	0.542278458	0.589609138282	0.56823281834	0.546393218991	0.601213276752	0.624449381935	0.556231122404	0.584764757343	0.586957822605	0.59177317944	0.567919626481	0.730341137203	0.574578853805	0.597815106328	0.609237938998	0.658816473316	0.748018304052	0.627616993227	0.714429202593	0.567459833404	0.720885550891	0.679694879233	0.533595428141	0.561785154418	0.578943936258	0.615694827823	0.658597693949	0.564736163702	0.681932731604	0.626932988553	0.582122606622	0.665832747281	0.654248021998	0.588296358491	0.723245950758	0.674455132722	0.621969579325	0.760499964055	0.660688960469	0.720623160977	0.686465319546	0.639528924397	0.659104331008	0.599692922402	0.651538580966	0.648630174834	0.643774396325	0.619016739212	0.688237314631	0.619177670396	0.698247843222	0.696581994406	0.654859637879	0.607753568522	0.591104198291	0.660337720134	0.593911591627	0.723226149733	0.5731654194	0.627042065329	0.61413493289	0.693276186564	0.585079639976	0.593576189643	0.564011576751	0.557472706512	0.560540014254	0.595569149154	0.582373205848	0.560476252836	0.497747375562	0.577855919091	0	0.556048756102	0.538567371681	0.574253917439	0.566747754565	0.577556128546	0.555182049113	0.566256611409	0.557932951423	0.546256056751	0.544156086406	0.566741627944	0.690701692086	0.580016269363	0.577500329618	0.548598072891	0.504108353246	0.57237364689	0.666896021572	0.603526792506	0.597326684546	0.515218458855	0.554622235052	0.615205257402	0.602364313888	0.561405721277	0.579474096295	0.576008912399	0.679219247762	0.594777504307	0.657444381272	0.685981424576	0.672241361624	0.705360034944	0.601028030107	0.656335909144	0.665916530809	0.561282867797	0.625279761892	0.706206016297	0.577121582144	0.730774256396	0.61511077641	0.667558962034	0.726755086932	0.776828275189	0.603730834215	0.568772060987	0.657243739356	0.768551787773	0.665365420137	0.620589109816	0.71344556025	0.66227015093	0.64261649091	0.656338544696	0.608569328503	0.679744122138	0.630019563779	0.659140001164	0.600515088057	0.690636672931	0.621739097409	0.663068127592	0.721165244517	0.639181171358	0.65705408638	0.625550817424	0.596215312175	0.574165257572	0.552241981429	0.635295903918	0.606880575798	0.567457723962	0.737248350181	0.598821945512	0.603161751289	0.579887642987	0.690689701957	0.535394123531	0.643643067751	0.537961698205	0.585849867516	0.572851194426	0.581130623609	0.56086865933	0.6344787784	0.600443998535	0.647405324125	0.563102034522
T.CS.114	0.511871850444	0.580735217015	0.563241119028	0.58979040363	0.550108612215	0.599075321305	0.531709743156	0.588230741831	0.566805783813	0.544324040736	0.655933458158	0.629944327219	0.526615801505	0.556002757173	0.581955422517	0.6036879768	0.568465210629	0.755868322935	0.598391565426	0.635739012386	0.58715909483	0.710280109164	0.771770478929	0.636745702527	0.696756939494	0.581151702259	0.74451734013	0.707102858794	0.564757204005	0.579528730566	0.601893766491	0.616538782136	0.701215477929	0.565043887132	0.713139580313	0.63950146647	0.602649423221	0.697419876545	0.668780913245	0.591512776527	0.75116310027	0.68584091394	0.66852273134	0.772994758269	0.682631579913	0.747682949815	0.697814151732	0.680819390556	0.676973000659	0.576481381635	0.66741502414	0.677223744646	0.679621519093	0.626521393384	0.680125272484	0.670275622633	0.741731881601	0.699465244487	0.653148844122	0.625620333011	0.576793390689	0.674620336426	0.592850355996	0.737423872267	0.572198795731	0.627073159364	0.629634476637	0.699927235884	0.592863956335	0.636856093136	0.555233897144	0.576270036258	0.587095798617	0.607609032182	0.586369450066	0.498335436638	0.496369451509	0.589057576825	0.556048756102	0	0.546341764321	0.530834516446	0.511553904656	0.504481875373	0.540851481018	0.574707856582	0.518815869292	0.559879002199	0.536949472095	0.572790620379	0.718299237641	0.573228996265	0.572318452631	0.546088696485	0.53389419653	0.56699259595	0.679103303888	0.612512718208	0.617305881633	0.5058899015	0.555337762175	0.662385203048	0.590989899003	0.595750356888	0.582969162831	0.565418387553	0.717200071359	0.65911609823	0.656582033327	0.704005048695	0.725181151719	0.743926326649	0.611547355498	0.68147355896	0.689625943655	0.559638240589	0.643188859829	0.717741456678	0.603511283489	0.768032925533	0.651511186576	0.678707554714	0.755826205933	0.805356726445	0.62436712643	0.584928908196	0.693107453902	0.764841382506	0.686678400724	0.630260513691	0.72317279479	0.7075868557	0.62888887658	0.691942120479	0.630621645347	0.674566051816	0.606997369211	0.681364636109	0.634715913627	0.674269793052	0.629065708943	0.683357298751	0.727967392384	0.689574217025	0.645220821353	0.643294829937	0.577030978585	0.54198194869	0.543925115664	0.637586245707	0.603959221367	0.550547251878	0.727843750598	0.573348634313	0.612108978716	0.55001482654	0.6631433498	0.52115185666	0.632131970606	0.548832520672	0.541511343601	0.585419828043	0.51301270449	0.529904515753	0.586460243374	0.560802215612	0.596508438731	0.574757619444
T.CS.130	0.546602369436	0.506537771508	0.53935507465	0.51111306264	0.507950792002	0.531288352424	0.556248335172	0.61106669121	0.559002776886	0.567803857677	0.551740202188	0.593080441014	0.528992587413	0.526718246876	0.569158995649	0.601540389552	0.58524265714	0.75332357872	0.561877033485	0.577901721398	0.612337754969	0.674110535134	0.775481746703	0.64728158203	0.649044088933	0.508882415809	0.708322921448	0.659749578684	0.442298638777	0.573112807379	0.487709355652	0.590335512149	0.702728554759	0.550922138754	0.661066673041	0.63491478068	0.498023343055	0.665884516152	0.67041072724	0.485371314263	0.722159821464	0.637917941666	0.59651577177	0.747578544288	0.697731871911	0.717876053846	0.641295352202	0.620466217946	0.591511675711	0.562081929861	0.576706393104	0.59771007045	0.652525628639	0.564181793648	0.626365464585	0.603473939559	0.70450159565	0.681881821667	0.594166452481	0.546213889873	0.473860355446	0.63455201412	0.523919485557	0.695012511158	0.500626580599	0.551431595416	0.567947759836	0.668025502167	0.5462068428	0.608248046327	0.526295353555	0.491735324216	0.502794637348	0.577745019868	0.502289593097	0.520432670873	0.483342682158	0.497112614608	0.538567371681	0.546341764321	0	0.461331287306	0.523807040836	0.443275640317	0.529112883578	0.50067519192	0.442563045553	0.416556181196	0.412364092751	0.483376594629	0.694447930109	0.484641901744	0.570884829758	0.542791722817	0.465600886741	0.537812432313	0.655480192388	0.600323020012	0.583646522032	0.470455539308	0.533229680639	0.657793460918	0.534359253584	0.555617555874	0.53861559605	0.562121872296	0.697799494664	0.57069198569	0.613071617127	0.699506811179	0.632377109229	0.714326851106	0.561282204663	0.670869257634	0.698413286687	0.48819478273	0.589590038656	0.688886137153	0.633936719323	0.746913425212	0.654419149021	0.649779831116	0.736862033937	0.776596620824	0.615897160984	0.4783909339	0.643781607345	0.722802099565	0.650191479999	0.660449000226	0.669100335019	0.638837371063	0.576254828386	0.611734680991	0.646849646614	0.633485299535	0.585308252467	0.646720754476	0.514788522161	0.640358682393	0.579555318393	0.618536055513	0.725059180939	0.655866260451	0.595386021755	0.563998960273	0.515337633731	0.468696453312	0.462302705359	0.567205838242	0.560666760654	0.492281917875	0.705684417006	0.532839315115	0.564762686588	0.465202241	0.652769759609	0.54821570139	0.562448238517	0.424688562613	0.542468308445	0.474024579919	0.484204793444	0.445273301615	0.554474348398	0.490930500324	0.55812003137	0.498523917403
T.CS.167	0.511088004829	0.511563173256	0.529114024567	0.528474481072	0.551666980475	0.549793695456	0.58482676496	0.597444555178	0.505579765123	0.561582738337	0.616380511059	0.578340806485	0.557746942427	0.49279000183	0.565724719856	0.629544291853	0.586671393646	0.760369215681	0.595672684992	0.590940414973	0.562074492882	0.69507747264	0.785186092107	0.665347958687	0.6491819488	0.551633493922	0.682820778445	0.676634948511	0.492635262051	0.600671454099	0.519999156312	0.619865587789	0.713839820222	0.57088125064	0.683062159636	0.644823935396	0.537752101419	0.693349885053	0.685156247412	0.50761840867	0.713482389961	0.65018173423	0.614433150802	0.754713907108	0.686827328364	0.751634601571	0.676119724596	0.64745105934	0.659178108258	0.607962327129	0.631601130655	0.650456546209	0.66933554685	0.576696142417	0.662849844687	0.653363835076	0.734152799267	0.68295267022	0.63649658619	0.595683904496	0.458977529219	0.64175944599	0.52755347798	0.696306283483	0.551680796319	0.54845629064	0.56875676479	0.669174415639	0.492233437103	0.619693218548	0.580696787036	0.491222106288	0.529172939874	0.549414107756	0.533837487551	0.545534452967	0.493435324824	0.489280343373	0.574253917439	0.530834516446	0.461331287306	0	0.570826993942	0.417164489319	0.54593239099	0.480972646692	0.483530035903	0.473899815239	0.4294354949	0.494690113154	0.68430250901	0.529611945289	0.580115022413	0.559021538857	0.512980106784	0.496624131014	0.627697674882	0.561296009179	0.554509463232	0.485677507976	0.582467305879	0.663241453451	0.46386620391	0.550922357954	0.560691942443	0.576356517121	0.702676150193	0.623122640033	0.62162881658	0.706282554442	0.634254764854	0.725126028442	0.55996043463	0.678450988465	0.714725676018	0.501980850318	0.619843344226	0.677159601429	0.645230864549	0.745389618726	0.659162518357	0.638843595097	0.741529220124	0.783361745044	0.608055297955	0.525232718399	0.652188110549	0.754406539984	0.644309055319	0.667870448064	0.695505296962	0.662882028002	0.574782893583	0.654439958141	0.656212681664	0.643991806467	0.591732756903	0.642010000104	0.553270192904	0.660413464342	0.608311190985	0.659753747013	0.754459792322	0.688309085462	0.577473668368	0.563490948093	0.480016063348	0.455944856787	0.42304056885	0.539630919611	0.499374520592	0.483613199875	0.708165517463	0.513788313096	0.537449646807	0.461148456123	0.618660838131	0.535364365011	0.526496506922	0.454491477822	0.455073681601	0.456856717315	0.458472461183	0.43988073496	0.491476018151	0.422145154729	0.476427875087	0.473047353563
T.CS.119	0.574724087441	0.574551979619	0.563821781593	0.583989905546	0.464890410091	0.595949578034	0.543707483595	0.626538286721	0.603854764899	0.578597737206	0.632737639326	0.676821713608	0.543323541258	0.58363503391	0.616179412273	0.62191606415	0.613305501287	0.754355268524	0.600237372835	0.617731355496	0.651002886517	0.702579139857	0.788507415883	0.647509758415	0.698266199437	0.587309870959	0.77279308918	0.700122232124	0.533831540605	0.602357177643	0.615177226398	0.627028202256	0.694941360275	0.559025492128	0.699706696899	0.659409050303	0.631108081027	0.707220673955	0.686247609989	0.596399209403	0.758437880847	0.688065197862	0.689681074632	0.76632743559	0.725814479291	0.736006628276	0.711073672006	0.664582387043	0.671056318664	0.598372134124	0.637185473032	0.653942702396	0.66488715582	0.638939473929	0.680092356511	0.652123826574	0.7351148916	0.714635028417	0.659023073889	0.599413195051	0.599664255898	0.667467557009	0.609032640843	0.755115284391	0.548460902849	0.620731751917	0.631684679939	0.712524621726	0.626958214414	0.670349167625	0.472908487036	0.595127512673	0.612087655114	0.606801815821	0.603696963353	0.48528941165	0.522121560546	0.595803274587	0.566747754565	0.511553904656	0.523807040836	0.570826993942	0	0.509254133274	0.561800538349	0.591042386744	0.489426537208	0.515375134303	0.540287079687	0.613499154489	0.741717446332	0.575854368682	0.593829394655	0.533471214619	0.554831006518	0.599397127779	0.722437901097	0.665159342225	0.645164195763	0.547705238349	0.53295458921	0.650073823221	0.644115285958	0.596196184542	0.618210307098	0.573399192584	0.707450714509	0.631562855125	0.668300199463	0.727651903363	0.742164217403	0.743906873143	0.65964293824	0.693673530807	0.711208560869	0.600283813526	0.64953992388	0.763243429077	0.62568768081	0.756534928654	0.665942357332	0.69556941031	0.743060990969	0.813102160218	0.64064560734	0.56789025794	0.693002993432	0.779297678316	0.69783967667	0.649248372429	0.72453226541	0.730410827339	0.637569567047	0.669800457024	0.670013404905	0.69244356751	0.626427406971	0.674375929489	0.643727148966	0.697928628498	0.60615810815	0.683510451349	0.753399656882	0.694705880331	0.696513402304	0.662010942268	0.58925965532	0.540189363246	0.56514784093	0.665735591552	0.643324231955	0.598921670872	0.737653565898	0.605063617248	0.650465151888	0.522460550418	0.675971648502	0.535400394063	0.674379498489	0.546360439547	0.587568788806	0.586706370998	0.537959697794	0.529121013678	0.65232542809	0.59769113151	0.667112594894	0.590306370584
T.CS.106	0.524355910566	0.547676858853	0.509279374306	0.548671517089	0.504862317299	0.582626040898	0.58319603539	0.632684972627	0.563808897768	0.608313141895	0.63195659186	0.642224155531	0.549263419715	0.515532746217	0.579632667856	0.66706034683	0.605516168215	0.805681868562	0.611127965286	0.611405356713	0.606650876578	0.73728119081	0.824295683633	0.701125935784	0.706624399343	0.560088367165	0.734295062146	0.71769752318	0.489015108402	0.643942740346	0.53562965925	0.648372590523	0.759684031996	0.567272514124	0.716752445154	0.693539854488	0.561554860358	0.734049210429	0.727241561786	0.524754022231	0.767242112869	0.70801401951	0.675831612646	0.78514558245	0.734700584967	0.775502208953	0.712514932459	0.690121432743	0.688243661346	0.61989997834	0.656813218418	0.668788015718	0.703400388208	0.601118007153	0.671596787226	0.670532724566	0.754010755644	0.721468278888	0.648215053612	0.609312873443	0.469499036045	0.690322834462	0.538106600874	0.753256281313	0.558494688427	0.578188960066	0.59563582933	0.731942914531	0.565023507716	0.654594669328	0.536811652143	0.524348917957	0.56576414332	0.592763257031	0.549176519176	0.463348944434	0.490457633203	0.515796944607	0.577556128546	0.504481875373	0.443275640317	0.417164489319	0.509254133274	0	0.520905041015	0.523626858912	0.42370167891	0.430438122767	0.401276222257	0.523944125438	0.743431098589	0.504619174893	0.576293950079	0.569822171727	0.501902351399	0.549356194079	0.686840498922	0.632774796159	0.581685421669	0.484634965483	0.562624142232	0.700165871768	0.50487996682	0.600337681864	0.586353839567	0.59551442033	0.733607291944	0.631931571716	0.675299162752	0.753721912544	0.681501753897	0.776546692505	0.598639515834	0.720196753763	0.750608529302	0.511183350062	0.647333115539	0.741359050482	0.676099224129	0.806901292633	0.710408219561	0.687617812268	0.774882997441	0.824105249673	0.660600619573	0.517972698894	0.693906015093	0.7827064725	0.691569859131	0.708698339546	0.727502337262	0.721652972075	0.611606853123	0.68796749849	0.704270290273	0.688652324431	0.636507732001	0.68613156634	0.587464095301	0.699199167696	0.630832751418	0.685966300022	0.77475705599	0.716507376293	0.636411572385	0.612790432226	0.53870384155	0.44587754107	0.446260699515	0.598913590872	0.553650624309	0.502408114806	0.750567898853	0.559084639702	0.598444218493	0.439974017145	0.678544035778	0.544650625231	0.592121254354	0.445648518091	0.532999331817	0.497470989295	0.404643371511	0.367717962657	0.529728081669	0.454022053776	0.537625037852	0.517658850981
T.CS.100	0.568368262915	0.569661724971	0.553278350504	0.580069580962	0.547720327698	0.576140047242	0.565852308743	0.604363398273	0.601597032145	0.567382475707	0.633616354005	0.639914236601	0.553510163542	0.540863948115	0.60982551084	0.619357081292	0.59838070154	0.760544294623	0.600869736116	0.595849638191	0.6247005828	0.702335955842	0.781113405597	0.671767084697	0.69680177251	0.58253621763	0.739598872193	0.697029379234	0.543013891644	0.581402181483	0.565633393362	0.638526208786	0.706040095585	0.581364516589	0.716050114796	0.654146833415	0.555535026797	0.705585116903	0.678218457972	0.547227525205	0.74623266286	0.697783100457	0.673457852618	0.780552892153	0.714517802293	0.751332955369	0.700084270177	0.686997606764	0.665780661495	0.600598537032	0.661109409517	0.655146773144	0.670943308785	0.618192611847	0.66987354621	0.667667421371	0.751706896156	0.695839391772	0.673380954489	0.62098234792	0.534649564414	0.664954102197	0.595782780867	0.710993817119	0.555207027131	0.596732884029	0.623225520416	0.713176018802	0.576797567856	0.638948961505	0.55807246039	0.537749523428	0.583184611118	0.57568995146	0.605601946338	0.543445423702	0.518435055705	0.586573760927	0.555182049113	0.540851481018	0.529112883578	0.54593239099	0.561800538349	0.520905041015	0	0.539351574008	0.522370341023	0.51062564343	0.526944058351	0.595068971732	0.724642831459	0.569990062335	0.604165319166	0.535016340424	0.546496617631	0.583063988004	0.675398766986	0.603845289427	0.591604802479	0.531377276632	0.544054962707	0.658398450903	0.591737031659	0.567785498707	0.572980519211	0.577112284627	0.728278400421	0.630531908604	0.65870197713	0.713960059968	0.668281200841	0.75120814123	0.602243352389	0.71325821793	0.719806092386	0.529347594431	0.671458933587	0.728698203487	0.608800070048	0.774008816647	0.669558596753	0.69860920895	0.761050096582	0.797862581833	0.63844064401	0.56863444304	0.675512313268	0.773887650814	0.697288409908	0.656991843836	0.691933253921	0.708050827328	0.626826029792	0.684840545307	0.658723726577	0.674303172665	0.64834873439	0.688826815918	0.612098793179	0.677273039161	0.636232220756	0.653585835669	0.739883768563	0.673249724267	0.632429026073	0.609555664999	0.58356572081	0.533232280327	0.521230302081	0.620359932187	0.550164306485	0.5567184145	0.738537453423	0.585306745719	0.6092966465	0.528309337065	0.671324826784	0.564420300673	0.620173768519	0.525961162491	0.576287199365	0.575605010293	0.499057497676	0.510289502244	0.578265293606	0.527704197577	0.587370491537	0.562488706799
T.CS.134	0.570501361853	0.499568196161	0.57341854237	0.538848551459	0.557953073581	0.591781351672	0.58593487352	0.624988537124	0.542255648872	0.594602908763	0.591732440333	0.606498725395	0.579562671235	0.51337832759	0.563502713476	0.61833627613	0.573496264074	0.737148527768	0.572476476383	0.567559456125	0.606274565091	0.681359024814	0.770430486322	0.662992707638	0.642292935349	0.541404704178	0.658986533287	0.657833813747	0.500910199833	0.586434285673	0.514018059889	0.638275597429	0.699174648612	0.570598230272	0.663751751083	0.631140597486	0.536485947945	0.654991056832	0.656923171807	0.517606129386	0.689360725811	0.653761865639	0.608934528772	0.747913096764	0.686689805833	0.734825567902	0.676061654308	0.638439280637	0.647297211349	0.595534690853	0.610256289767	0.628378250535	0.686587684892	0.601936413833	0.664992020491	0.649257729515	0.710082645543	0.674970599256	0.642333267239	0.574847063378	0.471664331726	0.630208196895	0.523114015685	0.668387182808	0.540270531961	0.520005408483	0.578121816511	0.662416963137	0.480171791564	0.605691081469	0.557934565639	0.481693253669	0.512846419387	0.544209863469	0.539934431157	0.591653466522	0.513573753534	0.523147205425	0.566256611409	0.574707856582	0.50067519192	0.480972646692	0.591042386744	0.523626858912	0.539351574008	0	0.52666523168	0.475004053118	0.471804181628	0.521132057813	0.668676336528	0.550614526147	0.599548609522	0.584146385939	0.508857198193	0.545422399554	0.660839357752	0.562685471685	0.604843628533	0.475051857514	0.583289936733	0.653726634021	0.540060432076	0.584811932556	0.59240030513	0.610346227131	0.684584417928	0.591444773689	0.640894751913	0.697805723773	0.597837724408	0.71837641304	0.546383798626	0.673456450428	0.700001379869	0.479417643435	0.625166081837	0.666968359224	0.635305760987	0.750506865644	0.652701689167	0.610363255674	0.740586417398	0.780722744951	0.611382100265	0.543050817692	0.633756737973	0.732146441748	0.640359096977	0.645740140717	0.67246570069	0.643460395962	0.59675706687	0.632053720595	0.656476429697	0.647632252822	0.616198524576	0.651256514279	0.552910863287	0.655865635226	0.613078770012	0.652724353411	0.73199877589	0.662036493928	0.527460017165	0.533068765315	0.530883814387	0.502399020961	0.489049969613	0.54054567521	0.479032185952	0.507004634211	0.706515656883	0.498120103341	0.509834607189	0.49100709289	0.63628546764	0.577982808979	0.538711519073	0.454837691954	0.516695014298	0.465892147834	0.485597440932	0.484266225522	0.527361998855	0.461277171448	0.506057776416	0.483071979073
T.CS.160	0.543709195756	0.52893173417	0.541930118272	0.542602854781	0.485753878115	0.584173157412	0.558596728354	0.631079012705	0.595005376078	0.602097594177	0.624390206406	0.641450366857	0.532012488305	0.551218697568	0.577686084456	0.633636731733	0.591029297619	0.794025834384	0.618704239128	0.580873037874	0.632452516537	0.713323114646	0.798858084469	0.669766823714	0.683216886696	0.541543679133	0.742034361653	0.696658443979	0.473833183497	0.606310404115	0.5382275023	0.622756125503	0.734688351722	0.554381557693	0.689586643561	0.662964138155	0.55186897766	0.707912675449	0.701816992981	0.523457318803	0.762360407768	0.681682182856	0.665239042004	0.783020173614	0.725553840392	0.757931802277	0.700127264746	0.673098009076	0.656636757088	0.605159033979	0.618882578913	0.643584759052	0.675872703023	0.598927900429	0.659434931328	0.637344266095	0.747429693649	0.702266013305	0.619845388741	0.581641526873	0.503558099099	0.655366080357	0.569112263829	0.724660731224	0.512031047946	0.576595966824	0.599755895652	0.714707371109	0.559628973052	0.652545463402	0.504332226131	0.538692713627	0.55126169607	0.58576017634	0.557679961103	0.44608669492	0.477183165172	0.542058759963	0.557932951423	0.518815869292	0.442563045553	0.483530035903	0.489426537208	0.42370167891	0.522370341023	0.52666523168	0	0.453578880347	0.46878024916	0.529294996655	0.723958434884	0.524659638409	0.589159592551	0.550122724836	0.485795905948	0.562194003047	0.704684189925	0.653947854633	0.62090828282	0.49419868852	0.529143519318	0.680738329658	0.568861546067	0.587412686208	0.598108427874	0.578147526331	0.723349541374	0.61935682301	0.641274786617	0.730479216432	0.675783110898	0.75187698071	0.62327205517	0.694879876424	0.730604654414	0.504890481702	0.630326405251	0.730188960688	0.666507629089	0.789603551518	0.683932120149	0.687744127155	0.758452891528	0.816461945945	0.633883898039	0.511158184284	0.66025779276	0.761492483456	0.676391220363	0.684187122096	0.699857100408	0.701419102104	0.604639964266	0.652768368661	0.682185806963	0.666718232873	0.607440368764	0.658970029176	0.574813863899	0.677844098588	0.587486621847	0.651789017003	0.749921874354	0.692400507762	0.639821857672	0.611829644721	0.554067152366	0.476043849318	0.49371912008	0.605120610619	0.567015721728	0.54002074355	0.745987786136	0.565261505931	0.609306318489	0.450006954058	0.669997062434	0.543346281624	0.601777645174	0.469970782967	0.571033378572	0.521314909834	0.465103481033	0.420710209862	0.601314161035	0.50662842776	0.593663313389	0.54724493076
