CS.084	CS.094	CS.005	CS.019	L.005.M1	CS.265	CS.280	CS.037	CS.021	CS.007	CS.277	L.036.M1	CS.022	CS.354	L.007.M1	CS.072	CS.137	CS.365	CS.367	CS.290	CS.060	CS.377	CS.269	CS.335	CS.067	CS.248	CS.153	CS.154	CS.382	CS.366	CS.136	CS.128	CS.224	CS.282	CS.376	CS.378	CS.236	CS.292	CS.126	CS.232	CS.374	CS.302	CS.205	CS.380	CS.375	CS.182	CS.359	CS.254	CS.348	CS.372	CS.385	CS.349	CS.178	CS.268	CS.166	CS.177	CS.386	CS.183	CS.214	CS.129	T.CS.059	T.CS.082	T.CS.069	T.CS.007	T.CS.028	T.CS.014	T.CS.004	T.CS.058	T.CS.029	T.CS.041	T.CS.016	T.CS.079	T.CS.040	T.CS.085	T.CS.052	T.CS.147	T.CS.122	T.CS.121	T.CS.139	T.CS.097	T.CS.110	T.CS.130	T.CS.102	T.CS.123	T.CS.134	T.CS.117	T.CS.128	T.CS.119	T.CS.178	T.CS.167	CS.082	L.034.M1	CS.015	CS.087	CS.241	L.024.M1	CS.103	CS.088	CS.238	CS.085	CS.110	CS.006	CS.356	CS.246	CS.237	CS.274	CS.150	CS.387	CS.191	CS.304	CS.189	CS.347.0	CS.044	CS.207	CS.308.0	CS.187	CS.345.0	CS.228	CS.336	CS.188	CS.320	CS.112	CS.318	CS.152	CS.339	CS.322	CS.319	CS.321	CS.202	CS.343	CS.331	CS.158	CS.080	CS.194	CS.227	CS.145	CS.255	CS.262	CS.393	CS.370	CS.270	CS.390	CS.326	CS.253	TFS.025	T.CS.008	T.CS.043	T.CS.045	T.CS.049	T.CS.064	T.CS.066	TFS.020	T.CS.026	T.CS.036	T.CS.061	T.CS.055	TFS.027	TFS.022	T.CS.031	T.CS.095	T.CS.158	T.CS.157	T.CS.166	T.CS.151	T.CS.141	T.CS.109	T.CS.142	T.CS.152
T.CS.016	0.603420136527	0.636907821563	0.59423516295	0.559882627427	0.589722162061	0.605491872574	0.585981043615	0.646757741143	0.570610600108	0.557233313386	0.525034861763	0.544637912322	0.639343609514	0.624824765026	0.580355068442	0.537986255711	0.484807596398	0.547390591838	0.683611248159	0.600901870886	0.596319088156	0.602654481268	0.698258643231	0.686602989879	0.696793197338	0.56835276427	0.58237247315	0.700709072516	0.514900464074	0.651354051534	0.593344226645	0.540435421802	0.712200654898	0.599157674844	0.566038795781	0.65075131651	0.686636767822	0.56573350912	0.470142026501	0.557266453087	0.60750420784	0.647986301891	0.623692319758	0.512347414508	0.567155297589	0.518431216994	0.651375232076	0.559689333897	0.520379967706	0.566953123375	0.561071487203	0.533508255384	0.527041633688	0.633856101215	0.596565149472	0.625177775075	0.657807123181	0.663970534624	0.575828367155	0.60353297126	0.639910503227	0.549892886484	0.474229760609	0.571183667855	0.501156623594	0.542672625508	0.499699713814	0.531600699941	0.57642986966	0.512720469551	0	0.608488509824	0.547886333976	0.51893743586	0.546328407109	0.575392326843	0.520044699048	0.540740553719	0.576990346945	0.573288417036	0.565126423515	0.537710169472	0.600691263114	0.558690984358	0.55186697141	0.590299349271	0.561572744024	0.632671116607	0.556873740413	0.545833382912	0.592647283419	0.572538254488	0.632990754529	0.612019898661	0.575428905878	0.616397377138	0.5837752961	0.659085849967	0.60956809317	0.583709937142	0.611274073157	0.575542732622	0.638796371846	0.54009806357	0.639378288678	0.591590187954	0.549792191428	0.520712454996	0.539475284498	0.653092750784	0.615445285064	0.64351636624	0.535219321662	0.639959856217	0.645538667713	0.552333710085	0.714165059264	0.600622150622	0.525044747363	0.558116332208	0.549342306911	0.607469294674	0.565656458932	0.497698185893	0.587120342033	0.59662660348	0.57264989164	0.549854483535	0.606770150916	0.612029248966	0.542528487316	0.624827090946	0.590674898221	0.681161579936	0.729053147517	0.505487226126	0.54967645229	0.591320417469	0.622299285565	0.544875410117	0.570778712588	0.589707185558	0.569583557761	0.671844179349	0.518008288906	0.521618561223	0.552178485494	0.530204707875	0.581470691406	0.506794226533	0.571899296007	0.537288855647	0.650788916277	0.587061134024	0.510379312181	0.585850379086	0.515765655107	0.544069203459	0.543939815395	0.587704380931	0.537779993894	0.564281659422	0.533288217577	0.563467204322	0.582975523025	0.57237831622	0.585792688814	0.526348448472
T.CS.079	0.689420899074	0.63859033381	0.699644741892	0.644807848582	0.704889506414	0.719287058108	0.693552427465	0.604537550347	0.56751094323	0.678108059347	0.595125674225	0.653671322864	0.596980641434	0.636874029669	0.696967014048	0.651129698269	0.632296234627	0.630426149495	0.57850116402	0.531174583915	0.606209608851	0.575626176908	0.621968177596	0.552252857872	0.576181027302	0.588514824822	0.648892732997	0.613302539841	0.601674306756	0.516824908364	0.598598485312	0.605726780511	0.619439569194	0.556724204093	0.519158183089	0.631428884225	0.684029650744	0.602211901315	0.596670412062	0.657102144384	0.56103499417	0.568147977464	0.553817492074	0.656826554912	0.562966568478	0.582105396857	0.620885134441	0.55170213228	0.611538210516	0.567056919923	0.599206826938	0.579761512266	0.616625919041	0.644579068884	0.587958779883	0.535861379355	0.590669405836	0.576347769672	0.5883550481	0.612825354521	0.674080444769	0.664402539651	0.609581063384	0.542696482466	0.606268261529	0.652039313651	0.590584328665	0.650930330383	0.638525343811	0.623478269835	0.608488509824	0	0.662535277062	0.642130953106	0.562628005174	0.725175658901	0.644144260465	0.662870571378	0.721584422105	0.720299409736	0.681251792875	0.668025502167	0.72470068675	0.62141066393	0.662416963137	0.671449165714	0.657516152636	0.712524621726	0.692615042893	0.669174415639	0.693748638	0.64268370402	0.709449743551	0.64274932663	0.70191717027	0.696151836063	0.676757717167	0.656702319424	0.64783873248	0.685278180789	0.607607340608	0.654362883973	0.603768100225	0.659266723853	0.608718006264	0.517187815175	0.58599005295	0.551690239035	0.678721174916	0.646444388462	0.579516745058	0.572564775364	0.628243498639	0.567836661353	0.585542982921	0.548454724739	0.598473837993	0.623320370338	0.590516410438	0.583074631413	0.557916197139	0.59788849579	0.526118008797	0.628298320448	0.578074392	0.54190710199	0.556659347168	0.666684286414	0.619867447779	0.547344506361	0.611882087843	0.614466086151	0.595003620578	0.547859513099	0.60378450444	0.60074223781	0.58089999491	0.559540559557	0.638500302306	0.563174241913	0.572762079609	0.580848249189	0.565963863253	0.641902770162	0.584386040186	0.584447366507	0.614293907933	0.630708483235	0.524596366491	0.644927199837	0.70636609615	0.68500543845	0.558161580277	0.676221549476	0.597206417754	0.634289196624	0.648964836533	0.692430660534	0.623944714198	0.724605221663	0.67246400121	0.655106196919	0.643971322869	0.664887795507	0.674971976498	0.713693503691	0.647809572207	0.636075638168
T.CS.040	0.549957484194	0.603522610395	0.519347682992	0.513759598916	0.492524064042	0.540387714828	0.471419580001	0.668142129818	0.598028476155	0.523965108344	0.51172327791	0.53914252299	0.607925410832	0.575119400004	0.480424948199	0.474030538511	0.541600865116	0.504630518658	0.723575263121	0.656828998419	0.60375751113	0.662108408197	0.738876234187	0.755764111505	0.725823674554	0.616071429003	0.565202221611	0.748963400519	0.555096826979	0.720014895535	0.614236621254	0.565386242714	0.744695713465	0.67843858551	0.641141021668	0.675596812502	0.687154654721	0.58781738702	0.516274723156	0.541261134074	0.643165590083	0.705433378242	0.687566464066	0.528011543474	0.597707172215	0.576349693398	0.723051651295	0.630764232451	0.593877191467	0.635134706477	0.641748905968	0.628832706584	0.587993445291	0.671089526221	0.685899978719	0.660914896254	0.682740658528	0.732142467049	0.62240838211	0.600147325988	0.596669504877	0.508590778903	0.553613231066	0.625602775883	0.536100120918	0.54399752398	0.569334072793	0.556357510487	0.586656916879	0.513392917246	0.547886333976	0.662535277062	0	0.488427092543	0.622018854168	0.477423770619	0.47488877218	0.53482099668	0.494438269718	0.48778895593	0.510049281734	0.467686984868	0.517070708987	0.520950774521	0.488614560263	0.50487613931	0.529020207179	0.564054927063	0.505730070141	0.471456427116	0.547519241689	0.554895886989	0.552273333092	0.566107614669	0.491382067965	0.520272793904	0.547255345308	0.627483103516	0.533596869357	0.538678217825	0.63261266426	0.509423921657	0.661943018527	0.517027829538	0.648913086866	0.658906925384	0.561659198563	0.573833778613	0.497196299837	0.679677701123	0.611397518545	0.679530972906	0.519042523943	0.684335540021	0.665984472169	0.628021519794	0.751641493936	0.609101710914	0.587566528234	0.631360633719	0.596922686708	0.610625765477	0.65436712322	0.509825118392	0.623976884181	0.688938157916	0.650579084601	0.508462003374	0.631911358302	0.650326390251	0.563759330091	0.62115683732	0.589854197395	0.746534910775	0.77570875937	0.563206107061	0.593804082407	0.616939210617	0.651013038711	0.646307266766	0.652340985094	0.653238102156	0.611091498692	0.732931725563	0.559716684658	0.585971280058	0.49911649761	0.53710898768	0.639140042004	0.483076768866	0.462552055543	0.466398834127	0.680719537757	0.506410236787	0.582624956964	0.492606332254	0.504215728774	0.468569414398	0.496396596614	0.499168024506	0.457189702443	0.502265898513	0.461071970816	0.497105042745	0.516548509616	0.487586875413	0.531984054438	0.476792454619
T.CS.085	0.609974036152	0.585121831622	0.567026897519	0.507055227604	0.493727361141	0.581696729422	0.524497056148	0.668800612172	0.588395709238	0.536716287906	0.538693983671	0.511305868441	0.623320990966	0.614526239402	0.505489115909	0.504246250985	0.473221535735	0.490084863941	0.716051824677	0.622470289969	0.612415116486	0.636631501845	0.737098366535	0.730805589893	0.727760159327	0.609585037855	0.583107084479	0.764273652711	0.486224506334	0.68772789792	0.60618798591	0.550752948256	0.745751260841	0.634960526698	0.59936099142	0.6749595864	0.678625276797	0.618436420147	0.488532540099	0.565927524706	0.621916750802	0.698787552021	0.658761401006	0.499738410688	0.574022083591	0.567006061577	0.709296775507	0.611844803493	0.615902113791	0.60859024171	0.603509925165	0.586878066719	0.58140843596	0.670290369677	0.65855207563	0.652539598947	0.679467819045	0.706304286748	0.624107396199	0.617167302095	0.634488274778	0.472938561822	0.501396350292	0.595358019841	0.51914433939	0.552467515127	0.484668730527	0.503849088618	0.609356246375	0.503950135427	0.51893743586	0.642130953106	0.488427092543	0	0.580947359539	0.509421457383	0.459208697426	0.54151624935	0.501271192526	0.524674164826	0.54946360492	0.505653178577	0.541538127449	0.502978581548	0.494571102593	0.514106681457	0.569421004211	0.619969303051	0.533433478624	0.468206421653	0.586984464101	0.548469438638	0.598713287256	0.546589865314	0.549871429131	0.538177476414	0.605929218373	0.619070244032	0.567905734988	0.58876828448	0.639333451088	0.514621812834	0.671835047173	0.507844129587	0.644003086261	0.627020924969	0.5996979869	0.53711122309	0.500408296699	0.682639847866	0.649051638085	0.6766358377	0.496915055401	0.660967931553	0.666602416033	0.590548068671	0.74261348485	0.61825790837	0.56720153093	0.583459915341	0.555308087299	0.631445882799	0.597225494835	0.488966869717	0.594317844879	0.645165783621	0.616597292696	0.501611006228	0.623105550175	0.616354526624	0.583791788158	0.630963117849	0.579617665471	0.710757894735	0.759803819752	0.514370952337	0.597414622693	0.631341170487	0.641327765129	0.615002857028	0.626675320905	0.615832564148	0.580913078993	0.710461726345	0.47803734587	0.527508124282	0.463302977677	0.537926060431	0.604900382961	0.483324844356	0.50791678994	0.467778203124	0.697298253414	0.572836583956	0.533416971166	0.489620797771	0.455978415664	0.457812184397	0.506329411478	0.521315546576	0.455696613304	0.5325793642	0.448185960841	0.473460975599	0.530770010339	0.481104625604	0.507558921836	0.48053098379
T.CS.052	0.652137435487	0.662665623546	0.669656140058	0.629404834902	0.681738554842	0.659388573003	0.670854271249	0.60590471576	0.529836341658	0.644135499592	0.571009777237	0.605829348752	0.615535893778	0.673304943415	0.678078363983	0.616963060867	0.546803070089	0.629465762395	0.643792013434	0.575214575106	0.645284757095	0.570380401303	0.647737451411	0.637643867017	0.673363262206	0.570245796997	0.615470088539	0.705645081289	0.565613226096	0.612343923585	0.57821204992	0.58569677704	0.69772935817	0.580238852903	0.551662090019	0.673037703262	0.663222026153	0.610549759893	0.545918133722	0.605993524947	0.616647687568	0.642786660365	0.590013915136	0.578751354505	0.609533357265	0.531323175422	0.658869761618	0.596829010464	0.546530455835	0.582850963642	0.578166402807	0.536749693471	0.572060019153	0.643550806967	0.583939917164	0.635672241817	0.650292577412	0.636572206145	0.60369917995	0.645497963566	0.646735516501	0.614204747906	0.534967332791	0.579455303198	0.567527921253	0.565562708568	0.558497306891	0.599783685893	0.604470184186	0.566622724644	0.546328407109	0.562628005174	0.622018854168	0.580947359539	0	0.66957651649	0.609631855668	0.623620250468	0.686892984556	0.665246685419	0.62032643061	0.63455201412	0.695112056604	0.625843183936	0.630208196895	0.636404391946	0.608767458507	0.667467557009	0.630781393219	0.64175944599	0.650721821192	0.616373009516	0.687308059154	0.661621722305	0.672842439844	0.693899225336	0.638335918738	0.691795689135	0.662841841782	0.629419437297	0.62792569294	0.642409356177	0.66523863114	0.636154020094	0.61766853902	0.596640493069	0.602301915722	0.513098435308	0.620405176824	0.6591112101	0.613899286961	0.646888210655	0.588720009557	0.62961807749	0.625568717552	0.537614567012	0.680924795283	0.646450579827	0.543057120566	0.603539290208	0.553002268951	0.605890425919	0.542545778607	0.575532725688	0.635514110984	0.595080922706	0.564583149059	0.630785939149	0.633420011307	0.610725318201	0.574027963496	0.622007698677	0.595078886608	0.654659095001	0.698547389337	0.565892213933	0.57166602247	0.606608094796	0.637806353746	0.575519286348	0.57777699065	0.577185594351	0.582070994547	0.670013284312	0.581728733552	0.568753338161	0.601661618755	0.605062689721	0.590419792916	0.598878814662	0.649835554371	0.618088587154	0.617422909489	0.630644704387	0.567107813283	0.602184405909	0.604797697629	0.624899883642	0.60927879938	0.677480013342	0.622361874423	0.642165046443	0.623545986731	0.65161612886	0.668122049934	0.667384548858	0.674582538581	0.592454090233
T.CS.147	0.57383883095	0.677271786607	0.503533811762	0.562569432762	0.436469031332	0.485984147646	0.456955410724	0.71373853372	0.664450257698	0.51268557916	0.53821740861	0.525800355849	0.675535752921	0.630752032106	0.413682694515	0.501204779989	0.546742500168	0.527106772465	0.777977470449	0.708492147273	0.647109895015	0.696341332494	0.801552340302	0.790862631169	0.796050953185	0.67825520727	0.627948833075	0.810680782324	0.562119375394	0.752490125145	0.672635940595	0.601585357098	0.794907538927	0.718342512023	0.699938790183	0.718853436933	0.744026116307	0.624626869916	0.559331150482	0.567881963433	0.69488763144	0.760822002568	0.726210207023	0.505230629965	0.675563387218	0.623714082785	0.75165803222	0.693099268144	0.633789129943	0.6690556165	0.667605825346	0.658605258525	0.620535582807	0.709837480914	0.710790714499	0.712962596528	0.744330670081	0.784559244196	0.680106642407	0.622665125961	0.629304776349	0.54186856525	0.573109839172	0.666206799424	0.552236767633	0.572166269665	0.579127106128	0.561862582164	0.662044933263	0.561108773918	0.575392326843	0.725175658901	0.477423770619	0.509421457383	0.66957651649	0	0.476289806844	0.52773725636	0.413573512227	0.419620398022	0.471328939556	0.463834367905	0.477581632487	0.536482682432	0.494219435084	0.462193582672	0.506403107245	0.51777055005	0.464457512018	0.445280633114	0.565863217102	0.581336761207	0.573453941733	0.627061237796	0.481955078116	0.52366085446	0.562426020432	0.66472589485	0.574247933698	0.570136996951	0.678717651783	0.548990463153	0.734790348534	0.518524252274	0.711145632053	0.71690253869	0.602202581329	0.62570763636	0.482432995858	0.747600903563	0.658035271709	0.733175452887	0.572179719386	0.719903350061	0.742992451409	0.653904502319	0.810766056417	0.670171291438	0.621662464419	0.68182693022	0.600362263645	0.68900382725	0.688961692495	0.532837784222	0.6681738329	0.722288751966	0.689601992501	0.527741146155	0.678939319024	0.693246879537	0.570424763495	0.692097946004	0.645508835209	0.775929412378	0.824208299718	0.595369495953	0.622087254811	0.691269919891	0.710732952759	0.68645619477	0.688517599532	0.692699133543	0.644536017188	0.762530406888	0.596314040043	0.617210771625	0.537623794154	0.576829712124	0.678550544135	0.494709415116	0.436083928306	0.437381928213	0.741325647192	0.534540492167	0.61028616577	0.517664343132	0.515524383018	0.435501081418	0.540771669247	0.387086187805	0.463196120751	0.51902713328	0.504196571787	0.445857384397	0.524459293782	0.405805182671	0.534729783664	0.512663542593
T.CS.122	0.570667641872	0.62970262644	0.513756050395	0.525402056698	0.488874684048	0.518129713748	0.463535000695	0.685994773352	0.596221476763	0.52086816548	0.516924349065	0.513645936075	0.63642308433	0.624526919998	0.488771617151	0.461646077304	0.472833476591	0.481900524239	0.727607842234	0.628151583247	0.623403370729	0.618337183054	0.740614983074	0.735651467553	0.74916822617	0.602799695988	0.575217250734	0.761134226016	0.497673547135	0.704861770196	0.613927526377	0.547515417246	0.751745691602	0.654629054136	0.626560750363	0.695609366934	0.704159737486	0.593332214054	0.467074838112	0.544433734414	0.625358778664	0.689968240506	0.661323414167	0.487114979676	0.571634533873	0.533725212076	0.709104821316	0.602908536487	0.570402555725	0.59502718115	0.592894653071	0.58709402089	0.556126446042	0.659705088255	0.663440895204	0.660839739599	0.703818646921	0.727438616697	0.598938671797	0.597596940879	0.632804020751	0.503371676844	0.497123643265	0.615985742516	0.488043897016	0.536449743866	0.508465431723	0.54548047809	0.585494093204	0.512836175628	0.520044699048	0.644144260465	0.47488877218	0.459208697426	0.609631855668	0.476289806844	0	0.500976895062	0.45216248615	0.467829089132	0.503164460373	0.453587498437	0.525425450984	0.479437598959	0.465109594594	0.496129136384	0.513613075387	0.547283358637	0.474467506027	0.473018643148	0.529391543143	0.572664199338	0.614088130714	0.588951197599	0.532009724057	0.560024702186	0.597499835427	0.66941903212	0.580667973151	0.553787963547	0.637309297875	0.530934021086	0.664558578005	0.466657390846	0.64770317978	0.625230715696	0.564306990228	0.530909994726	0.469534286204	0.698491050294	0.626176238605	0.683698580401	0.527071216076	0.663726273928	0.679072848419	0.58162809369	0.76253501667	0.623013902997	0.560456128577	0.59778089832	0.565135841658	0.65751566361	0.616253904318	0.451866435979	0.615684551416	0.653163299909	0.608178446688	0.506619465299	0.645301431697	0.613097230932	0.52942408275	0.655699279167	0.592398323331	0.722881917317	0.768791372216	0.515219677449	0.56540739537	0.637565349899	0.667551617808	0.609240771475	0.623328087355	0.630659766632	0.573009343898	0.728293780161	0.508823240135	0.540438609859	0.487778873934	0.551699352814	0.603183948673	0.49006654631	0.49069234761	0.421591268429	0.703257477205	0.550200655884	0.527130823917	0.524403319098	0.510119905959	0.419446567243	0.506431532538	0.488690975721	0.380067975616	0.533892500439	0.430553878972	0.489931676194	0.557214278489	0.453006498728	0.537700039008	0.457629863293
T.CS.121	0.600641774651	0.653194143434	0.528863561598	0.531375597291	0.571195684426	0.524411572823	0.508967963649	0.67827752151	0.606774502422	0.535496348145	0.545796667997	0.53213583887	0.65168019137	0.645293900801	0.553833028972	0.521396414585	0.512826626118	0.515553913399	0.72319943596	0.659912838823	0.659181695218	0.625369448411	0.739934495299	0.743506807086	0.747609982899	0.627518321423	0.577638517811	0.775355198015	0.550370118156	0.691756160515	0.643284461164	0.52545868444	0.74977780786	0.660128867968	0.629046858615	0.708051393461	0.709888019955	0.619356006699	0.524718421619	0.568342575785	0.671615287245	0.704216333362	0.680693806343	0.521699383798	0.610739358966	0.559554854543	0.713307304001	0.618106330601	0.568712852072	0.577249007062	0.61133058926	0.597320589342	0.561683036348	0.66706527008	0.657368508116	0.677687449561	0.69834681001	0.699689977777	0.604855722311	0.611677715529	0.648962939739	0.558923861319	0.540918748564	0.654661862302	0.505895205494	0.571339680776	0.582631116249	0.536367006243	0.62541872028	0.545967594849	0.540740553719	0.662870571378	0.53482099668	0.54151624935	0.623620250468	0.52773725636	0.500976895062	0	0.469063231716	0.502105454514	0.518973618583	0.474719870164	0.585747088384	0.543981592801	0.54807744149	0.511459986508	0.514521231846	0.539315043553	0.482532822462	0.540888985492	0.552528216558	0.592988588656	0.639752326403	0.627662383006	0.54215727856	0.603518797227	0.589523405986	0.667001133239	0.59227268809	0.575498647789	0.63943540363	0.57587965561	0.6764698523	0.496351010137	0.665311640582	0.656010886914	0.584700656451	0.582342373389	0.558708594142	0.690527693713	0.658014864922	0.712882225268	0.572945650033	0.694872182858	0.708031246039	0.600681647767	0.766733751567	0.651705905189	0.58790276403	0.60543438705	0.59518720205	0.662808117887	0.63865031223	0.499968590611	0.653209440793	0.674339263744	0.623520030218	0.562605717427	0.660813275449	0.664934637681	0.552397398387	0.657179388769	0.636860401503	0.743970679672	0.780095768779	0.534788727	0.58512718231	0.663015692877	0.651415670931	0.618009471565	0.640934657818	0.652190220837	0.614364603407	0.737224262875	0.565052444079	0.610623919716	0.577931026327	0.60204470783	0.652959575146	0.553560225223	0.539387075283	0.530808990293	0.711868385218	0.592452521427	0.555167646168	0.572006854317	0.540018440321	0.497080607432	0.580720951981	0.554030280633	0.490113653822	0.596094445235	0.517894331007	0.559900831509	0.612179300594	0.516586898247	0.603328104856	0.548158758735
T.CS.139	0.577475497715	0.665071916074	0.479364341324	0.564365644713	0.451414719047	0.46639716583	0.4437835775	0.717308406681	0.669609827864	0.541060138403	0.559638732899	0.517042132404	0.670792325762	0.641009838607	0.417140132387	0.47601231536	0.52806182765	0.516708491812	0.780024545565	0.694410157921	0.653086770287	0.68522871947	0.781613343191	0.778736401604	0.786052681868	0.65388442333	0.60067602578	0.815965824629	0.560777771093	0.751711976636	0.676623600406	0.613654295151	0.785425509936	0.69941831832	0.687951246229	0.733512472526	0.749232082107	0.639827163543	0.540253854429	0.562864070531	0.692150938962	0.75113024791	0.724920564007	0.522733403439	0.654827377525	0.596868372488	0.754299867687	0.662897209343	0.609987798088	0.652465039303	0.662441105825	0.637933655368	0.618687110178	0.69355082739	0.69551952873	0.696232183604	0.72545564016	0.7665317824	0.664699369532	0.610684741507	0.616832871405	0.544584932459	0.554774038368	0.662534381706	0.545821305234	0.569957174414	0.567083306742	0.548742812151	0.649340628998	0.55797186526	0.576990346945	0.721584422105	0.494438269718	0.501271192526	0.686892984556	0.413573512227	0.45216248615	0.469063231716	0	0.447094337063	0.477673825986	0.458578129672	0.510491280834	0.526731291759	0.478101984439	0.506399148875	0.515447718551	0.502526271885	0.459257305201	0.441981478032	0.537579858966	0.59695155559	0.605617734063	0.607103332787	0.519430955679	0.548898359799	0.575850691386	0.685132379783	0.579134285995	0.547186113888	0.663587389177	0.544446504142	0.709053595701	0.495292903378	0.688456627132	0.690834409302	0.599884216771	0.625628525597	0.499573937199	0.728454064608	0.672374359374	0.72759203496	0.577347801027	0.71468919056	0.741840612125	0.655382757736	0.807990336486	0.653209527507	0.639396254656	0.667057666238	0.628176891577	0.688963833632	0.673510474365	0.529080883203	0.680323101242	0.709547946106	0.67488386521	0.5428590854	0.680028447466	0.684045083712	0.579593716492	0.683174602627	0.651191347255	0.770808847531	0.821824196376	0.578044509195	0.610404969521	0.697329497726	0.696352851606	0.673602806677	0.682900566304	0.67829264057	0.633569756902	0.768562317267	0.587887038925	0.618244767219	0.532936643199	0.584852173209	0.65440865357	0.511808065762	0.459605582397	0.427881352524	0.745813407659	0.558895768861	0.569335349135	0.537606677358	0.509547533249	0.432708802043	0.547522350444	0.421757292983	0.455323467893	0.53551992677	0.496122208515	0.460637050096	0.539759318471	0.405810860715	0.519670741831	0.521411189016
T.CS.097	0.578404589669	0.653625954609	0.508503637723	0.558274893026	0.481270664274	0.502429025201	0.453661668358	0.694957984334	0.650973563201	0.533046811437	0.533319068574	0.486838257697	0.663646012376	0.629622893404	0.469168007076	0.515503842693	0.555476256516	0.53586938285	0.780104617317	0.702953020214	0.651377259912	0.698762689335	0.781123221549	0.78967421778	0.789314330374	0.662060676772	0.599410317234	0.800441649856	0.551259666118	0.743365736357	0.659640322552	0.601141433462	0.78885143587	0.714239615732	0.697209043521	0.709422013139	0.724608971183	0.648496393272	0.558199978793	0.583565607705	0.70381097162	0.737515435153	0.727993730048	0.500905537574	0.651251788741	0.610750797527	0.753447269079	0.687426416841	0.623380622694	0.663464978569	0.675345359384	0.643920060661	0.596880226315	0.695387205018	0.708668496117	0.711202700043	0.731754454327	0.772301653482	0.662036376197	0.615075452524	0.616085007915	0.541080974515	0.559693455938	0.653241261094	0.529125178754	0.567903321863	0.570233775709	0.564919372519	0.645543783588	0.540653790941	0.573288417036	0.720299409736	0.48778895593	0.524674164826	0.665246685419	0.419620398022	0.467829089132	0.502105454514	0.447094337063	0	0.487976121128	0.48097326604	0.516771955664	0.53847439099	0.473679104208	0.484389968866	0.532570628697	0.528235188243	0.472967299509	0.45433428996	0.55263955112	0.587319455174	0.561923280701	0.621184721682	0.527295112401	0.549248794455	0.584402981943	0.655639162938	0.586073134226	0.565301546322	0.676199689725	0.533033743288	0.70334482129	0.510064680997	0.688080820357	0.698715260557	0.585426766724	0.619353804615	0.501059401447	0.725626364803	0.663134149437	0.726673691191	0.556440591332	0.713069289527	0.715933720478	0.658672797917	0.804779513864	0.657870275898	0.624038588815	0.638737397922	0.619364355018	0.687402787304	0.682950772232	0.543944493093	0.65734970355	0.722034609334	0.678639157242	0.529207250786	0.660522988164	0.696696090572	0.591865349129	0.687501662177	0.628220667222	0.778615982268	0.819438737235	0.606926099233	0.639261232391	0.684857860653	0.701532425117	0.680890709687	0.691423632962	0.690749888423	0.643361858538	0.761940394983	0.575006741523	0.605675946905	0.518756799732	0.559455165379	0.674960674116	0.519453837299	0.477706868121	0.47766428663	0.735713381437	0.547492548872	0.583921273777	0.554641024972	0.533025412386	0.458630806251	0.546178501251	0.432519243134	0.466872318541	0.518109833464	0.51737133932	0.479377975824	0.531930759703	0.453199452302	0.532854602977	0.501519998995
T.CS.110	0.561603750836	0.667382928312	0.493159090858	0.574721503328	0.513947963627	0.495054666716	0.493971709438	0.660109218233	0.636020613058	0.538836359997	0.529965580301	0.496294106583	0.638122048932	0.608579795306	0.500786584398	0.529048370711	0.560431717312	0.550094019997	0.740139281819	0.676610044628	0.627494480678	0.657885872862	0.757046731172	0.754793277199	0.748581154287	0.637396166732	0.602832304898	0.77131828213	0.598632385606	0.72386850657	0.634098133773	0.606819214999	0.758253036279	0.67675950648	0.655453858017	0.707047133256	0.704508683153	0.604064127355	0.543586990576	0.538985074013	0.659941569101	0.735772733109	0.713999476962	0.523355612714	0.641599140091	0.590881227545	0.737404892236	0.656974103308	0.592419293748	0.646720958798	0.660888029305	0.618356480662	0.605886546553	0.665539084253	0.677617298647	0.698968266619	0.701167412855	0.738447047233	0.667755621732	0.592403534695	0.613575079926	0.55598531147	0.585619478282	0.657753553135	0.546270354885	0.552360660038	0.579080781544	0.552329859498	0.610657747921	0.555511750051	0.565126423515	0.681251792875	0.510049281734	0.54946360492	0.62032643061	0.471328939556	0.503164460373	0.518973618583	0.477673825986	0.487976121128	0	0.475048198289	0.542184425087	0.52704575797	0.537432859493	0.516692792074	0.511263367504	0.489676870412	0.466934866674	0.513938712321	0.53311664013	0.569932378389	0.569058915248	0.62265942542	0.516438728346	0.569786580562	0.577297130208	0.664884345477	0.606394421076	0.530074807261	0.651540266131	0.557739150869	0.695470306696	0.513631205866	0.659745281381	0.689772850984	0.567781295635	0.613555510315	0.530683569516	0.69462613216	0.64078873347	0.713749920622	0.560407781767	0.68233741872	0.699626656182	0.626074101816	0.767674631471	0.62609901971	0.613733964954	0.668184925465	0.588140026481	0.641807802536	0.667955729729	0.549484151662	0.671140347101	0.695027908947	0.669557382224	0.575509872129	0.649929024444	0.680797792647	0.564814042748	0.649252896995	0.622164942295	0.759450675237	0.8004399366	0.593624625983	0.609058870783	0.666459714064	0.669141268431	0.655492347805	0.660792943851	0.651833379394	0.608615799256	0.744948753655	0.614655493957	0.619694241127	0.550815229885	0.58633618571	0.651752615799	0.527182868716	0.502438707239	0.468337656807	0.705194040416	0.536362702594	0.59788030793	0.538990201801	0.550377523448	0.494574373531	0.550695032824	0.484255783907	0.490222438184	0.523748217669	0.531590194055	0.522209462142	0.557101926273	0.459027669113	0.570329750243	0.529078525288
