CS.296	CS.019	CS.038	CS.017	CS.357	L.033.M1	CS.099	CS.217	L.012.M1	CS.293	CS.101	L.025.M1	CS.199	CS.021	L.036.M1	CS.371.1	CS.117	CS.065	CS.305	CS.149	CS.229	CS.154	CS.186	CS.341	CS.040	CS.377	CS.301	CS.269	CS.118	CS.382	CS.041	CS.302	CS.232	CS.282	CS.376	CS.380	CS.205	CS.292	CS.375	CS.136	CS.378	CS.374	CS.236	CS.224	CS.125	CS.349	CS.254	CS.268	CS.214	CS.147	CS.177	CS.395	CS.148	CS.181	CS.323	CS.348	CS.183	CS.385	CS.369	CS.182	T.CS.089	T.CS.022	T.CS.023	T.CS.042	T.CS.058	T.CS.028	T.CS.062	T.CS.069	T.CS.035	T.CS.001	T.CS.038	T.CS.029	T.CS.012	T.CS.025	T.CS.082	T.CS.104	T.CS.114	T.CS.120	T.CS.108	T.CS.125	T.CS.132	T.CS.115	T.CS.177	T.CS.147	T.CS.105	T.CS.123	T.CS.128	T.CS.178	T.CS.161	T.CS.098	CS.103	CS.087	CS.246	CS.110	CS.356	CS.242	CS.237	L.034.M1	CS.006	CS.015	L.024.M1	CS.085	CS.088	CS.241	CS.238	CS.187	CS.234	CS.330	CS.191	CS.233	CS.164	CS.387	CS.304	CS.113	CS.336	CS.363	CS.189	CS.212	CS.150	CS.228	CS.158	CS.331	CS.343	CS.321	CS.285	CS.339	CS.152	CS.322	CS.319	CS.320	CS.080	CS.361	CS.202	CS.223	CS.163	CS.145	CS.390	CS.326	CS.393	CS.370	CS.262	CS.270	CS.255	CS.253	T.CS.055	T.CS.064	TFS.027	T.CS.036	TFS.022	T.CS.049	TFS.021	T.CS.008	T.CS.043	T.CS.026	T.CS.045	T.CS.061	T.CS.031	T.CS.066	TFS.025	T.CS.109	T.CS.095	T.CS.141	T.CS.157	T.CS.158	T.CS.151	T.CS.142	T.CS.166	T.CS.152
T.CS.108	0.486035758925	0.57724245157	0.653527574325	0.580498679727	0.505388296668	0.633608747018	0.536552431824	0.52655871548	0.517389409089	0.433549076087	0.507605493107	0.646470896836	0.657710473219	0.673303268248	0.540927698451	0.637315559513	0.601592700198	0.643492307298	0.489911341917	0.675598019663	0.700189309672	0.813108918547	0.503216473541	0.705436287866	0.614758072692	0.693064934944	0.610109966681	0.796473207349	0.641534156272	0.585541411554	0.722289687309	0.762771136166	0.56564582261	0.716899549047	0.693969075166	0.524369293851	0.73325369424	0.630001207106	0.665248377255	0.675717055054	0.731780241785	0.697379032681	0.753018162497	0.780729407788	0.690332195747	0.642435646723	0.675755193599	0.700155033689	0.669353665578	0.69806236579	0.69959335891	0.670835465957	0.71190693439	0.640504371514	0.644616024425	0.624607291217	0.771768768585	0.671641506021	0.773588012022	0.595508207214	0.598316596803	0.610435369932	0.783884773809	0.480235288424	0.578544934863	0.560284892521	0.510011533256	0.567402054686	0.540459758641	0.746534929977	0.5084533161	0.659007785392	0.706301047448	0.573168201586	0.564283323303	0.421470606376	0.517676205814	0.528802576549	0	0.528489507878	0.422269359794	0.400495520975	0.433382969198	0.386771496291	0.520005312194	0.546230280913	0.524914691226	0.455604526389	0.498908875202	0.47316817854	0.575618147598	0.645425476831	0.518028935051	0.671163515478	0.734327091405	0.487715008525	0.699812459938	0.602843263125	0.550624491796	0.586440054991	0.534884952629	0.56576361917	0.693222340888	0.508132136399	0.591624598051	0.646488614653	0.708422389943	0.662287016089	0.520000146443	0.60983798652	0.774843074498	0.624109273275	0.737554276041	0.593043927126	0.626665463643	0.674871494452	0.623746657896	0.699615865256	0.58793990778	0.680700775903	0.705068413437	0.57814294053	0.692797606093	0.572313911675	0.773037476184	0.68966854428	0.517966654182	0.716277034861	0.688645635564	0.608517380498	0.648224298632	0.721103158108	0.684300581168	0.684414582816	0.70118216821	0.580458025356	0.677786156693	0.636003396384	0.714200732453	0.679345930322	0.690101064942	0.68009856308	0.601022223128	0.76753484886	0.527751616809	0.524708553252	0.5392416258	0.532069810619	0.456287618043	0.672149212045	0.594719923511	0.632410685069	0.558294715375	0.735521849951	0.593908441378	0.627721274032	0.552125119039	0.47236218388	0.609591744099	0.416717837585	0.430044641451	0.537985048571	0.532747753373	0.472921408341	0.476215698299	0.561069625086	0.524198696666	0.526188565565
T.CS.125	0.524677182534	0.549822310211	0.60571716084	0.609734181684	0.498802508866	0.583021020508	0.594489444051	0.540623960872	0.562940062658	0.524528805671	0.587169024366	0.604072336452	0.594860071084	0.574692186827	0.516879836787	0.532733603585	0.574517156006	0.578372967107	0.549691959812	0.586580898025	0.606592529288	0.733716606295	0.597189215532	0.596360649807	0.601916722475	0.633629123329	0.5599243107	0.717407046235	0.610344535706	0.490212405949	0.631285270943	0.65232724008	0.558908963306	0.623051535179	0.59426176736	0.511247611187	0.640090505898	0.589937910753	0.564890368462	0.610094764421	0.656278047775	0.623360486483	0.719454526982	0.705452804649	0.592071479384	0.582837652227	0.584652509779	0.662469276726	0.589247425898	0.596726702625	0.627165643629	0.609147472227	0.636859053234	0.591853138266	0.580223755913	0.614256707707	0.690118381196	0.621561636054	0.698327129598	0.542407047196	0.552305392267	0.544519734923	0.683101670062	0.531298447929	0.555462007624	0.511816184651	0.503786422499	0.503602678949	0.496884318943	0.657022723809	0.584399232624	0.601216144022	0.608434627875	0.531310680017	0.563406411444	0.530171277649	0.570940700049	0.49308924179	0.528489507878	0	0.553004767903	0.529753092626	0.554859579622	0.540243949199	0.629654310184	0.492049781233	0.56335211838	0.570585002004	0.538023212833	0.555941294908	0.59636565162	0.559340179006	0.529594341306	0.609473001602	0.62863341106	0.474545095941	0.606340221888	0.565215707626	0.495433878696	0.618678761323	0.532891045815	0.5773645459	0.624031921529	0.577105164772	0.554882068512	0.569931867338	0.633904513602	0.601716754985	0.523620221362	0.619980082882	0.701208597125	0.510917113723	0.657009881692	0.555384971377	0.524305778779	0.571502576883	0.578141428375	0.576196991852	0.543699600656	0.619503419747	0.641765374047	0.574974386685	0.587292237461	0.547119062717	0.700422703255	0.605190232555	0.516081057055	0.629684862277	0.605326806194	0.543254462629	0.580583378317	0.621608460898	0.604099180054	0.597617326161	0.627779695993	0.533159880257	0.61471625182	0.573732650942	0.647008504173	0.612695496649	0.58195145311	0.600363858715	0.56764629715	0.700023182787	0.526685787127	0.492225716568	0.516496719043	0.554340927946	0.516356686144	0.547619770757	0.523923577976	0.527543626483	0.493817036254	0.656079304238	0.537759334224	0.521985547767	0.489281197916	0.523348893498	0.506602546106	0.509635626405	0.528120820757	0.520817515348	0.491991435388	0.488851019883	0.488543015469	0.505772660679	0.472967698768	0.441875935735
T.CS.132	0.501625290222	0.59241599235	0.687327956487	0.633735863469	0.553106416212	0.645847090662	0.576838626936	0.553201888411	0.541053151714	0.51202307305	0.56486966613	0.691116461498	0.659528313597	0.646007430655	0.526480166927	0.654368365593	0.624187254432	0.647894821071	0.491369577111	0.660137541517	0.682897618973	0.799693676551	0.537881290215	0.673936745893	0.628062667144	0.654289775188	0.586731868129	0.789180215954	0.647450608805	0.610114300381	0.69472532864	0.754656469419	0.559360343176	0.692778137611	0.683454996665	0.538931373717	0.714645747565	0.619666581153	0.67092844511	0.659062878238	0.739222612	0.68484386406	0.739987082298	0.779444084433	0.660918127915	0.618784696986	0.646904903658	0.683577551371	0.670329763673	0.673134135537	0.691197775873	0.647653104353	0.698734487975	0.635280891893	0.620876602643	0.577327372718	0.753859396678	0.634879510909	0.75026675984	0.578023736672	0.590071028284	0.60947331396	0.75938530044	0.483621500803	0.581648043182	0.565752474605	0.547986800451	0.576278767835	0.551059430362	0.727130274172	0.482391842676	0.647113964229	0.715581807816	0.580477961353	0.597003900956	0.434902129714	0.521636817821	0.545509044433	0.422269359794	0.553004767903	0	0.420064472691	0.477209911652	0.46053993887	0.508104067552	0.559442757405	0.463124490607	0.457596301067	0.500651252619	0.485714020033	0.592036876161	0.660899711559	0.521161007481	0.659726038229	0.735840518861	0.502564160033	0.685344362792	0.590928296518	0.573497813848	0.624872426086	0.599295312151	0.549921664223	0.714134210609	0.560480072455	0.617380955841	0.626750476929	0.684198454572	0.649948039122	0.565288459687	0.615119258162	0.762328264304	0.620014293454	0.726313096805	0.648514522162	0.620872728102	0.657228441618	0.637152146308	0.705613831693	0.581695235943	0.668085391087	0.688584220883	0.533223251601	0.689305750378	0.61084331815	0.752722139067	0.703540280034	0.508739214676	0.700453003608	0.688136506026	0.6058576647	0.648627964726	0.708196259245	0.702826503582	0.654964603768	0.687281388907	0.586389416157	0.684325735795	0.628019156936	0.703791712676	0.669242696129	0.683299155097	0.669713185308	0.602272612362	0.762844158136	0.554579428157	0.55767367987	0.578649409395	0.556424218692	0.471816160435	0.671129769954	0.629424266373	0.651298854205	0.591308262849	0.736106654902	0.615136869155	0.63621386593	0.594561545055	0.503555926974	0.631068098242	0.443422164889	0.47248741174	0.62317935496	0.588168898934	0.480884144802	0.540602201237	0.618710160163	0.513290635703	0.531688292145
T.CS.115	0.4847395554	0.559279496913	0.649672312791	0.587416221186	0.498962873185	0.63600487623	0.536434650589	0.542259814043	0.523891487804	0.439875829439	0.507570441074	0.651994741713	0.655082126807	0.65204659716	0.541825663993	0.641322938267	0.581184463452	0.643661897834	0.472103739803	0.662961683043	0.690340312479	0.796301437747	0.524884554345	0.686269398847	0.60678075691	0.68081721428	0.581322655854	0.770912934175	0.629966795011	0.577824907122	0.692827651578	0.74957764415	0.542928217369	0.711803128406	0.685829612399	0.521845174957	0.724247881257	0.62488808876	0.651304618187	0.661220302627	0.717912670471	0.677776911167	0.738969094065	0.771366287941	0.672976243588	0.648463116763	0.660359312345	0.693369599481	0.67380605674	0.681974802208	0.698623829549	0.651523537169	0.714201266989	0.652822172242	0.634304760849	0.600968426082	0.760642160909	0.657072334055	0.766081319786	0.583910334947	0.574383204716	0.602595915826	0.75673284001	0.463443555309	0.55911022265	0.547695442249	0.494497184022	0.549014202336	0.552381956574	0.730012485368	0.460700821153	0.642334651776	0.688816546685	0.565330233428	0.54729748116	0.419666796809	0.528556147013	0.506653459676	0.400495520975	0.529753092626	0.420064472691	0	0.447269916776	0.42051001457	0.506326209937	0.53576566709	0.475349110002	0.442028576086	0.497576532696	0.456046374239	0.575266627458	0.63104558284	0.498140769084	0.652995699038	0.702463588174	0.485718131704	0.678987302487	0.591533452268	0.549262691802	0.595091064307	0.536939343458	0.54166163772	0.679135555121	0.504836518129	0.577997666151	0.649933970744	0.681411989153	0.6548818765	0.501103797525	0.597948001324	0.755535047752	0.621474801289	0.73005752446	0.608386322797	0.615550471676	0.682461055301	0.641452334328	0.678518438658	0.563695900046	0.651198189106	0.677587310895	0.574500691969	0.68238790901	0.557383423276	0.764596719952	0.691533600598	0.510419252241	0.716469508547	0.687356447753	0.604235699881	0.63351229845	0.704862435416	0.668476608541	0.65881289307	0.692183171764	0.585184819067	0.686907681438	0.627408389475	0.695753308951	0.673855847026	0.686789285128	0.678096743516	0.603517034753	0.748585785637	0.53725806027	0.51776031225	0.542633007388	0.539451257824	0.43755156842	0.668113157946	0.600472293219	0.631217438297	0.55793518151	0.721372384899	0.579460261147	0.599364380131	0.548233268123	0.462661714153	0.597102018043	0.43732984457	0.461332883414	0.55587098136	0.553572621247	0.448191134169	0.508587317439	0.56994035972	0.461353184268	0.505824562333
T.CS.177	0.501116348801	0.553229267448	0.626120439902	0.583681188502	0.50832815958	0.618029619261	0.552177679039	0.538588167748	0.536059002598	0.485462312115	0.525631792972	0.655142279773	0.640357031722	0.654452976935	0.534266315634	0.612696445306	0.587254583427	0.631370707413	0.466401086398	0.671903971206	0.667450968324	0.786205789102	0.548890218422	0.668501539004	0.605175912401	0.676206102318	0.573327012495	0.789373713581	0.594317030452	0.569944228779	0.678629039463	0.745781721824	0.567595872062	0.69473287809	0.681159110049	0.516609608866	0.713243215092	0.620022908674	0.644417705899	0.666512008927	0.699592033084	0.68985602765	0.718639177434	0.781289162209	0.665527981233	0.621496934457	0.645101400463	0.68657377044	0.655311379328	0.667965930417	0.680609133748	0.634692169037	0.690150039584	0.638076532881	0.635576313899	0.614774148156	0.745000936059	0.654620227357	0.756896162618	0.59514850551	0.575892320372	0.583034980345	0.766232032887	0.473600178874	0.54045897264	0.554222317333	0.499839666707	0.58007987385	0.549617817325	0.716127004743	0.508896844444	0.642263886155	0.685612770535	0.542387143725	0.531915560806	0.457692764436	0.504261717875	0.527049471793	0.433382969198	0.554859579622	0.477209911652	0.447269916776	0	0.463668116591	0.545251136008	0.52781283255	0.505305440007	0.452944724401	0.516474934165	0.485732266459	0.588675913893	0.636136066235	0.4907380943	0.659242246259	0.721723698452	0.467512366956	0.678555684759	0.57686198476	0.563075298533	0.600125800633	0.557022343741	0.547257511819	0.681310405757	0.519566200231	0.591339027111	0.637359591898	0.702086544191	0.608127381737	0.519534751055	0.608768137115	0.745304964103	0.629059356889	0.709906410167	0.581415413432	0.593428141444	0.667663693184	0.636610937916	0.686279865908	0.579777098811	0.634554906117	0.670990092655	0.539621227186	0.671842114249	0.550691835461	0.76455194782	0.66129839408	0.518419121927	0.691628857218	0.663017819591	0.604509824376	0.629647074706	0.674191218527	0.664993863289	0.674166188077	0.678912750982	0.582244066865	0.664565564196	0.587010245982	0.664078135618	0.639234943269	0.668515638024	0.660729363173	0.60247354834	0.741418767031	0.559910009416	0.515146639357	0.521487699031	0.554237307165	0.453794112175	0.665799809745	0.591941491116	0.614399724309	0.552031368176	0.718267787339	0.580571178331	0.597156306827	0.533999782617	0.503486859258	0.591515157723	0.468402669577	0.489686339763	0.568310189038	0.545223421788	0.455490200314	0.510748160144	0.587455233981	0.514779041278	0.543411959312
T.CS.147	0.462483942557	0.562569432762	0.642572758094	0.570222692173	0.470918455839	0.61617877497	0.511187009077	0.507358068004	0.503682342489	0.418511610597	0.484939984837	0.647900221208	0.647903360121	0.664450257698	0.525800355849	0.636430192268	0.592189035679	0.66030390907	0.476789010472	0.684630695916	0.699270123332	0.810680782324	0.501889851558	0.699053869826	0.60691962023	0.696341332494	0.595279542345	0.801552340302	0.638555788681	0.562119375394	0.714372536552	0.760822002568	0.567881963433	0.718342512023	0.699938790183	0.505230629965	0.726210207023	0.624626869916	0.675563387218	0.672635940595	0.718853436933	0.69488763144	0.744026116307	0.794907538927	0.686508937982	0.658605258525	0.693099268144	0.709837480914	0.680106642407	0.688091407787	0.712962596528	0.677418983	0.71899388148	0.653422562492	0.653081126904	0.633789129943	0.784559244196	0.667605825346	0.774816279612	0.623714082785	0.584974163421	0.605179780205	0.793215709782	0.457280146198	0.561862582164	0.552236767633	0.496032510092	0.573109839172	0.535901410752	0.730473573191	0.526345002938	0.662044933263	0.72171734431	0.565229966628	0.54186856525	0.430168440555	0.498311046101	0.507809152576	0.386771496291	0.540243949199	0.46053993887	0.42051001457	0.463668116591	0	0.558986500956	0.536482682432	0.506403107245	0.464457512018	0.503046775788	0.463737969299	0.562426020432	0.627061237796	0.518524252274	0.678717651783	0.734790348534	0.500442481941	0.711145632053	0.581336761207	0.548990463153	0.573453941733	0.52366085446	0.570136996951	0.66472589485	0.481955078116	0.574247933698	0.653904502319	0.715259235086	0.662239411144	0.482432995858	0.616572994646	0.767139802176	0.62570763636	0.747600903563	0.582620634004	0.621662464419	0.684082996902	0.658035271709	0.704766808889	0.602202581329	0.670171291438	0.692097946004	0.570424763495	0.693246879537	0.527741146155	0.777094592145	0.6681738329	0.532837784222	0.722288751966	0.689601992501	0.600362263645	0.645508835209	0.715713012935	0.678939319024	0.690660614059	0.705089842985	0.595369495953	0.692699133543	0.644536017188	0.710732952759	0.68645619477	0.691269919891	0.688517599532	0.622087254811	0.762530406888	0.517664343132	0.494709415116	0.515524383018	0.534540492167	0.435501081418	0.678550544135	0.572720878294	0.617210771625	0.537623794154	0.741325647192	0.576829712124	0.61028616577	0.540771669247	0.436083928306	0.596314040043	0.405805182671	0.387086187805	0.524459293782	0.51902713328	0.463196120751	0.445857384397	0.534729783664	0.504196571787	0.512663542593
T.CS.105	0.572699797917	0.636390450845	0.698724308281	0.644213290798	0.622704670422	0.668759787741	0.556224910453	0.572442960609	0.601249009517	0.594100949587	0.572375267883	0.679316937584	0.65651408194	0.660194066808	0.636232758936	0.720165434843	0.617114990954	0.690626963948	0.572871150405	0.673918599321	0.703890948144	0.784106793752	0.531971809158	0.723196600848	0.623077084695	0.660998951704	0.622225809162	0.770859064222	0.617003887309	0.703425094915	0.686983959113	0.762101350742	0.567785608951	0.722310391537	0.704017813547	0.630798671619	0.755356047253	0.6267436654	0.709638584052	0.653920477836	0.707344692574	0.699952110976	0.681222105717	0.786220316174	0.709860610274	0.664600553913	0.693328681498	0.673173470344	0.709436080198	0.700803182994	0.723185090795	0.642102177707	0.732673586845	0.664846545709	0.668145404385	0.621111852251	0.75745525859	0.654731107912	0.753423727992	0.629940215729	0.664217060364	0.676445225291	0.771863571092	0.571447982096	0.647028120491	0.654690734694	0.595112489582	0.659357460452	0.63119436897	0.747358119928	0.496016213324	0.620975323951	0.756095986022	0.636821699231	0.633449807486	0.542073588335	0.514692167214	0.623385774788	0.520005312194	0.629654310184	0.508104067552	0.506326209937	0.545251136008	0.558986500956	0	0.631724525325	0.525822942764	0.501774242443	0.52100515944	0.548981745594	0.589798891973	0.66420511264	0.572210035272	0.659269582387	0.726472817921	0.544613888065	0.640524400104	0.649991377241	0.611188106974	0.654010730076	0.65353538774	0.539444453041	0.723355936026	0.598696997186	0.622463913947	0.662393004117	0.664825217649	0.696657295247	0.600116544879	0.580118090286	0.705088988895	0.686605034333	0.719816133295	0.663771316281	0.677854694441	0.693753842355	0.638930040455	0.745897278249	0.570706821287	0.629075917778	0.648590690724	0.56954285226	0.707758425092	0.642988265729	0.737084823761	0.71930084415	0.595403833874	0.740380599018	0.719194514008	0.665862890192	0.633624992881	0.729529229696	0.710152958642	0.707662443626	0.65118265902	0.664109100724	0.700081006796	0.649322415585	0.698309588078	0.697689125975	0.725485446567	0.709560802203	0.628239099925	0.744568912863	0.633224857417	0.618567397511	0.676521935351	0.533501078403	0.558455809512	0.697070684112	0.679407169472	0.72271878048	0.662143765291	0.747928949673	0.669654008642	0.694208051053	0.636438179417	0.581139495197	0.699564763153	0.562028790603	0.573804807304	0.676357913248	0.613176624033	0.581095607852	0.643981643365	0.689481675857	0.605278701111	0.603385349347
T.CS.123	0.523895713078	0.529362558751	0.587442861979	0.596281215556	0.506713290172	0.580174999979	0.572905845448	0.556981471485	0.562688861079	0.540431489047	0.580517470585	0.614664538646	0.592698016795	0.589054924505	0.527359072336	0.547676399293	0.581689945934	0.570798492944	0.518314673029	0.593836949242	0.602776326765	0.741728600906	0.575924256159	0.614482455196	0.601270772577	0.630493790087	0.555484180271	0.727605940554	0.589045738612	0.476457270135	0.654665037789	0.682955531384	0.562083545656	0.628614800221	0.594332032855	0.522631257972	0.634325000082	0.600936745463	0.554647058891	0.617317354609	0.675221949306	0.632750677321	0.691264016914	0.725613400344	0.608720135908	0.606504646351	0.607845952162	0.641409938519	0.576227731323	0.59349294489	0.633407405872	0.630816780487	0.641968407223	0.585422119746	0.594594936645	0.620687810477	0.709903060296	0.597694608919	0.711892524644	0.56008679022	0.54887456035	0.525726067653	0.71944431489	0.521563372671	0.520207888856	0.510865689649	0.477174574381	0.521944945501	0.486540034816	0.675716855452	0.601974419592	0.601601195747	0.620034429474	0.489073459187	0.509588640342	0.524610626143	0.572790620379	0.483619848859	0.546230280913	0.492049781233	0.559442757405	0.53576566709	0.52781283255	0.536482682432	0.631724525325	0	0.578252750821	0.523025747851	0.556100607226	0.553839716082	0.582388141634	0.582501128478	0.494562519439	0.627123750562	0.646788677203	0.495492345537	0.639267984696	0.560786215886	0.524793138601	0.607858975353	0.557245809555	0.568562161906	0.647296016875	0.526375663379	0.559537636195	0.573036836525	0.66255130434	0.582846302583	0.520375416105	0.628223885494	0.724078301983	0.534909185085	0.672398952965	0.563604017868	0.530445610392	0.59613399696	0.615452188919	0.607362329803	0.566904971843	0.625036458583	0.641518374165	0.551526308935	0.598032020794	0.514879052445	0.694755817549	0.589932894466	0.520622982368	0.638497043484	0.600245040836	0.546732842632	0.58122037722	0.620524986193	0.613093423047	0.601053211543	0.633819008086	0.544009426553	0.600075052421	0.574826425778	0.658015021923	0.614281638394	0.624861773783	0.616259580027	0.579268811826	0.70997950107	0.514362902446	0.486201139497	0.515278207723	0.569938958861	0.519178800214	0.600437614842	0.549532904964	0.539314374534	0.507288950383	0.68876721708	0.504074480772	0.530255804696	0.523807620348	0.515697289867	0.529630780376	0.495240269619	0.517423896415	0.547960066013	0.537001920391	0.475241908602	0.494672528852	0.530892278684	0.494302238634	0.498395547179
T.CS.128	0.527317075578	0.591881551526	0.679750373278	0.627807633178	0.569839479843	0.639743646869	0.582690395723	0.596484570898	0.571037572303	0.56454439131	0.581022214176	0.682162454436	0.639157978433	0.593740248454	0.550812589232	0.657570422723	0.593428177487	0.616218343373	0.533282767043	0.604226939591	0.645073073775	0.75419513143	0.566309273895	0.612625980019	0.611588492022	0.58571464264	0.533659438942	0.726200247094	0.624152689924	0.594535741931	0.655448617689	0.699034034349	0.545134847097	0.639057271653	0.624089542556	0.544849971715	0.663506255813	0.582963600332	0.640411191911	0.61662659933	0.690988243084	0.644268282876	0.677767558216	0.739888993504	0.616899897793	0.587799302937	0.611483129993	0.636864652275	0.639329657697	0.594862783652	0.653175344721	0.582418127349	0.670647743886	0.600437023623	0.557032967447	0.537401048917	0.700660233991	0.588072165046	0.686623816319	0.519237802417	0.580511945346	0.617488165212	0.761167313746	0.520210642454	0.577658590174	0.561612396431	0.548328113311	0.558296988467	0.556216652041	0.678300678992	0.478957585435	0.612705143209	0.707469948475	0.55659418444	0.612853484131	0.51448424544	0.558073084281	0.550105079284	0.524914691226	0.56335211838	0.463124490607	0.475349110002	0.505305440007	0.506403107245	0.525822942764	0.578252750821	0	0.482220188245	0.509092695137	0.532206270917	0.567059152092	0.649748207668	0.537136967649	0.617847832248	0.698983352178	0.522528666065	0.622038632609	0.576850588972	0.578463536669	0.657102292169	0.629114314951	0.531137381265	0.711687588307	0.569801774291	0.599946462466	0.591782084315	0.617883980285	0.616533950553	0.57580430397	0.592678810365	0.711128427419	0.602184916653	0.692162215089	0.64266086062	0.60250713177	0.618219855718	0.611241685886	0.687306832851	0.534619203431	0.628814884778	0.610109116994	0.513261612603	0.622572072667	0.618676654571	0.698180732065	0.677004781358	0.528917085959	0.655275155128	0.614261922953	0.575120776732	0.610472169997	0.670279230942	0.67288775481	0.596169109026	0.634536998462	0.588721648147	0.63055803571	0.583121394869	0.67171603468	0.617166824883	0.632923101602	0.633151342435	0.570299361288	0.705954429746	0.575027775958	0.567173479482	0.592805515333	0.560008501267	0.509932026365	0.638327125831	0.627216473192	0.646379724035	0.592691312791	0.70224934284	0.624164234501	0.607347887817	0.581348220806	0.53610265011	0.612100062542	0.523997438449	0.537086849903	0.641796293104	0.591860830919	0.515310498496	0.59204414439	0.657122052942	0.52183226469	0.531678498217
T.CS.178	0.479704867813	0.544691516042	0.644061935739	0.56585865925	0.521703486102	0.63007274236	0.544031266346	0.528426222022	0.538867563993	0.500919604853	0.522510861245	0.647159078681	0.625306730798	0.626926074683	0.5267594282	0.626267647631	0.584386074838	0.609271895445	0.473629946677	0.641180409493	0.658520038914	0.776904862258	0.533356977964	0.65913992411	0.590713807774	0.641116939358	0.572256227313	0.756205975033	0.599717479922	0.562616694548	0.670930811052	0.741037072461	0.539885821399	0.670901655589	0.67917016208	0.523695913284	0.696974254317	0.605562019588	0.623985466978	0.633643525253	0.698268512055	0.663961838608	0.686121402202	0.768433036537	0.649913735953	0.610925010686	0.651562074913	0.659514209345	0.628053490982	0.649634130316	0.67739182115	0.625932616424	0.680816647956	0.618729131605	0.600431511703	0.570194863412	0.743628244035	0.612224068543	0.739856547769	0.564727536869	0.567269172101	0.590360894086	0.770946078967	0.463715569134	0.541758418078	0.540626675823	0.518837712279	0.565043118639	0.528389401375	0.70800554173	0.464100277144	0.622861238853	0.687172899201	0.529545063606	0.535704054012	0.464346394207	0.514780400234	0.483939482765	0.455604526389	0.570585002004	0.457596301067	0.442028576086	0.452944724401	0.464457512018	0.501774242443	0.523025747851	0.482220188245	0	0.501580936974	0.467562594417	0.576402812653	0.640759761529	0.479219423353	0.630395457287	0.69235990241	0.492965659171	0.653815755056	0.558711749365	0.558839640938	0.5980899774	0.583018484906	0.5395084318	0.687154932077	0.519461305136	0.582656676137	0.603358868957	0.664918247728	0.626661621326	0.515426705885	0.593439762542	0.74650579536	0.609910349741	0.711366540049	0.605334944598	0.599226732716	0.666475453865	0.63564830595	0.685778092444	0.562118588463	0.624620904245	0.6633181961	0.486993656005	0.662678993833	0.543542593335	0.742702862866	0.667683442552	0.500588344587	0.681228137584	0.651311631279	0.588160608528	0.621436600799	0.677885903236	0.652971435726	0.637522672275	0.663233766284	0.566637103923	0.649181886928	0.596963645323	0.683136855959	0.651435103812	0.67793421371	0.657686615301	0.587023524868	0.743091965728	0.52778424356	0.538569836948	0.559407719549	0.544758620352	0.476924224684	0.654272243098	0.598858832498	0.631040695581	0.566679450988	0.722688063763	0.584814036389	0.603388760765	0.562165341182	0.487797422976	0.601195644484	0.443493187474	0.48363738725	0.589766760694	0.560205405258	0.445359336812	0.522821042736	0.588782165749	0.489913677494	0.511736303243
T.CS.161	0.553821873839	0.59518994158	0.66186909846	0.617193817738	0.5617716622	0.639642905266	0.546169662556	0.559152904274	0.564914009947	0.539427013969	0.590252654935	0.64578518565	0.630724269695	0.612907753946	0.553145561511	0.636066984064	0.561137405417	0.644157315418	0.551098824849	0.621843342943	0.660874873931	0.751145186783	0.495345214835	0.638361396967	0.632149195166	0.630698759943	0.585296019597	0.738161825283	0.603088706941	0.603959394383	0.654812636709	0.71149027361	0.529242365919	0.670063442138	0.625810669839	0.567346430004	0.687601116023	0.57698107316	0.640407019001	0.615643371349	0.670706055598	0.649040872204	0.690620624729	0.747149306159	0.619707439242	0.607167615157	0.627034524916	0.650011065376	0.659181619244	0.639557944873	0.667946944146	0.621964194652	0.654312313938	0.619033329229	0.620904337816	0.59648796281	0.714174858873	0.631309153709	0.710450708727	0.566019024341	0.592198096648	0.602709754897	0.74560235478	0.526252917375	0.567749691457	0.556915117822	0.532546929141	0.578387242806	0.578506495783	0.682796120008	0.538640069188	0.598939998658	0.696559055198	0.5661827648	0.604867552429	0.477529066898	0.485809624946	0.555319168726	0.498908875202	0.538023212833	0.500651252619	0.497576532696	0.516474934165	0.503046775788	0.52100515944	0.556100607226	0.509092695137	0.501580936974	0	0.520149664725	0.571054294768	0.624562603837	0.51281390353	0.605460857882	0.699187691594	0.50743298079	0.615848328895	0.571633986354	0.554863282234	0.629073835104	0.598581985873	0.504101492408	0.702067269857	0.580162944456	0.588142072429	0.595842078718	0.651594278307	0.606567964389	0.563136829068	0.545754943745	0.705641565948	0.599077178905	0.687798280241	0.645822844892	0.614615550586	0.628519720305	0.584800483978	0.67808907636	0.492390414801	0.600960630134	0.624487486249	0.539102037141	0.652807268022	0.617518661615	0.711279724159	0.674125053168	0.56260194675	0.673104002971	0.646162901991	0.567162516145	0.607621967681	0.692395482927	0.662755519213	0.636226158493	0.630222827474	0.58855626241	0.642695301077	0.557612089814	0.665739400374	0.636149173312	0.642171345615	0.640889569379	0.577897620571	0.695613822872	0.561051546019	0.543279722212	0.588652712804	0.522010238873	0.52966030652	0.61677428479	0.635155077463	0.64079995822	0.588836411205	0.692765929966	0.607513145271	0.631095874467	0.573830404854	0.531516496465	0.624347712322	0.506510740152	0.510544206673	0.608405364262	0.570000643408	0.533693541181	0.541050655288	0.605644947437	0.553553126309	0.543702534955
