g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.088	0	0.00296426185704743	0.000167000668002672	0.000542752171008684	4.1750167000668e-05	0.00555277221108884	0.00563627254509018	0.0477621910487642	0.00642952571810287	0	0	4.1750167000668e-05	0	0.00271376085504342	0	0	0.0125250501002004	0	0	0.00212925851703407	0	4.1750167000668e-05	0.00171175684702739	0	0	0.277930861723447	0.0450484301937208	0	0.000459251837007348	0	0.0010437541750167	0	0	0	0	0.000334001336005344	0.00020875083500334	0	4.1750167000668e-05	0.00425851703406814	0	0.00254676018704075	0.00901803607214429	0	0.000459251837007348	0.00083500334001336	0	0.000250501002004008	4.1750167000668e-05	0	0	0.00989478957915832	0.000584502338009352	0.00513527054108216	8.3500334001336e-05	0	0	0	0	0.0356128924515698	0	0.00647127588510354	4.1750167000668e-05	0.00288076152304609	0.0410821643286573	0	0.0050935203740815	0	0.0261773547094188	0	0	0.0176185704742819	0.0011690046760187	0	0.00964428857715431	0.0251753507014028	0.000375751503006012	0	0	0	0.0250083500334001	0.00237975951903808	0.000709752839011356	0.00020875083500334	0	8.3500334001336e-05	0	0	0.157189378757515	0	0.000125250501002004	0.000167000668002672	0	0	0.0344438877755511	0.000709752839011356	0	8.3500334001336e-05	0.0240063460253841	0	0.000876753507014028	0.000334001336005344	4.1750167000668e-05	0	0.000501002004008016	0.0555277221108884	0	0	0	4.1750167000668e-05	0	4.1750167000668e-05	0	0	0.0290163660654643	4.1750167000668e-05	0.00384101536406146	0	0	0	0	0	0	0	0.00150300601202405	0	0.0165330661322645	0	0.00020875083500334	0	0.0274298597194389	0.00020875083500334	0.000459251837007348	0.000375751503006012	0	0
CS.241	0.0283637074951912	0.00759625729468914	0.00039122355165781	0.00717243178039318	0.000130407850552603	0.00456427476934111	0.00312978841326248	0.0500114106869234	0.00371662374074919	0.000163009813190754	0	0.00244514719786131	0	0.000749845140677469	0.0018583118703746	0.00114106869233528	0.00681381019137352	0.0191699540312327	0	0	0.000456427476934111	0.000521631402210413	0.0231147915104489	0.0019235157956509	0	0.213119029765592	0.0515437029309164	0.0018583118703746	3.26019626381508e-05	0.00231473934730871	0.000228213738467056	6.52039252763016e-05	0.000880252991230072	3.26019626381508e-05	0.000847651028591921	0.00280376878688097	3.26019626381508e-05	0	0.00127147654288788	9.78058879144525e-05	0	0.00104326280442083	0.0485117204055684	0	6.52039252763016e-05	0.0021191275714798	0.000456427476934111	0.000880252991230072	0.000130407850552603	0	0.00208652560884165	0.00342320607700584	0.0308414566556907	0.00221693345939426	0.00163009813190754	0.00101066084178268	0	0.000260815701105207	0.00541192579793304	0.0208978580510547	6.52039252763016e-05	0.0389919473152284	3.26019626381508e-05	0.000130407850552603	0.00521631402210413	0	0.0537606363903107	3.26019626381508e-05	0.0114106869233528	0	0.000228213738467056	0.00264075897369022	0.000293417663743357	0	0.00387963355393995	0.00120627261761158	0	9.78058879144525e-05	0.000130407850552603	6.52039252763016e-05	0.0139536400091286	0.000326019626381508	0.00293417663743357	0.0176376617872396	0.00358621589019659	3.26019626381508e-05	0.00299938056270988	0	0.00378182766602549	0.000586835327486715	0.0319173214227496	0.00117367065497343	0	6.52039252763016e-05	0.0534672187265673	0.00348841000228214	0.00179310794509829	0	0.0542170638672448	0.00756365533205099	0.00169530205718384	0.0039774394418544	0.0196589834708049	0	0	0.0102370162683794	0	0	6.52039252763016e-05	0.00495549832099892	0	0	0.0178984774883448	0	0.03155869983373	0	0.000619437290124866	0	0	0	0	0	0	0.000260815701105207	0.00863952009910997	0	0.000228213738467056	0.000456427476934111	0.00831350047272846	0	0	9.78058879144525e-05	0.00039122355165781	0.000130407850552603	0	0
CS.238	2.97539349578982e-05	0.0032729328453688	0.00208277544705287	0.00336219465024249	5.95078699157964e-05	0.00190425183730548	0.00267785414621084	0.0534975750543009	0.00535570829242167	0.00226129905680026	0	0.00142818887797911	0	0.00270760808116873	0	0	0.0349906275104883	5.95078699157964e-05	0	0	2.97539349578982e-05	0	0.0182986699991074	0	0	0.207860989615877	0.0315391710553721	0	0.000357047219494778	0	0.00190425183730548	0.00618881847124282	0	0.000535570829242167	0.000178523609747389	0.00127941920318962	0.000505816894284269	5.95078699157964e-05	0.0221071736737183	0	5.95078699157964e-05	0.0162754024219703	0.0151447528935702	2.97539349578982e-05	0	0.00133892707310542	0.000208277544705287	0.000535570829242167	8.92618048736945e-05	0	5.95078699157964e-05	0.00639709601594811	0.0479633431521319	0.0121396054628225	0.000684340504031658	0.000684340504031658	0.00371924186973727	0.000238031479663185	0.000595078699157964	0.0275521437710137	0.000208277544705287	0.0151745068285281	0.000238031479663185	0.00032729328453688	0.0282959921449612	0	0.0256776458686661	2.97539349578982e-05	0.00583177125174804	2.97539349578982e-05	0	0.00202326757713708	0.000535570829242167	0	0.0082120860483799	0.00232080692671606	0.00032729328453688	0.000624832634115862	0.000862864113779047	0.000446309024368473	0.0182689160641495	0.00133892707310542	0.000476062959326371	0.00258859234133714	0.000148769674789491	2.97539349578982e-05	0.0171382665357494	0.00294563956083192	0.0509684905828796	0.00348121039007409	0.010800678389717	0.000565324764200066	0	2.97539349578982e-05	0.0579309113630278	0.00934273557678003	0.000357047219494778	0.00440358237376893	0.0355857062096462	0.00121991133327383	0.0016662203576423	0.00374899580469517	0.00440358237376893	0	2.97539349578982e-05	0.0223154512184236	0	5.95078699157964e-05	0.00217203725192657	0.000595078699157964	2.97539349578982e-05	0.0015769585527686	5.95078699157964e-05	2.97539349578982e-05	0.0321937576244458	0	0.0133892707310542	0	0	0	0	0	0	5.95078699157964e-05	0	0	0.0425481269897944	0	0.00208277544705287	0	0	0.00342170252015829	0.00505816894284269	0.0144306584545806	8.92618048736945e-05	0
CS.187	3.65063429770923e-05	0.00153326640503788	7.30126859541845e-05	0.15580907182623	3.65063429770923e-05	0	0	0.0406680660764808	0	0.00136898786164096	0.000547595144656384	3.65063429770923e-05	7.30126859541845e-05	0	0	0.000346810258282377	0.167637126950808	0	0.0116820297526695	0	0.00146025371908369	0.00529341973167838	0.000200784886374007	0	0	0.00273797572328192	0.000255544400839646	0	0.0324176325636579	0	0.0260290225426668	0	0	1.82531714885461e-05	0	0.00209911472118281	1.82531714885461e-05	0	0.0004745824587022	0	0	0.00111344346080131	0.00500136898786164	0	0.000456329287213653	0.00109519028931277	0	0.00080313954549603	0.000182531714885461	1.82531714885461e-05	0	0.00169754494843479	1.82531714885461e-05	0.00554896413251803	0.000547595144656384	0.002372912293511	0	0	5.47595144656384e-05	0.0252076298256822	0	0.0723190654376198	0.000146025371908369	0.00679017979373916	0.0302637583280095	0	0.00164278543396915	0	0.00821392716984576	0	0	0.00595053390526604	0.000365063429770923	5.47595144656384e-05	0.0420553071096103	0.00381491284110614	0	0	0.000164278543396915	0	0.00801314228347175	0.0151683855069818	0.00209911472118281	0.00394268504152597	0	0	9.12658574427307e-05	0	0.00396093821301451	3.65063429770923e-05	0.00116820297526695	0.0011864561467555	1.82531714885461e-05	0.000547595144656384	0.0916309208725016	0.00536643241763256	0.00129597517568678	0.0016610386054577	0.0819932463265492	0.000821392716984576	0.00286574792370174	0.020954640868851	0.000164278543396915	0	0.00131422834717532	0.000182531714885461	3.65063429770923e-05	0.000146025371908369	1.82531714885461e-05	7.30126859541845e-05	0	0	0	0	0.0208451218399197	0	1.82531714885461e-05	0.0118463082960664	0	0	0.000675367345076207	0.0014237473761066	0.0166286392260655	0	0.0223053755590034	0.000620607830610569	0	0.000146025371908369	0.00410696358492288	0	9.12658574427307e-05	1.82531714885461e-05	0.000602354659122022	0	0	0.00870676280003651
CS.234	1.50518536357752e-05	0	0.00177611872902148	0.00903111218146515	0.000165570389993528	1.50518536357752e-05	1.50518536357752e-05	0.0407002122311363	4.51555609073257e-05	0	0.000240829658172404	0	0	0	0	0.000451555609073257	0.285849752397008	0	1.50518536357752e-05	0.000165570389993528	0	1.50518536357752e-05	0.000195674097265078	0	0	0.00114394087631892	1.50518536357752e-05	0	0.000255881511808179	0	0.00361244487258606	1.50518536357752e-05	1.50518536357752e-05	0	0	1.50518536357752e-05	0.000481659316344808	1.50518536357752e-05	0.000105362975450427	0	0	0.0076613935006096	0.00240829658172404	3.01037072715505e-05	0.000451555609073257	0.000255881511808179	0	0	6.0207414543101e-05	0	0.000105362975450427	0.00559928955250839	0.0335054261932357	0.0101901049114198	9.03111218146515e-05	1.50518536357752e-05	7.52592681788762e-05	3.01037072715505e-05	1.50518536357752e-05	0.0115899272995469	0	0.0203350542619324	0.000571970438159459	0.00785706759787468	0.0714963047699324	0	0.00469617833436188	0	0.000466607462709033	0.000255881511808179	0	0.0132456311994822	0.00198684467992233	0	0.0338365669732228	3.01037072715505e-05	1.50518536357752e-05	0	0	0	0.000225777804536629	0.00105362975450427	0	9.03111218146515e-05	0	0	0.000135466682721977	0	0.000346192633622831	7.52592681788762e-05	0.000240829658172404	7.52592681788762e-05	0	0.000361244487258606	0.0110781642759306	6.0207414543101e-05	0.000135466682721977	0.000105362975450427	0.0344085374113822	6.0207414543101e-05	9.03111218146515e-05	0.000873007510874964	0.0537200656260819	0	4.51555609073257e-05	0.0598461700558424	3.01037072715505e-05	0	0.000135466682721977	3.01037072715505e-05	0	0	1.50518536357752e-05	0	0.000255881511808179	0.000105362975450427	0.000737540828152987	0.195643993557807	0	0.000150518536357752	1.50518536357752e-05	0	0	0	7.52592681788762e-05	0	0.0288242997125096	0	0.000165570389993528	0	3.01037072715505e-05	6.0207414543101e-05	0.0300434998570074	0.00302542258079082	0	4.51555609073257e-05
CS.330	0	6.66296501943365e-05	0.00157690172126596	0.053259300388673	2.22098833981122e-05	0	0	0.0241421432537479	0.00737368128817324	0.00761799000555247	0.000133259300388673	0	0.000155469183786785	2.22098833981122e-05	0	0.0116601887840089	0.210571904497501	0.000133259300388673	0	0	0	0.00126596335369239	6.66296501943365e-05	0	0	0.000866185452526374	6.66296501943365e-05	2.22098833981122e-05	0.00983897834536369	0	0.0150360910605219	0	0.000377568017767907	4.44197667962243e-05	0	0.000133259300388673	0.00051082731815658	6.66296501943365e-05	0.000199888950583009	0	0.000111049416990561	0.00535258189894503	0.00901721265963354	0	0.00062187673514714	0.00031093836757357	0	0.000288728484175458	6.66296501943365e-05	0	0	0.00157690172126596	6.66296501943365e-05	0.00577456968350916	0.000155469183786785	0.000133259300388673	0	6.66296501943365e-05	6.66296501943365e-05	0.0725596890616324	0	0.00519711271515825	6.66296501943365e-05	0.00790671848972793	0.0536812881732371	2.22098833981122e-05	0.0371349250416435	0	0.0106607440310938	8.88395335924486e-05	0	0.0189006107717934	0.000799555802332038	0	0.0137257079400333	0.00590782898389783	0	0.00171016102165464	0	2.22098833981122e-05	0.0691837867851194	0.000777345918933926	0.00113270405330372	0.00282065519156024	0	0	4.44197667962243e-05	0	0.00426429761243753	2.22098833981122e-05	0.00470849528039978	0.00375347029428096	6.66296501943365e-05	0.000688506385341477	0.13870072182121	0.0126152137701277	0.000799555802332038	0.000177679067184897	0.0581898945030539	0.000111049416990561	0.00195446973903387	0.00975013881177124	0	0	0.00135480288728484	0.0098611882287618	0.000177679067184897	6.66296501943365e-05	0.00117712382009994	0.000111049416990561	0.0353137146029983	0	0	0.000177679067184897	0.0187229317046086	0	0.00290949472515269	0	0	0	2.22098833981122e-05	0	0	4.44197667962243e-05	2.22098833981122e-05	0	0.00488617434758468	2.22098833981122e-05	0.00139922265408107	0	0.000111049416990561	2.22098833981122e-05	0.00168795113825652	0.0129039422543032	8.88395335924486e-05	0
CS.191	0.00296371857079841	0.000179201588001764	0.0010062858403176	8.27084252315836e-05	0	0.00179201588001764	0.00266045434494927	0.0185404719894133	0.00188850904278783	4.13542126157918e-05	0	0.000771945302161447	0	0.000813299514777239	0	0.000358403176003529	0.024164644905161	0.00747132774591972	0	0.00045489633877371	0.000330833700926334	0.000261910013233348	0.0149288707543008	0.00296371857079841	0	0.318716916629907	0.0423329289810322	0.000385972651080723	0.000565174239082488	0	0.00165416850463167	0.00329455227172475	0	0.00090979267754742	0.000137847375385973	0.00290857962064402	9.64931627701809e-05	1.37847375385973e-05	0.00267423908248787	0	1.37847375385973e-05	0.00435597706219674	0.0208425231583591	2.75694750771945e-05	2.75694750771945e-05	0.00208149536832819	0	0.000716806352007058	4.13542126157918e-05	0	0.0040113586237318	0.00290857962064402	0.0148461623290693	0.0363227834142038	0.000771945302161447	0.00104764005293339	0.000468681076312307	0.000330833700926334	0.00210906484340538	0.0424018526687252	6.89236876929863e-05	0.0161694971327746	0.000110277900308778	0.000124062637847375	0.0412715041905602	0	0.00613420820467578	0	0.00898764887516542	0	0.000248125275694751	0.00569309660344067	0.000289479488310543	0.00104764005293339	0.00475573445081606	0	6.89236876929863e-05	0	0	0.00450760917512131	0.0348753859726511	0.00129576532862814	0.00665802823114248	0.00538983237759153	0.000510035288928099	0	0	0	9.64931627701809e-05	1.37847375385973e-05	0.0136468901632113	6.89236876929863e-05	0	0.000413542126157918	0.0538294000882223	0.00722320247022497	0.000482465813850904	0.000275694750771945	0.0406925452139391	0.00381837229819144	0.00117170269078077	0.00460410233789149	0.0275005513895015	1.37847375385973e-05	0.00108899426554918	0.010131782090869	1.37847375385973e-05	1.37847375385973e-05	1.37847375385973e-05	0.0519408910454345	0	0.00234340538156154	0	0.000192986325540362	0.00427326863696515	8.27084252315836e-05	0.00891872518747243	0.0198362373180415	1.37847375385973e-05	0.000261910013233348	0.000110277900308778	1.37847375385973e-05	0	0.000137847375385973	0	0.000234340538156154	0.00562417291574768	5.51389501543891e-05	0.00567931186590207	0	1.37847375385973e-05	0.00294993383325981	0.000358403176003529	0.00245368328187031	0.00164038376709307	0
CS.233	0.00260750962772786	0.00100288831835687	0.00176508344030809	0.178875160462131	0	0.000842426187419769	0.000441270860077022	0.0103498074454429	0.000200577663671374	0	0.000160462130937099	0.000240693196405648	0	0.000441270860077022	4.01155327342747e-05	0.000280808729139923	0.012997432605905	0.00340982028241335	0.000160462130937099	0.000160462130937099	0	0.000401155327342747	0.00505455712451861	0.00068196405648267	8.02310654685494e-05	0.0938703465982028	0.0115131578947368	0.000561617458279846	0.000641848523748395	0.000601732991014121	0.00144415917843389	8.02310654685494e-05	0	0	8.02310654685494e-05	0.000922657252888318	0.000722079589216945	0.00409178433889602	0.00124358151476252	0.00710044929396662	0.000200577663671374	0.0301668806161746	0.012114890885751	0	0.000802310654685494	0.00068196405648267	4.01155327342747e-05	0.000401155327342747	0.000120346598202824	4.01155327342747e-05	0.000481386392811297	0.00104300385109114	0.00702021822849807	0.00136392811296534	0.000521501925545571	0.000601732991014121	4.01155327342747e-05	8.02310654685494e-05	0.00240693196405648	0.012556161745828	0.000200577663671374	0.0203786906290116	0	0.00433247753530167	0.176789152759949	0.000922657252888318	0.0162869062901155	4.01155327342747e-05	0.00441270860077022	0	0	0.00160462130937099	0.000240693196405648	0	0.0512676508344031	0.000280808729139923	0	4.01155327342747e-05	4.01155327342747e-05	4.01155327342747e-05	0.0064987163029525	0.000521501925545571	0.00068196405648267	0.00405166880616175	0.00128369704749679	0.000320924261874198	0.000601732991014121	0	0.00196566110397946	8.02310654685494e-05	0.00870507060333761	0.000641848523748395	0	4.01155327342747e-05	0.0275192554557125	0.00248716302952503	0.000842426187419769	0.000240693196405648	0.023507702182285	0.0028482028241335	0.000320924261874198	0.00124358151476252	0.00353016688061617	0	0.00204589216944801	0.00216623876765083	0	4.01155327342747e-05	0.000120346598202824	0.00336970474967908	8.02310654685494e-05	0	0.00353016688061617	0	0.00754172015404365	0.0369865211810013	0.0989650192554557	0.000280808729139923	0	0	0.000120346598202824	0	0	0	0.00120346598202824	0.0257140564826701	0.000401155327342747	0.000160462130937099	0.00164473684210526	0	0.000120346598202824	0.00581675224646983	0.0069801026957638	0.000361039794608472	0.000120346598202824	0.000200577663671374
CS.164	0	8.61141011840689e-05	0.000731969860064586	0.00142088266953714	4.30570505920344e-05	4.30570505920344e-05	0	0.00129171151776103	4.30570505920344e-05	8.61141011840689e-05	0.00800861141011841	0	0	0.000129171151776103	0	0	0.132615715823466	0	8.61141011840689e-05	0	4.30570505920344e-05	8.61141011840689e-05	4.30570505920344e-05	0	8.61141011840689e-05	0.00318622174381055	0.000172228202368138	0	0.000861141011840689	0	0.00129171151776103	0	0	0	0	0	0.000215285252960172	0.0243272335844995	8.61141011840689e-05	0	8.61141011840689e-05	0.0515823466092573	0.0597631862217438	0	8.61141011840689e-05	0	0	4.30570505920344e-05	0	0	0	0.0040043057050592	0.0219160387513455	0.000473627556512379	0	4.30570505920344e-05	8.61141011840689e-05	0	0.000258342303552207	0.00116254036598493	0	0.0492572658772874	0	0.000516684607104413	0.275220667384284	0.000172228202368138	0.000516684607104413	0	0.00077502691065662	0	0	0.00038751345532831	0	0	0.00210979547900969	0.000172228202368138	0	0	0	0	0.00038751345532831	0.000301399354144241	4.30570505920344e-05	0.000818083961248655	0	0.000258342303552207	0.0844348762109795	8.61141011840689e-05	0.000430570505920344	0.000129171151776103	0.000473627556512379	0.000129171151776103	0	0.000129171151776103	0.00245425188374596	0.000344456404736276	8.61141011840689e-05	0	0.00155005382131324	0.000215285252960172	0.000129171151776103	8.61141011840689e-05	0	0	0.013735199138859	0.000172228202368138	8.61141011840689e-05	0	0	0.000645855758880517	0	0	0	0	0.000172228202368138	0.000344456404736276	0.11767491926803	0.000645855758880517	0	0	0	0	0.000172228202368138	0	0.000215285252960172	0	0.000516684607104413	0	0.000172228202368138	0	0	0.00176533907427341	0.104585575888052	0.0011194833153929	4.30570505920344e-05	0
CS.387	0	0	0.00307340433135587	0.00910108879517785	4.7649679555905e-05	0	2.38248397779525e-05	0.0427655874014247	0	0.00254925785624092	0.000333547756891335	0.000309722917113382	7.14745193338575e-05	0.00552736282848498	0	0.000214423558001572	0.231267719724585	2.38248397779525e-05	0.0014056655468992	2.38248397779525e-05	0.000690920353560622	0.00204893622090391	0.00019059871822362	0	0	0.093274247730684	2.38248397779525e-05	0	0.00300192981202201	0	0.0106973530603007	0	0	0	0	0.00197746170157006	0.000524146475114955	0	0.0150096490601101	0	0	0.00705215257427394	0.00898196459628809	0	0.000166773878445667	0.00152478974578896	0	0.000524146475114955	0.00019059871822362	0	4.7649679555905e-05	0.00295428013246611	0.00488409215448026	0.00795749648583613	0.000214423558001572	0.00047649679555905	9.529935911181e-05	0.00131036618778739	9.529935911181e-05	0.0120791937674219	0	0.0167012126843447	0.000214423558001572	0.00493174183403617	0.0505086603292593	2.38248397779525e-05	0.00633740738093536	7.14745193338575e-05	0.00814809520405975	4.7649679555905e-05	0	0.0106497033807448	0.00038119743644724	2.38248397779525e-05	0.0126271650823148	0.000333547756891335	0.000214423558001572	2.38248397779525e-05	2.38248397779525e-05	0	0.0274223905844233	0.00150096490601101	0.00150096490601101	0.00314487885068973	0.000166773878445667	0.000142949038667715	0.00202511138112596	0	0.023086269744836	0.000142949038667715	0.00459819407714483	0.000428847116003145	0	0.000333547756891335	0.0616586853453411	0.016558263645677	0.000333547756891335	0.000690920353560622	0.0534867653015033	0.000405022276225192	0.0014533152264551	0.0378100207276106	4.7649679555905e-05	0	0.00109594262978581	0.0136039835132109	0.000262073237557477	0.00028589807733543	0.000619445834226765	0.047149357920568	0	2.38248397779525e-05	0	0.00135801586734329	7.14745193338575e-05	2.38248397779525e-05	0.000714745193338575	2.38248397779525e-05	0	0	0	0.00121506682867558	0.013056012198318	0	4.7649679555905e-05	0.00038119743644724	0.0475782050365711	0.00831486908250542	0.00755247420961094	0	4.7649679555905e-05	7.14745193338575e-05	0.000524146475114955	2.38248397779525e-05	0	0.000238248397779525
