CS.021	CS.010	CS.039	CS.143	L.031.M1	CS.092	CS.243	CS.174	CS.313	L.005.M1	CS.086	CS.038	CS.091	CS.244	CS.098	CS.153	CS.040	CS.155	CS.360	CS.341	CS.066	CS.388	CS.118	CS.230	CS.365	CS.076	CS.077	CS.072	CS.171	CS.050	CS.236	CS.203	CS.126	CS.302	CS.128	CS.213	CS.282	CS.136	CS.378	CS.232	CS.041	CS.374	CS.376	CS.375	CS.125	CS.147	CS.256	CS.385	CS.181	CS.254	CS.323	CS.148	CS.395	CS.129	CS.389	CS.369	CS.268	CS.177	CS.183	CS.182	TFS.024	T.CS.038	T.CS.076	T.CS.048	T.CS.046	T.CS.057	T.CS.071	T.CS.062	T.CS.029	TFS.023	T.CS.059	T.CS.028	T.CS.025	T.CS.001	T.CS.034	T.CS.161	T.CS.132	T.CS.177	T.CS.119	T.CS.117	T.CS.144	T.CS.124	T.CS.128	T.CS.097	T.CS.112	T.CS.129	T.CS.180	T.CS.122	T.CS.111	T.CS.131	CS.006	CS.241	L.034.M1	CS.246	CS.088	L.024.M1	CS.103	CS.085	CS.356	CS.242	CS.015	CS.110	CS.082	CS.237	CS.087	CS.304	CS.387	CS.150	CS.187	CS.044	CS.207	CS.164	CS.165	CS.274	CS.151	CS.364	CS.189	CS.234	CS.078	CS.363	CS.202	CS.343	CS.322	CS.223	CS.285	CS.320	CS.080	CS.321	CS.319	CS.163	CS.152	CS.318	CS.158	CS.227	CS.361	CS.390	CS.270	CS.255	CS.393	CS.326	CS.262	CS.253	CS.145	CS.370	TFS.025	TFS.027	T.CS.043	T.CS.026	T.CS.064	T.CS.008	TFS.020	T.CS.031	T.CS.049	TFS.021	T.CS.061	T.CS.045	T.CS.055	T.CS.036	T.CS.066	T.CS.157	T.CS.142	T.CS.158	T.CS.152	T.CS.109	T.CS.166	T.CS.095	T.CS.151	T.CS.141
T.CS.128	0.593740248454	0.731981177875	0.633434229586	0.561292153833	0.469779321899	0.516823986635	0.579986924329	0.526608519077	0.547376383807	0.582820108496	0.557830254658	0.679750373278	0.62319492326	0.666179826864	0.554805236797	0.574682772694	0.611588492022	0.508393978097	0.592182485316	0.612625980019	0.652270731293	0.739820454163	0.624152689924	0.673695552887	0.581324906833	0.610887670897	0.595136870927	0.520292216105	0.611825749763	0.669443401091	0.677767558216	0.604707210418	0.551104107574	0.699034034349	0.571021504376	0.638517199876	0.639057271653	0.61662659933	0.690988243084	0.545134847097	0.655448617689	0.644268282876	0.624089542556	0.640411191911	0.616899897793	0.594862783652	0.615374829014	0.588072165046	0.600437023623	0.611483129993	0.557032967447	0.670647743886	0.582418127349	0.597049237835	0.599109273683	0.686623816319	0.636864652275	0.653175344721	0.700660233991	0.519237802417	0.61036112729	0.478957585435	0.527283980335	0.56555233497	0.610878013709	0.69521587888	0.580922344769	0.548328113311	0.612705143209	0.621674493819	0.619681167381	0.561612396431	0.55659418444	0.678300678992	0.570476866884	0.509092695137	0.463124490607	0.505305440007	0.481395326822	0.56589213897	0.551463128583	0.541176450811	0	0.532570628697	0.571648783089	0.50208380527	0.563374124206	0.513613075387	0.5724219964	0.486647622639	0.578463536669	0.569801774291	0.576850588972	0.537136967649	0.711687588307	0.629114314951	0.567059152092	0.531137381265	0.698983352178	0.522528666065	0.657102292169	0.617847832248	0.533163097698	0.622038632609	0.649748207668	0.692162215089	0.602184916653	0.534619203431	0.591782084315	0.605709676872	0.655696927087	0.711128427419	0.72975045467	0.661819138103	0.576757382617	0.690528666083	0.611241685886	0.617883980285	0.664869373974	0.618219855718	0.67288775481	0.622572072667	0.655275155128	0.596169109026	0.698180732065	0.575120776732	0.610472169997	0.618676654571	0.614261922953	0.634536998462	0.528917085959	0.622648839829	0.610109116994	0.773744214115	0.670279230942	0.63055803571	0.633151342435	0.570299361288	0.67171603468	0.583121394869	0.632923101602	0.705954429746	0.588721648147	0.617166824883	0.612100062542	0.592805515333	0.592691312791	0.70224934284	0.567173479482	0.646379724035	0.527696507007	0.581348220806	0.638327125831	0.627216473192	0.607347887817	0.624164234501	0.575027775958	0.560008501267	0.53610265011	0.591860830919	0.657122052942	0.515310498496	0.531678498217	0.523997438449	0.52183226469	0.537086849903	0.59204414439	0.641796293104
T.CS.097	0.650973563201	0.722905758763	0.614160374427	0.600596770785	0.555567485362	0.53821584134	0.563794652363	0.442291171464	0.493337576226	0.481270664274	0.520531711076	0.617062076067	0.689740872981	0.631266171471	0.513686072607	0.599410317234	0.566892149161	0.563850769669	0.64090108134	0.699500222735	0.617256407581	0.695929359547	0.611592968503	0.740221200084	0.53586938285	0.679370839593	0.570739559715	0.515503842693	0.630602977733	0.685450541314	0.724608971183	0.542655982973	0.558199978793	0.737515435153	0.601141433462	0.717298826337	0.714239615732	0.659640322552	0.709422013139	0.583565607705	0.686739719009	0.70381097162	0.697209043521	0.651251788741	0.6887801966	0.683526727898	0.698871049414	0.675345359384	0.66842782986	0.687426416841	0.661503366316	0.730609713228	0.671637880899	0.615075452524	0.686714075923	0.768830254807	0.695387205018	0.711202700043	0.772301653482	0.610750797527	0.566571237996	0.521669304104	0.555938014062	0.559993883096	0.64769208945	0.722348763532	0.522135474491	0.493977922913	0.645543783588	0.572564693983	0.616085007915	0.529125178754	0.568584870443	0.74308331184	0.516581426634	0.531815151896	0.484270418528	0.473238803846	0.528235188243	0.484389968866	0.446215029292	0.483516951302	0.532570628697	0	0.522010451317	0.467499234622	0.571491538336	0.467829089132	0.494680270179	0.451253725507	0.533033743288	0.527295112401	0.587319455174	0.510064680997	0.655639162938	0.549248794455	0.584402981943	0.565301546322	0.70334482129	0.472528196295	0.561923280701	0.676199689725	0.55263955112	0.688080820357	0.621184721682	0.725626364803	0.619353804615	0.585426766724	0.658672797917	0.556440591332	0.713069289527	0.746064290169	0.711135048552	0.698715260557	0.607096958295	0.756313610607	0.663134149437	0.705398464991	0.631397857572	0.692013088458	0.660522988164	0.696696090572	0.722034609334	0.671679566032	0.76693719136	0.619364355018	0.628220667222	0.529207250786	0.678639157242	0.677738759186	0.543944493093	0.682950772232	0.687501662177	0.819438737235	0.703095851923	0.690749888423	0.691423632962	0.639261232391	0.701532425117	0.643361858538	0.684857860653	0.761940394983	0.606926099233	0.680890709687	0.575006741523	0.533025412386	0.518756799732	0.735713381437	0.519453837299	0.605675946905	0.47766428663	0.546178501251	0.674960674116	0.597976733219	0.583921273777	0.559455165379	0.554641024972	0.547492548872	0.477706868121	0.518109833464	0.532854602977	0.466872318541	0.501519998995	0.453199452302	0.51737133932	0.432519243134	0.479377975824	0.531930759703
T.CS.112	0.578509698048	0.711011584921	0.582474346697	0.584556873821	0.588068025712	0.597025195633	0.578766371904	0.523422317298	0.546138323034	0.542487095493	0.589545573334	0.577374527292	0.638891588552	0.661470942496	0.589883664155	0.599251771945	0.600126164961	0.570569051895	0.598643471776	0.631890078669	0.619738909255	0.648967174395	0.577325421127	0.661641331863	0.514309277501	0.631292615922	0.565273424356	0.534994500949	0.600309715037	0.671122863063	0.694177697925	0.536982594677	0.52029233803	0.687309933057	0.532334344178	0.657338340649	0.640309948988	0.611821899203	0.679064586742	0.597878366142	0.624915150916	0.651088018727	0.609956168771	0.560423623105	0.588822133921	0.617449264353	0.615425587001	0.618573197637	0.594396567453	0.612946390355	0.59713932404	0.646057840494	0.631584033355	0.585641179485	0.614718220525	0.708523870799	0.64596990027	0.643839210167	0.697333566765	0.576597536548	0.5283086863	0.574850379666	0.559844301225	0.536419221587	0.545368599623	0.648433515955	0.497142893876	0.529404165433	0.601175019234	0.542420874851	0.622251810984	0.510910804422	0.516080827971	0.657500632602	0.502910342765	0.570340324529	0.558889886274	0.52995850214	0.595803274587	0.468755877758	0.514198816541	0.56331548605	0.571648783089	0.522010451317	0	0.551865251212	0.577855919091	0.504708656062	0.477809240685	0.480602261714	0.52818975186	0.56271375264	0.544462677873	0.522558886986	0.618913105853	0.559414320137	0.60587775488	0.584609862297	0.63586622941	0.511416512841	0.586622800704	0.622686330289	0.582060181098	0.631584826779	0.561727616589	0.670167508517	0.526547535306	0.577546986203	0.577335622793	0.531494379357	0.662864064253	0.70428878258	0.635390432191	0.615919387641	0.582795703162	0.672313273246	0.639991977876	0.661241242037	0.547756630857	0.590624959141	0.603029879168	0.613681621045	0.647409648412	0.602239514834	0.693630010694	0.563030983329	0.603546258657	0.538039918431	0.615271855312	0.622209893908	0.507314984935	0.601452842312	0.615304203237	0.747850043152	0.611047825645	0.606369844924	0.619302720749	0.598587409835	0.63315735423	0.584166286616	0.621126499316	0.734789982415	0.517326546541	0.6250422378	0.51674011929	0.509943392428	0.52387700561	0.683406527199	0.520338149711	0.539058247514	0.53140092498	0.528585279818	0.591591070398	0.559542327811	0.519986164737	0.544780694665	0.496743806345	0.592483110483	0.541817042501	0.512544737583	0.52555037845	0.490078290028	0.521721377808	0.506549541619	0.500586453343	0.558759133232	0.499565281893	0.542459155062
T.CS.129	0.6536409769	0.746868143576	0.627449493907	0.606805365433	0.531223665354	0.548839027087	0.561828115408	0.455459857644	0.508887291054	0.519127341676	0.556921676298	0.648040569934	0.668908401379	0.681648080039	0.509830767146	0.596238562935	0.592210394876	0.546049076752	0.632774201005	0.661561977973	0.623371900934	0.71293434396	0.645761775804	0.711288266237	0.547301878025	0.675401174229	0.589152907124	0.499465434279	0.62954012832	0.702081559841	0.718978771981	0.550635258556	0.526634561666	0.731062886899	0.583928110511	0.683217542053	0.681150426023	0.64193837017	0.711221768722	0.543229492743	0.674942036059	0.664190259245	0.657379146532	0.64921774535	0.648715344594	0.658941501708	0.654811026679	0.63823468604	0.638002374839	0.646524486928	0.613123292471	0.691810351001	0.631779213066	0.637885218748	0.651402618261	0.7290453493	0.701258199333	0.686358992214	0.744289971525	0.58178847087	0.582677949392	0.511482045524	0.557811496547	0.574635552072	0.619750038031	0.709174665272	0.548484158579	0.529505092801	0.637445454404	0.597369487439	0.649934567982	0.551089216049	0.561427763474	0.719100507089	0.528421387418	0.539235561748	0.441258817234	0.470620359492	0.545352153179	0.511075764351	0.479128120483	0.518588055083	0.50208380527	0.467499234622	0.551865251212	0	0.575281593849	0.469934210219	0.500568938698	0.440005131866	0.557140211902	0.505456202006	0.589701133185	0.514876093043	0.677824923653	0.571237141099	0.57888168936	0.58234854173	0.69964153619	0.494517522335	0.583284158585	0.664228724318	0.555180894008	0.671722218979	0.631314919733	0.694386376243	0.622852873969	0.581719911108	0.615051473396	0.575444281751	0.697520814352	0.753589918557	0.704011835289	0.68890318497	0.60487967324	0.719244715212	0.651105106822	0.67202890159	0.608792276407	0.648991280092	0.662475682082	0.676972304017	0.686382906088	0.642351277547	0.743342567252	0.603477022254	0.638831780074	0.55511176905	0.658677548244	0.662711123048	0.512953172831	0.656817434231	0.680808102514	0.792360188524	0.67829626543	0.672662628661	0.633943055075	0.602697714739	0.683886805113	0.61479611185	0.663294588664	0.733292436435	0.560319702596	0.644825035038	0.590785071753	0.546634677655	0.553014039199	0.727248004793	0.544595789534	0.621142575836	0.46978277349	0.574505912319	0.664702838441	0.612484756271	0.617715911602	0.590768449519	0.559069340506	0.572206763689	0.496358894045	0.533536491594	0.574947109679	0.45654925494	0.507858666847	0.44633627695	0.481746439286	0.476623426125	0.506543846397	0.582541309494
T.CS.180	0.638063646182	0.674775831329	0.589609138282	0.598056995794	0.543045757002	0.537063803954	0.563193651488	0.574713439134	0.565104874074	0.586791719791	0.51661468649	0.617116178072	0.679957225991	0.60538800245	0.580565225222	0.561785154418	0.574578853805	0.595528228675	0.652953095518	0.714429202593	0.588184089185	0.720885550891	0.545482018966	0.681546241293	0.543590215637	0.627616993227	0.592144776796	0.568936271645	0.533728997214	0.626169553672	0.658597693949	0.582122606622	0.578943936258	0.723245950758	0.602205284066	0.665832747281	0.681932731604	0.626932988553	0.660688960469	0.564736163702	0.654248021998	0.669588567505	0.674455132722	0.621969579325	0.651251552107	0.667211981816	0.688237314631	0.619177670396	0.654859637879	0.659104331008	0.651538580966	0.696581994406	0.617065137119	0.599692922402	0.639528924397	0.720623160977	0.643774396325	0.686465319546	0.724093306444	0.607753568522	0.604115998306	0.564011576751	0.593843211986	0.582719864197	0.626864901216	0.723226149733	0.60039725907	0.544549032755	0.566551523167	0.613823452	0.597870529651	0.593911591627	0.560540014254	0.708881628296	0.557472706512	0.551387361176	0.565918914557	0.546508033711	0.566747754565	0.56005704183	0.568422643043	0.497747375562	0.563374124206	0.571491538336	0.577855919091	0.575281593849	0	0.546722288952	0.570122999136	0.546256056751	0.57237364689	0.580016269363	0.561405721277	0.504108353246	0.666896021572	0.602364313888	0.577500329618	0.548598072891	0.690701692086	0.515218458855	0.597326684546	0.636079560503	0.554622235052	0.615205257402	0.603526792506	0.679219247762	0.634222697597	0.576008912399	0.625279761892	0.582954155277	0.656335909144	0.684514661156	0.706206016297	0.687322719095	0.594777504307	0.705360034944	0.652513385849	0.64647068555	0.633641110324	0.668854024631	0.667558962034	0.665365420137	0.71344556025	0.656338544696	0.726755086932	0.64261649091	0.603730834215	0.547095681359	0.657243739356	0.61511077641	0.568772060987	0.669225170796	0.620589109816	0.776828275189	0.66227015093	0.659140001164	0.679744122138	0.621739097409	0.639181171358	0.630019563779	0.690636672931	0.721165244517	0.600515088057	0.663068127592	0.643643067751	0.616675433128	0.606880575798	0.737248350181	0.567457723962	0.65705408638	0.574165257572	0.598821945512	0.690689701957	0.635295903918	0.625550817424	0.603161751289	0.596215312175	0.535394123531	0.552241981429	0.585849867516	0.647405324125	0.537961698205	0.563102034522	0.56086865933	0.572851194426	0.581130623609	0.600443998535	0.6344787784
T.CS.122	0.596221476763	0.738534694913	0.628302682881	0.567693689041	0.503256891689	0.54575648848	0.558573786758	0.446400900535	0.491257673333	0.488874684048	0.551214768157	0.628943884537	0.648350252854	0.672740608617	0.515873544129	0.575217250734	0.571198451997	0.513025091083	0.606367682044	0.62849865651	0.617936274975	0.671262274576	0.600799010119	0.688800598093	0.481900524239	0.645615733106	0.530960422502	0.461646077304	0.601585261843	0.682387754039	0.704159737486	0.501208586677	0.467074838112	0.689968240506	0.547515417246	0.659358968267	0.654629054136	0.613927526377	0.695609366934	0.544433734414	0.655409231843	0.625358778664	0.626560750363	0.571634533873	0.618633582687	0.623605420621	0.639407578384	0.592894653071	0.609265839902	0.602908536487	0.562683058589	0.679041884569	0.610818303749	0.597596940879	0.615308212241	0.732242901425	0.659705088255	0.660839739599	0.727438616697	0.533725212076	0.51397369348	0.524276893397	0.49700034936	0.526516818182	0.572468013979	0.665477681208	0.454981582135	0.468790600642	0.585494093204	0.497168892299	0.632804020751	0.488043897016	0.505125547085	0.687308444284	0.472881767907	0.538671346173	0.473292785207	0.486911337843	0.547283358637	0.496129136384	0.480830979983	0.502046893399	0.513613075387	0.467829089132	0.504708656062	0.469934210219	0.546722288952	0	0.473714695447	0.415179730368	0.530934021086	0.532009724057	0.572664199338	0.466657390846	0.66941903212	0.560024702186	0.597499835427	0.553787963547	0.664558578005	0.320868865842	0.614088130714	0.637309297875	0.529391543143	0.64770317978	0.588951197599	0.698491050294	0.530909994726	0.564306990228	0.58162809369	0.527071216076	0.663726273928	0.73700348251	0.663207147981	0.625230715696	0.5486202237	0.700161893827	0.626176238605	0.657800024552	0.596189403837	0.622144840321	0.645301431697	0.613097230932	0.653163299909	0.617795508698	0.722179705955	0.565135841658	0.592398323331	0.506619465299	0.608178446688	0.645845533049	0.451866435979	0.616253904318	0.655699279167	0.768791372216	0.653385079463	0.630659766632	0.623328087355	0.56540739537	0.667551617808	0.573009343898	0.637565349899	0.728293780161	0.515219677449	0.609240771475	0.508823240135	0.510119905959	0.487778873934	0.703257477205	0.49006654631	0.540438609859	0.421591268429	0.506431532538	0.603183948673	0.566492755785	0.527130823917	0.551699352814	0.524403319098	0.550200655884	0.49069234761	0.533892500439	0.537700039008	0.380067975616	0.457629863293	0.453006498728	0.430553878972	0.488690975721	0.489931676194	0.557214278489
T.CS.111	0.617702922346	0.708824660385	0.602676292965	0.596244034562	0.599659966719	0.602159750448	0.538432386351	0.446660489247	0.518511884306	0.464224608733	0.578461802223	0.58148529019	0.6686084521	0.635313278671	0.55856528301	0.607796949609	0.597676762602	0.568531864002	0.611908808617	0.634535524831	0.57267775804	0.679700712912	0.596007482782	0.697352385091	0.507869340521	0.652252096838	0.557744296462	0.508164910864	0.613189882237	0.655272822371	0.726108168853	0.530436709971	0.492796862201	0.697852889165	0.563462242293	0.670631052838	0.687416662333	0.644182305908	0.682295551307	0.581636080684	0.662231312345	0.665909141666	0.641202209687	0.587926652622	0.625547144325	0.652362220881	0.659272647886	0.652495340637	0.632467212236	0.636250450757	0.622153351216	0.686872106398	0.65821565758	0.590245742531	0.640170670348	0.76026486207	0.673580583305	0.652599132494	0.734451795741	0.590580392977	0.529947744725	0.585396510578	0.552992441613	0.528876282347	0.574621238526	0.670241458492	0.525283205076	0.474821973539	0.618961034701	0.530841832846	0.625755441861	0.527052535324	0.50906050546	0.699583500703	0.457165409875	0.556607377305	0.539975366771	0.520148471071	0.594908154528	0.483370769068	0.478986155143	0.527706423474	0.5724219964	0.494680270179	0.477809240685	0.500568938698	0.570122999136	0.473714695447	0	0.476897158492	0.511998879028	0.520307123815	0.551186852359	0.516806101694	0.598819013336	0.494840354586	0.601331702873	0.595080740014	0.662640604533	0.471314124229	0.56116889544	0.645312902557	0.598214306215	0.668882487847	0.555534656708	0.691806602143	0.564050208778	0.589615960789	0.601551219879	0.516416487903	0.67424959354	0.727785241712	0.661714757769	0.646333561758	0.619911736524	0.715694668748	0.636415238401	0.675139360734	0.544873508534	0.621608819328	0.622248129732	0.630189014662	0.678820004409	0.628454581224	0.730774723023	0.578274156999	0.593832596547	0.490731555928	0.653773551635	0.647631847771	0.520517479426	0.656636919879	0.653736895549	0.770822450684	0.638467639133	0.645214401004	0.650489903666	0.608850007061	0.661179816504	0.612772467339	0.621926173804	0.738901324992	0.538548056104	0.640280370597	0.523402086268	0.486649246714	0.481701013821	0.675428414766	0.471523458492	0.523676017097	0.489027928532	0.497308839916	0.62471204984	0.508983781731	0.549593882509	0.502463375057	0.476852903233	0.560855386418	0.494199753394	0.486576677061	0.476447221798	0.461267604725	0.48030137108	0.484886823657	0.463516021942	0.48987724554	0.4276977747	0.475374931029
T.CS.131	0.636938297651	0.749917038992	0.639552956088	0.580316636638	0.521555472608	0.540047903232	0.54685200794	0.449649591096	0.499841478	0.510191439816	0.515842436985	0.629363016977	0.670526601055	0.681665148664	0.545669950049	0.603449360998	0.588524575292	0.529802046605	0.617488133546	0.657890095811	0.633444993373	0.698994965514	0.621400402671	0.704289107804	0.503556568335	0.662664587571	0.559715801699	0.486695987206	0.616420052186	0.687756573714	0.717965399716	0.521514993531	0.494633245388	0.722953417284	0.534694489075	0.675449524944	0.659820865982	0.648805566366	0.696349998719	0.55688427336	0.674140689781	0.653371141383	0.647443687943	0.606622849873	0.618813357661	0.633202301783	0.629215760507	0.615013526169	0.61505449134	0.601903490145	0.579301919379	0.682026526901	0.61682028209	0.589980198771	0.636084504856	0.726394365897	0.661225269763	0.639010186542	0.733362604548	0.566582885311	0.561589429453	0.508025492918	0.513720020729	0.553358752915	0.599278798591	0.705489987569	0.489472558365	0.478204580703	0.618242201556	0.54964810611	0.647506106725	0.503543478022	0.511191646945	0.707319005349	0.493062652809	0.538031093919	0.441296746676	0.444404582297	0.515375134303	0.490598812319	0.475976981916	0.502938899012	0.486647622639	0.451253725507	0.480602261714	0.440005131866	0.546256056751	0.415179730368	0.476897158492	0	0.538642391048	0.536056537525	0.564169131668	0.436213694211	0.655000797903	0.54751581699	0.587428436632	0.566073371637	0.686260025737	0.453717008211	0.603642723347	0.643822898555	0.522861943649	0.667497105832	0.598624833697	0.69449862331	0.584536776861	0.573981966663	0.594525027527	0.547417053066	0.686908002847	0.752306029559	0.696015635828	0.651970140787	0.578033098418	0.708874682316	0.647972327195	0.671660305304	0.601536017144	0.637769776074	0.651755844297	0.644643064022	0.665747215875	0.617558341391	0.739107490106	0.584369610641	0.619589487269	0.523186278713	0.633846482382	0.660599692763	0.48791816341	0.63990607007	0.669920858869	0.785933328893	0.645200348487	0.64016984525	0.646936317759	0.567544220687	0.658845292321	0.595398975085	0.648336549755	0.738424959549	0.516302155462	0.617665830966	0.536130323084	0.5123567941	0.530453659377	0.721635044749	0.507305360325	0.583563277007	0.461249854223	0.548171365487	0.644249157672	0.591892200877	0.563207143311	0.565470014484	0.541487509461	0.56573526301	0.480640586662	0.537358693627	0.549083488845	0.388751274458	0.473065596217	0.421766584696	0.435366012035	0.482921594963	0.483371075435	0.564662184639
CS.006	0.557381035231	0.666550058343	0.545936640922	0.538704225787	0.583661209211	0.553460313781	0.522095617021	0.531452759724	0.546624774453	0.504323281988	0.529431370815	0.552378418456	0.636858825948	0.607812825098	0.575952781726	0.54508308513	0.560013953013	0.605425053065	0.624524653106	0.651074068575	0.536345656277	0.644129980083	0.548453970069	0.64176466652	0.531689146331	0.575750008794	0.537128759106	0.505552050154	0.570504616754	0.586573154981	0.6874318974	0.552270072725	0.543559822921	0.678270762194	0.581846257293	0.661161928436	0.649635314488	0.570763700771	0.651962485447	0.533356395516	0.61775155275	0.648716889893	0.629743842688	0.58521731296	0.626284627999	0.616018630169	0.639143118872	0.642708925342	0.62157459477	0.639012116758	0.627724532416	0.675199618472	0.642831643993	0.566046980153	0.634182082649	0.704657893614	0.657764459985	0.662868476298	0.709675634634	0.600340713359	0.556873397967	0.598013100023	0.592991488856	0.562883660281	0.576250200286	0.668690163104	0.54606551005	0.537552005702	0.592002092651	0.567030379913	0.589457939901	0.572984045086	0.548788870822	0.682004663954	0.525247509341	0.554863282234	0.573497813848	0.563075298533	0.599397127779	0.518165314241	0.539711852127	0.51600078087	0.578463536669	0.533033743288	0.52818975186	0.557140211902	0.57237364689	0.530934021086	0.511998879028	0.538642391048	0	0.52576598351	0.56111377072	0.522870501659	0.578346756674	0.509888646348	0.526166124324	0.516284221975	0.630196624937	0.524310390615	0.544311436463	0.585844137117	0.541541591361	0.565277399246	0.496528750003	0.643401757032	0.569986645564	0.550564936299	0.59788796008	0.522820508863	0.62311893433	0.649616743817	0.621069495439	0.626067202241	0.61419483251	0.67620690144	0.606415318471	0.632948808451	0.532420863851	0.644595487	0.614741690605	0.616720855959	0.662373185205	0.62860058578	0.675232549431	0.579613564799	0.535251787084	0.522878808736	0.632663431088	0.57586426007	0.522335551275	0.623383836132	0.58829171822	0.732727968465	0.614312916979	0.637193580506	0.645345648825	0.594207707827	0.6495080316	0.593215143529	0.638897890515	0.704081200882	0.570973184452	0.651894851705	0.54207847671	0.532664673037	0.548364152211	0.683429970779	0.530517405164	0.589099285816	0.528935655201	0.532336957651	0.61155537866	0.551738581772	0.5880394481	0.561799469442	0.511671297965	0.550329470976	0.522223109445	0.491420874334	0.534737818807	0.518414725094	0.509111036657	0.508345526925	0.522458239692	0.537401230267	0.518952381733	0.545157453033
CS.241	0.652187158371	0.70799522807	0.583624124907	0.568205575416	0.583715368849	0.558792700511	0.550783467335	0.481633528854	0.507771044761	0.504683457533	0.544992234328	0.577303333726	0.668482059076	0.651360588902	0.476239139471	0.600860224187	0.530278641734	0.576401043712	0.645552224484	0.686797775669	0.538836446571	0.717236679846	0.580832188532	0.724058430931	0.541361122263	0.650991754685	0.551629289328	0.514581999628	0.591742870463	0.662884087856	0.689210778227	0.545474378067	0.559699088986	0.747129954757	0.586886350464	0.685010158113	0.709418809854	0.657476488346	0.705114222158	0.517100637959	0.67480094951	0.678434053414	0.679263436708	0.650305449928	0.686050848466	0.66872262707	0.674305606931	0.671986334738	0.653463463508	0.686856313931	0.658772828643	0.719060302101	0.658933797992	0.635032846655	0.670188556683	0.753994072594	0.717292207592	0.699492061821	0.758470836284	0.617623643221	0.588633232173	0.564590534187	0.600459176771	0.558427102724	0.654340296214	0.726311793294	0.566527538087	0.522610711439	0.632836446591	0.617559378322	0.618660648263	0.576479839822	0.574896198808	0.729428295999	0.543371453099	0.580162944456	0.560480072455	0.519566200231	0.575854368682	0.512507414773	0.505508748484	0.544680621932	0.569801774291	0.527295112401	0.56271375264	0.505456202006	0.580016269363	0.532009724057	0.520307123815	0.536056537525	0.52576598351	0	0.569463322822	0.536851562272	0.632097949787	0.562977205597	0.532321773013	0.566826481818	0.692598543573	0.54075230249	0.532168618998	0.650832600056	0.568864913874	0.663980884564	0.612653412663	0.705632856837	0.62875179697	0.610997367281	0.637810292703	0.548773467306	0.705455012277	0.729628085043	0.695549665426	0.714054680966	0.603324025556	0.74120606187	0.659584921606	0.690292524665	0.556567323563	0.691808364642	0.653583880084	0.680811775233	0.719887109394	0.674777624725	0.731939252438	0.620123160042	0.600541958842	0.521338036756	0.671079997262	0.669450132728	0.541681025436	0.680638550333	0.652181098343	0.786673772823	0.687846868281	0.666327595007	0.687674781183	0.648570563105	0.683954048233	0.640337280107	0.685063361321	0.757337232197	0.597371569248	0.666687539057	0.611786849934	0.522627378661	0.567221708734	0.745197878786	0.509025895558	0.615823950269	0.514405642519	0.548067507547	0.68826673223	0.573700058716	0.60004385748	0.568987827177	0.533742341333	0.574387459375	0.515638485679	0.571797292763	0.590713785732	0.50202460153	0.536823930577	0.493958864345	0.534541364968	0.506803424995	0.527448721327	0.561193168351
L.034.M1	0.585318806827	0.688215354581	0.565793394042	0.552814781555	0.611864326653	0.593984568236	0.562137819331	0.557034615162	0.565093007769	0.572105888982	0.572085873259	0.587356132069	0.651363871708	0.637973158821	0.605206742726	0.616614292545	0.604278477089	0.60351659223	0.606110595199	0.632355309631	0.580877602931	0.716256999537	0.588403063059	0.677652517098	0.545797530328	0.627870845772	0.598908340639	0.591664895903	0.606433918366	0.654303730146	0.635627658566	0.537681779282	0.580134864072	0.715150469358	0.564360710327	0.625210290831	0.641279994235	0.617508006549	0.663078617522	0.603212624168	0.649599859789	0.624184791281	0.624467535754	0.608003040055	0.605611658364	0.62699417533	0.624077035494	0.626412041289	0.633952176208	0.6133474534	0.621542559864	0.631825537067	0.639193640335	0.578169536356	0.645345915235	0.678289201289	0.643421363362	0.6589614003	0.685426892674	0.612005775442	0.572101684661	0.617946573695	0.58585069163	0.559122777252	0.582236848755	0.638924134683	0.584477195004	0.576072623914	0.63536044474	0.615572400075	0.621863863828	0.584507908084	0.584112043469	0.621485807749	0.553084692438	0.571633986354	0.590928296518	0.57686198476	0.596196184542	0.561471261333	0.533063797656	0.582878588542	0.576850588972	0.587319455174	0.544462677873	0.589701133185	0.561405721277	0.572664199338	0.551186852359	0.564169131668	0.56111377072	0.569463322822	0	0.57496890198	0.608215335409	0.609029513043	0.597055203483	0.577758136587	0.680931289077	0.56028858775	0.573720104108	0.603851708015	0.616177440863	0.624469964051	0.586018538177	0.702713508048	0.581516859611	0.582443473885	0.606842049756	0.563876382538	0.662838140004	0.681606400263	0.658141851166	0.667255164183	0.619194011685	0.676947476121	0.649141031128	0.670990395208	0.580765968794	0.635809227312	0.669034264967	0.626004423801	0.631608353645	0.632125869586	0.681012037141	0.60950926223	0.593143497398	0.583105366764	0.615783398069	0.622196584407	0.566846712315	0.609123012161	0.613082136575	0.730475689608	0.641177111468	0.641341074245	0.622197107163	0.609254953855	0.630444975014	0.618437879727	0.605977529293	0.718086606411	0.584615082765	0.613091046789	0.597618775063	0.549541000392	0.584945965351	0.693613545428	0.543804955129	0.602537233708	0.578491081727	0.549894585744	0.641746099679	0.585203313419	0.597981514244	0.605748826492	0.529147623793	0.580096785083	0.570900783737	0.585256964313	0.592914893781	0.557601854634	0.56723168669	0.566932280834	0.577301551435	0.583821805603	0.547544943765	0.577342021541
