L.035.M1	L.006.M1	CS.296	CS.094	CS.354	CS.264	CS.104	CS.143	L.022.M1	CS.105	CS.039	CS.003	CS.002	CS.244	CS.243	CS.056	CS.377	CS.077	CS.067	CS.381	CS.335	CS.365	CS.062	CS.367	CS.042	CS.171	CS.117	CS.161	CS.066	CS.153	CS.380	CS.125	CS.374	CS.378	CS.041	CS.224	CS.282	CS.128	CS.136	CS.292	CS.302	CS.126	CS.375	CS.213	CS.236	CS.178	CS.386	CS.183	CS.389	CS.214	CS.385	CS.254	CS.348	CS.369	CS.268	CS.129	CS.148	CS.166	CS.256	CS.177	T.CS.071	T.CS.067	T.CS.046	T.CS.079	T.CS.019	T.CS.080	T.CS.024	T.CS.057	T.CS.050	TFS.023	T.CS.014	TFS.024	T.CS.082	T.CS.025	T.CS.007	T.CS.102	T.CS.091	T.CS.161	T.CS.114	T.CS.121	T.CS.125	T.CS.144	T.CS.131	T.CS.106	T.CS.111	T.CS.153	T.CS.156	T.CS.139	T.CS.130	T.CS.128	CS.015	CS.241	CS.082	CS.103	CS.087	CS.085	L.024.M1	CS.110	L.034.M1	CS.088	CS.356	CS.237	CS.006	CS.242	CS.238	CS.212	CS.336	CS.387	CS.364	CS.187	CS.207	CS.113	CS.164	CS.151	CS.191	CS.358	CS.189	CS.304	CS.325	CS.311	CS.361	CS.318	CS.322	CS.331	CS.163	CS.319	CS.112	CS.152	CS.285	CS.194	CS.080	CS.223	CS.343	CS.158	CS.320	CS.255	CS.393	CS.270	CS.145	CS.262	CS.253	CS.370	CS.326	CS.390	T.CS.043	T.CS.055	T.CS.008	T.CS.045	TFS.020	TFS.022	T.CS.066	T.CS.061	TFS.027	TFS.025	T.CS.049	T.CS.064	TFS.021	T.CS.026	T.CS.031	T.CS.109	T.CS.141	T.CS.158	T.CS.151	T.CS.152	T.CS.157	T.CS.166	T.CS.095	T.CS.142
CS.087	0.592305957334	0.603943301413	0.569237763831	0.56576734959	0.576796328844	0.594484787368	0.538232398926	0.615632607843	0.652901685036	0.588447723777	0.573118372378	0.591366295789	0.623138484401	0.621725419759	0.595735468957	0.648815220553	0.675595681286	0.567346230927	0.680994901084	0.620272913097	0.717266722828	0.564481726707	0.549133839418	0.685891847697	0.570154787394	0.550108883373	0.544782329244	0.624995288829	0.542725029905	0.567558599974	0.629940823967	0.637977589019	0.650249046262	0.64785790325	0.616999088479	0.710426757832	0.672186963613	0.623386345117	0.59537892913	0.630259332074	0.666883248589	0.594501792626	0.594249217049	0.667762103952	0.681069383459	0.65412840304	0.684480208398	0.698258931188	0.63063419263	0.618963328591	0.669303166442	0.666520739588	0.679567810426	0.712255289447	0.669078124424	0.587139400195	0.668916296876	0.691512244926	0.676044545438	0.673650329334	0.610829809692	0.559805725738	0.600410025264	0.64274932663	0.611476099886	0.616401682652	0.600997839425	0.672628210329	0.575558084572	0.593228894958	0.599531617474	0.595230166572	0.579946974321	0.589888283219	0.620437883912	0.597938155572	0.606928713567	0.624562603837	0.612512718208	0.627662383006	0.559340179006	0.586936628089	0.598624833697	0.632774796159	0.555534656708	0.610677214806	0.54366919715	0.607103332787	0.600323020012	0.649748207668	0.560354536215	0.612653412663	0.591982211982	0.591417923618	0	0.588680057499	0.55910340113	0.602822645438	0.586018538177	0.554428758342	0.654919000704	0.608215008425	0.496528750003	0.57380497523	0.551870501719	0.634722127632	0.603919898215	0.59389493511	0.671488337181	0.633193650836	0.637722326079	0.553310492303	0.644250955819	0.637570104663	0.587766720758	0.730374008137	0.657677324366	0.667724059943	0.724843850254	0.549741658422	0.614225560477	0.64094693218	0.675674540146	0.658344990499	0.576296899199	0.653992479995	0.600797061852	0.612629904904	0.666019410064	0.73070163949	0.576736044394	0.647751502005	0.641930285381	0.5825797856	0.614230482055	0.654911212033	0.647018954482	0.679573484639	0.616907248697	0.657020862247	0.699530028944	0.665517574976	0.634752133225	0.657852786015	0.546376849768	0.578689878166	0.586397399489	0.564476477151	0.600005792573	0.619606702228	0.585496995619	0.610968101978	0.576972214248	0.569251418782	0.641682196659	0.583847949749	0.588988252063	0.699645545066	0.59477965015	0.601095896376	0.569413764315	0.584923496747	0.568250516514	0.562400733685	0.523233114756	0.586218398993	0.613229793679	0.534278784585
CS.085	0.596759023444	0.546154926991	0.542420985626	0.685929345243	0.607807980341	0.56106033896	0.523258399037	0.469716208634	0.545921341627	0.521244560059	0.550904459454	0.508660474534	0.504923497184	0.589427671337	0.575718753976	0.632467314551	0.640561860222	0.575032615088	0.706234502221	0.555545872929	0.732736934667	0.564270394276	0.52969746212	0.717072489043	0.647371663543	0.53366010664	0.51695747444	0.631286720058	0.564708846455	0.48028459293	0.564858684549	0.645624403038	0.644630813152	0.667474627777	0.593123932038	0.749412057838	0.67583855954	0.608528214246	0.548744127779	0.557223544097	0.715327021046	0.551469531556	0.622706199944	0.678357937431	0.641704017695	0.603968532857	0.686829558388	0.705958829858	0.63320794841	0.640272316373	0.62777146602	0.628918280108	0.578501842509	0.687982550193	0.622177503554	0.552656058036	0.657871486619	0.659908417471	0.635167175188	0.678899280616	0.570491233799	0.587013265419	0.609136388073	0.685278180789	0.607864691708	0.647220438247	0.563900174574	0.714946832144	0.59503016719	0.626601899076	0.578932615286	0.601860499254	0.583970564226	0.59169895107	0.635339208209	0.602307574333	0.553052416648	0.504101492408	0.546088696485	0.575498647789	0.5773645459	0.579642477372	0.566073371637	0.569822171727	0.595080740014	0.504724301083	0.579910113436	0.547186113888	0.542791722817	0.531137381265	0.59932895796	0.566826481818	0.469225217818	0.517789019008	0.588680057499	0	0.586873598823	0.573854429849	0.577758136587	0.669085767619	0.677014324492	0.558514065257	0.516284221975	0.528887030626	0.538125822489	0.685699632944	0.602271136963	0.603514261487	0.697079167998	0.616382524271	0.636181045142	0.587807351776	0.648609536659	0.599458881948	0.55029412281	0.74558967963	0.603849582264	0.672386832741	0.746180458666	0.596888926669	0.677793674871	0.64098597681	0.671441283409	0.562299513055	0.578925511198	0.647863802343	0.558779751915	0.54397804333	0.692048594559	0.744270246016	0.532529811872	0.640465427847	0.665510672213	0.541801221483	0.58996916083	0.576831652599	0.642304691409	0.651799279715	0.611952322351	0.649592292965	0.696800373553	0.633364240572	0.598530393905	0.641499681144	0.596961848875	0.59096447746	0.653183868373	0.607916797217	0.540947287512	0.552334414848	0.546146793074	0.608404169696	0.592096732832	0.628733303186	0.644785533538	0.546768739646	0.620469147317	0.698128208069	0.576076530035	0.547100100646	0.621236966327	0.543992548579	0.589717121909	0.564570191574	0.585682462104	0.573765927483	0.541812280593	0.632322262269
L.024.M1	0.589506106706	0.618471363068	0.514899931657	0.631671604632	0.592529057094	0.633420159862	0.575109997849	0.611255107138	0.576603520763	0.58336312233	0.638106994416	0.604728978697	0.669808094136	0.635049522471	0.545368199487	0.730721268239	0.722386584873	0.615236651734	0.755225797078	0.621979078856	0.75380451111	0.562606146392	0.573536061298	0.715951270169	0.644569013223	0.62390748613	0.584025345479	0.691864214784	0.578835636334	0.646016621086	0.58346321789	0.666811211022	0.668226650756	0.681847729119	0.702713766563	0.747854424525	0.712425527257	0.634243966115	0.666964326214	0.660700199518	0.727419756573	0.593563572355	0.628475841521	0.711266086961	0.738452174346	0.624773978473	0.703819036298	0.749716628547	0.664475364011	0.662287420321	0.697603419	0.686220150958	0.686631349795	0.768793951057	0.701015641304	0.631104961579	0.711825631663	0.718356900459	0.687032333876	0.688275233489	0.602090360384	0.535534668367	0.63827177403	0.696151836063	0.629076686856	0.637983497898	0.600651966109	0.693331368086	0.618952000766	0.578635136631	0.601248530071	0.580180921832	0.53159191404	0.594819747094	0.659366173549	0.483516181257	0.487807787152	0.598581985873	0.590989899003	0.603518797227	0.532891045815	0.537225667212	0.54751581699	0.50487996682	0.494840354586	0.583448361412	0.503160671311	0.548898359799	0.534359253584	0.629114314951	0.55115353149	0.562977205597	0.615440889412	0.60389901845	0.55910340113	0.586873598823	0	0.674883543218	0.609029513043	0.619821219327	0.666249822701	0.684203445837	0.509888646348	0.5494538737	0.562732069448	0.647446128758	0.619760437151	0.624991039555	0.734425783718	0.666356359793	0.682383172239	0.566312397948	0.738059122796	0.651953108924	0.539106391878	0.773377072276	0.652060146427	0.704456307758	0.748065949346	0.598770251025	0.678591367814	0.686326521581	0.706176321161	0.656950711098	0.675735066507	0.684672809926	0.675180269155	0.582155156891	0.741876541604	0.750687496911	0.629101971877	0.679287427966	0.664585080447	0.661097706696	0.636988691635	0.650496980445	0.697264338233	0.678309560261	0.602382098639	0.672956044664	0.738118176357	0.696365267385	0.643682061699	0.695542114137	0.548242215818	0.540683722599	0.623676439547	0.590096950315	0.533403389789	0.533750380116	0.484282373731	0.619477423287	0.54641429784	0.57797694647	0.647741496239	0.533161529471	0.551842161376	0.716295071592	0.55857965953	0.514001503818	0.483943950386	0.526430238559	0.505258238936	0.535344353525	0.501338706519	0.511311565272	0.519678250036	0.485816965915
CS.110	0.610614438561	0.617316026997	0.657334927487	0.67683794803	0.626442701598	0.596245919254	0.589614623974	0.576258521545	0.670212054049	0.626505074482	0.580268951832	0.617444814988	0.566082384732	0.650505874128	0.609932599537	0.58495314469	0.625017276977	0.627092368801	0.621754703199	0.625979525373	0.647152914739	0.616089997289	0.605176310926	0.636712152739	0.63818396616	0.603124847192	0.589291568086	0.580662149196	0.621740439585	0.574468692055	0.656541238971	0.605529145214	0.586603191766	0.635822751993	0.57455849971	0.650691098176	0.612554061255	0.601465402133	0.552692623271	0.540452519851	0.638148875452	0.607719398354	0.604818232659	0.600558335626	0.639893617205	0.623136219053	0.614277622525	0.613017464457	0.58906728224	0.620624606307	0.60607554362	0.577801125026	0.608331110182	0.615978161296	0.587187474925	0.558004728867	0.584788903086	0.605281955064	0.560621828121	0.605129498307	0.658331359027	0.636971007205	0.59927386818	0.607607340608	0.618434865088	0.63793277949	0.607059216593	0.639004277602	0.634385161548	0.656166726295	0.627550736885	0.633573320922	0.660239559222	0.626911778745	0.636584974568	0.676310076698	0.684717596676	0.605460857882	0.642368550943	0.63943540363	0.609473001602	0.647853514346	0.643822898555	0.686731564806	0.645312902557	0.631068556564	0.651779476329	0.663587389177	0.637055459654	0.617847832248	0.65291014849	0.650832600056	0.595610021222	0.589535679268	0.602822645438	0.573854429849	0.674883543218	0	0.603851708015	0.668357294259	0.664533228202	0.522532899029	0.585844137117	0.617886620009	0.588265363767	0.654673376073	0.610943667884	0.598193858387	0.626099408737	0.587482000552	0.613243065199	0.637545997529	0.604686703572	0.636502866313	0.641525424279	0.659253001158	0.599957519507	0.66912614459	0.650392153764	0.605995819813	0.615496866182	0.591255220967	0.566002183684	0.597492118342	0.576861425278	0.619746044782	0.532749613173	0.614911061733	0.638352283291	0.616147706215	0.563685159592	0.581445755199	0.597037723491	0.545093521176	0.56934905294	0.58377161154	0.622957350573	0.57454396662	0.638465857794	0.609316595716	0.638788591317	0.592473629447	0.601064236801	0.5890362111	0.646839651395	0.620541425818	0.655788323394	0.648194193786	0.659780862073	0.669952767604	0.647861818619	0.637022052505	0.646257141794	0.637170565631	0.619331232423	0.626058505009	0.642927976871	0.637975054111	0.636714649289	0.674334590948	0.664487507734	0.649359218781	0.65293700624	0.645117607046	0.63900747475	0.636299340863	0.673952927223	0.662397828663
L.034.M1	0.567385870938	0.559910232991	0.560700696478	0.607325158115	0.58362326001	0.602288386733	0.555768990376	0.552814781555	0.621663090153	0.576653810095	0.565793394042	0.582326830006	0.602510728987	0.637973158821	0.562137819331	0.638111235593	0.651836714969	0.598908340639	0.703993671767	0.567610467213	0.704893999373	0.545797530328	0.579681422443	0.689116244586	0.637195944893	0.606433918366	0.597346967734	0.631625165361	0.580877602931	0.616614292545	0.582090372337	0.605611658364	0.624184791281	0.663078617522	0.649599859789	0.726567744248	0.641279994235	0.564360710327	0.617508006549	0.608849792305	0.715150469358	0.580134864072	0.608003040055	0.625210290831	0.635627658566	0.612185705129	0.666225959532	0.685426892674	0.645345915235	0.640173189499	0.626412041289	0.6133474534	0.617453123746	0.678289201289	0.643421363362	0.578169536356	0.631825537067	0.659899161077	0.624077035494	0.6589614003	0.584477195004	0.59641429896	0.582236848755	0.64268370402	0.618179680785	0.576527758308	0.578468549851	0.638924134683	0.60486683247	0.615572400075	0.622970954787	0.572101684661	0.568498482799	0.584112043469	0.639878174931	0.579809828597	0.575033407668	0.571633986354	0.595750356888	0.592988588656	0.565215707626	0.533063797656	0.564169131668	0.600337681864	0.551186852359	0.592191926145	0.538426284098	0.59695155559	0.555617555874	0.576850588972	0.573720104108	0.569463322822	0.616177440863	0.597055203483	0.586018538177	0.577758136587	0.609029513043	0.603851708015	0	0.608215335409	0.680931289077	0.624469964051	0.56111377072	0.56028858775	0.579970656862	0.667187777228	0.612043652546	0.581516859611	0.676947476121	0.606842049756	0.662838140004	0.555860685934	0.681606400263	0.619194011685	0.592499216062	0.703154438882	0.649141031128	0.702713508048	0.713415617436	0.597213863799	0.641177111468	0.609123012161	0.631608353645	0.568440496255	0.622196584407	0.615783398069	0.589079259089	0.566846712315	0.681012037141	0.690952863652	0.593143497398	0.632125869586	0.626004423801	0.613082136575	0.60950926223	0.609254953855	0.630444975014	0.622197107163	0.584615082765	0.605977529293	0.718086606411	0.613091046789	0.618437879727	0.641341074245	0.584945965351	0.529147623793	0.602537233708	0.605748826492	0.578491081727	0.585693951964	0.570900783737	0.597981514244	0.549541000392	0.597618775063	0.641746099679	0.543804955129	0.585203313419	0.693613545428	0.549894585744	0.566932280834	0.577342021541	0.557601854634	0.547544943765	0.56723168669	0.585256964313	0.577301551435	0.583821805603	0.592914893781
CS.088	0.65153760666	0.622834677635	0.622391765307	0.587847016746	0.582284708394	0.673656690791	0.592113394636	0.642079040353	0.70441150144	0.639049811819	0.623566418477	0.664044576234	0.673119645485	0.673104869942	0.633639960517	0.695232622667	0.735417538207	0.646712377356	0.692317315615	0.679453492876	0.731835845814	0.611246015047	0.612381560736	0.708837471237	0.633688030933	0.653265263116	0.620525672578	0.650771920675	0.598282578187	0.662204009746	0.664723493312	0.686756594805	0.696605233474	0.659267759821	0.663473409257	0.735115573726	0.716795282139	0.645946203088	0.653466017512	0.69128547591	0.704471703115	0.676424227253	0.631769319607	0.688973041059	0.703834570222	0.664583042989	0.695223265525	0.717333760771	0.699608412557	0.6576115145	0.72247856248	0.708066463909	0.725450082757	0.735277836749	0.72123739121	0.661396451102	0.69915209345	0.733640437671	0.717674914849	0.688391248391	0.67314367891	0.630412410786	0.654386278699	0.656702319424	0.676148671579	0.647474897875	0.644693351848	0.678027977672	0.643880411651	0.649657489148	0.662610409804	0.64323233326	0.655836404678	0.66356979398	0.666487522742	0.656432434862	0.666679370121	0.702067269857	0.679103303888	0.667001133239	0.624031921529	0.640114837881	0.655000797903	0.686840498922	0.598819013336	0.691718105997	0.623737109389	0.685132379783	0.655480192388	0.711687588307	0.601308521028	0.632097949787	0.682591225749	0.649027152934	0.554428758342	0.669085767619	0.619821219327	0.668357294259	0.608215335409	0	0.658938481836	0.681821448272	0.578346756674	0.642473683326	0.612230549336	0.673081830841	0.650643285806	0.635871520836	0.688204550877	0.675843233272	0.697544027042	0.548230800197	0.694438780926	0.67995376694	0.657614869921	0.735087569518	0.693428183785	0.703686551027	0.726165411146	0.60164487452	0.632781980262	0.692769249083	0.703874520653	0.70498676794	0.636453501839	0.687367622862	0.647359651932	0.659208759487	0.678980451492	0.751119527204	0.624671800878	0.692342796705	0.697829603893	0.640361978171	0.68337040237	0.700520566625	0.694226934844	0.705484795714	0.671248405084	0.663737346553	0.719914271551	0.708183046051	0.703722089967	0.712144278871	0.624042845741	0.614568952905	0.629072774347	0.634032302203	0.667426644291	0.67211770107	0.658555846034	0.648725921076	0.618421913419	0.630055527887	0.672015431549	0.629697918661	0.618901395983	0.721438363848	0.619065230673	0.672419147136	0.574457743529	0.649190812456	0.616975523589	0.640637335755	0.60857817643	0.646471999988	0.667010186682	0.572371730525
CS.356	0.631189994675	0.712206165918	0.694165211837	0.649004495617	0.660598882752	0.669863796244	0.647033262825	0.656414022342	0.743302551413	0.671659401298	0.674149947274	0.721208949739	0.712012447067	0.715356863333	0.663489435318	0.688182265762	0.671729455244	0.658779162919	0.656923374274	0.688804365356	0.618844109228	0.658056321765	0.667177278506	0.603009522893	0.646712298412	0.668255458758	0.674734550818	0.638343948839	0.690422320731	0.671203280486	0.689749233768	0.619183804733	0.658601987328	0.646561001727	0.672741354252	0.671113819034	0.668354664946	0.681761128946	0.663624897769	0.649695889195	0.593518290961	0.640630256903	0.58932123333	0.636442598537	0.721134265581	0.660602501262	0.658327928519	0.689305861277	0.633739530959	0.600465545397	0.6780944441	0.65572157365	0.706556446768	0.666082546049	0.719373293731	0.680402121899	0.699552501493	0.71671248093	0.674609981047	0.641322347666	0.677748641808	0.61771957356	0.614073873154	0.603768100225	0.616702233112	0.630942327275	0.630604857978	0.594214962326	0.657711337448	0.645992202442	0.662590132435	0.656648006845	0.639935600055	0.662403132827	0.616548667476	0.704069791737	0.704429614696	0.699187691594	0.718299237641	0.6764698523	0.62863341106	0.696551890802	0.686260025737	0.743431098589	0.662640604533	0.706607296702	0.655618777836	0.709053595701	0.694447930109	0.698983352178	0.696617148589	0.692598543573	0.687092922378	0.686755347101	0.654919000704	0.677014324492	0.666249822701	0.664533228202	0.680931289077	0.658938481836	0	0.644472000506	0.630196624937	0.663271860001	0.685294927995	0.541411409895	0.614611712077	0.601608688864	0.596696567676	0.635978918666	0.612980965391	0.650461759564	0.668416213733	0.670199162022	0.687331337668	0.64037965873	0.588910584003	0.644799290824	0.618477271513	0.658081149985	0.607652917489	0.645857377695	0.651135219058	0.691159628596	0.634176761987	0.645108699449	0.643632807728	0.663236950015	0.63408265359	0.659842786682	0.654038109968	0.638045528706	0.629737228977	0.649077013044	0.667197629408	0.679652938795	0.666972010222	0.643846156697	0.662001485026	0.640125757059	0.647670767627	0.698375536751	0.63491332127	0.694162523762	0.661083659907	0.669393706524	0.608599584705	0.639529480306	0.700110714001	0.700262178124	0.698664049473	0.630328230419	0.670124909412	0.61993166964	0.591219645118	0.692306259424	0.669518070595	0.622069171727	0.658593321276	0.705878099761	0.662330176837	0.678540518099	0.693500031499	0.630174695041	0.646981222218	0.644070447882	0.714383022387	0.636760371485
CS.237	0.60777675923	0.647582251515	0.660838834232	0.674535363916	0.619582184048	0.600892144912	0.585713038944	0.592484913242	0.674570898263	0.636169605997	0.564788289409	0.603032814413	0.549684550355	0.659267462666	0.621521582348	0.570333856197	0.572694412901	0.606835003866	0.598376924601	0.626227299057	0.634077982581	0.617884918207	0.598040276041	0.612583443189	0.60822382132	0.577259893534	0.581411848351	0.533449602374	0.60674725607	0.53747985	0.65140750255	0.590004212973	0.581999097278	0.60265345383	0.562754570555	0.621272735249	0.573929006044	0.595004371882	0.521341002975	0.525762021784	0.613614255574	0.615190787875	0.577805187579	0.593134191004	0.58950580228	0.627044449391	0.620883618562	0.572321787377	0.578804861984	0.572318994149	0.587829756	0.583327803439	0.602913623146	0.58792330511	0.570984206063	0.582666313826	0.584190822838	0.621206382819	0.570379649544	0.604293371901	0.653629093539	0.635596033874	0.591910856026	0.608718006264	0.594612487663	0.654543414494	0.613555220046	0.642806269003	0.627964991107	0.641562062889	0.611275818858	0.648892597076	0.640077880152	0.625845835117	0.611448597407	0.696039766328	0.69187087424	0.615848328895	0.662385203048	0.665311640582	0.606340221888	0.684590878146	0.667497105832	0.700165871768	0.668882487847	0.630906483871	0.655924589603	0.688456627132	0.657793460918	0.622038632609	0.657851324879	0.663980884564	0.576271597325	0.573088217305	0.608215008425	0.558514065257	0.684203445837	0.522532899029	0.624469964051	0.681821448272	0.644472000506	0	0.565277399246	0.633551673005	0.573914313537	0.61166191309	0.596258962244	0.576766765705	0.595721290235	0.568005718447	0.569436231476	0.639308723899	0.563487643874	0.625339978229	0.651023522158	0.65024726231	0.584376391398	0.594248852923	0.672226003179	0.594521654414	0.597139256576	0.559483872429	0.582805150788	0.588168919441	0.501388565908	0.58584407278	0.521679589725	0.612713311696	0.559195032655	0.643350312405	0.548038720526	0.557280355987	0.564338089379	0.521307405572	0.573204817455	0.586756254558	0.604530751259	0.595088410159	0.623332824913	0.611776108669	0.637639535593	0.6000950804	0.574383479182	0.574982949861	0.651785653003	0.632898735987	0.6634110998	0.654821988214	0.673734335541	0.681864135257	0.664794678821	0.629857904822	0.657083995918	0.629017742408	0.600280912423	0.637614381613	0.652286277993	0.662390108357	0.637571017578	0.665321060819	0.679737504848	0.654489208352	0.678416543208	0.644305344159	0.65102938521	0.62677751437	0.691486208543	0.691319508028
CS.006	0.571442442046	0.58125099269	0.520848834931	0.570330486981	0.575246591332	0.597047948682	0.511456600884	0.538704225787	0.58024234599	0.525610277988	0.545936640922	0.530591105965	0.581377398972	0.607812825098	0.522095617021	0.629714153811	0.643804522592	0.537128759106	0.707935499757	0.565804929507	0.720760075306	0.531689146331	0.489599683639	0.704781894666	0.584240955358	0.570504616754	0.524835220511	0.615560994281	0.536345656277	0.54508308513	0.563598625217	0.626284627999	0.648716889893	0.651962485447	0.61775155275	0.721713764458	0.649635314488	0.581846257293	0.570763700771	0.585512396762	0.678270762194	0.543559822921	0.58521731296	0.661161928436	0.6874318974	0.592082001936	0.694203702849	0.709675634634	0.634182082649	0.593248801158	0.642708925342	0.639012116758	0.620867466392	0.704657893614	0.657764459985	0.566046980153	0.675199618472	0.681501857173	0.639143118872	0.662868476298	0.54606551005	0.514184349293	0.576250200286	0.654362883973	0.585152803696	0.600547668617	0.556645680194	0.668690163104	0.557433717268	0.567030379913	0.558364039653	0.556873397967	0.550783977396	0.548788870822	0.613259702746	0.543400737295	0.530948256337	0.554863282234	0.56699259595	0.57587965561	0.495433878696	0.539711852127	0.538642391048	0.549356194079	0.511998879028	0.539039694076	0.504203209016	0.544446504142	0.537812432313	0.578463536669	0.544311436463	0.52576598351	0.541541591361	0.526166124324	0.496528750003	0.516284221975	0.509888646348	0.585844137117	0.56111377072	0.578346756674	0.630196624937	0.565277399246	0	0.524310390615	0.517932512868	0.618111025061	0.571022327006	0.569986645564	0.67620690144	0.59788796008	0.62311893433	0.518115781893	0.649616743817	0.61419483251	0.541665121454	0.726556765734	0.606415318471	0.643401757032	0.734890555329	0.540502269759	0.614312916979	0.623383836132	0.662373185205	0.588027690073	0.57586426007	0.632663431088	0.57606559044	0.522335551275	0.675232549431	0.717102830365	0.535251787084	0.62860058578	0.616720855959	0.58829171822	0.579613564799	0.594207707827	0.6495080316	0.645345648825	0.570973184452	0.638897890515	0.704081200882	0.651894851705	0.593215143529	0.637193580506	0.548364152211	0.511671297965	0.589099285816	0.561799469442	0.528935655201	0.550587793257	0.522223109445	0.5880394481	0.532664673037	0.54207847671	0.61155537866	0.530517405164	0.551738581772	0.683429970779	0.532336957651	0.508345526925	0.545157453033	0.518414725094	0.518952381733	0.509111036657	0.491420874334	0.522458239692	0.537401230267	0.534737818807
CS.242	0.534585605991	0.529184580651	0.459691916018	0.629743226837	0.591580368853	0.581431920693	0.535499214573	0.558918045956	0.531223978351	0.485305202248	0.595060155023	0.530988808668	0.595850220489	0.629301778608	0.540314872793	0.663161793629	0.641965090431	0.534771042729	0.740297754853	0.516893991208	0.733729890785	0.497435387834	0.506351541781	0.725987333942	0.598101139534	0.573182555336	0.570956041846	0.655701875992	0.582023496836	0.565463832061	0.512135095227	0.620265452101	0.635308887769	0.667418755751	0.63741111212	0.755119080333	0.663703871175	0.554542104043	0.607632868862	0.587336247994	0.697152709101	0.480954954756	0.558019005349	0.665674242475	0.698415473817	0.55668892506	0.682440547578	0.709965056868	0.621701559883	0.607262555728	0.620774969255	0.609134752369	0.591761546499	0.725814949462	0.650276809028	0.566897975567	0.660609200004	0.657045535672	0.641055556699	0.65336497326	0.48973962448	0.49196103225	0.580113391069	0.643057385248	0.571800771573	0.55740763561	0.510633072441	0.66723914463	0.568338309951	0.517733349702	0.550931321423	0.517718810186	0.519955395114	0.515929457355	0.617115760259	0.527458541001	0.477838285263	0.50743298079	0.5058899015	0.52170206912	0.474545095941	0.491312151258	0.453717008211	0.484634965483	0.471314124229	0.48897259352	0.459922364212	0.473526827248	0.470455539308	0.522528666065	0.597387519608	0.54075230249	0.522936540595	0.579862940519	0.57380497523	0.528887030626	0.5494538737	0.617886620009	0.56028858775	0.642473683326	0.663271860001	0.633551673005	0.524310390615	0	0.555969740467	0.645134444665	0.570890336175	0.551513115445	0.699938280551	0.597760531115	0.651935053876	0.554310488817	0.710724458052	0.562025438324	0.483662375418	0.744672389096	0.625971593877	0.679550796428	0.74586485823	0.587441645616	0.64424281106	0.638233062326	0.669768428621	0.53832574349	0.627869755957	0.622930229573	0.621289319272	0.472305691728	0.720359118592	0.725459241991	0.588929874905	0.62449981138	0.62714828147	0.625452570859	0.57294129678	0.571045935884	0.637258569416	0.627281284092	0.543021995091	0.631223592371	0.714693298374	0.627107237304	0.585635849398	0.634865952467	0.489134545198	0.53865462646	0.556625627708	0.556179809266	0.455778164017	0.451463107921	0.503506052664	0.540739315768	0.509401437922	0.536808196657	0.624431690285	0.485174957541	0.560029098068	0.690147858043	0.503393335801	0.482538755292	0.537770967519	0.411126040173	0.505766617134	0.478867951107	0.506974549613	0.476085504729	0.50016240178	0.537141315816
CS.238	0.588162014917	0.581938432435	0.55795221932	0.640455745596	0.6091560555	0.608798791093	0.518924241855	0.537264167648	0.607724612957	0.546996050393	0.574729492828	0.544891563927	0.579576238892	0.636586261455	0.577905523485	0.650208961149	0.652845723008	0.544011698891	0.683072495046	0.598435308086	0.723922299945	0.53775163207	0.544798690713	0.705299139676	0.604454729996	0.579233732722	0.554432059899	0.62454577868	0.549266296021	0.571681596208	0.58056782995	0.647272918358	0.650899631363	0.670714537062	0.642824442452	0.707397314565	0.670059421554	0.576879932509	0.596155055685	0.582714082372	0.70478737705	0.575365034883	0.62025015189	0.665224858994	0.673680805373	0.614838798668	0.680207429731	0.701909866746	0.617237790649	0.634639263552	0.636406456081	0.631842733164	0.624129043147	0.704440940648	0.656041112225	0.587235897614	0.671789215073	0.67542873369	0.628519970833	0.644153459254	0.593702950815	0.578821371825	0.59385289087	0.64783873248	0.63881413109	0.626997346799	0.579394567655	0.68487343143	0.618409463967	0.614247369209	0.612672704327	0.592915242011	0.578603333381	0.580001209309	0.628342722079	0.569154580845	0.547752755131	0.588142072429	0.582969162831	0.59227268809	0.554882068512	0.567319444678	0.591244912773	0.586353839567	0.555487975701	0.58498179894	0.557452605288	0.579134285995	0.53861559605	0.599946462466	0.578063857777	0.516304836312	0.559942448744	0.552001486656	0.551870501719	0.538125822489	0.562732069448	0.588265363767	0.579970656862	0.612230549336	0.685294927995	0.573914313537	0.517932512868	0.555969740467	0	0.670124246861	0.606084592929	0.591768101388	0.690825148992	0.615295370935	0.651115870251	0.550456830632	0.678186690746	0.598932332722	0.559350379752	0.74249517326	0.63360233202	0.688786176137	0.74039975475	0.573575492983	0.655891429002	0.64231337814	0.665241448968	0.607173571849	0.612357363893	0.633464931971	0.611461341	0.565269002672	0.689233845557	0.706434294586	0.582155597895	0.634672741574	0.631265087916	0.598624567182	0.605145807133	0.612229240674	0.662177265193	0.654969873276	0.581121009863	0.634962048139	0.70612276181	0.629291108522	0.605491695233	0.636518004451	0.575859485228	0.569638924128	0.623667637277	0.592182073087	0.579440809204	0.589335802128	0.559857290179	0.582200043221	0.536847397983	0.590208893079	0.623124988761	0.52876359269	0.570670732853	0.693347343244	0.554520735472	0.564470826222	0.607117566722	0.554781133939	0.571288404663	0.572133887585	0.573408463056	0.563167080015	0.582019749525	0.579634469991
