CS.357	CS.028	CS.003	CS.293	L.006.M1	L.035.M1	L.005.M1	CS.245	CS.296	CS.260	CS.005	CS.094	CS.016	CS.038	L.008.M1	CS.186	CS.050	CS.377	CS.149	CS.335	CS.371.1	CS.155	CS.066	CS.127	CS.230	CS.076	CS.287	CS.137	CS.301	CS.248	CS.203	CS.302	CS.236	CS.205	CS.292	CS.224	CS.282	CS.041	CS.213	CS.126	CS.374	CS.380	CS.125	CS.136	CS.378	CS.323	CS.129	CS.359	CS.181	CS.182	CS.386	CS.369	CS.254	CS.372	CS.177	CS.178	CS.395	CS.147	CS.348	CS.349	TFS.023	T.CS.058	T.CS.071	T.CS.004	TFS.024	T.CS.022	T.CS.050	T.CS.023	T.CS.072	T.CS.042	T.CS.057	T.CS.040	T.CS.059	T.CS.082	T.CS.080	T.CS.129	T.CS.177	T.CS.144	T.CS.159	T.CS.115	T.CS.156	T.CS.092	T.CS.117	T.CS.180	T.CS.102	T.CS.153	T.CS.123	T.CS.097	T.CS.147	T.CS.114	CS.087	CS.110	CS.246	CS.088	CS.015	CS.241	L.024.M1	CS.242	L.034.M1	CS.085	CS.103	CS.006	CS.238	CS.356	CS.082	CS.188	CS.325	CS.150	CS.228	CS.234	CS.345.0	CS.346	CS.330	CS.364	CS.113	CS.347.0	CS.187	CS.311	CS.338	CS.304	CS.322	CS.158	CS.321	CS.343	CS.318	CS.339	CS.194	CS.319	CS.285	CS.202	CS.331	CS.227	CS.223	CS.152	CS.112	CS.326	CS.390	CS.145	CS.393	CS.270	CS.370	CS.262	CS.253	CS.255	T.CS.031	TFS.021	T.CS.043	T.CS.008	T.CS.049	T.CS.064	TFS.022	T.CS.026	TFS.020	T.CS.045	TFS.025	T.CS.066	T.CS.055	TFS.027	T.CS.036	T.CS.158	T.CS.152	T.CS.166	T.CS.157	T.CS.142	T.CS.095	T.CS.151	T.CS.109	T.CS.141
CS.246	0.50826434403	0.532958776384	0.536261622241	0.522016975001	0.544848622274	0.551793200619	0.542594482881	0.56996697783	0.47684663343	0.606537215707	0.496909484431	0.643910919064	0.559643371243	0.60129251927	0.633592434403	0.539257171735	0.63943527396	0.61443080809	0.606373632684	0.734278187512	0.567595217772	0.560939933665	0.591297069644	0.530132302763	0.674112688612	0.600990048728	0.602788399202	0.550283223358	0.567190457233	0.590260714466	0.498285767323	0.69432900757	0.677324515182	0.655324317956	0.580669870239	0.732083897088	0.626927644945	0.637106535563	0.64111058785	0.51169015511	0.642074689029	0.51134595102	0.595776240129	0.600626040197	0.662219992538	0.568762162683	0.570662547212	0.671604538546	0.603911072572	0.546470165252	0.673327773324	0.699408674984	0.603994185352	0.605675837031	0.641227529992	0.576825898438	0.598564541417	0.623127495627	0.58960033373	0.594994773666	0.557029902427	0.515119485483	0.511402814714	0.545753189916	0.558658254557	0.552672870455	0.574593443775	0.723763263255	0.523337337745	0.487813359784	0.674450906135	0.517027829538	0.593134161101	0.513940928913	0.590307988687	0.514876093043	0.4907380943	0.51967779222	0.53666471676	0.498140769084	0.491112495894	0.527700418982	0.479101945825	0.504108353246	0.549107339885	0.505777799019	0.494562519439	0.510064680997	0.518524252274	0.53389419653	0.610377430309	0.622003652563	0	0.651782900718	0.613714803367	0.536851562272	0.565881193368	0.469335145052	0.57496890198	0.531201460986	0.567310640921	0.522870501659	0.569563126324	0.66029542872	0.520056463451	0.616734586368	0.745176477084	0.541277978584	0.59696943788	0.641212269001	0.744227344815	0.726358042844	0.595379601934	0.684799001865	0.58038355777	0.666952687356	0.561509602148	0.595987793909	0.566541884325	0.662905478243	0.653618803032	0.628413717467	0.509211381954	0.629083079882	0.611593370608	0.594495462613	0.705773632589	0.597129789453	0.702975943917	0.626499482472	0.514025652924	0.760871300042	0.609478263965	0.502148664285	0.621176728083	0.568298148746	0.621487272954	0.533346514736	0.632792957534	0.613192703207	0.604537418956	0.652900958932	0.699800134362	0.55725220635	0.552290404761	0.603161319984	0.551106756679	0.596728206638	0.625426922399	0.518941265971	0.490460072268	0.701425184859	0.520252752092	0.580143863211	0.553236152566	0.517139308008	0.55971758335	0.529161183008	0.557986096538	0.444472600841	0.518880102264	0.485630456333	0.538818917102	0.58036514071	0.530238649884	0.521210630019	0.479546152358	0.586470668805
CS.088	0.613052949163	0.658852426738	0.664044576234	0.641063429269	0.622834677635	0.65153760666	0.638883089851	0.590422044873	0.622391765307	0.673730294405	0.680795921033	0.587847016746	0.620104322853	0.553756264671	0.675500667346	0.69877543203	0.664311924951	0.735417538207	0.689850646546	0.731835845814	0.610584665058	0.702712384269	0.598282578187	0.670845725428	0.661147523324	0.683523326666	0.714564678208	0.68072581559	0.730178405414	0.681974424269	0.620113953478	0.704471703115	0.703834570222	0.686882474082	0.69128547591	0.735115573726	0.716795282139	0.663473409257	0.688973041059	0.676424227253	0.696605233474	0.664723493312	0.686756594805	0.653466017512	0.659267759821	0.719418264525	0.661396451102	0.708328894844	0.699227839152	0.706710387461	0.695223265525	0.735277836749	0.708066463909	0.717093175144	0.688391248391	0.664583042989	0.72209360855	0.682122983643	0.725450082757	0.715883439471	0.649657489148	0.639294273778	0.67314367891	0.651520196445	0.64323233326	0.656443082253	0.643880411651	0.718978332851	0.683736605013	0.665208124124	0.678027977672	0.627483103516	0.683185443363	0.655836404678	0.647474897875	0.677824923653	0.681310405757	0.640114837881	0.725011890945	0.679135555121	0.623737109389	0.70013878054	0.647035887104	0.666896021572	0.656432434862	0.691718105997	0.647296016875	0.655639162938	0.66472589485	0.679103303888	0.554428758342	0.668357294259	0.651782900718	0	0.601308521028	0.632097949787	0.619821219327	0.642473683326	0.608215335409	0.669085767619	0.649027152934	0.578346756674	0.612230549336	0.658938481836	0.682591225749	0.660931290148	0.726165411146	0.682715868947	0.637661243212	0.692068642558	0.712716851018	0.707312871654	0.667244727396	0.688204550877	0.548230800197	0.677403196475	0.675843233272	0.60164487452	0.719839832159	0.703686551027	0.703874520653	0.640361978171	0.591116680117	0.697829603893	0.692769249083	0.616199413654	0.751119527204	0.687367622862	0.678980451492	0.644043671526	0.70498676794	0.713585671996	0.692342796705	0.659208759487	0.647359651932	0.703722089967	0.712144278871	0.671248405084	0.694226934844	0.705484795714	0.708183046051	0.663737346553	0.719914271551	0.700520566625	0.619065230673	0.618901395983	0.624042845741	0.629072774347	0.672015431549	0.629697918661	0.67211770107	0.721438363848	0.667426644291	0.634032302203	0.630055527887	0.658555846034	0.614568952905	0.618421913419	0.657128539784	0.649190812456	0.640637335755	0.646471999988	0.60857817643	0.572371730525	0.667010186682	0.616975523589	0.672419147136	0.574457743529
CS.015	0.530398153378	0.577929754757	0.591647264894	0.536482557155	0.596381073521	0.643202594762	0.524220739841	0.559949990857	0.576441196669	0.675427195555	0.589131619684	0.576589014999	0.572508006018	0.554297736683	0.681121030704	0.593943990538	0.661883777859	0.738218842525	0.678852848767	0.774595241974	0.63010206089	0.645472650783	0.55312467867	0.618640326134	0.723139440324	0.681396552696	0.703523300461	0.621934382207	0.680718089792	0.673125249866	0.586246069381	0.755930016965	0.685270186063	0.739698130858	0.642204438533	0.756621347958	0.712032124175	0.66266264534	0.714342681697	0.624035865601	0.699406971199	0.617798014299	0.706726057736	0.662766056719	0.69912312318	0.713205582659	0.663977145921	0.760426662596	0.686828793857	0.675649610617	0.738060734526	0.776221584017	0.727764312317	0.681248941876	0.71865193205	0.661299957364	0.700717804991	0.711998392985	0.66480691354	0.699959033277	0.650024301431	0.614928936935	0.632493758287	0.652485066598	0.608330246997	0.642652384477	0.615517345715	0.774944911634	0.644536740475	0.600564024244	0.717807680107	0.552273333092	0.646119960454	0.603752348292	0.669520398277	0.583284158585	0.600125800633	0.541902963427	0.615465205064	0.595091064307	0.547549280795	0.653576394157	0.565742475259	0.597326684546	0.556109081232	0.591115503843	0.607858975353	0.561923280701	0.573453941733	0.617305881633	0.560354536215	0.65291014849	0.613714803367	0.601308521028	0	0.532168618998	0.55115353149	0.597387519608	0.573720104108	0.59932895796	0.5802820208	0.544311436463	0.578063857777	0.696617148589	0.623815431726	0.676396771103	0.753641490541	0.643128282177	0.641266190281	0.70004561016	0.757255631304	0.76157014379	0.687431022466	0.744215559421	0.534276242031	0.704745411222	0.674690481593	0.598053187918	0.690934135036	0.699232145024	0.726101359579	0.64561012	0.581733077404	0.689439901088	0.707980243895	0.669586906949	0.781585822764	0.693956374962	0.734543081324	0.654345521844	0.654763253284	0.782491130933	0.694704924497	0.635206717879	0.639312233116	0.676085431178	0.693968799399	0.654334498453	0.665735852641	0.700064417087	0.702565673797	0.691130364381	0.783233189302	0.670529489507	0.610535523405	0.607929297532	0.564557937483	0.626166089067	0.693924542191	0.586652844209	0.608452505811	0.750145897936	0.577335854457	0.622251331884	0.637651425139	0.572263963227	0.549472003897	0.586653077724	0.615628606104	0.593055113636	0.592335587628	0.570610898124	0.551229928097	0.549095233663	0.567210582162	0.552594597903	0.583192613182	0.525570838042
CS.241	0.498846463687	0.531343414408	0.534016786797	0.466193310336	0.535511485355	0.612262973883	0.504683457533	0.580949777652	0.511253722515	0.653920030758	0.520953473855	0.645541331247	0.57312613984	0.577303333726	0.683103985407	0.567070963956	0.662884087856	0.700132309901	0.656683162509	0.785837359994	0.623515415218	0.576401043712	0.538836446571	0.578624555543	0.724058430931	0.650991754685	0.650789103459	0.555839221887	0.619324276426	0.655454251749	0.545474378067	0.747129954757	0.689210778227	0.712103837966	0.561228879212	0.758455643178	0.709418809854	0.67480094951	0.685010158113	0.559699088986	0.678434053414	0.544644489164	0.686050848466	0.657476488346	0.705114222158	0.658772828643	0.635032846655	0.732936637364	0.653463463508	0.617623643221	0.715837000216	0.753994072594	0.686856313931	0.656278051574	0.699492061821	0.624359700957	0.658933797992	0.66872262707	0.623235917098	0.664188636155	0.617559378322	0.57100336297	0.566527538087	0.613063671794	0.588633232173	0.598230672035	0.606813993195	0.768470938281	0.563431051019	0.528488997553	0.726311793294	0.491382067965	0.618660648263	0.551514311429	0.618409056069	0.505456202006	0.519566200231	0.505508748484	0.556854724958	0.504836518129	0.521297507843	0.609719463801	0.512507414773	0.580016269363	0.518071690017	0.535077667408	0.526375663379	0.527295112401	0.481955078116	0.573228996265	0.612653412663	0.650832600056	0.536851562272	0.632097949787	0.532168618998	0	0.562977205597	0.54075230249	0.569463322822	0.566826481818	0.532321773013	0.52576598351	0.516304836312	0.692598543573	0.568864913874	0.684429102608	0.77993375127	0.610997367281	0.633137763943	0.690292524665	0.78388919851	0.771157129626	0.653566164397	0.74120606187	0.536243820598	0.685664967701	0.637810292703	0.58922024068	0.657950206096	0.705632856837	0.719887109394	0.652181098343	0.521338036756	0.680811775233	0.680638550333	0.669340640047	0.766123621092	0.671079997262	0.731939252438	0.653583880084	0.575611667532	0.786673772823	0.674777624725	0.541681025436	0.652589699919	0.640337280107	0.666327595007	0.597371569248	0.683954048233	0.687674781183	0.666687539057	0.685063361321	0.757337232197	0.648570563105	0.548067507547	0.573700058716	0.567221708734	0.615823950269	0.68826673223	0.509025895558	0.519846169143	0.745197878786	0.514405642519	0.568987827177	0.611786849934	0.515638485679	0.533742341333	0.522627378661	0.574387459375	0.50202460153	0.536823930577	0.534541364968	0.571797292763	0.590713785732	0.506803424995	0.527448721327	0.493958864345	0.561193168351
L.024.M1	0.482457487156	0.612954830526	0.604728978697	0.488195425846	0.618471363068	0.589506106706	0.471278020676	0.563357182119	0.514899931657	0.665685254847	0.577737880826	0.631671604632	0.616913611921	0.610899385332	0.659590838507	0.563585351358	0.668272036639	0.722386584873	0.676484416326	0.75380451111	0.618635429822	0.635782596105	0.578835636334	0.615267754573	0.727000881372	0.676053173726	0.679356515555	0.599761054379	0.659202706929	0.6810735458	0.590622800259	0.727419756573	0.738452174346	0.714107515548	0.660700199518	0.747854424525	0.712425527257	0.702713766563	0.711266086961	0.593563572355	0.668226650756	0.58346321789	0.666811211022	0.666964326214	0.681847729119	0.689549343534	0.631104961579	0.713072255453	0.656128817872	0.654604875475	0.703819036298	0.768793951057	0.686220150958	0.690323932197	0.688275233489	0.624773978473	0.711818482634	0.684310283641	0.686631349795	0.686500844496	0.578635136631	0.573685513405	0.602090360384	0.603773837576	0.580180921832	0.636751226188	0.618952000766	0.743341110492	0.628403792263	0.570775520487	0.693331368086	0.520272793904	0.636132170211	0.53159191404	0.637983497898	0.571237141099	0.557022343741	0.537225667212	0.613228599781	0.536939343458	0.503160671311	0.625774169652	0.524109451973	0.602364313888	0.483516181257	0.583448361412	0.557245809555	0.549248794455	0.52366085446	0.590989899003	0.55910340113	0.674883543218	0.565881193368	0.619821219327	0.55115353149	0.562977205597	0	0.5494538737	0.609029513043	0.586873598823	0.60389901845	0.509888646348	0.562732069448	0.666249822701	0.615440889412	0.660219449289	0.748065949346	0.622412928225	0.662839797554	0.686580584626	0.773741520785	0.756169247975	0.659869650578	0.734425783718	0.566312397948	0.693138923891	0.666356359793	0.598770251025	0.683879131839	0.704456307758	0.706176321161	0.661097706696	0.543716715253	0.664585080447	0.686326521581	0.63910587815	0.750687496911	0.684672809926	0.741876541604	0.664533079763	0.656950711098	0.771797819671	0.679287427966	0.582155156891	0.675180269155	0.643682061699	0.695542114137	0.602382098639	0.697264338233	0.678309560261	0.696365267385	0.672956044664	0.738118176357	0.650496980445	0.55857965953	0.551842161376	0.548242215818	0.623676439547	0.647741496239	0.533161529471	0.533750380116	0.716295071592	0.533403389789	0.590096950315	0.57797694647	0.484282373731	0.540683722599	0.54641429784	0.579242879333	0.526430238559	0.535344353525	0.511311565272	0.501338706519	0.485816965915	0.519678250036	0.505258238936	0.514001503818	0.483943950386
CS.242	0.473956343039	0.53023942613	0.530988808668	0.48552798716	0.529184580651	0.534585605991	0.494078019527	0.539199389228	0.459691916018	0.597248380922	0.508859392581	0.629743226837	0.557291061649	0.601892678024	0.639483916587	0.54198059551	0.639062595266	0.641965090431	0.610034286587	0.733729890785	0.561707704813	0.553437010162	0.582023496836	0.533410190678	0.687985554954	0.637285666404	0.603167159207	0.53479037941	0.547120878807	0.596941873616	0.525298235446	0.697152709101	0.698415473817	0.685778643075	0.587336247994	0.755119080333	0.663703871175	0.63741111212	0.665674242475	0.480954954756	0.635308887769	0.512135095227	0.620265452101	0.607632868862	0.667418755751	0.597047865132	0.566897975567	0.719969932103	0.616935127028	0.558559283244	0.682440547578	0.725814949462	0.609134752369	0.598267709104	0.65336497326	0.55668892506	0.603556101904	0.641455948217	0.591761546499	0.597270123632	0.517733349702	0.530638635358	0.48973962448	0.530221415017	0.517718810186	0.5462269541	0.568338309951	0.729283472987	0.511637257792	0.466079570784	0.66723914463	0.463975213577	0.596388930791	0.519955395114	0.55740763561	0.494517522335	0.467512366956	0.491312151258	0.543291151595	0.485718131704	0.459922364212	0.521799994458	0.503231969064	0.515218458855	0.527458541001	0.48897259352	0.495492345537	0.472528196295	0.500442481941	0.5058899015	0.57380497523	0.617886620009	0.469335145052	0.642473683326	0.597387519608	0.54075230249	0.5494538737	0	0.56028858775	0.528887030626	0.579862940519	0.524310390615	0.555969740467	0.663271860001	0.522936540595	0.618911229935	0.74586485823	0.540310474976	0.590427780649	0.658311816413	0.748983286936	0.741027870922	0.614258045012	0.699938280551	0.554310488817	0.675799346961	0.597760531115	0.587441645616	0.580457117133	0.679550796428	0.669768428621	0.625452570859	0.520427280163	0.62714828147	0.638233062326	0.606018403559	0.725459241991	0.622930229573	0.720359118592	0.625122499159	0.53832574349	0.77629626737	0.62449981138	0.472305691728	0.621289319272	0.585635849398	0.634865952467	0.543021995091	0.637258569416	0.627281284092	0.627107237304	0.631223592371	0.714693298374	0.571045935884	0.503393335801	0.560029098068	0.489134545198	0.556625627708	0.624431690285	0.485174957541	0.451463107921	0.690147858043	0.455778164017	0.556179809266	0.536808196657	0.503506052664	0.53865462646	0.509401437922	0.536555657163	0.411126040173	0.478867951107	0.476085504729	0.506974549613	0.537141315816	0.50016240178	0.505766617134	0.482538755292	0.537770967519
L.034.M1	0.544404891832	0.59245910861	0.582326830006	0.588344226986	0.559910232991	0.567385870938	0.572105888982	0.585988980302	0.560700696478	0.60278054373	0.594722536511	0.607325158115	0.576682890501	0.587356132069	0.622532170925	0.607757173556	0.654303730146	0.651836714969	0.601715186881	0.704893999373	0.593454653046	0.60351659223	0.580877602931	0.568169859588	0.677652517098	0.627870845772	0.617327924229	0.596293722282	0.616080329668	0.628650744822	0.537681779282	0.715150469358	0.635627658566	0.641731283791	0.608849792305	0.726567744248	0.641279994235	0.649599859789	0.625210290831	0.580134864072	0.624184791281	0.582090372337	0.605611658364	0.617508006549	0.663078617522	0.621542559864	0.578169536356	0.716562350564	0.633952176208	0.612005775442	0.666225959532	0.678289201289	0.6133474534	0.61921417593	0.6589614003	0.612185705129	0.639193640335	0.62699417533	0.617453123746	0.621137093855	0.615572400075	0.563836559696	0.584477195004	0.596808359229	0.572101684661	0.56672071055	0.60486683247	0.752680097853	0.600027835069	0.57147379221	0.638924134683	0.554895886989	0.621863863828	0.568498482799	0.576527758308	0.589701133185	0.57686198476	0.533063797656	0.630681752547	0.591533452268	0.538426284098	0.608645940703	0.561471261333	0.561405721277	0.579809828597	0.592191926145	0.560786215886	0.587319455174	0.581336761207	0.595750356888	0.586018538177	0.603851708015	0.57496890198	0.608215335409	0.573720104108	0.569463322822	0.609029513043	0.56028858775	0	0.577758136587	0.597055203483	0.56111377072	0.579970656862	0.680931289077	0.616177440863	0.656143128044	0.713415617436	0.582443473885	0.585094011339	0.670990395208	0.721029981042	0.71974581048	0.608653987795	0.676947476121	0.555860685934	0.653432806558	0.606842049756	0.597213863799	0.623435222073	0.702713508048	0.631608353645	0.613082136575	0.583105366764	0.626004423801	0.609123012161	0.640749486119	0.690952863652	0.615783398069	0.681012037141	0.669034264967	0.568440496255	0.730475689608	0.632125869586	0.566846712315	0.589079259089	0.618437879727	0.641341074245	0.584615082765	0.630444975014	0.622197107163	0.613091046789	0.605977529293	0.718086606411	0.609254953855	0.549894585744	0.585203313419	0.584945965351	0.602537233708	0.641746099679	0.543804955129	0.585693951964	0.693613545428	0.578491081727	0.605748826492	0.597618775063	0.570900783737	0.529147623793	0.549541000392	0.580096785083	0.557601854634	0.56723168669	0.577301551435	0.585256964313	0.592914893781	0.583821805603	0.547544943765	0.566932280834	0.577342021541
CS.085	0.580528172667	0.464574936739	0.508660474534	0.563622011286	0.546154926991	0.596759023444	0.58409982225	0.598282231994	0.542420985626	0.605680199194	0.475794766895	0.685929345243	0.568838199264	0.62554840771	0.628212181565	0.535668258488	0.598708237734	0.640561860222	0.595443978233	0.732736934667	0.629311739044	0.560468523508	0.564708846455	0.578150784326	0.672668635758	0.561326380164	0.599998667054	0.57111386071	0.575618259495	0.579921874268	0.604266209817	0.715327021046	0.641704017695	0.701813797554	0.557223544097	0.749412057838	0.67583855954	0.593123932038	0.678357937431	0.551469531556	0.644630813152	0.564858684549	0.645624403038	0.548744127779	0.667474627777	0.630841432915	0.552656058036	0.70291112798	0.608664266669	0.577539277151	0.686829558388	0.687982550193	0.628918280108	0.633141961481	0.678899280616	0.603968532857	0.608684945513	0.644762405872	0.578501842509	0.610266740254	0.626601899076	0.574852156909	0.570491233799	0.596013891394	0.601860499254	0.587548344046	0.59503016719	0.724053231128	0.551066828828	0.539113146562	0.714946832144	0.538678217825	0.544459657053	0.583970564226	0.647220438247	0.58234854173	0.547257511819	0.579642477372	0.532445223499	0.54166163772	0.579910113436	0.585069305338	0.554670157828	0.548598072891	0.602307574333	0.504724301083	0.568562161906	0.565301546322	0.570136996951	0.546088696485	0.588680057499	0.573854429849	0.531201460986	0.669085767619	0.59932895796	0.566826481818	0.586873598823	0.528887030626	0.577758136587	0	0.517789019008	0.516284221975	0.538125822489	0.677014324492	0.469225217818	0.686577453083	0.746180458666	0.528381717872	0.534759111779	0.631162987013	0.711314223029	0.702813435218	0.636044949712	0.697079167998	0.587807351776	0.64431077671	0.616382524271	0.596888926669	0.591804722249	0.672386832741	0.671441283409	0.541801221483	0.590961131654	0.665510672213	0.64098597681	0.658266216946	0.744270246016	0.647863802343	0.692048594559	0.666144819336	0.562299513055	0.759281107842	0.640465427847	0.54397804333	0.558779751915	0.598530393905	0.641499681144	0.611952322351	0.642304691409	0.651799279715	0.633364240572	0.649592292965	0.696800373553	0.576831652599	0.576076530035	0.620469147317	0.596961848875	0.653183868373	0.644785533538	0.546768739646	0.552334414848	0.698128208069	0.540947287512	0.607916797217	0.628733303186	0.546146793074	0.59096447746	0.592096732832	0.50952469803	0.543992548579	0.564570191574	0.573765927483	0.585682462104	0.632322262269	0.541812280593	0.589717121909	0.547100100646	0.621236966327
CS.103	0.573935714948	0.505812837269	0.53167407361	0.567237725224	0.568132637211	0.623009384857	0.582598411405	0.592303794741	0.560478331429	0.624252523422	0.53151213506	0.659233127527	0.573992798115	0.608201808958	0.653935625409	0.559931296995	0.612525178884	0.627748609126	0.603603096194	0.735283641165	0.628378679121	0.59848512508	0.556944695147	0.581446404141	0.682258598466	0.565740071697	0.586249674663	0.582618485618	0.607512122513	0.588302922993	0.60045573192	0.693951024126	0.634207785925	0.679975549346	0.538965381906	0.729104958783	0.654156436549	0.598428396377	0.642051821393	0.570833244366	0.630715759843	0.591458316626	0.645579229177	0.567237858169	0.644850302759	0.620769108958	0.579567062544	0.693432673242	0.600103359872	0.599129970373	0.669883521379	0.66159540126	0.623665725939	0.618271557872	0.653781703862	0.598245644537	0.599287310641	0.621009156561	0.604293944958	0.614842581734	0.635355692885	0.591456543831	0.608645080587	0.635375738751	0.613398230204	0.623345425824	0.611749497218	0.721016122504	0.592774755411	0.573912174957	0.686591392785	0.547255345308	0.588299962881	0.592796570294	0.642602845656	0.57888168936	0.588675913893	0.588534061252	0.553922434238	0.575266627458	0.588491296602	0.628842309529	0.58521113443	0.577500329618	0.573318527238	0.550922374283	0.582388141634	0.584402981943	0.562426020432	0.572318452631	0.591417923618	0.589535679268	0.567310640921	0.649027152934	0.5802820208	0.532321773013	0.60389901845	0.579862940519	0.597055203483	0.517789019008	0	0.526166124324	0.552001486656	0.686755347101	0.531312403832	0.661610088801	0.744190270136	0.559699649469	0.555116963687	0.632436246897	0.716370162885	0.706067676031	0.61917004706	0.690054215518	0.567599405637	0.648818962144	0.60867316629	0.595605980063	0.605430385281	0.65060242788	0.672884931835	0.577329155183	0.590779018993	0.651236546695	0.641615310205	0.651344907122	0.735864072038	0.643909220728	0.671865808907	0.64193534721	0.549854802114	0.737412005284	0.632498656081	0.558457914491	0.550445169897	0.621294835773	0.623198651052	0.608685037054	0.636149747502	0.621316151941	0.621695152053	0.643324471082	0.672388148864	0.578251093827	0.584614467371	0.620537397732	0.615749517628	0.667777160254	0.66832748863	0.567158082246	0.578552735398	0.702695887656	0.577635503233	0.612950877528	0.634251441628	0.564673737776	0.595735693271	0.594805668785	0.547760304961	0.585739231813	0.579224888917	0.583247053308	0.595931125675	0.633914335116	0.579992072033	0.613139384849	0.568535550828	0.60628175583
CS.006	0.479922809653	0.529063272689	0.530591105965	0.525329367548	0.58125099269	0.571442442046	0.504323281988	0.535174458787	0.520848834931	0.610524266829	0.487759724562	0.570330486981	0.526456701981	0.552378418456	0.620914754852	0.563622667184	0.586573154981	0.643804522592	0.599521317026	0.720760075306	0.570636654432	0.605425053065	0.536345656277	0.549724029503	0.64176466652	0.575750008794	0.626383022605	0.575597358381	0.606663218359	0.60497995947	0.552270072725	0.678270762194	0.6874318974	0.668878410664	0.585512396762	0.721713764458	0.649635314488	0.61775155275	0.661161928436	0.543559822921	0.648716889893	0.563598625217	0.626284627999	0.570763700771	0.651962485447	0.627724532416	0.566046980153	0.680561864455	0.62157459477	0.600340713359	0.694203702849	0.704657893614	0.639012116758	0.650841558098	0.662868476298	0.592082001936	0.642831643993	0.616018630169	0.620867466392	0.639744692092	0.567030379913	0.560913248782	0.54606551005	0.550217111141	0.556873397967	0.581592174562	0.557433717268	0.699795014433	0.577940543354	0.534128659791	0.668690163104	0.509423921657	0.589457939901	0.550783977396	0.600547668617	0.557140211902	0.563075298533	0.539711852127	0.59422548916	0.549262691802	0.504203209016	0.589567273816	0.518165314241	0.57237364689	0.543400737295	0.539039694076	0.524793138601	0.533033743288	0.548990463153	0.56699259595	0.496528750003	0.585844137117	0.522870501659	0.578346756674	0.544311436463	0.52576598351	0.509888646348	0.524310390615	0.56111377072	0.516284221975	0.526166124324	0	0.517932512868	0.630196624937	0.541541591361	0.630147475839	0.734890555329	0.550564936299	0.566254305146	0.632948808451	0.697966812607	0.685897000323	0.619248198856	0.67620690144	0.518115781893	0.628556215365	0.59788796008	0.540502269759	0.624825268243	0.643401757032	0.662373185205	0.58829171822	0.522878808736	0.616720855959	0.623383836132	0.58737300585	0.717102830365	0.632663431088	0.675232549431	0.614741690605	0.588027690073	0.732727968465	0.62860058578	0.522335551275	0.57606559044	0.593215143529	0.637193580506	0.570973184452	0.6495080316	0.645345648825	0.651894851705	0.638897890515	0.704081200882	0.594207707827	0.532336957651	0.551738581772	0.548364152211	0.589099285816	0.61155537866	0.530517405164	0.550587793257	0.683429970779	0.528935655201	0.561799469442	0.54207847671	0.522223109445	0.511671297965	0.532664673037	0.550329470976	0.518414725094	0.509111036657	0.522458239692	0.491420874334	0.534737818807	0.537401230267	0.518952381733	0.508345526925	0.545157453033
CS.238	0.55265729019	0.542925592837	0.544891563927	0.56095739727	0.581938432435	0.588162014917	0.564221027642	0.602864250413	0.55795221932	0.62189834586	0.553443508755	0.640455745596	0.548382705401	0.563787294469	0.610344824463	0.582390272392	0.634248890413	0.652845723008	0.614460727847	0.723922299945	0.617790471552	0.596852259864	0.549266296021	0.596910887647	0.667434283283	0.59904540475	0.631861731338	0.587709199646	0.594645814197	0.597091959884	0.560712535835	0.70478737705	0.673680805373	0.681128908936	0.582714082372	0.707397314565	0.670059421554	0.642824442452	0.665224858994	0.575365034883	0.650899631363	0.58056782995	0.647272918358	0.596155055685	0.670714537062	0.628384598131	0.587235897614	0.664310579136	0.614468039013	0.590930783352	0.680207429731	0.704440940648	0.631842733164	0.626210056593	0.644153459254	0.614838798668	0.64678639951	0.621796942873	0.624129043147	0.629825886301	0.614247369209	0.577844679839	0.593702950815	0.599397778332	0.592915242011	0.603415329756	0.618409463967	0.727766586135	0.574641483782	0.562704451409	0.68487343143	0.533596869357	0.594287111804	0.578603333381	0.626997346799	0.596400112493	0.591339027111	0.567319444678	0.616395574422	0.577997666151	0.557452605288	0.61561334191	0.548772035206	0.579474096295	0.569154580845	0.58498179894	0.559537636195	0.586073134226	0.574247933698	0.582969162831	0.551870501719	0.588265363767	0.569563126324	0.612230549336	0.578063857777	0.516304836312	0.562732069448	0.555969740467	0.579970656862	0.538125822489	0.552001486656	0.517932512868	0	0.685294927995	0.559942448744	0.683750405621	0.74039975475	0.56863398883	0.540618836002	0.637680785788	0.715378418707	0.674213112951	0.59998222869	0.690825148992	0.550456830632	0.604389276485	0.615295370935	0.573575492983	0.63181883595	0.688786176137	0.665241448968	0.598624567182	0.538940600736	0.631265087916	0.64231337814	0.619901212841	0.706434294586	0.633464931971	0.689233845557	0.649801395114	0.607173571849	0.730274099012	0.634672741574	0.565269002672	0.611461341	0.605491695233	0.636518004451	0.581121009863	0.662177265193	0.654969873276	0.629291108522	0.634962048139	0.70612276181	0.612229240674	0.554520735472	0.570670732853	0.575859485228	0.623667637277	0.623124988761	0.52876359269	0.589335802128	0.693347343244	0.579440809204	0.592182073087	0.590208893079	0.559857290179	0.569638924128	0.536847397983	0.546972773901	0.554781133939	0.572133887585	0.563167080015	0.573408463056	0.579634469991	0.582019749525	0.571288404663	0.564470826222	0.607117566722
