CS.036	CS.143	CS.005	CS.257	CS.039	CS.264	CS.245	CS.001	L.001.M1	L.004.M1	L.007.M1	CS.106	CS.019	CS.009	CS.099	CS.072	CS.067	CS.335	CS.305	CS.115	CS.381	CS.042	CS.229	CS.056	CS.153	CS.371.1	CS.365	CS.367	CS.058	CS.377	CS.375	CS.224	CS.041	CS.213	CS.236	CS.205	CS.376	CS.378	CS.125	CS.128	CS.232	CS.380	CS.136	CS.203	CS.374	CS.348	CS.349	CS.385	CS.359	CS.386	CS.369	CS.389	CS.182	CS.178	CS.129	CS.254	CS.214	CS.372	CS.181	CS.148	T.CS.079	T.CS.056	T.CS.023	T.CS.024	T.CS.057	T.CS.089	T.CS.001	T.CS.028	TFS.023	T.CS.050	T.CS.022	T.CS.062	T.CS.019	T.CS.016	T.CS.041	T.CS.125	T.CS.131	T.CS.104	T.CS.139	T.CS.102	T.CS.177	T.CS.180	T.CS.097	T.CS.110	T.CS.092	T.CS.126	T.CS.118	T.CS.120	T.CS.160	T.CS.144	CS.006	CS.085	L.034.M1	CS.087	CS.241	CS.238	CS.103	L.024.M1	CS.015	CS.110	CS.356	CS.237	CS.242	CS.088	CS.246	CS.188	CS.212	CS.311	CS.330	CS.044	CS.347.0	CS.078	CS.233	CS.164	CS.274	CS.325	CS.113	CS.228	CS.207	CS.151	CS.343	CS.319	CS.285	CS.202	CS.158	CS.339	CS.080	CS.331	CS.322	CS.163	CS.152	CS.227	CS.321	CS.361	CS.112	CS.270	CS.390	CS.255	CS.145	CS.393	CS.326	CS.253	CS.370	CS.262	TFS.020	T.CS.043	T.CS.026	TFS.025	T.CS.049	T.CS.031	T.CS.066	T.CS.055	T.CS.045	T.CS.008	T.CS.064	TFS.027	T.CS.061	TFS.022	T.CS.036	T.CS.141	T.CS.142	T.CS.109	T.CS.157	T.CS.151	T.CS.166	T.CS.158	T.CS.152	T.CS.095
CS.085	0.581816478735	0.469716208634	0.475794766895	0.55671655141	0.550904459454	0.56106033896	0.598282231994	0.500663375622	0.52084851022	0.55968189376	0.560527903129	0.424459997383	0.558069176768	0.621544069523	0.520498178305	0.498814636065	0.706234502221	0.732736934667	0.549337822666	0.605063898089	0.555545872929	0.647371663543	0.622960894396	0.632467314551	0.48028459293	0.629311739044	0.564270394276	0.717072489043	0.515774283249	0.640561860222	0.622706199944	0.749412057838	0.593123932038	0.678357937431	0.641704017695	0.701813797554	0.647831730152	0.667474627777	0.645624403038	0.608528214246	0.492216875338	0.564858684549	0.548744127779	0.604266209817	0.644630813152	0.578501842509	0.610266740254	0.62777146602	0.70291112798	0.686829558388	0.687982550193	0.63320794841	0.577539277151	0.603968532857	0.552656058036	0.628918280108	0.640272316373	0.633141961481	0.608664266669	0.657871486619	0.685278180789	0.617855192085	0.724053231128	0.563900174574	0.714946832144	0.598340509572	0.676278513188	0.600180143488	0.626601899076	0.59503016719	0.587548344046	0.545544207198	0.607864691708	0.583709937142	0.575451153473	0.5773645459	0.566073371637	0.55786464548	0.547186113888	0.602307574333	0.547257511819	0.548598072891	0.565301546322	0.530074807261	0.585069305338	0.530630804318	0.548066920291	0.55857758267	0.550122724836	0.579642477372	0.516284221975	0	0.577758136587	0.588680057499	0.566826481818	0.538125822489	0.517789019008	0.586873598823	0.59932895796	0.573854429849	0.677014324492	0.558514065257	0.528887030626	0.669085767619	0.531201460986	0.686577453083	0.685699632944	0.596888926669	0.636044949712	0.553381207192	0.64431077671	0.629433293471	0.492308877164	0.648609536659	0.665868517185	0.746180458666	0.587807351776	0.534759111779	0.636181045142	0.599458881948	0.665510672213	0.647863802343	0.692048594559	0.666144819336	0.541801221483	0.658266216946	0.532529811872	0.562299513055	0.671441283409	0.578925511198	0.54397804333	0.759281107842	0.590961131654	0.677793674871	0.558779751915	0.651799279715	0.641499681144	0.576831652599	0.611952322351	0.642304691409	0.598530393905	0.696800373553	0.633364240572	0.649592292965	0.540947287512	0.596961848875	0.698128208069	0.628733303186	0.644785533538	0.576076530035	0.546146793074	0.59096447746	0.607916797217	0.653183868373	0.546768739646	0.592096732832	0.608404169696	0.552334414848	0.50952469803	0.621236966327	0.632322262269	0.547100100646	0.585682462104	0.589717121909	0.573765927483	0.543992548579	0.564570191574	0.541812280593
L.034.M1	0.61255142394	0.552814781555	0.594722536511	0.545160737023	0.565793394042	0.602288386733	0.585988980302	0.579029659441	0.616225301061	0.586858858423	0.590125228343	0.583663167492	0.554810679572	0.579558938691	0.592572033165	0.591664895903	0.703993671767	0.704893999373	0.589623845025	0.634730237807	0.567610467213	0.637195944893	0.624391529982	0.638111235593	0.616614292545	0.593454653046	0.545797530328	0.689116244586	0.594207061309	0.651836714969	0.608003040055	0.726567744248	0.649599859789	0.625210290831	0.635627658566	0.641731283791	0.624467535754	0.663078617522	0.605611658364	0.564360710327	0.603212624168	0.582090372337	0.617508006549	0.537681779282	0.624184791281	0.617453123746	0.621137093855	0.626412041289	0.716562350564	0.666225959532	0.678289201289	0.645345915235	0.612005775442	0.612185705129	0.578169536356	0.6133474534	0.640173189499	0.61921417593	0.633952176208	0.631825537067	0.64268370402	0.632388449592	0.752680097853	0.578468549851	0.638924134683	0.602173308505	0.621485807749	0.584507908084	0.615572400075	0.60486683247	0.56672071055	0.576072623914	0.618179680785	0.572538254488	0.569256004342	0.565215707626	0.564169131668	0.571002681586	0.59695155559	0.579809828597	0.57686198476	0.561405721277	0.587319455174	0.569932378389	0.608645940703	0.572424202372	0.565564060571	0.534019824055	0.587412686208	0.533063797656	0.56111377072	0.577758136587	0	0.586018538177	0.569463322822	0.579970656862	0.597055203483	0.609029513043	0.573720104108	0.603851708015	0.680931289077	0.624469964051	0.56028858775	0.608215335409	0.57496890198	0.656143128044	0.667187777228	0.597213863799	0.608653987795	0.563876382538	0.653432806558	0.580765968794	0.616334181735	0.681606400263	0.667255164183	0.713415617436	0.555860685934	0.585094011339	0.662838140004	0.619194011685	0.626004423801	0.615783398069	0.681012037141	0.669034264967	0.613082136575	0.640749486119	0.593143497398	0.568440496255	0.631608353645	0.622196584407	0.566846712315	0.730475689608	0.583105366764	0.641177111468	0.589079259089	0.622197107163	0.641341074245	0.609254953855	0.584615082765	0.630444975014	0.618437879727	0.718086606411	0.613091046789	0.605977529293	0.578491081727	0.584945965351	0.693613545428	0.597618775063	0.641746099679	0.549894585744	0.570900783737	0.529147623793	0.605748826492	0.602537233708	0.543804955129	0.549541000392	0.597981514244	0.585693951964	0.580096785083	0.577342021541	0.592914893781	0.566932280834	0.585256964313	0.547544943765	0.577301551435	0.557601854634	0.56723168669	0.583821805603
CS.087	0.631054653072	0.615632607843	0.602856483996	0.557560840914	0.573118372378	0.594484787368	0.568401831488	0.633441404658	0.621401851026	0.603847302869	0.580752783646	0.582863755931	0.559447018864	0.61471763074	0.54983239349	0.552084251978	0.680994901084	0.717266722828	0.612815559534	0.63128872166	0.620272913097	0.570154787394	0.612067799076	0.648815220553	0.567558599974	0.59191823295	0.564481726707	0.685891847697	0.586986728483	0.675595681286	0.594249217049	0.710426757832	0.616999088479	0.667762103952	0.681069383459	0.689572844122	0.621439091513	0.64785790325	0.637977589019	0.623386345117	0.597868191615	0.629940823967	0.59537892913	0.580036418081	0.650249046262	0.679567810426	0.671993830117	0.669303166442	0.683405704127	0.684480208398	0.712255289447	0.63063419263	0.652314146881	0.65412840304	0.587139400195	0.666520739588	0.618963328591	0.666297039455	0.648229051703	0.668916296876	0.64274932663	0.583003281554	0.67962588419	0.600997839425	0.672628210329	0.63127249598	0.681351754016	0.627369066603	0.593228894958	0.575558084572	0.608043024783	0.592181775453	0.611476099886	0.612019898661	0.60132258678	0.559340179006	0.598624833697	0.587946638626	0.607103332787	0.597938155572	0.636136066235	0.603526792506	0.621184721682	0.62265942542	0.636557976051	0.603659394141	0.635480132643	0.594406256697	0.653947854633	0.586936628089	0.496528750003	0.588680057499	0.586018538177	0	0.612653412663	0.551870501719	0.591417923618	0.55910340113	0.560354536215	0.602822645438	0.654919000704	0.608215008425	0.57380497523	0.554428758342	0.610377430309	0.646051585716	0.634722127632	0.549741658422	0.633568698685	0.538396598737	0.642716746291	0.55595785913	0.595612881265	0.644250955819	0.660529081003	0.724843850254	0.553310492303	0.57439985147	0.637722326079	0.637570104663	0.641930285381	0.653992479995	0.666019410064	0.623139688864	0.5825797856	0.598072601589	0.576736044394	0.658344990499	0.675674540146	0.576296899199	0.612629904904	0.721605913468	0.545868989268	0.614225560477	0.600797061852	0.679573484639	0.657852786015	0.654911212033	0.616907248697	0.647018954482	0.634752133225	0.699530028944	0.665517574976	0.657020862247	0.600005792573	0.546376849768	0.699645545066	0.569251418782	0.641682196659	0.59477965015	0.585496995619	0.578689878166	0.564476477151	0.586397399489	0.583847949749	0.576972214248	0.610968101978	0.619606702228	0.60547688522	0.569413764315	0.534278784585	0.601095896376	0.523233114756	0.568250516514	0.586218398993	0.584923496747	0.562400733685	0.613229793679
CS.241	0.635942042509	0.568205575416	0.520953473855	0.582594892475	0.583624124907	0.621847566204	0.580949777652	0.530406374724	0.605593563603	0.504614376399	0.510469791654	0.598135428571	0.525681999336	0.659568435171	0.53454486903	0.514581999628	0.744312525361	0.785837359994	0.532632382494	0.685003782223	0.566136011648	0.627483245711	0.659045143528	0.682545767581	0.600860224187	0.623515415218	0.541361122263	0.761020933507	0.622378588082	0.700132309901	0.650305449928	0.758455643178	0.67480094951	0.685010158113	0.689210778227	0.712103837966	0.679263436708	0.705114222158	0.686050848466	0.586886350464	0.517100637959	0.544644489164	0.657476488346	0.545474378067	0.678434053414	0.623235917098	0.664188636155	0.671986334738	0.732936637364	0.715837000216	0.753994072594	0.670188556683	0.617623643221	0.624359700957	0.635032846655	0.686856313931	0.663286903773	0.656278051574	0.653463463508	0.719060302101	0.70191717027	0.623416773943	0.768470938281	0.577501320974	0.726311793294	0.614132616894	0.729428295999	0.576479839822	0.617559378322	0.606813993195	0.598230672035	0.522610711439	0.644630521973	0.575428905878	0.579205649486	0.577105164772	0.536056537525	0.498610256549	0.519430955679	0.518071690017	0.519566200231	0.580016269363	0.527295112401	0.516438728346	0.609719463801	0.528777215639	0.598870296873	0.550767563783	0.524659638409	0.505508748484	0.52576598351	0.566826481818	0.569463322822	0.612653412663	0	0.516304836312	0.532321773013	0.562977205597	0.532168618998	0.650832600056	0.692598543573	0.663980884564	0.54075230249	0.632097949787	0.536851562272	0.684429102608	0.683746344579	0.58922024068	0.653566164397	0.548773467306	0.685664967701	0.556567323563	0.524670295024	0.729628085043	0.714054680966	0.77993375127	0.536243820598	0.633137763943	0.705455012277	0.603324025556	0.680811775233	0.671079997262	0.731939252438	0.653583880084	0.652181098343	0.669340640047	0.600541958842	0.575611667532	0.719887109394	0.669450132728	0.541681025436	0.786673772823	0.521338036756	0.687846868281	0.652589699919	0.687674781183	0.666327595007	0.648570563105	0.597371569248	0.683954048233	0.640337280107	0.757337232197	0.666687539057	0.685063361321	0.514405642519	0.567221708734	0.745197878786	0.611786849934	0.68826673223	0.548067507547	0.515638485679	0.533742341333	0.568987827177	0.615823950269	0.509025895558	0.522627378661	0.60004385748	0.519846169143	0.574387459375	0.561193168351	0.590713785732	0.493958864345	0.571797292763	0.527448721327	0.534541364968	0.50202460153	0.536823930577	0.506803424995
CS.238	0.609480027921	0.537264167648	0.553443508755	0.593047114125	0.574729492828	0.608798791093	0.602864250413	0.590820253969	0.595915393342	0.551727957165	0.565187797145	0.577907264038	0.53107264243	0.620274437303	0.530728841462	0.525854174716	0.683072495046	0.723922299945	0.573019617865	0.633332782357	0.598435308086	0.604454729996	0.606110747736	0.650208961149	0.571681596208	0.617790471552	0.53775163207	0.705299139676	0.550255991645	0.652845723008	0.62025015189	0.707397314565	0.642824442452	0.665224858994	0.673680805373	0.681128908936	0.633541336762	0.670714537062	0.647272918358	0.576879932509	0.543392973099	0.58056782995	0.596155055685	0.560712535835	0.650899631363	0.624129043147	0.629825886301	0.636406456081	0.664310579136	0.680207429731	0.704440940648	0.617237790649	0.590930783352	0.614838798668	0.587235897614	0.631842733164	0.634639263552	0.626210056593	0.614468039013	0.671789215073	0.64783873248	0.625522770197	0.727766586135	0.579394567655	0.68487343143	0.612876268393	0.69136395692	0.595594866828	0.614247369209	0.618409463967	0.603415329756	0.55060215487	0.63881413109	0.60956809317	0.590360884901	0.554882068512	0.591244912773	0.576124211163	0.579134285995	0.569154580845	0.591339027111	0.579474096295	0.586073134226	0.606394421076	0.61561334191	0.554749674807	0.575849983578	0.56595866815	0.598108427874	0.567319444678	0.517932512868	0.538125822489	0.579970656862	0.551870501719	0.516304836312	0	0.552001486656	0.562732069448	0.578063857777	0.588265363767	0.685294927995	0.573914313537	0.555969740467	0.612230549336	0.569563126324	0.683750405621	0.670124246861	0.573575492983	0.59998222869	0.51992463493	0.604389276485	0.576555271978	0.566720119795	0.678186690746	0.644622376628	0.74039975475	0.550456830632	0.540618836002	0.651115870251	0.598932332722	0.631265087916	0.633464931971	0.689233845557	0.649801395114	0.598624567182	0.619901212841	0.582155597895	0.607173571849	0.665241448968	0.612357363893	0.565269002672	0.730274099012	0.538940600736	0.655891429002	0.611461341	0.654969873276	0.636518004451	0.612229240674	0.581121009863	0.662177265193	0.605491695233	0.70612276181	0.629291108522	0.634962048139	0.579440809204	0.575859485228	0.693347343244	0.590208893079	0.623124988761	0.554520735472	0.559857290179	0.569638924128	0.592182073087	0.623667637277	0.52876359269	0.536847397983	0.582200043221	0.589335802128	0.546972773901	0.607117566722	0.579634469991	0.564470826222	0.573408463056	0.571288404663	0.563167080015	0.554781133939	0.572133887585	0.582019749525
CS.103	0.582193426356	0.55224460121	0.53151213506	0.591589105153	0.520356090524	0.585902740159	0.592303794741	0.541435139775	0.562166974944	0.562868996433	0.576364508964	0.540522783219	0.554936010678	0.632411675115	0.532886639847	0.535229761167	0.688923852795	0.735283641165	0.592313938027	0.618026767743	0.568919758133	0.615195435518	0.638407360779	0.625634402912	0.524319860575	0.628378679121	0.577186516187	0.705976039332	0.553145880333	0.627748609126	0.617498907712	0.729104958783	0.598428396377	0.642051821393	0.634207785925	0.679975549346	0.632231703167	0.644850302759	0.645579229177	0.59615355505	0.497321363545	0.591458316626	0.567237858169	0.60045573192	0.630715759843	0.604293944958	0.614842581734	0.622194092548	0.693432673242	0.669883521379	0.66159540126	0.618364454478	0.599129970373	0.598245644537	0.579567062544	0.623665725939	0.618925012726	0.618271557872	0.600103359872	0.653046730328	0.676757717167	0.62980812585	0.721016122504	0.597433498744	0.686591392785	0.629580258997	0.683447547009	0.610148508508	0.635355692885	0.611749497218	0.623345425824	0.555264551506	0.606278109216	0.5837752961	0.608467160088	0.59636565162	0.587428436632	0.577231318034	0.575850691386	0.573318527238	0.588675913893	0.577500329618	0.584402981943	0.577297130208	0.628842309529	0.58921022122	0.611863195566	0.600602483576	0.589159592551	0.588534061252	0.526166124324	0.517789019008	0.597055203483	0.591417923618	0.532321773013	0.552001486656	0	0.60389901845	0.5802820208	0.589535679268	0.686755347101	0.573088217305	0.579862940519	0.649027152934	0.567310640921	0.661610088801	0.676612828673	0.595605980063	0.61917004706	0.554133772031	0.648818962144	0.592964270973	0.523990265804	0.662861100671	0.668293793354	0.744190270136	0.567599405637	0.555116963687	0.640803250181	0.595450140579	0.651236546695	0.643909220728	0.671865808907	0.64193534721	0.577329155183	0.651344907122	0.552408701901	0.549854802114	0.672884931835	0.576366962249	0.558457914491	0.737412005284	0.590779018993	0.641842619021	0.550445169897	0.621316151941	0.623198651052	0.578251093827	0.608685037054	0.636149747502	0.621294835773	0.672388148864	0.621695152053	0.643324471082	0.577635503233	0.615749517628	0.702695887656	0.634251441628	0.66832748863	0.584614467371	0.564673737776	0.595735693271	0.612950877528	0.667777160254	0.567158082246	0.594805668785	0.63654372928	0.578552735398	0.547760304961	0.60628175583	0.633914335116	0.568535550828	0.595931125675	0.613139384849	0.583247053308	0.585739231813	0.579224888917	0.579992072033
L.024.M1	0.713385385953	0.611255107138	0.577737880826	0.569840606645	0.638106994416	0.633420159862	0.563357182119	0.625865526517	0.618568900937	0.483839599603	0.463497652414	0.63731816747	0.554797162494	0.661637953451	0.541158440459	0.561627179187	0.755225797078	0.75380451111	0.57240088373	0.714191729179	0.621979078856	0.644569013223	0.697311846753	0.730721268239	0.646016621086	0.618635429822	0.562606146392	0.715951270169	0.647273243417	0.722386584873	0.628475841521	0.747854424525	0.702713766563	0.711266086961	0.738452174346	0.714107515548	0.683449572889	0.681847729119	0.666811211022	0.634243966115	0.629063951179	0.58346321789	0.666964326214	0.590622800259	0.668226650756	0.686631349795	0.686500844496	0.697603419	0.713072255453	0.703819036298	0.768793951057	0.664475364011	0.654604875475	0.624773978473	0.631104961579	0.686220150958	0.662287420321	0.690323932197	0.656128817872	0.711825631663	0.696151836063	0.607236853795	0.743341110492	0.600651966109	0.693331368086	0.638377080957	0.725198430511	0.621296960089	0.578635136631	0.618952000766	0.636751226188	0.536057554437	0.629076686856	0.616397377138	0.595524808008	0.532891045815	0.54751581699	0.535620754805	0.548898359799	0.483516181257	0.557022343741	0.602364313888	0.549248794455	0.569786580562	0.625774169652	0.558265985976	0.610654729373	0.565193085587	0.568861546067	0.537225667212	0.509888646348	0.586873598823	0.609029513043	0.55910340113	0.562977205597	0.562732069448	0.60389901845	0	0.55115353149	0.674883543218	0.666249822701	0.684203445837	0.5494538737	0.619821219327	0.565881193368	0.660219449289	0.647446128758	0.598770251025	0.659869650578	0.588516236895	0.693138923891	0.570220593339	0.619517170395	0.738059122796	0.673126249204	0.748065949346	0.566312397948	0.662839797554	0.682383172239	0.651953108924	0.664585080447	0.684672809926	0.741876541604	0.664533079763	0.661097706696	0.63910587815	0.629101971877	0.656950711098	0.706176321161	0.675735066507	0.582155156891	0.771797819671	0.543716715253	0.678591367814	0.675180269155	0.678309560261	0.695542114137	0.650496980445	0.602382098639	0.697264338233	0.643682061699	0.738118176357	0.696365267385	0.672956044664	0.533403389789	0.548242215818	0.716295071592	0.57797694647	0.647741496239	0.55857965953	0.484282373731	0.540683722599	0.590096950315	0.623676439547	0.533161529471	0.54641429784	0.619477423287	0.533750380116	0.579242879333	0.483943950386	0.485816965915	0.514001503818	0.501338706519	0.505258238936	0.511311565272	0.526430238559	0.535344353525	0.519678250036
CS.015	0.668884667354	0.613372020575	0.589131619684	0.590102981281	0.575941439962	0.653499960071	0.559949990857	0.604748749103	0.618992973152	0.572605646792	0.532166439893	0.611597314215	0.565751176174	0.664500505875	0.550085019733	0.598161022585	0.733847937422	0.774595241974	0.602739432874	0.685599234804	0.64106392291	0.627478610827	0.676985712734	0.701690701455	0.636262895029	0.63010206089	0.588902044028	0.759899524619	0.665354458744	0.738218842525	0.661787013019	0.756621347958	0.66266264534	0.714342681697	0.685270186063	0.739698130858	0.697109494702	0.69912312318	0.706726057736	0.631235962446	0.605971642246	0.617798014299	0.662766056719	0.586246069381	0.699406971199	0.66480691354	0.699959033277	0.709287525016	0.760426662596	0.738060734526	0.776221584017	0.702669869927	0.675649610617	0.661299957364	0.663977145921	0.727764312317	0.681552095912	0.681248941876	0.686828793857	0.719717613439	0.709449743551	0.63764661106	0.774944911634	0.618697780742	0.717807680107	0.667269805969	0.727236323129	0.628749258906	0.650024301431	0.615517345715	0.642652384477	0.593590812088	0.651265203344	0.632990754529	0.622342779871	0.618678761323	0.603642723347	0.563712028175	0.605617734063	0.556109081232	0.600125800633	0.597326684546	0.561923280701	0.569058915248	0.653576394157	0.61340698166	0.654779682489	0.609107009614	0.62090828282	0.541902963427	0.544311436463	0.59932895796	0.573720104108	0.560354536215	0.532168618998	0.578063857777	0.5802820208	0.55115353149	0	0.65291014849	0.696617148589	0.657851324879	0.597387519608	0.601308521028	0.613714803367	0.676396771103	0.690696446417	0.598053187918	0.687431022466	0.559932911043	0.704745411222	0.561163210634	0.611252680986	0.73743106314	0.732685237667	0.753641490541	0.534276242031	0.641266190281	0.705665579259	0.657785277549	0.689439901088	0.693956374962	0.734543081324	0.654345521844	0.64561012	0.669586906949	0.618440522068	0.654763253284	0.726101359579	0.659721027129	0.635206717879	0.782491130933	0.581733077404	0.681910961569	0.639312233116	0.700064417087	0.693968799399	0.670529489507	0.654334498453	0.665735852641	0.676085431178	0.783233189302	0.702565673797	0.691130364381	0.577335854457	0.564557937483	0.750145897936	0.637651425139	0.693924542191	0.610535523405	0.572263963227	0.549472003897	0.622251331884	0.626166089067	0.586652844209	0.586653077724	0.655004961723	0.608452505811	0.615628606104	0.525570838042	0.549095233663	0.583192613182	0.551229928097	0.552594597903	0.570610898124	0.593055113636	0.592335587628	0.567210582162
CS.110	0.634454888321	0.576258521545	0.617980263878	0.606347505856	0.580268951832	0.596245919254	0.621278491384	0.631644661562	0.62384332867	0.66190413654	0.678061650087	0.568192124576	0.611709229843	0.587925323562	0.62874310945	0.606051177883	0.621754703199	0.647152914739	0.659536964163	0.561740113562	0.625979525373	0.63818396616	0.5899421099	0.58495314469	0.574468692055	0.626787539481	0.616089997289	0.636712152739	0.555429027342	0.625017276977	0.604818232659	0.650691098176	0.57455849971	0.600558335626	0.639893617205	0.623370114274	0.603185399006	0.635822751993	0.605529145214	0.601465402133	0.576547549132	0.656541238971	0.552692623271	0.639605463634	0.586603191766	0.608331110182	0.602267218363	0.60607554362	0.662885424893	0.614277622525	0.615978161296	0.58906728224	0.593703624139	0.623136219053	0.558004728867	0.577801125026	0.620624606307	0.591910983334	0.581047360745	0.584788903086	0.607607340608	0.631151675264	0.701698010701	0.607059216593	0.639004277602	0.63895726555	0.601348439387	0.637164828009	0.656166726295	0.634385161548	0.615103917872	0.639602524161	0.618434865088	0.611274073157	0.6238401146	0.609473001602	0.643822898555	0.662741072308	0.663587389177	0.676310076698	0.659242246259	0.636079560503	0.676199689725	0.651540266131	0.682213120396	0.634739561704	0.607533234916	0.628996657061	0.667543675628	0.647853514346	0.585844137117	0.573854429849	0.603851708015	0.602822645438	0.650832600056	0.588265363767	0.589535679268	0.674883543218	0.65291014849	0	0.664533228202	0.522532899029	0.617886620009	0.668357294259	0.622003652563	0.666508676758	0.654673376073	0.605995819813	0.585337591198	0.605919927631	0.602675028776	0.639129780883	0.601393933322	0.604686703572	0.613484911924	0.650392153764	0.637545997529	0.540493620117	0.613243065199	0.636502866313	0.597037723491	0.619746044782	0.638352283291	0.67082730667	0.545093521176	0.633456739453	0.563685159592	0.597492118342	0.566002183684	0.576861425278	0.614911061733	0.66218998044	0.639378099637	0.615496866182	0.532749613173	0.57454396662	0.5890362111	0.58377161154	0.638465857794	0.622957350573	0.601064236801	0.638788591317	0.592473629447	0.609316595716	0.659780862073	0.646839651395	0.637975054111	0.637170565631	0.619331232423	0.636714649289	0.647861818619	0.620541425818	0.648194193786	0.655788323394	0.626058505009	0.646257141794	0.637022052505	0.669952767604	0.613422213574	0.664487507734	0.662397828663	0.674334590948	0.63900747475	0.65293700624	0.636299340863	0.649359218781	0.645117607046	0.673952927223
CS.356	0.695331297418	0.656414022342	0.704058332013	0.676566963988	0.674149947274	0.669863796244	0.629783070292	0.744975457408	0.711752532283	0.707138679414	0.690196023402	0.680162594758	0.674343880596	0.627426857181	0.688389134099	0.68677135078	0.656923374274	0.618844109228	0.682496656734	0.643336513439	0.688804365356	0.646712298412	0.640236732604	0.688182265762	0.671203280486	0.626695203275	0.658056321765	0.603009522893	0.650382077364	0.671729455244	0.58932123333	0.671113819034	0.672741354252	0.636442598537	0.721134265581	0.622337549079	0.620667069642	0.646561001727	0.619183804733	0.681761128946	0.668336268861	0.689749233768	0.663624897769	0.690243237698	0.658601987328	0.706556446768	0.695877067227	0.6780944441	0.648251852844	0.658327928519	0.666082546049	0.633739530959	0.664093510399	0.660602501262	0.680402121899	0.65572157365	0.600465545397	0.696527735957	0.675345161657	0.699552501493	0.603768100225	0.66932396505	0.577858480337	0.630604857978	0.594214962326	0.642570067733	0.63513283675	0.663189319019	0.645992202442	0.657711337448	0.675643227772	0.669503712904	0.616702233112	0.638796371846	0.657883449726	0.62863341106	0.686260025737	0.724541699912	0.709053595701	0.704069791737	0.721723698452	0.690701692086	0.70334482129	0.695470306696	0.704435858447	0.666699289592	0.652976437665	0.635641888037	0.723958434884	0.696551890802	0.630196624937	0.677014324492	0.680931289077	0.654919000704	0.692598543573	0.685294927995	0.686755347101	0.666249822701	0.696617148589	0.664533228202	0	0.644472000506	0.663271860001	0.658938481836	0.66029542872	0.585772481592	0.541411409895	0.658081149985	0.641177829937	0.653903342193	0.618584556022	0.662919847826	0.67063808151	0.668416213733	0.575484146886	0.618477271513	0.650461759564	0.66777430684	0.612980965391	0.670199162022	0.629737228977	0.645108699449	0.63408265359	0.607275147608	0.649077013044	0.62507065114	0.654038109968	0.691159628596	0.651135219058	0.634176761987	0.663236950015	0.674907115924	0.661086793306	0.607652917489	0.643632807728	0.643846156697	0.694162523762	0.679652938795	0.662001485026	0.666972010222	0.63491332127	0.647670767627	0.698375536751	0.640125757059	0.700110714001	0.661083659907	0.622069171727	0.61993166964	0.591219645118	0.658593321276	0.698664049473	0.669393706524	0.639529480306	0.608599584705	0.692306259424	0.670124909412	0.630328230419	0.700262178124	0.701457840565	0.662330176837	0.636760371485	0.705878099761	0.646981222218	0.693500031499	0.644070447882	0.678540518099	0.630174695041	0.714383022387
CS.237	0.573358657682	0.592484913242	0.613738912199	0.609821576093	0.564788289409	0.600892144912	0.619858138041	0.626996643004	0.634837241272	0.670694508233	0.694311366777	0.536578346005	0.610598092493	0.582546974503	0.634547939294	0.609206781019	0.598376924601	0.634077982581	0.667221769229	0.550123220518	0.626227299057	0.60822382132	0.572352424369	0.570333856197	0.53747985	0.62959792016	0.617884918207	0.612583443189	0.525450750324	0.572694412901	0.577805187579	0.621272735249	0.562754570555	0.593134191004	0.58950580228	0.617120467228	0.592645973556	0.60265345383	0.590004212973	0.595004371882	0.533609731545	0.65140750255	0.521341002975	0.656107750406	0.581999097278	0.602913623146	0.601320073618	0.587829756	0.624678554169	0.620883618562	0.58792330511	0.578804861984	0.573533517306	0.627044449391	0.582666313826	0.583327803439	0.572318994149	0.591950864904	0.579683125058	0.584190822838	0.608718006264	0.648506028517	0.688332082075	0.613555220046	0.642806269003	0.638596156302	0.647181415178	0.639140594827	0.641562062889	0.627964991107	0.632642663467	0.653153766517	0.594612487663	0.639378288678	0.621861174626	0.606340221888	0.667497105832	0.673498800345	0.688456627132	0.696039766328	0.678555684759	0.615205257402	0.688080820357	0.659745281381	0.681178874829	0.630367102935	0.61066097921	0.642287423619	0.680738329658	0.684590878146	0.565277399246	0.558514065257	0.624469964051	0.608215008425	0.663980884564	0.573914313537	0.573088217305	0.684203445837	0.657851324879	0.522532899029	0.644472000506	0	0.633551673005	0.681821448272	0.61827093213	0.648198682629	0.61166191309	0.594521654414	0.574351001032	0.607418335166	0.58813549991	0.643261926849	0.569378449141	0.563487643874	0.595350384608	0.672226003179	0.639308723899	0.494946758723	0.569436231476	0.625339978229	0.564338089379	0.58584407278	0.559195032655	0.631328876172	0.521307405572	0.633239860505	0.548038720526	0.588168919441	0.582805150788	0.501388565908	0.612713311696	0.587151325165	0.642885537489	0.597139256576	0.521679589725	0.595088410159	0.574982949861	0.586756254558	0.623332824913	0.604530751259	0.574383479182	0.637639535593	0.6000950804	0.611776108669	0.673734335541	0.651785653003	0.662390108357	0.629017742408	0.600280912423	0.637571017578	0.664794678821	0.632898735987	0.654821988214	0.6634110998	0.637614381613	0.657083995918	0.629857904822	0.681864135257	0.601044099522	0.679737504848	0.691319508028	0.665321060819	0.65102938521	0.678416543208	0.62677751437	0.654489208352	0.644305344159	0.691486208543
