g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.082	0.00051549344177788	0.00114554098172862	0.000171831147259293	0.0288294480401703	1.9092349695477e-05	0	0.00051549344177788	0.0444088053916796	0.00372300819061802	0.000229108196345724	1.9092349695477e-05	0	0	0.000458216392691449	0	0.0100807606392119	0.00326479179792657	0.00336025354640396	0.00101189453386028	0.0030738683009718	0.000439124042995972	0.00101189453386028	0.0075605704794089	0	0.00773240162666819	0.24516486243962	0.0930752047654505	0	0.000591862840559788	0	0.00244382076102106	0	0	1.9092349695477e-05	0	0.00108826393264219	7.63693987819081e-05	5.72770490864311e-05	0.00231017431315272	0.000782786337514558	0.000668232239341696	0.000954617484773851	0.0118181644615003	0	5.72770490864311e-05	0.000572770490864311	0.000496401092082403	0.00070641693873265	7.63693987819081e-05	0.00217652786528438	0.00368482349122707	0.000362754644214063	0.00355117704335873	0.000840063386600989	0.000744601638123604	0.00177558852167936	1.9092349695477e-05	0.000687324589037173	0.0286003398438246	1.9092349695477e-05	0.00444851747904615	9.54617484773851e-05	0.0124291196517555	0.0340798442064265	0	0.020333352425683	5.72770490864311e-05	0.00525039616625618	3.8184699390954e-05	7.63693987819081e-05	0.00158466502472459	0.00070641693873265	0.000229108196345724	0.0150256792103404	0	0	7.63693987819081e-05	7.63693987819081e-05	0.000572770490864311	0.00851518796418275	0.00154648032533364	0.000954617484773851	0.00101189453386028	5.72770490864311e-05	0	3.8184699390954e-05	0.00238654371193463	0	0.000343662294518586	0.000954617484773851	0.012849151345056	0.000668232239341696	0.00019092349695477	0	0.0771521851194227	0.00358936174274968	3.8184699390954e-05	0.000820971036905512	0.010405330584035	0.000782786337514558	0.00255837485919392	0.00196651201863413	0.0739446703705825	7.63693987819081e-05	0.012486396700842	7.63693987819081e-05	0	0.000572770490864311	0.0354544933845008	0	0	0	0.00019092349695477	0.0408385359986254	0	0	0	3.8184699390954e-05	0	0.00110735628233767	0	1.9092349695477e-05	0.000725509288428127	1.9092349695477e-05	0.0159993890448097	0.00101189453386028	0.00421940928270042	1.9092349695477e-05	0.029535864978903	0.0334307043167803	0.000267292895736678	0.00148920327624721	7.63693987819081e-05
T.CS.117	0.000167739500555637	0.000503218501666911	0.000146772062986182	0.0500912083534271	2.09674375694546e-05	0.000922567253056004	2.09674375694546e-05	0.0984840542637284	0.0167949174931332	0.000398381313819638	2.09674375694546e-05	0.00385800851277965	4.19348751389093e-05	0.00142578575472292	0.0165852431174386	0.000796762627639276	0.00614345920785021	4.19348751389093e-05	2.09674375694546e-05	0.0011112741911811	0	8.38697502778185e-05	0.0106304908477135	0	2.09674375694546e-05	0.217327490407397	0.0296479567232089	2.09674375694546e-05	0.000293544125972365	0	4.19348751389093e-05	0	0.000209674375694546	0.00031451156354182	2.09674375694546e-05	0.00400478057576584	2.09674375694546e-05	0.000482251064097457	0.00121611137902837	0	0.000985469565764368	0.00136288344201455	0.00530476170507202	0.000104837187847273	0	0.00138385087958401	0.000104837187847273	0.000293544125972365	0.000146772062986182	0.000251609250833456	0.00285157150944583	0.00599668714486403	0.00169836244312583	0.000125804625416728	0.00104837187847273	0	4.19348751389093e-05	0.000461283626528002	0.0205480888180655	0	0.0430671167676598	0.000188706938125092	0.00121611137902837	0.0276979850292496	0	0.0227077348877194	0	0.00524185939236366	2.09674375694546e-05	4.19348751389093e-05	0.00385800851277965	0.000377413876250183	0	0.00396284570062693	0.000670958002222548	0.000104837187847273	2.09674375694546e-05	6.29023127083639e-05	2.09674375694546e-05	0.00844987734049022	0.000230641813264001	0.000503218501666911	0.00199190656909819	8.38697502778185e-05	0	2.09674375694546e-05	0.000943534690625459	0	0.00371123644979347	0.000482251064097457	0.00509508732937748	0.000251609250833456	0	0	0.108590359172206	0.0114691883504917	2.09674375694546e-05	4.19348751389093e-05	0.0676619210366301	0.00115320906632001	0.000880632377917095	0.00348059463652947	0.0165433082422997	0	0.00855471452833749	0	0	0.000503218501666911	0.000335479001111274	0	0	0.0206529260059128	0.000146772062986182	0.0892583817331684	4.19348751389093e-05	2.09674375694546e-05	4.19348751389093e-05	0	0.000629023127083639	4.19348751389093e-05	2.09674375694546e-05	0	0.00239028788291783	0	0.014572369110771	0	0.000293544125972365	8.38697502778185e-05	0.00167739500555637	0.00689828696035058	0.000167739500555637	0	0
T.CS.098	0.000763239265724686	0.000391404751653685	5.87107127480528e-05	0.00219186660926064	0	0.00109593330463032	0.00107636306704763	0.018219891189479	0.00117421425496106	0.00115464401737837	0	5.87107127480528e-05	0	0.000841520216055423	0.000587107127480528	0.000489255939567106	0.0147168186621786	0	1.95702375826843e-05	0.00473599749500959	0.000978511879134213	0.000117421425496106	0.0181024697639829	0.00344436181455243	0	0.106696935300795	0.00690829386668754	0.000528396414732475	0.00228971779717406	0	0.00105679282946495	0.0416258953383694	0.00440330345610396	0.00724098790559317	0.000567536889897843	0.00289639516223727	0	0.0186700066538808	0.066010411366394	0.011526869936201	5.87107127480528e-05	0.0167716936083604	0.0145993972366825	0.00140905710595327	0	0.0073388390935066	9.78511879134213e-05	0.00129163568045716	0.000313123801322948	0.0103722259188227	0.00774981408274296	0.00356178324004853	0.00275940349915848	0.00117421425496106	0.00101765235429958	0	3.91404751653685e-05	0.00381619632862343	0.0345023288582723	0.00027398332615758	0.0485733296802223	0.000352264276488317	0.00131120591803985	0.0160475948178011	1.95702375826843e-05	0.00964812712826334	0	0.0146972484245959	0	3.91404751653685e-05	0.00078280950330737	0.000215272613409527	0	0.00234842850992211	0.00150690829386669	0.000215272613409527	0.000117421425496106	0.000117421425496106	0	0.0211554268268817	0.000410974989236369	0.00780852479549102	0.0113703080355396	1.95702375826843e-05	0.001115503542213	0	0.00281811421190653	0	0.000724098790559317	5.87107127480528e-05	0.023366863673725	0.000450115464401738	0	0	0.111746056597127	0.00395318799170222	0.00133077615562253	0.000469685701984422	0.012211828251595	0.0101569533054131	0.00027398332615758	0.00154604876903206	0.00479470820775764	0	0.00886531762495597	0	0	0	0.000234842850992211	0	0.00281811421190653	0.000430545226819054	0.000410974989236369	0.0312928098947121	0.0161845864808799	0.00103722259188227	0.001859172570355	0	0	0.000215272613409527	0	0	0.00506869153391522	0	0.00250499041058358	0.0045990058319308	0	0.0537790128772163	0.0241496731770324	0.0345023288582723	0.00064581784022858	0.00412932012994638	0
T.CS.180	6.09180347841979e-05	0.000517803295665682	0	0.195821022813804	0	0.00533032804361731	0.00112698364350766	0.0991136425938899	0.0057872133044988	0.00551308214796991	0	0	0.000152295086960495	0.0028326886174652	0.00883311504370869	0	0.00916816423502178	0	0	0.00746245926106424	0.00027413115652889	0.00027413115652889	0.00773659041759313	0.00027413115652889	0.000121836069568396	0.0992963966982425	0.000243672139136791	0	0.00210167220005483	0	0.00237580335658372	0	0	0	0.00115744266089976	0.002771770582681	0	0	0.0273521976181048	0	0.000182754104352594	0.000761475434802473	0.0221132466266638	0.000913770521762968	0.000335049191313088	0.00179708202613384	0	0.00225396728701532	0.000152295086960495	0.0120313118698791	0.00426426243489385	0.00691419694800646	0.00258901647832841	0.000670098382626176	0.00551308214796991	0	0.000335049191313088	0.00517803295665682	0.0531814443666047	0	0.0133410496177393	0.00210167220005483	0.00536078706100941	0.0317687551399592	0	0.0129146233742499	0	0.00980780360025586	3.04590173920989e-05	0.000335049191313088	0.00207121318266273	0.000609180347841979	0	0.00554354116536201	6.09180347841979e-05	0.000426426243489385	0	0.000548262313057781	6.09180347841979e-05	0.012610033200329	0.00057872133044988	0.00179708202613384	0.0162651152873808	0.0103256068959215	0.00435563948707015	0	0.00636593463494868	0	0.0202552465657458	0.00137065578264445	0.00977734458286376	0.00124881971307606	0.000426426243489385	0	0.0303371813225305	0.00968596753068746	0.000426426243489385	0.00164478693917334	0.0159300660960677	0.00986872163504005	0.000944229539155067	0.000456885260881484	0.0159300660960677	9.13770521762968e-05	0.0178794432091621	9.13770521762968e-05	0	0.00167524595656544	0.00085285248697877	0	0	0	0.000791934452194572	0.0219304925223112	3.04590173920989e-05	0.000121836069568396	0	0	0.00481252474795163	0.00103560659133136	0	0.00027413115652889	0.000791934452194572	6.09180347841979e-05	0.00213213121744693	6.09180347841979e-05	0.00258901647832841	0.000182754104352594	0.002771770582681	0.00645731168712497	0.000121836069568396	0.0307636075660199	0.013249672565563
T.CS.160	0.0388573456352023	0.0373393265515338	0.00035486160397445	0.0326866966327577	1.97145335541361e-05	0.00548064032804984	0.00130115921457298	0.0211931235706963	0.00374576137528586	0.000985726677706806	0	0.00583550193202429	0	0.00128144468101885	0.000177430801987225	0	0.00684094314328523	1.97145335541361e-05	0.000216859869095497	0.0119864364009148	0.000157716268433089	0.000256288936203769	0.0405330809873038	3.94290671082722e-05	1.97145335541361e-05	0.0711300370633231	0.00831953315984544	0.0561272770286255	0.000433719738190994	1.97145335541361e-05	0.000552006939515811	0	0.0413413768630234	0.000630865073732355	3.94290671082722e-05	0.00254317482848356	1.97145335541361e-05	0.000295718003312042	0.00372604684173172	3.94290671082722e-05	5.91436006624083e-05	0.00136030281523539	0.0231448623925558	0.000552006939515811	0	0.00400205031148963	0.000197145335541361	0.000571721473069947	0.000256288936203769	0.0121047236022396	0.00246431669426701	0.00260231842914597	0.00157716268433089	0.00181373708698052	0.00171516441920984	5.91436006624083e-05	0.00402176484504377	0.00910811450201088	0.0160870593801751	0.000985726677706806	0.0529532371264096	0.000138001734878953	0.0026220329627001	0.0171713587256525	0	0.00932497437110638	0.000256288936203769	0.00715637568015141	0	0.000315432536866178	0.00157716268433089	0.000473148805299267	0.000315432536866178	0.00414005204636858	0.00147859001656021	0.000118287201324817	0.000749152275057172	0.000394290671082722	0.000492863338853403	0.00926583077044397	0.00112372841258576	0.00327261256998659	0.00583550193202429	0.00138001734878953	0.00102515574481508	0	0.000177430801987225	0	0.000591436006624083	0	0.0212325526378046	0.000591436006624083	1.97145335541361e-05	0	0.0732000630865074	0.00335147070420314	0.000138001734878953	0.00384433404305654	0.074442078700418	0.00266146202980837	0.000788581342165444	0.017526220329627	0.0283494992508477	1.97145335541361e-05	0.017821938332939	1.97145335541361e-05	0	1.97145335541361e-05	0.00455405725100544	0	3.94290671082722e-05	7.88581342165444e-05	0.000177430801987225	0.017388218594748	1.97145335541361e-05	0.000690008674394764	9.85726677706806e-05	0.000197145335541361	0.00654522513997319	0.00975869410929737	0.00733380648213863	0	0.00987698131062219	0	0.00155744815077675	1.97145335541361e-05	0.00439634098257235	0.000276003469757906	0.0130904502799464	0.00548064032804984	0.000374576137528586	0.0066043687406356	0.000473148805299267
T.CS.167	1.47638521843119e-05	0.0228839708856835	0.000487207122082294	0.000177166226211743	7.38192609215597e-05	0	0.000103346965290184	0.0562502768222285	0.00315946436744275	0.000472443269897982	0	0.00118110817474495	4.42915565529358e-05	0.00202264774925073	0	0.000708664904846973	0.0034695052633133	1.47638521843119e-05	0	0.00175689840993312	0	1.47638521843119e-05	0.0102165857115439	0	0	0.184887720904138	0.0525445499239662	0.000132874669658807	0.000191930078396055	0.000620081791741101	2.95277043686239e-05	0	0.00214075856672523	2.95277043686239e-05	0	0.000782484165768532	1.47638521843119e-05	0.0045767941771367	0.00119587202692927	4.42915565529358e-05	0.000236221634948991	0.000546262530819541	0.00485730736863862	8.85831131058716e-05	0	0.000516734826450918	0.000103346965290184	0.000442915565529358	0.000103346965290184	0.000516734826450918	0.00478348810771707	0.00704235749191679	0.00214075856672523	0.000280513191501927	0.000236221634948991	0.00506400129921899	0.00053149867863523	0.000236221634948991	0.0178937888473861	1.47638521843119e-05	0.00568408309096009	8.85831131058716e-05	0.00045767941771367	0.0240650790604284	5.90554087372477e-05	0.00262796568880752	8.85831131058716e-05	0.00972937858946156	0	1.47638521843119e-05	0.00249509101914872	0.000265749339317615	7.38192609215597e-05	0.0023474524973056	0.00129921899221945	7.38192609215597e-05	1.47638521843119e-05	0.000177166226211743	7.38192609215597e-05	0.00757385617055202	0.000206693930580367	0.000147638521843119	0.00106299735727046	5.90554087372477e-05	0	0.000280513191501927	0.00801677173608138	2.95277043686239e-05	0.0374706568437837	0.000428151713345046	0.00308564510652119	2.95277043686239e-05	1.47638521843119e-05	0	0.0679432477522035	0.0225591661376286	1.47638521843119e-05	0.000162402374027431	0.0138484933488846	0.00038386015679211	0.000605317939556789	0.00382383771573679	0.0304578270562355	2.95277043686239e-05	0.0197097426660564	0	1.47638521843119e-05	0.00786913321423826	0.0185729260478644	0.000132874669658807	1.47638521843119e-05	0	0.000472443269897982	0.0689028981441838	2.95277043686239e-05	0.0018602453752233	1.47638521843119e-05	0	0.000103346965290184	0	0	1.47638521843119e-05	0.0102018218593595	1.47638521843119e-05	0.00237698020167422	1.47638521843119e-05	0.00103346965290184	0.150384598349401	0.00597936013464633	0.0602217530598084	0.000369096304607798	0.000118110817474495	0
T.CS.092	0.000133074282064248	0.0479067415431294	5.32297128256993e-05	0.00942165917014878	0	0.000492374843637719	0.000266148564128497	0.011777073962686	0.00183642509248663	0.000479067415431294	0	0.000279455992334921	0	0.000425837702605594	0.00388576903627605	0	0.034173475634099	0	0.0185904772043755	0	0.00468421472866154	0.00274133021052351	0.00493705586458361	0	0.00514997471588641	0.0798844915231682	0.0120166076704016	0.000146381710270673	0.000399222846192745	0	0.00672025124424454	0.000172996566683523	0	0.0235541479253719	2.66148564128497e-05	0.000545604556463418	0	0	0.016820589252921	0	1.33074282064248e-05	3.99222846192745e-05	0.0659649216192479	0.000811753120591914	1.33074282064248e-05	0.00138397253346818	0.000146381710270673	0.000851675405211189	0.000172996566683523	0.0092220477470524	0.00251510393101429	0.0021424959412344	0.0040188433183403	0.00150373938732601	0.00133074282064248	0	0.0223165571021744	0.0111117025523647	0.0154100018630399	0.000266148564128497	0.0402150480398158	0.000106459425651399	0.014345407606526	0.01265536422431	0.00424506959784952	0.00773161578793282	7.9844569238549e-05	0.00725254837250153	0	5.32297128256993e-05	0.00287440449258776	9.31519974449738e-05	0.000585526841082692	0.0077715380725521	0.000518989700050568	0.00041253027439917	3.99222846192745e-05	0.000558911984669843	0.00254171878742714	0.00645410268011604	0.000958134830862588	0.00308732334389056	0.00747877465201075	0.000758523407766215	0.000332685705160621	0	0.000452452559018444	0	0.000718601123146941	0.000133074282064248	0.0152103904399436	9.31519974449738e-05	2.66148564128497e-05	0	0.0246187421818859	0.00074521597955979	0.000958134830862588	0.000904905118036888	0.0400819737577516	0.0016634285258031	9.31519974449738e-05	0.0294626460490246	0.0097543448753094	0	0.0134538099166955	0	1.33074282064248e-05	9.31519974449738e-05	0.00441806616453304	0.00614803183136827	0	0	0	0.0188699331967104	0	0.000159689138477098	1.33074282064248e-05	0.000532297128256993	0.00910228089319458	0.0097543448753094	0.00461767758762941	0	0	0.000212918851302797	0.0128682830756128	9.31519974449738e-05	0.00307401591568413	0.18160647273308	0.00633433582625822	0.0077715380725521	9.31519974449738e-05	0.0138796476193011	0
T.CS.119	0.0103812759531899	0.00713476783691959	3.77500943752359e-05	0.000113250283125708	0	0.00166100415251038	0.00207625519063798	0.0639109097772744	0.00838052095130238	0.00366175915439789	0	0.00324650811627029	0	0	0.00558701396753492	3.77500943752359e-05	0.00921102302755757	0	0.000604001510003775	0.000566251415628539	0.000377500943752359	0.000792751981879955	0.00687051717629294	0	0	0.0138165345413364	3.77500943752359e-05	0.00486976217440544	0.00252925632314081	3.77500943752359e-05	0.00184975462438656	3.77500943752359e-05	0.000113250283125708	0.00249150622876557	0.000113250283125708	0.00377500943752359	0	0.00109475273688184	0.00230275575688939	7.55001887504719e-05	3.77500943752359e-05	0.00879577198942997	0.0506228765571914	0.00139675349188373	0	0.010079275198188	0.000377500943752359	0.000377500943752359	0.000755001887504719	0.00705926764816912	0.00105700264250661	0.0975839939599849	0.00736126840317101	0.000453001132502831	0.00184975462438656	0	0.003359758399396	0.0210645526613817	0.0246885617214043	0.000528501321253303	0.0184597961494904	3.77500943752359e-05	0.00256700641751604	0.0186485466213666	0.0261985654964137	0.0118535296338241	7.55001887504719e-05	0.00252925632314081	0	3.77500943752359e-05	0.0024160060400151	0.000302000755001888	0.000264250660626652	0.00411476028690072	0.000528501321253303	0.000566251415628539	0.00101925254813137	0.00109475273688184	0.00381275953189883	0.00860702151755379	0.000528501321253303	0.00917327293318233	0.0326160815402039	0.000943752359380898	0.000528501321253303	0	0.00120800302000755	0	0.0397130992827482	0.000566251415628539	0.0717629294073235	0.00113250283125708	0	0	0.0556058890147225	0.00977727444318611	0.0028312570781427	0.00490751226878067	0.0414118535296338	0.0189127972819932	0.00124575311438279	0.0044167610419026	0.000830502076255191	0.000377500943752359	0.0216685541713854	0	0	0.000755001887504719	0.00943752359380898	3.77500943752359e-05	0	0	0.000151000377500944	0.0325028312570781	0	0	0.000377500943752359	0.000528501321253303	0.0145715364288411	0.00162325405813515	0.000604001510003775	0.000113250283125708	0.00377500943752359	0.000339750849377123	7.55001887504719e-05	0.000490751226878067	0.00173650434126085	0.0309550773876935	0.000226500566251416	0.00490751226878067	0	0.0115892789731974	0.000604001510003775
T.CS.091	0.00715541244730661	0.0106242319598052	0.000591099289125329	7.77762222533327e-05	3.11104889013331e-05	0.00549100129108529	0.00329771182354131	0.039183660771229	0.00748207258077061	0.00129108528940532	0	0.00793317466983994	0	0.00152441395616532	0.000637765022477328	0.00111997760044799	0.0117597648047039	0.00384214537931464	0	0.00331326706799197	0	1.55552444506665e-05	0.0136263941387839	0.00104220137819466	0	0.199262681413038	0.0345015321915784	0.000606654533575995	0	0.000762206978082661	0.000217773422309332	0.0087887131146266	0.00681319706939195	0.000606654533575995	0.000279994400111998	0.00253550484545865	0	1.55552444506665e-05	0.00237995240095198	0	3.11104889013331e-05	0.00104220137819466	0.0123819745827306	0.00110442235599732	0	0.00166441115622132	0.000186662933407998	0.000591099289125329	7.77762222533327e-05	0.000886648933687993	0.00811983760324794	0.0225706596979172	0.00321993560128797	0.000699986000279994	0.00122886431160266	0.00265994680106398	0.000186662933407998	0.000295549644562664	0.0167685535178185	0.000264439155661331	0.00609765582466128	0.000326660133463997	0.00035777062236533	0.0191796164076718	0.00124441955605332	0.0200973758302612	3.11104889013331e-05	0.0079487299142906	0	0.000108886711154666	0.00085553844478666	0.000575544044674662	0	0.00519545164652262	0.000124441955605332	0.000388881111266664	9.33314667039992e-05	0.000248883911210665	0.000139997200055999	0.0321060245461757	0.000155552444506665	0.00440213417953863	0.00242661813430398	0.000311104889013331	0.000948869911490659	0.000435546844618663	0.00796428515874127	0	0.0497145612643303	0.00124441955605332	0.0239550764540265	0.000202218177858665	1.55552444506665e-05	0	0.0606343428686982	0.0116975438269012	0.000311104889013331	0.000777762222533327	0.0762829187860687	0.00359326146810397	0.000933314667039993	0.0101420193818346	0.0208440275638932	9.33314667039992e-05	0.0271283463219625	0	0	0.0100331326706799	0.0355126230808717	3.11104889013331e-05	0	0.00527322786877596	7.77762222533327e-05	0.0164574486288052	0	0.000559988800223996	0	0	0.000139997200055999	0.000295549644562664	0	0	0.00740429635851727	0	0.000466657333519996	0	0.000606654533575995	0.0359481699254904	0.00895982080358393	0.00416880551277863	0.00144663773391199	0.000559988800223996	0
T.CS.139	0.000433572178357902	0.0187462918168956	0.000136917530007759	0.000114097941673132	3.42293825019397e-05	0.00163160056592579	0.00038793300168865	0.0159965314225731	0.00303500524850532	0.00135776550591027	0	0.00110675003422938	0	0.00222490986262608	0	0.0025900232759801	0.017593902605997	0.00405047692939619	0	0.00261284286431473	0.000125507735840445	5.70489708365661e-05	0.0400027383506002	0.00295513668933412	4.56391766692529e-05	0.22341517959016	9.12783533385058e-05	0.000136917530007759	3.42293825019397e-05	0.00222490986262608	0.000125507735840445	0.00879695130299849	1.14097941673132e-05	0.000102688147505819	0.000627538679202227	0.00262425265848204	0	5.70489708365661e-05	0.00332025010268815	0.000273835060015517	0.000228195883346264	0.00285244854182831	0.0271667199123728	0.00188261603760668	0	0.00201953356761444	0.000308064442517457	0.00140340468257953	0.000296654648350144	0.00209940212678563	0.00434713157774634	0.0155743690383825	0.00678882752955137	0.000627538679202227	0.00159737118342385	0	0.00335447948519009	0.000775866003377299	0.0206289078545023	4.56391766692529e-05	0.0332139108210488	0.000581899502532974	0.00415316507690201	0.0144219798274839	0.0406987357948063	0.00852311624298298	6.84587650038793e-05	0.0125507735840445	3.42293825019397e-05	7.98685591711925e-05	0.00166582994842773	0.000296654648350144	4.56391766692529e-05	0.00626397699785496	0.00363972433937292	0.00183697686093743	0.0010382912692255	0.00217927068595683	0.000912783533385058	0.0306581169275706	0.000182556706677012	0.00239605677513578	0.00993793071972982	0.000262425265848204	0.00114097941673132	3.42293825019397e-05	0.0156656473917211	5.70489708365661e-05	0.0184268175802109	0.00367395372187486	0.019305371731094	0.000570489708365661	4.56391766692529e-05	0	0.059593354935877	0.00791839715211538	0.00165442015426042	0.0025900232759801	0.0504541098078591	0.0037081831043768	0.000821505180046552	0.00373100269271142	0.00465519602026379	2.28195883346264e-05	0.0389986764638766	1.14097941673132e-05	1.14097941673132e-05	0.00325179133768427	0.000251015471680891	1.14097941673132e-05	0	1.14097941673132e-05	0	0.0253753822281046	0	0.00162019077175848	2.28195883346264e-05	0	0.000695997444206107	5.70489708365661e-05	0	0	0.0136118844416047	0.000171146912509698	1.14097941673132e-05	2.28195883346264e-05	0.00159737118342385	0.0468942540276573	0.0256378074939528	0.00765597188626717	0.00575053626032586	0.00157455159508922	7.98685591711925e-05
T.CS.124	0.00075857299033935	0.0371923874969322	0.000379286495169675	0.00870127841859842	0	0.000111554851520493	0.00044621940608197	0.016978648401419	0.0111108632114411	0.00568929742754512	0	0.00109323754490083	0	0.00517614511055086	0.0172686910153723	0.000535463287298365	0.00667098012092546	0	0.000200798732736887	2.23109703040985e-05	0.000490841346690168	8.92438812163941e-05	0.00365899912987216	0.000669329109122956	0.000334664554561478	0.144262733986301	0.00510921219963856	2.23109703040985e-05	0.00861203453738203	0.000290042613953281	0.00107092657459673	0.000803194930947547	4.4621940608197e-05	0.00100399366368443	0.000267731643649182	0.00169563374311149	0.00015617679212869	0.00075857299033935	0.00734030923004841	4.4621940608197e-05	0.000401597465473773	0.00352513330804757	0.039401173557038	0.000423908435777872	4.4621940608197e-05	0.00205260926797706	8.92438812163941e-05	0.0014948350103746	0.000535463287298365	0.00207492023828116	0.00513152316994266	0.0116686374690435	0.0045737489123402	0.00176256665402378	0.00104861560429263	0.000379286495169675	0.000379286495169675	0.00582316324936972	0.0319493094754691	2.23109703040985e-05	0.0446888735191093	0.00165101180250329	0.00945985140893777	0.0545503223935209	0.00542156578389594	0.0269070301867428	0	0.0241627808393387	0	0.00015617679212869	0.00890207715133531	0.00104861560429263	0.00015617679212869	0.00725106534883202	0.00486379152629348	0.000379286495169675	2.23109703040985e-05	0.00127172530733362	0	0.014502130697664	0.00122710336672542	0.00383748689230495	0.0120479239642132	6.69329109122956e-05	0.00281118225831641	0	0.00015617679212869	0	0.00267731643649182	0	0.121996385622811	0.00129403627763771	0.000691640079427054	0	0.0879052229981482	0.0191205015506124	0.000803194930947547	0.00060239619821066	0.0261484571964035	0.00524307802146315	0.0045514379420361	0.00702795564579104	0.00680484594275005	0	0.0279556457910355	0	0	0.0030342919613574	0.0121371678454296	0	0.00274424934740412	0	0.00102630463398853	0.00562236451663283	0.000825505901251645	0.000111554851520493	0	0	0.00015617679212869	0.0030342919613574	2.23109703040985e-05	0.000780883960643448	0.00934829655741728	0.000356975524865576	0.000557774257602463	0	0.00428370629838692	0.00176256665402378	0.00401597465473773	0.00176256665402378	0.000401597465473773	0.000847816871555744	2.23109703040985e-05
