CS.244	CS.002	CS.245	CS.101	L.007.M1	CS.094	CS.009	CS.039	CS.059	CS.037	CS.028	CS.099	L.001.M1	CS.001	CS.257	CS.287	CS.117	CS.327	CS.248	CS.118	CS.335	CS.067	CS.360	CS.072	CS.382	CS.073	CS.305	CS.381	CS.365	CS.042	CS.213	CS.203	CS.378	CS.128	CS.236	CS.224	CS.041	CS.125	CS.375	CS.292	CS.136	CS.126	CS.376	CS.205	CS.302	CS.254	CS.256	CS.214	CS.369	CS.147	CS.148	CS.182	CS.386	CS.395	CS.389	CS.323	CS.359	CS.385	CS.177	CS.348	T.CS.079	T.CS.038	T.CS.046	T.CS.089	T.CS.029	T.CS.067	TFS.024	T.CS.001	T.CS.056	T.CS.004	TFS.023	T.CS.012	T.CS.028	T.CS.072	T.CS.082	T.CS.117	T.CS.098	T.CS.180	T.CS.160	T.CS.167	T.CS.092	T.CS.119	T.CS.091	T.CS.139	T.CS.124	T.CS.102	T.CS.107	T.CS.123	T.CS.147	T.CS.121	CS.237	CS.085	CS.356	CS.246	L.034.M1	CS.006	CS.082	CS.242	CS.103	CS.238	L.024.M1	CS.087	CS.015	CS.088	CS.241	CS.078	CS.311	CS.150	CS.346	CS.345.0	CS.207	CS.165	CS.212	CS.189	CS.191	CS.336	CS.274	CS.234	CS.187	CS.164	CS.112	CS.320	CS.343	CS.223	CS.318	CS.163	CS.322	CS.285	CS.080	CS.227	CS.152	CS.339	CS.194	CS.319	CS.331	CS.262	CS.253	CS.326	CS.370	CS.390	CS.393	CS.145	CS.255	CS.270	T.CS.036	T.CS.031	TFS.022	TFS.027	T.CS.064	TFS.021	T.CS.049	T.CS.043	T.CS.008	T.CS.061	T.CS.045	TFS.020	T.CS.026	T.CS.055	TFS.025	T.CS.141	T.CS.142	T.CS.166	T.CS.157	T.CS.158	T.CS.095	T.CS.151	T.CS.152	T.CS.109
T.CS.028	0.685417832403	0.61482399697	0.550314556322	0.609330398558	0.554109793896	0.648143809099	0.613957651577	0.612912449088	0.546068008333	0.631894513086	0.573066418971	0.618110277804	0.614060707123	0.609354342011	0.635960018216	0.584685085962	0.600675046746	0.61501342265	0.599390461414	0.622030084361	0.706077685632	0.710009444836	0.544255617634	0.52089170818	0.489421992021	0.675574854376	0.519971065244	0.502918943791	0.523297670885	0.619102605428	0.616249546609	0.54272769624	0.680402735273	0.537170665829	0.709231114578	0.720015346524	0.628576627918	0.568176419413	0.579736361292	0.613337999927	0.610943925327	0.483307131013	0.584371995461	0.632522322783	0.664066016743	0.593880159962	0.590878740541	0.579424294261	0.687992527607	0.588460744288	0.647847137576	0.512213694728	0.663482511195	0.599259056887	0.59008693043	0.543541845599	0.672149321568	0.582822570682	0.638435181651	0.549875354965	0.606268261529	0.562480694698	0.545598513602	0.490325189969	0.600719795426	0.516332308005	0.531715446531	0.657406758307	0.626296967797	0.480528264945	0.545262262299	0.629957767957	0	0.525741283874	0.536429376897	0.537099920156	0.59027301465	0.593911591627	0.569112263829	0.52755347798	0.580843993223	0.609032640843	0.531415461584	0.545821305234	0.554150254541	0.594315454557	0.493955551538	0.510865689649	0.552236767633	0.505895205494	0.639140594827	0.600180143488	0.663189319019	0.494725106835	0.584507908084	0.572984045086	0.575615389424	0.519787704663	0.610148508508	0.595594866828	0.621296960089	0.627369066603	0.628749258906	0.664168457301	0.576479839822	0.609381593308	0.601041306276	0.567705507176	0.719422515196	0.726313488891	0.6465032962	0.655539682615	0.580419048217	0.6111520969	0.549716758012	0.55881491561	0.586656609214	0.654237298368	0.547373260464	0.742914531028	0.635174661667	0.525403754011	0.615225630166	0.584061340171	0.580029952394	0.62432247488	0.629327894107	0.676635029865	0.602997658486	0.741177566321	0.503716084456	0.608571245587	0.678582432168	0.569253208521	0.55456023417	0.595747623989	0.719275881597	0.564032527135	0.575238885393	0.583855778372	0.642959246845	0.501541816847	0.546223449076	0.592704037137	0.582372433338	0.524926860369	0.515097488021	0.497546965085	0.499433026971	0.577774107044	0.57527232648	0.538721409999	0.523915538832	0.492507924321	0.514049210741	0.517320322217	0.666982977699	0.548767163333	0.492186050634	0.587640888364	0.571570909675	0.518781453192	0.578643777763	0.501595100004	0.567442884763	0.509022628635	0.514699286225	0.532995971631
T.CS.072	0.668791661138	0.59809358149	0.579601414179	0.554714388867	0.562834630091	0.669167487946	0.654079071398	0.625461330264	0.522570962951	0.679784077019	0.572619908259	0.584069063758	0.424340355866	0.538334131997	0.616076849119	0.591435494522	0.566476931479	0.624687199127	0.598050319438	0.59580011687	0.739086285435	0.746828960586	0.594721976222	0.499629967134	0.543021151411	0.66674596611	0.505824857755	0.494344349303	0.535357076478	0.598438381339	0.682077285344	0.527234418091	0.681825058803	0.5564543706	0.681754126928	0.755654700988	0.621045187102	0.622608568276	0.591796583967	0.603142326745	0.598659622147	0.504001074381	0.633807970257	0.669989036981	0.6955550661	0.624298926404	0.645292690144	0.613060635823	0.71010962404	0.633937685376	0.665571643777	0.537654540834	0.703536930454	0.610958951894	0.578639036367	0.574146519378	0.699825344487	0.587803516962	0.653477442983	0.558883207292	0.657206161118	0.527111530617	0.576401166097	0.525130914454	0.594640221961	0.533707493914	0.554508510878	0.681763234052	0.62891148672	0.534186329054	0.558526375427	0.67059141382	0.525741283874	0	0.526654271337	0.555250546423	0.570747723367	0.5731654194	0.512031047946	0.551680796319	0.550310384445	0.548460902849	0.525564213946	0.539404487092	0.528928098091	0.586012041799	0.521336557083	0.535352466763	0.548455590627	0.509974267888	0.644690211403	0.551066828828	0.699713083838	0.523337337745	0.600027835069	0.577940543354	0.544809190077	0.511637257792	0.592774755411	0.574641483782	0.628403792263	0.617124772014	0.644536740475	0.683736605013	0.563431051019	0.6234454443	0.608052293055	0.5725027426	0.71656360078	0.742897450956	0.658565442936	0.677523172478	0.652757055201	0.640809654935	0.503320326818	0.546075600646	0.635604182534	0.659262563402	0.599448964251	0.723803463018	0.648452087343	0.577168517669	0.641937395044	0.608418291225	0.62655740822	0.630243118584	0.653893081079	0.702629707774	0.589724148895	0.777065828824	0.480583082689	0.642125800525	0.736301162664	0.620270286803	0.551009185734	0.634287563585	0.693353488091	0.586780021316	0.60098395163	0.617102713921	0.634993718307	0.552409595284	0.565814881366	0.643768786497	0.553092402905	0.545007187391	0.505309594196	0.536119280345	0.521425576875	0.593824855286	0.64261855696	0.539434708786	0.581750756943	0.536442370117	0.552423339674	0.516007497894	0.687613037504	0.557505498084	0.547738925438	0.627664228993	0.62290909766	0.543465640693	0.592217041915	0.511730110256	0.559070695344	0.571689041526	0.52763175642	0.536406592322
T.CS.082	0.666681018739	0.620464104651	0.549483302605	0.55829839478	0.519250356678	0.617892709005	0.643904126201	0.607614653762	0.545726756878	0.669255841249	0.593097118051	0.563887080871	0.58006876871	0.590247696556	0.606703943171	0.627692565281	0.573113988146	0.575202296945	0.620662278736	0.572154703859	0.734233102016	0.745404705107	0.626354378346	0.542105663003	0.533731123838	0.644386946078	0.5153547936	0.54538640841	0.506056137321	0.581715153856	0.659100930584	0.511311431406	0.666599103996	0.576027142725	0.675437608702	0.744031591153	0.652076292463	0.6416070012	0.576473225749	0.620645058164	0.628273254209	0.512526065609	0.640426174589	0.678269174589	0.713332174795	0.653867518497	0.674452448859	0.616456755059	0.744321355947	0.654419619565	0.68509638105	0.599018275002	0.680994854367	0.65120633381	0.641636557327	0.629686688699	0.724324010711	0.64047155	0.677087779866	0.640965920121	0.664402539651	0.602366907912	0.588320196029	0.546566720928	0.599429571733	0.473063114544	0.530448087847	0.689240727134	0.60836444313	0.536003792039	0.512319976168	0.624622207611	0.536429376897	0.526654271337	0	0.506616547908	0.551857137119	0.556053129913	0.542510402547	0.487619704136	0.587605969902	0.6270512977	0.540137547516	0.544584932459	0.537583132829	0.546938456128	0.502460284382	0.509588640342	0.54186856525	0.558923861319	0.640077880152	0.583970564226	0.639935600055	0.513940928913	0.568498482799	0.550783977396	0.570241335307	0.519955395114	0.592796570294	0.578603333381	0.53159191404	0.579946974321	0.603752348292	0.655836404678	0.551514311429	0.538344569541	0.570499641983	0.600885509523	0.726043270416	0.741400953233	0.657583073657	0.643863050532	0.634593420503	0.651139694153	0.497884816632	0.555664688931	0.634447992597	0.643880136522	0.614414979273	0.709807447259	0.638211484492	0.607183040102	0.631293574	0.648439244923	0.626651354015	0.616807090702	0.684861601303	0.709831972538	0.590678635683	0.765041593999	0.502053896256	0.619023641198	0.733155639085	0.632285197067	0.598919044928	0.664813087427	0.726570893728	0.610761827194	0.647178924158	0.647442530249	0.645020882231	0.542203200787	0.625484269169	0.666369453628	0.569426837843	0.522367419694	0.499066455741	0.487437223678	0.501921669676	0.531266612666	0.634335855834	0.504248006153	0.537333749146	0.540492451447	0.500630385573	0.52047596169	0.711570917285	0.531101743631	0.506021139294	0.543309271659	0.538639662973	0.477443114514	0.530734786573	0.489061984321	0.554287321004	0.530024137576	0.512358227244	0.511843148133
T.CS.117	0.643536723141	0.614303380049	0.544059090055	0.535102510914	0.479399694239	0.639431645825	0.650737469513	0.612741954972	0.516211868931	0.69050840889	0.542582871049	0.561110027568	0.581240878617	0.55528694481	0.571198658598	0.6190418782	0.579952361621	0.577690470781	0.639157168533	0.596747880876	0.766170619129	0.750819002563	0.626960624384	0.520675032251	0.523278615458	0.639076364197	0.498404164556	0.553237566251	0.52630407941	0.623572075427	0.670461464675	0.528148108147	0.679702165218	0.53705601731	0.708785302567	0.73062311565	0.67888989674	0.62052846534	0.604265828223	0.611867897682	0.628012553482	0.516988089846	0.647692602658	0.677995292195	0.713171796838	0.643768201952	0.622206130367	0.622554744648	0.744061507884	0.629138576286	0.667491332003	0.577804406844	0.684270381875	0.653193558298	0.652955119801	0.614009707294	0.697392791616	0.629428744022	0.653922944231	0.629180036845	0.671449165714	0.566284872982	0.594012044738	0.583756174946	0.618713264075	0.537843286275	0.550508682649	0.702781716978	0.631355811044	0.546944418193	0.553372255285	0.646108508273	0.537099920156	0.555250546423	0.506616547908	0	0.50536455834	0.56005704183	0.472711657731	0.451477090973	0.569158487999	0.545062532106	0.464477797427	0.506399148875	0.51749426874	0.478217598862	0.427862222396	0.48488571876	0.462193582672	0.511459986508	0.654855552558	0.554670157828	0.675014791234	0.479101945825	0.561471261333	0.518165314241	0.55736407609	0.503231969064	0.58521113443	0.548772035206	0.524109451973	0.60774957969	0.565742475259	0.647035887104	0.512507414773	0.567564580291	0.585984681851	0.562610212815	0.755792034024	0.762002209935	0.654778811413	0.684109123231	0.647860568689	0.608839042564	0.519026295169	0.581985853534	0.646106396315	0.660879517552	0.58176224994	0.733250468618	0.659873688438	0.55931378831	0.626938316043	0.635747602845	0.630864920181	0.654454536177	0.669733579748	0.720034394704	0.597001505139	0.774481704691	0.514465256018	0.632485068693	0.729946365864	0.640565935408	0.555638868818	0.651926813444	0.725821328931	0.567295939911	0.661966676985	0.634736720981	0.674448971262	0.547196222038	0.580431289861	0.642378151259	0.554396978883	0.532862182706	0.4931125069	0.533959038563	0.513586945048	0.564289895639	0.62702079309	0.542168037911	0.589451455997	0.585336329693	0.556992886579	0.494203474592	0.720725122244	0.520081791039	0.554467994202	0.535715507073	0.535949670328	0.483014942141	0.502649773207	0.446103561072	0.483462684994	0.45967084656	0.512629447717	0.451435594818
T.CS.098	0.636394198124	0.625417357162	0.588663612529	0.526163001238	0.483825883054	0.660898066828	0.674088813447	0.621814279114	0.570566023421	0.703005567918	0.532683596708	0.539280860485	0.554098855567	0.508540370175	0.560467115967	0.648496916761	0.584689214235	0.615791705516	0.663884067312	0.609493022449	0.771186187931	0.765226258223	0.657378773099	0.516461977066	0.591734866912	0.680733513047	0.485869545231	0.591241825497	0.525887500596	0.666866151922	0.703728759841	0.553478267825	0.71189961773	0.618743599985	0.728184096583	0.7739015687	0.672460779023	0.684050848296	0.654064492365	0.611797827018	0.645797004465	0.569853525297	0.700290708767	0.722312534387	0.743114847261	0.678078875271	0.674645371628	0.691851461364	0.77010731967	0.686575154131	0.711634195453	0.632813558472	0.736305756758	0.666613969938	0.69562567314	0.660320694056	0.749595846059	0.678922068285	0.715390305858	0.633743686417	0.709700720314	0.517552858651	0.640148238207	0.583822516815	0.6155249247	0.553429292516	0.579036730647	0.733316874528	0.654253756178	0.58931975617	0.600468260205	0.703898622034	0.59027301465	0.570747723367	0.551857137119	0.50536455834	0	0.55246946091	0.480288874349	0.513285167666	0.504522289743	0.508892596463	0.463557053539	0.435440276525	0.502110359313	0.504382886335	0.469618999278	0.553839716082	0.463737969299	0.539392041113	0.661842994006	0.518558395066	0.683814045797	0.495438225801	0.594252788363	0.547318606015	0.531375695126	0.486595524399	0.570492829726	0.575760254059	0.562851570428	0.597823927495	0.577555135975	0.679583574599	0.530030209375	0.618563891973	0.632614003637	0.577402306693	0.771929923812	0.788560564414	0.696442499507	0.710828654003	0.684975852687	0.656280874439	0.509098024344	0.636086710384	0.688119499235	0.683024853299	0.648587162527	0.728244794947	0.661090929605	0.615109588125	0.677029474776	0.687611414064	0.671750073509	0.675816875644	0.704337777357	0.753594747271	0.630757090983	0.802432528717	0.556059454278	0.666502260273	0.758012073184	0.682133957325	0.572967220302	0.70198952635	0.751990056824	0.640453958689	0.677568067142	0.686998358889	0.683286588983	0.606975265552	0.627025017492	0.685909369206	0.568458454684	0.589707460858	0.489853774215	0.548347794735	0.549448136228	0.610019372752	0.653926861733	0.53261039503	0.618877956732	0.616902177517	0.574284580195	0.472060176877	0.742053397638	0.544898056281	0.599303214994	0.558064191033	0.547301384071	0.49007970184	0.537960753672	0.457817694968	0.461781091823	0.505963049003	0.544744439294	0.452940935324
T.CS.180	0.60538800245	0.580454658117	0.619010834176	0.577286533165	0.604067988855	0.681874056747	0.642189335002	0.589609138282	0.587806148076	0.65643734435	0.556231122404	0.557717708846	0.542278458	0.554636950667	0.546393218991	0.641925264327	0.567919626481	0.609237938998	0.624264457264	0.545482018966	0.770462743962	0.730341137203	0.652953095518	0.568936271645	0.604479426155	0.597915581366	0.533595428141	0.567459833404	0.543590215637	0.622684697412	0.665832747281	0.582122606622	0.660688960469	0.602205284066	0.658597693949	0.760499964055	0.654248021998	0.651251552107	0.621969579325	0.615694827823	0.626932988553	0.578943936258	0.674455132722	0.722722470321	0.723245950758	0.659104331008	0.688237314631	0.637798434792	0.720623160977	0.667211981816	0.696581994406	0.607753568522	0.693981375985	0.617065137119	0.639528924397	0.651538580966	0.698247843222	0.619177670396	0.686465319546	0.612200615212	0.693276186564	0.564011576751	0.626864901216	0.597175674435	0.566551523167	0.585079639976	0.604115998306	0.708881628296	0.617887304113	0.630823285357	0.613823452	0.690700128352	0.593911591627	0.5731654194	0.556053129913	0.56005704183	0.55246946091	0	0.557932951423	0.574253917439	0.569623915633	0.566747754565	0.576083476326	0.567041422637	0.497747375562	0.583089418733	0.544156086406	0.566741627944	0.583530108087	0.576663638688	0.615205257402	0.548598072891	0.690701692086	0.504108353246	0.561405721277	0.57237364689	0.554622235052	0.515218458855	0.577500329618	0.579474096295	0.602364313888	0.603526792506	0.597326684546	0.666896021572	0.580016269363	0.633641110324	0.626226352213	0.576008912399	0.730774256396	0.740766208737	0.656335909144	0.706206016297	0.693659376506	0.652513385849	0.561282867797	0.628196419244	0.687322719095	0.64647068555	0.625279761892	0.684514661156	0.608569328503	0.64261649091	0.665365420137	0.656338544696	0.669225170796	0.61511077641	0.71344556025	0.726755086932	0.603730834215	0.776828275189	0.568772060987	0.643671531873	0.768551787773	0.657243739356	0.540886777004	0.690636672931	0.721165244517	0.630019563779	0.663068127592	0.659140001164	0.639181171358	0.600515088057	0.621739097409	0.679744122138	0.535394123531	0.598821945512	0.579887642987	0.616675433128	0.567457723962	0.635295903918	0.690689701957	0.606880575798	0.65705408638	0.625550817424	0.603161751289	0.574165257572	0.737248350181	0.596215312175	0.643643067751	0.6344787784	0.647405324125	0.572851194426	0.585849867516	0.537961698205	0.581130623609	0.600443998535	0.563102034522	0.56086865933
T.CS.160	0.655637495369	0.629468894622	0.60994393118	0.526070337605	0.496041354049	0.701020208377	0.695038389641	0.631079012705	0.557575293983	0.715737853125	0.532012488305	0.543709195756	0.558596728354	0.502311976598	0.602097594177	0.633401026563	0.591029297619	0.632452516537	0.647578215749	0.62912207499	0.776253750483	0.794025834384	0.640589824475	0.507537550864	0.570247453021	0.689974901095	0.473833183497	0.541543679133	0.550216190911	0.674673997906	0.707912675449	0.55186897766	0.725553840392	0.586299469667	0.734688351722	0.783020173614	0.701816992981	0.65866620059	0.665239042004	0.622756125503	0.662964138155	0.5382275023	0.681682182856	0.713521310127	0.762360407768	0.656636757088	0.659434931328	0.657922575584	0.757931802277	0.671790145075	0.702266013305	0.581641526873	0.723397704898	0.651448096038	0.673098009076	0.618882578913	0.747429693649	0.637344266095	0.700127264746	0.598116131361	0.714707371109	0.504332226131	0.633221477154	0.583430750262	0.635005737766	0.559628973052	0.583862167394	0.727901824128	0.673296372687	0.572094385899	0.5961359318	0.711201385062	0.569112263829	0.512031047946	0.542510402547	0.472711657731	0.480288874349	0.557932951423	0	0.483530035903	0.488799086132	0.489426537208	0.441381546092	0.436709761631	0.477183165172	0.515451906231	0.46878024916	0.529294996655	0.43143021428	0.50790443467	0.680738329658	0.550122724836	0.723958434884	0.485795905948	0.587412686208	0.562194003047	0.529143519318	0.49419868852	0.589159592551	0.598108427874	0.568861546067	0.653947854633	0.62090828282	0.704684189925	0.524659638409	0.619961561049	0.631705665711	0.578147526331	0.789603551518	0.800380944416	0.694879876424	0.730188960688	0.699229301452	0.655176546436	0.504890481702	0.611921509419	0.700748680954	0.686873941889	0.630326405251	0.761284286497	0.682185806963	0.604639964266	0.676391220363	0.652768368661	0.670356037701	0.683932120149	0.699857100408	0.758452891528	0.633883898039	0.816461945945	0.511158184284	0.685794645696	0.761492483456	0.66025779276	0.547351771785	0.677844098588	0.749921874354	0.607440368764	0.651789017003	0.658970029176	0.692400507762	0.574813863899	0.587486621847	0.666718232873	0.543346281624	0.565261505931	0.450006954058	0.543795279736	0.54002074355	0.605120610619	0.669997062434	0.567015721728	0.639821857672	0.611829644721	0.609306318489	0.476043849318	0.745987786136	0.554067152366	0.601777645174	0.601314161035	0.593663313389	0.521314909834	0.571033378572	0.469970782967	0.465103481033	0.50662842776	0.54724493076	0.420710209862
T.CS.167	0.628479836997	0.625615935013	0.528820035182	0.532435980402	0.412530392245	0.617367517955	0.657765237738	0.597444555178	0.553255326605	0.685633590029	0.557746942427	0.511088004829	0.58482676496	0.562050462492	0.561582738337	0.632849218688	0.586671393646	0.562074492882	0.644262798696	0.614254461948	0.762701376757	0.760369215681	0.630074981736	0.499685456909	0.525652507004	0.64817788741	0.492635262051	0.551633493922	0.509908096986	0.63810972765	0.693349885053	0.537752101419	0.686827328364	0.593836742905	0.713839820222	0.754713907108	0.685156247412	0.642796661662	0.614433150802	0.619865587789	0.644823935396	0.519999156312	0.65018173423	0.695481340326	0.713482389961	0.659178108258	0.662849844687	0.632548210292	0.751634601571	0.651010928512	0.68295267022	0.595683904496	0.697681479338	0.656462778156	0.64745105934	0.631601130655	0.734152799267	0.653363835076	0.676119724596	0.612372610252	0.669174415639	0.580696787036	0.592060207413	0.570226578555	0.627142130482	0.492233437103	0.538494041521	0.714850082843	0.618722676774	0.528561241891	0.551148648186	0.683416090197	0.52755347798	0.551680796319	0.487619704136	0.451477090973	0.513285167666	0.574253917439	0.483530035903	0	0.541407777127	0.570826993942	0.412160676476	0.441981478032	0.493435324824	0.476341187722	0.4294354949	0.494690113154	0.445280633114	0.540888985492	0.663241453451	0.559021538857	0.68430250901	0.512980106784	0.550922357954	0.496624131014	0.582467305879	0.485677507976	0.580115022413	0.560691942443	0.46386620391	0.561296009179	0.554509463232	0.627697674882	0.529611945289	0.56417877653	0.597938885859	0.576356517121	0.745389618726	0.782921048856	0.678450988465	0.677159601429	0.650292154636	0.656106077242	0.501980850318	0.593802557229	0.663070172564	0.681599545317	0.619843344226	0.724282759215	0.656212681664	0.574782893583	0.644309055319	0.654439958141	0.644504762147	0.659162518357	0.695505296962	0.741529220124	0.608055297955	0.783361745044	0.525232718399	0.635807803541	0.754406539984	0.652188110549	0.588675289507	0.660413464342	0.754459792322	0.591732756903	0.659753747013	0.642010000104	0.688309085462	0.553270192904	0.608311190985	0.643991806467	0.535364365011	0.513788313096	0.461148456123	0.496967138439	0.483613199875	0.539630919611	0.618660838131	0.499374520592	0.577473668368	0.563490948093	0.537449646807	0.455944856787	0.708165517463	0.480016063348	0.526496506922	0.491476018151	0.476427875087	0.456856717315	0.455073681601	0.454491477822	0.458472461183	0.422145154729	0.473047353563	0.43988073496
T.CS.092	0.646814176154	0.634284667051	0.648951277262	0.608626722289	0.56989883369	0.680126397135	0.695902510214	0.645449337871	0.59043052875	0.682086937976	0.568222296116	0.566451287354	0.57267144018	0.54420792026	0.610188826645	0.649720375687	0.634386884862	0.663327215387	0.64324323711	0.62624820389	0.777267483094	0.775371603411	0.670534035988	0.552625061453	0.606991854882	0.66999642787	0.507564810304	0.56092108426	0.565358620673	0.673697060533	0.708218005244	0.573336800522	0.723307360285	0.613183039511	0.731089138294	0.779178497278	0.683594233523	0.681398165416	0.658345798025	0.647021630548	0.666459007703	0.581982770988	0.689323969862	0.738457955037	0.740289956676	0.662789571949	0.695029323468	0.660472858157	0.740529325302	0.690982965932	0.712601503344	0.619226144357	0.741933941663	0.644493136373	0.681957826385	0.643027646493	0.751873649418	0.639330210672	0.707131759277	0.625679667689	0.705912300997	0.545304518404	0.632211173118	0.596390055896	0.644322927452	0.582935639208	0.611928329148	0.734063608036	0.680520437316	0.598640616732	0.628572321774	0.682004206162	0.580843993223	0.550310384445	0.587605969902	0.569158487999	0.504522289743	0.569623915633	0.488799086132	0.541407777127	0	0.520189755228	0.523773203661	0.485427132891	0.535583769492	0.585517203348	0.519502224587	0.583911698528	0.504618124894	0.537152402731	0.681178874829	0.585069305338	0.704435858447	0.527700418982	0.608645940703	0.589567273816	0.542694563316	0.521799994458	0.628842309529	0.61561334191	0.625774169652	0.636557976051	0.653576394157	0.70013878054	0.609719463801	0.673330409721	0.672629897945	0.592211554288	0.775640937558	0.782600172815	0.708544675916	0.723648129299	0.697461362389	0.662337332796	0.57245783802	0.613374572765	0.69549102092	0.698224377257	0.653248765713	0.750645298502	0.677173701635	0.649880713881	0.698863337797	0.654488773771	0.67747937509	0.67402824642	0.711910842195	0.755490653963	0.642659285578	0.803206311403	0.540677724046	0.67674841863	0.779019412584	0.67484678351	0.568981701932	0.711618206069	0.754114031089	0.638430581532	0.654038361691	0.687390913599	0.686284459387	0.591219113062	0.64234849833	0.685729908991	0.571894721829	0.607134961609	0.495435906212	0.593639321641	0.596718259941	0.650738190571	0.680622781113	0.584884597516	0.646598025029	0.620172217161	0.638740184697	0.526891743106	0.739295214489	0.601169898656	0.629282942718	0.64156337564	0.625700247829	0.561976641826	0.600973745829	0.503786739692	0.517002911035	0.562062125438	0.556351704101	0.509967983545
T.CS.119	0.633335451602	0.606953320644	0.647802584501	0.573642508178	0.57991760443	0.72950260814	0.676946257309	0.626538286721	0.593897619379	0.696723027186	0.543323541258	0.574724087441	0.543707483595	0.476241768319	0.578597737206	0.637250462749	0.613305501287	0.651002886517	0.639735222365	0.608911498341	0.795717386291	0.754355268524	0.657996809726	0.541016091771	0.661461081003	0.660031034311	0.533831540605	0.587309870959	0.615979365705	0.689225392738	0.707220673955	0.631108081027	0.725814479291	0.62514255185	0.694941360275	0.76632743559	0.686247609989	0.684210830964	0.689681074632	0.627028202256	0.659409050303	0.615177226398	0.688065197862	0.743904563561	0.758437880847	0.671056318664	0.680092356511	0.697518001458	0.736006628276	0.687231387045	0.714635028417	0.599413195051	0.719653858024	0.639200623535	0.664582387043	0.637185473032	0.7351148916	0.652123826574	0.711073672006	0.588553161002	0.712524621726	0.472908487036	0.653948709501	0.620297676093	0.625424218833	0.626958214414	0.64565878546	0.733259368923	0.683297142098	0.653589205015	0.679695060261	0.74957260891	0.609032640843	0.548460902849	0.6270512977	0.545062532106	0.508892596463	0.566747754565	0.489426537208	0.570826993942	0.520189755228	0	0.507517124439	0.502526271885	0.522121560546	0.586488719367	0.540287079687	0.613499154489	0.51777055005	0.539315043553	0.650073823221	0.533471214619	0.741717446332	0.554831006518	0.596196184542	0.599397127779	0.53295458921	0.547705238349	0.593829394655	0.618210307098	0.644115285958	0.665159342225	0.645164195763	0.722437901097	0.575854368682	0.674567798741	0.675075176403	0.573399192584	0.756534928654	0.777828968522	0.693673530807	0.763243429077	0.739019863991	0.648026548839	0.600283813526	0.661613501238	0.720183327646	0.676244480586	0.64953992388	0.731572626279	0.670013404905	0.637569567047	0.69783967667	0.669800457024	0.693444888195	0.665942357332	0.72453226541	0.743060990969	0.64064560734	0.813102160218	0.56789025794	0.71775812705	0.779297678316	0.693002993432	0.56442754795	0.697928628498	0.753399656882	0.626427406971	0.683510451349	0.674375929489	0.694705880331	0.643727148966	0.60615810815	0.69244356751	0.535400394063	0.605063617248	0.522460550418	0.644113862549	0.598921670872	0.665735591552	0.675971648502	0.643324231955	0.696513402304	0.662010942268	0.650465151888	0.540189363246	0.737653565898	0.58925965532	0.674379498489	0.65232542809	0.667112594894	0.586706370998	0.587568788806	0.546360439547	0.537959697794	0.59769113151	0.590306370584	0.529121013678
T.CS.091	0.652119986389	0.652954554959	0.555835534511	0.502099173465	0.393558427261	0.67058331158	0.696426765992	0.628901771148	0.535462641054	0.722387206354	0.534915054621	0.531921357711	0.565813835135	0.516428024257	0.588503809185	0.653799957653	0.588605726014	0.597799284293	0.673038942141	0.639167241117	0.785806820902	0.783957632461	0.655841891269	0.465841353177	0.539969703986	0.694884871423	0.481393261237	0.540029686537	0.530718028504	0.677144307014	0.722946979121	0.551475544984	0.72734086283	0.598000223736	0.750593499653	0.776335012062	0.709892852785	0.680630206366	0.658549769595	0.634544854597	0.671858897394	0.520319182154	0.686613760755	0.723705641127	0.753799492961	0.667795777013	0.663573545391	0.65244747446	0.772381964257	0.681156747977	0.705433542458	0.590899099869	0.724877842339	0.671626418877	0.670505300795	0.647347388399	0.734199413792	0.663197806636	0.713958460984	0.611630526489	0.719101050636	0.516738603605	0.625715294211	0.587923254608	0.647275138232	0.522818725356	0.578194388261	0.734133494383	0.64614717274	0.564489767683	0.585209825057	0.682251379203	0.531415461584	0.525564213946	0.540137547516	0.464477797427	0.463557053539	0.576083476326	0.441381546092	0.412160676476	0.523773203661	0.507517124439	0	0.406587882807	0.481789023268	0.458386101954	0.401061918045	0.504444561012	0.394943182394	0.506038106951	0.69187087424	0.553052416648	0.704429614696	0.500174471527	0.575033407668	0.530948256337	0.544271793602	0.477838285263	0.578193635209	0.547752755131	0.487807787152	0.606928713567	0.567792876442	0.666679370121	0.492322855626	0.610873518938	0.633683039126	0.577911282917	0.779858573379	0.810453526184	0.707021432015	0.720320642757	0.669419611673	0.655177298328	0.489335251322	0.613910605256	0.697567058823	0.685849871529	0.648759797887	0.774880910505	0.694944383644	0.601301091677	0.680672301832	0.678087285531	0.691274040231	0.699455074544	0.714489908524	0.772325810462	0.640503864063	0.811370499278	0.507081520126	0.687415438549	0.771658434518	0.681178333869	0.587142197275	0.67017875282	0.76321146519	0.618899064205	0.670386399587	0.686534028931	0.714677533055	0.571465516181	0.617111394952	0.672966234292	0.542774017174	0.526306203994	0.425406490172	0.496686807062	0.486410454973	0.569925122689	0.6466917515	0.522455390776	0.61117897918	0.593592886381	0.561777352708	0.441638469021	0.727303342976	0.504389024621	0.571615182878	0.509636963192	0.508165280631	0.471793444752	0.510922725244	0.433251942274	0.415248800691	0.437787122513	0.48842217364	0.400736697478
