CS.199	CS.091	L.031.M1	CS.277	CS.280	L.006.M1	CS.297	CS.104	CS.257	CS.259	CS.357	CS.086	CS.093	L.033.M1	CS.019	CS.248	CS.118	CS.371.1	CS.186	CS.056	CS.230	CS.381	CS.062	CS.042	CS.072	CS.050	CS.040	CS.171	CS.388	CS.060	CS.205	CS.224	CS.375	CS.232	CS.380	CS.128	CS.376	CS.378	CS.213	CS.203	CS.236	CS.374	CS.126	CS.125	CS.302	CS.372	CS.386	CS.395	CS.214	CS.177	CS.254	CS.268	CS.348	CS.369	CS.147	CS.166	CS.323	CS.349	CS.178	CS.389	T.CS.041	T.CS.085	T.CS.050	T.CS.057	T.CS.067	T.CS.058	T.CS.029	T.CS.080	T.CS.034	T.CS.072	T.CS.046	T.CS.025	T.CS.071	T.CS.082	T.CS.079	T.CS.098	T.CS.115	T.CS.153	T.CS.180	T.CS.130	T.CS.107	T.CS.114	T.CS.117	T.CS.160	T.CS.106	T.CS.129	T.CS.159	T.CS.104	T.CS.100	T.CS.156	CS.087	L.024.M1	L.034.M1	CS.082	CS.237	CS.015	CS.103	CS.085	CS.110	CS.238	CS.088	CS.241	CS.246	CS.356	CS.006	CS.113	CS.387	CS.164	CS.191	CS.363	CS.308.0	CS.338	CS.234	CS.304	CS.364	CS.207	CS.311	CS.187	CS.274	CS.347.0	CS.227	CS.318	CS.080	CS.152	CS.343	CS.202	CS.158	CS.361	CS.194	CS.223	CS.112	CS.322	CS.319	CS.320	CS.321	CS.390	CS.145	CS.370	CS.255	CS.326	CS.262	CS.393	CS.253	CS.270	T.CS.036	T.CS.049	T.CS.064	T.CS.055	T.CS.066	T.CS.031	T.CS.026	T.CS.043	T.CS.061	T.CS.008	TFS.020	TFS.027	T.CS.045	TFS.025	TFS.021	T.CS.109	T.CS.157	T.CS.151	T.CS.166	T.CS.142	T.CS.152	T.CS.158	T.CS.095	T.CS.141
T.CS.117	0.629893329521	0.644177794621	0.573816862378	0.526899387482	0.494510142361	0.557280521824	0.471042458227	0.545511232088	0.571198658598	0.525791172478	0.488528542207	0.551672535733	0.537525305873	0.601817899545	0.52416866247	0.639157168533	0.596747880876	0.581417300985	0.536585762771	0.682340304509	0.698347540985	0.553237566251	0.528498447055	0.623572075427	0.520675032251	0.656656324412	0.583395213951	0.600251575048	0.694208352611	0.610973162991	0.677995292195	0.73062311565	0.604265828223	0.553411307652	0.532676105516	0.53705601731	0.647692602658	0.679702165218	0.670461464675	0.528148108147	0.708785302567	0.651167063493	0.516988089846	0.62052846534	0.713171796838	0.621826771392	0.684270381875	0.653193558298	0.622554744648	0.653922944231	0.643768201952	0.673311930078	0.629180036845	0.744061507884	0.629138576286	0.679488456872	0.614009707294	0.635947785207	0.597022155918	0.652955119801	0.537883598822	0.514106681457	0.586482519464	0.690207775839	0.537843286275	0.523242590357	0.618713264075	0.585350842996	0.528033288717	0.555250546423	0.594012044738	0.527524767226	0.530862036191	0.506616547908	0.671449165714	0.50536455834	0.487432100213	0.511627554728	0.56005704183	0.468559523887	0.427862222396	0.519767609666	0	0.472711657731	0.453463154857	0.511075764351	0.508719111016	0.481723312038	0.575204931392	0.451721369305	0.60774957969	0.524109451973	0.561471261333	0.55736407609	0.654855552558	0.565742475259	0.58521113443	0.554670157828	0.649083587299	0.548772035206	0.647035887104	0.512507414773	0.479101945825	0.675014791234	0.518165314241	0.558838647548	0.580626192006	0.733250468618	0.519026295169	0.637360854987	0.689305948113	0.62102161604	0.660879517552	0.689526922976	0.71252542334	0.654778811413	0.585984681851	0.58176224994	0.646106396315	0.696297374268	0.774481704691	0.630864920181	0.597001505139	0.514465256018	0.626938316043	0.637917478627	0.655607908466	0.667319018418	0.729946365864	0.635747602845	0.659873688438	0.669733579748	0.640565935408	0.55931378831	0.516638920087	0.634736720981	0.547196222038	0.661966676985	0.580431289861	0.567295939911	0.651926813444	0.674448971262	0.725821328931	0.642378151259	0.554396978883	0.62702079309	0.513586945048	0.520081791039	0.490085140503	0.532862182706	0.720725122244	0.542168037911	0.585336329693	0.589451455997	0.494203474592	0.533959038563	0.556992886579	0.554467994202	0.564289895639	0.451435594818	0.502649773207	0.45967084656	0.483014942141	0.535949670328	0.512629447717	0.446103561072	0.483462684994	0.535715507073
T.CS.160	0.660238900884	0.682530916823	0.504307447913	0.545972413598	0.469490106895	0.563121643885	0.514689800024	0.584173157412	0.602097594177	0.516037596823	0.510730583408	0.509739326316	0.494326334726	0.641450366857	0.567579196665	0.647578215749	0.62912207499	0.632976236932	0.531224911265	0.708502761052	0.737757494663	0.541543679133	0.566759855997	0.674673997906	0.507537550864	0.688239921013	0.618704239128	0.628812591959	0.742034361653	0.64420475703	0.713521310127	0.783020173614	0.665239042004	0.554381557693	0.523457318803	0.586299469667	0.681682182856	0.725553840392	0.707912675449	0.55186897766	0.734688351722	0.680169797954	0.5382275023	0.65866620059	0.762360407768	0.643584759052	0.723397704898	0.651448096038	0.657922575584	0.700127264746	0.656636757088	0.675872703023	0.598116131361	0.757931802277	0.671790145075	0.67955475084	0.618882578913	0.618446817255	0.598927900429	0.673098009076	0.573383708183	0.541128692889	0.62962651354	0.724660731224	0.559628973052	0.557679961103	0.635005737766	0.62705009345	0.538692713627	0.512031047946	0.633221477154	0.55126169607	0.543185054465	0.542510402547	0.714707371109	0.480288874349	0.438322886514	0.454415358483	0.557932951423	0.442563045553	0.46878024916	0.518815869292	0.472711657731	0	0.42370167891	0.478518404504	0.44608669492	0.443339103371	0.522370341023	0.527093463903	0.653947854633	0.568861546067	0.587412686208	0.529143519318	0.680738329658	0.62090828282	0.589159592551	0.550122724836	0.667543675628	0.598108427874	0.704684189925	0.524659638409	0.485795905948	0.723958434884	0.562194003047	0.62327205517	0.61202468326	0.761284286497	0.504890481702	0.668823894868	0.730604654414	0.64324977831	0.686873941889	0.723349541374	0.75187698071	0.694879876424	0.631705665711	0.630326405251	0.700748680954	0.730479216432	0.816461945945	0.670356037701	0.633883898039	0.511158184284	0.676391220363	0.687744127155	0.684187122096	0.701419102104	0.761492483456	0.652768368661	0.682185806963	0.699857100408	0.66025779276	0.604639964266	0.573248078314	0.658970029176	0.574813863899	0.651789017003	0.587486621847	0.607440368764	0.677844098588	0.692400507762	0.749921874354	0.666718232873	0.543346281624	0.669997062434	0.54002074355	0.554067152366	0.49371912008	0.565261505931	0.745987786136	0.567015721728	0.611829644721	0.639821857672	0.476043849318	0.543795279736	0.609306318489	0.601777645174	0.605120610619	0.420710209862	0.571033378572	0.50662842776	0.521314909834	0.593663313389	0.54724493076	0.469970782967	0.465103481033	0.601314161035
T.CS.106	0.666227822475	0.706720582659	0.548174283239	0.548268463804	0.430473498779	0.552975569548	0.481753771135	0.582626040898	0.608313141895	0.457869816399	0.476424950289	0.531074104318	0.507038208243	0.642224155531	0.56564371654	0.678314287905	0.650225893025	0.638515762169	0.429639056636	0.725742256685	0.767769630251	0.560088367165	0.552827661585	0.69574677461	0.498035432465	0.709897630529	0.611127965286	0.6477852122	0.734295062146	0.660695151269	0.72507924539	0.78514558245	0.675831612646	0.567272514124	0.524754022231	0.596820387924	0.70801401951	0.734700584967	0.734049210429	0.561554860358	0.759684031996	0.713363431462	0.53562965925	0.6786296667	0.767242112869	0.668788015718	0.738290894342	0.686439704887	0.675155993759	0.712514932459	0.688243661346	0.703400388208	0.625367801141	0.775502208953	0.693513072752	0.715444685971	0.656813218418	0.64800901575	0.601118007153	0.690121432743	0.564167462795	0.51873169761	0.629460435267	0.753256281313	0.565023507716	0.549176519176	0.661455962485	0.63822365686	0.524348917957	0.558494688427	0.648394507769	0.56576414332	0.537421181569	0.546568298674	0.731942914531	0.471314865741	0.403561722827	0.443563834975	0.577556128546	0.443275640317	0.401276222257	0.504481875373	0.453463154857	0.42370167891	0	0.470224228144	0.463348944434	0.403131393825	0.520905041015	0.489038917648	0.632774796159	0.50487996682	0.600337681864	0.562624142232	0.700165871768	0.581685421669	0.576293950079	0.569822171727	0.686731564806	0.586353839567	0.686840498922	0.504619174893	0.501902351399	0.743431098589	0.549356194079	0.598639515834	0.625449181104	0.785829864191	0.511183350062	0.693357450721	0.750608529302	0.664833209239	0.721110273885	0.733607291944	0.776546692505	0.720196753763	0.643750831437	0.647333115539	0.711440251496	0.753721912544	0.824105249673	0.695765668926	0.660600619573	0.517972698894	0.691569859131	0.687617812268	0.708698339546	0.721652972075	0.7827064725	0.68796749849	0.704270290273	0.727502337262	0.693906015093	0.611606853123	0.554908304774	0.68613156634	0.587464095301	0.685966300022	0.630832751418	0.636507732001	0.699199167696	0.716507376293	0.77475705599	0.688652324431	0.544650625231	0.678544035778	0.502408114806	0.53870384155	0.446260699515	0.559084639702	0.750567898853	0.553650624309	0.612790432226	0.636411572385	0.44587754107	0.521530146414	0.598444218493	0.592121254354	0.598913590872	0.367717962657	0.532999331817	0.454022053776	0.497470989295	0.537625037852	0.517658850981	0.445648518091	0.404643371511	0.529728081669
T.CS.129	0.654589377925	0.668908401379	0.531223665354	0.538083281765	0.479918695852	0.558256158409	0.50020685722	0.595755419397	0.612989915545	0.475968278134	0.499472251383	0.556921676298	0.528562334945	0.605394972427	0.557452258358	0.649095957727	0.645761775804	0.616161457666	0.57200812875	0.708436629778	0.711288266237	0.527629029772	0.558610345187	0.667231384551	0.499465434279	0.702081559841	0.592210394876	0.62954012832	0.71293434396	0.631548533022	0.693919929405	0.763216065427	0.64921774535	0.543229492743	0.539185192206	0.583928110511	0.657379146532	0.711221768722	0.683217542053	0.550635258556	0.718978771981	0.664190259245	0.526634561666	0.648715344594	0.731062886899	0.636072075141	0.719920888014	0.631779213066	0.637548213209	0.686358992214	0.646524486928	0.701258199333	0.595698182602	0.7290453493	0.658941501708	0.664835637317	0.613123292471	0.615192419671	0.572519917611	0.651402618261	0.575497982658	0.516630441947	0.623473674908	0.709174665272	0.585797753024	0.544325880584	0.637445454404	0.632697818173	0.528421387418	0.536348945701	0.619750038031	0.561427763474	0.548484158579	0.564411657198	0.68671396119	0.493104351304	0.44946581138	0.465295281538	0.575281593849	0.453064334558	0.465472758475	0.559526065574	0.511075764351	0.478518404504	0.470224228144	0	0.507488786778	0.443244798582	0.541019741634	0.490401540343	0.631314919733	0.571237141099	0.589701133185	0.555180894008	0.671722218979	0.583284158585	0.57888168936	0.58234854173	0.664228724318	0.596400112493	0.677824923653	0.505456202006	0.514876093043	0.69964153619	0.557140211902	0.585173381502	0.622852873969	0.753589918557	0.513392969704	0.648991280092	0.696869470389	0.633706129483	0.67202890159	0.694386376243	0.719244715212	0.697520814352	0.623562662561	0.615051473396	0.68890318497	0.720352086028	0.792360188524	0.656817434231	0.638831780074	0.512953172831	0.676972304017	0.662475682082	0.680808102514	0.67829626543	0.756049349963	0.642351277547	0.656537463184	0.686382906088	0.658677548244	0.603477022254	0.55511176905	0.672662628661	0.560319702596	0.644825035038	0.602697714739	0.61479611185	0.663294588664	0.683886805113	0.733292436435	0.633943055075	0.572206763689	0.664702838441	0.544595789534	0.559069340506	0.496358894045	0.574505912319	0.727248004793	0.553014039199	0.617715911602	0.621142575836	0.46978277349	0.546634677655	0.590768449519	0.590785071753	0.612484756271	0.44633627695	0.533536491594	0.506543846397	0.481746439286	0.574947109679	0.507858666847	0.45654925494	0.476623426125	0.582541309494
T.CS.159	0.65787209561	0.697685181822	0.529103265485	0.581399882709	0.523034859336	0.578362511762	0.584111313872	0.616467049102	0.612845479669	0.562297324679	0.587914606346	0.530575050158	0.499487394282	0.671616312086	0.610593498619	0.667185359693	0.624430180259	0.666245272478	0.50473512786	0.705167094936	0.757667581813	0.572927091201	0.571148714186	0.703021877514	0.542306744859	0.688943191778	0.609739112151	0.624149992206	0.757180822552	0.639230394528	0.748569110998	0.791130521547	0.689046165967	0.552037430904	0.575916889861	0.625134542617	0.705103886247	0.72743137956	0.724276269319	0.610836411054	0.722424708766	0.696763800642	0.59710262618	0.69353218238	0.764588918604	0.665557711011	0.730153226028	0.66436523675	0.695644056403	0.724215434912	0.68963594881	0.693493974434	0.61674782846	0.757770538876	0.688460552913	0.695711084471	0.664629515325	0.647408956605	0.632581213576	0.693334879717	0.609571143277	0.606029471639	0.623537705301	0.759862956078	0.626801081102	0.594297376489	0.646350323677	0.685825102877	0.604493964991	0.549034274831	0.659662105934	0.60599455279	0.597638045269	0.602253650176	0.731686904123	0.517938137089	0.464822874617	0.448627366629	0.560476252836	0.520432670873	0.538802017547	0.498335436638	0.508719111016	0.44608669492	0.463348944434	0.507488786778	0	0.486705465971	0.543445423702	0.581626943343	0.67112649076	0.613228599781	0.630681752547	0.538098801229	0.678154785006	0.615465205064	0.553922434238	0.532445223499	0.667596693525	0.616395574422	0.725011890945	0.556854724958	0.53666471676	0.748134322887	0.59422548916	0.646461781971	0.667471260218	0.75467173117	0.570467979203	0.683517631317	0.727205385113	0.633546026285	0.698817256063	0.720597336335	0.76541154836	0.700680247534	0.678558166677	0.650293477097	0.726371239196	0.738936847886	0.825391020049	0.697735689371	0.646651264849	0.5723908431	0.710181804404	0.689185171227	0.682955738089	0.730793647139	0.793172241963	0.70424249404	0.678773250949	0.725880256758	0.690503181061	0.630177286227	0.618901272052	0.69501762747	0.644204071205	0.682539625518	0.615903393684	0.613840401962	0.699791504768	0.70508415507	0.76254793764	0.683745122791	0.543636413411	0.69103669824	0.577539235636	0.609107338558	0.549570250255	0.607510509968	0.747729791814	0.628451371542	0.658917078894	0.688509282799	0.53291346335	0.615435277824	0.639336787652	0.672595634112	0.655316267305	0.50024024478	0.589792581241	0.58789362186	0.578010720116	0.649429396195	0.594534123124	0.539462589977	0.506949508065	0.628912737094
T.CS.104	0.615377974392	0.683044322753	0.529675500127	0.554674753384	0.429164856917	0.526504005876	0.507812749424	0.545491946987	0.560006071724	0.48725192736	0.481505208722	0.50137330075	0.483403342072	0.627388678409	0.548548899835	0.652303827576	0.611800373234	0.635885680657	0.536749606292	0.714530379133	0.731297722357	0.542394556332	0.5290554702	0.66076458747	0.49631549805	0.694314004348	0.590974713015	0.60630660874	0.732245444932	0.651040087222	0.735342997659	0.77321246398	0.643498219262	0.545990497581	0.523936734652	0.595067812534	0.681764408867	0.719926459177	0.720192367389	0.545950146318	0.722291922856	0.694019835978	0.530756803306	0.673372501003	0.752604221078	0.655754133249	0.735966279457	0.657593346275	0.664075166862	0.700282723112	0.666415930415	0.688089590929	0.59001203455	0.752792988145	0.694817906016	0.701793286647	0.643576600784	0.640645918243	0.586526377004	0.668321468292	0.556141706931	0.50705671919	0.619036984702	0.73187433215	0.561955270306	0.56255981254	0.633556940667	0.648859770433	0.496311247231	0.522998362569	0.619459570983	0.531219007026	0.542930801301	0.547336236097	0.703653007974	0.46308235311	0.419666796809	0.390292940498	0.539857400421	0.452474144574	0.427805941729	0.506573573567	0.481723312038	0.443339103371	0.403131393825	0.443244798582	0.486705465971	0	0.484824691159	0.472193593445	0.587946638626	0.535620754805	0.571002681586	0.543354613637	0.673498800345	0.563712028175	0.577231318034	0.55786464548	0.662741072308	0.576124211163	0.664948623747	0.498610256549	0.50051878937	0.724541699912	0.540653984158	0.588725927762	0.640370795848	0.756451575094	0.506450321652	0.680140869259	0.732265343631	0.648443846301	0.687799431599	0.702552414866	0.74749896222	0.704390618776	0.635806912579	0.640564186153	0.712432389071	0.727468218326	0.805658847067	0.68451817254	0.624291532351	0.517983397323	0.686623816616	0.674018254003	0.673206907508	0.70225367803	0.786156450143	0.674418845326	0.683515581266	0.713400000442	0.683105675957	0.616105718622	0.53749568057	0.669511063061	0.581020051911	0.673639081373	0.618249851002	0.629717248265	0.693531789584	0.681155777677	0.757957897839	0.671379913438	0.546090371145	0.685781542036	0.52031403958	0.520319548649	0.471503546838	0.571654042596	0.750348625445	0.526500867976	0.600762550374	0.6249651739	0.452617434106	0.542816331604	0.587069941815	0.603230572594	0.61189762749	0.420296771114	0.527802471052	0.480663004776	0.487025388477	0.560006791242	0.504671034337	0.453299228603	0.44412991484	0.556571515036
T.CS.100	0.630705615487	0.698159486645	0.561216468136	0.57911451868	0.492666156967	0.516361800396	0.550539958181	0.576140047242	0.567382475707	0.531933842338	0.519984223825	0.52694072091	0.511995866619	0.639914236601	0.581226312301	0.646450912268	0.604621012318	0.641389082364	0.578233240465	0.689825334437	0.718807311531	0.58253621763	0.576145893121	0.672732173548	0.535059835052	0.670903934562	0.600869736116	0.597094415895	0.739598872193	0.639332696528	0.735362815251	0.780552892153	0.673457852618	0.581364516589	0.547227525205	0.616988278788	0.697783100457	0.714517802293	0.705585116903	0.555535026797	0.706040095585	0.695233826937	0.565633393362	0.69236688865	0.74623266286	0.655146773144	0.727344194381	0.667669525627	0.676612320665	0.700084270177	0.665780661495	0.670943308785	0.618832927686	0.751332955369	0.704219586883	0.697995184917	0.661109409517	0.636782433299	0.618192611847	0.686997606764	0.580361990325	0.569469421255	0.629547799882	0.710993817119	0.576797567856	0.605601946338	0.635058474028	0.657457469922	0.537749523428	0.555207027131	0.646489914649	0.583184611118	0.561062774122	0.60516301808	0.713176018802	0.493377630656	0.501662512231	0.501564311106	0.555182049113	0.529112883578	0.526944058351	0.540851481018	0.575204931392	0.522370341023	0.520905041015	0.541019741634	0.543445423702	0.484824691159	0	0.55160404521	0.603845289427	0.591737031659	0.567785498707	0.544054962707	0.658398450903	0.591604802479	0.604165319166	0.535016340424	0.638651278784	0.572980519211	0.675398766986	0.569990062335	0.546496617631	0.724642831459	0.583063988004	0.602243352389	0.625332004449	0.727322458275	0.529347594431	0.672563523489	0.719806092386	0.637184431398	0.690048780859	0.728278400421	0.75120814123	0.71325821793	0.637897315471	0.671458933587	0.720287596092	0.713960059968	0.797862581833	0.68187572893	0.63844064401	0.56863444304	0.697288409908	0.69860920895	0.656991843836	0.708050827328	0.773887650814	0.684840545307	0.658723726577	0.691933253921	0.675512313268	0.626826029792	0.566622954408	0.688826815918	0.612098793179	0.653585835669	0.636232220756	0.64834873439	0.677273039161	0.673249724267	0.739883768563	0.674303172665	0.564420300673	0.671324826784	0.5567184145	0.58356572081	0.521230302081	0.585306745719	0.738537453423	0.550164306485	0.609555664999	0.632429026073	0.533232280327	0.563111023862	0.6092966465	0.620173768519	0.620359932187	0.510289502244	0.576287199365	0.527704197577	0.575605010293	0.587370491537	0.562488706799	0.525961162491	0.499057497676	0.578265293606
T.CS.156	0.610694919719	0.666203527521	0.575172642909	0.531668318148	0.477693635112	0.533881899534	0.460456459628	0.533359726343	0.549519913745	0.488980225943	0.418512301044	0.550082722423	0.565133954774	0.568732792168	0.50939780176	0.638144012829	0.580003633034	0.564011354281	0.574602040685	0.695453784748	0.684296856065	0.529367620283	0.514803352538	0.605633377264	0.509282428559	0.650414374706	0.592967537423	0.58289907514	0.669762463097	0.614633388288	0.681477650681	0.741349538126	0.583877560641	0.566818372976	0.526904492607	0.562483850513	0.635351132024	0.663439497039	0.666548620254	0.503734238167	0.695649784228	0.645743093941	0.520907049874	0.619497661529	0.705819960927	0.636232484251	0.68138570047	0.649269617546	0.614854217226	0.660471358898	0.631776312222	0.664930032716	0.633252831989	0.744372559059	0.648989144097	0.69144743254	0.619795370139	0.636405246484	0.576537371663	0.639529233832	0.521747578751	0.457000862514	0.557265167791	0.683116926483	0.495865286907	0.517921894409	0.605379018301	0.556386630698	0.456011227383	0.560759786549	0.564197871464	0.485212653816	0.517410734037	0.472250649867	0.644978677372	0.491039271531	0.490277882174	0.516516552058	0.530063605109	0.468346459743	0.41929942649	0.549558372497	0.451721369305	0.527093463903	0.489038917648	0.490401540343	0.581626943343	0.472193593445	0.55160404521	0	0.54366919715	0.503160671311	0.538426284098	0.584331961952	0.655924589603	0.547549280795	0.588491296602	0.579910113436	0.651779476329	0.557452605288	0.623737109389	0.521297507843	0.491112495894	0.655618777836	0.504203209016	0.528790082387	0.573309678305	0.732162331102	0.491138522763	0.646915013189	0.693918979238	0.618896647781	0.6648679753	0.682275618451	0.695239946639	0.661438993874	0.571031091985	0.59515734176	0.651716231839	0.685039126846	0.764849362271	0.630776316819	0.584845171251	0.508806888432	0.612222726332	0.620988132301	0.641232354606	0.632138878563	0.741587119859	0.634060689064	0.631428255696	0.671542752132	0.643634398106	0.587032382493	0.478796615038	0.646735850453	0.523130951467	0.66126344907	0.59275223527	0.593338840223	0.66631414378	0.664421167411	0.734724273967	0.649474043889	0.558947013167	0.63239458283	0.496880549219	0.503734000439	0.483654687034	0.502947087855	0.71484028093	0.47426424448	0.557325312431	0.537731446584	0.470497215383	0.486985731321	0.521632339184	0.511450312122	0.538157725947	0.462894855464	0.481173902009	0.445086368517	0.411483125068	0.492143569295	0.453851401423	0.408128489809	0.491408385697	0.4878767658
CS.087	0.555581932616	0.653690740445	0.659468131932	0.619890262903	0.588412205483	0.603943301413	0.575118328972	0.538232398926	0.557560840914	0.577905848068	0.53663613758	0.567876851718	0.575163221736	0.569572183505	0.559447018864	0.635368153851	0.566041847842	0.59191823295	0.639050193214	0.648815220553	0.634445802816	0.620272913097	0.549133839418	0.570154787394	0.552084251978	0.619564733397	0.570383673186	0.550108883373	0.646913891348	0.578073036086	0.689572844122	0.710426757832	0.594249217049	0.597868191615	0.629940823967	0.623386345117	0.621439091513	0.64785790325	0.667762103952	0.580036418081	0.681069383459	0.650249046262	0.594501792626	0.637977589019	0.666883248589	0.666297039455	0.684480208398	0.684166906891	0.618963328591	0.673650329334	0.666520739588	0.669078124424	0.679567810426	0.712255289447	0.643961460503	0.691512244926	0.671608697234	0.671993830117	0.65412840304	0.63063419263	0.60132258678	0.546589865314	0.575558084572	0.672628210329	0.559805725738	0.597700815283	0.607091628069	0.616401682652	0.559977817288	0.617124772014	0.600410025264	0.589888283219	0.610829809692	0.579946974321	0.64274932663	0.597823927495	0.63104558284	0.610677214806	0.603526792506	0.600323020012	0.595211878021	0.612512718208	0.60774957969	0.653947854633	0.632774796159	0.631314919733	0.67112649076	0.587946638626	0.603845289427	0.54366919715	0	0.55910340113	0.586018538177	0.591982211982	0.608215008425	0.560354536215	0.591417923618	0.588680057499	0.602822645438	0.551870501719	0.554428758342	0.612653412663	0.610377430309	0.654919000704	0.496528750003	0.553310492303	0.59389493511	0.644250955819	0.587766720758	0.647916399466	0.61015133758	0.652134069391	0.660292530211	0.667724059943	0.671488337181	0.637722326079	0.549741658422	0.633193650836	0.660529081003	0.642716746291	0.721605913468	0.64094693218	0.576736044394	0.612629904904	0.641930285381	0.623139688864	0.5825797856	0.614225560477	0.73070163949	0.647751502005	0.600797061852	0.675674540146	0.653992479995	0.614230482055	0.545868989268	0.657852786015	0.616907248697	0.665517574976	0.654911212033	0.634752133225	0.657020862247	0.647018954482	0.699530028944	0.679573484639	0.60547688522	0.641682196659	0.583847949749	0.578689878166	0.585496995619	0.59477965015	0.699645545066	0.546376849768	0.610968101978	0.586397399489	0.600005792573	0.576972214248	0.564476477151	0.569251418782	0.588988252063	0.601095896376	0.523233114756	0.568250516514	0.586218398993	0.534278784585	0.562400733685	0.584923496747	0.613229793679	0.569413764315
L.024.M1	0.625312986016	0.691066357893	0.628407235172	0.582431471279	0.53338649497	0.618471363068	0.51238675758	0.575109997849	0.569840606645	0.527411454417	0.482457487156	0.573220780729	0.578787329484	0.577163095707	0.554797162494	0.6810735458	0.619039543054	0.618635429822	0.563585351358	0.730721268239	0.727000881372	0.621979078856	0.573536061298	0.644569013223	0.561627179187	0.668272036639	0.623825124674	0.62390748613	0.698933216678	0.621204938349	0.714107515548	0.747854424525	0.628475841521	0.629063951179	0.58346321789	0.634243966115	0.683449572889	0.681847729119	0.711266086961	0.590622800259	0.738452174346	0.668226650756	0.593563572355	0.666811211022	0.727419756573	0.690323932197	0.703819036298	0.711818482634	0.662287420321	0.688275233489	0.686220150958	0.701015641304	0.686631349795	0.768793951057	0.684310283641	0.718356900459	0.689549343534	0.686500844496	0.624773978473	0.664475364011	0.595524808008	0.538177476414	0.618952000766	0.693331368086	0.535534668367	0.573685513405	0.648611531143	0.637983497898	0.548031140242	0.628403792263	0.63827177403	0.594819747094	0.602090360384	0.53159191404	0.696151836063	0.562851570428	0.536939343458	0.583448361412	0.602364313888	0.534359253584	0.529802859749	0.590989899003	0.524109451973	0.568861546067	0.50487996682	0.571237141099	0.613228599781	0.535620754805	0.591737031659	0.503160671311	0.55910340113	0	0.609029513043	0.615440889412	0.684203445837	0.55115353149	0.60389901845	0.586873598823	0.674883543218	0.562732069448	0.619821219327	0.562977205597	0.565881193368	0.666249822701	0.509888646348	0.566312397948	0.624991039555	0.738059122796	0.539106391878	0.68752755445	0.71340240839	0.683879131839	0.686580584626	0.704456307758	0.734425783718	0.682383172239	0.598770251025	0.666356359793	0.673126249204	0.693138923891	0.771797819671	0.686326521581	0.629101971877	0.582155156891	0.664585080447	0.664533079763	0.661097706696	0.678591367814	0.750687496911	0.679287427966	0.675180269155	0.706176321161	0.684672809926	0.636988691635	0.543716715253	0.695542114137	0.602382098639	0.696365267385	0.650496980445	0.643682061699	0.672956044664	0.697264338233	0.738118176357	0.678309560261	0.579242879333	0.647741496239	0.533161529471	0.540683722599	0.484282373731	0.55857965953	0.716295071592	0.548242215818	0.619477423287	0.623676439547	0.533403389789	0.54641429784	0.590096950315	0.57797694647	0.551842161376	0.514001503818	0.501338706519	0.505258238936	0.511311565272	0.485816965915	0.535344353525	0.526430238559	0.519678250036	0.483943950386
L.034.M1	0.593181509471	0.651363871708	0.611864326653	0.563029336414	0.586423625843	0.559910232991	0.560047087073	0.555768990376	0.545160737023	0.572840851721	0.544404891832	0.572085873259	0.60943285382	0.583022344761	0.554810679572	0.628650744822	0.588403063059	0.593454653046	0.607757173556	0.638111235593	0.677652517098	0.567610467213	0.579681422443	0.637195944893	0.591664895903	0.654303730146	0.604278477089	0.606433918366	0.716256999537	0.613291660475	0.641731283791	0.726567744248	0.608003040055	0.603212624168	0.582090372337	0.564360710327	0.624467535754	0.663078617522	0.625210290831	0.537681779282	0.635627658566	0.624184791281	0.580134864072	0.605611658364	0.715150469358	0.61921417593	0.666225959532	0.639193640335	0.640173189499	0.6589614003	0.6133474534	0.643421363362	0.617453123746	0.678289201289	0.62699417533	0.659899161077	0.621542559864	0.621137093855	0.612185705129	0.645345915235	0.569256004342	0.548469438638	0.60486683247	0.638924134683	0.59641429896	0.563836559696	0.63536044474	0.576527758308	0.553084692438	0.600027835069	0.582236848755	0.584112043469	0.584477195004	0.568498482799	0.64268370402	0.594252788363	0.591533452268	0.592191926145	0.561405721277	0.555617555874	0.556254824672	0.595750356888	0.561471261333	0.587412686208	0.600337681864	0.589701133185	0.630681752547	0.571002681586	0.567785498707	0.538426284098	0.586018538177	0.609029513043	0	0.616177440863	0.624469964051	0.573720104108	0.597055203483	0.577758136587	0.603851708015	0.579970656862	0.608215335409	0.569463322822	0.57496890198	0.680931289077	0.56111377072	0.555860685934	0.581516859611	0.681606400263	0.592499216062	0.635809227312	0.671423390818	0.623435222073	0.670990395208	0.702713508048	0.676947476121	0.662838140004	0.597213863799	0.606842049756	0.667255164183	0.653432806558	0.730475689608	0.609123012161	0.593143497398	0.566846712315	0.626004423801	0.669034264967	0.613082136575	0.641177111468	0.690952863652	0.632125869586	0.589079259089	0.631608353645	0.615783398069	0.60950926223	0.583105366764	0.641341074245	0.584615082765	0.613091046789	0.609254953855	0.618437879727	0.605977529293	0.630444975014	0.718086606411	0.622197107163	0.580096785083	0.641746099679	0.543804955129	0.529147623793	0.570900783737	0.549894585744	0.693613545428	0.584945965351	0.597981514244	0.602537233708	0.578491081727	0.549541000392	0.605748826492	0.597618775063	0.585203313419	0.566932280834	0.585256964313	0.547544943765	0.577301551435	0.592914893781	0.56723168669	0.557601854634	0.583821805603	0.577342021541
