CS.022	CS.101	CS.036	L.022.M1	L.004.M1	CS.143	CS.260	CS.264	CS.265	L.036.M1	CS.003	CS.002	CS.296	CS.099	CS.354	CS.064	CS.230	CS.287	CS.360	CS.122	CS.076	CS.137	CS.365	CS.058	CS.040	CS.186	CS.248	CS.050	CS.161	CS.056	CS.378	CS.213	CS.292	CS.282	CS.224	CS.232	CS.374	CS.128	CS.136	CS.302	CS.236	CS.041	CS.380	CS.376	CS.375	CS.214	CS.181	CS.148	CS.369	CS.182	CS.359	CS.268	CS.372	CS.256	CS.254	CS.386	CS.178	CS.348	CS.129	CS.147	T.CS.019	T.CS.056	T.CS.071	T.CS.085	T.CS.057	T.CS.080	T.CS.022	T.CS.020	T.CS.089	T.CS.050	T.CS.082	T.CS.059	T.CS.058	T.CS.052	T.CS.035	T.CS.139	T.CS.124	T.CS.107	T.CS.132	T.CS.122	T.CS.153	T.CS.115	T.CS.100	T.CS.180	T.CS.147	T.CS.167	T.CS.111	T.CS.105	T.CS.091	T.CS.117	CS.110	CS.082	CS.088	CS.015	CS.006	CS.356	CS.085	L.034.M1	CS.087	CS.238	CS.241	CS.242	CS.103	L.024.M1	CS.246	CS.364	CS.358	CS.234	CS.044	CS.338	CS.336	CS.187	CS.308.0	CS.330	CS.274	CS.191	CS.345.0	CS.233	CS.188	CS.228	CS.319	CS.322	CS.163	CS.152	CS.194	CS.080	CS.331	CS.339	CS.227	CS.158	CS.320	CS.343	CS.285	CS.321	CS.361	CS.393	CS.145	CS.370	CS.255	CS.253	CS.262	CS.270	CS.326	CS.390	T.CS.008	T.CS.043	TFS.021	T.CS.049	T.CS.026	TFS.025	TFS.027	T.CS.061	T.CS.045	T.CS.031	T.CS.064	TFS.022	T.CS.055	T.CS.066	TFS.020	T.CS.157	T.CS.166	T.CS.151	T.CS.152	T.CS.141	T.CS.142	T.CS.095	T.CS.158	T.CS.109
L.034.M1	0.597591049719	0.607081981328	0.61255142394	0.621663090153	0.586858858423	0.552814781555	0.60278054373	0.602288386733	0.584241178575	0.527520530964	0.582326830006	0.602510728987	0.560700696478	0.592572033165	0.58362326001	0.617226004459	0.677652517098	0.617327924229	0.606110595199	0.586063406522	0.627870845772	0.596293722282	0.545797530328	0.594207061309	0.604278477089	0.607757173556	0.628650744822	0.654303730146	0.631625165361	0.638111235593	0.663078617522	0.625210290831	0.608849792305	0.641279994235	0.726567744248	0.603212624168	0.624184791281	0.564360710327	0.617508006549	0.715150469358	0.635627658566	0.649599859789	0.582090372337	0.624467535754	0.608003040055	0.640173189499	0.633952176208	0.631825537067	0.678289201289	0.612005775442	0.716562350564	0.643421363362	0.61921417593	0.624077035494	0.6133474534	0.666225959532	0.612185705129	0.617453123746	0.578169536356	0.62699417533	0.618179680785	0.632388449592	0.584477195004	0.548469438638	0.638924134683	0.576527758308	0.56672071055	0.634758558872	0.602173308505	0.60486683247	0.568498482799	0.621863863828	0.563836559696	0.616373009516	0.583015699183	0.59695155559	0.582878588542	0.556254824672	0.590928296518	0.572664199338	0.592191926145	0.591533452268	0.567785498707	0.561405721277	0.581336761207	0.550922357954	0.551186852359	0.649991377241	0.575033407668	0.561471261333	0.603851708015	0.616177440863	0.608215335409	0.573720104108	0.56111377072	0.680931289077	0.577758136587	0	0.586018538177	0.579970656862	0.569463322822	0.56028858775	0.597055203483	0.609029513043	0.57496890198	0.676947476121	0.703154438882	0.670990395208	0.563876382538	0.623435222073	0.612043652546	0.606842049756	0.671423390818	0.608653987795	0.667255164183	0.592499216062	0.721029981042	0.616334181735	0.656143128044	0.585094011339	0.615783398069	0.631608353645	0.622196584407	0.566846712315	0.690952863652	0.593143497398	0.568440496255	0.640749486119	0.730475689608	0.613082136575	0.60950926223	0.626004423801	0.681012037141	0.583105366764	0.641177111468	0.630444975014	0.584615082765	0.613091046789	0.609254953855	0.718086606411	0.605977529293	0.622197107163	0.618437879727	0.641341074245	0.602537233708	0.584945965351	0.585203313419	0.641746099679	0.693613545428	0.597618775063	0.549541000392	0.597981514244	0.605748826492	0.549894585744	0.543804955129	0.585693951964	0.529147623793	0.570900783737	0.578491081727	0.585256964313	0.577301551435	0.547544943765	0.56723168669	0.577342021541	0.592914893781	0.583821805603	0.557601854634	0.566932280834
CS.087	0.583999229177	0.610534496744	0.631054653072	0.652901685036	0.603847302869	0.615632607843	0.632613634289	0.594484787368	0.650916149509	0.595323308728	0.591366295789	0.623138484401	0.569237763831	0.54983239349	0.576796328844	0.603617706025	0.634445802816	0.666391924255	0.650209923431	0.545053964545	0.614646103804	0.617055922766	0.564481726707	0.586986728483	0.570383673186	0.639050193214	0.635368153851	0.619564733397	0.624995288829	0.648815220553	0.64785790325	0.667762103952	0.630259332074	0.672186963613	0.710426757832	0.597868191615	0.650249046262	0.623386345117	0.59537892913	0.666883248589	0.681069383459	0.616999088479	0.629940823967	0.621439091513	0.594249217049	0.618963328591	0.648229051703	0.668916296876	0.712255289447	0.652314146881	0.683405704127	0.669078124424	0.666297039455	0.676044545438	0.666520739588	0.684480208398	0.65412840304	0.679567810426	0.587139400195	0.643961460503	0.611476099886	0.583003281554	0.610829809692	0.546589865314	0.672628210329	0.616401682652	0.608043024783	0.642533471474	0.63127249598	0.575558084572	0.579946974321	0.616161700683	0.597700815283	0.661621722305	0.59821357336	0.607103332787	0.591464211232	0.595211878021	0.660899711559	0.588951197599	0.610677214806	0.63104558284	0.603845289427	0.603526792506	0.627061237796	0.561296009179	0.555534656708	0.66420511264	0.606928713567	0.60774957969	0.602822645438	0.591982211982	0.554428758342	0.560354536215	0.496528750003	0.654919000704	0.588680057499	0.586018538177	0	0.551870501719	0.612653412663	0.57380497523	0.591417923618	0.55910340113	0.610377430309	0.671488337181	0.730374008137	0.660292530211	0.538396598737	0.652134069391	0.603919898215	0.633193650836	0.61015133758	0.633568698685	0.660529081003	0.587766720758	0.660106337878	0.595612881265	0.646051585716	0.57439985147	0.653992479995	0.675674540146	0.576296899199	0.612629904904	0.73070163949	0.576736044394	0.658344990499	0.598072601589	0.721605913468	0.5825797856	0.614230482055	0.641930285381	0.666019410064	0.545868989268	0.614225560477	0.647018954482	0.616907248697	0.665517574976	0.654911212033	0.699530028944	0.657020862247	0.679573484639	0.634752133225	0.657852786015	0.586397399489	0.546376849768	0.588988252063	0.641682196659	0.699645545066	0.569251418782	0.576972214248	0.610968101978	0.564476477151	0.59477965015	0.583847949749	0.619606702228	0.578689878166	0.585496995619	0.600005792573	0.523233114756	0.586218398993	0.568250516514	0.562400733685	0.569413764315	0.534278784585	0.613229793679	0.584923496747	0.601095896376
CS.238	0.593261899107	0.546692162446	0.609480027921	0.607724612957	0.551727957165	0.537264167648	0.62189834586	0.608798791093	0.616922328671	0.592475157538	0.544891563927	0.579576238892	0.55795221932	0.530728841462	0.6091560555	0.605884819808	0.667434283283	0.631861731338	0.625249561648	0.527080074537	0.59904540475	0.587709199646	0.53775163207	0.550255991645	0.55503676062	0.582390272392	0.597091959884	0.634248890413	0.62454577868	0.650208961149	0.670714537062	0.665224858994	0.582714082372	0.670059421554	0.707397314565	0.543392973099	0.650899631363	0.576879932509	0.596155055685	0.70478737705	0.673680805373	0.642824442452	0.58056782995	0.633541336762	0.62025015189	0.634639263552	0.614468039013	0.671789215073	0.704440940648	0.590930783352	0.664310579136	0.656041112225	0.626210056593	0.628519970833	0.631842733164	0.680207429731	0.614838798668	0.624129043147	0.587235897614	0.621796942873	0.63881413109	0.625522770197	0.593702950815	0.567905734988	0.68487343143	0.626997346799	0.603415329756	0.594161364752	0.612876268393	0.618409463967	0.578603333381	0.594287111804	0.577844679839	0.662841841782	0.568552938109	0.579134285995	0.570024170051	0.560517433747	0.617380955841	0.580667973151	0.58498179894	0.577997666151	0.572980519211	0.579474096295	0.574247933698	0.560691942443	0.555487975701	0.622463913947	0.547752755131	0.548772035206	0.588265363767	0.559942448744	0.612230549336	0.578063857777	0.517932512868	0.685294927995	0.538125822489	0.579970656862	0.551870501719	0	0.516304836312	0.555969740467	0.552001486656	0.562732069448	0.569563126324	0.690825148992	0.74249517326	0.637680785788	0.51992463493	0.63181883595	0.606084592929	0.615295370935	0.646578677161	0.59998222869	0.644622376628	0.559350379752	0.715378418707	0.566720119795	0.683750405621	0.540618836002	0.633464931971	0.665241448968	0.612357363893	0.565269002672	0.706434294586	0.582155597895	0.607173571849	0.619901212841	0.730274099012	0.598624567182	0.605145807133	0.631265087916	0.689233845557	0.538940600736	0.655891429002	0.662177265193	0.581121009863	0.629291108522	0.612229240674	0.70612276181	0.634962048139	0.654969873276	0.605491695233	0.636518004451	0.623667637277	0.575859485228	0.570670732853	0.623124988761	0.693347343244	0.590208893079	0.536847397983	0.582200043221	0.592182073087	0.554520735472	0.52876359269	0.589335802128	0.569638924128	0.559857290179	0.579440809204	0.573408463056	0.563167080015	0.571288404663	0.572133887585	0.607117566722	0.579634469991	0.582019749525	0.554781133939	0.564470826222
CS.241	0.645448233253	0.458854116669	0.635942042509	0.555422248917	0.504614376399	0.568205575416	0.653920030758	0.621847566204	0.575195447001	0.564649793596	0.534016786797	0.591141933146	0.511253722515	0.53454486903	0.606679723849	0.592915396203	0.724058430931	0.650789103459	0.645552224484	0.509502810135	0.650991754685	0.555839221887	0.541361122263	0.622378588082	0.530278641734	0.567070963956	0.655454251749	0.662884087856	0.696108171521	0.682545767581	0.705114222158	0.685010158113	0.561228879212	0.709418809854	0.758455643178	0.517100637959	0.678434053414	0.586886350464	0.657476488346	0.747129954757	0.689210778227	0.67480094951	0.544644489164	0.679263436708	0.650305449928	0.663286903773	0.653463463508	0.719060302101	0.753994072594	0.617623643221	0.732936637364	0.717292207592	0.656278051574	0.674305606931	0.686856313931	0.715837000216	0.624359700957	0.623235917098	0.635032846655	0.66872262707	0.644630521973	0.623416773943	0.566527538087	0.549871429131	0.726311793294	0.618409056069	0.598230672035	0.540153269899	0.614132616894	0.606813993195	0.551514311429	0.618660648263	0.57100336297	0.672842439844	0.560688864218	0.519430955679	0.544680621932	0.505453085554	0.560480072455	0.532009724057	0.535077667408	0.504836518129	0.569990062335	0.580016269363	0.481955078116	0.529611945289	0.520307123815	0.598696997186	0.492322855626	0.512507414773	0.650832600056	0.568864913874	0.632097949787	0.532168618998	0.52576598351	0.692598543573	0.566826481818	0.569463322822	0.612653412663	0.516304836312	0	0.54075230249	0.532321773013	0.562977205597	0.536851562272	0.74120606187	0.773360540057	0.690292524665	0.548773467306	0.657950206096	0.631230187548	0.637810292703	0.69609341697	0.653566164397	0.714054680966	0.531216853455	0.78388919851	0.524670295024	0.684429102608	0.633137763943	0.671079997262	0.719887109394	0.669450132728	0.541681025436	0.766123621092	0.600541958842	0.575611667532	0.669340640047	0.786673772823	0.652181098343	0.620123160042	0.680811775233	0.731939252438	0.521338036756	0.687846868281	0.683954048233	0.597371569248	0.666687539057	0.648570563105	0.757337232197	0.685063361321	0.687674781183	0.640337280107	0.666327595007	0.615823950269	0.567221708734	0.573700058716	0.68826673223	0.745197878786	0.611786849934	0.522627378661	0.60004385748	0.568987827177	0.548067507547	0.509025895558	0.519846169143	0.533742341333	0.515638485679	0.514405642519	0.571797292763	0.534541364968	0.527448721327	0.536823930577	0.561193168351	0.590713785732	0.506803424995	0.50202460153	0.493958864345
CS.242	0.612128829327	0.538138756932	0.637470912249	0.531223978351	0.485008927931	0.558918045956	0.597248380922	0.581431920693	0.513637299664	0.492854289312	0.530988808668	0.595850220489	0.459691916018	0.532982363623	0.591580368853	0.57963571849	0.687985554954	0.603167159207	0.613194079795	0.550026311086	0.637285666404	0.53479037941	0.497435387834	0.584410386369	0.555725189289	0.54198059551	0.596941873616	0.639062595266	0.655701875992	0.663161793629	0.667418755751	0.665674242475	0.587336247994	0.663703871175	0.755119080333	0.532360095045	0.635308887769	0.554542104043	0.607632868862	0.697152709101	0.698415473817	0.63741111212	0.512135095227	0.630290771033	0.558019005349	0.607262555728	0.616935127028	0.660609200004	0.725814949462	0.558559283244	0.719969932103	0.650276809028	0.598267709104	0.641055556699	0.609134752369	0.682440547578	0.55668892506	0.591761546499	0.566897975567	0.641455948217	0.571800771573	0.613473269555	0.48973962448	0.488966420955	0.66723914463	0.55740763561	0.5462269541	0.54112825748	0.539526916313	0.568338309951	0.519955395114	0.596388930791	0.530638635358	0.622582620583	0.493246827043	0.473526827248	0.476497391267	0.451175981948	0.502564160033	0.320868865842	0.48897259352	0.485718131704	0.531377276632	0.515218458855	0.500442481941	0.485677507976	0.471314124229	0.544613888065	0.477838285263	0.503231969064	0.617886620009	0.522936540595	0.642473683326	0.597387519608	0.524310390615	0.663271860001	0.528887030626	0.56028858775	0.57380497523	0.555969740467	0.54075230249	0	0.579862940519	0.5494538737	0.469335145052	0.699938280551	0.744672389096	0.658311816413	0.520974660598	0.580457117133	0.570890336175	0.597760531115	0.655916686107	0.614258045012	0.646732221995	0.483662375418	0.748983286936	0.588405605598	0.618911229935	0.590427780649	0.622930229573	0.669768428621	0.627869755957	0.472305691728	0.725459241991	0.588929874905	0.53832574349	0.606018403559	0.77629626737	0.625452570859	0.57294129678	0.62714828147	0.720359118592	0.520427280163	0.64424281106	0.637258569416	0.543021995091	0.627107237304	0.571045935884	0.714693298374	0.631223592371	0.627281284092	0.585635849398	0.634865952467	0.556625627708	0.489134545198	0.560029098068	0.624431690285	0.690147858043	0.536808196657	0.509401437922	0.540739315768	0.556179809266	0.503393335801	0.485174957541	0.451463107921	0.53865462646	0.503506052664	0.455778164017	0.506974549613	0.476085504729	0.505766617134	0.478867951107	0.537770967519	0.537141315816	0.50016240178	0.411126040173	0.482538755292
CS.103	0.594418388731	0.459140300821	0.582193426356	0.560202633145	0.562868996433	0.55224460121	0.624252523422	0.585902740159	0.582547438837	0.592623178049	0.53167407361	0.532246825488	0.560478331429	0.532886639847	0.611858978652	0.571603293821	0.682258598466	0.586249674663	0.611894823697	0.532525216949	0.565740071697	0.582618485618	0.577186516187	0.553145880333	0.559736547948	0.559931296995	0.588302922993	0.612525178884	0.627686628107	0.625634402912	0.644850302759	0.642051821393	0.538965381906	0.654156436549	0.729104958783	0.497321363545	0.630715759843	0.59615355505	0.567237858169	0.693951024126	0.634207785925	0.598428396377	0.591458316626	0.632231703167	0.617498907712	0.618925012726	0.600103359872	0.653046730328	0.66159540126	0.599129970373	0.693432673242	0.614048990819	0.618271557872	0.636211057967	0.623665725939	0.669883521379	0.598245644537	0.604293944958	0.579567062544	0.621009156561	0.606278109216	0.62980812585	0.608645080587	0.605929218373	0.686591392785	0.642602845656	0.623345425824	0.569793424933	0.629580258997	0.611749497218	0.592796570294	0.588299962881	0.591456543831	0.638335918738	0.605290774146	0.575850691386	0.539313313689	0.594911268844	0.592036876161	0.597499835427	0.550922374283	0.575266627458	0.604165319166	0.577500329618	0.562426020432	0.580115022413	0.601331702873	0.589798891973	0.578193635209	0.58521113443	0.589535679268	0.531312403832	0.649027152934	0.5802820208	0.526166124324	0.686755347101	0.517789019008	0.597055203483	0.591417923618	0.552001486656	0.532321773013	0.579862940519	0	0.60389901845	0.567310640921	0.690054215518	0.735781209052	0.632436246897	0.554133772031	0.605430385281	0.617481619296	0.60867316629	0.647968320313	0.61917004706	0.668293793354	0.563089756597	0.716370162885	0.523990265804	0.661610088801	0.555116963687	0.643909220728	0.672884931835	0.576366962249	0.558457914491	0.735864072038	0.552408701901	0.549854802114	0.651344907122	0.737412005284	0.577329155183	0.599139766267	0.651236546695	0.671865808907	0.590779018993	0.641842619021	0.636149747502	0.608685037054	0.621695152053	0.578251093827	0.672388148864	0.643324471082	0.621316151941	0.621294835773	0.623198651052	0.667777160254	0.615749517628	0.620537397732	0.66832748863	0.702695887656	0.634251441628	0.594805668785	0.63654372928	0.612950877528	0.584614467371	0.567158082246	0.578552735398	0.595735693271	0.564673737776	0.577635503233	0.595931125675	0.583247053308	0.613139384849	0.579224888917	0.60628175583	0.633914335116	0.579992072033	0.585739231813	0.568535550828
L.024.M1	0.635123900237	0.543868277663	0.713385385953	0.576603520763	0.483839599603	0.611255107138	0.665685254847	0.633420159862	0.614122600618	0.592929920271	0.604728978697	0.669808094136	0.514899931657	0.541158440459	0.592529057094	0.655430817016	0.727000881372	0.679356515555	0.684322541502	0.558644550317	0.676053173726	0.599761054379	0.562606146392	0.647273243417	0.623825124674	0.563585351358	0.6810735458	0.668272036639	0.691864214784	0.730721268239	0.681847729119	0.711266086961	0.660700199518	0.712425527257	0.747854424525	0.629063951179	0.668226650756	0.634243966115	0.666964326214	0.727419756573	0.738452174346	0.702713766563	0.58346321789	0.683449572889	0.628475841521	0.662287420321	0.656128817872	0.711825631663	0.768793951057	0.654604875475	0.713072255453	0.701015641304	0.690323932197	0.687032333876	0.686220150958	0.703819036298	0.624773978473	0.686631349795	0.631104961579	0.684310283641	0.629076686856	0.607236853795	0.602090360384	0.538177476414	0.693331368086	0.637983497898	0.636751226188	0.5667912145	0.638377080957	0.618952000766	0.53159191404	0.636132170211	0.573685513405	0.693899225336	0.596775134112	0.548898359799	0.525663400986	0.529802859749	0.599295312151	0.560024702186	0.583448361412	0.536939343458	0.591737031659	0.602364313888	0.52366085446	0.46386620391	0.494840354586	0.65353538774	0.487807787152	0.524109451973	0.674883543218	0.615440889412	0.619821219327	0.55115353149	0.509888646348	0.666249822701	0.586873598823	0.609029513043	0.55910340113	0.562732069448	0.562977205597	0.5494538737	0.60389901845	0	0.565881193368	0.734425783718	0.773377072276	0.686580584626	0.588516236895	0.683879131839	0.619760437151	0.666356359793	0.71340240839	0.659869650578	0.673126249204	0.539106391878	0.773741520785	0.619517170395	0.660219449289	0.662839797554	0.684672809926	0.706176321161	0.675735066507	0.582155156891	0.750687496911	0.629101971877	0.656950711098	0.63910587815	0.771797819671	0.661097706696	0.636988691635	0.664585080447	0.741876541604	0.543716715253	0.678591367814	0.697264338233	0.602382098639	0.696365267385	0.650496980445	0.738118176357	0.672956044664	0.678309560261	0.643682061699	0.695542114137	0.623676439547	0.548242215818	0.551842161376	0.647741496239	0.716295071592	0.57797694647	0.54641429784	0.619477423287	0.590096950315	0.55857965953	0.533161529471	0.533750380116	0.540683722599	0.484282373731	0.533403389789	0.501338706519	0.511311565272	0.505258238936	0.535344353525	0.483943950386	0.485816965915	0.519678250036	0.526430238559	0.514001503818
CS.246	0.62066330419	0.556327557825	0.619450855883	0.543332090276	0.51455203359	0.573848275574	0.606537215707	0.549247387017	0.535626561125	0.548666032605	0.536261622241	0.570775162882	0.47684663343	0.545136209198	0.60948733681	0.590602431085	0.674112688612	0.602788399202	0.602270877407	0.541396067129	0.600990048728	0.550283223358	0.480784703279	0.578304549616	0.567664390865	0.539257171735	0.590260714466	0.63943527396	0.670370963477	0.660615754839	0.662219992538	0.64111058785	0.580669870239	0.626927644945	0.732083897088	0.521258210533	0.642074689029	0.530306888816	0.600626040197	0.69432900757	0.677324515182	0.637106535563	0.51134595102	0.632717093659	0.578646997414	0.589161639162	0.603911072572	0.652403963684	0.699408674984	0.546470165252	0.671604538546	0.62062423742	0.605675837031	0.617508877496	0.603994185352	0.673327773324	0.576825898438	0.58960033373	0.570662547212	0.623127495627	0.551409091828	0.625533645358	0.511402814714	0.507844129587	0.674450906135	0.590307988687	0.552672870455	0.562787479188	0.547742946442	0.574593443775	0.513940928913	0.593134161101	0.515119485483	0.636154020094	0.507161943271	0.495292903378	0.473308481323	0.447186002101	0.521161007481	0.466657390846	0.505777799019	0.498140769084	0.546496617631	0.504108353246	0.518524252274	0.512980106784	0.516806101694	0.572210035272	0.500174471527	0.479101945825	0.622003652563	0.520056463451	0.651782900718	0.613714803367	0.522870501659	0.66029542872	0.531201460986	0.57496890198	0.610377430309	0.569563126324	0.536851562272	0.469335145052	0.567310640921	0.565881193368	0	0.684799001865	0.722415130416	0.641212269001	0.538820069266	0.566541884325	0.573651518993	0.561509602148	0.667037111167	0.595379601934	0.619583310087	0.52436491501	0.744227344815	0.593705420714	0.616734586368	0.59696943788	0.597129789453	0.653618803032	0.60553678192	0.502148664285	0.705773632589	0.581491698803	0.514025652924	0.594495462613	0.760871300042	0.628413717467	0.562033166425	0.629083079882	0.702975943917	0.509211381954	0.619277545596	0.632792957534	0.533346514736	0.604537418956	0.55725220635	0.699800134362	0.652900958932	0.613192703207	0.568298148746	0.621487272954	0.596728206638	0.551106756679	0.603161319984	0.625426922399	0.701425184859	0.553236152566	0.529161183008	0.556953599804	0.580143863211	0.552290404761	0.518941265971	0.490460072268	0.55971758335	0.517139308008	0.520252752092	0.538818917102	0.485630456333	0.521210630019	0.518880102264	0.586470668805	0.58036514071	0.530238649884	0.444472600841	0.479546152358
CS.364	0.629963302075	0.749904684593	0.635958955968	0.754068361455	0.75049462781	0.676152968654	0.591648763464	0.672195034528	0.748497016191	0.69831339071	0.710279957843	0.688858959917	0.716329410808	0.733997994253	0.699668480818	0.667080706641	0.519048997952	0.604384744798	0.599428321982	0.718209892929	0.609113108411	0.671168950347	0.68091326699	0.616534835883	0.718598934899	0.736250196693	0.604500783739	0.636382057043	0.565542738405	0.608429911999	0.612167196431	0.58074198803	0.622996524221	0.570597272058	0.623672167093	0.684199706537	0.576001147655	0.643803775568	0.607327660512	0.567775229317	0.660174682268	0.634834554436	0.683665876504	0.573466363973	0.607283158611	0.582176259958	0.61790894333	0.619952931219	0.566294150546	0.618510096818	0.594908518723	0.640530729087	0.59882666316	0.613607413962	0.606459456024	0.622071348964	0.662014896066	0.637910734164	0.653997733222	0.569469004009	0.627161767641	0.686843717332	0.691999440865	0.674907258773	0.619150292424	0.631060993164	0.668747951148	0.7678236326	0.66892572397	0.660582719512	0.679793953799	0.712005535898	0.683357129992	0.600339752224	0.66198760895	0.761622877813	0.717003983173	0.735847358837	0.745293797889	0.700161893827	0.736276915196	0.761479575218	0.75120814123	0.705360034944	0.760080004265	0.725126028442	0.715694668748	0.736326361577	0.76517750298	0.71252542334	0.626099408737	0.693195008518	0.688204550877	0.744215559421	0.67620690144	0.596696567676	0.697079167998	0.676947476121	0.671488337181	0.690825148992	0.74120606187	0.699938280551	0.690054215518	0.734425783718	0.684799001865	0	0.53319413658	0.60218641802	0.666045988905	0.631120167966	0.61998139746	0.565773234584	0.573629985619	0.572720824528	0.545320385985	0.731255350481	0.56807759425	0.707023719892	0.590434931473	0.641205067406	0.555054341275	0.577326503733	0.606881656478	0.666455256041	0.619708288764	0.622807287887	0.63793061521	0.585370525908	0.614054803976	0.623454925779	0.606243463639	0.575989241354	0.537398863149	0.689440108289	0.586436088075	0.65071845004	0.627609829543	0.611749204351	0.619280246117	0.60341726915	0.615443942792	0.605952808769	0.58155578393	0.609656328031	0.649291838048	0.706822636947	0.681851757649	0.5984883615	0.612140267281	0.639819640063	0.697651016592	0.636041155736	0.689834684928	0.708496188219	0.706331413282	0.7384790237	0.700557358575	0.735186928992	0.736579552411	0.703877924973	0.69605534373	0.727888235737	0.684081813947	0.735584997024	0.718897048026	0.765620674024	0.715556839233	0.73832103316
CS.358	0.682417849954	0.796314461271	0.712301260024	0.805216216586	0.771848897193	0.729188288766	0.633329086555	0.711432367538	0.785787265397	0.745850511127	0.780832584814	0.732752362375	0.761303393192	0.787111361294	0.71487548498	0.744722128705	0.601491123863	0.630587936297	0.612739132283	0.76834500561	0.639647586275	0.732702614846	0.73263592391	0.677125612667	0.769405994653	0.754833669172	0.662625851277	0.684045531355	0.612494905653	0.664538652716	0.664323220112	0.552149620225	0.667152428834	0.580863027014	0.591716010408	0.743638245547	0.601266903891	0.673996556695	0.670080247678	0.556108684445	0.70271873383	0.678836244842	0.746601373141	0.602645750957	0.643077508264	0.647213905519	0.629925001931	0.642198796431	0.612154421285	0.675546886428	0.597262720574	0.67109507317	0.641592422456	0.598673790624	0.608724661985	0.613097481632	0.704642965496	0.708437155294	0.662186236238	0.589072944317	0.673154101703	0.709649793797	0.738969571861	0.73888737796	0.595429912395	0.637853739416	0.705883000486	0.791490853737	0.710782912386	0.704590338473	0.754433382196	0.750718916851	0.713583765319	0.660460283224	0.723028788238	0.788572979655	0.772662662089	0.76973959092	0.786895140824	0.74461244959	0.773191304802	0.799556263281	0.781481964723	0.765752155296	0.799674446412	0.778586173094	0.748218995025	0.797442375967	0.798360490143	0.744883567428	0.659253001158	0.755910804186	0.735087569518	0.790851709753	0.726556765734	0.64037965873	0.74558967963	0.703154438882	0.730374008137	0.74249517326	0.773360540057	0.744672389096	0.735781209052	0.773377072276	0.722415130416	0.53319413658	0	0.652002101509	0.723201291306	0.644453905895	0.674303164527	0.603306147687	0.629238064409	0.630178792667	0.56029773487	0.751498882419	0.594740217377	0.736667520531	0.653041732493	0.674195776908	0.582274871162	0.574903719645	0.669377351703	0.729903863726	0.481102659605	0.686884714311	0.672232820477	0.632776555702	0.592138085003	0.6440434502	0.637483513131	0.596400369883	0.563294391546	0.737508235451	0.633118991302	0.698410997857	0.675951700605	0.633013117298	0.650604258501	0.597740085416	0.592573102205	0.602975266844	0.626286017563	0.660810534378	0.683400244982	0.746811178672	0.71868552519	0.611055656082	0.601898866421	0.680467637183	0.743692563722	0.700776113004	0.733594948996	0.724203319449	0.750793975688	0.779100225817	0.737475891224	0.779031264094	0.77761702276	0.754893835775	0.750973560383	0.744353279014	0.731279052868	0.755519569395	0.751211438216	0.786511881552	0.74225534476	0.777454824407
CS.234	0.630778654683	0.687682868638	0.625878363931	0.693661829424	0.692656240156	0.630598306165	0.597622066409	0.635146167912	0.684654596021	0.687111437671	0.645523295758	0.641564240858	0.65302217346	0.696855813933	0.679171549801	0.654113089806	0.584412413233	0.609688027313	0.651217321329	0.669988727649	0.582026166061	0.642281401172	0.660971393092	0.583853152177	0.668937945061	0.674310220416	0.622720601379	0.647796003162	0.597019532455	0.652567086988	0.629097873444	0.584286393707	0.606215603989	0.614180502706	0.639263816486	0.611421230764	0.627573534289	0.635500760833	0.617634010591	0.617147176725	0.698929439064	0.642693877027	0.656993776544	0.588040998948	0.621281665874	0.575319009345	0.630387338725	0.648224668609	0.626036418248	0.61073443547	0.597021186006	0.662390397411	0.618044158908	0.652171320156	0.607189209394	0.611915452554	0.633241494552	0.615535230703	0.647435036253	0.592840811971	0.645668895136	0.684166691971	0.670936164593	0.671273413564	0.63547259147	0.659849923008	0.688869815253	0.686835412278	0.669104293097	0.664525489858	0.643880136522	0.645754569151	0.661755768384	0.617220592936	0.64702780789	0.690797181296	0.667077075323	0.68173435226	0.684198454572	0.657800024552	0.66422808367	0.681411989153	0.690048780859	0.64647068555	0.715259235086	0.681599545317	0.675139360734	0.664825217649	0.685849871529	0.660879517552	0.648117979284	0.647781809679	0.692068642558	0.70004561016	0.632948808451	0.585553402817	0.631162987013	0.670990395208	0.660292530211	0.637680785788	0.690292524665	0.658311816413	0.632436246897	0.686580584626	0.641212269001	0.60218641802	0.652002101509	0	0.647506254559	0.637754732722	0.596519410735	0.583826476752	0.572670812783	0.584751444815	0.571345788104	0.651258651136	0.629512629347	0.622393302876	0.632952412317	0.62316114291	0.606502570521	0.623179320177	0.598001535251	0.632842739149	0.637176227794	0.626820517896	0.60904688394	0.636146125607	0.629046255185	0.604291061746	0.636283574879	0.601987159581	0.596773414129	0.66465210614	0.621502121878	0.659486710796	0.631792096823	0.645317861773	0.609296919014	0.607004261122	0.602385633022	0.609139085964	0.578973424703	0.640165130033	0.65661907491	0.669144888197	0.682554290051	0.59180703044	0.630786448424	0.632499337578	0.692697910872	0.64982260203	0.660826268098	0.66340966967	0.661768967318	0.679769830637	0.676311360205	0.672392778238	0.673823671737	0.652002131526	0.632160065745	0.691829528998	0.636152482797	0.693845722789	0.694556160646	0.705273808923	0.6660239735	0.687235114415
