L.035.M1	L.008.M1	CS.098	CS.059	CS.016	CS.091	CS.108	L.031.M1	CS.028	CS.105	CS.244	CS.217	CS.104	L.011.M1	CS.017	CS.171	CS.064	CS.290	CS.373	CS.366	CS.360	CS.058	CS.153	CS.076	CS.229	CS.154	CS.327	CS.137	CS.117	CS.155	CS.292	CS.205	CS.041	CS.136	CS.128	CS.282	CS.374	CS.126	CS.224	CS.375	CS.302	CS.376	CS.236	CS.380	CS.203	CS.389	CS.178	CS.182	CS.359	CS.323	CS.254	CS.147	CS.386	CS.369	CS.166	CS.385	CS.372	CS.177	CS.214	CS.129	T.CS.050	T.CS.085	T.CS.052	T.CS.014	T.CS.056	T.CS.034	T.CS.076	T.CS.020	T.CS.072	T.CS.082	T.CS.038	T.CS.069	T.CS.004	T.CS.019	TFS.024	T.CS.122	T.CS.128	T.CS.129	T.CS.134	T.CS.107	T.CS.132	T.CS.120	T.CS.097	T.CS.180	T.CS.177	T.CS.124	T.CS.130	T.CS.116	T.CS.161	T.CS.092	CS.110	CS.006	CS.087	CS.242	CS.082	L.034.M1	CS.246	CS.085	CS.015	CS.238	CS.241	CS.237	CS.088	CS.356	CS.103	CS.346	CS.345.0	CS.358	CS.387	CS.347.0	CS.325	CS.150	CS.234	CS.191	CS.207	CS.308.0	CS.304	CS.330	CS.336	CS.274	CS.320	CS.163	CS.321	CS.339	CS.343	CS.322	CS.158	CS.285	CS.318	CS.080	CS.227	CS.194	CS.152	CS.319	CS.331	CS.255	CS.262	CS.270	CS.393	CS.390	CS.326	CS.370	CS.253	CS.145	T.CS.064	TFS.020	TFS.027	TFS.025	T.CS.045	T.CS.049	T.CS.031	T.CS.061	T.CS.066	T.CS.043	T.CS.036	TFS.021	T.CS.026	TFS.022	T.CS.008	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.158	T.CS.141	T.CS.151	T.CS.142	T.CS.152
CS.110	0.610614438561	0.605548065154	0.655212714049	0.626909409802	0.6262359821	0.60117876755	0.656434132582	0.637754980786	0.60108517619	0.626505074482	0.650505874128	0.631971984498	0.589614623974	0.633132630708	0.619765786787	0.603124847192	0.607679726977	0.590962398988	0.567904776643	0.627750387803	0.592961767324	0.555429027342	0.574468692055	0.555708645179	0.5899421099	0.656007940302	0.64126713069	0.647855947583	0.589291568086	0.642437092856	0.540452519851	0.623370114274	0.57455849971	0.552692623271	0.601465402133	0.612554061255	0.586603191766	0.607719398354	0.650691098176	0.604818232659	0.638148875452	0.603185399006	0.639893617205	0.656541238971	0.639605463634	0.58906728224	0.623136219053	0.593703624139	0.662885424893	0.595824729886	0.577801125026	0.587039855712	0.614277622525	0.615978161296	0.605281955064	0.60607554362	0.591910983334	0.605129498307	0.620624606307	0.558004728867	0.634385161548	0.639333451088	0.62792569294	0.627550736885	0.631151675264	0.648639679577	0.620287464696	0.665377778013	0.644073268439	0.660239559222	0.641589000375	0.620679774138	0.624243223916	0.618434865088	0.633573320922	0.637309297875	0.617847832248	0.664228724318	0.660680474157	0.675586564997	0.659726038229	0.628996657061	0.676199689725	0.636079560503	0.659242246259	0.636814584976	0.637055459654	0.59279991893	0.605460857882	0.682213120396	0	0.585844137117	0.602822645438	0.617886620009	0.595610021222	0.603851708015	0.622003652563	0.573854429849	0.65291014849	0.588265363767	0.650832600056	0.522532899029	0.668357294259	0.664533228202	0.589535679268	0.655992435811	0.645118913023	0.659253001158	0.598193858387	0.602675028776	0.650392153764	0.548461020479	0.648117979284	0.641525424279	0.613243065199	0.609094607676	0.66912614459	0.585337591198	0.610943667884	0.613484911924	0.56934905294	0.576861425278	0.639378099637	0.633456739453	0.597037723491	0.566002183684	0.545093521176	0.638352283291	0.591255220967	0.563685159592	0.66218998044	0.616147706215	0.614911061733	0.619746044782	0.597492118342	0.58377161154	0.609316595716	0.57454396662	0.622957350573	0.5890362111	0.601064236801	0.592473629447	0.638788591317	0.638465857794	0.626058505009	0.659780862073	0.646257141794	0.637170565631	0.648194193786	0.619331232423	0.636714649289	0.637022052505	0.647861818619	0.646839651395	0.613422213574	0.642927976871	0.637975054111	0.669952767604	0.655788323394	0.674334590948	0.673952927223	0.636299340863	0.63900747475	0.649359218781	0.664487507734	0.65293700624	0.662397828663	0.645117607046
CS.006	0.571442442046	0.620914754852	0.575952781726	0.569877140586	0.526456701981	0.636858825948	0.59855774507	0.583661209211	0.529063272689	0.525610277988	0.607812825098	0.48779851908	0.511456600884	0.510871396655	0.549883311659	0.570504616754	0.586524644104	0.641517996123	0.564310713603	0.684558631395	0.624524653106	0.535504222974	0.54508308513	0.575750008794	0.611950861092	0.736359631415	0.555109299093	0.575597358381	0.524835220511	0.605425053065	0.585512396762	0.668878410664	0.61775155275	0.570763700771	0.581846257293	0.649635314488	0.648716889893	0.543559822921	0.721713764458	0.58521731296	0.678270762194	0.629743842688	0.6874318974	0.563598625217	0.552270072725	0.634182082649	0.592082001936	0.600340713359	0.680561864455	0.627724532416	0.639012116758	0.616018630169	0.694203702849	0.704657893614	0.681501857173	0.642708925342	0.650841558098	0.662868476298	0.593248801158	0.566046980153	0.557433717268	0.514621812834	0.642409356177	0.558364039653	0.60371830101	0.525247509341	0.592991488856	0.582850934673	0.577940543354	0.550783977396	0.598013100023	0.581625175145	0.550217111141	0.585152803696	0.556873397967	0.530934021086	0.578463536669	0.557140211902	0.545422399554	0.518894157398	0.573497813848	0.533158511479	0.533033743288	0.57237364689	0.563075298533	0.51600078087	0.537812432313	0.547117826621	0.554863282234	0.589567273816	0.585844137117	0	0.496528750003	0.524310390615	0.541541591361	0.56111377072	0.522870501659	0.516284221975	0.544311436463	0.517932512868	0.52576598351	0.565277399246	0.578346756674	0.630196624937	0.526166124324	0.685897000323	0.697966812607	0.726556765734	0.569986645564	0.628556215365	0.734890555329	0.550564936299	0.632948808451	0.541665121454	0.62311893433	0.625200210904	0.643401757032	0.619248198856	0.571022327006	0.626067202241	0.579613564799	0.57586426007	0.522878808736	0.58737300585	0.616720855959	0.662373185205	0.58829171822	0.675232549431	0.623383836132	0.535251787084	0.732727968465	0.717102830365	0.522335551275	0.632663431088	0.588027690073	0.594207707827	0.638897890515	0.645345648825	0.6495080316	0.637193580506	0.593215143529	0.651894851705	0.704081200882	0.570973184452	0.530517405164	0.528935655201	0.532664673037	0.54207847671	0.561799469442	0.61155537866	0.532336957651	0.5880394481	0.522223109445	0.548364152211	0.550329470976	0.551738581772	0.683429970779	0.550587793257	0.589099285816	0.508345526925	0.537401230267	0.522458239692	0.491420874334	0.518414725094	0.545157453033	0.518952381733	0.534737818807	0.509111036657
CS.087	0.592305957334	0.624256157849	0.644395115834	0.635012887685	0.556098067152	0.653690740445	0.656863651879	0.659468131932	0.608419352033	0.588447723777	0.621725419759	0.568841199359	0.538232398926	0.595770286554	0.586749348162	0.550108883373	0.603617706025	0.651799070172	0.6337558674	0.674782343917	0.650209923431	0.586986728483	0.567558599974	0.614646103804	0.612067799076	0.705478776551	0.581874434504	0.617055922766	0.544782329244	0.669100092953	0.630259332074	0.689572844122	0.616999088479	0.59537892913	0.623386345117	0.672186963613	0.650249046262	0.594501792626	0.710426757832	0.594249217049	0.666883248589	0.621439091513	0.681069383459	0.629940823967	0.580036418081	0.63063419263	0.65412840304	0.652314146881	0.683405704127	0.671608697234	0.666520739588	0.643961460503	0.684480208398	0.712255289447	0.691512244926	0.669303166442	0.666297039455	0.673650329334	0.618963328591	0.587139400195	0.575558084572	0.546589865314	0.661621722305	0.599531617474	0.583003281554	0.559977817288	0.641161781609	0.642533471474	0.617124772014	0.579946974321	0.66639118308	0.641629074689	0.599158451904	0.611476099886	0.595230166572	0.588951197599	0.649748207668	0.631314919733	0.562685471685	0.595211878021	0.660899711559	0.594406256697	0.621184721682	0.603526792506	0.636136066235	0.591464211232	0.600323020012	0.569504703409	0.624562603837	0.636557976051	0.602822645438	0.496528750003	0	0.57380497523	0.591982211982	0.586018538177	0.610377430309	0.588680057499	0.560354536215	0.551870501719	0.612653412663	0.608215008425	0.554428758342	0.654919000704	0.591417923618	0.665172998407	0.660106337878	0.730374008137	0.59389493511	0.642716746291	0.724843850254	0.616318599589	0.660292530211	0.587766720758	0.637722326079	0.61015133758	0.667724059943	0.633568698685	0.603919898215	0.660529081003	0.614230482055	0.576296899199	0.545868989268	0.598072601589	0.641930285381	0.675674540146	0.5825797856	0.666019410064	0.64094693218	0.576736044394	0.721605913468	0.73070163949	0.612629904904	0.653992479995	0.658344990499	0.654911212033	0.657020862247	0.679573484639	0.647018954482	0.657852786015	0.634752133225	0.665517574976	0.699530028944	0.616907248697	0.583847949749	0.600005792573	0.576972214248	0.569251418782	0.564476477151	0.641682196659	0.59477965015	0.610968101978	0.585496995619	0.546376849768	0.60547688522	0.588988252063	0.699645545066	0.619606702228	0.586397399489	0.601095896376	0.613229793679	0.586218398993	0.523233114756	0.584923496747	0.569413764315	0.568250516514	0.534278784585	0.562400733685
CS.242	0.534585605991	0.639483916587	0.518566531259	0.521450460472	0.557291061649	0.65986153589	0.58212073651	0.507588013047	0.53023942613	0.485305202248	0.629301778608	0.526938236942	0.535499214573	0.527157132672	0.585040179589	0.573182555336	0.57963571849	0.637741752553	0.576286269026	0.697646239463	0.613194079795	0.584410386369	0.565463832061	0.637285666404	0.617947993822	0.756653944193	0.567762830169	0.53479037941	0.570956041846	0.553437010162	0.587336247994	0.685778643075	0.63741111212	0.607632868862	0.554542104043	0.663703871175	0.635308887769	0.480954954756	0.755119080333	0.558019005349	0.697152709101	0.630290771033	0.698415473817	0.512135095227	0.525298235446	0.621701559883	0.55668892506	0.558559283244	0.719969932103	0.597047865132	0.609134752369	0.641455948217	0.682440547578	0.725814949462	0.657045535672	0.620774969255	0.598267709104	0.65336497326	0.607262555728	0.566897975567	0.568338309951	0.488966420955	0.622582620583	0.550931321423	0.613473269555	0.477737195314	0.507960292011	0.54112825748	0.511637257792	0.519955395114	0.513774356675	0.538448137495	0.530221415017	0.571800771573	0.517718810186	0.320868865842	0.522528666065	0.494517522335	0.475051857514	0.451175981948	0.502564160033	0.483667927048	0.472528196295	0.515218458855	0.467512366956	0.476497391267	0.470455539308	0.548257211481	0.50743298079	0.521799994458	0.617886620009	0.524310390615	0.57380497523	0	0.522936540595	0.56028858775	0.469335145052	0.528887030626	0.597387519608	0.555969740467	0.54075230249	0.633551673005	0.642473683326	0.663271860001	0.579862940519	0.741027870922	0.748983286936	0.744672389096	0.551513115445	0.675799346961	0.74586485823	0.540310474976	0.658311816413	0.483662375418	0.651935053876	0.655916686107	0.679550796428	0.614258045012	0.570890336175	0.646732221995	0.57294129678	0.627869755957	0.520427280163	0.606018403559	0.62714828147	0.669768428621	0.625452570859	0.720359118592	0.638233062326	0.588929874905	0.77629626737	0.725459241991	0.472305691728	0.622930229573	0.53832574349	0.571045935884	0.631223592371	0.627281284092	0.637258569416	0.634865952467	0.585635849398	0.627107237304	0.714693298374	0.543021995091	0.485174957541	0.455778164017	0.509401437922	0.536808196657	0.556179809266	0.624431690285	0.503393335801	0.540739315768	0.503506052664	0.489134545198	0.536555657163	0.560029098068	0.690147858043	0.451463107921	0.556625627708	0.482538755292	0.50016240178	0.476085504729	0.506974549613	0.411126040173	0.537770967519	0.505766617134	0.537141315816	0.478867951107
CS.082	0.616491867922	0.674547653145	0.550209112066	0.550280737438	0.584033411311	0.629815818598	0.557750966523	0.519300052964	0.477603043409	0.531759726275	0.626062214953	0.539187915015	0.536394659477	0.573934387941	0.598148545343	0.559280243361	0.509535733892	0.669362061463	0.57475785554	0.727342754171	0.634026866817	0.545046337458	0.490581583021	0.562073883766	0.642099009861	0.765155187021	0.643399662197	0.575895314901	0.535001236878	0.582956767862	0.556790519357	0.707365565279	0.618838871234	0.554307492627	0.603329774379	0.65570333583	0.656926382701	0.552050696708	0.758992614812	0.629812649509	0.729666286707	0.662275420941	0.664042864909	0.557018130811	0.586067600197	0.635796254197	0.595198194447	0.567964279675	0.723172734093	0.614794843612	0.625384112282	0.663308498599	0.719282237996	0.700231972969	0.649740361916	0.615464960884	0.63268770288	0.689312962018	0.623392305374	0.579841356432	0.604887993723	0.586984464101	0.650721821192	0.589612168353	0.65003014923	0.586644526725	0.582011085093	0.562917262824	0.544809190077	0.570241335307	0.543416482659	0.582251269811	0.613975010503	0.61177180106	0.620412027286	0.529391543143	0.533163097698	0.555180894008	0.583289936733	0.565050122353	0.52777677753	0.571985840672	0.55263955112	0.554622235052	0.540562444628	0.510500167916	0.533229680639	0.56633006107	0.517469192857	0.542694563316	0.595610021222	0.541541591361	0.591982211982	0.522936540595	0	0.616177440863	0.520056463451	0.469225217818	0.623815431726	0.559942448744	0.568864913874	0.576271597325	0.682591225749	0.687092922378	0.531312403832	0.712565453096	0.715919731084	0.755910804186	0.612975270912	0.665266634951	0.757117547578	0.542168063459	0.647781809679	0.555861796004	0.650365991412	0.642987754437	0.66985715861	0.630720477007	0.593752188545	0.67496997503	0.600824967435	0.578019774242	0.581314262419	0.674147161026	0.673486019036	0.680747097874	0.590438157868	0.697428455239	0.646857331085	0.575009580827	0.760475807596	0.757139879461	0.540667634147	0.654470181827	0.557991798776	0.60718777006	0.681309660086	0.646997153476	0.63260411317	0.642802189463	0.599255980622	0.638099024751	0.717024811544	0.589003877836	0.572201817346	0.547699927084	0.605919265994	0.627264421198	0.592726757251	0.680255884705	0.60258439661	0.624702515394	0.573706093142	0.591736530197	0.531869362809	0.642774320823	0.72018583191	0.537285538564	0.668973373483	0.537356565765	0.567182017672	0.543012043876	0.588434158306	0.530100322762	0.644410777888	0.593645838858	0.642030150057	0.565125904552
L.034.M1	0.567385870938	0.622532170925	0.605206742726	0.58261036584	0.576682890501	0.651363871708	0.646801862211	0.611864326653	0.59245910861	0.576653810095	0.637973158821	0.57908798214	0.555768990376	0.550525132271	0.554696606714	0.606433918366	0.617226004459	0.644855106167	0.590553049362	0.67939188185	0.606110595199	0.594207061309	0.616614292545	0.627870845772	0.624391529982	0.700751337807	0.582024455142	0.596293722282	0.597346967734	0.60351659223	0.608849792305	0.641731283791	0.649599859789	0.617508006549	0.564360710327	0.641279994235	0.624184791281	0.580134864072	0.726567744248	0.608003040055	0.715150469358	0.624467535754	0.635627658566	0.582090372337	0.537681779282	0.645345915235	0.612185705129	0.612005775442	0.716562350564	0.621542559864	0.6133474534	0.62699417533	0.666225959532	0.678289201289	0.659899161077	0.626412041289	0.61921417593	0.6589614003	0.640173189499	0.578169536356	0.60486683247	0.548469438638	0.616373009516	0.622970954787	0.632388449592	0.553084692438	0.58585069163	0.634758558872	0.600027835069	0.568498482799	0.617946573695	0.605963997408	0.596808359229	0.618179680785	0.572101684661	0.572664199338	0.576850588972	0.589701133185	0.584811932556	0.556254824672	0.590928296518	0.534019824055	0.587319455174	0.561405721277	0.57686198476	0.582878588542	0.555617555874	0.575188723812	0.571633986354	0.608645940703	0.603851708015	0.56111377072	0.586018538177	0.56028858775	0.616177440863	0	0.57496890198	0.577758136587	0.573720104108	0.579970656862	0.569463322822	0.624469964051	0.608215335409	0.680931289077	0.597055203483	0.71974581048	0.721029981042	0.703154438882	0.581516859611	0.653432806558	0.713415617436	0.582443473885	0.670990395208	0.592499216062	0.662838140004	0.671423390818	0.702713508048	0.608653987795	0.612043652546	0.667255164183	0.60950926223	0.622196584407	0.583105366764	0.640749486119	0.626004423801	0.631608353645	0.613082136575	0.681012037141	0.609123012161	0.593143497398	0.730475689608	0.690952863652	0.566846712315	0.615783398069	0.568440496255	0.609254953855	0.605977529293	0.622197107163	0.630444975014	0.641341074245	0.618437879727	0.613091046789	0.718086606411	0.584615082765	0.543804955129	0.578491081727	0.549541000392	0.597618775063	0.605748826492	0.641746099679	0.549894585744	0.597981514244	0.570900783737	0.584945965351	0.580096785083	0.585203313419	0.693613545428	0.585693951964	0.602537233708	0.566932280834	0.583821805603	0.577301551435	0.585256964313	0.557601854634	0.577342021541	0.547544943765	0.592914893781	0.56723168669
CS.246	0.551793200619	0.633592434403	0.562926540251	0.561438881177	0.559643371243	0.648002494769	0.597846485898	0.528330200269	0.532958776384	0.510859757177	0.642865836815	0.532187496277	0.542225308562	0.526297869501	0.604361680555	0.579233662514	0.590602431085	0.642533617584	0.561563295459	0.693049289592	0.602270877407	0.578304549616	0.558297686216	0.600990048728	0.633208032831	0.745814145938	0.606658625463	0.550283223358	0.568740104361	0.560939933665	0.580669870239	0.655324317956	0.637106535563	0.600626040197	0.530306888816	0.626927644945	0.642074689029	0.51169015511	0.732083897088	0.578646997414	0.69432900757	0.632717093659	0.677324515182	0.51134595102	0.498285767323	0.620209948001	0.576825898438	0.546470165252	0.671604538546	0.568762162683	0.603994185352	0.623127495627	0.673327773324	0.699408674984	0.640544866472	0.589980277762	0.605675837031	0.641227529992	0.589161639162	0.570662547212	0.574593443775	0.507844129587	0.636154020094	0.586180453117	0.625533645358	0.525765417	0.551249424662	0.562787479188	0.523337337745	0.513940928913	0.530879529541	0.54792022336	0.545753189916	0.551409091828	0.558658254557	0.466657390846	0.537136967649	0.514876093043	0.508857198193	0.447186002101	0.521161007481	0.47855760984	0.510064680997	0.504108353246	0.4907380943	0.473308481323	0.465600886741	0.541383619583	0.51281390353	0.527700418982	0.622003652563	0.522870501659	0.610377430309	0.469335145052	0.520056463451	0.57496890198	0	0.531201460986	0.613714803367	0.569563126324	0.536851562272	0.61827093213	0.651782900718	0.66029542872	0.567310640921	0.726358042844	0.744227344815	0.722415130416	0.559245573594	0.666952687356	0.745176477084	0.541277978584	0.641212269001	0.52436491501	0.634381334372	0.667037111167	0.662905478243	0.595379601934	0.573651518993	0.619583310087	0.562033166425	0.60553678192	0.509211381954	0.594495462613	0.629083079882	0.653618803032	0.628413717467	0.702975943917	0.611593370608	0.581491698803	0.760871300042	0.705773632589	0.502148664285	0.597129789453	0.514025652924	0.55725220635	0.652900958932	0.613192703207	0.632792957534	0.621487272954	0.568298148746	0.604537418956	0.699800134362	0.533346514736	0.518941265971	0.520252752092	0.529161183008	0.553236152566	0.580143863211	0.625426922399	0.552290404761	0.556953599804	0.517139308008	0.551106756679	0.557986096538	0.603161319984	0.701425184859	0.490460072268	0.596728206638	0.479546152358	0.530238649884	0.485630456333	0.538818917102	0.444472600841	0.586470668805	0.521210630019	0.58036514071	0.518880102264
CS.085	0.596759023444	0.628212181565	0.534482434208	0.530002999271	0.568838199264	0.616654416442	0.539053443715	0.526167990035	0.464574936739	0.521244560059	0.589427671337	0.512015824624	0.523258399037	0.573102356049	0.564123531781	0.53366010664	0.538483494913	0.660278139456	0.569010575585	0.717870626539	0.611695791436	0.515774283249	0.48028459293	0.561326380164	0.622960894396	0.741707246216	0.607909846953	0.57111386071	0.51695747444	0.560468523508	0.557223544097	0.701813797554	0.593123932038	0.548744127779	0.608528214246	0.67583855954	0.644630813152	0.551469531556	0.749412057838	0.622706199944	0.715327021046	0.647831730152	0.641704017695	0.564858684549	0.604266209817	0.63320794841	0.603968532857	0.577539277151	0.70291112798	0.630841432915	0.628918280108	0.644762405872	0.686829558388	0.687982550193	0.659908417471	0.62777146602	0.633141961481	0.678899280616	0.640272316373	0.552656058036	0.59503016719	0.58876828448	0.629419437297	0.578932615286	0.617855192085	0.577354199786	0.569548058283	0.535603222556	0.551066828828	0.583970564226	0.531073504777	0.595038365158	0.596013891394	0.607864691708	0.601860499254	0.553787963547	0.531137381265	0.58234854173	0.584146385939	0.560698484513	0.549921664223	0.55857758267	0.565301546322	0.548598072891	0.547257511819	0.494678422236	0.542791722817	0.545682921824	0.504101492408	0.585069305338	0.573854429849	0.516284221975	0.588680057499	0.528887030626	0.469225217818	0.577758136587	0.531201460986	0	0.59932895796	0.538125822489	0.566826481818	0.558514065257	0.669085767619	0.677014324492	0.517789019008	0.702813435218	0.711314223029	0.74558967963	0.603514261487	0.64431077671	0.746180458666	0.528381717872	0.631162987013	0.55029412281	0.636181045142	0.641816970528	0.672386832741	0.636044949712	0.602271136963	0.665868517185	0.58996916083	0.578925511198	0.590961131654	0.658266216946	0.665510672213	0.671441283409	0.541801221483	0.692048594559	0.64098597681	0.532529811872	0.759281107842	0.744270246016	0.54397804333	0.647863802343	0.562299513055	0.576831652599	0.649592292965	0.651799279715	0.642304691409	0.641499681144	0.598530393905	0.633364240572	0.696800373553	0.611952322351	0.546768739646	0.540947287512	0.592096732832	0.628733303186	0.607916797217	0.644785533538	0.576076530035	0.608404169696	0.546146793074	0.596961848875	0.50952469803	0.620469147317	0.698128208069	0.552334414848	0.653183868373	0.547100100646	0.541812280593	0.573765927483	0.585682462104	0.543992548579	0.621236966327	0.589717121909	0.632322262269	0.564570191574
CS.015	0.643202594762	0.681121030704	0.570692043632	0.602466937235	0.572508006018	0.68731094086	0.629769912551	0.662770017004	0.577929754757	0.602241015052	0.642101809161	0.539523676672	0.558776782218	0.570821073325	0.519716555685	0.588934394916	0.628909440068	0.709420917542	0.6620565782	0.721946075451	0.695843101935	0.665354458744	0.636262895029	0.681396552696	0.676985712734	0.757597749971	0.55025431339	0.621934382207	0.578865924259	0.645472650783	0.642204438533	0.739698130858	0.66266264534	0.662766056719	0.631235962446	0.712032124175	0.699406971199	0.624035865601	0.756621347958	0.661787013019	0.755930016965	0.697109494702	0.685270186063	0.617798014299	0.586246069381	0.702669869927	0.661299957364	0.675649610617	0.760426662596	0.713205582659	0.727764312317	0.711998392985	0.738060734526	0.776221584017	0.73088318461	0.709287525016	0.681248941876	0.71865193205	0.681552095912	0.663977145921	0.615517345715	0.598713287256	0.687308059154	0.616172036958	0.63764661106	0.593253336976	0.670433714744	0.606255677813	0.644536740475	0.603752348292	0.62723962789	0.659204660562	0.652485066598	0.651265203344	0.608330246997	0.614088130714	0.657102292169	0.583284158585	0.604843628533	0.559609123542	0.624872426086	0.609107009614	0.561923280701	0.597326684546	0.600125800633	0.570150453221	0.583646522032	0.589569762945	0.629073835104	0.653576394157	0.65291014849	0.544311436463	0.560354536215	0.597387519608	0.623815431726	0.573720104108	0.613714803367	0.59932895796	0	0.578063857777	0.532168618998	0.657851324879	0.601308521028	0.696617148589	0.5802820208	0.76157014379	0.757255631304	0.790851709753	0.660673137535	0.704745411222	0.753641490541	0.643128282177	0.70004561016	0.579726218916	0.705665579259	0.689474212473	0.699232145024	0.687431022466	0.665704113754	0.732685237667	0.649901340358	0.659721027129	0.581733077404	0.669586906949	0.689439901088	0.726101359579	0.64561012	0.734543081324	0.707980243895	0.618440522068	0.782491130933	0.781585822764	0.635206717879	0.693956374962	0.654763253284	0.670529489507	0.691130364381	0.700064417087	0.665735852641	0.693968799399	0.676085431178	0.702565673797	0.783233189302	0.654334498453	0.586652844209	0.577335854457	0.586653077724	0.637651425139	0.622251331884	0.693924542191	0.610535523405	0.655004961723	0.572263963227	0.564557937483	0.615628606104	0.607929297532	0.750145897936	0.608452505811	0.626166089067	0.583192613182	0.567210582162	0.570610898124	0.551229928097	0.593055113636	0.525570838042	0.552594597903	0.549095233663	0.592335587628
CS.238	0.588162014917	0.610344824463	0.577726921497	0.567384857861	0.548382705401	0.630638573349	0.612874635896	0.606813642919	0.542925592837	0.546996050393	0.636586261455	0.519700124705	0.518924241855	0.563951096746	0.566945118105	0.579233732722	0.605884819808	0.644079668819	0.59323393741	0.695467535479	0.625249561648	0.550255991645	0.571681596208	0.59904540475	0.606110747736	0.744896386506	0.587424788176	0.587709199646	0.554432059899	0.596852259864	0.582714082372	0.681128908936	0.642824442452	0.596155055685	0.576879932509	0.670059421554	0.650899631363	0.575365034883	0.707397314565	0.62025015189	0.70478737705	0.633541336762	0.673680805373	0.58056782995	0.560712535835	0.617237790649	0.614838798668	0.590930783352	0.664310579136	0.628384598131	0.631842733164	0.621796942873	0.680207429731	0.704440940648	0.67542873369	0.636406456081	0.626210056593	0.644153459254	0.634639263552	0.587235897614	0.618409463967	0.567905734988	0.662841841782	0.612672704327	0.625522770197	0.5739429906	0.584016081291	0.594161364752	0.574641483782	0.578603333381	0.608285664402	0.610195509237	0.599397778332	0.63881413109	0.592915242011	0.580667973151	0.599946462466	0.596400112493	0.59240030513	0.560517433747	0.617380955841	0.56595866815	0.586073134226	0.579474096295	0.591339027111	0.570024170051	0.53861559605	0.550475655341	0.588142072429	0.61561334191	0.588265363767	0.517932512868	0.551870501719	0.555969740467	0.559942448744	0.579970656862	0.569563126324	0.538125822489	0.578063857777	0	0.516304836312	0.573914313537	0.612230549336	0.685294927995	0.552001486656	0.674213112951	0.715378418707	0.74249517326	0.591768101388	0.604389276485	0.74039975475	0.56863398883	0.637680785788	0.559350379752	0.651115870251	0.646578677161	0.688786176137	0.59998222869	0.606084592929	0.644622376628	0.605145807133	0.612357363893	0.538940600736	0.619901212841	0.631265087916	0.665241448968	0.598624567182	0.689233845557	0.64231337814	0.582155597895	0.730274099012	0.706434294586	0.565269002672	0.633464931971	0.607173571849	0.612229240674	0.634962048139	0.654969873276	0.662177265193	0.636518004451	0.605491695233	0.629291108522	0.70612276181	0.581121009863	0.52876359269	0.579440809204	0.536847397983	0.590208893079	0.592182073087	0.623124988761	0.554520735472	0.582200043221	0.559857290179	0.575859485228	0.546972773901	0.570670732853	0.693347343244	0.589335802128	0.623667637277	0.564470826222	0.582019749525	0.563167080015	0.573408463056	0.554781133939	0.607117566722	0.571288404663	0.579634469991	0.572133887585
CS.241	0.612262973883	0.683103985407	0.476239139471	0.516263265039	0.57312613984	0.668482059076	0.56261165017	0.583715368849	0.531343414408	0.514188473219	0.651360588902	0.512884039975	0.523528787625	0.52334781628	0.527692841086	0.591742870463	0.592915396203	0.686492486159	0.623579195307	0.735569548764	0.645552224484	0.622378588082	0.600860224187	0.650991754685	0.659045143528	0.765650509795	0.575179121823	0.555839221887	0.557249098584	0.576401043712	0.561228879212	0.712103837966	0.67480094951	0.657476488346	0.586886350464	0.709418809854	0.678434053414	0.559699088986	0.758455643178	0.650305449928	0.747129954757	0.679263436708	0.689210778227	0.544644489164	0.545474378067	0.670188556683	0.624359700957	0.617623643221	0.732936637364	0.658772828643	0.686856313931	0.66872262707	0.715837000216	0.753994072594	0.701494711344	0.671986334738	0.656278051574	0.699492061821	0.663286903773	0.635032846655	0.606813993195	0.549871429131	0.672842439844	0.58889686469	0.623416773943	0.543371453099	0.600459176771	0.540153269899	0.563431051019	0.551514311429	0.564590534187	0.591239342778	0.613063671794	0.644630521973	0.588633232173	0.532009724057	0.569801774291	0.505456202006	0.550614526147	0.505453085554	0.560480072455	0.550767563783	0.527295112401	0.580016269363	0.519566200231	0.544680621932	0.484641901744	0.573073872374	0.580162944456	0.609719463801	0.650832600056	0.52576598351	0.612653412663	0.54075230249	0.568864913874	0.569463322822	0.536851562272	0.566826481818	0.532168618998	0.516304836312	0	0.663980884564	0.632097949787	0.692598543573	0.532321773013	0.771157129626	0.78388919851	0.773360540057	0.62875179697	0.685664967701	0.77993375127	0.610997367281	0.690292524665	0.531216853455	0.705455012277	0.69609341697	0.705632856837	0.653566164397	0.631230187548	0.714054680966	0.620123160042	0.669450132728	0.521338036756	0.669340640047	0.680811775233	0.719887109394	0.652181098343	0.731939252438	0.680638550333	0.600541958842	0.786673772823	0.766123621092	0.541681025436	0.671079997262	0.575611667532	0.648570563105	0.685063361321	0.687674781183	0.683954048233	0.666327595007	0.640337280107	0.666687539057	0.757337232197	0.597371569248	0.509025895558	0.514405642519	0.522627378661	0.611786849934	0.568987827177	0.68826673223	0.548067507547	0.60004385748	0.515638485679	0.567221708734	0.574387459375	0.573700058716	0.745197878786	0.519846169143	0.615823950269	0.493958864345	0.506803424995	0.534541364968	0.571797292763	0.50202460153	0.561193168351	0.527448721327	0.590713785732	0.536823930577
