CS.219	CS.022	L.002.M1	CS.217	CS.257	CS.084	CS.101	L.025.M1	CS.265	CS.281	CS.280	L.035.M1	CS.028	CS.017	CS.010	CS.367	CS.076	CS.368	CS.382	CS.115	CS.050	CS.063	CS.117	CS.161	CS.360	CS.067	CS.155	CS.334	CS.056	CS.065	CS.232	CS.302	CS.041	CS.376	CS.378	CS.236	CS.282	CS.375	CS.205	CS.136	CS.126	CS.224	CS.203	CS.213	CS.292	CS.147	CS.395	CS.166	CS.256	CS.369	CS.386	CS.214	CS.389	CS.178	CS.148	CS.372	CS.183	CS.181	CS.268	CS.254	T.CS.089	T.CS.050	T.CS.058	T.CS.067	T.CS.040	T.CS.062	T.CS.071	T.CS.003	T.CS.029	T.CS.014	T.CS.079	T.CS.057	T.CS.069	T.CS.001	TFS.024	T.CS.128	T.CS.144	T.CS.159	T.CS.131	T.CS.167	T.CS.134	T.CS.100	T.CS.126	T.CS.178	T.CS.097	T.CS.120	T.CS.161	T.CS.107	T.CS.124	T.CS.111	CS.237	CS.103	L.034.M1	CS.082	CS.006	CS.356	CS.242	CS.246	CS.085	CS.087	CS.015	L.024.M1	CS.110	CS.088	CS.241	CS.233	CS.150	CS.113	CS.151	CS.228	CS.345.0	CS.191	CS.363	CS.347.0	CS.207	CS.308.0	CS.364	CS.212	CS.044	CS.188	CS.361	CS.331	CS.163	CS.152	CS.080	CS.202	CS.320	CS.223	CS.319	CS.158	CS.339	CS.194	CS.112	CS.322	CS.318	CS.270	CS.393	CS.326	CS.255	CS.390	CS.145	CS.253	CS.262	CS.370	T.CS.045	TFS.021	T.CS.049	T.CS.026	T.CS.036	TFS.027	T.CS.061	TFS.025	TFS.020	T.CS.066	TFS.022	T.CS.055	T.CS.064	T.CS.043	T.CS.031	T.CS.157	T.CS.109	T.CS.141	T.CS.095	T.CS.151	T.CS.142	T.CS.166	T.CS.152	T.CS.158
T.CS.079	0.648939290177	0.596980641434	0.575782281006	0.697050612797	0.68729787439	0.689420899074	0.721443285258	0.673587276298	0.719287058108	0.657166668023	0.693552427465	0.546010959235	0.681215740289	0.688563923777	0.717160708826	0.57850116402	0.620518461555	0.6185539434	0.601674306756	0.602651789894	0.649158156074	0.62230466633	0.668350955134	0.555822911021	0.590006963605	0.576181027302	0.606168234302	0.563158410875	0.614936500474	0.588283506057	0.657102144384	0.568147977464	0.606365112184	0.519158183089	0.631428884225	0.684029650744	0.556724204093	0.562966568478	0.553817492074	0.598598485312	0.596670412062	0.619439569194	0.654493232261	0.562761174982	0.602211901315	0.544938295167	0.592891473713	0.587958779883	0.566473957433	0.610945204287	0.590669405836	0.5883550481	0.529567182438	0.616625919041	0.583180658307	0.567056919923	0.576347769672	0.575955620866	0.644579068884	0.55170213228	0.613852586958	0.625296959789	0.650930330383	0.624111325596	0.662535277062	0.655829041722	0.641153796683	0.676170585381	0.638525343811	0.652039313651	0	0.560661703095	0.609581063384	0.53956229631	0.629413235745	0.657516152636	0.689419323891	0.731686904123	0.674893140679	0.669174415639	0.662416963137	0.713176018802	0.645463094731	0.692615042893	0.720299409736	0.632010765608	0.662004395147	0.689910306542	0.695224889403	0.640491977116	0.608718006264	0.676757717167	0.64268370402	0.693748638	0.654362883973	0.603768100225	0.643057385248	0.659266723853	0.685278180789	0.64274932663	0.709449743551	0.696151836063	0.607607340608	0.656702319424	0.70191717027	0.69880612245	0.58599005295	0.652835470757	0.616380584395	0.623320370338	0.598473837993	0.678721174916	0.541839746892	0.572564775364	0.567836661353	0.585542982921	0.550432080881	0.566881932148	0.628243498639	0.583074631413	0.562302094159	0.611882087843	0.614470050996	0.628298320448	0.595003620578	0.619867447779	0.557916197139	0.529245023933	0.556659347168	0.614466086151	0.578074392	0.547859513099	0.59788849579	0.54190710199	0.526118008797	0.572762079609	0.638500302306	0.565963863253	0.58089999491	0.580848249189	0.60074223781	0.641902770162	0.559540559557	0.563174241913	0.630708483235	0.626924680443	0.524596366491	0.558161580277	0.676221549476	0.648964836533	0.597206417754	0.584386040186	0.68500543845	0.70636609615	0.692430660534	0.634289196624	0.644927199837	0.614293907933	0.623944714198	0.655106196919	0.713693503691	0.674971976498	0.724605221663	0.664887795507	0.647809572207	0.643971322869	0.636075638168	0.67246400121
T.CS.057	0.690889648916	0.638866026831	0.655121105394	0.69575813979	0.69100773528	0.711581766336	0.737434855673	0.688585956737	0.753896082402	0.669956504154	0.714569771787	0.609865253965	0.706029494329	0.723671779755	0.732956171332	0.608828154031	0.626742892418	0.656429607342	0.615203884267	0.619554655281	0.672450542025	0.691740173728	0.669268764692	0.618802783024	0.623094786689	0.586139452851	0.653889636324	0.640586251689	0.679921388046	0.622728460691	0.685043985987	0.585861895529	0.627163930806	0.581307926112	0.643490630281	0.688918585559	0.630977543433	0.60506941907	0.626551324701	0.648638359816	0.635147739081	0.629125635432	0.681500173191	0.617625833848	0.658623817056	0.578541287905	0.647505822071	0.648940527494	0.626049896332	0.638310692144	0.630474978809	0.630442883735	0.596280970363	0.612777455212	0.611104336936	0.631527428499	0.63325274979	0.64105736039	0.666379338994	0.623317289019	0.651101006989	0.65784233274	0.657939725976	0.637305253977	0.670147056774	0.679857582918	0.670529470039	0.684645285711	0.676437721321	0.679383658801	0.560661703095	0	0.630893761114	0.593973382986	0.637659661622	0.69521587888	0.710816624539	0.759862956078	0.705489987569	0.696306283483	0.668387182808	0.710993817119	0.665160096763	0.715191114593	0.722348763532	0.644999031043	0.702638940335	0.708949540652	0.708538339629	0.670241458492	0.642806269003	0.686591392785	0.638924134683	0.7262652423	0.668690163104	0.594214962326	0.66723914463	0.674450906135	0.714946832144	0.672628210329	0.717807680107	0.693331368086	0.639004277602	0.678027977672	0.726311793294	0.705602502155	0.608648042301	0.654067619271	0.67654886013	0.664282120158	0.65280398299	0.690132439419	0.619361623345	0.658046002811	0.651024411783	0.621625037068	0.619150292424	0.568155641716	0.644682584485	0.60859430143	0.599749812655	0.667600621888	0.659644411397	0.665979324483	0.638472666241	0.619037395924	0.618290144091	0.614396557223	0.596677846399	0.656713557139	0.630042683637	0.607524578143	0.631396456216	0.591021684577	0.60532429899	0.590797185429	0.670815246874	0.599671468714	0.656160931118	0.639481001958	0.643097171491	0.634246752202	0.557608537735	0.616900947739	0.677264412502	0.632603864196	0.58482266013	0.564921573686	0.701875970386	0.645563827531	0.615275729149	0.60539854239	0.703705347963	0.718283508938	0.705372785482	0.675115997099	0.676016513141	0.667396317611	0.648556243659	0.670642664243	0.721909063405	0.687772478754	0.736300519765	0.693433870732	0.672432583059	0.667621780101	0.650370558362	0.69581568168
T.CS.069	0.599729598086	0.625040993463	0.654841104832	0.600540248501	0.659932144034	0.609090911312	0.611483333093	0.647446023701	0.609743335538	0.534203566442	0.581245781562	0.528555957444	0.588917718795	0.628067207509	0.768499382802	0.701142903259	0.634935097238	0.498373440977	0.490298323636	0.686240634389	0.710592428242	0.6766571167	0.591836873689	0.652772614359	0.531246256325	0.716944097224	0.512578685241	0.613853247681	0.632458363242	0.556674084373	0.568311622519	0.653674318183	0.619161245563	0.583569096289	0.690306868227	0.714059641858	0.581950630483	0.585106494699	0.61009129469	0.587627837368	0.451578826683	0.713603567275	0.546841037473	0.623543818457	0.594879174964	0.59146630611	0.604557099722	0.614436932701	0.573853134192	0.680823872937	0.679758841106	0.582880837183	0.573075929236	0.545054751696	0.628201372487	0.560265646183	0.680350912753	0.571338140136	0.656458971674	0.583979201497	0.466506272894	0.59625360768	0.556056490737	0.422707639442	0.553613231066	0.520731849208	0.458614858469	0.496623884768	0.588016624951	0.512866747318	0.609581063384	0.630893761114	0	0.650100102867	0.515345110725	0.558296988467	0.554924586603	0.623168220121	0.534662309091	0.54845629064	0.520005408483	0.596732884029	0.503047756794	0.565043118639	0.559693455938	0.525028840942	0.578387242806	0.5402759744	0.597720469439	0.550134030155	0.628528829229	0.609597506102	0.605963997408	0.582251269811	0.581625175145	0.629498452505	0.538448137495	0.54792022336	0.595038365158	0.641629074689	0.659204660562	0.626363480105	0.620679774138	0.687282286616	0.591239342778	0.648732049105	0.559930144913	0.585406999091	0.573189097883	0.633651651922	0.73583882653	0.518813839005	0.57148878491	0.645328108933	0.652206180644	0.670203209017	0.671089449091	0.573079337995	0.543834427632	0.536855645026	0.623237419554	0.555264992568	0.631982965763	0.492870509683	0.594330810244	0.64020847039	0.508875399093	0.542611805092	0.563622537315	0.637701906138	0.633049710025	0.66191433637	0.628904712143	0.595023209673	0.549635472973	0.589815495462	0.638956040567	0.577484917644	0.560899713613	0.58821807658	0.502535186102	0.703012608758	0.620035842612	0.579398717244	0.496012564434	0.578821574455	0.553569733109	0.655649745326	0.589870979481	0.502328201391	0.495816390343	0.487337972371	0.512395957894	0.577650815766	0.51892050579	0.551980885967	0.523538586363	0.499717311603	0.537887508272	0.598662977011	0.561775263076	0.59213744653	0.579314845377	0.540867478047	0.574295245015	0.510332475042	0.512958648322	0.525306294188
T.CS.001	0.67060279608	0.644318778012	0.637109265104	0.707622753577	0.673950704309	0.697497821876	0.724544863698	0.683364014668	0.723470394439	0.675765574376	0.726983810849	0.600960786883	0.684447147174	0.696740590801	0.713678246659	0.578106450061	0.642044259595	0.668219011101	0.64723591051	0.612110400076	0.663557480676	0.672716742616	0.682655856138	0.608128278379	0.584186083298	0.595973196865	0.649168166965	0.583093992395	0.646388056695	0.661029860683	0.685438753592	0.646495503928	0.62966440009	0.576291688048	0.636205491658	0.674891829634	0.620007724827	0.628373164501	0.579845343049	0.616222957785	0.661083245947	0.667335521972	0.686949183515	0.574797401154	0.626983137329	0.579810631366	0.643673755463	0.624022954982	0.562470826638	0.611982577611	0.623630870748	0.645524852459	0.594279176368	0.660078436025	0.591924710918	0.608012776796	0.617426758329	0.626628086605	0.653671619644	0.61155727775	0.651859666769	0.673783574705	0.666455409339	0.675826430971	0.69343248265	0.678346653746	0.688867651137	0.716025861266	0.661960945403	0.694033308987	0.53956229631	0.593973382986	0.650100102867	0	0.66597994334	0.678300678992	0.70676979149	0.738997168617	0.707319005349	0.714850082843	0.696045606662	0.725005767769	0.703279801748	0.70800554173	0.74308331184	0.66952449663	0.682796120008	0.727642018096	0.700371353082	0.699583500703	0.647181415178	0.683447547009	0.621485807749	0.715058920383	0.682004663954	0.63513283675	0.67931486393	0.693809104408	0.676278513188	0.681351754016	0.727236323129	0.725198430511	0.601348439387	0.697689539799	0.729428295999	0.69844448432	0.623702801089	0.683432958371	0.661661714865	0.630781201862	0.62954142813	0.706572210193	0.592151074051	0.587774454922	0.598811777075	0.648047759306	0.600492193585	0.642796588648	0.649582594421	0.65064922739	0.623955963757	0.634825626287	0.650143834934	0.667485529528	0.662914771084	0.683479635613	0.608042585837	0.623295303411	0.5955974429	0.62314082119	0.654463937147	0.586947409713	0.596789564665	0.549726488531	0.549033222077	0.583214244023	0.649165212695	0.604146349305	0.593367563764	0.658067237644	0.645990964613	0.626195420086	0.558742634275	0.609410832663	0.691122487632	0.674220952864	0.584710875145	0.558414167367	0.699306320896	0.67299584283	0.665552552133	0.644317118981	0.712636419645	0.72104535535	0.720229129723	0.654303129244	0.68074735506	0.685347396154	0.653366595531	0.709008450071	0.729059875773	0.713013548077	0.729401571659	0.705302718235	0.701188498665	0.697170619869	0.695342132591	0.705290082596
TFS.024	0.603550506799	0.608691410878	0.628297260009	0.583523694185	0.618775298397	0.61727307267	0.60365448753	0.615361775561	0.64299117721	0.521505876165	0.56476078702	0.545480835831	0.600613846635	0.614036896758	0.721654650311	0.712942950623	0.649438460777	0.549379926306	0.503860818347	0.662216127287	0.670844962796	0.674420708929	0.567099658589	0.638475045368	0.58482351276	0.713088053937	0.554148443101	0.656722373873	0.659794357801	0.579320245061	0.602447140568	0.685246348429	0.617378098144	0.591260882702	0.672211214426	0.680083712197	0.633952554335	0.57167029038	0.663985210906	0.597964566027	0.51894241731	0.725648676328	0.515971375957	0.646420530945	0.606242450865	0.609329139995	0.642977735933	0.659588274971	0.629431765377	0.727635346894	0.685471909868	0.635297370691	0.626257367923	0.58533206218	0.666772155999	0.610648042348	0.703356472467	0.615950109432	0.653392482577	0.606111050567	0.536538029832	0.595547648206	0.55773570858	0.488891395417	0.515841826196	0.52726984202	0.512306795575	0.510146760811	0.607553740394	0.566147689405	0.629413235745	0.637659661622	0.515345110725	0.66597994334	0	0.61036112729	0.558645663303	0.644614794977	0.561589429453	0.538494041521	0.534734105312	0.600723942963	0.515991126445	0.578441738037	0.566571237996	0.531180099729	0.599715712367	0.530336259725	0.577478398054	0.529947744725	0.648892597076	0.613398230204	0.572101684661	0.620412027286	0.556873397967	0.656648006845	0.517718810186	0.558658254557	0.601860499254	0.595230166572	0.608330246997	0.580180921832	0.633573320922	0.64323233326	0.588633232173	0.655358450068	0.589309480052	0.545321346399	0.606054460863	0.620845147423	0.736841619433	0.513102743368	0.595611911839	0.652118089629	0.677062686071	0.646724982896	0.688995581692	0.622759565675	0.521475138272	0.573815271857	0.627434084136	0.584957938036	0.62703525001	0.525315804613	0.557206631639	0.647985859786	0.575268483976	0.616641132232	0.590358475611	0.627279915912	0.608466413641	0.696094182738	0.615216197039	0.614333875707	0.59432860038	0.615807862543	0.640093422937	0.612261439828	0.592498510086	0.608476952905	0.539708496613	0.721217190012	0.627224605161	0.610596036049	0.543116243181	0.496689793468	0.592712265397	0.693324628983	0.595150573489	0.467517793965	0.510215947087	0.467489759043	0.49151715034	0.56985764499	0.505446957656	0.540313999929	0.522964086021	0.505769056141	0.523459680244	0.5706389381	0.559520547779	0.547109299898	0.583309201032	0.530309973316	0.538945138783	0.519205302573	0.53830757986	0.519719127856
T.CS.128	0.532812965387	0.630174270124	0.635002370194	0.596484570898	0.602829838765	0.552316814101	0.581022214176	0.682162454436	0.477125696231	0.551979454657	0.539759039658	0.584505487964	0.529050914785	0.627807633178	0.731981177875	0.727929999644	0.610887670897	0.50336459189	0.594535741931	0.658541748296	0.669443401091	0.665204919283	0.593428177487	0.661030996062	0.592182485316	0.727075160858	0.508393978097	0.671720296482	0.635511777121	0.616218343373	0.545134847097	0.699034034349	0.655448617689	0.624089542556	0.690988243084	0.677767558216	0.639057271653	0.640411191911	0.663506255813	0.61662659933	0.551104107574	0.739888993504	0.604707210418	0.638517199876	0.582963600332	0.594862783652	0.582418127349	0.644212145967	0.615374829014	0.686623816319	0.667202310927	0.639329657697	0.599109273683	0.589040760746	0.670647743886	0.574218349592	0.700660233991	0.600437023623	0.636864652275	0.611483129993	0.580511945346	0.643791011399	0.577658590174	0.599931230257	0.529020207179	0.548328113311	0.580922344769	0.568294238391	0.612705143209	0.562578750184	0.657516152636	0.69521587888	0.558296988467	0.678300678992	0.61036112729	0	0.551463128583	0.530625565359	0.486647622639	0.56372386641	0.563513698979	0.546117323397	0.511416814929	0.482220188245	0.532570628697	0.550105079284	0.509092695137	0.525492690907	0.541176450811	0.5724219964	0.622038632609	0.567059152092	0.576850588972	0.533163097698	0.578463536669	0.698983352178	0.522528666065	0.537136967649	0.531137381265	0.649748207668	0.657102292169	0.629114314951	0.617847832248	0.711687588307	0.569801774291	0.592678810365	0.534619203431	0.64266086062	0.576757382617	0.628814884778	0.745128695898	0.57580430397	0.618219855718	0.686024907086	0.655696927087	0.671924903141	0.690528666083	0.687306832851	0.605709676872	0.682497726118	0.670279230942	0.513261612603	0.634536998462	0.528917085959	0.610472169997	0.67288775481	0.575120776732	0.596169109026	0.614261922953	0.610109116994	0.677004781358	0.72359866838	0.632941546225	0.655275155128	0.622648839829	0.633151342435	0.67171603468	0.583121394869	0.570299361288	0.63055803571	0.588721648147	0.705954429746	0.632923101602	0.617166824883	0.624164234501	0.627216473192	0.638327125831	0.70224934284	0.560008501267	0.592805515333	0.607347887817	0.612100062542	0.527696507007	0.53610265011	0.509932026365	0.575027775958	0.567173479482	0.592691312791	0.581348220806	0.591860830919	0.523997438449	0.641796293104	0.537086849903	0.59204414439	0.657122052942	0.52183226469	0.531678498217	0.515310498496
T.CS.144	0.627627129115	0.660860085571	0.674820468269	0.529763621127	0.559113759298	0.615520304354	0.544615102283	0.615954638236	0.539964648246	0.508143067385	0.452806231356	0.591556025718	0.561056760374	0.561086630669	0.735557071454	0.762607103194	0.687600577906	0.525874169139	0.519647013312	0.704161682666	0.690484421583	0.739927726469	0.594045753711	0.712607605484	0.619273373096	0.763822727756	0.582748538301	0.696768981164	0.697868193044	0.612530716765	0.589354741657	0.731344640055	0.690187024388	0.672820463217	0.710659356592	0.718882441013	0.695821005917	0.636632409449	0.699781121888	0.653691197402	0.537143081562	0.765479048186	0.538652715767	0.692354130458	0.649509793762	0.66773736887	0.667120841716	0.692887341528	0.651498288513	0.759232181763	0.705442787343	0.654273068267	0.670500030149	0.596336803852	0.682451612694	0.638783315323	0.749377025633	0.656819550844	0.689912818529	0.679075894288	0.568761010363	0.607596643267	0.542939349978	0.540983682637	0.487533105532	0.499348749778	0.516611623309	0.462618362369	0.636635230531	0.571494647146	0.689419323891	0.710816624539	0.554924586603	0.70676979149	0.558645663303	0.551463128583	0	0.552741644011	0.475976981916	0.447024636295	0.474742976143	0.502919439406	0.491596409891	0.479173403901	0.446215029292	0.500797465883	0.556150360455	0.466130295285	0.52664043648	0.478986155143	0.684590878146	0.588534061252	0.533063797656	0.581409359792	0.539711852127	0.696551890802	0.491312151258	0.51967779222	0.579642477372	0.586936628089	0.541902963427	0.537225667212	0.647853514346	0.640114837881	0.505508748484	0.630749540578	0.608728341384	0.548760964219	0.608378201491	0.648834956479	0.797107507498	0.490265255388	0.67619376676	0.728445594369	0.695819622422	0.730224552516	0.74076681516	0.6738209681	0.539503397147	0.638740382647	0.689500660097	0.586496513269	0.683985503157	0.540668892343	0.640093682549	0.663145923623	0.601538452598	0.662042297707	0.654916113682	0.673368860085	0.657905641125	0.753265594398	0.668662170352	0.694130538651	0.668899899406	0.66831154309	0.679889589342	0.631383269773	0.628177081602	0.668735143719	0.59479740143	0.769996652179	0.678696756091	0.660399513664	0.57097665211	0.587019958697	0.658578232036	0.734228071767	0.563568915717	0.492995146685	0.579329611381	0.569393051831	0.491353543833	0.489812766455	0.477866076308	0.510407735142	0.511914050145	0.499557823583	0.530310649196	0.514286560924	0.461560924302	0.493339833239	0.44442395578	0.445082201299	0.484888787448	0.497118600175	0.512025872413	0.478461505232
T.CS.159	0.593378274532	0.667908480096	0.701885883515	0.556577343729	0.612845479669	0.563603931031	0.552749908824	0.677223410896	0.462800839563	0.541845740278	0.523034859336	0.636417550895	0.529572790769	0.611211616788	0.719439008069	0.774857516114	0.672487368957	0.568353199616	0.647870395054	0.700562768921	0.688943191778	0.730592195802	0.585440763785	0.727505837953	0.661150058206	0.787174976137	0.586879901508	0.741806870111	0.705167094936	0.672199887447	0.552037430904	0.764588918604	0.690710556541	0.705103886247	0.72743137956	0.722424708766	0.705027991669	0.689046165967	0.748569110998	0.673077267065	0.59710262618	0.791130521547	0.610836411054	0.724276269319	0.633231850926	0.688460552913	0.66436523675	0.695711084471	0.678103169203	0.757770538876	0.730153226028	0.695644056403	0.693334879717	0.632581213576	0.70737172987	0.665557711011	0.77094290517	0.659149807026	0.693493974434	0.68963594881	0.619557146498	0.623537705301	0.594297376489	0.626801081102	0.565913271975	0.557211600062	0.597638045269	0.588601943286	0.646350323677	0.603359631857	0.731686904123	0.759862956078	0.623168220121	0.738997168617	0.644614794977	0.530625565359	0.552741644011	0	0.519279614224	0.545534452967	0.591653466522	0.543445423702	0.546150041251	0.48527257099	0.511161988504	0.587903772745	0.49306943845	0.538802017547	0.504714636346	0.594322666466	0.678154785006	0.553922434238	0.630681752547	0.538098801229	0.59422548916	0.748134322887	0.543291151595	0.53666471676	0.532445223499	0.67112649076	0.615465205064	0.613228599781	0.667596693525	0.725011890945	0.556854724958	0.586068168329	0.575645489508	0.646461781971	0.642108379817	0.651124498722	0.797174789802	0.570467979203	0.683517631317	0.738936847886	0.700680247534	0.727205385113	0.76541154836	0.731606758297	0.622531064736	0.734175525171	0.730793647139	0.568413545063	0.688614455021	0.5723908431	0.646651264849	0.689185171227	0.630177286227	0.70424249404	0.690503181061	0.682955738089	0.707260087316	0.793172241963	0.678773250949	0.725880256758	0.697735689371	0.683745122791	0.70508415507	0.613840401962	0.615903393684	0.69501762747	0.644204071205	0.76254793764	0.699791504768	0.682539625518	0.639336787652	0.655316267305	0.69103669824	0.747729791814	0.543636413411	0.615435277824	0.658917078894	0.672595634112	0.53291346335	0.549570250255	0.531143904366	0.609107338558	0.577539235636	0.628451371542	0.607510509968	0.589792581241	0.50024024478	0.628912737094	0.506949508065	0.58789362186	0.649429396195	0.578010720116	0.594534123124	0.539462589977
T.CS.131	0.584915426236	0.671465021546	0.647210330931	0.550388227902	0.58716506149	0.594401728424	0.546589708802	0.665203484534	0.476281700573	0.497434735211	0.452190767864	0.558637755178	0.557845026241	0.599065390273	0.749917038992	0.75017188443	0.662664587571	0.469146824174	0.525690368299	0.699215162049	0.687756573714	0.699944341745	0.601865492156	0.685585212135	0.617488133546	0.76377470724	0.529802046605	0.685248182297	0.675413053345	0.578274861746	0.55688427336	0.722953417284	0.674140689781	0.647443687943	0.696349998719	0.717965399716	0.659820865982	0.606622849873	0.67424056044	0.648805566366	0.494633245388	0.740567080829	0.521514993531	0.675449524944	0.624601100699	0.633202301783	0.61682028209	0.668583540645	0.629215760507	0.726394365897	0.677965465691	0.613746267931	0.636084504856	0.579845851404	0.682026526901	0.610296779454	0.733362604548	0.61505449134	0.661225269763	0.601903490145	0.516586463195	0.608857179618	0.508283161938	0.518186524664	0.501120609146	0.478204580703	0.489472558365	0.487686197123	0.618242201556	0.573883359883	0.674893140679	0.705489987569	0.534662309091	0.707319005349	0.561589429453	0.486647622639	0.475976981916	0.519279614224	0	0.473899815239	0.475004053118	0.51062564343	0.385830146992	0.46517559784	0.451253725507	0.469608242338	0.538031093919	0.398291865157	0.502938899012	0.476897158492	0.667497105832	0.587428436632	0.564169131668	0.522861943649	0.538642391048	0.686260025737	0.453717008211	0.436213694211	0.566073371637	0.598624833697	0.603642723347	0.54751581699	0.643822898555	0.655000797903	0.536056537525	0.622058279021	0.573981966663	0.585764926762	0.578033098418	0.635068975718	0.7818876497	0.517995449378	0.637769776074	0.709446100792	0.686908002847	0.709264595596	0.708874682316	0.656544857105	0.547417053066	0.632356204407	0.645200348487	0.544282676812	0.660599692763	0.48791816341	0.619589487269	0.651755844297	0.584369610641	0.617558341391	0.633846482382	0.669920858869	0.632107358925	0.73091204741	0.665148215178	0.665747215875	0.63990607007	0.646936317759	0.658845292321	0.595398975085	0.567544220687	0.64016984525	0.516302155462	0.738424959549	0.648336549755	0.617665830966	0.565470014484	0.591892200877	0.644249157672	0.721635044749	0.56573526301	0.5123567941	0.563207143311	0.536130323084	0.461249854223	0.480640586662	0.420713127645	0.541487509461	0.507305360325	0.530453659377	0.548171365487	0.537358693627	0.421766584696	0.564662184639	0.482921594963	0.483371075435	0.549083488845	0.435366012035	0.473065596217	0.388751274458
T.CS.167	0.615691841864	0.635524935653	0.64357273898	0.509932197119	0.561582738337	0.587860211326	0.532435980402	0.613808591058	0.562121020537	0.503432549414	0.472717562004	0.556980619758	0.557746942427	0.561688623729	0.731089908636	0.750948692846	0.665347958687	0.518081653713	0.525652507004	0.702319327998	0.662172758005	0.696223274553	0.586671393646	0.69507747264	0.630074981736	0.760369215681	0.565008393109	0.708115099184	0.693970701887	0.619854613843	0.57088125064	0.713482389961	0.685156247412	0.65018173423	0.686827328364	0.713839820222	0.683062159636	0.614433150802	0.695481340326	0.644823935396	0.519999156312	0.754713907108	0.537752101419	0.693349885053	0.619865587789	0.651010928512	0.656462778156	0.69662662879	0.662849844687	0.751634601571	0.697681479338	0.632548210292	0.64745105934	0.576696142417	0.68295267022	0.650456546209	0.740061809267	0.63649658619	0.66933554685	0.659178108258	0.570226578555	0.586100434189	0.533837487551	0.492233437103	0.471456427116	0.469429477457	0.533722391493	0.458977529219	0.627142130482	0.549414107756	0.669174415639	0.696306283483	0.54845629064	0.714850082843	0.538494041521	0.56372386641	0.447024636295	0.545534452967	0.473899815239	0	0.480972646692	0.54593239099	0.483478240842	0.508880281253	0.45433428996	0.48951824319	0.521415193925	0.4294354949	0.493435324824	0.433326965295	0.663241453451	0.580115022413	0.550922357954	0.582467305879	0.496624131014	0.68430250901	0.485677507976	0.512980106784	0.559021538857	0.561296009179	0.554509463232	0.46386620391	0.660834796466	0.627697674882	0.529611945289	0.610411080388	0.576356517121	0.55996043463	0.623122640033	0.645230864549	0.782921048856	0.501980850318	0.651132705253	0.706282554442	0.678450988465	0.714725676018	0.725126028442	0.650292154636	0.547474562417	0.634254764854	0.662882028002	0.588675289507	0.659162518357	0.525232718399	0.608055297955	0.638843595097	0.574782893583	0.654439958141	0.652188110549	0.667870448064	0.635807803541	0.754406539984	0.656212681664	0.695505296962	0.644504762147	0.643991806467	0.688309085462	0.591732756903	0.608311190985	0.642010000104	0.553270192904	0.754459792322	0.660413464342	0.659753747013	0.537449646807	0.539630919611	0.618660838131	0.708165517463	0.535364365011	0.496967138439	0.563490948093	0.526496506922	0.455944856787	0.42304056885	0.461148456123	0.480016063348	0.483613199875	0.499374520592	0.513788313096	0.455073681601	0.43988073496	0.491476018151	0.458472461183	0.422145154729	0.476427875087	0.456856717315	0.473047353563	0.454491477822
T.CS.134	0.620714815804	0.666604644275	0.64762353591	0.535117914973	0.594602908763	0.607609051858	0.545803427818	0.625470406609	0.57614843885	0.509946428878	0.4997138413	0.557919167871	0.579562671235	0.598132336653	0.726052287468	0.731130727415	0.662992707638	0.517693166109	0.502528296209	0.702739205854	0.67305709095	0.701161495907	0.573496264074	0.681359024814	0.597887239785	0.737148527768	0.562051219371	0.693406184726	0.698248697627	0.60601202787	0.570598230272	0.689360725811	0.656923171807	0.653761865639	0.686689805833	0.699174648612	0.663751751083	0.608934528772	0.68267114549	0.631140597486	0.514018059889	0.747913096764	0.536485947945	0.654991056832	0.638275597429	0.652887227646	0.6465685293	0.671799130649	0.664992020491	0.734825567902	0.688832695731	0.62362486188	0.638439280637	0.601936413833	0.674970599256	0.628378250535	0.734906189444	0.642333267239	0.686587684892	0.647297211349	0.546917145474	0.580417417474	0.539934431157	0.480171791564	0.488614560263	0.492598750372	0.513091629835	0.471664331726	0.600751784783	0.544209863469	0.662416963137	0.668387182808	0.520005408483	0.696045606662	0.534734105312	0.563513698979	0.474742976143	0.591653466522	0.475004053118	0.480972646692	0	0.539351574008	0.472679093343	0.512714935607	0.473679104208	0.520038099593	0.564852456081	0.471804181628	0.513573753534	0.479256346904	0.653726634021	0.599548609522	0.584811932556	0.583289936733	0.545422399554	0.668676336528	0.475051857514	0.508857198193	0.584146385939	0.562685471685	0.604843628533	0.540060432076	0.660680474157	0.660839357752	0.550614526147	0.629718140856	0.610346227131	0.546383798626	0.591444773689	0.635305760987	0.769939655862	0.479417643435	0.647562221863	0.697805723773	0.673456450428	0.700001379869	0.71837641304	0.640331781454	0.549503173826	0.597837724408	0.643460395962	0.593492827461	0.652701689167	0.543050817692	0.611382100265	0.610363255674	0.59675706687	0.632053720595	0.633756737973	0.645740140717	0.617527385498	0.732146441748	0.656476429697	0.67246570069	0.635457308034	0.647632252822	0.662036493928	0.616198524576	0.613078770012	0.651256514279	0.552910863287	0.73199877589	0.655865635226	0.652724353411	0.509834607189	0.54054567521	0.63628546764	0.706515656883	0.577982808979	0.504920818383	0.533068765315	0.538711519073	0.502399020961	0.489049969613	0.49100709289	0.530883814387	0.507004634211	0.479032185952	0.498120103341	0.516695014298	0.484266225522	0.527361998855	0.485597440932	0.461277171448	0.506057776416	0.465892147834	0.483071979073	0.454837691954
