CS.092	CS.277	CS.261	CS.104	L.005.M1	L.001.M1	CS.022	L.007.M1	L.002.M1	L.033.M1	L.006.M1	CS.295	CS.106	L.035.M1	L.012.M1	CS.062	CS.373	CS.122	CS.230	CS.056	CS.290	CS.064	CS.155	CS.076	CS.327	CS.060	CS.050	CS.377	CS.073	CS.117	CS.374	CS.128	CS.136	CS.232	CS.282	CS.203	CS.378	CS.041	CS.125	CS.376	CS.302	CS.380	CS.236	CS.375	CS.292	CS.182	CS.256	CS.183	CS.254	CS.323	CS.349	CS.359	CS.268	CS.181	CS.372	CS.177	CS.369	CS.389	CS.348	CS.214	T.CS.029	T.CS.012	T.CS.003	T.CS.071	T.CS.016	T.CS.067	T.CS.035	T.CS.014	T.CS.089	T.CS.056	T.CS.079	T.CS.022	T.CS.040	T.CS.034	T.CS.020	T.CS.100	T.CS.144	T.CS.111	T.CS.125	T.CS.107	T.CS.118	T.CS.106	T.CS.122	T.CS.139	T.CS.132	T.CS.153	T.CS.108	T.CS.167	T.CS.115	T.CS.126	CS.242	L.034.M1	CS.088	CS.356	L.024.M1	CS.237	CS.246	CS.085	CS.103	CS.087	CS.241	CS.015	CS.006	CS.110	CS.082	CS.189	CS.212	CS.187	CS.164	CS.150	CS.363	CS.330	CS.233	CS.336	CS.207	CS.387	CS.347.0	CS.078	CS.113	CS.308.0	CS.321	CS.202	CS.318	CS.223	CS.322	CS.112	CS.158	CS.320	CS.319	CS.285	CS.163	CS.194	CS.339	CS.227	CS.331	CS.270	CS.255	CS.326	CS.370	CS.145	CS.253	CS.393	CS.262	CS.390	TFS.027	T.CS.008	T.CS.031	T.CS.036	T.CS.043	TFS.022	T.CS.049	T.CS.026	T.CS.061	TFS.020	TFS.025	T.CS.066	T.CS.055	T.CS.045	T.CS.064	T.CS.158	T.CS.095	T.CS.166	T.CS.141	T.CS.142	T.CS.151	T.CS.157	T.CS.152	T.CS.109
T.CS.144	0.571729634501	0.536700059945	0.44727669084	0.552582309225	0.435755963209	0.59142691884	0.660860085571	0.444914276349	0.674820468269	0.611807253902	0.504796718598	0.592682622729	0.617055792532	0.591556025718	0.536307204282	0.551684119606	0.619219768666	0.561610217362	0.732550629989	0.697868193044	0.684626926834	0.616507533445	0.582748538301	0.687600577906	0.587355567692	0.652158942939	0.690484421583	0.696963503003	0.67246225778	0.594045753711	0.677983202867	0.577287623742	0.653691197402	0.589354741657	0.695821005917	0.538652715767	0.710659356592	0.690187024388	0.664194086682	0.672820463217	0.731344640055	0.52111911938	0.718882441013	0.636632409449	0.649509793762	0.60911536464	0.651498288513	0.749377025633	0.679075894288	0.649690220589	0.641156935332	0.761491903769	0.689912818529	0.656819550844	0.638783315323	0.692711918367	0.759232181763	0.670500030149	0.625870367021	0.654273068267	0.636635230531	0.691236625198	0.462618362369	0.516611623309	0.566178793673	0.540983682637	0.52830724821	0.571494647146	0.568761010363	0.642716134408	0.689419323891	0.580011064976	0.487533105532	0.500238494125	0.531173722897	0.502919439406	0	0.478986155143	0.527499153969	0.466130295285	0.558669233905	0.447235263204	0.480830979983	0.452431008298	0.516408149039	0.512629475063	0.480998454871	0.447024636295	0.48650355476	0.491596409891	0.491312151258	0.533063797656	0.640114837881	0.696551890802	0.537225667212	0.684590878146	0.51967779222	0.579642477372	0.588534061252	0.586936628089	0.505508748484	0.541902963427	0.539711852127	0.647853514346	0.581409359792	0.688868321424	0.6738209681	0.64584114819	0.759899065844	0.608728341384	0.67619376676	0.64394686452	0.630749540578	0.617133777851	0.695819622422	0.608761568504	0.728445594369	0.582820506749	0.548760964219	0.730224552516	0.522801478617	0.663145923623	0.668899899406	0.662042297707	0.694130538651	0.668662170352	0.673368860085	0.601538452598	0.654916113682	0.75015759214	0.683985503157	0.753265594398	0.657905641125	0.79725714029	0.586496513269	0.66831154309	0.628177081602	0.631383269773	0.660399513664	0.59479740143	0.769996652179	0.679889589342	0.678696756091	0.668735143719	0.492995146685	0.587892458288	0.530310649196	0.563568915717	0.499557823583	0.477866076308	0.658578232036	0.734228071767	0.579329611381	0.491353543833	0.569393051831	0.489812766455	0.510407735142	0.57097665211	0.511914050145	0.478461505232	0.44442395578	0.497118600175	0.493339833239	0.484888787448	0.445082201299	0.514286560924	0.512025872413	0.461560924302
T.CS.111	0.602159750448	0.516629758456	0.469605052867	0.542874587299	0.464224608733	0.59054228902	0.620838667369	0.461941409851	0.61683747971	0.544545132036	0.558006795048	0.569511184859	0.616124992259	0.544840768823	0.570980635736	0.537160407737	0.613804167124	0.553361340879	0.697352385091	0.679888302001	0.648857907776	0.603618522169	0.568531864002	0.652252096838	0.550510318067	0.611564468059	0.655272822371	0.674376472992	0.632993442787	0.57871831072	0.665909141666	0.563462242293	0.644182305908	0.581636080684	0.687416662333	0.530436709971	0.682295551307	0.662231312345	0.625547144325	0.641202209687	0.697852889165	0.510789029654	0.726108168853	0.587926652622	0.620518631758	0.590580392977	0.659272647886	0.734451795741	0.636250450757	0.622153351216	0.636261226253	0.723204902499	0.673580583305	0.632467212236	0.628412033331	0.652599132494	0.76026486207	0.640170670348	0.629009170929	0.631437782736	0.618961034701	0.639912110643	0.462155928114	0.525283205076	0.545171409096	0.4920431905	0.496919547638	0.549329155747	0.571292921718	0.597830944945	0.640491977116	0.549406565432	0.467723675378	0.457165409875	0.573446787289	0.546300083189	0.478986155143	0	0.471324430358	0.435754483739	0.541965837347	0.488329443974	0.473714695447	0.505958354661	0.539975366771	0.543306915631	0.494093403308	0.433326965295	0.49858285084	0.483405320458	0.471314124229	0.551186852359	0.598819013336	0.662640604533	0.494840354586	0.668882487847	0.516806101694	0.595080740014	0.601331702873	0.555534656708	0.520307123815	0.56116889544	0.511998879028	0.645312902557	0.598214306215	0.636415238401	0.619469932815	0.601551219879	0.727785241712	0.589615960789	0.621608819328	0.626788453987	0.62066595831	0.556288453332	0.67424959354	0.564050208778	0.690236904555	0.544873508534	0.523100691482	0.69399865473	0.490731555928	0.622248129732	0.656636919879	0.628454581224	0.678820004409	0.653592873371	0.653736895549	0.578274156999	0.653773551635	0.730774723023	0.647631847771	0.732681604662	0.61917548362	0.770822450684	0.585851548618	0.650489903666	0.608850007061	0.612772467339	0.640280370597	0.538548056104	0.738901324992	0.661179816504	0.621926173804	0.645214401004	0.486649246714	0.523676017097	0.497308839916	0.560855386418	0.481701013821	0.492329310767	0.62471204984	0.675428414766	0.549593882509	0.489027928532	0.523402086268	0.494199753394	0.476852903233	0.502463375057	0.471523458492	0.461267604725	0.48987724554	0.463516021942	0.475374931029	0.476447221798	0.4276977747	0.486576677061	0.48030137108	0.484886823657
T.CS.125	0.606137089922	0.510082807785	0.519093642702	0.567254687604	0.511145165826	0.59899951418	0.60897420302	0.497801457602	0.636424361083	0.583021020508	0.591684867532	0.554693893991	0.60563383817	0.516119150247	0.562940062658	0.559926547933	0.549221696584	0.590351022031	0.657995758473	0.653296500886	0.610923653357	0.594823913833	0.568477853844	0.634189175794	0.570441604526	0.604005550766	0.666898884365	0.633629123329	0.629316436474	0.574517156006	0.623360486483	0.539010494208	0.610094764421	0.558908963306	0.623051535179	0.556744671093	0.656278047775	0.631285270943	0.592071479384	0.59426176736	0.65232724008	0.511247611187	0.719454526982	0.564890368462	0.589937910753	0.542407047196	0.605769365026	0.690118381196	0.584652509779	0.580223755913	0.582837652227	0.672334687295	0.662469276726	0.591853138266	0.602856438671	0.627165643629	0.698327129598	0.593430377307	0.614256707707	0.589247425898	0.601216144022	0.608434627875	0.498165269119	0.521863851576	0.526088522812	0.492310508691	0.496884318943	0.560421139436	0.552305392267	0.597835651411	0.605996570729	0.544519734923	0.491947770175	0.49141995939	0.58107496336	0.576242522232	0.527499153969	0.471324430358	0	0.496777330359	0.495867969161	0.526280578775	0.473398573926	0.527845212372	0.553004767903	0.551744631015	0.528489507878	0.475248727322	0.529753092626	0.489417477989	0.474545095941	0.565215707626	0.624031921529	0.62863341106	0.532891045815	0.606340221888	0.529594341306	0.5773645459	0.59636565162	0.559340179006	0.577105164772	0.618678761323	0.495433878696	0.609473001602	0.591963413529	0.578141428375	0.576196991852	0.569931867338	0.701208597125	0.543699600656	0.571502576883	0.601716754985	0.619980082882	0.524305778779	0.638394330284	0.510917113723	0.640570313846	0.583578892456	0.555384971377	0.655849530286	0.547119062717	0.604099180054	0.594201065193	0.597617326161	0.629684862277	0.63096358678	0.641765374047	0.543254462629	0.605326806194	0.700422703255	0.627779695993	0.697026762954	0.605190232555	0.743925436501	0.574974386685	0.600363858715	0.56764629715	0.573732650942	0.612695496649	0.533159880257	0.700023182787	0.647008504173	0.58195145311	0.61471625182	0.516496719043	0.527543626483	0.489281197916	0.554340927946	0.493817036254	0.516356686144	0.547619770757	0.656079304238	0.521985547767	0.506212939668	0.506602546106	0.523348893498	0.526685787127	0.537759334224	0.492225716568	0.488851019883	0.528120820757	0.472967698768	0.520817515348	0.505772660679	0.488543015469	0.491991435388	0.441875935735	0.509635626405
T.CS.107	0.556008494288	0.538285373031	0.440553721435	0.543713124467	0.452051626311	0.576219102747	0.655159432857	0.455186232454	0.655726717001	0.59553780298	0.524638531485	0.548929977659	0.604071823955	0.560365668302	0.544774832486	0.516433677167	0.600923683586	0.55142935668	0.714952356061	0.697684112195	0.665907709397	0.611562719661	0.546181076171	0.687839821125	0.59990574035	0.654673245417	0.697290670866	0.668791640299	0.673142264517	0.596434713439	0.676581300956	0.550367707611	0.655722287172	0.571339412144	0.677367716917	0.489096285421	0.711993659081	0.688720612816	0.624555077257	0.659999666306	0.734816154343	0.474126733073	0.7250777396	0.615826406458	0.634384456129	0.576231068055	0.662358799209	0.762465033705	0.635717378151	0.612023039469	0.632358675178	0.727212891697	0.684835080547	0.628731285537	0.631842554377	0.681379724877	0.763447139063	0.649282987065	0.607847178428	0.64361805222	0.635415832543	0.671539750466	0.455041331917	0.492393639939	0.55149931326	0.506033785815	0.495059027852	0.566929797273	0.545382829791	0.6470332788	0.689910306542	0.575583722934	0.47306434623	0.467066764234	0.536926279557	0.526944058351	0.466130295285	0.435754483739	0.496777330359	0	0.531262986444	0.401276222257	0.412935134931	0.426926173476	0.468494718126	0.488631034432	0.440041041048	0.4294354949	0.441043642081	0.402044337287	0.451175981948	0.556254824672	0.634530418554	0.707209845236	0.529802859749	0.673963570054	0.447186002101	0.560698484513	0.594911268844	0.595211878021	0.505453085554	0.559609123542	0.518894157398	0.675586564997	0.565050122353	0.659651795114	0.659066800971	0.591636828097	0.764712163828	0.58675865167	0.668098944927	0.644355350079	0.632930778145	0.591538743291	0.696783366242	0.592460594787	0.713364328648	0.575913937096	0.565606337722	0.721076731368	0.484659855407	0.653745471805	0.662155857165	0.653898288654	0.683090603596	0.682543060984	0.688695774377	0.591907883995	0.649875115538	0.751557637939	0.670027473298	0.749859813301	0.628954050038	0.801478616014	0.57739952326	0.66711757746	0.597746744581	0.617512181451	0.656934032579	0.509867953845	0.768481789638	0.677615359539	0.672654474254	0.651542525914	0.47136794922	0.564041617645	0.530925280966	0.562664875074	0.51656550271	0.438006242268	0.651797773258	0.723883263369	0.557786245281	0.430025926731	0.53308960691	0.474546968152	0.508551934623	0.550887523015	0.505666332783	0.381352246357	0.45432171947	0.437377456845	0.531309669783	0.5048117268	0.450976838462	0.510192865969	0.469533956196	0.401298447303
T.CS.118	0.590652759768	0.500809656953	0.53265781029	0.5866918384	0.582012836704	0.597584997487	0.596028357666	0.548061451488	0.598090230991	0.630392672161	0.606516945963	0.573489417292	0.583281577679	0.494970118136	0.57791922977	0.582082887975	0.477280197577	0.614431218504	0.640148182068	0.614261262045	0.567921742455	0.612706492845	0.481037463644	0.608697178606	0.631805135777	0.598005359249	0.661571274201	0.570639015232	0.664939134285	0.596288736664	0.587110326355	0.541315675587	0.589947696256	0.577269655217	0.593651677225	0.594437221586	0.672217456323	0.627717209893	0.527050653253	0.53560738665	0.635833032453	0.504501833034	0.696252575668	0.599786775056	0.579640098277	0.449156319727	0.559424159048	0.672528981895	0.545073128244	0.51131006603	0.529019476554	0.646870392332	0.631552770121	0.547071020783	0.543384764256	0.614359579924	0.664868454792	0.559087119166	0.534192247114	0.595897717826	0.59237832549	0.6535282203	0.552662818734	0.533662812909	0.523433399896	0.534458282419	0.512116666383	0.576988550144	0.517847643758	0.663918693005	0.577038124183	0.543236645899	0.548275685298	0.556062525692	0.608963458721	0.59606072728	0.558669233905	0.541965837347	0.495867969161	0.531262986444	0	0.560826930002	0.500162459078	0.548648530166	0.550245057775	0.571893199149	0.568137684004	0.533291182026	0.552421432275	0.501872448539	0.518559216077	0.565564060571	0.690446788629	0.652976437665	0.610654729373	0.61066097921	0.552381320138	0.548066920291	0.611863195566	0.635480132643	0.598870296873	0.654779682489	0.56679752152	0.607533234916	0.577574875397	0.574576657758	0.606483521275	0.524838742883	0.718198238691	0.535613390858	0.531544119617	0.553078595361	0.630011385368	0.533309249438	0.607776735024	0.487428645809	0.627256718915	0.615823443011	0.594926934732	0.636454933208	0.603972722156	0.647858000317	0.528579777499	0.551824031737	0.588361812389	0.615546934675	0.623391743888	0.49295871995	0.530137722553	0.655388782664	0.631567383863	0.652605304653	0.624459529043	0.729159797218	0.520715584755	0.559888262316	0.513723991299	0.517176360101	0.556131549449	0.517556859146	0.67744177666	0.668216347143	0.531737627732	0.56755389311	0.527744777825	0.551956104165	0.536635477369	0.576556805284	0.574079500024	0.538490892449	0.521619882486	0.615807152323	0.520660754865	0.52654139555	0.519283121733	0.572695873294	0.551171931349	0.5407555043	0.501735693036	0.537126715927	0.568951751357	0.523418190199	0.594612981152	0.58702402269	0.544624310394	0.58047091862	0.511564238886	0.540561961977
T.CS.106	0.539167478198	0.548268463804	0.416199582634	0.582626040898	0.441025011646	0.58319603539	0.681777857073	0.399727321149	0.692691567104	0.642224155531	0.552975569548	0.621856736677	0.617060052717	0.608321634719	0.509279374306	0.552827661585	0.644138157804	0.570919315546	0.767769630251	0.725742256685	0.71769752318	0.647596724368	0.574018358753	0.701125935784	0.606650876578	0.660695151269	0.709897630529	0.70891766977	0.698875532328	0.605516168215	0.713363431462	0.596820387924	0.693539854488	0.567272514124	0.716752445154	0.561554860358	0.734700584967	0.727241561786	0.6786296667	0.70801401951	0.767242112869	0.524754022231	0.759684031996	0.675831612646	0.648372590523	0.609312873443	0.671596787226	0.779026360263	0.688243661346	0.656813218418	0.64800901575	0.754010755644	0.703400388208	0.648215053612	0.668788015718	0.712514932459	0.775502208953	0.690121432743	0.625367801141	0.675155993759	0.661455962485	0.703062383425	0.469499036045	0.537421181569	0.584361718444	0.565023507716	0.546034485843	0.592763257031	0.585333865205	0.66498210071	0.731942914531	0.59563582933	0.499303363852	0.524348917957	0.467827409189	0.520905041015	0.447235263204	0.488329443974	0.526280578775	0.401276222257	0.560826930002	0	0.469596160209	0.395962744799	0.431312065842	0.443563834975	0.368817703197	0.417164489319	0.403561722827	0.467925176506	0.484634965483	0.600337681864	0.686840498922	0.743431098589	0.50487996682	0.700165871768	0.501902351399	0.569822171727	0.576293950079	0.632774796159	0.504619174893	0.581685421669	0.549356194079	0.686731564806	0.562624142232	0.658663555123	0.699337522213	0.647333115539	0.785829864191	0.59551442033	0.693357450721	0.675299162752	0.629559068647	0.623106568617	0.720196753763	0.625449181104	0.753721912544	0.614321131082	0.598639515834	0.750608529302	0.554908304774	0.687617812268	0.695765668926	0.68796749849	0.727502337262	0.704270290273	0.708698339546	0.611606853123	0.693906015093	0.774882997441	0.710408219561	0.7827064725	0.693777468218	0.824105249673	0.586974125849	0.688652324431	0.630832751418	0.636507732001	0.685966300022	0.587464095301	0.77475705599	0.716507376293	0.699199167696	0.68613156634	0.521530146414	0.636411572385	0.559084639702	0.544650625231	0.553650624309	0.439974017145	0.678544035778	0.750567898853	0.612790432226	0.44587754107	0.592121254354	0.446260699515	0.53870384155	0.598444218493	0.502408114806	0.445648518091	0.404643371511	0.497470989295	0.529728081669	0.537625037852	0.454022053776	0.532999331817	0.517658850981	0.367717962657
T.CS.122	0.54575648848	0.516924349065	0.450902930454	0.529545914351	0.488874684048	0.574548963408	0.63642308433	0.488771617151	0.645761674494	0.616003627786	0.526989531702	0.53906189531	0.589285698605	0.542708448888	0.539360877549	0.522666627709	0.554620321278	0.567464376093	0.688800598093	0.673934745088	0.628151583247	0.575339504071	0.513025091083	0.645615733106	0.591822710425	0.623403370729	0.682387754039	0.618337183054	0.664921469127	0.592243634084	0.625358778664	0.547515417246	0.613927526377	0.544433734414	0.654629054136	0.501208586677	0.695609366934	0.655409231843	0.618633582687	0.626560750363	0.689968240506	0.487114979676	0.704159737486	0.571634533873	0.593332214054	0.533725212076	0.639407578384	0.727438616697	0.602908536487	0.562683058589	0.58709402089	0.709104821316	0.659705088255	0.609265839902	0.59502718115	0.660839739599	0.732242901425	0.615308212241	0.570402555725	0.598938671797	0.585494093204	0.644477029074	0.469250452119	0.454981582135	0.520044699048	0.478312106424	0.481048350994	0.536449743866	0.520911251514	0.643874228376	0.644144260465	0.546814457397	0.47488877218	0.472881767907	0.536959361654	0.526368039271	0.480830979983	0.473714695447	0.473398573926	0.412935134931	0.500162459078	0.469596160209	0	0.45216248615	0.473292785207	0.497271957343	0.487597128611	0.473018643148	0.463784807734	0.394584418185	0.320868865842	0.572664199338	0.66941903212	0.664558578005	0.560024702186	0.64770317978	0.466657390846	0.553787963547	0.597499835427	0.588951197599	0.532009724057	0.614088130714	0.530934021086	0.637309297875	0.529391543143	0.626176238605	0.626850164856	0.58162809369	0.73700348251	0.564306990228	0.622144840321	0.607069854396	0.613227805466	0.560456128577	0.663726273928	0.530909994726	0.683698580401	0.596189403837	0.55888526968	0.679072848419	0.506619465299	0.645301431697	0.616253904318	0.617795508698	0.653163299909	0.65751566361	0.655699279167	0.565135841658	0.608178446688	0.722179705955	0.645845533049	0.722881917317	0.615684551416	0.768791372216	0.52942408275	0.623328087355	0.56540739537	0.573009343898	0.609240771475	0.515219677449	0.728293780161	0.667551617808	0.637565349899	0.630659766632	0.510119905959	0.540438609859	0.506431532538	0.550200655884	0.487778873934	0.419446567243	0.603183948673	0.703257477205	0.527130823917	0.421591268429	0.508823240135	0.49069234761	0.524403319098	0.551699352814	0.49006654631	0.380067975616	0.488690975721	0.430553878972	0.557214278489	0.537700039008	0.489931676194	0.533892500439	0.457629863293	0.453006498728
T.CS.139	0.520666067991	0.559638732899	0.45428585335	0.574193838661	0.451414719047	0.572303878399	0.670792325762	0.417140132387	0.684871667176	0.645337072557	0.520371841866	0.610986353511	0.596588532108	0.597827307396	0.494967764826	0.546871166496	0.636004622178	0.56517577059	0.758454282365	0.720925577025	0.694410157921	0.631981041805	0.538355281607	0.688059783923	0.621211975258	0.653086770287	0.700009743633	0.68522871947	0.692499216227	0.589122824322	0.692150938962	0.613654295151	0.676623600406	0.562864070531	0.69941831832	0.543303706087	0.733512472526	0.713914969802	0.683749613958	0.687951246229	0.75113024791	0.522733403439	0.749232082107	0.654827377525	0.639827163543	0.596868372488	0.672403355409	0.7665317824	0.662897209343	0.639300664351	0.637933655368	0.754299867687	0.69355082739	0.649528080747	0.652465039303	0.696232183604	0.762548354466	0.675962895158	0.609987798088	0.664699369532	0.649340628998	0.702199092204	0.460931276684	0.499205641131	0.576990346945	0.538645577564	0.570560423565	0.569957174414	0.562291987579	0.662202018681	0.721584422105	0.590672557574	0.494438269718	0.529034258333	0.499717169686	0.496051972902	0.452431008298	0.505958354661	0.527845212372	0.426926173476	0.548648530166	0.395962744799	0.45216248615	0	0.447416195251	0.438912055917	0.426614965698	0.441981478032	0.409735945991	0.45083404694	0.473526827248	0.59695155559	0.685132379783	0.709053595701	0.548898359799	0.688456627132	0.495292903378	0.547186113888	0.575850691386	0.607103332787	0.519430955679	0.605617734063	0.544446504142	0.663587389177	0.537579858966	0.672374359374	0.704722103433	0.655382757736	0.765843239792	0.599884216771	0.691985090687	0.670453340302	0.605310298671	0.639396254656	0.71468919056	0.625628525597	0.72759203496	0.609236404243	0.615836539248	0.741840612125	0.5428590854	0.680028447466	0.673510474365	0.67803666751	0.709547946106	0.688963833632	0.683174602627	0.628176891577	0.67488386521	0.770300170775	0.697413454103	0.770808847531	0.680323101242	0.821824196376	0.579593716492	0.682900566304	0.610404969521	0.633569756902	0.673602806677	0.578044509195	0.768562317267	0.696352851606	0.697329497726	0.67829264057	0.509547533249	0.618244767219	0.547522350444	0.558895768861	0.532936643199	0.432708802043	0.65440865357	0.745813407659	0.569335349135	0.427881352524	0.587887038925	0.459605582397	0.537606677358	0.584852173209	0.511808065762	0.455323467893	0.421757292983	0.496122208515	0.539759318471	0.519670741831	0.460637050096	0.53551992677	0.521411189016	0.405810860715
T.CS.132	0.508965041375	0.555176959543	0.447522667481	0.602423822896	0.540219938427	0.573635256822	0.675788729406	0.509775748212	0.672840122591	0.645847090662	0.560712245489	0.624084296882	0.591182199492	0.611695999184	0.541053151714	0.586708980801	0.600935030274	0.5978750291	0.729559642241	0.697803084376	0.691106590627	0.612422422774	0.536197745839	0.666336116177	0.640611153664	0.660261558362	0.705913710836	0.654289775188	0.69942005213	0.624187254432	0.68484386406	0.590558891268	0.659062878238	0.559360343176	0.692778137611	0.587287514191	0.739222612	0.69472532864	0.660918127915	0.683454996665	0.754656469419	0.538931373717	0.739987082298	0.67092844511	0.619666581153	0.578023736672	0.65697130426	0.753859396678	0.646904903658	0.620876602643	0.618784696986	0.743017745716	0.683577551371	0.635280891893	0.645523087806	0.691197775873	0.75026675984	0.661520656166	0.577327372718	0.670329763673	0.647113964229	0.715581807816	0.541714681328	0.550697486315	0.574196136507	0.604316262173	0.551059430362	0.569668272923	0.590071028284	0.69043783921	0.705565318343	0.60947331396	0.520219270822	0.547154302728	0.510797263757	0.515273688594	0.516408149039	0.539975366771	0.553004767903	0.468494718126	0.550245057775	0.431312065842	0.473292785207	0.447416195251	0	0.444036092174	0.422269359794	0.51170786142	0.420064472691	0.482031823656	0.502564160033	0.590928296518	0.714134210609	0.735840518861	0.599295312151	0.685344362792	0.521161007481	0.549921664223	0.592036876161	0.660899711559	0.560480072455	0.624872426086	0.573497813848	0.659726038229	0.52777677753	0.637152146308	0.705613831693	0.626750476929	0.762328264304	0.581695235943	0.657228441618	0.649948039122	0.615119258162	0.620872728102	0.691600818778	0.620014293454	0.727332268752	0.664807297009	0.648514522162	0.732346516267	0.61084331815	0.702826503582	0.670552977504	0.654964603768	0.700453003608	0.680985776947	0.688584220883	0.6058576647	0.688136506026	0.752722139067	0.687281388907	0.768836243732	0.703540280034	0.809887566455	0.533223251601	0.669713185308	0.602272612362	0.628019156936	0.669242696129	0.586389416157	0.762844158136	0.703791712676	0.683299155097	0.684325735795	0.578649409395	0.651298854205	0.594561545055	0.556424218692	0.591308262849	0.471816160435	0.671129769954	0.736106654902	0.63621386593	0.477757589548	0.631068098242	0.503555926974	0.554579428157	0.615136869155	0.55767367987	0.480884144802	0.47248741174	0.513290635703	0.62317935496	0.618710160163	0.540602201237	0.588168898934	0.531688292145	0.443422164889
T.CS.153	0.484075124899	0.562676462208	0.445954239253	0.563915618514	0.521855138932	0.525791786709	0.645360503792	0.500322070055	0.685027095685	0.640086067921	0.542582053461	0.644739540957	0.535145313819	0.615234985799	0.538344296422	0.548252396699	0.61041240226	0.532398366375	0.715207738988	0.705161745102	0.696596441294	0.58119999552	0.557738588955	0.631586330188	0.613183481631	0.622111119418	0.657028013419	0.646900225366	0.652150423957	0.563774111857	0.683057356607	0.621668079992	0.634429758118	0.49947391973	0.702588178809	0.58735913795	0.696672999507	0.674585028941	0.669916497697	0.682268396531	0.749162310725	0.564779396822	0.704388746068	0.662116657273	0.606803601341	0.595390316815	0.657691994216	0.753393401142	0.673285228167	0.644348737566	0.640195172206	0.727998314519	0.665959199641	0.648226110495	0.661800893755	0.690175798582	0.73684924403	0.670498886544	0.600784552466	0.676716286009	0.601787589326	0.702877891428	0.532092935405	0.570241638581	0.588163445981	0.581788602065	0.576619793447	0.554514117042	0.590973001495	0.637631677088	0.702986467468	0.616644496359	0.515904971731	0.55284513846	0.467214328866	0.501564311106	0.512629475063	0.543306915631	0.551744631015	0.488631034432	0.571893199149	0.443563834975	0.497271957343	0.438912055917	0.444036092174	0	0.433757519277	0.501808314421	0.428439428979	0.500845690476	0.48897259352	0.592191926145	0.691718105997	0.706607296702	0.583448361412	0.630906483871	0.505777799019	0.504724301083	0.550922374283	0.610677214806	0.535077667408	0.591115503843	0.539039694076	0.631068556564	0.497370453576	0.635679297426	0.687823240214	0.638199670536	0.722890480671	0.510765561132	0.674509937946	0.656970994297	0.558328545247	0.624963781865	0.685733110693	0.641673388634	0.714411901733	0.629595899825	0.61526428903	0.698563162283	0.589390169751	0.669840674267	0.677550822141	0.668131856276	0.703702322559	0.642700977785	0.639001119641	0.606223310083	0.686742412414	0.73922607674	0.647853460037	0.768011633234	0.677479141729	0.803015092918	0.564167823398	0.682233464055	0.607094650979	0.614927465837	0.675900046003	0.603618393145	0.732840820944	0.682616867082	0.68828817042	0.666621486039	0.583504611682	0.648603805735	0.576733050475	0.51825860955	0.570796620692	0.504462643409	0.656840365652	0.733717483943	0.632530411998	0.482613093877	0.631415750752	0.500137421403	0.555027112437	0.608988610225	0.555995332579	0.491160745761	0.464157450973	0.526732887429	0.5954628157	0.599757851506	0.530592083869	0.544112840627	0.517282360617	0.449445690374
T.CS.108	0.515744665592	0.559166920328	0.403576623605	0.58686975656	0.474725234737	0.5508312393	0.676268164509	0.42782775616	0.681593509513	0.633608747018	0.567382462355	0.638003531093	0.607746535197	0.609535938753	0.517389409089	0.563817694651	0.640569084519	0.570153061387	0.759759701375	0.715152780412	0.702783685173	0.624699332533	0.567886047257	0.689888479443	0.606978530319	0.645207231529	0.697374121198	0.693064934944	0.689125184898	0.601592700198	0.697379032681	0.606187739096	0.675717055054	0.56564582261	0.716899549047	0.582152540593	0.731780241785	0.722289687309	0.690332195747	0.693969075166	0.762771136166	0.524369293851	0.753018162497	0.665248377255	0.630001207106	0.595508207214	0.663718602262	0.771768768585	0.675755193599	0.644616024425	0.642435646723	0.752305101026	0.700155033689	0.640504371514	0.669262257301	0.69959335891	0.773588012022	0.688240702167	0.624607291217	0.669353665578	0.659007785392	0.706301047448	0.488905085017	0.557093984713	0.589471037494	0.561529928592	0.540459758641	0.581956927693	0.598316596803	0.657543024733	0.728068221867	0.610435369932	0.492663627049	0.53197390739	0.462573197426	0.516355209719	0.480998454871	0.494093403308	0.528489507878	0.440041041048	0.568137684004	0.368817703197	0.487597128611	0.426614965698	0.422269359794	0.433757519277	0	0.462497560923	0.400495520975	0.483077213252	0.487715008525	0.602843263125	0.693222340888	0.734327091405	0.534884952629	0.699812459938	0.518028935051	0.56576361917	0.575618147598	0.645425476831	0.508132136399	0.586440054991	0.550624491796	0.671163515478	0.555101566698	0.623746657896	0.699615865256	0.646488614653	0.774843074498	0.58793990778	0.674871494452	0.662287016089	0.60983798652	0.626665463643	0.710747917586	0.624109273275	0.740954749921	0.621512761606	0.593043927126	0.740680029072	0.572313911675	0.684300581168	0.693631678168	0.684414582816	0.716277034861	0.695925106567	0.705068413437	0.608517380498	0.688645635564	0.773037476184	0.70118216821	0.778807818323	0.68966854428	0.820669242252	0.57814294053	0.68009856308	0.601022223128	0.636003396384	0.679345930322	0.580458025356	0.76753484886	0.714200732453	0.690101064942	0.677786156693	0.5392416258	0.632410685069	0.552125119039	0.532069810619	0.558294715375	0.456287618043	0.672149212045	0.735521849951	0.627721274032	0.476614874503	0.609591744099	0.47236218388	0.527751616809	0.593908441378	0.524708553252	0.472921408341	0.430044641451	0.524198696666	0.537985048571	0.561069625086	0.476215698299	0.532747753373	0.526188565565	0.416717837585
