g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
L.006.M1	0	0.0250597458289594	0.00223348893306234	0.00314921939561789	0	6.70046679918701e-05	0.00576240144730083	0.0047796663167534	0.000290353561298104	0	0.00192080048243361	0.000156344225314364	0.000603042011926831	0	0.00136242824916803	0.0171531950059187	0	8.93395573224935e-05	0.014115650056954	0.000156344225314364	0.000513702454604337	0.0245683782636857	0	0	0.139548388537735	2.23348893306234e-05	0.0020994795970786	0.000580707122596208	0	0.00310454961695665	0	2.23348893306234e-05	0.000312688450628727	0.00033502333995935	0.00493601054206776	8.93395573224935e-05	0	0.00766086704040381	4.46697786612467e-05	2.23348893306234e-05	0.0164608134366694	0.0546311393027048	0.000804056015902441	0	0.00145176780649052	0	0.00366292185022223	0.000446697786612467	0.0577356889196614	0.00455631742344717	0.000580707122596208	0.0126415473611328	0.00214414937573984	0.00283653094498917	0	0.000379693118620597	0.00270252160900543	0.044357090210618	0.000491367565273714	0.0115918075625935	0.000603042011926831	0.0299287517030353	0.0623143412324392	0.0064994527952114	0.0303754494896478	0	0.0289460165724879	6.70046679918701e-05	0.00020101400397561	0.00484667098474527	0.00245683782636857	0	0.00710249480713823	0	0.00227815871172358	2.23348893306234e-05	0.000424362897281844	0.0100283653094499	0.00871060683894311	0.00824157416300002	0.00408728474750408	0.0199003863935854	4.46697786612467e-05	0	0.000826390905233065	0.000178679114644987	0.00404261496884283	0.000312688450628727	0.0703102316128024	0.00174212136778862	0	0	0.0581377169276126	0.00214414937573984	0.000759386237241194	0.000536037343934961	0.0369865767315123	0.00833091372032252	0.00511468965671275	0.00357358229289974	0.000446697786612467	0	0.0285886583431979	0	0	0	8.93395573224935e-05	2.23348893306234e-05	0	0	0	0.0483997051794608	0	0.0101847095347643	0	0	0	0	0	4.46697786612467e-05	0.000156344225314364	8.93395573224935e-05	6.70046679918701e-05	0.000759386237241194	0.00020101400397561	0	0.00109440957720054	0.00212181448640922	0.000111674446653117	0.00562839211131709	2.23348893306234e-05	0
CS.295	0	4.15305387895232e-05	5.53740517193643e-05	0.0125699097402957	0.00383465308156598	0.000429148900825073	0.0457804972589844	0	0.00321169499972313	0.000276870258596822	0.000207652693947616	0	0	0.00240877124979235	2.76870258596822e-05	0.0764023478597929	0	0.00220111855584473	0.000484522952544438	0.00181350019380918	0.000802923749930782	0.000276870258596822	1.38435129298411e-05	0	0.260839470624066	2.76870258596822e-05	0	0.00224264909463425	0	0.0064372335123761	0	0	0.000332244310316186	0	0.00089982834043967	0	0.000193809181017775	0.00600808461155103	0.000747549698211418	0	0.000982889418018716	0.0151448031452461	0.000595271055983166	4.15305387895232e-05	0.000830610775790465	0	0.000844454288720306	0.000429148900825073	0.00102441995680824	0.000650645107702531	0.0025610498920206	0.00598039758569135	0.000304557284456504	0.000373774849105709	0	0.000166122155158093	0.00326706905144249	0.0505288221939199	0.000207652693947616	0.0023257101722133	0.000193809181017775	0.00790464588293925	0.0535882385514148	0	0.00503903870646215	0	0.0186610554294258	6.92175646492054e-05	0	0.00466526385735644	0.000235339719807298	2.76870258596822e-05	0.00974583310260812	0	1.38435129298411e-05	0.000622958081842848	0.00110748103438729	0	0.0210698266792181	0.000567584030123484	0.000941358879229193	0.00429148900825073	0.000442992413754914	2.76870258596822e-05	0.00528822193919929	0	0.0193809181017775	9.69045905088875e-05	0.003571626335899	0.000802923749930782	0.000207652693947616	0.00181350019380918	0.101735976521402	0.00805692452516751	0.00281023312475774	0.000885984827509829	0.0533805858574672	0.00051220997840412	0.000581427543053325	0.000318400797386345	0.0480646768924082	0.000415305387895232	0.0269533196744006	0.000179965668087934	0	0.00012459161636857	0.000166122155158093	0.0170552079295642	0	0	0.000567584030123484	0.0355639847167617	0.000526053491333961	0	0	0	0.00012459161636857	2.76870258596822e-05	0	5.53740517193643e-05	0	0.00152278642228252	0.0186195248906362	0.000595271055983166	0.000152278642228252	0	5.53740517193643e-05	0.00143972534470347	0.00224264909463425	9.69045905088875e-05	4.15305387895232e-05	1.38435129298411e-05
CS.106	0	0.000653226045903976	0.000267228836960717	0.00852163068974732	5.93841859912705e-05	8.90762789869058e-05	0.0672228985421182	0.00587903441313578	0.000385997208943258	0.000831378603877787	0.000237536743965082	0.000475073487930164	0.000296920929956353	0	0.000326613022951988	0.0664509041242317	5.93841859912705e-05	0.000920454882864693	0.00172214139374685	0.000771994417886517	0.00130645209180795	0.0016033730217643	0	5.93841859912705e-05	0.0242287478844384	0.000593841859912705	8.90762789869058e-05	0.00947177766560765	0.000831378603877787	0.00697764185397429	0	0	0.000593841859912705	0	0.000742302324890882	0.000178152557973812	0.000267228836960717	0.00192998604471629	0.0430832269366668	0.000861070696873423	0.131595356156655	0.114136405475222	5.93841859912705e-05	2.96920929956353e-05	0.00433504557736275	5.93841859912705e-05	0.000890762789869058	0.000267228836960717	0.00127675999881232	0.002523827904629	0.00207844650969447	0.00323643813652424	0.000385997208943258	0.00121737581282105	0.00385997208943258	0.00329582232251551	0.00225659906766828	0.0356898957807536	2.96920929956353e-05	0.0164197274265863	0	0.00154398883577303	0.0305234715995131	0.000742302324890882	0.00671041301701357	0.000148460464978176	0.007244870690935	0	0.000267228836960717	0.00576026604115324	0.000504765580925799	0.000385997208943258	0.0066510288310223	0.0153211199857478	0	0.000118768371982541	8.90762789869058e-05	0	0.0332254520621159	0.00169244930075121	0.00154398883577303	0.00813563348080406	0	0	0.00127675999881232	0	0.00388966418242822	0.000148460464978176	0.00567118976216634	0.000890762789869058	0.000148460464978176	0	0.072775319932302	0.0199530864930669	0.000861070696873423	0.00062353395290834	0.049823332046676	0.00460227441432347	0.00267228836960717	0.00424596929837584	0.0010986074408385	0.000415689301938894	0.08319724457377	2.96920929956353e-05	0	0.000742302324890882	0.00641349208705722	0.000326613022951988	0	0	0.000415689301938894	0.00273167255559844	0	0.00154398883577303	0.00187060185872502	0	8.90762789869058e-05	0	0	5.93841859912705e-05	0.0020190623237032	0.0010095311618516	0.00394904836841949	0.000326613022951988	0.00112829953383414	0	0.00118768371982541	0.00478042697229728	0.00798717301582589	0.00439442976335402	0.000296920929956353	0.00427566139137148
L.035.M1	2.14989035559186e-05	0.0166186524487251	0.000537472588897966	0.0205529517994582	0	0.000537472588897966	0.0638517435610784	0.010297974803285	0	6.44967106677559e-05	0	0	0.0079545943156899	0	0	0.0218213871092574	4.29978071118373e-05	0	2.14989035559186e-05	0.000386980264006536	0.000838457238680827	6.44967106677559e-05	0.00412778948273638	0	0.0234123059723954	0	0	0.00509524014275272	0	0.000558971492453885	0	0	0	0	0.000666466010233478	4.29978071118373e-05	0.000558971492453885	0.00531022917831191	4.29978071118373e-05	0.00141892763469063	0.0150062346820312	0.00825557896547276	0	0.000107494517779593	0.000128993421335512	0	0.00210689254848003	0.000107494517779593	8.59956142236746e-05	0.00763211076235112	0.011372919981081	0.00660016339166703	0.000386980264006536	0.00225738487337146	4.29978071118373e-05	0	0.000515973685342048	0.0768800791159651	0	0.090639377391753	2.14989035559186e-05	0.00705164036634132	0.0430623038225051	0	0.0377305757406372	0	0.0150492324891431	4.29978071118373e-05	4.29978071118373e-05	0.0234123059723954	0.000859956142236746	0	0.00662166229522294	0.000214989035559186	0	0	2.14989035559186e-05	0	0.0331298103796706	4.29978071118373e-05	0.000429978071118373	0.00176291009158533	2.14989035559186e-05	0	0.00169841338091757	0	0.0178010921443006	0.000279485746226942	0.00277335855871351	0.000365481360450617	0.000408479167562454	0	0.125575095670121	0.024315259921744	2.14989035559186e-05	4.29978071118373e-05	0.0651201788708776	0.000408479167562454	0.00511673904630864	0.0056542116352066	0.0526078170013329	0.000386980264006536	0.0400524573246764	0.000107494517779593	4.29978071118373e-05	2.14989035559186e-05	0.0344197445930258	0.0217568903985897	2.14989035559186e-05	0	0.0012684353097992	4.29978071118373e-05	0	0.00307434320849637	0.000279485746226942	0	0	0	0	0	2.14989035559186e-05	0	0.000451476974674292	0.000107494517779593	0.000515973685342048	2.14989035559186e-05	6.44967106677559e-05	0.000343982456894698	0.00376230812228576	0.00636367545255192	2.14989035559186e-05	0.00522423356408823
L.012.M1	0	7.36566861856885e-05	3.68283430928443e-05	5.52425146392664e-05	0.000791809376496151	0.00546900894928737	0.030143998821493	0.00405111774021287	0.000386697602474865	0	0.014178912090745	0	0.00114167863587817	0	0.00243067064412772	0.00338820756454167	0	0	0.00112326446433175	0.000128899200824955	0.000147313372371377	0.021157883106839	0	0	0.0857916252347807	0.016664825249512	1.84141715464221e-05	5.52425146392664e-05	0.00143630538062093	0.000276212573196332	1.84141715464221e-05	0	9.20708577321106e-05	0.000165727543917799	0.00197031635546717	0	5.52425146392664e-05	0.000220970058557066	0.00395904688248076	0.00697897101609399	0.0282841674953044	0.0253379000478768	0.00130740617979597	0.00025779840164991	0.000534010974846242	0	0.00375649099547011	0.000239384230103488	0.000883880234228262	0.00171251795381726	0.0166279969064192	0.0020808013847457	0.00314882333443818	0.00128899200824955	0	0.000313040916289176	0.000718152690310463	0.0417633410672854	3.68283430928443e-05	0.0102382793798107	5.52425146392664e-05	9.20708577321106e-05	0.0161676426177586	0	0.00513755386145177	7.36566861856885e-05	0.0148418222664162	0	1.84141715464221e-05	0.00381173351010938	0.000534010974846242	5.52425146392664e-05	0.00418001694103782	0.000128899200824955	0.000681324347217619	7.36566861856885e-05	0.00217287224247781	0.00060766766103193	0.0730858468677494	0.000791809376496151	0.00139947703752808	0.0142893971200236	0.000128899200824955	1.84141715464221e-05	0.0319854159761352	0.000386697602474865	0.00508231134681251	0.0144735388354878	0.065388723161345	0.000128899200824955	0	0	0.0723861083489854	0.0143814679777557	3.68283430928443e-05	0.00243067064412772	0.0364416454903694	0.00336979339299525	0.000626081832578352	0.0194637793245682	0.00534010974846242	0.00025779840164991	0.0485397561963687	0	0.000110485029278533	0.0017493462969101	0.0274555297757154	1.84141715464221e-05	0	0	0	0.00197031635546717	0	0.00150996206680661	1.84141715464221e-05	0	0	0	0	0	1.84141715464221e-05	1.84141715464221e-05	1.84141715464221e-05	0.000147313372371377	0.00307516664825249	0	0	0.0386697602474865	0.0267742054284978	0.0401428939712002	0.000276212573196332	1.84141715464221e-05
CS.062	0.000165777912856077	0.0112728980742132	0.000165777912856077	0.0277678004033929	0.000967037824993783	0	0.0762025806095101	0.00232089077998508	0.00060785234713895	0.000110518608570718	0.000469704086425552	2.76296521426795e-05	0.000911778520708424	0	0.00168540878070345	0.0180974221534551	0	8.28889564280386e-05	0.000165777912856077	0.000138148260713398	0.000359185477854834	0.00892437764208549	0.00179592738927417	0.000193407564998757	0.310916475561573	0.0478545575111209	0	0.000718370955709668	0.0012157046942779	0.00187881634570221	0.00168540878070345	0.000138148260713398	0.000138148260713398	2.76296521426795e-05	0.00301163208355207	5.5259304285359e-05	0.000165777912856077	0.00356422512640566	0.000276296521426795	0	0.00502859668996767	0.00804022877351974	0	2.76296521426795e-05	0.00132622330284862	0	0.000331555825712154	5.5259304285359e-05	0.000386815129997513	0.00320503964855082	0.00104992678142182	0.00455889260354212	0.000331555825712154	0.000524963390710911	2.76296521426795e-05	5.5259304285359e-05	0.000221037217141436	0.035172547177631	0.000193407564998757	0.0210814245848645	2.76296521426795e-05	0.0109137125963584	0.0640455336667311	0	0.0083717845992319	5.5259304285359e-05	0.0118807504213522	0	0.000221037217141436	0.0133174923327715	0.000442074434282872	8.28889564280386e-05	0.00842704390351725	0.00320503964855082	0.000331555825712154	2.76296521426795e-05	0.000414444782140193	8.28889564280386e-05	0.0294532091840964	0.000718370955709668	0.000939408172851104	0.00198933495427293	0.000110518608570718	2.76296521426795e-05	0.000359185477854834	0	0.0127372696377753	0.000110518608570718	0.00455889260354212	0.00353659547426298	0.000359185477854834	0.000193407564998757	0.0826126599066118	0.0142016412013373	0.00060785234713895	0.000442074434282872	0.0267178736219711	0.000967037824993783	0.000884148868565745	0.00400629956068853	0.00693504268781256	2.76296521426795e-05	0.0116597132042108	0	0	0.000663111651424309	0.0139529743320532	0.015002901113475	0	0	0	0.0174066808498881	0	0.000690741303566988	0	5.5259304285359e-05	8.28889564280386e-05	0	2.76296521426795e-05	0	0.00652059790567237	0.000524963390710911	0.00314978034426547	8.28889564280386e-05	0.0012157046942779	0	0	0.00240377973641312	0.000967037824993783	0.00381289199568977	0	0.00102229712927914
CS.373	0.00106635288926477	0.00308874629993933	0.00126859223033222	0.0208858083138755	0.00145244617675718	0.000422864076777408	0.0378187567796143	0.00694967917486349	0.00132374841425971	0.00696806456950598	0.000349322498207424	0	0.00702322075343347	0	0.000790571969627328	0.27747237594455	0	0.000349322498207424	0	3.6770789284992e-05	0.00205916419995955	7.3541578569984e-05	0	0	0.000349322498207424	1.8385394642496e-05	0	0.0130168594068872	0	0.00731738706771341	0	0	0	1.8385394642496e-05	0.000349322498207424	0.000110312367854976	0.00125020683568973	0.0363846959974996	0.00018385394642496	0.00119505065176224	0.013862587560442	0.0073541578569984	0	0.000386093287492416	0.00290489235351437	3.6770789284992e-05	0.0036770789284992	0.000900884337482304	0.000478020260704896	0.000717030391057344	0.000606718023202368	0.00654520049272858	0.0009192697321248	0.0009192697321248	5.5156183927488e-05	0	0.000165468551782464	0.00961556139802541	1.8385394642496e-05	0.00145244617675718	9.192697321248e-05	0.00159952933389715	0.0168777922818113	0	0.0116931109926275	0	0.00860436469268813	3.6770789284992e-05	0.0004596348660624	0.0197091430567557	0.000202239341067456	1.8385394642496e-05	0.00424702616241658	3.6770789284992e-05	9.192697321248e-05	0.00018385394642496	0	0	0.00141567538747219	0.00511113971061389	0.0018569248588921	0.0383519332242467	5.5156183927488e-05	1.8385394642496e-05	0.00117666525711974	0	0.0153150337371992	3.6770789284992e-05	0.00810795903734074	5.5156183927488e-05	0.000698644996414848	0	0.158059237741538	0.0110312367854976	0	0.00154437314996966	0.0860436469268813	0.0293798606387086	0.00102958209997978	0.00130536301961722	1.8385394642496e-05	0.000956040521409792	0.0303175157654759	0.000165468551782464	1.8385394642496e-05	0	0.0102958209997978	0	0	0	0.000441249471419904	1.8385394642496e-05	0	0.00108473828390726	0.000698644996414848	0	1.8385394642496e-05	0	0	3.6770789284992e-05	1.8385394642496e-05	0.000165468551782464	0.00943170745160045	0.000974425916052288	0.00774025114449082	0	1.8385394642496e-05	0.0111783199426376	0.000606718023202368	0.00478020260704896	0	0.00018385394642496
CS.122	3.45602211854156e-05	0.00991878348021427	6.91204423708312e-05	0.0142388111283912	0.00535683428373942	0.000138240884741662	0.0454812510800069	0.0057715569379644	0.00307585968550199	3.45602211854156e-05	0.00114048729911871	0	0.00902021772939347	0	0.00158977017452912	0.0135821669258683	0.00186625194401244	6.91204423708312e-05	0.000414722654224987	0.00031104199066874	0.000172801105927078	0.00781060998790392	0.00407810609987904	0.000587523760152065	0.323621911180232	0.0672887506480041	6.91204423708312e-05	0.000587523760152065	0	0.00279937791601866	0.000552963538966649	0	0	0	0.00148608951097287	0.000449282875410403	0	0.00480387074477277	0	3.45602211854156e-05	0.00608259892863314	0.0287195438050804	6.91204423708312e-05	0	0.0015552099533437	0.00031104199066874	0.000483843096595818	6.91204423708312e-05	6.91204423708312e-05	0.00328322101261448	0.00853637463279765	0.00459650941766027	0.00031104199066874	0.00103680663556247	0	0.000345602211854156	0.000794885087264558	0.0270606531881804	0	0.0340763780888198	3.45602211854156e-05	0.0143424917919475	0.024364955935718	0	0.00559875583203732	3.45602211854156e-05	0.0117504752030413	0	0.000103680663556247	0.00290305857957491	0.000725764644893727	6.91204423708312e-05	0.00812165197857266	0.000103680663556247	0.000449282875410403	3.45602211854156e-05	0.000138240884741662	3.45602211854156e-05	0.01372040781061	0.00145152928978745	0.000967686193191636	0.00352514256091239	0.000483843096595818	0	3.45602211854156e-05	0.0011059270779333	0.0159322619664766	0	0.00774148954553309	0.000691204423708312	0	0	0.0584758942457232	0.0129946431657163	0.00224641437705201	0.00307585968550199	0.0312078797304303	0.00107136685674788	0.00259201658890617	0.00193537238638327	0.0181441161223432	0	0.00705028512182478	0	0	0	0.0164161050630724	0	0.0141005702436496	0	0.000725764644893727	0.0451010886469673	0	0.000241921548297909	6.91204423708312e-05	0.000138240884741662	0	0	3.45602211854156e-05	0	0.00632452047693105	0.000829445308449974	0.0112666321064455	0.000103680663556247	0.00190081216519786	0	0.000241921548297909	3.45602211854156e-05	0.00279937791601866	0.000103680663556247	0.00138240884741662	0
CS.230	0	0.000505701375181482	4.89388427594982e-05	0.055464021794098	0	0	0.0604231578603938	0.0028058269848779	0	0	0	3.26258951729988e-05	0.00026100716138399	0	4.89388427594982e-05	0.353175315247712	0	0.00598685176424528	0	0.0122673365850476	0.00288739172281039	0.00420874047731685	0	0	0.00636204955873477	4.89388427594982e-05	0	0.053832727035448	0	0.0275199425784245	0	0	0	0	0.000130503580691995	0.000114190633105496	3.26258951729988e-05	1.63129475864994e-05	0.000913525064843967	0	0.00143553938761195	0.0104892252981191	0	0.000326258951729988	0.00420874047731685	0	0.0027405751945319	0.00027732010897049	0	0.0028221399324644	0	0.0436860736366454	0.00236537740004241	0.000114190633105496	0	0	1.63129475864994e-05	0.0157256814733854	0	0.00443712174352784	1.63129475864994e-05	0.0234253927342131	0.0297058775550154	0	0.00944519665258316	0	0.0620055137762842	0	0	0.01332767817817	0.000619892008286977	0	0.0253176946542471	1.63129475864994e-05	4.89388427594982e-05	0	0	0	0.00117453222622796	0.000342571899316488	0.00053832727035448	0.00225118676693692	0	0	0	0	0.000799334431738471	0	0.00102771569794946	0.000114190633105496	8.1564737932497e-05	0.00026100716138399	0.00207174434348542	0.000897212117257467	0.027699385001876	0.00117453222622796	0.00662305672011876	3.26258951729988e-05	0.000489388427594982	0.0172590985465164	0	0.000799334431738471	0.0222997993507447	0.00026100716138399	0.000146816528278495	0	1.63129475864994e-05	0.00394773331593286	0.000163129475864994	0	0.00690037682908925	0.00367041320696237	0	1.63129475864994e-05	4.89388427594982e-05	0	0	0.000619892008286977	0	3.26258951729988e-05	3.26258951729988e-05	1.63129475864994e-05	0.0331968483385263	0.000407823689662485	0.00972251676155365	0	0	1.63129475864994e-05	0.014143325557495	0	0	0
CS.056	0	0.00437022007179647	0	0.00472139847042297	0	0	0.0443265178710785	0.00928671765256751	0.00159981270485407	0.000429218042765725	0	0	0	0	0.000156079288278445	0.217340408927735	0	0	0	0.00257530825659435	0.0037849227407523	0	0	0	0.000429218042765725	0	0	0.0352739191509287	0	0.0145153738098954	0	0	0	0.00027313875448728	0.00885749960980178	0	0.000234118932417668	0.00362884345247386	3.90198220696114e-05	7.80396441392227e-05	0.00636023099734665	0.00838926174496644	0	0.00316060558763852	0.000429218042765725	0	0.000975495551740284	0.000312158576556891	0.008935539253941	0.00163883252692368	0.026806617761823	0.00269236772280318	0.000624317153113782	0.0010145153738099	0	0.0030825659434993	0.00296550647729046	0.0280942718901202	0	0.00920867800842828	0.000156079288278445	0.0127594818167629	0.049594193850476	0	0.00979397533947245	0.000195099110348057	0.00831122210082722	0.000234118932417668	7.80396441392227e-05	0.0213048228500078	0.00202903074761979	0.000390198220696114	0.00760886530357422	0.000156079288278445	0.000546277508974559	0.00187295145934135	0	0.000741376619322616	0.0251287654128297	0.00440923989386608	0.000819416263461839	0.00468237864835336	0	0	0.0030825659434993	0.00398002185110036	0.0208365849851725	0.000780396441392227	0.0321913532074294	7.80396441392227e-05	0.00027313875448728	0.000234118932417668	0.0841267363820821	0.0276260340252848	0.000975495551740284	0.0111206492898392	0.125565787420009	0.00327766505384735	0.008935539253941	0.0121351646636491	0	0.000468237864835336	0.00327766505384735	7.80396441392227e-05	7.80396441392227e-05	3.90198220696114e-05	0.0240752302169502	0	0	0	0	0	0	0	0	0	0.00085843608553145	0	3.90198220696114e-05	0	0	0.00105353519587951	0.00928671765256751	0.00284844701108163	0.000351178398626502	0	0	0.00027313875448728	0.00312158576556891	0.000156079288278445	0.0030825659434993	0.00347276416419541
CS.290	0	8.32616358136049e-05	0.00022203102883628	0.00195664844161972	0	0	0.0518997529904804	0	0.0023035719241764	0.00061058532929977	0	0.00016652327162721	0	0	0.000360800421858955	0.293275235214121	0	0.0034137270683578	0	0.00177624823069024	0.00259498764952402	0	0	0	9.71385751158724e-05	0	0	0.00875634869973079	0	0.0150287252643557	0	0	0	0	0	8.32616358136049e-05	0	0.0206905164996808	0	1.38769393022675e-05	0.00129055535511088	0.0144181399350559	0	0.000319169603952152	0.00066609308650884	0	0.000541200632788432	0.000999139629763259	8.32616358136049e-05	0.00248397213510588	6.93846965113375e-05	0.00997751935833033	0.000124892453720407	0.000138769393022675	1.38769393022675e-05	0.00753517804113125	1.38769393022675e-05	0.0372457050872859	0	0.00888124115345119	0.00105464738697233	0.0489023341011906	0.055924065388138	0	0.0016652327162721	0.00016652327162721	0.0254364297410563	8.32616358136049e-05	4.16308179068025e-05	0.0196219921734062	0.00104077044767006	0	0.0271294163359329	0.000152646332324942	0	2.7753878604535e-05	0	0	0.103091782076545	0.00611973023229996	0.000624462268602037	0.00335821931114873	2.7753878604535e-05	0	0.000152646332324942	0	0.0103660736587938	0	0.00377452749021676	0.000138769393022675	0.00044406205767256	0	0.0660819849573978	0.00237295662068774	0.00167910965557437	0.00158197108045849	0.0276428630901168	0.000152646332324942	0.00022203102883628	0.00367738891510089	1.38769393022675e-05	0.00571729899253421	0	0.000652216147206572	0.020648885681774	1.38769393022675e-05	0.0297521578640615	0	0	0	0	2.7753878604535e-05	0	8.32616358136049e-05	2.7753878604535e-05	0	0	0	0	0	0	0.00763231661624712	0.0304737587077794	6.93846965113375e-05	0.00185950986650384	0	5.550775720907e-05	2.7753878604535e-05	0.000457938996974827	0.000180400210929477	0	1.38769393022675e-05
