CS.293	L.036.M1	L.011.M1	CS.244	CS.257	CS.017	CS.043	L.022.M1	CS.354	CS.101	CS.036	CS.313	CS.019	L.006.M1	CS.219	CS.186	CS.042	CS.371.1	CS.050	CS.066	CS.064	CS.149	CS.290	CS.117	CS.334	CS.155	CS.381	CS.287	CS.077	CS.115	CS.378	CS.128	CS.224	CS.292	CS.376	CS.205	CS.213	CS.136	CS.374	CS.125	CS.282	CS.126	CS.302	CS.203	CS.380	CS.386	CS.178	CS.214	CS.268	CS.148	CS.254	CS.372	CS.389	CS.166	CS.395	CS.181	CS.256	CS.147	CS.323	CS.348	T.CS.062	T.CS.057	T.CS.079	T.CS.001	T.CS.048	TFS.023	T.CS.022	T.CS.058	T.CS.034	T.CS.003	T.CS.076	T.CS.069	T.CS.041	T.CS.029	T.CS.072	T.CS.167	T.CS.110	T.CS.129	T.CS.121	T.CS.118	T.CS.178	T.CS.123	T.CS.112	T.CS.128	T.CS.139	T.CS.125	T.CS.102	T.CS.134	T.CS.108	T.CS.122	L.024.M1	CS.082	CS.241	CS.356	CS.085	CS.103	CS.087	CS.088	L.034.M1	CS.242	CS.238	CS.246	CS.015	CS.110	CS.006	CS.358	CS.311	CS.044	CS.363	CS.113	CS.233	CS.207	CS.274	CS.336	CS.165	CS.189	CS.191	CS.150	CS.330	CS.151	CS.227	CS.318	CS.319	CS.343	CS.223	CS.080	CS.158	CS.112	CS.194	CS.320	CS.163	CS.202	CS.322	CS.285	CS.361	CS.326	CS.262	CS.370	CS.393	CS.390	CS.270	CS.145	CS.255	CS.253	TFS.022	TFS.021	TFS.020	T.CS.043	T.CS.031	TFS.027	T.CS.045	T.CS.061	T.CS.066	T.CS.049	T.CS.036	T.CS.026	T.CS.008	T.CS.064	TFS.025	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.142	T.CS.151	T.CS.141	T.CS.158	T.CS.152
CS.242	0.48552798716	0.492854289312	0.527157132672	0.629301778608	0.564726952726	0.585040179589	0.575153632072	0.531223978351	0.591580368853	0.538138756932	0.637470912249	0.483635617193	0.525409849156	0.529184580651	0.557231397878	0.54198059551	0.598101139534	0.561707704813	0.639062595266	0.582023496836	0.57963571849	0.610034286587	0.637741752553	0.570956041846	0.688152864927	0.553437010162	0.516893991208	0.603167159207	0.534771042729	0.662703168654	0.667418755751	0.554542104043	0.755119080333	0.587336247994	0.630290771033	0.685778643075	0.665674242475	0.607632868862	0.635308887769	0.620265452101	0.663703871175	0.480954954756	0.697152709101	0.525298235446	0.512135095227	0.682440547578	0.55668892506	0.607262555728	0.650276809028	0.660609200004	0.609134752369	0.598267709104	0.621701559883	0.657045535672	0.603556101904	0.616935127028	0.641055556699	0.641455948217	0.597047865132	0.591761546499	0.461725906803	0.66723914463	0.643057385248	0.67931486393	0.53103912622	0.517733349702	0.5462269541	0.530638635358	0.477737195314	0.487851774391	0.507960292011	0.538448137495	0.508227980601	0.558588637301	0.511637257792	0.485677507976	0.498864721554	0.494517522335	0.52170206912	0.518559216077	0.492965659171	0.495492345537	0.511416512841	0.522528666065	0.473526827248	0.474545095941	0.527458541001	0.475051857514	0.487715008525	0.320868865842	0.5494538737	0.522936540595	0.54075230249	0.663271860001	0.528887030626	0.579862940519	0.57380497523	0.642473683326	0.56028858775	0	0.555969740467	0.469335145052	0.597387519608	0.617886620009	0.524310390615	0.744672389096	0.587441645616	0.520974660598	0.628873599958	0.554310488817	0.588405605598	0.651935053876	0.646732221995	0.570890336175	0.659061837541	0.625971593877	0.483662375418	0.540310474976	0.614258045012	0.562025438324	0.77629626737	0.638233062326	0.622930229573	0.62714828147	0.62449981138	0.588929874905	0.625452570859	0.621289319272	0.725459241991	0.57294129678	0.627869755957	0.625122499159	0.669768428621	0.720359118592	0.64424281106	0.585635849398	0.631223592371	0.627107237304	0.637258569416	0.634865952467	0.627281284092	0.543021995091	0.571045935884	0.714693298374	0.451463107921	0.560029098068	0.455778164017	0.489134545198	0.503393335801	0.509401437922	0.556179809266	0.540739315768	0.503506052664	0.624431690285	0.536555657163	0.690147858043	0.556625627708	0.485174957541	0.536808196657	0.482538755292	0.50016240178	0.476085504729	0.506974549613	0.537141315816	0.505766617134	0.537770967519	0.411126040173	0.478867951107
CS.238	0.56095739727	0.592475157538	0.563951096746	0.636586261455	0.593047114125	0.566945118105	0.536649405684	0.607724612957	0.6091560555	0.546692162446	0.609480027921	0.555225200205	0.53107264243	0.581938432435	0.58178344036	0.582390272392	0.604454729996	0.617790471552	0.634248890413	0.549266296021	0.605884819808	0.614460727847	0.644079668819	0.554432059899	0.650093690791	0.596852259864	0.598435308086	0.631861731338	0.544011698891	0.633332782357	0.670714537062	0.576879932509	0.707397314565	0.582714082372	0.633541336762	0.681128908936	0.665224858994	0.596155055685	0.650899631363	0.647272918358	0.670059421554	0.575365034883	0.70478737705	0.560712535835	0.58056782995	0.680207429731	0.614838798668	0.634639263552	0.656041112225	0.671789215073	0.631842733164	0.626210056593	0.617237790649	0.67542873369	0.64678639951	0.614468039013	0.628519970833	0.621796942873	0.628384598131	0.624129043147	0.55060215487	0.68487343143	0.64783873248	0.69136395692	0.56359244547	0.614247369209	0.603415329756	0.577844679839	0.5739429906	0.532842282975	0.584016081291	0.610195509237	0.590360884901	0.61888640467	0.574641483782	0.560691942443	0.606394421076	0.596400112493	0.59227268809	0.575849983578	0.582656676137	0.559537636195	0.571950002007	0.599946462466	0.579134285995	0.554882068512	0.569154580845	0.59240030513	0.591624598051	0.580667973151	0.562732069448	0.559942448744	0.516304836312	0.685294927995	0.538125822489	0.552001486656	0.551870501719	0.612230549336	0.579970656862	0.555969740467	0	0.569563126324	0.578063857777	0.588265363767	0.517932512868	0.74249517326	0.573575492983	0.51992463493	0.655459411278	0.550456830632	0.566720119795	0.651115870251	0.644622376628	0.606084592929	0.662798799206	0.63360233202	0.559350379752	0.56863398883	0.59998222869	0.598932332722	0.730274099012	0.64231337814	0.633464931971	0.631265087916	0.634672741574	0.582155597895	0.598624567182	0.611461341	0.706434294586	0.605145807133	0.612357363893	0.649801395114	0.665241448968	0.689233845557	0.655891429002	0.605491695233	0.634962048139	0.629291108522	0.662177265193	0.636518004451	0.654969873276	0.581121009863	0.612229240674	0.70612276181	0.589335802128	0.570670732853	0.579440809204	0.575859485228	0.554520735472	0.536847397983	0.592182073087	0.582200043221	0.559857290179	0.623124988761	0.546972773901	0.693347343244	0.623667637277	0.52876359269	0.590208893079	0.564470826222	0.582019749525	0.563167080015	0.573408463056	0.579634469991	0.571288404663	0.607117566722	0.554781133939	0.572133887585
CS.246	0.522016975001	0.548666032605	0.526297869501	0.642865836815	0.565376535847	0.604361680555	0.597258282812	0.543332090276	0.60948733681	0.556327557825	0.619450855883	0.504593259246	0.522954754439	0.544848622274	0.55669897662	0.539257171735	0.623607077333	0.567595217772	0.63943527396	0.591297069644	0.590602431085	0.606373632684	0.642533617584	0.568740104361	0.666830382514	0.560939933665	0.520249511886	0.602788399202	0.565247736657	0.661605955916	0.662219992538	0.530306888816	0.732083897088	0.580669870239	0.632717093659	0.655324317956	0.64111058785	0.600626040197	0.642074689029	0.595776240129	0.626927644945	0.51169015511	0.69432900757	0.498285767323	0.51134595102	0.673327773324	0.576825898438	0.589161639162	0.62062423742	0.652403963684	0.603994185352	0.605675837031	0.620209948001	0.640544866472	0.598564541417	0.603911072572	0.617508877496	0.623127495627	0.568762162683	0.58960033373	0.494580910834	0.674450906135	0.659266723853	0.693809104408	0.540599563658	0.557029902427	0.552672870455	0.515119485483	0.525765417	0.531122026406	0.551249424662	0.54792022336	0.529011997823	0.576930358549	0.523337337745	0.512980106784	0.513631205866	0.514876093043	0.496351010137	0.552381320138	0.479219423353	0.494562519439	0.522558886986	0.537136967649	0.495292903378	0.529594341306	0.549107339885	0.508857198193	0.518028935051	0.466657390846	0.565881193368	0.520056463451	0.536851562272	0.66029542872	0.531201460986	0.567310640921	0.610377430309	0.651782900718	0.57496890198	0.469335145052	0.569563126324	0	0.613714803367	0.622003652563	0.522870501659	0.722415130416	0.595987793909	0.538820069266	0.622395558967	0.58038355777	0.593705420714	0.634381334372	0.619583310087	0.573651518993	0.671276164156	0.604739949994	0.52436491501	0.541277978584	0.595379601934	0.556971160635	0.760871300042	0.611593370608	0.597129789453	0.629083079882	0.609478263965	0.581491698803	0.628413717467	0.621176728083	0.705773632589	0.562033166425	0.60553678192	0.626499482472	0.653618803032	0.702975943917	0.619277545596	0.568298148746	0.652900958932	0.604537418956	0.632792957534	0.621487272954	0.613192703207	0.533346514736	0.55725220635	0.699800134362	0.490460072268	0.603161319984	0.520252752092	0.551106756679	0.552290404761	0.529161183008	0.580143863211	0.556953599804	0.517139308008	0.625426922399	0.557986096538	0.701425184859	0.596728206638	0.518941265971	0.553236152566	0.479546152358	0.530238649884	0.485630456333	0.538818917102	0.58036514071	0.521210630019	0.586470668805	0.444472600841	0.518880102264
CS.015	0.536482557155	0.554653728581	0.570821073325	0.642101809161	0.590102981281	0.519716555685	0.639762375211	0.615352006269	0.576286332233	0.537296797237	0.668884667354	0.564461276063	0.565751176174	0.596381073521	0.635943629438	0.593943990538	0.627478610827	0.63010206089	0.661883777859	0.55312467867	0.628909440068	0.678852848767	0.709420917542	0.578865924259	0.752269834582	0.645472650783	0.64106392291	0.703523300461	0.605602226432	0.685599234804	0.69912312318	0.631235962446	0.756621347958	0.642204438533	0.697109494702	0.739698130858	0.714342681697	0.662766056719	0.699406971199	0.706726057736	0.712032124175	0.624035865601	0.755930016965	0.586246069381	0.617798014299	0.738060734526	0.661299957364	0.681552095912	0.725203793517	0.719717613439	0.727764312317	0.681248941876	0.702669869927	0.73088318461	0.700717804991	0.686828793857	0.700840811511	0.711998392985	0.713205582659	0.66480691354	0.593590812088	0.717807680107	0.709449743551	0.727236323129	0.582206549183	0.650024301431	0.642652384477	0.614928936935	0.593253336976	0.579039468789	0.670433714744	0.659204660562	0.622342779871	0.677479302876	0.644536740475	0.554509463232	0.569058915248	0.583284158585	0.639752326403	0.654779682489	0.5980899774	0.607858975353	0.586622800704	0.657102292169	0.605617734063	0.618678761323	0.556109081232	0.604843628533	0.586440054991	0.614088130714	0.55115353149	0.623815431726	0.532168618998	0.696617148589	0.59932895796	0.5802820208	0.560354536215	0.601308521028	0.573720104108	0.597387519608	0.578063857777	0.613714803367	0	0.65291014849	0.544311436463	0.790851709753	0.598053187918	0.559932911043	0.700797951644	0.534276242031	0.611252680986	0.705665579259	0.732685237667	0.665704113754	0.688747046538	0.698417868086	0.579726218916	0.643128282177	0.687431022466	0.657785277549	0.782491130933	0.707980243895	0.693956374962	0.689439901088	0.694704924497	0.618440522068	0.64561012	0.639312233116	0.781585822764	0.649901340358	0.659721027129	0.654345521844	0.726101359579	0.734543081324	0.681910961569	0.676085431178	0.691130364381	0.702565673797	0.665735852641	0.693968799399	0.700064417087	0.654334498453	0.670529489507	0.783233189302	0.608452505811	0.607929297532	0.577335854457	0.564557937483	0.610535523405	0.586653077724	0.622251331884	0.655004961723	0.572263963227	0.693924542191	0.615628606104	0.750145897936	0.626166089067	0.586652844209	0.637651425139	0.583192613182	0.567210582162	0.570610898124	0.551229928097	0.549095233663	0.552594597903	0.525570838042	0.593055113636	0.592335587628
CS.110	0.661989743393	0.637370273797	0.633132630708	0.650505874128	0.606347505856	0.619765786787	0.577697913374	0.670212054049	0.626442701598	0.659809788386	0.634454888321	0.651061773497	0.611709229843	0.617316026997	0.58973508173	0.632810020299	0.63818396616	0.626787539481	0.594032889065	0.621740439585	0.607679726977	0.581921565611	0.590962398988	0.589291568086	0.599978782502	0.642437092856	0.625979525373	0.573502514725	0.627092368801	0.561740113562	0.635822751993	0.601465402133	0.650691098176	0.540452519851	0.603185399006	0.623370114274	0.600558335626	0.552692623271	0.586603191766	0.605529145214	0.612554061255	0.607719398354	0.638148875452	0.639605463634	0.656541238971	0.614277622525	0.623136219053	0.620624606307	0.587187474925	0.584788903086	0.577801125026	0.591910983334	0.58906728224	0.605281955064	0.613871335183	0.581047360745	0.560621828121	0.587039855712	0.595824729886	0.608331110182	0.639602524161	0.639004277602	0.607607340608	0.601348439387	0.613224942063	0.656166726295	0.615103917872	0.62387817445	0.648639679577	0.657760302137	0.620287464696	0.620679774138	0.6238401146	0.589095078893	0.644073268439	0.660834796466	0.651540266131	0.664228724318	0.63943540363	0.607533234916	0.630395457287	0.627123750562	0.622686330289	0.617847832248	0.663587389177	0.609473001602	0.676310076698	0.660680474157	0.671163515478	0.637309297875	0.674883543218	0.595610021222	0.650832600056	0.664533228202	0.573854429849	0.589535679268	0.602822645438	0.668357294259	0.603851708015	0.617886620009	0.588265363767	0.622003652563	0.65291014849	0	0.585844137117	0.659253001158	0.605995819813	0.605919927631	0.587268331953	0.637545997529	0.601393933322	0.613243065199	0.613484911924	0.610943667884	0.634052547441	0.599957519507	0.641525424279	0.548461020479	0.585337591198	0.636502866313	0.66218998044	0.591255220967	0.619746044782	0.597037723491	0.581445755199	0.563685159592	0.545093521176	0.532749613173	0.616147706215	0.56934905294	0.576861425278	0.67082730667	0.566002183684	0.638352283291	0.615496866182	0.601064236801	0.609316595716	0.592473629447	0.622957350573	0.5890362111	0.57454396662	0.638465857794	0.58377161154	0.638788591317	0.669952767604	0.642927976871	0.659780862073	0.646839651395	0.636714649289	0.646257141794	0.648194193786	0.637022052505	0.647861818619	0.619331232423	0.613422213574	0.637975054111	0.655788323394	0.626058505009	0.637170565631	0.674334590948	0.673952927223	0.636299340863	0.63900747475	0.662397828663	0.65293700624	0.664487507734	0.649359218781	0.645117607046
CS.006	0.525329367548	0.551210330141	0.510871396655	0.607812825098	0.548212507918	0.549883311659	0.569168860646	0.58024234599	0.575246591332	0.528977705579	0.622482868931	0.546624774453	0.508015395131	0.58125099269	0.582438685312	0.563622667184	0.584240955358	0.570636654432	0.586573154981	0.536345656277	0.586524644104	0.599521317026	0.641517996123	0.524835220511	0.687610034155	0.605425053065	0.565804929507	0.626383022605	0.537128759106	0.6273409241	0.651962485447	0.581846257293	0.721713764458	0.585512396762	0.629743842688	0.668878410664	0.661161928436	0.570763700771	0.648716889893	0.626284627999	0.649635314488	0.543559822921	0.678270762194	0.552270072725	0.563598625217	0.694203702849	0.592082001936	0.593248801158	0.657764459985	0.675199618472	0.639012116758	0.650841558098	0.634182082649	0.681501857173	0.642831643993	0.62157459477	0.639143118872	0.616018630169	0.627724532416	0.620867466392	0.537552005702	0.668690163104	0.654362883973	0.682004663954	0.562883660281	0.567030379913	0.581592174562	0.560913248782	0.525247509341	0.51731692144	0.592991488856	0.581625175145	0.559698771021	0.592002092651	0.577940543354	0.496624131014	0.557739150869	0.557140211902	0.57587965561	0.56679752152	0.558839640938	0.524793138601	0.52818975186	0.578463536669	0.544446504142	0.495433878696	0.543400737295	0.545422399554	0.550624491796	0.530934021086	0.509888646348	0.541541591361	0.52576598351	0.630196624937	0.516284221975	0.526166124324	0.496528750003	0.578346756674	0.56111377072	0.524310390615	0.517932512868	0.522870501659	0.544311436463	0.585844137117	0	0.726556765734	0.540502269759	0.522820508863	0.644595487	0.518115781893	0.55519583878	0.62311893433	0.626067202241	0.571022327006	0.621069495439	0.606415318471	0.541665121454	0.550564936299	0.619248198856	0.61419483251	0.732727968465	0.623383836132	0.632663431088	0.616720855959	0.62860058578	0.535251787084	0.58829171822	0.57606559044	0.717102830365	0.579613564799	0.57586426007	0.614741690605	0.662373185205	0.675232549431	0.614312916979	0.593215143529	0.638897890515	0.651894851705	0.6495080316	0.637193580506	0.645345648825	0.570973184452	0.594207707827	0.704081200882	0.550587793257	0.551738581772	0.528935655201	0.548364152211	0.532336957651	0.532664673037	0.561799469442	0.5880394481	0.522223109445	0.61155537866	0.550329470976	0.683429970779	0.589099285816	0.530517405164	0.54207847671	0.508345526925	0.537401230267	0.522458239692	0.491420874334	0.534737818807	0.518952381733	0.545157453033	0.518414725094	0.509111036657
CS.358	0.774176261784	0.745850511127	0.721443911763	0.789162995513	0.740224268234	0.755791890969	0.707862799337	0.805216216586	0.71487548498	0.796314461271	0.712301260024	0.773837345756	0.719658590327	0.754373295955	0.719959204884	0.754833669172	0.708291612312	0.661358035464	0.684045531355	0.744050682354	0.744722128705	0.617597822847	0.606566225021	0.718550964681	0.575461592276	0.722474698215	0.720126475809	0.630587936297	0.720249349705	0.63276007634	0.664323220112	0.673996556695	0.591716010408	0.667152428834	0.602645750957	0.548590145619	0.552149620225	0.670080247678	0.601266903891	0.569320415499	0.580863027014	0.695416959321	0.556108684445	0.725755072116	0.746601373141	0.613097481632	0.704642965496	0.647213905519	0.67109507317	0.642198796431	0.608724661985	0.641592422456	0.627689508835	0.627835780511	0.66574529432	0.629925001931	0.598673790624	0.589072944317	0.632878114183	0.708437155294	0.748747079932	0.595429912395	0.563684893785	0.586966134499	0.71683101949	0.714821345351	0.705883000486	0.713583765319	0.74966292108	0.76287782942	0.7051650056	0.710704812722	0.715662680331	0.70812657644	0.7554341288	0.778586173094	0.76824387432	0.762865400232	0.745028414394	0.67388055109	0.768291131567	0.721654296552	0.707822401135	0.738101162271	0.788572979655	0.710808263983	0.779523206495	0.746774282229	0.798539548489	0.74461244959	0.773377072276	0.755910804186	0.773360540057	0.64037965873	0.74558967963	0.735781209052	0.730374008137	0.735087569518	0.703154438882	0.744672389096	0.74249517326	0.722415130416	0.790851709753	0.659253001158	0.726556765734	0	0.710882977046	0.723201291306	0.592079948603	0.725415024043	0.736667520531	0.62920494321	0.56029773487	0.674303164527	0.623876269088	0.632451556609	0.751498882419	0.664135219718	0.630178792667	0.702013638548	0.592138085003	0.56023860063	0.582274871162	0.596400369883	0.620093638796	0.686884714311	0.6440434502	0.6421894083	0.481102659605	0.637483513131	0.669377351703	0.68985736999	0.574903719645	0.563294391546	0.633118991302	0.626286017563	0.592573102205	0.633013117298	0.698410997857	0.660810534378	0.602975266844	0.675951700605	0.650604258501	0.597740085416	0.779100225817	0.71868552519	0.77761702276	0.746811178672	0.724203319449	0.743692563722	0.733594948996	0.700776113004	0.779031264094	0.611055656082	0.759561286507	0.601898866421	0.683400244982	0.750793975688	0.680467637183	0.777454824407	0.786511881552	0.750973560383	0.754893835775	0.751211438216	0.744353279014	0.755519569395	0.74225534476	0.731279052868
CS.311	0.6140377341	0.600993292161	0.565040501739	0.677193505464	0.612004199906	0.579895247806	0.581177460484	0.669456069792	0.578779388131	0.599442175301	0.654193237068	0.616132413776	0.515673476952	0.616620781508	0.593542759145	0.654286481711	0.577529225106	0.551681859826	0.623158199863	0.56453397545	0.597930211562	0.579959872378	0.62400490311	0.565872371269	0.666829454247	0.634995564521	0.599254441413	0.641747080517	0.566277474584	0.63754057123	0.656535345822	0.576452102649	0.722548463518	0.571143051772	0.632569334778	0.665878997208	0.631326500182	0.5679940898	0.630097657898	0.623979869504	0.639406111349	0.582822049463	0.702368263986	0.568386017936	0.602071558459	0.686285638286	0.595339311167	0.592480870778	0.65051052119	0.651874755999	0.617796852946	0.636921274103	0.622012624378	0.652094458455	0.627815129947	0.6082294965	0.641703003598	0.620275220237	0.638556786275	0.641454159326	0.588920493296	0.649873944392	0.638110632805	0.675946699214	0.599633933319	0.592759618729	0.586606502919	0.583690831646	0.566624623876	0.593854774468	0.632077050038	0.615314489734	0.570674033644	0.606857193699	0.608052293055	0.597938885859	0.632060408567	0.623562662561	0.621129063288	0.61381521204	0.607197836333	0.589409308634	0.559833456645	0.654433026286	0.631610341794	0.590230990084	0.616923610274	0.606143958601	0.643725091193	0.602934749678	0.598770251025	0.601352492391	0.58922024068	0.658081149985	0.596888926669	0.595605980063	0.549741658422	0.60164487452	0.597213863799	0.587441645616	0.573575492983	0.595987793909	0.598053187918	0.605995819813	0.540502269759	0.710882977046	0	0.527307941136	0.624672539166	0.54854232795	0.612827901031	0.655311955826	0.632956538238	0.595126323658	0.61346448488	0.646018128755	0.588774704078	0.605744852079	0.615134373182	0.627885837504	0.727835109154	0.62102196568	0.632756083177	0.641595881033	0.603276986116	0.571664888611	0.592248715678	0.569732093109	0.710233659666	0.598739272955	0.583830535076	0.630027017364	0.650862135311	0.6536980664	0.590159348115	0.620167886751	0.616383373422	0.62659143653	0.617866989307	0.634211704662	0.634656531471	0.558413889281	0.630781913642	0.69267718743	0.60646228737	0.592967671576	0.60419060092	0.603405799147	0.585045465916	0.580685015802	0.571364904174	0.584267679916	0.618787693921	0.645009262352	0.62555417522	0.706116524078	0.575582747482	0.558185979836	0.56652294613	0.617860347254	0.64034433329	0.586604519627	0.578898012502	0.583856282424	0.571591689092	0.584599933021	0.58590464126	0.591823056236
CS.044	0.565924154053	0.529931829785	0.532567879374	0.656999311309	0.595494186869	0.536008057993	0.557594425692	0.615667992214	0.577660675983	0.54257899539	0.598152143305	0.559116316309	0.523628037752	0.544824482846	0.590294112189	0.613770982173	0.578545388608	0.537963450044	0.620892181352	0.536609514884	0.564059007062	0.601435157227	0.620998076704	0.509429376012	0.670210932204	0.586136149281	0.547337510507	0.622503629618	0.502773806613	0.615682812588	0.659397259889	0.583900029359	0.728919779906	0.599209197538	0.599676812977	0.662616257236	0.618974972936	0.573767880192	0.628855461238	0.631216155617	0.62757651043	0.512564725431	0.679201058875	0.513005152396	0.522285794519	0.664722221321	0.596013537353	0.606213534557	0.651488319905	0.653943637695	0.634803098765	0.621594110019	0.616309314544	0.654234144026	0.634689753619	0.643555000407	0.635141098601	0.618110217571	0.612945744948	0.636071468649	0.522341715539	0.644682584485	0.628243498639	0.649582594421	0.54675363494	0.540830754913	0.559682085465	0.542745053449	0.517978968699	0.521433222835	0.581422950854	0.543834427632	0.488221719614	0.596220452333	0.531653649808	0.547474562417	0.560407781767	0.575444281751	0.572945650033	0.560705679232	0.572944981059	0.538492184265	0.531494379357	0.605709676872	0.577347801027	0.540186421849	0.573100369852	0.549503173826	0.59573032981	0.527071216076	0.588516236895	0.57154810265	0.548773467306	0.653903342193	0.553381207192	0.554133772031	0.538396598737	0.594078509479	0.563876382538	0.520974660598	0.51992463493	0.538820069266	0.559932911043	0.605919927631	0.522820508863	0.723201291306	0.527307941136	0	0.616473622063	0.476402662086	0.587171373423	0.628451783094	0.635548181614	0.566644451695	0.611875136137	0.621197183243	0.506891134192	0.572765508829	0.618207887314	0.591538740258	0.72752974199	0.604424346034	0.618601777271	0.617075835882	0.625569331388	0.551277834416	0.573238623234	0.592801001836	0.706546404997	0.58723286097	0.580466942579	0.585438959269	0.651477513432	0.683186727565	0.614929995949	0.600936830069	0.608200579645	0.619491564417	0.627021589054	0.616222038194	0.645624573351	0.562452706271	0.597709590919	0.694469137716	0.538078064387	0.548874147044	0.5319539008	0.511609219412	0.525267665964	0.494290307961	0.534610858458	0.534646352115	0.549206347589	0.602119343043	0.586351207646	0.687138282986	0.529668661591	0.522130970707	0.503762376825	0.55285026538	0.571591216323	0.537752614306	0.556907697218	0.546676117023	0.533623212906	0.553377867252	0.534511465475	0.528754073289
CS.363	0.69007642778	0.636758159923	0.628613881165	0.721493902101	0.663199126443	0.674484226736	0.595271920333	0.680607514635	0.65786127541	0.710170736512	0.603336744759	0.659137808815	0.631189744411	0.662459409289	0.612432544106	0.676418220055	0.61158145977	0.569835651901	0.651207582622	0.674600519919	0.616056381833	0.488285377132	0.50302000297	0.627247984715	0.516289084104	0.563048249884	0.564899701873	0.52212894474	0.633080711217	0.604649103904	0.604279307388	0.534373432744	0.641703011226	0.547201276086	0.477571767701	0.550205732556	0.506609941511	0.525913351688	0.551074008072	0.507100792131	0.512780033099	0.546677045296	0.600428176006	0.62132699163	0.601945321148	0.594381448434	0.577139287272	0.561428031825	0.547939793522	0.511706053035	0.49889148231	0.47834554075	0.510908218407	0.506495040355	0.549653161414	0.52814922624	0.497268159759	0.505719552259	0.496033496933	0.555616926759	0.620238612344	0.619361623345	0.541839746892	0.592151074051	0.602734254961	0.604746842049	0.580637893491	0.613266598141	0.638561508324	0.658034786859	0.560643142545	0.57148878491	0.583828848812	0.584147083861	0.600535725905	0.651132705253	0.64313111028	0.648991280092	0.636511684161	0.531544119617	0.666475453865	0.59613399696	0.590624959141	0.618219855718	0.691985090687	0.571502576883	0.693179725623	0.647562221863	0.674871494452	0.622144840321	0.68752755445	0.649602573922	0.691808364642	0.671274035066	0.640983480507	0.644575802444	0.647916399466	0.691350195284	0.635809227312	0.628873599958	0.655459411278	0.622395558967	0.700797951644	0.587268331953	0.644595487	0.592079948603	0.624672539166	0.616473622063	0	0.639089619167	0.674614504079	0.567555467572	0.548256249771	0.526675085039	0.636943287658	0.586858261906	0.646203353001	0.554782037513	0.49939691289	0.591861666258	0.651123209768	0.448243921559	0.506180173637	0.524129328823	0.518016566031	0.579186295673	0.585247612345	0.56722949596	0.589881887139	0.478838461077	0.580626162647	0.623128618574	0.483674207978	0.543334509869	0.575483294256	0.519480689908	0.53783942111	0.491263775755	0.610690505634	0.505892101834	0.50457506276	0.55345107156	0.506167650638	0.598028070049	0.644251614136	0.633288723918	0.653724639157	0.627227948529	0.622559512961	0.641543843276	0.632274812509	0.572901023777	0.666048386144	0.540634168601	0.649397608871	0.621970077556	0.592121774186	0.60183184969	0.581082743361	0.668018622061	0.692179592286	0.623852767984	0.657384346314	0.667299627406	0.651873926458	0.665240365817	0.63870964268	0.616511631115
CS.113	0.539670811942	0.5693136858	0.541108043152	0.655067970647	0.584709082639	0.523079274711	0.596587690922	0.62496939429	0.555846401104	0.527037328314	0.623348735842	0.579314076834	0.508953891044	0.602653633284	0.612405616681	0.629205272299	0.585150047892	0.539058715244	0.633378176786	0.518097775271	0.588029298897	0.622165399405	0.651224699223	0.531285693577	0.688407346857	0.618892110284	0.576531624628	0.65865310122	0.546131527132	0.648476177994	0.66563875273	0.59828594637	0.739457204627	0.616071958585	0.643290320937	0.660536109816	0.661619148941	0.587031032209	0.656486527629	0.651769325944	0.668802450201	0.543328295999	0.674846471085	0.549000654425	0.558420511003	0.678090608737	0.602613981301	0.625737901734	0.692631401409	0.672051014407	0.66168316734	0.64037826615	0.635002302037	0.687620087083	0.661570476975	0.651760712086	0.665458481661	0.654959176045	0.648289878366	0.658287539309	0.529271793682	0.654067619271	0.652835470757	0.683432958371	0.53909627089	0.55304622237	0.580524387137	0.573983175443	0.547686171816	0.524797720763	0.625987383214	0.585406999091	0.553331413281	0.612595478988	0.584571399996	0.55996043463	0.592857811991	0.585173381502	0.603078004144	0.594926934732	0.605334944598	0.563604017868	0.554247247533	0.64266086062	0.615836539248	0.555384971377	0.57359803255	0.546383798626	0.593043927126	0.55888526968	0.566312397948	0.59877614814	0.536243820598	0.650461759564	0.587807351776	0.567599405637	0.553310492303	0.548230800197	0.555860685934	0.554310488817	0.550456830632	0.58038355777	0.534276242031	0.637545997529	0.518115781893	0.725415024043	0.54854232795	0.476402662086	0.639089619167	0	0.595551767949	0.666892983835	0.65084003336	0.605011072131	0.621190959419	0.641797532999	0.523327790333	0.627210428519	0.643720147019	0.624171746401	0.730177261644	0.643687353972	0.650436581915	0.6476782538	0.649204714953	0.560060993171	0.606148631547	0.583469429108	0.728516997436	0.62201130022	0.610059294465	0.607975495349	0.675974962177	0.690884122225	0.619662834782	0.648866525197	0.613566295406	0.637553242104	0.650452147231	0.652068410901	0.654485385338	0.588827231553	0.631398236202	0.720468641745	0.577514269355	0.534799345717	0.566152253504	0.542182181594	0.499471151206	0.512873762385	0.532027247974	0.562913176358	0.562509296458	0.645937525464	0.595574204503	0.670978247269	0.55024890226	0.510873428615	0.534508191978	0.5863266678	0.581922584629	0.566504676885	0.543849431492	0.541470483905	0.542344566153	0.525934680937	0.568873156053	0.532321647114
