g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.385	0.000236905582356995	0.0024552033080634	0.000258442453480358	0.123277050310131	8.61474844934528e-05	2.15368711233632e-05	2.15368711233632e-05	0.0415230875258442	0	0.00305823569951757	4.30737422467264e-05	0	0.000323053066850448	0	0	0.000172294968986906	0.154182460372157	0.00594417643004824	0.0108330461750517	0.00150758097863542	0	0.00921778084079945	2.15368711233632e-05	0	0	0.000430737422467264	2.15368711233632e-05	0	0.0969159200551344	0	0.0173802549965541	0	0	0.00172294968986906	0	2.15368711233632e-05	0	0.00053842177808408	0.00232598208132323	0	0	0.00198139214334941	0.0125559958649207	0.000409200551343901	8.61474844934528e-05	0.00947622329427981	0	0.00133528600964852	6.46106133700896e-05	0.00443659545141282	0.0104453824948312	0.00732253618194349	0.00142143349414197	0.00101223294279807	0.00101223294279807	0.00366126809097174	0	0.0297639558924879	2.15368711233632e-05	0.00691333563059959	0.00176602343211578	0.0135251550654721	4.30737422467264e-05	0.00275671950379049	0.0186078566505858	0	0.0346528256374914	0	0.00118452791178498	4.30737422467264e-05	4.30737422467264e-05	0.00359665747760165	0.000516884906960717	0.0018737077877326	0.00139989662301861	0.000279979324603722	0	4.30737422467264e-05	0	0	0.00243366643694004	0.000969159200551344	0.000516884906960717	0.0133959338387319	2.15368711233632e-05	0	0.0026921088904204	0	0.00273518263266713	2.15368711233632e-05	0.0261888352860096	0.00103376981392143	0.000172294968986906	0.000753790489317712	0	0.118603549276361	0.00607339765678842	0.000559958649207443	0.00213215024121296	0.052657649896623	0.0130298070296347	0.000129221226740179	0.00424276361130255	0	0	0.000215368711233632	2.15368711233632e-05	0.000344589937973811	0.000107684355616816	0.000926085458304618	0.00107684355616816	0	0	0	0.00174448656099242	0.030302377670572	2.15368711233632e-05	0.000215368711233632	0	0.00120606478290834	0	0.00404893177119228	0	0.00053842177808408	0	0	0	0.00669796691936595	0	0.00103376981392143	0.00501809097174363	2.15368711233632e-05	0.000107684355616816	0.000172294968986906	0.00198139214334941	0	0.028342522398346
CS.369	2.79056788056369e-05	0.00652992884051905	0.000111622715222548	0.0038509836751779	2.79056788056369e-05	0	0	5.58113576112739e-05	0	0.00778568438677271	0.00527417329426538	0	0.00231617134086787	0	0	0.000167434072833822	0.279977675456956	0.00276266220175806	0	0	0.000976698758197293	0.00586019254918376	0	0	0	0.000195339751639459	2.79056788056369e-05	0	0.112878470768801	0	0.00764615599274452	0	0	0	0	0	2.79056788056369e-05	0	0.0023440770196735	0	5.58113576112739e-05	0.0207618250313939	0.00186968047997768	0	0.00147900097669876	0.000474396539695828	0	0.00248360541370169	0.000390679503278917	2.79056788056369e-05	0.00100460443700293	0.00212083158922841	0.000334868145667643	0.000279056788056369	0.000306962466862006	0.00186968047997768	0	0.00178596344356076	8.37170364169108e-05	0.0310869261894796	0	0.000976698758197293	0	0.0143435189060974	0.127780103251012	0	0.00036277382447328	0	5.58113576112739e-05	0.0061950606948514	0.000195339751639459	0.000334868145667643	5.58113576112739e-05	0	0.00318124738384261	0.000111622715222548	0	0.00175805776475513	0	0	0.00443700293009627	0.00178596344356076	0.00147900097669876	0.0186968047997768	0	0	0.00167434072833822	0	0.0010604157946142	0.00147900097669876	0.00527417329426538	0.00507883354262592	0.000167434072833822	0.000837170364169108	0	0.0828240546951305	2.79056788056369e-05	0.000111622715222548	0.00446490860890191	0.115529510255337	0.00435328589367936	0.000892981721780382	0.000530207897307102	2.79056788056369e-05	2.79056788056369e-05	0.00817636389005163	0	0.00164643504953258	0.0104088181945026	0.000781359006557834	2.79056788056369e-05	2.79056788056369e-05	0	0	0	0.0351611552951026	0	5.58113576112739e-05	0	0	0	0	0.00298590763220315	0	8.37170364169108e-05	0	0	0.000418585182084554	0.00237198269847914	0	0	5.58113576112739e-05	0	8.37170364169108e-05	8.37170364169108e-05	0	8.37170364169108e-05
CS.178	0.107089663389931	0.000148942508191838	0.000178731009830206	0.00448316949657432	5.95770032767352e-05	1.48942508191838e-05	1.48942508191838e-05	0.00819183795055109	0.00807268394399762	0.00816204944891272	2.97885016383676e-05	1.48942508191838e-05	0	0	1.48942508191838e-05	0.000178731009830206	0.104989574024427	0	0	0.0130026809651475	1.48942508191838e-05	0.00680667262436699	0.0419571045576407	0	1.48942508191838e-05	0.123443550789395	1.48942508191838e-05	1.48942508191838e-05	0.0394399761691987	0	0.0265862377122431	1.48942508191838e-05	0	0.000700029788501638	0.000834078045874293	0.010694072088174	0	0	0.000342567768841227	0	1.48942508191838e-05	0.00177241584748287	0.0336014298480786	1.48942508191838e-05	0.000953232052427763	0.00198093535895144	0	0.00342567768841227	0.00268096514745308	0.00293416741137921	0.0046916890080429	0.00043193327375633	0.000804289544235925	5.95770032767352e-05	0.0014745308310992	0.00560023830801311	1.48942508191838e-05	0	0.000580875781948168	0.0576109621686029	0.000953232052427763	0.00256181114089961	0.000193625260649389	0.000700029788501638	0.0310694072088174	1.48942508191838e-05	0.000238308013106941	0	0.00363419719988085	8.93655049151028e-05	0.000134048257372654	0.00345546619005064	4.46827524575514e-05	0.000938337801608579	0.00318736967530533	0.000223413762287757	0.000253202263926125	0.000506404527852249	2.97885016383676e-05	0.000178731009830206	0.0025767053917188	0.00102770330652368	0.0038576109621686	0.0613494191242181	5.95770032767352e-05	8.93655049151028e-05	0.000848972296693476	0	0.0146261543044385	0.00169794459338695	0.015236818588025	0.00728328865058088	2.97885016383676e-05	0.000446827524575514	0	0.0606493893357164	0.00214477211796247	0.000685135537682455	0.0190497467977361	0.00501936252606494	0.00467679475722371	0.00510872803098004	0.000372356270479595	2.97885016383676e-05	0.00236818588025022	0.00142984807864164	0.0368632707774799	0.000968126303246947	0	0	0.0200923443550789	0	0	0	0	8.93655049151028e-05	0	5.95770032767352e-05	1.48942508191838e-05	0	5.95770032767352e-05	0.000238308013106941	0	0	2.97885016383676e-05	0.00113196306225797	0.0182603515043193	0.00920464700625559	0.00962168602919273	0.000178731009830206	0.0148644623175454	0.000685135537682455	8.93655049151028e-05	0.00114685731307715	1.48942508191838e-05	2.97885016383676e-05	1.48942508191838e-05
CS.129	0.000179443008900373	0.00165087568188343	0.00139965546942291	0.0913723801320701	7.17772035601493e-05	3.58886017800747e-05	0	0.0021174275050244	0.000251220212460523	0.00983347688774045	0.00384008039046799	0.000143554407120299	0.000322997416020672	0	0.000143554407120299	0	0.0415590008613264	0	0	0	3.58886017800747e-05	0.000753660637381568	0.000107665805340224	0.00046655182314097	0	0.0295722078667815	0.000179443008900373	3.58886017800747e-05	0.0105512489233419	0	0.0101564743037611	0.000322997416020672	0	3.58886017800747e-05	0	0.0022609819121447	0.000107665805340224	0	0.0227174849267873	3.58886017800747e-05	0.00247631352282515	0.0286391042204996	0.0411642262417456	3.58886017800747e-05	3.58886017800747e-05	0.000287108814240597	0	0.000394774619580821	0.000143554407120299	0	0.0125251220212461	0.00480907263853	0.0146066609244904	0.00197387309790411	0.000322997416020672	0.000179443008900373	7.17772035601493e-05	0.000753660637381568	0.000610106230261269	0.0652095894343956	0	0.0645277060005742	0.000717772035601493	0.016365202411714	0.0603646281940856	3.58886017800747e-05	0.00215331610680448	0.000825437840941717	0.00653172552397359	0.000251220212460523	3.58886017800747e-05	0.0207077232271031	0.000322997416020672	7.17772035601493e-05	0.0498133792707436	0.0138888888888889	0	0.00376830318690784	0	0	0.0160780935974734	0.000825437840941717	0.000394774619580821	0.00193798449612403	0	0	0.000143554407120299	0	0.0789190353143842	0	0.0243324720068906	0.00502440424921045	0.000179443008900373	0.000825437840941717	0.000143554407120299	0.102964398507034	0.00147143267298306	0.000179443008900373	0.000681883433821418	0.0549454493252943	0.000610106230261269	0.00516795865633075	0.00620872810795291	0.00129198966408269	0	0.00229687051392478	0.00046655182314097	0	7.17772035601493e-05	0.000968992248062015	0.00168676428366351	0.0050961814527706	0	0	3.58886017800747e-05	0.0208512776342234	0	0.00488084984209015	7.17772035601493e-05	0	0	0	3.58886017800747e-05	3.58886017800747e-05	0	0	0.000287108814240597	0.0028351995406259	0.000430663221360896	3.58886017800747e-05	0.000681883433821418	0.00376830318690784	0.000358886017800746	0.000251220212460523	0.00208153890324433	3.58886017800747e-05	0.000143554407120299
CS.177	1.7195130339088e-05	6.87805213563519e-05	0.000240731824747232	0.120193961070225	0.000876951647293486	0	0	0.0160086663456909	0	0.00337024554646124	0.00213219616204691	3.43902606781759e-05	0	0	0	0.00106609808102345	0.303614416397276	0	0	1.7195130339088e-05	0	0	0	0	0	0.00163353738221336	1.7195130339088e-05	0	3.43902606781759e-05	0	0	0	0	0	0	0.00209780590136873	1.7195130339088e-05	0	0.0164729348648463	0	0	0.00875232134259578	0.00519292936240457	1.7195130339088e-05	0.000601829561868079	0.00092853703831075	0	0.000705000343902607	0.000309512346103583	0	8.59756516954399e-05	0.00510695371070913	0.000137561042712704	0.00405805076002476	0.000223536694408144	0.000481463649494463	0	1.7195130339088e-05	0	0.0402881903844831	0	0.0460485590480776	0.000395487997799023	0.00992159020565376	0.0326019671229108	1.7195130339088e-05	0.00278561111493225	3.43902606781759e-05	0.00290597702730587	0.000189146433729968	0	0.0180892771167205	0.000378292867459935	0.000773780865258959	0.0122429328014306	1.7195130339088e-05	0.00017195130339088	0	1.7195130339088e-05	0	0.00123804938441433	0.000361097737120847	0.00264805007221955	0.00263085494188046	0	0	0.000636219822546255	0	0.00816768691106679	5.15853910172639e-05	0.00698122291766972	0.00376573354426027	0.000189146433729968	0.000292317215764496	0	0.158143613728592	0.0217690350092854	1.7195130339088e-05	0.000412683128138111	0.0194133021528303	0	0.000343902606781759	0.0178829355526515	5.15853910172639e-05	0.000206341564069056	0.00177109842492606	0.000137561042712704	0.00153036660017883	0.000154756173051792	0.000997317559667102	3.43902606781759e-05	3.43902606781759e-05	0	0	0	0.0367803837953092	0	0.0184675699841805	0	0	0	0	0	0	1.7195130339088e-05	0	3.43902606781759e-05	0.0163009835614554	1.7195130339088e-05	0.000464268519155375	0.00505536831969186	0.000137561042712704	6.87805213563519e-05	0	0.0106953710709127	0	1.7195130339088e-05
TFS.023	0.000104443005451925	0.000699768136527897	0.00454327073715873	0.0310822384224928	0.000302884715810582	0.0153844547030685	0.00378083679735968	0.0446702734317883	0.0245127733795668	0.00313329016355775	7.31101038163474e-05	0	0	0.000866876945250976	0	0	0.0031959559668289	0	0.00020888601090385	0.033860422367514	0.00155620078123368	2.0888601090385e-05	0.00033421761744616	0	0.000678879535437512	0.183454139076306	0.0697157061391599	0	0.000104443005451925	0	0.00248574352975581	0.0311135713241284	0	4.177720218077e-05	0	0	0	0.00016710880872308	0.0105487435506444	0	0.000114887305997117	0.00311240156246736	0.0266538549913312	0	0.000156664508177887	0.000104443005451925	0	0.00102354145342886	0.00025066321308462	3.13329016355775e-05	0.000135775907087502	0.00626658032711549	0.00505504146387316	0.0015353121801433	0	0.000281996114720197	2.0888601090385e-05	0	0.00020888601090385	0.0482213356171537	0	0.0370459340337978	9.39987049067324e-05	0.00171286528941157	0.0457251477868527	0	0.00734234328327032	5.22215027259624e-05	0.0133373717962108	1.04443005451925e-05	2.0888601090385e-05	0.00223508031667119	0	0.000490882125624047	0.00271551814175005	0	0.000229774611994235	0	0	0	0.03174022935684	0.000720656737618282	0.0011070958577904	0.0127002694629541	0	0	3.13329016355775e-05	0	0.000522215027259624	9.39987049067324e-05	0.0236876736364966	0.000678879535437512	2.0888601090385e-05	0.000177553109268272	0	0.087627681574165	0.00529526037641259	8.35544043615399e-05	0.000187997409813465	0.0109351826708165	0.00119065026215194	0.000187997409813465	0.000344661917991352	0.0189146282873436	0	2.0888601090385e-05	0.0243247759697533	0	0	0.000919098447976939	0.0128464896705868	0.00735278758381551	0	0	0.00108620725670002	0	8.35544043615399e-05	0.00121153886324233	0.000104443005451925	0	0	0.000355106218536545	0	0	0	0.000449104923443277	0.0120736114302425	9.39987049067324e-05	0.00304973575919621	0.000281996114720197	0.0149353497796253	1.04443005451925e-05	0.0231445700081466	0.0163139974515907	0.00954609069830593	0	0.000302884715810582
T.CS.062	2.42054559097621e-05	0.0116670297485053	0.000629341853653814	0.0137486989567449	0	0	0.000508314574105003	0.0308377508290369	0.00917386778979982	0.00363081838646431	0	0.0014039164427662	0	0.00646285672790647	0	0	0.0107472224239344	0.00747948587611648	9.68218236390482e-05	0.00406651659284003	0.000314670926826907	0.000484109118195241	0.00404231113693026	0.0059303366978917	0	0.241594655435335	0.0334035291554716	0.000266260015007383	0.0012102727954881	0	0.00394548931329122	0.00360661293055455	0	0.000242054559097621	4.84109118195241e-05	0.00275942197371287	0.000145232735458572	0.000338876382736669	0.00392128385738145	0.000193643647278096	0.00346138019509597	0.00329194200372764	0.0117638515721444	2.42054559097621e-05	0	0.00203325829642001	0.000435698206375717	0.000508314574105003	0.000217849103187859	0	0.00142812189867596	0.00476847481422313	0.0126836588967153	0.00447800934330598	0.000580930941834289	0.00106504006002953	0	0.000145232735458572	0.00118606733957834	0.0543412485174158	2.42054559097621e-05	0.0167985864013749	0.000266260015007383	0.00505894028514027	0.0315639145063297	0	0.0377363057633191	0	0.0109408660712125	2.42054559097621e-05	9.68218236390482e-05	0.00651126763972599	0.000677752765473338	0	0.00793938953840196	0.0007019582213831	0.000217849103187859	0.000411492750465955	7.26163677292862e-05	2.42054559097621e-05	0.00619659671289909	0.00179120373732239	0.00150073826640525	0.00590613124198194	0.00082298550093191	0.000169438191368334	0.00012102727954881	0	0.0260692760148137	2.42054559097621e-05	0.00571248759470385	9.68218236390482e-05	0	0	0	0.0773364316316898	0.00922227870161934	0.000532520030014765	0.00147653281049549	0.0379057439546874	0.00193643647278096	0.0021058746641493	0.00685014402246266	0.0293612180185414	9.68218236390482e-05	9.68218236390482e-05	0.0148379444726841	2.42054559097621e-05	4.84109118195241e-05	7.26163677292862e-05	0.0730762713915717	0	4.84109118195241e-05	2.42054559097621e-05	0.000798780045022148	4.84109118195241e-05	0	0.000992423692300245	0.000726163677292862	0.000629341853653814	0.000290465470917145	0.000750369133202624	0	0	0.000217849103187859	0.00012102727954881	0.0101904969380098	0.00116186188366858	0.016483915474548	0.000750369133202624	0.00181540919323215	4.84109118195241e-05	0.00965797690799506	0.0239876068065742	0.0012102727954881	0.000169438191368334	0
T.CS.040	0.000563348543744014	0	0.000507013689369613	0.0104782829136387	0.000112669708748803	0.00135203650498563	0.000563348543744014	0.0504760295194637	0.000563348543744014	0.000619683398118416	0	0.000563348543744014	0	0.000225339417497606	0	0.00304208213621768	0.0116613148555011	0.00247873359247366	5.63348543744014e-05	0.0129006816517379	0.00039434398062081	0.00202805475747845	0.00366176553433609	0.00174638048560644	0.000563348543744014	0.165286462734494	0.0244493267984902	0.00287307757309447	0.000225339417497606	0.000450678834995212	0.00180271533998085	0.0200552081572869	0	0.000169004563123204	0.000281674271872007	0.00107036223311363	0	0.00276040786434567	0.0079432144667906	0.000338009126246409	0	0.00107036223311363	0.016280772914202	0.000112669708748803	0.000112669708748803	0.000901357669990423	0.00039434398062081	0.000338009126246409	0.000563348543744014	0	0.000338009126246409	0.00152104106810884	0.00597149456368655	0.00214072446622725	0.000563348543744014	0.00225339417497606	0.000507013689369613	0.00078868796124162	0.0176891442735621	0.0201115430116613	0.000169004563123204	0.0365049856346121	0.00039434398062081	0.00039434398062081	0.0214072446622725	0	0.0140837135936004	5.63348543744014e-05	0.00726719621429779	0	0.000169004563123204	0.00276040786434567	0.000507013689369613	5.63348543744014e-05	0.00484479747619852	5.63348543744014e-05	0	5.63348543744014e-05	0.000281674271872007	0	0.0183651625260549	0.000676018252492817	0.00180271533998085	0.0116049800011267	0.000338009126246409	0.00039434398062081	0.00845022815616022	0.000281674271872007	0.0427018196157963	0.00123936679623683	0.0209565658272773	0.000450678834995212	0	0.00107036223311363	0	0.107824911272604	0.00326742155371528	0.000281674271872007	0.00039434398062081	0.0496310067038477	0.00490113233057293	0.00174638048560644	0.00659117796180497	0.0125626725254915	0	0	0.0163934426229508	0	0	0.00129570165061123	0.0430398287420427	5.63348543744014e-05	5.63348543744014e-05	0	0.000563348543744014	0.0335192383527689	0	0.000732353106867219	0.00461945805870092	0.000281674271872007	0	0.000957692524364825	0	0	0	0.000169004563123204	0.00123936679623683	5.63348543744014e-05	0.00833755844741141	0.000112669708748803	0.00242239873809926	0.078305447580418	0.00366176553433609	0.00726719621429779	0.000507013689369613	0	5.63348543744014e-05
T.CS.038	0.0493859924244252	0.0013510579266086	0.000217134309633526	0	2.41260344037251e-05	0.00176120051147193	0.00364303119496248	0.0252840840551039	0.00523534946560834	0.000337764481652151	0	0.00159231827064585	0	0.00156819223624213	0	4.82520688074501e-05	0.0843928683442303	0	0.00209896499312408	0.00641752515139087	0.000989167410552727	0.00226784723395016	0.00784096118121064	0.00407729981422953	0.000386016550459601	0.0274071750826317	0.000337764481652151	0.0204347511399551	0.000434268619267051	0	0.019831600279862	0	0.00159231827064585	0.00127867982339743	0.00238847740596878	0.0125696639243408	0	0	9.65041376149002e-05	0	0	0.000168882240826075	0.0591811623923376	0.000603150860093126	0	0.0197592221766508	0.000313638447248426	0.000603150860093126	0.00120630172018625	4.82520688074501e-05	0.0126902940963594	0.00241260344037251	0.0164780814977442	0.00851649014451495	0.00357065309175131	0.00330526671331033	0.00617626480735362	0.00185770464908683	0.0217134309633526	0.00552486187845304	0.00241260344037251	0.0171536104610485	0.000120630172018625	0.00217134309633526	0.011580496513788	0.0240054042317064	0.00694829790827282	0	0.00118217568578253	0	0.0001930082752298	0.000796159135322927	0.00636927308258342	0	0.00361890516055876	4.82520688074501e-05	0.000699654997708027	0.000168882240826075	0	0.000313638447248426	0.00265386378440976	0.00381191343578856	0.0159473087408623	0.0238365219908804	0.000844411204130377	0	0.00405317377982581	4.82520688074501e-05	0.0105913291032353	0.00417380395184444	0.0938743998648942	0.000361890516055876	0	0.000241260344037251	0	0.0716543221790634	0.0095297835894714	0.00185770464908683	0.0141378561605829	0.0337764481652151	0.0259354869840044	0.000458394653670776	0.00533185360322324	0.0013510579266086	0	0.000168882240826075	0.00142343602981978	2.41260344037251e-05	0	0.0103741947936018	0.00525947550001206	2.41260344037251e-05	0	0	4.82520688074501e-05	0.000482520688074501	0	9.65041376149002e-05	0.00480108084634129	0.00588675239450891	0.0326907766170475	0.00627276894496852	0	0	9.65041376149002e-05	2.41260344037251e-05	0.00151994016743468	0	0.000554898791285676	0.000241260344037251	0.0228714806147314	0.0189630630413279	0.00118217568578253	0.0158025525344399	0	0.00101329344495645	2.41260344037251e-05
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	0.000220202880253674	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.000132121728152204	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	0	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0.000528486912608817	0	0.000293603840338232	0	0	0	0.000763369984879402	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
