CS.143	CS.244	CS.261	CS.005	L.036.M1	CS.019	CS.219	CS.176	L.008.M1	CS.035	L.004.M1	CS.002	CS.021	CS.098	CS.293	CS.365	CS.335	CS.155	CS.290	CS.230	CS.127	CS.117	CS.327	CS.368	CS.171	CS.367	CS.366	CS.077	CS.137	CS.076	CS.128	CS.282	CS.205	CS.232	CS.236	CS.125	CS.376	CS.213	CS.302	CS.380	CS.136	CS.041	CS.224	CS.378	CS.126	CS.254	CS.395	CS.147	CS.386	CS.182	CS.183	CS.181	CS.268	CS.148	CS.166	CS.385	CS.369	CS.178	CS.129	CS.177	TFS.023	T.CS.062	T.CS.040	T.CS.038	T.CS.042	T.CS.014	T.CS.050	T.CS.058	T.CS.007	T.CS.071	T.CS.048	T.CS.056	T.CS.067	T.CS.023	T.CS.069	T.CS.107	T.CS.114	T.CS.159	T.CS.124	T.CS.105	T.CS.112	T.CS.120	T.CS.108	T.CS.102	T.CS.131	T.CS.161	T.CS.147	T.CS.180	T.CS.121	T.CS.132	CS.015	L.024.M1	L.034.M1	CS.085	CS.238	CS.006	CS.088	CS.087	CS.242	CS.356	CS.241	CS.082	CS.110	CS.246	CS.103	CS.113	CS.346	CS.274	CS.189	CS.187	CS.233	CS.212	CS.150	CS.191	CS.228	CS.358	CS.151	CS.207	CS.387	CS.044	CS.158	CS.227	CS.112	CS.319	CS.285	CS.163	CS.152	CS.223	CS.194	CS.318	CS.322	CS.320	CS.331	CS.080	CS.361	CS.255	CS.262	CS.270	CS.370	CS.326	CS.393	CS.145	CS.390	CS.253	TFS.025	T.CS.055	T.CS.036	T.CS.026	TFS.022	T.CS.066	T.CS.031	T.CS.064	T.CS.049	TFS.020	T.CS.045	T.CS.061	TFS.027	TFS.021	T.CS.043	T.CS.109	T.CS.151	T.CS.166	T.CS.095	T.CS.142	T.CS.141	T.CS.152	T.CS.158	T.CS.157
T.CS.056	0.642231779563	0.60466556469	0.630844195854	0.649541800674	0.609976278677	0.582627277176	0.645721068462	0.662368955844	0.647245538025	0.595237809165	0.642485915733	0.620825702152	0.651095376216	0.645868230335	0.62511677695	0.623544168083	0.720431156178	0.681669384084	0.673958386635	0.660454499541	0.635762680704	0.588801278757	0.601947268322	0.639413112179	0.584722778607	0.690217211122	0.695337267548	0.616345921202	0.672992737786	0.641946205836	0.638216031758	0.713083937265	0.694370424065	0.639840089232	0.671737246163	0.67207378552	0.66030541946	0.68249991472	0.700505235321	0.642503187915	0.627437757342	0.639070345643	0.726309385425	0.642111048155	0.632867021886	0.685490072111	0.672193613556	0.68431826383	0.679942022057	0.680993722175	0.697462747998	0.662295529607	0.672811546277	0.67621431664	0.698675666083	0.689007049614	0.684099481812	0.634450808983	0.615007812445	0.673659269616	0.62879975823	0.588544276196	0.598581936475	0.663417561242	0.643049471136	0.635003009083	0.551284742322	0.588535262435	0.655566370092	0.626184194462	0.613684884277	0	0.592221134967	0.691625498149	0.654655491974	0.6470332788	0.630917945449	0.670985157325	0.609214883154	0.684760711081	0.599299038177	0.608007144506	0.657543024733	0.655286426999	0.657970099678	0.645139971833	0.648358466338	0.617887304113	0.665985281018	0.69043783921	0.63764661106	0.607236853795	0.632388449592	0.617855192085	0.625522770197	0.60371830101	0.602310041438	0.583003281554	0.613473269555	0.66932396505	0.623416773943	0.65003014923	0.631151675264	0.625533645358	0.62980812585	0.580245877191	0.704328051839	0.666508793315	0.643209707887	0.6601426648	0.624526611268	0.666623810426	0.634542570851	0.62069448322	0.599010211706	0.709649793797	0.64554390626	0.662990178805	0.611689201109	0.590305668812	0.620035860754	0.744053871335	0.612338700212	0.689504321116	0.69034554373	0.60078842733	0.632192530866	0.679047483979	0.724151641664	0.678933844047	0.674170748668	0.647701278472	0.666451125132	0.599822230546	0.641829970035	0.653297446872	0.637480128054	0.663748217695	0.659157559245	0.671674186181	0.642858857788	0.647239538379	0.687048566194	0.693979646961	0.639129288338	0.586963562949	0.594077650455	0.680409343935	0.652758791301	0.62849854182	0.581547285503	0.573114857596	0.65720701431	0.646673801099	0.600595898289	0.627857786418	0.615016117228	0.61507784828	0.590344911198	0.666342953434	0.622147940383	0.63702862338	0.650935943454	0.627423427297	0.590901963576	0.619038512645	0.63914672645	0.602636760211
T.CS.067	0.597651233435	0.664241744117	0.51689788211	0.578503018809	0.544101645238	0.537229722873	0.604649534771	0.578959333611	0.607563407954	0.561872925661	0.509135577364	0.635134341552	0.586990989086	0.576099565865	0.521251828496	0.515200545618	0.709913569818	0.549898628065	0.618913574067	0.658182030257	0.513757256445	0.562207339114	0.580827810283	0.518630568272	0.597720622631	0.709053939141	0.676061166506	0.561128567081	0.503358635256	0.629126640399	0.586877974081	0.635450908609	0.654034230973	0.576280162113	0.711298908549	0.620841444169	0.619456836248	0.655112409547	0.667883036748	0.49189466528	0.603091400354	0.627560843759	0.733753857512	0.677935696228	0.477196444766	0.625185529773	0.632797262511	0.618873599525	0.684735416313	0.563612017959	0.711880595103	0.60627973024	0.651687117597	0.663850254539	0.669514572454	0.61584588674	0.717349799574	0.560940388685	0.593936631487	0.646911415087	0.468939163834	0.468126265842	0.521580194046	0.599734475804	0.501233186805	0.531968709452	0.557398363416	0.549332264479	0.560205554328	0.473319768165	0.529840377095	0.592221134967	0	0.678492322007	0.422707639442	0.506033785815	0.592863956335	0.626801081102	0.553612222923	0.632632398672	0.512971073277	0.526876624531	0.561529928592	0.565754178766	0.518186524664	0.596888814453	0.541336139595	0.585079639976	0.576518314151	0.604316262173	0.613405664815	0.535534668367	0.59641429896	0.587013265419	0.578821371825	0.514184349293	0.630412410786	0.559805725738	0.49196103225	0.61771957356	0.578794852963	0.580595224817	0.636971007205	0.535249493192	0.597068744529	0.544987136885	0.711300992435	0.587325639881	0.6168990041	0.612043336371	0.614790991626	0.580521946706	0.581435464213	0.473952299672	0.618040540443	0.724798856817	0.582044717688	0.653736309572	0.527193489762	0.5167820501	0.630166234115	0.752374958357	0.632107490703	0.619053952987	0.700404575191	0.626866215153	0.497539346522	0.61424632832	0.696717179466	0.593654990972	0.639563958003	0.565179959026	0.590529871995	0.56435101936	0.614537793117	0.600499926139	0.630942140199	0.63340800041	0.63772380446	0.603472377268	0.642782973622	0.514923571283	0.618690603503	0.725372313124	0.454348925064	0.531375259312	0.577571795799	0.667945544513	0.505793568644	0.529465630796	0.501927177893	0.493071051659	0.578657093087	0.48718307405	0.471553724944	0.503050582591	0.478939446447	0.504604122903	0.463923986138	0.535205489413	0.482096252611	0.49857812708	0.549744413424	0.48756221936	0.523915632299	0.479360921367	0.495536272628	0.506791804554
T.CS.023	0.719158352777	0.755097386206	0.756009192308	0.76215304153	0.714415121686	0.742291693156	0.725491642361	0.70159387674	0.726802900608	0.710432937363	0.753276855274	0.74427197322	0.688282340309	0.779034967747	0.766686868152	0.733400672295	0.678808019281	0.719648631333	0.737861618978	0.674700211896	0.696923980575	0.723348412639	0.766820927524	0.709089653569	0.71729775967	0.659121378299	0.675333747755	0.707030467594	0.718793699077	0.695598506844	0.744288332733	0.72586369921	0.71968605296	0.723931692034	0.759088519973	0.690462760927	0.688537696208	0.712919077383	0.617784082399	0.749429737276	0.705730590691	0.687217213047	0.723699998671	0.715678613957	0.677332547927	0.682933711201	0.713052886508	0.690304834631	0.712316248355	0.702187970461	0.697544486256	0.723529655271	0.718859196686	0.736201050241	0.709745700017	0.718092261011	0.682597990721	0.680413609669	0.700126527154	0.684184878834	0.697650315498	0.728588146749	0.717435052847	0.75762630781	0.753638158314	0.69983124727	0.691995477996	0.715748850334	0.671135882086	0.729474914198	0.701031436417	0.691625498149	0.678492322007	0	0.676169818519	0.774142688758	0.771984780305	0.789644969716	0.750039396644	0.771863571092	0.704333240283	0.721777023526	0.783884773809	0.752601031854	0.741024796832	0.74560235478	0.793215709782	0.744925040815	0.717649262079	0.75938530044	0.774944911634	0.743341110492	0.752680097853	0.724053231128	0.727766586135	0.699795014433	0.718978332851	0.67962588419	0.729283472987	0.577858480337	0.768470938281	0.719263560814	0.701698010701	0.723763263255	0.721016122504	0.712020655829	0.690343792749	0.627166421202	0.671921363184	0.686135386434	0.694264147956	0.613643198843	0.698414705231	0.721899718831	0.686311527989	0.663181336317	0.724425949723	0.665422195412	0.659936759649	0.71045784157	0.70012632893	0.714814717194	0.687438354922	0.719296007844	0.685298682394	0.674162333445	0.71035585699	0.709268924052	0.691195689422	0.703238412475	0.70877252673	0.731050152264	0.735903911736	0.730112564626	0.636540736693	0.736497561103	0.666829982541	0.697914799465	0.715706173526	0.705220030995	0.703767187128	0.703692558575	0.757510583888	0.667105542812	0.689649990444	0.728982450562	0.747148173032	0.606227648161	0.74829549479	0.745148896837	0.717252152904	0.715273535665	0.678701067155	0.75849823036	0.672134954501	0.681796555929	0.697216607854	0.709281822308	0.697779047379	0.766941244412	0.755516061546	0.725272400633	0.764084568608	0.717328046987	0.747035237606	0.692201462654	0.745246811158	0.703321406538
T.CS.069	0.595196729978	0.71970294483	0.535891513004	0.592622828094	0.554534571263	0.574960659703	0.599729598086	0.53821147621	0.608509404768	0.59750234496	0.546450696752	0.616405263849	0.564556613804	0.588584795462	0.565205634445	0.535274807768	0.699194315779	0.512578685241	0.58206676318	0.653530635269	0.488321124477	0.591836873689	0.63713915333	0.498373440977	0.608760267957	0.701142903259	0.644666251603	0.580403934539	0.440217349829	0.634935097238	0.547752181719	0.581950630483	0.61009129469	0.568311622519	0.714059641858	0.578452421335	0.583569096289	0.623543818457	0.653674318183	0.487495463657	0.587627837368	0.619161245563	0.713603567275	0.690306868227	0.451578826683	0.583979201497	0.604557099722	0.59146630611	0.679758841106	0.4931926759	0.680350912753	0.571338140136	0.656458971674	0.628201372487	0.614436932701	0.573652230716	0.680823872937	0.545054751696	0.616043930868	0.628445978717	0.515878758156	0.520731849208	0.553613231066	0.590014017117	0.52373298805	0.512866747318	0.59625360768	0.556056490737	0.542865251763	0.458614858469	0.532761227279	0.654655491974	0.422707639442	0.676169818519	0	0.5402759744	0.627073159364	0.623168220121	0.597720469439	0.659357460452	0.531058380008	0.525028840942	0.567402054686	0.602586161665	0.534662309091	0.578387242806	0.573109839172	0.627042065329	0.540918748564	0.576278767835	0.659204660562	0.626363480105	0.605963997408	0.595038365158	0.610195509237	0.581625175145	0.687282286616	0.641629074689	0.538448137495	0.629498452505	0.591239342778	0.582251269811	0.620679774138	0.54792022336	0.609597506102	0.585406999091	0.712171903302	0.581529493648	0.613632909695	0.573248243111	0.648732049105	0.573079337995	0.559930144913	0.518813839005	0.633651651922	0.710704812722	0.573189097883	0.652206180644	0.497749380599	0.543834427632	0.637701906138	0.739238971129	0.628904712143	0.563622537315	0.689900880133	0.631982965763	0.492870509683	0.542611805092	0.66191433637	0.549635472973	0.595023209673	0.508875399093	0.555264992568	0.594330810244	0.623237419554	0.560899713613	0.620035842612	0.589815495462	0.579398717244	0.577484917644	0.638956040567	0.502535186102	0.58821807658	0.703012608758	0.487337972371	0.551980885967	0.589870979481	0.655649745326	0.51892050579	0.577650815766	0.537887508272	0.523538586363	0.553569733109	0.512395957894	0.496012564434	0.495816390343	0.502328201391	0.578821574455	0.499717311603	0.561775263076	0.540867478047	0.510332475042	0.579314845377	0.574295245015	0.59213744653	0.512958648322	0.525306294188	0.598662977011
T.CS.107	0.591279279989	0.680431584895	0.440553721435	0.503814877623	0.506344135842	0.501360102114	0.602828629093	0.571278007273	0.664973531293	0.56479409906	0.433547022869	0.637749911935	0.637240520947	0.53317883157	0.43061299785	0.484549706547	0.776626152684	0.546181076171	0.665907709397	0.714952356061	0.549948512197	0.596434713439	0.59990574035	0.478192109334	0.621375934128	0.760772813393	0.733934176224	0.570745749132	0.51959187827	0.687839821125	0.550367707611	0.677367716917	0.684014385797	0.571339412144	0.7250777396	0.624555077257	0.659999666306	0.694611929007	0.734816154343	0.474126733073	0.655722287172	0.688720612816	0.768160488116	0.711993659081	0.488849028109	0.635717378151	0.65413283034	0.660249760713	0.713682372415	0.576231068055	0.762465033705	0.628731285537	0.684835080547	0.702862056925	0.696397892896	0.636542297496	0.763447139063	0.581846074287	0.608278469635	0.681379724877	0.540247459697	0.468730951367	0.47306434623	0.533526017053	0.413915489765	0.566929797273	0.605787189293	0.520645249468	0.656824840314	0.492393639939	0.549890852927	0.6470332788	0.506033785815	0.774142688758	0.5402759744	0	0.536949472095	0.538802017547	0.484183027454	0.581245162463	0.467386516242	0.457753102012	0.440041041048	0.475907895205	0.398291865157	0.53044785511	0.41890670749	0.544156086406	0.495155169384	0.468494718126	0.559609123542	0.529802859749	0.556254824672	0.560698484513	0.560517433747	0.518894157398	0.634530418554	0.595211878021	0.451175981948	0.707209845236	0.505453085554	0.565050122353	0.675586564997	0.447186002101	0.594911268844	0.565606337722	0.771940927745	0.670596218634	0.659651795114	0.591636828097	0.632930778145	0.659066800971	0.58675865167	0.489572267895	0.657852459202	0.76973959092	0.593959936094	0.696783366242	0.592460594787	0.53504794188	0.688695774377	0.801478616014	0.682543060984	0.649875115538	0.751557637939	0.670027473298	0.470584431685	0.653898288654	0.749859813301	0.662155857165	0.683090603596	0.591907883995	0.57739952326	0.62711321798	0.673844717038	0.597746744581	0.672654474254	0.66711757746	0.656934032579	0.617512181451	0.677615359539	0.509867953845	0.651542525914	0.768481789638	0.53308960691	0.508551934623	0.562664875074	0.723883263369	0.438006242268	0.474546968152	0.530925280966	0.505666332783	0.651797773258	0.430025926731	0.550887523015	0.557786245281	0.47136794922	0.573314180527	0.51656550271	0.401298447303	0.450976838462	0.437377456845	0.45432171947	0.5048117268	0.531309669783	0.469533956196	0.381352246357	0.510192865969
T.CS.114	0.616997384797	0.574951748442	0.513930150427	0.526032739326	0.556002757173	0.586976971429	0.583731001428	0.655933458158	0.673758561708	0.581955422517	0.534676925968	0.602143885553	0.671579663642	0.548075708513	0.528723305923	0.58451950643	0.780412640561	0.613353868709	0.707102858794	0.727702009509	0.631055518783	0.568465210629	0.58715909483	0.58222981354	0.579075210281	0.744746355735	0.752690231928	0.59856658073	0.633840465779	0.636745702527	0.636901706755	0.713139580313	0.736007044345	0.565043887132	0.701215477929	0.681752537781	0.68584091394	0.697419876545	0.75116310027	0.591512776527	0.63950146647	0.668780913245	0.772994758269	0.682631579913	0.601893766491	0.676973000659	0.65947790903	0.681098034681	0.702283375486	0.625620333011	0.752731651583	0.653148844122	0.679621519093	0.699465244487	0.682476744519	0.670275622633	0.747682949815	0.626521393384	0.576481381635	0.697814151732	0.64247768976	0.535493513142	0.529817459777	0.555233897144	0.5371904825	0.607609032182	0.603964453772	0.586369450066	0.676476849505	0.597464965393	0.596251552261	0.630917945449	0.592863956335	0.771984780305	0.627073159364	0.536949472095	0	0.498335436638	0.496369451509	0.514692167214	0.589057576825	0.575948744731	0.517676205814	0.556876154049	0.559879002199	0.485809624946	0.498311046101	0.556048756102	0.587926901281	0.521636817821	0.617305881633	0.590989899003	0.595750356888	0.546088696485	0.582969162831	0.56699259595	0.679103303888	0.612512718208	0.5058899015	0.718299237641	0.573228996265	0.555337762175	0.642368550943	0.53389419653	0.572318452631	0.611547355498	0.768032925533	0.709047298638	0.632704893107	0.643188859829	0.57187093822	0.71896093456	0.565418387553	0.559638240589	0.603511283489	0.772231901914	0.65911609823	0.68147355896	0.646997228476	0.597367838667	0.630260513691	0.805356726445	0.630621645347	0.693107453902	0.755826205933	0.651511186576	0.584928908196	0.691942120479	0.764841382506	0.69825895802	0.72317279479	0.62888887658	0.569890968777	0.62436712643	0.7075868557	0.629065708943	0.674269793052	0.674566051816	0.683357298751	0.606997369211	0.689574217025	0.634715913627	0.681364636109	0.727967392384	0.632131970606	0.577030978585	0.52115185666	0.727843750598	0.55001482654	0.543925115664	0.573348634313	0.550547251878	0.6631433498	0.54198194869	0.612108978716	0.643294829937	0.587285165031	0.637586245707	0.603959221367	0.529904515753	0.560802215612	0.585419828043	0.51301270449	0.596508438731	0.586460243374	0.574757619444	0.548832520672	0.541511343601
T.CS.159	0.624299341361	0.626910937857	0.477473486571	0.474632083076	0.581725778515	0.610593498619	0.593378274532	0.65973821661	0.704938107354	0.596609767215	0.528927844747	0.620517918394	0.680587767982	0.513123890668	0.52872493321	0.603497011101	0.791728563614	0.586879901508	0.717187813592	0.757667581813	0.62529295846	0.585440763785	0.639095597311	0.568353199616	0.624149992206	0.774857516114	0.757625695675	0.624336826962	0.606201472014	0.672487368957	0.625134542617	0.705027991669	0.748569110998	0.552037430904	0.722424708766	0.69353218238	0.705103886247	0.724276269319	0.764588918604	0.575916889861	0.673077267065	0.690710556541	0.791130521547	0.72743137956	0.59710262618	0.68963594881	0.66436523675	0.688460552913	0.730153226028	0.61864591827	0.77094290517	0.659149807026	0.693493974434	0.70737172987	0.695711084471	0.666476342638	0.757770538876	0.632581213576	0.62628639848	0.724215434912	0.654759008658	0.557211600062	0.565913271975	0.503271655341	0.52928367986	0.603359631857	0.623537705301	0.594297376489	0.688497129625	0.597638045269	0.610461239686	0.670985157325	0.626801081102	0.789644969716	0.623168220121	0.538802017547	0.498335436638	0	0.504714636346	0.50285426516	0.59257074966	0.587903772745	0.431710912606	0.537696393242	0.519279614224	0.49306943845	0.488693460538	0.560476252836	0.550222576834	0.461310983347	0.615465205064	0.613228599781	0.630681752547	0.532445223499	0.616395574422	0.59422548916	0.725011890945	0.67112649076	0.543291151595	0.748134322887	0.556854724958	0.538098801229	0.667596693525	0.53666471676	0.553922434238	0.646461781971	0.795747946134	0.726371239196	0.634713975061	0.650293477097	0.586068168329	0.731606758297	0.575645489508	0.570467979203	0.651124498722	0.805456526578	0.642108379817	0.700680247534	0.667471260218	0.622531064736	0.682955738089	0.825391020049	0.678773250949	0.690503181061	0.770256374397	0.688614455021	0.5723908431	0.70424249404	0.793172241963	0.697735689371	0.725880256758	0.630177286227	0.568413545063	0.646651264849	0.730793647139	0.615903393684	0.699791504768	0.683745122791	0.682539625518	0.613840401962	0.70508415507	0.644204071205	0.69501762747	0.76254793764	0.672595634112	0.609107338558	0.543636413411	0.747729791814	0.531143904366	0.549570250255	0.607510509968	0.577539235636	0.69103669824	0.53291346335	0.639336787652	0.658917078894	0.615435277824	0.655316267305	0.628451371542	0.50024024478	0.58789362186	0.578010720116	0.506949508065	0.649429396195	0.628912737094	0.594534123124	0.539462589977	0.589792581241
T.CS.124	0.592557411455	0.570479585533	0.470712793088	0.483216710548	0.530322843661	0.554158797891	0.554965328389	0.612121360374	0.660655696107	0.529239696313	0.499935579895	0.589786042478	0.63575741006	0.518252321423	0.499463747236	0.534164224529	0.75075565897	0.559144812855	0.68382721998	0.704221819027	0.580291853683	0.531285759812	0.569204075847	0.52115556354	0.552385392276	0.737307760314	0.73809277436	0.55258292545	0.564381356161	0.637756722995	0.598841780678	0.69088488009	0.725225460818	0.511914559471	0.675307636487	0.66495117297	0.672987522155	0.672618347118	0.728690839951	0.524306780625	0.612911340419	0.662148788613	0.76935562008	0.658978795714	0.536847106627	0.659462024519	0.638055118675	0.677084927913	0.702474150166	0.586478915914	0.72577891715	0.642514403077	0.658464064818	0.682445041646	0.668027162629	0.646715727919	0.735547784974	0.598354868697	0.580936334795	0.691705577585	0.580734390624	0.502558407646	0.509287503848	0.527689107944	0.492049897473	0.565671584461	0.570161320801	0.543702897648	0.653286438441	0.558603691509	0.56924062867	0.609214883154	0.553612222923	0.750039396644	0.597720469439	0.484183027454	0.496369451509	0.504714636346	0	0.545282936332	0.56331548605	0.535458415432	0.491270984458	0.53497195372	0.502938899012	0.491594408986	0.486264743492	0.497747375562	0.564239905386	0.509943246838	0.570150453221	0.525663400986	0.582878588542	0.494678422236	0.570024170051	0.51600078087	0.660941701645	0.591464211232	0.476497391267	0.709019433218	0.544680621932	0.510500167916	0.636814584976	0.473308481323	0.539313313689	0.56830225735	0.760180331345	0.682324809744	0.637774610051	0.61168766502	0.549892718878	0.691023384353	0.555749552706	0.504181971127	0.582141239202	0.772662662089	0.613368242621	0.663497413783	0.604103338836	0.551550007681	0.628467494635	0.790412716005	0.619290785183	0.651531496007	0.741563445437	0.627412879136	0.525540506205	0.658710197648	0.760563635627	0.655945861886	0.695381041426	0.599799543972	0.548380005313	0.591183129382	0.679870599607	0.600544053696	0.664839971895	0.664205599528	0.64963615325	0.616818472393	0.665311750715	0.594349762215	0.657882004213	0.714863034639	0.59758667659	0.564584767628	0.522332781173	0.72530796529	0.516725533762	0.496655734733	0.548859974624	0.508342899843	0.652747990748	0.505851060095	0.583399611296	0.600242076395	0.55035406953	0.582328014085	0.568169049285	0.481802462516	0.518833481193	0.539588238263	0.493148212641	0.588070788122	0.565880093977	0.538623181602	0.482140816179	0.514168738932
T.CS.105	0.631240906152	0.627045035945	0.533359930592	0.509100887412	0.636232758936	0.636390450845	0.530098688533	0.658493673336	0.708202528983	0.609573125715	0.600015470948	0.599859870905	0.660194066808	0.554782102432	0.594100949587	0.624295637005	0.79846264632	0.600016794741	0.719325527841	0.728432172793	0.648526367183	0.617114990954	0.650142241315	0.614274164606	0.612964803279	0.754863048526	0.752000651614	0.628813430819	0.656092676793	0.64855398753	0.666983854368	0.722310391537	0.755356047253	0.567785608951	0.681222105717	0.709860610274	0.704017813547	0.728174476862	0.762101350742	0.630798671619	0.653920477836	0.686983959113	0.786220316174	0.707344692574	0.6349518106	0.693328681498	0.642102177707	0.700803182994	0.716792024729	0.629940215729	0.75745525859	0.664846545709	0.673173470344	0.732673586845	0.704010671334	0.654731107912	0.753423727992	0.660271596994	0.633124066314	0.723185090795	0.702803041622	0.595112489582	0.57277299955	0.496016213324	0.571447982096	0.607116184849	0.647018725167	0.647028120491	0.725049257281	0.636626578323	0.625741942491	0.684760711081	0.632632398672	0.771863571092	0.659357460452	0.581245162463	0.514692167214	0.50285426516	0.545282936332	0	0.632604400745	0.623385774788	0.520005312194	0.611916769089	0.580256470818	0.52100515944	0.558986500956	0.538524391709	0.582973803932	0.508104067552	0.654010730076	0.65353538774	0.649991377241	0.539444453041	0.622463913947	0.611188106974	0.723355936026	0.66420511264	0.544613888065	0.726472817921	0.598696997186	0.530993853676	0.659269582387	0.572210035272	0.589798891973	0.663771316281	0.747810602866	0.731095000101	0.638930040455	0.662393004117	0.580118090286	0.745897278249	0.570706821287	0.600116544879	0.629075917778	0.797442375967	0.64307808839	0.676518254921	0.686605034333	0.63942827718	0.648590690724	0.810865265756	0.653047960558	0.719194514008	0.737084823761	0.65118265902	0.595403833874	0.707662443626	0.795191704789	0.705110596021	0.740380599018	0.665862890192	0.56954285226	0.633624992881	0.729529229696	0.628239099925	0.725485446567	0.709560802203	0.697689125975	0.649322415585	0.698309588078	0.664109100724	0.700081006796	0.744568912863	0.699564763153	0.633224857417	0.533501078403	0.747928949673	0.558455809512	0.581139495197	0.636438179417	0.618567397511	0.697070684112	0.560267994699	0.669654008642	0.694208051053	0.676521935351	0.679407169472	0.662143765291	0.562028790603	0.643981643365	0.605278701111	0.573804807304	0.689481675857	0.676357913248	0.603385349347	0.581095607852	0.613176624033
T.CS.112	0.584556873821	0.661470942496	0.512139152001	0.57481369994	0.483427035269	0.518103133	0.632967353525	0.571788301528	0.595729547362	0.57620825133	0.533209331065	0.619742190072	0.578509698048	0.589883664155	0.542891051704	0.514309277501	0.705965029943	0.570569051895	0.628586550888	0.661641331863	0.539914837935	0.572142528527	0.585716770263	0.521429479334	0.600309715037	0.714767064647	0.6664693002	0.565273424356	0.550438566084	0.631292615922	0.532334344178	0.640309948988	0.644340249566	0.597878366142	0.694177697925	0.588822133921	0.609956168771	0.657338340649	0.687309933057	0.525243713151	0.611821899203	0.624915150916	0.713703835548	0.679064586742	0.52029233803	0.612946390355	0.631584033355	0.617449264353	0.669515014624	0.576597536548	0.697333566765	0.594396567453	0.64596990027	0.646057840494	0.648984351746	0.618573197637	0.708523870799	0.576253017901	0.585641179485	0.643839210167	0.542420874851	0.529404165433	0.534028637162	0.574850379666	0.490898640007	0.581520984104	0.558379513941	0.510810035804	0.596738434334	0.497142893876	0.536419221587	0.599299038177	0.512971073277	0.704333240283	0.531058380008	0.467386516242	0.589057576825	0.59257074966	0.56331548605	0.632604400745	0	0.472172539337	0.534877063022	0.559048920177	0.480602261714	0.570340324529	0.54458460352	0.577855919091	0.482923891507	0.558889886274	0.586622800704	0.559414320137	0.544462677873	0.584609862297	0.571950002007	0.52818975186	0.618913105853	0.561727616589	0.511416512841	0.63586622941	0.56271375264	0.582060181098	0.622686330289	0.522558886986	0.60587775488	0.554247247533	0.727260118411	0.615919387641	0.639991977876	0.577335622793	0.640841515997	0.613331623402	0.577546986203	0.553154220904	0.625537726883	0.707822401135	0.582795703162	0.662864064253	0.526547535306	0.531494379357	0.615304203237	0.747850043152	0.636624797672	0.615271855312	0.693630010694	0.622209893908	0.507314984935	0.602239514834	0.701526896635	0.601452842312	0.647409648412	0.563030983329	0.584842420439	0.603546258657	0.611047825645	0.598587409835	0.621126499316	0.619302720749	0.6250422378	0.584166286616	0.63315735423	0.517326546541	0.606369844924	0.734789982415	0.51674011929	0.496743806345	0.592483110483	0.683406527199	0.528804167264	0.541817042501	0.528585279818	0.520338149711	0.591591070398	0.53140092498	0.544780694665	0.519986164737	0.509943392428	0.559542327811	0.52387700561	0.506549541619	0.499565281893	0.500586453343	0.558759133232	0.52555037845	0.542459155062	0.521721377808	0.490078290028	0.512544737583
T.CS.120	0.556871975907	0.654278397102	0.493854079728	0.562331818911	0.507921965796	0.489657672433	0.600401826132	0.560976907556	0.616400256057	0.582059142153	0.499493135887	0.611359555386	0.601587503013	0.561768154577	0.521623308538	0.469801156193	0.710201145483	0.562184772731	0.628146757666	0.673030577193	0.535697639982	0.597066788137	0.600505531458	0.512854037848	0.61334533181	0.696347763006	0.67728275933	0.564999591993	0.526699030327	0.633474228055	0.539314537712	0.648665994503	0.650149154887	0.579273691497	0.703329393088	0.607162624407	0.62274305427	0.657911168688	0.691619604783	0.517329878729	0.623538981036	0.641285742046	0.732002068475	0.685209834863	0.501654370382	0.612437748623	0.62811694449	0.628975995474	0.702220334993	0.58182673121	0.70686201744	0.615784874798	0.658394060738	0.653193205075	0.668007423256	0.6193941926	0.718222296523	0.570422697736	0.577584478805	0.643797245522	0.548157368616	0.501509708513	0.507587238147	0.563782812348	0.506941013982	0.603646807367	0.594292203612	0.53861614392	0.616850167234	0.485535668193	0.531164340293	0.608007144506	0.526876624531	0.721777023526	0.525028840942	0.457753102012	0.575948744731	0.587903772745	0.535458415432	0.623385774788	0.472172539337	0	0.528802576549	0.538230630963	0.469608242338	0.555319168726	0.507809152576	0.566453097095	0.496754460561	0.545509044433	0.609107009614	0.565193085587	0.534019824055	0.55857758267	0.56595866815	0.533158511479	0.618106994706	0.594406256697	0.483667927048	0.635641888037	0.550767563783	0.571985840672	0.628996657061	0.47855760984	0.600602483576	0.560822221639	0.730053255634	0.622626692969	0.619308406901	0.584996683802	0.632521740869	0.623006330537	0.572384206754	0.531712445702	0.613993005135	0.716207656297	0.580462363239	0.669357575837	0.530599081253	0.533748659775	0.652827987544	0.748278339635	0.637756402903	0.613215436871	0.718322720369	0.628557463648	0.502051159626	0.596276481965	0.710088117364	0.622233262621	0.634383973953	0.563874881684	0.564744476367	0.583258800992	0.626479160628	0.582162631751	0.62611178411	0.630721991254	0.606344580929	0.604381041256	0.647304044497	0.516598429544	0.645588722284	0.731012856123	0.538901260619	0.522344913179	0.566962424407	0.680136547319	0.499123723564	0.524675772767	0.527669780802	0.49333636114	0.594055587107	0.515870164957	0.556341469848	0.533706346119	0.488270394214	0.562538167864	0.523780222097	0.497785253501	0.482634944837	0.482857843833	0.525110763027	0.533941090504	0.552550505893	0.517080074151	0.447543796003	0.540893222572
