CS.106	L.004.M1	CS.108	CS.022	CS.002	CS.314	CS.011	L.036.M1	CS.091	CS.092	CS.019	CS.245	CS.199	L.025.M1	CS.281	CS.153	CS.117	CS.371.1	CS.115	CS.186	CS.230	CS.155	CS.063	CS.301	CS.381	CS.077	CS.067	CS.377	CS.066	CS.056	CS.378	CS.292	CS.041	CS.374	CS.205	CS.236	CS.128	CS.125	CS.203	CS.380	CS.136	CS.375	CS.126	CS.302	CS.232	CS.348	CS.386	CS.129	CS.395	CS.256	CS.385	CS.359	CS.181	CS.183	CS.349	CS.178	CS.148	CS.166	CS.389	CS.268	T.CS.014	T.CS.020	T.CS.062	T.CS.046	TFS.024	T.CS.082	T.CS.024	T.CS.085	T.CS.041	T.CS.034	T.CS.069	T.CS.038	T.CS.056	T.CS.080	T.CS.058	T.CS.121	T.CS.105	T.CS.156	T.CS.118	T.CS.167	T.CS.161	T.CS.147	T.CS.159	T.CS.092	T.CS.104	T.CS.111	T.CS.134	T.CS.139	T.CS.116	T.CS.131	CS.085	CS.110	CS.082	L.024.M1	L.034.M1	CS.356	CS.237	CS.241	CS.087	CS.238	CS.015	CS.088	CS.006	CS.103	CS.242	CS.311	CS.189	CS.187	CS.212	CS.387	CS.191	CS.207	CS.364	CS.346	CS.078	CS.308.0	CS.233	CS.338	CS.363	CS.165	CS.080	CS.152	CS.319	CS.202	CS.223	CS.163	CS.321	CS.331	CS.285	CS.361	CS.343	CS.318	CS.227	CS.112	CS.322	CS.270	CS.390	CS.370	CS.255	CS.262	CS.253	CS.326	CS.145	CS.393	T.CS.008	T.CS.055	T.CS.049	TFS.021	TFS.027	TFS.022	TFS.025	T.CS.026	T.CS.045	T.CS.031	TFS.020	T.CS.036	T.CS.066	T.CS.064	T.CS.061	T.CS.142	T.CS.158	T.CS.157	T.CS.166	T.CS.141	T.CS.152	T.CS.151	T.CS.109	T.CS.095
T.CS.116	0.552286549279	0.596171227448	0.595156398448	0.609651578809	0.545390587819	0.54261484849	0.593354719054	0.58513067109	0.657220548117	0.567115631698	0.589110216588	0.592438476208	0.580428580333	0.586854084869	0.562702595289	0.564953341642	0.569713291832	0.615827761985	0.631907835338	0.547249306735	0.64003469861	0.602359435408	0.618958175106	0.623374076007	0.586078817049	0.592773301945	0.692971664025	0.634079952374	0.554126300588	0.663104667043	0.625035049658	0.619941983301	0.631462079251	0.649358060389	0.684363404205	0.653292955289	0.597582631706	0.650532420552	0.605681867858	0.619473092272	0.587222730322	0.599417417435	0.587748137574	0.708148820272	0.556747277949	0.62860410148	0.65008816669	0.57633437232	0.628285990495	0.637135764873	0.645424352959	0.670396831527	0.632981593832	0.712132172863	0.640775272967	0.633195589944	0.662908480029	0.682360549464	0.631535359826	0.641369162859	0.598997984048	0.607660478446	0.575261811019	0.603445332757	0.595659957374	0.575172797791	0.592876555968	0.595863713191	0.569253286018	0.595233631572	0.632017485815	0.583366244966	0.58673047936	0.648299136566	0.578068200762	0.603678722495	0.594951550554	0.552213284629	0.610498429256	0.581967161818	0.560208932437	0.594757673559	0.591725560755	0.609405210313	0.579340740345	0.576968172927	0.571830247323	0.599607921525	0	0.577282314976	0.545682921824	0.59279991893	0.56633006107	0.61508026139	0.575188723812	0.681631899165	0.577800151177	0.573073872374	0.569504703409	0.550475655341	0.589569762945	0.645066691911	0.547117826621	0.581454457779	0.548257211481	0.617818141298	0.629660176095	0.612815762089	0.652663112552	0.622803121702	0.591054762067	0.630785728569	0.681666134308	0.683523603551	0.624505710358	0.640377004764	0.540824071089	0.571567083879	0.655146616727	0.678249277718	0.587476534524	0.602624729717	0.629054111687	0.629378717639	0.646912780552	0.584176540142	0.549521082651	0.583859407141	0.691974501204	0.633164631365	0.640716344708	0.642925316614	0.751936644225	0.595735244445	0.68207048988	0.66203446932	0.634042257476	0.661013583709	0.602148577977	0.658413980652	0.697188083201	0.608677216326	0.618351458494	0.640562762894	0.628978809991	0.592028065956	0.649783502932	0.61979737101	0.610212347806	0.625932082044	0.617195708802	0.726935608729	0.598272825584	0.567638199731	0.607478290153	0.547638712911	0.59314221138	0.566988776761	0.608599089151	0.623606009869	0.565213435843	0.555925972623	0.571476020452	0.618269563501	0.568301535822	0.589347870382	0.591946071138	0.604103864765
T.CS.131	0.603449323669	0.47681650394	0.620124607003	0.671465021546	0.642291888671	0.549245952908	0.501805145684	0.509779061319	0.670526601055	0.540047903232	0.525878499804	0.574232534098	0.632752941262	0.665203484534	0.497434735211	0.603449360998	0.601865492156	0.590100914358	0.699215162049	0.559128014109	0.704289107804	0.529802046605	0.699944341745	0.554503014826	0.515119289035	0.559715801699	0.76377470724	0.641890467447	0.633444993373	0.675413053345	0.696349998719	0.624601100699	0.674140689781	0.653371141383	0.67424056044	0.717965399716	0.534694489075	0.618813357661	0.521514993531	0.484383127768	0.648805566366	0.606622849873	0.494633245388	0.722953417284	0.55688427336	0.596614534192	0.677965465691	0.589980198771	0.61682028209	0.629215760507	0.615013526169	0.716402858718	0.61505449134	0.733362604548	0.591591022662	0.579845851404	0.682026526901	0.668583540645	0.636084504856	0.661225269763	0.573883359883	0.539195344608	0.478204580703	0.599278798591	0.561589429453	0.507655561608	0.547184124964	0.478667890643	0.537827225052	0.493062652809	0.534662309091	0.508025492918	0.657970099678	0.599793299502	0.508283161938	0.452486478961	0.580256470818	0.450618555454	0.530430822286	0.473899815239	0.538031093919	0.461973498968	0.519279614224	0.48908174738	0.425637170008	0.476897158492	0.475004053118	0.424346715272	0.577282314976	0	0.566073371637	0.643822898555	0.522861943649	0.54751581699	0.564169131668	0.686260025737	0.667497105832	0.536056537525	0.598624833697	0.591244912773	0.603642723347	0.655000797903	0.538642391048	0.587428436632	0.453717008211	0.606908687327	0.647972327195	0.594525027527	0.656544857105	0.584536776861	0.517995449378	0.686908002847	0.708874682316	0.767189651153	0.601536017144	0.709264595596	0.622058279021	0.614819028623	0.637769776074	0.696015635828	0.619589487269	0.48791816341	0.633846482382	0.651755844297	0.617558341391	0.660599692763	0.523186278713	0.544282676812	0.739107490106	0.645200348487	0.644643064022	0.63990607007	0.785933328893	0.665148215178	0.665747215875	0.646936317759	0.64016984525	0.617665830966	0.567544220687	0.648336549755	0.738424959549	0.595398975085	0.516302155462	0.658845292321	0.583563277007	0.541487509461	0.644249157672	0.591892200877	0.5123567941	0.420713127645	0.536130323084	0.721635044749	0.565470014484	0.548171365487	0.461249854223	0.56573526301	0.480640586662	0.507305360325	0.563207143311	0.549083488845	0.388751274458	0.537358693627	0.435366012035	0.564662184639	0.473065596217	0.483371075435	0.421766584696	0.482921594963
CS.085	0.424459997383	0.55968189376	0.539053443715	0.592437292746	0.504923497184	0.564638660016	0.497537823154	0.564179708488	0.616654416442	0.463482779866	0.558069176768	0.598282231994	0.570239699128	0.61762848901	0.518375243083	0.48028459293	0.51695747444	0.629311739044	0.605063898089	0.535668258488	0.672668635758	0.560468523508	0.624085883002	0.575618259495	0.555545872929	0.575032615088	0.706234502221	0.640561860222	0.564708846455	0.632467314551	0.667474627777	0.557223544097	0.593123932038	0.644630813152	0.701813797554	0.641704017695	0.608528214246	0.645624403038	0.604266209817	0.564858684549	0.548744127779	0.622706199944	0.551469531556	0.715327021046	0.492216875338	0.578501842509	0.686829558388	0.552656058036	0.608684945513	0.635167175188	0.62777146602	0.70291112798	0.608664266669	0.705958829858	0.610266740254	0.603968532857	0.657871486619	0.659908417471	0.63320794841	0.622177503554	0.578932615286	0.535603222556	0.545544207198	0.609136388073	0.601860499254	0.583970564226	0.563900174574	0.58876828448	0.575451153473	0.577354199786	0.595038365158	0.531073504777	0.617855192085	0.647220438247	0.574852156909	0.575498647789	0.539444453041	0.579910113436	0.548066920291	0.559021538857	0.504101492408	0.570136996951	0.532445223499	0.585069305338	0.55786464548	0.595080740014	0.584146385939	0.547186113888	0.545682921824	0.566073371637	0	0.573854429849	0.469225217818	0.586873598823	0.577758136587	0.677014324492	0.558514065257	0.566826481818	0.588680057499	0.538125822489	0.59932895796	0.669085767619	0.516284221975	0.517789019008	0.528887030626	0.596888926669	0.603849582264	0.616382524271	0.685699632944	0.603514261487	0.55029412281	0.636181045142	0.697079167998	0.702813435218	0.629433293471	0.641816970528	0.492308877164	0.591804722249	0.640983480507	0.687300993901	0.532529811872	0.54397804333	0.647863802343	0.666144819336	0.640465427847	0.578925511198	0.590961131654	0.562299513055	0.692048594559	0.677793674871	0.665510672213	0.64098597681	0.759281107842	0.558779751915	0.671441283409	0.651799279715	0.641499681144	0.633364240572	0.576831652599	0.649592292965	0.696800373553	0.598530393905	0.611952322351	0.642304691409	0.653183868373	0.59096447746	0.644785533538	0.620469147317	0.592096732832	0.552334414848	0.628733303186	0.698128208069	0.607916797217	0.576076530035	0.540947287512	0.50952469803	0.546146793074	0.546768739646	0.608404169696	0.632322262269	0.543992548579	0.585682462104	0.573765927483	0.621236966327	0.564570191574	0.589717121909	0.547100100646	0.541812280593
CS.110	0.568192124576	0.66190413654	0.656434132582	0.551676843701	0.566082384732	0.595689072747	0.647499247606	0.637370273797	0.60117876755	0.609555129019	0.611709229843	0.621278491384	0.59652177216	0.643437566054	0.610139754377	0.574468692055	0.589291568086	0.626787539481	0.561740113562	0.632810020299	0.622675878123	0.642437092856	0.602027859078	0.623505719988	0.625979525373	0.627092368801	0.621754703199	0.625017276977	0.621740439585	0.58495314469	0.635822751993	0.540452519851	0.57455849971	0.586603191766	0.623370114274	0.639893617205	0.601465402133	0.605529145214	0.639605463634	0.656541238971	0.552692623271	0.604818232659	0.607719398354	0.638148875452	0.576547549132	0.608331110182	0.614277622525	0.558004728867	0.613871335183	0.560621828121	0.60607554362	0.662885424893	0.581047360745	0.613017464457	0.602267218363	0.623136219053	0.584788903086	0.605281955064	0.58906728224	0.587187474925	0.627550736885	0.665377778013	0.639602524161	0.59927386818	0.633573320922	0.660239559222	0.607059216593	0.639333451088	0.6238401146	0.648639679577	0.620679774138	0.641589000375	0.631151675264	0.63793277949	0.62387817445	0.63943540363	0.659269582387	0.651779476329	0.607533234916	0.660834796466	0.605460857882	0.678717651783	0.667596693525	0.682213120396	0.662741072308	0.645312902557	0.660680474157	0.663587389177	0.59279991893	0.643822898555	0.573854429849	0	0.595610021222	0.674883543218	0.603851708015	0.664533228202	0.522532899029	0.650832600056	0.602822645438	0.588265363767	0.65291014849	0.668357294259	0.585844137117	0.589535679268	0.617886620009	0.605995819813	0.599957519507	0.587482000552	0.654673376073	0.598193858387	0.641525424279	0.613243065199	0.626099408737	0.655992435811	0.639129780883	0.609094607676	0.601393933322	0.565062494381	0.587268331953	0.634052547441	0.563685159592	0.614911061733	0.619746044782	0.67082730667	0.581445755199	0.576861425278	0.639378099637	0.597492118342	0.638352283291	0.615496866182	0.597037723491	0.591255220967	0.66218998044	0.532749613173	0.566002183684	0.57454396662	0.5890362111	0.592473629447	0.58377161154	0.609316595716	0.638788591317	0.601064236801	0.638465857794	0.622957350573	0.655788323394	0.620541425818	0.619331232423	0.642927976871	0.646257141794	0.669952767604	0.637170565631	0.637975054111	0.648194193786	0.636714649289	0.659780862073	0.613422213574	0.647861818619	0.626058505009	0.637022052505	0.662397828663	0.649359218781	0.63900747475	0.636299340863	0.664487507734	0.645117607046	0.65293700624	0.674334590948	0.673952927223
CS.082	0.480947124248	0.575924896855	0.557750966523	0.615625999823	0.549525353994	0.571319209684	0.487870801714	0.591114398863	0.629815818598	0.381231409451	0.575465845119	0.615040905601	0.601155403553	0.654725032974	0.523846725387	0.490581583021	0.535001236878	0.632011271061	0.609275702737	0.559383877146	0.672257967161	0.582956767862	0.62453801286	0.58261197066	0.552473907217	0.53392729734	0.728876563601	0.613349670293	0.597828477747	0.662891769548	0.670803511121	0.556790519357	0.618838871234	0.656926382701	0.707365565279	0.664042864909	0.603329774379	0.651133370675	0.586067600197	0.557018130811	0.554307492627	0.629812649509	0.552050696708	0.729666286707	0.470414494279	0.586056504836	0.719282237996	0.579841356432	0.608027956731	0.665207069435	0.615464960884	0.723172734093	0.599574231859	0.706559254392	0.612533308511	0.595198194447	0.686746201144	0.649740361916	0.635796254197	0.643956066115	0.589612168353	0.562917262824	0.555491740208	0.628263256872	0.620412027286	0.570241335307	0.567325205266	0.586984464101	0.572763230706	0.586644526725	0.582251269811	0.543416482659	0.65003014923	0.66237640845	0.570107160565	0.552528216558	0.530993853676	0.584331961952	0.577574875397	0.582467305879	0.517469192857	0.565863217102	0.538098801229	0.542694563316	0.543354613637	0.598214306215	0.583289936733	0.537579858966	0.56633006107	0.522861943649	0.469225217818	0.595610021222	0	0.615440889412	0.616177440863	0.687092922378	0.576271597325	0.568864913874	0.591982211982	0.559942448744	0.623815431726	0.682591225749	0.541541591361	0.531312403832	0.522936540595	0.601352492391	0.61568461668	0.6186660015	0.673524469296	0.612975270912	0.555861796004	0.650365991412	0.693195008518	0.712565453096	0.644382425823	0.642987754437	0.515982019771	0.58355080358	0.649602573922	0.683438270712	0.575009580827	0.540667634147	0.654470181827	0.66036473048	0.633073199581	0.578019774242	0.581314262419	0.557991798776	0.697428455239	0.668995696183	0.673486019036	0.646857331085	0.760475807596	0.580842581139	0.680747097874	0.646997153476	0.642802189463	0.638099024751	0.60718777006	0.681309660086	0.717024811544	0.599255980622	0.589003877836	0.63260411317	0.668973373483	0.60706281438	0.680255884705	0.642774320823	0.605919265994	0.537285538564	0.627264421198	0.72018583191	0.592726757251	0.60258439661	0.547699927084	0.531869362809	0.573706093142	0.572201817346	0.624702515394	0.642030150057	0.530100322762	0.588434158306	0.543012043876	0.644410777888	0.565125904552	0.593645838858	0.537356565765	0.567182017672
L.024.M1	0.63731816747	0.483839599603	0.648391242419	0.635123900237	0.669808094136	0.544194161214	0.593900370948	0.592929920271	0.691066357893	0.622919932144	0.554797162494	0.563357182119	0.625312986016	0.604592884367	0.553390833551	0.646016621086	0.584025345479	0.618635429822	0.714191729179	0.563585351358	0.727000881372	0.635782596105	0.71581251097	0.659202706929	0.621979078856	0.615236651734	0.755225797078	0.722386584873	0.578835636334	0.730721268239	0.681847729119	0.660700199518	0.702713766563	0.668226650756	0.714107515548	0.738452174346	0.634243966115	0.666811211022	0.590622800259	0.58346321789	0.666964326214	0.628475841521	0.593563572355	0.727419756573	0.629063951179	0.686631349795	0.703819036298	0.631104961579	0.711818482634	0.687032333876	0.697603419	0.713072255453	0.656128817872	0.749716628547	0.686500844496	0.624773978473	0.711825631663	0.718356900459	0.664475364011	0.701015641304	0.601248530071	0.5667912145	0.536057554437	0.63827177403	0.580180921832	0.53159191404	0.600651966109	0.538177476414	0.595524808008	0.548031140242	0.626363480105	0.635581666604	0.607236853795	0.637983497898	0.573685513405	0.603518797227	0.65353538774	0.503160671311	0.610654729373	0.46386620391	0.598581985873	0.52366085446	0.613228599781	0.625774169652	0.535620754805	0.494840354586	0.540060432076	0.548898359799	0.61508026139	0.54751581699	0.586873598823	0.674883543218	0.615440889412	0	0.609029513043	0.666249822701	0.684203445837	0.562977205597	0.55910340113	0.562732069448	0.55115353149	0.619821219327	0.509888646348	0.60389901845	0.5494538737	0.598770251025	0.652060146427	0.666356359793	0.647446128758	0.624991039555	0.539106391878	0.682383172239	0.734425783718	0.756169247975	0.570220593339	0.71340240839	0.619517170395	0.683879131839	0.68752755445	0.683779666393	0.629101971877	0.582155156891	0.684672809926	0.664533079763	0.679287427966	0.675735066507	0.543716715253	0.656950711098	0.741876541604	0.678591367814	0.664585080447	0.686326521581	0.771797819671	0.675180269155	0.706176321161	0.678309560261	0.695542114137	0.696365267385	0.650496980445	0.672956044664	0.738118176357	0.643682061699	0.602382098639	0.697264338233	0.623676439547	0.540683722599	0.647741496239	0.551842161376	0.54641429784	0.533750380116	0.57797694647	0.716295071592	0.590096950315	0.55857965953	0.533403389789	0.579242879333	0.484282373731	0.533161529471	0.619477423287	0.485816965915	0.526430238559	0.501338706519	0.511311565272	0.483943950386	0.535344353525	0.505258238936	0.514001503818	0.519678250036
L.034.M1	0.583663167492	0.586858858423	0.646801862211	0.597591049719	0.602510728987	0.570348251698	0.605795452915	0.527520530964	0.651363871708	0.593984568236	0.554810679572	0.585988980302	0.593181509471	0.612216307981	0.562963262709	0.616614292545	0.597346967734	0.593454653046	0.634730237807	0.607757173556	0.677652517098	0.60351659223	0.665024626877	0.616080329668	0.567610467213	0.598908340639	0.703993671767	0.651836714969	0.580877602931	0.638111235593	0.663078617522	0.608849792305	0.649599859789	0.624184791281	0.641731283791	0.635627658566	0.564360710327	0.605611658364	0.537681779282	0.582090372337	0.617508006549	0.608003040055	0.580134864072	0.715150469358	0.603212624168	0.617453123746	0.666225959532	0.578169536356	0.639193640335	0.624077035494	0.626412041289	0.716562350564	0.633952176208	0.685426892674	0.621137093855	0.612185705129	0.631825537067	0.659899161077	0.645345915235	0.643421363362	0.622970954787	0.634758558872	0.576072623914	0.582236848755	0.572101684661	0.568498482799	0.578468549851	0.548469438638	0.569256004342	0.553084692438	0.605963997408	0.617946573695	0.632388449592	0.576527758308	0.563836559696	0.592988588656	0.649991377241	0.538426284098	0.565564060571	0.550922357954	0.571633986354	0.581336761207	0.630681752547	0.608645940703	0.571002681586	0.551186852359	0.584811932556	0.59695155559	0.575188723812	0.564169131668	0.577758136587	0.603851708015	0.616177440863	0.609029513043	0	0.680931289077	0.624469964051	0.569463322822	0.586018538177	0.579970656862	0.573720104108	0.608215335409	0.56111377072	0.597055203483	0.56028858775	0.597213863799	0.649141031128	0.606842049756	0.667187777228	0.581516859611	0.592499216062	0.662838140004	0.676947476121	0.71974581048	0.580765968794	0.671423390818	0.616334181735	0.623435222073	0.635809227312	0.658141851166	0.593143497398	0.566846712315	0.615783398069	0.669034264967	0.632125869586	0.622196584407	0.583105366764	0.568440496255	0.681012037141	0.641177111468	0.626004423801	0.609123012161	0.730475689608	0.589079259089	0.631608353645	0.622197107163	0.641341074245	0.613091046789	0.609254953855	0.605977529293	0.718086606411	0.618437879727	0.584615082765	0.630444975014	0.602537233708	0.529147623793	0.641746099679	0.585203313419	0.549541000392	0.585693951964	0.597618775063	0.693613545428	0.605748826492	0.549894585744	0.578491081727	0.580096785083	0.570900783737	0.543804955129	0.597981514244	0.592914893781	0.557601854634	0.585256964313	0.577301551435	0.577342021541	0.56723168669	0.547544943765	0.566932280834	0.583821805603
CS.356	0.680162594758	0.707138679414	0.744868203239	0.655367252122	0.712012447067	0.63701818393	0.678740624747	0.691764267007	0.653374104747	0.720201543958	0.674343880596	0.629783070292	0.678678116747	0.679829559443	0.664814491854	0.671203280486	0.674734550818	0.626695203275	0.643336513439	0.708490235715	0.624753771173	0.669096020227	0.667112394506	0.682903116836	0.688804365356	0.658779162919	0.656923374274	0.671729455244	0.690422320731	0.688182265762	0.646561001727	0.649695889195	0.672741354252	0.658601987328	0.622337549079	0.721134265581	0.681761128946	0.619183804733	0.690243237698	0.689749233768	0.663624897769	0.58932123333	0.640630256903	0.593518290961	0.668336268861	0.706556446768	0.658327928519	0.680402121899	0.688356563904	0.674609981047	0.6780944441	0.648251852844	0.675345161657	0.689305861277	0.695877067227	0.660602501262	0.699552501493	0.71671248093	0.633739530959	0.719373293731	0.662590132435	0.717786219336	0.669503712904	0.614073873154	0.656648006845	0.639935600055	0.630604857978	0.671835047173	0.657883449726	0.67078706918	0.629498452505	0.709756721854	0.66932396505	0.630942327275	0.684465630169	0.6764698523	0.726472817921	0.655618777836	0.652976437665	0.68430250901	0.699187691594	0.734790348534	0.748134322887	0.704435858447	0.724541699912	0.662640604533	0.668676336528	0.709053595701	0.681631899165	0.686260025737	0.677014324492	0.664533228202	0.687092922378	0.666249822701	0.680931289077	0	0.644472000506	0.692598543573	0.654919000704	0.685294927995	0.696617148589	0.658938481836	0.630196624937	0.686755347101	0.663271860001	0.658081149985	0.588910584003	0.635978918666	0.541411409895	0.601608688864	0.687331337668	0.612980965391	0.596696567676	0.650067554846	0.662919847826	0.613487451944	0.67063808151	0.704773312747	0.671274035066	0.586309071173	0.654038109968	0.663236950015	0.645108699449	0.607275147608	0.638045528706	0.634176761987	0.661086793306	0.691159628596	0.63408265359	0.607652917489	0.629737228977	0.645857377695	0.674907115924	0.643632807728	0.651135219058	0.643846156697	0.694162523762	0.698375536751	0.679652938795	0.640125757059	0.647670767627	0.63491332127	0.662001485026	0.666972010222	0.608599584705	0.669393706524	0.591219645118	0.669518070595	0.670124909412	0.700262178124	0.61993166964	0.622069171727	0.639529480306	0.658593321276	0.700110714001	0.701457840565	0.698664049473	0.692306259424	0.630328230419	0.636760371485	0.678540518099	0.646981222218	0.644070447882	0.662330176837	0.630174695041	0.693500031499	0.705878099761	0.714383022387
CS.237	0.536578346005	0.670694508233	0.638700342033	0.5379488735	0.549684550355	0.601096511227	0.621845423001	0.650076096633	0.591414254023	0.592659250223	0.610598092493	0.619858138041	0.568006168836	0.621948682897	0.605157519671	0.53747985	0.581411848351	0.62959792016	0.550123220518	0.634079471932	0.580002720853	0.632275273771	0.535762165029	0.618224682974	0.626227299057	0.606835003866	0.598376924601	0.572694412901	0.60674725607	0.570333856197	0.60265345383	0.525762021784	0.562754570555	0.581999097278	0.617120467228	0.58950580228	0.595004371882	0.590004212973	0.656107750406	0.65140750255	0.521341002975	0.577805187579	0.615190787875	0.613614255574	0.533609731545	0.602913623146	0.620883618562	0.582666313826	0.587143058393	0.570379649544	0.587829756	0.624678554169	0.579683125058	0.572321787377	0.601320073618	0.627044449391	0.584190822838	0.621206382819	0.578804861984	0.570984206063	0.611275818858	0.678074565334	0.653153766517	0.591910856026	0.648892597076	0.640077880152	0.613555220046	0.644003086261	0.621861174626	0.653927034147	0.628528829229	0.653889547261	0.648506028517	0.654543414494	0.632118844357	0.665311640582	0.640524400104	0.655924589603	0.61066097921	0.663241453451	0.615848328895	0.711145632053	0.678154785006	0.681178874829	0.673498800345	0.668882487847	0.653726634021	0.688456627132	0.577800151177	0.667497105832	0.558514065257	0.522532899029	0.576271597325	0.684203445837	0.624469964051	0.644472000506	0	0.663980884564	0.608215008425	0.573914313537	0.657851324879	0.681821448272	0.565277399246	0.573088217305	0.633551673005	0.594521654414	0.584376391398	0.568005718447	0.61166191309	0.576766765705	0.651023522158	0.569436231476	0.595721290235	0.593953970367	0.643261926849	0.557484151481	0.569378449141	0.572295060362	0.569385056106	0.627009019029	0.548038720526	0.612713311696	0.58584407278	0.631328876172	0.557280355987	0.501388565908	0.642885537489	0.588168919441	0.559195032655	0.597139256576	0.564338089379	0.559483872429	0.587151325165	0.521679589725	0.582805150788	0.595088410159	0.574982949861	0.6000950804	0.586756254558	0.611776108669	0.637639535593	0.574383479182	0.623332824913	0.604530751259	0.6634110998	0.632898735987	0.600280912423	0.652286277993	0.657083995918	0.681864135257	0.629017742408	0.662390108357	0.654821988214	0.637571017578	0.673734335541	0.601044099522	0.664794678821	0.637614381613	0.629857904822	0.691319508028	0.654489208352	0.65102938521	0.62677751437	0.679737504848	0.644305344159	0.678416543208	0.665321060819	0.691486208543
CS.241	0.598135428571	0.504614376399	0.56261165017	0.645448233253	0.591141933146	0.58965606987	0.523652009785	0.564649793596	0.668482059076	0.558792700511	0.525681999336	0.580949777652	0.603034969506	0.634535071686	0.525435646322	0.600860224187	0.557249098584	0.623515415218	0.685003782223	0.567070963956	0.724058430931	0.576401043712	0.70372356074	0.619324276426	0.566136011648	0.551629289328	0.744312525361	0.700132309901	0.538836446571	0.682545767581	0.705114222158	0.561228879212	0.67480094951	0.678434053414	0.712103837966	0.689210778227	0.586886350464	0.686050848466	0.545474378067	0.544644489164	0.657476488346	0.650305449928	0.559699088986	0.747129954757	0.517100637959	0.623235917098	0.715837000216	0.635032846655	0.658933797992	0.674305606931	0.671986334738	0.732936637364	0.653463463508	0.758470836284	0.664188636155	0.624359700957	0.719060302101	0.701494711344	0.670188556683	0.717292207592	0.58889686469	0.540153269899	0.522610711439	0.654340296214	0.588633232173	0.551514311429	0.577501320974	0.549871429131	0.579205649486	0.543371453099	0.591239342778	0.564590534187	0.623416773943	0.618409056069	0.57100336297	0.54215727856	0.598696997186	0.521297507843	0.598870296873	0.529611945289	0.580162944456	0.481955078116	0.556854724958	0.609719463801	0.498610256549	0.520307123815	0.550614526147	0.519430955679	0.573073872374	0.536056537525	0.566826481818	0.650832600056	0.568864913874	0.562977205597	0.569463322822	0.692598543573	0.663980884564	0	0.612653412663	0.516304836312	0.532168618998	0.632097949787	0.52576598351	0.532321773013	0.54075230249	0.58922024068	0.659584921606	0.637810292703	0.683746344579	0.62875179697	0.531216853455	0.705455012277	0.74120606187	0.771157129626	0.556567323563	0.69609341697	0.524670295024	0.657950206096	0.691808364642	0.695549665426	0.600541958842	0.541681025436	0.671079997262	0.653583880084	0.674777624725	0.669450132728	0.521338036756	0.575611667532	0.731939252438	0.687846868281	0.680811775233	0.680638550333	0.786673772823	0.652589699919	0.719887109394	0.687674781183	0.666327595007	0.666687539057	0.648570563105	0.685063361321	0.757337232197	0.640337280107	0.597371569248	0.683954048233	0.615823950269	0.533742341333	0.68826673223	0.573700058716	0.522627378661	0.519846169143	0.611786849934	0.745197878786	0.568987827177	0.548067507547	0.514405642519	0.574387459375	0.515638485679	0.509025895558	0.60004385748	0.590713785732	0.50202460153	0.571797292763	0.534541364968	0.561193168351	0.536823930577	0.527448721327	0.493958864345	0.506803424995
CS.087	0.582863755931	0.603847302869	0.656863651879	0.583999229177	0.623138484401	0.566283790472	0.619830949099	0.595323308728	0.653690740445	0.600879771105	0.559447018864	0.568401831488	0.555581932616	0.584576986519	0.585574861691	0.567558599974	0.544782329244	0.59191823295	0.63128872166	0.639050193214	0.634445802816	0.669100092953	0.617931159236	0.660918190094	0.620272913097	0.567346230927	0.680994901084	0.675595681286	0.542725029905	0.648815220553	0.64785790325	0.630259332074	0.616999088479	0.650249046262	0.689572844122	0.681069383459	0.623386345117	0.637977589019	0.580036418081	0.629940823967	0.59537892913	0.594249217049	0.594501792626	0.666883248589	0.597868191615	0.679567810426	0.684480208398	0.587139400195	0.684166906891	0.676044545438	0.669303166442	0.683405704127	0.648229051703	0.698258931188	0.671993830117	0.65412840304	0.668916296876	0.691512244926	0.63063419263	0.669078124424	0.599531617474	0.642533471474	0.592181775453	0.600410025264	0.595230166572	0.579946974321	0.600997839425	0.546589865314	0.60132258678	0.559977817288	0.641629074689	0.66639118308	0.583003281554	0.616401682652	0.597700815283	0.627662383006	0.66420511264	0.54366919715	0.635480132643	0.561296009179	0.624562603837	0.627061237796	0.67112649076	0.636557976051	0.587946638626	0.555534656708	0.562685471685	0.607103332787	0.569504703409	0.598624833697	0.588680057499	0.602822645438	0.591982211982	0.55910340113	0.586018538177	0.654919000704	0.608215008425	0.612653412663	0	0.551870501719	0.560354536215	0.554428758342	0.496528750003	0.591417923618	0.57380497523	0.549741658422	0.657677324366	0.633193650836	0.634722127632	0.59389493511	0.587766720758	0.637722326079	0.671488337181	0.665172998407	0.55595785913	0.61015133758	0.595612881265	0.652134069391	0.647916399466	0.590934549881	0.576736044394	0.612629904904	0.653992479995	0.623139688864	0.647751502005	0.576296899199	0.545868989268	0.658344990499	0.666019410064	0.614225560477	0.641930285381	0.64094693218	0.721605913468	0.600797061852	0.675674540146	0.679573484639	0.657852786015	0.665517574976	0.654911212033	0.657020862247	0.699530028944	0.634752133225	0.616907248697	0.647018954482	0.586397399489	0.578689878166	0.641682196659	0.588988252063	0.576972214248	0.619606702228	0.569251418782	0.699645545066	0.564476477151	0.59477965015	0.600005792573	0.60547688522	0.585496995619	0.583847949749	0.610968101978	0.534278784585	0.584923496747	0.523233114756	0.586218398993	0.569413764315	0.562400733685	0.568250516514	0.601095896376	0.613229793679
