CS.019	CS.104	CS.021	L.011.M1	CS.263	L.004.M1	CS.009	CS.039	CS.260	CS.243	CS.093	CS.314	CS.017	CS.172	CS.176	CS.371.1	CS.040	CS.360	CS.334	CS.388	CS.381	CS.060	CS.064	CS.248	CS.341	CS.368	CS.115	CS.127	CS.186	CS.076	CS.376	CS.224	CS.213	CS.125	CS.375	CS.126	CS.232	CS.236	CS.380	CS.205	CS.041	CS.302	CS.203	CS.128	CS.292	CS.182	CS.214	CS.395	CS.166	CS.349	CS.147	CS.348	CS.323	CS.369	CS.385	CS.389	CS.256	CS.372	CS.148	CS.178	T.CS.035	T.CS.067	T.CS.076	T.CS.042	T.CS.001	T.CS.071	T.CS.059	T.CS.004	T.CS.072	T.CS.012	T.CS.028	T.CS.079	T.CS.089	T.CS.048	T.CS.019	T.CS.147	T.CS.121	T.CS.129	T.CS.098	T.CS.128	T.CS.180	T.CS.132	T.CS.156	T.CS.123	T.CS.125	T.CS.139	T.CS.126	T.CS.106	T.CS.118	T.CS.130	CS.006	CS.087	CS.238	L.034.M1	L.024.M1	CS.015	CS.237	CS.085	CS.356	CS.082	CS.246	CS.103	CS.242	CS.088	CS.241	CS.234	CS.044	CS.338	CS.325	CS.336	CS.078	CS.233	CS.188	CS.346	CS.387	CS.212	CS.311	CS.187	CS.345.0	CS.151	CS.227	CS.163	CS.318	CS.285	CS.202	CS.322	CS.361	CS.223	CS.112	CS.152	CS.158	CS.080	CS.343	CS.331	CS.194	CS.253	CS.390	CS.262	CS.370	CS.326	CS.393	CS.270	CS.255	CS.145	T.CS.026	T.CS.055	T.CS.049	T.CS.061	TFS.020	T.CS.036	TFS.021	T.CS.045	TFS.022	T.CS.066	T.CS.043	T.CS.031	TFS.027	T.CS.064	T.CS.008	T.CS.142	T.CS.151	T.CS.157	T.CS.095	T.CS.141	T.CS.166	T.CS.152	T.CS.158	T.CS.109
CS.006	0.508015395131	0.511456600884	0.557381035231	0.510871396655	0.555035243964	0.51141062823	0.59613992055	0.545936640922	0.610524266829	0.522095617021	0.527898319764	0.49476381967	0.549883311659	0.506917118132	0.578935189087	0.570636654432	0.560013953013	0.624524653106	0.687610034155	0.644129980083	0.565804929507	0.528771794391	0.586524644104	0.60497995947	0.651074068575	0.519707823909	0.6273409241	0.549724029503	0.563622667184	0.575750008794	0.629743842688	0.721713764458	0.661161928436	0.626284627999	0.58521731296	0.543559822921	0.533356395516	0.6874318974	0.563598625217	0.668878410664	0.61775155275	0.678270762194	0.552270072725	0.581846257293	0.585512396762	0.600340713359	0.593248801158	0.642831643993	0.681501857173	0.639744692092	0.616018630169	0.620867466392	0.627724532416	0.704657893614	0.642708925342	0.634182082649	0.639143118872	0.650841558098	0.675199618472	0.592082001936	0.542723169785	0.514184349293	0.592991488856	0.534128659791	0.682004663954	0.54606551005	0.589457939901	0.550217111141	0.577940543354	0.650966880552	0.572984045086	0.654362883973	0.600066190045	0.562883660281	0.585152803696	0.548990463153	0.57587965561	0.557140211902	0.547318606015	0.578463536669	0.57237364689	0.573497813848	0.504203209016	0.524793138601	0.495433878696	0.544446504142	0.515960392286	0.549356194079	0.56679752152	0.537812432313	0	0.496528750003	0.517932512868	0.56111377072	0.509888646348	0.544311436463	0.565277399246	0.516284221975	0.630196624937	0.541541591361	0.522870501659	0.526166124324	0.524310390615	0.578346756674	0.52576598351	0.632948808451	0.522820508863	0.624825268243	0.734890555329	0.571022327006	0.532420863851	0.55519583878	0.630147475839	0.685897000323	0.569986645564	0.618111025061	0.540502269759	0.59788796008	0.697966812607	0.61419483251	0.732727968465	0.57586426007	0.623383836132	0.675232549431	0.614741690605	0.662373185205	0.614312916979	0.62860058578	0.57606559044	0.522335551275	0.58829171822	0.535251787084	0.616720855959	0.588027690073	0.717102830365	0.704081200882	0.637193580506	0.638897890515	0.651894851705	0.593215143529	0.6495080316	0.645345648825	0.594207707827	0.570973184452	0.683429970779	0.511671297965	0.61155537866	0.5880394481	0.528935655201	0.550329470976	0.551738581772	0.561799469442	0.550587793257	0.522223109445	0.548364152211	0.532336957651	0.532664673037	0.530517405164	0.589099285816	0.534737818807	0.518952381733	0.491420874334	0.537401230267	0.545157453033	0.522458239692	0.509111036657	0.518414725094	0.508345526925
CS.087	0.559447018864	0.538232398926	0.608142966288	0.595770286554	0.614816036449	0.603847302869	0.61471763074	0.573118372378	0.632613634289	0.595735468957	0.575163221736	0.566283790472	0.586749348162	0.526599599824	0.61280732567	0.59191823295	0.570383673186	0.650209923431	0.663728362466	0.646913891348	0.620272913097	0.578073036086	0.603617706025	0.635368153851	0.671002730695	0.594617347201	0.63128872166	0.617464140626	0.639050193214	0.614646103804	0.621439091513	0.710426757832	0.667762103952	0.637977589019	0.594249217049	0.594501792626	0.597868191615	0.681069383459	0.629940823967	0.689572844122	0.616999088479	0.666883248589	0.580036418081	0.623386345117	0.630259332074	0.652314146881	0.618963328591	0.684166906891	0.691512244926	0.671993830117	0.643961460503	0.679567810426	0.671608697234	0.712255289447	0.669303166442	0.63063419263	0.676044545438	0.666297039455	0.668916296876	0.65412840304	0.59821357336	0.559805725738	0.641161781609	0.58535693065	0.681351754016	0.610829809692	0.616161700683	0.599158451904	0.617124772014	0.664501423278	0.627369066603	0.64274932663	0.63127249598	0.61019277435	0.611476099886	0.627061237796	0.627662383006	0.631314919733	0.597823927495	0.649748207668	0.603526792506	0.660899711559	0.54366919715	0.582501128478	0.559340179006	0.607103332787	0.603659394141	0.632774796159	0.635480132643	0.600323020012	0.496528750003	0	0.551870501719	0.586018538177	0.55910340113	0.560354536215	0.608215008425	0.588680057499	0.654919000704	0.591982211982	0.610377430309	0.591417923618	0.57380497523	0.554428758342	0.612653412663	0.660292530211	0.538396598737	0.652134069391	0.724843850254	0.603919898215	0.55595785913	0.595612881265	0.646051585716	0.665172998407	0.59389493511	0.634722127632	0.549741658422	0.633193650836	0.660106337878	0.637570104663	0.721605913468	0.576296899199	0.64094693218	0.666019410064	0.623139688864	0.675674540146	0.614225560477	0.647751502005	0.600797061852	0.612629904904	0.5825797856	0.576736044394	0.641930285381	0.658344990499	0.73070163949	0.699530028944	0.657852786015	0.657020862247	0.665517574976	0.634752133225	0.647018954482	0.679573484639	0.654911212033	0.616907248697	0.699645545066	0.578689878166	0.641682196659	0.610968101978	0.600005792573	0.60547688522	0.588988252063	0.564476477151	0.619606702228	0.585496995619	0.546376849768	0.59477965015	0.576972214248	0.583847949749	0.586397399489	0.534278784585	0.568250516514	0.523233114756	0.613229793679	0.569413764315	0.586218398993	0.562400733685	0.584923496747	0.601095896376
CS.238	0.53107264243	0.518924241855	0.587964718335	0.563951096746	0.579701607617	0.551727957165	0.620274437303	0.574729492828	0.62189834586	0.577905523485	0.557027654112	0.563354755292	0.566945118105	0.554135609864	0.586402626764	0.617790471552	0.55503676062	0.625249561648	0.650093690791	0.700205499652	0.598435308086	0.591133034107	0.605884819808	0.597091959884	0.669138996073	0.550592714275	0.633332782357	0.596910887647	0.582390272392	0.59904540475	0.633541336762	0.707397314565	0.665224858994	0.647272918358	0.62025015189	0.575365034883	0.543392973099	0.673680805373	0.58056782995	0.681128908936	0.642824442452	0.70478737705	0.560712535835	0.576879932509	0.582714082372	0.590930783352	0.634639263552	0.64678639951	0.67542873369	0.629825886301	0.621796942873	0.624129043147	0.628384598131	0.704440940648	0.636406456081	0.617237790649	0.628519970833	0.626210056593	0.671789215073	0.614838798668	0.568552938109	0.578821371825	0.584016081291	0.562704451409	0.69136395692	0.593702950815	0.594287111804	0.599397778332	0.574641483782	0.687758499537	0.595594866828	0.64783873248	0.612876268393	0.56359244547	0.63881413109	0.574247933698	0.59227268809	0.596400112493	0.575760254059	0.599946462466	0.579474096295	0.617380955841	0.557452605288	0.559537636195	0.554882068512	0.579134285995	0.554749674807	0.586353839567	0.575849983578	0.53861559605	0.517932512868	0.551870501719	0	0.579970656862	0.562732069448	0.578063857777	0.573914313537	0.538125822489	0.685294927995	0.559942448744	0.569563126324	0.552001486656	0.555969740467	0.612230549336	0.516304836312	0.637680785788	0.51992463493	0.63181883595	0.74039975475	0.606084592929	0.576555271978	0.566720119795	0.683750405621	0.674213112951	0.591768101388	0.670124246861	0.573575492983	0.615295370935	0.715378418707	0.598932332722	0.730274099012	0.612357363893	0.64231337814	0.689233845557	0.649801395114	0.665241448968	0.655891429002	0.634672741574	0.611461341	0.565269002672	0.598624567182	0.582155597895	0.631265087916	0.607173571849	0.706434294586	0.70612276181	0.636518004451	0.634962048139	0.629291108522	0.605491695233	0.662177265193	0.654969873276	0.612229240674	0.581121009863	0.693347343244	0.569638924128	0.623124988761	0.582200043221	0.579440809204	0.546972773901	0.570670732853	0.592182073087	0.589335802128	0.559857290179	0.575859485228	0.554520735472	0.536847397983	0.52876359269	0.623667637277	0.579634469991	0.571288404663	0.573408463056	0.582019749525	0.607117566722	0.563167080015	0.572133887585	0.554781133939	0.564470826222
L.034.M1	0.554810679572	0.555768990376	0.585318806827	0.550525132271	0.546898501082	0.586858858423	0.579558938691	0.565793394042	0.60278054373	0.562137819331	0.60943285382	0.570348251698	0.554696606714	0.574018875464	0.59947753294	0.593454653046	0.604278477089	0.606110595199	0.65861858692	0.716256999537	0.567610467213	0.613291660475	0.617226004459	0.628650744822	0.632355309631	0.588535000399	0.634730237807	0.568169859588	0.607757173556	0.627870845772	0.624467535754	0.726567744248	0.625210290831	0.605611658364	0.608003040055	0.580134864072	0.603212624168	0.635627658566	0.582090372337	0.641731283791	0.649599859789	0.715150469358	0.537681779282	0.564360710327	0.608849792305	0.612005775442	0.640173189499	0.639193640335	0.659899161077	0.621137093855	0.62699417533	0.617453123746	0.621542559864	0.678289201289	0.626412041289	0.645345915235	0.624077035494	0.61921417593	0.631825537067	0.612185705129	0.583015699183	0.59641429896	0.58585069163	0.57147379221	0.621485807749	0.584477195004	0.621863863828	0.596808359229	0.600027835069	0.671385367614	0.584507908084	0.64268370402	0.602173308505	0.559122777252	0.618179680785	0.581336761207	0.592988588656	0.589701133185	0.594252788363	0.576850588972	0.561405721277	0.590928296518	0.538426284098	0.560786215886	0.565215707626	0.59695155559	0.572424202372	0.600337681864	0.565564060571	0.555617555874	0.56111377072	0.586018538177	0.579970656862	0	0.609029513043	0.573720104108	0.624469964051	0.577758136587	0.680931289077	0.616177440863	0.57496890198	0.597055203483	0.56028858775	0.608215335409	0.569463322822	0.670990395208	0.563876382538	0.623435222073	0.713415617436	0.612043652546	0.580765968794	0.616334181735	0.656143128044	0.71974581048	0.581516859611	0.667187777228	0.597213863799	0.606842049756	0.721029981042	0.619194011685	0.730475689608	0.622196584407	0.609123012161	0.681012037141	0.669034264967	0.631608353645	0.641177111468	0.632125869586	0.589079259089	0.566846712315	0.613082136575	0.593143497398	0.626004423801	0.568440496255	0.690952863652	0.718086606411	0.641341074245	0.605977529293	0.613091046789	0.618437879727	0.630444975014	0.622197107163	0.609254953855	0.584615082765	0.693613545428	0.529147623793	0.641746099679	0.597981514244	0.578491081727	0.580096785083	0.585203313419	0.605748826492	0.585693951964	0.570900783737	0.584945965351	0.549894585744	0.549541000392	0.543804955129	0.602537233708	0.592914893781	0.547544943765	0.585256964313	0.583821805603	0.577342021541	0.577301551435	0.56723168669	0.557601854634	0.566932280834
L.024.M1	0.554797162494	0.575109997849	0.651659711188	0.573718910253	0.590861500009	0.483839599603	0.661637953451	0.638106994416	0.665685254847	0.545368199487	0.578787329484	0.544194161214	0.607980277866	0.585408095356	0.666178011488	0.618635429822	0.623825124674	0.684322541502	0.730915652369	0.698933216678	0.621979078856	0.621204938349	0.655430817016	0.6810735458	0.698245132544	0.573583647168	0.714191729179	0.615267754573	0.563585351358	0.676053173726	0.683449572889	0.747854424525	0.711266086961	0.666811211022	0.628475841521	0.593563572355	0.629063951179	0.738452174346	0.58346321789	0.714107515548	0.702713766563	0.727419756573	0.590622800259	0.634243966115	0.660700199518	0.654604875475	0.662287420321	0.711818482634	0.718356900459	0.686500844496	0.684310283641	0.686631349795	0.689549343534	0.768793951057	0.697603419	0.664475364011	0.687032333876	0.690323932197	0.711825631663	0.624773978473	0.596775134112	0.535534668367	0.623548451892	0.570775520487	0.725198430511	0.602090360384	0.636132170211	0.603773837576	0.628403792263	0.665766987428	0.621296960089	0.696151836063	0.638377080957	0.582943712854	0.629076686856	0.52366085446	0.603518797227	0.571237141099	0.562851570428	0.629114314951	0.602364313888	0.599295312151	0.503160671311	0.557245809555	0.532891045815	0.548898359799	0.558265985976	0.50487996682	0.610654729373	0.534359253584	0.509888646348	0.55910340113	0.562732069448	0.609029513043	0	0.55115353149	0.684203445837	0.586873598823	0.666249822701	0.615440889412	0.565881193368	0.60389901845	0.5494538737	0.619821219327	0.562977205597	0.686580584626	0.588516236895	0.683879131839	0.748065949346	0.619760437151	0.570220593339	0.619517170395	0.660219449289	0.756169247975	0.624991039555	0.647446128758	0.598770251025	0.666356359793	0.773741520785	0.651953108924	0.771797819671	0.675735066507	0.686326521581	0.741876541604	0.664533079763	0.706176321161	0.678591367814	0.679287427966	0.675180269155	0.582155156891	0.661097706696	0.629101971877	0.664585080447	0.656950711098	0.750687496911	0.738118176357	0.695542114137	0.672956044664	0.696365267385	0.643682061699	0.697264338233	0.678309560261	0.650496980445	0.602382098639	0.716295071592	0.540683722599	0.647741496239	0.619477423287	0.533403389789	0.579242879333	0.551842161376	0.590096950315	0.533750380116	0.484282373731	0.548242215818	0.55857965953	0.54641429784	0.533161529471	0.623676439547	0.485816965915	0.505258238936	0.501338706519	0.519678250036	0.483943950386	0.511311565272	0.535344353525	0.526430238559	0.514001503818
CS.015	0.565751176174	0.558776782218	0.657258351914	0.570821073325	0.580082364515	0.572605646792	0.664500505875	0.575941439962	0.675427195555	0.554087060257	0.563027883995	0.595372024662	0.519716555685	0.549137438336	0.645265271163	0.63010206089	0.588233026277	0.695843101935	0.752269834582	0.71222493685	0.64106392291	0.629079887279	0.628909440068	0.673125249866	0.715207637498	0.619071030659	0.685599234804	0.618640326134	0.593943990538	0.681396552696	0.697109494702	0.756621347958	0.714342681697	0.706726057736	0.661787013019	0.624035865601	0.605971642246	0.685270186063	0.617798014299	0.739698130858	0.66266264534	0.755930016965	0.586246069381	0.631235962446	0.642204438533	0.675649610617	0.681552095912	0.700717804991	0.73088318461	0.699959033277	0.711998392985	0.66480691354	0.713205582659	0.776221584017	0.709287525016	0.702669869927	0.700840811511	0.681248941876	0.719717613439	0.661299957364	0.616480317765	0.613405664815	0.670433714744	0.600564024244	0.727236323129	0.632493758287	0.646119960454	0.652485066598	0.644536740475	0.719810771011	0.628749258906	0.709449743551	0.667269805969	0.582206549183	0.651265203344	0.573453941733	0.639752326403	0.583284158585	0.577555135975	0.657102292169	0.597326684546	0.624872426086	0.547549280795	0.607858975353	0.618678761323	0.605617734063	0.61340698166	0.581685421669	0.654779682489	0.583646522032	0.544311436463	0.560354536215	0.578063857777	0.573720104108	0.55115353149	0	0.657851324879	0.59932895796	0.696617148589	0.623815431726	0.613714803367	0.5802820208	0.597387519608	0.601308521028	0.532168618998	0.70004561016	0.559932911043	0.690934135036	0.753641490541	0.665704113754	0.561163210634	0.611252680986	0.676396771103	0.76157014379	0.660673137535	0.690696446417	0.598053187918	0.674690481593	0.757255631304	0.657785277549	0.782491130933	0.659721027129	0.707980243895	0.734543081324	0.654345521844	0.726101359579	0.681910961569	0.694704924497	0.639312233116	0.635206717879	0.64561012	0.618440522068	0.689439901088	0.654763253284	0.781585822764	0.783233189302	0.693968799399	0.691130364381	0.702565673797	0.676085431178	0.665735852641	0.700064417087	0.670529489507	0.654334498453	0.750145897936	0.549472003897	0.693924542191	0.655004961723	0.577335854457	0.615628606104	0.607929297532	0.622251331884	0.608452505811	0.572263963227	0.564557937483	0.610535523405	0.586653077724	0.586652844209	0.626166089067	0.549095233663	0.552594597903	0.551229928097	0.567210582162	0.525570838042	0.570610898124	0.592335587628	0.593055113636	0.583192613182
CS.237	0.610598092493	0.585713038944	0.575812929821	0.633880152769	0.623216623456	0.670694508233	0.582546974503	0.564788289409	0.601885963987	0.621521582348	0.624016845823	0.601096511227	0.635249239923	0.570553039206	0.598127640375	0.62959792016	0.648179666094	0.59630131139	0.597744180135	0.649652679789	0.626227299057	0.561460034303	0.581680206371	0.535263438308	0.588022486297	0.598876404741	0.550123220518	0.590709278657	0.634079471932	0.502717219187	0.592645973556	0.621272735249	0.593134191004	0.590004212973	0.577805187579	0.615190787875	0.533609731545	0.58950580228	0.65140750255	0.617120467228	0.562754570555	0.613614255574	0.656107750406	0.595004371882	0.525762021784	0.573533517306	0.572318994149	0.587143058393	0.621206382819	0.601320073618	0.586602788624	0.602913623146	0.586575632611	0.58792330511	0.587829756	0.578804861984	0.570379649544	0.591950864904	0.584190822838	0.627044449391	0.637705580409	0.635596033874	0.605052278149	0.66452981974	0.647181415178	0.653629093539	0.613350308177	0.627119969835	0.644690211403	0.658800346396	0.639140594827	0.608718006264	0.638596156302	0.616813166545	0.594612487663	0.711145632053	0.665311640582	0.671722218979	0.661842994006	0.622038632609	0.615205257402	0.685344362792	0.655924589603	0.639267984696	0.606340221888	0.688456627132	0.630367102935	0.700165871768	0.61066097921	0.657793460918	0.565277399246	0.608215008425	0.573914313537	0.624469964051	0.684203445837	0.657851324879	0	0.558514065257	0.644472000506	0.576271597325	0.61827093213	0.573088217305	0.633551673005	0.681821448272	0.663980884564	0.573135556973	0.607418335166	0.572295060362	0.672226003179	0.596258962244	0.643261926849	0.569378449141	0.648198682629	0.593953970367	0.576766765705	0.61166191309	0.594521654414	0.568005718447	0.592318187883	0.625339978229	0.587151325165	0.501388565908	0.559483872429	0.559195032655	0.631328876172	0.582805150788	0.597139256576	0.557280355987	0.521679589725	0.612713311696	0.521307405572	0.548038720526	0.564338089379	0.588168919441	0.643350312405	0.637639535593	0.574982949861	0.611776108669	0.6000950804	0.574383479182	0.604530751259	0.595088410159	0.586756254558	0.623332824913	0.662390108357	0.632898735987	0.600280912423	0.629857904822	0.673734335541	0.601044099522	0.652286277993	0.654821988214	0.681864135257	0.664794678821	0.651785653003	0.637571017578	0.657083995918	0.637614381613	0.6634110998	0.691319508028	0.678416543208	0.65102938521	0.691486208543	0.679737504848	0.62677751437	0.644305344159	0.654489208352	0.665321060819
CS.085	0.558069176768	0.523258399037	0.592064479314	0.573102356049	0.523452687868	0.55968189376	0.621544069523	0.550904459454	0.605680199194	0.575718753976	0.493133332099	0.564638660016	0.564123531781	0.515128710231	0.597233423149	0.629311739044	0.574698848657	0.611695791436	0.675730453583	0.706298461476	0.555545872929	0.561815648852	0.538483494913	0.579921874268	0.657864244247	0.549578049288	0.605063898089	0.578150784326	0.535668258488	0.561326380164	0.647831730152	0.749412057838	0.678357937431	0.645624403038	0.622706199944	0.551469531556	0.492216875338	0.641704017695	0.564858684549	0.701813797554	0.593123932038	0.715327021046	0.604266209817	0.608528214246	0.557223544097	0.577539277151	0.640272316373	0.608684945513	0.659908417471	0.610266740254	0.644762405872	0.578501842509	0.630841432915	0.687982550193	0.62777146602	0.63320794841	0.635167175188	0.633141961481	0.657871486619	0.603968532857	0.577398049557	0.587013265419	0.569548058283	0.539113146562	0.676278513188	0.570491233799	0.544459657053	0.596013891394	0.551066828828	0.709380289762	0.600180143488	0.685278180789	0.598340509572	0.581193256159	0.607864691708	0.570136996951	0.575498647789	0.58234854173	0.518558395066	0.531137381265	0.548598072891	0.549921664223	0.579910113436	0.568562161906	0.5773645459	0.547186113888	0.530630804318	0.569822171727	0.548066920291	0.542791722817	0.516284221975	0.588680057499	0.538125822489	0.577758136587	0.586873598823	0.59932895796	0.558514065257	0	0.677014324492	0.469225217818	0.531201460986	0.517789019008	0.528887030626	0.669085767619	0.566826481818	0.631162987013	0.553381207192	0.591804722249	0.746180458666	0.602271136963	0.629433293471	0.492308877164	0.686577453083	0.702813435218	0.603514261487	0.685699632944	0.596888926669	0.616382524271	0.711314223029	0.599458881948	0.759281107842	0.578925511198	0.64098597681	0.692048594559	0.666144819336	0.671441283409	0.677793674871	0.640465427847	0.558779751915	0.54397804333	0.541801221483	0.532529811872	0.665510672213	0.562299513055	0.744270246016	0.696800373553	0.641499681144	0.649592292965	0.633364240572	0.598530393905	0.642304691409	0.651799279715	0.576831652599	0.611952322351	0.698128208069	0.59096447746	0.644785533538	0.608404169696	0.540947287512	0.50952469803	0.620469147317	0.607916797217	0.552334414848	0.546146793074	0.596961848875	0.576076530035	0.592096732832	0.546768739646	0.653183868373	0.632322262269	0.589717121909	0.585682462104	0.541812280593	0.621236966327	0.573765927483	0.564570191574	0.543992548579	0.547100100646
CS.356	0.674343880596	0.647033262825	0.63483616274	0.659959225341	0.679117835791	0.707138679414	0.627426857181	0.674149947274	0.620327298176	0.663489435318	0.70628813445	0.63701818393	0.692809305267	0.639385135601	0.66340510581	0.626695203275	0.686326239255	0.675301896272	0.657585249684	0.560933479069	0.688804365356	0.621441284189	0.685334495677	0.666870228518	0.612889174609	0.654192565868	0.643336513439	0.611134569859	0.708490235715	0.627564965919	0.620667069642	0.671113819034	0.636442598537	0.619183804733	0.58932123333	0.640630256903	0.668336268861	0.721134265581	0.689749233768	0.622337549079	0.672741354252	0.593518290961	0.690243237698	0.681761128946	0.649695889195	0.664093510399	0.600465545397	0.688356563904	0.71671248093	0.695877067227	0.632901701622	0.706556446768	0.679992111063	0.666082546049	0.6780944441	0.633739530959	0.674609981047	0.696527735957	0.699552501493	0.660602501262	0.662020495721	0.61771957356	0.680837740923	0.703617197595	0.63513283675	0.677748641808	0.713315315766	0.608350142218	0.699713083838	0.581821783204	0.663189319019	0.603768100225	0.642570067733	0.647310831771	0.616702233112	0.734790348534	0.6764698523	0.69964153619	0.683814045797	0.698983352178	0.690701692086	0.735840518861	0.655618777836	0.646788677203	0.62863341106	0.709053595701	0.666699289592	0.743431098589	0.652976437665	0.694447930109	0.630196624937	0.654919000704	0.685294927995	0.680931289077	0.666249822701	0.696617148589	0.644472000506	0.677014324492	0	0.687092922378	0.66029542872	0.686755347101	0.663271860001	0.658938481836	0.692598543573	0.585553402817	0.653903342193	0.704773312747	0.618477271513	0.614611712077	0.662919847826	0.67063808151	0.585772481592	0.650067554846	0.601608688864	0.541411409895	0.658081149985	0.635978918666	0.626022392942	0.670199162022	0.674907115924	0.634176761987	0.645857377695	0.63408265359	0.607275147608	0.651135219058	0.607652917489	0.638045528706	0.643632807728	0.663236950015	0.649077013044	0.654038109968	0.629737228977	0.691159628596	0.659842786682	0.647670767627	0.694162523762	0.640125757059	0.698375536751	0.63491332127	0.666972010222	0.643846156697	0.679652938795	0.662001485026	0.622069171727	0.669393706524	0.591219645118	0.630328230419	0.700110714001	0.701457840565	0.669518070595	0.639529480306	0.700262178124	0.698664049473	0.661083659907	0.658593321276	0.670124909412	0.692306259424	0.608599584705	0.636760371485	0.693500031499	0.646981222218	0.714383022387	0.662330176837	0.644070447882	0.630174695041	0.678540518099	0.705878099761
CS.082	0.575465845119	0.536394659477	0.621246092362	0.573934387941	0.539140293051	0.575924896855	0.655688634315	0.587459539968	0.613148668724	0.601957541238	0.474253455617	0.571319209684	0.598148545343	0.544736335762	0.569922684816	0.632011271061	0.56625936549	0.634026866817	0.68378577127	0.696574360797	0.552473907217	0.579112312038	0.509535733892	0.586317023582	0.663975012336	0.510082512502	0.609275702737	0.581868519928	0.559383877146	0.562073883766	0.662275420941	0.758992614812	0.688490225891	0.651133370675	0.629812649509	0.552050696708	0.470414494279	0.664042864909	0.557018130811	0.707365565279	0.618838871234	0.729666286707	0.586067600197	0.603329774379	0.556790519357	0.567964279675	0.623392305374	0.608027956731	0.649740361916	0.612533308511	0.663308498599	0.586056504836	0.614794843612	0.700231972969	0.615464960884	0.635796254197	0.665207069435	0.63268770288	0.686746201144	0.595198194447	0.576686086022	0.580595224817	0.582011085093	0.523426305093	0.715058920383	0.577560797872	0.579374401561	0.613975010503	0.544809190077	0.696488400792	0.575615389424	0.693748638	0.591240282369	0.615008482042	0.61177180106	0.565863217102	0.552528216558	0.555180894008	0.531375695126	0.533163097698	0.554622235052	0.52777677753	0.584331961952	0.59164756863	0.591963413529	0.537579858966	0.513580669166	0.562624142232	0.577574875397	0.533229680639	0.541541591361	0.591982211982	0.559942448744	0.616177440863	0.615440889412	0.623815431726	0.576271597325	0.469225217818	0.687092922378	0	0.520056463451	0.531312403832	0.522936540595	0.682591225749	0.568864913874	0.647781809679	0.57154810265	0.58355080358	0.757117547578	0.593752188545	0.644382425823	0.515982019771	0.667447135469	0.712565453096	0.612975270912	0.673524469296	0.601352492391	0.6186660015	0.715919731084	0.581423385622	0.760475807596	0.578019774242	0.646857331085	0.697428455239	0.66036473048	0.680747097874	0.668995696183	0.633073199581	0.580842581139	0.540667634147	0.590438157868	0.575009580827	0.673486019036	0.557991798776	0.757139879461	0.717024811544	0.642802189463	0.681309660086	0.638099024751	0.599255980622	0.63260411317	0.646997153476	0.60718777006	0.589003877836	0.72018583191	0.60706281438	0.680255884705	0.624702515394	0.547699927084	0.531869362809	0.642774320823	0.592726757251	0.537285538564	0.573706093142	0.591736530197	0.60258439661	0.605919265994	0.572201817346	0.668973373483	0.642030150057	0.593645838858	0.588434158306	0.567182017672	0.644410777888	0.543012043876	0.565125904552	0.530100322762	0.537356565765
CS.246	0.522954754439	0.542225308562	0.609628407066	0.526297869501	0.512998696615	0.51455203359	0.634799909827	0.614766859098	0.606537215707	0.537730477847	0.543155262385	0.534885265753	0.604361680555	0.559991396246	0.555432931245	0.567595217772	0.567664390865	0.602270877407	0.666830382514	0.666357610058	0.520249511886	0.596748746082	0.590602431085	0.590260714466	0.650223315923	0.480808560855	0.661605955916	0.530132302763	0.539257171735	0.600990048728	0.632717093659	0.732083897088	0.64111058785	0.595776240129	0.578646997414	0.51169015511	0.521258210533	0.677324515182	0.51134595102	0.655324317956	0.637106535563	0.69432900757	0.498285767323	0.530306888816	0.580669870239	0.546470165252	0.589161639162	0.598564541417	0.640544866472	0.594994773666	0.623127495627	0.58960033373	0.568762162683	0.699408674984	0.589980277762	0.620209948001	0.617508877496	0.605675837031	0.652403963684	0.576825898438	0.507161943271	0.535249493192	0.551249424662	0.487813359784	0.693809104408	0.511402814714	0.593134161101	0.545753189916	0.523337337745	0.63642536687	0.494725106835	0.659266723853	0.547742946442	0.540599563658	0.551409091828	0.518524252274	0.496351010137	0.514876093043	0.495438225801	0.537136967649	0.504108353246	0.521161007481	0.491112495894	0.494562519439	0.529594341306	0.495292903378	0.33571762936	0.501902351399	0.552381320138	0.465600886741	0.522870501659	0.610377430309	0.569563126324	0.57496890198	0.565881193368	0.613714803367	0.61827093213	0.531201460986	0.66029542872	0.520056463451	0	0.567310640921	0.469335145052	0.651782900718	0.536851562272	0.641212269001	0.538820069266	0.566541884325	0.745176477084	0.573651518993	0.605069369093	0.593705420714	0.616734586368	0.726358042844	0.559245573594	0.627026383751	0.595987793909	0.561509602148	0.744227344815	0.556971160635	0.760871300042	0.60553678192	0.611593370608	0.702975943917	0.626499482472	0.653618803032	0.619277545596	0.609478263965	0.621176728083	0.502148664285	0.628413717467	0.581491698803	0.629083079882	0.514025652924	0.705773632589	0.699800134362	0.621487272954	0.652900958932	0.604537418956	0.568298148746	0.632792957534	0.613192703207	0.55725220635	0.533346514736	0.701425184859	0.55971758335	0.625426922399	0.556953599804	0.520252752092	0.557986096538	0.603161319984	0.580143863211	0.490460072268	0.517139308008	0.551106756679	0.552290404761	0.529161183008	0.518941265971	0.596728206638	0.58036514071	0.521210630019	0.538818917102	0.530238649884	0.586470668805	0.485630456333	0.518880102264	0.444472600841	0.479546152358
