CS.199	CS.084	CS.244	CS.265	CS.243	CS.293	CS.007	CS.264	CS.094	CS.104	CS.261	L.007.M1	CS.174	L.004.M1	CS.313	CS.269	CS.066	CS.367	CS.115	CS.171	CS.186	CS.327	CS.064	CS.287	CS.161	CS.072	CS.229	CS.334	CS.388	CS.305	CS.374	CS.232	CS.380	CS.213	CS.236	CS.375	CS.136	CS.128	CS.376	CS.125	CS.378	CS.205	CS.292	CS.224	CS.302	CS.389	CS.183	CS.166	CS.385	CS.372	CS.256	CS.395	CS.254	CS.177	CS.349	CS.178	CS.148	CS.181	CS.182	CS.323	T.CS.020	T.CS.048	T.CS.042	T.CS.069	TFS.024	T.CS.058	T.CS.085	T.CS.076	T.CS.038	T.CS.025	T.CS.062	T.CS.050	T.CS.080	T.CS.046	T.CS.028	T.CS.105	T.CS.132	T.CS.144	T.CS.116	T.CS.177	T.CS.125	T.CS.104	T.CS.107	T.CS.160	T.CS.091	T.CS.117	T.CS.134	T.CS.119	T.CS.108	T.CS.139	CS.087	CS.006	CS.237	CS.088	CS.241	CS.082	CS.015	CS.085	CS.110	CS.238	CS.103	CS.246	L.034.M1	CS.356	L.024.M1	CS.358	CS.164	CS.363	CS.330	CS.347.0	CS.188	CS.364	CS.113	CS.165	CS.078	CS.151	CS.207	CS.304	CS.150	CS.338	CS.202	CS.152	CS.321	CS.158	CS.223	CS.285	CS.318	CS.319	CS.163	CS.112	CS.331	CS.339	CS.322	CS.227	CS.361	CS.393	CS.255	CS.270	CS.390	CS.145	CS.326	CS.262	CS.370	CS.253	T.CS.064	T.CS.008	T.CS.043	T.CS.055	T.CS.049	T.CS.031	TFS.020	TFS.021	TFS.022	TFS.025	T.CS.036	TFS.027	T.CS.045	T.CS.026	T.CS.066	T.CS.109	T.CS.166	T.CS.141	T.CS.142	T.CS.152	T.CS.095	T.CS.151	T.CS.158	T.CS.157
T.CS.091	0.653813505899	0.589481166123	0.652119986389	0.499595744979	0.545136185756	0.411057622755	0.50128041142	0.629052216798	0.67058331158	0.55831746729	0.40516835291	0.393558427261	0.39321030377	0.410982011804	0.45736507896	0.782423463753	0.612815129595	0.766177928324	0.725934233078	0.635316456063	0.515200182348	0.597799284293	0.617009828058	0.653799957653	0.733338774859	0.465841353177	0.69927145164	0.721546758186	0.712504234567	0.481393261237	0.704209435374	0.560401842302	0.508370051313	0.722946979121	0.750593499653	0.658549769595	0.671858897394	0.598000223736	0.686613760755	0.680630206366	0.72734086283	0.723705641127	0.634544854597	0.776335012062	0.753799492961	0.670505300795	0.76766384153	0.704428750446	0.663197806636	0.645456389078	0.663573545391	0.671626418877	0.667795777013	0.713958460984	0.643768273306	0.588991020115	0.705433542458	0.65005847579	0.590899099869	0.647347388399	0.453855867001	0.560337813553	0.460771805632	0.549324656929	0.578194388261	0.541171408754	0.496069348907	0.543223156796	0.516738603605	0.553632949436	0.468040033422	0.623797753684	0.619220094136	0.625715294211	0.531415461584	0.572419320083	0.45204822495	0.437564162713	0.592479655172	0.454021487002	0.490980831617	0.414943591526	0.401061918045	0.441381546092	0	0.464477797427	0.500811344371	0.507517124439	0.397930200626	0.406587882807	0.606928713567	0.530948256337	0.69187087424	0.666679370121	0.492322855626	0.544271793602	0.567792876442	0.553052416648	0.684717596676	0.547752755131	0.578193635209	0.500174471527	0.575033407668	0.704429614696	0.487807787152	0.798360490143	0.774880910505	0.686753703866	0.655819342347	0.727264102926	0.65973957691	0.76517750298	0.575471220901	0.720320642757	0.610873518938	0.63408662631	0.707021432015	0.730885567688	0.577911282917	0.669387717427	0.666791062087	0.507081520126	0.544954932062	0.697136968854	0.678087285531	0.772325810462	0.691274040231	0.681178333869	0.699455074544	0.694944383644	0.587142197275	0.687415438549	0.714489908524	0.811370499278	0.719581459193	0.714677533055	0.617111394952	0.672966234292	0.686534028931	0.571465516181	0.618899064205	0.67017875282	0.670386399587	0.76321146519	0.486410454973	0.61117897918	0.522455390776	0.504389024621	0.6466917515	0.526306203994	0.441638469021	0.569925122689	0.425406490172	0.571615182878	0.542774017174	0.496686807062	0.561777352708	0.727303342976	0.435641235306	0.400736697478	0.471793444752	0.509636963192	0.508165280631	0.48842217364	0.415248800691	0.437787122513	0.433251942274	0.510922725244
T.CS.117	0.629893329521	0.597192230627	0.643536723141	0.542501066356	0.542647039777	0.489664280305	0.502038645566	0.605254934803	0.639431645825	0.545511232088	0.469934545501	0.479399694239	0.474326217568	0.487743369224	0.502846644801	0.751259822477	0.593858776086	0.728308395784	0.692469684056	0.600251575048	0.536585762771	0.577690470781	0.612230215363	0.6190418782	0.680018691496	0.520675032251	0.653045455333	0.697845615797	0.694208352611	0.498404164556	0.651167063493	0.553411307652	0.532676105516	0.670461464675	0.708785302567	0.604265828223	0.628012553482	0.53705601731	0.647692602658	0.62052846534	0.679702165218	0.677995292195	0.611867897682	0.73062311565	0.713171796838	0.652955119801	0.736772886102	0.679488456872	0.629428744022	0.621826771392	0.622206130367	0.653193558298	0.643768201952	0.653922944231	0.635947785207	0.597022155918	0.667491332003	0.609453079064	0.577804406844	0.614009707294	0.541451279361	0.551360398679	0.49877908048	0.554548572997	0.550508682649	0.523242590357	0.514106681457	0.566205405044	0.566284872982	0.527524767226	0.492901972012	0.586482519464	0.585350842996	0.594012044738	0.537099920156	0.576930450336	0.510117109004	0.49577882419	0.554642312437	0.486544829869	0.500282531847	0.481723312038	0.427862222396	0.472711657731	0.464477797427	0	0.513190688477	0.545062532106	0.458713739597	0.506399148875	0.60774957969	0.518165314241	0.654855552558	0.647035887104	0.512507414773	0.55736407609	0.565742475259	0.554670157828	0.649083587299	0.548772035206	0.58521113443	0.479101945825	0.561471261333	0.675014791234	0.524109451973	0.744883567428	0.733250468618	0.637360854987	0.60559874738	0.696297374268	0.651325001048	0.71252542334	0.558838647548	0.684109123231	0.567564580291	0.603366022859	0.654778811413	0.689526922976	0.562610212815	0.62102161604	0.637917478627	0.514465256018	0.516638920087	0.655607908466	0.635747602845	0.720034394704	0.630864920181	0.640565935408	0.654454536177	0.659873688438	0.555638868818	0.632485068693	0.669733579748	0.774481704691	0.667319018418	0.674448971262	0.580431289861	0.642378151259	0.634736720981	0.547196222038	0.567295939911	0.651926813444	0.661966676985	0.725821328931	0.513586945048	0.589451455997	0.542168037911	0.520081791039	0.62702079309	0.532862182706	0.494203474592	0.564289895639	0.4931125069	0.554467994202	0.554396978883	0.533959038563	0.556992886579	0.720725122244	0.490085140503	0.451435594818	0.483014942141	0.535715507073	0.535949670328	0.512629447717	0.483462684994	0.45967084656	0.446103561072	0.502649773207
T.CS.134	0.628799369935	0.607609051858	0.6766955477	0.57614843885	0.567330190799	0.472824376024	0.524733796056	0.595835878409	0.630353018816	0.591781351672	0.491342699536	0.489889735939	0.483167672286	0.489011321577	0.521200288792	0.741229644476	0.603519982724	0.731130727415	0.702739205854	0.584657451495	0.588937334707	0.606274565091	0.609153349145	0.629775617558	0.681359024814	0.492031478288	0.650017441329	0.693406184726	0.658986533287	0.500910199833	0.656615700444	0.570598230272	0.517606129386	0.654991056832	0.699174648612	0.608934528772	0.631140597486	0.590454480229	0.653761865639	0.632258078015	0.686689805833	0.68267114549	0.638275597429	0.747913096764	0.689360725811	0.638439280637	0.734906189444	0.671799130649	0.649257729515	0.628378250535	0.664992020491	0.6465685293	0.647297211349	0.676061654308	0.633803862689	0.601936413833	0.674970599256	0.642333267239	0.574847063378	0.610256289767	0.56318960047	0.548264661217	0.477437051713	0.520005408483	0.534734105312	0.539934431157	0.494571102593	0.560019796907	0.557934565639	0.512846419387	0.492598750372	0.580417417474	0.554895452143	0.618266149783	0.523114015685	0.618101652651	0.560046725478	0.474742976143	0.571830247323	0.522761440197	0.50066949124	0.509708527571	0.471804181628	0.52666523168	0.500811344371	0.513190688477	0	0.591042386744	0.535928279847	0.478101984439	0.562685471685	0.545422399554	0.653726634021	0.660839357752	0.550614526147	0.583289936733	0.604843628533	0.584146385939	0.660680474157	0.59240030513	0.599548609522	0.508857198193	0.584811932556	0.668676336528	0.540060432076	0.746774282229	0.727437243755	0.647562221863	0.640894751913	0.697805723773	0.597837724408	0.71837641304	0.546383798626	0.666968359224	0.58148334695	0.591444773689	0.673456450428	0.684584417928	0.610346227131	0.623095270899	0.610363255674	0.543050817692	0.505455077911	0.645740140717	0.632053720595	0.740586417398	0.635457308034	0.633756737973	0.652701689167	0.656476429697	0.593492827461	0.617527385498	0.67246570069	0.780722744951	0.643460395962	0.662036493928	0.613078770012	0.647632252822	0.651256514279	0.552910863287	0.616198524576	0.655865635226	0.652724353411	0.73199877589	0.507004634211	0.527460017165	0.479032185952	0.530883814387	0.63628546764	0.498120103341	0.502399020961	0.54054567521	0.49100709289	0.538711519073	0.577982808979	0.504920818383	0.509834607189	0.706515656883	0.489049969613	0.484266225522	0.465892147834	0.527361998855	0.506057776416	0.483071979073	0.485597440932	0.461277171448	0.454837691954	0.516695014298
T.CS.119	0.642986758558	0.52536710373	0.633335451602	0.462961296893	0.616491979745	0.54751867422	0.594771839883	0.601383667428	0.72950260814	0.595949578034	0.496184318339	0.57991760443	0.546729045551	0.566628598916	0.524933127494	0.768092027726	0.65571602211	0.772198319988	0.692550562706	0.62000374461	0.523887658078	0.651002886517	0.598891786486	0.637250462749	0.702579139857	0.541016091771	0.691643052326	0.730571285037	0.77279308918	0.533831540605	0.691741051198	0.559025492128	0.596399209403	0.707220673955	0.694941360275	0.689681074632	0.659409050303	0.62514255185	0.688065197862	0.684210830964	0.725814479291	0.743904563561	0.627028202256	0.76632743559	0.758437880847	0.664582387043	0.756521740746	0.69110296613	0.652123826574	0.653942702396	0.680092356511	0.639200623535	0.671056318664	0.711073672006	0.639601782124	0.638939473929	0.714635028417	0.659023073889	0.599413195051	0.637185473032	0.513645681364	0.609927149315	0.540402133053	0.620731751917	0.64565878546	0.603696963353	0.619969303051	0.572354474621	0.472908487036	0.612087655114	0.580122240475	0.631965328918	0.693730745186	0.653948709501	0.609032640843	0.459045753317	0.471203782356	0.568456835942	0.600428132722	0.507882251962	0.604380187968	0.490725340782	0.540287079687	0.489426537208	0.507517124439	0.545062532106	0.591042386744	0	0.479833298526	0.502526271885	0.665159342225	0.599397127779	0.650073823221	0.722437901097	0.575854368682	0.53295458921	0.645164195763	0.533471214619	0.657077470525	0.618210307098	0.593829394655	0.554831006518	0.596196184542	0.741717446332	0.644115285958	0.781576167969	0.731572626279	0.678252158624	0.668300199463	0.727651903363	0.742164217403	0.743906873143	0.65964293824	0.763243429077	0.674567798741	0.631562855125	0.693673530807	0.707450714509	0.573399192584	0.627387329281	0.69556941031	0.56789025794	0.634280570347	0.649248372429	0.669800457024	0.743060990969	0.693444888195	0.693002993432	0.665942357332	0.670013404905	0.56442754795	0.71775812705	0.72453226541	0.813102160218	0.730410827339	0.694705880331	0.60615810815	0.69244356751	0.674375929489	0.643727148966	0.626427406971	0.697928628498	0.683510451349	0.753399656882	0.598921670872	0.696513402304	0.643324231955	0.58925965532	0.675971648502	0.605063617248	0.540189363246	0.665735591552	0.522460550418	0.674379498489	0.535400394063	0.644113862549	0.650465151888	0.737653565898	0.56514784093	0.529121013678	0.586706370998	0.65232542809	0.667112594894	0.590306370584	0.537959697794	0.59769113151	0.546360439547	0.587568788806
T.CS.108	0.657710473219	0.568214339489	0.658600626814	0.465015550674	0.566934933863	0.433549076087	0.527329880567	0.637185347947	0.68536978773	0.58686975656	0.403576623605	0.42782775616	0.403461964358	0.42610397285	0.487499915534	0.796473207349	0.614947320202	0.783993044022	0.714821580173	0.645485936705	0.503216473541	0.606978530319	0.624699332533	0.640055412441	0.731260271384	0.497331773824	0.700189309672	0.738556172308	0.742072735939	0.489911341917	0.697379032681	0.56564582261	0.524369293851	0.729164212524	0.753018162497	0.665248377255	0.675717055054	0.606187739096	0.693969075166	0.690332195747	0.731780241785	0.73325369424	0.630001207106	0.780729407788	0.762771136166	0.688240702167	0.771768768585	0.707466616123	0.671641506021	0.669262257301	0.663718602262	0.670835465957	0.675755193599	0.69959335891	0.642435646723	0.604349715307	0.71190693439	0.640504371514	0.595508207214	0.644616024425	0.462573197426	0.588606942362	0.480235288424	0.567402054686	0.595855590611	0.578544934863	0.542091509665	0.562749574111	0.5084533161	0.573168201586	0.510011533256	0.63126822991	0.643131075789	0.650939773105	0.560284892521	0.520005312194	0.422269359794	0.480998454871	0.61001694499	0.433382969198	0.528489507878	0.421470606376	0.440041041048	0.412589483884	0.397930200626	0.458713739597	0.535928279847	0.479833298526	0	0.426614965698	0.645425476831	0.550624491796	0.699812459938	0.693222340888	0.508132136399	0.555101566698	0.586440054991	0.56576361917	0.671163515478	0.591624598051	0.575618147598	0.518028935051	0.602843263125	0.734327091405	0.534884952629	0.798539548489	0.774843074498	0.674871494452	0.662287016089	0.740954749921	0.69301352569	0.760664480547	0.593043927126	0.74644171611	0.621512761606	0.633163075051	0.710747917586	0.737554276041	0.58793990778	0.654507349648	0.684300581168	0.517966654182	0.572313911675	0.705068413437	0.684414582816	0.773037476184	0.693631678168	0.688645635564	0.70118216821	0.695925106567	0.57814294053	0.68966854428	0.716277034861	0.820669242252	0.721103158108	0.714200732453	0.601022223128	0.68009856308	0.677786156693	0.580458025356	0.636003396384	0.690101064942	0.679345930322	0.76753484886	0.524708553252	0.632410685069	0.558294715375	0.527751616809	0.672149212045	0.552125119039	0.476614874503	0.594719923511	0.456287618043	0.609591744099	0.532069810619	0.5392416258	0.593908441378	0.735521849951	0.47236218388	0.416717837585	0.524198696666	0.537985048571	0.561069625086	0.526188565565	0.430044641451	0.476215698299	0.472921408341	0.532747753373
T.CS.139	0.642673333203	0.577475497715	0.662649470391	0.46639716583	0.563618998955	0.411705110405	0.541060138403	0.611134506043	0.665071916074	0.574193838661	0.45428585335	0.417140132387	0.432564281788	0.423574425773	0.469591047893	0.781613343191	0.61684399402	0.780024545565	0.718558283041	0.630218997233	0.534148565334	0.621211975258	0.631981041805	0.642969777711	0.723663359176	0.47601231536	0.691180258528	0.717638659243	0.723918318993	0.44079601717	0.692150938962	0.562864070531	0.522733403439	0.712268025652	0.749232082107	0.654827377525	0.676623600406	0.613654295151	0.687951246229	0.683749613958	0.733512472526	0.724920564007	0.639827163543	0.785425509936	0.75113024791	0.675962895158	0.7665317824	0.69551952873	0.662441105825	0.652465039303	0.672403355409	0.663735283759	0.662897209343	0.696232183604	0.637933655368	0.618687110178	0.7065525833	0.649528080747	0.596868372488	0.639300664351	0.499717169686	0.579764041437	0.419509088172	0.554774038368	0.576025874137	0.548742812151	0.501271192526	0.561199760659	0.496227398076	0.551477634302	0.504943036724	0.628902211915	0.640568769785	0.643550313307	0.545821305234	0.556934104988	0.447416195251	0.452431008298	0.599607921525	0.458134259876	0.527845212372	0.437097640516	0.426926173476	0.436709761631	0.406587882807	0.506399148875	0.478101984439	0.502526271885	0.426614965698	0	0.607103332787	0.544446504142	0.688456627132	0.685132379783	0.519430955679	0.537579858966	0.605617734063	0.547186113888	0.663587389177	0.579134285995	0.575850691386	0.495292903378	0.59695155559	0.709053595701	0.548898359799	0.788572979655	0.765843239792	0.691985090687	0.670453340302	0.72759203496	0.667057666238	0.761622877813	0.615836539248	0.722968174692	0.609236404243	0.630147670613	0.71468919056	0.728454064608	0.599884216771	0.644792986135	0.680028447466	0.529080883203	0.5428590854	0.683174602627	0.67803666751	0.770300170775	0.673510474365	0.67488386521	0.697413454103	0.688963833632	0.579593716492	0.680323101242	0.709547946106	0.821824196376	0.704827350941	0.696352851606	0.610404969521	0.682900566304	0.67829264057	0.578044509195	0.633569756902	0.697329497726	0.673602806677	0.768562317267	0.511808065762	0.618244767219	0.532936643199	0.537606677358	0.65440865357	0.547522350444	0.427881352524	0.602479226374	0.432708802043	0.587887038925	0.558895768861	0.509547533249	0.584852173209	0.745813407659	0.459605582397	0.405810860715	0.496122208515	0.539759318471	0.519670741831	0.521411189016	0.421757292983	0.460637050096	0.455323467893	0.53551992677
CS.087	0.555581932616	0.617506501665	0.621725419759	0.650916149509	0.595735468957	0.588893865377	0.607073102699	0.594484787368	0.56576734959	0.538232398926	0.614294025458	0.580752783646	0.616494491122	0.603847302869	0.604767809151	0.676667226172	0.542725029905	0.685891847697	0.63128872166	0.550108883373	0.639050193214	0.581874434504	0.603617706025	0.666391924255	0.624995288829	0.552084251978	0.612067799076	0.663728362466	0.646913891348	0.612815559534	0.650249046262	0.597868191615	0.629940823967	0.667762103952	0.681069383459	0.594249217049	0.59537892913	0.623386345117	0.621439091513	0.637977589019	0.64785790325	0.689572844122	0.630259332074	0.710426757832	0.666883248589	0.63063419263	0.698258931188	0.691512244926	0.669303166442	0.666297039455	0.676044545438	0.684166906891	0.666520739588	0.673650329334	0.671993830117	0.65412840304	0.668916296876	0.648229051703	0.652314146881	0.671608697234	0.642533471474	0.61019277435	0.58535693065	0.641629074689	0.595230166572	0.597700815283	0.546589865314	0.641161781609	0.66639118308	0.589888283219	0.592181775453	0.575558084572	0.616401682652	0.600410025264	0.627369066603	0.66420511264	0.660899711559	0.586936628089	0.569504703409	0.636136066235	0.559340179006	0.587946638626	0.595211878021	0.653947854633	0.606928713567	0.60774957969	0.562685471685	0.665159342225	0.645425476831	0.607103332787	0	0.496528750003	0.608215008425	0.554428758342	0.612653412663	0.591982211982	0.560354536215	0.588680057499	0.602822645438	0.551870501719	0.591417923618	0.610377430309	0.586018538177	0.654919000704	0.55910340113	0.730374008137	0.644250955819	0.647916399466	0.633568698685	0.642716746291	0.646051585716	0.671488337181	0.553310492303	0.590934549881	0.55595785913	0.637570104663	0.637722326079	0.667724059943	0.616318599589	0.652134069391	0.623139688864	0.612629904904	0.545868989268	0.5825797856	0.647751502005	0.666019410064	0.64094693218	0.653992479995	0.576296899199	0.600797061852	0.658344990499	0.598072601589	0.675674540146	0.721605913468	0.614225560477	0.647018954482	0.654911212033	0.679573484639	0.657852786015	0.616907248697	0.634752133225	0.657020862247	0.665517574976	0.699530028944	0.583847949749	0.586397399489	0.546376849768	0.578689878166	0.641682196659	0.59477965015	0.600005792573	0.588988252063	0.619606702228	0.569251418782	0.60547688522	0.576972214248	0.564476477151	0.699645545066	0.585496995619	0.601095896376	0.586218398993	0.569413764315	0.534278784585	0.562400733685	0.613229793679	0.568250516514	0.584923496747	0.523233114756
CS.006	0.559125133144	0.555213030262	0.607812825098	0.596801877806	0.522095617021	0.525329367548	0.529429559267	0.597047948682	0.570330486981	0.511456600884	0.537829684745	0.504436781698	0.531452759724	0.51141062823	0.546624774453	0.70039498185	0.536345656277	0.704781894666	0.6273409241	0.570504616754	0.563622667184	0.555109299093	0.586524644104	0.626383022605	0.615560994281	0.505552050154	0.611950861092	0.687610034155	0.644129980083	0.55278936455	0.648716889893	0.533356395516	0.563598625217	0.661161928436	0.6874318974	0.58521731296	0.570763700771	0.581846257293	0.629743842688	0.626284627999	0.651962485447	0.668878410664	0.585512396762	0.721713764458	0.678270762194	0.634182082649	0.709675634634	0.681501857173	0.642708925342	0.650841558098	0.639143118872	0.642831643993	0.639012116758	0.662868476298	0.639744692092	0.592082001936	0.675199618472	0.62157459477	0.600340713359	0.627724532416	0.582850934673	0.562883660281	0.534128659791	0.581625175145	0.556873397967	0.560913248782	0.514621812834	0.592991488856	0.598013100023	0.548788870822	0.537552005702	0.557433717268	0.600547668617	0.576250200286	0.572984045086	0.611188106974	0.573497813848	0.539711852127	0.547117826621	0.563075298533	0.495433878696	0.540653984158	0.518894157398	0.562194003047	0.530948256337	0.518165314241	0.545422399554	0.599397127779	0.550624491796	0.544446504142	0.496528750003	0	0.565277399246	0.578346756674	0.52576598351	0.541541591361	0.544311436463	0.516284221975	0.585844137117	0.517932512868	0.526166124324	0.522870501659	0.56111377072	0.630196624937	0.509888646348	0.726556765734	0.649616743817	0.644595487	0.619248198856	0.628556215365	0.630147475839	0.67620690144	0.518115781893	0.621069495439	0.532420863851	0.61419483251	0.62311893433	0.643401757032	0.550564936299	0.624825268243	0.614741690605	0.522335551275	0.522878808736	0.58829171822	0.62860058578	0.675232549431	0.623383836132	0.632663431088	0.57586426007	0.57606559044	0.588027690073	0.58737300585	0.662373185205	0.732727968465	0.614312916979	0.6495080316	0.594207707827	0.645345648825	0.637193580506	0.570973184452	0.593215143529	0.638897890515	0.651894851705	0.704081200882	0.530517405164	0.589099285816	0.548364152211	0.511671297965	0.61155537866	0.532336957651	0.528935655201	0.551738581772	0.550587793257	0.54207847671	0.550329470976	0.532664673037	0.561799469442	0.683429970779	0.522223109445	0.508345526925	0.522458239692	0.545157453033	0.534737818807	0.509111036657	0.537401230267	0.518952381733	0.518414725094	0.491420874334
CS.237	0.568006168836	0.587137778649	0.659267462666	0.664682796926	0.621521582348	0.687009858282	0.637114946742	0.600892144912	0.674535363916	0.585713038944	0.668350809315	0.694311366777	0.690659303926	0.670694508233	0.649306482988	0.667533213688	0.60674725607	0.612583443189	0.550123220518	0.577259893534	0.634079471932	0.632602524501	0.581680206371	0.589199188499	0.533449602374	0.609206781019	0.572352424369	0.597744180135	0.649652679789	0.667221769229	0.581999097278	0.533609731545	0.65140750255	0.593134191004	0.58950580228	0.577805187579	0.521341002975	0.595004371882	0.592645973556	0.590004212973	0.60265345383	0.617120467228	0.525762021784	0.621272735249	0.613614255574	0.578804861984	0.572321787377	0.621206382819	0.587829756	0.591950864904	0.570379649544	0.587143058393	0.583327803439	0.604293371901	0.601320073618	0.627044449391	0.584190822838	0.579683125058	0.573533517306	0.586575632611	0.678074565334	0.616813166545	0.66452981974	0.628528829229	0.648892597076	0.632118844357	0.644003086261	0.605052278149	0.653889547261	0.625845835117	0.653153766517	0.627964991107	0.654543414494	0.591910856026	0.639140594827	0.640524400104	0.685344362792	0.684590878146	0.577800151177	0.678555684759	0.606340221888	0.673498800345	0.673963570054	0.680738329658	0.69187087424	0.654855552558	0.653726634021	0.650073823221	0.699812459938	0.688456627132	0.608215008425	0.565277399246	0	0.681821448272	0.663980884564	0.576271597325	0.657851324879	0.558514065257	0.522532899029	0.573914313537	0.573088217305	0.61827093213	0.624469964051	0.644472000506	0.684203445837	0.65024726231	0.563487643874	0.569385056106	0.574351001032	0.58813549991	0.648198682629	0.595721290235	0.639308723899	0.627009019029	0.643261926849	0.625339978229	0.569436231476	0.594248852923	0.531454498644	0.572295060362	0.631328876172	0.612713311696	0.642885537489	0.521307405572	0.557280355987	0.559195032655	0.559483872429	0.58584407278	0.501388565908	0.521679589725	0.588168919441	0.633239860505	0.582805150788	0.587151325165	0.597139256576	0.604530751259	0.586756254558	0.595088410159	0.574982949861	0.623332824913	0.574383479182	0.611776108669	0.6000950804	0.637639535593	0.637614381613	0.6634110998	0.651785653003	0.632898735987	0.600280912423	0.637571017578	0.673734335541	0.652286277993	0.681864135257	0.629017742408	0.601044099522	0.657083995918	0.654821988214	0.662390108357	0.664794678821	0.665321060819	0.62677751437	0.679737504848	0.691319508028	0.644305344159	0.691486208543	0.678416543208	0.654489208352	0.65102938521
CS.088	0.617314140507	0.686400214127	0.673104869942	0.719109511033	0.633639960517	0.641063429269	0.655171746864	0.673656690791	0.587847016746	0.592113394636	0.654520868128	0.641132511823	0.656226175621	0.654999887684	0.658235369826	0.678470785643	0.598282578187	0.708837471237	0.691958812023	0.653265263116	0.69877543203	0.606794057815	0.660393217657	0.714564678208	0.650771920675	0.660831734979	0.655422486951	0.696379186355	0.682628680931	0.654495733089	0.696605233474	0.678548504512	0.664723493312	0.688973041059	0.703834570222	0.631769319607	0.653466017512	0.645946203088	0.67073585828	0.686756594805	0.659267759821	0.686882474082	0.69128547591	0.735115573726	0.704471703115	0.699608412557	0.717333760771	0.733640437671	0.72247856248	0.717093175144	0.717674914849	0.72209360855	0.708066463909	0.688391248391	0.715883439471	0.664583042989	0.69915209345	0.699227839152	0.706710387461	0.719418264525	0.704102114978	0.633439301018	0.665208124124	0.687282286616	0.64323233326	0.639294273778	0.619070244032	0.698725433692	0.705121466481	0.66356979398	0.632908802106	0.643880411651	0.647474897875	0.654386278699	0.664168457301	0.723355936026	0.714134210609	0.640114837881	0.645066691911	0.681310405757	0.624031921529	0.664948623747	0.634530418554	0.704684189925	0.666679370121	0.647035887104	0.660839357752	0.722437901097	0.693222340888	0.685132379783	0.554428758342	0.578346756674	0.681821448272	0	0.632097949787	0.682591225749	0.601308521028	0.669085767619	0.668357294259	0.612230549336	0.649027152934	0.651782900718	0.608215335409	0.658938481836	0.619821219327	0.735087569518	0.694438780926	0.691350195284	0.667244727396	0.677403196475	0.660931290148	0.688204550877	0.548230800197	0.638871426351	0.570824754729	0.67995376694	0.697544027042	0.703686551027	0.682715868947	0.719839832159	0.644043671526	0.659208759487	0.591116680117	0.640361978171	0.692342796705	0.678980451492	0.692769249083	0.687367622862	0.636453501839	0.647359651932	0.70498676794	0.616199413654	0.703874520653	0.713585671996	0.632781980262	0.694226934844	0.700520566625	0.705484795714	0.712144278871	0.671248405084	0.703722089967	0.663737346553	0.708183046051	0.719914271551	0.629697918661	0.629072774347	0.624042845741	0.614568952905	0.672015431549	0.619065230673	0.667426644291	0.618901395983	0.67211770107	0.630055527887	0.657128539784	0.618421913419	0.634032302203	0.721438363848	0.658555846034	0.672419147136	0.646471999988	0.574457743529	0.572371730525	0.640637335755	0.667010186682	0.616975523589	0.649190812456	0.60857817643
CS.241	0.603034969506	0.566346601495	0.651360588902	0.575195447001	0.550783467335	0.466193310336	0.479225241861	0.621847566204	0.645541331247	0.523528787625	0.467918305707	0.510469791654	0.481633528854	0.504614376399	0.507771044761	0.779135819225	0.538836446571	0.761020933507	0.685003782223	0.591742870463	0.567070963956	0.575179121823	0.592915396203	0.650789103459	0.696108171521	0.514581999628	0.659045143528	0.704725834532	0.717236679846	0.532632382494	0.678434053414	0.517100637959	0.544644489164	0.685010158113	0.689210778227	0.650305449928	0.657476488346	0.586886350464	0.679263436708	0.686050848466	0.705114222158	0.712103837966	0.561228879212	0.758455643178	0.747129954757	0.670188556683	0.758470836284	0.701494711344	0.671986334738	0.656278051574	0.674305606931	0.658933797992	0.686856313931	0.699492061821	0.664188636155	0.624359700957	0.719060302101	0.653463463508	0.617623643221	0.658772828643	0.540153269899	0.558427102724	0.528488997553	0.591239342778	0.588633232173	0.57100336297	0.549871429131	0.600459176771	0.564590534187	0.574896198808	0.522610711439	0.606813993195	0.618409056069	0.654340296214	0.576479839822	0.598696997186	0.560480072455	0.505508748484	0.573073872374	0.519566200231	0.577105164772	0.498610256549	0.505453085554	0.524659638409	0.492322855626	0.512507414773	0.550614526147	0.575854368682	0.508132136399	0.519430955679	0.612653412663	0.52576598351	0.663980884564	0.632097949787	0	0.568864913874	0.532168618998	0.566826481818	0.650832600056	0.516304836312	0.532321773013	0.536851562272	0.569463322822	0.692598543573	0.562977205597	0.773360540057	0.729628085043	0.691808364642	0.653566164397	0.685664967701	0.684429102608	0.74120606187	0.536243820598	0.695549665426	0.556567323563	0.603324025556	0.705455012277	0.705632856837	0.610997367281	0.657950206096	0.653583880084	0.541681025436	0.521338036756	0.652181098343	0.674777624725	0.731939252438	0.680638550333	0.671079997262	0.669450132728	0.652589699919	0.575611667532	0.669340640047	0.719887109394	0.786673772823	0.687846868281	0.683954048233	0.648570563105	0.687674781183	0.666327595007	0.597371569248	0.640337280107	0.685063361321	0.666687539057	0.757337232197	0.509025895558	0.615823950269	0.567221708734	0.533742341333	0.68826673223	0.548067507547	0.514405642519	0.573700058716	0.519846169143	0.611786849934	0.574387459375	0.522627378661	0.568987827177	0.745197878786	0.515638485679	0.493958864345	0.534541364968	0.561193168351	0.590713785732	0.536823930577	0.506803424995	0.527448721327	0.50202460153	0.571797292763
