L.035.M1	CS.296	CS.035	L.022.M1	CS.354	CS.105	CS.243	CS.039	CS.244	CS.038	L.006.M1	L.011.M1	CS.257	CS.094	L.012.M1	CS.154	CS.171	CS.377	CS.334	CS.122	CS.153	CS.072	CS.248	CS.367	CS.305	CS.368	CS.067	CS.062	CS.360	CS.269	CS.136	CS.302	CS.125	CS.126	CS.378	CS.041	CS.203	CS.375	CS.236	CS.128	CS.292	CS.205	CS.376	CS.374	CS.232	CS.147	CS.256	CS.183	CS.254	CS.177	CS.386	CS.369	CS.372	CS.385	CS.359	CS.178	CS.268	CS.349	CS.389	CS.214	T.CS.024	T.CS.035	T.CS.076	T.CS.082	T.CS.007	T.CS.029	T.CS.012	T.CS.072	T.CS.028	T.CS.040	T.CS.042	T.CS.001	T.CS.058	T.CS.062	T.CS.089	T.CS.111	T.CS.115	T.CS.102	T.CS.121	T.CS.106	T.CS.139	T.CS.144	T.CS.120	T.CS.105	T.CS.116	T.CS.167	T.CS.092	T.CS.178	T.CS.117	T.CS.122	CS.246	CS.006	CS.241	CS.103	CS.237	CS.015	CS.110	L.034.M1	CS.088	CS.082	CS.238	L.024.M1	CS.242	CS.085	CS.087	CS.207	CS.165	CS.233	CS.346	CS.164	CS.189	CS.187	CS.308.0	CS.304	CS.330	CS.347.0	CS.228	CS.234	CS.336	CS.311	CS.321	CS.339	CS.163	CS.361	CS.080	CS.158	CS.322	CS.343	CS.318	CS.202	CS.112	CS.320	CS.194	CS.152	CS.331	CS.270	CS.326	CS.145	CS.393	CS.262	CS.255	CS.253	CS.390	CS.370	T.CS.055	T.CS.036	TFS.025	T.CS.064	T.CS.031	TFS.020	T.CS.043	T.CS.061	T.CS.026	TFS.022	T.CS.008	T.CS.066	T.CS.045	T.CS.049	TFS.021	T.CS.157	T.CS.095	T.CS.166	T.CS.141	T.CS.152	T.CS.142	T.CS.109	T.CS.158	T.CS.151
T.CS.058	0.541459040364	0.536565384633	0.575971365562	0.606329122273	0.597723582979	0.519275826876	0.558487219203	0.612457778985	0.644971360638	0.589121244743	0.542124098975	0.543664498564	0.597258416682	0.631067931458	0.588654580277	0.74990593314	0.598336470204	0.618712916595	0.644784151136	0.56368776936	0.58197542233	0.537471333427	0.604392289777	0.717941877269	0.524807774854	0.512531907915	0.716023473736	0.548996825746	0.584639060775	0.739091692445	0.614022180408	0.721843982317	0.605589397778	0.528644794978	0.655384108188	0.640563143423	0.504127303727	0.572535902239	0.682262873426	0.527896185949	0.601698872091	0.664944642541	0.61936582078	0.633051975327	0.571916895754	0.616567602882	0.616595319418	0.671187473974	0.600776475023	0.63640399406	0.64206244141	0.677708884512	0.602464251204	0.615079339344	0.700124232112	0.546642748875	0.623000173974	0.569909784449	0.623579124595	0.585586088687	0.529573452529	0.521075077239	0.558816032653	0.511915033523	0.635791473575	0.59546825324	0.619869053942	0.551611265045	0.517296709392	0.556357510487	0.505519686263	0.666455409339	0	0.498481131754	0.53093087709	0.529258125276	0.55911022265	0.567192812429	0.536367006243	0.549176519176	0.548742812151	0.542939349978	0.53861614392	0.647028120491	0.578068200762	0.533837487551	0.584121722345	0.541758418078	0.523242590357	0.54548047809	0.515119485483	0.560913248782	0.57100336297	0.591456543831	0.632118844357	0.614928936935	0.62387817445	0.563836559696	0.639294273778	0.570107160565	0.577844679839	0.573685513405	0.530638635358	0.574852156909	0.597700815283	0.651745957042	0.667970304885	0.616129696638	0.742449918592	0.716838332108	0.633499693073	0.571095336009	0.663017994907	0.678242571424	0.591468923835	0.685390847663	0.606434243075	0.661755768384	0.541708815041	0.583690831646	0.533173389984	0.613390262199	0.629072503656	0.615825344387	0.597588790458	0.630288982262	0.635759869745	0.635589498592	0.610768241482	0.619133587187	0.609802850903	0.57711171194	0.703568371017	0.517908840306	0.563937737659	0.612747497535	0.5771832583	0.531641982143	0.609698385841	0.616791226245	0.571018527779	0.697467044774	0.630585705581	0.577084965122	0.534133399209	0.569452310633	0.549139916704	0.507755715648	0.526797240026	0.536132421425	0.550610845435	0.554327452112	0.670158459315	0.525786302309	0.565908065448	0.532425708774	0.567002198271	0.634273235431	0.581728276897	0.562971196589	0.570222472443	0.526117839934	0.571491526879	0.549782347186	0.582096062578	0.52754424515	0.510673309752	0.541226293632
T.CS.062	0.528491880061	0.497943998542	0.531241219416	0.555159940528	0.583750443701	0.479814774401	0.521057529653	0.595454365861	0.628082012085	0.587341446789	0.540279728845	0.522815836393	0.564411149203	0.64495098135	0.553429452615	0.765278300941	0.571342680892	0.645044820982	0.676475993519	0.520449018244	0.568743403602	0.499713512631	0.619543593872	0.719954660737	0.484692591334	0.499247624507	0.74854739711	0.523405478105	0.587786064213	0.745630019632	0.619266868737	0.702262129495	0.638175710635	0.496097599132	0.682039260286	0.639210306729	0.49098432187	0.591646373001	0.69617018976	0.567787132933	0.586604412262	0.684790293959	0.633705564867	0.654840412069	0.537015860593	0.63682193114	0.644481537812	0.716638881447	0.632854007747	0.663594387784	0.675794032757	0.726237232901	0.614558460326	0.626879421204	0.722273541754	0.557754705515	0.641864192352	0.60543111526	0.615809018325	0.622059790372	0.518192774353	0.496879183166	0.527463610021	0.483602812867	0.602913224832	0.590868386359	0.649753430724	0.494811557314	0.501347224794	0.47707732592	0.481317538946	0.678346653746	0.498481131754	0	0.544461007044	0.474821973539	0.494497184022	0.531361386244	0.514211447031	0.48773428887	0.504943036724	0.499348749778	0.501509708513	0.595112489582	0.575261811019	0.469429477457	0.563446321576	0.518837712279	0.492901972012	0.468790600642	0.494580910834	0.537552005702	0.522610711439	0.555264551506	0.653153766517	0.593590812088	0.639602524161	0.576072623914	0.632908802106	0.555491740208	0.55060215487	0.536057554437	0.461725906803	0.545544207198	0.592181775453	0.670477723839	0.667188717095	0.593728543016	0.751335709052	0.728700321222	0.633045435866	0.609278465145	0.68857084144	0.683519484966	0.618481248442	0.677234304917	0.61658573904	0.653337127929	0.556859568837	0.588920493296	0.51377609861	0.620969110928	0.642474027836	0.651842497401	0.58161861312	0.649295049905	0.671572789027	0.641109044972	0.631241830627	0.633123902643	0.627589344591	0.576075278148	0.73675851125	0.483592269476	0.560647677486	0.628361149488	0.613810629114	0.542270561648	0.642819941926	0.638093510255	0.568432610102	0.726672651256	0.642904623941	0.625669450579	0.521664784466	0.515919567803	0.519313434117	0.456779263669	0.494470762262	0.473162626683	0.499320406636	0.546311141721	0.683151180907	0.461900837092	0.550235684454	0.467489660898	0.50937224694	0.620933903563	0.550434357263	0.511184093633	0.515087850471	0.494913903757	0.518765903802	0.49784074912	0.530643825097	0.492271053356	0.451322325658	0.502331180191
T.CS.089	0.536447743976	0.556255741475	0.605596343541	0.633822361895	0.649872667167	0.546169528393	0.613960358618	0.61231828074	0.71351095626	0.636273544825	0.579854308432	0.564475271466	0.655958893852	0.643831903824	0.567174236425	0.747982416712	0.616640072199	0.604030312087	0.617876659116	0.62791266408	0.603088504675	0.553853771206	0.575704662554	0.698231625892	0.516000666521	0.532272865501	0.724106432218	0.576291156371	0.534531040401	0.699804983297	0.602667526511	0.681291394853	0.595499023605	0.523369487581	0.683887536649	0.624260401577	0.56500079126	0.553517570372	0.683813919517	0.546737743028	0.602984244115	0.63298673204	0.594090731114	0.625637106693	0.584306835842	0.583990370634	0.597571757867	0.670581100209	0.572225675959	0.612348330617	0.671320529024	0.679265422388	0.575513233665	0.560837201037	0.68474200828	0.565452602294	0.620382514528	0.518370890291	0.591807011912	0.601282838425	0.501390507765	0.509319311708	0.508134345893	0.546566720928	0.593418559358	0.566546796078	0.6216387209	0.525130914454	0.490325189969	0.567835305122	0.507967246047	0.651859666769	0.53093087709	0.544461007044	0	0.571292921718	0.574383204716	0.613467042233	0.532912047474	0.585333865205	0.562291987579	0.568761010363	0.527464890195	0.664217060364	0.606438538218	0.570226578555	0.596390055896	0.567269172101	0.583756174946	0.520911251514	0.547742946442	0.600066190045	0.614132616894	0.629580258997	0.638596156302	0.667269805969	0.63895726555	0.602173308505	0.680893744574	0.591240282369	0.612876268393	0.638377080957	0.539526916313	0.598340509572	0.63127249598	0.652094373931	0.638889636929	0.644657165958	0.711980625851	0.724253616671	0.633785119966	0.560369147317	0.674492122473	0.662262058472	0.590634873581	0.647382342968	0.587374298414	0.669104293097	0.566881951302	0.603737274258	0.548993600039	0.61768063074	0.642226099067	0.62736521221	0.596359829439	0.63619143553	0.610925735059	0.608458740342	0.570923667108	0.627652238589	0.630819469632	0.544782229223	0.687856434385	0.515283772738	0.552654182672	0.601720168437	0.566128097382	0.510644824864	0.624680385882	0.59173147968	0.567374501437	0.694660296329	0.59216909833	0.557600384675	0.565559312464	0.597011393474	0.532765687186	0.53832992445	0.548202796355	0.557598904145	0.548114151718	0.494465681846	0.66956021418	0.547163374246	0.520272802598	0.583539425444	0.518764940188	0.584946250874	0.603377992428	0.603658053644	0.591267312755	0.534003607077	0.603960177744	0.563948215603	0.6033273996	0.570005651414	0.539778175041	0.579418840138
T.CS.111	0.544840768823	0.491770847257	0.574006835423	0.579302532787	0.577750717117	0.525677385703	0.538432386351	0.602676292965	0.635313278671	0.58148529019	0.558006795048	0.521365526182	0.566660563467	0.570510224462	0.570980635736	0.760293855831	0.613189882237	0.674376472992	0.702365046054	0.553361340879	0.607796949609	0.508164910864	0.631471908662	0.723021485813	0.496485287875	0.530240873502	0.746325916514	0.537160407737	0.611908808617	0.745309961515	0.644182305908	0.697852889165	0.625547144325	0.492796862201	0.682295551307	0.662231312345	0.530436709971	0.587926652622	0.726108168853	0.563462242293	0.620518631758	0.682449204717	0.641202209687	0.665909141666	0.581636080684	0.652362220881	0.659272647886	0.734451795741	0.636250450757	0.652599132494	0.681469511424	0.76026486207	0.628412033331	0.652495340637	0.723204902499	0.573695371049	0.673580583305	0.636261226253	0.640170670348	0.631437782736	0.516478495623	0.496919547638	0.552992441613	0.508268201405	0.607378814248	0.618961034701	0.639912110643	0.546552877882	0.527052535324	0.467723675378	0.504520941247	0.699583500703	0.529258125276	0.474821973539	0.571292921718	0	0.49858285084	0.496031080363	0.537330932187	0.488329443974	0.505958354661	0.478986155143	0.482445316665	0.621532641476	0.576968172927	0.433326965295	0.565203072868	0.536714519325	0.483370769068	0.473714695447	0.516806101694	0.511998879028	0.520307123815	0.601331702873	0.668882487847	0.56116889544	0.645312902557	0.551186852359	0.598819013336	0.598214306215	0.555487975701	0.494840354586	0.471314124229	0.595080740014	0.555534656708	0.67424959354	0.661714757769	0.62066595831	0.755235575066	0.727785241712	0.636415238401	0.601551219879	0.69399865473	0.691806602143	0.626788453987	0.690236904555	0.637453804717	0.675139360734	0.556288453332	0.574244445592	0.490731555928	0.61917548362	0.647631847771	0.638467639133	0.593832596547	0.653736895549	0.678820004409	0.630189014662	0.656636919879	0.622248129732	0.653592873371	0.578274156999	0.732681604662	0.520517479426	0.585851548618	0.650489903666	0.612772467339	0.538548056104	0.661179816504	0.621926173804	0.608850007061	0.738901324992	0.645214401004	0.640280370597	0.476852903233	0.560855386418	0.523402086268	0.471523458492	0.497308839916	0.489027928532	0.481701013821	0.549593882509	0.675428414766	0.492329310767	0.523676017097	0.494199753394	0.502463375057	0.62471204984	0.508983781731	0.486576677061	0.48987724554	0.463516021942	0.475374931029	0.48030137108	0.476447221798	0.484886823657	0.461267604725	0.4276977747
T.CS.115	0.604097722395	0.4847395554	0.578519041869	0.483348685197	0.648270942317	0.523262218777	0.565749478121	0.630229797759	0.662041434167	0.649672312791	0.547058587394	0.567197740942	0.590982453576	0.668059468521	0.523891487804	0.796301437747	0.617622376928	0.68081721428	0.725997957305	0.562608186292	0.594781017139	0.480765702484	0.648435750733	0.761455917088	0.472103739803	0.502081659503	0.769130421309	0.560007424008	0.658262324871	0.770912934175	0.661220302627	0.74957764415	0.672976243588	0.532489329462	0.717912670471	0.692827651578	0.562243559184	0.651304618187	0.738969094065	0.607624598584	0.62488808876	0.724247881257	0.685829612399	0.677776911167	0.542928217369	0.681974802208	0.664736317954	0.760642160909	0.660359312345	0.698623829549	0.718630429397	0.766081319786	0.651235628342	0.657072334055	0.745524294287	0.581133000831	0.693369599481	0.648463116763	0.655021650273	0.67380605674	0.563479714241	0.552381956574	0.544271920221	0.54729748116	0.660826154231	0.642334651776	0.688816546685	0.507338898911	0.547695442249	0.485480657542	0.463443555309	0.730012485368	0.55911022265	0.494497184022	0.574383204716	0.49858285084	0	0.501087512664	0.465496000133	0.403561722827	0.409735945991	0.48650355476	0.506653459676	0.506326209937	0.597461289541	0.475558894884	0.498527875289	0.442028576086	0.487432100213	0.463784807734	0.498140769084	0.549262691802	0.504836518129	0.575266627458	0.678987302487	0.595091064307	0.652995699038	0.591533452268	0.679135555121	0.530028296591	0.577997666151	0.536939343458	0.485718131704	0.54166163772	0.63104558284	0.705393757679	0.720749862355	0.597948001324	0.768127335931	0.755535047752	0.641452334328	0.649933970744	0.722338441348	0.73005752446	0.6548818765	0.724587508938	0.651198189106	0.681411989153	0.615550471676	0.640671365676	0.557383423276	0.691533600598	0.692183171764	0.704862435416	0.63351229845	0.677587310895	0.716469508547	0.68238790901	0.687852993138	0.668476608541	0.675289697535	0.604235699881	0.77450041151	0.510419252241	0.574500691969	0.678096743516	0.627408389475	0.585184819067	0.695753308951	0.686789285128	0.603517034753	0.748585785637	0.686907681438	0.673855847026	0.53725806027	0.539451257824	0.597102018043	0.51776031225	0.548233268123	0.45479256961	0.55793518151	0.599364380131	0.721372384899	0.43755156842	0.631217438297	0.462661714153	0.579460261147	0.668113157946	0.600472293219	0.553572621247	0.461332883414	0.461353184268	0.55587098136	0.505824562333	0.56994035972	0.43732984457	0.448191134169	0.508587317439
T.CS.102	0.603701876794	0.50431597177	0.588127445765	0.540626682701	0.61931554565	0.558501781121	0.525037989945	0.615779296345	0.648670259712	0.623185497546	0.58649001722	0.537301901675	0.577232184318	0.65718696277	0.557330437756	0.789854499858	0.618476058399	0.718176019102	0.736062921434	0.567549589836	0.650760099984	0.539255171838	0.677423357437	0.746511090925	0.541568111323	0.559189040104	0.774712870067	0.565976023971	0.673438799949	0.780147079565	0.687600231817	0.746190464362	0.669286774112	0.561076596796	0.707918506617	0.715088646962	0.543937831749	0.651750005601	0.743098557676	0.601555406823	0.626716895313	0.718126214694	0.687053509342	0.680656337171	0.592650507487	0.673036470107	0.674837710213	0.772347093201	0.68517569183	0.687344947357	0.717849377182	0.773398307417	0.681908894559	0.672214816488	0.722557323795	0.63934651283	0.702635789697	0.674805479385	0.678365311922	0.671529085825	0.596354043466	0.576886651383	0.609232325865	0.546938456128	0.685171913302	0.651472385857	0.68409296364	0.586012041799	0.594315454557	0.517070708987	0.526305094832	0.738543580134	0.567192812429	0.531361386244	0.613467042233	0.496031080363	0.501087512664	0	0.585747088384	0.444184104642	0.510491280834	0.525530730472	0.538230630963	0.611916769089	0.60400775728	0.476341187722	0.585517203348	0.532172699361	0.478217598862	0.525425450984	0.549107339885	0.543400737295	0.518071690017	0.573318527238	0.696039766328	0.556109081232	0.676310076698	0.579809828597	0.656432434862	0.603588359619	0.569154580845	0.483516181257	0.527458541001	0.602307574333	0.597938155572	0.697518768559	0.690079317335	0.601365186286	0.778210003085	0.765891000676	0.653450520528	0.649071796651	0.722689544654	0.7047698997	0.664770855323	0.709838299682	0.670358743498	0.70246181353	0.630078101094	0.616923610274	0.533325470454	0.665885177013	0.689035974006	0.693019578095	0.637422358385	0.697463854898	0.710615072006	0.672855326743	0.68994398655	0.67189647168	0.686960705825	0.619158057204	0.761953774939	0.551614999923	0.605061453855	0.679611320334	0.634360992794	0.597745321291	0.701212399306	0.68938350948	0.631964456711	0.749424145176	0.69374388619	0.698776293319	0.536866746379	0.561634824625	0.587173526015	0.526102773084	0.560219725933	0.503039061366	0.568346815373	0.63437866596	0.724423025956	0.511184597532	0.624698062384	0.485221249494	0.568322327381	0.681520397137	0.574950455711	0.538713775823	0.482228638106	0.516609777453	0.520321087468	0.525188436356	0.542281797644	0.454597035461	0.491596429436	0.493787424452
T.CS.121	0.607088499494	0.511268827098	0.609961302973	0.554881617974	0.645293900801	0.540942721476	0.597821784188	0.630997993713	0.698633826409	0.637363711287	0.535564808757	0.551666926058	0.616549759264	0.653194143434	0.565830738571	0.775355198015	0.626438991077	0.625369448411	0.665304854047	0.603475591886	0.577638517811	0.521396414585	0.627518321423	0.72319943596	0.481581704541	0.502402476452	0.747609982899	0.558448984688	0.595546873864	0.739934495299	0.643284461164	0.704216333362	0.623111795808	0.524718421619	0.708051393461	0.65715456958	0.553121656928	0.610739358966	0.709888019955	0.52545868444	0.619356006699	0.680693806343	0.629046858615	0.671615287245	0.568342575785	0.634503387393	0.631627703955	0.699689977777	0.618106330601	0.677687449561	0.69834681001	0.70632639325	0.577249007062	0.61133058926	0.713307304001	0.561683036348	0.66706527008	0.597320589342	0.61332948861	0.604855722311	0.552489326591	0.541797655554	0.534255384675	0.558923861319	0.654661862302	0.62541872028	0.652497792113	0.509974267888	0.505895205494	0.53482099668	0.482971356119	0.68785795937	0.536367006243	0.514211447031	0.532912047474	0.537330932187	0.465496000133	0.585747088384	0	0.501012138489	0.469063231716	0.493232615504	0.496754460561	0.582973803932	0.603678722495	0.540888985492	0.537152402731	0.482532822462	0.511459986508	0.500976895062	0.496351010137	0.57587965561	0.54215727856	0.589523405986	0.665311640582	0.639752326403	0.63943540363	0.592988588656	0.667001133239	0.552528216558	0.59227268809	0.603518797227	0.52170206912	0.575498647789	0.627662383006	0.694872182858	0.696644491324	0.629160349246	0.752348730905	0.749911903558	0.658014864922	0.600681647767	0.708031246039	0.690527693713	0.623732279478	0.712882225268	0.651705905189	0.640930072525	0.58790276403	0.621129063288	0.562605717427	0.653209440793	0.65638033649	0.635476345625	0.636860401503	0.657179388769	0.674339263744	0.664934637681	0.63865031223	0.660813275449	0.662808117887	0.59518720205	0.743970679672	0.499968590611	0.552397398387	0.640934657818	0.614364603407	0.534788727	0.651415670931	0.663015692877	0.58512718231	0.737224262875	0.652190220837	0.618009471565	0.572006854317	0.592452521427	0.565052444079	0.553560225223	0.580720951981	0.530808990293	0.577931026327	0.555167646168	0.711868385218	0.497080607432	0.610623919716	0.539387075283	0.60204470783	0.652959575146	0.634969306213	0.596094445235	0.554030280633	0.517894331007	0.612179300594	0.548158758735	0.603328104856	0.516586898247	0.490113653822	0.559900831509
T.CS.106	0.608321634719	0.469999194504	0.579632667856	0.472517415988	0.654396176849	0.547676858853	0.558555158967	0.632684972627	0.671490585392	0.656973071	0.552975569548	0.548671517089	0.608313141895	0.682319993306	0.509279374306	0.824295683633	0.6477852122	0.70891766977	0.735923793696	0.570919315546	0.643942740346	0.498035432465	0.678314287905	0.791085625909	0.489015108402	0.537327210504	0.805681868562	0.552827661585	0.664236155226	0.807118250748	0.693539854488	0.767242112869	0.6786296667	0.53562965925	0.734700584967	0.727241561786	0.561554860358	0.675831612646	0.759684031996	0.596820387924	0.648372590523	0.72507924539	0.70801401951	0.713363431462	0.567272514124	0.693513072752	0.671596787226	0.779026360263	0.688243661346	0.712514932459	0.738290894342	0.775502208953	0.668788015718	0.670532724566	0.754010755644	0.601118007153	0.703400388208	0.64800901575	0.690121432743	0.675155993759	0.587648171345	0.546034485843	0.569494361626	0.546568298674	0.684026756138	0.661455962485	0.703062383425	0.558494688427	0.538106600874	0.499303363852	0.457399815761	0.753424743144	0.549176519176	0.48773428887	0.585333865205	0.488329443974	0.403561722827	0.444184104642	0.501012138489	0	0.395962744799	0.447235263204	0.509648837894	0.558984392591	0.606757811514	0.417164489319	0.508848534619	0.461189288897	0.453463154857	0.469596160209	0.501902351399	0.549356194079	0.504619174893	0.576293950079	0.700165871768	0.581685421669	0.686731564806	0.600337681864	0.686840498922	0.562624142232	0.586353839567	0.50487996682	0.484634965483	0.569822171727	0.632774796159	0.720196753763	0.741359050482	0.629559068647	0.806901292633	0.785829864191	0.658663555123	0.647333115539	0.750608529302	0.733607291944	0.675299162752	0.753721912544	0.676099224129	0.721110273885	0.623106568617	0.643750831437	0.554908304774	0.693777468218	0.710408219561	0.721652972075	0.660600619573	0.708698339546	0.727502337262	0.691569859131	0.695765668926	0.687617812268	0.704270290273	0.611606853123	0.7827064725	0.517972698894	0.586974125849	0.688652324431	0.636507732001	0.587464095301	0.716507376293	0.699199167696	0.630832751418	0.77475705599	0.68613156634	0.685966300022	0.53870384155	0.544650625231	0.592121254354	0.502408114806	0.559084639702	0.44587754107	0.553650624309	0.612790432226	0.750567898853	0.439974017145	0.636411572385	0.446260699515	0.598444218493	0.678544035778	0.598913590872	0.532999331817	0.404643371511	0.497470989295	0.529728081669	0.517658850981	0.537625037852	0.367717962657	0.445648518091	0.454022053776
T.CS.139	0.597827307396	0.456413006329	0.58015393348	0.487110400821	0.641009838607	0.538945732325	0.563618998955	0.631103222135	0.662649470391	0.644210649172	0.520371841866	0.54800286623	0.596210379806	0.665071916074	0.494967764826	0.815965824629	0.630218997233	0.68522871947	0.717638659243	0.56517577059	0.60067602578	0.47601231536	0.65388442333	0.780024545565	0.44079601717	0.510273350638	0.786052681868	0.546871166496	0.650438500991	0.781613343191	0.676623600406	0.75113024791	0.683749613958	0.540253854429	0.733512472526	0.713914969802	0.543303706087	0.654827377525	0.749232082107	0.613654295151	0.639827163543	0.724920564007	0.687951246229	0.692150938962	0.562864070531	0.686329404278	0.672403355409	0.7665317824	0.662897209343	0.696232183604	0.72545564016	0.762548354466	0.652465039303	0.662441105825	0.754299867687	0.618687110178	0.69355082739	0.637933655368	0.675962895158	0.664699369532	0.571643383441	0.570560423565	0.561199760659	0.544584932459	0.662534381706	0.649340628998	0.702199092204	0.539404487092	0.545821305234	0.494438269718	0.419509088172	0.731814639053	0.548742812151	0.504943036724	0.562291987579	0.505958354661	0.409735945991	0.510491280834	0.469063231716	0.395962744799	0	0.452431008298	0.497033532995	0.556934104988	0.599607921525	0.441981478032	0.485427132891	0.459257305201	0.506399148875	0.45216248615	0.495292903378	0.544446504142	0.519430955679	0.575850691386	0.688456627132	0.605617734063	0.663587389177	0.59695155559	0.685132379783	0.537579858966	0.579134285995	0.548898359799	0.473526827248	0.547186113888	0.607103332787	0.71468919056	0.722968174692	0.605310298671	0.781407622725	0.765843239792	0.672374359374	0.655382757736	0.741840612125	0.728454064608	0.670453340302	0.72759203496	0.653209527507	0.690797181296	0.639396254656	0.631610341794	0.5428590854	0.680323101242	0.697413454103	0.704827350941	0.651191347255	0.683174602627	0.709547946106	0.684045083712	0.673510474365	0.680028447466	0.688963833632	0.628176891577	0.770808847531	0.529080883203	0.579593716492	0.682900566304	0.633569756902	0.578044509195	0.696352851606	0.697329497726	0.610404969521	0.768562317267	0.67829264057	0.673602806677	0.537606677358	0.558895768861	0.587887038925	0.511808065762	0.547522350444	0.427881352524	0.532936643199	0.569335349135	0.745813407659	0.432708802043	0.618244767219	0.459605582397	0.584852173209	0.65440865357	0.602479226374	0.53551992677	0.421757292983	0.496122208515	0.539759318471	0.521411189016	0.519670741831	0.405810860715	0.455323467893	0.460637050096
T.CS.144	0.591556025718	0.476038965852	0.596762208955	0.555573567022	0.608252255044	0.539986129435	0.531153210578	0.606354424317	0.65069764491	0.58459702762	0.504796718598	0.556206966745	0.559113759298	0.63222810746	0.536307204282	0.781562104558	0.621269675315	0.696963503003	0.696768981164	0.561610217362	0.605822542985	0.525707391092	0.671083390002	0.762607103194	0.501985033617	0.525874169139	0.763822727756	0.551684119606	0.619273373096	0.777240231495	0.653691197402	0.731344640055	0.664194086682	0.537143081562	0.710659356592	0.690187024388	0.538652715767	0.636632409449	0.718882441013	0.577287623742	0.649509793762	0.699781121888	0.672820463217	0.677983202867	0.589354741657	0.66773736887	0.651498288513	0.749377025633	0.679075894288	0.692711918367	0.705442787343	0.759232181763	0.638783315323	0.664539456719	0.761491903769	0.596336803852	0.689912818529	0.641156935332	0.670500030149	0.654273068267	0.573019903263	0.52830724821	0.584409100215	0.528196810266	0.655856764083	0.636635230531	0.691236625198	0.558012152709	0.533286146133	0.487533105532	0.486986858764	0.70676979149	0.542939349978	0.499348749778	0.568761010363	0.478986155143	0.48650355476	0.525530730472	0.493232615504	0.447235263204	0.452431008298	0	0.500797465883	0.606669688876	0.575393709097	0.447024636295	0.548968818608	0.479173403901	0.49577882419	0.480830979983	0.51967779222	0.539711852127	0.505508748484	0.588534061252	0.684590878146	0.541902963427	0.647853514346	0.533063797656	0.640114837881	0.581409359792	0.567319444678	0.537225667212	0.491312151258	0.579642477372	0.586936628089	0.695819622422	0.702322863251	0.630749540578	0.777136882331	0.759899065844	0.688868321424	0.64584114819	0.730224552516	0.717948338476	0.64394686452	0.728445594369	0.648834956479	0.703892846796	0.617133777851	0.621531701864	0.522801478617	0.657905641125	0.683985503157	0.689500660097	0.640093682549	0.673368860085	0.694130538651	0.671354633143	0.668899899406	0.663145923623	0.668662170352	0.601538452598	0.753265594398	0.540668892343	0.586496513269	0.66831154309	0.631383269773	0.59479740143	0.679889589342	0.678696756091	0.628177081602	0.769996652179	0.668735143719	0.660399513664	0.510407735142	0.563568915717	0.569393051831	0.511914050145	0.530310649196	0.491353543833	0.499557823583	0.579329611381	0.734228071767	0.477866076308	0.587892458288	0.489812766455	0.57097665211	0.658578232036	0.587019958697	0.514286560924	0.44442395578	0.497118600175	0.493339833239	0.512025872413	0.484888787448	0.461560924302	0.478461505232	0.445082201299
T.CS.120	0.544362304013	0.482106186647	0.582059142153	0.584858065576	0.587674343695	0.523698316869	0.546943659499	0.592864795123	0.654278397102	0.590384698921	0.531604353639	0.50688466224	0.587367604113	0.608632163091	0.550533287473	0.749542589869	0.61334533181	0.657423459916	0.668719834007	0.573137151303	0.600409327915	0.534833269781	0.609023985017	0.696347763006	0.483966393834	0.512854037848	0.727517390265	0.54852012826	0.597493865998	0.738480922618	0.623538981036	0.691619604783	0.607162624407	0.501654370382	0.685209834863	0.641285742046	0.512505325726	0.572003378516	0.703329393088	0.539314537712	0.61130604508	0.650149154887	0.62274305427	0.641563575475	0.579273691497	0.628975995474	0.617453038602	0.70686201744	0.612437748623	0.643797245522	0.702220334993	0.718222296523	0.608726114776	0.6193941926	0.705209091449	0.570422697736	0.658394060738	0.601382527407	0.646521310112	0.62521121373	0.509106249195	0.514708214939	0.549804267207	0.538868487818	0.616850167234	0.631178132451	0.635144568679	0.542770130164	0.503898115028	0.507587238147	0.506941013982	0.66952449663	0.53861614392	0.501509708513	0.527464890195	0.482445316665	0.506653459676	0.538230630963	0.496754460561	0.509648837894	0.497033532995	0.500797465883	0	0.623385774788	0.596847088065	0.48951824319	0.536101222181	0.483939482765	0.49521341107	0.465092874211	0.47855760984	0.533158511479	0.550767563783	0.600602483576	0.642287423619	0.609107009614	0.628996657061	0.534019824055	0.618106994706	0.571985840672	0.56595866815	0.565193085587	0.483667927048	0.55857758267	0.594406256697	0.669357575837	0.651956957477	0.632521740869	0.730053255634	0.700489120582	0.619308406901	0.584996683802	0.677071392108	0.701111687944	0.595047568278	0.664165309734	0.613993005135	0.660657855394	0.561956216999	0.569267925521	0.533548944953	0.619735282557	0.628557463648	0.626479160628	0.583258800992	0.652827987544	0.634383973953	0.621141902825	0.622233262621	0.638035023386	0.637756402903	0.563874881684	0.710088117364	0.502051159626	0.564744476367	0.630721991254	0.604381041256	0.516598429544	0.647304044497	0.62611178411	0.582162631751	0.731012856123	0.645588722284	0.606344580929	0.522344913179	0.566962424407	0.538901260619	0.49333636114	0.527669780802	0.515870164957	0.523780222097	0.533706346119	0.680136547319	0.499123723564	0.539427430218	0.524675772767	0.556341469848	0.594055587107	0.562538167864	0.540893222572	0.525110763027	0.482857843833	0.552550505893	0.517080074151	0.533941090504	0.497785253501	0.447543796003	0.482634944837
