CS.011	L.011.M1	L.002.M1	CS.293	CS.295	CS.261	CS.094	CS.172	CS.098	CS.002	CS.037	L.033.M1	CS.243	CS.059	CS.007	CS.127	CS.154	CS.381	CS.056	CS.117	CS.305	CS.072	CS.334	CS.058	CS.368	CS.067	CS.122	CS.155	CS.118	CS.073	CS.213	CS.374	CS.236	CS.203	CS.375	CS.232	CS.128	CS.292	CS.380	CS.282	CS.205	CS.125	CS.041	CS.376	CS.126	CS.369	CS.254	CS.349	CS.178	CS.323	CS.385	CS.166	CS.182	CS.268	CS.386	CS.214	CS.348	CS.181	CS.147	CS.395	T.CS.076	T.CS.023	T.CS.052	TFS.024	T.CS.020	T.CS.028	T.CS.085	T.CS.048	T.CS.071	T.CS.057	T.CS.046	T.CS.014	T.CS.001	T.CS.072	T.CS.067	T.CS.159	T.CS.121	T.CS.118	T.CS.100	T.CS.120	T.CS.129	T.CS.126	T.CS.092	T.CS.123	T.CS.106	T.CS.177	T.CS.160	T.CS.104	T.CS.098	T.CS.153	CS.088	CS.237	CS.241	CS.103	CS.085	L.024.M1	CS.246	CS.356	CS.087	CS.242	CS.006	CS.238	CS.110	CS.082	L.034.M1	CS.044	CS.078	CS.347.0	CS.358	CS.311	CS.304	CS.228	CS.345.0	CS.338	CS.164	CS.187	CS.150	CS.165	CS.212	CS.188	CS.285	CS.202	CS.343	CS.339	CS.194	CS.321	CS.319	CS.080	CS.112	CS.163	CS.318	CS.322	CS.331	CS.361	CS.158	CS.393	CS.270	CS.390	CS.253	CS.262	CS.255	CS.370	CS.145	CS.326	T.CS.064	TFS.021	T.CS.008	TFS.027	T.CS.043	T.CS.061	T.CS.036	T.CS.026	T.CS.055	T.CS.066	TFS.022	T.CS.049	T.CS.031	TFS.020	T.CS.045	T.CS.095	T.CS.141	T.CS.151	T.CS.166	T.CS.152	T.CS.158	T.CS.109	T.CS.142	T.CS.157
T.CS.106	0.504862317299	0.548671517089	0.692691567104	0.41416843965	0.621856736677	0.416199582634	0.682319993306	0.616177370501	0.502899919077	0.653386130347	0.726785548149	0.642224155531	0.558555158967	0.559026295401	0.510106452662	0.591417571506	0.824295683633	0.560088367165	0.725742256685	0.605516168215	0.489015108402	0.498035432465	0.735923793696	0.66706034683	0.537327210504	0.805681868562	0.570919315546	0.574018358753	0.650225893025	0.698875532328	0.734049210429	0.713363431462	0.759684031996	0.561554860358	0.675831612646	0.567272514124	0.596820387924	0.648372590523	0.524754022231	0.716752445154	0.72507924539	0.6786296667	0.727241561786	0.70801401951	0.53562965925	0.775502208953	0.688243661346	0.64800901575	0.601118007153	0.656813218418	0.670532724566	0.715444685971	0.609312873443	0.703400388208	0.738290894342	0.675155993759	0.625367801141	0.648215053612	0.693513072752	0.686439704887	0.569494361626	0.783079680422	0.690322834462	0.593378607746	0.467827409189	0.538106600874	0.51873169761	0.584904627819	0.537421181569	0.753256281313	0.648394507769	0.592763257031	0.753424743144	0.558494688427	0.565023507716	0.463348944434	0.501012138489	0.560826930002	0.520905041015	0.509648837894	0.470224228144	0.467925176506	0.508848534619	0.523944125438	0	0.450475228412	0.42370167891	0.403131393825	0.471314865741	0.443563834975	0.686840498922	0.700165871768	0.504619174893	0.576293950079	0.569822171727	0.50487996682	0.501902351399	0.743431098589	0.632774796159	0.484634965483	0.549356194079	0.586353839567	0.686731564806	0.562624142232	0.600337681864	0.588496395206	0.614321131082	0.753721912544	0.800164603136	0.643750831437	0.733607291944	0.676099224129	0.822605717593	0.664833209239	0.785829864191	0.647333115539	0.59551442033	0.741359050482	0.699337522213	0.681501753897	0.774882997441	0.687617812268	0.691569859131	0.693777468218	0.7827064725	0.554908304774	0.693906015093	0.660600619573	0.704270290273	0.710408219561	0.695765668926	0.727502337262	0.586974125849	0.721652972075	0.708698339546	0.716507376293	0.688652324431	0.68613156634	0.77475705599	0.699199167696	0.630832751418	0.685966300022	0.587464095301	0.636507732001	0.502408114806	0.598913590872	0.636411572385	0.521530146414	0.553650624309	0.612790432226	0.544650625231	0.750567898853	0.53870384155	0.446260699515	0.439974017145	0.678544035778	0.559084639702	0.44587754107	0.598444218493	0.404643371511	0.529728081669	0.454022053776	0.497470989295	0.517658850981	0.445648518091	0.367717962657	0.537625037852	0.532999331817
T.CS.177	0.501589197871	0.54576155528	0.662776569135	0.485462312115	0.603255039732	0.429063171286	0.675749082542	0.594341343877	0.511680463601	0.625512328911	0.678763112754	0.618029619261	0.553987177429	0.544271221159	0.525188636511	0.579840535969	0.786205789102	0.53490517063	0.694685772918	0.587254583427	0.466401086398	0.513585862673	0.722675514161	0.621166222224	0.529134452045	0.775673472503	0.545974350986	0.560288496817	0.594317030452	0.663537911782	0.697668583372	0.68985602765	0.718639177434	0.545891146874	0.644417705899	0.567595872062	0.585452145564	0.620022908674	0.516609608866	0.69473287809	0.713243215092	0.665527981233	0.678629039463	0.681159110049	0.531469057882	0.756896162618	0.645101400463	0.621496934457	0.590628705413	0.635576313899	0.654620227357	0.677682366471	0.59514850551	0.68657377044	0.697046203241	0.655311379328	0.614774148156	0.638076532881	0.667965930417	0.634692169037	0.53636467347	0.766232032887	0.664552685839	0.56141683634	0.516210385442	0.554222317333	0.534778925077	0.560039622612	0.545336492338	0.717623105816	0.625493978846	0.573780628668	0.716127004743	0.522588715405	0.559330766121	0.417370971318	0.508898443309	0.554811693984	0.512671952621	0.527049471793	0.470620359492	0.470892891151	0.51291938505	0.52781283255	0.450475228412	0	0.408045666848	0.457692764436	0.485732266459	0.480460040514	0.681310405757	0.678555684759	0.519566200231	0.588675913893	0.547257511819	0.557022343741	0.4907380943	0.721723698452	0.636136066235	0.467512366956	0.563075298533	0.591339027111	0.659242246259	0.540562444628	0.57686198476	0.572064702228	0.608980709496	0.720380350754	0.777385960495	0.626074486079	0.709906410167	0.634554906117	0.794130213097	0.619734495103	0.745304964103	0.637359591898	0.579777098811	0.707081467578	0.686279865908	0.669739800418	0.76455194782	0.664993863289	0.671842114249	0.66129839408	0.751267181144	0.550691835461	0.663017819591	0.629647074706	0.66019946774	0.678912750982	0.67786919105	0.691628857218	0.539621227186	0.674191218527	0.670990092655	0.664078135618	0.660729363173	0.664565564196	0.741418767031	0.668515638024	0.60247354834	0.639234943269	0.582244066865	0.587010245982	0.515146639357	0.591941491116	0.614399724309	0.521487699031	0.552031368176	0.597156306827	0.554237307165	0.718267787339	0.559910009416	0.503486859258	0.453794112175	0.665799809745	0.533999782617	0.483925945297	0.580571178331	0.489686339763	0.568310189038	0.510748160144	0.514779041278	0.543411959312	0.455490200314	0.468402669577	0.587455233981	0.545223421788
T.CS.160	0.485753878115	0.542602854781	0.670505149579	0.499664620917	0.609592820679	0.426603584821	0.701020208377	0.616161993519	0.490457946649	0.629468894622	0.715737853125	0.641450366857	0.56045165391	0.557575293983	0.542253032528	0.569405441228	0.798858084469	0.541543679133	0.708502761052	0.591029297619	0.473833183497	0.507537550864	0.726337219291	0.633636731733	0.522638606581	0.794025834384	0.570603267581	0.553426785743	0.62912207499	0.689974901095	0.707912675449	0.680169797954	0.734688351722	0.55186897766	0.665239042004	0.554381557693	0.586299469667	0.622756125503	0.523457318803	0.689586643561	0.713521310127	0.65866620059	0.701816992981	0.681682182856	0.5382275023	0.757931802277	0.656636757088	0.618446817255	0.598927900429	0.618882578913	0.637344266095	0.67955475084	0.581641526873	0.675872703023	0.723397704898	0.657922575584	0.598116131361	0.619845388741	0.671790145075	0.651448096038	0.558454903233	0.778017429466	0.655366080357	0.583862167394	0.514039041815	0.569112263829	0.541128692889	0.586378841858	0.543185054465	0.724660731224	0.633221477154	0.58576017634	0.727901824128	0.512031047946	0.559628973052	0.44608669492	0.50790443467	0.546100595074	0.522370341023	0.507545731958	0.478518404504	0.447184919712	0.488799086132	0.529294996655	0.42370167891	0.408045666848	0	0.443339103371	0.480288874349	0.454415358483	0.704684189925	0.680738329658	0.524659638409	0.589159592551	0.550122724836	0.568861546067	0.485795905948	0.723958434884	0.653947854633	0.49419868852	0.562194003047	0.598108427874	0.667543675628	0.529143519318	0.587412686208	0.590488416631	0.619961561049	0.730479216432	0.779980706618	0.631705665711	0.723349541374	0.666507629089	0.800380944416	0.64324977831	0.761284286497	0.630326405251	0.578147526331	0.730188960688	0.699229301452	0.675783110898	0.758452891528	0.687744127155	0.676391220363	0.685794645696	0.761492483456	0.573248078314	0.66025779276	0.633883898039	0.682185806963	0.683932120149	0.670356037701	0.699857100408	0.547351771785	0.701419102104	0.684187122096	0.692400507762	0.666718232873	0.658970029176	0.749921874354	0.677844098588	0.587486621847	0.651789017003	0.574813863899	0.607440368764	0.54002074355	0.605120610619	0.639821857672	0.543795279736	0.567015721728	0.611829644721	0.543346281624	0.745987786136	0.554067152366	0.49371912008	0.450006954058	0.669997062434	0.565261505931	0.476043849318	0.609306318489	0.465103481033	0.601314161035	0.50662842776	0.521314909834	0.54724493076	0.469970782967	0.420710209862	0.593663313389	0.571033378572
T.CS.104	0.495386331619	0.546442951545	0.673297987129	0.458837986001	0.617450378467	0.436539081264	0.646604433767	0.5813580107	0.506074756744	0.62542285384	0.705026964049	0.627388678409	0.568865678674	0.545587600904	0.527435899928	0.57575650686	0.799288342327	0.542394556332	0.714530379133	0.594307203981	0.462629820065	0.49631549805	0.727955855066	0.635757193804	0.50056757244	0.786405542491	0.55872177151	0.556583586213	0.611800373234	0.668667431862	0.720192367389	0.694019835978	0.722291922856	0.545950146318	0.643498219262	0.545990497581	0.595067812534	0.635137874797	0.523936734652	0.704535627895	0.735342997659	0.673372501003	0.692575767885	0.681764408867	0.530756803306	0.752792988145	0.666415930415	0.640645918243	0.586526377004	0.643576600784	0.658499916787	0.701793286647	0.596303141657	0.688089590929	0.735966279457	0.664075166862	0.59001203455	0.665733861367	0.694817906016	0.657593346275	0.561284480655	0.771454830264	0.668246931621	0.584325239878	0.480093731784	0.565005162106	0.50705671919	0.566699820965	0.542930801301	0.73187433215	0.619459570983	0.547915625085	0.745769645738	0.522998362569	0.561955270306	0.486705465971	0.500627532054	0.576461973586	0.484824691159	0.527179919687	0.443244798582	0.466858394793	0.488360895632	0.524610626143	0.403131393825	0.457692764436	0.443339103371	0	0.46308235311	0.390292940498	0.664948623747	0.673498800345	0.498610256549	0.577231318034	0.55786464548	0.535620754805	0.50051878937	0.724541699912	0.587946638626	0.480508627537	0.540653984158	0.576124211163	0.662741072308	0.543354613637	0.571002681586	0.572528709868	0.594785246987	0.727468218326	0.798534016066	0.635806912579	0.702552414866	0.642946632544	0.797471609251	0.648443846301	0.756451575094	0.640564186153	0.550614378641	0.712605080414	0.68953066404	0.673825510979	0.76194268914	0.674018254003	0.686623816616	0.674418754716	0.786156450143	0.53749568057	0.683105675957	0.624291532351	0.683515581266	0.67894822845	0.68451817254	0.713400000442	0.561735392104	0.70225367803	0.673206907508	0.681155777677	0.671379913438	0.669511063061	0.757957897839	0.693531789584	0.618249851002	0.673639081373	0.581020051911	0.629717248265	0.52031403958	0.61189762749	0.6249651739	0.542816331604	0.526500867976	0.600762550374	0.546090371145	0.750348625445	0.520319548649	0.471503546838	0.448300597378	0.685781542036	0.571654042596	0.452617434106	0.587069941815	0.44412991484	0.556571515036	0.480663004776	0.487025388477	0.504671034337	0.453299228603	0.420296771114	0.560006791242	0.527802471052
T.CS.098	0.513081892944	0.56090026771	0.685336488981	0.482986892366	0.621980484023	0.465293561948	0.660898066828	0.58477584159	0.529936248495	0.625417357162	0.703005567918	0.630744287606	0.572881587277	0.570566023421	0.561596172367	0.605618131831	0.779550242936	0.591241825497	0.716424063737	0.584689214235	0.485869545231	0.516461977066	0.723233192755	0.623643033418	0.533137786691	0.765226258223	0.542587982957	0.568659993052	0.609493022449	0.680733513047	0.703728759841	0.689793773781	0.728184096583	0.553478267825	0.654064492365	0.542536823112	0.618743599985	0.611797827018	0.561397994115	0.694755789189	0.722312534387	0.684050848296	0.672460779023	0.700290708767	0.569853525297	0.77010731967	0.678078875271	0.662544069996	0.640326394804	0.660320694056	0.678922068285	0.71753065827	0.632813558472	0.708923236778	0.736305756758	0.691851461364	0.633743686417	0.666756398286	0.686575154131	0.666613969938	0.564742690177	0.749536479968	0.684689820267	0.579036730647	0.522884379457	0.59027301465	0.540419115093	0.571491823286	0.52882573937	0.73785488228	0.640148238207	0.557352621716	0.733316874528	0.570747723367	0.553429292516	0.517938137089	0.539392041113	0.587997673035	0.493377630656	0.529507943478	0.493104351304	0.491373389956	0.504522289743	0.553839716082	0.471314865741	0.485732266459	0.480288874349	0.46308235311	0	0.452956224823	0.679583574599	0.661842994006	0.530030209375	0.570492829726	0.518558395066	0.562851570428	0.495438225801	0.683814045797	0.597823927495	0.486595524399	0.547318606015	0.575760254059	0.652252832725	0.531375695126	0.594252788363	0.588561550504	0.618563891973	0.707199267074	0.778350709688	0.632614003637	0.709336790032	0.631417000295	0.788560564414	0.632197549899	0.728244794947	0.648587162527	0.577402306693	0.710828654003	0.684975852687	0.67992773642	0.753594747271	0.68620192549	0.677029474776	0.666502260273	0.758012073184	0.540085111802	0.682133957325	0.630757090983	0.661090929605	0.675816875644	0.671750073509	0.704337777357	0.572967220302	0.69736195022	0.660139982042	0.683286588983	0.685909369206	0.686998358889	0.751990056824	0.70198952635	0.627025017492	0.677568067142	0.606975265552	0.640453958689	0.549448136228	0.610019372752	0.618877956732	0.548347794735	0.53261039503	0.616902177517	0.568458454684	0.742053397638	0.544898056281	0.502732733283	0.489853774215	0.653926861733	0.589707460858	0.472060176877	0.574284580195	0.461781091823	0.558064191033	0.505963049003	0.49007970184	0.544744439294	0.457817694968	0.452940935324	0.547301384071	0.537960753672
T.CS.153	0.474726336265	0.570479484945	0.685027095685	0.48293993547	0.644739540957	0.445954239253	0.689698195639	0.565872327435	0.509288763604	0.586310280205	0.69385866534	0.640086067921	0.561916301984	0.555089369186	0.568093343497	0.596235200208	0.786489732487	0.563308200413	0.705161745102	0.563774111857	0.501508639681	0.500938077196	0.728140762505	0.610431639748	0.528559504825	0.755298323775	0.532398366375	0.557738588955	0.590803438524	0.652150423957	0.700474087845	0.683057356607	0.704388746068	0.58735913795	0.662116657273	0.49947391973	0.621668079992	0.606803601341	0.564779396822	0.702588178809	0.724748811809	0.669916497697	0.674585028941	0.682268396531	0.563619659713	0.73684924403	0.673285228167	0.640195172206	0.595786840938	0.644348737566	0.660857323517	0.694602962246	0.595390316815	0.665959199641	0.70969790589	0.676716286009	0.600784552466	0.648226110495	0.679578387438	0.648008876551	0.559009124314	0.756256921762	0.654947155542	0.614779968847	0.467214328866	0.581735020956	0.55482568739	0.584182966888	0.570241638581	0.724721862202	0.624104900988	0.554514117042	0.720330076778	0.54873516128	0.581788602065	0.448627366629	0.533395912003	0.571893199149	0.501564311106	0.536152367119	0.465295281538	0.500845690476	0.486194267366	0.563072470395	0.443563834975	0.480460040514	0.454415358483	0.390292940498	0.452956224823	0	0.691718105997	0.630906483871	0.535077667408	0.550922374283	0.504724301083	0.583448361412	0.505777799019	0.706607296702	0.610677214806	0.48897259352	0.539039694076	0.58498179894	0.631068556564	0.497370453576	0.592191926145	0.598456366622	0.629595899825	0.714411901733	0.773191304802	0.645954121308	0.69965048678	0.614400542295	0.772513083312	0.618172079867	0.722890480671	0.638199670536	0.510765561132	0.716946938374	0.687823240214	0.70107211197	0.73922607674	0.669840674267	0.684465610126	0.677479141729	0.768011633234	0.589390169751	0.686742412414	0.614618648805	0.642700977785	0.647853460037	0.677550822141	0.703702322559	0.564167823398	0.703240211321	0.639001119641	0.682616867082	0.682233464055	0.666621486039	0.732840820944	0.68828817042	0.607094650979	0.675900046003	0.603618393145	0.614927465837	0.555995332579	0.620618397347	0.648603805735	0.583504611682	0.570796620692	0.632530411998	0.51825860955	0.733717483943	0.555027112437	0.500137421403	0.504462643409	0.656840365652	0.576733050475	0.482613093877	0.608988610225	0.464157450973	0.5954628157	0.530592083869	0.526732887429	0.517282360617	0.491160745761	0.449445690374	0.599757851506	0.544112840627
CS.088	0.68695013742	0.627452877839	0.680883638997	0.641063429269	0.665952937186	0.654520868128	0.587847016746	0.602821868557	0.660356511613	0.673119645485	0.671657265805	0.571966134267	0.633639960517	0.654375962989	0.655171746864	0.670845725428	0.700295916348	0.679453492876	0.695232622667	0.620525672578	0.654495733089	0.660831734979	0.696379186355	0.659105341492	0.663732468946	0.692317315615	0.608179353435	0.702712384269	0.623010517094	0.56948900753	0.688973041059	0.696605233474	0.703834570222	0.620113953478	0.631769319607	0.678548504512	0.645946203088	0.69128547591	0.664723493312	0.716795282139	0.686882474082	0.686756594805	0.663473409257	0.67073585828	0.676424227253	0.735277836749	0.708066463909	0.715883439471	0.664583042989	0.719418264525	0.72247856248	0.733640437671	0.706710387461	0.72123739121	0.695223265525	0.6576115145	0.725450082757	0.699227839152	0.682122983643	0.72209360855	0.698725433692	0.718978332851	0.691795689135	0.64323233326	0.704102114978	0.664168457301	0.619070244032	0.633439301018	0.67314367891	0.678027977672	0.654386278699	0.662610409804	0.697689539799	0.683736605013	0.630412410786	0.725011890945	0.667001133239	0.690446788629	0.675398766986	0.618106994706	0.677824923653	0.660147103075	0.70013878054	0.647296016875	0.686840498922	0.681310405757	0.704684189925	0.664948623747	0.679583574599	0.691718105997	0	0.681821448272	0.632097949787	0.649027152934	0.669085767619	0.619821219327	0.651782900718	0.658938481836	0.554428758342	0.642473683326	0.578346756674	0.612230549336	0.668357294259	0.682591225749	0.608215335409	0.594078509479	0.570824754729	0.677403196475	0.735087569518	0.60164487452	0.703686551027	0.637661243212	0.712716851018	0.719839832159	0.694438780926	0.675843233272	0.682715868947	0.638871426351	0.673081830841	0.660931290148	0.678980451492	0.644043671526	0.697829603893	0.616199413654	0.751119527204	0.591116680117	0.687367622862	0.624671800878	0.647359651932	0.636453501839	0.692769249083	0.703874520653	0.70498676794	0.632781980262	0.640361978171	0.694226934844	0.705484795714	0.712144278871	0.719914271551	0.663737346553	0.700520566625	0.708183046051	0.671248405084	0.703722089967	0.629697918661	0.618901395983	0.629072774347	0.618421913419	0.624042845741	0.648725921076	0.657128539784	0.721438363848	0.614568952905	0.658555846034	0.67211770107	0.672015431549	0.619065230673	0.667426644291	0.634032302203	0.667010186682	0.574457743529	0.616975523589	0.646471999988	0.640637335755	0.649190812456	0.672419147136	0.572371730525	0.60857817643
CS.237	0.621845423001	0.633880152769	0.63608688284	0.687009858282	0.638895941093	0.668350809315	0.674535363916	0.570553039206	0.671944341796	0.549684550355	0.619862781771	0.637846692239	0.621521582348	0.629059462031	0.637114946742	0.590709278657	0.656396419959	0.626227299057	0.570333856197	0.581411848351	0.667221769229	0.609206781019	0.597744180135	0.525450750324	0.598876404741	0.598376924601	0.609451720036	0.632275273771	0.580586472648	0.599799051716	0.593134191004	0.581999097278	0.58950580228	0.656107750406	0.577805187579	0.533609731545	0.595004371882	0.525762021784	0.65140750255	0.573929006044	0.617120467228	0.590004212973	0.562754570555	0.592645973556	0.615190787875	0.58792330511	0.583327803439	0.601320073618	0.627044449391	0.586575632611	0.587829756	0.621206382819	0.573533517306	0.570984206063	0.620883618562	0.572318994149	0.602913623146	0.579683125058	0.586602788624	0.587143058393	0.605052278149	0.688332082075	0.61766853902	0.648892597076	0.678074565334	0.639140594827	0.644003086261	0.616813166545	0.653629093539	0.642806269003	0.591910856026	0.611275818858	0.647181415178	0.644690211403	0.635596033874	0.678154785006	0.665311640582	0.61066097921	0.658398450903	0.642287423619	0.671722218979	0.630367102935	0.681178874829	0.639267984696	0.700165871768	0.678555684759	0.680738329658	0.673498800345	0.661842994006	0.630906483871	0.681821448272	0	0.663980884564	0.573088217305	0.558514065257	0.684203445837	0.61827093213	0.644472000506	0.608215008425	0.633551673005	0.565277399246	0.573914313537	0.522532899029	0.576271597325	0.624469964051	0.607418335166	0.643261926849	0.58813549991	0.65024726231	0.594521654414	0.594248852923	0.494946758723	0.592318187883	0.572295060362	0.563487643874	0.568005718447	0.531454498644	0.627009019029	0.61166191309	0.648198682629	0.559195032655	0.631328876172	0.564338089379	0.633239860505	0.643350312405	0.642885537489	0.58584407278	0.548038720526	0.521679589725	0.501388565908	0.559483872429	0.582805150788	0.588168919441	0.597139256576	0.521307405572	0.604530751259	0.595088410159	0.574982949861	0.637639535593	0.611776108669	0.586756254558	0.6000950804	0.623332824913	0.574383479182	0.637614381613	0.652286277993	0.6634110998	0.657083995918	0.651785653003	0.629857904822	0.601044099522	0.662390108357	0.632898735987	0.664794678821	0.681864135257	0.600280912423	0.637571017578	0.673734335541	0.654821988214	0.691486208543	0.679737504848	0.678416543208	0.62677751437	0.644305344159	0.654489208352	0.665321060819	0.691319508028	0.65102938521
CS.241	0.523652009785	0.52334781628	0.654705589318	0.466193310336	0.60498469426	0.467918305707	0.645541331247	0.576781465056	0.476239139471	0.591141933146	0.683189794636	0.614378425365	0.550783467335	0.516263265039	0.479225241861	0.578624555543	0.765650509795	0.566136011648	0.682545767581	0.557249098584	0.532632382494	0.514581999628	0.704725834532	0.622378588082	0.531859557867	0.744312525361	0.509502810135	0.576401043712	0.580832188532	0.61384812436	0.685010158113	0.678434053414	0.689210778227	0.545474378067	0.650305449928	0.517100637959	0.586886350464	0.561228879212	0.544644489164	0.709418809854	0.712103837966	0.686050848466	0.67480094951	0.679263436708	0.559699088986	0.753994072594	0.686856313931	0.664188636155	0.624359700957	0.658772828643	0.671986334738	0.701494711344	0.617623643221	0.717292207592	0.715837000216	0.663286903773	0.623235917098	0.653463463508	0.66872262707	0.658933797992	0.600459176771	0.768470938281	0.672842439844	0.588633232173	0.540153269899	0.576479839822	0.549871429131	0.558427102724	0.566527538087	0.726311793294	0.654340296214	0.58889686469	0.729428295999	0.563431051019	0.578794852963	0.556854724958	0.54215727856	0.598870296873	0.569990062335	0.550767563783	0.505456202006	0.528777215639	0.609719463801	0.526375663379	0.504619174893	0.519566200231	0.524659638409	0.498610256549	0.530030209375	0.535077667408	0.632097949787	0.663980884564	0	0.532321773013	0.566826481818	0.562977205597	0.536851562272	0.692598543573	0.612653412663	0.54075230249	0.52576598351	0.516304836312	0.650832600056	0.568864913874	0.569463322822	0.548773467306	0.556567323563	0.685664967701	0.773360540057	0.58922024068	0.705632856837	0.633137763943	0.78388919851	0.657950206096	0.729628085043	0.637810292703	0.610997367281	0.695549665426	0.683746344579	0.684429102608	0.731939252438	0.653583880084	0.680811775233	0.669340640047	0.766123621092	0.521338036756	0.671079997262	0.600541958842	0.652589699919	0.669450132728	0.680638550333	0.719887109394	0.575611667532	0.687846868281	0.652181098343	0.683954048233	0.687674781183	0.666327595007	0.757337232197	0.685063361321	0.648570563105	0.666687539057	0.597371569248	0.640337280107	0.509025895558	0.573700058716	0.615823950269	0.522627378661	0.567221708734	0.60004385748	0.574387459375	0.745197878786	0.533742341333	0.515638485679	0.519846169143	0.68826673223	0.548067507547	0.514405642519	0.568987827177	0.506803424995	0.561193168351	0.527448721327	0.534541364968	0.536823930577	0.50202460153	0.493958864345	0.590713785732	0.571797292763
CS.103	0.528340906919	0.570927537857	0.651376848816	0.567237725224	0.636745693387	0.54529703333	0.659233127527	0.557543087981	0.524155403145	0.532246825488	0.658423580927	0.632291990336	0.568128744849	0.566943748936	0.568888894381	0.581446404141	0.730854330184	0.568919758133	0.625634402912	0.481301916974	0.592313938027	0.535229761167	0.657170217949	0.553145880333	0.548859627634	0.688923852795	0.532525216949	0.59848512508	0.561922784927	0.601159562952	0.642051821393	0.630715759843	0.634207785925	0.60045573192	0.617498907712	0.497321363545	0.59615355505	0.538965381906	0.591458316626	0.654156436549	0.679975549346	0.645579229177	0.598428396377	0.632231703167	0.570833244366	0.66159540126	0.623665725939	0.614842581734	0.598245644537	0.620769108958	0.622194092548	0.642532235157	0.599129970373	0.614048990819	0.669883521379	0.618925012726	0.604293944958	0.600103359872	0.621009156561	0.599287310641	0.599954613361	0.721016122504	0.638335918738	0.613398230204	0.569793424933	0.610148508508	0.605929218373	0.595469466497	0.608645080587	0.686591392785	0.630441375027	0.572876680244	0.683447547009	0.592774755411	0.597068744529	0.553922434238	0.589523405986	0.611863195566	0.604165319166	0.600602483576	0.57888168936	0.58921022122	0.628842309529	0.582388141634	0.576293950079	0.588675913893	0.589159592551	0.577231318034	0.570492829726	0.550922374283	0.649027152934	0.573088217305	0.532321773013	0	0.517789019008	0.60389901845	0.567310640921	0.686755347101	0.591417923618	0.579862940519	0.526166124324	0.552001486656	0.589535679268	0.531312403832	0.597055203483	0.554133772031	0.592964270973	0.648818962144	0.735781209052	0.595605980063	0.65060242788	0.555116963687	0.716370162885	0.605430385281	0.662861100671	0.60867316629	0.559699649469	0.666437244941	0.676612828673	0.661610088801	0.671865808907	0.64193534721	0.651236546695	0.651344907122	0.735864072038	0.590779018993	0.643909220728	0.552408701901	0.550445169897	0.576366962249	0.641615310205	0.672884931835	0.549854802114	0.641842619021	0.577329155183	0.636149747502	0.621316151941	0.623198651052	0.672388148864	0.643324471082	0.578251093827	0.621695152053	0.608685037054	0.621294835773	0.567158082246	0.620537397732	0.667777160254	0.594805668785	0.615749517628	0.63654372928	0.547760304961	0.702695887656	0.595735693271	0.564673737776	0.578552735398	0.66832748863	0.584614467371	0.577635503233	0.612950877528	0.579992072033	0.60628175583	0.613139384849	0.583247053308	0.579224888917	0.585739231813	0.568535550828	0.633914335116	0.595931125675
CS.085	0.497537823154	0.573102356049	0.652092154566	0.563622011286	0.611485845373	0.526180203405	0.685929345243	0.515128710231	0.534482434208	0.504923497184	0.633490735288	0.644229685512	0.575718753976	0.530002999271	0.574315222843	0.578150784326	0.741707246216	0.555545872929	0.632467314551	0.51695747444	0.549337822666	0.498814636065	0.675730453583	0.515774283249	0.549578049288	0.706234502221	0.500691711953	0.560468523508	0.493096991244	0.591948581229	0.678357937431	0.644630813152	0.641704017695	0.604266209817	0.622706199944	0.492216875338	0.608528214246	0.557223544097	0.564858684549	0.67583855954	0.701813797554	0.645624403038	0.593123932038	0.647831730152	0.551469531556	0.687982550193	0.628918280108	0.610266740254	0.603968532857	0.630841432915	0.62777146602	0.659908417471	0.577539277151	0.622177503554	0.686829558388	0.640272316373	0.578501842509	0.608664266669	0.644762405872	0.608684945513	0.569548058283	0.724053231128	0.629419437297	0.601860499254	0.535603222556	0.600180143488	0.58876828448	0.581193256159	0.570491233799	0.714946832144	0.609136388073	0.578932615286	0.676278513188	0.551066828828	0.587013265419	0.532445223499	0.575498647789	0.548066920291	0.535016340424	0.55857758267	0.58234854173	0.530630804318	0.585069305338	0.568562161906	0.569822171727	0.547257511819	0.550122724836	0.55786464548	0.518558395066	0.504724301083	0.669085767619	0.558514065257	0.566826481818	0.517789019008	0	0.586873598823	0.531201460986	0.677014324492	0.588680057499	0.528887030626	0.516284221975	0.538125822489	0.573854429849	0.469225217818	0.577758136587	0.553381207192	0.629433293471	0.64431077671	0.74558967963	0.596888926669	0.672386832741	0.534759111779	0.711314223029	0.591804722249	0.648609536659	0.616382524271	0.528381717872	0.687300993901	0.685699632944	0.686577453083	0.692048594559	0.666144819336	0.665510672213	0.658266216946	0.744270246016	0.590961131654	0.647863802343	0.532529811872	0.558779751915	0.578925511198	0.64098597681	0.671441283409	0.562299513055	0.677793674871	0.541801221483	0.642304691409	0.651799279715	0.641499681144	0.696800373553	0.649592292965	0.576831652599	0.633364240572	0.611952322351	0.598530393905	0.546768739646	0.620469147317	0.653183868373	0.592096732832	0.596961848875	0.608404169696	0.50952469803	0.698128208069	0.59096447746	0.546146793074	0.552334414848	0.644785533538	0.576076530035	0.540947287512	0.607916797217	0.541812280593	0.621236966327	0.589717121909	0.573765927483	0.564570191574	0.543992548579	0.547100100646	0.632322262269	0.585682462104
