L.022.M1	CS.277	CS.106	CS.263	CS.001	CS.108	CS.086	CS.260	CS.035	CS.243	CS.084	CS.007	CS.245	CS.099	CS.314	CS.065	CS.335	CS.127	CS.229	CS.365	CS.067	CS.062	CS.171	CS.287	CS.290	CS.230	CS.377	CS.042	CS.155	CS.341	CS.378	CS.126	CS.128	CS.292	CS.213	CS.136	CS.125	CS.236	CS.041	CS.205	CS.302	CS.374	CS.203	CS.380	CS.224	CS.359	CS.214	CS.148	CS.147	CS.395	CS.166	CS.177	CS.254	CS.369	CS.389	CS.385	CS.386	CS.348	CS.181	CS.268	T.CS.059	T.CS.034	T.CS.058	T.CS.001	T.CS.069	T.CS.041	T.CS.042	T.CS.080	T.CS.007	T.CS.076	T.CS.046	T.CS.038	T.CS.028	T.CS.085	T.CS.056	T.CS.117	T.CS.167	T.CS.122	T.CS.123	T.CS.097	T.CS.098	T.CS.100	T.CS.126	T.CS.124	T.CS.131	T.CS.119	T.CS.180	T.CS.159	T.CS.134	T.CS.120	CS.356	CS.110	CS.085	CS.082	CS.087	CS.238	CS.015	CS.088	CS.241	CS.242	CS.246	L.034.M1	CS.006	L.024.M1	CS.103	CS.191	CS.347.0	CS.150	CS.189	CS.234	CS.078	CS.363	CS.187	CS.113	CS.346	CS.358	CS.345.0	CS.151	CS.165	CS.387	CS.361	CS.321	CS.227	CS.331	CS.223	CS.158	CS.318	CS.319	CS.194	CS.152	CS.112	CS.339	CS.202	CS.343	CS.322	CS.255	CS.326	CS.390	CS.370	CS.253	CS.270	CS.393	CS.145	CS.262	T.CS.043	T.CS.055	T.CS.008	T.CS.031	T.CS.036	T.CS.064	TFS.022	T.CS.026	TFS.025	T.CS.045	T.CS.061	TFS.021	T.CS.066	T.CS.049	TFS.027	T.CS.151	T.CS.141	T.CS.166	T.CS.142	T.CS.158	T.CS.095	T.CS.157	T.CS.109	T.CS.152
CS.087	0.652901685036	0.619890262903	0.582863755931	0.614816036449	0.633441404658	0.656863651879	0.567876851718	0.632613634289	0.575327219738	0.595735468957	0.617506501665	0.607073102699	0.568401831488	0.54983239349	0.566283790472	0.615722832826	0.717266722828	0.617464140626	0.612067799076	0.564481726707	0.680994901084	0.549133839418	0.550108883373	0.666391924255	0.651799070172	0.634445802816	0.675595681286	0.570154787394	0.669100092953	0.671002730695	0.64785790325	0.594501792626	0.623386345117	0.630259332074	0.667762103952	0.59537892913	0.637977589019	0.681069383459	0.616999088479	0.689572844122	0.666883248589	0.650249046262	0.580036418081	0.629940823967	0.710426757832	0.683405704127	0.618963328591	0.668916296876	0.643961460503	0.684166906891	0.691512244926	0.673650329334	0.666520739588	0.712255289447	0.63063419263	0.669303166442	0.684480208398	0.679567810426	0.648229051703	0.669078124424	0.616161700683	0.559977817288	0.597700815283	0.681351754016	0.641629074689	0.60132258678	0.58535693065	0.616401682652	0.620437883912	0.641161781609	0.600410025264	0.66639118308	0.627369066603	0.546589865314	0.583003281554	0.60774957969	0.561296009179	0.588951197599	0.582501128478	0.621184721682	0.597823927495	0.603845289427	0.603659394141	0.591464211232	0.598624833697	0.665159342225	0.603526792506	0.67112649076	0.562685471685	0.594406256697	0.654919000704	0.602822645438	0.588680057499	0.591982211982	0	0.551870501719	0.560354536215	0.554428758342	0.612653412663	0.57380497523	0.610377430309	0.586018538177	0.496528750003	0.55910340113	0.591417923618	0.587766720758	0.642716746291	0.616318599589	0.657677324366	0.660292530211	0.55595785913	0.647916399466	0.633193650836	0.553310492303	0.665172998407	0.730374008137	0.660106337878	0.637570104663	0.590934549881	0.59389493511	0.614225560477	0.545868989268	0.721605913468	0.658344990499	0.647751502005	0.5825797856	0.64094693218	0.653992479995	0.73070163949	0.612629904904	0.600797061852	0.598072601589	0.623139688864	0.641930285381	0.675674540146	0.654911212033	0.634752133225	0.657852786015	0.665517574976	0.699530028944	0.679573484639	0.647018954482	0.616907248697	0.657020862247	0.546376849768	0.578689878166	0.586397399489	0.59477965015	0.60547688522	0.583847949749	0.619606702228	0.699645545066	0.569251418782	0.564476477151	0.610968101978	0.588988252063	0.585496995619	0.641682196659	0.576972214248	0.568250516514	0.569413764315	0.586218398993	0.534278784585	0.584923496747	0.613229793679	0.523233114756	0.601095896376	0.562400733685
CS.238	0.607724612957	0.5454758869	0.577907264038	0.579701607617	0.590820253969	0.612874635896	0.572556593248	0.62189834586	0.584297455783	0.577905523485	0.568822182243	0.513028745123	0.602864250413	0.530728841462	0.563354755292	0.608380301857	0.723922299945	0.596910887647	0.606110747736	0.53775163207	0.683072495046	0.544798690713	0.579233732722	0.631861731338	0.644079668819	0.667434283283	0.652845723008	0.604454729996	0.596852259864	0.669138996073	0.670714537062	0.575365034883	0.576879932509	0.582714082372	0.665224858994	0.596155055685	0.647272918358	0.673680805373	0.642824442452	0.681128908936	0.70478737705	0.650899631363	0.560712535835	0.58056782995	0.707397314565	0.664310579136	0.634639263552	0.671789215073	0.621796942873	0.64678639951	0.67542873369	0.644153459254	0.631842733164	0.704440940648	0.617237790649	0.636406456081	0.680207429731	0.624129043147	0.614468039013	0.656041112225	0.594287111804	0.5739429906	0.577844679839	0.69136395692	0.610195509237	0.590360884901	0.562704451409	0.626997346799	0.628342722079	0.584016081291	0.59385289087	0.608285664402	0.595594866828	0.567905734988	0.625522770197	0.548772035206	0.560691942443	0.580667973151	0.559537636195	0.586073134226	0.575760254059	0.572980519211	0.554749674807	0.570024170051	0.591244912773	0.618210307098	0.579474096295	0.616395574422	0.59240030513	0.56595866815	0.685294927995	0.588265363767	0.538125822489	0.559942448744	0.551870501719	0	0.578063857777	0.612230549336	0.516304836312	0.555969740467	0.569563126324	0.579970656862	0.517932512868	0.562732069448	0.552001486656	0.559350379752	0.604389276485	0.56863398883	0.63360233202	0.637680785788	0.576555271978	0.655459411278	0.615295370935	0.550456830632	0.674213112951	0.74249517326	0.715378418707	0.598932332722	0.662798799206	0.591768101388	0.655891429002	0.538940600736	0.730274099012	0.607173571849	0.634672741574	0.598624567182	0.64231337814	0.633464931971	0.706434294586	0.565269002672	0.611461341	0.619901212841	0.649801395114	0.631265087916	0.665241448968	0.612229240674	0.605491695233	0.636518004451	0.629291108522	0.70612276181	0.654969873276	0.662177265193	0.581121009863	0.634962048139	0.575859485228	0.569638924128	0.623667637277	0.554520735472	0.546972773901	0.52876359269	0.589335802128	0.693347343244	0.590208893079	0.592182073087	0.582200043221	0.570670732853	0.559857290179	0.623124988761	0.536847397983	0.571288404663	0.607117566722	0.563167080015	0.579634469991	0.554781133939	0.582019749525	0.573408463056	0.564470826222	0.572133887585
CS.015	0.615352006269	0.612861966252	0.611597314215	0.580082364515	0.604748749103	0.629769912551	0.564733421101	0.675427195555	0.550686334848	0.554087060257	0.625111355851	0.563218278814	0.559949990857	0.550085019733	0.595372024662	0.643167033504	0.774595241974	0.618640326134	0.676985712734	0.588902044028	0.733847937422	0.546854764438	0.588934394916	0.703523300461	0.709420917542	0.723139440324	0.738218842525	0.627478610827	0.645472650783	0.715207637498	0.69912312318	0.624035865601	0.631235962446	0.642204438533	0.714342681697	0.662766056719	0.706726057736	0.685270186063	0.66266264534	0.739698130858	0.755930016965	0.699406971199	0.586246069381	0.617798014299	0.756621347958	0.760426662596	0.681552095912	0.719717613439	0.711998392985	0.700717804991	0.73088318461	0.71865193205	0.727764312317	0.776221584017	0.702669869927	0.709287525016	0.738060734526	0.66480691354	0.686828793857	0.725203793517	0.646119960454	0.593253336976	0.614928936935	0.727236323129	0.659204660562	0.622342779871	0.600564024244	0.669520398277	0.701261482534	0.670433714744	0.667624933159	0.62723962789	0.628749258906	0.598713287256	0.63764661106	0.565742475259	0.554509463232	0.614088130714	0.607858975353	0.561923280701	0.577555135975	0.591604802479	0.61340698166	0.570150453221	0.603642723347	0.645164195763	0.597326684546	0.615465205064	0.604843628533	0.609107009614	0.696617148589	0.65291014849	0.59932895796	0.623815431726	0.560354536215	0.578063857777	0	0.601308521028	0.532168618998	0.597387519608	0.613714803367	0.573720104108	0.544311436463	0.55115353149	0.5802820208	0.579726218916	0.704745411222	0.643128282177	0.698417868086	0.70004561016	0.561163210634	0.700797951644	0.674690481593	0.534276242031	0.76157014379	0.790851709753	0.757255631304	0.657785277549	0.688747046538	0.660673137535	0.681910961569	0.581733077404	0.782491130933	0.654763253284	0.694704924497	0.64561012	0.707980243895	0.693956374962	0.781585822764	0.635206717879	0.639312233116	0.669586906949	0.654345521844	0.689439901088	0.726101359579	0.670529489507	0.676085431178	0.693968799399	0.702565673797	0.783233189302	0.700064417087	0.665735852641	0.654334498453	0.691130364381	0.564557937483	0.549472003897	0.626166089067	0.610535523405	0.615628606104	0.586652844209	0.608452505811	0.750145897936	0.637651425139	0.622251331884	0.655004961723	0.607929297532	0.572263963227	0.693924542191	0.586653077724	0.552594597903	0.525570838042	0.570610898124	0.549095233663	0.593055113636	0.567210582162	0.551229928097	0.583192613182	0.592335587628
CS.088	0.70441150144	0.632514785632	0.670538772131	0.663433965198	0.708901731401	0.707689012166	0.646213648655	0.673730294405	0.636671376179	0.633639960517	0.686400214127	0.655171746864	0.590422044873	0.636526086958	0.621227181159	0.643689607363	0.731835845814	0.670845725428	0.655422486951	0.611246015047	0.692317315615	0.612381560736	0.653265263116	0.714564678208	0.687849320782	0.661147523324	0.735417538207	0.633688030933	0.702712384269	0.704157544518	0.659267759821	0.676424227253	0.645946203088	0.69128547591	0.688973041059	0.653466017512	0.686756594805	0.703834570222	0.663473409257	0.686882474082	0.704471703115	0.696605233474	0.620113953478	0.664723493312	0.735115573726	0.708328894844	0.6576115145	0.69915209345	0.682122983643	0.72209360855	0.733640437671	0.688391248391	0.708066463909	0.735277836749	0.699608412557	0.72247856248	0.695223265525	0.725450082757	0.699227839152	0.72123739121	0.683185443363	0.625274468684	0.639294273778	0.697689539799	0.687282286616	0.65159297748	0.665208124124	0.647474897875	0.666487522742	0.698725433692	0.654386278699	0.705121466481	0.664168457301	0.619070244032	0.602310041438	0.647035887104	0.627697674882	0.66941903212	0.647296016875	0.655639162938	0.679583574599	0.675398766986	0.660147103075	0.660941701645	0.655000797903	0.722437901097	0.666896021572	0.725011890945	0.660839357752	0.618106994706	0.658938481836	0.668357294259	0.669085767619	0.682591225749	0.554428758342	0.612230549336	0.601308521028	0	0.632097949787	0.642473683326	0.651782900718	0.608215335409	0.578346756674	0.619821219327	0.649027152934	0.657614869921	0.677403196475	0.682715868947	0.693428183785	0.692068642558	0.570824754729	0.691350195284	0.675843233272	0.548230800197	0.707312871654	0.735087569518	0.712716851018	0.67995376694	0.638871426351	0.635871520836	0.632781980262	0.591116680117	0.713585671996	0.70498676794	0.692342796705	0.640361978171	0.692769249083	0.687367622862	0.751119527204	0.659208759487	0.647359651932	0.616199413654	0.644043671526	0.697829603893	0.703874520653	0.700520566625	0.703722089967	0.712144278871	0.708183046051	0.719914271551	0.705484795714	0.694226934844	0.671248405084	0.663737346553	0.624042845741	0.614568952905	0.629072774347	0.619065230673	0.657128539784	0.629697918661	0.67211770107	0.721438363848	0.630055527887	0.634032302203	0.648725921076	0.618901395983	0.658555846034	0.672015431549	0.618421913419	0.616975523589	0.574457743529	0.646471999988	0.572371730525	0.649190812456	0.667010186682	0.60857817643	0.672419147136	0.640637335755
CS.241	0.555422248917	0.546963327716	0.598135428571	0.557585171366	0.530406374724	0.56261165017	0.544992234328	0.653920030758	0.547564754737	0.550783467335	0.566346601495	0.479225241861	0.580949777652	0.53454486903	0.58965606987	0.615070952041	0.785837359994	0.578624555543	0.659045143528	0.541361122263	0.744312525361	0.514733141087	0.591742870463	0.650789103459	0.686492486159	0.724058430931	0.700132309901	0.627483245711	0.576401043712	0.686797775669	0.705114222158	0.559699088986	0.586886350464	0.561228879212	0.685010158113	0.657476488346	0.686050848466	0.689210778227	0.67480094951	0.712103837966	0.747129954757	0.678434053414	0.545474378067	0.544644489164	0.758455643178	0.732936637364	0.663286903773	0.719060302101	0.66872262707	0.658933797992	0.701494711344	0.699492061821	0.686856313931	0.753994072594	0.670188556683	0.671986334738	0.715837000216	0.623235917098	0.653463463508	0.717292207592	0.618660648263	0.543371453099	0.57100336297	0.729428295999	0.591239342778	0.579205649486	0.528488997553	0.618409056069	0.676687214964	0.600459176771	0.654340296214	0.564590534187	0.576479839822	0.549871429131	0.623416773943	0.512507414773	0.529611945289	0.532009724057	0.526375663379	0.527295112401	0.530030209375	0.569990062335	0.528777215639	0.544680621932	0.536056537525	0.575854368682	0.580016269363	0.556854724958	0.550614526147	0.550767563783	0.692598543573	0.650832600056	0.566826481818	0.568864913874	0.612653412663	0.516304836312	0.532168618998	0.632097949787	0	0.54075230249	0.536851562272	0.569463322822	0.52576598351	0.562977205597	0.532321773013	0.531216853455	0.685664967701	0.610997367281	0.659584921606	0.690292524665	0.556567323563	0.691808364642	0.637810292703	0.536243820598	0.771157129626	0.773360540057	0.78388919851	0.603324025556	0.695549665426	0.62875179697	0.687846868281	0.521338036756	0.786673772823	0.575611667532	0.674777624725	0.652181098343	0.680638550333	0.671079997262	0.766123621092	0.541681025436	0.652589699919	0.669340640047	0.653583880084	0.680811775233	0.719887109394	0.648570563105	0.640337280107	0.666327595007	0.666687539057	0.757337232197	0.687674781183	0.683954048233	0.597371569248	0.685063361321	0.567221708734	0.533742341333	0.615823950269	0.548067507547	0.574387459375	0.509025895558	0.519846169143	0.745197878786	0.611786849934	0.568987827177	0.60004385748	0.573700058716	0.515638485679	0.68826673223	0.522627378661	0.527448721327	0.561193168351	0.534541364968	0.590713785732	0.50202460153	0.506803424995	0.571797292763	0.493958864345	0.536823930577
CS.242	0.531223978351	0.497638550069	0.547434416748	0.524890418462	0.524988322665	0.58212073651	0.539134219059	0.597248380922	0.541929453289	0.540314872793	0.540476812934	0.524773465153	0.539199389228	0.532982363623	0.530580164831	0.573942769904	0.733729890785	0.533410190678	0.617947993822	0.497435387834	0.740297754853	0.506351541781	0.573182555336	0.603167159207	0.637741752553	0.687985554954	0.641965090431	0.598101139534	0.553437010162	0.643795136806	0.667418755751	0.480954954756	0.554542104043	0.587336247994	0.665674242475	0.607632868862	0.620265452101	0.698415473817	0.63741111212	0.685778643075	0.697152709101	0.635308887769	0.525298235446	0.512135095227	0.755119080333	0.719969932103	0.607262555728	0.660609200004	0.641455948217	0.603556101904	0.657045535672	0.65336497326	0.609134752369	0.725814949462	0.621701559883	0.620774969255	0.682440547578	0.591761546499	0.616935127028	0.650276809028	0.596388930791	0.477737195314	0.530638635358	0.67931486393	0.538448137495	0.508227980601	0.466079570784	0.55740763561	0.617115760259	0.507960292011	0.580113391069	0.513774356675	0.519787704663	0.488966420955	0.613473269555	0.503231969064	0.485677507976	0.320868865842	0.495492345537	0.472528196295	0.486595524399	0.531377276632	0.439154197274	0.476497391267	0.453717008211	0.547705238349	0.515218458855	0.543291151595	0.475051857514	0.483667927048	0.663271860001	0.617886620009	0.528887030626	0.522936540595	0.57380497523	0.555969740467	0.597387519608	0.642473683326	0.54075230249	0	0.469335145052	0.56028858775	0.524310390615	0.5494538737	0.579862940519	0.483662375418	0.675799346961	0.540310474976	0.625971593877	0.658311816413	0.580307594362	0.628873599958	0.597760531115	0.554310488817	0.741027870922	0.744672389096	0.748983286936	0.562025438324	0.659061837541	0.551513115445	0.64424281106	0.520427280163	0.77629626737	0.53832574349	0.62449981138	0.625452570859	0.638233062326	0.622930229573	0.725459241991	0.472305691728	0.621289319272	0.606018403559	0.625122499159	0.62714828147	0.669768428621	0.571045935884	0.585635849398	0.634865952467	0.627107237304	0.714693298374	0.627281284092	0.637258569416	0.543021995091	0.631223592371	0.489134545198	0.53865462646	0.556625627708	0.503393335801	0.536555657163	0.485174957541	0.451463107921	0.690147858043	0.536808196657	0.556179809266	0.540739315768	0.560029098068	0.503506052664	0.624431690285	0.509401437922	0.505766617134	0.537770967519	0.476085504729	0.537141315816	0.411126040173	0.50016240178	0.506974549613	0.482538755292	0.478867951107
CS.246	0.543332090276	0.527957093835	0.576686503699	0.512998696615	0.532325036934	0.597846485898	0.519898802274	0.606537215707	0.559874182059	0.537730477847	0.577317706889	0.519934664006	0.56996697783	0.545136209198	0.534885265753	0.583968193604	0.734278187512	0.530132302763	0.633208032831	0.480784703279	0.725671952499	0.506366448104	0.579233662514	0.602788399202	0.642533617584	0.674112688612	0.61443080809	0.623607077333	0.560939933665	0.650223315923	0.662219992538	0.51169015511	0.530306888816	0.580669870239	0.64111058785	0.600626040197	0.595776240129	0.677324515182	0.637106535563	0.655324317956	0.69432900757	0.642074689029	0.498285767323	0.51134595102	0.732083897088	0.671604538546	0.589161639162	0.652403963684	0.623127495627	0.598564541417	0.640544866472	0.641227529992	0.603994185352	0.699408674984	0.620209948001	0.589980277762	0.673327773324	0.58960033373	0.603911072572	0.62062423742	0.593134161101	0.525765417	0.515119485483	0.693809104408	0.54792022336	0.529011997823	0.487813359784	0.590307988687	0.647062824911	0.551249424662	0.574427809605	0.530879529541	0.494725106835	0.507844129587	0.625533645358	0.479101945825	0.512980106784	0.466657390846	0.494562519439	0.510064680997	0.495438225801	0.546496617631	0.33571762936	0.473308481323	0.436213694211	0.554831006518	0.504108353246	0.53666471676	0.508857198193	0.47855760984	0.66029542872	0.622003652563	0.531201460986	0.520056463451	0.610377430309	0.569563126324	0.613714803367	0.651782900718	0.536851562272	0.469335145052	0	0.57496890198	0.522870501659	0.565881193368	0.567310640921	0.52436491501	0.666952687356	0.541277978584	0.604739949994	0.641212269001	0.605069369093	0.622395558967	0.561509602148	0.58038355777	0.726358042844	0.722415130416	0.744227344815	0.556971160635	0.671276164156	0.559245573594	0.619277545596	0.509211381954	0.760871300042	0.514025652924	0.609478263965	0.628413717467	0.611593370608	0.597129789453	0.705773632589	0.502148664285	0.621176728083	0.594495462613	0.626499482472	0.629083079882	0.653618803032	0.55725220635	0.568298148746	0.621487272954	0.604537418956	0.699800134362	0.613192703207	0.632792957534	0.533346514736	0.652900958932	0.551106756679	0.55971758335	0.596728206638	0.552290404761	0.557986096538	0.518941265971	0.490460072268	0.701425184859	0.553236152566	0.580143863211	0.556953599804	0.603161319984	0.517139308008	0.625426922399	0.529161183008	0.521210630019	0.586470668805	0.485630456333	0.58036514071	0.444472600841	0.530238649884	0.538818917102	0.479546152358	0.518880102264
L.034.M1	0.621663090153	0.563029336414	0.583663167492	0.546898501082	0.579029659441	0.646801862211	0.572085873259	0.60278054373	0.601485809436	0.562137819331	0.598294703109	0.577121229512	0.585988980302	0.592572033165	0.570348251698	0.606788572397	0.704893999373	0.568169859588	0.624391529982	0.545797530328	0.703993671767	0.579681422443	0.606433918366	0.617327924229	0.644855106167	0.677652517098	0.651836714969	0.637195944893	0.60351659223	0.632355309631	0.663078617522	0.580134864072	0.564360710327	0.608849792305	0.625210290831	0.617508006549	0.605611658364	0.635627658566	0.649599859789	0.641731283791	0.715150469358	0.624184791281	0.537681779282	0.582090372337	0.726567744248	0.716562350564	0.640173189499	0.631825537067	0.62699417533	0.639193640335	0.659899161077	0.6589614003	0.6133474534	0.678289201289	0.645345915235	0.626412041289	0.666225959532	0.617453123746	0.633952176208	0.643421363362	0.621863863828	0.553084692438	0.563836559696	0.621485807749	0.605963997408	0.569256004342	0.57147379221	0.576527758308	0.639878174931	0.58585069163	0.582236848755	0.617946573695	0.584507908084	0.548469438638	0.632388449592	0.561471261333	0.550922357954	0.572664199338	0.560786215886	0.587319455174	0.594252788363	0.567785498707	0.572424202372	0.582878588542	0.564169131668	0.596196184542	0.561405721277	0.630681752547	0.584811932556	0.534019824055	0.680931289077	0.603851708015	0.577758136587	0.616177440863	0.586018538177	0.579970656862	0.573720104108	0.608215335409	0.569463322822	0.56028858775	0.57496890198	0	0.56111377072	0.609029513043	0.597055203483	0.592499216062	0.653432806558	0.582443473885	0.649141031128	0.670990395208	0.580765968794	0.635809227312	0.606842049756	0.555860685934	0.71974581048	0.703154438882	0.721029981042	0.619194011685	0.658141851166	0.581516859611	0.641177111468	0.583105366764	0.730475689608	0.568440496255	0.632125869586	0.613082136575	0.609123012161	0.615783398069	0.690952863652	0.566846712315	0.589079259089	0.640749486119	0.669034264967	0.626004423801	0.631608353645	0.609254953855	0.618437879727	0.641341074245	0.613091046789	0.718086606411	0.622197107163	0.630444975014	0.584615082765	0.605977529293	0.584945965351	0.529147623793	0.602537233708	0.549894585744	0.580096785083	0.543804955129	0.585693951964	0.693613545428	0.597618775063	0.605748826492	0.597981514244	0.585203313419	0.570900783737	0.641746099679	0.549541000392	0.547544943765	0.577342021541	0.577301551435	0.592914893781	0.557601854634	0.583821805603	0.585256964313	0.566932280834	0.56723168669
CS.006	0.58024234599	0.532822698908	0.535527663245	0.555035243964	0.546823038876	0.59855774507	0.529431370815	0.610524266829	0.528613002027	0.522095617021	0.555213030262	0.529429559267	0.535174458787	0.485995529663	0.49476381967	0.574501453609	0.720760075306	0.549724029503	0.611950861092	0.531689146331	0.707935499757	0.489599683639	0.570504616754	0.626383022605	0.641517996123	0.64176466652	0.643804522592	0.584240955358	0.605425053065	0.651074068575	0.651962485447	0.543559822921	0.581846257293	0.585512396762	0.661161928436	0.570763700771	0.626284627999	0.6874318974	0.61775155275	0.668878410664	0.678270762194	0.648716889893	0.552270072725	0.563598625217	0.721713764458	0.680561864455	0.593248801158	0.675199618472	0.616018630169	0.642831643993	0.681501857173	0.662868476298	0.639012116758	0.704657893614	0.634182082649	0.642708925342	0.694203702849	0.620867466392	0.62157459477	0.657764459985	0.589457939901	0.525247509341	0.560913248782	0.682004663954	0.581625175145	0.559698771021	0.534128659791	0.600547668617	0.613259702746	0.592991488856	0.576250200286	0.598013100023	0.572984045086	0.514621812834	0.60371830101	0.518165314241	0.496624131014	0.530934021086	0.524793138601	0.533033743288	0.547318606015	0.583063988004	0.515960392286	0.51600078087	0.538642391048	0.599397127779	0.57237364689	0.59422548916	0.545422399554	0.533158511479	0.630196624937	0.585844137117	0.516284221975	0.541541591361	0.496528750003	0.517932512868	0.544311436463	0.578346756674	0.52576598351	0.524310390615	0.522870501659	0.56111377072	0	0.509888646348	0.526166124324	0.541665121454	0.628556215365	0.550564936299	0.606415318471	0.632948808451	0.532420863851	0.644595487	0.59788796008	0.518115781893	0.685897000323	0.726556765734	0.697966812607	0.61419483251	0.621069495439	0.569986645564	0.614312916979	0.522878808736	0.732727968465	0.588027690073	0.62860058578	0.58829171822	0.623383836132	0.632663431088	0.717102830365	0.522335551275	0.57606559044	0.58737300585	0.614741690605	0.616720855959	0.662373185205	0.594207707827	0.593215143529	0.637193580506	0.651894851705	0.704081200882	0.645345648825	0.6495080316	0.570973184452	0.638897890515	0.548364152211	0.511671297965	0.589099285816	0.532336957651	0.550329470976	0.530517405164	0.550587793257	0.683429970779	0.54207847671	0.561799469442	0.5880394481	0.551738581772	0.522223109445	0.61155537866	0.532664673037	0.518952381733	0.545157453033	0.522458239692	0.534737818807	0.518414725094	0.537401230267	0.491420874334	0.508345526925	0.509111036657
L.024.M1	0.576603520763	0.582431471279	0.63731816747	0.590861500009	0.625865526517	0.648391242419	0.573220780729	0.665685254847	0.594638949192	0.545368199487	0.635089004629	0.551785743977	0.563357182119	0.541158440459	0.544194161214	0.671679745699	0.75380451111	0.615267754573	0.697311846753	0.562606146392	0.755225797078	0.573536061298	0.62390748613	0.679356515555	0.703129396585	0.727000881372	0.722386584873	0.644569013223	0.635782596105	0.698245132544	0.681847729119	0.593563572355	0.634243966115	0.660700199518	0.711266086961	0.666964326214	0.666811211022	0.738452174346	0.702713766563	0.714107515548	0.727419756573	0.668226650756	0.590622800259	0.58346321789	0.747854424525	0.713072255453	0.662287420321	0.711825631663	0.684310283641	0.711818482634	0.718356900459	0.688275233489	0.686220150958	0.768793951057	0.664475364011	0.697603419	0.703819036298	0.686631349795	0.656128817872	0.701015641304	0.636132170211	0.548031140242	0.573685513405	0.725198430511	0.626363480105	0.595524808008	0.570775520487	0.637983497898	0.659366173549	0.623548451892	0.63827177403	0.635581666604	0.621296960089	0.538177476414	0.607236853795	0.524109451973	0.46386620391	0.560024702186	0.557245809555	0.549248794455	0.562851570428	0.591737031659	0.558265985976	0.525663400986	0.54751581699	0.644115285958	0.602364313888	0.613228599781	0.540060432076	0.565193085587	0.666249822701	0.674883543218	0.586873598823	0.615440889412	0.55910340113	0.562732069448	0.55115353149	0.619821219327	0.562977205597	0.5494538737	0.565881193368	0.609029513043	0.509888646348	0	0.60389901845	0.539106391878	0.693138923891	0.622412928225	0.652060146427	0.686580584626	0.570220593339	0.68752755445	0.666356359793	0.566312397948	0.756169247975	0.773377072276	0.773741520785	0.651953108924	0.683779666393	0.624991039555	0.678591367814	0.543716715253	0.771797819671	0.656950711098	0.679287427966	0.661097706696	0.686326521581	0.684672809926	0.750687496911	0.582155156891	0.675180269155	0.63910587815	0.664533079763	0.664585080447	0.706176321161	0.650496980445	0.643682061699	0.695542114137	0.696365267385	0.738118176357	0.678309560261	0.697264338233	0.602382098639	0.672956044664	0.548242215818	0.540683722599	0.623676439547	0.55857965953	0.579242879333	0.533161529471	0.533750380116	0.716295071592	0.57797694647	0.590096950315	0.619477423287	0.551842161376	0.484282373731	0.647741496239	0.54641429784	0.505258238936	0.483943950386	0.511311565272	0.485816965915	0.526430238559	0.519678250036	0.501338706519	0.514001503818	0.535344353525
CS.103	0.560202633145	0.568089407681	0.540522783219	0.570784311415	0.541435139775	0.541489440763	0.520446429077	0.624252523422	0.526375929292	0.568128744849	0.54376959644	0.568888894381	0.592303794741	0.532886639847	0.57313235003	0.608219588452	0.735283641165	0.581446404141	0.638407360779	0.577186516187	0.688923852795	0.522760147988	0.55921969452	0.586249674663	0.648656789426	0.682258598466	0.627748609126	0.615195435518	0.59848512508	0.650437721005	0.644850302759	0.570833244366	0.59615355505	0.538965381906	0.642051821393	0.567237858169	0.645579229177	0.634207785925	0.598428396377	0.679975549346	0.693951024126	0.630715759843	0.60045573192	0.591458316626	0.729104958783	0.693432673242	0.618925012726	0.653046730328	0.621009156561	0.599287310641	0.642532235157	0.653781703862	0.623665725939	0.66159540126	0.618364454478	0.622194092548	0.669883521379	0.604293944958	0.600103359872	0.614048990819	0.588299962881	0.60283625161	0.591456543831	0.683447547009	0.609597506102	0.608467160088	0.573912174957	0.642602845656	0.664815883418	0.599954613361	0.630441375027	0.577363368589	0.610148508508	0.605929218373	0.62980812585	0.58521113443	0.580115022413	0.597499835427	0.582388141634	0.584402981943	0.570492829726	0.604165319166	0.58921022122	0.539313313689	0.587428436632	0.593829394655	0.577500329618	0.553922434238	0.599548609522	0.600602483576	0.686755347101	0.589535679268	0.517789019008	0.531312403832	0.591417923618	0.552001486656	0.5802820208	0.649027152934	0.532321773013	0.579862940519	0.567310640921	0.597055203483	0.526166124324	0.60389901845	0	0.563089756597	0.648818962144	0.559699649469	0.620915281175	0.632436246897	0.592964270973	0.644575802444	0.60867316629	0.567599405637	0.706067676031	0.735781209052	0.716370162885	0.595450140579	0.666437244941	0.615967857031	0.641842619021	0.590779018993	0.737412005284	0.549854802114	0.632498656081	0.577329155183	0.641615310205	0.643909220728	0.735864072038	0.558457914491	0.550445169897	0.651344907122	0.64193534721	0.651236546695	0.672884931835	0.578251093827	0.621294835773	0.623198651052	0.621695152053	0.672388148864	0.621316151941	0.636149747502	0.608685037054	0.643324471082	0.615749517628	0.595735693271	0.667777160254	0.584614467371	0.547760304961	0.567158082246	0.578552735398	0.702695887656	0.634251441628	0.612950877528	0.63654372928	0.620537397732	0.564673737776	0.66832748863	0.594805668785	0.613139384849	0.60628175583	0.583247053308	0.633914335116	0.585739231813	0.579992072033	0.595931125675	0.568535550828	0.579224888917
