g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.034	1.89760522220957e-05	0.00303616835553531	9.48802611104786e-05	0.0364340202664238	0.00111958708110365	3.79521044441914e-05	0.0154275304565638	0.000872898402216403	0.000588257618884967	0	0.00191658127443167	0	0.000474401305552393	0	1.89760522220957e-05	0.0103229724088201	0	0.000322592887775627	0.0155603628221185	0.000626209723329159	0.000853922349994307	0.00637595354662416	0.00677445064328817	0	0.213461611446355	0.0254848381342745	0.00865307981327565	0.00343466545219932	0	0.00214429390109682	0.0283691980720331	0.0435879919541539	0.00630004933773578	0.000455425253330297	0.00117651523776993	3.79521044441914e-05	0	0.00269459941553759	0.000246688678887244	0	0.000948802611104786	0.028748719116475	0	0.000113856313332574	0.0140233025921287	0	0.00119549128999203	0.000208736574443053	0	0.00527534251774261	0.00381418649664124	0.00182170101332119	0.0048768454210786	0.000607233671107063	0.000872898402216403	0	0.000322592887775627	0.00525636646552051	0.0296405935709135	9.48802611104786e-05	0.0164332612243349	1.89760522220957e-05	0.000986754715548977	0.00483889331663441	0	0.0214619150631903	0.000113856313332574	0.00546510303996357	0	0	0.00392804280997381	0.000284640783331436	0.000227712626665149	0.00914645717105013	1.89760522220957e-05	0	0	0	0.000170784469998861	0.0111768947588144	0.00385213860108543	0.00478196515996812	0.0146874644199021	3.79521044441914e-05	9.48802611104786e-05	1.89760522220957e-05	0	0.00812175035105697	0	0.00506660594329956	1.89760522220957e-05	0	0.00013283236555467	0	0.0915025238149455	0.00315002466886789	3.79521044441914e-05	0.00039849709666401	0.00759042088883829	0.00557895935329614	0.000626209723329159	0.00474401305552393	0	1.89760522220957e-05	0.00673649853884398	3.79521044441914e-05	0	0	0.0599263729173783	0	1.89760522220957e-05	0	0.000436449201108201	0.0340430376864397	3.79521044441914e-05	0.000341568939997723	0	1.89760522220957e-05	0.000170784469998861	0.00713499563550799	0	7.59042088883829e-05	0.000189760522220957	0.021613723480967	9.48802611104786e-05	0.00165091654332233	0.0967778663326881	0.000683137879995446	0.00561691145774033	0.000113856313332574	0.00119549128999203	3.79521044441914e-05
T.CS.058	0	0.0347486520773866	0.000178401522359657	0.000931652394544878	0	0.000356803044719315	0.007116238503013	0.00235886457342214	0.000792895654931811	9.91119568664764e-05	0.00212099587694259	0	0.00176419283222328	0	0.000118934348239772	0.0720543926419283	0	0.000118934348239772	0.018058198541072	0.000118934348239772	0.00200206152870282	0.0779812876625436	0	0.00390501110053917	0.164030288614018	1.98223913732953e-05	0	0.007116238503013	0	0.00818664763717095	9.91119568664764e-05	0	0	0	0.00521328893117666	3.96447827465905e-05	0	0.00650174437044085	0	5.94671741198858e-05	0.00241833174754202	0.0197034570250555	0	0	0.00190294957183635	0.000317158261972724	0.000654138915318744	0.000198223913732953	0	0.00802806850618459	0.00580796067237552	0.00614494132572153	0.00235886457342214	3.96447827465905e-05	0.000535204567078972	0.00223993022518237	0.000198223913732953	0.000436092610212496	0.0227164605137964	0	0.0184942911512845	0.000118934348239772	0.00105058674278465	0.0475142721217888	0	0.00463843958135109	1.98223913732953e-05	0.00297335870599429	3.96447827465905e-05	0	0.00289406914050111	0.000773073263558516	3.96447827465905e-05	0.00551062480177609	0.000455915001585791	7.92895654931811e-05	0.000178401522359657	0	0.00112987630827783	0.0148667935299715	0.00142721217887726	0.000991119568664764	0.00553044719314938	0	0	0.000475737392959087	0	0.00677925784966698	0.00103076435141135	0.0490405962575325	0	0	0	3.96447827465905e-05	0.0866436726926736	0.0275531240088804	0.000832540437678402	0.000773073263558516	0.114573422137647	0.00227957500792896	0.020476530288614	0.00515382175705677	0.0135188709165874	9.91119568664764e-05	0.0041825245797653	0	0	0	0.000277513479226134	0.00558991436726927	0	0	0	0.018930383761497	1.98223913732953e-05	0	0	0	0	0.000118934348239772	0	0.000138756739613067	0.000297335870599429	0.0116357437361243	0.000178401522359657	0.00394465588328576	9.91119568664764e-05	0.00071360608943863	0.000614494132572153	0.000991119568664764	0.000218046305106248	1.98223913732953e-05
T.CS.001	0	0.00878155872667398	0.000617453347969265	0.0260702524698134	0	0	0.000205817782656422	6.86059275521405e-05	0	0.00397914379802415	0	0	0	0	0.00116630076838639	0.336649286498353	0	0	0.000274423710208562	0	0	0	6.86059275521405e-05	0.0103594950603732	0.000754665203073546	6.86059275521405e-05	0	0.0196899012074643	0	0	0	0	0	0	0	6.86059275521405e-05	6.86059275521405e-05	0.0208562019758507	6.86059275521405e-05	0.00377332601536773	0.00816410537870472	0.0292261251372119	0	0.0129665203073546	0	0	6.86059275521405e-05	0.000137211855104281	0	0	0.0021953896816685	0.012211855104281	0.00768386388583974	0	0	0	0	6.86059275521405e-05	0.0114571899012075	0	0.00157793633369923	0	0.00658616904500549	0.0545417124039517	6.86059275521405e-05	0.00109769484083425	6.86059275521405e-05	0.012211855104281	0	6.86059275521405e-05	0.0140642151481888	0.00212678375411636	0	0.0130351262349067	0	0	0	0	0	0.0204445664105379	0.00397914379802415	0.00130351262349067	0.00185236004390779	0.000205817782656422	0	0.00198957189901207	0	0.00343029637760703	0.000686059275521405	0.00445938529088913	0.000205817782656422	0	0.000754665203073546	0	0.170622941822173	0.0234632272228321	0	0.000686059275521405	0.0633232711306257	0	0.00281284302963776	0	0	0.00562568605927552	0	0.000754665203073546	0	0.0032244785949506	0.000205817782656422	0	0.000137211855104281	0	6.86059275521405e-05	6.86059275521405e-05	6.86059275521405e-05	0.00343029637760703	0	0	0	6.86059275521405e-05	0	0.021953896816685	6.86059275521405e-05	6.86059275521405e-05	0.000617453347969265	0.00493962678375412	0.000137211855104281	0.00226399560922064	0.00590010976948408	0.00116630076838639	0	6.86059275521405e-05
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	3.58431503739635e-05	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.041	0	0.00856586632057106	0.000551589876703439	0.00918234912394549	0	0.000194678780012979	0.02744970798183	0.00207657365347177	0.000259571706683971	0	0.00171966255678131	0.000129785853341986	0.000681375730045425	3.24464633354964e-05	3.24464633354964e-05	0.0522063595068138	0	0.000356911096690461	0	0.000778715120051914	0.00126541207008436	0.000292018170019468	0	0.00564568462037638	0.227417261518494	6.48929266709929e-05	9.73393900064893e-05	0.00249837767683323	0	0.00379623621025308	0	0	0.00045425048669695	0	0.00402336145360156	0	6.48929266709929e-05	0.00840363400389357	0	0	0.00668397144711227	0.0133030499675535	0	6.48929266709929e-05	0.00259571706683971	0.000227125243348475	0.00107073329007138	6.48929266709929e-05	3.24464633354964e-05	0.00405580791693705	0.00152498377676833	0.00603504218040234	0.00447761194029851	0.00103828682673589	0.00103828682673589	0.000778715120051914	3.24464633354964e-05	0.000746268656716418	0.0286177806619079	0.000162232316677482	0.013465282284231	3.24464633354964e-05	0.00188189487345879	0.0502920181700195	0	0.0127514600908501	6.48929266709929e-05	0.00921479558728099	3.24464633354964e-05	3.24464633354964e-05	0.00152498377676833	0.000940947436729396	0	0.0100259571706684	0	0.000292018170019468	6.48929266709929e-05	0.000129785853341986	0.000227125243348475	0.0390006489292667	0.000648929266709929	0.0009085009733939	0.0036664503569111	9.73393900064893e-05	9.73393900064893e-05	0.00317975340687865	0	0.00869565217391304	0.00139519792342635	0.0121998702141467	0.000162232316677482	0	9.73393900064893e-05	0	0.102109020116807	0.0176833225178456	0.000389357560025957	0.000227125243348475	0.0536664503569111	0.000843608046722907	0.00240103828682674	0.00473718364698248	0.0118105126541207	0.000129785853341986	0.0443543153796236	0	3.24464633354964e-05	0.00129785853341986	0.049805321219987	6.48929266709929e-05	0	0	0	0	0	0.000389357560025957	0.0617131732641142	0	0.000713822193380921	0.000194678780012979	6.48929266709929e-05	0	0.000421804023361454	0.0240752757949384	0.000129785853341986	0.00204412719013627	6.48929266709929e-05	0.000421804023361454	0.000811161583387411	0.00129785853341986	0.00171966255678131	0.0113562621674238
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.000132121728152204	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0.000528486912608817	0	0.000293603840338232	0	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
T.CS.080	2.35932523298337e-05	2.35932523298337e-05	0.000589831308245842	0.000117966261649168	0	0	9.43730093193347e-05	0	0	0.00358617435413472	0	0.000377492037277339	0	0	0.000165152766308836	0.0514804765836971	0	0.00143918839211985	0	0.00419959891471039	0.00582753332546892	0.00146278164444969	0	0.00698360268963077	0.249427863631002	0.0797923793794975	0	0.00353898784947505	0	0.00507254925091424	0	0	0	0	0.00122684912115135	4.71865046596673e-05	0.000519051551256341	0.000117966261649168	2.35932523298337e-05	2.35932523298337e-05	0.00125044237348118	0.0151468679957532	0	0.000212339270968503	0.00070779756989501	0	0	0.00025952577562817	0	0	0.00129762887814085	0.00353898784947505	0.00547363454052141	2.35932523298337e-05	0.000471865046596673	0.00174590067240769	0	0	0.0642208328418072	0	0.0505839329951634	0.000165152766308836	0.013330187566356	0.0323935354488616	0	0.00556800754984075	0.000117966261649168	0.00929574141795446	0.000141559513979002	7.0779756989501e-05	0.00858794384805945	0.000188746018638669	0	0.0115135071369588	0.00261885100861154	0	0	0	0	0.0154299870237112	0.000802170579214345	0.000613424560575675	0.00214698596201486	0	4.71865046596673e-05	0.00325586882151705	0	0.00181668042939719	0.000519051551256341	0.00495458298926507	0	0	0.000330305532617671	0	0.0867052023121387	0.0128347292674295	0	0.000424678541937006	0.0733986079981125	2.35932523298337e-05	0.0132358145570367	0.0196767724430813	4.71865046596673e-05	0.000566238055916008	0.00750265424088711	0.000188746018638669	0.000235932523298337	0.00634658487672526	0.0649050371593724	2.35932523298337e-05	0	0	0	2.35932523298337e-05	0	0.000283119027958004	0.00108528960717235	0	0	0	0	0	0.0109000825763832	0.0043411584286894	0.00176949392473753	0.00389288663442256	0	0.00191105343871653	0.0132122213047069	0.000471865046596673	0	2.35932523298337e-05
T.CS.007	0	1.20400693507995e-05	7.22404161047968e-05	1.20400693507995e-05	0	0	0.0902041995761896	2.40801387015989e-05	0.00847620882296282	0.000120400693507995	0	0	0	0	2.40801387015989e-05	0.136979869004045	1.20400693507995e-05	0.000481602774031978	0.00722404161047968	4.81602774031978e-05	0.000854844923906762	0.0776704873820073	0	0	0.155003852822192	8.42804854555962e-05	0	0.00191437102677711	0	0.0022876131766519	1.20400693507995e-05	0	0	0	1.20400693507995e-05	8.42804854555962e-05	0.00021672124831439	0.00941533423232518	0.000313041803120786	2.40801387015989e-05	0.00175785012521672	0.00156520901560393	0	0.00066220381429397	9.63205548063957e-05	0	0.00067424388364477	0.000108360624157195	0	0	0.000373242149874783	0.0255971874397997	0.0045150260065498	0	2.40801387015989e-05	0	0	0	0.0211544018493547	0	0.0196012329031015	0.000313041803120786	0.00724812174918127	0.0218406858023502	0	0	0	0.0156641302253901	0	1.20400693507995e-05	0.00709160084762088	0.000565883259487575	0	0.0140266807936814	0.000505682912733577	0	0.00120400693507995	0.000602003467539973	0	0.0335195530726257	0.000421402427277981	0.000156520901560393	0.000963205548063957	0	0	0.00183009054132152	0	0.0067183586977461	0	0.0279450009632055	0	0	0.000180601040261992	0	0.0817641109612791	0.00254045463301869	1.20400693507995e-05	0.000361202080523984	0.0194085917934887	0	0.000192641109612791	0.0358794066653824	0	0.000963205548063957	8.42804854555962e-05	2.40801387015989e-05	0.000493642843382778	0	0.058117414756309	0.0657026584473127	0	1.20400693507995e-05	0.000927085340011558	2.40801387015989e-05	0	0.000156520901560393	1.20400693507995e-05	0	0	3.61202080523984e-05	0	0.000349162011173184	0.000144480832209594	0.014050760932383	3.61202080523984e-05	0.00108360624157195	6.02003467539973e-05	0.0021792525524947	0.00268493546522828	0.00250433442496629	0	1.20400693507995e-05
T.CS.076	0.00212119951753109	0.00143492908538868	0.000291145031817993	0.000644678284739841	0	0.000353533252921848	0.0250384727363474	0.00985733893440918	0.0029530424655825	2.07960737012852e-05	0.000415921474025704	2.07960737012852e-05	0	2.07960737012852e-05	0.018154972341222	0.0618683192613235	0	0	0.0264318096743335	0.00164288982240153	0.00528220272012644	0.0556502932246392	0	0	0.0408850808967267	0	0	0.0208584619223891	0	0.00507424198311359	0	0	0.000103980368506426	4.15921474025704e-05	0.00170527804350539	0	0.00143492908538868	0.00544857130973672	0	0.000603086137337271	0.00469991265649045	0.03543650958699	0.000311941105519278	0	0.00124776442207711	0.000166368589610282	0.000707066505843697	0.000311941105519278	6.23882211038556e-05	0.0135590400532379	0.00230836418084266	0.0189660192155721	0.0042216029613609	0.000187164663311567	0.00155970552759639	0	0.00594767707856757	0.00047830969512956	0.038431144199975	0.000124776442207711	0.0307781890779021	0.000145572515908996	0.00149731730649253	0.035582082102899	0	0.0264110136006322	8.31842948051408e-05	0.0072994218691511	0.000145572515908996	4.15921474025704e-05	0.0142245144116791	8.31842948051408e-05	0.000228756810714137	0.0285322131181633	0.00135174479058354	0	0.000166368589610282	0.00051990184253213	0	0.0142453104853804	0.000603086137337271	0.00282826602337479	0.00524061057272387	0.000145572515908996	0	0.00411762259285447	0.000166368589610282	0.0202969679324544	0.00158050160129768	0.0142869026327829	0.000291145031817993	0	0	0	0.0910452106642266	0.00359772075032234	0.000124776442207711	0.000228756810714137	0.0807511541820904	0.0023915484756478	0.00282826602337479	0.00700827683733311	0.0279707191282286	0.000145572515908996	0.0123528677785634	2.07960737012852e-05	0	0.00933743709187705	0.0345006862704321	0.000415921474025704	2.07960737012852e-05	2.07960737012852e-05	0	6.23882211038556e-05	0	0.00131015264318097	0	2.07960737012852e-05	0	0.000436717547726989	0	0.0159089963814832	4.15921474025704e-05	0.00582290063635986	0.000124776442207711	0.00413841866655575	0.00879673917564364	0.0368090504512748	0.0147860084016138	0.00655076321590484	0	2.07960737012852e-05
T.CS.046	0	0.00111592772221984	0.000708184900639512	0.0169320571698356	0	0.000236061633546504	0.0289497403322031	0.0135413537061676	0.000128760891025366	4.29202970084553e-05	0.000107300742521138	2.14601485042277e-05	0	0	0.000922786385681789	0.277200738229109	0	0.00401304777029057	0	0.000257521782050732	0.00111592772221984	0.00210309455341431	0	0.0099360487574574	0.0781578608523971	0.000236061633546504	0	0.000708184900639512	0	0.00450663118588781	0.0210738658311516	0.000214601485042276	0	0	0.00257521782050732	0.000321902227563415	0	0.0121893643504013	0	2.14601485042277e-05	0.00536503712605691	0.0183269668226104	0	6.43804455126829e-05	0.000214601485042276	0	0.000150221039529594	0.000278981930554959	0	0	0.00158805098931285	0.0284990772136143	0.00435641014635821	0.000107300742521138	0.000278981930554959	0	0.000386282673076098	0.000257521782050732	0.0265676638482338	0	0.00141636980127902	0.000257521782050732	0.0085411391046826	0.0480278123524615	0	0.00137344950427057	0	0.00369114554272716	0.000150221039529594	0	0.0106871539551054	0.00227477574144813	0	0.0247864715223829	0.00459247177990472	4.29202970084553e-05	0.000836945791664878	0	0	0.0136057341516803	0.000622344306622602	0.00109446757371561	0.00130906905875789	0	0	0.000343362376067642	0	0.00193141336538049	2.14601485042277e-05	0.00697454826387399	0.000643804455126829	0	0.000128760891025366	0	0.132902699686682	0.0267178848877634	0	0.00186703291986781	0.0180694450405597	0.000193141336538049	0.0010086269796987	0.0269754066698142	0.000257521782050732	0.000686724752135285	0.0178333834070132	0.000150221039529594	0.000214601485042276	0.000171681188033821	0.00111592772221984	6.43804455126829e-05	0	0	2.14601485042277e-05	0.0406884415640156	2.14601485042277e-05	0.000643804455126829	0	0	0	0	0.0101506502424997	0.0121035237563844	0.00253229752349886	0.000107300742521138	0.000107300742521138	0.0012446886132452	0.000128760891025366	0.000772565346152195	0.00105154727670715	0.00253229752349886	4.29202970084553e-05	0.000150221039529594
