CS.313	L.005.M1	CS.245	L.002.M1	CS.099	CS.017	L.008.M1	CS.259	CS.005	CS.021	CS.043	CS.059	CS.261	CS.280	L.007.M1	CS.377	CS.155	CS.230	CS.269	CS.153	CS.067	CS.066	CS.382	CS.161	CS.287	CS.334	CS.381	CS.367	CS.388	CS.305	CS.236	CS.375	CS.205	CS.378	CS.232	CS.125	CS.380	CS.302	CS.376	CS.126	CS.128	CS.282	CS.374	CS.136	CS.224	CS.182	CS.178	CS.183	CS.147	CS.386	CS.214	CS.256	CS.323	CS.389	CS.148	CS.129	CS.348	CS.395	CS.254	CS.385	T.CS.025	T.CS.067	T.CS.071	T.CS.023	T.CS.014	T.CS.038	T.CS.059	T.CS.041	T.CS.019	T.CS.024	T.CS.035	T.CS.022	T.CS.029	T.CS.072	T.CS.016	T.CS.115	T.CS.161	T.CS.111	T.CS.122	T.CS.107	T.CS.147	T.CS.129	T.CS.128	T.CS.105	T.CS.126	T.CS.110	T.CS.178	T.CS.100	T.CS.180	T.CS.134	CS.088	CS.238	CS.237	CS.241	L.024.M1	CS.082	CS.006	CS.356	CS.103	L.034.M1	CS.246	CS.110	CS.085	CS.242	CS.015	CS.150	CS.311	CS.191	CS.387	CS.347.0	CS.345.0	CS.274	CS.228	CS.234	CS.338	CS.233	CS.363	CS.346	CS.164	CS.336	CS.331	CS.343	CS.080	CS.112	CS.223	CS.319	CS.318	CS.194	CS.361	CS.163	CS.322	CS.320	CS.202	CS.321	CS.339	CS.270	CS.390	CS.253	CS.145	CS.326	CS.393	CS.262	CS.255	CS.370	TFS.021	T.CS.043	T.CS.031	T.CS.049	T.CS.055	T.CS.026	T.CS.045	T.CS.066	TFS.027	T.CS.064	TFS.025	T.CS.036	T.CS.061	TFS.020	TFS.022	T.CS.157	T.CS.152	T.CS.158	T.CS.109	T.CS.095	T.CS.166	T.CS.141	T.CS.151	T.CS.142
T.CS.161	0.494499793947	0.568930829431	0.608065718736	0.66432848754	0.546169662556	0.617193817738	0.644635074872	0.547277829627	0.496411419336	0.612907753946	0.606999559888	0.565933726563	0.513344080693	0.535036913122	0.539156957152	0.630698759943	0.557580281742	0.692230368548	0.738161825283	0.564871212157	0.745694791645	0.608314999065	0.603959394383	0.67055593822	0.597772821146	0.675060802583	0.556102945607	0.713152805154	0.723279752375	0.551098824849	0.690620624729	0.640407019001	0.687601116023	0.670706055598	0.529242365919	0.619707439242	0.567346430004	0.71149027361	0.625810669839	0.568098240917	0.606101144591	0.670063442138	0.649040872204	0.615643371349	0.747149306159	0.566019024341	0.609972485803	0.714174858873	0.639557944873	0.683265598099	0.659181619244	0.62568015496	0.620904337816	0.640853755016	0.654312313938	0.541164451262	0.59648796281	0.621964194652	0.627034524916	0.631309153709	0.5661827648	0.596888814453	0.577404996767	0.74560235478	0.580856169833	0.538640069188	0.586637561667	0.557064453947	0.602692057311	0.575055954391	0.578506495783	0.602709754897	0.598939998658	0.558803262717	0.586686353189	0.497576532696	0	0.556607377305	0.538671346173	0.53044785511	0.503046775788	0.539235561748	0.509092695137	0.52100515944	0.524177186348	0.502468623093	0.501580936974	0.536878087421	0.551387361176	0.564852456081	0.702067269857	0.588142072429	0.615848328895	0.580162944456	0.598581985873	0.517469192857	0.554863282234	0.699187691594	0.571054294768	0.571633986354	0.51281390353	0.605460857882	0.504101492408	0.50743298079	0.629073835104	0.492390414801	0.639143851018	0.563136829068	0.599077178905	0.686276469636	0.747582866498	0.662566513836	0.600960630134	0.651594278307	0.582574644482	0.545754943745	0.628519720305	0.732565028368	0.705641565948	0.614615550586	0.539102037141	0.652807268022	0.607621967681	0.605974287839	0.636226158493	0.646162901991	0.642007718029	0.731382598746	0.692395482927	0.630222827474	0.673104002971	0.567162516145	0.662755519213	0.617518661615	0.674125053168	0.640889569379	0.642695301077	0.695613822872	0.58855626241	0.557612089814	0.665739400374	0.642171345615	0.577897620571	0.636149173312	0.635155077463	0.588836411205	0.573830404854	0.61677428479	0.561051546019	0.692765929966	0.607513145271	0.531516496465	0.588652712804	0.543279722212	0.624347712322	0.522010238873	0.631095874467	0.537206651722	0.52966030652	0.570000643408	0.543702534955	0.533693541181	0.506510740152	0.510544206673	0.553553126309	0.608405364262	0.541050655288	0.605644947437
T.CS.111	0.518511884306	0.464224608733	0.514404529712	0.61683747971	0.550447539445	0.576483384348	0.657671320286	0.456043127995	0.564928899891	0.617702922346	0.60540443325	0.54517194413	0.469605052867	0.480800388592	0.461941409851	0.674376472992	0.568531864002	0.697352385091	0.745309961515	0.607796949609	0.746325916514	0.57267775804	0.485706133432	0.676822801665	0.638256721583	0.702365046054	0.560029098561	0.723021485813	0.679700712912	0.496485287875	0.726108168853	0.587926652622	0.682449204717	0.682295551307	0.581636080684	0.625547144325	0.510789029654	0.697852889165	0.641202209687	0.492796862201	0.563462242293	0.687416662333	0.665909141666	0.644182305908	0.751338910195	0.590580392977	0.573695371049	0.734451795741	0.652362220881	0.681469511424	0.631437782736	0.659272647886	0.622153351216	0.640170670348	0.686872106398	0.590245742531	0.629009170929	0.65821565758	0.636250450757	0.652495340637	0.50906050546	0.4920431905	0.525283205076	0.722825957574	0.549329155747	0.585396510578	0.625755441861	0.510523235764	0.615200477768	0.516478495623	0.496919547638	0.549406565432	0.618961034701	0.546552877882	0.545171409096	0.49858285084	0.556607377305	0	0.473714695447	0.435754483739	0.479378220707	0.500568938698	0.5724219964	0.621532641476	0.483405320458	0.513667211401	0.536714519325	0.546300083189	0.570122999136	0.479256346904	0.598819013336	0.555487975701	0.668882487847	0.520307123815	0.494840354586	0.598214306215	0.511998879028	0.662640604533	0.601331702873	0.551186852359	0.516806101694	0.645312902557	0.595080740014	0.471314124229	0.56116889544	0.589615960789	0.574244445592	0.507274413742	0.564050208778	0.690236904555	0.769684355691	0.646333561758	0.637453804717	0.675139360734	0.640263819761	0.62066595831	0.621608819328	0.755235575066	0.727785241712	0.556288453332	0.585851548618	0.630189014662	0.593832596547	0.653592873371	0.628454581224	0.653773551635	0.656636919879	0.732681604662	0.638467639133	0.647631847771	0.678820004409	0.578274156999	0.622248129732	0.490731555928	0.61917548362	0.650489903666	0.645214401004	0.738901324992	0.538548056104	0.612772467339	0.661179816504	0.621926173804	0.608850007061	0.640280370597	0.508983781731	0.481701013821	0.497308839916	0.62471204984	0.476852903233	0.675428414766	0.502463375057	0.494199753394	0.486649246714	0.471523458492	0.523402086268	0.560855386418	0.549593882509	0.489027928532	0.492329310767	0.486576677061	0.48030137108	0.461267604725	0.484886823657	0.48987724554	0.463516021942	0.475374931029	0.4276977747	0.476447221798
T.CS.122	0.491257673333	0.488874684048	0.575176356144	0.645761674494	0.553899798896	0.598218532155	0.640389302925	0.46377480414	0.513756050395	0.596221476763	0.588929252841	0.518388844562	0.450902930454	0.463535000695	0.488771617151	0.618337183054	0.513025091083	0.688800598093	0.740614983074	0.575217250734	0.74916822617	0.617936274975	0.497673547135	0.671350196574	0.597905422045	0.690578222807	0.495411531517	0.727607842234	0.671262274576	0.433755025851	0.704159737486	0.571634533873	0.661323414167	0.695609366934	0.544433734414	0.618633582687	0.487114979676	0.689968240506	0.626560750363	0.467074838112	0.547515417246	0.654629054136	0.625358778664	0.613927526377	0.751745691602	0.533725212076	0.556126446042	0.727438616697	0.623605420621	0.703818646921	0.598938671797	0.639407578384	0.562683058589	0.615308212241	0.679041884569	0.597596940879	0.570402555725	0.610818303749	0.602908536487	0.592894653071	0.505125547085	0.478312106424	0.454981582135	0.737084993814	0.536449743866	0.524276893397	0.632804020751	0.512836175628	0.600148540952	0.501587093108	0.481048350994	0.546814457397	0.585494093204	0.488341550473	0.520044699048	0.463784807734	0.538671346173	0.473714695447	0	0.412935134931	0.476289806844	0.469934210219	0.513613075387	0.570898888074	0.394584418185	0.503164460373	0.474467506027	0.526368039271	0.546722288952	0.465109594594	0.66941903212	0.580667973151	0.64770317978	0.532009724057	0.560024702186	0.529391543143	0.530934021086	0.664558578005	0.597499835427	0.572664199338	0.466657390846	0.637309297875	0.553787963547	0.320868865842	0.614088130714	0.564306990228	0.602934749678	0.469534286204	0.530909994726	0.683698580401	0.76253501667	0.625230715696	0.623013902997	0.657800024552	0.604083026385	0.613227805466	0.622144840321	0.737859604958	0.73700348251	0.560456128577	0.52942408275	0.613097230932	0.592398323331	0.65751566361	0.617795508698	0.608178446688	0.616253904318	0.722881917317	0.653385079463	0.645845533049	0.653163299909	0.565135841658	0.645301431697	0.506619465299	0.615684551416	0.623328087355	0.630659766632	0.728293780161	0.515219677449	0.573009343898	0.667551617808	0.637565349899	0.56540739537	0.609240771475	0.566492755785	0.487778873934	0.506431532538	0.603183948673	0.524403319098	0.703257477205	0.551699352814	0.49069234761	0.510119905959	0.49006654631	0.508823240135	0.550200655884	0.527130823917	0.421591268429	0.419446567243	0.533892500439	0.457629863293	0.380067975616	0.453006498728	0.488690975721	0.430553878972	0.557214278489	0.489931676194	0.537700039008
T.CS.107	0.490464615991	0.452051626311	0.551495452261	0.655726717001	0.544127548561	0.576121477094	0.664973531293	0.464000274359	0.503814877623	0.637240520947	0.626356447583	0.515065721753	0.440553721435	0.444425316184	0.455186232454	0.668791640299	0.546181076171	0.714952356061	0.771664954854	0.61905130841	0.789921383832	0.599500743849	0.516336585735	0.700329441894	0.649210114854	0.718928977176	0.519023506656	0.760772813393	0.714847705611	0.430610845495	0.7250777396	0.615826406458	0.684014385797	0.711993659081	0.571339412144	0.624555077257	0.474126733073	0.734816154343	0.659999666306	0.488849028109	0.550367707611	0.677367716917	0.676581300956	0.655722287172	0.768160488116	0.576231068055	0.581846074287	0.762465033705	0.660249760713	0.713682372415	0.64361805222	0.662358799209	0.612023039469	0.649282987065	0.702862056925	0.608278469635	0.607847178428	0.65413283034	0.635717378151	0.636542297496	0.512289489807	0.506033785815	0.492393639939	0.774142688758	0.566929797273	0.533526017053	0.652825557073	0.520460932201	0.62376798451	0.529771071048	0.495059027852	0.575583722934	0.635415832543	0.521336557083	0.55149931326	0.441043642081	0.53044785511	0.435754483739	0.412935134931	0	0.41890670749	0.465472758475	0.525492690907	0.581245162463	0.402044337287	0.482705069407	0.462582021435	0.526944058351	0.544156086406	0.471804181628	0.634530418554	0.560517433747	0.673963570054	0.505453085554	0.529802859749	0.565050122353	0.518894157398	0.707209845236	0.594911268844	0.556254824672	0.447186002101	0.675586564997	0.560698484513	0.451175981948	0.559609123542	0.58675865167	0.600031027651	0.489572267895	0.592460594787	0.713364328648	0.796588939778	0.670596218634	0.657852459202	0.68173435226	0.631723079212	0.632930778145	0.668098944927	0.771940927745	0.764712163828	0.591538743291	0.57739952326	0.660789143676	0.62711321798	0.682543060984	0.653898288654	0.649875115538	0.662155857165	0.749859813301	0.673844717038	0.670027473298	0.683090603596	0.591907883995	0.653745471805	0.484659855407	0.628954050038	0.66711757746	0.651542525914	0.768481789638	0.509867953845	0.617512181451	0.677615359539	0.672654474254	0.597746744581	0.656934032579	0.573314180527	0.51656550271	0.530925280966	0.651797773258	0.508551934623	0.723883263369	0.550887523015	0.474546968152	0.47136794922	0.505666332783	0.53308960691	0.562664875074	0.557786245281	0.430025926731	0.438006242268	0.510192865969	0.469533956196	0.381352246357	0.401298447303	0.45432171947	0.437377456845	0.531309669783	0.450976838462	0.5048117268
T.CS.147	0.468035313057	0.436469031332	0.591055075898	0.678225341694	0.511187009077	0.570222692173	0.697299804623	0.456692572904	0.503533811762	0.664450257698	0.624560662142	0.520976568233	0.435000980272	0.456955410724	0.413682694515	0.696341332494	0.553706175713	0.754716521534	0.801552340302	0.627948833075	0.796050953185	0.612977421863	0.562119375394	0.734824649885	0.653640438918	0.726562740964	0.547061912853	0.777977470449	0.734162106693	0.476789010472	0.744026116307	0.675563387218	0.726210207023	0.718853436933	0.567881963433	0.686508937982	0.505230629965	0.760822002568	0.699938790183	0.559331150482	0.601585357098	0.718342512023	0.69488763144	0.672635940595	0.794907538927	0.623714082785	0.620535582807	0.784559244196	0.688091407787	0.744330670081	0.680106642407	0.682486929736	0.653081126904	0.69210426577	0.71899388148	0.622665125961	0.633789129943	0.677418983	0.693099268144	0.667605825346	0.565229966628	0.541336139595	0.52823667339	0.793215709782	0.572166269665	0.526345002938	0.629304776349	0.561108773918	0.671066839694	0.580221290959	0.535901410752	0.605179780205	0.662044933263	0.548455590627	0.575392326843	0.42051001457	0.503046775788	0.479378220707	0.476289806844	0.41890670749	0	0.474635708318	0.506403107245	0.558986500956	0.492963821688	0.471328939556	0.464457512018	0.508400511464	0.583530108087	0.494219435084	0.66472589485	0.574247933698	0.711145632053	0.481955078116	0.52366085446	0.565863217102	0.548990463153	0.734790348534	0.562426020432	0.581336761207	0.518524252274	0.678717651783	0.570136996951	0.500442481941	0.573453941733	0.602202581329	0.641030847422	0.482432995858	0.62570763636	0.733175452887	0.810766056417	0.71690253869	0.670171291438	0.715259235086	0.671388627968	0.616572994646	0.684082996902	0.802724558107	0.767139802176	0.621662464419	0.570424763495	0.693246879537	0.645508835209	0.68900382725	0.690660614059	0.689601992501	0.688961692495	0.775929412378	0.715713012935	0.705089842985	0.722288751966	0.600362263645	0.678939319024	0.527741146155	0.6681738329	0.688517599532	0.692699133543	0.762530406888	0.595369495953	0.644536017188	0.710732952759	0.691269919891	0.622087254811	0.68645619477	0.572720878294	0.537623794154	0.540771669247	0.678550544135	0.517664343132	0.741325647192	0.576829712124	0.436083928306	0.515524383018	0.494709415116	0.596314040043	0.534540492167	0.61028616577	0.437381928213	0.435501081418	0.51902713328	0.512663542593	0.463196120751	0.405805182671	0.387086187805	0.504196571787	0.524459293782	0.445857384397	0.534729783664
T.CS.129	0.508887291054	0.519127341676	0.607312901401	0.670494203113	0.577129125537	0.594120546479	0.698134173062	0.475968278134	0.511518053447	0.6536409769	0.611711768703	0.535159567403	0.432895156254	0.479918695852	0.508472259668	0.644318187143	0.546049076752	0.711288266237	0.774474005408	0.596238562935	0.762380903609	0.623371900934	0.574602308555	0.703392433295	0.614668383261	0.702103550603	0.527629029772	0.744115832549	0.71293434396	0.483006694184	0.718978771981	0.64921774535	0.693919929405	0.711221768722	0.543229492743	0.648715344594	0.539185192206	0.731062886899	0.657379146532	0.526634561666	0.583928110511	0.681150426023	0.664190259245	0.64193837017	0.763216065427	0.58178847087	0.572519917611	0.744289971525	0.658941501708	0.719920888014	0.637548213209	0.654811026679	0.613123292471	0.651402618261	0.691810351001	0.637885218748	0.595698182602	0.631779213066	0.646524486928	0.63823468604	0.561427763474	0.585797753024	0.548484158579	0.753246285694	0.538856207492	0.511482045524	0.649934567982	0.575497982658	0.638129808493	0.563646237192	0.558454974072	0.612091025872	0.637445454404	0.536348945701	0.544226213358	0.44946581138	0.539235561748	0.500568938698	0.469934210219	0.465472758475	0.474635708318	0	0.50208380527	0.562399170681	0.483252810202	0.488454635788	0.474710202383	0.541019741634	0.575281593849	0.514920752356	0.677824923653	0.596400112493	0.671722218979	0.505456202006	0.571237141099	0.555180894008	0.557140211902	0.69964153619	0.57888168936	0.589701133185	0.514876093043	0.664228724318	0.58234854173	0.494517522335	0.583284158585	0.581719911108	0.623562662561	0.513392969704	0.622852873969	0.720352086028	0.781530040826	0.68890318497	0.656890828148	0.67202890159	0.633706129483	0.617182331527	0.648991280092	0.785729714815	0.753589918557	0.609306815656	0.553521872249	0.676972304017	0.638831780074	0.656537463184	0.642351277547	0.658677548244	0.656817434231	0.756049349963	0.67829626543	0.662711123048	0.686382906088	0.603477022254	0.662475682082	0.55511176905	0.659936669125	0.633943055075	0.672662628661	0.733292436435	0.560319702596	0.61479611185	0.683886805113	0.663294588664	0.602697714739	0.644825035038	0.612484756271	0.553014039199	0.574505912319	0.664702838441	0.559069340506	0.727248004793	0.590768449519	0.496358894045	0.546634677655	0.544595789534	0.590785071753	0.572206763689	0.617715911602	0.46978277349	0.472670396666	0.533536491594	0.507858666847	0.45654925494	0.44633627695	0.476623426125	0.481746439286	0.582541309494	0.506543846397	0.574947109679
T.CS.128	0.547376383807	0.582820108496	0.64353351145	0.635002370194	0.582690395723	0.627807633178	0.639368548402	0.551383029911	0.517084127642	0.593740248454	0.590690619113	0.561521635114	0.491911111785	0.539759039658	0.575441313685	0.58571464264	0.508393978097	0.673695552887	0.726200247094	0.574682772694	0.727075160858	0.652270731293	0.594535741931	0.661030996062	0.580068848026	0.671720296482	0.524554339138	0.727929999644	0.739820454163	0.533282767043	0.677767558216	0.640411191911	0.663506255813	0.690988243084	0.545134847097	0.616899897793	0.544849971715	0.699034034349	0.624089542556	0.551104107574	0.571021504376	0.639057271653	0.644268282876	0.61662659933	0.739888993504	0.519237802417	0.589040760746	0.700660233991	0.594862783652	0.667202310927	0.639329657697	0.615374829014	0.557032967447	0.599109273683	0.670647743886	0.597049237835	0.537401048917	0.582418127349	0.611483129993	0.588072165046	0.55659418444	0.599931230257	0.580922344769	0.761167313746	0.562578750184	0.478957585435	0.619681167381	0.580076689216	0.643782080035	0.573780878429	0.556216652041	0.617488165212	0.612705143209	0.525830704114	0.561572744024	0.475349110002	0.509092695137	0.5724219964	0.513613075387	0.525492690907	0.506403107245	0.50208380527	0	0.525822942764	0.511416814929	0.511263367504	0.482220188245	0.546117323397	0.563374124206	0.563513698979	0.711687588307	0.599946462466	0.622038632609	0.569801774291	0.629114314951	0.533163097698	0.578463536669	0.698983352178	0.567059152092	0.576850588972	0.537136967649	0.617847832248	0.531137381265	0.522528666065	0.657102292169	0.534619203431	0.654433026286	0.57580430397	0.602184916653	0.686024907086	0.745128695898	0.661819138103	0.628814884778	0.617883980285	0.589129520013	0.592678810365	0.618219855718	0.721665745342	0.711128427419	0.60250713177	0.513261612603	0.622572072667	0.610472169997	0.632941546225	0.596169109026	0.614261922953	0.622648839829	0.72359866838	0.670279230942	0.634536998462	0.655275155128	0.575120776732	0.67288775481	0.618676654571	0.677004781358	0.633151342435	0.63055803571	0.705954429746	0.588721648147	0.583121394869	0.67171603468	0.632923101602	0.570299361288	0.617166824883	0.627216473192	0.592691312791	0.581348220806	0.638327125831	0.575027775958	0.70224934284	0.624164234501	0.53610265011	0.592805515333	0.567173479482	0.612100062542	0.560008501267	0.607347887817	0.527696507007	0.509932026365	0.591860830919	0.531678498217	0.515310498496	0.523997438449	0.537086849903	0.52183226469	0.641796293104	0.59204414439	0.657122052942
T.CS.105	0.563139778779	0.63665130294	0.666947028582	0.669518862014	0.556224910453	0.644213290798	0.708202528983	0.609343796775	0.509100887412	0.660194066808	0.645695464208	0.584038316863	0.533359930592	0.573070808076	0.60933041298	0.660998951704	0.600016794741	0.728432172793	0.770859064222	0.595328535439	0.755176084255	0.651985598562	0.703425094915	0.701231091855	0.659250067334	0.749522115596	0.622175584437	0.754863048526	0.775063827654	0.572871150405	0.681222105717	0.709638584052	0.755356047253	0.707344692574	0.567785608951	0.709860610274	0.630798671619	0.762101350742	0.704017813547	0.6349518106	0.666983854368	0.722310391537	0.699952110976	0.653920477836	0.786220316174	0.629940215729	0.660271596994	0.75745525859	0.700803182994	0.716792024729	0.709436080198	0.708905530016	0.668145404385	0.685606421802	0.732673586845	0.633124066314	0.621111852251	0.642102177707	0.693328681498	0.654731107912	0.636821699231	0.632632398672	0.636626578323	0.771863571092	0.607116184849	0.496016213324	0.592483221448	0.63995745113	0.67486506823	0.631684661884	0.63119436897	0.676445225291	0.620975323951	0.587615245216	0.657365245444	0.506326209937	0.52100515944	0.621532641476	0.570898888074	0.581245162463	0.558986500956	0.562399170681	0.525822942764	0	0.580515738657	0.543292525581	0.501774242443	0.555820115777	0.538524391709	0.618101652651	0.723355936026	0.622463913947	0.640524400104	0.598696997186	0.65353538774	0.530993853676	0.611188106974	0.726472817921	0.589798891973	0.649991377241	0.572210035272	0.659269582387	0.539444453041	0.544613888065	0.654010730076	0.570706821287	0.68517349646	0.600116544879	0.686605034333	0.727538474054	0.765844023345	0.731095000101	0.629075917778	0.664825217649	0.631465065916	0.580118090286	0.693753842355	0.747810602866	0.705088988895	0.677854694441	0.56954285226	0.707758425092	0.633624992881	0.653047960558	0.707662443626	0.719194514008	0.705110596021	0.795191704789	0.729529229696	0.65118265902	0.740380599018	0.665862890192	0.710152958642	0.642988265729	0.71930084415	0.709560802203	0.700081006796	0.744568912863	0.664109100724	0.649322415585	0.698309588078	0.725485446567	0.628239099925	0.697689125975	0.679407169472	0.662143765291	0.636438179417	0.697070684112	0.633224857417	0.747928949673	0.669654008642	0.581139495197	0.676521935351	0.618567397511	0.699564763153	0.533501078403	0.694208051053	0.560267994699	0.558455809512	0.613176624033	0.603385349347	0.581095607852	0.562028790603	0.573804807304	0.605278701111	0.676357913248	0.643981643365	0.689481675857
T.CS.126	0.488217750896	0.507167370595	0.565657882692	0.653074081201	0.563472596754	0.60522534606	0.620761172426	0.495504881095	0.502326566564	0.600892665072	0.587485521818	0.530277560534	0.45394502623	0.475537430961	0.507079316074	0.594029443359	0.513055000901	0.681283986318	0.732169044057	0.554746893447	0.745019836458	0.6043202232	0.482154061655	0.674018212974	0.600824972127	0.675717025925	0.50569501835	0.722723616317	0.669566094129	0.405509462308	0.706684656641	0.571226203585	0.65476577512	0.698270284235	0.520259618085	0.589072390674	0.46481734303	0.695172997091	0.625927601837	0.448730900135	0.512940941383	0.627177300082	0.656974367071	0.611973683143	0.737462648518	0.511236020142	0.557294599532	0.718990979979	0.622757524464	0.68091621537	0.573992205639	0.612181962249	0.532599440335	0.607455874202	0.659492802694	0.567478846657	0.568463497162	0.597723188205	0.575654465094	0.582410697317	0.493895941212	0.513226599667	0.44524801313	0.724308223188	0.56948628557	0.52712429062	0.612118863814	0.506367543766	0.576572167005	0.508501467938	0.488067028979	0.535341001722	0.594389423114	0.481983306309	0.528735306173	0.460402023928	0.524177186348	0.483405320458	0.394584418185	0.402044337287	0.492963821688	0.483252810202	0.511416814929	0.580515738657	0	0.497300197808	0.450100127978	0.536439868343	0.533643694638	0.472679093343	0.660147103075	0.554749674807	0.630367102935	0.528777215639	0.558265985976	0.513580669166	0.515960392286	0.666699289592	0.58921022122	0.572424202372	0.33571762936	0.634739561704	0.530630804318	0.439154197274	0.61340698166	0.557097249563	0.586817843625	0.479459188439	0.535980234702	0.687134948767	0.765613794868	0.61976168593	0.627338428928	0.641715877168	0.597692939231	0.603292412821	0.6169737577	0.728541107664	0.731692239798	0.559561867339	0.517607178595	0.615630411529	0.588041387264	0.654217937359	0.591448539203	0.58829203691	0.605475836379	0.715552119576	0.632626265525	0.631802380602	0.65434052868	0.551473810171	0.62694034129	0.495564131333	0.603049740835	0.613605298385	0.612729979628	0.723904296447	0.480833773435	0.562103757876	0.651265861482	0.64151089886	0.552189638425	0.601045991643	0.573862778692	0.517404081822	0.537517262151	0.623672672225	0.53257339311	0.707358295266	0.557955648542	0.498071889849	0.485545250598	0.491264877834	0.505217595734	0.561614760139	0.503325100673	0.4616675363	0.436724870371	0.538456586672	0.474279226341	0.392448839083	0.441271950925	0.510461213103	0.421939552736	0.571543939725	0.501108436444	0.550734552031
T.CS.110	0.462845811254	0.513947963627	0.55894141465	0.66264127226	0.55526137616	0.579751338352	0.645410220444	0.498165882429	0.493159090858	0.636020613058	0.592086913977	0.533411738809	0.447469264463	0.493971709438	0.500786584398	0.657885872862	0.55636696482	0.706056432047	0.757046731172	0.602832304898	0.748581154287	0.612315077349	0.598632385606	0.689501589852	0.60602290271	0.706886651539	0.536365381066	0.740139281819	0.727994821905	0.498679122504	0.704508683153	0.641599140091	0.713999476962	0.707047133256	0.538985074013	0.65560803527	0.523355612714	0.735772733109	0.655453858017	0.543586990576	0.606819214999	0.67675950648	0.659941569101	0.634098133773	0.758253036279	0.590881227545	0.605886546553	0.738447047233	0.671171892511	0.701167412855	0.667755621732	0.662313229752	0.646727129973	0.658790043926	0.679228572188	0.592403534695	0.592419293748	0.647718617235	0.656974103308	0.660888029305	0.55720027014	0.57740561036	0.55513552345	0.754940844873	0.552360660038	0.508889961121	0.613575079926	0.555511750051	0.620656453589	0.558615922831	0.550773922952	0.59082816707	0.610657747921	0.525344799858	0.565126423515	0.46178537163	0.502468623093	0.513667211401	0.503164460373	0.482705069407	0.471328939556	0.488454635788	0.511263367504	0.543292525581	0.497300197808	0	0.466934866674	0.515300368085	0.559280296177	0.537432859493	0.664884345477	0.606394421076	0.659745281381	0.516438728346	0.569786580562	0.53311664013	0.557739150869	0.695470306696	0.577297130208	0.569932378389	0.513631205866	0.651540266131	0.530074807261	0.498864721554	0.569058915248	0.567781295635	0.632060408567	0.530683569516	0.613555510315	0.713749920622	0.767674631471	0.689772850984	0.62609901971	0.663616875088	0.624654264215	0.587342356706	0.64313111028	0.760507912436	0.725667818253	0.613733964954	0.564814042748	0.680797792647	0.622164942295	0.641807802536	0.651831668061	0.669557382224	0.667955729729	0.759450675237	0.687616964282	0.657215188915	0.695027908947	0.588140026481	0.649929024444	0.575509872129	0.671140347101	0.660792943851	0.651833379394	0.744948753655	0.593624625983	0.608615799256	0.669141268431	0.666459714064	0.609058870783	0.655492347805	0.591063949985	0.550815229885	0.550695032824	0.651752615799	0.538990201801	0.705194040416	0.58633618571	0.502438707239	0.550377523448	0.527182868716	0.614655493957	0.536362702594	0.59788030793	0.468337656807	0.494574373531	0.523748217669	0.529078525288	0.490222438184	0.459027669113	0.484255783907	0.531590194055	0.557101926273	0.522209462142	0.570329750243
T.CS.178	0.481293143777	0.533885018291	0.589453146569	0.652045367455	0.544031266346	0.56585865925	0.662802157979	0.529864147346	0.485312792	0.626926074683	0.602013482199	0.517643710214	0.424795819778	0.468823207182	0.520312710015	0.641116939358	0.530714409521	0.718637370748	0.756205975033	0.581120537097	0.757955633416	0.616822793902	0.562616694548	0.683762066174	0.618761242749	0.714765363891	0.535523348032	0.759974040233	0.729225305143	0.473629946677	0.686121402202	0.623985466978	0.696974254317	0.698268512055	0.539885821399	0.649913735953	0.523695913284	0.741037072461	0.67917016208	0.533502105925	0.568318984914	0.670901655589	0.663961838608	0.633643525253	0.768433036537	0.564727536869	0.579313699118	0.743628244035	0.649634130316	0.703511236194	0.628053490982	0.646073379072	0.600431511703	0.636120572771	0.680816647956	0.594689120374	0.570194863412	0.625932616424	0.651562074913	0.612224068543	0.529545063606	0.559040641214	0.529095566881	0.770946078967	0.569380208496	0.464100277144	0.610292495668	0.546715617762	0.619482458345	0.563354841707	0.528389401375	0.590360894086	0.622861238853	0.498580938047	0.556873740413	0.442028576086	0.501580936974	0.536714519325	0.474467506027	0.462582021435	0.464457512018	0.474710202383	0.482220188245	0.501774242443	0.450100127978	0.466934866674	0	0.530596088334	0.519304371902	0.512714935607	0.687154932077	0.582656676137	0.653815755056	0.519461305136	0.583018484906	0.513998344677	0.558839640938	0.69235990241	0.576402812653	0.558711749365	0.479219423353	0.630395457287	0.5395084318	0.492965659171	0.5980899774	0.562118588463	0.607197836333	0.515426705885	0.609910349741	0.71098606336	0.778310777708	0.664483494028	0.624620904245	0.664918247728	0.610971425752	0.593439762542	0.666475453865	0.770376432197	0.74650579536	0.599226732716	0.486993656005	0.662678993833	0.621436600799	0.661375336307	0.637522672275	0.651311631279	0.656068262129	0.752599222215	0.677885903236	0.663233766284	0.681228137584	0.588160608528	0.652971435726	0.543542593335	0.667683442552	0.657686615301	0.649181886928	0.743091965728	0.566637103923	0.596963645323	0.683136855959	0.67793421371	0.587023524868	0.651435103812	0.598858832498	0.566679450988	0.562165341182	0.654272243098	0.52778424356	0.722688063763	0.584814036389	0.487797422976	0.559407719549	0.538569836948	0.601195644484	0.544758620352	0.603388760765	0.483676197707	0.476924224684	0.560205405258	0.511736303243	0.445359336812	0.443493187474	0.48363738725	0.489913677494	0.589766760694	0.522821042736	0.588782165749
