CS.172	CS.039	CS.028	CS.010	CS.297	CS.086	CS.022	CS.296	CS.217	CS.084	CS.280	L.001.M1	CS.313	CS.263	CS.106	CS.186	CS.040	CS.073	CS.137	CS.155	CS.290	CS.127	CS.067	CS.153	CS.122	CS.327	CS.077	CS.367	CS.335	CS.371.1	CS.375	CS.374	CS.376	CS.205	CS.125	CS.378	CS.236	CS.041	CS.292	CS.380	CS.302	CS.213	CS.282	CS.232	CS.136	CS.359	CS.369	CS.166	CS.349	CS.214	CS.254	CS.181	CS.395	CS.385	CS.182	CS.268	CS.129	CS.386	CS.147	CS.256	T.CS.028	T.CS.012	T.CS.046	T.CS.024	T.CS.048	T.CS.014	T.CS.089	T.CS.020	T.CS.071	T.CS.050	TFS.024	T.CS.035	T.CS.057	T.CS.001	T.CS.056	T.CS.107	T.CS.126	T.CS.180	T.CS.119	T.CS.177	T.CS.123	T.CS.129	T.CS.128	T.CS.139	T.CS.097	T.CS.125	T.CS.091	T.CS.117	T.CS.100	T.CS.178	CS.356	CS.238	CS.006	CS.241	L.024.M1	CS.246	CS.085	CS.237	CS.088	CS.087	CS.015	L.034.M1	CS.082	CS.103	CS.110	CS.358	CS.233	CS.228	CS.347.0	CS.234	CS.338	CS.151	CS.078	CS.387	CS.311	CS.274	CS.189	CS.187	CS.150	CS.325	CS.227	CS.194	CS.158	CS.322	CS.223	CS.285	CS.320	CS.202	CS.163	CS.321	CS.361	CS.343	CS.331	CS.112	CS.318	CS.253	CS.255	CS.370	CS.393	CS.270	CS.145	CS.262	CS.390	CS.326	T.CS.064	TFS.020	T.CS.008	T.CS.049	TFS.021	T.CS.066	TFS.027	TFS.025	T.CS.031	T.CS.043	T.CS.045	T.CS.055	T.CS.026	TFS.022	T.CS.061	T.CS.158	T.CS.141	T.CS.157	T.CS.095	T.CS.151	T.CS.166	T.CS.142	T.CS.109	T.CS.152
T.CS.180	0.553386437362	0.589609138282	0.556231122404	0.674775831329	0.572520592607	0.51661468649	0.619866604965	0.544674795463	0.57108929458	0.539481700768	0.562161908613	0.542278458	0.565104874074	0.504178113443	0.542775804282	0.536311891069	0.574578853805	0.597915581366	0.610240442916	0.595528228675	0.679694879233	0.589498679942	0.730341137203	0.561785154418	0.55085677531	0.609237938998	0.592144776796	0.729454968806	0.770462743962	0.649659549253	0.621969579325	0.669588567505	0.674455132722	0.722722470321	0.651251552107	0.660688960469	0.658597693949	0.654248021998	0.615694827823	0.588296358491	0.723245950758	0.665832747281	0.681932731604	0.564736163702	0.626932988553	0.698247843222	0.720623160977	0.684820093258	0.650472727991	0.637798434792	0.659104331008	0.654859637879	0.617065137119	0.619177670396	0.607753568522	0.643774396325	0.599692922402	0.693981375985	0.667211981816	0.688237314631	0.593911591627	0.690700128352	0.626864901216	0.593968394088	0.582719864197	0.595569149154	0.597175674435	0.594348681444	0.60039725907	0.567349098426	0.604115998306	0.570722852347	0.723226149733	0.708881628296	0.617887304113	0.544156086406	0.533643694638	0	0.566747754565	0.546508033711	0.566741627944	0.575281593849	0.563374124206	0.567041422637	0.571491538336	0.611356994967	0.576083476326	0.56005704183	0.555182049113	0.519304371902	0.690701692086	0.579474096295	0.57237364689	0.580016269363	0.602364313888	0.504108353246	0.548598072891	0.615205257402	0.666896021572	0.603526792506	0.597326684546	0.561405721277	0.554622235052	0.577500329618	0.636079560503	0.765752155296	0.56394882477	0.577121582144	0.685981424576	0.64647068555	0.597061504164	0.594777504307	0.633641110324	0.634222697597	0.626226352213	0.687322719095	0.652513385849	0.625279761892	0.576008912399	0.771395645801	0.776828275189	0.768551787773	0.620589109816	0.71344556025	0.656338544696	0.726755086932	0.64261649091	0.667558962034	0.61511077641	0.547095681359	0.66227015093	0.665365420137	0.540886777004	0.608569328503	0.669225170796	0.721165244517	0.621739097409	0.663068127592	0.639181171358	0.679744122138	0.600515088057	0.690636672931	0.659140001164	0.630019563779	0.567457723962	0.574165257572	0.65705408638	0.690689701957	0.635295903918	0.552241981429	0.616675433128	0.643643067751	0.598821945512	0.606880575798	0.603161751289	0.596215312175	0.737248350181	0.579887642987	0.625550817424	0.537961698205	0.6344787784	0.585849867516	0.581130623609	0.600443998535	0.572851194426	0.647405324125	0.56086865933	0.563102034522
T.CS.119	0.615785803492	0.626538286721	0.543323541258	0.709251877702	0.609856757066	0.53928073837	0.653885609788	0.556407398306	0.569712152492	0.52536710373	0.538502086967	0.543707483595	0.524933127494	0.565006588272	0.547896182771	0.523887658078	0.600237372835	0.660031034311	0.627059312082	0.565091698075	0.700122232124	0.625861500081	0.754355268524	0.602357177643	0.577475926513	0.651002886517	0.619152374382	0.772198319988	0.795717386291	0.694146943637	0.689681074632	0.691741051198	0.688065197862	0.743904563561	0.684210830964	0.725814479291	0.694941360275	0.686247609989	0.627028202256	0.596399209403	0.758437880847	0.707220673955	0.699706696899	0.559025492128	0.659409050303	0.7351148916	0.736006628276	0.69110296613	0.639601782124	0.697518001458	0.671056318664	0.659023073889	0.639200623535	0.652123826574	0.599413195051	0.66488715582	0.598372134124	0.719653858024	0.687231387045	0.680092356511	0.609032640843	0.74957260891	0.653948709501	0.625576106709	0.609927149315	0.606801815821	0.620297676093	0.513645681364	0.60107281785	0.631965328918	0.64565878546	0.598041119049	0.755115284391	0.733259368923	0.683297142098	0.540287079687	0.533185686471	0.566747754565	0	0.507882251962	0.613499154489	0.545352153179	0.481395326822	0.502526271885	0.528235188243	0.604380187968	0.507517124439	0.545062532106	0.561800538349	0.478369282189	0.741717446332	0.618210307098	0.599397127779	0.575854368682	0.644115285958	0.554831006518	0.533471214619	0.650073823221	0.722437901097	0.665159342225	0.645164195763	0.596196184542	0.53295458921	0.593829394655	0.657077470525	0.781576167969	0.588157657496	0.62568768081	0.727651903363	0.676244480586	0.627387329281	0.631562855125	0.674567798741	0.669802733385	0.675075176403	0.720183327646	0.648026548839	0.64953992388	0.573399192584	0.798918513605	0.813102160218	0.779297678316	0.649248372429	0.72453226541	0.669800457024	0.743060990969	0.637569567047	0.69556941031	0.665942357332	0.634280570347	0.730410827339	0.69783967667	0.56442754795	0.670013404905	0.693444888195	0.753399656882	0.60615810815	0.683510451349	0.694705880331	0.69244356751	0.643727148966	0.697928628498	0.674375929489	0.626427406971	0.598921670872	0.540189363246	0.696513402304	0.675971648502	0.665735591552	0.56514784093	0.644113862549	0.674379498489	0.605063617248	0.643324231955	0.650465151888	0.58925965532	0.737653565898	0.522460550418	0.662010942268	0.546360439547	0.65232542809	0.587568788806	0.537959697794	0.59769113151	0.586706370998	0.667112594894	0.529121013678	0.590306370584
T.CS.177	0.594341343877	0.622422153856	0.538828476368	0.73392029403	0.507111922493	0.531417877406	0.66017492335	0.501116348801	0.538588167748	0.557039476574	0.469567145005	0.553462435357	0.491605236328	0.519219404204	0.59613205351	0.548890218422	0.605175912401	0.663537911782	0.557021215123	0.560288496817	0.691400992637	0.579840535969	0.775673472503	0.602235047159	0.545974350986	0.619841117462	0.589295433085	0.765414715199	0.768238804973	0.612696445306	0.644417705899	0.68985602765	0.681159110049	0.713243215092	0.665527981233	0.699592033084	0.718639177434	0.678629039463	0.620022908674	0.516609608866	0.745781721824	0.697668583372	0.69473287809	0.567595872062	0.666512008927	0.758051261952	0.756896162618	0.677682366471	0.621496934457	0.655311379328	0.645101400463	0.638076532881	0.634692169037	0.654620227357	0.59514850551	0.68657377044	0.608229393069	0.697046203241	0.667965930417	0.653538217056	0.554222317333	0.685612770535	0.625493978846	0.573535750958	0.560039622612	0.573780628668	0.575892320372	0.516210385442	0.545336492338	0.6084774476	0.56141683634	0.549617817325	0.717623105816	0.716127004743	0.642030878268	0.475678313813	0.470892891151	0.546508033711	0.507882251962	0	0.52781283255	0.470620359492	0.505305440007	0.458134259876	0.473238803846	0.554859579622	0.454021487002	0.486544829869	0.512671952621	0.452944724401	0.721723698452	0.591339027111	0.563075298533	0.519566200231	0.557022343741	0.4907380943	0.547257511819	0.678555684759	0.681310405757	0.636136066235	0.600125800633	0.57686198476	0.540562444628	0.588675913893	0.659242246259	0.777385960495	0.608768137115	0.634554906117	0.720380350754	0.702086544191	0.619734495103	0.614941427696	0.608980709496	0.629059356889	0.626074486079	0.687759086978	0.636610937916	0.637359591898	0.579777098811	0.775874902741	0.805484120008	0.751267181144	0.670990092655	0.691628857218	0.674166188077	0.76455194782	0.604509824376	0.664993863289	0.678912750982	0.550691835461	0.674191218527	0.671842114249	0.539621227186	0.66019946774	0.67786919105	0.741418767031	0.60247354834	0.639234943269	0.664078135618	0.660729363173	0.582244066865	0.668515638024	0.664565564196	0.587010245982	0.515146639357	0.483925945297	0.614399724309	0.665799809745	0.591941491116	0.503486859258	0.521487699031	0.591515157723	0.533999782617	0.552031368176	0.580571178331	0.559910009416	0.718267787339	0.453794112175	0.597156306827	0.455490200314	0.568310189038	0.545223421788	0.489686339763	0.510748160144	0.514779041278	0.587455233981	0.468402669577	0.543411959312
T.CS.123	0.556202492732	0.60081442152	0.575424545653	0.720563612945	0.484497646443	0.581295124714	0.608950409851	0.523895713078	0.556981471485	0.619905323886	0.54110445701	0.586587253944	0.516321570938	0.530063333643	0.598323555024	0.575924256159	0.601270772577	0.63855932256	0.506933308308	0.550185426276	0.621649470633	0.509234300055	0.732299495814	0.604071278708	0.572831007439	0.570533385348	0.560895328299	0.700509355986	0.726850438858	0.547676399293	0.554647058891	0.632750677321	0.594332032855	0.634325000082	0.608720135908	0.675221949306	0.691264016914	0.654665037789	0.600936745463	0.522631257972	0.682955531384	0.633301408894	0.628614800221	0.562083545656	0.617317354609	0.683127890511	0.711892524644	0.636963061143	0.606504646351	0.576227731323	0.607845952162	0.585422119746	0.630816780487	0.597694608919	0.56008679022	0.641409938519	0.56534043619	0.67742784218	0.59349294489	0.614942150904	0.510865689649	0.620034429474	0.558460709954	0.5312985672	0.522581870948	0.565193962681	0.54887456035	0.582098581688	0.508868898667	0.560242174424	0.529611207319	0.486540034816	0.67162768791	0.675716855452	0.619706775363	0.502966596417	0.486019539435	0.566741627944	0.613499154489	0.52781283255	0	0.55501293559	0.578252750821	0.526731291759	0.53847439099	0.492049781233	0.504444561012	0.48488571876	0.595068971732	0.523025747851	0.646788677203	0.559537636195	0.524793138601	0.526375663379	0.557245809555	0.494562519439	0.568562161906	0.639267984696	0.647296016875	0.582501128478	0.607858975353	0.560786215886	0.59164756863	0.582388141634	0.627123750562	0.721654296552	0.628223885494	0.625036458583	0.6542812179	0.66255130434	0.625601474052	0.598216841454	0.554114547459	0.534909185085	0.589409308634	0.603677835193	0.615452188919	0.573036836525	0.566904971843	0.730309717957	0.739668623292	0.698363735966	0.641518374165	0.638497043484	0.601053211543	0.694755817549	0.546732842632	0.613093423047	0.633819008086	0.514879052445	0.620524986193	0.598032020794	0.551526308935	0.640725272023	0.60132864802	0.70997950107	0.579268811826	0.614281638394	0.658015021923	0.616259580027	0.544009426553	0.624861773783	0.600075052421	0.574826425778	0.486201139497	0.504463841288	0.539314374534	0.600437614842	0.549532904964	0.515697289867	0.515278207723	0.529630780376	0.523807620348	0.507288950383	0.504074480772	0.514362902446	0.68876721708	0.519178800214	0.530255804696	0.475241908602	0.547960066013	0.537001920391	0.517423896415	0.494672528852	0.494302238634	0.530892278684	0.495240269619	0.498395547179
T.CS.129	0.611153575765	0.627449493907	0.534970686337	0.746868143576	0.50020685722	0.556921676298	0.682917671174	0.476250756416	0.537761858459	0.587552781419	0.479918695852	0.585152825478	0.508887291054	0.551381089474	0.612836499512	0.57200812875	0.592210394876	0.669847670657	0.512954028397	0.546049076752	0.67545761833	0.562510513274	0.762380903609	0.596238562935	0.56527182581	0.61229346036	0.589152907124	0.744115832549	0.770659263399	0.616161457666	0.64921774535	0.664190259245	0.657379146532	0.693919929405	0.648715344594	0.711221768722	0.718978771981	0.674942036059	0.605003760789	0.539185192206	0.731062886899	0.683217542053	0.681150426023	0.543229492743	0.64193837017	0.722760195586	0.7290453493	0.664835637317	0.615192419671	0.637548213209	0.646524486928	0.638002374839	0.631779213066	0.63823468604	0.58178847087	0.701258199333	0.637885218748	0.719920888014	0.658941501708	0.654811026679	0.551089216049	0.688242028692	0.619750038031	0.563646237192	0.574635552072	0.538856207492	0.600766388796	0.530887617523	0.548484158579	0.623473674908	0.582677949392	0.558454974072	0.709174665272	0.719100507089	0.664123364271	0.465472758475	0.483252810202	0.575281593849	0.545352153179	0.470620359492	0.55501293559	0	0.50208380527	0.483106943183	0.467499234622	0.535156777899	0.465499596887	0.511075764351	0.541019741634	0.474710202383	0.69964153619	0.596400112493	0.557140211902	0.505456202006	0.571237141099	0.514876093043	0.58234854173	0.671722218979	0.677824923653	0.631314919733	0.583284158585	0.589701133185	0.555180894008	0.57888168936	0.664228724318	0.762865400232	0.617182331527	0.656890828148	0.720352086028	0.67202890159	0.633706129483	0.60487967324	0.608792276407	0.622852873969	0.623562662561	0.68890318497	0.651105106822	0.615051473396	0.581719911108	0.7705124373	0.792360188524	0.756049349963	0.680808102514	0.686382906088	0.642351277547	0.743342567252	0.603477022254	0.662475682082	0.662711123048	0.55511176905	0.67829626543	0.676972304017	0.553521872249	0.656537463184	0.656817434231	0.733292436435	0.602697714739	0.644825035038	0.683886805113	0.633943055075	0.560319702596	0.663294588664	0.672662628661	0.61479611185	0.544595789534	0.46978277349	0.621142575836	0.664702838441	0.612484756271	0.496358894045	0.546634677655	0.590785071753	0.574505912319	0.553014039199	0.590768449519	0.559069340506	0.727248004793	0.472670396666	0.617715911602	0.45654925494	0.582541309494	0.533536491594	0.476623426125	0.506543846397	0.481746439286	0.574947109679	0.44633627695	0.507858666847
T.CS.128	0.620066266501	0.633434229586	0.529050914785	0.731981177875	0.560992520287	0.557830254658	0.630174270124	0.527317075578	0.596484570898	0.552316814101	0.539759039658	0.559367097218	0.547376383807	0.535476270829	0.574975770556	0.566309273895	0.611588492022	0.649477320048	0.558627049447	0.508393978097	0.635566218844	0.557882383645	0.727075160858	0.574682772694	0.590436368414	0.654800753973	0.595136870927	0.727929999644	0.743090052808	0.657570422723	0.640411191911	0.644268282876	0.624089542556	0.663506255813	0.616899897793	0.690988243084	0.677767558216	0.655448617689	0.582963600332	0.544849971715	0.699034034349	0.638517199876	0.639057271653	0.545134847097	0.61662659933	0.691901334277	0.686623816319	0.644212145967	0.587799302937	0.639329657697	0.611483129993	0.600437023623	0.582418127349	0.588072165046	0.519237802417	0.636864652275	0.597049237835	0.667202310927	0.594862783652	0.615374829014	0.561612396431	0.707469948475	0.610878013709	0.573780878429	0.56555233497	0.562578750184	0.580511945346	0.538905717036	0.580922344769	0.643791011399	0.61036112729	0.556216652041	0.69521587888	0.678300678992	0.687226513743	0.525492690907	0.511416814929	0.563374124206	0.481395326822	0.505305440007	0.578252750821	0.50208380527	0	0.515447718551	0.532570628697	0.56335211838	0.51087988737	0.56589213897	0.546117323397	0.482220188245	0.698983352178	0.599946462466	0.578463536669	0.569801774291	0.629114314951	0.537136967649	0.531137381265	0.622038632609	0.711687588307	0.649748207668	0.657102292169	0.576850588972	0.533163097698	0.567059152092	0.617847832248	0.738101162271	0.592678810365	0.628814884778	0.686024907086	0.617883980285	0.589129520013	0.576757382617	0.664869373974	0.602184916653	0.654433026286	0.661819138103	0.611241685886	0.591782084315	0.534619203431	0.749837418727	0.773744214115	0.72359866838	0.610109116994	0.655275155128	0.596169109026	0.698180732065	0.575120776732	0.67288775481	0.634536998462	0.618676654571	0.670279230942	0.622572072667	0.513261612603	0.632941546225	0.622648839829	0.705954429746	0.570299361288	0.617166824883	0.67171603468	0.633151342435	0.588721648147	0.632923101602	0.63055803571	0.583121394869	0.567173479482	0.527696507007	0.646379724035	0.638327125831	0.627216473192	0.53610265011	0.592805515333	0.612100062542	0.581348220806	0.592691312791	0.624164234501	0.575027775958	0.70224934284	0.509932026365	0.607347887817	0.515310498496	0.641796293104	0.591860830919	0.537086849903	0.59204414439	0.52183226469	0.657122052942	0.523997438449	0.531678498217
T.CS.139	0.604686394596	0.631103222135	0.557721808098	0.759459390904	0.473163703184	0.513633524541	0.670792325762	0.456413006329	0.53992469913	0.577475497715	0.4437835775	0.572303878399	0.469591047893	0.55470580129	0.596588532108	0.534148565334	0.596581773809	0.692499216227	0.52806182765	0.538355281607	0.694410157921	0.595084889293	0.786052681868	0.60067602578	0.56517577059	0.621211975258	0.584476707135	0.780024545565	0.778736401604	0.62188125994	0.654827377525	0.692150938962	0.687951246229	0.724920564007	0.683749613958	0.733512472526	0.749232082107	0.713914969802	0.639827163543	0.522733403439	0.75113024791	0.712268025652	0.69941831832	0.562864070531	0.676623600406	0.754299867687	0.762548354466	0.69551952873	0.637933655368	0.664699369532	0.662897209343	0.649528080747	0.663735283759	0.662441105825	0.596868372488	0.69355082739	0.610684741507	0.72545564016	0.686329404278	0.672403355409	0.545821305234	0.702199092204	0.643550313307	0.571643383441	0.579764041437	0.569957174414	0.562291987579	0.499717169686	0.499205641131	0.628902211915	0.576025874137	0.570560423565	0.741410249678	0.731814639053	0.662202018681	0.426926173476	0.45083404694	0.567041422637	0.502526271885	0.458134259876	0.526731291759	0.483106943183	0.515447718551	0	0.447094337063	0.527845212372	0.406587882807	0.506399148875	0.496051972902	0.459257305201	0.709053595701	0.579134285995	0.544446504142	0.519430955679	0.548898359799	0.495292903378	0.547186113888	0.688456627132	0.685132379783	0.607103332787	0.605617734063	0.59695155559	0.537579858966	0.575850691386	0.663587389177	0.788572979655	0.605310298671	0.653209527507	0.72759203496	0.690797181296	0.644792986135	0.630147670613	0.609236404243	0.625628525597	0.631610341794	0.690834409302	0.672374359374	0.655382757736	0.599884216771	0.787947154935	0.821824196376	0.770808847531	0.683174602627	0.709547946106	0.67803666751	0.770300170775	0.628176891577	0.680028447466	0.697413454103	0.5428590854	0.704827350941	0.684045083712	0.579593716492	0.688963833632	0.673510474365	0.768562317267	0.610404969521	0.673602806677	0.696352851606	0.682900566304	0.578044509195	0.697329497726	0.67829264057	0.633569756902	0.511808065762	0.427881352524	0.618244767219	0.65440865357	0.602479226374	0.459605582397	0.509547533249	0.587887038925	0.547522350444	0.532936643199	0.584852173209	0.537606677358	0.745813407659	0.432708802043	0.569335349135	0.455323467893	0.539759318471	0.53551992677	0.421757292983	0.460637050096	0.496122208515	0.519670741831	0.405810860715	0.521411189016
T.CS.097	0.591400734257	0.614160374427	0.534403020317	0.722905758763	0.478325090505	0.520531711076	0.663646012376	0.477345244571	0.52766933591	0.578404589669	0.453661668358	0.556271023006	0.493337576226	0.551203478466	0.609564653953	0.54687346916	0.566892149161	0.657010810175	0.555476256516	0.563850769669	0.702953020214	0.580445920081	0.789314330374	0.599410317234	0.561642411355	0.594198992404	0.570739559715	0.780104617317	0.78967421778	0.596802629191	0.651251788741	0.70381097162	0.697209043521	0.727993730048	0.6887801966	0.709422013139	0.724608971183	0.686739719009	0.648496393272	0.500905537574	0.737515435153	0.717298826337	0.714239615732	0.583565607705	0.659640322552	0.753447269079	0.768830254807	0.708668496117	0.643920060661	0.662036376197	0.687426416841	0.66842782986	0.671637880899	0.675345359384	0.610750797527	0.695387205018	0.615075452524	0.731754454327	0.683526727898	0.698871049414	0.529125178754	0.692925844775	0.64769208945	0.571391348896	0.559993883096	0.567903321863	0.578849335144	0.490613401494	0.522135474491	0.606295324184	0.566571237996	0.53240305209	0.722348763532	0.74308331184	0.64704409398	0.446850669083	0.488338439364	0.571491538336	0.528235188243	0.473238803846	0.53847439099	0.467499234622	0.532570628697	0.447094337063	0	0.535437196393	0.435621582386	0.484389968866	0.480242285004	0.472967299509	0.70334482129	0.586073134226	0.533033743288	0.527295112401	0.549248794455	0.510064680997	0.565301546322	0.688080820357	0.655639162938	0.621184721682	0.561923280701	0.587319455174	0.55263955112	0.584402981943	0.676199689725	0.79474444339	0.613272308475	0.657870275898	0.726673691191	0.705398464991	0.661905877936	0.607096958295	0.631397857572	0.619353804615	0.628174982636	0.698715260557	0.663134149437	0.658672797917	0.585426766724	0.795818708017	0.819438737235	0.778615982268	0.687501662177	0.722034609334	0.671679566032	0.76693719136	0.619364355018	0.660522988164	0.677738759186	0.529207250786	0.703095851923	0.696696090572	0.591865349129	0.687402787304	0.682950772232	0.761940394983	0.639261232391	0.680890709687	0.701532425117	0.691423632962	0.606926099233	0.684857860653	0.690749888423	0.643361858538	0.519453837299	0.47766428663	0.605675946905	0.674960674116	0.597976733219	0.477706868121	0.533025412386	0.575006741523	0.546178501251	0.518756799732	0.559455165379	0.554641024972	0.735713381437	0.458630806251	0.583921273777	0.466872318541	0.531930759703	0.518109833464	0.432519243134	0.479377975824	0.51737133932	0.532854602977	0.453199452302	0.501519998995
T.CS.125	0.572715492435	0.612782221393	0.578527939165	0.722991493822	0.489971579654	0.603600699053	0.60897420302	0.524677182534	0.540623960872	0.62171891541	0.53160817472	0.59899951418	0.53364736951	0.56929019459	0.60563383817	0.597189215532	0.601916722475	0.629316436474	0.53189648032	0.568477853844	0.610923653357	0.523277350997	0.71598970137	0.596407164129	0.590351022031	0.570441604526	0.576377668589	0.683389864059	0.706640063711	0.532733603585	0.564890368462	0.623360486483	0.59426176736	0.640090505898	0.592071479384	0.656278047775	0.719454526982	0.631285270943	0.589937910753	0.511247611187	0.65232724008	0.649861184621	0.623051535179	0.558908963306	0.610094764421	0.672334687295	0.698327129598	0.650457440419	0.582837652227	0.589247425898	0.584652509779	0.591853138266	0.609147472227	0.621561636054	0.542407047196	0.662469276726	0.576416229609	0.665480747043	0.596726702625	0.605769365026	0.511816184651	0.608434627875	0.546374089599	0.504643942467	0.536346291303	0.560421139436	0.552305392267	0.58107496336	0.521863851576	0.580062204299	0.526638648726	0.496884318943	0.62992935344	0.657022723809	0.597835651411	0.496777330359	0.489417477989	0.611356994967	0.604380187968	0.554859579622	0.492049781233	0.535156777899	0.56335211838	0.527845212372	0.535437196393	0	0.490980831617	0.500282531847	0.576242522232	0.570585002004	0.62863341106	0.554882068512	0.495433878696	0.577105164772	0.532891045815	0.529594341306	0.5773645459	0.606340221888	0.624031921529	0.559340179006	0.618678761323	0.565215707626	0.591963413529	0.59636565162	0.609473001602	0.710808263983	0.619980082882	0.619503419747	0.640570313846	0.633904513602	0.597029121399	0.599111336971	0.583578892456	0.510917113723	0.590230990084	0.591798887131	0.578141428375	0.569931867338	0.543699600656	0.721484181241	0.743925436501	0.697026762954	0.641765374047	0.629684862277	0.597617326161	0.700422703255	0.543254462629	0.604099180054	0.627779695993	0.547119062717	0.621608460898	0.587292237461	0.574974386685	0.63096358678	0.594201065193	0.700023182787	0.56764629715	0.612695496649	0.647008504173	0.600363858715	0.533159880257	0.58195145311	0.61471625182	0.573732650942	0.492225716568	0.506212939668	0.527543626483	0.547619770757	0.523923577976	0.523348893498	0.516496719043	0.506602546106	0.489281197916	0.493817036254	0.537759334224	0.526685787127	0.656079304238	0.516356686144	0.521985547767	0.488851019883	0.520817515348	0.491991435388	0.528120820757	0.488543015469	0.472967698768	0.505772660679	0.509635626405	0.441875935735
T.CS.091	0.593645502237	0.628901771148	0.534915054621	0.761691834245	0.45576842696	0.529587924974	0.674233260553	0.461342672308	0.50808052455	0.589481166123	0.432480062556	0.565813835135	0.45736507896	0.555316542855	0.605851867037	0.515200182348	0.581676738497	0.694884871423	0.518708596504	0.551941752319	0.703909747525	0.566903388332	0.783957632461	0.618002642902	0.560622379464	0.597799284293	0.577489102314	0.766177928324	0.785806820902	0.611268690724	0.658549769595	0.704209435374	0.686613760755	0.723705641127	0.680630206366	0.72734086283	0.750593499653	0.709892852785	0.634544854597	0.508370051313	0.753799492961	0.722946979121	0.722730686464	0.560401842302	0.671858897394	0.734199413792	0.772381964257	0.704428750446	0.643768273306	0.65244747446	0.667795777013	0.65005847579	0.671626418877	0.663197806636	0.590899099869	0.703829443986	0.608783424983	0.724877842339	0.681156747977	0.663573545391	0.531415461584	0.682251379203	0.625715294211	0.564597936002	0.560337813553	0.587613274989	0.587923254608	0.453855867001	0.524853108677	0.623797753684	0.578194388261	0.526795613974	0.726463998955	0.734133494383	0.64614717274	0.401061918045	0.459323887284	0.576083476326	0.507517124439	0.454021487002	0.504444561012	0.465499596887	0.51087988737	0.406587882807	0.435621582386	0.490980831617	0	0.464477797427	0.504785518302	0.460115188454	0.704429614696	0.547752755131	0.530948256337	0.492322855626	0.487807787152	0.500174471527	0.553052416648	0.69187087424	0.666679370121	0.606928713567	0.567792876442	0.575033407668	0.544271793602	0.578193635209	0.684717596676	0.798360490143	0.601919406947	0.665746407752	0.727264102926	0.685849871529	0.669387717427	0.63408662631	0.610873518938	0.599676622635	0.633683039126	0.697567058823	0.655177298328	0.648759797887	0.577911282917	0.778763820828	0.811370499278	0.771658434518	0.697136968854	0.714489908524	0.678087285531	0.772325810462	0.601301091677	0.666791062087	0.699455074544	0.544954932062	0.719581459193	0.680672301832	0.587142197275	0.694944383644	0.691274040231	0.76321146519	0.617111394952	0.670386399587	0.714677533055	0.672966234292	0.571465516181	0.67017875282	0.686534028931	0.618899064205	0.486410454973	0.441638469021	0.61117897918	0.6466917515	0.569925122689	0.435641235306	0.496686807062	0.571615182878	0.526306203994	0.522455390776	0.561777352708	0.504389024621	0.727303342976	0.425406490172	0.593592886381	0.433251942274	0.509636963192	0.510922725244	0.415248800691	0.437787122513	0.471793444752	0.508165280631	0.400736697478	0.48842217364
T.CS.117	0.572557017275	0.612741954972	0.542582871049	0.738706261832	0.471042458227	0.551672535733	0.635760412155	0.499374087684	0.518903068167	0.597192230627	0.494510142361	0.581240878617	0.502846644801	0.519736547433	0.597284128297	0.536585762771	0.583395213951	0.639076364197	0.552428524728	0.575213572791	0.670152627018	0.554782648282	0.750819002563	0.605393948537	0.54184212793	0.577690470781	0.592012693423	0.728308395784	0.766170619129	0.581417300985	0.604265828223	0.651167063493	0.647692602658	0.677995292195	0.62052846534	0.679702165218	0.708785302567	0.67888989674	0.611867897682	0.532676105516	0.713171796838	0.670461464675	0.662523453554	0.553411307652	0.628012553482	0.697392791616	0.744061507884	0.679488456872	0.635947785207	0.622554744648	0.643768201952	0.609453079064	0.653193558298	0.629428744022	0.577804406844	0.673311930078	0.584061278632	0.684270381875	0.629138576286	0.622206130367	0.537099920156	0.646108508273	0.594012044738	0.564898871971	0.551360398679	0.598993702733	0.583756174946	0.541451279361	0.530862036191	0.586482519464	0.550508682649	0.511355730878	0.690207775839	0.702781716978	0.631355811044	0.427862222396	0.471701218582	0.56005704183	0.545062532106	0.486544829869	0.48488571876	0.511075764351	0.56589213897	0.506399148875	0.484389968866	0.500282531847	0.464477797427	0	0.575204931392	0.477095994291	0.675014791234	0.548772035206	0.518165314241	0.512507414773	0.524109451973	0.479101945825	0.554670157828	0.654855552558	0.647035887104	0.60774957969	0.565742475259	0.561471261333	0.55736407609	0.58521113443	0.649083587299	0.744883567428	0.597253400128	0.648175928022	0.696297374268	0.660879517552	0.62102161604	0.603366022859	0.567564580291	0.580626192006	0.585984681851	0.646106396315	0.608839042564	0.58176224994	0.562610212815	0.755799538959	0.774481704691	0.729946365864	0.655607908466	0.669733579748	0.635747602845	0.720034394704	0.55931378831	0.637917478627	0.654454536177	0.516638920087	0.667319018418	0.626938316043	0.555638868818	0.659873688438	0.630864920181	0.725821328931	0.580431289861	0.661966676985	0.674448971262	0.642378151259	0.547196222038	0.651926813444	0.634736720981	0.567295939911	0.513586945048	0.494203474592	0.589451455997	0.62702079309	0.564289895639	0.490085140503	0.533959038563	0.554467994202	0.532862182706	0.542168037911	0.556992886579	0.520081791039	0.720725122244	0.4931125069	0.585336329693	0.446103561072	0.535715507073	0.502649773207	0.483462684994	0.45967084656	0.483014942141	0.535949670328	0.451435594818	0.512629447717
