L.006.M1	CS.354	CS.297	L.036.M1	CS.039	L.005.M1	CS.313	CS.059	CS.176	L.011.M1	CS.277	CS.084	CS.037	CS.357	CS.281	CS.371.1	CS.117	CS.373	CS.042	CS.290	CS.171	CS.381	CS.360	CS.301	CS.335	CS.334	CS.122	CS.050	CS.365	CS.063	CS.232	CS.041	CS.302	CS.128	CS.126	CS.125	CS.136	CS.378	CS.224	CS.213	CS.292	CS.375	CS.380	CS.236	CS.374	CS.129	CS.386	CS.183	CS.385	CS.214	CS.147	CS.181	CS.389	CS.254	CS.148	CS.395	CS.166	CS.178	CS.323	CS.177	T.CS.025	T.CS.059	T.CS.034	T.CS.019	T.CS.056	T.CS.067	T.CS.001	T.CS.085	T.CS.020	T.CS.023	T.CS.022	T.CS.052	T.CS.046	T.CS.024	T.CS.048	T.CS.161	T.CS.108	T.CS.160	T.CS.116	T.CS.129	T.CS.112	T.CS.131	T.CS.147	T.CS.105	T.CS.134	T.CS.178	T.CS.104	T.CS.098	T.CS.144	T.CS.092	CS.356	CS.087	CS.088	CS.110	CS.241	CS.006	CS.015	CS.238	CS.103	CS.246	L.034.M1	CS.085	L.024.M1	CS.242	CS.082	CS.274	CS.387	CS.358	CS.336	CS.191	CS.078	CS.345.0	CS.347.0	CS.228	CS.044	CS.234	CS.151	CS.364	CS.233	CS.363	CS.112	CS.331	CS.158	CS.285	CS.339	CS.321	CS.227	CS.194	CS.361	CS.080	CS.318	CS.202	CS.322	CS.223	CS.152	CS.253	CS.270	CS.255	CS.393	CS.262	CS.370	CS.390	CS.145	CS.326	T.CS.008	T.CS.045	TFS.022	T.CS.043	TFS.020	TFS.025	T.CS.031	TFS.027	T.CS.061	T.CS.066	T.CS.055	TFS.021	T.CS.036	T.CS.049	T.CS.026	T.CS.157	T.CS.152	T.CS.142	T.CS.166	T.CS.095	T.CS.109	T.CS.151	T.CS.158	T.CS.141
T.CS.161	0.568231533387	0.616338497369	0.569294738309	0.553145561511	0.600445822715	0.568930829431	0.494499793947	0.565933726563	0.630242128252	0.587235095922	0.535027912708	0.530684352615	0.667753245587	0.5617716622	0.54263213764	0.636066984064	0.561137405417	0.582476416376	0.67504302227	0.666219765186	0.601900971932	0.556102945607	0.613648729492	0.585296019597	0.741016979735	0.675060802583	0.557536037005	0.635061158032	0.591506549217	0.666329574579	0.529242365919	0.654812636709	0.71149027361	0.606101144591	0.568098240917	0.619707439242	0.615643371349	0.670706055598	0.747149306159	0.672062657545	0.57698107316	0.640407019001	0.567346430004	0.690620624729	0.649040872204	0.541164451262	0.683265598099	0.714174858873	0.631309153709	0.659181619244	0.639557944873	0.619033329229	0.640853755016	0.627034524916	0.654312313938	0.621964194652	0.64907771439	0.609972485803	0.620904337816	0.667946944146	0.5661827648	0.586637561667	0.56713662066	0.602692057311	0.645139971833	0.596888814453	0.682796120008	0.565089608702	0.525433355754	0.74560235478	0.602709754897	0.634697731672	0.596171216597	0.575055954391	0.577655677705	0	0.498908875202	0.495799950061	0.560208932437	0.539235561748	0.570340324529	0.538031093919	0.503046775788	0.52100515944	0.564852456081	0.501580936974	0.477529066898	0.520149664725	0.556150360455	0.542178098085	0.699187691594	0.624562603837	0.702067269857	0.605460857882	0.580162944456	0.554863282234	0.629073835104	0.588142072429	0.571054294768	0.51281390353	0.571633986354	0.504101492408	0.598581985873	0.50743298079	0.517469192857	0.662566513836	0.599077178905	0.737964777019	0.614615550586	0.563136829068	0.644724549774	0.747582866498	0.686276469636	0.600960630134	0.609321159011	0.651594278307	0.624025825673	0.705016766263	0.545754943745	0.628519720305	0.605974287839	0.539102037141	0.624487486249	0.711279724159	0.674125053168	0.617518661615	0.781168029048	0.731382598746	0.692395482927	0.607621967681	0.642007718029	0.662755519213	0.673104002971	0.636226158493	0.56260194675	0.695613822872	0.640889569379	0.577897620571	0.665739400374	0.642171345615	0.636149173312	0.642695301077	0.58855626241	0.557612089814	0.64079995822	0.607513145271	0.52966030652	0.588836411205	0.537206651722	0.624347712322	0.573830404854	0.588652712804	0.631095874467	0.531516496465	0.561051546019	0.635155077463	0.522010238873	0.61677428479	0.692765929966	0.570000643408	0.543702534955	0.605644947437	0.553553126309	0.510544206673	0.506510740152	0.541050655288	0.533693541181	0.608405364262
T.CS.108	0.567382462355	0.649535483329	0.507765585117	0.540927698451	0.630471146937	0.474725234737	0.487499915534	0.553220454485	0.630998652612	0.558376221156	0.559166920328	0.568214339489	0.723290178733	0.505388296668	0.519516557201	0.637315559513	0.601592700198	0.640569084519	0.689012072274	0.702783685173	0.645485936705	0.557322362577	0.660201682833	0.610109966681	0.794943742882	0.738556172308	0.570153061387	0.697374121198	0.568444014813	0.739411897507	0.56564582261	0.722289687309	0.762771136166	0.606187739096	0.541381271047	0.690332195747	0.675717055054	0.731780241785	0.780729407788	0.729164212524	0.630001207106	0.665248377255	0.524369293851	0.753018162497	0.697379032681	0.609047284284	0.730800706767	0.771768768585	0.671641506021	0.669353665578	0.69806236579	0.640504371514	0.688240702167	0.675755193599	0.71190693439	0.670835465957	0.707466616123	0.604349715307	0.644616024425	0.69959335891	0.573168201586	0.638838095375	0.53197390739	0.664451083622	0.657543024733	0.561529928592	0.746534929977	0.542091509665	0.462573197426	0.783884773809	0.610435369932	0.670680485542	0.650939773105	0.576707596466	0.588606942362	0.498908875202	0	0.412589483884	0.61001694499	0.445732751053	0.534877063022	0.452290134162	0.386771496291	0.520005312194	0.535928279847	0.455604526389	0.421470606376	0.47316817854	0.480998454871	0.501507253732	0.734327091405	0.645425476831	0.693222340888	0.671163515478	0.508132136399	0.550624491796	0.586440054991	0.591624598051	0.575618147598	0.518028935051	0.602843263125	0.56576361917	0.534884952629	0.487715008525	0.555101566698	0.712809452596	0.624109273275	0.798539548489	0.626665463643	0.520000146443	0.621512761606	0.811379610535	0.740954749921	0.680700775903	0.59573032981	0.708422389943	0.633163075051	0.760664480547	0.60983798652	0.674871494452	0.695925106567	0.57814294053	0.705068413437	0.773037476184	0.68966854428	0.572313911675	0.820669242252	0.778807818323	0.721103158108	0.648224298632	0.693631678168	0.684300581168	0.716277034861	0.684414582816	0.517966654182	0.76753484886	0.68009856308	0.601022223128	0.714200732453	0.690101064942	0.679345930322	0.677786156693	0.580458025356	0.636003396384	0.632410685069	0.593908441378	0.456287618043	0.558294715375	0.476614874503	0.609591744099	0.552125119039	0.5392416258	0.627721274032	0.47236218388	0.527751616809	0.594719923511	0.532069810619	0.672149212045	0.735521849951	0.532747753373	0.526188565565	0.561069625086	0.524198696666	0.430044641451	0.416717837585	0.476215698299	0.472921408341	0.537985048571
T.CS.160	0.563121643885	0.656454418101	0.514689800024	0.551218697568	0.631079012705	0.519405410017	0.479542720799	0.557575293983	0.624390206406	0.542602854781	0.545972413598	0.562166567181	0.715737853125	0.510730583408	0.515473367116	0.632976236932	0.591029297619	0.613897309913	0.674673997906	0.696658443979	0.628812591959	0.541543679133	0.640589824475	0.580873037874	0.776253750483	0.726337219291	0.570603267581	0.688239921013	0.550216190911	0.726315406534	0.554381557693	0.701816992981	0.762360407768	0.586299469667	0.5382275023	0.65866620059	0.662964138155	0.725553840392	0.783020173614	0.707912675449	0.622756125503	0.665239042004	0.523457318803	0.734688351722	0.680169797954	0.605159033979	0.723397704898	0.756789948419	0.637344266095	0.657922575584	0.671790145075	0.619845388741	0.673098009076	0.656636757088	0.702266013305	0.651448096038	0.67955475084	0.598927900429	0.618882578913	0.700127264746	0.55126169607	0.621492497363	0.538692713627	0.652545463402	0.673296372687	0.559628973052	0.727901824128	0.541128692889	0.514039041815	0.778017429466	0.599755895652	0.655366080357	0.633221477154	0.577741298839	0.586378841858	0.495799950061	0.412589483884	0	0.604005340944	0.478518404504	0.542058759963	0.453578880347	0.43143021428	0.519029425939	0.52666523168	0.435985622289	0.443339103371	0.480288874349	0.513608034437	0.488799086132	0.723958434884	0.653947854633	0.704684189925	0.667543675628	0.524659638409	0.562194003047	0.62090828282	0.598108427874	0.589159592551	0.485795905948	0.587412686208	0.550122724836	0.568861546067	0.49419868852	0.529143519318	0.700748680954	0.61202468326	0.779980706618	0.611921509419	0.504890481702	0.619961561049	0.800380944416	0.730479216432	0.666507629089	0.590488416631	0.686873941889	0.61935682301	0.75187698071	0.591758801852	0.668823894868	0.682185806963	0.547351771785	0.684187122096	0.758452891528	0.685794645696	0.573248078314	0.816461945945	0.761492483456	0.701419102104	0.633883898039	0.670356037701	0.687744127155	0.699857100408	0.652768368661	0.511158184284	0.749921874354	0.666718232873	0.587486621847	0.692400507762	0.677844098588	0.651789017003	0.658970029176	0.574813863899	0.607440368764	0.639821857672	0.609306318489	0.450006954058	0.567015721728	0.476043849318	0.601777645174	0.565261505931	0.543795279736	0.611829644721	0.49371912008	0.554067152366	0.605120610619	0.543346281624	0.669997062434	0.745987786136	0.571033378572	0.54724493076	0.593663313389	0.521314909834	0.465103481033	0.420710209862	0.50662842776	0.469970782967	0.601314161035
T.CS.116	0.580435815437	0.572235744204	0.566430520446	0.58513067109	0.565429406181	0.591605984905	0.560864089286	0.611718695343	0.623052739923	0.594492531308	0.583240607954	0.574544451098	0.648763189826	0.567203820764	0.562702595289	0.615827761985	0.569713291832	0.607740916047	0.601060254476	0.640730603876	0.532308639384	0.586078817049	0.64229003313	0.623374076007	0.739774407347	0.691867563681	0.527713800135	0.600426363522	0.566912637662	0.618958175106	0.556747277949	0.631462079251	0.708148820272	0.597582631706	0.587748137574	0.650532420552	0.587222730322	0.625035049658	0.70660840918	0.622843265436	0.619941983301	0.599417417435	0.619473092272	0.653292955289	0.649358060389	0.57633437232	0.65008816669	0.712132172863	0.645424352959	0.621142561608	0.623541648267	0.632981593832	0.631535359826	0.665541133117	0.662908480029	0.628285990495	0.682360549464	0.633195589944	0.639637695024	0.67522390186	0.574257403353	0.558697880242	0.595233631572	0.579671513911	0.58673047936	0.587028748826	0.663369833246	0.595863713191	0.607660478446	0.721530805752	0.59015752933	0.656530939995	0.603445332757	0.592876555968	0.5647873599	0.560208932437	0.61001694499	0.604005340944	0	0.603451865537	0.582964339866	0.577282314976	0.594757673559	0.594951550554	0.571830247323	0.568291225246	0.579340740345	0.577682043678	0.575393709097	0.609405210313	0.681631899165	0.569504703409	0.645066691911	0.59279991893	0.573073872374	0.547117826621	0.589569762945	0.550475655341	0.581454457779	0.541383619583	0.575188723812	0.545682921824	0.61508026139	0.548257211481	0.56633006107	0.650077657994	0.622803121702	0.740731928207	0.600937008514	0.591054762067	0.624505710358	0.717800238463	0.673992409979	0.557795001036	0.570083527489	0.622349700049	0.602737037288	0.681666134308	0.540824071089	0.655146616727	0.595735244445	0.583859407141	0.574008394392	0.691974501204	0.631360396625	0.549521082651	0.751936644225	0.729259133276	0.633164631365	0.587476534524	0.642925316614	0.629378717639	0.68207048988	0.646912780552	0.602624729717	0.697188083201	0.66203446932	0.602148577977	0.640562762894	0.658413980652	0.661013583709	0.634042257476	0.618351458494	0.608677216326	0.628978809991	0.598272825584	0.625932082044	0.597735801679	0.607478290153	0.617195708802	0.567638199731	0.610212347806	0.608599089151	0.59314221138	0.592028065956	0.61979737101	0.547638712911	0.649783502932	0.726935608729	0.555925972623	0.568301535822	0.623606009869	0.571476020452	0.604103864765	0.591946071138	0.589347870382	0.565213435843	0.618269563501
T.CS.129	0.558256158409	0.649314358225	0.50020685722	0.522332290592	0.627449493907	0.519127341676	0.508887291054	0.535159567403	0.60258723837	0.572005275252	0.538083281765	0.587552781419	0.707527295938	0.499472251383	0.503583601292	0.616161457666	0.595824841077	0.614055957738	0.667231384551	0.67545761833	0.62954012832	0.527629029772	0.632774201005	0.584813337192	0.770659263399	0.702103550603	0.56527182581	0.702081559841	0.547301878025	0.730331236387	0.543229492743	0.674942036059	0.731062886899	0.583928110511	0.526634561666	0.648715344594	0.64193837017	0.711221768722	0.763216065427	0.683217542053	0.605003760789	0.64921774535	0.539185192206	0.718978771981	0.664190259245	0.637885218748	0.719920888014	0.744289971525	0.63823468604	0.637548213209	0.658941501708	0.638002374839	0.651402618261	0.646524486928	0.691810351001	0.631779213066	0.664835637317	0.572519917611	0.613123292471	0.686358992214	0.561427763474	0.649934567982	0.528421387418	0.638129808493	0.664123364271	0.585797753024	0.719100507089	0.516630441947	0.530887617523	0.753246285694	0.612091025872	0.629878221557	0.619750038031	0.563646237192	0.574635552072	0.539235561748	0.445732751053	0.478518404504	0.603451865537	0	0.551865251212	0.440005131866	0.474635708318	0.562399170681	0.514920752356	0.474710202383	0.443244798582	0.493104351304	0.479128120483	0.516948296476	0.69964153619	0.631314919733	0.677824923653	0.664228724318	0.505456202006	0.557140211902	0.583284158585	0.596400112493	0.57888168936	0.514876093043	0.589701133185	0.58234854173	0.571237141099	0.494517522335	0.555180894008	0.68890318497	0.622852873969	0.762865400232	0.609306815656	0.513392969704	0.608792276407	0.781530040826	0.720352086028	0.656890828148	0.575444281751	0.67202890159	0.60487967324	0.719244715212	0.617182331527	0.648991280092	0.656537463184	0.553521872249	0.680808102514	0.743342567252	0.659936669125	0.55511176905	0.792360188524	0.756049349963	0.67829626543	0.638831780074	0.656817434231	0.662475682082	0.686382906088	0.642351277547	0.512953172831	0.733292436435	0.633943055075	0.602697714739	0.683886805113	0.663294588664	0.644825035038	0.672662628661	0.560319702596	0.61479611185	0.621142575836	0.590768449519	0.472670396666	0.553014039199	0.46978277349	0.590785071753	0.574505912319	0.546634677655	0.617715911602	0.496358894045	0.559069340506	0.612484756271	0.572206763689	0.664702838441	0.727248004793	0.533536491594	0.507858666847	0.574947109679	0.481746439286	0.476623426125	0.44633627695	0.506543846397	0.45654925494	0.582541309494
T.CS.112	0.557811363674	0.580956750393	0.491035967385	0.483427035269	0.582474346697	0.542487095493	0.546138323034	0.577803829972	0.571788301528	0.500139781225	0.538421980924	0.612793285842	0.639463120003	0.51246613757	0.526552034972	0.521562671723	0.572142528527	0.580317151295	0.601481239394	0.628586550888	0.600309715037	0.554546501961	0.598643471776	0.593255134937	0.705965029943	0.658141072527	0.589835321838	0.671122863063	0.514309277501	0.676545662214	0.597878366142	0.624915150916	0.687309933057	0.532334344178	0.52029233803	0.588822133921	0.611821899203	0.679064586742	0.713703835548	0.657338340649	0.624261036218	0.560423623105	0.525243713151	0.694177697925	0.651088018727	0.585641179485	0.669515014624	0.697333566765	0.618573197637	0.584727661989	0.617449264353	0.594396567453	0.614718220525	0.612946390355	0.646057840494	0.631584033355	0.648984351746	0.576253017901	0.59713932404	0.643839210167	0.516080827971	0.622251810984	0.502910342765	0.585426852705	0.599299038177	0.512971073277	0.657500632602	0.49518675139	0.598101160464	0.704333240283	0.529737100377	0.590883320206	0.545368599623	0.518056049419	0.536419221587	0.570340324529	0.534877063022	0.542058759963	0.582964339866	0.551865251212	0	0.480602261714	0.54458460352	0.632604400745	0.523147205425	0.529588026594	0.529342270734	0.548608001992	0.514198816541	0.584190532021	0.63586622941	0.561727616589	0.618913105853	0.622686330289	0.56271375264	0.52818975186	0.586622800704	0.571950002007	0.60587775488	0.522558886986	0.544462677873	0.584609862297	0.559414320137	0.511416512841	0.582060181098	0.615919387641	0.526547535306	0.707822401135	0.559956775469	0.553154220904	0.547756630857	0.732818616175	0.685189749887	0.625537726883	0.531494379357	0.661241242037	0.582795703162	0.672313273246	0.640841515997	0.590624959141	0.636624797672	0.584842420439	0.615304203237	0.693630010694	0.624835766997	0.538039918431	0.747850043152	0.701526896635	0.611047825645	0.603546258657	0.601452842312	0.603029879168	0.647409648412	0.602239514834	0.507314984935	0.734789982415	0.619302720749	0.598587409835	0.63315735423	0.621126499316	0.6250422378	0.606369844924	0.517326546541	0.584166286616	0.539058247514	0.544780694665	0.528804167264	0.52387700561	0.53140092498	0.51674011929	0.528585279818	0.509943392428	0.519986164737	0.541817042501	0.496743806345	0.559542327811	0.592483110483	0.591591070398	0.683406527199	0.512544737583	0.521721377808	0.52555037845	0.500586453343	0.558759133232	0.506549541619	0.499565281893	0.490078290028	0.542459155062
T.CS.131	0.53459756251	0.630956104323	0.481342212374	0.509779061319	0.639552956088	0.510191439816	0.499841478	0.537749916959	0.560003711866	0.516618572419	0.546339391586	0.594401728424	0.687596265192	0.472120999217	0.497434735211	0.590100914358	0.601865492156	0.589171676941	0.643020201636	0.654188781097	0.616420052186	0.515119289035	0.617488133546	0.554503014826	0.754770027516	0.685248182297	0.576777666353	0.687756573714	0.503556568335	0.699944341745	0.55688427336	0.674140689781	0.722953417284	0.534694489075	0.494633245388	0.618813357661	0.648805566366	0.696349998719	0.740567080829	0.675449524944	0.624601100699	0.606622849873	0.484383127768	0.717965399716	0.653371141383	0.589980198771	0.677965465691	0.733362604548	0.615013526169	0.613746267931	0.633202301783	0.61505449134	0.636084504856	0.601903490145	0.682026526901	0.61682028209	0.668583540645	0.579845851404	0.579301919379	0.639010186542	0.511191646945	0.647506106725	0.493062652809	0.609386906286	0.657970099678	0.518186524664	0.707319005349	0.478667890643	0.539195344608	0.741024796832	0.557536972651	0.634056500142	0.599278798591	0.547184124964	0.553358752915	0.538031093919	0.452290134162	0.453578880347	0.577282314976	0.440005131866	0.480602261714	0	0.461973498968	0.580256470818	0.475004053118	0.46517559784	0.425637170008	0.476652257567	0.475976981916	0.48908174738	0.686260025737	0.598624833697	0.655000797903	0.643822898555	0.536056537525	0.538642391048	0.603642723347	0.591244912773	0.587428436632	0.436213694211	0.564169131668	0.566073371637	0.54751581699	0.453717008211	0.522861943649	0.651970140787	0.584536776861	0.748879012521	0.577556550086	0.517995449378	0.601536017144	0.7818876497	0.709446100792	0.635068975718	0.547417053066	0.671660305304	0.578033098418	0.708874682316	0.622058279021	0.637769776074	0.665148215178	0.544282676812	0.669920858869	0.739107490106	0.632107358925	0.523186278713	0.785933328893	0.73091204741	0.645200348487	0.619589487269	0.63990607007	0.651755844297	0.665747215875	0.617558341391	0.48791816341	0.738424959549	0.646936317759	0.567544220687	0.658845292321	0.648336549755	0.617665830966	0.64016984525	0.516302155462	0.595398975085	0.583563277007	0.565470014484	0.420713127645	0.530453659377	0.461249854223	0.536130323084	0.548171365487	0.5123567941	0.563207143311	0.480640586662	0.541487509461	0.591892200877	0.56573526301	0.644249157672	0.721635044749	0.537358693627	0.473065596217	0.549083488845	0.435366012035	0.482921594963	0.421766584696	0.483371075435	0.388751274458	0.564662184639
T.CS.147	0.525949432869	0.630752032106	0.463768343229	0.525800355849	0.619434788303	0.436469031332	0.468035313057	0.520976568233	0.630066475693	0.552287886587	0.53821740861	0.57383883095	0.71373853372	0.470918455839	0.49828486432	0.636430192268	0.592189035679	0.63090916957	0.68301773093	0.708492147273	0.626514184523	0.547061912853	0.645541315815	0.595279542345	0.790862631169	0.726562740964	0.55109602615	0.695747608973	0.527106772465	0.753040142653	0.567881963433	0.714372536552	0.760822002568	0.601585357098	0.559331150482	0.686508937982	0.672635940595	0.718853436933	0.794907538927	0.720718128556	0.624626869916	0.675563387218	0.505230629965	0.744026116307	0.69488763144	0.622665125961	0.744330670081	0.784559244196	0.667605825346	0.680106642407	0.688091407787	0.653422562492	0.69210426577	0.693099268144	0.71899388148	0.677418983	0.710790714499	0.620535582807	0.653081126904	0.712962596528	0.565229966628	0.629304776349	0.505615049796	0.671066839694	0.648358466338	0.541336139595	0.730473573191	0.509421457383	0.475610844278	0.793215709782	0.605179780205	0.66957651649	0.642951049458	0.580221290959	0.57077400545	0.503046775788	0.386771496291	0.43143021428	0.594757673559	0.474635708318	0.54458460352	0.461973498968	0	0.558986500956	0.494219435084	0.464457512018	0.430168440555	0.463737969299	0.442643879452	0.504618124894	0.734790348534	0.627061237796	0.66472589485	0.678717651783	0.481955078116	0.548990463153	0.573453941733	0.574247933698	0.562426020432	0.518524252274	0.581336761207	0.570136996951	0.52366085446	0.500442481941	0.565863217102	0.71690253869	0.62570763636	0.799674446412	0.621662464419	0.482432995858	0.597692090389	0.810766056417	0.733175452887	0.670171291438	0.572179719386	0.715259235086	0.634312447333	0.760080004265	0.616572994646	0.684082996902	0.68900382725	0.570424763495	0.692097946004	0.777094592145	0.6681738329	0.527741146155	0.824208299718	0.775929412378	0.715713012935	0.645508835209	0.688961692495	0.678939319024	0.722288751966	0.690660614059	0.532837784222	0.762530406888	0.688517599532	0.622087254811	0.710732952759	0.691269919891	0.68645619477	0.692699133543	0.595369495953	0.644536017188	0.617210771625	0.576829712124	0.435501081418	0.537623794154	0.437381928213	0.596314040043	0.540771669247	0.515524383018	0.61028616577	0.436083928306	0.517664343132	0.572720878294	0.534540492167	0.678550544135	0.741325647192	0.51902713328	0.512663542593	0.534729783664	0.504196571787	0.387086187805	0.405805182671	0.445857384397	0.463196120751	0.524459293782
T.CS.105	0.604150184594	0.671754112807	0.627848149591	0.636232758936	0.631194515007	0.63665130294	0.563139778779	0.584038316863	0.658493673336	0.621138785496	0.594003843722	0.537235488129	0.698814321486	0.622704670422	0.583864019297	0.720165434843	0.617114990954	0.643223645053	0.703514266422	0.719325527841	0.612964803279	0.622175584437	0.685521056769	0.622225809162	0.79846264632	0.749522115596	0.580949745244	0.64701124596	0.624295637005	0.677880730387	0.567785608951	0.686983959113	0.762101350742	0.666983854368	0.6349518106	0.709860610274	0.653920477836	0.707344692574	0.786220316174	0.728174476862	0.6267436654	0.709638584052	0.630798671619	0.681222105717	0.699952110976	0.633124066314	0.716792024729	0.75745525859	0.654731107912	0.709436080198	0.700803182994	0.664846545709	0.685606421802	0.693328681498	0.732673586845	0.642102177707	0.704010671334	0.660271596994	0.668145404385	0.723185090795	0.636821699231	0.592483221448	0.628840932145	0.67486506823	0.684760711081	0.632632398672	0.747358119928	0.639159821644	0.543744976521	0.771863571092	0.676445225291	0.672055114346	0.68286483243	0.631684661884	0.625741942491	0.52100515944	0.520005312194	0.519029425939	0.594951550554	0.562399170681	0.632604400745	0.580256470818	0.558986500956	0	0.618101652651	0.501774242443	0.542073588335	0.548981745594	0.606669688876	0.556410308134	0.726472817921	0.66420511264	0.723355936026	0.659269582387	0.598696997186	0.611188106974	0.654010730076	0.622463913947	0.589798891973	0.572210035272	0.649991377241	0.539444453041	0.65353538774	0.544613888065	0.530993853676	0.731095000101	0.686605034333	0.797442375967	0.677854694441	0.600116544879	0.689183232776	0.765844023345	0.727538474054	0.629075917778	0.63942827718	0.664825217649	0.64307808839	0.736326361577	0.580118090286	0.693753842355	0.653047960558	0.56954285226	0.648590690724	0.737084823761	0.71930084415	0.642988265729	0.810865265756	0.795191704789	0.729529229696	0.633624992881	0.705110596021	0.710152958642	0.740380599018	0.707662443626	0.595403833874	0.744568912863	0.709560802203	0.628239099925	0.698309588078	0.725485446567	0.697689125975	0.700081006796	0.664109100724	0.649322415585	0.72271878048	0.669654008642	0.558455809512	0.662143765291	0.560267994699	0.699564763153	0.636438179417	0.676521935351	0.694208051053	0.581139495197	0.633224857417	0.679407169472	0.533501078403	0.697070684112	0.747928949673	0.613176624033	0.603385349347	0.689481675857	0.605278701111	0.573804807304	0.562028790603	0.643981643365	0.581095607852	0.676357913248
T.CS.134	0.564186227859	0.604856483179	0.440891861697	0.51337832759	0.624988537124	0.485705978929	0.521200288792	0.535071646075	0.591732440333	0.538848551459	0.544213729992	0.607609051858	0.684881921124	0.4616069025	0.509946428878	0.564492369407	0.573496264074	0.595210693337	0.595168139981	0.657833813747	0.584657451495	0.541404704178	0.597887239785	0.567559456125	0.740155324728	0.693406184726	0.571922925682	0.67305709095	0.530128197462	0.701161495907	0.570598230272	0.656923171807	0.689360725811	0.590454480229	0.514018059889	0.632258078015	0.631140597486	0.686689805833	0.747913096764	0.654991056832	0.638275597429	0.608934528772	0.517606129386	0.699174648612	0.656615700444	0.595534690853	0.688832695731	0.734906189444	0.649257729515	0.62362486188	0.652887227646	0.642333267239	0.638439280637	0.647297211349	0.674970599256	0.6465685293	0.671799130649	0.601936413833	0.610256289767	0.676061654308	0.512846419387	0.622138261785	0.481693253669	0.605691081469	0.612392624735	0.480171791564	0.696045606662	0.494571102593	0.56318960047	0.710366951707	0.578121816511	0.630208196895	0.618266149783	0.542334034223	0.548264661217	0.564852456081	0.535928279847	0.52666523168	0.571830247323	0.514920752356	0.523147205425	0.475004053118	0.494219435084	0.618101652651	0	0.512714935607	0.509708527571	0.502589552462	0.474742976143	0.552910553933	0.668676336528	0.562685471685	0.660839357752	0.660680474157	0.550614526147	0.545422399554	0.604843628533	0.59240030513	0.599548609522	0.508857198193	0.584811932556	0.584146385939	0.540060432076	0.475051857514	0.583289936733	0.654188821212	0.560153905881	0.746774282229	0.576836668223	0.479417643435	0.58148334695	0.769939655862	0.697805723773	0.635305760987	0.549503173826	0.659344505458	0.591444773689	0.71837641304	0.629718140856	0.647562221863	0.656476429697	0.593492827461	0.645740140717	0.740586417398	0.617527385498	0.505455077911	0.780722744951	0.732146441748	0.643460395962	0.611382100265	0.635457308034	0.610363255674	0.67246570069	0.632053720595	0.543050817692	0.73199877589	0.647632252822	0.613078770012	0.662036493928	0.655865635226	0.652724353411	0.651256514279	0.552910863287	0.616198524576	0.527460017165	0.509834607189	0.49100709289	0.479032185952	0.502399020961	0.538711519073	0.498120103341	0.504920818383	0.533068765315	0.489049969613	0.530883814387	0.54054567521	0.577982808979	0.63628546764	0.706515656883	0.516695014298	0.483071979073	0.506057776416	0.465892147834	0.485597440932	0.484266225522	0.461277171448	0.454837691954	0.527361998855
T.CS.178	0.528723172617	0.638078277941	0.491947938183	0.5267594282	0.612408276882	0.533885018291	0.481293143777	0.517643710214	0.593401361642	0.53513671689	0.532408312051	0.551324504031	0.694491962041	0.521703486102	0.488522517486	0.626267647631	0.584386074838	0.578817672076	0.666118339392	0.674989147805	0.609931414661	0.535523348032	0.634009676584	0.572256227313	0.759495650893	0.714765363891	0.550369963801	0.66890063665	0.528762133302	0.711673835673	0.539885821399	0.670930811052	0.741037072461	0.568318984914	0.533502105925	0.649913735953	0.633643525253	0.698268512055	0.768433036537	0.676635902094	0.605562019588	0.623985466978	0.523695913284	0.686121402202	0.663961838608	0.594689120374	0.703511236194	0.743628244035	0.612224068543	0.628053490982	0.649634130316	0.618729131605	0.636120572771	0.651562074913	0.680816647956	0.625932616424	0.659145973553	0.579313699118	0.600431511703	0.67739182115	0.529545063606	0.610292495668	0.513257417033	0.619482458345	0.655323539555	0.559040641214	0.70800554173	0.533433478624	0.51869598662	0.770946078967	0.590360894086	0.630781393219	0.604621193575	0.563354841707	0.539346073237	0.501580936974	0.455604526389	0.435985622289	0.568291225246	0.474710202383	0.529588026594	0.46517559784	0.464457512018	0.501774242443	0.512714935607	0	0.464346394207	0.467562594417	0.479173403901	0.498649115039	0.69235990241	0.640759761529	0.687154932077	0.630395457287	0.519461305136	0.558839640938	0.5980899774	0.582656676137	0.576402812653	0.479219423353	0.558711749365	0.5395084318	0.583018484906	0.492965659171	0.513998344677	0.664483494028	0.609910349741	0.768291131567	0.599226732716	0.515426705885	0.613809237506	0.778310777708	0.71098606336	0.624620904245	0.572944981059	0.664918247728	0.583794284143	0.713988926459	0.593439762542	0.666475453865	0.661375336307	0.486993656005	0.6633181961	0.742702862866	0.667683442552	0.543542593335	0.789854393603	0.752599222215	0.677885903236	0.621436600799	0.656068262129	0.652971435726	0.681228137584	0.637522672275	0.500588344587	0.743091965728	0.657686615301	0.587023524868	0.683136855959	0.67793421371	0.651435103812	0.649181886928	0.566637103923	0.596963645323	0.631040695581	0.584814036389	0.476924224684	0.566679450988	0.483676197707	0.601195644484	0.562165341182	0.559407719549	0.603388760765	0.487797422976	0.52778424356	0.598858832498	0.544758620352	0.654272243098	0.722688063763	0.560205405258	0.511736303243	0.588782165749	0.489913677494	0.48363738725	0.443493187474	0.522821042736	0.445359336812	0.589766760694
