CS.005	L.036.M1	CS.038	CS.021	CS.022	CS.059	CS.244	CS.199	CS.174	CS.091	L.006.M1	L.001.M1	CS.176	L.011.M1	CS.143	CS.287	CS.062	CS.368	CS.341	CS.042	CS.067	CS.060	CS.122	CS.327	CS.335	CS.230	CS.290	CS.065	CS.149	CS.367	CS.374	CS.041	CS.236	CS.128	CS.378	CS.213	CS.375	CS.205	CS.302	CS.126	CS.376	CS.232	CS.125	CS.292	CS.380	CS.349	CS.178	CS.386	CS.395	CS.182	CS.348	CS.148	CS.214	CS.256	CS.268	CS.147	CS.385	CS.183	CS.166	CS.177	T.CS.020	T.CS.080	T.CS.040	T.CS.079	T.CS.012	TFS.023	T.CS.004	T.CS.069	T.CS.007	T.CS.057	T.CS.042	T.CS.028	T.CS.023	T.CS.056	T.CS.019	T.CS.129	T.CS.130	T.CS.105	T.CS.102	T.CS.167	T.CS.115	T.CS.161	T.CS.131	T.CS.097	T.CS.091	T.CS.111	T.CS.128	T.CS.121	T.CS.177	T.CS.123	CS.237	CS.082	CS.087	CS.241	CS.085	CS.015	CS.110	CS.356	CS.242	CS.246	CS.088	CS.103	L.034.M1	L.024.M1	CS.006	CS.187	CS.078	CS.304	CS.274	CS.347.0	CS.387	CS.191	CS.358	CS.150	CS.044	CS.228	CS.207	CS.363	CS.212	CS.325	CS.322	CS.112	CS.319	CS.227	CS.158	CS.285	CS.331	CS.194	CS.361	CS.343	CS.318	CS.202	CS.080	CS.152	CS.163	CS.390	CS.253	CS.326	CS.370	CS.270	CS.145	CS.393	CS.262	CS.255	TFS.025	T.CS.045	T.CS.026	TFS.020	T.CS.036	TFS.027	T.CS.043	T.CS.049	T.CS.061	TFS.021	T.CS.064	TFS.022	T.CS.008	T.CS.055	T.CS.066	T.CS.141	T.CS.152	T.CS.158	T.CS.142	T.CS.151	T.CS.095	T.CS.157	T.CS.109	T.CS.166
T.CS.028	0.578818600705	0.511843192804	0.600283210266	0.564842191839	0.626805105474	0.546068008333	0.685417832403	0.630788398785	0.519543636802	0.644414537996	0.575959527234	0.614060707123	0.537377148296	0.560186344172	0.598309825252	0.584685085962	0.553993565776	0.502197020457	0.597239561031	0.619102605428	0.710009444836	0.625625537041	0.61039994435	0.61501342265	0.706077685632	0.65378868249	0.592539994993	0.532176023911	0.58840389476	0.689951054716	0.620312461343	0.628576627918	0.709231114578	0.537170665829	0.680402735273	0.616249546609	0.579736361292	0.632522322783	0.664066016743	0.483307131013	0.584371995461	0.586343891261	0.568176419413	0.613337999927	0.482645007266	0.552233971482	0.559754942597	0.663482511195	0.599259056887	0.512213694728	0.549875354965	0.647847137576	0.579424294261	0.590878740541	0.656730482628	0.588460744288	0.582822570682	0.681769268687	0.618713835036	0.638435181651	0.595468129145	0.566254143626	0.536100120918	0.606268261529	0.629957767957	0.545262262299	0.480528264945	0.455163465415	0.580779549402	0.643928466247	0.517337980502	0	0.707967282557	0.626296967797	0.5980846906	0.551089216049	0.523919485557	0.654690734694	0.594315454557	0.52755347798	0.547695442249	0.556915117822	0.503543478022	0.529125178754	0.531415461584	0.527052535324	0.561612396431	0.505895205494	0.554222317333	0.510865689649	0.639140594827	0.575615389424	0.627369066603	0.576479839822	0.600180143488	0.628749258906	0.637164828009	0.663189319019	0.519787704663	0.494725106835	0.664168457301	0.610148508508	0.584507908084	0.621296960089	0.572984045086	0.547373260464	0.609381593308	0.680362387346	0.586656609214	0.655740839469	0.490250627628	0.549716758012	0.702353518305	0.567705507176	0.51568272048	0.621504643679	0.6465032962	0.571783351833	0.580419048217	0.737892362221	0.629327894107	0.635174661667	0.569253208521	0.741177566321	0.640244487719	0.676635029865	0.55456023417	0.678582432168	0.625653528789	0.615225630166	0.580029952394	0.614248823657	0.602997658486	0.503716084456	0.62432247488	0.583855778372	0.719275881597	0.564032527135	0.575238885393	0.592704037137	0.501541816847	0.642959246845	0.595747623989	0.546223449076	0.492186050634	0.514049210741	0.666982977699	0.517320322217	0.582372433338	0.497546965085	0.538721409999	0.57527232648	0.492507924321	0.577774107044	0.499433026971	0.515097488021	0.523915538832	0.548767163333	0.549926565679	0.587640888364	0.514699286225	0.501595100004	0.571570909675	0.509022628635	0.567442884763	0.578643777763	0.532995971631	0.518781453192
T.CS.023	0.76215304153	0.714415121686	0.707816879163	0.688282340309	0.720439286398	0.727695609913	0.755097386206	0.718452166295	0.771951361816	0.739444271274	0.754875787165	0.733410952923	0.70159387674	0.725126607773	0.719158352777	0.684071273361	0.719189771037	0.709089653569	0.645462856472	0.707559785514	0.668125643686	0.684421143419	0.740711846924	0.766820927524	0.678808019281	0.674700211896	0.737861618978	0.691918311047	0.693734329512	0.659121378299	0.727035067093	0.687217213047	0.759088519973	0.744288332733	0.715678613957	0.712919077383	0.65148143775	0.71968605296	0.617784082399	0.677332547927	0.688537696208	0.723931692034	0.690462760927	0.715104592193	0.749429737276	0.715341705891	0.680413609669	0.712316248355	0.713052886508	0.702187970461	0.71965285382	0.736201050241	0.64808793038	0.72902715219	0.718859196686	0.690304834631	0.718092261011	0.697544486256	0.709745700017	0.684184878834	0.759807900498	0.681752595398	0.717435052847	0.655072837721	0.599205296824	0.697650315498	0.670846640167	0.676169818519	0.671135882086	0.618567970878	0.753638158314	0.707967282557	0	0.691625498149	0.645569619487	0.753246285694	0.732320928959	0.771863571092	0.752601031854	0.739434696266	0.75673284001	0.74560235478	0.741024796832	0.756805399365	0.760370687668	0.722825957574	0.761167313746	0.717649262079	0.766232032887	0.71944431489	0.688332082075	0.719263560814	0.67962588419	0.768470938281	0.724053231128	0.774944911634	0.701698010701	0.577858480337	0.729283472987	0.723763263255	0.718978332851	0.721016122504	0.752680097853	0.743341110492	0.699795014433	0.686135386434	0.738986387911	0.68491481706	0.627166421202	0.694079067464	0.659936759649	0.721899718831	0.663181336317	0.698414705231	0.71045784157	0.686311527989	0.665422195412	0.69765347672	0.613643198843	0.713921644317	0.70877252673	0.687438354922	0.719296007844	0.714814717194	0.70012632893	0.685298682394	0.735903911736	0.691195689422	0.636540736693	0.734217737635	0.703238412475	0.634844717133	0.730112564626	0.71035585699	0.674162333445	0.757510583888	0.667105542812	0.705220030995	0.715706173526	0.697914799465	0.703692558575	0.703767187128	0.666829982541	0.736497561103	0.689649990444	0.672134954501	0.606227648161	0.75849823036	0.747148173032	0.697216607854	0.697779047379	0.678701067155	0.681796555929	0.709281822308	0.715273535665	0.74829549479	0.656536664324	0.728982450562	0.745148896837	0.747035237606	0.692201462654	0.745246811158	0.717328046987	0.755516061546	0.764084568608	0.703321406538	0.766941244412	0.725272400633
T.CS.056	0.649541800674	0.609976278677	0.573687294354	0.651095376216	0.62118339274	0.631645454284	0.60466556469	0.606857502652	0.647572406667	0.695820782806	0.619705231162	0.605407514968	0.662368955844	0.631219407178	0.642231779563	0.645574413147	0.586983989418	0.639413112179	0.677757985828	0.625023140141	0.674009349396	0.616008193558	0.59224266318	0.601947268322	0.720431156178	0.660454499541	0.673958386635	0.64799143217	0.643567704074	0.690217211122	0.659022693761	0.639070345643	0.671737246163	0.638216031758	0.642111048155	0.68249991472	0.599950082488	0.694370424065	0.700505235321	0.632867021886	0.66030541946	0.639840089232	0.67207378552	0.642475366543	0.642503187915	0.660301761669	0.634450808983	0.679942022057	0.672193613556	0.680993722175	0.660429319411	0.67621431664	0.646005414168	0.663203668127	0.672811546277	0.68431826383	0.689007049614	0.697462747998	0.698675666083	0.673659269616	0.647473354719	0.613389388955	0.598581936475	0.642315295866	0.641797641302	0.62879975823	0.629566779796	0.654655491974	0.655566370092	0.676998712639	0.643049471136	0.626296967797	0.691625498149	0	0.596255299622	0.664123364271	0.633397472396	0.684760711081	0.655286426999	0.618722676774	0.657170332344	0.645139971833	0.657970099678	0.64704409398	0.64614717274	0.597830944945	0.687226513743	0.665985281018	0.642030878268	0.619706775363	0.648506028517	0.65003014923	0.583003281554	0.623416773943	0.617855192085	0.63764661106	0.631151675264	0.66932396505	0.613473269555	0.625533645358	0.602310041438	0.62980812585	0.632388449592	0.607236853795	0.60371830101	0.6601426648	0.613427826449	0.686335412265	0.666508793315	0.661543712295	0.611689201109	0.62069448322	0.709649793797	0.634542570851	0.590305668812	0.599010211706	0.662990178805	0.638246709329	0.666623810426	0.719422877235	0.674170748668	0.612338700212	0.689504321116	0.744053871335	0.620035860754	0.69034554373	0.666451125132	0.724151641664	0.641829970035	0.676788334295	0.678933844047	0.626256854533	0.599822230546	0.632192530866	0.60078842733	0.687048566194	0.693979646961	0.671674186181	0.659157559245	0.663748217695	0.647239538379	0.642858857788	0.637480128054	0.653297446872	0.639129288338	0.600595898289	0.680409343935	0.646673801099	0.594077650455	0.615016117228	0.590344911198	0.65720701431	0.627857786418	0.61507784828	0.573114857596	0.652758791301	0.61624289693	0.586963562949	0.62849854182	0.590901963576	0.619038512645	0.63914672645	0.627423427297	0.622147940383	0.650935943454	0.602636760211	0.666342953434	0.63702862338
T.CS.019	0.627824409194	0.595490119107	0.610165438906	0.604214336426	0.605809735482	0.600912973257	0.650860797309	0.626584024502	0.633689437037	0.648524214703	0.635312475239	0.61000106368	0.62183281376	0.588290546616	0.617454118689	0.595481900851	0.583431713749	0.592901606218	0.64155223081	0.587286815852	0.676316345978	0.596416426069	0.620827860243	0.63119000748	0.675915569308	0.644183691401	0.62009912423	0.58761698452	0.587213667264	0.670123949543	0.617290308094	0.58461539311	0.669607118101	0.575660636549	0.63337147981	0.628844801751	0.553978400262	0.647413331542	0.648145462246	0.565278746618	0.623484584622	0.59273246832	0.6175376305	0.599153258916	0.614875100352	0.607391211108	0.575738976481	0.652637253402	0.614908591164	0.588583389034	0.630464666062	0.621093211128	0.581713600342	0.629246083434	0.610208897642	0.611838571375	0.601881479186	0.650318400893	0.626987624325	0.62941088208	0.664935604358	0.578396571899	0.600166754515	0.633459831857	0.57696086175	0.582314806189	0.580606957669	0.615726849197	0.631390091616	0.602818719481	0.616992278295	0.5980846906	0.645569619487	0.596255299622	0	0.638129808493	0.608248046327	0.67486506823	0.64700485259	0.619693218548	0.64789586609	0.602692057311	0.609386906286	0.629874718778	0.642214013056	0.615200477768	0.643782080035	0.621698531686	0.623089016871	0.581303522636	0.594612487663	0.61177180106	0.611476099886	0.644630521973	0.607864691708	0.651265203344	0.618434865088	0.616702233112	0.571800771573	0.551409091828	0.676148671579	0.606278109216	0.618179680785	0.629076686856	0.585152803696	0.584682264116	0.620561647009	0.603929311306	0.59329350498	0.648520857163	0.556854910833	0.610892646589	0.673154101703	0.576097464093	0.603656174927	0.595939636864	0.629373592973	0.627371460919	0.604132974611	0.688893361568	0.637995003776	0.568220573089	0.607569240481	0.711967546956	0.612613799152	0.657823855244	0.595495744889	0.687172029612	0.586701575688	0.631967704191	0.609846184003	0.614763902938	0.598633959297	0.590968830117	0.596712904127	0.608628380179	0.682090333608	0.614180611416	0.630776498972	0.600655308344	0.580024713217	0.609794211251	0.616169006833	0.624892084651	0.588073801726	0.606311107249	0.646620080649	0.641491249587	0.621995900326	0.602892148113	0.621022442276	0.631472183498	0.574966283543	0.621774121291	0.608372157994	0.630313278001	0.582754273641	0.632542093791	0.634764048557	0.634131168613	0.573616119962	0.608320856882	0.634170817514	0.638387149886	0.652012239179	0.597804086271	0.634718599436	0.598707093466
T.CS.129	0.511518053447	0.522332290592	0.648040569934	0.6536409769	0.682917671174	0.535159567403	0.681648080039	0.654589377925	0.455459857644	0.668908401379	0.558256158409	0.585152825478	0.60258723837	0.572005275252	0.606805365433	0.614668383261	0.558610345187	0.502824691125	0.661561977973	0.667231384551	0.762380903609	0.631548533022	0.56527182581	0.61229346036	0.770659263399	0.711288266237	0.67545761833	0.60631882325	0.645159475101	0.744115832549	0.664190259245	0.674942036059	0.718978771981	0.583928110511	0.711221768722	0.683217542053	0.64921774535	0.693919929405	0.731062886899	0.526634561666	0.657379146532	0.543229492743	0.648715344594	0.605003760789	0.539185192206	0.615192419671	0.572519917611	0.719920888014	0.631779213066	0.58178847087	0.595698182602	0.691810351001	0.637548213209	0.654811026679	0.701258199333	0.658941501708	0.63823468604	0.744289971525	0.664835637317	0.686358992214	0.530887617523	0.632697818173	0.506799300077	0.68671396119	0.688242028692	0.597369487439	0.583943970982	0.55623860326	0.670745038416	0.709174665272	0.463243094747	0.551089216049	0.753246285694	0.664123364271	0.638129808493	0	0.453064334558	0.562399170681	0.521699257001	0.51260015533	0.44946581138	0.539235561748	0.440005131866	0.467499234622	0.465499596887	0.500568938698	0.50208380527	0.506699158311	0.470620359492	0.55501293559	0.671722218979	0.555180894008	0.631314919733	0.505456202006	0.58234854173	0.583284158585	0.664228724318	0.69964153619	0.494517522335	0.514876093043	0.677824923653	0.57888168936	0.589701133185	0.571237141099	0.557140211902	0.615051473396	0.608792276407	0.694386376243	0.68890318497	0.720352086028	0.622852873969	0.513392969704	0.762865400232	0.581719911108	0.575444281751	0.656890828148	0.697520814352	0.648991280092	0.66829429424	0.7705124373	0.686382906088	0.656537463184	0.658677548244	0.792360188524	0.680808102514	0.743342567252	0.553521872249	0.756049349963	0.67829626543	0.676972304017	0.656817434231	0.662475682082	0.638831780074	0.512953172831	0.662711123048	0.672662628661	0.733292436435	0.61479611185	0.644825035038	0.633943055075	0.560319702596	0.683886805113	0.663294588664	0.602697714739	0.590785071753	0.590768449519	0.727248004793	0.46978277349	0.572206763689	0.546634677655	0.553014039199	0.664702838441	0.617715911602	0.612484756271	0.544595789534	0.472670396666	0.621142575836	0.559069340506	0.496358894045	0.582541309494	0.507858666847	0.45654925494	0.574947109679	0.506543846397	0.476623426125	0.533536491594	0.44633627695	0.481746439286
T.CS.130	0.501949877294	0.526718246876	0.610498720484	0.604904410468	0.647830396282	0.515478556527	0.648537371039	0.617032614725	0.438755104028	0.653809435101	0.537353728441	0.556248335172	0.551740202188	0.51111306264	0.572065259596	0.614602334605	0.523817761065	0.477410392727	0.649044088933	0.635659131996	0.75332357872	0.620430649295	0.53740975463	0.612337754969	0.751413203527	0.711275358454	0.659749578684	0.586109135199	0.610528128441	0.733652289631	0.653990982871	0.67041072724	0.702728554759	0.535103823867	0.697731871911	0.665884516152	0.59651577177	0.671959817964	0.722159821464	0.487709355652	0.637917941666	0.550922138754	0.614315558583	0.590335512149	0.485371314263	0.589867422569	0.564181793648	0.687353638714	0.619410552843	0.546213889873	0.563133988651	0.681881821667	0.616169909781	0.626365464585	0.652525628639	0.63412007271	0.603473939559	0.736874551617	0.650874389531	0.641295352202	0.532283742926	0.585677843437	0.467686984868	0.668025502167	0.651609689835	0.559495128824	0.565666512567	0.551431595416	0.65530461926	0.695012511158	0.458966275124	0.523919485557	0.732320928959	0.633397472396	0.608248046327	0.453064334558	0	0.561647265816	0.490453077897	0.461331287306	0.448650516825	0.527900658637	0.416556181196	0.48097326604	0.44333619205	0.466965636731	0.48450667335	0.474719870164	0.459867875906	0.483376594629	0.657793460918	0.533229680639	0.600323020012	0.484641901744	0.542791722817	0.583646522032	0.637055459654	0.694447930109	0.470455539308	0.465600886741	0.655480192388	0.570884829758	0.555617555874	0.534359253584	0.537812432313	0.589590038656	0.589114432247	0.697799494664	0.661487123271	0.699506811179	0.567530249798	0.48819478273	0.738259731247	0.562121872296	0.541765494307	0.633936719323	0.670869257634	0.631373732691	0.650295989731	0.767808383168	0.669100335019	0.646849646614	0.643781607345	0.776596620824	0.660449000226	0.736862033937	0.510356253435	0.722802099565	0.638837371063	0.650191479999	0.641531118259	0.649779831116	0.615897160984	0.4783909339	0.654419149021	0.646720754476	0.725059180939	0.585308252467	0.618536055513	0.633485299535	0.514788522161	0.655866260451	0.640358682393	0.579555318393	0.562448238517	0.564762686588	0.705684417006	0.468696453312	0.54821570139	0.523938401871	0.560666760654	0.652769759609	0.563998960273	0.567205838242	0.492281917875	0.465202241	0.595386021755	0.515337633731	0.462302705359	0.554474348398	0.498523917403	0.424688562613	0.55812003137	0.490930500324	0.484204793444	0.542468308445	0.445273301615	0.474024579919
T.CS.105	0.509100887412	0.636232758936	0.698724308281	0.660194066808	0.650396170336	0.584038316863	0.627045035945	0.65651408194	0.589093328414	0.694311373047	0.604150184594	0.531979353323	0.658493673336	0.621138785496	0.631240906152	0.659250067334	0.60468156604	0.614274164606	0.723196600848	0.703514266422	0.755176084255	0.652155775976	0.580949745244	0.650142241315	0.79846264632	0.728432172793	0.719325527841	0.690626963948	0.673918599321	0.754863048526	0.699952110976	0.686983959113	0.681222105717	0.666983854368	0.707344692574	0.728174476862	0.709638584052	0.755356047253	0.762101350742	0.6349518106	0.704017813547	0.567785608951	0.709860610274	0.6267436654	0.630798671619	0.664600553913	0.660271596994	0.716792024729	0.642102177707	0.629940215729	0.621111852251	0.732673586845	0.709436080198	0.708905530016	0.673173470344	0.700803182994	0.654731107912	0.75745525859	0.704010671334	0.723185090795	0.543744976521	0.728653269943	0.57277299955	0.72212337077	0.756095986022	0.702803041622	0.677103644132	0.659357460452	0.725049257281	0.760374230138	0.571447982096	0.654690734694	0.771863571092	0.684760711081	0.67486506823	0.562399170681	0.561647265816	0	0.611916769089	0.602265213035	0.506326209937	0.52100515944	0.580256470818	0.570602503076	0.572419320083	0.621532641476	0.525822942764	0.582973803932	0.545251136008	0.631724525325	0.640524400104	0.530993853676	0.66420511264	0.598696997186	0.539444453041	0.654010730076	0.659269582387	0.726472817921	0.544613888065	0.572210035272	0.723355936026	0.589798891973	0.649991377241	0.65353538774	0.611188106974	0.662393004117	0.689183232776	0.719816133295	0.731095000101	0.727538474054	0.686605034333	0.600116544879	0.797442375967	0.570706821287	0.63942827718	0.629075917778	0.676518254921	0.693753842355	0.745897278249	0.783263154605	0.740380599018	0.653047960558	0.719194514008	0.810865265756	0.648590690724	0.737084823761	0.56954285226	0.795191704789	0.729529229696	0.707758425092	0.705110596021	0.710152958642	0.633624992881	0.595403833874	0.65118265902	0.700081006796	0.744568912863	0.649322415585	0.697689125975	0.709560802203	0.664109100724	0.698309588078	0.725485446567	0.628239099925	0.699564763153	0.669654008642	0.747928949673	0.560267994699	0.533501078403	0.676521935351	0.662143765291	0.697070684112	0.694208051053	0.679407169472	0.618567397511	0.558455809512	0.72271878048	0.633224857417	0.581139495197	0.676357913248	0.603385349347	0.581095607852	0.689481675857	0.643981643365	0.573804807304	0.613176624033	0.562028790603	0.605278701111
T.CS.102	0.552903109536	0.571363890131	0.623185497546	0.667740354179	0.678626121852	0.572400168074	0.648670259712	0.644468461595	0.452652494684	0.679260163083	0.58649001722	0.599992396792	0.639011481724	0.537301901675	0.605371819249	0.674353425496	0.565976023971	0.559189040104	0.704097503551	0.666183345624	0.774712870067	0.643001065147	0.567549589836	0.568395336417	0.778189778856	0.748102087204	0.721605077539	0.645724840199	0.672205945574	0.746511090925	0.680656337171	0.715088646962	0.743098557676	0.601555406823	0.707918506617	0.700524498945	0.651750005601	0.718126214694	0.746190464362	0.561076596796	0.687053509342	0.592650507487	0.669286774112	0.626716895313	0.572037102205	0.674805479385	0.63934651283	0.717849377182	0.692093885777	0.629381731929	0.673563210003	0.715440207934	0.671529085825	0.674837710213	0.702635789697	0.673036470107	0.672214816488	0.772347093201	0.727362628279	0.687344947357	0.525377445184	0.641166928986	0.517070708987	0.72470068675	0.68409296364	0.590799289773	0.606903373706	0.602586161665	0.685171913302	0.721576732558	0.526305094832	0.594315454557	0.752601031854	0.655286426999	0.64700485259	0.521699257001	0.490453077897	0.611916769089	0	0.476341187722	0.501087512664	0.575512271168	0.501133816979	0.516771955664	0.458386101954	0.496031080363	0.593820920467	0.585747088384	0.525476073617	0.522750154343	0.696039766328	0.603588359619	0.597938155572	0.518071690017	0.602307574333	0.556109081232	0.676310076698	0.704069791737	0.527458541001	0.549107339885	0.656432434862	0.573318527238	0.579809828597	0.483516181257	0.543400737295	0.649071796651	0.594303377979	0.7047698997	0.696764038333	0.709838299682	0.625733907124	0.534700770628	0.779523206495	0.616884844579	0.573100369852	0.670358743498	0.697518768559	0.693179725623	0.664601222556	0.772933790827	0.710615072006	0.686960705825	0.688533155172	0.792381553621	0.697463854898	0.761833828924	0.605061453855	0.761953774939	0.693019578095	0.672855326743	0.68994398655	0.67189647168	0.637422358385	0.551614999923	0.689035974006	0.69374388619	0.749424145176	0.634360992794	0.698776293319	0.679611320334	0.597745321291	0.701212399306	0.68938350948	0.631964456711	0.587173526015	0.568322327381	0.724423025956	0.503039061366	0.561634824625	0.543200598705	0.568346815373	0.681520397137	0.63437866596	0.574950455711	0.526102773084	0.511184597532	0.624698062384	0.536866746379	0.485221249494	0.520321087468	0.525188436356	0.491596429436	0.542281797644	0.493787424452	0.482228638106	0.538713775823	0.454597035461	0.516609777453
T.CS.167	0.531729134001	0.49279000183	0.600391110286	0.61914072648	0.635524935653	0.553255326605	0.628479836997	0.616068841665	0.450482389663	0.673137505535	0.542882146732	0.58482676496	0.616380511059	0.528474481072	0.591983379952	0.632849218688	0.525596948378	0.518081653713	0.6491819488	0.63810972765	0.760369215681	0.62489926778	0.541784483394	0.562074492882	0.762701376757	0.715447216915	0.676634948511	0.619854613843	0.650933140824	0.750948692846	0.675786019949	0.685156247412	0.713839820222	0.593836742905	0.686827328364	0.693349885053	0.614433150802	0.695481340326	0.713482389961	0.519999156312	0.65018173423	0.57088125064	0.642796661662	0.619865587789	0.50761840867	0.633867281452	0.576696142417	0.697681479338	0.656462778156	0.595683904496	0.612372610252	0.68295267022	0.632548210292	0.662849844687	0.66933554685	0.651010928512	0.653363835076	0.740061809267	0.69662662879	0.676119724596	0.52079591507	0.572280186503	0.471456427116	0.669174415639	0.683416090197	0.551148648186	0.528561241891	0.54845629064	0.625091820697	0.696306283483	0.45975389846	0.52755347798	0.739434696266	0.618722676774	0.619693218548	0.51260015533	0.461331287306	0.602265213035	0.476341187722	0	0.475558894884	0.521415193925	0.473899815239	0.45433428996	0.412160676476	0.433326965295	0.56372386641	0.540888985492	0.49480281933	0.494690113154	0.663241453451	0.582467305879	0.561296009179	0.529611945289	0.559021538857	0.554509463232	0.660834796466	0.68430250901	0.485677507976	0.512980106784	0.627697674882	0.580115022413	0.550922357954	0.46386620391	0.496624131014	0.619843344226	0.56417877653	0.702676150193	0.663070172564	0.706282554442	0.58176177812	0.501980850318	0.778586173094	0.576356517121	0.547474562417	0.645230864549	0.678450988465	0.651132705253	0.650292154636	0.76256133034	0.695505296962	0.656212681664	0.652188110549	0.783361745044	0.667870448064	0.741529220124	0.588675289507	0.754406539984	0.662882028002	0.644309055319	0.644504762147	0.638843595097	0.608055297955	0.525232718399	0.659162518357	0.642010000104	0.754459792322	0.591732756903	0.659753747013	0.643991806467	0.553270192904	0.688309085462	0.660413464342	0.608311190985	0.526496506922	0.537449646807	0.708165517463	0.455944856787	0.535364365011	0.496967138439	0.499374520592	0.618660838131	0.563490948093	0.539630919611	0.483613199875	0.461148456123	0.577473668368	0.480016063348	0.42304056885	0.491476018151	0.473047353563	0.454491477822	0.476427875087	0.422145154729	0.458472461183	0.455073681601	0.43988073496	0.456856717315
T.CS.115	0.445257052865	0.541825663993	0.649672312791	0.65204659716	0.669983602088	0.524171780146	0.662041434167	0.655082126807	0.426853851077	0.687361176418	0.547058587394	0.540373204813	0.612502486866	0.567197740942	0.587497547893	0.640786846067	0.560007424008	0.502081659503	0.686269398847	0.659815375468	0.769130421309	0.656594873162	0.562608186292	0.618618021826	0.783828613097	0.737459787347	0.688684864584	0.643661897834	0.662961683043	0.761455917088	0.677776911167	0.692827651578	0.738969094065	0.607624598584	0.717912670471	0.720285783204	0.651304618187	0.724247881257	0.74957764415	0.532489329462	0.685829612399	0.542928217369	0.672976243588	0.62488808876	0.521845174957	0.648463116763	0.581133000831	0.718630429397	0.651523537169	0.583910334947	0.600968426082	0.714201266989	0.67380605674	0.664736317954	0.693369599481	0.681974802208	0.657072334055	0.760642160909	0.708881078067	0.698623829549	0.46281219888	0.644582425059	0.485480657542	0.708864440533	0.688816546685	0.595278669268	0.598538266106	0.549014202336	0.660826154231	0.718382830494	0.463443555309	0.547695442249	0.75673284001	0.657170332344	0.64789586609	0.44946581138	0.448650516825	0.506326209937	0.501087512664	0.475558894884	0	0.497576532696	0.423630050357	0.45131071414	0.383967454161	0.49858285084	0.475349110002	0.465496000133	0.447269916776	0.53576566709	0.678987302487	0.530028296591	0.63104558284	0.504836518129	0.54166163772	0.595091064307	0.652995699038	0.702463588174	0.485718131704	0.498140769084	0.679135555121	0.575266627458	0.591533452268	0.536939343458	0.549262691802	0.649933970744	0.626064393705	0.73005752446	0.69307955176	0.724587508938	0.621474801289	0.501103797525	0.799556263281	0.563695900046	0.587898264826	0.651198189106	0.705393757679	0.682461055301	0.678518438658	0.776530046111	0.716469508547	0.675289697535	0.687356447753	0.80531629041	0.677587310895	0.764596719952	0.574500691969	0.77450041151	0.704862435416	0.68238790901	0.687852993138	0.668476608541	0.63351229845	0.510419252241	0.692183171764	0.686907681438	0.748585785637	0.627408389475	0.673855847026	0.678096743516	0.585184819067	0.695753308951	0.686789285128	0.603517034753	0.597102018043	0.579460261147	0.721372384899	0.45479256961	0.539451257824	0.542633007388	0.55793518151	0.668113157946	0.599364380131	0.600472293219	0.51776031225	0.43755156842	0.631217438297	0.53725806027	0.462661714153	0.55587098136	0.505824562333	0.448191134169	0.56994035972	0.508587317439	0.461332883414	0.553572621247	0.43732984457	0.461353184268
T.CS.161	0.496411419336	0.553145561511	0.66186909846	0.612907753946	0.612228567236	0.565933726563	0.601904075986	0.630724269695	0.547936364761	0.658760506483	0.568231533387	0.534633235208	0.630242128252	0.587235095922	0.587159326245	0.597772821146	0.57108712497	0.552030221289	0.638361396967	0.67504302227	0.745694791645	0.586806474435	0.557536037005	0.598857011055	0.741016979735	0.692230368548	0.666219765186	0.644157315418	0.621843342943	0.713152805154	0.649040872204	0.654812636709	0.690620624729	0.606101144591	0.670706055598	0.672062657545	0.640407019001	0.687601116023	0.71149027361	0.568098240917	0.625810669839	0.529242365919	0.619707439242	0.57698107316	0.567346430004	0.607167615157	0.609972485803	0.683265598099	0.621964194652	0.566019024341	0.59648796281	0.654312313938	0.659181619244	0.62568015496	0.650011065376	0.639557944873	0.631309153709	0.714174858873	0.64907771439	0.667946944146	0.525433355754	0.630108811521	0.548781040627	0.662004395147	0.696559055198	0.625121123721	0.583853991764	0.578387242806	0.625068331415	0.702638940335	0.526252917375	0.556915117822	0.74560235478	0.645139971833	0.602692057311	0.539235561748	0.527900658637	0.52100515944	0.575512271168	0.521415193925	0.497576532696	0	0.538031093919	0.531815151896	0.500271050186	0.556607377305	0.509092695137	0.570140429324	0.516474934165	0.556100607226	0.615848328895	0.517469192857	0.624562603837	0.580162944456	0.504101492408	0.629073835104	0.605460857882	0.699187691594	0.50743298079	0.51281390353	0.702067269857	0.571054294768	0.571633986354	0.598581985873	0.554863282234	0.595842078718	0.644724549774	0.687798280241	0.662566513836	0.686276469636	0.599077178905	0.563136829068	0.737964777019	0.492390414801	0.609321159011	0.600960630134	0.635771206137	0.628519720305	0.67808907636	0.751085727259	0.673104002971	0.605974287839	0.646162901991	0.781168029048	0.624487486249	0.711279724159	0.539102037141	0.731382598746	0.692395482927	0.652807268022	0.642007718029	0.662755519213	0.607621967681	0.56260194675	0.630222827474	0.642695301077	0.695613822872	0.557612089814	0.636149173312	0.640889569379	0.58855626241	0.665739400374	0.642171345615	0.577897620571	0.624347712322	0.607513145271	0.692765929966	0.537206651722	0.522010238873	0.588652712804	0.588836411205	0.61677428479	0.631095874467	0.635155077463	0.543279722212	0.52966030652	0.64079995822	0.561051546019	0.531516496465	0.608405364262	0.543702534955	0.533693541181	0.605644947437	0.541050655288	0.510544206673	0.570000643408	0.506510740152	0.553553126309
