CS.086	CS.093	L.031.M1	CS.104	CS.280	CS.016	CS.108	CS.028	CS.043	L.033.M1	CS.099	L.011.M1	CS.260	CS.009	L.035.M1	CS.122	CS.067	CS.064	CS.229	CS.334	CS.077	CS.230	CS.153	CS.301	CS.060	CS.076	CS.115	CS.287	CS.073	CS.248	CS.213	CS.203	CS.376	CS.282	CS.126	CS.232	CS.205	CS.136	CS.236	CS.224	CS.374	CS.041	CS.292	CS.302	CS.128	CS.182	CS.181	CS.386	CS.369	CS.254	CS.372	CS.385	CS.348	CS.214	CS.177	CS.359	CS.166	CS.129	CS.268	CS.395	T.CS.024	T.CS.042	T.CS.020	T.CS.001	T.CS.085	T.CS.007	TFS.024	T.CS.041	T.CS.071	T.CS.052	TFS.023	T.CS.059	T.CS.082	T.CS.019	T.CS.072	T.CS.106	T.CS.121	T.CS.120	T.CS.131	T.CS.100	T.CS.119	T.CS.104	T.CS.178	T.CS.124	T.CS.116	T.CS.139	T.CS.097	T.CS.126	T.CS.128	T.CS.098	CS.242	L.034.M1	CS.082	CS.085	CS.246	CS.238	CS.110	CS.006	CS.087	L.024.M1	CS.015	CS.356	CS.103	CS.241	CS.088	CS.338	CS.274	CS.330	CS.207	CS.233	CS.358	CS.311	CS.336	CS.078	CS.325	CS.189	CS.187	CS.165	CS.191	CS.150	CS.331	CS.318	CS.285	CS.322	CS.339	CS.112	CS.320	CS.152	CS.080	CS.194	CS.321	CS.319	CS.343	CS.227	CS.158	CS.255	CS.370	CS.262	CS.326	CS.393	CS.253	CS.145	CS.270	CS.390	TFS.020	T.CS.026	TFS.021	T.CS.008	TFS.025	T.CS.061	TFS.027	T.CS.031	T.CS.045	T.CS.049	TFS.022	T.CS.066	T.CS.043	T.CS.064	T.CS.036	T.CS.109	T.CS.141	T.CS.095	T.CS.151	T.CS.152	T.CS.142	T.CS.158	T.CS.157	T.CS.166
CS.015	0.564733421101	0.563027883995	0.662770017004	0.558776782218	0.562769236677	0.572508006018	0.629769912551	0.577929754757	0.639762375211	0.587719845614	0.550085019733	0.570821073325	0.675427195555	0.664500505875	0.643202594762	0.533105326216	0.733847937422	0.628909440068	0.676985712734	0.752269834582	0.605602226432	0.723139440324	0.636262895029	0.680718089792	0.629079887279	0.681396552696	0.685599234804	0.703523300461	0.620262672158	0.673125249866	0.714342681697	0.586246069381	0.697109494702	0.712032124175	0.624035865601	0.605971642246	0.739698130858	0.662766056719	0.685270186063	0.756621347958	0.699406971199	0.66266264534	0.642204438533	0.755930016965	0.631235962446	0.675649610617	0.686828793857	0.738060734526	0.776221584017	0.727764312317	0.681248941876	0.709287525016	0.66480691354	0.681552095912	0.71865193205	0.760426662596	0.73088318461	0.663977145921	0.725203793517	0.700717804991	0.618697780742	0.600564024244	0.606255677813	0.727236323129	0.598713287256	0.701261482534	0.608330246997	0.622342779871	0.632493758287	0.687308059154	0.650024301431	0.646119960454	0.603752348292	0.651265203344	0.644536740475	0.581685421669	0.639752326403	0.609107009614	0.603642723347	0.591604802479	0.645164195763	0.563712028175	0.5980899774	0.570150453221	0.589569762945	0.605617734063	0.561923280701	0.61340698166	0.657102292169	0.577555135975	0.597387519608	0.573720104108	0.623815431726	0.59932895796	0.613714803367	0.578063857777	0.65291014849	0.544311436463	0.560354536215	0.55115353149	0	0.696617148589	0.5802820208	0.532168618998	0.601308521028	0.690934135036	0.732685237667	0.687431022466	0.705665579259	0.611252680986	0.790851709753	0.598053187918	0.665704113754	0.561163210634	0.753641490541	0.698417868086	0.674690481593	0.688747046538	0.579726218916	0.643128282177	0.654763253284	0.707980243895	0.734543081324	0.726101359579	0.669586906949	0.639312233116	0.649901340358	0.635206717879	0.618440522068	0.781585822764	0.581733077404	0.693956374962	0.689439901088	0.782491130933	0.64561012	0.670529489507	0.702565673797	0.691130364381	0.676085431178	0.665735852641	0.783233189302	0.654334498453	0.700064417087	0.693968799399	0.577335854457	0.750145897936	0.607929297532	0.626166089067	0.637651425139	0.655004961723	0.586653077724	0.610535523405	0.622251331884	0.693924542191	0.608452505811	0.572263963227	0.564557937483	0.586652844209	0.615628606104	0.583192613182	0.525570838042	0.567210582162	0.552594597903	0.592335587628	0.549095233663	0.593055113636	0.551229928097	0.570610898124
CS.356	0.711377032904	0.70628813445	0.687883710802	0.647033262825	0.702067763834	0.664208183816	0.744868203239	0.683250416096	0.650736051783	0.660823346163	0.688389134099	0.659959225341	0.620327298176	0.627426857181	0.631189994675	0.689818126683	0.656923374274	0.685334495677	0.640236732604	0.657585249684	0.658779162919	0.624753771173	0.671203280486	0.682903116836	0.621441284189	0.627564965919	0.643336513439	0.648924717058	0.667711647267	0.666870228518	0.636442598537	0.690243237698	0.620667069642	0.668354664946	0.640630256903	0.668336268861	0.622337549079	0.663624897769	0.721134265581	0.671113819034	0.658601987328	0.672741354252	0.649695889195	0.593518290961	0.681761128946	0.664093510399	0.675345161657	0.658327928519	0.666082546049	0.65572157365	0.696527735957	0.6780944441	0.706556446768	0.600465545397	0.641322347666	0.648251852844	0.71671248093	0.680402121899	0.719373293731	0.688356563904	0.630604857978	0.703617197595	0.717786219336	0.63513283675	0.671835047173	0.616548667476	0.656648006845	0.657883449726	0.677748641808	0.66523863114	0.645992202442	0.713315315766	0.639935600055	0.616702233112	0.699713083838	0.743431098589	0.6764698523	0.635641888037	0.686260025737	0.724642831459	0.741717446332	0.724541699912	0.69235990241	0.709019433218	0.681631899165	0.709053595701	0.70334482129	0.666699289592	0.698983352178	0.683814045797	0.663271860001	0.680931289077	0.687092922378	0.677014324492	0.66029542872	0.685294927995	0.664533228202	0.630196624937	0.654919000704	0.666249822701	0.696617148589	0	0.686755347101	0.692598543573	0.658938481836	0.704773312747	0.575484146886	0.641177829937	0.612980965391	0.67063808151	0.64037965873	0.658081149985	0.614611712077	0.662919847826	0.618477271513	0.588910584003	0.635978918666	0.586309071173	0.687331337668	0.625320343971	0.691159628596	0.645857377695	0.63408265359	0.651135219058	0.62507065114	0.643632807728	0.667197629408	0.663236950015	0.654038109968	0.659842786682	0.661086793306	0.645108699449	0.629737228977	0.674907115924	0.649077013044	0.679652938795	0.698375536751	0.640125757059	0.63491332127	0.666972010222	0.647670767627	0.662001485026	0.643846156697	0.694162523762	0.700110714001	0.622069171727	0.669518070595	0.608599584705	0.61993166964	0.630328230419	0.670124909412	0.658593321276	0.639529480306	0.591219645118	0.700262178124	0.698664049473	0.661083659907	0.692306259424	0.701457840565	0.705878099761	0.662330176837	0.714383022387	0.693500031499	0.630174695041	0.636760371485	0.678540518099	0.646981222218	0.644070447882
CS.103	0.520446429077	0.529742914861	0.575609343217	0.534515225628	0.579906082556	0.573992798115	0.541489440763	0.505812837269	0.570706705656	0.632291990336	0.532886639847	0.570927537857	0.624252523422	0.632411675115	0.623009384857	0.532525216949	0.688923852795	0.571603293821	0.638407360779	0.657170217949	0.570822259999	0.682258598466	0.524319860575	0.607512122513	0.556144218594	0.565740071697	0.618026767743	0.586249674663	0.601159562952	0.588302922993	0.642051821393	0.60045573192	0.632231703167	0.654156436549	0.570833244366	0.497321363545	0.679975549346	0.567237858169	0.634207785925	0.729104958783	0.630715759843	0.598428396377	0.538965381906	0.693951024126	0.59615355505	0.599129970373	0.600103359872	0.669883521379	0.66159540126	0.623665725939	0.618271557872	0.622194092548	0.604293944958	0.618925012726	0.653781703862	0.693432673242	0.642532235157	0.579567062544	0.614048990819	0.599287310641	0.597433498744	0.573912174957	0.569793424933	0.683447547009	0.605929218373	0.664815883418	0.613398230204	0.608467160088	0.608645080587	0.638335918738	0.635355692885	0.588299962881	0.592796570294	0.606278109216	0.592774755411	0.576293950079	0.589523405986	0.600602483576	0.587428436632	0.604165319166	0.593829394655	0.577231318034	0.576402812653	0.539313313689	0.581454457779	0.575850691386	0.584402981943	0.58921022122	0.567059152092	0.570492829726	0.579862940519	0.597055203483	0.531312403832	0.517789019008	0.567310640921	0.552001486656	0.589535679268	0.526166124324	0.591417923618	0.60389901845	0.5802820208	0.686755347101	0	0.532321773013	0.649027152934	0.605430385281	0.668293793354	0.61917004706	0.640803250181	0.523990265804	0.735781209052	0.595605980063	0.617481619296	0.592964270973	0.744190270136	0.620915281175	0.60867316629	0.666437244941	0.563089756597	0.559699649469	0.549854802114	0.641615310205	0.671865808907	0.672884931835	0.651344907122	0.550445169897	0.599139766267	0.558457914491	0.552408701901	0.735864072038	0.590779018993	0.643909220728	0.651236546695	0.737412005284	0.577329155183	0.578251093827	0.621695152053	0.643324471082	0.621294835773	0.636149747502	0.672388148864	0.608685037054	0.621316151941	0.623198651052	0.577635503233	0.702695887656	0.620537397732	0.667777160254	0.634251441628	0.63654372928	0.594805668785	0.584614467371	0.612950877528	0.66832748863	0.578552735398	0.564673737776	0.615749517628	0.567158082246	0.547760304961	0.568535550828	0.60628175583	0.579992072033	0.613139384849	0.579224888917	0.633914335116	0.585739231813	0.595931125675	0.583247053308
CS.241	0.544992234328	0.534547845778	0.583715368849	0.523528787625	0.495306638857	0.57312613984	0.56261165017	0.531343414408	0.583010870301	0.614378425365	0.53454486903	0.52334781628	0.653920030758	0.659568435171	0.612262973883	0.509502810135	0.744312525361	0.592915396203	0.659045143528	0.704725834532	0.551629289328	0.724058430931	0.600860224187	0.619324276426	0.609064580376	0.650991754685	0.685003782223	0.650789103459	0.61384812436	0.655454251749	0.685010158113	0.545474378067	0.679263436708	0.709418809854	0.559699088986	0.517100637959	0.712103837966	0.657476488346	0.689210778227	0.758455643178	0.678434053414	0.67480094951	0.561228879212	0.747129954757	0.586886350464	0.617623643221	0.653463463508	0.715837000216	0.753994072594	0.686856313931	0.656278051574	0.671986334738	0.623235917098	0.663286903773	0.699492061821	0.732936637364	0.701494711344	0.635032846655	0.717292207592	0.658933797992	0.577501320974	0.528488997553	0.540153269899	0.729428295999	0.549871429131	0.676687214964	0.588633232173	0.579205649486	0.566527538087	0.672842439844	0.617559378322	0.618660648263	0.551514311429	0.644630521973	0.563431051019	0.504619174893	0.54215727856	0.550767563783	0.536056537525	0.569990062335	0.575854368682	0.498610256549	0.519461305136	0.544680621932	0.573073872374	0.519430955679	0.527295112401	0.528777215639	0.569801774291	0.530030209375	0.54075230249	0.569463322822	0.568864913874	0.566826481818	0.536851562272	0.516304836312	0.650832600056	0.52576598351	0.612653412663	0.562977205597	0.532168618998	0.692598543573	0.532321773013	0	0.632097949787	0.657950206096	0.714054680966	0.653566164397	0.705455012277	0.524670295024	0.773360540057	0.58922024068	0.631230187548	0.556567323563	0.77993375127	0.659584921606	0.637810292703	0.695549665426	0.531216853455	0.610997367281	0.575611667532	0.680638550333	0.731939252438	0.719887109394	0.669340640047	0.652589699919	0.620123160042	0.541681025436	0.600541958842	0.766123621092	0.521338036756	0.671079997262	0.680811775233	0.786673772823	0.652181098343	0.648570563105	0.666687539057	0.685063361321	0.640337280107	0.683954048233	0.757337232197	0.597371569248	0.687674781183	0.666327595007	0.514405642519	0.745197878786	0.573700058716	0.615823950269	0.611786849934	0.60004385748	0.522627378661	0.548067507547	0.568987827177	0.68826673223	0.519846169143	0.515638485679	0.567221708734	0.509025895558	0.574387459375	0.493958864345	0.561193168351	0.506803424995	0.527448721327	0.536823930577	0.590713785732	0.50202460153	0.571797292763	0.534541364968
CS.088	0.646213648655	0.66097763812	0.716845778915	0.592113394636	0.64935691803	0.620104322853	0.707689012166	0.658852426738	0.657552193074	0.571966134267	0.636526086958	0.627452877839	0.673730294405	0.642821720241	0.65153760666	0.608179353435	0.692317315615	0.660393217657	0.655422486951	0.696379186355	0.646712377356	0.661147523324	0.662204009746	0.730178405414	0.645256256442	0.683523326666	0.691958812023	0.714564678208	0.56948900753	0.681974424269	0.688973041059	0.620113953478	0.67073585828	0.716795282139	0.676424227253	0.678548504512	0.686882474082	0.653466017512	0.703834570222	0.735115573726	0.696605233474	0.663473409257	0.69128547591	0.704471703115	0.645946203088	0.706710387461	0.699227839152	0.695223265525	0.735277836749	0.708066463909	0.717093175144	0.72247856248	0.725450082757	0.6576115145	0.688391248391	0.708328894844	0.733640437671	0.661396451102	0.72123739121	0.72209360855	0.644693351848	0.665208124124	0.704102114978	0.697689539799	0.619070244032	0.666487522742	0.64323233326	0.65159297748	0.67314367891	0.691795689135	0.649657489148	0.683185443363	0.655836404678	0.676148671579	0.683736605013	0.686840498922	0.667001133239	0.618106994706	0.655000797903	0.675398766986	0.722437901097	0.664948623747	0.687154932077	0.660941701645	0.645066691911	0.685132379783	0.655639162938	0.660147103075	0.711687588307	0.679583574599	0.642473683326	0.608215335409	0.682591225749	0.669085767619	0.651782900718	0.612230549336	0.668357294259	0.578346756674	0.554428758342	0.619821219327	0.601308521028	0.658938481836	0.649027152934	0.632097949787	0	0.719839832159	0.681749928802	0.667244727396	0.697544027042	0.681324595766	0.735087569518	0.60164487452	0.650643285806	0.570824754729	0.726165411146	0.693428183785	0.675843233272	0.638871426351	0.657614869921	0.682715868947	0.70498676794	0.692769249083	0.678980451492	0.703874520653	0.616199413654	0.647359651932	0.68337040237	0.659208759487	0.624671800878	0.751119527204	0.591116680117	0.687367622862	0.697829603893	0.713585671996	0.640361978171	0.700520566625	0.708183046051	0.663737346553	0.703722089967	0.694226934844	0.719914271551	0.671248405084	0.705484795714	0.712144278871	0.667426644291	0.721438363848	0.618901395983	0.629072774347	0.630055527887	0.648725921076	0.618421913419	0.619065230673	0.634032302203	0.672015431549	0.67211770107	0.658555846034	0.624042845741	0.629697918661	0.657128539784	0.672419147136	0.574457743529	0.667010186682	0.616975523589	0.640637335755	0.572371730525	0.649190812456	0.60857817643	0.646471999988
CS.338	0.630216425805	0.627701633957	0.573012027996	0.607779696188	0.657955214685	0.629938219053	0.618383453145	0.595188599971	0.600352779281	0.661818979383	0.648981744559	0.605189785485	0.568042260964	0.586029867766	0.587846653963	0.626253606215	0.663202746051	0.586952425508	0.585826740442	0.592871662069	0.612164252811	0.632821103178	0.57998967271	0.540212274704	0.612780223555	0.576337002275	0.601472959268	0.531809867046	0.642883717531	0.53182826464	0.579686004606	0.60344346777	0.586097094775	0.57749390911	0.56484781846	0.562433871778	0.637424503819	0.559865504183	0.625834536189	0.694331902842	0.559316070979	0.600840488243	0.545033242504	0.661029098017	0.541817103028	0.532306532768	0.545538827235	0.638920068232	0.617379315414	0.527516423249	0.539223608622	0.519210797875	0.54241149201	0.596745312676	0.606807575492	0.653307902022	0.561480657573	0.528323668395	0.548007099855	0.51895610307	0.585254691346	0.617846013872	0.660909310633	0.620248116646	0.626393477457	0.645394551252	0.626629669769	0.609604377972	0.610692568536	0.61192866636	0.625031922164	0.600313313457	0.638403013778	0.582091091225	0.610110347955	0.664833209239	0.627607243895	0.631304183112	0.614819028623	0.637184431398	0.627387329281	0.648443846301	0.610971425752	0.600703567709	0.571567083879	0.644792986135	0.661905877936	0.597692939231	0.589129520013	0.632197549899	0.580457117133	0.623435222073	0.58355080358	0.591804722249	0.566541884325	0.63181883595	0.565062494381	0.624825268243	0.652134069391	0.683879131839	0.690934135036	0.704773312747	0.605430385281	0.657950206096	0.719839832159	0	0.603489684781	0.580937863094	0.579378979919	0.604140118517	0.644453905895	0.633450228641	0.585017268499	0.667022175266	0.701361501438	0.589569327844	0.540625300156	0.681033749039	0.633318721977	0.544103876813	0.497678244185	0.543433779402	0.642900592098	0.559506166892	0.636145258797	0.556770903446	0.548550797371	0.555735537155	0.596779908066	0.653373226011	0.619449073764	0.561106212167	0.578178172626	0.71328143341	0.577829668394	0.539631362802	0.546944860189	0.588201387882	0.55550220366	0.577337156529	0.659844858429	0.55299552395	0.554923934942	0.540435189717	0.64251743512	0.656114382422	0.658085175824	0.637291910834	0.630941575801	0.64362489961	0.662912331044	0.619737516448	0.646676235183	0.605127373687	0.64675460854	0.654678258406	0.653302121396	0.62009026916	0.601272317415	0.650797916855	0.683759250537	0.666472275257	0.666096807646	0.635714916803	0.696739449381	0.622614574454	0.644115100284	0.603205636505
CS.274	0.705612390896	0.711116424396	0.658209241529	0.645948728735	0.695071542771	0.648598677193	0.73789037129	0.687183580287	0.623879792908	0.65203553755	0.716181561962	0.646980239977	0.554810451069	0.586271542679	0.537761585059	0.701536980484	0.604407813926	0.671494688733	0.567155136427	0.563924667374	0.64723291396	0.569831733447	0.650401997855	0.580323651388	0.599435516319	0.611129077942	0.645729645608	0.570166671994	0.688502947732	0.584108609986	0.557147227302	0.641158072344	0.545939880214	0.535246184828	0.580435122274	0.653994169653	0.518836801424	0.601757588437	0.717967123295	0.605109875032	0.564059538961	0.637060127556	0.612000106691	0.550120361773	0.594412261476	0.563533922907	0.566962267811	0.576157522309	0.625165684816	0.547326845213	0.581775179959	0.570621578199	0.621377799108	0.538839135554	0.553511543042	0.57623270474	0.578549873086	0.605078903794	0.616348264366	0.591876759881	0.601690831057	0.66995958643	0.708260903316	0.597301041998	0.627020924969	0.531072303086	0.621630840448	0.628967874477	0.618053145344	0.596640493069	0.574795597223	0.694297130387	0.634447992597	0.59329350498	0.635604182534	0.711440251496	0.656010886914	0.622626692969	0.651970140787	0.720287596092	0.720183327646	0.712432389071	0.664483494028	0.682324809744	0.650077657994	0.690834409302	0.698715260557	0.61976168593	0.661819138103	0.688119499235	0.646732221995	0.667255164183	0.67496997503	0.665868517185	0.619583310087	0.644622376628	0.613484911924	0.626067202241	0.660529081003	0.673126249204	0.732685237667	0.575484146886	0.668293793354	0.714054680966	0.681749928802	0.603489684781	0	0.52910012069	0.553687194064	0.689501813607	0.56029773487	0.632956538238	0.560386711051	0.653056962093	0.595674485557	0.571005661397	0.544011708672	0.573345261591	0.661470039651	0.584170498354	0.613412637896	0.506090272138	0.573798653184	0.529702621359	0.558620871887	0.611952961389	0.561377756632	0.618270247512	0.609443014921	0.535372620651	0.631152091763	0.518707341328	0.534188180025	0.59522661702	0.612011415789	0.554920475157	0.600102411061	0.558216715269	0.553870506307	0.666535342283	0.600184267851	0.571825309121	0.555130978312	0.556099652543	0.668348299686	0.579192092331	0.628955737128	0.592868545405	0.540299492741	0.566010027885	0.650821972825	0.631207535771	0.612982524783	0.503181773307	0.674515451287	0.689961462154	0.634801411386	0.633213190625	0.677483280087	0.6923627284	0.667131656409	0.705259689589	0.665383214916	0.621567416718	0.650773731741	0.655151460751	0.655874382118	0.629458691537
CS.330	0.657448286406	0.67073008342	0.622300913181	0.615911886785	0.660489147477	0.632380180759	0.687311335538	0.632285358553	0.59769282638	0.64189604126	0.676266822413	0.621611801918	0.556730020879	0.580665274535	0.527913320837	0.667880744215	0.631663209814	0.640591540241	0.561174006328	0.544588875162	0.620547629049	0.562066845621	0.620388822257	0.570410392026	0.592916300427	0.597716616727	0.635221773286	0.535661566868	0.675380682949	0.564350404421	0.526566723096	0.593222860585	0.531521113682	0.541469347354	0.542229347467	0.612480636623	0.536639431001	0.571931759583	0.669324022557	0.62981924014	0.545409482597	0.58897365736	0.560790765252	0.595429101978	0.531760897426	0.530598411647	0.546381125882	0.5771134339	0.613072750772	0.512468933123	0.522409691804	0.526858819307	0.584624627765	0.522207155313	0.527684280409	0.590549263471	0.572271394369	0.574040822761	0.589061651835	0.549353887946	0.590378461499	0.622970200506	0.691882481242	0.601202123253	0.599201385484	0.569584708606	0.630277666025	0.624284388389	0.615762117826	0.583687013027	0.616604677701	0.651088537705	0.625068651158	0.61565515769	0.617580062633	0.675299162752	0.623732279478	0.595047568278	0.610848520013	0.65870197713	0.668300199463	0.654252628583	0.626661621326	0.645909323853	0.635136090569	0.670453340302	0.675456409931	0.592261280446	0.616533950553	0.670772179379	0.614258045012	0.608653987795	0.630720477007	0.636044949712	0.595379601934	0.59998222869	0.585337591198	0.619248198856	0.633568698685	0.659869650578	0.687431022466	0.641177829937	0.61917004706	0.653566164397	0.667244727396	0.580937863094	0.52910012069	0	0.525698290183	0.653679439244	0.630178792667	0.615134373182	0.550702278503	0.616025325618	0.640136671988	0.564265299278	0.517195076794	0.611801043809	0.647720410654	0.547502535044	0.528383127254	0.511592103969	0.589132643462	0.529377574394	0.600063879399	0.580611585908	0.49532623805	0.580081226834	0.57770647847	0.582839970869	0.623714316166	0.495905359764	0.501347401351	0.6291432157	0.611424715078	0.517071692742	0.529711223267	0.555022380632	0.481746397596	0.621381056573	0.597018320862	0.558217547418	0.530740470137	0.555907938707	0.651387133511	0.612003211538	0.647624625244	0.598041156493	0.583169539465	0.571782969593	0.632011711297	0.620787443335	0.639667653546	0.538083233927	0.639404793713	0.650239091403	0.621304302596	0.608088559587	0.640520753202	0.649108823828	0.651654691347	0.680946586597	0.637915141134	0.624055136571	0.641805712251	0.618697625845	0.647632874999	0.614983728854
CS.207	0.681902610638	0.677008802172	0.638179856948	0.650852967738	0.708202453792	0.666280417483	0.678525969328	0.658743641956	0.647069611643	0.655718156523	0.690128366482	0.671851103485	0.580800969068	0.597112595729	0.59114758463	0.668694634894	0.606274929101	0.655565797744	0.608305788369	0.592143515935	0.666507622832	0.58840029874	0.63216376687	0.640528995015	0.57755293182	0.566641766491	0.607756901184	0.570911536843	0.652494353801	0.608172107714	0.578628277092	0.676486480634	0.580930444411	0.596855454461	0.604324676052	0.634502949283	0.58416691761	0.594199930161	0.670650749937	0.618465760103	0.571899347875	0.631516827299	0.600978506984	0.60666291383	0.630450441823	0.603718120711	0.604881073434	0.594825533666	0.614379011349	0.596588255397	0.603321628706	0.585874457345	0.621033943615	0.562245162766	0.595109892894	0.591294799239	0.609802187764	0.596272444026	0.604984541456	0.600413066518	0.645024688263	0.68059323049	0.70371581439	0.598811777075	0.660967931553	0.60946766918	0.677062686071	0.653630621836	0.665119633694	0.62961807749	0.643660696446	0.648564366946	0.657583073657	0.629373592973	0.658565442936	0.720196753763	0.694872182858	0.669357575837	0.686908002847	0.71325821793	0.693673530807	0.704390618776	0.665772767634	0.663497413783	0.630785728569	0.71468919056	0.713069289527	0.643363122045	0.655696927087	0.696442499507	0.651935053876	0.662838140004	0.650365991412	0.636181045142	0.634381334372	0.651115870251	0.613243065199	0.62311893433	0.637722326079	0.682383172239	0.705665579259	0.612980965391	0.640803250181	0.705455012277	0.697544027042	0.579378979919	0.553687194064	0.525698290183	0	0.63632331243	0.62920494321	0.655311955826	0.609278625954	0.672230681062	0.621541009919	0.5589878219	0.5464241207	0.641629818688	0.672279019131	0.579685998241	0.605797704335	0.557293585623	0.590960155927	0.592734065616	0.622483711386	0.607864683138	0.577264366535	0.638510355286	0.591892501175	0.63182424946	0.667970728909	0.580459420243	0.55944035546	0.620937178819	0.598460420525	0.573136294827	0.61184280091	0.601663260205	0.542360781374	0.623168048441	0.564972024189	0.628313063408	0.589880964242	0.592509185035	0.68300370985	0.623947617373	0.657420561508	0.67093504748	0.632844325902	0.654103748605	0.69352724014	0.654904876844	0.657919007152	0.592909553843	0.691065365452	0.679443754927	0.670363963086	0.668429874574	0.652363598241	0.695419932138	0.68826782562	0.70979994171	0.69150484756	0.657767625124	0.678462145305	0.684026417269	0.662402787621	0.665297270672
CS.233	0.51940719461	0.529820071257	0.589643586555	0.571618197333	0.604880870034	0.600237242851	0.548478879519	0.50883306139	0.59424424025	0.640033435434	0.546643850307	0.609415618775	0.655580463153	0.654694608551	0.63938341366	0.51743894968	0.694096370881	0.583824814303	0.660866874888	0.687343951408	0.580653905134	0.683722738691	0.520225817158	0.647031847481	0.556298315233	0.542149750888	0.594874249129	0.642798499251	0.590128863866	0.620954782139	0.679860125953	0.64028298314	0.679714650563	0.693625384923	0.597237178565	0.466943378104	0.72903886606	0.580926814717	0.658685538645	0.735864833397	0.645923689083	0.611119048575	0.511301781892	0.708209864065	0.631181518484	0.627737847386	0.646864836561	0.691766072173	0.691300177579	0.655915858148	0.666965045691	0.665045664646	0.636995473039	0.647216133751	0.683322895192	0.704674754477	0.687761531114	0.572194378127	0.644829395588	0.647658569649	0.611846015093	0.614871544373	0.582005015954	0.69844448432	0.641079428438	0.673218742762	0.655358450068	0.610032028673	0.632172384757	0.679461211355	0.66995115106	0.544536601913	0.60488246634	0.594290712775	0.611761930746	0.629559068647	0.629160349246	0.632521740869	0.622058279021	0.59226588573	0.588157657496	0.60691986144	0.593439762542	0.549892718878	0.540824071089	0.605310298671	0.613272308475	0.603292412821	0.592678810365	0.579992633374	0.588405605598	0.616334181735	0.515982019771	0.492308877164	0.593705420714	0.566720119795	0.601393933322	0.55519583878	0.595612881265	0.619517170395	0.611252680986	0.67063808151	0.523990265804	0.524670295024	0.681324595766	0.604140118517	0.689501813607	0.653679439244	0.63632331243	0	0.736667520531	0.612827901031	0.639500522265	0.646178821084	0.737687148327	0.604732648452	0.642989714797	0.682146980019	0.589608239708	0.546970659025	0.588251223543	0.666818417974	0.686129885131	0.69421162483	0.678066951439	0.562373077995	0.631316296313	0.605745995863	0.57534923811	0.738042599167	0.616751526963	0.68636234064	0.688888363118	0.743130034561	0.566727635057	0.645881448164	0.667817556961	0.66089711391	0.619871408897	0.644587484228	0.674942587164	0.64191382975	0.675365130897	0.676429329359	0.616946872219	0.715058496689	0.62860542221	0.688293132027	0.662469748611	0.668070222239	0.633099288456	0.603366418461	0.636222810096	0.685139247705	0.609315419162	0.594134999014	0.641566657113	0.598926555374	0.557541977648	0.604951234739	0.654337386725	0.589468329815	0.633727207251	0.597972631181	0.665088689449	0.611227576503	0.611535319522	0.622395038985
CS.358	0.769407875436	0.789687478971	0.735601746868	0.725613922649	0.765409975335	0.723657631673	0.794460974319	0.729057602125	0.707862799337	0.715487508621	0.787111361294	0.721443911763	0.633329086555	0.606146144334	0.655525266135	0.76834500561	0.575008631378	0.744722128705	0.624859281652	0.575461592276	0.720249349705	0.601491123863	0.728466396434	0.680684391747	0.674535856483	0.639647586275	0.63276007634	0.630587936297	0.731045762085	0.662625851277	0.552149620225	0.725755072116	0.602645750957	0.580863027014	0.695416959321	0.743638245547	0.548590145619	0.670080247678	0.70271873383	0.591716010408	0.601266903891	0.678836244842	0.667152428834	0.556108684445	0.673996556695	0.675546886428	0.629925001931	0.613097481632	0.612154421285	0.608724661985	0.641592422456	0.647828609669	0.708437155294	0.647213905519	0.596981880018	0.597262720574	0.627835780511	0.662186236238	0.67109507317	0.66574529432	0.695813928743	0.769330108901	0.791490853737	0.586966134499	0.73888737796	0.626644095862	0.709744931263	0.715662680331	0.738969571861	0.660460283224	0.714821345351	0.750718916851	0.754433382196	0.673154101703	0.7554341288	0.800164603136	0.745028414394	0.716207656297	0.748879012521	0.781481964723	0.781576167969	0.798534016066	0.768291131567	0.772662662089	0.740731928207	0.788572979655	0.79474444339	0.739452075869	0.738101162271	0.778350709688	0.744672389096	0.703154438882	0.755910804186	0.74558967963	0.722415130416	0.74249517326	0.659253001158	0.726556765734	0.730374008137	0.773377072276	0.790851709753	0.64037965873	0.735781209052	0.773360540057	0.735087569518	0.644453905895	0.56029773487	0.630178792667	0.62920494321	0.736667520531	0	0.710882977046	0.674303164527	0.705574117537	0.590228699917	0.632451556609	0.603306147687	0.623876269088	0.751498882419	0.664135219718	0.672232820477	0.56023860063	0.563294391546	0.574903719645	0.632776555702	0.6421894083	0.637483513131	0.729903863726	0.686884714311	0.481102659605	0.737508235451	0.582274871162	0.596400369883	0.592138085003	0.6440434502	0.650604258501	0.633013117298	0.592573102205	0.626286017563	0.698410997857	0.597740085416	0.675951700605	0.602975266844	0.660810534378	0.77761702276	0.601898866421	0.71868552519	0.683400244982	0.680467637183	0.700776113004	0.743692563722	0.724203319449	0.733594948996	0.611055656082	0.779100225817	0.779031264094	0.746811178672	0.750793975688	0.759561286507	0.777454824407	0.755519569395	0.786511881552	0.744353279014	0.731279052868	0.751211438216	0.74225534476	0.754893835775	0.750973560383
