g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.099	0.000579038795599305	0.00106899469956795	0.000356331566522649	0.0297536858046412	4.45414458153312e-05	0.00405327156919514	0.000356331566522649	0.0612444879960804	0.006859382655561	0.0012917019286446	0.000178165783261325	0.000623580241414636	0	0.00195982361587457	0	0.000668121687229968	0.00369694000267249	0.00111353614538328	0	0.000356331566522649	4.45414458153312e-05	0	0.0208008551957597	0.00115807759119861	8.90828916306623e-05	0.351298383145517	0.0293973542381186	0.000222707229076656	0	0.000133624337445994	0.000356331566522649	0.000846287470491292	0	0.000178165783261325	4.45414458153312e-05	0.000668121687229968	0.000356331566522649	0.00120261903701394	0.0114471515745401	0.00837379181328226	0.0055676807269164	0.00881920627143557	0.00712663133045299	4.45414458153312e-05	0	0.000979911807937286	0.000178165783261325	0.000133624337445994	0	0	0.000445414458153312	0.00365239855685716	0.0190637388089617	0.00360785711104182	0.000133624337445994	0.000534497349783974	0.000534497349783974	0.000356331566522649	0.00222707229076656	0.0179947441093938	4.45414458153312e-05	0.0278829450803973	8.90828916306623e-05	0.00351877421941116	0.0298873101420872	0	0.0126497706115541	4.45414458153312e-05	0.0123379804908467	0	8.90828916306623e-05	0.00338514988196517	0.000623580241414636	0	0.00432052024408712	0.0021379893991359	4.45414458153312e-05	8.90828916306623e-05	4.45414458153312e-05	0.000489955903968643	0.00922007928377355	0.000356331566522649	0.000935370362121955	0.00262794530310454	0	0.000133624337445994	0.000712663133045299	4.45414458153312e-05	0.00775021157186762	0.00169257494098258	0.00240523807402788	0.000178165783261325	0	4.45414458153312e-05	0	0.0491292147343103	0.00253886241147388	0.000222707229076656	0.000579038795599305	0.0144759698899826	0.00106899469956795	0.00111353614538328	0.00356331566522649	0.00525589060620908	0	0.00476593470224043	0	0	0.000222707229076656	0.00267248674891987	0	0.00846287470491292	0.000222707229076656	0.000356331566522649	0.0531379448576901	0	0.000489955903968643	0	0	0.000801746024675961	0	0	0.00262794530310454	0.00356331566522649	0.000133624337445994	0.00534497349783974	0	0.000133624337445994	8.90828916306623e-05	0.0634715602868469	0.0314462607456238	0.000623580241414636	0.000712663133045299	0.000400873012337981	0.000668121687229968
L.011.M1	0.00251493241119145	0.000285787773999028	0.000314366551398931	0.057643394015604	0	0.015889800234346	0.000285787773999028	0.0881369495013003	0.0124603469463576	0.000142893886999514	0	0.00488697093538338	0	0.00640164613757823	8.57363321997085e-05	2.85787773999028e-05	0.00894515732616959	0	0.000257208996599125	0.0070875367951759	5.71575547998057e-05	0.000142893886999514	0.000314366551398931	2.85787773999028e-05	0	0.160612728987454	2.85787773999028e-05	0	0.000657311880197765	0	0.00157183275699466	0	0	0.000171472664399417	0	0.00114315109599611	8.57363321997085e-05	0.000142893886999514	0.0298362436054986	0.00348661084278815	0.000628733102797862	0.00397245005858649	0.0136034980423537	0.000114315109599611	0	0.000685890657597668	0	0.00114315109599611	2.85787773999028e-05	2.85787773999028e-05	0.00117172987339602	0.00917378754536881	0.0306936069274956	0.00417250150038581	0	0.00180046297619388	0	8.57363321997085e-05	0.000628733102797862	0.0324654911262896	0.000171472664399417	0.0463261981652425	0.000285787773999028	0.00151467520219485	0.0199765654025321	0.000657311880197765	0.0188048355291361	5.71575547998057e-05	0.0231488096939213	0	0.000285787773999028	0.0020290931953931	0.000428681660998543	0	0.00520133748678232	0.00228630219199223	0.000314366551398931	0	0.000228630219199223	0	0.0232631248035209	0.000114315109599611	0.000514417993198251	0.00348661084278815	5.71575547998057e-05	0.000114315109599611	0.0112600382955617	0	0.0111171444085622	0	0.00640164613757823	0.00120030865079592	0	0	0	0.1176016690006	0.0211197164985282	0.000171472664399417	0.000457260438398445	0.0386956645994684	0.00108599354119631	0.00417250150038581	0.000485839215798348	0.00877368466177017	0	0.0160612728987454	0	0	0.00217198708239262	0	0	0	2.85787773999028e-05	0	0.0280929381841045	0.00397245005858649	0.00225772341459232	0	0	0	0	0	0	0.000342945328798834	5.71575547998057e-05	0.000314366551398931	0.000457260438398445	0.000971678431596696	0	2.85787773999028e-05	0.039410134034466	0.00948815409676774	0.00111457231859621	0	8.57363321997085e-05
CS.260	0.00023248605083695	0.0203037817730936	0.000271233725976441	0.00550216986980781	0.000174364538127712	0.000484345939243645	0.000716831990080595	0.0312887476751395	0	0.00154990700557967	0.00122055176689399	0.000891196528208308	0	0	0	0.000348729076255425	0.346326720396776	0	0	0.00685833849969002	0.00118180409175449	0.00377789832610043	0.00583152510849349	0	0	0.000910570365778053	9.68691878487291e-05	0	0.00817575945443273	0	0.00420412275263484	0	0	5.81215127092374e-05	0	0	0.000116243025418475	0	0.00263484190948543	0	1.93738375697458e-05	0.0027898326100434	0.0155571915685059	9.68691878487291e-05	0.000309981401115933	0.00213112213267204	0	0.00164677619342839	5.81215127092374e-05	5.81215127092374e-05	0.000368102913825171	0.00125929944203348	0.00238298202107874	0.00470784252944823	0.000193738375697458	0.000736205827650341	0	0	0.00060058896466212	0.0350666460012399	0	0.00844699318040918	0.000135616862988221	0.00862135771853689	0.0465940793552387	0	0.0276464662120273	0	0.00736205827650341	1.93738375697458e-05	0.000193738375697458	0.00825325480471172	0.000716831990080595	0	0.00953192808431494	0.00519218846869188	3.87476751394916e-05	0	0	0	0.0309012709237446	0.00257672039677619	0.00337104773713577	0.00610275883446993	0	0	0.000445598264104154	0	0.000581215127092374	0.000213112213267204	0.00435911345319281	0.000154990700557967	0	0.000406850588964662	0	0.145051921884687	0.00585089894606324	5.81215127092374e-05	0.0178239305641661	0.0760423124612523	0.0043978611283323	0.00629649721016739	0	1.93738375697458e-05	0.00193738375697458	0.0332261314321141	3.87476751394916e-05	0	0.000135616862988221	0.00120117792932424	0	0	0	0	0.00205362678239306	5.81215127092374e-05	0.0004649721016739	0.000891196528208308	0	1.93738375697458e-05	0.000445598264104154	0	0	0.00732331060136392	0.000116243025418475	0.0004649721016739	0.000309981401115933	0.00112368257904526	0	0.000406850588964662	0.000116243025418475	0.00104618722876627	0.000154990700557967	0.00100743955362678	0.00478533787972722
CS.009	0	0.000281733428951952	7.68363897141686e-05	0.103601065464604	0	0.000102448519618892	0	0.0335262780452822	0.00363692244647065	5.12242598094458e-05	0.000153672779428337	0.00253560086056756	0	0.00356008605675648	0	0.000153672779428337	0.170141378957074	0	0	0	5.12242598094458e-05	0.000793976027046409	0.000204897039237783	0	0	0.00194652187275894	0.000256121299047229	0	0.00699211146398935	0	0.0303247618071919	0	0	0	0	5.12242598094458e-05	2.56121299047229e-05	0	0.0168271693474029	7.68363897141686e-05	0	0.00107570945599836	0.0066079295154185	0	0.000768363897141686	0.00166478844380699	0	0	0.000384181948570843	0	0.000102448519618892	0.0214885769900625	0.00891302120684356	0.00601885052760988	0.000204897039237783	0.00035856981866612	0	0	0	0.0541184304886794	0	0.024126626370249	2.56121299047229e-05	0.00898985759655773	0.068486835365229	0	0.00586517774818154	0.00017928490933306	0.00501997746132568	0	0.00017928490933306	0.0208482737424444	0.000768363897141686	0	0.0113461735477922	0.0565515828296281	0	0.000281733428951952	0	0	0.0899754123552915	0.00361131031656593	0.00148550353447393	0.00117815797561725	0	0.00320151623809036	0.000896424546665301	0	0.0181333879725438	0	0.000717139637332241	0	0	0.00035856981866612	0	0.116509578936584	0.00102448519618892	2.56121299047229e-05	0.000332957688761397	0.0279172215961479	0.000409794078475566	0.000998873066284192	0.0124218830037906	5.12242598094458e-05	0.000230509169142506	0.00281733428951952	0.000102448519618892	0.000128060649523614	0	0.0248181538776765	0	0	0	0	0.000102448519618892	0	0.000128060649523614	0.00053785472799918	0	0	0	0	0	5.12242598094458e-05	2.56121299047229e-05	0.00240754021104395	0	0.000435406208380289	0	0.000332957688761397	0.000307345558856675	0.00542977153980125	0.000922036676570024	2.56121299047229e-05	0.00117815797561725
L.035.M1	2.14989035559186e-05	0.0166186524487251	0.000537472588897966	0.0205529517994582	0.000107494517779593	0	0.000537472588897966	0.0638517435610784	0.010297974803285	0	6.44967106677559e-05	0	0	0.0079545943156899	0	0	0.0218213871092574	4.29978071118373e-05	0	2.14989035559186e-05	0.000386980264006536	0.000838457238680827	6.44967106677559e-05	0.00412778948273638	0	0.0234123059723954	0	0	0.00509524014275272	0	0.000558971492453885	0	0	0	0	0.000666466010233478	4.29978071118373e-05	0.000558971492453885	0.00531022917831191	4.29978071118373e-05	0.00141892763469063	0.0150062346820312	0.00825557896547276	0	0.000107494517779593	0.000128993421335512	0	0.00210689254848003	0.000107494517779593	0	8.59956142236746e-05	0.00763211076235112	0.011372919981081	0.00660016339166703	0.000386980264006536	0.00225738487337146	4.29978071118373e-05	0	0.000515973685342048	0.0768800791159651	0	0.090639377391753	2.14989035559186e-05	0.00705164036634132	0.0430623038225051	0	0.0377305757406372	0	0.0150492324891431	4.29978071118373e-05	4.29978071118373e-05	0.0234123059723954	0.000859956142236746	0	0.00662166229522294	0.000214989035559186	0	0	2.14989035559186e-05	0	0.0331298103796706	4.29978071118373e-05	0.000429978071118373	0.00176291009158533	2.14989035559186e-05	0	0.00169841338091757	0	0.0178010921443006	0.000279485746226942	0.00277335855871351	0.000365481360450617	0	0.000408479167562454	0	0.125575095670121	0.024315259921744	2.14989035559186e-05	4.29978071118373e-05	0.0651201788708776	0.000408479167562454	0.00511673904630864	0.0056542116352066	0.0526078170013329	0.000386980264006536	0.0400524573246764	0.000107494517779593	4.29978071118373e-05	2.14989035559186e-05	0.0344197445930258	0.0217568903985897	2.14989035559186e-05	0	0.0012684353097992	4.29978071118373e-05	0	0.00307434320849637	0.000279485746226942	0	0	0	0	0	2.14989035559186e-05	0	0.000451476974674292	0.000107494517779593	0.000515973685342048	2.14989035559186e-05	6.44967106677559e-05	0.000343982456894698	0.00376230812228576	0.00636367545255192	2.14989035559186e-05	0.00522423356408823
CS.122	3.45602211854156e-05	0.00991878348021427	6.91204423708312e-05	0.0142388111283912	0	0.00535683428373942	0.000138240884741662	0.0454812510800069	0.0057715569379644	0.00307585968550199	3.45602211854156e-05	0.00114048729911871	0	0.00902021772939347	0	0.00158977017452912	0.0135821669258683	0.00186625194401244	6.91204423708312e-05	0.000414722654224987	0.00031104199066874	0.000172801105927078	0.00781060998790392	0.00407810609987904	0.000587523760152065	0.323621911180232	0.0672887506480041	6.91204423708312e-05	0.000587523760152065	0	0.00279937791601866	0.000552963538966649	0	0	0	0.00148608951097287	0.000449282875410403	0	0.00480387074477277	0	3.45602211854156e-05	0.00608259892863314	0.0287195438050804	6.91204423708312e-05	0	0.0015552099533437	0.00031104199066874	0.000483843096595818	6.91204423708312e-05	0	6.91204423708312e-05	0.00328322101261448	0.00853637463279765	0.00459650941766027	0.00031104199066874	0.00103680663556247	0	0.000345602211854156	0.000794885087264558	0.0270606531881804	0	0.0340763780888198	3.45602211854156e-05	0.0143424917919475	0.024364955935718	0	0.00559875583203732	3.45602211854156e-05	0.0117504752030413	0	0.000103680663556247	0.00290305857957491	0.000725764644893727	6.91204423708312e-05	0.00812165197857266	0.000103680663556247	0.000449282875410403	3.45602211854156e-05	0.000138240884741662	3.45602211854156e-05	0.01372040781061	0.00145152928978745	0.000967686193191636	0.00352514256091239	0.000483843096595818	0	3.45602211854156e-05	0.0011059270779333	0.0159322619664766	0	0.00774148954553309	0.000691204423708312	0	0	0	0.0584758942457232	0.0129946431657163	0.00224641437705201	0.00307585968550199	0.0312078797304303	0.00107136685674788	0.00259201658890617	0.00193537238638327	0.0181441161223432	0	0.00705028512182478	0	0	0	0.0164161050630724	0	0.0141005702436496	0	0.000725764644893727	0.0451010886469673	0	0.000241921548297909	6.91204423708312e-05	0	0.000138240884741662	0	0	3.45602211854156e-05	0.00632452047693105	0.000829445308449974	0.0112666321064455	0.000103680663556247	0.00190081216519786	0	0.000241921548297909	3.45602211854156e-05	0.00279937791601866	0.000103680663556247	0.00138240884741662	0
CS.067	0	0	0.000798951775270845	0.000862867917292512	0	0	3.19580710108338e-05	0.000543287207184174	0	0	0.00274839410693171	0	0	0	0	6.39161420216676e-05	0.326803234156786	0	0.00383496852130005	0	0	0	9.58742130325014e-05	0	0	0.0022690230417692	0.000287622639097504	0	0.00316384903007254	0	0.034227094052603	0	0	0	0	0	0.000447412994151673	0.00162986162155252	0.00706273369339427	0	0	0.0737911859640152	0.00204531654469336	0	0.00252468760985587	0.000575245278195008	0	0	0	0	0	0.0025566456808667	0.0050174171487009	0.00517720750375507	3.19580710108338e-05	0	0	0	0	0.0182480585471861	0	0.00316384903007254	0	9.58742130325014e-05	0.0746540538813077	0	0.00517720750375507	0	3.19580710108338e-05	0.000223706497075836	0.000543287207184174	0.0503978779840849	0	0	0.0104822472915535	6.39161420216676e-05	0	0	0	3.19580710108338e-05	0.0379661883608705	0	3.19580710108338e-05	0	0	0	0.0023648972548017	0	0.0108018280016618	0	0.000127832284043335	0	0	0.000862867917292512	0	0.031926112939823	0.0020772746157042	3.19580710108338e-05	0.00441021379949506	0.0145089642389185	0	0.00134223898245502	0	9.58742130325014e-05	0.00655140455722093	9.58742130325014e-05	0	0	3.19580710108338e-05	0.0328209389281263	0.000191748426065003	0	0	0	9.58742130325014e-05	0.00182161004761753	0.010002876226391	6.39161420216676e-05	0	0	0	0	0	0	3.19580710108338e-05	0.000223706497075836	9.58742130325014e-05	0.00287622639097504	0	0	0	0.00262056182288837	0.00131028091144419	0	0.159854271196191
CS.064	0.00453057545424356	0.0491010009962522	0.000711608710090611	0.0558850040324494	2.37202903363537e-05	0	0.00778025523032402	0.0605816215190474	0.0212296598510366	0.00192134351724465	0	0.000118601451681769	0.000142321742018122	0.00113857393614498	0	0.00448313487357085	0.0214194221737274	0	2.37202903363537e-05	0.0129275582333128	0.00120973480715404	0.00730584942359694	2.37202903363537e-05	0	0	0.0543431851605864	0.00823094074671474	0.0022059870012809	0.008918829166469	0	0.00623843635846103	0	0	0.0022534275819536	0.000379524645381659	0.00199250438825371	2.37202903363537e-05	0.00932207410218701	0.000593007258408843	0	0.00303619716305328	0.00334456093742587	0.0570947388396034	0	0.00234830874329902	0.00457801603491627	0	0.00564542910005218	0.00083021016177238	7.11608710090612e-05	0.00908487119882347	0.00322595948574411	0.00154181887186299	0.00320223919540775	0.00253807106598985	0.00600123345509749	0	0.000355804355045306	0.0422221167987096	0.0382371080222022	0	0.003486882679444	0.000593007258408843	0.000308363774372598	0.0611034679064472	0	0.00654680013283363	0	0.0237677309170264	2.37202903363537e-05	0.000237202903363537	0.00272783338868068	0.00249063048531714	0.00018976232269083	0.0146116988471939	4.74405806727074e-05	0	4.74405806727074e-05	0	0.000237202903363537	0.00308363774372598	0.00180274206556288	0.00687888419754258	0.037217135537739	0	0	0.0203045685279188	0	0.00450685516390721	0.000332084064708952	0.0222970729161725	0.00018976232269083	0.000142321742018122	0.00116229422648133	0	0.0346079036007401	0.00595379287442478	4.74405806727074e-05	0.00249063048531714	0.0680060723943261	0.00711608710090612	0.00241946961430808	0.0203757293989278	0.00139949712984487	2.37202903363537e-05	0.016295839461075	0.000426965226054367	9.48811613454149e-05	0.00685516390720622	0.0624792447459557	7.11608710090612e-05	0	0	7.11608710090612e-05	0	2.37202903363537e-05	0	2.37202903363537e-05	2.37202903363537e-05	0	0.00139949712984487	0	0.00104369277479956	0.005431946487025	0	0.00265667251767162	0.00196878409791736	0.000332084064708952	0	0	0.005431946487025	0.00747189145595142	0.000166042032354476	0.000284643484036245	0
CS.229	0	0.000487361102085905	0.000357398141529664	0.00272922217168107	0.000259925921112483	0	0.00406134251738255	0.0300864253687699	0	0.00198193514848268	0.00110468516472805	0	0.00110468516472805	0.00406134251738255	0	0.000162453700695302	0.227662616154396	0	0	0	0.00084475924361557	0.00425628695821691	6.49814802781207e-05	0	0	0.0994866463058028	0	0	0.0141009812203522	0	0.0109168886867243	0	0	0	0	0.00233933329001235	0	0.000227435180973423	9.74722204171811e-05	3.24907401390604e-05	0.000129962960556241	0.00373643511599194	0.0210539996101111	0	0.00084475924361557	0.00152706478653584	0	0.00373643511599194	0.000812268503476509	0	0.00315160179348886	0.00350899993501852	0.000454870361946845	0.00591331470530899	0.00100721294431087	0.00207940736889986	3.24907401390604e-05	0	0.000584833322503087	0.0130287867957632	0	0.0325232308791994	3.24907401390604e-05	0.00243680551042953	0.0372668789395022	0	0.0173825459743973	0.000324907401390604	0.00796023133406979	0	0.000129962960556241	0.00659562024822925	0.000422379621807785	0.000259925921112483	0.00630320358697771	0.00614074988628241	0	0.000649814802781207	0	6.49814802781207e-05	0.00201442588862174	0.00282669439209825	0.00152706478653584	0.00799272207420885	0.000227435180973423	0	0.00276171291182013	6.49814802781207e-05	0.00935733316004939	0	0.017220092273702	0.000324907401390604	6.49814802781207e-05	0.000584833322503087	0	0.0792774059393073	0.01452336084216	0.000974722204171811	0.00142959256611866	0.0533173045681981	0.00334654623432322	0.000779777763337449	0.015043212684385	0.0100721294431087	3.24907401390604e-05	0.0437975177074534	0.000129962960556241	3.24907401390604e-05	0.000129962960556241	0.0319708882968354	3.24907401390604e-05	0	0	0	9.74722204171811e-05	0	0.000584833322503087	0.0350899993501852	0	0	0	0	0	0	0.000227435180973423	0.059717980375593	9.74722204171811e-05	0.0103320553642212	0	0	0.00233933329001235	0.00266424069140295	0.000162453700695302	0	0.000357398141529664
CS.334	0	0.00863140849550357	7.22898533961773e-05	1.44579706792355e-05	0	0	0	1.44579706792355e-05	0	0.00414943758494058	0.000910852152791834	0	0.000404823179018593	0	0	0.00015903767747159	0.25246508400081	1.44579706792355e-05	0	0	0	0.00495908394297776	0	0	0	7.22898533961773e-05	5.78318827169418e-05	0	0.0257930196917561	0	0.0110603475696151	0	0	0	0	0.0072579012809762	7.22898533961773e-05	2.89159413584709e-05	0.000216869560188532	7.22898533961773e-05	0.000260243472226238	0.00670849839516525	0.0272243587890004	0	7.22898533961773e-05	0.000491571003094006	0	0.000462655061735535	0.000361449266980887	4.33739120377064e-05	0.0358557672845039	0.00294942601856403	0.000462655061735535	0.00519041147384553	0.00063615070988636	0.000881936211433363	1.44579706792355e-05	0.0271809848769627	1.44579706792355e-05	0.0463667119683081	0	0.0270653211115288	0.00106988983026342	0.0216869560188532	0.0672295636584449	0	0.00221206951392303	0	0.00494462597229853	0.000289159413584709	1.44579706792355e-05	0.0202267009802504	0.00015903767747159	0.000245785501547003	0.0163519648382153	0.0308677674001677	0.00124338547841425	0.000968684035508776	0	0	0.0449209149003846	0.00219761154324379	0.00323858543214874	0.00423618540901599	0.000578318827169419	0	8.67478240754128e-05	0	0.0105254026544834	5.78318827169418e-05	0.0120290316051239	0.00015903767747159	2.89159413584709e-05	0.000650608680565596	0.000433739120377064	0.0813405430413787	0.0285978660035277	0.00124338547841425	0.000722898533961773	0.069571754908481	0.0011421796836596	2.89159413584709e-05	0.0548824566983778	1.44579706792355e-05	0.000997599976867247	0	0.000433739120377064	0.000665066651244831	2.89159413584709e-05	1.44579706792355e-05	0	0	0	0	0.00844345487667351	0	0.000187953618830061	0	0	0	0	0	0	0	0	1.44579706792355e-05	0.000693982592603302	0.0018361622762629	0	0	0.000173495648150826	0.000534944915131712	0.000144579706792355	0	0
CS.077	0	0.000212194086858113	0.000247559768001132	0.116105531192531	0	0	0	0.107087282501061	0.00449144150516339	0.000671947941717358	0.000176828405715094	0	7.07313622860376e-05	0.000954873390861508	0	0	0.0670886971283067	3.53656811430188e-05	7.07313622860376e-05	0	0.00162682133257887	0.000707313622860376	0	0	0.000318291130287169	0.28069741123214	0.000282925449144151	0	0.00137926156457773	0	0.0013085302022917	0	0	0	0	0.00314754562172867	3.53656811430188e-05	0	0.000990239072004527	3.53656811430188e-05	3.53656811430188e-05	0.0175413778469373	0.0178596689772245	0.000141462724572075	0.000141462724572075	0.00102560475314755	7.07313622860376e-05	0.000282925449144151	0.000247559768001132	0	0.000636582260574339	0.00229876927429622	0.000954873390861508	0.00548168057716792	0.000459753854859245	0.000424388173716226	3.53656811430188e-05	0.000141462724572075	0.000424388173716226	0.0246145140755411	0.000141462724572075	0.0219267223086717	0.000141462724572075	0.00555241193945395	0.0443131984722026	0	0.0124133540811996	0.000459753854859245	0.0102914132126185	3.53656811430188e-05	7.07313622860376e-05	0.00194511246286603	0.000636582260574339	0.000106097043429056	0.00710850190974678	0.00297071721601358	0.000141462724572075	0.000282925449144151	0.000106097043429056	0.000212194086858113	0.028257179233272	0.00060121657943132	0.000742679304003395	0.00187438110058	7.07313622860376e-05	3.53656811430188e-05	0.00060121657943132	0	0.00661338237374452	0	0.00473900127316452	0.000247559768001132	0	0	7.07313622860376e-05	0.0489814683830811	0.00795727825717923	0	0.000353656811430188	0.041342481256189	0.00123779884000566	0.0054463148960249	0.00894751732918376	0.00516338944688075	7.07313622860376e-05	0.00569387466402603	0	7.07313622860376e-05	0.000247559768001132	0.0364266515773094	3.53656811430188e-05	0	0	0	0	0	0.000707313622860376	0	0	0	0	0	0	0	0.000141462724572075	0.0126255481680577	0	0.00159145565143585	0	0	0.000141462724572075	0.000424388173716226	0.00374876220115999	0.00102560475314755	0.000247559768001132
