CS.037	L.036.M1	CS.093	L.005.M1	CS.099	CS.017	CS.313	CS.084	CS.021	CS.259	CS.265	CS.295	CS.086	CS.143	CS.098	CS.076	CS.161	CS.127	CS.377	CS.269	CS.368	CS.042	CS.373	CS.050	CS.058	CS.341	CS.171	CS.248	CS.155	CS.115	CS.232	CS.236	CS.380	CS.224	CS.292	CS.125	CS.203	CS.205	CS.126	CS.374	CS.128	CS.378	CS.136	CS.282	CS.302	CS.177	CS.389	CS.372	CS.214	CS.369	CS.386	CS.147	CS.148	CS.178	CS.129	CS.348	CS.349	CS.395	CS.182	CS.385	T.CS.072	T.CS.028	T.CS.057	T.CS.085	T.CS.069	TFS.024	T.CS.025	T.CS.040	T.CS.048	T.CS.003	T.CS.052	T.CS.089	T.CS.016	T.CS.082	T.CS.042	T.CS.144	T.CS.110	T.CS.177	T.CS.118	T.CS.097	T.CS.114	T.CS.117	T.CS.147	T.CS.159	T.CS.100	T.CS.167	T.CS.115	T.CS.098	T.CS.108	T.CS.121	CS.087	CS.110	CS.103	CS.246	CS.006	CS.241	CS.082	CS.238	CS.356	CS.085	CS.015	L.024.M1	L.034.M1	CS.088	CS.242	CS.336	CS.233	CS.304	CS.044	CS.330	CS.207	CS.187	CS.274	CS.363	CS.150	CS.346	CS.078	CS.338	CS.234	CS.164	CS.321	CS.227	CS.322	CS.331	CS.080	CS.194	CS.318	CS.158	CS.202	CS.112	CS.339	CS.163	CS.361	CS.152	CS.343	CS.326	CS.145	CS.270	CS.390	CS.253	CS.255	CS.370	CS.262	CS.393	TFS.025	TFS.027	T.CS.026	T.CS.061	T.CS.055	T.CS.036	T.CS.043	T.CS.045	TFS.022	T.CS.066	T.CS.064	T.CS.031	T.CS.049	T.CS.008	TFS.020	T.CS.141	T.CS.142	T.CS.157	T.CS.095	T.CS.151	T.CS.166	T.CS.109	T.CS.152	T.CS.158
T.CS.052	0.60590471576	0.605829348752	0.667565591131	0.681738554842	0.691985001744	0.691140312724	0.656645967387	0.652137435487	0.529836341658	0.626352616194	0.659388573003	0.588479365155	0.669269022317	0.618779559394	0.654363089068	0.634668273001	0.599696427712	0.531881007662	0.570380401303	0.647737451411	0.59082682018	0.628415473715	0.546048636578	0.686825920014	0.577590256471	0.548296657239	0.640846523049	0.570245796997	0.530428230364	0.628812001353	0.605993524947	0.663222026153	0.578751354505	0.69772935817	0.610549759893	0.551062202779	0.623978852954	0.590013915136	0.545918133722	0.616647687568	0.58569677704	0.673037703262	0.57821204992	0.580238852903	0.642786660365	0.635672241817	0.572383050126	0.582850963642	0.60369917995	0.628523585811	0.650292577412	0.598051634972	0.596962117032	0.572060019153	0.645497963566	0.546530455835	0.536749693471	0.606920115709	0.531323175422	0.578166402807	0.579224632137	0.567527921253	0.611755836262	0.580947359539	0.534967332791	0.59092067857	0.571390568797	0.622018854168	0.596386843386	0.635002268374	0	0.540906724165	0.546328407109	0.614204747906	0.624287005212	0.661308797895	0.62032643061	0.664552685839	0.528940228864	0.665246685419	0.674620336426	0.636404391946	0.66957651649	0.673742882472	0.664954102197	0.64175944599	0.660759891893	0.684689820267	0.670680485542	0.623620250468	0.661621722305	0.62792569294	0.638335918738	0.636154020094	0.642409356177	0.672842439844	0.650721821192	0.662841841782	0.66523863114	0.629419437297	0.687308059154	0.693899225336	0.616373009516	0.691795689135	0.622582620583	0.543057120566	0.679461211355	0.6591112101	0.588720009557	0.583687013027	0.62961807749	0.537614567012	0.596640493069	0.503072059033	0.602301915722	0.675976950755	0.621562512971	0.61192866636	0.617220592936	0.699576265055	0.630785939149	0.698547389337	0.595080922706	0.574027963496	0.595078886608	0.654659095001	0.542545778607	0.622007698677	0.633420011307	0.605890425919	0.635514110984	0.628176665477	0.622171698091	0.575532725688	0.610725318201	0.582070994547	0.565892213933	0.57777699065	0.577185594351	0.670013284312	0.57166602247	0.575519286348	0.606608094796	0.637806353746	0.581728733552	0.604797697629	0.617422909489	0.567107813283	0.602184405909	0.630644704387	0.601661618755	0.605062689721	0.624899883642	0.649835554371	0.598878814662	0.60927879938	0.590419792916	0.568753338161	0.618088587154	0.668122049934	0.674582538581	0.642165046443	0.677480013342	0.65161612886	0.623545986731	0.667384548858	0.592454090233	0.622361874423
T.CS.089	0.631934652773	0.553508725004	0.621865796535	0.591363220899	0.60620029557	0.595191526629	0.587412206275	0.601206974863	0.579326258385	0.555960052586	0.615837381016	0.571622592531	0.623562156012	0.591765064321	0.604238901339	0.660122477367	0.639235417389	0.533667956905	0.604030312087	0.699804983297	0.532272865501	0.618046577802	0.551833170091	0.679682521619	0.568735198946	0.610619798395	0.616640072199	0.575704662554	0.54823081431	0.680950470367	0.584306835842	0.683813919517	0.524887598467	0.713803852962	0.602984244115	0.595499023605	0.56500079126	0.63298673204	0.523369487581	0.625637106693	0.546737743028	0.683887536649	0.602667526511	0.601303168751	0.681291394853	0.612348330617	0.591807011912	0.575513233665	0.601282838425	0.679265422388	0.671320529024	0.583990370634	0.627883978274	0.565452602294	0.582051368742	0.572704079991	0.518370890291	0.597119096225	0.516075511213	0.560837201037	0.525130914454	0.490325189969	0.651101006989	0.525245630786	0.466506272894	0.536538029832	0.508924070129	0.567835305122	0.577092174233	0.544895012808	0.540906724165	0	0.50300021874	0.546566720928	0.507967246047	0.568761010363	0.559105484765	0.575892320372	0.517847643758	0.578849335144	0.61529808136	0.583756174946	0.584974163421	0.619557146498	0.608376095467	0.570226578555	0.574383204716	0.583822516815	0.598316596803	0.532912047474	0.63127249598	0.63895726555	0.629580258997	0.547742946442	0.600066190045	0.614132616894	0.591240282369	0.612876268393	0.642570067733	0.598340509572	0.667269805969	0.638377080957	0.602173308505	0.680893744574	0.539526916313	0.566881951302	0.644657165958	0.662262058472	0.540470693797	0.590634873581	0.652094373931	0.560369147317	0.592996301763	0.579570767877	0.589944788306	0.711980625851	0.627874932776	0.584218293535	0.669104293097	0.724253616671	0.548993600039	0.746871959063	0.610925735059	0.552654182672	0.596359829439	0.687856434385	0.570923667108	0.63619143553	0.627652238589	0.630819469632	0.61768063074	0.642226099067	0.62736521221	0.515283772738	0.608458740342	0.566128097382	0.510644824864	0.601720168437	0.59216909833	0.694660296329	0.567374501437	0.557600384675	0.59173147968	0.624680385882	0.532765687186	0.531872661184	0.66956021418	0.494465681846	0.565559312464	0.597011393474	0.548114151718	0.518764940188	0.547163374246	0.583539425444	0.53832992445	0.548202796355	0.584946250874	0.520272802598	0.557598904145	0.603960177744	0.6033273996	0.603658053644	0.591267312755	0.579418840138	0.534003607077	0.570005651414	0.563948215603	0.539778175041
T.CS.016	0.646757741143	0.544637912322	0.608096351129	0.589722162061	0.613184167925	0.599868674718	0.590955736573	0.603420136527	0.570610600108	0.536561868624	0.605491872574	0.578511059951	0.600545173231	0.571845888271	0.579738896305	0.63362357915	0.628286128634	0.488718470273	0.602654481268	0.698258643231	0.484900563227	0.614893003612	0.556350066686	0.689957087104	0.566003123754	0.569243814679	0.606754400657	0.56835276427	0.515886117016	0.627214603056	0.557266453087	0.686636767822	0.512347414508	0.712200654898	0.56573350912	0.565753820029	0.541593000771	0.623692319758	0.470142026501	0.60750420784	0.540435421802	0.65075131651	0.593344226645	0.599157674844	0.647986301891	0.625177775075	0.55416748693	0.566953123375	0.575828367155	0.663682061884	0.657807123181	0.564692484862	0.626700114032	0.527041633688	0.60353297126	0.520379967706	0.533508255384	0.580484100489	0.518431216994	0.561071487203	0.520590593034	0.501156623594	0.6156007204	0.51893743586	0.474229760609	0.528512367061	0.505085303227	0.547886333976	0.543475074351	0.538280495229	0.546328407109	0.50300021874	0	0.549892886484	0.532386815719	0.566178793673	0.565126423515	0.56611095642	0.523433399896	0.573288417036	0.6141572572	0.590299349271	0.575392326843	0.609763536074	0.58851179774	0.545833382912	0.565393174267	0.592943621376	0.589471037494	0.540740553719	0.612019898661	0.611274073157	0.5837752961	0.54009806357	0.575542732622	0.575428905878	0.592647283419	0.60956809317	0.638796371846	0.583709937142	0.632990754529	0.616397377138	0.572538254488	0.659085849967	0.534625160111	0.525044747363	0.624734770596	0.653092750784	0.535219321662	0.602996932278	0.639959856217	0.552333710085	0.591590187954	0.560713491569	0.549792191428	0.698517681354	0.581401828084	0.581430352045	0.631132793275	0.720486369231	0.549854483535	0.729053147517	0.59662660348	0.542528487316	0.590674898221	0.681161579936	0.565656458932	0.624827090946	0.606770150916	0.607469294674	0.587120342033	0.60789138294	0.592397083829	0.497698185893	0.612029248966	0.569583557761	0.505487226126	0.570778712588	0.589707185558	0.671844179349	0.54967645229	0.544875410117	0.591320417469	0.622299285565	0.518008288906	0.515765655107	0.650788916277	0.510379312181	0.585850379086	0.587061134024	0.552178485494	0.530204707875	0.544069203459	0.571899296007	0.506794226533	0.543939815395	0.581470691406	0.521618561223	0.537288855647	0.582975523025	0.585792688814	0.564281659422	0.587704380931	0.563467204322	0.533288217577	0.57237831622	0.526348448472	0.537779993894
T.CS.082	0.669255841249	0.562634439941	0.568832862566	0.536125148273	0.563887080871	0.583210464378	0.545279649897	0.59919113111	0.620009554564	0.524661539518	0.603410740492	0.552552332879	0.572814475059	0.600347075856	0.581242881547	0.648879678403	0.666241172539	0.543581951801	0.6624048408	0.73057284718	0.520850011818	0.581715153856	0.581924402604	0.66455509171	0.610529290263	0.663428128643	0.577748356878	0.620662278736	0.551650602997	0.681264102311	0.571186104028	0.675437608702	0.536276971012	0.744031591153	0.620645058164	0.6416070012	0.511311431406	0.678269174589	0.512526065609	0.64319596225	0.576027142725	0.666599103996	0.628273254209	0.665127447402	0.713332174795	0.677087779866	0.641636557327	0.650204176453	0.616456755059	0.744321355947	0.680994854367	0.654419619565	0.68509638105	0.590024181545	0.62000487807	0.640965920121	0.629140762199	0.65120633381	0.599018275002	0.64047155	0.526654271337	0.536429376897	0.671641535909	0.472938561822	0.555080352819	0.530448087847	0.496512434564	0.508590778903	0.53485730345	0.469735076459	0.614204747906	0.546566720928	0.549892886484	0	0.48558527377	0.528196810266	0.55598531147	0.531915560806	0.564245657371	0.541080974515	0.593068555025	0.506616547908	0.54186856525	0.602253650176	0.60516301808	0.487619704136	0.54729748116	0.551857137119	0.564283323303	0.558923861319	0.579946974321	0.660239559222	0.592796570294	0.513940928913	0.550783977396	0.551514311429	0.570241335307	0.578603333381	0.639935600055	0.583970564226	0.603752348292	0.53159191404	0.568498482799	0.655836404678	0.519955395114	0.555664688931	0.60488246634	0.665744861467	0.516028032826	0.625068651158	0.657583073657	0.614414979273	0.634447992597	0.640230840397	0.600885509523	0.726043270416	0.538344569541	0.638403013778	0.643880136522	0.709807447259	0.478827900345	0.765041593999	0.684861601303	0.598919044928	0.590678635683	0.733155639085	0.626651354015	0.639141180756	0.601450637283	0.638211484492	0.619023641198	0.616807090702	0.626154389166	0.502053896256	0.631293574	0.610761827194	0.542203200787	0.666369453628	0.647442530249	0.726570893728	0.625484269169	0.647178924158	0.664813087427	0.645020882231	0.506021139294	0.487437223678	0.711570917285	0.540492451447	0.531101743631	0.569426837843	0.504248006153	0.500630385573	0.499066455741	0.4974524927	0.501921669676	0.522367419694	0.634335855834	0.537333749146	0.52047596169	0.543309271659	0.538639662973	0.530734786573	0.554287321004	0.530024137576	0.477443114514	0.511843148133	0.512358227244	0.489061984321
T.CS.042	0.690683445396	0.512401058093	0.504056104431	0.496276819486	0.550162018676	0.570117479587	0.499829032443	0.562924767193	0.638821180212	0.466519881813	0.496216712753	0.548921187666	0.528589366518	0.580706130063	0.539179302518	0.669017394353	0.694237129277	0.542816851277	0.648317252051	0.754842217197	0.475851403938	0.642711481301	0.602336438822	0.6921272787	0.606874027197	0.672258555331	0.602917402707	0.618560822795	0.524458114548	0.688038937947	0.544484979164	0.707784137228	0.459145018075	0.767584599161	0.625631637475	0.629353965149	0.474362808896	0.683218736695	0.501689806046	0.660949295253	0.547426373779	0.691028944671	0.633395322809	0.676091634775	0.736166223857	0.682484870329	0.644571561242	0.62141106489	0.620639727899	0.731224690386	0.71411242312	0.652528268627	0.695930989435	0.578271247452	0.603893608893	0.577211417262	0.588526435232	0.630078810099	0.570698764202	0.618833846166	0.462289780754	0.517337980502	0.718587864866	0.455265478191	0.52373298805	0.539205460855	0.500359877026	0.487978659253	0.561835695386	0.477520348795	0.624287005212	0.507967246047	0.532386815719	0.48558527377	0	0.486986858764	0.491800469175	0.473600178874	0.545874945411	0.43451510561	0.5371904825	0.49877908048	0.457280146198	0.52928367986	0.491510829357	0.45975389846	0.463443555309	0.46979728754	0.480235288424	0.482971356119	0.58535693065	0.658722765382	0.573912174957	0.487813359784	0.534128659791	0.528488997553	0.523426305093	0.562704451409	0.703617197595	0.539113146562	0.600564024244	0.570775520487	0.57147379221	0.665208124124	0.466079570784	0.593028925827	0.614871544373	0.705823045949	0.540550176905	0.622970200506	0.68059323049	0.609349551976	0.66995958643	0.653205182523	0.58314924382	0.760304200796	0.583599310871	0.617846013872	0.677199959674	0.749469401096	0.487660509823	0.805793691644	0.68138431822	0.548751540079	0.61156194209	0.757345182221	0.639488383469	0.662190861456	0.646459717838	0.662905051881	0.633339091235	0.658609891641	0.667694982231	0.459987900406	0.655978953919	0.591228859057	0.519566846034	0.648753681285	0.635302289223	0.731279425611	0.597742447001	0.626115499793	0.682831495097	0.666172676711	0.544729495137	0.507926112593	0.738364666427	0.535601252487	0.526977010805	0.554913056091	0.497120999274	0.551790689164	0.432889612652	0.474982539646	0.502414927455	0.518425811059	0.64762135818	0.569178122641	0.437284656941	0.567400772128	0.548206684055	0.537685459331	0.48219521636	0.478940153956	0.47443185144	0.441163709668	0.493359272346	0.42562877497
T.CS.144	0.682677610228	0.4856360988	0.54510605368	0.435755963209	0.540748606318	0.561086630669	0.505546736846	0.615520304354	0.655466329579	0.455875237865	0.539964648246	0.592682622729	0.551842536371	0.590503417744	0.527668682524	0.687600577906	0.712607605484	0.556776499435	0.696963503003	0.777240231495	0.525874169139	0.648721236032	0.619219768666	0.690484421583	0.643306487681	0.667728698164	0.621269675315	0.671083390002	0.582748538301	0.704161682666	0.589354741657	0.718882441013	0.52111911938	0.765479048186	0.649509793762	0.664194086682	0.538652715767	0.699781121888	0.537143081562	0.677983202867	0.577287623742	0.710659356592	0.653691197402	0.695821005917	0.731344640055	0.692711918367	0.670500030149	0.638783315323	0.654273068267	0.759232181763	0.705442787343	0.66773736887	0.682451612694	0.596336803852	0.613416321164	0.625870367021	0.641156935332	0.667120841716	0.60911536464	0.664539456719	0.558012152709	0.533286146133	0.710816624539	0.505090885249	0.554924586603	0.558645663303	0.563596563069	0.487533105532	0.513621888479	0.462618362369	0.661308797895	0.568761010363	0.566178793673	0.528196810266	0.486986858764	0	0.49482358226	0.493472109308	0.558669233905	0.446215029292	0.547226799732	0.49577882419	0.442643879452	0.552741644011	0.502919439406	0.447024636295	0.48650355476	0.493223072881	0.480998454871	0.493232615504	0.586936628089	0.647853514346	0.588534061252	0.51967779222	0.539711852127	0.505508748484	0.581409359792	0.567319444678	0.696551890802	0.579642477372	0.541902963427	0.537225667212	0.533063797656	0.640114837881	0.491312151258	0.617133777851	0.630749540578	0.717948338476	0.539503397147	0.64394686452	0.695819622422	0.64584114819	0.690719932123	0.67619376676	0.608728341384	0.777136882331	0.582820506749	0.65198551628	0.703892846796	0.759899065844	0.522801478617	0.79725714029	0.694130538651	0.586496513269	0.640093682549	0.753265594398	0.668899899406	0.673368860085	0.663145923623	0.668662170352	0.657905641125	0.683985503157	0.689500660097	0.540668892343	0.671354633143	0.631383269773	0.59479740143	0.66831154309	0.668735143719	0.769996652179	0.628177081602	0.660399513664	0.678696756091	0.679889589342	0.569393051831	0.492995146685	0.734228071767	0.579329611381	0.510407735142	0.563568915717	0.499557823583	0.57097665211	0.477866076308	0.489812766455	0.511914050145	0.530310649196	0.658578232036	0.587892458288	0.491353543833	0.493339833239	0.484888787448	0.514286560924	0.44442395578	0.445082201299	0.497118600175	0.461560924302	0.512025872413	0.478461505232
T.CS.110	0.660109218233	0.496294106583	0.489070194557	0.513947963627	0.55526137616	0.579751338352	0.462845811254	0.561603750836	0.636020613058	0.498165882429	0.495054666716	0.633627346343	0.517496509946	0.572196252163	0.49599523561	0.660146860962	0.689501589852	0.562603202408	0.657885872862	0.757046731172	0.554806392728	0.656731357076	0.601252566204	0.668841358902	0.618454926908	0.68854361024	0.593481997537	0.637396166732	0.55636696482	0.677478734034	0.538985074013	0.704508683153	0.523355612714	0.758253036279	0.604064127355	0.65560803527	0.56467131243	0.713999476962	0.543586990576	0.659941569101	0.606819214999	0.707047133256	0.634098133773	0.67675950648	0.735772733109	0.698968266619	0.658790043926	0.646720958798	0.667755621732	0.739119464356	0.701167412855	0.671171892511	0.679228572188	0.605886546553	0.592403534695	0.592419293748	0.618356480662	0.647718617235	0.590881227545	0.660888029305	0.525344799858	0.546270354885	0.71467156138	0.54946360492	0.585619478282	0.575041143227	0.55720027014	0.510049281734	0.548428305734	0.521592718728	0.62032643061	0.559105484765	0.565126423515	0.55598531147	0.491800469175	0.49482358226	0	0.47490716263	0.548290407368	0.487976121128	0.522772364303	0.516692792074	0.471328939556	0.488438115382	0.515300368085	0.513938712321	0.46178537163	0.47310204876	0.448643029467	0.518973618583	0.62265942542	0.651540266131	0.577297130208	0.513631205866	0.557739150869	0.516438728346	0.53311664013	0.606394421076	0.695470306696	0.530074807261	0.569058915248	0.569786580562	0.569932378389	0.664884345477	0.498864721554	0.613733964954	0.587342356706	0.69462613216	0.560407781767	0.647554915618	0.68233741872	0.626074101816	0.689772850984	0.64313111028	0.567781295635	0.760507912436	0.610850081415	0.624654264215	0.663616875088	0.725667818253	0.575509872129	0.8004399366	0.695027908947	0.564814042748	0.622164942295	0.759450675237	0.667955729729	0.649252896995	0.649929024444	0.641807802536	0.671140347101	0.657215188915	0.687616964282	0.549484151662	0.680797792647	0.608615799256	0.593624625983	0.660792943851	0.651833379394	0.744948753655	0.609058870783	0.655492347805	0.666459714064	0.669141268431	0.614655493957	0.550377523448	0.705194040416	0.59788030793	0.538990201801	0.536362702594	0.550815229885	0.58633618571	0.494574373531	0.502438707239	0.527182868716	0.550695032824	0.651752615799	0.619694241127	0.468337656807	0.557101926273	0.570329750243	0.523748217669	0.484255783907	0.522209462142	0.531590194055	0.459027669113	0.529078525288	0.490222438184
T.CS.177	0.678763112754	0.534266315634	0.518117013792	0.507507135287	0.552177679039	0.583681188502	0.491605236328	0.557039476574	0.654452976935	0.51846702791	0.488115969362	0.603255039732	0.531417877406	0.592459806806	0.511680463601	0.667550891983	0.708736114642	0.579840535969	0.676206102318	0.789373713581	0.529134452045	0.655555325273	0.614576959947	0.665319294205	0.621166222224	0.668501539004	0.618922391829	0.643635419607	0.560288496817	0.704755791878	0.567595872062	0.718639177434	0.516609608866	0.781289162209	0.620022908674	0.665527981233	0.545891146874	0.713243215092	0.531469057882	0.68985602765	0.585452145564	0.699592033084	0.666512008927	0.69473287809	0.745781721824	0.680609133748	0.667944472524	0.645080831533	0.655311379328	0.756896162618	0.697046203241	0.667965930417	0.690150039584	0.590628705413	0.608229393069	0.614774148156	0.621496934457	0.634692169037	0.59514850551	0.654620227357	0.522588715405	0.554222317333	0.717623105816	0.534778925077	0.58007987385	0.56141683634	0.542387143725	0.500747126467	0.560039622612	0.50799940447	0.664552685839	0.575892320372	0.56611095642	0.531915560806	0.473600178874	0.493472109308	0.47490716263	0	0.554811693984	0.473238803846	0.504261717875	0.486544829869	0.463668116591	0.417370971318	0.512671952621	0.49480281933	0.447269916776	0.485732266459	0.433382969198	0.508898443309	0.636136066235	0.659242246259	0.588675913893	0.4907380943	0.563075298533	0.519566200231	0.540562444628	0.591339027111	0.721723698452	0.547257511819	0.600125800633	0.557022343741	0.57686198476	0.681310405757	0.467512366956	0.593428141444	0.608768137115	0.709906410167	0.572064702228	0.608127381737	0.700773305274	0.637359591898	0.687759086978	0.667663693184	0.579777098811	0.79667910598	0.608980709496	0.619734495103	0.702086544191	0.745304964103	0.550691835461	0.805484120008	0.691628857218	0.539621227186	0.629647074706	0.751267181144	0.67786919105	0.670990092655	0.664993863289	0.66019946774	0.66129839408	0.678912750982	0.674191218527	0.518419121927	0.671842114249	0.587010245982	0.582244066865	0.660729363173	0.664565564196	0.741418767031	0.60247354834	0.639234943269	0.668515638024	0.664078135618	0.591515157723	0.521487699031	0.718267787339	0.597156306827	0.559910009416	0.554237307165	0.552031368176	0.580571178331	0.453794112175	0.503486859258	0.515146639357	0.533999782617	0.665799809745	0.614399724309	0.483925945297	0.568310189038	0.587455233981	0.545223421788	0.489686339763	0.510748160144	0.514779041278	0.468402669577	0.543411959312	0.455490200314
T.CS.118	0.607911572189	0.54085574247	0.611348405183	0.582012836704	0.620970238016	0.613598816377	0.547603454146	0.596688824096	0.499436632705	0.538473947291	0.584941031515	0.573489417292	0.621315576324	0.557501529876	0.584047656158	0.608697178606	0.606698129693	0.509764755997	0.570639015232	0.699559769434	0.525047415228	0.634603564166	0.477280197577	0.661571274201	0.553541287128	0.523107564047	0.6267430477	0.554771860008	0.481037463644	0.633939563749	0.577269655217	0.696252575668	0.504501833034	0.703006233952	0.579640098277	0.527050653253	0.594437221586	0.591051852355	0.48644020765	0.587110326355	0.541315675587	0.672217456323	0.589947696256	0.593651677225	0.635833032453	0.614359579924	0.559087119166	0.543384764256	0.595897717826	0.664868454792	0.649500635555	0.545349779157	0.620970585927	0.579948614876	0.565369278259	0.534192247114	0.529019476554	0.575509853397	0.449156319727	0.555760959788	0.53510944135	0.468387128126	0.624188761958	0.537014388198	0.495362684649	0.545397305844	0.541895797148	0.548275685298	0.524892220171	0.552662818734	0.528940228864	0.517847643758	0.523433399896	0.564245657371	0.545874945411	0.558669233905	0.548290407368	0.554811693984	0	0.562711353273	0.57974390809	0.540724185787	0.557680697798	0.603911163143	0.59606072728	0.533291182026	0.552421432275	0.587997673035	0.568137684004	0.560112455114	0.635480132643	0.607533234916	0.611863195566	0.552381320138	0.56679752152	0.598870296873	0.577574875397	0.575849983578	0.652976437665	0.548066920291	0.654779682489	0.610654729373	0.565564060571	0.690446788629	0.518559216077	0.533309249438	0.630011385368	0.695596853936	0.560705679232	0.553078595361	0.607776735024	0.524838742883	0.560873536732	0.531544119617	0.535613390858	0.687098456252	0.615823443011	0.578536896995	0.607113631386	0.718198238691	0.603972722156	0.729159797218	0.588361812389	0.520715584755	0.591774692826	0.652605304653	0.528579777499	0.623391743888	0.647858000317	0.615546934675	0.624459529043	0.631567383863	0.629524511482	0.512416624355	0.565375392827	0.517176360101	0.517556859146	0.559888262316	0.56755389311	0.67744177666	0.513723991299	0.556131549449	0.531737627732	0.668216347143	0.519283121733	0.527744777825	0.615807152323	0.520660754865	0.551171931349	0.576556805284	0.574079500024	0.5407555043	0.538490892449	0.572695873294	0.501735693036	0.536635477369	0.521619882486	0.551956104165	0.52654139555	0.594612981152	0.58702402269	0.58047091862	0.568951751357	0.544624310394	0.523418190199	0.540561961977	0.511564238886	0.537126715927
T.CS.097	0.694957984334	0.486838257697	0.510216828004	0.481270664274	0.531069061278	0.570667600188	0.493337576226	0.578404589669	0.650973563201	0.461448896021	0.502429025201	0.630779884803	0.520531711076	0.600596770785	0.513686072607	0.679370839593	0.721862993854	0.580445920081	0.698762689335	0.781123221549	0.548256702258	0.651599828738	0.624661075203	0.685450541314	0.645268260531	0.699500222735	0.630602977733	0.662060676772	0.563850769669	0.710814973268	0.583565607705	0.724608971183	0.500905537574	0.78885143587	0.648496393272	0.6887801966	0.542655982973	0.727993730048	0.558199978793	0.70381097162	0.601141433462	0.709422013139	0.659640322552	0.714239615732	0.737515435153	0.711202700043	0.686714075923	0.663464978569	0.662036376197	0.768830254807	0.731754454327	0.683526727898	0.730609713228	0.596880226315	0.615075452524	0.623380622694	0.643920060661	0.671637880899	0.610750797527	0.675345359384	0.511263745951	0.529125178754	0.722348763532	0.524674164826	0.559693455938	0.566571237996	0.568584870443	0.48778895593	0.559993883096	0.484103580352	0.665246685419	0.578849335144	0.573288417036	0.541080974515	0.43451510561	0.446215029292	0.487976121128	0.473238803846	0.562711353273	0	0.522524281631	0.484389968866	0.419620398022	0.511161988504	0.480242285004	0.45433428996	0.45131071414	0.467839433103	0.44249462615	0.502105454514	0.621184721682	0.676199689725	0.584402981943	0.510064680997	0.533033743288	0.527295112401	0.55263955112	0.586073134226	0.70334482129	0.565301546322	0.561923280701	0.549248794455	0.587319455174	0.655639162938	0.472528196295	0.624038588815	0.613272308475	0.725626364803	0.556440591332	0.675456409931	0.713069289527	0.658672797917	0.698715260557	0.692013088458	0.585426766724	0.786772525739	0.631397857572	0.661905877936	0.705398464991	0.746064290169	0.529207250786	0.819438737235	0.722034609334	0.591865349129	0.628220667222	0.778615982268	0.682950772232	0.687501662177	0.660522988164	0.687402787304	0.65734970355	0.677738759186	0.703095851923	0.543944493093	0.696696090572	0.643361858538	0.606926099233	0.691423632962	0.690749888423	0.761940394983	0.639261232391	0.680890709687	0.684857860653	0.701532425117	0.575006741523	0.533025412386	0.735713381437	0.583921273777	0.554641024972	0.547492548872	0.518756799732	0.559455165379	0.458630806251	0.477706868121	0.519453837299	0.546178501251	0.674960674116	0.605675946905	0.47766428663	0.531930759703	0.532854602977	0.518109833464	0.432519243134	0.479377975824	0.51737133932	0.453199452302	0.501519998995	0.466872318541
T.CS.114	0.673869072079	0.556002757173	0.512549289928	0.562288624872	0.511871850444	0.589356717947	0.518257747361	0.542172274445	0.671579663642	0.553477956972	0.516337358297	0.666966157111	0.544937253354	0.616997384797	0.548075708513	0.636745702527	0.710280109164	0.631055518783	0.690910169369	0.781422628047	0.58222981354	0.669939115888	0.627852165272	0.629024153089	0.6036879768	0.696756939494	0.579075210281	0.658901274631	0.613353868709	0.677533874785	0.565043887132	0.701215477929	0.591512776527	0.772994758269	0.616538782136	0.681752537781	0.602649423221	0.736007044345	0.601893766491	0.677327535613	0.636901706755	0.682631579913	0.63950146647	0.713139580313	0.75116310027	0.697814151732	0.680819390556	0.677223744646	0.685554766901	0.747682949815	0.702283375486	0.681098034681	0.699465244487	0.626521393384	0.576481381635	0.6597189597	0.660662581733	0.65947790903	0.625620333011	0.670275622633	0.572198795731	0.592850355996	0.737423872267	0.581900777556	0.627073159364	0.608924813285	0.587095798617	0.529817459777	0.596251552261	0.576793390689	0.674620336426	0.61529808136	0.6141572572	0.593068555025	0.5371904825	0.547226799732	0.522772364303	0.504261717875	0.57974390809	0.522524281631	0	0.519767609666	0.498311046101	0.498335436638	0.540851481018	0.530834516446	0.528556147013	0.532511351248	0.517676205814	0.587926901281	0.612512718208	0.642368550943	0.572318452631	0.53389419653	0.56699259595	0.573228996265	0.555337762175	0.582969162831	0.718299237641	0.546088696485	0.617305881633	0.590989899003	0.595750356888	0.679103303888	0.5058899015	0.652122799668	0.57187093822	0.717200071359	0.597367838667	0.656582033327	0.68147355896	0.643188859829	0.709047298638	0.680671879051	0.565418387553	0.768032925533	0.637498280173	0.616172134314	0.690829766679	0.713144348085	0.582132557615	0.805356726445	0.72317279479	0.569890968777	0.62436712643	0.764841382506	0.69825895802	0.630260513691	0.678707554714	0.630621645347	0.678453923301	0.651511186576	0.7075868557	0.584928908196	0.686678400724	0.606997369211	0.634715913627	0.674566051816	0.681364636109	0.727967392384	0.629065708943	0.683357298751	0.674269793052	0.689574217025	0.632131970606	0.587285165031	0.727843750598	0.643294829937	0.577030978585	0.52115185666	0.603959221367	0.612108978716	0.55001482654	0.543925115664	0.550547251878	0.573348634313	0.6631433498	0.645220821353	0.54198194869	0.586460243374	0.596508438731	0.541511343601	0.51301270449	0.560802215612	0.585419828043	0.529904515753	0.574757619444	0.548832520672
