CS.035	CS.084	CS.217	CS.172	CS.143	CS.313	CS.009	L.033.M1	CS.038	CS.001	CS.021	CS.104	CS.260	CS.295	CS.022	CS.301	CS.066	CS.377	CS.373	CS.067	CS.367	CS.368	CS.042	CS.072	CS.155	CS.064	CS.115	CS.388	CS.137	CS.056	CS.375	CS.292	CS.376	CS.136	CS.125	CS.205	CS.374	CS.224	CS.213	CS.282	CS.128	CS.302	CS.378	CS.203	CS.041	CS.182	CS.183	CS.177	CS.349	CS.268	CS.166	CS.129	CS.323	CS.385	CS.359	CS.369	CS.178	CS.254	CS.348	CS.147	T.CS.071	T.CS.058	T.CS.004	T.CS.076	T.CS.059	T.CS.056	T.CS.052	T.CS.085	T.CS.023	T.CS.035	T.CS.048	T.CS.012	T.CS.007	T.CS.072	T.CS.067	T.CS.110	T.CS.177	T.CS.097	T.CS.147	T.CS.129	T.CS.120	T.CS.124	T.CS.119	T.CS.178	T.CS.128	T.CS.115	T.CS.111	T.CS.125	T.CS.108	T.CS.122	CS.241	L.034.M1	CS.082	L.024.M1	CS.103	CS.238	CS.246	CS.006	CS.237	CS.015	CS.242	CS.085	CS.087	CS.356	CS.088	CS.311	CS.188	CS.187	CS.191	CS.189	CS.364	CS.207	CS.347.0	CS.338	CS.325	CS.346	CS.274	CS.044	CS.164	CS.228	CS.285	CS.194	CS.202	CS.319	CS.343	CS.322	CS.163	CS.227	CS.112	CS.080	CS.321	CS.152	CS.158	CS.331	CS.361	CS.270	CS.326	CS.255	CS.393	CS.253	CS.390	CS.262	CS.370	CS.145	T.CS.045	T.CS.061	T.CS.066	TFS.025	TFS.021	TFS.020	TFS.027	T.CS.049	T.CS.036	T.CS.064	T.CS.008	T.CS.055	T.CS.026	T.CS.043	T.CS.031	T.CS.151	T.CS.157	T.CS.109	T.CS.152	T.CS.142	T.CS.166	T.CS.141	T.CS.158	T.CS.095
CS.015	0.550686334848	0.625111355851	0.539523676672	0.549137438336	0.613372020575	0.564461276063	0.664500505875	0.587719845614	0.554297736683	0.604748749103	0.657258351914	0.558776782218	0.675427195555	0.656439257049	0.632699957516	0.680718089792	0.55312467867	0.738218842525	0.6620565782	0.733847937422	0.759899524619	0.619071030659	0.627478610827	0.598161022585	0.645472650783	0.628909440068	0.685599234804	0.71222493685	0.621934382207	0.701690701455	0.661787013019	0.642204438533	0.697109494702	0.662766056719	0.706726057736	0.739698130858	0.699406971199	0.756621347958	0.714342681697	0.712032124175	0.631235962446	0.755930016965	0.69912312318	0.586246069381	0.66266264534	0.675649610617	0.768738122096	0.71865193205	0.699959033277	0.725203793517	0.73088318461	0.663977145921	0.713205582659	0.709287525016	0.760426662596	0.776221584017	0.661299957364	0.727764312317	0.66480691354	0.711998392985	0.632493758287	0.614928936935	0.652485066598	0.670433714744	0.646119960454	0.63764661106	0.687308059154	0.598713287256	0.774944911634	0.616480317765	0.582206549183	0.719810771011	0.701261482534	0.644536740475	0.613405664815	0.569058915248	0.600125800633	0.561923280701	0.573453941733	0.583284158585	0.609107009614	0.570150453221	0.645164195763	0.5980899774	0.657102292169	0.595091064307	0.56116889544	0.618678761323	0.586440054991	0.614088130714	0.532168618998	0.573720104108	0.623815431726	0.55115353149	0.5802820208	0.578063857777	0.613714803367	0.544311436463	0.657851324879	0	0.597387519608	0.59932895796	0.560354536215	0.696617148589	0.601308521028	0.598053187918	0.676396771103	0.674690481593	0.579726218916	0.698417868086	0.744215559421	0.705665579259	0.704745411222	0.690934135036	0.753641490541	0.76157014379	0.732685237667	0.559932911043	0.73743106314	0.641266190281	0.734543081324	0.781585822764	0.654345521844	0.693956374962	0.689439901088	0.726101359579	0.659721027129	0.782491130933	0.639312233116	0.618440522068	0.581733077404	0.635206717879	0.64561012	0.654763253284	0.681910961569	0.700064417087	0.676085431178	0.670529489507	0.665735852641	0.783233189302	0.693968799399	0.691130364381	0.702565673797	0.654334498453	0.622251331884	0.655004961723	0.572263963227	0.637651425139	0.607929297532	0.577335854457	0.586653077724	0.693924542191	0.615628606104	0.586652844209	0.626166089067	0.549472003897	0.750145897936	0.564557937483	0.610535523405	0.552594597903	0.551229928097	0.583192613182	0.592335587628	0.549095233663	0.570610898124	0.525570838042	0.593055113636	0.567210582162
CS.242	0.541929453289	0.540476812934	0.526938236942	0.558321575599	0.558918045956	0.483635617193	0.63281639909	0.604303735233	0.601892678024	0.524988322665	0.604084494233	0.535499214573	0.597248380922	0.560176056246	0.612128829327	0.547120878807	0.582023496836	0.641965090431	0.576286269026	0.740297754853	0.725987333942	0.499432098016	0.598101139534	0.478243815532	0.553437010162	0.57963571849	0.662703168654	0.68056878071	0.53479037941	0.663161793629	0.558019005349	0.587336247994	0.630290771033	0.607632868862	0.620265452101	0.685778643075	0.635308887769	0.755119080333	0.665674242475	0.663703871175	0.554542104043	0.697152709101	0.667418755751	0.525298235446	0.63741111212	0.558559283244	0.709965056868	0.65336497326	0.597270123632	0.650276809028	0.657045535672	0.566897975567	0.597047865132	0.620774969255	0.719969932103	0.725814949462	0.55668892506	0.609134752369	0.591761546499	0.641455948217	0.48973962448	0.530638635358	0.530221415017	0.507960292011	0.596388930791	0.613473269555	0.622582620583	0.488966420955	0.729283472987	0.493246827043	0.53103912622	0.646214534757	0.617115760259	0.511637257792	0.49196103225	0.498864721554	0.467512366956	0.472528196295	0.500442481941	0.494517522335	0.483667927048	0.476497391267	0.547705238349	0.492965659171	0.522528666065	0.485718131704	0.471314124229	0.474545095941	0.487715008525	0.320868865842	0.54075230249	0.56028858775	0.522936540595	0.5494538737	0.579862940519	0.555969740467	0.469335145052	0.524310390615	0.633551673005	0.597387519608	0	0.528887030626	0.57380497523	0.663271860001	0.642473683326	0.587441645616	0.618911229935	0.597760531115	0.483662375418	0.625971593877	0.699938280551	0.651935053876	0.675799346961	0.580457117133	0.74586485823	0.741027870922	0.646732221995	0.520974660598	0.710724458052	0.590427780649	0.720359118592	0.725459241991	0.625122499159	0.622930229573	0.62714828147	0.669768428621	0.627869755957	0.77629626737	0.621289319272	0.588929874905	0.520427280163	0.472305691728	0.625452570859	0.53832574349	0.64424281106	0.627281284092	0.585635849398	0.571045935884	0.637258569416	0.714693298374	0.634865952467	0.631223592371	0.627107237304	0.543021995091	0.556179809266	0.540739315768	0.503506052664	0.536808196657	0.560029098068	0.455778164017	0.509401437922	0.624431690285	0.536555657163	0.485174957541	0.556625627708	0.53865462646	0.690147858043	0.489134545198	0.503393335801	0.505766617134	0.506974549613	0.482538755292	0.478867951107	0.537141315816	0.476085504729	0.537770967519	0.411126040173	0.50016240178
CS.085	0.519633458712	0.444795197456	0.512015824624	0.515128710231	0.469716208634	0.525880026631	0.621544069523	0.644229685512	0.62554840771	0.500663375622	0.592064479314	0.523258399037	0.605680199194	0.611485845373	0.592437292746	0.575618259495	0.564708846455	0.640561860222	0.569010575585	0.706234502221	0.717072489043	0.549578049288	0.647371663543	0.498814636065	0.560468523508	0.538483494913	0.605063898089	0.706298461476	0.57111386071	0.632467314551	0.622706199944	0.557223544097	0.647831730152	0.548744127779	0.645624403038	0.701813797554	0.644630813152	0.749412057838	0.678357937431	0.67583855954	0.608528214246	0.715327021046	0.667474627777	0.604266209817	0.593123932038	0.577539277151	0.705958829858	0.678899280616	0.610266740254	0.622177503554	0.659908417471	0.552656058036	0.630841432915	0.62777146602	0.70291112798	0.687982550193	0.603968532857	0.628918280108	0.578501842509	0.644762405872	0.570491233799	0.574852156909	0.596013891394	0.569548058283	0.544459657053	0.617855192085	0.629419437297	0.58876828448	0.724053231128	0.577398049557	0.581193256159	0.709380289762	0.635339208209	0.551066828828	0.587013265419	0.530074807261	0.547257511819	0.565301546322	0.570136996951	0.58234854173	0.55857758267	0.494678422236	0.533471214619	0.5395084318	0.531137381265	0.54166163772	0.595080740014	0.5773645459	0.56576361917	0.553787963547	0.566826481818	0.577758136587	0.469225217818	0.586873598823	0.517789019008	0.538125822489	0.531201460986	0.516284221975	0.558514065257	0.59932895796	0.528887030626	0	0.588680057499	0.677014324492	0.669085767619	0.596888926669	0.686577453083	0.616382524271	0.55029412281	0.603849582264	0.697079167998	0.636181045142	0.64431077671	0.591804722249	0.746180458666	0.702813435218	0.665868517185	0.553381207192	0.648609536659	0.534759111779	0.692048594559	0.744270246016	0.666144819336	0.647863802343	0.665510672213	0.671441283409	0.578925511198	0.759281107842	0.558779751915	0.532529811872	0.590961131654	0.54397804333	0.541801221483	0.562299513055	0.677793674871	0.651799279715	0.598530393905	0.576831652599	0.642304691409	0.696800373553	0.641499681144	0.649592292965	0.633364240572	0.611952322351	0.607916797217	0.608404169696	0.546146793074	0.628733303186	0.620469147317	0.540947287512	0.592096732832	0.644785533538	0.50952469803	0.546768739646	0.653183868373	0.59096447746	0.698128208069	0.596961848875	0.576076530035	0.589717121909	0.585682462104	0.547100100646	0.564570191574	0.632322262269	0.573765927483	0.621236966327	0.543992548579	0.541812280593
CS.087	0.575327219738	0.617506501665	0.568841199359	0.526599599824	0.615632607843	0.604767809151	0.61471763074	0.569572183505	0.513678521256	0.633441404658	0.608142966288	0.538232398926	0.632613634289	0.604532463323	0.583999229177	0.660918190094	0.542725029905	0.675595681286	0.6337558674	0.680994901084	0.685891847697	0.594617347201	0.570154787394	0.552084251978	0.669100092953	0.603617706025	0.63128872166	0.646913891348	0.617055922766	0.648815220553	0.594249217049	0.630259332074	0.621439091513	0.59537892913	0.637977589019	0.689572844122	0.650249046262	0.710426757832	0.667762103952	0.672186963613	0.623386345117	0.666883248589	0.64785790325	0.580036418081	0.616999088479	0.652314146881	0.698258931188	0.673650329334	0.671993830117	0.669078124424	0.691512244926	0.587139400195	0.671608697234	0.669303166442	0.683405704127	0.712255289447	0.65412840304	0.666520739588	0.679567810426	0.643961460503	0.610829809692	0.597700815283	0.599158451904	0.641161781609	0.616161700683	0.583003281554	0.661621722305	0.546589865314	0.67962588419	0.59821357336	0.61019277435	0.664501423278	0.620437883912	0.617124772014	0.559805725738	0.62265942542	0.636136066235	0.621184721682	0.627061237796	0.631314919733	0.594406256697	0.591464211232	0.665159342225	0.640759761529	0.649748207668	0.63104558284	0.555534656708	0.559340179006	0.645425476831	0.588951197599	0.612653412663	0.586018538177	0.591982211982	0.55910340113	0.591417923618	0.551870501719	0.610377430309	0.496528750003	0.608215008425	0.560354536215	0.57380497523	0.588680057499	0	0.654919000704	0.554428758342	0.549741658422	0.646051585716	0.633193650836	0.587766720758	0.657677324366	0.671488337181	0.637722326079	0.642716746291	0.652134069391	0.724843850254	0.665172998407	0.660529081003	0.538396598737	0.644250955819	0.57439985147	0.666019410064	0.73070163949	0.623139688864	0.653992479995	0.641930285381	0.675674540146	0.576296899199	0.721605913468	0.600797061852	0.576736044394	0.545868989268	0.612629904904	0.5825797856	0.658344990499	0.614225560477	0.679573484639	0.634752133225	0.654911212033	0.647018954482	0.699530028944	0.657852786015	0.657020862247	0.665517574976	0.616907248697	0.564476477151	0.610968101978	0.585496995619	0.569251418782	0.588988252063	0.600005792573	0.576972214248	0.641682196659	0.60547688522	0.583847949749	0.586397399489	0.578689878166	0.699645545066	0.546376849768	0.59477965015	0.568250516514	0.523233114756	0.601095896376	0.562400733685	0.534278784585	0.586218398993	0.569413764315	0.584923496747	0.613229793679
CS.356	0.670775971652	0.699212608761	0.670319614722	0.639385135601	0.656414022342	0.693809934226	0.627426857181	0.660823346163	0.660184134078	0.744975457408	0.63483616274	0.647033262825	0.620327298176	0.66962280849	0.655367252122	0.682903116836	0.690422320731	0.671729455244	0.618681536355	0.656923374274	0.603009522893	0.654192565868	0.646712298412	0.68677135078	0.669096020227	0.685334495677	0.643336513439	0.560933479069	0.66254094889	0.688182265762	0.58932123333	0.649695889195	0.620667069642	0.663624897769	0.619183804733	0.622337549079	0.658601987328	0.671113819034	0.636442598537	0.668354664946	0.681761128946	0.593518290961	0.646561001727	0.690243237698	0.672741354252	0.664093510399	0.689305861277	0.641322347666	0.695877067227	0.719373293731	0.71671248093	0.680402121899	0.679992111063	0.6780944441	0.648251852844	0.666082546049	0.660602501262	0.65572157365	0.706556446768	0.632901701622	0.677748641808	0.684465630169	0.608350142218	0.680837740923	0.713315315766	0.66932396505	0.66523863114	0.671835047173	0.577858480337	0.662020495721	0.647310831771	0.581821783204	0.616548667476	0.699713083838	0.61771957356	0.695470306696	0.721723698452	0.70334482129	0.734790348534	0.69964153619	0.635641888037	0.709019433218	0.741717446332	0.69235990241	0.698983352178	0.702463588174	0.662640604533	0.62863341106	0.734327091405	0.664558578005	0.692598543573	0.680931289077	0.687092922378	0.666249822701	0.686755347101	0.685294927995	0.66029542872	0.630196624937	0.644472000506	0.696617148589	0.663271860001	0.677014324492	0.654919000704	0	0.658938481836	0.658081149985	0.585772481592	0.635978918666	0.687331337668	0.588910584003	0.596696567676	0.612980965391	0.618584556022	0.704773312747	0.618477271513	0.650067554846	0.575484146886	0.653903342193	0.668416213733	0.66777430684	0.63408265359	0.659842786682	0.607275147608	0.645108699449	0.629737228977	0.651135219058	0.634176761987	0.674907115924	0.643632807728	0.654038109968	0.661086793306	0.663236950015	0.649077013044	0.691159628596	0.607652917489	0.643846156697	0.63491332127	0.679652938795	0.666972010222	0.647670767627	0.694162523762	0.640125757059	0.698375536751	0.662001485026	0.639529480306	0.630328230419	0.698664049473	0.61993166964	0.669518070595	0.700110714001	0.670124909412	0.591219645118	0.701457840565	0.692306259424	0.608599584705	0.669393706524	0.622069171727	0.661083659907	0.658593321276	0.693500031499	0.646981222218	0.705878099761	0.630174695041	0.636760371485	0.644070447882	0.662330176837	0.678540518099	0.714383022387
CS.088	0.636671376179	0.686400214127	0.621504875865	0.602821868557	0.642079040353	0.658235369826	0.642821720241	0.571966134267	0.553756264671	0.708901731401	0.667744611581	0.592113394636	0.673730294405	0.665952937186	0.611712921903	0.730178405414	0.598282578187	0.735417538207	0.669488421561	0.692317315615	0.708837471237	0.663732468946	0.633688030933	0.660831734979	0.702712384269	0.660393217657	0.691958812023	0.682628680931	0.68072581559	0.695232622667	0.631769319607	0.69128547591	0.67073585828	0.653466017512	0.686756594805	0.686882474082	0.696605233474	0.735115573726	0.688973041059	0.716795282139	0.645946203088	0.704471703115	0.659267759821	0.620113953478	0.663473409257	0.706710387461	0.717333760771	0.688391248391	0.715883439471	0.72123739121	0.733640437671	0.661396451102	0.719418264525	0.72247856248	0.708328894844	0.735277836749	0.664583042989	0.708066463909	0.725450082757	0.682122983643	0.67314367891	0.639294273778	0.651520196445	0.698725433692	0.683185443363	0.602310041438	0.691795689135	0.619070244032	0.718978332851	0.652471560162	0.633439301018	0.68523443654	0.666487522742	0.683736605013	0.630412410786	0.664884345477	0.681310405757	0.655639162938	0.66472589485	0.677824923653	0.618106994706	0.660941701645	0.722437901097	0.687154932077	0.711687588307	0.679135555121	0.598819013336	0.624031921529	0.693222340888	0.66941903212	0.632097949787	0.608215335409	0.682591225749	0.619821219327	0.649027152934	0.612230549336	0.651782900718	0.578346756674	0.681821448272	0.601308521028	0.642473683326	0.669085767619	0.554428758342	0.658938481836	0	0.60164487452	0.660931290148	0.675843233272	0.657614869921	0.693428183785	0.688204550877	0.697544027042	0.677403196475	0.719839832159	0.726165411146	0.707312871654	0.681749928802	0.594078509479	0.694438780926	0.637661243212	0.678980451492	0.751119527204	0.644043671526	0.687367622862	0.697829603893	0.703874520653	0.636453501839	0.713585671996	0.647359651932	0.624671800878	0.591116680117	0.659208759487	0.640361978171	0.70498676794	0.632781980262	0.705484795714	0.703722089967	0.700520566625	0.694226934844	0.719914271551	0.712144278871	0.663737346553	0.708183046051	0.671248405084	0.634032302203	0.648725921076	0.658555846034	0.630055527887	0.618901395983	0.667426644291	0.618421913419	0.672015431549	0.657128539784	0.629697918661	0.629072774347	0.614568952905	0.721438363848	0.624042845741	0.619065230673	0.616975523589	0.60857817643	0.672419147136	0.640637335755	0.572371730525	0.646471999988	0.574457743529	0.649190812456	0.667010186682
CS.311	0.552791627704	0.622907103714	0.594582697206	0.542507003716	0.597309190323	0.616132413776	0.603174440501	0.579869917198	0.56414662081	0.647734114	0.60902543482	0.530553376911	0.620850907243	0.579872952529	0.586572464563	0.642656545474	0.56453397545	0.659917717481	0.612783490287	0.673347982247	0.687136920204	0.572505341044	0.577529225106	0.576148896089	0.634995564521	0.597930211562	0.63754057123	0.657369477867	0.600244108625	0.625045244398	0.575840537226	0.571143051772	0.632569334778	0.5679940898	0.623979869504	0.665878997208	0.630097657898	0.722548463518	0.631326500182	0.639406111349	0.576452102649	0.702368263986	0.656535345822	0.568386017936	0.593124453381	0.618628791592	0.684201097327	0.64298885315	0.629193043634	0.65051052119	0.652094458455	0.603426809332	0.638556786275	0.643858756532	0.700963577494	0.695262185899	0.595339311167	0.617796852946	0.641454159326	0.620275220237	0.612732330176	0.583690831646	0.58711881789	0.632077050038	0.621307350264	0.599678804272	0.642738157184	0.555804900914	0.718637590035	0.592664838156	0.599633933319	0.643206394648	0.619534118968	0.608052293055	0.562305279366	0.632060408567	0.626074486079	0.628174982636	0.641030847422	0.623562662561	0.569267925521	0.609122263209	0.675075176403	0.607197836333	0.654433026286	0.640671365676	0.574244445592	0.590230990084	0.643725091193	0.602934749678	0.58922024068	0.597213863799	0.601352492391	0.598770251025	0.595605980063	0.573575492983	0.595987793909	0.540502269759	0.594521654414	0.598053187918	0.587441645616	0.596888926669	0.549741658422	0.658081149985	0.60164487452	0	0.608191635208	0.596978676158	0.588774704078	0.646018128755	0.661723700863	0.655311955826	0.633323548536	0.633450228641	0.718592411438	0.679556257498	0.632956538238	0.527307941136	0.66561824782	0.586417059164	0.6536980664	0.710233659666	0.630027017364	0.632756083177	0.641595881033	0.650862135311	0.583830535076	0.727835109154	0.569732093109	0.571664888611	0.551425552239	0.584291971811	0.592248715678	0.630877348244	0.590159348115	0.634656531471	0.620167886751	0.630781913642	0.617866989307	0.69267718743	0.634211704662	0.616383373422	0.62659143653	0.558413889281	0.571364904174	0.584267679916	0.618787693921	0.56652294613	0.592967671576	0.60419060092	0.580685015802	0.645009262352	0.62555417522	0.558185979836	0.575582747482	0.580912412464	0.706116524078	0.603405799147	0.585045465916	0.571591689092	0.578898012502	0.617860347254	0.591823056236	0.583856282424	0.586604519627	0.584599933021	0.58590464126	0.64034433329
CS.188	0.6411754443	0.720043494677	0.683064305189	0.64443244775	0.668315977763	0.657864863586	0.627948506657	0.632165124616	0.651470506156	0.717621422212	0.605009832459	0.61373171919	0.604719084126	0.567388703132	0.641595903114	0.595588785125	0.657219927485	0.620055941648	0.603387612559	0.682483654284	0.617064835543	0.590084690413	0.59479569019	0.626571067848	0.604400734206	0.646345334038	0.676992342859	0.543124007928	0.524998038421	0.626657919961	0.5399136397	0.632831656679	0.602507257251	0.621044723425	0.564799378529	0.596346379052	0.629857426148	0.685638315425	0.611048092145	0.589796982939	0.599421625419	0.587112492516	0.655704521882	0.586447007947	0.657194061466	0.589772569296	0.623928014789	0.598371410351	0.602798016056	0.646730874531	0.633789204177	0.644706173092	0.607360485284	0.614831197123	0.649348184061	0.648901542801	0.57875648702	0.59598789981	0.638070430235	0.603542935017	0.587631048903	0.611501338651	0.521587223696	0.637108346674	0.717200427515	0.65456148054	0.603539290208	0.583459915341	0.631877425818	0.591375804843	0.578226803521	0.552663713173	0.562236237202	0.6232808421	0.537552109565	0.668184925465	0.669739800418	0.638737397922	0.68182693022	0.659178132992	0.605823914541	0.661232407218	0.742164217403	0.660817051013	0.682497726118	0.670582402537	0.599884452478	0.602708105702	0.69301352569	0.59778089832	0.684429102608	0.656143128044	0.667447135469	0.660219449289	0.661610088801	0.683750405621	0.616734586368	0.630147475839	0.648198682629	0.676396771103	0.618911229935	0.686577453083	0.646051585716	0.585772481592	0.660931290148	0.608191635208	0	0.584984047417	0.596246862162	0.636884841548	0.590434931473	0.600546213793	0.649043332039	0.668318482572	0.676902182489	0.679381353426	0.560692828397	0.583405742255	0.744599252111	0.665329287471	0.620244779899	0.639106254405	0.587733863938	0.570736155448	0.597292454071	0.600762396891	0.614814646128	0.657999288218	0.641474590604	0.628640219274	0.582329323468	0.597270517518	0.67819138176	0.625154616152	0.574292453776	0.608457278895	0.598378007639	0.61394936539	0.64335403881	0.648884455055	0.607346078825	0.625492896246	0.620818358723	0.569158804414	0.572687308184	0.540990795584	0.650672916665	0.524585755929	0.604161174465	0.633549747804	0.580538986692	0.61396584905	0.706101430638	0.607436459882	0.539258740449	0.627851268331	0.652827174325	0.565028777674	0.604513432327	0.608888654094	0.643524571515	0.653880903998	0.575789598541	0.591690553218	0.59562165709	0.620754183249	0.622028274855	0.680217791504
CS.187	0.61113925433	0.642670107848	0.633106353267	0.622036726196	0.612095399474	0.635636272917	0.552241030794	0.617384267157	0.662765689562	0.636260981797	0.543969977464	0.591700278953	0.524733278005	0.57525325868	0.587207522609	0.533739900092	0.648448694151	0.523413684992	0.505881582186	0.655039762752	0.603627209624	0.53912482463	0.620626712997	0.595855014315	0.558273907603	0.605349562291	0.610610684206	0.642173357618	0.585592180011	0.559290946286	0.550992544885	0.528770474821	0.513370296682	0.550077987223	0.470528456343	0.536967700344	0.551162367545	0.641433573876	0.549785705716	0.497531537942	0.507706441609	0.616617258273	0.61826109278	0.608031509147	0.604005547741	0.479561807897	0.568100083684	0.531659748943	0.516336574197	0.575176721886	0.538745317013	0.559459326412	0.485318065782	0.487699568699	0.583741823145	0.599992392413	0.562590380461	0.497944284057	0.551920692322	0.513810262703	0.605029248696	0.571095336009	0.550198940195	0.558218302905	0.64202587351	0.6601426648	0.537614567012	0.590548068671	0.686135386434	0.585054550166	0.571115055449	0.630932515441	0.580610980492	0.599448964251	0.612043336371	0.626074101816	0.637359591898	0.658672797917	0.653904502319	0.615051473396	0.584996683802	0.61168766502	0.64953992388	0.603358868957	0.591782084315	0.649933970744	0.601551219879	0.569931867338	0.646488614653	0.58162809369	0.637810292703	0.606842049756	0.6186660015	0.666356359793	0.60867316629	0.615295370935	0.561509602148	0.59788796008	0.568005718447	0.674690481593	0.597760531115	0.616382524271	0.633193650836	0.635978918666	0.675843233272	0.596978676158	0.584984047417	0	0.635552560386	0.575864246173	0.565773234584	0.5464241207	0.591523138814	0.540625300156	0.670651087138	0.665173636266	0.544011708672	0.611629920347	0.684304883636	0.618446179269	0.589386475267	0.615823802093	0.627337496305	0.489751536879	0.533463427018	0.508522763022	0.561480923949	0.664975731833	0.568114944262	0.558562768395	0.590999201338	0.55633986435	0.602152268832	0.492836216173	0.561395404756	0.509170095854	0.488250297717	0.491228572228	0.602798528323	0.625810885428	0.525166354792	0.552313947119	0.520431345514	0.510924941106	0.618898733867	0.586674363039	0.626990097865	0.571558095162	0.617294281814	0.634764518532	0.61945646626	0.562500656824	0.627940963057	0.604775649363	0.591243741074	0.599656255365	0.630396818647	0.63917629892	0.615331333628	0.619608501639	0.631952580029	0.627141750545	0.581204357638	0.643435789218	0.581483536784	0.653321318404	0.586600978843	0.651027818946
CS.191	0.536094582609	0.562023676128	0.52529597289	0.565349767607	0.609132006185	0.498577624028	0.675253478718	0.607204656575	0.596764367122	0.55448851716	0.631430462489	0.544888865241	0.607522392489	0.579130083697	0.65664947094	0.567948315559	0.560108049816	0.656676708196	0.601733012491	0.741988755689	0.729881838043	0.499903653645	0.612675505877	0.490667829857	0.547379784055	0.573987003999	0.671398245596	0.655600901566	0.454024569759	0.690523964806	0.603445385717	0.59509537551	0.656376144207	0.614566463732	0.653087778886	0.709349114333	0.660418113593	0.766027488832	0.681135460457	0.66673928314	0.593973392311	0.700635075904	0.68718342876	0.49048960525	0.644080648742	0.590572180482	0.729467153899	0.690899924708	0.618613750696	0.676699581333	0.669062875787	0.617765559979	0.630772833046	0.645736833185	0.730175579438	0.741714816391	0.560990474403	0.642444952299	0.612583758546	0.654418359546	0.486144402647	0.543764382955	0.521577561787	0.57904659168	0.614812426795	0.62069448322	0.620405176824	0.500408296699	0.721899718831	0.518449760158	0.54009736177	0.669638509747	0.623919896628	0.503320326818	0.473952299672	0.530683569516	0.519534751055	0.501059401447	0.482432995858	0.513392969704	0.531712445702	0.504181971127	0.600283813526	0.515426705885	0.57580430397	0.501103797525	0.507274413742	0.523620221362	0.520000146443	0.469534286204	0.531216853455	0.592499216062	0.555861796004	0.539106391878	0.563089756597	0.559350379752	0.52436491501	0.541665121454	0.651023522158	0.579726218916	0.483662375418	0.55029412281	0.587766720758	0.687331337668	0.657614869921	0.588774704078	0.596246862162	0.635552560386	0	0.651858954696	0.731255350481	0.672279019131	0.677190308723	0.633318721977	0.736768464347	0.756056334625	0.661470039651	0.506891134192	0.733936540822	0.626800558273	0.731790324752	0.738685336084	0.637917556477	0.654894935313	0.646955392894	0.677232558234	0.639587296604	0.775632796519	0.646057475922	0.598125835898	0.501157129243	0.490733488421	0.648256048895	0.575854855898	0.66251249141	0.649103754241	0.62480481718	0.606584241099	0.645399951702	0.715808972509	0.635257467571	0.656085150686	0.644673122986	0.550794935444	0.53054874704	0.549148422116	0.475393534739	0.530113173105	0.540628555388	0.446595618219	0.48851336273	0.645515813719	0.549759968758	0.49119889026	0.549296315067	0.545106766618	0.707445658279	0.458424582876	0.523276374299	0.487461425536	0.519539664628	0.483591605807	0.497756421351	0.514145204278	0.502297989066	0.524999233606	0.469025141055	0.489929223649
CS.189	0.615780659285	0.629639957168	0.640995738436	0.621269688846	0.633109733668	0.638775981878	0.58056765455	0.635345855457	0.669250898525	0.645745114358	0.593585985564	0.624700981577	0.599867695835	0.646712389152	0.580961440927	0.614966577898	0.640402818313	0.596494300697	0.569232986989	0.652277057559	0.605361625746	0.621924065106	0.666667270303	0.620181086515	0.623073684397	0.648238630775	0.59549186889	0.634386156773	0.661892512313	0.633411599824	0.603154365178	0.568748039954	0.592951095734	0.588441415862	0.578905720644	0.619279282829	0.601008981211	0.671131294282	0.605187329813	0.584895183541	0.612514964376	0.60528818782	0.634723962825	0.674499070139	0.635465195265	0.578536604534	0.632518511148	0.617260598171	0.607624627735	0.631377643635	0.635380499873	0.580245306164	0.593623719963	0.608116504761	0.615774069235	0.634420755565	0.61736349293	0.571393265331	0.617965473549	0.582030553106	0.645933668524	0.633499693073	0.594934001276	0.604717487044	0.621103946651	0.643209707887	0.613899286961	0.649051638085	0.671921363184	0.639404696412	0.637626900405	0.618773252156	0.582117340129	0.640809654935	0.6168990041	0.64078873347	0.636610937916	0.663134149437	0.658035271709	0.651105106822	0.619308406901	0.637774610051	0.648026548839	0.63564830595	0.611241685886	0.641452334328	0.636415238401	0.578141428375	0.623746657896	0.626176238605	0.659584921606	0.649141031128	0.61568461668	0.652060146427	0.620915281175	0.63360233202	0.604739949994	0.606415318471	0.584376391398	0.698417868086	0.625971593877	0.603849582264	0.657677324366	0.588910584003	0.693428183785	0.646018128755	0.636884841548	0.575864246173	0.651858954696	0	0.615062072873	0.5589878219	0.591542146519	0.589569327844	0.664119918754	0.649346519568	0.571005661397	0.621197183243	0.66859750719	0.600941668287	0.629253893324	0.627645815375	0.614016281763	0.601271623145	0.599100559105	0.607810961619	0.606380626404	0.672842572944	0.591144162294	0.584649359732	0.640570730518	0.620791934682	0.603623246469	0.579722016162	0.617111179011	0.584069957838	0.552938494334	0.573887095198	0.675416458269	0.600230523325	0.628812377204	0.597070812095	0.623289699774	0.621544270116	0.628985150981	0.634843961582	0.658726505542	0.636844466467	0.656895310554	0.637615469152	0.653739593771	0.567080402652	0.597032927823	0.641898246013	0.660682775557	0.636845002242	0.591263385309	0.641120113431	0.622654796659	0.661397213719	0.628608392875	0.648048201245	0.589131747987	0.65992021437	0.617410505891	0.659662421122	0.637464049004	0.663598400418
