CS.038	CS.357	CS.313	CS.108	CS.257	CS.244	CS.092	CS.028	CS.091	CS.011	L.004.M1	CS.059	CS.104	CS.086	L.008.M1	CS.368	CS.373	CS.154	CS.118	CS.077	CS.062	CS.381	CS.058	CS.064	CS.066	CS.365	CS.040	CS.230	CS.335	CS.248	CS.378	CS.375	CS.205	CS.232	CS.224	CS.282	CS.380	CS.126	CS.125	CS.236	CS.203	CS.128	CS.374	CS.136	CS.213	CS.349	CS.323	CS.254	CS.268	CS.389	CS.256	CS.359	CS.386	CS.183	CS.369	CS.385	CS.182	CS.177	CS.214	CS.147	T.CS.058	T.CS.041	T.CS.062	T.CS.034	T.CS.003	T.CS.089	TFS.023	T.CS.020	T.CS.029	T.CS.050	T.CS.035	T.CS.052	T.CS.059	T.CS.082	T.CS.048	T.CS.123	T.CS.124	T.CS.104	T.CS.167	T.CS.119	T.CS.100	T.CS.161	T.CS.115	T.CS.106	T.CS.180	T.CS.107	T.CS.144	T.CS.114	T.CS.132	T.CS.128	L.024.M1	CS.110	CS.006	CS.356	L.034.M1	CS.241	CS.085	CS.015	CS.088	CS.246	CS.242	CS.237	CS.103	CS.082	CS.238	CS.346	CS.187	CS.189	CS.347.0	CS.387	CS.325	CS.304	CS.188	CS.151	CS.207	CS.165	CS.212	CS.330	CS.311	CS.233	CS.194	CS.319	CS.343	CS.318	CS.285	CS.158	CS.080	CS.152	CS.361	CS.163	CS.202	CS.331	CS.320	CS.112	CS.322	CS.262	CS.370	CS.393	CS.145	CS.270	CS.390	CS.253	CS.326	CS.255	T.CS.055	TFS.021	T.CS.026	T.CS.061	TFS.020	T.CS.031	TFS.027	T.CS.064	T.CS.043	TFS.022	T.CS.045	T.CS.036	T.CS.066	T.CS.008	T.CS.049	T.CS.109	T.CS.166	T.CS.095	T.CS.142	T.CS.158	T.CS.157	T.CS.152	T.CS.141	T.CS.151
T.CS.052	0.677208857157	0.632481630435	0.656645967387	0.671556652642	0.678538105313	0.731396270345	0.655448251191	0.642931110044	0.635389310136	0.64624688434	0.661724803385	0.596117909297	0.612392123226	0.669269022317	0.618923528346	0.59082682018	0.546048636578	0.705645081289	0.643499203433	0.618355818738	0.640857418902	0.558949932347	0.577590256471	0.599313530534	0.679211245914	0.629465762395	0.651144440784	0.6025891714	0.637643867017	0.570245796997	0.673037703262	0.609533357265	0.590013915136	0.605993524947	0.69772935817	0.580238852903	0.578751354505	0.545918133722	0.551062202779	0.663222026153	0.623978852954	0.58569677704	0.616647687568	0.57821204992	0.611825743261	0.536749693471	0.551347853016	0.596829010464	0.643550806967	0.572383050126	0.612792777351	0.658869761618	0.650292577412	0.636572206145	0.628523585811	0.578166402807	0.531323175422	0.635672241817	0.60369917995	0.598051634972	0.599783685893	0.566622724644	0.610355891735	0.610778273172	0.635002268374	0.540906724165	0.606888997274	0.676922727803	0.604470184186	0.599941130586	0.580946366537	0	0.646735516501	0.614204747906	0.596386843386	0.625843183936	0.63746397426	0.668246931621	0.64175944599	0.667467557009	0.664954102197	0.634697731672	0.660759891893	0.690322834462	0.660337720134	0.651717361866	0.661308797895	0.674620336426	0.63730793062	0.608767458507	0.693899225336	0.62792569294	0.642409356177	0.66523863114	0.616373009516	0.672842439844	0.629419437297	0.687308059154	0.691795689135	0.636154020094	0.622582620583	0.61766853902	0.638335918738	0.650721821192	0.662841841782	0.675976950755	0.537614567012	0.613899286961	0.646888210655	0.513098435308	0.649851203201	0.6591112101	0.603539290208	0.602179938582	0.62961807749	0.660105141634	0.637054157708	0.583687013027	0.642738157184	0.679461211355	0.654659095001	0.564583149059	0.610725318201	0.542545778607	0.613309585746	0.622007698677	0.595078886608	0.575532725688	0.622171698091	0.628176665477	0.633420011307	0.574027963496	0.553002268951	0.605890425919	0.595080922706	0.606608094796	0.575519286348	0.637806353746	0.565892213933	0.57777699065	0.577185594351	0.670013284312	0.582070994547	0.57166602247	0.602184405909	0.614790888802	0.617422909489	0.567107813283	0.618088587154	0.60927879938	0.604797697629	0.598878814662	0.601661618755	0.624899883642	0.605062689721	0.630644704387	0.649835554371	0.568753338161	0.590419792916	0.667384548858	0.623545986731	0.677480013342	0.674582538581	0.622361874423	0.642165046443	0.592454090233	0.668122049934	0.65161612886
T.CS.059	0.617924933343	0.645787915518	0.581471461987	0.581061701963	0.570122475452	0.567581524121	0.569391108881	0.564402356028	0.666589562639	0.601322918487	0.633415836934	0.622427553798	0.592608725974	0.572002813918	0.642421351135	0.620931222748	0.627549096781	0.733594078452	0.537428721572	0.607675532917	0.592067374468	0.619894437896	0.564056771279	0.600123314502	0.560124325377	0.627141142186	0.605856474911	0.690880279329	0.727612757573	0.631442987242	0.660283897183	0.642237769717	0.731442323696	0.580569944718	0.752865365514	0.694620077437	0.617626938526	0.635327120547	0.678809560132	0.647841938049	0.649405082494	0.649151664132	0.677978071255	0.614197607564	0.674634866441	0.636221574128	0.659775073629	0.659347848477	0.630518890692	0.657615973114	0.668187556445	0.72405001965	0.672527522499	0.708901892929	0.696443421435	0.64167919106	0.636879133024	0.680805102825	0.664709546161	0.66673707219	0.591545403858	0.599175663256	0.589296849255	0.614723417947	0.637407494215	0.641094654084	0.656174906539	0.618071962987	0.591717680503	0.597609740587	0.620745573476	0.646735516501	0	0.620013754574	0.614508565905	0.632354618383	0.564075220116	0.625098241072	0.625935842616	0.596845407478	0.61733950037	0.586637561667	0.635531085154	0.659871547195	0.597870529651	0.652825557073	0.656376994807	0.564200102813	0.64165580387	0.619681167381	0.636132170211	0.626099751065	0.589457939901	0.713315315766	0.621863863828	0.618660648263	0.544459657053	0.646119960454	0.683185443363	0.593134161101	0.596388930791	0.613350308177	0.588299962881	0.579374401561	0.594287111804	0.695661296571	0.64202587351	0.621103946651	0.640219705436	0.640591554172	0.734159922202	0.682713671374	0.717200427515	0.653454861515	0.648564366946	0.697750943287	0.721388834775	0.651088537705	0.621307350264	0.544536601913	0.72814462685	0.688457417932	0.681380231275	0.66888603573	0.7121003436	0.580004464507	0.577550729155	0.618353802777	0.67380283979	0.614193297048	0.671326493718	0.60198021756	0.643806196425	0.597664503864	0.692414515686	0.641473501428	0.656030978448	0.629905920988	0.663818742894	0.661705476416	0.654105793857	0.677707460479	0.644893881436	0.621059104635	0.622352431196	0.654713317181	0.68512569212	0.640999141393	0.611210416158	0.601340769869	0.654206062311	0.59429176747	0.632887435037	0.629712893696	0.631085977793	0.549552370484	0.619043237789	0.669951126791	0.673075019894	0.632321677549	0.642015656659	0.628031491067	0.66306527377	0.622096767016	0.602170807352	0.626315662464	0.654196502763	0.645073854001
T.CS.082	0.577656504225	0.502529173462	0.545279649897	0.644461835963	0.606703943171	0.666681018739	0.584501872194	0.593097118051	0.66500469759	0.570808866495	0.521924197963	0.545726756878	0.546476077159	0.572814475059	0.643762589559	0.520850011818	0.581924402604	0.751541801793	0.572154703859	0.560581398187	0.527754560664	0.54538640841	0.610529290263	0.599816479565	0.583423805488	0.506056137321	0.584606993413	0.681716321168	0.734233102016	0.620662278736	0.666599103996	0.576473225749	0.678269174589	0.571186104028	0.744031591153	0.665127447402	0.536276971012	0.512526065609	0.6416070012	0.675437608702	0.511311431406	0.576027142725	0.64319596225	0.628273254209	0.659100930584	0.629140762199	0.629686688699	0.653867518497	0.654771397673	0.641636557327	0.674452448859	0.724324010711	0.680994854367	0.71671431595	0.744321355947	0.64047155	0.599018275002	0.677087779866	0.616456755059	0.654419619565	0.511915033523	0.524231453824	0.483602812867	0.501790717697	0.469735076459	0.546566720928	0.512319976168	0.589729197065	0.599429571733	0.545123159842	0.496721316503	0.614204747906	0.620013754574	0	0.53485730345	0.509588640342	0.537583132829	0.547336236097	0.487619704136	0.6270512977	0.60516301808	0.604867552429	0.54729748116	0.546568298674	0.556053129913	0.502460284382	0.528196810266	0.593068555025	0.597003900956	0.612853484131	0.53159191404	0.660239559222	0.550783977396	0.639935600055	0.568498482799	0.551514311429	0.583970564226	0.603752348292	0.655836404678	0.513940928913	0.519955395114	0.640077880152	0.592796570294	0.570241335307	0.578603333381	0.726043270416	0.614414979273	0.651139694153	0.672700425302	0.571287252943	0.72823368055	0.665744861467	0.590504170364	0.590214987564	0.657583073657	0.643863050532	0.634593420503	0.625068651158	0.570499641983	0.60488246634	0.733155639085	0.632285197067	0.631293574	0.626651354015	0.709831972538	0.639141180756	0.590678635683	0.502053896256	0.626154389166	0.616807090702	0.601450637283	0.598919044928	0.607183040102	0.638211484492	0.684861601303	0.664813087427	0.647178924158	0.645020882231	0.542203200787	0.666369453628	0.647442530249	0.726570893728	0.610761827194	0.625484269169	0.531101743631	0.531266612666	0.711570917285	0.540492451447	0.52047596169	0.522367419694	0.487437223678	0.501921669676	0.504248006153	0.499066455741	0.500630385573	0.569426837843	0.4974524927	0.537333749146	0.634335855834	0.511843148133	0.477443114514	0.554287321004	0.538639662973	0.489061984321	0.530734786573	0.512358227244	0.543309271659	0.530024137576
T.CS.048	0.589320241801	0.540117896201	0.559003340156	0.655573996843	0.597686213048	0.644789950892	0.622494547426	0.577590945444	0.649687464517	0.58140897084	0.560051811862	0.538971801877	0.547912763592	0.577594311608	0.613420453224	0.532111248555	0.570669760521	0.711918082966	0.5763508244	0.598128164092	0.562153693574	0.554038264757	0.593215365019	0.596333274901	0.58199884757	0.504940514087	0.610231378826	0.638246403405	0.686007765379	0.615132504735	0.658667163647	0.56686790208	0.636897322215	0.588321609582	0.706723786983	0.648181009346	0.512291556621	0.51926381064	0.609540786297	0.668387606465	0.562582780608	0.577417140606	0.617161266837	0.607067542037	0.630423506996	0.614936930324	0.611437006706	0.635743529688	0.661818829692	0.596146499137	0.614989037772	0.689753859352	0.660137798845	0.677125012416	0.718037131839	0.634672569392	0.578141257092	0.633319930913	0.60322021949	0.622819852022	0.561982493253	0.548321162309	0.514882748567	0.527725385147	0.516362914358	0.577092174233	0.550329826734	0.585534798543	0.616336668981	0.580778061306	0.518958605325	0.596386843386	0.614508565905	0.53485730345	0	0.522581870948	0.56924062867	0.566699820965	0.530636444162	0.609927149315	0.576658521896	0.577655677705	0.548542610061	0.584904627819	0.582719864197	0.549890852927	0.513621888479	0.596251552261	0.586966087943	0.56555233497	0.582943712854	0.613224942063	0.562883660281	0.647310831771	0.559122777252	0.558427102724	0.581193256159	0.582206549183	0.633439301018	0.540599563658	0.53103912622	0.616813166545	0.595469466497	0.615008482042	0.56359244547	0.690561371644	0.571115055449	0.637626900405	0.646297395052	0.548850878438	0.697460426021	0.677794434351	0.578226803521	0.575229799119	0.630312010566	0.655811888575	0.618125219597	0.584053487862	0.599633933319	0.625467870095	0.693842648668	0.607555667568	0.617351655809	0.597251027957	0.681220807774	0.621029552019	0.592976423816	0.545132705747	0.626361006378	0.608953042232	0.619984761766	0.573632435531	0.563090799005	0.620766074859	0.631501912756	0.60396730621	0.609559720206	0.651481468172	0.569882871415	0.634216902496	0.633560693971	0.716398179445	0.580975751859	0.59178093545	0.540607083741	0.534067566518	0.656333513706	0.542052570431	0.551444298337	0.529144343057	0.515236148551	0.523796646676	0.528014932638	0.551404971713	0.556971292964	0.569588764034	0.54939886602	0.536510234309	0.591935955247	0.572613412545	0.522655121265	0.574041971977	0.559849820474	0.543902851557	0.566222149649	0.516641605251	0.560081457511	0.546437888377
T.CS.123	0.587442861979	0.506713290172	0.516321570938	0.641619313975	0.577177159747	0.631686882518	0.603289025383	0.575424545653	0.619775332392	0.572571158321	0.516445486905	0.552052396754	0.549655914168	0.581295124714	0.590185069923	0.510763908888	0.555875374636	0.741728600906	0.589045738612	0.560895328299	0.553548049264	0.528077540477	0.609964179275	0.607049299178	0.585428991087	0.505749357435	0.601270772577	0.669973813944	0.726850438858	0.608918277009	0.675221949306	0.554647058891	0.634325000082	0.562083545656	0.725613400344	0.628614800221	0.522631257972	0.497677439109	0.608720135908	0.691264016914	0.526759397502	0.54320993797	0.632750677321	0.617317354609	0.633301408894	0.606504646351	0.594594936645	0.607845952162	0.641409938519	0.599363678029	0.614942150904	0.683127890511	0.67742784218	0.709903060296	0.711892524644	0.597694608919	0.56008679022	0.633407405872	0.576227731323	0.59349294489	0.520207888856	0.514101946909	0.477174574381	0.518047207867	0.485141399719	0.54887456035	0.494474535717	0.582098581688	0.601601195747	0.560242174424	0.486540034816	0.625843183936	0.632354618383	0.509588640342	0.522581870948	0	0.546389314816	0.524610626143	0.494690113154	0.613499154489	0.595068971732	0.556100607226	0.53576566709	0.523944125438	0.566741627944	0.502966596417	0.516324624354	0.572790620379	0.559442757405	0.578252750821	0.557245809555	0.627123750562	0.524793138601	0.646788677203	0.560786215886	0.526375663379	0.568562161906	0.607858975353	0.647296016875	0.494562519439	0.495492345537	0.639267984696	0.582388141634	0.59164756863	0.559537636195	0.729698610184	0.573036836525	0.615452188919	0.6542812179	0.534909185085	0.730309717957	0.672398952965	0.591749625576	0.598216841454	0.646696987805	0.630248679255	0.607362329803	0.582846302583	0.589409308634	0.628223885494	0.698363735966	0.600245040836	0.598032020794	0.60132864802	0.694755817549	0.641518374165	0.58122037722	0.520622982368	0.620524986193	0.633819008086	0.613093423047	0.551526308935	0.546732842632	0.640725272023	0.638497043484	0.624861773783	0.614281638394	0.658015021923	0.544009426553	0.616259580027	0.600075052421	0.70997950107	0.574826425778	0.579268811826	0.514362902446	0.549532904964	0.68876721708	0.530255804696	0.504463841288	0.523807620348	0.515278207723	0.486201139497	0.507288950383	0.519178800214	0.504074480772	0.569938958861	0.515697289867	0.539314374534	0.600437614842	0.495240269619	0.494302238634	0.517423896415	0.530892278684	0.475241908602	0.537001920391	0.498395547179	0.547960066013	0.494672528852
T.CS.124	0.612341748537	0.50459195657	0.483658191623	0.569051978146	0.544018977561	0.570479585533	0.501319975399	0.506311967426	0.668473695086	0.513297595012	0.499935579895	0.54236192951	0.559788395538	0.484721348254	0.660655696107	0.52115556354	0.597421204392	0.768139395488	0.555729358963	0.55258292545	0.512196231729	0.522705329975	0.570989457	0.580335103007	0.558884231025	0.534164224529	0.561226466471	0.704221819027	0.75075565897	0.627793694801	0.658978795714	0.629420797449	0.725225460818	0.511914559471	0.76935562008	0.69088488009	0.524306780625	0.536847106627	0.66495117297	0.675307636487	0.557493757978	0.598841780678	0.655155359838	0.612911340419	0.672618347118	0.618202244116	0.631065552919	0.659462024519	0.658464064818	0.661235580055	0.67016614981	0.724182504753	0.702474150166	0.72577891715	0.735547784974	0.646715727919	0.586478915914	0.691705577585	0.649081315845	0.677084927913	0.543702897648	0.522244810819	0.502558407646	0.520434612195	0.514013998123	0.57463127754	0.580734390624	0.533474635872	0.578119636887	0.570161320801	0.545393098611	0.63746397426	0.564075220116	0.537583132829	0.56924062867	0.546389314816	0	0.471598188017	0.493435324824	0.522121560546	0.518435055705	0.491594408986	0.500972295367	0.490457633203	0.497747375562	0.484183027454	0.52664043648	0.496369451509	0.509943246838	0.541176450811	0.525663400986	0.636814584976	0.51600078087	0.709019433218	0.582878588542	0.544680621932	0.494678422236	0.570150453221	0.660941701645	0.473308481323	0.476497391267	0.635196901682	0.539313313689	0.510500167916	0.570024170051	0.760180331345	0.61168766502	0.637774610051	0.711530383389	0.604103338836	0.762864200496	0.68630018342	0.661232407218	0.613368242621	0.663497413783	0.708430294594	0.691023384353	0.645909323853	0.609122263209	0.549892718878	0.760563635627	0.651531496007	0.674706450761	0.655945861886	0.741563445437	0.628467494635	0.591183129382	0.525540506205	0.679870599607	0.627412879136	0.658400948424	0.548380005313	0.599799543972	0.619290785183	0.695381041426	0.664839971895	0.64963615325	0.665311750715	0.594349762215	0.664205599528	0.657882004213	0.714863034639	0.616818472393	0.600544053696	0.564584767628	0.582328014085	0.72530796529	0.600242076395	0.505851060095	0.548859974624	0.55035406953	0.508342899843	0.568169049285	0.516725533762	0.583399611296	0.522332781173	0.496655734733	0.627430538028	0.652747990748	0.481802462516	0.539588238263	0.493148212641	0.588070788122	0.482140816179	0.514168738932	0.538623181602	0.565880093977	0.518833481193
T.CS.104	0.626826453574	0.481505208722	0.458992309796	0.581282809299	0.560006071724	0.641602213289	0.515626559364	0.547601676192	0.683044322753	0.495386331619	0.456306837367	0.545587600904	0.545491946987	0.50137330075	0.687512711712	0.50056757244	0.62790984573	0.799288342327	0.611800373234	0.584925520853	0.5290554702	0.542394556332	0.635757193804	0.587946671716	0.602743581722	0.532702923518	0.590974713015	0.731297722357	0.799205619917	0.652303827576	0.719926459177	0.643498219262	0.735342997659	0.545990497581	0.77321246398	0.704535627895	0.523936734652	0.530756803306	0.673372501003	0.722291922856	0.545950146318	0.595067812534	0.694019835978	0.661749538147	0.720192367389	0.640645918243	0.643576600784	0.666415930415	0.688089590929	0.668321468292	0.679802223072	0.741833382471	0.735966279457	0.762929199598	0.752792988145	0.658499916787	0.596303141657	0.700282723112	0.664075166862	0.694817906016	0.56255981254	0.556141706931	0.509044510636	0.496311247231	0.489514512969	0.580338012953	0.592544517194	0.480093731784	0.633556940667	0.619036984702	0.541387525737	0.668246931621	0.625098241072	0.547336236097	0.566699820965	0.524610626143	0.471598188017	0	0.44153110147	0.490725340782	0.484824691159	0.477529066898	0.419666796809	0.403131393825	0.539857400421	0.427805941729	0.470151495702	0.506573573567	0.434902129714	0.51448424544	0.535620754805	0.662741072308	0.540653984158	0.724541699912	0.571002681586	0.498610256549	0.55786464548	0.563712028175	0.664948623747	0.50051878937	0.480508627537	0.673498800345	0.577231318034	0.543354613637	0.576124211163	0.783850959545	0.640564186153	0.671624940509	0.727468218326	0.640370795848	0.792250528938	0.702552414866	0.673825510979	0.607154944447	0.704390618776	0.712605080414	0.68953066404	0.654252628583	0.635806912579	0.60691986144	0.786156450143	0.683105675957	0.686623816616	0.68451817254	0.76194268914	0.673206907508	0.624291532351	0.517983397323	0.70225367803	0.67894822845	0.674018254003	0.561735392104	0.616105718622	0.683515581266	0.713400000442	0.693531789584	0.673639081373	0.681155777677	0.581020051911	0.671379913438	0.669511063061	0.757957897839	0.629717248265	0.618249851002	0.520319548649	0.61189762749	0.750348625445	0.600762550374	0.452617434106	0.571654042596	0.542816331604	0.52031403958	0.526500867976	0.448300597378	0.587069941815	0.546090371145	0.471503546838	0.6249651739	0.685781542036	0.420296771114	0.487025388477	0.44412991484	0.560006791242	0.453299228603	0.527802471052	0.504671034337	0.556571515036	0.480663004776
T.CS.167	0.600391110286	0.442053082828	0.486708760449	0.634966560514	0.561582738337	0.628479836997	0.574525143	0.557746942427	0.673137505535	0.551666980475	0.446231697873	0.553255326605	0.549793695456	0.54612410497	0.64550003259	0.518081653713	0.593473914514	0.785186092107	0.614254461948	0.584340161817	0.525596948378	0.551633493922	0.629544291853	0.603078372209	0.589994513656	0.509908096986	0.595672684992	0.715447216915	0.762701376757	0.644262798696	0.686827328364	0.614433150802	0.695481340326	0.57088125064	0.754713907108	0.683062159636	0.50761840867	0.519999156312	0.642796661662	0.713839820222	0.537752101419	0.593836742905	0.675786019949	0.644823935396	0.693349885053	0.633867281452	0.631601130655	0.659178108258	0.66933554685	0.64745105934	0.662849844687	0.734152799267	0.697681479338	0.740061809267	0.751634601571	0.653363835076	0.595683904496	0.676119724596	0.632548210292	0.651010928512	0.533837487551	0.528102432995	0.469429477457	0.491222106288	0.458977529219	0.570226578555	0.551148648186	0.52079591507	0.627142130482	0.586100434189	0.524766246251	0.64175944599	0.625935842616	0.487619704136	0.530636444162	0.494690113154	0.493435324824	0.44153110147	0	0.570826993942	0.54593239099	0.521415193925	0.475558894884	0.417164489319	0.574253917439	0.4294354949	0.447024636295	0.530834516446	0.51170786142	0.56372386641	0.46386620391	0.660834796466	0.496624131014	0.68430250901	0.550922357954	0.529611945289	0.559021538857	0.554509463232	0.627697674882	0.512980106784	0.485677507976	0.663241453451	0.580115022413	0.582467305879	0.560691942443	0.745389618726	0.619843344226	0.656106077242	0.706282554442	0.58176177812	0.76256133034	0.702676150193	0.634254764854	0.623122640033	0.678450988465	0.677159601429	0.650292154636	0.62162881658	0.597938885859	0.610411080388	0.754406539984	0.652188110549	0.644309055319	0.644504762147	0.741529220124	0.667870448064	0.608055297955	0.525232718399	0.662882028002	0.659162518357	0.638843595097	0.588675289507	0.574782893583	0.656212681664	0.695505296962	0.660413464342	0.659753747013	0.688309085462	0.553270192904	0.643991806467	0.642010000104	0.754459792322	0.591732756903	0.608311190985	0.480016063348	0.539630919611	0.708165517463	0.563490948093	0.455944856787	0.513788313096	0.496967138439	0.483613199875	0.499374520592	0.461148456123	0.537449646807	0.535364365011	0.42304056885	0.577473668368	0.618660838131	0.43988073496	0.456856717315	0.458472461183	0.476427875087	0.454491477822	0.455073681601	0.473047353563	0.491476018151	0.422145154729
T.CS.119	0.680117085682	0.607187833556	0.524933127494	0.537091790014	0.578597737206	0.633335451602	0.493365861124	0.543323541258	0.69471159104	0.464890410091	0.566628598916	0.593897619379	0.595949578034	0.53928073837	0.681521220227	0.5779704018	0.624826965152	0.788507415883	0.608911498341	0.619152374382	0.594435977691	0.587309870959	0.62191606415	0.598891786486	0.65571602211	0.615979365705	0.600237372835	0.729322440713	0.795717386291	0.639735222365	0.725814479291	0.689681074632	0.743904563561	0.559025492128	0.76632743559	0.699706696899	0.596399209403	0.615177226398	0.684210830964	0.694941360275	0.631108081027	0.62514255185	0.691741051198	0.659409050303	0.707220673955	0.639601782124	0.637185473032	0.671056318664	0.66488715582	0.664582387043	0.680092356511	0.7351148916	0.719653858024	0.756521740746	0.736006628276	0.652123826574	0.599413195051	0.711073672006	0.697518001458	0.687231387045	0.603696963353	0.609077170281	0.580122240475	0.595127512673	0.599664255898	0.620297676093	0.679695060261	0.513645681364	0.625424218833	0.631965328918	0.598041119049	0.667467557009	0.596845407478	0.6270512977	0.609927149315	0.613499154489	0.522121560546	0.490725340782	0.570826993942	0	0.561800538349	0.493575102205	0.471426584808	0.509254133274	0.566747754565	0.540287079687	0.568456835942	0.511553904656	0.471203782356	0.481395326822	0.644115285958	0.657077470525	0.599397127779	0.741717446332	0.596196184542	0.575854368682	0.533471214619	0.645164195763	0.722437901097	0.554831006518	0.547705238349	0.650073823221	0.593829394655	0.53295458921	0.618210307098	0.756534928654	0.64953992388	0.648026548839	0.727651903363	0.669802733385	0.798918513605	0.707450714509	0.742164217403	0.631562855125	0.693673530807	0.763243429077	0.739019863991	0.668300199463	0.675075176403	0.588157657496	0.779297678316	0.693002993432	0.69783967667	0.693444888195	0.743060990969	0.649248372429	0.64064560734	0.56789025794	0.730410827339	0.665942357332	0.69556941031	0.56442754795	0.637569567047	0.670013404905	0.72453226541	0.697928628498	0.683510451349	0.694705880331	0.643727148966	0.69244356751	0.674375929489	0.753399656882	0.626427406971	0.60615810815	0.58925965532	0.665735591552	0.737653565898	0.662010942268	0.540189363246	0.605063617248	0.644113862549	0.598921670872	0.643324231955	0.522460550418	0.650465151888	0.535400394063	0.56514784093	0.696513402304	0.675971648502	0.529121013678	0.586706370998	0.537959697794	0.667112594894	0.546360439547	0.587568788806	0.590306370584	0.65232542809	0.59769113151
T.CS.100	0.637713682316	0.519984223825	0.502212753952	0.594752535039	0.567382475707	0.629220442054	0.530357503929	0.553510163542	0.698159486645	0.547720327698	0.525499889107	0.569877932637	0.576140047242	0.52694072091	0.676507562617	0.564943838747	0.643299731499	0.781113405597	0.604621012318	0.582506679012	0.576145893121	0.58253621763	0.619357081292	0.595842697229	0.60840210624	0.547348821737	0.600869736116	0.718807311531	0.767302565132	0.646450912268	0.714517802293	0.673457852618	0.735362815251	0.581364516589	0.780552892153	0.716050114796	0.547227525205	0.565633393362	0.69236688865	0.706040095585	0.555535026797	0.616988278788	0.695233826937	0.654146833415	0.705585116903	0.636782433299	0.661109409517	0.665780661495	0.670943308785	0.686997606764	0.66987354621	0.751706896156	0.727344194381	0.754263349789	0.751332955369	0.667667421371	0.62098234792	0.700084270177	0.676612320665	0.704219586883	0.605601946338	0.580361990325	0.551635551939	0.537749523428	0.534649564414	0.608376095467	0.622272516881	0.543273115471	0.635058474028	0.629547799882	0.588947556028	0.664954102197	0.61733950037	0.60516301808	0.576658521896	0.595068971732	0.518435055705	0.484824691159	0.54593239099	0.561800538349	0	0.536878087421	0.501662512231	0.520905041015	0.555182049113	0.526944058351	0.502919439406	0.540851481018	0.515273688594	0.546117323397	0.591737031659	0.638651278784	0.583063988004	0.724642831459	0.567785498707	0.569990062335	0.535016340424	0.591604802479	0.675398766986	0.546496617631	0.531377276632	0.658398450903	0.604165319166	0.544054962707	0.572980519211	0.774008816647	0.671458933587	0.672202701976	0.713960059968	0.625332004449	0.778198823165	0.728278400421	0.668281200841	0.630531908604	0.71325821793	0.728698203487	0.706411474754	0.65870197713	0.637897315471	0.59226588573	0.773887650814	0.675512313268	0.697288409908	0.68187572893	0.761050096582	0.656991843836	0.63844064401	0.56863444304	0.708050827328	0.669558596753	0.69860920895	0.57259135123	0.626826029792	0.658723726577	0.691933253921	0.677273039161	0.653585835669	0.673249724267	0.612098793179	0.674303172665	0.688826815918	0.739883768563	0.64834873439	0.636232220756	0.58356572081	0.620359932187	0.738537453423	0.609555664999	0.533232280327	0.585306745719	0.563111023862	0.5567184145	0.550164306485	0.528309337065	0.6092966465	0.564420300673	0.521230302081	0.632429026073	0.671324826784	0.510289502244	0.575605010293	0.499057497676	0.587370491537	0.525961162491	0.576287199365	0.562488706799	0.578265293606	0.527704197577
T.CS.161	0.66186909846	0.5617716622	0.494499793947	0.60376506282	0.563390825051	0.601904075986	0.509737254936	0.515582860809	0.658760506483	0.521674102027	0.533893645058	0.565933726563	0.592665033329	0.530331429501	0.644635074872	0.552030221289	0.582476416376	0.751145186783	0.603088706941	0.604892245132	0.57108712497	0.556102945607	0.571250259418	0.600512445538	0.608314999065	0.591506549217	0.632149195166	0.692230368548	0.741016979735	0.619467275606	0.670706055598	0.640407019001	0.687601116023	0.529242365919	0.747149306159	0.670063442138	0.567346430004	0.568098240917	0.619707439242	0.690620624729	0.610775686839	0.606101144591	0.649040872204	0.615643371349	0.672062657545	0.607167615157	0.620904337816	0.627034524916	0.650011065376	0.640853755016	0.62568015496	0.69122010941	0.683265598099	0.714174858873	0.710450708727	0.631309153709	0.566019024341	0.667946944146	0.659181619244	0.639557944873	0.567749691457	0.557064453947	0.532546929141	0.56713662066	0.567550260251	0.592198096648	0.625121123721	0.525433355754	0.598939998658	0.597997868423	0.578506495783	0.634697731672	0.586637561667	0.604867552429	0.577655677705	0.556100607226	0.491594408986	0.477529066898	0.521415193925	0.493575102205	0.536878087421	0	0.497576532696	0.506780719914	0.551387361176	0.53044785511	0.556150360455	0.485809624946	0.500651252619	0.509092695137	0.598581985873	0.605460857882	0.554863282234	0.699187691594	0.571633986354	0.580162944456	0.504101492408	0.629073835104	0.702067269857	0.51281390353	0.50743298079	0.615848328895	0.571054294768	0.517469192857	0.588142072429	0.732565028368	0.595842078718	0.584800483978	0.686276469636	0.599077178905	0.751085727259	0.687798280241	0.687548085405	0.624025825673	0.635771206137	0.703154202268	0.67808907636	0.606567964389	0.639143851018	0.545754943745	0.731382598746	0.646162901991	0.652807268022	0.642007718029	0.711279724159	0.624487486249	0.607621967681	0.56260194675	0.692395482927	0.630222827474	0.662755519213	0.539102037141	0.567162516145	0.605974287839	0.673104002971	0.642171345615	0.636149173312	0.665739400374	0.58855626241	0.640889569379	0.642695301077	0.695613822872	0.557612089814	0.577897620571	0.561051546019	0.635155077463	0.692765929966	0.631095874467	0.537206651722	0.573830404854	0.588652712804	0.543279722212	0.588836411205	0.52966030652	0.607513145271	0.522010238873	0.531516496465	0.64079995822	0.61677428479	0.506510740152	0.553553126309	0.510544206673	0.605644947437	0.533693541181	0.570000643408	0.543702534955	0.608405364262	0.541050655288
