CS.245	CS.036	CS.257	CS.243	CS.092	CS.094	CS.354	L.025.M1	CS.016	CS.244	CS.028	CS.039	CS.022	CS.261	CS.105	CS.186	CS.335	CS.360	CS.334	CS.072	CS.368	CS.388	CS.305	CS.058	CS.382	CS.066	CS.154	CS.060	CS.127	CS.063	CS.232	CS.224	CS.136	CS.302	CS.205	CS.292	CS.041	CS.375	CS.374	CS.128	CS.203	CS.125	CS.213	CS.236	CS.378	CS.256	CS.386	CS.183	CS.369	CS.359	CS.323	CS.349	CS.148	CS.254	CS.348	CS.181	CS.389	CS.166	CS.372	CS.385	T.CS.048	T.CS.035	T.CS.071	T.CS.067	T.CS.082	T.CS.003	T.CS.038	T.CS.040	T.CS.024	T.CS.001	T.CS.041	T.CS.079	T.CS.085	T.CS.059	T.CS.046	T.CS.091	T.CS.121	T.CS.124	T.CS.116	T.CS.120	T.CS.107	T.CS.129	T.CS.130	T.CS.105	T.CS.112	T.CS.156	T.CS.180	T.CS.115	T.CS.126	T.CS.106	L.024.M1	CS.356	CS.006	CS.103	CS.015	CS.088	CS.110	CS.241	CS.082	CS.242	CS.238	CS.085	L.034.M1	CS.246	CS.237	CS.078	CS.325	CS.191	CS.330	CS.364	CS.387	CS.358	CS.234	CS.187	CS.188	CS.338	CS.304	CS.346	CS.311	CS.228	CS.331	CS.318	CS.194	CS.223	CS.152	CS.080	CS.319	CS.361	CS.339	CS.320	CS.158	CS.227	CS.322	CS.112	CS.202	CS.390	CS.270	CS.326	CS.145	CS.255	CS.262	CS.253	CS.370	CS.393	TFS.025	T.CS.045	T.CS.008	T.CS.049	TFS.022	T.CS.064	T.CS.031	TFS.027	T.CS.026	T.CS.036	T.CS.066	TFS.021	TFS.020	T.CS.043	T.CS.055	T.CS.166	T.CS.109	T.CS.095	T.CS.141	T.CS.142	T.CS.157	T.CS.152	T.CS.151	T.CS.158
CS.238	0.602864250413	0.609480027921	0.593047114125	0.577905523485	0.551960770128	0.640455745596	0.6091560555	0.585018865971	0.548382705401	0.636586261455	0.542925592837	0.574729492828	0.593261899107	0.560919325882	0.546996050393	0.582390272392	0.723922299945	0.625249561648	0.650093690791	0.525854174716	0.550592714275	0.700205499652	0.573019617865	0.550255991645	0.565390414644	0.549266296021	0.744896386506	0.591133034107	0.596910887647	0.646609169546	0.543392973099	0.707397314565	0.596155055685	0.70478737705	0.681128908936	0.582714082372	0.642824442452	0.62025015189	0.650899631363	0.576879932509	0.560712535835	0.647272918358	0.665224858994	0.673680805373	0.670714537062	0.628519970833	0.680207429731	0.701909866746	0.704440940648	0.664310579136	0.628384598131	0.629825886301	0.671789215073	0.631842733164	0.624129043147	0.614468039013	0.617237790649	0.67542873369	0.626210056593	0.636406456081	0.56359244547	0.568552938109	0.593702950815	0.578821371825	0.578603333381	0.532842282975	0.608285664402	0.533596869357	0.579394567655	0.69136395692	0.590360884901	0.64783873248	0.567905734988	0.594287111804	0.59385289087	0.547752755131	0.59227268809	0.570024170051	0.550475655341	0.56595866815	0.560517433747	0.596400112493	0.53861559605	0.622463913947	0.571950002007	0.557452605288	0.579474096295	0.577997666151	0.554749674807	0.586353839567	0.562732069448	0.685294927995	0.517932512868	0.552001486656	0.578063857777	0.612230549336	0.588265363767	0.516304836312	0.559942448744	0.555969740467	0	0.538125822489	0.579970656862	0.569563126324	0.573914313537	0.576555271978	0.74039975475	0.559350379752	0.59998222869	0.690825148992	0.591768101388	0.74249517326	0.637680785788	0.615295370935	0.683750405621	0.63181883595	0.688786176137	0.674213112951	0.573575492983	0.540618836002	0.607173571849	0.64231337814	0.706434294586	0.634672741574	0.565269002672	0.582155597895	0.633464931971	0.655891429002	0.619901212841	0.605145807133	0.598624567182	0.730274099012	0.665241448968	0.611461341	0.649801395114	0.636518004451	0.654969873276	0.605491695233	0.581121009863	0.612229240674	0.634962048139	0.70612276181	0.629291108522	0.662177265193	0.590208893079	0.592182073087	0.623667637277	0.623124988761	0.589335802128	0.52876359269	0.554520735472	0.536847397983	0.693347343244	0.546972773901	0.559857290179	0.570670732853	0.579440809204	0.575859485228	0.569638924128	0.563167080015	0.564470826222	0.582019749525	0.607117566722	0.579634469991	0.573408463056	0.572133887585	0.571288404663	0.554781133939
CS.085	0.598282231994	0.581816478735	0.55671655141	0.575718753976	0.463482779866	0.685929345243	0.607807980341	0.61762848901	0.568838199264	0.589427671337	0.464574936739	0.550904459454	0.592437292746	0.526180203405	0.521244560059	0.535668258488	0.732736934667	0.611695791436	0.675730453583	0.498814636065	0.549578049288	0.706298461476	0.549337822666	0.515774283249	0.615938329681	0.564708846455	0.741707246216	0.561815648852	0.578150784326	0.624085883002	0.492216875338	0.749412057838	0.548744127779	0.715327021046	0.701813797554	0.557223544097	0.593123932038	0.622706199944	0.644630813152	0.608528214246	0.604266209817	0.645624403038	0.678357937431	0.641704017695	0.667474627777	0.635167175188	0.686829558388	0.705958829858	0.687982550193	0.70291112798	0.630841432915	0.610266740254	0.657871486619	0.628918280108	0.578501842509	0.608664266669	0.63320794841	0.659908417471	0.633141961481	0.62777146602	0.581193256159	0.577398049557	0.570491233799	0.587013265419	0.583970564226	0.562064900249	0.531073504777	0.538678217825	0.563900174574	0.676278513188	0.575451153473	0.685278180789	0.58876828448	0.544459657053	0.609136388073	0.553052416648	0.575498647789	0.494678422236	0.545682921824	0.55857758267	0.560698484513	0.58234854173	0.542791722817	0.539444453041	0.584609862297	0.579910113436	0.548598072891	0.54166163772	0.530630804318	0.569822171727	0.586873598823	0.677014324492	0.516284221975	0.517789019008	0.59932895796	0.669085767619	0.573854429849	0.566826481818	0.469225217818	0.528887030626	0.538125822489	0	0.577758136587	0.531201460986	0.558514065257	0.629433293471	0.746180458666	0.55029412281	0.636044949712	0.697079167998	0.603514261487	0.74558967963	0.631162987013	0.616382524271	0.686577453083	0.591804722249	0.672386832741	0.702813435218	0.596888926669	0.534759111779	0.562299513055	0.64098597681	0.744270246016	0.640465427847	0.54397804333	0.532529811872	0.647863802343	0.677793674871	0.658266216946	0.58996916083	0.541801221483	0.759281107842	0.671441283409	0.558779751915	0.666144819336	0.641499681144	0.651799279715	0.598530393905	0.611952322351	0.576831652599	0.649592292965	0.696800373553	0.633364240572	0.642304691409	0.628733303186	0.607916797217	0.653183868373	0.644785533538	0.552334414848	0.546768739646	0.576076530035	0.592096732832	0.698128208069	0.50952469803	0.546146793074	0.620469147317	0.540947287512	0.596961848875	0.59096447746	0.573765927483	0.547100100646	0.541812280593	0.621236966327	0.632322262269	0.585682462104	0.564570191574	0.589717121909	0.543992548579
L.034.M1	0.585988980302	0.61255142394	0.545160737023	0.562137819331	0.593984568236	0.607325158115	0.58362326001	0.612216307981	0.576682890501	0.637973158821	0.59245910861	0.565793394042	0.597591049719	0.56682795362	0.576653810095	0.607757173556	0.704893999373	0.606110595199	0.65861858692	0.591664895903	0.588535000399	0.716256999537	0.589623845025	0.594207061309	0.546065328948	0.580877602931	0.700751337807	0.613291660475	0.568169859588	0.665024626877	0.603212624168	0.726567744248	0.617508006549	0.715150469358	0.641731283791	0.608849792305	0.649599859789	0.608003040055	0.624184791281	0.564360710327	0.537681779282	0.605611658364	0.625210290831	0.635627658566	0.663078617522	0.624077035494	0.666225959532	0.685426892674	0.678289201289	0.716562350564	0.621542559864	0.621137093855	0.631825537067	0.6133474534	0.617453123746	0.633952176208	0.645345915235	0.659899161077	0.61921417593	0.626412041289	0.559122777252	0.583015699183	0.584477195004	0.59641429896	0.568498482799	0.590462143039	0.617946573695	0.554895886989	0.578468549851	0.621485807749	0.569256004342	0.64268370402	0.548469438638	0.621863863828	0.582236848755	0.575033407668	0.592988588656	0.582878588542	0.575188723812	0.534019824055	0.556254824672	0.589701133185	0.555617555874	0.649991377241	0.544462677873	0.538426284098	0.561405721277	0.591533452268	0.572424202372	0.600337681864	0.609029513043	0.680931289077	0.56111377072	0.597055203483	0.573720104108	0.608215335409	0.603851708015	0.569463322822	0.616177440863	0.56028858775	0.579970656862	0.577758136587	0	0.57496890198	0.624469964051	0.580765968794	0.713415617436	0.592499216062	0.608653987795	0.676947476121	0.581516859611	0.703154438882	0.670990395208	0.606842049756	0.656143128044	0.623435222073	0.702713508048	0.71974581048	0.597213863799	0.585094011339	0.568440496255	0.609123012161	0.690952863652	0.632125869586	0.566846712315	0.593143497398	0.615783398069	0.641177111468	0.640749486119	0.60950926223	0.613082136575	0.730475689608	0.631608353645	0.589079259089	0.669034264967	0.641341074245	0.622197107163	0.618437879727	0.584615082765	0.609254953855	0.605977529293	0.718086606411	0.613091046789	0.630444975014	0.597618775063	0.605748826492	0.602537233708	0.641746099679	0.585693951964	0.543804955129	0.549894585744	0.549541000392	0.693613545428	0.580096785083	0.570900783737	0.585203313419	0.578491081727	0.584945965351	0.529147623793	0.577301551435	0.566932280834	0.583821805603	0.577342021541	0.592914893781	0.585256964313	0.56723168669	0.547544943765	0.557601854634
CS.246	0.56996697783	0.619450855883	0.565376535847	0.537730477847	0.541748672278	0.643910919064	0.60948733681	0.626891917903	0.559643371243	0.642865836815	0.532958776384	0.614766859098	0.62066330419	0.484684838303	0.510859757177	0.539257171735	0.734278187512	0.602270877407	0.666830382514	0.509166603045	0.480808560855	0.666357610058	0.463288164931	0.578304549616	0.513507061725	0.591297069644	0.745814145938	0.596748746082	0.530132302763	0.669535032476	0.521258210533	0.732083897088	0.600626040197	0.69432900757	0.655324317956	0.580669870239	0.637106535563	0.578646997414	0.642074689029	0.530306888816	0.498285767323	0.595776240129	0.64111058785	0.677324515182	0.662219992538	0.617508877496	0.673327773324	0.682373057046	0.699408674984	0.671604538546	0.568762162683	0.594994773666	0.652403963684	0.603994185352	0.58960033373	0.603911072572	0.620209948001	0.640544866472	0.605675837031	0.589980277762	0.540599563658	0.507161943271	0.511402814714	0.535249493192	0.513940928913	0.531122026406	0.530879529541	0.517027829538	0.543929924164	0.693809104408	0.529011997823	0.659266723853	0.507844129587	0.593134161101	0.574427809605	0.500174471527	0.496351010137	0.473308481323	0.541383619583	0.47855760984	0.447186002101	0.514876093043	0.465600886741	0.572210035272	0.522558886986	0.491112495894	0.504108353246	0.498140769084	0.33571762936	0.501902351399	0.565881193368	0.66029542872	0.522870501659	0.567310640921	0.613714803367	0.651782900718	0.622003652563	0.536851562272	0.520056463451	0.469335145052	0.569563126324	0.531201460986	0.57496890198	0	0.61827093213	0.605069369093	0.745176477084	0.52436491501	0.595379601934	0.684799001865	0.559245573594	0.722415130416	0.641212269001	0.561509602148	0.616734586368	0.566541884325	0.662905478243	0.726358042844	0.595987793909	0.59696943788	0.514025652924	0.611593370608	0.705773632589	0.609478263965	0.502148664285	0.581491698803	0.597129789453	0.619277545596	0.594495462613	0.562033166425	0.628413717467	0.760871300042	0.653618803032	0.621176728083	0.626499482472	0.621487272954	0.613192703207	0.568298148746	0.533346514736	0.55725220635	0.652900958932	0.699800134362	0.604537418956	0.632792957534	0.553236152566	0.580143863211	0.596728206638	0.625426922399	0.490460072268	0.518941265971	0.552290404761	0.529161183008	0.701425184859	0.557986096538	0.517139308008	0.603161319984	0.520252752092	0.551106756679	0.55971758335	0.485630456333	0.479546152358	0.530238649884	0.586470668805	0.58036514071	0.538818917102	0.518880102264	0.521210630019	0.444472600841
CS.237	0.619858138041	0.573358657682	0.609821576093	0.621521582348	0.592659250223	0.674535363916	0.619582184048	0.621948682897	0.604645279337	0.659267462666	0.579187416847	0.564788289409	0.5379488735	0.668350809315	0.636169605997	0.634079471932	0.634077982581	0.59630131139	0.597744180135	0.609206781019	0.598876404741	0.649652679789	0.667221769229	0.525450750324	0.637283035403	0.60674725607	0.656396419959	0.561460034303	0.590709278657	0.535762165029	0.533609731545	0.621272735249	0.521341002975	0.613614255574	0.617120467228	0.525762021784	0.562754570555	0.577805187579	0.581999097278	0.595004371882	0.656107750406	0.590004212973	0.593134191004	0.58950580228	0.60265345383	0.570379649544	0.620883618562	0.572321787377	0.58792330511	0.624678554169	0.586575632611	0.601320073618	0.584190822838	0.583327803439	0.602913623146	0.579683125058	0.578804861984	0.621206382819	0.591950864904	0.587829756	0.616813166545	0.637705580409	0.653629093539	0.635596033874	0.640077880152	0.668693783961	0.653889547261	0.648913086866	0.613555220046	0.647181415178	0.621861174626	0.608718006264	0.644003086261	0.613350308177	0.591910856026	0.69187087424	0.665311640582	0.635196901682	0.577800151177	0.642287423619	0.673963570054	0.671722218979	0.657793460918	0.640524400104	0.631584826779	0.655924589603	0.615205257402	0.678987302487	0.630367102935	0.700165871768	0.684203445837	0.644472000506	0.565277399246	0.573088217305	0.657851324879	0.681821448272	0.522532899029	0.663980884564	0.576271597325	0.633551673005	0.573914313537	0.558514065257	0.624469964051	0.61827093213	0	0.643261926849	0.672226003179	0.651023522158	0.574351001032	0.595721290235	0.576766765705	0.65024726231	0.573135556973	0.568005718447	0.648198682629	0.572295060362	0.594248852923	0.593953970367	0.594521654414	0.494946758723	0.588168919441	0.559483872429	0.643350312405	0.557280355987	0.612713311696	0.548038720526	0.58584407278	0.597139256576	0.633239860505	0.573204817455	0.521307405572	0.587151325165	0.582805150788	0.521679589725	0.631328876172	0.574982949861	0.595088410159	0.574383479182	0.623332824913	0.586756254558	0.611776108669	0.637639535593	0.6000950804	0.604530751259	0.629017742408	0.654821988214	0.6634110998	0.600280912423	0.681864135257	0.637614381613	0.637571017578	0.657083995918	0.662390108357	0.601044099522	0.664794678821	0.652286277993	0.673734335541	0.651785653003	0.632898735987	0.62677751437	0.665321060819	0.691486208543	0.679737504848	0.691319508028	0.65102938521	0.644305344159	0.678416543208	0.654489208352
CS.078	0.544781317385	0.639695291339	0.628890831394	0.58667840496	0.645958654261	0.557996597806	0.604020650419	0.62867684543	0.581097511429	0.69371797772	0.617040592762	0.578200520236	0.608425594177	0.572805691475	0.562230467249	0.650728092894	0.709779729647	0.633993650947	0.672665464119	0.580704147623	0.57567756024	0.663856190998	0.570830127031	0.628814344702	0.541712580336	0.567019252115	0.712476417065	0.626436921006	0.562539854555	0.667441743412	0.613293062065	0.714414279093	0.608907771152	0.697708560883	0.677057459427	0.623577922118	0.640097229244	0.604254807642	0.635963597212	0.607286596563	0.553632099985	0.619885624128	0.657492497842	0.683616234622	0.670438231979	0.666219984327	0.673407978558	0.70961550848	0.728806516339	0.711010619027	0.672521890929	0.642184778247	0.666525190722	0.657131649972	0.655614367675	0.644976941057	0.639521361826	0.689193142565	0.667336643654	0.668104217512	0.551771522255	0.5996428396	0.596221044884	0.548848743141	0.538344569541	0.53221312284	0.660894049495	0.558173916514	0.582935118187	0.672656604888	0.595781261964	0.644301630928	0.508954890092	0.662591691744	0.602335594949	0.610873518938	0.624494060883	0.607204007814	0.624505710358	0.575673595573	0.575913937096	0.608792276407	0.589114432247	0.689183232776	0.547756630857	0.527756618462	0.633641110324	0.626064393705	0.584992042788	0.614321131082	0.570220593339	0.662919847826	0.532420863851	0.592964270973	0.561163210634	0.570824754729	0.639129780883	0.556567323563	0.644382425823	0.580307594362	0.576555271978	0.629433293471	0.580765968794	0.605069369093	0.643261926849	0	0.714707176068	0.546219232063	0.616025325618	0.678269932675	0.581146971037	0.705574117537	0.666790571019	0.617866135937	0.613301082994	0.667022175266	0.661605076219	0.707284016176	0.540853834494	0.618721372918	0.640529033092	0.62415909191	0.718638640578	0.643338473177	0.564679363624	0.576796711821	0.634315394666	0.617092155561	0.589785848289	0.603359195799	0.618733878009	0.729045977918	0.668362699441	0.61567515595	0.611585818116	0.635924320873	0.66540947805	0.63914459179	0.577909977641	0.649667904156	0.652348548192	0.720059013488	0.662310235431	0.645211654442	0.52680953137	0.564595700585	0.553108297283	0.64687158339	0.57139118191	0.546909019283	0.563227038318	0.524737088711	0.722819805436	0.633397618825	0.589632725302	0.526021631071	0.564465512138	0.562064829471	0.552883695948	0.562925686533	0.592169070923	0.609648002362	0.550356053292	0.536633861084	0.576928822678	0.563061923048	0.561151844232	0.565709672722
CS.325	0.703032399998	0.727904524869	0.742968991298	0.712255909916	0.766892348958	0.730746562032	0.719547474116	0.717327981357	0.748994957927	0.761485240133	0.743264098257	0.743030026051	0.702431443739	0.759168650549	0.744214256754	0.760103509798	0.54529393109	0.690767975709	0.656280161834	0.760514422176	0.733517296394	0.675114987438	0.757296668614	0.693132628247	0.704252106085	0.731882256075	0.636536941968	0.680858730517	0.670787841315	0.731886055376	0.740640147362	0.576143794819	0.700619605552	0.665192112074	0.598510671018	0.689299807633	0.687706335482	0.669021280162	0.627062248738	0.718555049921	0.725121392679	0.639360118396	0.640916250162	0.738197307306	0.670301669259	0.637038500177	0.592047701981	0.643537625254	0.691493770019	0.667249285798	0.692393160277	0.677998520766	0.618254027784	0.674096470732	0.7193521999	0.652846857454	0.655569752955	0.66675367543	0.69861238154	0.694384888577	0.697460426021	0.740364127682	0.7432696272	0.706563816583	0.72823368055	0.750256462647	0.781752016128	0.749396202966	0.713099793708	0.567867065528	0.715691661893	0.576708983342	0.72766263325	0.734159922202	0.657517929464	0.778763820828	0.780768485103	0.762864200496	0.740156068249	0.727883232344	0.782776711328	0.7705124373	0.767808383168	0.783263154605	0.728235472749	0.737837515974	0.771395645801	0.776530046111	0.749039877627	0.805418518791	0.748065949346	0.618477271513	0.734890555329	0.744190270136	0.753641490541	0.726165411146	0.650392153764	0.77993375127	0.757117547578	0.74586485823	0.74039975475	0.746180458666	0.713415617436	0.745176477084	0.672226003179	0.714707176068	0	0.736768464347	0.640136671988	0.586895232696	0.66451428176	0.590228699917	0.653072858803	0.670651087138	0.676902182489	0.701361501438	0.721304473054	0.656190319577	0.718592411438	0.690946906051	0.700776202552	0.62030662686	0.550862767438	0.65501153695	0.734863522848	0.684283122418	0.664551617734	0.675849453068	0.681771540223	0.656565922894	0.678007047305	0.610406607625	0.581415285085	0.668055804158	0.683829342869	0.67382865807	0.654635923395	0.648093654182	0.717251940936	0.6757099084	0.630270355394	0.63808108724	0.676445217909	0.703252823171	0.685872848686	0.731422196304	0.673104024417	0.607020139476	0.776913747257	0.740387526611	0.72686809533	0.740324273894	0.6223342451	0.751153313482	0.765902635898	0.706934757732	0.76201055117	0.731319426498	0.7248832132	0.739098340606	0.78354109727	0.788036079234	0.728675954412	0.724458265191	0.730583908224	0.730681674291	0.745836779106	0.751080608829
CS.191	0.557109578181	0.638310569079	0.611551533313	0.550904878416	0.563436763157	0.636282895127	0.607063201449	0.617502763693	0.573607992188	0.658564822731	0.536382663683	0.611059122742	0.65664947094	0.464075474584	0.493768008506	0.584114608496	0.74130781157	0.619996356084	0.691410700756	0.490667829857	0.499903653645	0.655600901566	0.477680943869	0.586293132958	0.517106651287	0.560108049816	0.759130789924	0.611025095912	0.519808270413	0.696949648723	0.545913440368	0.766027488832	0.614566463732	0.700635075904	0.709349114333	0.59509537551	0.644080648742	0.603445385717	0.660418113593	0.593973392311	0.49048960525	0.653087778886	0.681135460457	0.706086244032	0.68718342876	0.669887129686	0.699352124665	0.729467153899	0.741714816391	0.730175579438	0.630772833046	0.618613750696	0.687434927191	0.642444952299	0.612583758546	0.614693838158	0.636381137758	0.669062875787	0.627031311879	0.645736833185	0.54009736177	0.518449760158	0.486144402647	0.473952299672	0.497884816632	0.422056007074	0.576838859013	0.497196299837	0.523345099089	0.706572210193	0.506922377887	0.678721174916	0.500408296699	0.614812426795	0.617635209177	0.489335251322	0.558708594142	0.504181971127	0.591054762067	0.531712445702	0.489572267895	0.513392969704	0.48819478273	0.600116544879	0.553154220904	0.491138522763	0.561282867797	0.501103797525	0.479459188439	0.511183350062	0.539106391878	0.687331337668	0.541665121454	0.563089756597	0.579726218916	0.657614869921	0.641525424279	0.531216853455	0.555861796004	0.483662375418	0.559350379752	0.55029412281	0.592499216062	0.52436491501	0.651023522158	0.546219232063	0.736768464347	0	0.647720410654	0.731255350481	0.565021212901	0.751498882419	0.651258651136	0.635552560386	0.596246862162	0.633318721977	0.679165937618	0.756056334625	0.588774704078	0.626800558273	0.575854855898	0.646266765122	0.738685336084	0.649378230208	0.490733488421	0.598125835898	0.654894935313	0.66251249141	0.612220223104	0.58532014135	0.648256048895	0.775632796519	0.677232558234	0.646057475922	0.637917556477	0.635257467571	0.649103754241	0.62480481718	0.550794935444	0.606584241099	0.656085150686	0.715808972509	0.644673122986	0.645399951702	0.530113173105	0.53054874704	0.549296315067	0.645515813719	0.462552545587	0.49119889026	0.523276374299	0.48851336273	0.707445658279	0.549759968758	0.475393534739	0.540628555388	0.446595618219	0.458424582876	0.545106766618	0.502297989066	0.483591605807	0.489929223649	0.524999233606	0.514145204278	0.519539664628	0.497756421351	0.487461425536	0.469025141055
CS.330	0.637439355254	0.621095919804	0.637185930516	0.624665216098	0.660774690639	0.649541074735	0.647837852972	0.672515300491	0.632380180759	0.700608288622	0.632285358553	0.633660265946	0.600786895567	0.631467774094	0.63079220255	0.672870294869	0.600499413418	0.560979619115	0.544588875162	0.603461594479	0.575604731478	0.647119111109	0.621778584928	0.552086217924	0.545109017367	0.671893936194	0.65932172701	0.592916300427	0.549428089514	0.650472241826	0.612480636623	0.62981924014	0.571931759583	0.595429101978	0.536639431001	0.560790765252	0.58897365736	0.542337318958	0.545409482597	0.531760897426	0.593222860585	0.491788355463	0.526566723096	0.669324022557	0.619807361783	0.514521481768	0.5771134339	0.55648835263	0.613072750772	0.590549263471	0.513549584173	0.533323130663	0.551029778468	0.512468933123	0.584624627765	0.546381125882	0.501939845153	0.572271394369	0.522409691804	0.526858819307	0.584053487862	0.586013860368	0.615762117826	0.621649952162	0.625068651158	0.641041186457	0.662658037837	0.639870192744	0.590378461499	0.601202123253	0.624284388389	0.533731076683	0.599201385484	0.651088537705	0.506992739544	0.655819342347	0.623732279478	0.645909323853	0.635136090569	0.595047568278	0.644355350079	0.638636362676	0.613071617127	0.696657295247	0.600787101721	0.60941149242	0.657444381272	0.6548818765	0.592261280446	0.675299162752	0.659869650578	0.641177829937	0.619248198856	0.61917004706	0.687431022466	0.667244727396	0.585337591198	0.653566164397	0.630720477007	0.614258045012	0.59998222869	0.636044949712	0.608653987795	0.595379601934	0.574351001032	0.616025325618	0.640136671988	0.647720410654	0	0.572720824528	0.520933470643	0.630178792667	0.584751444815	0.517195076794	0.565374384859	0.580937863094	0.649497844286	0.634603496158	0.615134373182	0.606780135871	0.528383127254	0.511592103969	0.582839970869	0.498764244174	0.580081226834	0.57770647847	0.495905359764	0.552373750501	0.600063879399	0.49532623805	0.611424715078	0.6291432157	0.529377574394	0.580611585908	0.60946815492	0.555907938707	0.530740470137	0.481746397596	0.558217547418	0.517071692742	0.555022380632	0.597018320862	0.529711223267	0.621381056573	0.583169539465	0.639667653546	0.598041156493	0.538083233927	0.639404793713	0.608088559587	0.620787443335	0.632011711297	0.612003211538	0.640520753202	0.650239091403	0.647624625244	0.651387133511	0.621304302596	0.603869584262	0.614983728854	0.649108823828	0.680946586597	0.651654691347	0.641805712251	0.647632874999	0.624055136571	0.637915141134	0.618697625845
CS.364	0.664789167594	0.635958955968	0.707712290452	0.680051907556	0.722267840425	0.69130859948	0.699668480818	0.730050430363	0.663871208298	0.750774607524	0.715929719761	0.676243808404	0.629963302075	0.723881862366	0.70445909074	0.736250196693	0.560803343593	0.599428321982	0.571550853221	0.70250306476	0.661324271529	0.619543437165	0.714073322088	0.616534835883	0.643772335299	0.699296488751	0.603224736735	0.596438686315	0.611415970312	0.612697459146	0.684199706537	0.623672167093	0.607327660512	0.567775229317	0.554817972209	0.622996524221	0.634834554436	0.607283158611	0.576001147655	0.643803775568	0.688893501097	0.557541417542	0.58074198803	0.660174682268	0.612167196431	0.613607413962	0.622071348964	0.568090164978	0.566294150546	0.594908518723	0.576781596626	0.6013603042	0.619952931219	0.606459456024	0.637910734164	0.61790894333	0.571671002692	0.599310636136	0.59882666316	0.56437492933	0.650810727932	0.66198760895	0.691999440865	0.674426866689	0.679793953799	0.723655733933	0.732984706379	0.714925166382	0.650973041741	0.600492193585	0.677223266706	0.550432080881	0.674907258773	0.712005535898	0.550927921699	0.76517750298	0.695642765316	0.717003983173	0.681666134308	0.680711911347	0.735847358837	0.719244715212	0.714326851106	0.736326361577	0.672313273246	0.695239946639	0.705360034944	0.761479575218	0.704423942931	0.776546692505	0.734425783718	0.596696567676	0.67620690144	0.690054215518	0.744215559421	0.688204550877	0.626099408737	0.74120606187	0.693195008518	0.699938280551	0.690825148992	0.697079167998	0.676947476121	0.684799001865	0.595721290235	0.678269932675	0.586895232696	0.731255350481	0.572720824528	0	0.568003505359	0.53319413658	0.60218641802	0.565773234584	0.590434931473	0.631120167966	0.613738106044	0.61492475238	0.661723700863	0.641205067406	0.63793061521	0.533257825259	0.619708288764	0.572278569832	0.666455256041	0.622807287887	0.555054341275	0.586436088075	0.585370525908	0.606243463639	0.623454925779	0.614054803976	0.577326503733	0.606158857122	0.61003633541	0.609656328031	0.605952808769	0.58155578393	0.627609829543	0.619280246117	0.615443942792	0.60341726915	0.611749204351	0.65071845004	0.639819640063	0.689834684928	0.649291838048	0.5984883615	0.7384790237	0.706331413282	0.708496188219	0.697651016592	0.612140267281	0.712646513072	0.735186928992	0.681851757649	0.736579552411	0.706822636947	0.700557358575	0.69605534373	0.73832103316	0.765620674024	0.735584997024	0.718897048026	0.703877924973	0.684081813947	0.727888235737	0.715556839233
CS.387	0.557819823251	0.597965427797	0.644281824844	0.605669710367	0.652993988833	0.606141945158	0.619524052273	0.640081597101	0.58187156936	0.698995564098	0.612305406569	0.598227200636	0.593004168414	0.583448369764	0.562950176266	0.648002126281	0.608232034327	0.512932024703	0.543429439426	0.556647787201	0.528846566037	0.583423231128	0.579712690119	0.534095319928	0.449928391263	0.635218013686	0.677402637427	0.5691356829	0.466684514016	0.629283502778	0.578091345306	0.66334847547	0.539183918998	0.597809567374	0.566297758411	0.556842802969	0.597124220458	0.502247341005	0.553499084398	0.515337241969	0.548163780185	0.499413364189	0.558419036179	0.665451156765	0.620137650066	0.539036256247	0.62322498122	0.597907781116	0.619260166644	0.607908002365	0.496543694954	0.504050429508	0.577031640325	0.529456252212	0.559408262977	0.533578039545	0.52946351481	0.578726580439	0.522807864158	0.524629157283	0.548850878438	0.515311318589	0.539354595735	0.527193489762	0.571287252943	0.580726757618	0.639039775275	0.573833778613	0.490914756296	0.596614465839	0.515277885515	0.551690239035	0.53711122309	0.640591554172	0.486834487145	0.599676622635	0.582342373389	0.604103338836	0.622803121702	0.530599081253	0.592460594787	0.622852873969	0.567530249798	0.686605034333	0.526547535306	0.573309678305	0.634222697597	0.621474801289	0.535980234702	0.625449181104	0.624991039555	0.601608688864	0.569986645564	0.615967857031	0.660673137535	0.635871520836	0.598193858387	0.62875179697	0.612975270912	0.551513115445	0.591768101388	0.603514261487	0.581516859611	0.559245573594	0.576766765705	0.581146971037	0.66451428176	0.565021212901	0.520933470643	0.568003505359	0	0.623773493461	0.601974619781	0.496247324628	0.526320705755	0.572518529666	0.641302635962	0.645241708792	0.560387959767	0.598016111976	0.551169344712	0.49181731841	0.622557177096	0.497491087219	0.511915722326	0.562117050373	0.488624990589	0.543167546005	0.581277833191	0.488333410212	0.605976254905	0.666663632184	0.542055199312	0.582480385785	0.586440583099	0.550939027435	0.535119030816	0.512079031808	0.480913271272	0.519597095227	0.536972173717	0.645789009175	0.520116767056	0.613547156323	0.500883990915	0.564546444959	0.517868929461	0.53108162506	0.578324391695	0.527721236393	0.537866458413	0.550432290029	0.614173928616	0.609253073918	0.599422623719	0.571086446865	0.587228971139	0.565807066835	0.569783005319	0.556084877821	0.605822458084	0.634309996225	0.593584625237	0.584058588434	0.601173691137	0.533088853009	0.575795929831	0.562530399646
