CS.277	CS.009	CS.264	CS.036	CS.104	L.035.M1	CS.259	CS.174	CS.260	CS.257	CS.038	CS.086	CS.099	CS.101	CS.244	CS.072	CS.335	CS.118	CS.127	CS.153	CS.042	CS.040	CS.137	CS.067	CS.154	CS.155	CS.056	CS.062	CS.161	CS.063	CS.125	CS.205	CS.203	CS.041	CS.375	CS.224	CS.380	CS.232	CS.282	CS.378	CS.292	CS.136	CS.128	CS.302	CS.213	CS.183	CS.359	CS.372	CS.395	CS.349	CS.178	CS.147	CS.369	CS.148	CS.268	CS.348	CS.182	CS.323	CS.214	CS.389	T.CS.067	T.CS.079	T.CS.025	T.CS.050	T.CS.082	T.CS.052	T.CS.069	T.CS.040	TFS.023	T.CS.058	T.CS.014	T.CS.003	T.CS.022	T.CS.019	T.CS.048	T.CS.144	T.CS.167	T.CS.159	T.CS.114	T.CS.132	T.CS.180	T.CS.134	T.CS.111	T.CS.119	T.CS.161	T.CS.160	T.CS.153	T.CS.118	T.CS.130	T.CS.091	CS.006	L.034.M1	CS.246	CS.082	CS.085	CS.110	CS.356	CS.087	L.024.M1	CS.242	CS.103	CS.241	CS.088	CS.015	CS.237	CS.189	CS.330	CS.165	CS.187	CS.044	CS.325	CS.387	CS.364	CS.191	CS.151	CS.228	CS.347.0	CS.212	CS.308.0	CS.274	CS.343	CS.339	CS.194	CS.158	CS.202	CS.227	CS.331	CS.163	CS.320	CS.322	CS.112	CS.361	CS.080	CS.223	CS.285	CS.370	CS.270	CS.393	CS.253	CS.326	CS.145	CS.390	CS.262	CS.255	T.CS.045	T.CS.049	T.CS.031	TFS.025	TFS.022	T.CS.026	T.CS.066	TFS.021	T.CS.036	TFS.027	T.CS.008	T.CS.061	TFS.020	T.CS.064	T.CS.043	T.CS.151	T.CS.157	T.CS.152	T.CS.166	T.CS.141	T.CS.158	T.CS.095	T.CS.142	T.CS.109
T.CS.003	0.524074924871	0.666356256168	0.624105772964	0.662864229472	0.540363236525	0.572341209951	0.454169951666	0.421190516144	0.617453834032	0.599861476301	0.614632372279	0.553704177418	0.551220237224	0.496455249935	0.669875236303	0.486575313596	0.756164517686	0.603119468025	0.540718818159	0.605774774755	0.63316411382	0.578390113991	0.488707507162	0.756983993071	0.773413513592	0.525300357017	0.695328978367	0.535207031087	0.691359213501	0.701632181363	0.666985381404	0.688211849954	0.518914637518	0.681550521388	0.597164947693	0.756221915208	0.494944617543	0.577674200556	0.684973015756	0.706908913245	0.621381447229	0.641238100397	0.581941245353	0.702574889394	0.687650126605	0.74695503407	0.733718227618	0.658537909299	0.669726385063	0.635579662023	0.589888190586	0.660914932257	0.765419275599	0.698494648208	0.697190343586	0.629569374881	0.59648012024	0.636895405296	0.639231943124	0.652063311619	0.460936591765	0.676170585381	0.496990264132	0.602600161551	0.469735076459	0.635002268374	0.496623884768	0.451905652272	0.496436750245	0.54072438855	0.526693078029	0	0.584086167853	0.613605105692	0.516362914358	0.462618362369	0.458977529219	0.588601943286	0.576793390689	0.541714681328	0.591104198291	0.471664331726	0.462155928114	0.599664255898	0.567550260251	0.503558099099	0.532092935405	0.552662818734	0.473860355446	0.441509430832	0.51731692144	0.590462143039	0.531122026406	0.581027405619	0.562064900249	0.657760302137	0.651284700968	0.581985234233	0.490151429899	0.487851774391	0.578006114236	0.496949038255	0.632128795031	0.579039468789	0.668693783961	0.647871898222	0.641041186457	0.667043871818	0.62226700382	0.521433222835	0.750256462647	0.580726757618	0.723655733933	0.422056007074	0.604266064657	0.637688147738	0.692414761817	0.629603090137	0.710058312711	0.642237709185	0.641280177244	0.620047143782	0.732771331252	0.660156249274	0.636590509127	0.774246729261	0.594593935397	0.668198804069	0.589908406189	0.670662605948	0.664611163808	0.667543778315	0.608378514571	0.658015802328	0.748120170723	0.662858266199	0.676810794014	0.680555614292	0.746388374382	0.632753668602	0.555972035878	0.657666985982	0.667623727169	0.611547753801	0.49305423622	0.613194087436	0.502197466141	0.503740301842	0.439643262055	0.712680671888	0.450599002278	0.481053265306	0.547185228826	0.41832136705	0.523107268419	0.548286731345	0.439535919484	0.4695191845	0.465308965936	0.459719646354	0.514639169825	0.481854019836	0.46751749665	0.493316931319	0.456409936796	0.454779023123	0.473165680302	0.442125625372
T.CS.022	0.545877150968	0.621319274096	0.619841874823	0.594731220775	0.55015509643	0.558933612318	0.574093534505	0.573951167923	0.605468078187	0.623250671635	0.583993096332	0.613663363068	0.625723540006	0.628343512116	0.68453689143	0.566944960834	0.711742729258	0.626204236801	0.531734181414	0.582500114694	0.585250122907	0.61318572766	0.567226094744	0.724431778458	0.744912068351	0.590101729737	0.616824333928	0.563228119347	0.649428321097	0.66095086007	0.601035269264	0.641668540975	0.547553452788	0.629455945507	0.548563552503	0.731032595783	0.539084576774	0.587007502911	0.629750689972	0.662081014234	0.607072409065	0.593350058041	0.518645059871	0.683392833214	0.636628039902	0.678224977036	0.71553044419	0.577996363783	0.587248354657	0.546226988807	0.57273958314	0.602529159945	0.674896953286	0.627992667916	0.620499344439	0.5903712472	0.561456107076	0.558665451918	0.58720888415	0.602292860465	0.55226874317	0.622816594898	0.561123862767	0.572348187705	0.56200892772	0.576983935324	0.553053069243	0.56972189381	0.555368050876	0.524415151786	0.577299245831	0.584086167853	0	0.56992372572	0.570490882658	0.580011064976	0.56875676479	0.626616309204	0.629634476637	0.60947331396	0.61413493289	0.578121816511	0.549406565432	0.631684679939	0.602709754897	0.599755895652	0.616644496359	0.543236645899	0.567947759836	0.59224422402	0.581592174562	0.56672071055	0.552672870455	0.606657091402	0.587548344046	0.615103917872	0.675643227772	0.608043024783	0.636751226188	0.5462269541	0.623345425824	0.598230672035	0.656443082253	0.642652384477	0.632642663467	0.629672734033	0.584502496952	0.660684950236	0.581003214574	0.559682085465	0.731763170012	0.529242433554	0.668747951148	0.58494140684	0.605991698057	0.616608786038	0.67206732541	0.637569201612	0.668998023569	0.620141678098	0.611125795754	0.617243883039	0.703020484955	0.641257899742	0.637496669033	0.763079796667	0.577234089202	0.629761430944	0.573523919914	0.634630634745	0.616272979523	0.602308199959	0.604141287759	0.592720605284	0.677837535371	0.55850492234	0.603777249167	0.602906977599	0.714621898754	0.616982326927	0.552810213105	0.60020551383	0.615919078284	0.588419088893	0.581136035193	0.598671705953	0.556390653348	0.55650485975	0.581911068666	0.67166087021	0.612370434147	0.581337461632	0.600305862941	0.538999406885	0.561046696527	0.512783602548	0.583558153311	0.526209564555	0.548791653649	0.571559722672	0.601621409086	0.566794541794	0.56872741747	0.598130874627	0.549721051096	0.608833551426	0.605530101519	0.593818217254
T.CS.019	0.58780568237	0.611205423151	0.593267455279	0.646712472605	0.601863411267	0.58987247981	0.618096703719	0.633689437037	0.600820292726	0.601140928791	0.610165438906	0.634433955548	0.645673727291	0.655788446554	0.650860797309	0.618529774406	0.675915569308	0.592157411716	0.533521252694	0.598215519051	0.587286815852	0.612104877753	0.613865288057	0.676316345978	0.699021553038	0.621789003611	0.64287359311	0.583431713749	0.619187121215	0.635790111807	0.6175376305	0.647413331542	0.602335714702	0.58461539311	0.553978400262	0.691275525732	0.614875100352	0.59273246832	0.626072415992	0.63337147981	0.599153258916	0.596032970972	0.575660636549	0.648145462246	0.628844801751	0.650318400893	0.659424535808	0.636106941643	0.614908591164	0.607391211108	0.575738976481	0.611838571375	0.648928292342	0.621093211128	0.610208897642	0.630464666062	0.588583389034	0.614808345512	0.581713600342	0.606905278489	0.564446485079	0.633459831857	0.590578763862	0.569756144691	0.57542505354	0.614896286369	0.615726849197	0.600166754515	0.582314806189	0.570784070437	0.606594345291	0.613605105692	0.56992372572	0	0.599818249054	0.633837748198	0.619693218548	0.664524965453	0.636856093136	0.657642276703	0.593576189643	0.605691081469	0.615200477768	0.670349167625	0.602692057311	0.652545463402	0.631877233928	0.612853975741	0.608248046327	0.642214013056	0.585152803696	0.618179680785	0.551409091828	0.61177180106	0.607864691708	0.618434865088	0.616702233112	0.611476099886	0.629076686856	0.571800771573	0.606278109216	0.644630521973	0.676148671579	0.651265203344	0.594612487663	0.627456813551	0.61565515769	0.627065619921	0.584682264116	0.603656174927	0.688893361568	0.556854910833	0.627161767641	0.610892646589	0.598579494933	0.595939636864	0.648520857163	0.604132974611	0.628414353249	0.59329350498	0.631967704191	0.600726337026	0.687172029612	0.612613799152	0.614763902938	0.711967546956	0.595495744889	0.596712904127	0.613812533348	0.637995003776	0.568220573089	0.586701575688	0.598633959297	0.600375017711	0.657823855244	0.630776498972	0.600655308344	0.609794211251	0.682090333608	0.614180611416	0.580024713217	0.608628380179	0.616169006833	0.624892084651	0.606311107249	0.631472183498	0.585889421001	0.588073801726	0.630313278001	0.646620080649	0.634764048557	0.621774121291	0.621995900326	0.602892148113	0.582754273641	0.574966283543	0.641491249587	0.608372157994	0.621022442276	0.638387149886	0.597804086271	0.573616119962	0.598707093466	0.634131168613	0.608320856882	0.652012239179	0.634170817514	0.634718599436
T.CS.048	0.520132153329	0.586708481215	0.598705119756	0.608267837512	0.547912763592	0.529202545611	0.524483698678	0.542866474519	0.590781071499	0.597686213048	0.589320241801	0.577594311608	0.621412628731	0.57710751888	0.644789950892	0.545829169753	0.686007765379	0.5763508244	0.514779996161	0.602896085517	0.607288199699	0.610231378826	0.499256950669	0.686218868358	0.711918082966	0.519180122789	0.636075985062	0.562153693574	0.638068997631	0.666642585687	0.609540786297	0.636897322215	0.562582780608	0.619030731047	0.56686790208	0.706723786983	0.512291556621	0.588321609582	0.648181009346	0.658667163647	0.59802971049	0.607067542037	0.577417140606	0.673704952779	0.630423506996	0.677125012416	0.689753859352	0.609427906246	0.608509266288	0.614936930324	0.558585136171	0.622819852022	0.718037131839	0.652162723554	0.661818829692	0.587337483424	0.578141257092	0.611437006706	0.60322021949	0.596146499137	0.529840377095	0.58102267837	0.542165878466	0.580778061306	0.53485730345	0.596386843386	0.532761227279	0.532573119963	0.550329826734	0.561982493253	0.541982344141	0.516362914358	0.570490882658	0.599818249054	0	0.513621888479	0.530636444162	0.610461239686	0.596251552261	0.586966087943	0.582719864197	0.548264661217	0.528876282347	0.609927149315	0.577655677705	0.586378841858	0.584182966888	0.524892220171	0.54048687351	0.560337813553	0.562883660281	0.559122777252	0.540599563658	0.615008482042	0.581193256159	0.613224942063	0.647310831771	0.61019277435	0.582943712854	0.53103912622	0.595469466497	0.558427102724	0.633439301018	0.582206549183	0.616813166545	0.637626900405	0.584053487862	0.655811888575	0.571115055449	0.54675363494	0.697460426021	0.548850878438	0.650810727932	0.54009736177	0.575229799119	0.622952722538	0.646297395052	0.618125219597	0.65497712103	0.614590851737	0.617351655809	0.612811760873	0.693842648668	0.621029552019	0.619984761766	0.725282507695	0.573632435531	0.608953042232	0.563090799005	0.631501912756	0.620766074859	0.626361006378	0.592976423816	0.612177785297	0.681220807774	0.609559720206	0.634216902496	0.651481468172	0.716398179445	0.580975751859	0.569882871415	0.633560693971	0.60396730621	0.59178093545	0.556971292964	0.591935955247	0.529144343057	0.534225595841	0.551404971713	0.656333513706	0.54939886602	0.534067566518	0.569588764034	0.515236148551	0.536510234309	0.542052570431	0.551444298337	0.523796646676	0.528014932638	0.546437888377	0.566222149649	0.516641605251	0.522655121265	0.560081457511	0.543902851557	0.574041971977	0.559849820474	0.572613412545
T.CS.144	0.536700059945	0.67049653925	0.620972130448	0.664575226731	0.552582309225	0.591556025718	0.455875237865	0.440435995135	0.642617558876	0.559113759298	0.58459702762	0.551842536371	0.540748606318	0.544615102283	0.65069764491	0.525707391092	0.771261808464	0.618240022741	0.556776499435	0.605822542985	0.648721236032	0.57315981463	0.509881904093	0.763822727756	0.781562104558	0.582748538301	0.697868193044	0.551684119606	0.712607605484	0.739927726469	0.664194086682	0.699781121888	0.538652715767	0.690187024388	0.636632409449	0.765479048186	0.52111911938	0.589354741657	0.695821005917	0.710659356592	0.649509793762	0.653691197402	0.577287623742	0.731344640055	0.692354130458	0.749377025633	0.761491903769	0.638783315323	0.667120841716	0.641156935332	0.596336803852	0.66773736887	0.759232181763	0.682451612694	0.689912818529	0.625870367021	0.60911536464	0.649690220589	0.654273068267	0.670500030149	0.540983682637	0.689419323891	0.563596563069	0.607596643267	0.528196810266	0.661308797895	0.554924586603	0.487533105532	0.573426063183	0.542939349978	0.571494647146	0.462618362369	0.580011064976	0.633837748198	0.513621888479	0	0.447024636295	0.552741644011	0.547226799732	0.516408149039	0.568422643043	0.474742976143	0.478986155143	0.568456835942	0.556150360455	0.513608034437	0.512629475063	0.558669233905	0.481897952315	0.437564162713	0.539711852127	0.533063797656	0.51967779222	0.581409359792	0.579642477372	0.647853514346	0.696551890802	0.586936628089	0.537225667212	0.491312151258	0.588534061252	0.505508748484	0.640114837881	0.541902963427	0.684590878146	0.688868321424	0.64394686452	0.702322863251	0.64584114819	0.539503397147	0.763493792104	0.608761568504	0.74076681516	0.490265255388	0.608378201491	0.648834956479	0.728445594369	0.6738209681	0.730224552516	0.690719932123	0.671354633143	0.657905641125	0.753265594398	0.673368860085	0.663145923623	0.79725714029	0.586496513269	0.683985503157	0.601538452598	0.694130538651	0.668662170352	0.689500660097	0.640093682549	0.662042297707	0.75015759214	0.660399513664	0.66831154309	0.679889589342	0.769996652179	0.631383269773	0.59479740143	0.668735143719	0.678696756091	0.628177081602	0.57097665211	0.658578232036	0.530310649196	0.569393051831	0.477866076308	0.734228071767	0.489812766455	0.587019958697	0.563568915717	0.492995146685	0.587892458288	0.579329611381	0.491353543833	0.511914050145	0.499557823583	0.445082201299	0.514286560924	0.512025872413	0.497118600175	0.493339833239	0.478461505232	0.44442395578	0.484888787448	0.461560924302
T.CS.167	0.515458656224	0.657765237738	0.613262009977	0.671850802324	0.549793695456	0.556980619758	0.473094839146	0.450482389663	0.638092401515	0.561582738337	0.600391110286	0.54612410497	0.511088004829	0.532435980402	0.628479836997	0.499685456909	0.762701376757	0.614254461948	0.565782125259	0.600671454099	0.63810972765	0.595672684992	0.519126899749	0.760369215681	0.785186092107	0.565008393109	0.693970701887	0.525596948378	0.69507747264	0.696223274553	0.642796661662	0.695481340326	0.537752101419	0.685156247412	0.614433150802	0.754713907108	0.50761840867	0.57088125064	0.683062159636	0.686827328364	0.619865587789	0.644823935396	0.593836742905	0.713482389961	0.693349885053	0.740061809267	0.734152799267	0.650456546209	0.656462778156	0.633867281452	0.576696142417	0.651010928512	0.751634601571	0.68295267022	0.66933554685	0.612372610252	0.595683904496	0.631601130655	0.632548210292	0.64745105934	0.492233437103	0.669174415639	0.529172939874	0.586100434189	0.487619704136	0.64175944599	0.54845629064	0.471456427116	0.551148648186	0.533837487551	0.549414107756	0.458977529219	0.56875676479	0.619693218548	0.530636444162	0.447024636295	0	0.545534452967	0.530834516446	0.51170786142	0.574253917439	0.480972646692	0.433326965295	0.570826993942	0.521415193925	0.483530035903	0.501808314421	0.533291182026	0.461331287306	0.412160676476	0.496624131014	0.550922357954	0.512980106784	0.582467305879	0.559021538857	0.660834796466	0.68430250901	0.561296009179	0.46386620391	0.485677507976	0.580115022413	0.529611945289	0.627697674882	0.554509463232	0.663241453451	0.656106077242	0.62162881658	0.677159601429	0.619843344226	0.547474562417	0.76256133034	0.58176177812	0.725126028442	0.501980850318	0.623122640033	0.645230864549	0.706282554442	0.650292154636	0.714725676018	0.663070172564	0.644309055319	0.635807803541	0.754406539984	0.667870448064	0.638843595097	0.783361745044	0.588675289507	0.659162518357	0.574782893583	0.695505296962	0.656212681664	0.662882028002	0.608055297955	0.654439958141	0.741529220124	0.659753747013	0.643991806467	0.688309085462	0.754459792322	0.591732756903	0.553270192904	0.642010000104	0.660413464342	0.608311190985	0.537449646807	0.618660838131	0.513788313096	0.526496506922	0.461148456123	0.708165517463	0.42304056885	0.539630919611	0.535364365011	0.496967138439	0.577473668368	0.563490948093	0.455944856787	0.483613199875	0.499374520592	0.422145154729	0.455073681601	0.473047353563	0.456856717315	0.491476018151	0.454491477822	0.458472461183	0.476427875087	0.43988073496
T.CS.159	0.581399882709	0.700019905537	0.610416735638	0.678780557922	0.616467049102	0.636417550895	0.562297324679	0.541390029402	0.660803163935	0.612845479669	0.669355206369	0.530575050158	0.558968035154	0.552749908824	0.626910937857	0.542306744859	0.791728563614	0.624430180259	0.62529295846	0.602768796748	0.703021877514	0.609739112151	0.606201472014	0.787174976137	0.811118549091	0.586879901508	0.705167094936	0.571148714186	0.727505837953	0.730592195802	0.69353218238	0.748569110998	0.610836411054	0.690710556541	0.689046165967	0.791130521547	0.575916889861	0.552037430904	0.705027991669	0.72743137956	0.633231850926	0.673077267065	0.625134542617	0.764588918604	0.724276269319	0.77094290517	0.763123679489	0.665557711011	0.66436523675	0.647408956605	0.632581213576	0.688460552913	0.757770538876	0.70737172987	0.693493974434	0.61674782846	0.61864591827	0.664629515325	0.695644056403	0.693334879717	0.626801081102	0.731686904123	0.60599455279	0.623537705301	0.602253650176	0.673742882472	0.623168220121	0.565913271975	0.654759008658	0.594297376489	0.603359631857	0.588601943286	0.626616309204	0.664524965453	0.610461239686	0.552741644011	0.545534452967	0	0.498335436638	0.461310983347	0.560476252836	0.591653466522	0.594322666466	0.48528941165	0.49306943845	0.44608669492	0.448627366629	0.603911163143	0.520432670873	0.490295133365	0.59422548916	0.630681752547	0.53666471676	0.538098801229	0.532445223499	0.667596693525	0.748134322887	0.67112649076	0.613228599781	0.543291151595	0.553922434238	0.556854724958	0.725011890945	0.615465205064	0.678154785006	0.634713975061	0.666166656676	0.754670434733	0.650293477097	0.622531064736	0.797325078997	0.667471260218	0.76541154836	0.570467979203	0.642108379817	0.651124498722	0.738936847886	0.731606758297	0.727205385113	0.726371239196	0.710181804404	0.707260087316	0.793172241963	0.682955738089	0.689185171227	0.825391020049	0.568413545063	0.688614455021	0.630177286227	0.725880256758	0.678773250949	0.730793647139	0.646651264849	0.70424249404	0.770256374397	0.682539625518	0.683745122791	0.70508415507	0.76254793764	0.613840401962	0.644204071205	0.69501762747	0.699791504768	0.615903393684	0.639336787652	0.69103669824	0.607510509968	0.672595634112	0.531143904366	0.747729791814	0.549570250255	0.655316267305	0.543636413411	0.615435277824	0.688509282799	0.658917078894	0.53291346335	0.577539235636	0.628451371542	0.58789362186	0.589792581241	0.594534123124	0.578010720116	0.628912737094	0.539462589977	0.506949508065	0.649429396195	0.50024024478
T.CS.114	0.550426508597	0.666329693678	0.605412468191	0.657895276793	0.599075321305	0.610280044966	0.553477956972	0.556073309874	0.642696167134	0.544324040736	0.629359695708	0.544937253354	0.511871850444	0.560080186945	0.574951748442	0.564082664541	0.780412640561	0.582679666872	0.631055518783	0.579528730566	0.669939115888	0.598391565426	0.633840465779	0.755868322935	0.771770478929	0.613353868709	0.701544444623	0.567582897808	0.710280109164	0.700696522451	0.681752537781	0.736007044345	0.602649423221	0.668780913245	0.66852273134	0.772994758269	0.591512776527	0.565043887132	0.713139580313	0.682631579913	0.616538782136	0.63950146647	0.636901706755	0.75116310027	0.697419876545	0.752731651583	0.741731881601	0.677223744646	0.65947790903	0.660662581733	0.626521393384	0.681098034681	0.747682949815	0.699465244487	0.679621519093	0.6597189597	0.625620333011	0.66741502414	0.685554766901	0.680819390556	0.592863956335	0.699927235884	0.587095798617	0.603964453772	0.593068555025	0.674620336426	0.627073159364	0.529817459777	0.64247768976	0.586369450066	0.607609032182	0.576793390689	0.629634476637	0.636856093136	0.596251552261	0.547226799732	0.530834516446	0.498335436638	0	0.521636817821	0.556048756102	0.574707856582	0.557451169929	0.511553904656	0.485809624946	0.518815869292	0.491521590057	0.57974390809	0.546341764321	0.525157504082	0.56699259595	0.595750356888	0.53389419653	0.555337762175	0.546088696485	0.642368550943	0.718299237641	0.612512718208	0.590989899003	0.5058899015	0.572318452631	0.573228996265	0.679103303888	0.617305881633	0.662385203048	0.632704893107	0.656582033327	0.717741456678	0.643188859829	0.597367838667	0.776799777634	0.646997228476	0.743926326649	0.559638240589	0.65911609823	0.603511283489	0.704005048695	0.71896093456	0.689625943655	0.709047298638	0.686678400724	0.678453923301	0.764841382506	0.630260513691	0.678707554714	0.805356726445	0.569890968777	0.651511186576	0.62888887658	0.72317279479	0.630621645347	0.7075868557	0.62436712643	0.691942120479	0.755826205933	0.683357298751	0.674566051816	0.689574217025	0.727967392384	0.606997369211	0.634715913627	0.681364636109	0.674269793052	0.629065708943	0.612108978716	0.6631433498	0.573348634313	0.632131970606	0.55001482654	0.727843750598	0.543925115664	0.637586245707	0.52115185666	0.587285165031	0.645220821353	0.643294829937	0.54198194869	0.550547251878	0.603959221367	0.560802215612	0.541511343601	0.574757619444	0.585419828043	0.586460243374	0.548832520672	0.51301270449	0.596508438731	0.529904515753
T.CS.132	0.555176959543	0.69164399913	0.604882540414	0.663436371898	0.602423822896	0.611695999184	0.515335485184	0.478816256269	0.635399346011	0.607859431419	0.687327956487	0.544854408123	0.576838626936	0.56486966613	0.672577099701	0.499923392108	0.783435335747	0.647450608805	0.568453314806	0.611823688221	0.695982688889	0.628062667144	0.568086139348	0.779851322401	0.799693676551	0.536197745839	0.697803084376	0.586708980801	0.709135540624	0.728345332351	0.660918127915	0.714645747565	0.587287514191	0.69472532864	0.67092844511	0.779444084433	0.538931373717	0.559360343176	0.692778137611	0.739222612	0.619666581153	0.659062878238	0.590558891268	0.754656469419	0.722853217515	0.753859396678	0.743017745716	0.645523087806	0.647653104353	0.618784696986	0.601792271751	0.673134135537	0.75026675984	0.698734487975	0.683577551371	0.577327372718	0.578023736672	0.620876602643	0.670329763673	0.661520656166	0.604316262173	0.705565318343	0.580477961353	0.636163265136	0.597003900956	0.63730793062	0.576278767835	0.520219270822	0.628484819208	0.581648043182	0.569668272923	0.541714681328	0.60947331396	0.657642276703	0.586966087943	0.516408149039	0.51170786142	0.461310983347	0.521636817821	0	0.565918914557	0.560046725478	0.539975366771	0.471203782356	0.500651252619	0.422157694485	0.444036092174	0.550245057775	0.453840558017	0.45204822495	0.573497813848	0.590928296518	0.521161007481	0.52777677753	0.549921664223	0.659726038229	0.735840518861	0.660899711559	0.599295312151	0.502564160033	0.592036876161	0.560480072455	0.714134210609	0.624872426086	0.685344362792	0.637152146308	0.649948039122	0.742293915138	0.626750476929	0.610599598687	0.781644104736	0.620014293454	0.745293797889	0.565288459687	0.612794024462	0.668085391087	0.727332268752	0.705613831693	0.732346516267	0.695353758694	0.689305750378	0.703540280034	0.768836243732	0.688584220883	0.702826503582	0.809887566455	0.533223251601	0.687281388907	0.6058576647	0.700453003608	0.680985776947	0.708196259245	0.648627964726	0.654964603768	0.752722139067	0.669242696129	0.669713185308	0.703791712676	0.762844158136	0.628019156936	0.586389416157	0.684325735795	0.683299155097	0.602272612362	0.615136869155	0.671129769954	0.594561545055	0.631068098242	0.471816160435	0.736106654902	0.503555926974	0.629424266373	0.556424218692	0.578649409395	0.651298854205	0.63621386593	0.477757589548	0.55767367987	0.591308262849	0.540602201237	0.588168898934	0.531688292145	0.513290635703	0.62317935496	0.480884144802	0.47248741174	0.618710160163	0.443422164889
T.CS.180	0.585271561085	0.642189335002	0.565492583118	0.604102838154	0.569920155422	0.594782554811	0.585471237002	0.574713439134	0.639167052927	0.546393218991	0.617116178072	0.51661468649	0.557717708846	0.577286533165	0.60538800245	0.568936271645	0.770462743962	0.545482018966	0.589498679942	0.561785154418	0.622684697412	0.574578853805	0.610240442916	0.730341137203	0.748018304052	0.595528228675	0.659862079682	0.551843446843	0.658816473316	0.643623865127	0.651251552107	0.722722470321	0.582122606622	0.654248021998	0.621969579325	0.760499964055	0.588296358491	0.564736163702	0.681932731604	0.660688960469	0.615694827823	0.626932988553	0.602205284066	0.723245950758	0.665832747281	0.724093306444	0.698247843222	0.648630174834	0.617065137119	0.650472727991	0.619016739212	0.667211981816	0.720623160977	0.696581994406	0.643774396325	0.612200615212	0.607753568522	0.651538580966	0.637798434792	0.639528924397	0.585079639976	0.693276186564	0.560540014254	0.567349098426	0.556053129913	0.660337720134	0.627042065329	0.54232457111	0.613823452	0.582373205848	0.595569149154	0.591104198291	0.61413493289	0.593576189643	0.582719864197	0.568422643043	0.574253917439	0.560476252836	0.556048756102	0.565918914557	0	0.566256611409	0.570122999136	0.566747754565	0.551387361176	0.557932951423	0.538356475384	0.618903785708	0.538567371681	0.576083476326	0.57237364689	0.561405721277	0.504108353246	0.554622235052	0.548598072891	0.636079560503	0.690701692086	0.603526792506	0.602364313888	0.515218458855	0.577500329618	0.580016269363	0.666896021572	0.597326684546	0.615205257402	0.652513385849	0.657444381272	0.706206016297	0.625279761892	0.582954155277	0.771395645801	0.634222697597	0.705360034944	0.561282867797	0.594777504307	0.577121582144	0.685981424576	0.693659376506	0.665916530809	0.687322719095	0.665365420137	0.643671531873	0.768551787773	0.620589109816	0.667558962034	0.776828275189	0.540886777004	0.61511077641	0.64261649091	0.71344556025	0.608569328503	0.66227015093	0.603730834215	0.656338544696	0.726755086932	0.663068127592	0.679744122138	0.639181171358	0.721165244517	0.630019563779	0.600515088057	0.659140001164	0.690636672931	0.621739097409	0.603161751289	0.690689701957	0.598821945512	0.643643067751	0.579887642987	0.737248350181	0.552241981429	0.635295903918	0.535394123531	0.616675433128	0.65705408638	0.625550817424	0.574165257572	0.567457723962	0.606880575798	0.600443998535	0.585849867516	0.563102034522	0.572851194426	0.6344787784	0.537961698205	0.581130623609	0.647405324125	0.56086865933
T.CS.134	0.544213729992	0.656741733263	0.595835878409	0.649193580594	0.591781351672	0.557919167871	0.468183719738	0.483167672286	0.618747984705	0.594602908763	0.587906420142	0.568854747285	0.570501361853	0.545803427818	0.6766955477	0.492031478288	0.740155324728	0.596392715369	0.551281119113	0.586434285673	0.595168139981	0.572476476383	0.519374937868	0.737148527768	0.770430486322	0.562051219371	0.698248697627	0.538646632668	0.681359024814	0.701161495907	0.632258078015	0.68267114549	0.536485947945	0.656923171807	0.608934528772	0.747913096764	0.517606129386	0.570598230272	0.663751751083	0.686689805833	0.638275597429	0.631140597486	0.590454480229	0.689360725811	0.654991056832	0.734906189444	0.710082645543	0.628378250535	0.6465685293	0.633803862689	0.601936413833	0.652887227646	0.734825567902	0.674970599256	0.686587684892	0.625379810193	0.574847063378	0.610256289767	0.62362486188	0.638439280637	0.480171791564	0.662416963137	0.512846419387	0.580417417474	0.499124365953	0.630208196895	0.520005408483	0.488614560263	0.528202782644	0.539934431157	0.544209863469	0.471664331726	0.578121816511	0.605691081469	0.548264661217	0.474742976143	0.480972646692	0.591653466522	0.574707856582	0.560046725478	0.566256611409	0	0.479256346904	0.591042386744	0.564852456081	0.52666523168	0.531036602568	0.550887425356	0.50067519192	0.500811344371	0.545422399554	0.584811932556	0.508857198193	0.583289936733	0.584146385939	0.660680474157	0.668676336528	0.562685471685	0.540060432076	0.475051857514	0.599548609522	0.550614526147	0.660839357752	0.604843628533	0.653726634021	0.659724419889	0.640894751913	0.666968359224	0.625166081837	0.549503173826	0.75797150851	0.560153905881	0.71837641304	0.479417643435	0.591444773689	0.635305760987	0.697805723773	0.640331781454	0.700001379869	0.654188821212	0.640359096977	0.617527385498	0.732146441748	0.645740140717	0.610363255674	0.780722744951	0.593492827461	0.652701689167	0.59675706687	0.67246570069	0.656476429697	0.643460395962	0.611382100265	0.632053720595	0.740586417398	0.652724353411	0.647632252822	0.662036493928	0.73199877589	0.616198524576	0.552910863287	0.651256514279	0.655865635226	0.613078770012	0.509834607189	0.63628546764	0.498120103341	0.538711519073	0.49100709289	0.706515656883	0.489049969613	0.54054567521	0.577982808979	0.504920818383	0.527460017165	0.533068765315	0.502399020961	0.507004634211	0.479032185952	0.461277171448	0.516695014298	0.483071979073	0.465892147834	0.527361998855	0.454837691954	0.485597440932	0.506057776416	0.484266225522
