CS.108	CS.296	L.005.M1	CS.260	CS.105	CS.297	CS.176	CS.244	CS.219	CS.174	L.025.M1	CS.354	CS.019	CS.314	L.007.M1	CS.287	CS.155	CS.065	CS.063	CS.064	CS.137	CS.153	CS.067	CS.388	CS.230	CS.382	CS.056	CS.290	CS.301	CS.269	CS.375	CS.374	CS.232	CS.380	CS.126	CS.203	CS.282	CS.125	CS.224	CS.128	CS.136	CS.236	CS.292	CS.376	CS.205	CS.256	CS.166	CS.129	CS.348	CS.349	CS.147	CS.389	CS.177	CS.178	CS.254	CS.323	CS.214	CS.181	CS.385	CS.395	T.CS.076	T.CS.025	T.CS.058	T.CS.001	T.CS.079	T.CS.071	T.CS.046	T.CS.012	T.CS.023	T.CS.028	T.CS.082	T.CS.022	T.CS.034	T.CS.040	T.CS.056	T.CS.129	T.CS.116	T.CS.132	T.CS.131	T.CS.114	T.CS.128	T.CS.119	T.CS.110	T.CS.134	T.CS.126	T.CS.122	T.CS.139	T.CS.178	T.CS.160	T.CS.102	CS.242	CS.015	CS.006	CS.246	CS.087	CS.085	CS.088	CS.237	CS.082	CS.356	CS.110	CS.238	L.024.M1	L.034.M1	CS.241	CS.212	CS.191	CS.165	CS.274	CS.188	CS.308.0	CS.336	CS.387	CS.189	CS.150	CS.338	CS.233	CS.207	CS.228	CS.304	CS.080	CS.322	CS.227	CS.202	CS.361	CS.285	CS.339	CS.321	CS.163	CS.158	CS.320	CS.318	CS.319	CS.152	CS.112	CS.370	CS.326	CS.253	CS.270	CS.262	CS.390	CS.145	CS.255	CS.393	T.CS.064	TFS.020	T.CS.031	T.CS.026	TFS.025	T.CS.061	TFS.022	T.CS.066	T.CS.045	T.CS.055	TFS.021	TFS.027	T.CS.049	T.CS.008	T.CS.043	T.CS.142	T.CS.109	T.CS.152	T.CS.157	T.CS.158	T.CS.095	T.CS.141	T.CS.151	T.CS.166
CS.087	0.656863651879	0.569237763831	0.577212735983	0.632613634289	0.588447723777	0.575118328972	0.61280732567	0.621725419759	0.624642704299	0.616494491122	0.584576986519	0.576796328844	0.559447018864	0.566283790472	0.580752783646	0.666391924255	0.669100092953	0.615722832826	0.617931159236	0.603617706025	0.617055922766	0.567558599974	0.680994901084	0.646913891348	0.634445802816	0.585528067003	0.648815220553	0.651799070172	0.660918190094	0.676667226172	0.594249217049	0.650249046262	0.597868191615	0.629940823967	0.594501792626	0.580036418081	0.672186963613	0.637977589019	0.710426757832	0.623386345117	0.59537892913	0.681069383459	0.630259332074	0.621439091513	0.689572844122	0.676044545438	0.691512244926	0.587139400195	0.679567810426	0.671993830117	0.643961460503	0.63063419263	0.673650329334	0.65412840304	0.666520739588	0.671608697234	0.618963328591	0.648229051703	0.669303166442	0.684166906891	0.641161781609	0.589888283219	0.597700815283	0.681351754016	0.64274932663	0.610829809692	0.600410025264	0.664501423278	0.67962588419	0.627369066603	0.579946974321	0.608043024783	0.559977817288	0.566107614669	0.583003281554	0.631314919733	0.569504703409	0.660899711559	0.598624833697	0.612512718208	0.649748207668	0.665159342225	0.62265942542	0.562685471685	0.603659394141	0.588951197599	0.607103332787	0.640759761529	0.653947854633	0.597938155572	0.57380497523	0.560354536215	0.496528750003	0.610377430309	0	0.588680057499	0.554428758342	0.608215008425	0.591982211982	0.654919000704	0.602822645438	0.551870501719	0.55910340113	0.586018538177	0.612653412663	0.634722127632	0.587766720758	0.590934549881	0.660529081003	0.646051585716	0.61015133758	0.603919898215	0.59389493511	0.657677324366	0.616318599589	0.652134069391	0.595612881265	0.637722326079	0.57439985147	0.667724059943	0.576736044394	0.675674540146	0.721605913468	0.623139688864	0.614225560477	0.666019410064	0.598072601589	0.545868989268	0.576296899199	0.5825797856	0.614230482055	0.64094693218	0.653992479995	0.612629904904	0.600797061852	0.665517574976	0.634752133225	0.699530028944	0.679573484639	0.657020862247	0.657852786015	0.616907248697	0.654911212033	0.647018954482	0.583847949749	0.600005792573	0.59477965015	0.699645545066	0.569251418782	0.610968101978	0.619606702228	0.585496995619	0.564476477151	0.578689878166	0.588988252063	0.576972214248	0.641682196659	0.586397399489	0.546376849768	0.534278784585	0.601095896376	0.562400733685	0.523233114756	0.584923496747	0.613229793679	0.569413764315	0.568250516514	0.586218398993
CS.085	0.539053443715	0.542420985626	0.58409982225	0.605680199194	0.521244560059	0.564636854875	0.597233423149	0.589427671337	0.506189469937	0.566424983834	0.61762848901	0.607807980341	0.558069176768	0.564638660016	0.560527903129	0.599998667054	0.560468523508	0.621398789077	0.624085883002	0.538483494913	0.57111386071	0.48028459293	0.706234502221	0.706298461476	0.672668635758	0.615938329681	0.632467314551	0.660278139456	0.575618259495	0.729666873827	0.622706199944	0.644630813152	0.492216875338	0.564858684549	0.551469531556	0.604266209817	0.67583855954	0.645624403038	0.749412057838	0.608528214246	0.548744127779	0.641704017695	0.557223544097	0.647831730152	0.701813797554	0.635167175188	0.659908417471	0.552656058036	0.578501842509	0.610266740254	0.644762405872	0.63320794841	0.678899280616	0.603968532857	0.628918280108	0.630841432915	0.640272316373	0.608664266669	0.62777146602	0.608684945513	0.569548058283	0.59169895107	0.574852156909	0.676278513188	0.685278180789	0.570491233799	0.609136388073	0.709380289762	0.724053231128	0.600180143488	0.583970564226	0.587548344046	0.577354199786	0.538678217825	0.617855192085	0.58234854173	0.545682921824	0.549921664223	0.566073371637	0.546088696485	0.531137381265	0.533471214619	0.530074807261	0.584146385939	0.530630804318	0.553787963547	0.547186113888	0.5395084318	0.550122724836	0.602307574333	0.528887030626	0.59932895796	0.516284221975	0.531201460986	0.588680057499	0	0.669085767619	0.558514065257	0.469225217818	0.677014324492	0.573854429849	0.538125822489	0.586873598823	0.577758136587	0.566826481818	0.685699632944	0.55029412281	0.687300993901	0.665868517185	0.686577453083	0.641816970528	0.602271136963	0.603514261487	0.603849582264	0.528381717872	0.591804722249	0.492308877164	0.636181045142	0.534759111779	0.672386832741	0.532529811872	0.671441283409	0.759281107842	0.666144819336	0.677793674871	0.692048594559	0.658266216946	0.590961131654	0.578925511198	0.541801221483	0.58996916083	0.64098597681	0.647863802343	0.54397804333	0.558779751915	0.633364240572	0.598530393905	0.696800373553	0.651799279715	0.649592292965	0.641499681144	0.611952322351	0.576831652599	0.642304691409	0.546768739646	0.540947287512	0.576076530035	0.698128208069	0.628733303186	0.608404169696	0.552334414848	0.546146793074	0.607916797217	0.59096447746	0.620469147317	0.592096732832	0.644785533538	0.653183868373	0.596961848875	0.632322262269	0.547100100646	0.564570191574	0.585682462104	0.543992548579	0.541812280593	0.621236966327	0.589717121909	0.573765927483
CS.088	0.707689012166	0.622391765307	0.638883089851	0.673730294405	0.639049811819	0.60145127061	0.65500374691	0.673104869942	0.699967302814	0.656226175621	0.598084268966	0.582284708394	0.595124258312	0.621227181159	0.641132511823	0.714564678208	0.702712384269	0.643689607363	0.6838814909	0.660393217657	0.68072581559	0.662204009746	0.692317315615	0.682628680931	0.661147523324	0.621198970252	0.695232622667	0.687849320782	0.730178405414	0.678470785643	0.631769319607	0.696605233474	0.678548504512	0.664723493312	0.676424227253	0.620113953478	0.716795282139	0.686756594805	0.735115573726	0.645946203088	0.653466017512	0.703834570222	0.69128547591	0.67073585828	0.686882474082	0.717674914849	0.733640437671	0.661396451102	0.725450082757	0.715883439471	0.682122983643	0.699608412557	0.688391248391	0.664583042989	0.708066463909	0.719418264525	0.6576115145	0.699227839152	0.72247856248	0.72209360855	0.698725433692	0.66356979398	0.639294273778	0.697689539799	0.656702319424	0.67314367891	0.654386278699	0.68523443654	0.718978332851	0.664168457301	0.655836404678	0.656443082253	0.625274468684	0.627483103516	0.602310041438	0.677824923653	0.645066691911	0.714134210609	0.655000797903	0.679103303888	0.711687588307	0.722437901097	0.664884345477	0.660839357752	0.660147103075	0.66941903212	0.685132379783	0.687154932077	0.704684189925	0.656432434862	0.642473683326	0.601308521028	0.578346756674	0.651782900718	0.554428758342	0.669085767619	0	0.681821448272	0.682591225749	0.658938481836	0.668357294259	0.612230549336	0.619821219327	0.608215335409	0.632097949787	0.673081830841	0.657614869921	0.638871426351	0.681749928802	0.660931290148	0.671639712634	0.650643285806	0.635871520836	0.693428183785	0.682715868947	0.719839832159	0.681324595766	0.697544027042	0.637661243212	0.703686551027	0.624671800878	0.703874520653	0.713585671996	0.644043671526	0.632781980262	0.678980451492	0.616199413654	0.591116680117	0.636453501839	0.640361978171	0.68337040237	0.692769249083	0.687367622862	0.659208759487	0.647359651932	0.708183046051	0.703722089967	0.719914271551	0.705484795714	0.663737346553	0.712144278871	0.671248405084	0.700520566625	0.694226934844	0.629697918661	0.667426644291	0.619065230673	0.721438363848	0.630055527887	0.648725921076	0.67211770107	0.658555846034	0.634032302203	0.614568952905	0.618901395983	0.618421913419	0.672015431549	0.629072774347	0.624042845741	0.572371730525	0.672419147136	0.640637335755	0.60857817643	0.649190812456	0.667010186682	0.574457743529	0.616975523589	0.646471999988
CS.237	0.638700342033	0.660838834232	0.684707001766	0.601885963987	0.636169605997	0.647974938892	0.598127640375	0.659267462666	0.578137668138	0.690659303926	0.621948682897	0.619582184048	0.610598092493	0.601096511227	0.694311366777	0.589199188499	0.632275273771	0.582536933373	0.535762165029	0.581680206371	0.638991077906	0.53747985	0.598376924601	0.649652679789	0.580002720853	0.637283035403	0.570333856197	0.574308488474	0.618224682974	0.667533213688	0.577805187579	0.581999097278	0.533609731545	0.65140750255	0.615190787875	0.656107750406	0.573929006044	0.590004212973	0.621272735249	0.595004371882	0.521341002975	0.58950580228	0.525762021784	0.592645973556	0.617120467228	0.570379649544	0.621206382819	0.582666313826	0.602913623146	0.601320073618	0.586602788624	0.578804861984	0.604293371901	0.627044449391	0.583327803439	0.586575632611	0.572318994149	0.579683125058	0.587829756	0.587143058393	0.605052278149	0.625845835117	0.632118844357	0.647181415178	0.608718006264	0.653629093539	0.591910856026	0.658800346396	0.688332082075	0.639140594827	0.640077880152	0.632642663467	0.653927034147	0.648913086866	0.648506028517	0.671722218979	0.577800151177	0.685344362792	0.667497105832	0.662385203048	0.622038632609	0.650073823221	0.659745281381	0.653726634021	0.630367102935	0.64770317978	0.688456627132	0.653815755056	0.680738329658	0.696039766328	0.633551673005	0.657851324879	0.565277399246	0.61827093213	0.608215008425	0.558514065257	0.681821448272	0	0.576271597325	0.644472000506	0.522532899029	0.573914313537	0.684203445837	0.624469964051	0.663980884564	0.61166191309	0.651023522158	0.627009019029	0.595350384608	0.648198682629	0.557484151481	0.596258962244	0.576766765705	0.584376391398	0.531454498644	0.572295060362	0.569378449141	0.569436231476	0.494946758723	0.594248852923	0.548038720526	0.582805150788	0.587151325165	0.631328876172	0.597139256576	0.559195032655	0.633239860505	0.642885537489	0.501388565908	0.521307405572	0.573204817455	0.559483872429	0.58584407278	0.612713311696	0.521679589725	0.6000950804	0.574383479182	0.637639535593	0.595088410159	0.611776108669	0.574982949861	0.623332824913	0.586756254558	0.604530751259	0.637614381613	0.673734335541	0.637571017578	0.662390108357	0.629017742408	0.629857904822	0.681864135257	0.664794678821	0.654821988214	0.632898735987	0.652286277993	0.657083995918	0.600280912423	0.6634110998	0.651785653003	0.691319508028	0.665321060819	0.644305344159	0.65102938521	0.654489208352	0.691486208543	0.679737504848	0.678416543208	0.62677751437
CS.082	0.557750966523	0.538516492385	0.601019477842	0.613148668724	0.531759726275	0.562736715163	0.569922684816	0.626062214953	0.513315482969	0.566213276528	0.654725032974	0.633087026233	0.575465845119	0.571319209684	0.583642372233	0.607824261028	0.582956767862	0.603610133835	0.62453801286	0.509535733892	0.575895314901	0.490581583021	0.728876563601	0.696574360797	0.672257967161	0.622455306564	0.662891769548	0.669362061463	0.58261197066	0.745623266582	0.629812649509	0.656926382701	0.470414494279	0.557018130811	0.552050696708	0.586067600197	0.65570333583	0.651133370675	0.758992614812	0.603329774379	0.554307492627	0.664042864909	0.556790519357	0.662275420941	0.707365565279	0.665207069435	0.649740361916	0.579841356432	0.586056504836	0.612533308511	0.663308498599	0.635796254197	0.689312962018	0.595198194447	0.625384112282	0.614794843612	0.623392305374	0.599574231859	0.615464960884	0.608027956731	0.582011085093	0.581162586832	0.570107160565	0.715058920383	0.693748638	0.577560797872	0.628263256872	0.696488400792	0.719263560814	0.575615389424	0.570241335307	0.606657091402	0.586644526725	0.547519241689	0.65003014923	0.555180894008	0.56633006107	0.52777677753	0.522861943649	0.555337762175	0.533163097698	0.53295458921	0.53311664013	0.583289936733	0.513580669166	0.529391543143	0.537579858966	0.513998344677	0.529143519318	0.603588359619	0.522936540595	0.623815431726	0.541541591361	0.520056463451	0.591982211982	0.469225217818	0.682591225749	0.576271597325	0	0.687092922378	0.595610021222	0.559942448744	0.615440889412	0.616177440863	0.568864913874	0.673524469296	0.555861796004	0.683438270712	0.67496997503	0.667447135469	0.642987754437	0.593752188545	0.612975270912	0.61568461668	0.542168063459	0.58355080358	0.515982019771	0.650365991412	0.560263606655	0.66985715861	0.575009580827	0.680747097874	0.760475807596	0.66036473048	0.668995696183	0.697428455239	0.674147161026	0.581314262419	0.578019774242	0.590438157868	0.600824967435	0.646857331085	0.654470181827	0.540667634147	0.580842581139	0.638099024751	0.599255980622	0.717024811544	0.646997153476	0.681309660086	0.642802189463	0.589003877836	0.60718777006	0.63260411317	0.572201817346	0.547699927084	0.60258439661	0.72018583191	0.627264421198	0.624702515394	0.537285538564	0.573706093142	0.592726757251	0.60706281438	0.642774320823	0.605919265994	0.680255884705	0.668973373483	0.591736530197	0.642030150057	0.537356565765	0.565125904552	0.588434158306	0.530100322762	0.567182017672	0.644410777888	0.593645838858	0.543012043876
CS.356	0.744868203239	0.694165211837	0.698888779602	0.620327298176	0.671659401298	0.659768430425	0.66340510581	0.715356863333	0.679573870861	0.704762520744	0.679829559443	0.660598882752	0.674343880596	0.63701818393	0.690196023402	0.648924717058	0.669096020227	0.641078244848	0.667112394506	0.685334495677	0.66254094889	0.671203280486	0.656923374274	0.560933479069	0.624753771173	0.636746898916	0.688182265762	0.64968634004	0.682903116836	0.622867002446	0.58932123333	0.658601987328	0.668336268861	0.689749233768	0.640630256903	0.690243237698	0.668354664946	0.619183804733	0.671113819034	0.681761128946	0.663624897769	0.721134265581	0.649695889195	0.620667069642	0.622337549079	0.674609981047	0.71671248093	0.680402121899	0.706556446768	0.695877067227	0.632901701622	0.633739530959	0.641322347666	0.660602501262	0.65572157365	0.679992111063	0.600465545397	0.675345161657	0.6780944441	0.688356563904	0.680837740923	0.662403132827	0.684465630169	0.63513283675	0.603768100225	0.677748641808	0.614073873154	0.581821783204	0.577858480337	0.663189319019	0.639935600055	0.675643227772	0.67078706918	0.661943018527	0.66932396505	0.69964153619	0.681631899165	0.735840518861	0.686260025737	0.718299237641	0.698983352178	0.741717446332	0.695470306696	0.668676336528	0.666699289592	0.664558578005	0.709053595701	0.69235990241	0.723958434884	0.704069791737	0.663271860001	0.696617148589	0.630196624937	0.66029542872	0.654919000704	0.677014324492	0.658938481836	0.644472000506	0.687092922378	0	0.664533228202	0.685294927995	0.666249822701	0.680931289077	0.692598543573	0.541411409895	0.687331337668	0.586309071173	0.575484146886	0.585772481592	0.613487451944	0.614611712077	0.601608688864	0.588910584003	0.625320343971	0.704773312747	0.67063808151	0.612980965391	0.66777430684	0.644799290824	0.654038109968	0.651135219058	0.674907115924	0.607275147608	0.607652917489	0.63408265359	0.62507065114	0.661086793306	0.634176761987	0.649077013044	0.667197629408	0.645857377695	0.645108699449	0.663236950015	0.643632807728	0.698375536751	0.63491332127	0.647670767627	0.643846156697	0.640125757059	0.694162523762	0.662001485026	0.679652938795	0.666972010222	0.692306259424	0.700110714001	0.658593321276	0.622069171727	0.61993166964	0.630328230419	0.700262178124	0.698664049473	0.639529480306	0.669393706524	0.669518070595	0.670124909412	0.591219645118	0.608599584705	0.661083659907	0.636760371485	0.705878099761	0.630174695041	0.646981222218	0.678540518099	0.714383022387	0.662330176837	0.693500031499	0.644070447882
CS.110	0.656434132582	0.657334927487	0.67101029769	0.593148022039	0.626505074482	0.63350656851	0.620025202428	0.650505874128	0.58973508173	0.675040646667	0.643437566054	0.626442701598	0.611709229843	0.595689072747	0.678061650087	0.573502514725	0.642437092856	0.598355648845	0.602027859078	0.607679726977	0.647855947583	0.574468692055	0.621754703199	0.670598755864	0.622675878123	0.630098742185	0.58495314469	0.590962398988	0.623505719988	0.695766148092	0.604818232659	0.586603191766	0.576547549132	0.656541238971	0.607719398354	0.639605463634	0.612554061255	0.605529145214	0.650691098176	0.601465402133	0.552692623271	0.639893617205	0.540452519851	0.603185399006	0.623370114274	0.560621828121	0.605281955064	0.558004728867	0.608331110182	0.602267218363	0.587039855712	0.58906728224	0.605129498307	0.623136219053	0.577801125026	0.595824729886	0.620624606307	0.581047360745	0.60607554362	0.613871335183	0.620287464696	0.626911778745	0.62387817445	0.601348439387	0.607607340608	0.658331359027	0.59927386818	0.677348682222	0.701698010701	0.637164828009	0.660239559222	0.615103917872	0.648639679577	0.63261266426	0.631151675264	0.664228724318	0.59279991893	0.659726038229	0.643822898555	0.642368550943	0.617847832248	0.657077470525	0.651540266131	0.660680474157	0.634739561704	0.637309297875	0.663587389177	0.630395457287	0.667543675628	0.676310076698	0.617886620009	0.65291014849	0.585844137117	0.622003652563	0.602822645438	0.573854429849	0.668357294259	0.522532899029	0.595610021222	0.664533228202	0	0.588265363767	0.674883543218	0.603851708015	0.650832600056	0.654673376073	0.641525424279	0.634052547441	0.613484911924	0.666508676758	0.609094607676	0.610943667884	0.598193858387	0.599957519507	0.548461020479	0.565062494381	0.601393933322	0.613243065199	0.540493620117	0.66912614459	0.563685159592	0.566002183684	0.66218998044	0.67082730667	0.615496866182	0.638352283291	0.633456739453	0.639378099637	0.576861425278	0.545093521176	0.56934905294	0.591255220967	0.619746044782	0.614911061733	0.532749613173	0.592473629447	0.601064236801	0.638788591317	0.57454396662	0.609316595716	0.5890362111	0.638465857794	0.58377161154	0.622957350573	0.626058505009	0.659780862073	0.636714649289	0.637975054111	0.637170565631	0.637022052505	0.669952767604	0.647861818619	0.648194193786	0.620541425818	0.642927976871	0.646257141794	0.619331232423	0.655788323394	0.646839651395	0.662397828663	0.674334590948	0.645117607046	0.63900747475	0.649359218781	0.673952927223	0.664487507734	0.65293700624	0.636299340863
CS.238	0.612874635896	0.55795221932	0.564221027642	0.62189834586	0.546996050393	0.549921117073	0.586402626764	0.636586261455	0.58178344036	0.560014394667	0.585018865971	0.6091560555	0.53107264243	0.563354755292	0.565187797145	0.631861731338	0.596852259864	0.608380301857	0.646609169546	0.605884819808	0.587709199646	0.571681596208	0.683072495046	0.700205499652	0.667434283283	0.565390414644	0.650208961149	0.644079668819	0.594645814197	0.729487534763	0.62025015189	0.650899631363	0.543392973099	0.58056782995	0.575365034883	0.560712535835	0.670059421554	0.647272918358	0.707397314565	0.576879932509	0.596155055685	0.673680805373	0.582714082372	0.633541336762	0.681128908936	0.628519970833	0.67542873369	0.587235897614	0.624129043147	0.629825886301	0.621796942873	0.617237790649	0.644153459254	0.614838798668	0.631842733164	0.628384598131	0.634639263552	0.614468039013	0.636406456081	0.64678639951	0.584016081291	0.580001209309	0.577844679839	0.69136395692	0.64783873248	0.593702950815	0.59385289087	0.687758499537	0.727766586135	0.595594866828	0.578603333381	0.603415329756	0.5739429906	0.533596869357	0.625522770197	0.596400112493	0.550475655341	0.617380955841	0.591244912773	0.582969162831	0.599946462466	0.618210307098	0.606394421076	0.59240030513	0.554749674807	0.580667973151	0.579134285995	0.582656676137	0.598108427874	0.569154580845	0.555969740467	0.578063857777	0.517932512868	0.569563126324	0.551870501719	0.538125822489	0.612230549336	0.573914313537	0.559942448744	0.685294927995	0.588265363767	0	0.562732069448	0.579970656862	0.516304836312	0.670124246861	0.559350379752	0.662798799206	0.644622376628	0.683750405621	0.646578677161	0.606084592929	0.591768101388	0.63360233202	0.56863398883	0.63181883595	0.566720119795	0.651115870251	0.540618836002	0.688786176137	0.582155597895	0.665241448968	0.730274099012	0.649801395114	0.655891429002	0.689233845557	0.619901212841	0.538940600736	0.612357363893	0.598624567182	0.605145807133	0.64231337814	0.633464931971	0.565269002672	0.611461341	0.629291108522	0.605491695233	0.70612276181	0.654969873276	0.634962048139	0.636518004451	0.581121009863	0.612229240674	0.662177265193	0.52876359269	0.579440809204	0.554520735472	0.693347343244	0.590208893079	0.582200043221	0.589335802128	0.559857290179	0.592182073087	0.569638924128	0.570670732853	0.536847397983	0.623124988761	0.623667637277	0.575859485228	0.579634469991	0.564470826222	0.572133887585	0.573408463056	0.554781133939	0.582019749525	0.607117566722	0.571288404663	0.563167080015
L.024.M1	0.648391242419	0.514899931657	0.471278020676	0.665685254847	0.58336312233	0.51238675758	0.666178011488	0.635049522471	0.655532240541	0.508427058311	0.604592884367	0.592529057094	0.554797162494	0.544194161214	0.463497652414	0.679356515555	0.635782596105	0.671679745699	0.71581251097	0.655430817016	0.599761054379	0.646016621086	0.755225797078	0.698933216678	0.727000881372	0.571324874775	0.730721268239	0.703129396585	0.659202706929	0.737243729586	0.628475841521	0.668226650756	0.629063951179	0.58346321789	0.593563572355	0.590622800259	0.712425527257	0.666811211022	0.747854424525	0.634243966115	0.666964326214	0.738452174346	0.660700199518	0.683449572889	0.714107515548	0.687032333876	0.718356900459	0.631104961579	0.686631349795	0.686500844496	0.684310283641	0.664475364011	0.688275233489	0.624773978473	0.686220150958	0.689549343534	0.662287420321	0.656128817872	0.697603419	0.711818482634	0.623548451892	0.594819747094	0.573685513405	0.725198430511	0.696151836063	0.602090360384	0.63827177403	0.665766987428	0.743341110492	0.621296960089	0.53159191404	0.636751226188	0.548031140242	0.520272793904	0.607236853795	0.571237141099	0.61508026139	0.599295312151	0.54751581699	0.590989899003	0.629114314951	0.644115285958	0.569786580562	0.540060432076	0.558265985976	0.560024702186	0.548898359799	0.583018484906	0.568861546067	0.483516181257	0.5494538737	0.55115353149	0.509888646348	0.565881193368	0.55910340113	0.586873598823	0.619821219327	0.684203445837	0.615440889412	0.666249822701	0.674883543218	0.562732069448	0	0.609029513043	0.562977205597	0.647446128758	0.539106391878	0.683779666393	0.673126249204	0.660219449289	0.71340240839	0.619760437151	0.624991039555	0.652060146427	0.622412928225	0.683879131839	0.619517170395	0.682383172239	0.662839797554	0.704456307758	0.629101971877	0.706176321161	0.771797819671	0.664533079763	0.678591367814	0.741876541604	0.63910587815	0.543716715253	0.675735066507	0.661097706696	0.636988691635	0.686326521581	0.684672809926	0.582155156891	0.675180269155	0.696365267385	0.643682061699	0.738118176357	0.678309560261	0.672956044664	0.695542114137	0.602382098639	0.650496980445	0.697264338233	0.533161529471	0.533403389789	0.55857965953	0.716295071592	0.57797694647	0.619477423287	0.533750380116	0.484282373731	0.590096950315	0.540683722599	0.551842161376	0.54641429784	0.647741496239	0.623676439547	0.548242215818	0.485816965915	0.514001503818	0.535344353525	0.501338706519	0.526430238559	0.519678250036	0.483943950386	0.505258238936	0.511311565272
L.034.M1	0.646801862211	0.560700696478	0.572105888982	0.60278054373	0.576653810095	0.560047087073	0.59947753294	0.637973158821	0.617495768773	0.557034615162	0.612216307981	0.58362326001	0.554810679572	0.570348251698	0.590125228343	0.617327924229	0.60351659223	0.606788572397	0.665024626877	0.617226004459	0.596293722282	0.616614292545	0.703993671767	0.716256999537	0.677652517098	0.546065328948	0.638111235593	0.644855106167	0.616080329668	0.717922997865	0.608003040055	0.624184791281	0.603212624168	0.582090372337	0.580134864072	0.537681779282	0.641279994235	0.605611658364	0.726567744248	0.564360710327	0.617508006549	0.635627658566	0.608849792305	0.624467535754	0.641731283791	0.624077035494	0.659899161077	0.578169536356	0.617453123746	0.621137093855	0.62699417533	0.645345915235	0.6589614003	0.612185705129	0.6133474534	0.621542559864	0.640173189499	0.633952176208	0.626412041289	0.639193640335	0.58585069163	0.584112043469	0.563836559696	0.621485807749	0.64268370402	0.584477195004	0.582236848755	0.671385367614	0.752680097853	0.584507908084	0.568498482799	0.56672071055	0.553084692438	0.554895886989	0.632388449592	0.589701133185	0.575188723812	0.590928296518	0.564169131668	0.595750356888	0.576850588972	0.596196184542	0.569932378389	0.584811932556	0.572424202372	0.572664199338	0.59695155559	0.558711749365	0.587412686208	0.579809828597	0.56028858775	0.573720104108	0.56111377072	0.57496890198	0.586018538177	0.577758136587	0.608215335409	0.624469964051	0.616177440863	0.680931289077	0.603851708015	0.579970656862	0.609029513043	0	0.569463322822	0.667187777228	0.592499216062	0.658141851166	0.667255164183	0.656143128044	0.671423390818	0.612043652546	0.581516859611	0.649141031128	0.582443473885	0.623435222073	0.616334181735	0.662838140004	0.585094011339	0.702713508048	0.593143497398	0.631608353645	0.730475689608	0.669034264967	0.641177111468	0.681012037141	0.640749486119	0.583105366764	0.622196584407	0.613082136575	0.60950926223	0.609123012161	0.615783398069	0.566846712315	0.589079259089	0.613091046789	0.618437879727	0.718086606411	0.622197107163	0.605977529293	0.641341074245	0.584615082765	0.609254953855	0.630444975014	0.543804955129	0.578491081727	0.549894585744	0.693613545428	0.597618775063	0.597981514244	0.585693951964	0.570900783737	0.605748826492	0.529147623793	0.585203313419	0.549541000392	0.641746099679	0.602537233708	0.584945965351	0.592914893781	0.566932280834	0.56723168669	0.585256964313	0.557601854634	0.583821805603	0.577342021541	0.547544943765	0.577301551435
CS.241	0.56261165017	0.511253722515	0.504683457533	0.653920030758	0.514188473219	0.492339429683	0.602472060663	0.651360588902	0.574479069201	0.481633528854	0.634535071686	0.606679723849	0.525681999336	0.58965606987	0.510469791654	0.650789103459	0.576401043712	0.615070952041	0.70372356074	0.592915396203	0.555839221887	0.600860224187	0.744312525361	0.717236679846	0.724058430931	0.568207254918	0.682545767581	0.686492486159	0.619324276426	0.779135819225	0.650305449928	0.678434053414	0.517100637959	0.544644489164	0.559699088986	0.545474378067	0.709418809854	0.686050848466	0.758455643178	0.586886350464	0.657476488346	0.689210778227	0.561228879212	0.679263436708	0.712103837966	0.674305606931	0.701494711344	0.635032846655	0.623235917098	0.664188636155	0.66872262707	0.670188556683	0.699492061821	0.624359700957	0.686856313931	0.658772828643	0.663286903773	0.653463463508	0.671986334738	0.658933797992	0.600459176771	0.574896198808	0.57100336297	0.729428295999	0.70191717027	0.566527538087	0.654340296214	0.70545994986	0.768470938281	0.576479839822	0.551514311429	0.598230672035	0.543371453099	0.491382067965	0.623416773943	0.505456202006	0.573073872374	0.560480072455	0.536056537525	0.573228996265	0.569801774291	0.575854368682	0.516438728346	0.550614526147	0.528777215639	0.532009724057	0.519430955679	0.519461305136	0.524659638409	0.518071690017	0.54075230249	0.532168618998	0.52576598351	0.536851562272	0.612653412663	0.566826481818	0.632097949787	0.663980884564	0.568864913874	0.692598543573	0.650832600056	0.516304836312	0.562977205597	0.569463322822	0	0.683746344579	0.531216853455	0.695549665426	0.714054680966	0.684429102608	0.69609341697	0.631230187548	0.62875179697	0.659584921606	0.610997367281	0.657950206096	0.524670295024	0.705455012277	0.633137763943	0.705632856837	0.600541958842	0.719887109394	0.786673772823	0.653583880084	0.687846868281	0.731939252438	0.669340640047	0.521338036756	0.669450132728	0.652181098343	0.620123160042	0.680638550333	0.671079997262	0.541681025436	0.652589699919	0.666687539057	0.640337280107	0.757337232197	0.687674781183	0.685063361321	0.666327595007	0.597371569248	0.648570563105	0.683954048233	0.509025895558	0.514405642519	0.548067507547	0.745197878786	0.611786849934	0.60004385748	0.519846169143	0.515638485679	0.568987827177	0.533742341333	0.573700058716	0.522627378661	0.68826673223	0.615823950269	0.567221708734	0.590713785732	0.493958864345	0.536823930577	0.571797292763	0.50202460153	0.506803424995	0.561193168351	0.527448721327	0.534541364968
