L.035.M1	CS.093	CS.244	CS.263	CS.354	CS.084	CS.007	CS.001	CS.094	CS.261	L.001.M1	CS.259	CS.199	L.005.M1	CS.105	CS.388	CS.050	CS.063	CS.067	CS.117	CS.155	CS.077	CS.060	CS.287	CS.334	CS.229	CS.153	CS.064	CS.065	CS.127	CS.128	CS.203	CS.041	CS.292	CS.376	CS.378	CS.125	CS.136	CS.213	CS.375	CS.224	CS.232	CS.302	CS.374	CS.205	CS.385	CS.166	CS.129	CS.147	CS.349	CS.348	CS.389	CS.214	CS.177	CS.181	CS.369	CS.178	CS.268	CS.395	CS.148	T.CS.025	T.CS.089	T.CS.052	T.CS.020	T.CS.067	T.CS.046	T.CS.019	T.CS.048	T.CS.059	T.CS.069	TFS.024	T.CS.057	T.CS.023	T.CS.056	T.CS.014	T.CS.156	T.CS.112	T.CS.108	T.CS.123	T.CS.130	T.CS.161	T.CS.139	T.CS.159	T.CS.121	T.CS.125	T.CS.114	T.CS.120	T.CS.102	T.CS.116	T.CS.131	L.024.M1	L.034.M1	CS.103	CS.241	CS.246	CS.238	CS.237	CS.356	CS.085	CS.110	CS.006	CS.015	CS.082	CS.242	CS.087	CS.207	CS.346	CS.189	CS.364	CS.274	CS.228	CS.304	CS.044	CS.308.0	CS.113	CS.330	CS.234	CS.233	CS.311	CS.325	CS.227	CS.331	CS.361	CS.285	CS.202	CS.158	CS.163	CS.194	CS.339	CS.080	CS.223	CS.152	CS.343	CS.322	CS.112	CS.390	CS.270	CS.145	CS.326	CS.262	CS.253	CS.393	CS.255	CS.370	T.CS.026	TFS.025	TFS.027	T.CS.008	T.CS.031	T.CS.055	TFS.022	T.CS.049	T.CS.066	TFS.020	T.CS.036	T.CS.045	T.CS.061	T.CS.043	TFS.021	T.CS.151	T.CS.142	T.CS.157	T.CS.158	T.CS.152	T.CS.095	T.CS.141	T.CS.166	T.CS.109
T.CS.112	0.54628971737	0.575633149821	0.661470942496	0.552324679281	0.580956750393	0.612793285842	0.529602917183	0.614020888326	0.570204090398	0.512139152001	0.596315533731	0.525579950894	0.598134862174	0.542487095493	0.555350792182	0.648967174395	0.671122863063	0.676545662214	0.725330651737	0.572142528527	0.570569051895	0.565273424356	0.628653906834	0.604150495962	0.658141072527	0.597428368869	0.599251771945	0.605290954371	0.564631610529	0.539914837935	0.532334344178	0.536982594677	0.624915150916	0.624261036218	0.609956168771	0.679064586742	0.588822133921	0.611821899203	0.657338340649	0.560423623105	0.713703835548	0.597878366142	0.687309933057	0.651088018727	0.644340249566	0.618573197637	0.648984351746	0.585641179485	0.617449264353	0.591782520569	0.600586467939	0.614718220525	0.584727661989	0.643839210167	0.594396567453	0.708523870799	0.576253017901	0.64596990027	0.631584033355	0.646057840494	0.516080827971	0.525125057939	0.590883320206	0.598101160464	0.512971073277	0.545368599623	0.585426852705	0.536419221587	0.622251810984	0.531058380008	0.5283086863	0.648433515955	0.704333240283	0.599299038177	0.581520984104	0.487705709609	0	0.534877063022	0.500452634087	0.497112614608	0.570340324529	0.520549755554	0.59257074966	0.482923891507	0.496533261415	0.589057576825	0.472172539337	0.559048920177	0.582964339866	0.480602261714	0.559414320137	0.544462677873	0.60587775488	0.56271375264	0.522558886986	0.571950002007	0.631584826779	0.63586622941	0.584609862297	0.622686330289	0.52818975186	0.586622800704	0.582060181098	0.511416512841	0.561727616589	0.662864064253	0.727260118411	0.639991977876	0.672313273246	0.615919387641	0.625537726883	0.670167508517	0.531494379357	0.667534405857	0.554247247533	0.600787101721	0.661241242037	0.640841515997	0.559833456645	0.728235472749	0.747850043152	0.584842420439	0.611047825645	0.693630010694	0.603029879168	0.615304203237	0.622209893908	0.701526896635	0.624835766997	0.603546258657	0.602239514834	0.507314984935	0.613681621045	0.647409648412	0.636624797672	0.606369844924	0.619302720749	0.517326546541	0.584166286616	0.621126499316	0.734789982415	0.63315735423	0.598587409835	0.6250422378	0.683406527199	0.51674011929	0.509943392428	0.539058247514	0.528585279818	0.496743806345	0.528804167264	0.591591070398	0.541817042501	0.53140092498	0.592483110483	0.544780694665	0.519986164737	0.52387700561	0.559542327811	0.499565281893	0.52555037845	0.512544737583	0.490078290028	0.521721377808	0.558759133232	0.542459155062	0.500586453343	0.506549541619
T.CS.108	0.609535938753	0.486732050078	0.658600626814	0.547205785238	0.649535483329	0.568214339489	0.527329880567	0.509825344102	0.68536978773	0.403576623605	0.5508312393	0.48347997884	0.657710473219	0.474725234737	0.556347938867	0.742072735939	0.697374121198	0.739411897507	0.789249034087	0.601592700198	0.567886047257	0.616570131763	0.645207231529	0.640055412441	0.738556172308	0.700189309672	0.626922180017	0.624699332533	0.643492307298	0.595006347267	0.606187739096	0.582152540593	0.722289687309	0.630001207106	0.693969075166	0.731780241785	0.690332195747	0.675717055054	0.729164212524	0.665248377255	0.780729407788	0.56564582261	0.762771136166	0.697379032681	0.73325369424	0.671641506021	0.707466616123	0.609047284284	0.69806236579	0.642435646723	0.624607291217	0.688240702167	0.669353665578	0.69959335891	0.640504371514	0.773588012022	0.604349715307	0.700155033689	0.670835465957	0.71190693439	0.573168201586	0.598316596803	0.670680485542	0.462573197426	0.561529928592	0.650939773105	0.664451083622	0.588606942362	0.638838095375	0.567402054686	0.595855590611	0.744227889471	0.783884773809	0.657543024733	0.581956927693	0.502913056328	0.534877063022	0	0.546230280913	0.451526530079	0.498908875202	0.426614965698	0.431710912606	0.523497657855	0.528489507878	0.517676205814	0.528802576549	0.471841900438	0.61001694499	0.452290134162	0.534884952629	0.602843263125	0.575618147598	0.508132136399	0.518028935051	0.591624598051	0.699812459938	0.734327091405	0.56576361917	0.671163515478	0.550624491796	0.586440054991	0.555101566698	0.487715008525	0.645425476831	0.710747917586	0.800560551013	0.623746657896	0.760664480547	0.712809452596	0.680700775903	0.737554276041	0.59573032981	0.740680029072	0.593043927126	0.662287016089	0.708422389943	0.60983798652	0.643725091193	0.787277979652	0.820669242252	0.57814294053	0.721103158108	0.773037476184	0.684300581168	0.705068413437	0.70118216821	0.778807818323	0.68966854428	0.648224298632	0.684414582816	0.517966654182	0.692797606093	0.716277034861	0.695925106567	0.677786156693	0.68009856308	0.580458025356	0.636003396384	0.690101064942	0.76753484886	0.714200732453	0.601022223128	0.679345930322	0.735521849951	0.609591744099	0.5392416258	0.632410685069	0.552125119039	0.527751616809	0.456287618043	0.672149212045	0.47236218388	0.476614874503	0.532069810619	0.593908441378	0.627721274032	0.558294715375	0.594719923511	0.476215698299	0.561069625086	0.532747753373	0.472921408341	0.526188565565	0.430044641451	0.537985048571	0.524198696666	0.416717837585
T.CS.123	0.486645623356	0.59416433737	0.631686882518	0.530063333643	0.607409025657	0.619905323886	0.506647851871	0.60137613344	0.612200192875	0.509244326311	0.586587253944	0.505776935014	0.592698016795	0.536545584177	0.524076746779	0.649399080205	0.650404415205	0.683953946864	0.732299495814	0.581689945934	0.550185426276	0.560895328299	0.58637342555	0.595093298075	0.666432448423	0.602776326765	0.604071278708	0.607049299178	0.570798492944	0.509234300055	0.54320993797	0.526759397502	0.654665037789	0.600936745463	0.594332032855	0.675221949306	0.608720135908	0.617317354609	0.633301408894	0.554647058891	0.725613400344	0.562083545656	0.682955531384	0.632750677321	0.634325000082	0.597694608919	0.636963061143	0.56534043619	0.59349294489	0.606504646351	0.620687810477	0.599363678029	0.576227731323	0.633407405872	0.585422119746	0.711892524644	0.580146627553	0.641409938519	0.630816780487	0.641968407223	0.489073459187	0.54887456035	0.625843183936	0.582098581688	0.497041650856	0.558460709954	0.581303522636	0.522581870948	0.632354618383	0.521944945501	0.529611207319	0.67162768791	0.71944431489	0.619706775363	0.565193962681	0.485703475517	0.500452634087	0.546230280913	0	0.483376594629	0.556100607226	0.526731291759	0.579862214961	0.543981592801	0.492049781233	0.572790620379	0.483619848859	0.522750154343	0.574948677388	0.510901942483	0.557245809555	0.560786215886	0.582388141634	0.526375663379	0.494562519439	0.559537636195	0.639267984696	0.646788677203	0.568562161906	0.627123750562	0.524793138601	0.607858975353	0.59164756863	0.495492345537	0.582501128478	0.646696987805	0.729698610184	0.615452188919	0.682789254001	0.603677835193	0.625036458583	0.672398952965	0.538492184265	0.667721149611	0.563604017868	0.582846302583	0.66255130434	0.628223885494	0.589409308634	0.730309717957	0.739668623292	0.551526308935	0.620524986193	0.694755817549	0.613093423047	0.641518374165	0.633819008086	0.698363735966	0.589932894466	0.58122037722	0.601053211543	0.520622982368	0.598032020794	0.638497043484	0.640725272023	0.600075052421	0.616259580027	0.544009426553	0.574826425778	0.624861773783	0.70997950107	0.658015021923	0.579268811826	0.614281638394	0.68876721708	0.529630780376	0.515278207723	0.539314374534	0.523807620348	0.514362902446	0.519178800214	0.600437614842	0.515697289867	0.504463841288	0.569938958861	0.504074480772	0.530255804696	0.507288950383	0.549532904964	0.494672528852	0.530892278684	0.537001920391	0.475241908602	0.498395547179	0.517423896415	0.547960066013	0.494302238634	0.495240269619
T.CS.130	0.557532754876	0.525854522737	0.648537371039	0.463156928847	0.611370842489	0.576873822504	0.482715053007	0.52531642016	0.658591444504	0.411928291442	0.556248335172	0.473594457876	0.617032614725	0.506126581487	0.506537771508	0.708322921448	0.676925816647	0.69237207457	0.75332357872	0.58524265714	0.539226811917	0.558283980321	0.620430649295	0.614602334605	0.680710953764	0.632775267308	0.573112807379	0.589367397789	0.586109135199	0.537380761476	0.535103823867	0.498023343055	0.67041072724	0.590335512149	0.637917941666	0.697731871911	0.614315558583	0.63491478068	0.665884516152	0.59651577177	0.747578544288	0.550922138754	0.722159821464	0.653990982871	0.671959817964	0.603473939559	0.650874389531	0.562081929861	0.63412007271	0.589867422569	0.563133988651	0.620466217946	0.616169909781	0.641295352202	0.594166452481	0.717876053846	0.564181793648	0.652525628639	0.619410552843	0.681881821667	0.502794637348	0.547279752766	0.63455201412	0.532283742926	0.5462068428	0.589420094399	0.608248046327	0.54048687351	0.619327082137	0.551431595416	0.548177212642	0.695012511158	0.732320928959	0.633397472396	0.577745019868	0.468346459743	0.497112614608	0.451526530079	0.483376594629	0	0.527900658637	0.458578129672	0.520432670873	0.474719870164	0.521748504692	0.546341764321	0.479146246943	0.490453077897	0.580388480263	0.416556181196	0.534359253584	0.555617555874	0.570884829758	0.484641901744	0.465600886741	0.53861559605	0.657793460918	0.694447930109	0.542791722817	0.637055459654	0.537812432313	0.583646522032	0.533229680639	0.470455539308	0.600323020012	0.670869257634	0.746913425212	0.634814155572	0.714326851106	0.661487123271	0.633936719323	0.697799494664	0.541765494307	0.698413286687	0.561282204663	0.613071617127	0.662940637927	0.581658800699	0.57967120703	0.767808383168	0.776596620824	0.510356253435	0.638837371063	0.736862033937	0.649779831116	0.660449000226	0.654419149021	0.722802099565	0.644829940649	0.615897160984	0.611734680991	0.4783909339	0.650191479999	0.669100335019	0.646849646614	0.646720754476	0.633485299535	0.514788522161	0.585308252467	0.640358682393	0.725059180939	0.655866260451	0.579555318393	0.618536055513	0.705684417006	0.562448238517	0.523938401871	0.595386021755	0.532839315115	0.515337633731	0.465202241	0.652769759609	0.462302705359	0.468696453312	0.54821570139	0.564762686588	0.563998960273	0.560666760654	0.567205838242	0.490930500324	0.55812003137	0.542468308445	0.424688562613	0.498523917403	0.484204793444	0.554474348398	0.474024579919	0.445273301615
T.CS.161	0.581901197424	0.510422657018	0.601904075986	0.540978110861	0.616338497369	0.530684352615	0.593064078842	0.524641582826	0.698443409572	0.513344080693	0.534633235208	0.547277829627	0.630724269695	0.568930829431	0.576078267304	0.723279752375	0.635061158032	0.666329574579	0.745694791645	0.561137405417	0.557580281742	0.604892245132	0.586806474435	0.597772821146	0.675060802583	0.660874873931	0.564871212157	0.600512445538	0.644157315418	0.589634550936	0.606101144591	0.610775686839	0.654812636709	0.57698107316	0.625810669839	0.670706055598	0.619707439242	0.615643371349	0.672062657545	0.640407019001	0.747149306159	0.529242365919	0.71149027361	0.649040872204	0.687601116023	0.631309153709	0.64907771439	0.541164451262	0.639557944873	0.607167615157	0.59648796281	0.640853755016	0.659181619244	0.667946944146	0.619033329229	0.710450708727	0.609972485803	0.650011065376	0.621964194652	0.654312313938	0.5661827648	0.592198096648	0.634697731672	0.525433355754	0.596888814453	0.596171216597	0.602692057311	0.577655677705	0.586637561667	0.578387242806	0.599715712367	0.702638940335	0.74560235478	0.645139971833	0.580856169833	0.541662639457	0.570340324529	0.498908875202	0.556100607226	0.527900658637	0	0.500246764775	0.49306943845	0.570140429324	0.538023212833	0.485809624946	0.555319168726	0.575512271168	0.560208932437	0.538031093919	0.598581985873	0.571633986354	0.571054294768	0.580162944456	0.51281390353	0.588142072429	0.615848328895	0.699187691594	0.504101492408	0.605460857882	0.554863282234	0.629073835104	0.517469192857	0.50743298079	0.624562603837	0.635771206137	0.732565028368	0.584800483978	0.705016766263	0.662566513836	0.600960630134	0.687798280241	0.609321159011	0.670662805997	0.645822844892	0.606567964389	0.651594278307	0.545754943745	0.639143851018	0.751085727259	0.781168029048	0.539102037141	0.692395482927	0.711279724159	0.662755519213	0.624487486249	0.630222827474	0.731382598746	0.674125053168	0.607621967681	0.636226158493	0.56260194675	0.652807268022	0.673104002971	0.605974287839	0.642695301077	0.640889569379	0.58855626241	0.557612089814	0.642171345615	0.695613822872	0.665739400374	0.577897620571	0.636149173312	0.692765929966	0.624347712322	0.588652712804	0.64079995822	0.573830404854	0.561051546019	0.52966030652	0.61677428479	0.531516496465	0.537206651722	0.522010238873	0.607513145271	0.631095874467	0.588836411205	0.635155077463	0.541050655288	0.605644947437	0.570000643408	0.533693541181	0.543702534955	0.510544206673	0.608405364262	0.553553126309	0.506510740152
T.CS.139	0.597827307396	0.487497823622	0.662649470391	0.55470580129	0.641009838607	0.577475497715	0.541060138403	0.525998379271	0.665071916074	0.45428585335	0.572303878399	0.462187930092	0.642673333203	0.451414719047	0.538945732325	0.723918318993	0.700009743633	0.730895282182	0.786052681868	0.589122824322	0.538355281607	0.584476707135	0.653086770287	0.642969777711	0.717638659243	0.691180258528	0.60067602578	0.631981041805	0.64926816138	0.595084889293	0.613654295151	0.543303706087	0.713914969802	0.639827163543	0.687951246229	0.733512472526	0.683749613958	0.676623600406	0.712268025652	0.654827377525	0.785425509936	0.562864070531	0.75113024791	0.692150938962	0.724920564007	0.662441105825	0.69551952873	0.610684741507	0.686329404278	0.637933655368	0.609987798088	0.675962895158	0.664699369532	0.696232183604	0.649528080747	0.762548354466	0.618687110178	0.69355082739	0.663735283759	0.7065525833	0.551477634302	0.562291987579	0.686892984556	0.499717169686	0.538645577564	0.643550313307	0.644989806026	0.579764041437	0.616832871405	0.554774038368	0.576025874137	0.741410249678	0.756473271855	0.662202018681	0.569957174414	0.491672583312	0.520549755554	0.426614965698	0.526731291759	0.458578129672	0.500246764775	0	0.487361865924	0.469063231716	0.527845212372	0.523385330142	0.497033532995	0.510491280834	0.599607921525	0.424346715272	0.548898359799	0.59695155559	0.575850691386	0.519430955679	0.495292903378	0.579134285995	0.688456627132	0.709053595701	0.547186113888	0.663587389177	0.544446504142	0.605617734063	0.537579858966	0.473526827248	0.607103332787	0.71468919056	0.781407622725	0.672374359374	0.761622877813	0.690834409302	0.653209527507	0.728454064608	0.577347801027	0.741840612125	0.615836539248	0.670453340302	0.690797181296	0.605310298671	0.631610341794	0.787947154935	0.821824196376	0.579593716492	0.704827350941	0.770300170775	0.680028447466	0.683174602627	0.697413454103	0.770808847531	0.680323101242	0.651191347255	0.67803666751	0.529080883203	0.684045083712	0.709547946106	0.688963833632	0.67829264057	0.682900566304	0.578044509195	0.633569756902	0.697329497726	0.768562317267	0.696352851606	0.610404969521	0.673602806677	0.745813407659	0.587887038925	0.509547533249	0.618244767219	0.547522350444	0.537606677358	0.432708802043	0.65440865357	0.459605582397	0.427881352524	0.558895768861	0.584852173209	0.569335349135	0.532936643199	0.602479226374	0.460637050096	0.519670741831	0.53551992677	0.455323467893	0.521411189016	0.421757292983	0.539759318471	0.496122208515	0.405810860715
T.CS.159	0.636417550895	0.499487394282	0.626910937857	0.558526240999	0.659976850359	0.563603931031	0.584575434305	0.500307652679	0.737589889848	0.477473486571	0.527090969166	0.562297324679	0.65787209561	0.579115151841	0.574448919731	0.757180822552	0.688943191778	0.730592195802	0.787174976137	0.585440763785	0.586879901508	0.624336826962	0.639230394528	0.62547324512	0.741806870111	0.706595572869	0.602768796748	0.628251253193	0.672199887447	0.62529295846	0.625134542617	0.610836411054	0.690710556541	0.633231850926	0.705103886247	0.72743137956	0.69353218238	0.673077267065	0.724276269319	0.689046165967	0.791130521547	0.552037430904	0.764588918604	0.696763800642	0.748569110998	0.666476342638	0.695711084471	0.62628639848	0.688460552913	0.647408956605	0.61674782846	0.693334879717	0.695644056403	0.724215434912	0.659149807026	0.757770538876	0.632581213576	0.693493974434	0.66436523675	0.70737172987	0.60599455279	0.619557146498	0.673742882472	0.503810314618	0.626801081102	0.659662105934	0.664524965453	0.610461239686	0.612664875238	0.623168220121	0.644614794977	0.759862956078	0.789644969716	0.670985157325	0.603359631857	0.581626943343	0.59257074966	0.431710912606	0.579862214961	0.520432670873	0.49306943845	0.487361865924	0	0.550222576834	0.596446333468	0.498335436638	0.587903772745	0.537696393242	0.591725560755	0.519279614224	0.613228599781	0.630681752547	0.553922434238	0.556854724958	0.53666471676	0.616395574422	0.678154785006	0.748134322887	0.532445223499	0.667596693525	0.59422548916	0.615465205064	0.538098801229	0.543291151595	0.67112649076	0.700680247534	0.795747946134	0.634713975061	0.76541154836	0.726371239196	0.651124498722	0.720597336335	0.622531064736	0.727205385113	0.646461781971	0.666166656676	0.698817256063	0.586068168329	0.678558166677	0.797325078997	0.825391020049	0.568413545063	0.730793647139	0.770256374397	0.689185171227	0.682955738089	0.688614455021	0.793172241963	0.707260087316	0.646651264849	0.70424249404	0.5723908431	0.710181804404	0.725880256758	0.678773250949	0.69501762747	0.683745122791	0.644204071205	0.613840401962	0.699791504768	0.76254793764	0.70508415507	0.615903393684	0.682539625518	0.747729791814	0.672595634112	0.615435277824	0.688509282799	0.607510509968	0.609107338558	0.531143904366	0.69103669824	0.549570250255	0.53291346335	0.543636413411	0.639336787652	0.658917078894	0.628451371542	0.655316267305	0.58789362186	0.649429396195	0.589792581241	0.539462589977	0.594534123124	0.506949508065	0.628912737094	0.578010720116	0.50024024478
T.CS.121	0.607088499494	0.555470684724	0.698633826409	0.560513330779	0.645293900801	0.600641774651	0.535496348145	0.559535203479	0.653194143434	0.483399199796	0.587009654431	0.535351454293	0.647165658374	0.571195684426	0.540942721476	0.688789734455	0.705405268409	0.696990718537	0.747609982899	0.604612753577	0.541768019987	0.583945617003	0.659181695218	0.605949407305	0.665304854047	0.64398337771	0.577638517811	0.596842431001	0.576129277356	0.551078613714	0.52545868444	0.553121656928	0.65715456958	0.619356006699	0.629046858615	0.708051393461	0.623111795808	0.643284461164	0.673604232137	0.610739358966	0.74977780786	0.568342575785	0.704216333362	0.671615287245	0.680693806343	0.61133058926	0.657368508116	0.611677715529	0.634503387393	0.597320589342	0.568712852072	0.61332948861	0.604855722311	0.677687449561	0.613107732638	0.70632639325	0.561683036348	0.66706527008	0.625313392732	0.681879466297	0.555507825412	0.532912047474	0.623620250468	0.560780533908	0.576518314151	0.596644687654	0.621698531686	0.553362067013	0.648962939739	0.540918748564	0.584454904749	0.694402034659	0.717649262079	0.665985281018	0.571339680776	0.55073755587	0.482923891507	0.523497657855	0.543981592801	0.474719870164	0.570140429324	0.469063231716	0.550222576834	0	0.561599365154	0.587926901281	0.496754460561	0.585747088384	0.603678722495	0.452486478961	0.603518797227	0.592988588656	0.589523405986	0.54215727856	0.496351010137	0.59227268809	0.665311640582	0.6764698523	0.575498647789	0.63943540363	0.57587965561	0.639752326403	0.552528216558	0.52170206912	0.627662383006	0.694872182858	0.752348730905	0.658014864922	0.695642765316	0.656010886914	0.651705905189	0.690527693713	0.572945650033	0.708031246039	0.603078004144	0.623732279478	0.640930072525	0.629160349246	0.621129063288	0.780768485103	0.780095768779	0.552397398387	0.635476345625	0.709872537909	0.660813275449	0.657179388769	0.65638033649	0.743970679672	0.653209440793	0.636860401503	0.606040480942	0.499968590611	0.664934637681	0.674339263744	0.662808117887	0.652190220837	0.640934657818	0.534788727	0.614364603407	0.663015692877	0.737224262875	0.651415670931	0.58512718231	0.618009471565	0.711868385218	0.565052444079	0.540018440321	0.610623919716	0.580720951981	0.572006854317	0.497080607432	0.652959575146	0.539387075283	0.530808990293	0.592452521427	0.60204470783	0.555167646168	0.577931026327	0.634969306213	0.559900831509	0.603328104856	0.596094445235	0.490113653822	0.548158758735	0.554030280633	0.612179300594	0.517894331007	0.516586898247
T.CS.125	0.516119150247	0.582312733636	0.649347259674	0.56929019459	0.593377036798	0.62171891541	0.53424419874	0.605395531839	0.595795650509	0.519093642702	0.59899951418	0.503054842406	0.594860071084	0.511145165826	0.522218143288	0.641894599107	0.666898884365	0.666435090507	0.71598970137	0.574517156006	0.568477853844	0.576377668589	0.604005550766	0.589927401664	0.63968890801	0.606592529288	0.596407164129	0.594823913833	0.578372967107	0.523277350997	0.539010494208	0.556744671093	0.631285270943	0.589937910753	0.59426176736	0.656278047775	0.592071479384	0.610094764421	0.649861184621	0.564890368462	0.705452804649	0.558908963306	0.65232724008	0.623360486483	0.640090505898	0.621561636054	0.650457440419	0.576416229609	0.596726702625	0.582837652227	0.614256707707	0.593430377307	0.589247425898	0.627165643629	0.591853138266	0.698327129598	0.561586528544	0.662469276726	0.609147472227	0.636859053234	0.531310680017	0.552305392267	0.590539284423	0.58107496336	0.492310508691	0.546374089599	0.567839418512	0.536346291303	0.617598614821	0.503602678949	0.526638648726	0.62992935344	0.683101670062	0.597835651411	0.560421139436	0.48337301228	0.496533261415	0.528489507878	0.492049781233	0.521748504692	0.538023212833	0.527845212372	0.596446333468	0.561599365154	0	0.570940700049	0.49308924179	0.537116342866	0.580695474118	0.507077436135	0.532891045815	0.565215707626	0.59636565162	0.577105164772	0.529594341306	0.554882068512	0.606340221888	0.62863341106	0.5773645459	0.609473001602	0.495433878696	0.618678761323	0.591963413529	0.474545095941	0.559340179006	0.638394330284	0.719918697759	0.578141428375	0.670691185528	0.591798887131	0.619503419747	0.657009881692	0.540186421849	0.655849530286	0.555384971377	0.601716754985	0.633904513602	0.619980082882	0.590230990084	0.721484181241	0.743925436501	0.574974386685	0.621608460898	0.700422703255	0.604099180054	0.641765374047	0.627779695993	0.697026762954	0.605190232555	0.580583378317	0.597617326161	0.516081057055	0.587292237461	0.629684862277	0.63096358678	0.61471625182	0.600363858715	0.533159880257	0.573732650942	0.58195145311	0.700023182787	0.647008504173	0.56764629715	0.612695496649	0.656079304238	0.506602546106	0.516496719043	0.527543626483	0.489281197916	0.526685787127	0.516356686144	0.547619770757	0.523348893498	0.506212939668	0.554340927946	0.537759334224	0.521985547767	0.493817036254	0.523923577976	0.488543015469	0.505772660679	0.491991435388	0.488851019883	0.441875935735	0.528120820757	0.520817515348	0.472967698768	0.509635626405
T.CS.114	0.610280044966	0.512549289928	0.574951748442	0.541700130337	0.590586478225	0.542172274445	0.596078894283	0.550879883378	0.691179117108	0.513930150427	0.531709743156	0.553477956972	0.627451200835	0.562288624872	0.580735217015	0.74451734013	0.629024153089	0.700696522451	0.755868322935	0.568465210629	0.613353868709	0.59856658073	0.622098721403	0.644582927088	0.724020886927	0.691709446063	0.579528730566	0.621584644483	0.672087031139	0.631055518783	0.636901706755	0.602649423221	0.668780913245	0.616538782136	0.68584091394	0.682631579913	0.681752537781	0.63950146647	0.697419876545	0.66852273134	0.772994758269	0.565043887132	0.75116310027	0.677327535613	0.736007044345	0.670275622633	0.682476744519	0.576481381635	0.681098034681	0.660662581733	0.6597189597	0.680819390556	0.685554766901	0.697814151732	0.653148844122	0.747682949815	0.626521393384	0.679621519093	0.65947790903	0.699465244487	0.587095798617	0.61529808136	0.674620336426	0.552218058337	0.592863956335	0.642313781979	0.636856093136	0.596251552261	0.564200102813	0.627073159364	0.608924813285	0.737423872267	0.771984780305	0.630917945449	0.607609032182	0.549558372497	0.589057576825	0.517676205814	0.572790620379	0.546341764321	0.485809624946	0.523385330142	0.498335436638	0.587926901281	0.570940700049	0	0.575948744731	0.556876154049	0.557169064191	0.559879002199	0.590989899003	0.595750356888	0.572318452631	0.573228996265	0.53389419653	0.582969162831	0.662385203048	0.718299237641	0.546088696485	0.642368550943	0.56699259595	0.617305881633	0.555337762175	0.5058899015	0.612512718208	0.68147355896	0.768032925533	0.632704893107	0.743926326649	0.709047298638	0.603511283489	0.717200071359	0.597367838667	0.689625943655	0.611547355498	0.656582033327	0.690829766679	0.57187093822	0.624633404581	0.776799777634	0.805356726445	0.569890968777	0.7075868557	0.755826205933	0.678707554714	0.630260513691	0.651511186576	0.764841382506	0.678453923301	0.62436712643	0.691942120479	0.584928908196	0.686678400724	0.72317279479	0.630621645347	0.681364636109	0.674566051816	0.634715913627	0.606997369211	0.674269793052	0.727967392384	0.689574217025	0.629065708943	0.683357298751	0.727843750598	0.632131970606	0.587285165031	0.645220821353	0.573348634313	0.577030978585	0.55001482654	0.6631433498	0.543925115664	0.54198194869	0.52115185666	0.612108978716	0.643294829937	0.603959221367	0.637586245707	0.560802215612	0.596508438731	0.541511343601	0.548832520672	0.574757619444	0.51301270449	0.586460243374	0.585419828043	0.529904515753
T.CS.120	0.544362304013	0.568250269087	0.654278397102	0.555899993643	0.587674343695	0.593202024719	0.528562652653	0.594948212661	0.608632163091	0.493854079728	0.602697798496	0.509821644788	0.615093782611	0.506002202313	0.523698316869	0.657744216142	0.670333642223	0.699137810588	0.727517390265	0.597066788137	0.562184772731	0.564999591993	0.617697421564	0.609302721073	0.668719834007	0.6147774675	0.600409327915	0.614318417518	0.585330167636	0.535697639982	0.539314537712	0.512505325726	0.641285742046	0.61130604508	0.62274305427	0.685209834863	0.607162624407	0.623538981036	0.657911168688	0.572003378516	0.732002068475	0.579273691497	0.691619604783	0.641563575475	0.650149154887	0.6193941926	0.668007423256	0.577584478805	0.628975995474	0.601382527407	0.602956737433	0.646521310112	0.62521121373	0.643797245522	0.615784874798	0.718222296523	0.570422697736	0.658394060738	0.62811694449	0.653193205075	0.530574904169	0.527464890195	0.61584678744	0.586090213444	0.526876624531	0.552232321777	0.588419021393	0.531164340293	0.642714563724	0.525028840942	0.531180099729	0.644999031043	0.721777023526	0.608007144506	0.603646807367	0.479733245309	0.472172539337	0.528802576549	0.483619848859	0.479146246943	0.555319168726	0.497033532995	0.587903772745	0.496754460561	0.49308924179	0.575948744731	0	0.538230630963	0.596847088065	0.469608242338	0.565193085587	0.534019824055	0.600602483576	0.550767563783	0.47855760984	0.56595866815	0.642287423619	0.635641888037	0.55857758267	0.628996657061	0.533158511479	0.609107009614	0.571985840672	0.483667927048	0.594406256697	0.669357575837	0.730053255634	0.619308406901	0.680711911347	0.622626692969	0.613993005135	0.701111687944	0.533748659775	0.677071392108	0.560822221639	0.595047568278	0.660657855394	0.632521740869	0.569267925521	0.727883232344	0.748278339635	0.564744476367	0.626479160628	0.718322720369	0.638035023386	0.652827987544	0.628557463648	0.710088117364	0.619735282557	0.583258800992	0.596276481965	0.502051159626	0.621141902825	0.634383973953	0.637756402903	0.645588722284	0.630721991254	0.516598429544	0.604381041256	0.62611178411	0.731012856123	0.647304044497	0.582162631751	0.606344580929	0.680136547319	0.538901260619	0.488270394214	0.539427430218	0.527669780802	0.522344913179	0.499123723564	0.594055587107	0.524675772767	0.515870164957	0.566962424407	0.556341469848	0.533706346119	0.523780222097	0.562538167864	0.482634944837	0.533941090504	0.540893222572	0.447543796003	0.517080074151	0.525110763027	0.552550505893	0.482857843833	0.497785253501
